GENE_ID	locusLine	bin_1_MM8_jia.bam
NM_003568	chr1(.):150949498-150973114	0.2381
NM_001163260	chr1(.):150964300-150984273	0.4002
NM_001040217	chr1(.):150964300-150984385	0.3995
NM_138278	chr1(.):151004028-151025076	0.2023
NM_017860	chr1(.):151015258-151028871	0.2808
NM_002810	chr1(.):151222196-151244954	0.1971
NM_002651	chr1(.):151259272-151305133	0.2234
NM_001198774	chr1(.):151259272-151305191	0.2234
NM_001098616	chr1(.):154174182-154198273	0.3735
NM_001127320	chr1(.):154187654-154240980	0.2681
NM_001010979	chr1(.):154166847-154183809	0.2179
NR_030600	chr1(.):154161140-154171219	0.1692
NM_014847	chr1(.):154188324-154248329	0.2922
NM_020452	chr1(.):154295275-154328780	0.3351
NM_001005855	chr1(.):154293035-154315322	0.385
NM_080429	chr1(.):154288591-154302801	0.4411
NM_017582	chr1(.):154516050-154536120	0.2796
NM_001193495	chr1(.):154549533-154583776	0.3536
NM_001111	chr1(.):154549533-154585724	0.3438
NM_001025107	chr1(.):154549533-154605456	0.3174
NM_000748	chr1(.):154535256-154557353	0.202
NM_006556	chr1(.):154892207-154914484	0.4951
NM_001130041	chr1(.):154929773-154951959	0.4889
NM_001130040	chr1(.):154929773-154948223	0.5105
NM_201398	chr1(.):154950769-154970587	0.23
NM_015872	chr1(.):154970111-154995999	0.3881
NM_207196	chr1(.):155018761-155040252	0.2423
NM_018655	chr1(.):154961061-154971791	0.2474
NM_001143687	chr1(.):155001281-155028406	0.1894
NR_024163	chr1(.):154942117-154956725	0.5318
NM_144622	chr1(.):154986002-155011257	0.1871
NM_138300	chr1(.):154924501-154939258	0.3882
NR_036212	chr1(.):154943168-154953259	0.6055
NR_027023	chr1(.):155526771-155538735	0.4489
NM_001198905	chr1(.):155624232-155663568	0.2548
NM_001198899	chr1(.):155624232-155654620	0.1759
NM_139118	chr1(.):155624232-155663823	0.2541
NM_139121	chr1(.):155624232-155663764	0.2542
NM_001198901	chr1(.):155624232-155663819	0.2542
NM_139119	chr1(.):155624232-155663565	0.2547
NM_001198904	chr1(.):155624232-155663447	0.2551
NM_004632	chr1(.):155653873-155713319	0.2383
NM_001198902	chr1(.):155624232-155663515	0.2549
NM_033657	chr1(.):155653873-155713317	0.2383
NM_006912	chr1(.):155862600-155886177	0.1926
NM_001162384	chr1(.):155911629-155953336	0.4943
NM_181885	chr1(.):155906479-155917625	0.4575
NM_004723	chr1(.):155911629-155952966	0.4941
NM_014949	chr1(.):155877835-155909188	0.2447
NR_002974	chr1(.):155884699-155894833	0.1835
NR_003005	chr1(.):155890748-155900877	0.1949
NM_001093725	chr1(.):156036803-156056789	0.1842
NM_020387	chr1(.):156025965-156045295	0.1854
NM_003145	chr1(.):155973838-155995758	0.2739
NM_022367	chr1(.):156118321-156152542	0.2363
NM_001193302	chr1(.):156118368-156152542	0.2364
NM_001193301	chr1(.):156114734-156152542	0.2423
NM_005920	chr1(.):156428518-156475529	0.5664
NM_198427	chr1(.):156606739-156628264	0.2102
NM_021817	chr1(.):156584085-156600517	0.1776
NM_004494	chr1(.):156706898-156726543	0.5545
NM_001126051	chr1(.):156706898-156727024	0.5453
NM_001126050	chr1(.):156706898-156727240	0.5399
NM_030980	chr1(.):156687412-156702705	0.3522
NM_001878	chr1(.):156664407-156680375	0.18
NM_001142560	chr1(.):156693262-156711752	0.4261
NM_145729	chr1(.):156702093-156715923	0.3789
NM_006617	chr1(.):156633555-156652189	0.2386
NM_031281	chr1(.):157478166-157527310	0.3813
NM_004833	chr1(.):159027274-159051647	0.3541
NM_015726	chr1(.):160180504-160237350	0.2819
NM_001193644	chr1(.):160241598-160259941	0.198
NR_028106	chr1(.):160204011-160237277	0.3354
NR_028105	chr1(.):160204011-160237318	0.335
NR_002190	chr1(.):160282054-160293260	0.1665
NR_028104	chr1(.):160180504-160237318	0.2821
NM_005598	chr1(.):160331860-160347638	0.1886
NM_015331	chr1(.):160308062-160333742	0.3204
NM_001778	chr1(.):160643535-160686585	0.4066
NM_003037	chr1(.):160574890-160622081	0.3551
NM_021181	chr1(.):160704076-160729601	0.416
NM_030916	chr1(.):161035780-161064385	0.2501
NM_007122	chr1(.):161004040-161020757	0.4399
NM_001113205	chr1(.):161002421-161013774	0.2306
NM_181720	chr1(.):161011731-161044760	0.3917
NM_016946	chr1(.):160960000-160996133	0.218
NM_001039711	chr1(.):161085768-161107478	0.3967
NM_016406	chr1(.):161118533-161133646	0.4358
NM_004550	chr1(.):161164104-161189184	0.2468
NM_000309	chr1(.):161131180-161146010	0.4398
NM_001643	chr1(.):161187082-161198418	0.2814
NM_001185094	chr1(.):161082907-161095984	0.4047
NM_003779	chr1(.):161136100-161152314	0.4631
NM_012475	chr1(.):161124253-161140516	0.4034
NM_001039712	chr1(.):161085768-161107256	0.3988
NM_005600	chr1(.):161082861-161095984	0.4038
NM_001185093	chr1(.):161082906-161095984	0.4047
NM_032174	chr1(.):161190832-161205407	0.2491
NM_001166159	chr1(.):161166936-161189184	0.2483
NM_005099	chr1(.):161154537-161173845	0.3756
NM_004106	chr1(.):161180086-161194038	0.1939
NM_001013625	chr1(.):161329520-161342664	0.2155
NM_003115	chr1(.):162526295-162574633	0.4246
NM_001146191	chr1(.):167686186-167766156	0.1996
NM_018417	chr1(.):167773624-167888453	0.1482
NM_181093	chr1(.):169816803-169868076	0.252
NM_015172	chr1(.):171449665-171567650	0.1893
NM_014283	chr1(.):172497259-172585973	0.2103
NM_016227	chr1(.):172497316-172585973	0.2104
NM_022100	chr1(.):174977093-174997591	0.2162
NR_033186	chr1(.):178506930-178523024	0.2827
NM_022371	chr1(.):179046111-179070129	0.465
NM_015602	chr1(.):179846419-179894211	0.2757
NM_015101	chr1(.):183899965-184011863	0.1549
NM_030934	chr1(.):185082217-185131116	0.2282
NM_006469	chr1(.):185260521-185291461	0.2788
NM_003292	chr1(.):186275785-186349457	0.2127
NM_022375	chr1(.):186364703-186375587	0.2155
NM_002927	chr1(.):192600281-192634389	0.2883
NM_015984	chr1(.):192976495-193033523	0.2469
NM_001199262	chr1(.):192982534-193033523	0.2572
NM_001042370	chr1(.):193024003-193065906	0.3056
NM_004600	chr1(.):193024003-193060115	0.3261
NM_001173524	chr1(.):193023551-193060115	0.325
NM_001195216	chr1(.):197698138-197749623	0.3136
NM_001031725	chr1(.):200608164-200644126	0.2822
NM_005298	chr1(.):200837165-200848251	0.3068
NM_018265	chr1(.):200855638-200889864	0.4076
NM_001142569	chr1(.):200858998-200889864	0.4218
NM_017596	chr1(.):200933519-200997828	0.2691
NM_016456	chr1(.):201098899-201128632	0.2377
NM_004767	chr1(.):202087028-202103634	0.1585
NM_080588	chr1(.):202111142-202134119	0.3837
NR_002930	chr1(.):202132178-202163577	0.1792
NM_002832	chr1(.):202111142-202134751	0.3781
NR_034150	chr1(.):203262885-203279453	0.9235
NM_003465	chr1(.):203180206-203203860	0.1771
NM_006763	chr1(.):203269663-203283729	0.859
NM_002023	chr1(.):203304751-203325289	0.2156
NR_003019	chr1(.):203693708-203703833	0.1815
NM_001136190	chr1(.):203729283-203750480	0.3723
NR_027022	chr1(.):204332557-204343847	0.1622
NM_032833	chr1(.):204367491-204385944	0.4627
NM_001973	chr1(.):205580234-205607000	0.3036
NM_021795	chr1(.):205583395-205607000	0.3225
NM_033102	chr1(.):205621980-205654630	0.1729
NM_001007544	chr1(.):206233871-206293647	0.2295
NM_148964	chr1(.):206312458-206337104	0.1448
NM_182665	chr1(.):206725491-206767616	0.3418
NM_032960	chr1(.):206853288-206912626	0.4442
NM_172361	chr1(.):207920382-207973861	0.2714
NR_026817	chr1(.):207986723-208000941	0.7446
NR_029832	chr1(.):207970196-207980284	0.2466
NR_029518	chr1(.):207970787-207980868	0.2638
NM_001136224	chr1(.):211427707-211494725	0.1866
NM_018254	chr1(.):211428288-211494725	0.1872
NM_001136225	chr1(.):211427707-211491655	0.1905
NM_025160	chr1(.):224567844-224627001	0.2467
NM_152608	chr1(.):226165402-226192066	0.3743
NR_002315	chr1(.):226245427-226264703	0.3709
NM_002107	chr1(.):226245420-226264703	0.3709
NM_031944	chr1(.):226406382-226418513	0.4
NM_001618	chr1(.):226543391-226600801	0.2664
NR_024485	chr1(.):227911239-227927055	0.3081
NM_023007	chr1(.):227913889-227928112	0.3342
NM_181441	chr1(.):228289379-228302013	0.4225
NR_037415	chr1(.):228279963-228290042	0.2652
NM_001024227	chr1(.):228265850-228291913	0.5942
NM_001024226	chr1(.):228265360-228291913	0.5866
NM_024319	chr1(.):228283427-228296022	0.3182
NM_001159391	chr1(.):228327403-228341655	0.3681
NM_001159390	chr1(.):228322928-228341655	0.3377
NM_020435	chr1(.):228332552-228352527	0.2105
NM_001010867	chr1(.):228348428-228374958	0.2803
NM_033445	chr1(.):228640064-228650560	0.1602
NM_001010858	chr1(.):228670067-228688889	0.3993
NM_175055	chr1(.):228640807-228651259	0.1585
NM_012089	chr1(.):229647328-229699442	0.1844
NM_182972	chr1(.):234735014-234750271	1.3293
NR_033927	chr1(.):234760056-234775526	0.1463
NM_004837	chr1(.):235486868-235512844	0.3098
NM_001037277	chr1(.):235486752-235512844	0.309
NM_031844	chr1(.):245008601-245032827	0.4715
NM_198076	chr1(.):244993638-245013359	0.4358
NR_026778	chr1(.):244998939-245015243	0.2722
NM_030645	chr1(.):249099650-249125154	0.3179
NM_024836	chr1(.):249127529-249148714	0.3065
NM_001136036	chr1(.):249139202-249158125	0.2772
NM_001193328	chr1(.):249139202-249158315	0.2759
NR_036070	chr1(.):249115575-249125642	0.4447
NR_033872	chr2(.):70184394-70319147	0.145
NR_015395	chr2(.):112119590-112257692	0.2398
NR_024373	chr2(.):112181885-112257692	0.3459
NM_005336	chr2(.):242161678-242260254	0.1715
NM_004836	chr2(.):88851258-88932094	0.2447
NM_001142807	chr2(.):111485149-111880799	0.1175
NM_003879	chr2(.):201975889-202034003	0.2596
NM_001127184	chr2(.):201975815-202011323	0.3361
NM_173822	chr2(.):201833440-201941392	0.1003
NM_014808	chr2(.):242290663-242439256	0.0942
NR_034113	chr2(.):25189980-25267563	0.111
NM_001198559	chr2(.):25161504-25199963	0.1537
NM_006887	chr2(.):43444540-43458745	0.4571
NR_027251	chr2(.):43449349-43460994	0.3659
NM_006196	chr2(.):70309584-70321334	0.5957
NR_024444	chr2(.):70346167-70357448	0.2573
NM_015425	chr2(.):86248450-86338278	0.1605
NR_026984	chr2(.):86242338-86255991	0.1443
NR_015424	chr2(.):89060418-89111109	0.1743
NM_006538	chr2(.):111873490-111931022	0.2393
NM_207002	chr2(.):111873490-111891423	0.391
NM_006186	chr2(.):157175943-157194287	0.2683
NM_004288	chr2(.):158266130-158305604	0.2471
NR_036075	chr2(.):178115672-178125738	0.1131
NM_194247	chr2(.):178072421-178093685	0.2535
NM_002491	chr2(.):201931461-201955473	0.1244
NM_001127183	chr2(.):201978386-202033841	0.2665
NM_001099285	chr2(.):232568234-232583250	0.4782
NR_036052	chr2(.):232573023-232583105	0.3745
NM_203346	chr2(.):242161678-242217301	0.1442
NM_001008492	chr2(.):242250280-242298441	0.1885
NM_001008491	chr2(.):242249722-242298441	0.1874
NM_033027	chr3(.):39178341-39200102	0.3079
NM_001080412	chr3(.):141038054-141173632	0.2497
NM_173216	chr3(.):186643314-186801341	0.175
NM_003032	chr3(.):186734664-186801341	0.1863
NM_031899	chr3(.):39133090-39154130	0.1495
NM_145755	chr3(.):39144151-39185394	0.1465
NM_194293	chr3(.):39219706-39239077	0.1048
NM_001198621	chr3(.):39219705-39239085	0.1048
NM_001145417	chr3(.):135862759-135918310	0.1829
NM_018133	chr3(.):135862759-135919688	0.1807
NR_034007	chr3(.):156794455-156845791	0.1546
NM_020307	chr3(.):156860585-156883482	0.2397
NM_144571	chr4(.):78629540-78745544	0.1331
NM_001008388	chr4(.):103785134-103818963	0.1651
NM_004310	chr4(.):40193526-40251281	0.2333
NM_201999	chr4(.):139973870-140065606	0.099
NM_033632	chr4(.):153237409-153461172	0.1462
NM_182485	chr4(.):14999297-15076777	0.1324
NM_025205	chr4(.):17611272-17631160	0.1154
NM_015907	chr4(.):17573926-17614590	0.1882
NM_031889	chr4(.):71489460-71517536	0.1215
NM_144646	chr4(.):71516257-71537348	0.3384
NM_020368	chr4(.):71549195-71561268	0.1902
NM_001130709	chr4(.):71565653-71660614	0.104
NM_017426	chr4(.):77030816-77074655	0.0979
NM_005506	chr4(.):77074893-77140035	0.2418
NM_020236	chr4(.):78778804-78878944	0.1037
NM_181891	chr4(.):103712132-103753708	0.2113
NM_181890	chr4(.):103712132-103795032	0.1787
NM_181892	chr4(.):103712132-103753340	0.2119
NM_003340	chr4(.):103712132-103754105	0.2101
NM_181893	chr4(.):103712132-103795003	0.1787
NM_181889	chr4(.):103712132-103754307	0.2092
NR_033797	chr4(.):153452415-153465415	0.3804
NR_036092	chr4(.):153405478-153415568	0.1832
NM_001131005	chr5(.):88009057-88204922	0.152
NM_002397	chr5(.):88009057-88184283	0.1517
NR_027435	chr5(.):90671163-90721532	0.1705
NM_012081	chr5(.):95215801-95302775	0.2307
NM_001163315	chr5(.):107189733-107722799	0.0849
NM_001020825	chr5(.):142652495-142788254	0.1361
NM_001018076	chr5(.):142652495-142789045	0.1358
NM_001018075	chr5(.):142652495-142820077	0.1259
NM_022130	chr5(.):32119823-32179425	0.1748
NM_001014279	chr5(.):43034181-43045447	0.2503
NR_034085	chr5(.):43011149-43023913	0.2424
NR_015447	chr5(.):43037235-43050370	0.2202
NM_005921	chr5(.):56105899-56196978	0.1659
NM_020801	chr5(.):90659540-90684149	0.2807
NR_036052	chr5(.):118305280-118315362	0.0741
NM_017665	chr5(.):132327677-132367240	0.0934
NM_002154	chr5(.):132382661-132445709	0.1398
NM_004730	chr5(.):137836783-137883932	0.1645
NM_004134	chr5(.):137885570-137916318	0.1866
NR_002913	chr5(.):137891731-137901799	0.1101
NM_016480	chr5(.):138672518-138710409	0.1243
NM_194296	chr5(.):138727455-138744776	0.1793
NM_152686	chr5(.):138740891-138780214	0.1473
NM_152685	chr5(.):138697884-138724039	0.1379
NM_001033112	chr5(.):138673133-138710409	0.1253
NM_001161546	chr5(.):138722634-138735885	0.3365
NM_016459	chr5(.):138718256-138730605	0.3848
NM_016463	chr5(.):139023300-139067680	0.258
NR_031598	chr5(.):179220277-179230346	0.1238
NM_145867	chr5(.):179215985-179228513	0.112
NM_003900	chr5(.):179242841-179270077	0.1991
NM_016175	chr5(.):179259265-179290840	0.0988
NM_054013	chr5(.):179219597-179234875	0.1597
NM_014275	chr5(.):179219597-179238952	0.1393
NM_001142298	chr5(.):179228387-179270077	0.1756
NM_001142299	chr5(.):179229002-179270077	0.1768
NM_017934	chr6(.):79639135-79793011	0.1164
NM_005907	chr6(.):119494266-119675926	0.1656
NR_037616	chr6(.):7876482-8069647	0.3345
NM_002114	chr6(.):12007723-12170232	0.1585
NM_000332	chr6(.):16294342-16766721	0.1937
NM_001090	chr6(.):30534169-30564309	0.1211
NM_003017	chr6(.):36557089-36577244	0.2902
NR_036610	chr6(.):36557089-36577243	0.2902
NM_016021	chr6(.):90031343-90067619	0.3103
NM_001455	chr6(.):108877068-109010971	0.2441
NM_201559	chr6(.):108876025-109010971	0.2429
NM_004100	chr6(.):133557494-133858258	0.1005
NM_020185	chr6(.):287100-356355	0.5992
NM_003144	chr6(.):7276287-7318541	0.2405
NM_001145549	chr6(.):7876482-7915310	0.8559
NM_030810	chr6(.):7876482-7916047	0.8571
NM_003526	chr6(.):26118694-26129132	0.3403
NM_139006	chr6(.):26082508-26100469	0.111
NM_138720	chr6(.):26153348-26176576	0.2282
NM_005321	chr6(.):26151558-26162343	0.2603
NM_003512	chr6(.):26119372-26129918	0.3431
NM_003542	chr6(.):26099175-26109565	0.1294
NM_005323	chr6(.):26102639-26113364	0.1326
NM_001031722	chr6(.):30589662-30619598	0.1276
NR_033823	chr6(.):30589612-30619598	0.1275
NM_001161376	chr6(.):30609815-30625987	0.1371
NM_002714	chr6(.):30563181-30590020	0.2576
NM_014046	chr6(.):30580485-30599174	0.3227
NR_030615	chr6(.):30547108-30557194	0.1042
NM_006120	chr6(.):32911390-32925899	0.1103
NM_002119	chr6(.):32966959-32982389	0.0802
NM_002118	chr6(.):32897405-32913847	0.1009
NM_005104	chr6(.):32931436-32954282	0.3952
NM_001113182	chr6(.):32933664-32954282	0.4276
NM_001199455	chr6(.):32934371-32954282	0.4377
NM_001199456	chr6(.):32935860-32954282	0.4561
NM_007271	chr6(.):36456668-36520247	0.1139
NR_037491	chr6(.):36585212-36595289	0.1194
NM_003192	chr6(.):42707233-42718884	0.2167
NM_015349	chr6(.):42783793-42841296	0.0937
NM_001171629	chr6(.):43732945-43759223	0.2256
NM_001402	chr6(.):74220472-74235755	0.4259
NM_080743	chr6(.):89800677-89832800	0.0955
NM_006813	chr6(.):89785428-89799879	0.3032
NM_002043	chr6(.):89962238-90029967	0.1417
NM_182907	chr6(.):106541814-106562811	0.3098
NM_001198	chr6(.):106529194-106562814	0.4316
NM_030796	chr7(.):55533305-55645200	0.2856
NM_017984	chr7(.):99993494-100031302	0.1759
NM_182931	chr7(.):104649636-104759532	0.1876
NM_012257	chr7(.):106804459-106847974	0.162
NM_014390	chr7(.):127287201-127737659	0.1291
NM_003344	chr7(.):129467994-129597789	0.1309
NM_173680	chr7(.):150071405-150100719	0.1482
NR_029597	chr7(.):25984538-25994606	0.467
NM_015483	chr7(.):32902777-32936468	0.1879
NM_030935	chr7(.):100059141-100081902	0.1284
NM_145030	chr7(.):100027911-100039094	0.1827
NM_019606	chr7(.):100022253-100036749	0.3595
NM_001194992	chr7(.):100021412-100036749	0.3455
NM_001004323	chr7(.):100049237-100066894	0.0946
NR_027374	chr7(.):104530074-104572092	0.1129
NR_024586	chr7(.):104645988-104659588	0.5571
NM_006193	chr7(.):127245345-127260780	0.0767
NM_013400	chr7(.):150060878-150076133	0.2662
NM_014374	chr7(.):150063257-150076133	0.2947
NR_027237	chr7(.):150097839-150114558	0.3279
NM_175571	chr7(.):150142961-150181483	0.0818
NR_034033	chr7(.):150125741-150150228	0.0896
NM_001135733	chr8(.):95933199-95966615	0.2753
NM_178812	chr8(.):98651406-98747488	0.1788
NM_001145088	chr8(.):124079919-124169392	0.1348
NM_173685	chr8(.):126099082-126384367	0.2045
NM_052937	chr8(.):52725139-52816735	0.1437
NM_001135699	chr8(.):101925803-101970221	0.1716
NM_001135700	chr8(.):101925803-101968560	0.1735
NM_145690	chr8(.):101925803-101969357	0.1723
NM_003406	chr8(.):101925803-101970623	0.1707
NM_001135702	chr8(.):101925803-101967799	0.1752
NM_024295	chr8(.):124020567-124059648	0.3368
NM_017956	chr8(.):125458047-125470266	0.2016
NM_007218	chr8(.):125482007-125505859	0.2785
NM_025195	chr8(.):126437562-126455644	0.732
NM_002467	chr8(.):128743314-128758680	0.5412
NM_014957	chr8(.):142133719-142210900	0.2057
NM_032611	chr8(.):142427006-142446620	0.2896
NM_005293	chr8(.):142361586-142382365	0.1354
NM_002346	chr8(.):144094901-144108827	0.4103
NM_173687	chr8(.):144115678-144140720	0.1189
NR_026913	chr8(.):144058447-144104807	0.1461
NM_002919	chr9(.):3242036-3530983	0.0912
NM_134428	chr9(.):3219646-3530983	0.0902
NR_024496	chr9(.):66489268-66508030	0.2538
NM_033087	chr9(.):101973706-101989246	0.3432
NM_006808	chr9(.):101979569-101997901	0.3335
NM_173689	chr9(.):126113447-126146032	0.0944
NM_001045476	chr9(.):127610754-127625160	0.1938
NM_030978	chr9(.):127626483-127644696	0.3083
NM_007209	chr9(.):127615157-127629240	0.203
NM_005334	chrX(.):153208007-153241819	0.2928
NM_003491	chrX(.):153190376-153205468	0.2697
NM_001666	chrX(.):153167829-153196714	0.189
NM_002910	chrX(.):153195721-153215232	0.1472
NM_001025243	chrX(.):153270956-153290342	0.2757
NM_003492	chrX(.):153232990-153253646	0.4435
NR_031757	chrX(.):153280370-153290440	0.2923
NR_036175	chrX(.):153241548-153251627	0.2481
NR_036174	chrX(.):153241547-153251628	0.2481
NM_001110556	chrX(.):153571899-153608006	0.1764
NM_000117	chrX(.):153602596-153614883	0.297
NM_006730	chrX(.):153624578-153642575	0.3183
NM_001183	chrX(.):153651977-153669862	0.1441
NM_001009934	chrX(.):153624578-153645427	0.2845
NR_000011	chrX(.):153623621-153633756	0.3902
NM_000116	chrX(.):153634876-153655063	0.1447
NR_026898	chrX(.):153621570-153635680	0.2985
NM_004699	chrX(.):153667484-153684002	0.1305
NM_001493	chrX(.):153660258-153676814	0.17
NM_024948	chr10(.):15815174-15907519	0.1545
NM_172242	chr10(.):22629398-22711539	0.1358
NM_004412	chr10(.):17179981-17249070	0.1227
NM_003380	chr10(.):17265257-17284592	0.2891
NM_005180	chr10(.):22605005-22625414	0.5289
NM_012071	chr10(.):22600298-22614237	0.735
NM_025209	chr10(.):32552858-32641113	0.1342
NM_004419	chr10(.):112252624-112276302	0.3684
NM_001098517	chr11(.):115039344-115380241	0.1006
NM_004811	chr11(.):58289343-58348390	0.1388
NM_001143995	chr11(.):58289343-58350639	0.1383
NM_001077241	chr11(.):65137662-65155142	0.2127
NR_002819	chr11(.):65260232-65278939	0.55
NM_014679	chr11(.):95518641-95570854	0.1453
NM_004397	chr11(.):118613472-118666972	0.1697
NM_000614	chr11(.):58385145-58398205	0.1021
NR_024091	chr11(.):58341586-58398205	0.1514
NM_053023	chr11(.):58341586-58394023	0.1565
NR_028272	chr11(.):65185268-65199003	0.8055
NR_030343	chr11(.):65206928-65217028	0.1649
NM_031904	chr11(.):65149040-65185995	0.1957
NM_001048218	chr11(.):65287547-65311182	0.1455
