GENE_ID	locusLine	bin_1_MM9_jia.bam
NM_014949	chr1(.):155877835-155909188	0.2212
NR_002974	chr1(.):155884699-155894833	0.1277
NR_003005	chr1(.):155890748-155900877	0.1164
NM_003145	chr1(.):155973838-155995758	0.1996
NM_005920	chr1(.):156428518-156475529	0.568
NM_031281	chr1(.):157478166-157527310	0.4957
NM_052938	chr1(.):157759193-157794940	0.2826
NM_030764	chr1(.):157710522-157751922	0.3563
NM_004833	chr1(.):159027274-159051647	0.5619
NM_001778	chr1(.):160643535-160686585	0.3324
NM_021181	chr1(.):160704076-160729601	0.4708
NM_001033667	chr1(.):160760927-160777483	0.1358
NR_033186	chr1(.):178506930-178523024	0.213
NM_003292	chr1(.):186275785-186349457	0.1787
NM_022375	chr1(.):186364703-186375587	0.263
NM_022576	chr1(.):186407714-186422856	0.1048
NM_002597	chr1(.):186407714-186435239	0.1707
NM_001195216	chr1(.):197698138-197749623	0.3322
NR_034150	chr1(.):203262885-203279453	1.119
NM_003465	chr1(.):203180206-203203860	0.0499
NM_006763	chr1(.):203269663-203283729	0.9957
NM_002023	chr1(.):203304751-203325289	0.0716
NR_027022	chr1(.):204332557-204343847	0.0776
NM_002646	chr1(.):204386757-204464474	0.2269
NM_032833	chr1(.):204367491-204385944	0.8759
NM_002393	chr1(.):204480510-204532248	0.5268
NM_014858	chr1(.):205192037-205247471	0.3545
NM_018203	chr1(.):205300647-205331039	0.2394
NM_030952	chr1(.):205266190-205295883	0.6821
NM_001123168	chr1(.):206133910-206160074	0.2865
NM_001007544	chr1(.):206233871-206293647	0.3933
NM_148964	chr1(.):206312458-206337104	0.0766
NM_006893	chr1(.):206759973-206790904	0.1311
NM_182665	chr1(.):206725491-206767616	0.309
NR_026817	chr1(.):207986723-208000941	1.1712
NR_029832	chr1(.):207970196-207980284	0.2079
NR_029518	chr1(.):207970787-207980868	0.2254
NM_001618	chr1(.):226543391-226600801	0.3588
NM_182972	chr1(.):234735014-234750271	1.4291
NR_033927	chr1(.):234760056-234775526	0.0538
NM_030797	chr2(.):16725729-16852134	0.237
NM_134421	chr2(.):10438825-10572743	0.2337
NM_002149	chr2(.):10438039-10572743	0.2332
NM_014600	chr2(.):31451879-31496260	0.3529
NM_020458	chr2(.):47163312-47308275	0.3912
NR_033872	chr2(.):70184394-70319147	0.345
NM_017567	chr2(.):71290407-71310998	0.5295
NM_015348	chr2(.):98367800-98617354	0.1828
NM_014900	chr2(.):165536257-165702928	0.293
NM_012290	chr2(.):171842332-172022410	0.2134
NM_001136554	chr2(.):171842332-172092824	0.1855
NM_152520	chr2(.):180301710-180731232	0.1578
NM_005235	chr2(.):212235441-213408352	0.1609
NM_003590	chr2(.):225329868-225455110	0.2489
NM_015488	chr2(.):219130114-219216516	0.1933
NM_022152	chr2(.):219133916-219162280	0.4235
NM_001012514	chr2(.):231724620-231748963	0.4735
NM_145693	chr2(.):11881739-11972533	0.2491
NM_183360	chr2(.):25595111-25901503	0.1853
NM_170672	chr2(.):33656415-33794798	0.3778
NM_005813	chr2(.):37472645-37549222	0.2394
NM_006449	chr2(.):37865742-37904326	0.4175
NM_001112801	chr2(.):40334285-40662444	0.2101
NM_001112802	chr2(.):40334285-40744575	0.1869
NM_012249	chr2(.):46764866-46816827	0.8446
NM_001190274	chr2(.):48029058-48137932	0.3625
NM_025133	chr2(.):48029058-48120858	0.2417
NM_178313	chr2(.):54780530-54894445	0.4095
NM_003128	chr2(.):54678453-54903583	0.2772
NM_001039753	chr2(.):54947148-55204156	0.2732
NM_022893	chr2(.):60679328-60785633	0.456
NM_018014	chr2(.):60673301-60785633	0.4816
NM_020651	chr2(.):64314785-64376605	0.4297
NM_014755	chr2(.):64853754-64886046	0.7715
NR_036586	chr2(.):65123973-65164581	0.4913
NM_004836	chr2(.):88851258-88932094	0.5247
NM_144563	chr2(.):88986175-89055452	0.2902
NM_004027	chr2(.):99056320-99212496	0.4009
NM_001566	chr2(.):99056320-99203284	0.4199
NM_002410	chr2(.):135006829-135211468	0.2861
NM_016836	chr2(.):161123661-161355318	0.3404
NM_024770	chr2(.):172168912-172296312	0.3314
NM_001077269	chr2(.):175419301-175552627	0.3114
NM_017694	chr2(.):191268080-191372041	0.3695
NM_014905	chr2(.):191740546-191834776	0.2652
NM_004226	chr2(.):196993306-197041336	0.3724
NM_153697	chr2(.):197959194-198180521	0.3844
NM_001195144	chr2(.):197846385-198180521	0.295
NM_001228	chr2(.):202093165-202157434	0.3778
NM_003879	chr2(.):201975889-202034003	0.6334
NM_001127184	chr2(.):201975815-202011323	0.8397
NM_173822	chr2(.):201833440-201941392	0.1488
NM_033358	chr2(.):202093165-202151638	0.4076
NM_014689	chr2(.):225624806-225912330	0.1837
NM_001167608	chr2(.):227695670-227868923	0.3194
NM_001080391	chr2(.):231275870-231415317	0.1931
NM_003113	chr2(.):231275870-231386244	0.2237
NM_001137551	chr2(.):238595806-238695290	0.2133
NM_001137550	chr2(.):238531223-238695290	0.1687
NM_003183	chr2(.):9624410-9700917	0.2759
NM_002997	chr2(.):20395557-20429927	0.8172
NM_001006946	chr2(.):20395557-20430194	0.8123
NM_001145122	chr2(.):31390921-31445411	0.1737
NM_015376	chr2(.):33733941-33794798	0.2494
NM_001139488	chr2(.):33696320-33794798	0.4865
NM_012413	chr2(.):37566752-37605465	0.3892
NM_138370	chr2(.):42270160-42290668	0.0486
NM_006887	chr2(.):43444540-43458745	1.2521
NR_027251	chr2(.):43449349-43460994	1.0928
NM_080653	chr2(.):46733985-46752096	0.1041
NM_173074	chr2(.):46803412-46849251	0.319
NM_014171	chr2(.):46839324-46857881	0.359
NM_001171507	chr2(.):47124008-47148251	0.3112
NM_001171506	chr2(.):47124008-47148007	0.3128
NM_001171508	chr2(.):47124008-47173994	0.4181
NR_002229	chr2(.):54751358-54761978	0.2266
NM_207521	chr2(.):55194326-55281326	0.4056
NM_207520	chr2(.):55194326-55282734	0.4077
NM_007008	chr2(.):55194326-55242470	0.4123
NR_033837	chr2(.):64407212-64437619	0.2956
NR_034023	chr2(.):64829445-64848616	0.185
NM_001193493	chr2(.):65210578-65256000	0.4033
NM_003038	chr2(.):65211494-65256000	0.4097
NM_015147	chr2(.):65278494-65319142	0.2509
NM_014882	chr2(.):68996932-69058957	0.2536
NM_001166277	chr2(.):68956912-69058957	0.2764
NM_006196	chr2(.):70309584-70321334	2.2788
NR_024444	chr2(.):70346167-70357448	1.0768
NR_002185	chr2(.):71246204-71262060	0.073
NM_015425	chr2(.):86248450-86338278	0.2647
NR_026984	chr2(.):86242338-86255991	0.2401
NR_015424	chr2(.):89060418-89111109	0.2113
NM_002101	chr2(.):127408683-127459246	0.3433
NM_003467	chr2(.):136866918-136880725	0.588
NM_001008540	chr2(.):136866918-136878813	0.6636
NM_004288	chr2(.):158266130-158305604	0.5072
NM_000210	chr2(.):173287313-173376181	0.4498
NM_002610	chr2(.):173415778-173468862	0.5306
NM_003387	chr2(.):175419301-175504307	0.4033
NR_031659	chr2(.):180720562-180730635	0.7085
NM_000885	chr2(.):182316618-182407468	0.2624
NM_002491	chr2(.):201931461-201955473	0.1941
NM_001127183	chr2(.):201978386-202033841	0.6557
NM_032974	chr2(.):202042620-202099110	0.4486
NM_033356	chr2(.):202120222-202157434	0.3938
NM_001080125	chr2(.):202117753-202157434	0.3948
NM_001077194	chr2(.):219120737-219133582	0.2282
NM_001087	chr2(.):219123851-219139893	0.2249
NM_022572	chr2(.):219182901-219216516	0.0842
NM_006000	chr2(.):220110000-220123638	0.5084
NM_001042410	chr2(.):220089609-220106391	0.2315
NR_026909	chr2(.):220105200-220120059	0.5029
NM_018089	chr2(.):220089478-220106391	0.231
NR_003063	chr2(.):220112964-220141910	0.2287
NM_005689	chr2(.):220069493-220088672	0.2641
NM_024085	chr2(.):220079101-220099361	0.2695
NM_006736	chr2(.):220139039-220156622	0.5289
NM_138802	chr2(.):220066537-220079370	0.2481
NM_024506	chr2(.):220096502-220115131	0.293
NM_001008910	chr2(.):220105191-220120059	0.5026
NR_029688	chr2(.):220153832-220163922	0.1271
NM_005544	chr2(.):227591032-227668506	0.2565
NM_005683	chr2(.):231767042-231794941	0.0644
NM_001099285	chr2(.):232568234-232583250	1.1245
NR_036052	chr2(.):232573023-232583105	0.7027
NM_018218	chr2(.):234379164-234479236	0.2427
NM_004735	chr2(.):238595806-238679558	0.2405
NM_014674	chr3(.):5224358-5266650	0.4456
NM_001195099	chr3(.):15703743-15803058	0.1735
NM_001195098	chr3(.):15703743-15844691	0.2602
NM_015199	chr3(.):15703743-15906053	0.289
NM_002841	chr3(.):61542242-62285573	0.2251
NM_001164347	chr3(.):114051946-114348053	0.3132
NM_015642	chr3(.):114051946-114871127	0.2446
NM_001164344	chr3(.):114051946-114483124	0.2913
NM_001164346	chr3(.):114051946-114348792	0.3129
NM_001164343	chr3(.):114051946-114795261	0.241
NM_016128	chr3(.):128963452-129001616	0.3574
NM_003571	chr3(.):133113789-133199056	0.2654
NM_207294	chr3(.):152012193-152188569	0.2841
NM_021038	chr3(.):151980828-152188568	0.3544
NM_024947	chr3(.):169800367-169904537	0.3679
NM_001135095	chr3(.):171753343-172123492	0.3658
NM_022763	chr3(.):171752417-172123492	0.3658
NM_001134382	chr3(.):12933718-13119617	0.2948
NM_024923	chr3(.):13352736-13466809	0.2927
NM_014869	chr3(.):12933718-13013960	0.1279
NM_001018009	chr3(.):15291356-15387901	0.3085
NM_152396	chr3(.):15446376-15474042	0.1642
NM_004844	chr3(.):15291356-15379104	0.2945
NM_001144382	chr3(.):16921451-17137098	0.3094
NM_015184	chr3(.):16969581-17137098	0.2238
NM_003884	chr3(.):20076523-20200896	0.1708
NM_182666	chr3(.):23842438-23937807	0.3517
NM_001068	chr3(.):25634474-25710788	0.2575
NM_001174060	chr3(.):31697316-32028342	0.3353
NM_014831	chr3(.):36863307-36991548	0.2624
NM_033027	chr3(.):39178341-39200102	0.5787
NM_001042646	chr3(.):42127745-42272268	0.1952
NM_001123396	chr3(.):46390234-46405868	0.5625
NM_001123041	chr3(.):46390234-46407413	0.5194
NM_006254	chr3(.):53190222-53231733	0.6304
NM_001128615	chr3(.):56756445-57118336	0.1838
NM_007114	chr3(.):69063977-69106484	0.1892
NM_001004196	chr3(.):112046915-112086658	0.4572
NM_183061	chr3(.):111854751-112018074	0.1188
NM_001023571	chr3(.):121483609-121558926	0.4059
NM_001080412	chr3(.):141038054-141173632	0.6185
NM_016275	chr3(.):150316065-150353234	0.375
NM_001190242	chr3(.):159969773-160106554	0.1031
NM_001190241	chr3(.):159969773-160122320	0.1856
NM_024665	chr3(.):176733541-176920048	0.2597
NM_130446	chr3(.):183200318-183278499	0.515
NM_173216	chr3(.):186643314-186801341	0.4599
NM_003032	chr3(.):186734664-186801341	0.478
NM_033083	chr3(.):15464063-15489120	0.1494
NR_037465	chr3(.):16969687-16979752	0.4176
NR_027694	chr3(.):20016452-20058765	0.0719
NM_001137674	chr3(.):32018265-32038120	0.3129
NM_031899	chr3(.):39133090-39154130	0.2569
NM_145755	chr3(.):39144151-39185394	0.2584
NM_194293	chr3(.):39219706-39239077	0.1798
NM_001198621	chr3(.):39219705-39239085	0.1798
NM_014240	chr3(.):45631322-45727755	0.4042
NM_003965	chr3(.):46443720-46456014	0.1236
NM_001100168	chr3(.):46406632-46422697	0.1158
NM_001130910	chr3(.):46444048-46456014	0.1242
NM_003212	chr3(.):46614075-46628952	0.0544
NM_001174136	chr3(.):46611044-46628952	0.0543
NM_024512	chr3(.):46551877-46613011	0.1899
NM_031440	chr3(.):46534484-46547439	0.1133
NM_016173	chr3(.):50601908-50627421	0.2109
NM_001171743	chr3(.):50590455-50610223	0.1737
NM_013324	chr3(.):50638884-50654262	0.9084
NM_001171741	chr3(.):50590455-50613458	0.1754
NM_004635	chr3(.):50649600-50691719	0.1568
NM_052859	chr3(.):53117500-53169470	0.1919
NM_003392	chr3(.):55494742-55526331	0.3667
NM_198195	chr3(.):69098880-69134524	0.2783
NM_006407	chr3(.):69129089-69160239	0.377
NM_198271	chr3(.):69151038-69176746	0.11
NR_036087	chr3(.):69093108-69103186	0.4403
NM_177976	chr3(.):97478594-97522373	0.1231
NM_006100	chr3(.):98446571-98518236	0.4123
NM_001164342	chr3(.):114051946-114107489	0.2484
NM_004487	chr3(.):121377047-121473602	0.2141
NM_018456	chr3(.):121549033-121610373	0.2877
NM_175924	chr3(.):121701169-121746030	0.4604
NM_175862	chr3(.):121769220-121844983	0.2659
NM_020187	chr3(.):128992683-129029135	0.4215
NM_001006109	chr3(.):128992816-129029135	0.4223
NM_006026	chr3(.):129028613-129040120	0.7851
NR_026991	chr3(.):129030113-129048412	0.5146
NR_027037	chr3(.):151975404-151992415	0.9695
NM_173084	chr3(.):160148290-160172626	0.1847
NR_029663	chr3(.):160117375-160127473	1.3195
NM_005496	chr3(.):160113346-160157741	0.494
NM_001002800	chr3(.):160112429-160157741	0.4874
NR_029525	chr3(.):160117532-160127613	1.2948
NR_027622	chr3(.):169656771-169689522	0.694
NM_182610	chr3(.):169624481-169661948	0.3973
NR_024409	chr3(.):169667014-169689522	0.64
NM_003262	chr3(.):169679579-169721161	0.4663
NM_001145098	chr3(.):170070472-170115950	0.354
NM_001145097	chr3(.):170072410-170115950	0.3512
NM_005781	chr3(.):195585235-195640880	0.2683
NM_001010938	chr3(.):195585235-195627432	0.1451
NM_014687	chr3(.):197393258-197468773	0.3195
NM_001145642	chr3(.):197393313-197481568	0.3375
NR_027840	chr3(.):197472260-197516317	0.2219
NM_032288	chr3(.):197471623-197516317	0.2202
NM_001011537	chr3(.):197471423-197516317	0.2195
NM_003215	chr4(.):48132799-48276814	0.2688
NM_144571	chr4(.):78629540-78745544	0.2136
NM_198281	chr4(.):90160428-90234161	0.4397
NM_001102406	chr4(.):113213498-113368764	0.0787
NM_018699	chr4(.):121610928-121849013	0.4476
NM_015130	chr4(.):141536935-141682471	0.4217
NM_021069	chr4(.):186501597-186882870	0.1469
NM_001145670	chr4(.):186501597-186738410	0.1766
NM_001145671	chr4(.):186501597-186737225	0.1755
NM_001145672	chr4(.):186501597-186737048	0.1755
NM_003603	chr4(.):186501597-186738392	0.1766
NM_001145673	chr4(.):186501597-186702066	0.1745
NM_015187	chr4(.):25744048-25869610	0.2463
NM_016531	chr4(.):38660789-38708129	0.3072
NM_015173	chr4(.):37887719-38145794	0.264
NR_026804	chr4(.):38609321-38671249	0.1706
NM_001098634	chr4(.):40420271-40636883	0.2656
NM_004310	chr4(.):40193526-40251281	0.644
NM_001105529	chr4(.):42405391-42664122	0.1921
NM_001136570	chr4(.):77167852-77209929	0.0806
NM_001130715	chr4(.):84010306-84040911	0.4444
NM_001130716	chr4(.):84006210-84036012	0.4256
NM_016619	chr4(.):84006210-84040911	0.4142
NM_001166693	chr4(.):87851153-88067206	0.3044
NM_172129	chr4(.):114373343-114688083	0.2535
NM_172128	chr4(.):114367187-114688083	0.251
NM_002039	chr4(.):144252982-144400718	0.4401
NM_033632	chr4(.):153237409-153461172	0.3237
NM_002199	chr4(.):185303875-185400726	0.5227
NM_001145674	chr4(.):186501597-186583123	0.2295
NM_152775	chr4(.):186361337-186397913	0.2075
NM_001775	chr4(.):15774930-15855706	0.3415
NM_001145432	chr4(.):25910813-25936501	0.2313
NM_006607	chr4(.):37957055-37967631	0.3072
NM_017581	chr4(.):40332468-40361973	0.06
NM_017426	chr4(.):77030816-77074655	0.1252
NM_005506	chr4(.):77074893-77140035	0.4337
NM_020236	chr4(.):78778804-78878944	0.1576
NM_144645	chr4(.):87792357-87818575	0.0591
NM_152542	chr4(.):89176531-89210888	0.4266
NM_018569	chr4(.):113147894-113196211	0.2054
NM_052864	chr4(.):113191781-113212059	0.5603
NM_024574	chr4(.):121951781-121998673	0.4763
NR_033797	chr4(.):153452415-153465415	0.8416
NR_036092	chr4(.):153405478-153415568	0.3964
NM_152680	chr4(.):153542265-153606317	0.4448
NM_001114357	chr4(.):186345544-186375821	0.3247
NM_002372	chr5(.):109020155-109208429	0.2427
NM_001131005	chr5(.):88009057-88204922	0.422
NM_002397	chr5(.):88009057-88184283	0.4323
NM_001193349	chr5(.):88009057-88124744	0.3661
NM_022464	chr5(.):138277409-138539065	0.3071
NM_152756	chr5(.):38933021-39079501	0.2004
NM_024669	chr5(.):55390506-55534186	0.1483
NM_022913	chr5(.):56464774-56565506	0.3208
NM_001127235	chr5(.):56466274-56565506	0.3249
NM_133342	chr5(.):68660638-68715630	0.3103
NM_133343	chr5(.):68660123-68715630	0.3084
NM_133340	chr5(.):68661861-68715630	0.3155
NM_133339	chr5(.):68662280-68715630	0.3166
NM_002873	chr5(.):68661531-68715628	0.3136
NM_015084	chr5(.):71510235-71621084	0.2129
NM_001131028	chr5(.):81262843-81556216	0.1686
NR_015436	chr5(.):87831596-87985620	0.059
NR_027435	chr5(.):90671163-90721532	0.3167
NM_002064	chr5(.):95144552-95163577	0.5304
NM_012081	chr5(.):95215801-95302775	0.3928
NM_005575	chr5(.):96266345-96370115	0.2458
NM_001077654	chr5(.):118599417-118735294	0.4236
NM_001044722	chr5(.):122842792-122957464	0.3125
NM_020747	chr5(.):123967609-124085805	0.4081
NM_001038702	chr5(.):130594701-130735382	0.3081
NM_003060	chr5(.):131700400-131736306	0.157
NM_001033503	chr5(.):133931838-133973533	0.2162
NM_001020825	chr5(.):142652495-142788254	0.2728
NM_001018076	chr5(.):142652495-142789045	0.2715
NM_001018075	chr5(.):142652495-142820077	0.2328
NM_015621	chr5(.):150555612-150608654	0.3204
NM_001172292	chr5(.):156882026-156906730	0.2246
NM_153607	chr5(.):172478354-172571291	0.1551
NM_002406	chr5(.):180212540-180235048	0.4107
NM_001114619	chr5(.):180212540-180235902	0.4209
NM_001114618	chr5(.):180212540-180241817	0.5042
NM_001114617	chr5(.):180212540-180242137	0.5
NM_001145161	chr5(.):6443735-6501834	0.2409
NM_006713	chr5(.):32580604-32609185	0.5392
NM_001014279	chr5(.):43034181-43045447	0.6623
NR_034085	chr5(.):43011149-43023913	0.5478
NR_015447	chr5(.):43037235-43050370	0.5999
NM_005921	chr5(.):56105899-56196978	0.3691
NM_001127236	chr5(.):56504900-56565506	0.1497
NM_020726	chr5(.):65013022-65130111	0.1813
NM_005582	chr5(.):66473103-66497617	0.4174
NM_001015891	chr5(.):68642552-68670840	0.416
NM_176816	chr5(.):68571518-68621410	0.0851
NM_016283	chr5(.):68642552-68670409	0.4079
NM_001015892	chr5(.):68655569-68670840	0.6104
NM_003187	chr5(.):68655569-68670409	0.6007
NM_001038603	chr5(.):68705938-68742890	0.1076
NM_024754	chr5(.):71611199-71660180	0.1051
NM_020801	chr5(.):90659540-90684149	0.6026
NR_026936	chr5(.):95182935-95200836	0.1672
NM_001130140	chr5(.):96206643-96260406	0.3767
NM_005668	chr5(.):100137638-100243987	0.4046
NM_175052	chr5(.):100216014-100243970	0.6079
NR_036052	chr5(.):118305280-118315362	0.0747
NM_014350	chr5(.):118686595-118735294	0.4009
NR_037500	chr5(.):131696181-131706291	0.1949
NM_002198	chr5(.):131812300-131831465	0.7968
NM_001013717	chr5(.):131741672-131803059	0.6585
NM_000879	chr5(.):131872135-131884214	0.0632
NM_021982	chr5(.):133979478-134068601	0.2111
NM_001194955	chr5(.):138624438-138672366	0.483
NM_018834	chr5(.):138624332-138672366	0.4821
NM_001194954	chr5(.):138604440-138672366	0.3685
NR_002915	chr5(.):138609468-138619668	0.105
NM_016480	chr5(.):138672518-138710409	0.3161
NM_194296	chr5(.):138727455-138744776	0.6255
NM_152686	chr5(.):138740891-138780214	0.5166
NM_152685	chr5(.):138697884-138724039	0.3586
NM_001033112	chr5(.):138673133-138710409	0.3191
NM_001161546	chr5(.):138722634-138735885	1.0229
NM_016459	chr5(.):138718256-138730605	1.301
NM_181838	chr5(.):138935750-139013018	0.506
NM_016463	chr5(.):139023300-139067680	1.302
NM_000024	chr5(.):148201155-148213197	0.6107
NM_006058	chr5(.):150404505-150465997	0.3873
NM_000405	chr5(.):150627612-150654953	0.223
NM_033274	chr5(.):156899311-157007783	0.4522
NM_004417	chr5(.):172190092-172203203	1.3085
NM_003945	chr5(.):172405762-172466900	0.2819
NR_002988	chr5(.):172442728-172452932	0.1475
NM_030627	chr5(.):173310330-173392313	0.3853
NR_027183	chr5(.):180251958-180267726	0.3552
NM_152283	chr5(.):180269610-180293286	0.1447
NM_022758	chr6(.):34550065-34669625	0.2823
NM_012288	chr6(.):52357199-52446862	0.6399
NM_005907	chr6(.):119494266-119675926	0.3076
NM_007124	chr6(.):144607872-145179170	0.2045
NM_020732	chr6(.):157094063-157536913	0.2862
NM_001122742	chr6(.):152006630-152429408	0.2316
NM_001195286	chr6(.):386738-416443	0.6644
NM_001168344	chr6(.):7102829-7257213	0.4974
NM_001003699	chr6(.):7103085-7257213	0.4982
NM_001718	chr6(.):7722010-7886961	0.3401
NR_037616	chr6(.):7876482-8069647	0.5749
NM_004973	chr6(.):15241526-15527253	0.2128
NM_001173977	chr6(.):25274655-25625758	0.3146
NM_014641	chr6(.):30662583-30690458	0.2461
NM_172166	chr6(.):31702724-31735455	0.3226
