GENE	H3k18ac_6_DMSO_compare_TSS_SIGNAL	H3k18ac_6_DMSO_compare_DISTAL_SIGNAL
ACOT11	0.0	3955.5041
ACOT12	0.0	27.5352
ACOT13	3054.4689999999996	12885.668000000001
ACOT2	0.0	0.0
ACOT7	3585.0601	134.6179
ACOT8	2269.693	697.7168
ACOT9	1659.6754	3585.8577999999998
ACOX1	6824.533	2676.8106000000002
ACOX2	0.0	1460.373
ACOX3	2137.7621999999997	4389.2919
ACOXL	2167.8437	38456.0107
ACP1	1781.64	2493.3177
ACP2	5572.8576	1894.8464000000001
ACP5	0.0	4956.2722
ACP6	5359.0716	3503.8721
ACPL2	2648.1326	3289.6823999999997
ACPP	0.0	1257.1506
ACPT	0.0	608.0677000000001
ACR	0.0	5672.4002
ACRBP	0.0	3707.8915999999995
ACRC	0.0	13514.8922
ACRV1	0.0	267.8297
ACSBG1	0.0	2872.8084
ACSBG2	0.0	1284.9822
ACSF2	3205.6	2426.3719
ACSF3	351.5778	10770.1237
ACSL1	1472.3999999999999	5039.2481
ACSL3	1488.4866	71.3076
ACSL4	1871.5836	4598.9895
ACSL5	5358.4671	35.3115
ACSL6	0.0	64663.091700000004
ACSM1	0.0	125.3235
ACSM3	1687.9345	248.0227
ACSS1	2110.2559	11368.648399999998
ACSS2	1713.4506	2031.1164000000003
ACTA1	0.0	7004.556500000001
ACTA2	4630.793000000001	351.7362
ACTB	12554.0	9053.677800000001
ACTBL2	0.0	4588.2401
ACTC1	0.0	2203.362
ACTG1	3652.2000000000003	9983.9166
ACTG2	0.0	3513.9462000000003
ACTL6A	2779.7616	2600.5357
ACTL6B	0.0	3927.6294000000003
ACTL7A	0.0	237.6072
ACTL7B	0.0	237.6072
ACTN2	0.0	5.1709
ACTN3	1075.2462	1427.1296
ACTN4	1515.531	14720.8339
ACTR10	1439.1988000000001	0.0
ACTR1A	0.0	7705.894399999999
ACTR1B	3911.4	1193.6563
ACTR2	3303.7999999999997	2363.6223
ACTR3	6773.2	7886.3036
ACTR3B	2519.4487000000004	2241.9826999999996
ACTR3BP2	0.0	1722.8106
ACTR3C	10966.3441	78342.18890000001
ACTR5	1763.697	9841.6332
ACTR6	1653.8112	1562.4884
ACTR8	1963.1243	2593.8068999999996
ACVR1	1435.5905	5520.0361
ACVR1B	441.92479999999995	5871.4241
ACVR1C	2267.4313	1924.5528000000002
ACVR2A	1560.2	367.8192
ACVR2B	3189.1820000000002	353.5723
ACVRL1	0.0	475.3019
ACY1	2320.8225	1463.5015
ACY3	1152.0468	12059.9919
ACYP1	1771.3728	5.0931999999999995
ACYP2	11002.9608	6390.3180999999995
ADA	3167.4	24377.7659
ADAD2	0.0	9440.166799999999
ADAL	4268.4831	2843.4809999999998
ADAM1	0.0	1755.6849
ADAM10	3484.6	2041.1226000000001
ADAM11	0.0	6245.2235
ADAM15	3992.7999999999997	139454.988
ADAM17	3561.0	4292.7436
ADAM19	0.0	7429.031800000001
ADAM21	0.0	0.0
ADAM22	1690.9368	6060.7469
ADAM23	0.0	5243.5748
ADAM28	1316.799	15093.2576
ADAM29	0.0	1658.7666
ADAM33	0.0	3782.24
ADAM3A	0.0	1490.6691
ADAM5P	0.0	1256.9662
ADAM7	0.0	13260.643100000001
ADAM8	5061.4	12173.926599999999
ADAM9	2805.8385999999996	36225.675299999995
ADAMDEC1	0.0	16119.9401
ADAMTS10	0.0	3142.2914
ADAMTS12	0.0	2991.5646
ADAMTS13	0.0	591.7438
ADAMTS14	0.0	10584.2066
ADAMTS15	1153.3652	2043.3814
ADAMTS16	0.0	1224.8166
ADAMTS17	0.0	0.0
ADAMTS19	982.4648	3446.5643
ADAMTS3	2494.8	1193.0952
ADAMTS4	0.0	37991.123900000006
ADAMTS6	826.2858	0.0
ADAMTS7	0.0	2634.556
ADAMTS8	0.0	2043.3814
ADAMTSL2	0.0	144.387
ADAMTSL4	0.0	78425.09820000001
ADAMTSL5	0.0	5459.8412
ADAP1	0.0	10297.1816
ADAP2	0.0	4282.9091
ADAR	12003.2001	8422.1005
ADARB1	631.4433	2321.57
ADAT1	1441.7952	627.3702999999999
ADAT2	1203.1142000000002	31.0727
ADAT3	2444.8044	21807.650299999998
ADC	1091.4585	21341.2101
ADCK1	1271.2534	893.6004
ADCK2	7604.4	5336.469800000001
ADCK3	13017.4	10714.9343
ADCK4	3420.1107	2349.2706999999996
ADCK5	3135.4	8476.863000000001
ADCY1	1514.119	35.3096
ADCY10	0.0	432.9414
ADCY2	0.0	3862.126
ADCY3	3278.6388	2667.7976
ADCY4	0.0	4376.1723
ADCY5	0.0	2678.2965
ADCY6	2517.3357	8496.608800000002
ADCY7	0.0	15586.966599999998
ADCY8	0.0	1348.191
ADCY9	0.0	3032.4692
ADCYAP1	0.0	3835.6716
ADCYAP1R1	0.0	2133.1403999999998
ADD1	3041.2	8979.8954
ADD2	1498.7671	0.0
ADD3	2539.9836	5517.4091
ADH1B	0.0	2468.4419
ADH1C	0.0	2468.4419
ADH4	0.0	29.941
ADH5	1581.6042	29.941
ADH7	0.0	2468.4419
ADHFE1	0.0	1049.2952
ADI1	5992.3979	4525.2381
ADIPOQ	0.0	11095.3488
ADIPOR1	2890.6027000000004	5775.8217
ADIPOR2	2465.5625	2880.9492
ADK	8840.6836	2096.446
ADM	9814.4	82174.196
ADM2	1483.1316	14888.398000000001
ADNP	3647.8	1206.1851
ADNP2	1035.2625	69.3465
ADO	4458.0	8377.0002
ADORA1	0.0	5375.3269
ADORA2A	10427.199999999999	14331.326500000001
ADORA2B	0.0	1141.1213999999998
ADORA3	0.0	33346.3053
ADPGK	4435.4	4374.766
ADPRH	1956.0441999999998	27266.0092
ADPRHL1	0.0	3119.9987
ADPRHL2	3175.9944	8111.8445
ADRA1A	0.0	2110.8903999999998
ADRA1B	0.0	8732.6273
ADRA1D	0.0	6336.7426
ADRA2A	0.0	1115.3069
ADRA2B	741.8628	2856.1263
ADRA2C	0.0	779.2911
ADRB1	0.0	7643.5267
ADRB2	3598.6	30081.9926
ADRB3	0.0	13276.8552
ADRBK1	7972.6464000000005	29945.176400000004
ADRBK2	646.1415	146.28459999999998
ADRM1	4882.6	20396.7271
ADSL	3485.2	2079.8309
ADSS	4513.704	2666.7466999999997
ADSSL1	0.0	1656.358
AEBP1	0.0	3311.1706999999997
AEBP2	2500.4298000000003	341.3396
AEN	13121.576000000001	32085.196000000004
AES	0.0	1661.3084
AFAP1-AS1	993.0	2503.6693999999998
AFAP1L1	0.0	2693.2216
AFAP1L2	0.0	413.7679
AFF1	13632.599999999999	24441.6012
AFF3	0.0	982.4976
AFF4	3565.2	3353.228
AFG3L1P	1761.57	3736.3734999999997
AFG3L2	4094.6	2550.1326
AFM	0.0	1060.8088
AFMID	1792.0403999999999	52737.388399999996
AFP	0.0	1060.8088
AFTPH	6872.6	10413.2487
AGA	8557.0	2077.0560000000005
AGAP1	570.4996	15607.896700000001
AGAP11	2318.594	688.0459
AGAP2	1731.1754999999998	5235.316199999999
AGAP3	6820.8	6587.7904
AGAP5	0.0	5472.811100000001
AGAP6	0.0	2.1888
AGAP7	0.0	6376.7956
AGAP9	0.0	1244.97
AGBL1	0.0	4677.5397
AGBL2	1250.2004	1158.1871
AGBL3	6320.583	12709.8976
AGBL4	0.0	468.88399999999996
AGBL5	3111.8622	5311.240199999999
AGER	0.0	5280.7896
AGFG1	1461.3478	13040.478799999999
AGFG2	878.649	4792.465399999998
AGGF1	2115.7794	2.9184
AGK	4604.8	12439.3381
AGL	1123.897	491.0532
AGMAT	1891.8452	10306.584299999999
AGPAT1	6856.6496	5280.7896
AGPAT2	0.0	3277.7376
AGPAT3	3677.8	46354.109899999996
AGPAT5	5462.799999999999	3409.3381999999997
AGPAT6	2997.015	3663.2336999999998
AGPAT9	1626.5990000000002	64.1421
AGPHD1	1521.9675	3161.8659
AGPS	1926.5557	0.0
AGR2	0.0	0.0
AGR3	0.0	412.5054
AGRN	0.0	3280.5934000000007
AGRP	0.0	24174.0634
AGT	0.0	502.2056
AGTPBP1	3320.0	579.2994
AGTRAP	2832.0434999999998	6010.8426
AGXT2L1	0.0	6513.7222
AGXT2L2	2152.3716	360.50899999999996
AHCTF1	4445.400000000001	318.942
AHCY	2976.5228	18664.5392
AHCYL1	996.923	1787.9539
AHCYL2	6697.3676	18634.1152
AHDC1	0.0	3919.9753
AHI1	6669.4065	11912.7271
AHNAK	1397.3999999999999	27140.995499999986
AHNAK2	0.0	3443.1579
AHR	1543.5920999999998	1139.7359000000001
AHRR	24.6886	6758.045299999999
AHSA1	2398.3657000000003	0.0
AHSA2	6210.200000000001	1965.3310999999999
AHSG	57.495900000000006	3740.7258
AHSP	0.0	918.7408
AICDA	0.0	1881.145
AIDA	11538.1182	8512.174500000001
AIF1	806.7916	2635.0676000000003
AIF1L	0.0	9.751000000000001
AIFM1	2237.4123	11079.7721
AIFM2	3927.7548	1799.9304000000002
AIFM3	0.0	4837.622600000001
AIG1	2778.7999999999997	1247.215
AIM1	676.2239999999999	31.354400000000002
AIM1L	0.0	4327.8386
AIM2	11487.8	22546.411500000002
AIMP1	4913.280600000001	0.37120000000000003
AIMP2	3396.6560000000004	4398.0835
AIP	3434.0	13459.653
AIPL1	0.0	0.0
AIRE	0.0	20848.257900000004
AK1	543.625	36883.5399
AK2	1166.3244	21286.2243
AK3	3800.2	1078.5469
AK4	817.9225	6556.145299999999
AK5	0.0	0.0
AK7	0.0	134.3184
AKAP1	4134.8503	1802.5991
AKAP10	6050.6	19408.107300000003
AKAP11	4792.4	1286.7169
AKAP12	0.0	2040.6756
AKAP13	2597.0	27609.42
AKAP14	0.0	2061.7943
AKAP17A	447.8376	6258.3924
AKAP2	2471.0	95282.5175
AKAP3	0.0	2206.3819000000003
AKAP4	0.0	2097.7853
AKAP5	701.2305	6558.469
AKAP6	0.0	2260.7268
AKAP7	0.0	3671.5792999999994
AKAP8	3823.0	13013.478900000002
AKAP8L	1662.908	10131.1527
AKAP9	3014.0746	1577.9021999999998
AKD1	1644.1968	5.021999999999999
AKIRIN1	1653.6	267.084
AKIRIN2	4831.2408	7743.282300000001
AKNA	0.0	81964.3703
AKNAD1	0.0	0.0
AKR1A1	3407.6133	6010.5808
AKR1B1	3776.0480000000002	131.39299999999997
AKR1B10	0.0	131.39299999999997
AKR1B15	0.0	188.38259999999997
AKR1C2	0.0	0.0
AKR1C3	911.673	0.0
AKR1C4	0.0	3877.5503
AKR1CL1	0.0	3060.5295
AKR1D1	0.0	19695.7674
AKR1E2	0.0	2386.3671
AKR7A2	4370.9354	207.2398
AKR7A2P1	0.0	541.7868
AKR7A3	0.0	418.8286
AKR7L	0.0	418.8286
AKT1	0.0	1656.358
AKT1S1	16384.389	10647.8693
AKT2	4574.6	866.1742
AKT3	0.0	7573.643
AKTIP	2413.6000000000004	12272.2063
ALAD	1409.8935000000001	8618.684799999999
ALAS1	2409.0016	5591.0159
ALAS2	0.0	0.0
ALB	0.0	1060.8088
ALCAM	3958.0	5579.59
ALDH16A1	6687.0908	4015.6361000000006
ALDH18A1	2263.0	52.663
ALDH1A3	0.0	7660.6928
ALDH1B1	1926.4806	6219.2098
ALDH1L1	0.0	59.4972
ALDH1L2	3672.2992	4053.9065
ALDH2	349.02459999999996	46.9408
ALDH3A1	0.0	1570.7091
ALDH3A2	5381.2	2426.1252000000004
ALDH3B1	9960.5958	25432.394999999997
ALDH3B2	0.0	12059.9919
ALDH4A1	3636.48	12770.4444
ALDH5A1	2069.7465	5602.648999999999
ALDH6A1	3251.0872	173.1378
ALDH7A1	0.0	4922.8859999999995
ALDH8A1	0.0	55741.7774
ALDH9A1	3012.5446000000006	10856.592400000001
ALDOA	14330.404	10725.1079
ALDOB	0.0	19045.7283
ALDOC	0.0	2644.8619
ALG1	3865.236	6977.054899999999
ALG10	1416.05	16.2336
ALG10B	1719.834	2910.6216
ALG12	3360.7971	8441.385
ALG13	3358.767	0.0
ALG14	2656.1248	0.0
ALG1L	0.0	39735.284100000004
ALG1L2	0.0	23779.773699999998
ALG2	11769.8846	18539.896
ALG3	4956.7388	640.0929000000001
ALG5	7035.9213	155.3127
ALG6	3262.8658	3802.1511
ALG8	2384.8851999999997	139.3524
ALG9	3007.3316999999997	2599.9992
ALKBH1	0.0	893.6004
ALKBH2	1291.032	9216.584299999999
ALKBH3	1176.4918	12835.849700000002
ALKBH4	3696.246	111149.9514
ALKBH5	6455.0	2176.1799
ALKBH6	1855.3999999999999	288.3955
ALKBH7	3179.1276000000003	1951.8349
ALKBH8	4363.0213	0.0
ALLC	0.0	2415.8665
ALMS1	2514.2455999999997	1194.1281
ALMS1P	0.0	0.0
ALOX12	0.0	8871.7317
ALOX12B	0.0	10364.207699999999
ALOX12P2	4053.8182	1275.3926999999999
ALOX15	0.0	4326.3076
ALOX15B	0.0	4087.3725
ALOX5	5891.7988000000005	65256.2971
ALOX5AP	0.0	7496.6353
ALOXE3	995.1962000000001	14996.865299999998
ALPI	0.0	422.8719
ALPK1	1122.0827	3847.0031
ALPK2	0.0	27994.3332
ALPK3	0.0	9267.918000000001
ALPL	0.0	0.0
ALPP	0.0	1105.6701
ALPPL2	0.0	1105.6701
ALS2	2900.0	3548.3785
ALS2CL	0.0	1405.616
ALS2CR11	0.0	0.0
ALS2CR12	0.0	9424.2308
ALS2CR4	3068.2573999999995	0.0
ALS2CR8	3417.0367	49.68
ALX1	0.0	543.6771
ALX3	0.0	873.4707000000001
AMAC1	0.0	1426.1304
AMAC1L2	0.0	4154.4281
AMAC1L3	18.03	4998.879500000001
AMACR	6524.8	1978.0816
AMBN	0.0	40878.324700000005
AMBP	0.0	625.14
AMBRA1	0.0	5906.1996
AMD1	4760.4186	5415.100299999999
AMDHD1	2800.541	54.4418
AMDHD2	947.7584	5712.872699999999
AMELX	0.0	14588.6507
AMFR	1640.6948	216.1885
AMH	0.0	26063.2504
AMHR2	0.0	62930.54490000001
AMICA1	0.0	351.0362
AMIGO1	0.0	964.5029000000001
AMIGO3	0.0	880.5381
AMMECR1	4427.8	1717.5909
AMMECR1L	2795.8734000000004	8174.776199999999
AMN	0.0	4462.5234
AMN1	3448.6	16283.4788
AMOTL1	3046.4	1439.305
AMOTL2	0.0	1974.7875
AMPD1	4759.2	8988.2463
AMPD2	1025.5173	957.4569
AMPD3	2959.3849	6524.7794
AMPH	0.0	557.1
AMT	0.0	9613.928100000001
AMTN	0.0	1471.0206
AMY2A	0.0	0.0
AMY2B	0.0	0.0
AMZ1	0.0	25764.085900000002
AMZ2	7427.0	35518.142499999994
AMZ2P1	6828.400000000001	52457.7079
ANAPC1	3061.3351000000002	17030.1592
ANAPC10	4182.7056999999995	5318.6304
ANAPC11	3001.1222000000002	4703.715799999999
ANAPC13	9791.610699999997	2821.4624
ANAPC16	3144.5387	36020.7844
ANAPC2	2812.7599999999998	3440.3418000000006
ANAPC4	1988.7482999999997	2888.3843
ANAPC5	1655.6614	2352.2325000000005
ANAPC7	4048.4577	28.019999999999996
ANG	4048.3932000000004	12833.1467
ANGEL1	1529.2124999999999	486.7202
ANGEL2	5528.4397	17928.143999999997
ANGPT4	0.0	2063.9614
ANGPTL1	0.0	950.197
ANGPTL2	0.0	12259.291499999998
ANGPTL3	0.0	2.8544
ANGPTL4	0.0	7295.0244999999995
ANGPTL5	1672.6054000000001	991.1103
ANGPTL6	0.0	3808.1776
ANGPTL7	0.0	614.141
ANK1	0.0	10389.2503
ANK2	662.9632	3117.7835999999998
ANK3	0.0	3930.5177000000003
ANKAR	479.10450000000003	5116.6919
ANKDD1A	1170.7740000000001	52340.3894
ANKFY1	3020.8169000000003	53.166399999999996
ANKH	2253.2000000000003	4786.156499999999
ANKHD1	5058.4	4219.8803
ANKIB1	4370.9412999999995	128.8432
ANKK1	0.0	2505.7409
ANKLE1	0.0	5435.901899999999
ANKLE2	1724.3999999999999	28.348200000000002
ANKMY1	0.0	15079.006700000002
ANKMY2	4639.0336	186.42919999999998
ANKRA2	2786.8006	227.1234
ANKRD1	0.0	1308.2237
ANKRD10	6490.0	4677.4326
ANKRD11	1073.3999999999999	3499.7835999999998
ANKRD12	6804.400000000001	200213.22120000003
ANKRD13A	3030.845	9833.9115
ANKRD13B	0.0	7977.726199999999
ANKRD13C	9039.994999999999	854.5107
ANKRD13D	7867.075	28835.032800000004
ANKRD16	2037.9887999999999	9811.4709
ANKRD17	5671.8	1541.5052
ANKRD18A	6764.587600000001	1615.6368000000002
ANKRD19	1444.365	16412.1665
ANKRD2	0.0	1109.5837000000001
ANKRD20A4	1135.1664	0.0
ANKRD22	0.0	351.7362
ANKRD23	0.0	5233.4937
ANKRD24	2488.1537999999996	4454.2899
ANKRD26	3614.3	1632.4509
ANKRD26P1	0.0	2562.8264
ANKRD27	1536.836	50.2796
ANKRD28	11706.379400000002	16771.902
ANKRD29	0.0	1161.2209
ANKRD30BL	0.0	27870.457400000003
ANKRD31	1805.568	31.157700000000002
ANKRD32	3002.0746	901.638
ANKRD33	0.0	475.3019
ANKRD33B	6977.2	20274.9149
ANKRD34A	2343.91	69856.4302
ANKRD34B	0.0	360.95730000000003
ANKRD34C	0.0	1680.4706999999999
ANKRD35	0.0	42550.45129999999
ANKRD36	8681.1109	140.62650000000002
ANKRD36B	9097.2768	380.34499999999997
ANKRD36BP1	0.0	12494.274200000002
ANKRD36BP2	2303.51	79920.15340000001
ANKRD37	5242.6	51019.39140000001
ANKRD39	9982.8	5233.4937
ANKRD40	4888.200000000001	6352.8394
ANKRD42	1867.6116000000002	9752.1612
ANKRD43	0.0	880.5857000000001
ANKRD44	3041.5847999999996	33304.658299999996
ANKRD45	0.0	1583.4144
ANKRD46	977.1732000000001	19900.6992
ANKRD49	3032.8832	1283.9724
ANKRD5	1608.4915	1438.4496000000001
ANKRD50	2905.6000000000004	2316.9606
ANKRD52	3198.2646	7299.628199999999
ANKRD53	1315.923	6268.9362
ANKRD54	1735.326	2268.8494
ANKRD55	0.0	52861.527
ANKRD56	1164.1254000000001	6133.8293
ANKRD57	3111.976	13272.9323
ANKRD58	545.1427	11187.712
ANKRD6	592.2336	32411.2637
ANKRD7	0.0	1987.4691
ANKRD9	593.4164	1187.0159
ANKS1A	1533.4948	2307.678
ANKS3	1175.457	2917.4383
ANKS6	0.0	595.347
ANKZF1	2732.8992999999996	4376.4257
ANLN	5093.2864	2278.3938
ANO10	1472.6999	275.1134
ANO2	0.0	1453.894
ANO3	0.0	985.677
ANO4	1241.7336	1012.3839999999999
ANO5	2270.0	3.6991
ANO6	4884.3022	2665.1081000000004
ANO7	0.0	100.8356
ANO8	1101.5288	9144.935099999999
ANO9	514.2543000000001	2067.0624
ANP32A	4365.0	19778.629599999997
ANP32B	8119.400000000001	11368.7566
ANP32C	0.0	902.3485999999999
ANP32E	13146.684000000001	22970.5663
ANPEP	0.0	27439.5474
ANTXR2	2166.9075000000003	2019.489
ANTXRL	0.0	1535.193
ANUBL1	2263.6922	2493.1353000000004
ANXA1	0.0	6014.3667
ANXA10	0.0	1895.1509
ANXA11	5794.2	34493.060900000004
ANXA13	0.0	20238.9673
ANXA2	4347.400000000001	5592.909400000001
ANXA2P1	0.0	5044.1162
ANXA2P2	0.0	6337.579
ANXA3	0.0	4070.9900000000007
ANXA4	3412.4892	6106.1422
ANXA5	3302.884	34.1439
ANXA6	10762.3805	50288.2895
ANXA7	5030.7424	1319.9396
ANXA8	0.0	0.0
ANXA8L1	0.0	0.0
ANXA8L2	0.0	1535.193
ANXA9	0.0	14837.6983
AOC2	0.0	7492.496499999999
AOC3	119.85230000000001	7492.496499999999
AOX1	0.0	52.537699999999994
AOX2P	0.0	2768.2398
AP1AR	3991.0	3939.8336
AP1B1	2100.2625000000003	2166.8927
AP1G1	8537.599999999999	22410.736100000006
AP1G2	1016.9312	286.9138
AP1M1	1535.8237000000001	59601.765400000004
AP1M2	0.0	4192.5223
AP1S1	0.0	2603.4375
AP1S2	8636.0	6102.3124
AP1S3	2554.465	7659.9176
AP2A1	779.312	6325.164699999999
AP2A2	1480.0032	126.6273
AP2B1	2917.2	5647.5549
AP2M1	1837.1012999999998	3976.3547
AP2S1	1466.3962	5288.4834
AP3B1	2156.8	250.72320000000002
AP3B2	0.0	5182.594699999999
AP3D1	2994.6000000000004	95355.50829999999
AP3M1	4993.7078	2096.446
AP3M2	2831.6	1249.1721
AP3S1	3023.8880000000004	9.221300000000001
AP3S2	4046.3973	4238.4764
AP4B1	1981.1881	4948.4618
AP4E1	4118.6592	6680.3346
AP4M1	8208.4388	3150.3749
AP4S1	3007.5885	253.3878
APAF1	1457.9914999999999	276.68559999999997
APBA1	609.7024	1983.1535
APBA2	1299.4704000000002	8696.7225
APBA3	7752.1165	2142.1655
APBB1	0.0	66.68079999999999
APBB1IP	2953.6	5697.526699999999
APBB2	898.5183	11345.2121
APBB3	4480.262000000001	2325.6648
APC	2566.8868	2504.2558
APC2	0.0	5155.6125999999995
APCDD1	0.0	177.0026
APCS	0.0	724.1184
APEH	4119.0	839.6147
APEX1	3474.086	1736.9528
APEX2	2240.9132	0.0
APH1A	8136.586200000001	5290.4104
APH1B	733.9546	8042.6016
API5	1833.8375	168.92579999999998
APIP	5095.217500000001	15291.759399999999
APITD1	3237.2782	4324.3099
APITD1-CORT	3231.837	4324.3099
APLF	4836.290900000001	18728.301
APLNR	0.0	792.3166
APLP1	0.0	1691.7327999999998
APLP2	1540.6	6079.2689
APOA1	0.0	13841.7724
APOA1BP	3625.2	98760.575
APOA2	0.0	37954.9711
APOA4	0.0	4735.6939999999995
APOA5	0.0	4735.6939999999995
APOB	0.0	735.6356
APOB48R	7469.0208	1001.8045
APOBEC1	0.0	3669.9215999999997
APOBEC2	0.0	2836.9785999999995
APOBEC3A	626.8847	45705.4239
APOBEC3B	9309.8	57637.2105
APOBEC3C	7284.799999999999	72242.5895
APOBEC3D	7114.4	72242.5895
APOBEC3F	5062.1165	72767.7991
APOBEC3G	6374.6	80839.234
APOBEC3H	4685.8	68838.81349999999
APOBEC4	1090.6	9708.5471
APOC1	426.74899999999997	3636.3193999999994
APOC1P1	0.0	10119.600199999999
APOC2	0.0	14700.6698
APOC3	0.0	13841.7724
APOC4	0.0	10182.694099999999
APOD	0.0	14299.1028
APOE	0.0	3636.3193999999994
APOF	0.0	8583.831799999998
APOH	0.0	224.91920000000002
APOL1	3182.5244000000002	48807.960600000006
APOL2	4788.9738	48807.960600000006
APOL3	9368.0	32160.1149
APOL4	0.0	30541.9869
APOL5	0.0	5555.1078
APOL6	7258.8	5085.4946
APOLD1	24225.014	124203.22400000002
APOM	0.0	19537.1067
APOO	2972.435	884.4750000000001
APOOL	875.6288999999999	0.0
APP	3152.6	3184.0543000000002
