GENE_ID	locusLine	bin_1_MM12.jin.bam
NM_001024845	chr1(.):44457154-44502134	0.3996
NM_006004	chr1(.):46764379-46787447	0.8635
NM_006369	chr1(.):46739071-46774038	0.5846
NM_199044	chr1(.):46801389-46835690	0.2523
NM_014372	chr1(.):51696944-51744119	0.4028
NM_002228	chr1(.):59241462-59254785	1.2249
NR_034015	chr1(.):59245822-59370384	0.262
NR_037443	chr1(.):65518437-65528525	0.0859
NR_029516	chr1(.):65519116-65529191	0.096
NM_001037339	chr1(.):66792792-66845262	0.6209
NM_003902	chr1(.):78408590-78449777	0.3674
NM_007034	chr1(.):78465635-78487995	0.2952
NM_006769	chr1(.):87789150-87819607	0.7901
NM_018284	chr1(.):89467359-89493549	0.208
NM_001008661	chr1(.):89396455-89463643	0.2761
NM_001162536	chr1(.):89440138-89463643	0.6525
NM_001127215	chr1(.):92935317-92954356	0.914
NM_005263	chr1(.):92935317-92957433	0.7959
NM_001127216	chr1(.):92935317-92956628	0.8224
NM_001408	chr1(.):109787640-109823378	0.0729
NR_034072	chr1(.):109751514-109765113	1.0876
NR_034073	chr1(.):109773155-109785804	0.0578
NM_006513	chr1(.):109751514-109785804	0.466
NM_002232	chr1(.):111209309-111222655	1.109
NM_006135	chr1(.):113157074-113219241	0.4283
NM_001166496	chr1(.):113449469-113503685	0.2662
NR_002796	chr1(.):113460971-113472295	0.0444
NM_003051	chr1(.):113449469-113503975	0.2647
NM_007158	chr1(.):115254536-115305624	0.5061
NM_002524	chr1(.):115242077-115264515	0.5635
NM_001007553	chr1(.):115254537-115305624	0.5061
NM_001130523	chr1(.):115254537-115305671	0.5059
NM_001102396	chr1(.):115307104-115328308	0.3313
NM_017709	chr1(.):118143603-118176011	1.372
NM_001123068	chr1(.):143762143-143772881	0.0396
NR_027469	chr1(.):143713512-143749587	0.5495
NR_027468	chr1(.):143713512-143749457	0.5515
NR_024584	chr1(.):144475745-144526969	0.3831
NM_001002811	chr1(.):144885590-144937032	0.4591
NR_027468	chr1(.):147901021-147936980	0.4257
NR_024510	chr1(.):149571452-149621786	0.3206
NM_019032	chr1(.):150516897-150538412	0.5157
NM_207046	chr1(.):150589598-150606609	0.4126
NR_036211	chr1(.):150519404-150529490	0.1651
NM_001197320	chr1(.):150542026-150557214	1.4204
NM_020452	chr1(.):154295275-154328780	0.5917
NM_001005855	chr1(.):154293035-154315322	0.794
NM_080429	chr1(.):154288591-154302801	1.1549
NM_017582	chr1(.):154516050-154536120	0.293
NM_001193495	chr1(.):154549533-154583776	0.4355
NM_001111	chr1(.):154549533-154585724	0.4176
NM_001025107	chr1(.):154549533-154605456	0.4371
NM_000748	chr1(.):154535256-154557353	0.0611
NM_020131	chr1(.):156000091-156028516	0.1811
NM_001093725	chr1(.):156036803-156056789	0.07
NM_020387	chr1(.):156025965-156045295	0.0507
NM_001145264	chr1(.):156019516-156033301	0.3078
NM_022367	chr1(.):156118321-156152542	0.4405
NM_001193302	chr1(.):156118368-156152542	0.4402
NM_001193301	chr1(.):156114734-156152542	0.4412
NM_003564	chr1(.):159882902-159900284	0.7899
NM_012337	chr1(.):159837153-159874906	0.0742
NM_001146172	chr1(.):159916281-159929044	0.0425
NM_030916	chr1(.):161035780-161064385	0.2212
NM_007122	chr1(.):161004040-161020757	1.1407
NM_001113205	chr1(.):161002421-161013774	0.3578
NM_181720	chr1(.):161011731-161044760	0.7584
NM_016946	chr1(.):160960000-160996133	0.2518
NM_022100	chr1(.):174977093-174997591	0.2262
NM_022371	chr1(.):179046111-179070129	0.8745
NM_015602	chr1(.):179846419-179894211	0.3641
NM_015101	chr1(.):183899965-184011863	0.0445
NM_030934	chr1(.):185082217-185131116	0.3573
NM_002923	chr1(.):192773168-192786407	0.9576
NM_004767	chr1(.):202087028-202103634	0.0448
NM_080588	chr1(.):202111142-202134119	0.9652
NR_002930	chr1(.):202132178-202163577	0.0439
NM_002832	chr1(.):202111142-202134751	0.9405
NR_034150	chr1(.):203262885-203279453	1.2854
NM_006763	chr1(.):203269663-203283729	1.1419
NM_002023	chr1(.):203304751-203325289	0.0932
NR_027022	chr1(.):204332557-204343847	0.0559
NM_032833	chr1(.):204367491-204385944	1.0873
NR_026817	chr1(.):207986723-208000941	2.2371
NR_029832	chr1(.):207970196-207980284	0.201
NR_029518	chr1(.):207970787-207980868	0.2474
NM_181441	chr1(.):228289379-228302013	1.3175
NR_037415	chr1(.):228279963-228290042	0.1206
NM_001024227	chr1(.):228265850-228291913	1.3318
NM_001024226	chr1(.):228265360-228291913	1.3088
NM_024319	chr1(.):228283427-228296022	0.4309
NM_001159391	chr1(.):228327403-228341655	0.9614
NM_001159390	chr1(.):228322928-228341655	0.7829
NM_020435	chr1(.):228332552-228352527	0.038
NM_001010867	chr1(.):228348428-228374958	0.3164
NM_033445	chr1(.):228640064-228650560	0.0714
NM_001010858	chr1(.):228670067-228688889	0.6799
NM_175055	chr1(.):228640807-228651259	0.0658
NM_182972	chr1(.):234735014-234750271	2.0225
NR_033927	chr1(.):234760056-234775526	0.0429
NM_031844	chr1(.):245008601-245032827	0.6047
NM_198076	chr1(.):244993638-245013359	0.6336
NR_026778	chr1(.):244998939-245015243	0.2145
NR_033872	chr2(.):70184394-70319147	0.2651
NR_015395	chr2(.):112119590-112257692	0.5088
NR_024373	chr2(.):112181885-112257692	0.7789
NM_001139517	chr2(.):179291140-179320484	0.4292
NM_003690	chr2(.):179291140-179320958	0.4233
NM_001139518	chr2(.):179291140-179320355	0.4311
NR_031666	chr2(.):179241804-179546009	0.1458
NM_001012514	chr2(.):231724620-231748963	0.924
NM_005336	chr2(.):242161678-242260254	0.4236
NM_145693	chr2(.):11881739-11972533	0.4029
NM_183360	chr2(.):25595111-25901503	0.1798
NM_170672	chr2(.):33656415-33794798	0.4331
NM_012249	chr2(.):46764866-46816827	0.6579
NM_001190274	chr2(.):48029058-48137932	0.2103
NM_025133	chr2(.):48029058-48120858	0.0671
NM_001163561	chr2(.):47309129-47387517	0.0521
NM_022893	chr2(.):60679328-60785633	0.3209
NM_018014	chr2(.):60673301-60785633	0.39
NM_017880	chr2(.):70372016-70423151	0.261
NR_024204	chr2(.):87749973-87826030	0.9237
NM_004836	chr2(.):88851258-88932094	0.6299
NM_015904	chr2(.):99948833-100021728	0.2604
NM_001142807	chr2(.):111485149-111880799	0.2373
NM_032494	chr2(.):112968438-113017664	0.1277
NR_027020	chr2(.):132900163-133020542	0.2135
NM_006164	chr2(.):178090032-178134859	0.6196
NM_001145413	chr2(.):178090032-178133617	0.6356
NM_014905	chr2(.):191740546-191834776	0.2493
NM_003879	chr2(.):201975889-202034003	0.646
NM_001127184	chr2(.):201975815-202011323	0.9306
NM_001162407	chr2(.):201712731-201734284	1.0584
NM_004071	chr2(.):201712731-201734467	1.0502
NM_173822	chr2(.):201833440-201941392	0.0945
NM_003709	chr2(.):207940528-208035614	0.2733
NM_004379	chr2(.):208389615-208475284	0.2789
NM_152519	chr2(.):210880434-211041051	0.1223
NM_001167608	chr2(.):227695670-227868923	0.2262
NM_014808	chr2(.):242290663-242439256	0.115
NM_002997	chr2(.):20395557-20429927	0.9143
NM_001006946	chr2(.):20395557-20430194	0.9082
NR_034113	chr2(.):25189980-25267563	0.2545
NM_001198559	chr2(.):25161504-25199963	0.4608
NM_005253	chr2(.):28610778-28642516	0.4747
NM_016061	chr2(.):30364749-30388399	0.9364
NM_015376	chr2(.):33733941-33794798	0.2566
NM_001139488	chr2(.):33696320-33794798	0.5674
NM_006887	chr2(.):43444540-43458745	2.1949
NR_027251	chr2(.):43449349-43460994	1.7698
NM_080653	chr2(.):46733985-46752096	0.0521
NM_001743	chr2(.):47382220-47408740	0.5555
NM_017657	chr2(.):64746438-64825138	0.2964
NM_001193493	chr2(.):65210578-65256000	0.5933
NM_003038	chr2(.):65211494-65256000	0.6043
NM_015543	chr2(.):65308987-65362435	0.3108
NM_006196	chr2(.):70309584-70321334	1.8798
NR_024444	chr2(.):70346167-70357448	1.2164
NM_006636	chr2(.):74420689-74447424	0.7353
NM_018221	chr2(.):74378210-74410995	0.2546
NR_015424	chr2(.):89060418-89111109	0.321
NM_001002036	chr2(.):96784588-96809175	0.0961
NM_000682	chr2(.):96773622-96786888	0.1111
NM_004418	chr2(.):96803907-96816179	1.0725
NM_174898	chr2(.):99895700-99922639	0.0496
NM_005783	chr2(.):99930486-99957860	0.5687
NR_003070	chr2(.):101884397-101894511	0.0663
NM_173647	chr2(.):101887062-101930178	0.386
NM_006538	chr2(.):111873490-111931022	0.5985
NM_207002	chr2(.):111873490-111891423	1.4334
NM_198581	chr2(.):113028177-113102640	0.275
NM_002101	chr2(.):127408683-127459246	0.4924
NM_006609	chr2(.):128057138-128105770	0.0836
NM_000312	chr2(.):128170995-128191822	0.1086
NR_031608	chr2(.):133009538-133019653	0.8678
NM_014607	chr2(.):136494188-136547633	0.2881
NM_003467	chr2(.):136866918-136880725	0.9637
NM_001008540	chr2(.):136866918-136878813	1.1105
NM_006186	chr2(.):157175943-157194287	1.1538
NM_004288	chr2(.):158266130-158305604	0.7996
NM_022168	chr2(.):163118588-163180039	0.295
NM_012198	chr2(.):163195582-163224148	0.1575
NM_015530	chr2(.):171780710-171828640	0.3664
NM_002610	chr2(.):173415778-173468862	0.5343
NR_036075	chr2(.):178115672-178125738	0.1086
NM_194247	chr2(.):178072421-178093685	1.0177
NM_181342	chr2(.):179323390-179348355	0.5494
NM_019091	chr2(.):179340198-179374782	0.4424
NM_001042702	chr2(.):179311162-179331110	0.597
NM_012433	chr2(.):198251697-198304771	0.3913
NM_001005526	chr2(.):198278520-198304771	0.6605
NM_025147	chr2(.):198313230-198344851	0.2843
NM_014670	chr2(.):201671646-201693560	0.4191
NM_001142355	chr2(.):201749049-201773655	0.3759
NM_130906	chr2(.):201730678-201758849	0.3251
NM_021824	chr2(.):201749107-201773655	0.3764
NM_001142356	chr2(.):201751640-201773655	0.4069
NM_002491	chr2(.):201931461-201955473	0.1858
NM_001127183	chr2(.):201978386-202033841	0.6741
NM_017759	chr2(.):206853444-206955906	0.1911
NR_033248	chr2(.):206975296-206986296	0.0418
NM_006000	chr2(.):220110000-220123638	1.4299
NM_001042410	chr2(.):220089609-220106391	0.475
NR_026909	chr2(.):220105200-220120059	1.372
NM_018089	chr2(.):220089478-220106391	0.4718
NR_003063	chr2(.):220112964-220141910	0.4799
NM_024085	chr2(.):220079101-220099361	0.5749
NM_006736	chr2(.):220139039-220156622	0.8641
NM_002846	chr2(.):220149344-220179143	0.0795
NM_024506	chr2(.):220096502-220115131	0.658
NM_001008910	chr2(.):220105191-220120059	1.3719
NR_029688	chr2(.):220153832-220163922	0.1656
NM_005544	chr2(.):227591032-227668506	0.2948
NM_005683	chr2(.):231767042-231794941	0.0593
NM_001099285	chr2(.):232568234-232583250	1.4066
NR_036052	chr2(.):232573023-232583105	0.9278
NM_203346	chr2(.):242161678-242217301	0.3681
NM_001008492	chr2(.):242250280-242298441	0.5299
NM_001008491	chr2(.):242249722-242298441	0.5256
NM_003549	chr3(.):50325261-50341899	0.7316
NM_015097	chr3(.):33532738-33764848	0.1859
NM_000564	chr3(.):3106400-3157058	0.6849
NM_014674	chr3(.):5224358-5266650	1.5516
NM_175727	chr3(.):3128493-3157058	1.0263
NM_175728	chr3(.):3126856-3157058	0.9776
NR_027007	chr3(.):9425536-9444174	1.5483
NM_001195099	chr3(.):15703743-15803058	0.1095
NM_001195098	chr3(.):15703743-15844691	0.2592
NM_015199	chr3(.):15703743-15906053	0.2874
NM_144715	chr3(.):19915965-19980706	0.0813
NM_014159	chr3(.):47052897-47210467	0.1849
NM_015512	chr3(.):52345334-52439513	0.1356
NM_000333	chr3(.):63845232-63994136	0.323
NM_001177387	chr3(.):63879074-63994136	0.2762
NM_032682	chr3(.):70999735-71638140	0.1572
NM_001012505	chr3(.):71242033-71638140	0.1597
NM_182909	chr3(.):99546987-99838349	0.1877
NM_001042459	chr3(.):99561771-99838349	0.1905
NM_032359	chr3(.):99531677-99902476	0.191
NM_015642	chr3(.):114051946-114871127	0.1893
NM_016128	chr3(.):128963452-129001616	0.9314
NM_005862	chr3(.):136050998-136476245	0.1348
NM_001135095	chr3(.):171753343-172123492	0.339
NM_022763	chr3(.):171752417-172123492	0.3387
NM_032732	chr3(.):9953763-9980314	0.5935
NM_001136232	chr3(.):10337614-10367725	0.5805
NR_024273	chr3(.):10337614-10367858	0.578
NM_183352	chr3(.):10337614-10367855	0.5781
NM_001570	chr3(.):10201562-10290427	0.5097
NM_001134382	chr3(.):12933718-13119617	0.4195
NM_024923	chr3(.):13352736-13466809	0.4257
NM_014869	chr3(.):12933718-13013960	0.1235
NM_001018009	chr3(.):15291356-15387901	0.5111
NM_004844	chr3(.):15291356-15379104	0.5341
NM_003298	chr3(.):14984235-15095780	0.3053
NM_001144382	chr3(.):16921451-17137098	0.2426
NM_015184	chr3(.):16969581-17137098	0.1617
NM_001134381	chr3(.):17193653-17746512	0.1128
NM_014744	chr3(.):17193653-17787399	0.1355
NM_001134380	chr3(.):17193653-17789240	0.1356
NM_001068	chr3(.):25634474-25710788	0.3011
NM_001040432	chr3(.):28426986-28571632	0.0521
NM_178862	chr3(.):31569490-31682556	0.2208
NM_001174060	chr3(.):31697316-32028342	0.3487
NM_014831	chr3(.):36863307-36991548	0.4121
NM_002078	chr3(.):37279681-37413370	0.2009
NM_005109	chr3(.):38202025-38301979	0.2081
NR_002324	chr3(.):39447544-39457698	0.6561
NM_033027	chr3(.):39178341-39200102	2.2767
NM_002295	chr3(.):39443203-39459032	0.4539
NM_001012321	chr3(.):39444110-39459032	0.4783
NM_001042646	chr3(.):42127745-42272268	0.2334
NM_001135179	chr3(.):44951752-45022674	0.2911
NM_001134878	chr3(.):47264515-47329337	0.363
NM_002375	chr3(.):47887179-48135769	0.1523
NM_030885	chr3(.):48009568-48135769	0.2144
NM_015466	chr3(.):47417490-47459931	0.5335
NM_006321	chr3(.):48951280-49027971	0.3412
NM_001664	chr3(.):49391578-49454526	0.5758
NM_153273	chr3(.):49756727-49828973	0.6333
NM_025222	chr3(.):52283437-52317659	0.5981
NM_006254	chr3(.):53190222-53231733	1.2563
NM_001134231	chr3(.):52553384-52572793	1.2429
NM_022908	chr3(.):52553384-52574093	1.1737
NM_018397	chr3(.):53845386-53885419	0.0637
NR_026866	chr3(.):63800040-63839312	0.096
NM_025075	chr3(.):63814545-63854597	0.407
NM_007114	chr3(.):69063977-69106484	0.5145
NM_012234	chr3(.):72418743-72500774	0.307
NM_001080448	chr3(.):96528424-97472786	0.0994
NM_001085451	chr3(.):100115036-100180170	0.3171
NM_001167924	chr3(.):99828773-99902476	0.1086
NM_024548	chr3(.):101438493-101491181	0.2116
NM_001627	chr3(.):105080712-105300744	0.2009
NM_001142568	chr3(.):107236782-107535049	0.2061
NM_001009899	chr3(.):113362232-113420493	0.2775
NM_001690	chr3(.):113460865-113535905	0.4113
NM_173825	chr3(.):120400527-120466384	0.3216
NM_002093	chr3(.):119535801-119818264	0.1488
NM_032839	chr3(.):122508900-122604986	0.2844
NM_017554	chr3(.):122394671-122454687	0.4167
NM_012430	chr3(.):122915773-122997982	0.2357
NM_004637	chr3(.):128439978-128538641	0.2358
NR_034179	chr3(.):128575350-128595384	0.0472
NM_001128224	chr3(.):129361634-129617419	0.1426
NM_001017395	chr3(.):129361634-129604402	0.0945
NM_014602	chr3(.):130392777-130470696	0.3278
NM_001001487	chr3(.):130608433-130740555	0.2015
NM_001199181	chr3(.):130564368-130727046	0.1714
NM_001199180	chr3(.):130564368-130740555	0.1677
NM_001199179	chr3(.):130607834-130727046	0.2096
NM_001001485	chr3(.):130607858-130740555	0.2008
NM_001199184	chr3(.):130607904-130727046	0.2097
NM_001199183	chr3(.):130607904-130740555	0.2008
NM_014382	chr3(.):130608291-130727046	0.2102
NM_001199185	chr3(.):130608291-130740555	0.2013
NM_024818	chr3(.):132374139-132401944	0.7478
NM_198329	chr3(.):132368289-132401944	0.6482
NM_001134422	chr3(.):133287433-133314118	0.9961
NM_001134423	chr3(.):133288300-133314118	1.0275
NM_020191	chr3(.):139057860-139080887	0.2273
NM_006506	chr3(.):141200925-141336197	0.2387
NM_001080412	chr3(.):141038054-141173632	0.8766
NM_019001	chr3(.):142020448-142171853	0.181
NM_005067	chr3(.):150453909-150486263	1.1917
NM_001114397	chr3(.):153988456-154047286	0.2836
NM_024665	chr3(.):176733541-176920048	0.1826
NM_130446	chr3(.):183200318-183278499	0.8193
NM_017644	chr3(.):183348410-183407304	0.3051
NM_014616	chr3(.):182506290-182644421	0.2546
NM_002808	chr3(.):184012021-184031840	0.2444
NM_181573	chr3(.):186502681-186529484	0.2949
NM_002916	chr3(.):186502681-186529290	0.2968
NM_173216	chr3(.):186643314-186801341	0.5622
NM_003032	chr3(.):186734664-186801341	0.5477
NM_178496	chr3(.):192509604-192640950	0.4171
NR_003264	chr3(.):195681791-195722150	0.4801
NM_001647	chr3(.):195290572-195316076	0.0636
NM_152617	chr3(.):196190656-196235639	0.3784
NM_182916	chr3(.):3163599-3195706	0.7524
NM_020873	chr3(.):3836120-3894387	0.2899
NM_015453	chr3(.):9399716-9433475	0.1832
NM_001080517	chr3(.):9434402-9524838	0.4583
NM_032492	chr3(.):9927270-9941031	0.5538
NM_153483	chr3(.):9939295-9963084	0.098
NM_153480	chr3(.):9939511-9963084	0.0979
NM_015513	chr3(.):9970523-9992097	0.6805
NM_001031717	chr3(.):9970524-9992097	0.6805
NM_207351	chr3(.):9982225-9999078	0.0902
NM_000551	chr3(.):10178318-10198746	0.4002
NR_024133	chr3(.):10322433-10339631	0.2025
NR_024144	chr3(.):10322437-10340133	0.1982
NR_026829	chr3(.):10321102-10332430	0.1433
NM_016362	chr3(.):10322433-10337419	0.2229
NM_001145769	chr3(.):14181647-14225172	0.5063
NM_014463	chr3(.):14215227-14244869	0.5131
NM_206831	chr3(.):16293567-16311496	0.9222
NM_138381	chr3(.):16301666-16352594	0.4003
NR_037465	chr3(.):16969687-16979752	0.4344
NM_004162	chr3(.):19983571-20031667	0.366
NM_020345	chr3(.):23928571-23963537	0.358
NM_002948	chr3(.):23953638-23967332	0.7306
NM_005126	chr3(.):23981750-24027109	0.5474
NM_001145425	chr3(.):23982611-24027109	0.5572
NM_001134432	chr3(.):28368179-28395618	0.7189
NM_022461	chr3(.):28358844-28395618	0.579
NM_001137674	chr3(.):32018265-32038120	0.5763
NM_001167617	chr3(.):37030267-37097337	0.3665
NM_000249	chr3(.):37029840-37097337	0.3667
NM_014805	chr3(.):37022356-37039795	1.0363
NM_002468	chr3(.):38174968-38189512	1.0333
NM_001607	chr3(.):38159200-38183733	0.6725
NM_031899	chr3(.):39133090-39154130	0.7623
NM_145755	chr3(.):39144151-39185394	0.4792
NM_194293	chr3(.):39219706-39239077	0.2331
NM_001198621	chr3(.):39219705-39239085	0.2331
NR_002325	chr3(.):39444881-39455030	0.6619
NM_017875	chr3(.):39419814-39443819	0.7467
NM_003278	chr3(.):45062758-45082563	0.0682
NR_023353	chr3(.):45012740-45059158	0.39
NM_015004	chr3(.):45012740-45057962	0.3981
NM_014240	chr3(.):45631322-45727755	0.4752
NR_033373	chr3(.):47200859-47290606	0.2221
NM_025010	chr3(.):47319329-47393306	0.3631
NM_001123040	chr3(.):48950220-48961818	1.4728
NM_000387	chr3(.):48889355-48941402	0.1734
NM_199074	chr3(.):49052907-49065926	2.3246
NM_199073	chr3(.):49053617-49065926	2.4572
NM_177939	chr3(.):49022340-49049581	0.6557
NM_018031	chr3(.):49039636-49058386	1.0849
NM_000884	chr3(.):49056761-49071875	2.0566
NM_018114	chr3(.):49047434-49063467	1.8888
NM_199070	chr3(.):49054073-49065926	2.5474
NM_001009996	chr3(.):49047434-49061017	2.1935
NR_029690	chr3(.):49053050-49063142	2.943
NR_029948	chr3(.):49052580-49062667	2.941
NM_199443	chr3(.):49309576-49382536	0.337
NM_000581	chr3(.):49389608-49400791	0.629
NM_000481	chr3(.):49449210-49465111	0.8657
NM_022171	chr3(.):49444638-49458909	1.8039
NM_032316	chr3(.):49454765-49471757	0.285
NM_001640	chr3(.):49706434-49725934	0.3655
NM_022064	chr3(.):49721989-49763962	0.8412
NM_198722	chr3(.):49749266-49762238	1.8947
NM_020998	chr3(.):49716379-49731196	0.4426
NM_021971	chr3(.):49753931-49766384	2.2036
NM_203370	chr3(.):49835686-49847463	0.3865
NM_003335	chr3(.):49837637-49856391	0.5157
NM_001007540	chr3(.):49823166-49842254	0.8964
NM_006764	chr3(.):50320162-50335026	0.3723
NM_153282	chr3(.):50332319-50346004	0.5341
NM_153281	chr3(.):50332319-50354812	0.3558
NM_007275	chr3(.):50357340-50370668	0.7611
NM_012191	chr3(.):50328832-50341712	0.9132
NM_003773	chr3(.):50350220-50365281	0.4856
NM_006545	chr3(.):50379918-50393486	0.4628
NM_007182	chr3(.):50362216-50383367	1.2934
NM_007022	chr3(.):50383296-50396496	0.5716
NM_007024	chr3(.):50387179-50401939	0.6854
NM_015896	chr3(.):50373536-50388156	1.5931
NM_170712	chr3(.):50362216-50380664	1.4645
NM_170713	chr3(.):50362216-50379895	1.5273
NM_007284	chr3(.):52257625-52278183	0.8935
NM_144641	chr3(.):52275224-52289615	0.6371
NR_026699	chr3(.):52316835-52334272	0.8366
NM_001144951	chr3(.):52316835-52332021	0.942
NR_029677	chr3(.):52323234-52333324	0.0841
NR_029660	chr3(.):52297293-52307377	0.2402
NM_020163	chr3(.):52462267-52484043	0.077
NM_007184	chr3(.):52484523-52532088	0.3267
NM_173341	chr3(.):52439526-52462657	0.8285
NM_004656	chr3(.):52430024-52449009	1.0554
NM_015136	chr3(.):52524355-52563511	0.066
NM_003280	chr3(.):52480106-52493057	1.0283
NM_001124767	chr3(.):52565620-52579586	1.6787
NM_052859	chr3(.):53117500-53169470	0.4387
NM_021237	chr3(.):53914225-53930989	1.466
NM_022899	chr3(.):53896093-53921229	0.28
NM_018725	chr3(.):53875576-53904827	0.0663
NM_003392	chr3(.):55494742-55526331	0.989
NM_015224	chr3(.):56649159-56703074	0.085
NM_001112736	chr3(.):56649159-56722135	0.2543
NM_177966	chr3(.):57536980-57552768	0.6662
NM_001660	chr3(.):57552089-57588215	0.7636
NM_173654	chr3(.):69019367-69067774	0.1977
NM_198195	chr3(.):69098880-69134524	0.8224
NM_006407	chr3(.):69129089-69160239	0.5834
NR_036087	chr3(.):69093108-69103186	1.9165
NR_031697	chr3(.):71586120-71596240	0.2217
NM_006100	chr3(.):98446571-98518236	0.6454
NM_014820	chr3(.):100077306-100125225	0.3853
NM_001195478	chr3(.):100423385-100472810	0.4151
NM_001007565	chr3(.):100423133-100472810	0.4133
