GENE_ID	locusLine	bin_1_MM8.jin.bam
NM_173647	chr2(.):101887062-101930178	0.383
NM_006538	chr2(.):111873490-111931022	0.5558
NM_207002	chr2(.):111873490-111891423	1.2834
NM_198581	chr2(.):113028177-113102640	0.2606
NM_006609	chr2(.):128057138-128105770	0.0719
NM_000312	chr2(.):128170995-128191822	0.0691
NM_014607	chr2(.):136494188-136547633	0.3194
NM_003467	chr2(.):136866918-136880725	1.4416
NM_001008540	chr2(.):136866918-136878813	1.6617
NM_006186	chr2(.):157175943-157194287	0.7986
NM_004288	chr2(.):158266130-158305604	1.1119
NM_022168	chr2(.):163118588-163180039	0.2915
NM_012198	chr2(.):163195582-163224148	0.0665
NM_001172712	chr2(.):174766186-174835430	0.2208
NM_001017371	chr2(.):174766186-174833947	0.2252
NR_036075	chr2(.):178115672-178125738	0.0731
NM_194247	chr2(.):178072421-178093685	0.7485
NM_014670	chr2(.):201671646-201693560	0.3268
NM_001142355	chr2(.):201749049-201773655	0.2472
NM_130906	chr2(.):201730678-201758849	0.2209
NM_021824	chr2(.):201749107-201773655	0.2475
NM_001142356	chr2(.):201751640-201773655	0.2731
NM_002491	chr2(.):201931461-201955473	0.1551
NM_001127183	chr2(.):201978386-202033841	0.987
NM_017759	chr2(.):206853444-206955906	0.2188
NR_033248	chr2(.):206975296-206986296	0.0397
NM_006000	chr2(.):220110000-220123638	0.9883
NM_001042410	chr2(.):220089609-220106391	0.317
NR_026909	chr2(.):220105200-220120059	0.9271
NM_018089	chr2(.):220089478-220106391	0.3153
NR_003063	chr2(.):220112964-220141910	0.3957
NM_024085	chr2(.):220079101-220099361	0.39
NM_006736	chr2(.):220139039-220156622	0.8851
NM_002846	chr2(.):220149344-220179143	0.0861
NM_024506	chr2(.):220096502-220115131	0.3343
NM_001008910	chr2(.):220105191-220120059	0.9265
NR_029688	chr2(.):220153832-220163922	0.1583
NM_005683	chr2(.):231767042-231794941	0.173
NM_001099285	chr2(.):232568234-232583250	1.9243
NR_036052	chr2(.):232573023-232583105	1.029
NM_003549	chr3(.):50325261-50341899	0.571
NM_000564	chr3(.):3106400-3157058	0.5107
NM_014674	chr3(.):5224358-5266650	1.0274
NR_027007	chr3(.):9425536-9444174	1.0025
NM_001195099	chr3(.):15703743-15803058	0.0986
NM_001195098	chr3(.):15703743-15844691	0.2019
NM_015199	chr3(.):15703743-15906053	0.2241
NM_000333	chr3(.):63845232-63994136	0.2217
NM_001177387	chr3(.):63879074-63994136	0.2047
NM_015642	chr3(.):114051946-114871127	0.1224
NM_016128	chr3(.):128963452-129001616	0.6983
NM_005862	chr3(.):136050998-136476245	0.1159
NM_024947	chr3(.):169800367-169904537	0.249
NM_001135095	chr3(.):171753343-172123492	0.446
NM_022763	chr3(.):171752417-172123492	0.4455
NM_032732	chr3(.):9953763-9980314	0.5669
NM_001162499	chr3(.):12833170-12881313	0.1227
NM_001134382	chr3(.):12933718-13119617	0.4147
NM_014869	chr3(.):12933718-13013960	0.1054
NM_001068	chr3(.):25634474-25710788	0.2614
NM_001040432	chr3(.):28426986-28571632	0.0682
NM_014831	chr3(.):36863307-36991548	0.2575
NM_033027	chr3(.):39178341-39200102	1.2931
NM_015466	chr3(.):47417490-47459931	0.3749
NM_006321	chr3(.):48951280-49027971	0.2582
NM_001199161	chr3(.):49140478-49163371	0.4701
NM_001664	chr3(.):49391578-49454526	0.3815
NM_153273	chr3(.):49756727-49828973	0.4668
NM_006254	chr3(.):53190222-53231733	0.9218
NM_018397	chr3(.):53845386-53885419	0.0987
NM_025075	chr3(.):63814545-63854597	0.2315
NM_012234	chr3(.):72418743-72500774	0.2782
NM_001627	chr3(.):105080712-105300744	0.1524
NM_001142568	chr3(.):107236782-107535049	0.1387
NM_001009899	chr3(.):113362232-113420493	0.2112
NM_001690	chr3(.):113460865-113535905	0.277
NM_002093	chr3(.):119535801-119818264	0.1523
NM_032839	chr3(.):122508900-122604986	0.203
NM_017554	chr3(.):122394671-122454687	0.344
NM_024818	chr3(.):132374139-132401944	0.4504
NM_198329	chr3(.):132368289-132401944	0.3876
NM_001134422	chr3(.):133287433-133314118	0.9066
NM_001134423	chr3(.):133288300-133314118	0.9359
NM_020191	chr3(.):139057860-139080887	0.1247
NM_006506	chr3(.):141200925-141336197	0.1947
NM_001080412	chr3(.):141038054-141173632	1.0663
NM_019001	chr3(.):142020448-142171853	0.1639
NM_005067	chr3(.):150453909-150486263	0.7211
NM_001114397	chr3(.):153988456-154047286	0.2646
NM_001190242	chr3(.):159969773-160106554	0.0686
NM_001190241	chr3(.):159969773-160122320	0.1548
NM_002740	chr3(.):169935219-170028770	0.1478
NM_024665	chr3(.):176733541-176920048	0.1769
NM_017644	chr3(.):183348410-183407304	0.3145
NM_014616	chr3(.):182506290-182644421	0.1767
NM_002808	chr3(.):184012021-184031840	0.1764
NM_181573	chr3(.):186502681-186529484	0.3134
NM_002916	chr3(.):186502681-186529290	0.3143
NM_173216	chr3(.):186643314-186801341	0.5983
NM_003032	chr3(.):186734664-186801341	0.4745
NM_032773	chr3(.):197513144-197603456	0.1592
NM_182916	chr3(.):3163599-3195706	0.5043
NM_015453	chr3(.):9399716-9433475	0.1361
NM_001080517	chr3(.):9434402-9524838	0.2937
NM_032492	chr3(.):9927270-9941031	0.6952
NM_153483	chr3(.):9939295-9963084	0.0912
NM_153480	chr3(.):9939511-9963084	0.0919
NM_015513	chr3(.):9970523-9992097	0.6758
NM_001031717	chr3(.):9970524-9992097	0.6758
NM_207351	chr3(.):9982225-9999078	0.0888
NR_002582	chr3(.):12876810-12886949	1.2652
NM_001007073	chr3(.):12871443-12888081	0.8139
NM_001007074	chr3(.):12871443-12886949	0.8618
NM_020345	chr3(.):23928571-23963537	0.3493
NM_002948	chr3(.):23953638-23967332	0.7664
NM_005126	chr3(.):23981750-24027109	0.586
NM_001145425	chr3(.):23982611-24027109	0.5973
NM_001134432	chr3(.):28368179-28395618	0.5159
NM_022461	chr3(.):28358844-28395618	0.4325
NM_001167617	chr3(.):37030267-37097337	0.2986
NM_000249	chr3(.):37029840-37097337	0.2985
NM_014805	chr3(.):37022356-37039795	0.812
NM_031899	chr3(.):39133090-39154130	0.3799
NM_145755	chr3(.):39144151-39185394	0.2728
NM_194293	chr3(.):39219706-39239077	0.1671
NM_001198621	chr3(.):39219705-39239085	0.1671
NM_014240	chr3(.):45631322-45727755	0.3766
NM_001008269	chr3(.):48653274-48664189	0.0696
NM_022911	chr3(.):48658155-48677926	0.2377
NM_016453	chr3(.):48706277-48728334	0.2684
NM_001040454	chr3(.):48658155-48676279	0.2485
NM_001407	chr3(.):48668895-48705348	0.6057
NM_001123040	chr3(.):48950220-48961818	0.9308
NM_000387	chr3(.):48889355-48941402	0.1716
NM_199074	chr3(.):49052907-49065926	1.4037
NM_199073	chr3(.):49053617-49065926	1.4811
NM_005051	chr3(.):49128364-49147171	0.7513
NM_017730	chr3(.):49062141-49136504	0.2816
NM_177939	chr3(.):49022340-49049581	0.5456
NM_018031	chr3(.):49039636-49058386	0.8976
NM_000884	chr3(.):49056761-49071875	1.2806
NM_018114	chr3(.):49047434-49063467	1.1306
NM_199070	chr3(.):49054073-49065926	1.5308
NM_001009996	chr3(.):49047434-49061017	1.3031
NR_029690	chr3(.):49053050-49063142	1.7439
NR_029948	chr3(.):49052580-49062667	1.7388
NM_002292	chr3(.):49153546-49175599	0.3686
NM_000481	chr3(.):49449210-49465111	0.4949
NM_022171	chr3(.):49444638-49458909	1.141
NM_032316	chr3(.):49454765-49471757	0.1792
NM_001640	chr3(.):49706434-49725934	0.254
NM_022064	chr3(.):49721989-49763962	0.5906
NM_198722	chr3(.):49749266-49762238	1.2365
NM_020998	chr3(.):49716379-49731196	0.3515
NM_021971	chr3(.):49753931-49766384	1.4587
NM_203370	chr3(.):49835686-49847463	0.267
NM_003335	chr3(.):49837637-49856391	0.3255
NM_001007540	chr3(.):49823166-49842254	0.7464
NM_006764	chr3(.):50320162-50335026	0.3754
NM_153282	chr3(.):50332319-50346004	0.3375
NM_153281	chr3(.):50332319-50354812	0.2453
NM_007275	chr3(.):50357340-50370668	0.7094
NM_012191	chr3(.):50328832-50341712	0.706
NM_003773	chr3(.):50350220-50365281	0.451
NM_006545	chr3(.):50379918-50393486	0.4015
NM_007182	chr3(.):50362216-50383367	1.0965
NM_007022	chr3(.):50383296-50396496	0.5439
NM_007024	chr3(.):50387179-50401939	0.7003
NM_015896	chr3(.):50373536-50388156	1.3391
NM_170712	chr3(.):50362216-50380664	1.2446
NM_170713	chr3(.):50362216-50379895	1.2949
NM_001174100	chr3(.):51986469-52006482	0.2067
NM_001146314	chr3(.):51997525-52013646	0.4641
NM_015407	chr3(.):52004041-52020216	0.5121
NM_000992	chr3(.):52022643-52034958	1.0223
NM_033010	chr3(.):51986469-52001908	0.1861
NM_000666	chr3(.):52012299-52028218	0.3362
NM_080865	chr3(.):51984329-51996520	0.0639
NM_020418	chr3(.):51986469-52006450	0.2066
NM_020163	chr3(.):52462267-52484043	0.0863
NM_007184	chr3(.):52484523-52532088	0.2335
NM_173341	chr3(.):52439526-52462657	0.6512
NM_004656	chr3(.):52430024-52449009	0.7778
NM_003280	chr3(.):52480106-52493057	0.6473
NM_052859	chr3(.):53117500-53169470	0.3805
NM_021237	chr3(.):53914225-53930989	1.2637
NM_022899	chr3(.):53896093-53921229	0.2083
NM_018725	chr3(.):53875576-53904827	0.0979
NM_015224	chr3(.):56649159-56703074	0.0804
NM_001112736	chr3(.):56649159-56722135	0.2165
NM_177966	chr3(.):57536980-57552768	0.5786
NM_001660	chr3(.):57552089-57588215	0.4007
NM_017819	chr3(.):101275711-101290089	0.1794
NM_020357	chr3(.):101288041-101318281	0.5808
NM_031419	chr3(.):101563357-101584869	0.7422
NM_001005474	chr3(.):101541833-101584869	0.5889
NM_025146	chr3(.):113432840-113470096	0.5039
NM_004547	chr3(.):120310127-120326258	0.3464
NM_004487	chr3(.):121377047-121473602	0.261
NM_024610	chr3(.):122453845-122517650	0.2706
NM_014079	chr3(.):126056477-126081236	0.8724
NM_182628	chr3(.):126108781-126160398	0.0751
NM_172027	chr3(.):127386780-127404769	0.6628
NM_015720	chr3(.):127343038-127396652	0.2748
NM_013336	chr3(.):127766211-127795526	0.4943
NM_002950	chr3(.):128333812-128374719	0.5817
NM_001127196	chr3(.):128881657-128907810	1.0062
NM_020701	chr3(.):128841258-128885073	0.1734
NM_020187	chr3(.):128992683-129029135	0.7764
NM_001006109	chr3(.):128992816-129029135	0.7778
NM_006026	chr3(.):129028613-129040120	1.3169
NR_026991	chr3(.):129030113-129048412	0.8869
NM_032169	chr3(.):132271981-132383975	0.1782
NM_001145417	chr3(.):135862759-135918310	0.3755
NM_018133	chr3(.):135862759-135919688	0.3691
NR_023350	chr3(.):139071432-139113522	0.3381
NM_014779	chr3(.):150121787-150182615	0.249
NM_032025	chr3(.):150259573-150308803	0.5096
NM_014445	chr3(.):150254779-150269428	1.3157
NM_007107	chr3(.):156252928-156277973	0.5966
NR_034007	chr3(.):156794455-156845791	0.3938
NM_020307	chr3(.):156860585-156883482	1.2808
NM_173084	chr3(.):160148290-160172626	0.1477
NR_029663	chr3(.):160117375-160127473	1.2681
NM_005496	chr3(.):160113346-160157741	0.4227
NM_001002800	chr3(.):160112429-160157741	0.4159
NR_029525	chr3(.):160117532-160127613	1.2311
NM_018657	chr3(.):169485852-169512504	0.5247
NM_032487	chr3(.):169479710-169492683	1.2909
NM_001172780	chr3(.):169508428-169535574	0.3367
NM_001080460	chr3(.):169534709-169560560	0.1205
NR_001566	chr3(.):169477397-169487848	0.4506
NM_001185119	chr3(.):169487052-169512504	0.549
NR_027622	chr3(.):169656771-169689522	0.7836
NR_024409	chr3(.):169667014-169689522	0.8483
NM_003262	chr3(.):169679579-169721161	0.5144
NM_001037324	chr3(.):183988798-184015819	0.0712
NM_004953	chr3(.):184033100-184058146	0.4636
NM_198244	chr3(.):184027282-184058146	0.7564
NM_182917	chr3(.):184027951-184058146	0.7702
NR_003055	chr3(.):184038483-184048559	0.0992
NM_001171087	chr3(.):184058975-184084391	0.3103
NM_006232	chr3(.):184076193-184091363	0.469
NM_144635	chr3(.):184050275-184069063	0.3001
NM_001171093	chr3(.):184048716-184069063	0.2858
NM_004593	chr3(.):185627357-185660924	0.6099
NR_033752	chr3(.):185681266-185702578	0.0869
NR_002989	chr3(.):186499463-186509641	1.338
NM_001967	chr3(.):186496360-186512685	0.8702
NR_031650	chr3(.):186499460-186509566	1.3476
NR_002588	chr3(.):186500401-186510538	1.3495
NR_002587	chr3(.):186497584-186507654	1.3254
NR_002586	chr3(.):186500087-186510222	1.3532
NM_005781	chr3(.):195585235-195640880	0.5195
NM_001010938	chr3(.):195585235-195627432	0.1771
NM_014687	chr3(.):197393258-197468773	0.3907
NM_001145642	chr3(.):197393313-197481568	0.4736
NR_027840	chr3(.):197472260-197516317	0.3423
NM_032288	chr3(.):197471623-197516317	0.338
NM_001011537	chr3(.):197471423-197516317	0.3374
NM_001031732	chr4(.):69171104-69220824	0.3036
NM_144571	chr4(.):78629540-78745544	0.2063
NM_001008388	chr4(.):103785134-103818963	0.3214
NM_015130	chr4(.):141536935-141682471	0.2708
NM_006651	chr4(.):773744-824945	0.2341
NM_004310	chr4(.):40193526-40251281	0.4644
NM_018177	chr4(.):40053523-40162019	0.2014
NM_003715	chr4(.):76644828-76740366	0.1709
NM_006835	chr4(.):77964176-78002125	0.3539
NM_014822	chr4(.):119638977-119762326	0.1911
NM_018078	chr4(.):128977502-129137289	0.1171
NM_033632	chr4(.):153237409-153461172	0.2429
NM_002199	chr4(.):185303875-185400726	0.4752
NM_152775	chr4(.):186361337-186397913	0.19
NR_036511	chr4(.):768936-780636	0.9027
NM_182485	chr4(.):14999297-15076777	0.2758
NR_026854	chr4(.):39476874-39488523	0.045
NM_006859	chr4(.):39455664-39484271	0.4101
NM_001024921	chr4(.):39450744-39465207	0.7506
NM_000661	chr4(.):39450744-39465568	0.7323
NR_027277	chr4(.):40039536-40063819	0.7032
NM_203504	chr4(.):76562952-76603667	0.2243
NM_020236	chr4(.):78778804-78878944	0.1311
NM_152542	chr4(.):89176531-89210888	0.4112
NM_003998	chr4(.):103417485-103543459	0.3853
NM_181891	chr4(.):103712132-103753708	0.5069
NM_181890	chr4(.):103712132-103795032	0.385
NM_181892	chr4(.):103712132-103753340	0.5105
NM_003340	chr4(.):103712132-103754105	0.5039
NM_181893	chr4(.):103712132-103795003	0.3851
NM_181889	chr4(.):103712132-103754307	0.5017
NM_024574	chr4(.):121951781-121998673	0.4109
NM_178043	chr4(.):128977502-129048507	0.1994
NM_032239	chr4(.):128977502-129035056	0.2359
NR_033797	chr4(.):153452415-153465415	1.7885
NR_036092	chr4(.):153405478-153415568	0.267
NM_152680	chr4(.):153542265-153606317	0.4782
NR_037459	chr4(.):160044953-160055046	0.0529
NM_021928	chr4(.):177236089-177258396	0.6247
NR_028085	chr4(.):186315693-186352139	0.6451
NM_018409	chr4(.):186280031-186305152	0.0624
NM_181726	chr4(.):186312839-186326390	0.7618
NM_001114357	chr4(.):186345544-186375821	0.4093
NM_002372	chr5(.):109020155-109208429	0.2212
NM_138348	chr5(.):14659782-14704842	0.431
NM_001131005	chr5(.):88009057-88204922	0.5644
NM_002397	chr5(.):88009057-88184283	0.5783
NM_001193349	chr5(.):88009057-88124744	0.4166
NM_032119	chr5(.):89849616-90465033	0.0763
NM_001166226	chr5(.):122675578-122764286	0.1993
NM_133372	chr5(.):130972406-131137756	0.1539
NM_001892	chr5(.):148869844-148936007	0.3087
NM_015315	chr5(.):154087461-154202163	0.2498
NM_005885	chr5(.):10348827-10440491	0.2411
NM_004394	chr5(.):10674341-10766387	0.265
NM_001040446	chr5(.):32222110-32318114	0.3387
NM_133433	chr5(.):36871860-37070921	0.1311
NM_152756	chr5(.):38933021-39079501	0.2124
NM_001178055	chr5(.):49956732-50147356	0.1844
NM_024615	chr5(.):49957771-50147356	0.1852
NM_022913	chr5(.):56464774-56565506	0.3459
NM_001127235	chr5(.):56466274-56565506	0.3501
NM_006633	chr5(.):75694148-76008957	0.2948
NM_001131028	chr5(.):81262843-81556216	0.1516
NR_027435	chr5(.):90671163-90721532	0.9147
NM_002064	chr5(.):95144552-95163577	1.0108
NM_012081	chr5(.):95215801-95302775	0.5782
NM_173060	chr5(.):96033492-96115385	0.3107
NM_005575	chr5(.):96266345-96370115	0.187
NM_001042440	chr5(.):95992906-96115385	0.3044
NM_001190442	chr5(.):95992740-96115385	0.3042
NM_175920	chr5(.):96289155-96370115	0.0784
NM_198507	chr5(.):99866123-99927440	0.2633
NM_001163315	chr5(.):107189733-107722799	0.1163
NM_005246	chr5(.):108078522-108528373	0.1027
NM_001044722	chr5(.):122842792-122957464	0.2076
NM_016340	chr5(.):130754613-130975929	0.1619
NM_001164390	chr5(.):130794307-130975929	0.1794
NM_001038702	chr5(.):130594701-130735382	0.309
NM_001164389	chr5(.):130766516-130975929	0.166
NM_003060	chr5(.):131700400-131736306	0.2432
NM_014423	chr5(.):132206070-132304354	0.2545
NM_016508	chr5(.):133638691-133707765	0.2712
NM_020199	chr5(.):133286197-133309406	0.3052
NM_001033503	chr5(.):133931838-133973533	0.1833
NM_017415	chr5(.):136948188-137076779	0.1139
NM_018924	chr5(.):140744961-140897546	0.1984
NM_018922	chr5(.):140724827-140897546	0.1824
NM_018915	chr5(.):140713353-140897546	0.1755
NM_018916	chr5(.):140718600-140897546	0.1787
NM_018912	chr5(.):140705251-140897546	0.1756
NM_003736	chr5(.):140762451-140897546	0.2148
NM_018923	chr5(.):140734702-140897546	0.1902
NM_018920	chr5(.):140757466-140897546	0.2091
NM_018918	chr5(.):140738897-140897546	0.1936
NM_018917	chr5(.):140729767-140897546	0.1858
NM_018919	chr5(.):140748650-140897546	0.2013
NM_001020825	chr5(.):142652495-142788254	0.2134
NM_001018076	chr5(.):142652495-142789045	0.2122
NM_001018075	chr5(.):142652495-142820077	0.1859
NM_014613	chr5(.):175870355-175942075	0.2274
NM_022455	chr5(.):176555832-176732214	0.245
NM_172349	chr5(.):176555079-176732214	0.2445
NM_014757	chr5(.):179154850-179209287	0.2182
NM_005520	chr5(.):179036178-179055722	1.065
NM_002406	chr5(.):180212540-180235048	0.7248
NM_001114619	chr5(.):180212540-180235902	0.7132
NM_001114618	chr5(.):180212540-180241817	0.835
NM_001114617	chr5(.):180212540-180242137	0.8275
NM_001145161	chr5(.):6443735-6501834	0.5946
NM_138809	chr5(.):10272706-10313168	0.0886
NM_022130	chr5(.):32119823-32179425	0.5223
NM_006713	chr5(.):32580604-32609185	1.0196
NM_153013	chr5(.):36187693-36247258	0.3666
NM_001085411	chr5(.):36187693-36246900	0.3688
NM_001014279	chr5(.):43034181-43045447	1.0008
NR_034085	chr5(.):43011149-43023913	0.8097
NR_015447	chr5(.):43037235-43050370	0.887
NM_005921	chr5(.):56105899-56196978	0.3976
NM_001127236	chr5(.):56504900-56565506	0.1037
NM_139168	chr5(.):65435662-65481714	0.3076
NM_001077199	chr5(.):65435084-65481714	0.3054
NM_002270	chr5(.):72107417-72215215	0.2325
NM_153188	chr5(.):72138929-72215215	0.1381
NM_152405	chr5(.):78526924-78628038	0.3366
NM_198273	chr5(.):89806444-89830401	0.5241
NM_020801	chr5(.):90659540-90684149	1.8033
NR_026936	chr5(.):95182935-95200836	0.6662
NM_001040458	chr5(.):96105187-96148892	0.4025
NM_016442	chr5(.):96091513-96148892	0.3309
NR_033798	chr5(.):96074243-96114116	0.1354
NM_001198541	chr5(.):96105187-96154848	0.3934
NM_001270	chr5(.):98185907-98267238	0.3291
NR_036530	chr5(.):98259837-98271713	1.9864
NM_014819	chr5(.):108665409-108750675	0.3048
NM_020177	chr5(.):114851607-114885591	0.5406
