GENE_ID	locusLine	bin_1_MM12.jin.bam
NM_001093725	chr1(.):156036803-156056789	0.07
NM_020387	chr1(.):156025965-156045295	0.0507
NM_001145264	chr1(.):156019516-156033301	0.3078
NM_022367	chr1(.):156118321-156152542	0.4405
NM_001193302	chr1(.):156118368-156152542	0.4402
NM_001193301	chr1(.):156114734-156152542	0.4412
NM_003564	chr1(.):159882902-159900284	0.7899
NM_012337	chr1(.):159837153-159874906	0.0742
NM_001146172	chr1(.):159916281-159929044	0.0425
NM_030916	chr1(.):161035780-161064385	0.2212
NM_007122	chr1(.):161004040-161020757	1.1407
NM_001113205	chr1(.):161002421-161013774	0.3578
NM_181720	chr1(.):161011731-161044760	0.7584
NM_016946	chr1(.):160960000-160996133	0.2518
NM_022371	chr1(.):179046111-179070129	0.8745
NM_002923	chr1(.):192773168-192786407	0.9576
NR_034150	chr1(.):203262885-203279453	1.2854
NM_006763	chr1(.):203269663-203283729	1.1419
NM_002023	chr1(.):203304751-203325289	0.0932
NR_027022	chr1(.):204332557-204343847	0.0559
NM_032833	chr1(.):204367491-204385944	1.0873
NR_026817	chr1(.):207986723-208000941	2.2371
NR_029832	chr1(.):207970196-207980284	0.201
NR_029518	chr1(.):207970787-207980868	0.2474
NM_181441	chr1(.):228289379-228302013	1.3175
NR_037415	chr1(.):228279963-228290042	0.1206
NM_001024227	chr1(.):228265850-228291913	1.3318
NM_001024226	chr1(.):228265360-228291913	1.3088
NM_024319	chr1(.):228283427-228296022	0.4309
NM_182972	chr1(.):234735014-234750271	2.0225
NR_033927	chr1(.):234760056-234775526	0.0429
NR_033872	chr2(.):70184394-70319147	0.2651
NR_015395	chr2(.):112119590-112257692	0.5088
NR_024373	chr2(.):112181885-112257692	0.7789
NM_001012514	chr2(.):231724620-231748963	0.924
NM_005336	chr2(.):242161678-242260254	0.4236
NM_145693	chr2(.):11881739-11972533	0.4029
NM_183360	chr2(.):25595111-25901503	0.1798
NM_170672	chr2(.):33656415-33794798	0.4331
NM_012249	chr2(.):46764866-46816827	0.6579
NM_001190274	chr2(.):48029058-48137932	0.2103
NM_025133	chr2(.):48029058-48120858	0.0671
NM_022893	chr2(.):60679328-60785633	0.3209
NM_018014	chr2(.):60673301-60785633	0.39
NR_024204	chr2(.):87749973-87826030	0.9237
NM_004836	chr2(.):88851258-88932094	0.6299
NM_001142807	chr2(.):111485149-111880799	0.2373
NR_027020	chr2(.):132900163-133020542	0.2135
NM_006164	chr2(.):178090032-178134859	0.6196
NM_001145413	chr2(.):178090032-178133617	0.6356
NM_014905	chr2(.):191740546-191834776	0.2493
NM_003879	chr2(.):201975889-202034003	0.646
NM_001127184	chr2(.):201975815-202011323	0.9306
NM_001162407	chr2(.):201712731-201734284	1.0584
NM_004071	chr2(.):201712731-201734467	1.0502
NM_173822	chr2(.):201833440-201941392	0.0945
NM_004379	chr2(.):208389615-208475284	0.2789
NM_002997	chr2(.):20395557-20429927	0.9143
NM_001006946	chr2(.):20395557-20430194	0.9082
NM_005253	chr2(.):28610778-28642516	0.4747
NM_016061	chr2(.):30364749-30388399	0.9364
NM_015376	chr2(.):33733941-33794798	0.2566
NM_001139488	chr2(.):33696320-33794798	0.5674
NM_006887	chr2(.):43444540-43458745	2.1949
NR_027251	chr2(.):43449349-43460994	1.7698
NM_080653	chr2(.):46733985-46752096	0.0521
NM_001193493	chr2(.):65210578-65256000	0.5933
NM_003038	chr2(.):65211494-65256000	0.6043
NM_006196	chr2(.):70309584-70321334	1.8798
NR_024444	chr2(.):70346167-70357448	1.2164
NR_015424	chr2(.):89060418-89111109	0.321
NM_001002036	chr2(.):96784588-96809175	0.0961
NM_000682	chr2(.):96773622-96786888	0.1111
NM_004418	chr2(.):96803907-96816179	1.0725
NM_006538	chr2(.):111873490-111931022	0.5985
NM_207002	chr2(.):111873490-111891423	1.4334
NM_002101	chr2(.):127408683-127459246	0.4924
NR_031608	chr2(.):133009538-133019653	0.8678
NM_003467	chr2(.):136866918-136880725	0.9637
NM_001008540	chr2(.):136866918-136878813	1.1105
NM_006186	chr2(.):157175943-157194287	1.1538
NM_004288	chr2(.):158266130-158305604	0.7996
NM_002610	chr2(.):173415778-173468862	0.5343
NR_036075	chr2(.):178115672-178125738	0.1086
NM_194247	chr2(.):178072421-178093685	1.0177
NM_014670	chr2(.):201671646-201693560	0.4191
NM_001142355	chr2(.):201749049-201773655	0.3759
NM_130906	chr2(.):201730678-201758849	0.3251
NM_021824	chr2(.):201749107-201773655	0.3764
NM_001142356	chr2(.):201751640-201773655	0.4069
NM_002491	chr2(.):201931461-201955473	0.1858
NM_001127183	chr2(.):201978386-202033841	0.6741
NM_006000	chr2(.):220110000-220123638	1.4299
NM_001042410	chr2(.):220089609-220106391	0.475
NR_026909	chr2(.):220105200-220120059	1.372
NM_018089	chr2(.):220089478-220106391	0.4718
NR_003063	chr2(.):220112964-220141910	0.4799
NM_024085	chr2(.):220079101-220099361	0.5749
NM_006736	chr2(.):220139039-220156622	0.8641
NM_002846	chr2(.):220149344-220179143	0.0795
NM_024506	chr2(.):220096502-220115131	0.658
NM_001008910	chr2(.):220105191-220120059	1.3719
NR_029688	chr2(.):220153832-220163922	0.1656
NM_005683	chr2(.):231767042-231794941	0.0593
NM_001099285	chr2(.):232568234-232583250	1.4066
NR_036052	chr2(.):232573023-232583105	0.9278
NM_203346	chr2(.):242161678-242217301	0.3681
NM_001008492	chr2(.):242250280-242298441	0.5299
NM_001008491	chr2(.):242249722-242298441	0.5256
NM_003549	chr3(.):50325261-50341899	0.7316
NM_000564	chr3(.):3106400-3157058	0.6849
NM_014674	chr3(.):5224358-5266650	1.5516
NM_175727	chr3(.):3128493-3157058	1.0263
NM_175728	chr3(.):3126856-3157058	0.9776
NR_027007	chr3(.):9425536-9444174	1.5483
NM_001195099	chr3(.):15703743-15803058	0.1095
NM_001195098	chr3(.):15703743-15844691	0.2592
NM_015199	chr3(.):15703743-15906053	0.2874
NM_032682	chr3(.):70999735-71638140	0.1572
NM_001012505	chr3(.):71242033-71638140	0.1597
NM_182909	chr3(.):99546987-99838349	0.1877
NM_001042459	chr3(.):99561771-99838349	0.1905
NM_032359	chr3(.):99531677-99902476	0.191
NM_005862	chr3(.):136050998-136476245	0.1348
NM_001135095	chr3(.):171753343-172123492	0.339
NM_022763	chr3(.):171752417-172123492	0.3387
NM_001570	chr3(.):10201562-10290427	0.5097
NM_001134382	chr3(.):12933718-13119617	0.4195
NM_024923	chr3(.):13352736-13466809	0.4257
NM_014869	chr3(.):12933718-13013960	0.1235
NM_001018009	chr3(.):15291356-15387901	0.5111
NM_004844	chr3(.):15291356-15379104	0.5341
NM_001134381	chr3(.):17193653-17746512	0.1128
NM_014744	chr3(.):17193653-17787399	0.1355
NM_001134380	chr3(.):17193653-17789240	0.1356
NM_001174060	chr3(.):31697316-32028342	0.3487
NM_005109	chr3(.):38202025-38301979	0.2081
NM_033027	chr3(.):39178341-39200102	2.2767
NM_001664	chr3(.):49391578-49454526	0.5758
NM_006254	chr3(.):53190222-53231733	1.2563
NM_012234	chr3(.):72418743-72500774	0.307
NM_001080448	chr3(.):96528424-97472786	0.0994
NM_001167924	chr3(.):99828773-99902476	0.1086
NM_001627	chr3(.):105080712-105300744	0.2009
NM_001142568	chr3(.):107236782-107535049	0.2061
NM_001009899	chr3(.):113362232-113420493	0.2775
NM_001690	chr3(.):113460865-113535905	0.4113
NM_002093	chr3(.):119535801-119818264	0.1488
NM_017554	chr3(.):122394671-122454687	0.4167
NM_001134422	chr3(.):133287433-133314118	0.9961
NM_001134423	chr3(.):133288300-133314118	1.0275
NM_006506	chr3(.):141200925-141336197	0.2387
NM_001080412	chr3(.):141038054-141173632	0.8766
NM_005067	chr3(.):150453909-150486263	1.1917
NM_024665	chr3(.):176733541-176920048	0.1826
NM_130446	chr3(.):183200318-183278499	0.8193
NM_173216	chr3(.):186643314-186801341	0.5622
NM_003032	chr3(.):186734664-186801341	0.5477
NM_178496	chr3(.):192509604-192640950	0.4171
NM_001647	chr3(.):195290572-195316076	0.0636
NM_152617	chr3(.):196190656-196235639	0.3784
NM_182916	chr3(.):3163599-3195706	0.7524
NM_015453	chr3(.):9399716-9433475	0.1832
NM_001080517	chr3(.):9434402-9524838	0.4583
NM_000551	chr3(.):10178318-10198746	0.4002
NM_001137674	chr3(.):32018265-32038120	0.5763
NM_002468	chr3(.):38174968-38189512	1.0333
NM_001607	chr3(.):38159200-38183733	0.6725
NM_031899	chr3(.):39133090-39154130	0.7623
NM_145755	chr3(.):39144151-39185394	0.4792
NM_194293	chr3(.):39219706-39239077	0.2331
NM_001198621	chr3(.):39219705-39239085	0.2331
NM_014240	chr3(.):45631322-45727755	0.4752
NM_000481	chr3(.):49449210-49465111	0.8657
NM_022171	chr3(.):49444638-49458909	1.8039
NM_032316	chr3(.):49454765-49471757	0.285
NM_006764	chr3(.):50320162-50335026	0.3723
NM_153282	chr3(.):50332319-50346004	0.5341
NM_153281	chr3(.):50332319-50354812	0.3558
NM_007275	chr3(.):50357340-50370668	0.7611
NM_012191	chr3(.):50328832-50341712	0.9132
NM_003773	chr3(.):50350220-50365281	0.4856
NM_006545	chr3(.):50379918-50393486	0.4628
NM_007182	chr3(.):50362216-50383367	1.2934
NM_007022	chr3(.):50383296-50396496	0.5716
NM_007024	chr3(.):50387179-50401939	0.6854
NM_015896	chr3(.):50373536-50388156	1.5931
NM_170712	chr3(.):50362216-50380664	1.4645
NM_170713	chr3(.):50362216-50379895	1.5273
NM_052859	chr3(.):53117500-53169470	0.4387
NM_003392	chr3(.):55494742-55526331	0.989
NM_177966	chr3(.):57536980-57552768	0.6662
NM_001660	chr3(.):57552089-57588215	0.7636
NR_031697	chr3(.):71586120-71596240	0.2217
NM_006100	chr3(.):98446571-98518236	0.6454
NM_198793	chr3(.):107756940-107814935	0.3088
NM_018010	chr3(.):107874658-107946417	0.2893
NM_025146	chr3(.):113432840-113470096	0.772
NM_013336	chr3(.):127766211-127795526	0.8538
NM_020187	chr3(.):128992683-129029135	0.8075
NM_001006109	chr3(.):128992816-129029135	0.8097
NM_006026	chr3(.):129028613-129040120	1.4587
NR_026991	chr3(.):129030113-129048412	0.9175
NM_001145417	chr3(.):135862759-135918310	0.3864
NM_018133	chr3(.):135862759-135919688	0.3778
NM_014779	chr3(.):150121787-150182615	0.4139
NR_034007	chr3(.):156794455-156845791	0.5434
NM_020307	chr3(.):156860585-156883482	1.3767
NM_001145098	chr3(.):170070472-170115950	0.7511
NM_001145097	chr3(.):170072410-170115950	0.7569
NM_004593	chr3(.):185627357-185660924	0.7904
NR_033752	chr3(.):185681266-185702578	0.0633
NM_006241	chr3(.):195236220-195275224	0.4957
NM_005781	chr3(.):195585235-195640880	0.686
NM_001010938	chr3(.):195585235-195627432	0.2125
NM_001077657	chr3(.):196228749-196247237	0.7137
NM_198565	chr3(.):196361655-196393874	0.4994
NM_014687	chr3(.):197393258-197468773	0.3811
NM_001145642	chr3(.):197393313-197481568	0.4636
NR_027840	chr3(.):197472260-197516317	0.3369
NM_032288	chr3(.):197471623-197516317	0.333
NM_001011537	chr3(.):197471423-197516317	0.3315
NM_144571	chr4(.):78629540-78745544	0.2528
NM_001008388	chr4(.):103785134-103818963	0.3687
NM_001009554	chr4(.):170902747-170929935	0.8933
NM_021647	chr4(.):170902747-170952429	0.7162
NM_001166139	chr4(.):17877217-18028483	0.1327
NM_153686	chr4(.):17839838-18028483	0.1173
NM_015187	chr4(.):25744048-25869610	0.2327
NM_015874	chr4(.):26317447-26438278	0.2487
NM_203283	chr4(.):26316331-26438278	0.247
NM_004310	chr4(.):40193526-40251281	0.4883
NM_018177	chr4(.):40053523-40162019	0.2209
NM_024900	chr4(.):129725778-129790787	0.3745
NM_199320	chr4(.):129725778-129801379	0.3312
NM_033632	chr4(.):153237409-153461172	0.2462
NM_002199	chr4(.):185303875-185400726	0.5137
NM_182485	chr4(.):14999297-15076777	0.2825
NM_025205	chr4(.):17611272-17631160	0.2639
NM_015907	chr4(.):17573926-17614590	0.4372
NR_027277	chr4(.):40039536-40063819	0.7465
NM_020236	chr4(.):78778804-78878944	0.1737
NM_152542	chr4(.):89176531-89210888	0.437
NM_181891	chr4(.):103712132-103753708	0.5659
NM_181890	chr4(.):103712132-103795032	0.4318
NM_181892	chr4(.):103712132-103753340	0.5697
NM_003340	chr4(.):103712132-103754105	0.5616
NM_181893	chr4(.):103712132-103795003	0.4319
NM_181889	chr4(.):103712132-103754307	0.5594
NM_001102653	chr4(.):146049801-146105832	0.2866
NM_017493	chr4(.):146075288-146100896	0.226
NR_033797	chr4(.):153452415-153465415	1.5717
NR_036092	chr4(.):153405478-153415568	0.2593
NR_037459	chr4(.):160044953-160055046	0.0913
NM_002372	chr5(.):109020155-109208429	0.2603
NM_015071	chr5(.):142145291-142613572	0.2806
NM_020928	chr5(.):60623099-60846999	0.1472
NM_001131005	chr5(.):88009057-88204922	0.389
NM_002397	chr5(.):88009057-88184283	0.4006
NM_005509	chr5(.):118402083-118589822	0.1618
NM_015315	chr5(.):154087461-154202163	0.224
NR_027253	chr5(.):17125136-17222531	0.1869
NM_152756	chr5(.):38933021-39079501	0.1933
NM_001178055	chr5(.):49956732-50147356	0.2163
NM_024615	chr5(.):49957771-50147356	0.2172
NM_022913	chr5(.):56464774-56565506	0.3378
NM_001127235	chr5(.):56466274-56565506	0.3424
NM_018695	chr5(.):65217383-65381850	0.2158
NM_006633	chr5(.):75694148-76008957	0.2955
NR_027435	chr5(.):90671163-90721532	1.1078
NM_002064	chr5(.):95144552-95163577	1.3004
NM_012081	chr5(.):95215801-95302775	0.6719
NM_005575	chr5(.):96266345-96370115	0.2416
NM_175920	chr5(.):96289155-96370115	0.1228
NM_001163315	chr5(.):107189733-107722799	0.1378
NR_015360	chr5(.):127352243-127423766	0.3046
NM_001038702	chr5(.):130594701-130735382	0.3964
NM_020199	chr5(.):133286197-133309406	0.5618
NM_001033503	chr5(.):133931838-133973533	0.2197
NM_017415	chr5(.):136948188-137076779	0.0979
NM_001020825	chr5(.):142652495-142788254	0.3533
NM_001018076	chr5(.):142652495-142789045	0.3514
NM_001018075	chr5(.):142652495-142820077	0.2988
NM_001193376	chr5(.):1248286-1300162	0.1081
NM_030782	chr5(.):1312999-1350002	1.1706
NM_032479	chr5(.):1793498-1804956	1.208
NM_004553	chr5(.):1796495-1821167	0.5846
NM_001145161	chr5(.):6443735-6501834	0.7187
NM_006317	chr5(.):17212749-17281943	0.4559
NM_022130	chr5(.):32119823-32179425	0.6642
NM_006713	chr5(.):32580604-32609185	1.0563
NR_034127	chr5(.):43060288-43072073	1.1708
NM_001014279	chr5(.):43034181-43045447	1.5926
NR_034085	chr5(.):43011149-43023913	1.1879
NR_015447	chr5(.):43037235-43050370	1.3691
NR_034086	chr5(.):43009830-43023913	1.1482
NM_002184	chr5(.):55225924-55295821	0.3152
NM_005921	chr5(.):56105899-56196978	0.4661
NM_001127236	chr5(.):56504900-56565506	0.1283
NR_028474	chr5(.):65235632-65246401	0.0576
NM_152405	chr5(.):78526924-78628038	0.3973
NM_020801	chr5(.):90659540-90684149	2.1556
NR_026936	chr5(.):95182935-95200836	0.9449
NM_001270	chr5(.):98185907-98267238	0.3135
NR_036530	chr5(.):98259837-98271713	1.875
NM_005668	chr5(.):100137638-100243987	0.4349
NM_175052	chr5(.):100216014-100243970	0.8437
NM_020177	chr5(.):114851607-114885591	0.5146
NR_036052	chr5(.):118305280-118315362	0.0774
NM_005573	chr5(.):126107314-126177712	0.5215
NM_001198557	chr5(.):126107844-126177712	0.5251
NM_001046	chr5(.):127414482-127530380	0.2019
NM_002198	chr5(.):131812300-131831465	1.3097
NM_001013717	chr5(.):131741672-131803059	1.1699
NR_036625	chr5(.):133302565-133345657	0.7643
NM_003374	chr5(.):133302565-133345824	0.7621
NM_015288	chr5(.):133856797-133923918	0.5477
NM_021982	chr5(.):133979478-134068601	0.3125
NM_006805	chr5(.):137082072-137095039	2.0135
NR_002713	chr5(.):137131881-137151439	0.0643
NM_004730	chr5(.):137836783-137883932	0.7107
NM_004134	chr5(.):137885570-137916318	0.7911
NR_002913	chr5(.):137891731-137901799	0.1074
NM_016480	chr5(.):138672518-138710409	0.3232
NM_194296	chr5(.):138727455-138744776	0.9504
NM_152686	chr5(.):138740891-138780214	0.5817
NM_152685	chr5(.):138697884-138724039	0.2784
NM_001033112	chr5(.):138673133-138710409	0.3265
NM_001161546	chr5(.):138722634-138735885	2.407
NM_016459	chr5(.):138718256-138730605	2.7842
NM_016463	chr5(.):139023300-139067680	1.564
NM_006058	chr5(.):150404505-150465997	0.6496
NM_004417	chr5(.):172190092-172203203	2.2847
NR_031598	chr5(.):179220277-179230346	0.4392
NM_145867	chr5(.):179215985-179228513	0.3478
NM_003900	chr5(.):179242841-179270077	1.1439
NM_016175	chr5(.):179259265-179290840	0.1502
NM_054013	chr5(.):179219597-179234875	0.5893
NM_014275	chr5(.):179219597-179238952	0.4739
NM_001142298	chr5(.):179228387-179270077	0.8727
NM_001142299	chr5(.):179229002-179270077	0.8824
NM_005907	chr6(.):119494266-119675926	0.2428
NM_016217	chr6(.):139451248-139506946	0.3116
NM_001195286	chr6(.):386738-416443	2.24
NM_001718	chr6(.):7722010-7886961	0.2408
NR_037616	chr6(.):7876482-8069647	0.5172
NM_002114	chr6(.):12007723-12170232	0.2343
NM_000332	chr6(.):16294342-16766721	0.2925
NM_001090	chr6(.):30534169-30564309	0.3044
NM_003017	chr6(.):36557089-36577244	0.7849
NR_036610	chr6(.):36557089-36577243	0.785
NM_006789	chr6(.):41015939-41037630	0.0752
NM_007162	chr6(.):41646715-41707798	0.6283
NM_001167827	chr6(.):41646715-41708997	0.6167
NM_153816	chr6(.):86210214-86308629	0.1247
NM_016021	chr6(.):90031343-90067619	0.8993
NM_001455	chr6(.):108877068-109010971	0.4574
NM_201559	chr6(.):108876025-109010971	0.4542
NM_002912	chr6(.):111615233-111809414	0.1682
NM_001122842	chr6(.):126107000-126257266	0.2431
NM_006734	chr6(.):143067603-143271338	0.4106
NM_206855	chr6(.):163830674-164004628	0.1542
NM_020185	chr6(.):287100-356355	1.7721
NM_001145549	chr6(.):7876482-7915310	1.3149
NM_030810	chr6(.):7876482-7916047	1.3133
NM_001143964	chr6(.):13300183-13333787	0.8627
NM_030939	chr6(.):24700089-24724403	0.7687
NM_003526	chr6(.):26118694-26129132	1.5519
NM_139006	chr6(.):26082508-26100469	0.0649
NM_021065	chr6(.):26194011-26204471	1.2513
NM_003530	chr6(.):26192011-26204464	1.0604
NM_138720	chr6(.):26153348-26176576	0.8068
NM_003523	chr6(.):26179023-26189458	0.3408
NM_003539	chr6(.):26183937-26194304	0.3865
NM_003545	chr6(.):26199872-26210249	0.7632
NM_005321	chr6(.):26151558-26162343	0.994
NM_003512	chr6(.):26119372-26129918	1.5433
NM_003542	chr6(.):26099175-26109565	0.1236
NM_005323	chr6(.):26102639-26113364	0.1177
NM_003522	chr6(.):26194786-26205216	1.4778
NM_003518	chr6(.):26211427-26221872	0.3404
NM_021052	chr6(.):26212147-26222711	0.3423
NM_003532	chr6(.):26220382-26230844	0.1667
NM_003547	chr6(.):26241838-26252205	0.2618
NM_003540	chr6(.):26235653-26246021	0.2921
NM_005320	chr6(.):26229439-26240216	0.4935
NM_001031722	chr6(.):30589662-30619598	0.213
NR_033823	chr6(.):30589612-30619598	0.2129
NM_001161376	chr6(.):30609815-30625987	0.2308
NM_002714	chr6(.):30563181-30590020	0.7316
NM_014046	chr6(.):30580485-30599174	1.0813
NR_030615	chr6(.):30547108-30557194	0.0776
NM_006120	chr6(.):32911390-32925899	0.084
NM_002119	chr6(.):32966959-32982389	0.0314
NM_002118	chr6(.):32897405-32913847	0.0874
NM_005104	chr6(.):32931436-32954282	1.7071
NM_001113182	chr6(.):32933664-32954282	1.8863
NM_001199455	chr6(.):32934371-32954282	1.951
NM_001199456	chr6(.):32935860-32954282	2.0667
NM_007271	chr6(.):36456668-36520247	0.1415
NR_037152	chr6(.):36639236-36660116	0.9831
NM_078467	chr6(.):36639266-36660116	0.9844
NR_037150	chr6(.):36639313-36660116	0.9866
NM_000389	chr6(.):36641455-36660116	1.0968
NR_037151	chr6(.):36641486-36660116	1.0986
NR_037491	chr6(.):36585212-36595289	0.0949
NM_001159726	chr6(.):41005456-41017076	0.06
NM_001010873	chr6(.):41005236-41017076	0.0599
NM_173561	chr6(.):40989639-41011938	0.1128
NR_026938	chr6(.):41063772-41113573	0.0555
NM_145063	chr6(.):41029530-41045188	0.8703
NM_002505	chr6(.):41035706-41075146	0.3918
NM_013397	chr6(.):41743499-41760110	0.3816
NM_006653	chr6(.):41732913-41752630	0.1122
NM_002630	chr6(.):41699448-41720139	0.8619
NM_001171629	chr6(.):43732945-43759223	0.8789
NM_001078177	chr6(.):44186362-44206888	0.5104
NM_178148	chr6(.):44216837-44230283	0.4315
NM_001078174	chr6(.):44182241-44206888	0.4444
NM_020745	chr6(.):44261462-44286063	0.143
NM_182539	chr6(.):44242896-44270458	0.0349
NM_001137560	chr6(.):44233479-44252182	0.1341
NM_001078175	chr6(.):44186295-44206888	0.5123
NM_004556	chr6(.):44220902-44238525	1.1928
NM_007355	chr6(.):44209848-44226614	1.1017
NM_001402	chr6(.):74220472-74235755	1.4979
NM_001159676	chr6(.):86312501-86356169	0.401
NM_001159677	chr6(.):86312501-86358043	0.386
NM_001159674	chr6(.):86312501-86357608	0.3895
NM_006372	chr6(.):86318692-86358043	0.4387
NM_001159673	chr6(.):86312501-86357640	0.3892
NR_003044	chr6(.):86382306-86392377	0.8215
NR_003038	chr6(.):86381724-86393451	0.7073
NR_002743	chr6(.):86382011-86392086	0.8222
NM_080743	chr6(.):89800677-89832800	0.1194
NM_006813	chr6(.):89785428-89799879	1.6438
NM_002043	chr6(.):89962238-90029967	0.2389
NM_182907	chr6(.):106541814-106562811	0.7683
NM_001198	chr6(.):106529194-106562814	1.3616
NM_001634	chr6(.):111190986-111221913	0.5023
NM_001033059	chr6(.):111190987-111221913	0.5023
NR_034109	chr6(.):111799674-111928497	0.2851
NR_034111	chr6(.):111799674-111829811	0.6352
NR_034110	chr6(.):111799674-111904383	0.2787
NM_002356	chr6(.):114173526-114189652	0.806
NR_027060	chr6(.):114220550-114247806	0.0531
NM_012259	chr6(.):126065731-126087415	1.0269
NM_001099286	chr6(.):136547167-136576449	0.1115
NM_001077441	chr6(.):136573000-136615989	0.7105
NM_003379	chr6(.):159181772-159244340	0.4285
NM_001111077	chr6(.):159181772-159245456	0.4223
NR_028496	chr6(.):159257157-159283664	0.3558
NM_152133	chr6(.):159451026-159471184	1.0703
NM_031924	chr6(.):159393265-159426198	0.1485
