#MM1_jia_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM1_jia_ROSE/MM1_jia_peaks_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM1_jia.bam
#Using cutoff of 6707.2995 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM1_jia.bam	enhancerRank	isStretch
10_MACS_peak_19888_lociStitched	chr5	173310287	173336432	10	21942	17945.928	25	1
4_MACS_peak_12460_lociStitched	chr2	20403985	20425995	4	21750	18096.622	26	1
7_MACS_peak_15844_lociStitched	chr3	13035306	13064314	7	21504	28393.0304	27	1
5_MACS_peak_8110_lociStitched	chr15	75067247	75093214	5	21447	27904.1382	28	1
7_MACS_peak_4856_lociStitched	chr11	128585803	128610900	7	21328	20278.376	29	1
10_MACS_peak_19610_lociStitched	chr5	139027466	139055603	10	21094	16811.8575	30	1
3_MACS_peak_8317_lociStitched	chr15	89164426	89185836	3	20657	34624.252	31	1
7_MACS_peak_24657_lociStitched	chr9	112904427	112928969	7	20519	18740.2712	32	1
2_MACS_peak_2800_lociStitched	chr10	22595728	22616079	2	20269	28792.5948	33	1
2_MACS_peak_1323_lociStitched	chr1	150532113	150553181	2	20009	41017.2892	34	1
16_MACS_peak_10286_lociStitched	chr17	62151150	62185736	16	19932	16362.6366	35	1
4_MACS_peak_16405_lociStitched	chr3	53194370	53215584	4	19841	20774.8702	36	1
6_MACS_peak_2134_lociStitched	chr1	203251694	203281480	6	19798	40511.9386	37	1
14_MACS_peak_10904_lociStitched	chr18	52967922	53002217	14	19682	17775.0985	38	1
5_MACS_peak_15789_lociStitched	chr3	5222935	5247567	5	19217	23962.0096	39	1
3_MACS_peak_16792_lociStitched	chr3	114159295	114179998	3	19131	25228.6758	40	1
12_MACS_peak_11621_lociStitched	chr19	18594449	18621058	12	19124	14243.7977	41	1
12_MACS_peak_20318_lociStitched	chr6	25359249	25390558	12	19041	17219.95	42	1
6_MACS_peak_20016_lociStitched	chr6	389183	411338	6	18739	16204.167	43	1
9_MACS_peak_1610_lociStitched	chr1	160696147	160726554	9	18715	18603.0026	44	1
8_MACS_peak_4409_lociStitched	chr11	74652824	74678437	8	18578	20346.9672	45	1
7_MACS_peak_1597_lociStitched	chr1	160607469	160636155	7	18451	16712.4636	46	1
9_MACS_peak_11347_lociStitched	chr19	10869507	10896386	9	18193	17893.3503	47	1
4_MACS_peak_13923_lociStitched	chr2	201979571	201998079	4	17908	19179.8404	48	1
14_MACS_peak_17346_lociStitched	chr3	171888205	171914759	14	17885	15510.1914	49	1
7_MACS_peak_7507_lociStitched	chr15	31636611	31660597	7	17733	17500.1856	50	1
5_MACS_peak_7788_lociStitched	chr15	52958186	52976919	5	17638	29229.0999	51	1
10_MACS_peak_21042_lociStitched	chr6	90049895	90071121	10	17581	18995.1474	52	1
5_MACS_peak_16628_lociStitched	chr3	98477503	98498988	5	17458	18767.1475	53	1
11_MACS_peak_24916_lociStitched	chr9	134127511	134153604	11	17444	15595.7861	54	1
9_MACS_peak_7427_lociStitched	chr14	106145432	106178359	9	17387	18656.4382	55	1
5_MACS_peak_19190_lociStitched	chr5	88168434	88186611	5	17040	15768.5475	56	1
5_MACS_peak_5306_lociStitched	chr12	48195465	48214613	5	17011	16859.814	57	1
9_MACS_peak_4973_lociStitched	chr12	7052276	7080789	9	16566	17253.2163	58	1
5_MACS_peak_20330_lociStitched	chr6	25398787	25420449	5	16510	19435.1464	59	1
5_MACS_peak_16050_lociStitched	chr3	32461039	32482425	5	16503	18077.5858	60	1
12_MACS_peak_22087_lociStitched	chr7	55614266	55641152	12	16413	16174.6176	61	1
6_MACS_peak_9632_lociStitched	chr17	16865394	16885500	6	16396	13205.6208	62	1
1_MACS_peak_4196_lociStitched	chr11	65183604	65199862	1	16259	33112.6686	63	1
2_MACS_peak_17078_lociStitched	chr3	141095630	141112540	2	16164	29332.086	64	1
4_MACS_peak_8721_lociStitched	chr16	11821521	11837787	4	15901	12427.224	65	1
7_MACS_peak_1831_lociStitched	chr1	175141944	175163001	7	15875	15434.781	66	1
5_MACS_peak_24151_lociStitched	chr9	33151796	33172607	5	15756	21191.8413	67	1
3_MACS_peak_8244_lociStitched	chr15	81583759	81604004	3	15603	18186.0835	68	1
4_MACS_peak_17552_lociStitched	chr3	186703518	186724281	4	15450	20856.4335	69	1
5_MACS_peak_12705_lociStitched	chr2	46783608	46803740	5	15338	12928.7704	70	1
9_MACS_peak_11718_lociStitched	chr19	23940337	23960987	9	15275	15840.615	71	1
7_MACS_peak_7599_lociStitched	chr15	40838456	40862637	7	15215	19223.895	72	1
7_MACS_peak_23664_lociStitched	chr8	124036641	124055246	7	15154	15639.363	73	1
7_MACS_peak_20640_lociStitched	chr6	36559982	36580277	7	15025	18870.291	74	1
2_MACS_peak_2537_lociStitched	chr1	234734238	234749277	2	15014	27256.6836	75	1
8_MACS_peak_7885_lociStitched	chr15	63789511	63810545	8	14992	20838.3838	76	1
2_MACS_peak_1995_lociStitched	chr1	190433572	190448759	2	14860	10890.5977	77	1
7_MACS_peak_3557_lociStitched	chr10	125819575	125840255	7	14644	12194.996	78	1
4_MACS_peak_10487_lociStitched	chr17	75135739	75151330	4	14593	15180.9567	79	1
6_MACS_peak_7985_lociStitched	chr15	67371788	67395173	6	14511	15766.167	80	1
4_MACS_peak_15299_lociStitched	chr22	23270079	23285749	4	14383	14474.379	81	1
2_MACS_peak_22044_lociStitched	chr7	50343720	50358940	2	14346	13719.308	82	1
8_MACS_peak_8019_lociStitched	chr15	68390081	68409676	8	14276	12642.694	83	1
6_MACS_peak_4148_lociStitched	chr11	63992595	64015006	6	14137	23155.0452	84	1
10_MACS_peak_16876_lociStitched	chr3	121546778	121573638	10	14128	13013.67	85	1
6_MACS_peak_20348_lociStitched	chr6	26122210	26141835	6	14096	14979.7625	86	1
1_MACS_peak_5128_lociStitched	chr12	26266254	26280344	1	14091	19554.102	87	1
7_MACS_peak_14997_lociStitched	chr21	34601451	34620438	7	14046	15200.9922	88	1
5_MACS_peak_11108_lociStitched	chr19	2255147	2274294	5	13943	24494.7571	89	1
4_MACS_peak_11093_lociStitched	chr19	2081555	2099072	4	13922	19946.6079	90	1
8_MACS_peak_2150_lociStitched	chr1	203731461	203747836	8	13904	12369.675	91	1
8_MACS_peak_11084_lociStitched	chr19	2040057	2062663	8	13898	26250.0872	92	1
7_MACS_peak_23496_lociStitched	chr8	98655027	98673065	7	13658	13871.222	93	1
3_MACS_peak_16681_lociStitched	chr3	104228859	104246240	3	13552	18130.1211	94	1
4_MACS_peak_16334_lociStitched	chr3	50637577	50655516	4	13509	15981.8551	95	1
5_MACS_peak_1495_lociStitched	chr1	155936547	155954282	5	13401	13595.651	96	1
8_MACS_peak_17313_lociStitched	chr3	171771599	171793368	8	13369	11681.2454	97	1
12_MACS_peak_13120_lociStitched	chr2	87806895	87822792	12	13367	9403.0755	98	1
3_MACS_peak_1233_lociStitched	chr1	144921600	144935918	3	13355	13155.3784	99	1
6_MACS_peak_8420_lociStitched	chr15	94772266	94791507	6	13315	17089.8562	100	1
1_MACS_peak_5032_lociStitched	chr12	12866730	12879943	1	13214	21812.0204	101	1
10_MACS_peak_2819_lociStitched	chr10	24737102	24756692	10	13202	11485.617	102	1
3_MACS_peak_11539_lociStitched	chr19	16471062	16485661	3	13194	21581.7017	103	1
5_MACS_peak_19425_lociStitched	chr5	118668080	118681950	5	13174	9600.814	104	1
10_MACS_peak_20507_lociStitched	chr6	31779788	31806176	10	13164	14885.4708	105	1
6_MACS_peak_8145_lociStitched	chr15	75491291	75512030	6	13152	14025.7857	106	1
7_MACS_peak_16525_lociStitched	chr3	69128546	69146356	7	13118	12988.833	107	1
3_MACS_peak_17895_lociStitched	chr4	38664496	38678296	3	12974	12213	108	1
5_MACS_peak_7266_lociStitched	chr14	91871550	91885771	5	12950	10254.7631	109	1
4_MACS_peak_14927_lociStitched	chr21	19152419	19168201	4	12930	12519.8606	110	1
5_MACS_peak_7921_lociStitched	chr15	64444484	64459547	5	12900	11913.3267	111	1
2_MACS_peak_4202_lociStitched	chr11	65261851	65275804	2	12890	21670.4043	112	1
5_MACS_peak_11968_lociStitched	chr19	42617461	42637920	5	12847	11041.7223	113	1
6_MACS_peak_1636_lociStitched	chr1	161134572	161157737	6	12784	18863.2595	114	1
3_MACS_peak_22715_lociStitched	chr7	139462436	139478430	3	12780	14458.576	115	1
6_MACS_peak_15750_lociStitched	chr22	50962988	50987345	6	12779	19984.9185	116	1
5_MACS_peak_10052_lociStitched	chr17	44215896	44235150	5	12771	10497.2808	117	1
3_MACS_peak_9808_lociStitched	chr17	29635011	29649187	3	12746	12956.864	118	1
3_MACS_peak_19679_lociStitched	chr5	142771665	142785644	3	12585	15028.8229	119	1
5_MACS_peak_16599_lociStitched	chr3	96531290	96545499	5	12538	8398.9399	120	1
6_MACS_peak_1676_lociStitched	chr1	162530270	162549178	6	12483	15489.4336	121	1
5_MACS_peak_11459_lociStitched	chr19	13943864	13959053	5	12456	31072.1373	122	1
6_MACS_peak_2376_lociStitched	chr1	223899678	223923059	6	12381	13640.4754	123	1
5_MACS_peak_23468_lociStitched	chr8	95947974	95963857	5	12342	12404.623	124	1
9_MACS_peak_19245_lociStitched	chr5	95258981	95276288	9	12305	8046.0243	125	1
5_MACS_peak_1550_lociStitched	chr1	157475052	157496325	5	12242	15052.7748	126	1
8_MACS_peak_23708_lociStitched	chr8	126285790	126308022	8	12232	12558.8568	127	1
8_MACS_peak_17473_lociStitched	chr3	183241756	183262993	8	12229	11484.9696	128	1
4_MACS_peak_11048_lociStitched	chr19	1258287	1277448	4	12157	24667.8714	129	1
4_MACS_peak_19348_lociStitched	chr5	109024306	109041007	4	12114	12144.9672	130	1
4_MACS_peak_11889_lociStitched	chr19	39888395	39902927	4	12054	17409.336	131	1
9_MACS_peak_13856_lociStitched	chr2	197023231	197041698	9	12000	9770.8897	132	1
7_MACS_peak_12883_lociStitched	chr2	64437869	64456390	7	11868	12955.4395	133	1
8_MACS_peak_14680_lociStitched	chr20	46386621	46408214	8	11866	9775.1511	134	1
1_MACS_peak_18432_lociStitched	chr4	144273405	144285222	1	11818	11734.281	135	1
6_MACS_peak_4800_lociStitched	chr11	122926271	122943573	6	11804	16973.262	136	1
4_MACS_peak_8481_lociStitched	chr15	101458327	101473476	4	11784	11419.3162	137	1
9_MACS_peak_11728_lociStitched	chr19	23971913	23994380	9	11765	12590.5068	138	1
2_MACS_peak_14732_lociStitched	chr20	49126209	49137961	2	11705	11123.268	139	1
6_MACS_peak_13938_lociStitched	chr2	202084061	202101299	6	11556	9122.3496	140	1
6_MACS_peak_23238_lociStitched	chr8	59973171	59988957	6	11550	9384.777	141	1
7_MACS_peak_15374_lociStitched	chr22	29183432	29199123	7	11533	17070.2389	142	1
5_MACS_peak_2651_lociStitched	chr10	5929981	5947376	5	11502	11783.373	143	1
2_MACS_peak_17171_lociStitched	chr3	151910874	151923682	2	11498	16563.3056	144	1
6_MACS_peak_17205_lociStitched	chr3	156264216	156279713	6	11465	10820.0054	145	1
4_MACS_peak_20202_lociStitched	chr6	15244860	15258662	4	11442	15717.7176	146	1
3_MACS_peak_2758_lociStitched	chr10	15826394	15841516	3	11439	11689.306	147	1
5_MACS_peak_24845_lociStitched	chr9	130661164	130681035	5	11434	15153.6246	148	1
5_MACS_peak_2070_lociStitched	chr1	198888019	198907099	5	11421	11077.848	149	1
5_MACS_peak_15622_lociStitched	chr22	42141541	42154820	5	11381	7531.8488	150	1
6_MACS_peak_5372_lociStitched	chr12	51312284	51327538	6	11346	8847.32	151	1
5_MACS_peak_2234_lociStitched	chr1	206852211	206867631	5	11305	13879.542	152	1
6_MACS_peak_10520_lociStitched	chr17	76710942	76726427	6	11301	9027.755	153	1
5_MACS_peak_1969_lociStitched	chr1	186373232	186394648	5	11282	15894.9552	154	1
2_MACS_peak_8411_lociStitched	chr15	93439449	93452871	2	11279	26066.8662	155	1
5_MACS_peak_8224_lociStitched	chr15	80348372	80365582	5	11256	15318.621	156	1
3_MACS_peak_15137_lociStitched	chr21	44724925	44740106	3	11254	19931.1349	157	1
4_MACS_peak_12768_lociStitched	chr2	54784231	54801551	4	11237	11590.544	158	1
4_MACS_peak_16588_lociStitched	chr3	89152832	89164318	4	11232	9478.2472	159	1
2_MACS_peak_14660_lociStitched	chr20	45976543	45989619	2	11222	11530.4168	160	1
5_MACS_peak_8192_lociStitched	chr15	78347656	78362598	5	11209	9410.4716	161	1
5_MACS_peak_2223_lociStitched	chr1	206729766	206741565	5	11199	10755.9684	162	1
3_MACS_peak_1537_lociStitched	chr1	156709664	156722529	3	11196	14874.513	163	1
3_MACS_peak_17162_lociStitched	chr3	150315707	150327756	3	11190	11689.9398	164	1
6_MACS_peak_22238_lociStitched	chr7	81416916	81433347	6	11170	9132.3498	165	1
3_MACS_peak_5001_lociStitched	chr12	9873869	9886344	3	11152	10671.115	166	1
6_MACS_peak_1871_lociStitched	chr1	179048956	179065798	6	11148	16380.5292	167	1
7_MACS_peak_2919_lociStitched	chr10	43889224	43905586	7	11116	14056.5942	168	1
2_MACS_peak_5895_lociStitched	chr12	109020280	109031415	2	11095	12012.438	169	1
7_MACS_peak_17214_lociStitched	chr3	156391047	156405865	7	11092	9975.4776	170	1
8_MACS_peak_16007_lociStitched	chr3	31572381	31592278	8	11059	13482.2072	171	1
5_MACS_peak_8291_lociStitched	chr15	85290298	85307169	5	11042	14586.6666	172	1
5_MACS_peak_24838_lociStitched	chr9	130532133	130550167	5	11040	15770.733	173	1
3_MACS_peak_2472_lociStitched	chr1	228268934	228281399	3	11036	17408.619	174	1
4_MACS_peak_1572_lociStitched	chr1	159035541	159048077	4	11022	15070.7792	175	1
3_MACS_peak_2140_lociStitched	chr1	203286648	203301228	3	11018	18004.842	176	1
9_MACS_peak_24142_lociStitched	chr9	33128967	33146529	9	10989	8485.9584	177	1
3_MACS_peak_2268_lociStitched	chr1	209272513	209286123	3	10977	11409.263	178	1
8_MACS_peak_15575_lociStitched	chr22	39904253	39928908	8	10927	12988.254	179	1
5_MACS_peak_24707_lociStitched	chr9	117369944	117383566	5	10916	10987.5052	180	1
3_MACS_peak_2185_lociStitched	chr1	204672061	204685340	3	10863	13229.8677	181	1
6_MACS_peak_1997_lociStitched	chr1	190459152	190471074	6	10835	7229.5008	182	1
4_MACS_peak_20498_lociStitched	chr6	31694540	31708784	4	10823	12808.2048	183	1
7_MACS_peak_8399_lociStitched	chr15	93368861	93396935	7	10802	17161.6362	184	1
2_MACS_peak_15143_lociStitched	chr21	44771933	44783995	2	10771	28040.5314	185	1
6_MACS_peak_3047_lociStitched	chr10	63801407	63814871	6	10765	12790.8	186	1
4_MACS_peak_11441_lociStitched	chr19	13043291	13057995	4	10762	14132.0144	187	1
10_MACS_peak_21149_lociStitched	chr6	108902242	108919569	10	10750	8044.9261	188	1
4_MACS_peak_13744_lociStitched	chr2	182168588	182179681	4	10748	12069.184	189	1
4_MACS_peak_20653_lociStitched	chr6	36714747	36727138	4	10741	14673.4222	190	1
6_MACS_peak_10727_lociStitched	chr18	13370893	13383343	6	10701	10175.385	191	1
7_MACS_peak_8708_lociStitched	chr16	11771596	11785003	7	10641	7119.117	192	1
8_MACS_peak_23403_lociStitched	chr8	81068445	81084440	8	10631	9625.791	193	1
5_MACS_peak_13429_lociStitched	chr2	127413542	127424925	5	10602	8635.1438	194	1
3_MACS_peak_11521_lociStitched	chr19	16221875	16232830	3	10589	14822.115	195	1
4_MACS_peak_2195_lociStitched	chr1	205279745	205291275	4	10575	9347.371	196	1
7_MACS_peak_17568_lociStitched	chr3	186777278	186794844	7	10561	12396.3262	197	1
2_MACS_peak_6138_lociStitched	chr12	125396247	125406748	2	10459	18124.726	198	1
6_MACS_peak_8323_lociStitched	chr15	89644117	89662519	6	10459	11214.1788	199	1
2_MACS_peak_1608_lociStitched	chr1	160673509	160687722	2	10456	9788.4931	200	1
3_MACS_peak_5612_lociStitched	chr12	72078056	72089289	3	10442	11906.98	201	1
7_MACS_peak_8854_lociStitched	chr16	22195312	22219407	7	10416	13148.6415	202	1
5_MACS_peak_16409_lociStitched	chr3	53221183	53233099	5	10407	9947.4768	203	1
7_MACS_peak_19228_lociStitched	chr5	95143908	95160596	7	10393	9435.3952	204	1
5_MACS_peak_22697_lociStitched	chr7	138779215	138795388	5	10379	8997.0399	205	1
5_MACS_peak_3878_lociStitched	chr11	26924416	26938544	5	10347	10943.5488	206	1
5_MACS_peak_24620_lociStitched	chr9	108017793	108030565	5	10281	9626.2564	207	1
8_MACS_peak_7183_lociStitched	chr14	81936280	81955711	8	10265	8518.5504	208	1
4_MACS_peak_20086_lociStitched	chr6	7136094	7148101	4	10263	12011.8028	209	1
5_MACS_peak_11043_lociStitched	chr19	1239898	1254052	5	10250	16847.5062	210	1
6_MACS_peak_9588_lociStitched	chr17	8053770	8067268	6	10242	13599.235	211	1
3_MACS_peak_1921_lociStitched	chr1	182991271	183001571	3	10219	10452.44	212	1
2_MACS_peak_14134_lociStitched	chr2	231729497	231740160	2	10121	8903.605	213	1
7_MACS_peak_306_lociStitched	chr1	26436833	26452716	7	10059	12032.9608	214	1
3_MACS_peak_4588_lociStitched	chr11	100779060	100790882	3	10035	10824.2232	215	1
2_MACS_peak_12651_lociStitched	chr2	43445254	43455382	2	10020	9956.8368	216	1
1_MACS_peak_11173_lociStitched	chr19	4057921	4067939	1	10019	17799.9824	217	1
7_MACS_peak_17924_lociStitched	chr4	40191602	40208288	7	9988	8828.5626	218	1
7_MACS_peak_16369_lociStitched	chr3	52296037	52313434	7	9959	11426.3496	219	1
6_MACS_peak_8234_lociStitched	chr15	81265844	81283067	6	9913	10965.8841	220	1
3_MACS_peak_2218_lociStitched	chr1	206282364	206294389	3	9902	13504.075	221	1
2_MACS_peak_10029_lociStitched	chr17	43298382	43308297	2	9895	11827.6035	222	1
2_MACS_peak_8044_lociStitched	chr15	68583552	68594170	2	9883	7822.2806	223	1
6_MACS_peak_4850_lociStitched	chr11	128562442	128578320	6	9867	10088.8812	224	1
4_MACS_peak_14184_lociStitched	chr2	238600107	238611876	4	9865	7688.6877	225	1
1_MACS_peak_20965_lociStitched	chr6	79779750	79789599	1	9850	12083.7381	226	1
6_MACS_peak_19880_lociStitched	chr5	173208869	173222979	6	9823	7842.338	227	1
4_MACS_peak_11126_lociStitched	chr19	2617991	2632286	4	9739	14246.397	228	1
5_MACS_peak_13879_lociStitched	chr2	198165044	198176308	5	9715	7840.8704	229	1
5_MACS_peak_4397_lociStitched	chr11	73684109	73695117	5	9700	10786.7392	230	1
3_MACS_peak_9579_lociStitched	chr17	7737088	7748950	3	9678	17847.5652	231	1
4_MACS_peak_6660_lociStitched	chr13	115023831	115034397	4	9653	7122.5406	232	1
2_MACS_peak_7572_lociStitched	chr15	40225457	40235231	2	9642	19234.2546	233	1
6_MACS_peak_18674_lociStitched	chr4	185558684	185571503	6	9638	9237.3714	234	1
8_MACS_peak_23395_lociStitched	chr8	81046343	81061292	8	9600	7029.0198	235	1
3_MACS_peak_24797_lociStitched	chr9	127630395	127643787	3	9553	14253.1056	236	1
3_MACS_peak_17626_lociStitched	chr3	195263925	195277781	3	9524	13028.7968	237	1
4_MACS_peak_4282_lociStitched	chr11	67033735	67046769	4	9519	10810.3996	238	1
3_MACS_peak_14889_lociStitched	chr21	15313522	15323569	3	9502	8294.8032	239	1
2_MACS_peak_11022_lociStitched	chr19	1016563	1029628	2	9499	16761.0885	240	1
2_MACS_peak_24444_lociStitched	chr9	91924796	91935876	2	9494	19955.08	241	1
1_MACS_peak_4209_lociStitched	chr11	65335980	65345471	1	9492	14432.0146	242	1
3_MACS_peak_20834_lociStitched	chr6	52430469	52442855	3	9488	10021.5126	243	1
4_MACS_peak_20812_lociStitched	chr6	52355632	52369534	4	9476	13320.8964	244	1
3_MACS_peak_21610_lociStitched	chr6	159453903	159466721	3	9473	11516.973	245	1
2_MACS_peak_21146_lociStitched	chr6	108878399	108888206	2	9446	12889.3401	246	1
4_MACS_peak_10458_lociStitched	chr17	74258703	74269293	4	9431	11099.379	247	1
4_MACS_peak_20534_lociStitched	chr6	32152524	32164751	4	9431	13613.5418	248	1
2_MACS_peak_11054_lociStitched	chr19	1406543	1416513	2	9426	12159.412	249	1
2_MACS_peak_11139_lociStitched	chr19	2693396	2702874	2	9402	12918.514	250	1
3_MACS_peak_10749_lociStitched	chr18	14207504	14218591	3	9394	8337.424	251	1
4_MACS_peak_7917_lociStitched	chr15	64381010	64390892	4	9392	12277.3968	252	1
1_MACS_peak_8352_lociStitched	chr15	90637101	90646489	1	9389	13778.7676	253	1
3_MACS_peak_10722_lociStitched	chr18	13217041	13227635	3	9371	9091.7708	254	1
5_MACS_peak_1406_lociStitched	chr1	153929745	153950995	5	9358	13991	255	1
8_MACS_peak_13325_lociStitched	chr2	112184914	112201401	8	9342	7343.3098	256	1
5_MACS_peak_16902_lociStitched	chr3	122279676	122297565	5	9328	15021.3933	257	1
3_MACS_peak_11324_lociStitched	chr19	10521926	10535712	3	9317	13590.2388	258	1
4_MACS_peak_19876_lociStitched	chr5	173160342	173174251	4	9302	11252.381	259	1
2_MACS_peak_21555_lociStitched	chr6	157166427	157178757	2	9294	7399.233	260	1
6_MACS_peak_6639_lociStitched	chr13	114552868	114567559	6	9274	8516.3727	261	1
4_MACS_peak_17282_lociStitched	chr3	169755197	169767842	4	9273	10535.814	262	1
6_MACS_peak_11502_lociStitched	chr19	15395229	15408929	6	9257	7637.75	263	1
7_MACS_peak_2698_lociStitched	chr10	11640463	11657448	7	9235	8859.376	264	1
2_MACS_peak_23991_lociStitched	chr9	5624377	5633716	2	9230	11682.1551	265	1
6_MACS_peak_16000_lociStitched	chr3	31480615	31492635	6	9190	6607.394	266	1
8_MACS_peak_10393_lociStitched	chr17	72744147	72756976	8	9189	6409.3684	267	1
4_MACS_peak_17531_lociStitched	chr3	185645665	185656421	4	9187	11181.9376	268	1
6_MACS_peak_14756_lociStitched	chr20	52195570	52212012	6	9171	10342.018	269	1
6_MACS_peak_9113_lociStitched	chr16	56964132	56976459	6	9169	11973.2151	270	1
5_MACS_peak_11357_lociStitched	chr19	10978343	10990812	5	9157	12298.1747	271	1
6_MACS_peak_2271_lociStitched	chr1	209294199	209308579	6	9154	7634.342	272	1
2_MACS_peak_23721_lociStitched	chr8	126441197	126450925	2	9142	13089.024	273	1
7_MACS_peak_21170_lociStitched	chr6	108990557	109006627	7	9116	7546.472	274	1
3_MACS_peak_2058_lociStitched	chr1	197738174	197752218	3	9087	14541.1576	275	1
4_MACS_peak_3387_lociStitched	chr10	104401447	104412604	4	9085	10271.1342	276	1
2_MACS_peak_16814_lociStitched	chr3	114856109	114867717	2	9036	13254.0144	277	1
4_MACS_peak_17309_lociStitched	chr3	171753785	171765212	4	9032	12063.4839	278	1
2_MACS_peak_20606_lociStitched	chr6	35264988	35274062	2	9015	9180.1658	279	1
4_MACS_peak_13646_lociStitched	chr2	172008972	172018679	4	8940	6933.7101	280	1
6_MACS_peak_13180_lociStitched	chr2	96864338	96875431	6	8938	7486.6657	281	1
7_MACS_peak_18819_lociStitched	chr5	32581423	32597773	7	8928	11322.375	282	1
6_MACS_peak_7421_lociStitched	chr14	106037768	106049570	6	8924	9547.818	283	1
6_MACS_peak_21756_lociStitched	chr7	7801006	7815197	6	8911	7035.8978	284	1
4_MACS_peak_13651_lociStitched	chr2	172170135	172181655	4	8909	7661.952	285	1
1_MACS_peak_11548_lociStitched	chr19	16691845	16700750	1	8906	14973.7575	286	1
1_MACS_peak_1252_lociStitched	chr1	145434489	145443365	1	8877	10584.63	287	1
5_MACS_peak_8703_lociStitched	chr16	11668809	11681425	5	8876	7914.0168	288	1
4_MACS_peak_19514_lociStitched	chr5	131755499	131766362	4	8845	7677.9684	289	1
5_MACS_peak_10302_lociStitched	chr17	62195635	62209779	5	8842	8773.5232	290	1
2_MACS_peak_8107_lociStitched	chr15	74915353	74924405	2	8837	9472.918	291	1
2_MACS_peak_20358_lociStitched	chr6	26194549	26206727	2	8823	11134.3454	292	1
4_MACS_peak_4698_lociStitched	chr11	112869094	112880781	4	8822	7543.9585	293	1
7_MACS_peak_11656_lociStitched	chr19	19173497	19184057	7	8810	9562.08	294	1
4_MACS_peak_19983_lociStitched	chr5	180227810	180238857	4	8810	8759.1663	295	1
4_MACS_peak_15010_lociStitched	chr21	34696339	34705733	4	8785	9645.7592	296	1
4_MACS_peak_17234_lociStitched	chr3	156869377	156879404	4	8781	14444.8962	297	1
4_MACS_peak_12095_lociStitched	chr19	48823828	48837702	4	8772	11847.0086	298	1
2_MACS_peak_24320_lociStitched	chr9	70486899	70497934	2	8763	12753.1495	299	1
4_MACS_peak_15485_lociStitched	chr22	37614409	37628277	4	8762	8376.272	300	1
3_MACS_peak_13552_lociStitched	chr2	158292422	158302065	3	8757	11462.6341	301	1
4_MACS_peak_12404_lociStitched	chr2	11886329	11897334	4	8757	9824.1635	302	1
8_MACS_peak_2951_lociStitched	chr10	45949680	45961158	8	8756	6434.5668	303	1
