REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM1_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuperStretch
16_MACS_peak_10286_lociStitched	chr17	62151150	62185736	16	19932	16362.6366	48	1	ERN1	SNORD104,SNORA76	ERN1	48	1
9_MACS_peak_1610_lociStitched	chr1	160696147	160726554	9	18715	18603.0026	49	1	SLAMF7	LY9,CD48	SLAMF7	49	1
12_MACS_peak_20318_lociStitched	chr6	25359249	25390558	12	19041	17219.95	50	1	LRRC16A		LRRC16A	50	1
5_MACS_peak_11108_lociStitched	chr19	2255147	2274294	5	13943	24494.7571	51	1	OAZ1,JSRP1	SF3A2,AMH,MIR4321,MIR1227,PLEKHJ1,C19orf35,LINGO3	OAZ1	51	1
4_MACS_peak_13923_lociStitched	chr2	201979571	201998079	4	17908	19179.8404	52	1	CFLAR	NDUFB3,CASP10,FAM126B	CFLAR	52	1
10_MACS_peak_21042_lociStitched	chr6	90049895	90071121	10	17581	18995.1474	53	1	UBE2J1	GABRR2	UBE2J1	53	1
9_MACS_peak_11347_lociStitched	chr19	10869507	10896386	9	18193	17893.3503	54	1	DNM2	MIR638,MIR199A1	MIR199A1	54	1
2_MACS_peak_8411_lociStitched	chr15	93439449	93452871	2	11279	26066.8662	55	1	LOC100507217,CHD2,MIR3175		MIR3175	55	1
5_MACS_peak_16628_lociStitched	chr3	98477503	98498988	5	17458	18767.1475	56	1	ST3GAL6		ST3GAL6	56	1
6_MACS_peak_20016_lociStitched	chr6	389183	411338	6	18739	16204.167	57	1	IRF4		IRF4	57	1
5_MACS_peak_24151_lociStitched	chr9	33151796	33172607	5	15756	21191.8413	58	1	B4GALT1		B4GALT1	58	1
6_MACS_peak_4148_lociStitched	chr11	63992595	64015006	6	14137	23155.0452	59	1	NUDT22,DNAJC4,VEGFB,FKBP2,TRPT1,PPP1R14B	STIP1,FERMT3,PLCB3,GPR137,KCNK4,BAD	VEGFB	59	1
7_MACS_peak_1597_lociStitched	chr1	160607469	160636155	7	18451	16712.4636	60	1	SLAMF1	CD48	SLAMF1	60	1
9_MACS_peak_7427_lociStitched	chr14	106145432	106178359	9	17387	18656.4382	61	1			TMEM121	61	1
7_MACS_peak_7507_lociStitched	chr15	31636611	31660597	7	17733	17500.1856	62	1	KLF13		KLF13	62	1
4_MACS_peak_11048_lociStitched	chr19	1258287	1277448	4	12157	24667.8714	63	1	MIDN,CIRBP,C19orf24,C19orf23	ATP5D,EFNA2,C19orf26	CIRBP	63	1
5_MACS_peak_20330_lociStitched	chr6	25398787	25420449	5	16510	19435.1464	64	1	LRRC16A		LRRC16A	64	1
4_MACS_peak_17552_lociStitched	chr3	186703518	186724281	4	15450	20856.4335	65	1	ST6GAL1	ST6GAL1	ST6GAL1	65	1
12_MACS_peak_11621_lociStitched	chr19	18594449	18621058	12	19124	14243.7977	66	1	ELL	C19orf50,ISYNA1,FKBP8	ELL	66	1
8_MACS_peak_7885_lociStitched	chr15	63789511	63810545	8	14992	20838.3838	67	1	USP3		USP3	67	1
14_MACS_peak_17346_lociStitched	chr3	171888205	171914759	14	17885	15510.1914	68	1	FNDC3B		FNDC3B	68	1
5_MACS_peak_16050_lociStitched	chr3	32461039	32482425	5	16503	18077.5858	69	1	CMTM7		CMTM7	69	1
5_MACS_peak_5306_lociStitched	chr12	48195465	48214613	5	17011	16859.814	70	1	HDAC7	SLC48A1,RAPGEF3	HDAC7	70	1
9_MACS_peak_4973_lociStitched	chr12	7052276	7080789	9	16566	17253.2163	71	1	C12orf57,PTPN6,MIR200C,MIR141,EMG1,PHB2,SCARNA12	LRRC23,ENO2,ATN1,LPCAT3	PTPN6	71	1
11_MACS_peak_24916_lociStitched	chr9	134127511	134153604	11	17444	15595.7861	72	1	FAM78A	PPAPDC3	FAM78A	72	1
1_MACS_peak_5032_lociStitched	chr12	12866730	12879943	1	13214	21812.0204	73	1	CDKN1B,APOLD1	MIR613,GPR19	CDKN1B	73	1
7_MACS_peak_7599_lociStitched	chr15	40838456	40862637	7	15215	19223.895	74	1	RPUSD2,C15orf57	CASC5,MRPL42P5	C15orf57	74	1
3_MACS_peak_11539_lociStitched	chr19	16471062	16485661	3	13194	21581.7017	75	1	EPS15L1	KLF2	KLF2	75	1
5_MACS_peak_19190_lociStitched	chr5	88168434	88186611	5	17040	15768.5475	76	1	MEF2C	MEF2C	MEF2C	76	1
3_MACS_peak_8244_lociStitched	chr15	81583759	81604004	3	15603	18186.0835	77	1	IL16	STARD5	IL16	77	1
2_MACS_peak_4202_lociStitched	chr11	65261851	65275804	2	12890	21670.4043	78	1	MALAT1	MIR612,SCYL1,LTBP3	MALAT1	78	1
7_MACS_peak_20640_lociStitched	chr6	36559982	36580277	7	15025	18870.291	79	1	SRSF3	STK38,MIR3925	SRSF3	79	1
12_MACS_peak_22087_lociStitched	chr7	55614266	55641152	12	16413	16174.6176	80	1	VOPP1		VOPP1	80	1
4_MACS_peak_11093_lociStitched	chr19	2081555	2099072	4	13922	19946.6079	81	1	IZUMO4,MOBKL2A	MKNK2	MOBKL2A	81	1
1_MACS_peak_5128_lociStitched	chr12	26266254	26280344	1	14091	19554.102	82	1	BHLHE41		BHLHE41	82	1
6_MACS_peak_15750_lociStitched	chr22	50962988	50987345	6	12779	19984.9185	83	1	NCAPH2,KLHDC7B,SCO2,TYMP,ODF3B	ADM2,MIOX,LOC100144603,SBF1,LMF2,C22orf41,CPT1B,CHKB	ODF3B	83	1
7_MACS_peak_1831_lociStitched	chr1	175141944	175163001	7	15875	15434.781	84	1	KIAA0040		KIAA0040	84	1
9_MACS_peak_11718_lociStitched	chr19	23940337	23960987	9	15275	15840.615	85	1	RPSAP58,ZNF681		RPSAP58	85	1
6_MACS_peak_9632_lociStitched	chr17	16865394	16885500	6	16396	13205.6208	86	1	TNFRSF13B		TNFRSF13B	86	1
3_MACS_peak_16681_lociStitched	chr3	104228859	104246240	3	13552	18130.1211	87	1			MIR548A3	87	1
7_MACS_peak_23664_lociStitched	chr8	124036641	124055246	7	15154	15639.363	88	1	DERL1	WDR67	DERL1	88	1
6_MACS_peak_1636_lociStitched	chr1	161134572	161157737	6	12784	18863.2595	89	1	USP21,PPOX,B4GALT3	NIT1,UFC1,NDUFS2,FCER1G,TOMM40L,PFDN2,DEDD,ADAMTS4,APOA2	B4GALT3	89	1
2_MACS_peak_11433_lociStitched	chr19	12899054	12907589	2	7440	23053.035	90	1	JUNB	BEST2,RNASEH2A,MAST1,HOOK2,PRDX2,RTBDN	JUNB	90	1
6_MACS_peak_7985_lociStitched	chr15	67371788	67395173	6	14511	15766.167	91	1	SMAD3	SMAD3	SMAD3	91	1
3_MACS_peak_15137_lociStitched	chr21	44724925	44740106	3	11254	19931.1349	92	1			SIK1	92	1
4_MACS_peak_10487_lociStitched	chr17	75135739	75151330	4	14593	15180.9567	93	1	SEC14L1	SEC14L1	SEC14L1	93	1
6_MACS_peak_8420_lociStitched	chr15	94772266	94791507	6	13315	17089.8562	94	1		MCTP2	MCTP2	94	1
4_MACS_peak_8721_lociStitched	chr16	11821521	11837787	4	15901	12427.224	95	1	TXNDC11		TXNDC11	95	1
5_MACS_peak_12705_lociStitched	chr2	46783608	46803740	5	15338	12928.7704	96	1	RHOQ	CRIPT,ATP6V1E2,PIGF	RHOQ	96	1
7_MACS_peak_14997_lociStitched	chr21	34601451	34620438	7	14046	15200.9922	97	1	IFNAR2	IL10RB	IFNAR2	97	1
4_MACS_peak_16334_lociStitched	chr3	50637577	50655516	4	13509	15981.8551	98	1	MAPKAPK3,CISH	HEMK1,C3orf18	CISH	98	1
1_MACS_peak_20551_lociStitched	chr6	32934914	32942558	1	7645	21896.238	99	1	BRD2	HLA-DMB,HLA-DMA,HLA-DOA	BRD2	99	1
6_MACS_peak_20348_lociStitched	chr6	26122210	26141835	6	14096	14979.7625	100	1	HIST1H2AC,HIST1H2BC	HFE,HIST1H4C,HIST1H1E,HIST1H2BD,HIST1H2BE,HIST1H1T,HIST1H4D	HIST1H2AC	100	1
4_MACS_peak_15299_lociStitched	chr22	23270079	23285749	4	14383	14474.379	101	1		IGLL5	IGLL5	101	1
4_MACS_peak_11889_lociStitched	chr19	39888395	39902927	4	12054	17409.336	102	1	MED29,ZFP36	PLEKHG2,SUPT5H,PAF1,RPS16	ZFP36	102	1
2_MACS_peak_22044_lociStitched	chr7	50343720	50358940	2	14346	13719.308	103	1	IKZF1		IKZF1	103	1
2_MACS_peak_24444_lociStitched	chr9	91924796	91935876	2	9494	19955.08	104	1	CKS2,MIR3153,SECISBP2		SECISBP2	104	1
3_MACS_peak_2140_lociStitched	chr1	203286648	203301228	3	11018	18004.842	105	1		BTG2,LOC730227,FMOD	BTG2	105	1
6_MACS_peak_4800_lociStitched	chr11	122926271	122943573	6	11804	16973.262	106	1	HSPA8,ASAM	LOC341056	HSPA8	106	1
2_MACS_peak_7572_lociStitched	chr15	40225457	40235231	2	9642	19234.2546	107	1	EIF2AK4	GPR176	EIF2AK4	107	1
7_MACS_peak_3557_lociStitched	chr10	125819575	125840255	7	14644	12194.996	108	1	CHST15		CHST15	108	1
10_MACS_peak_20507_lociStitched	chr6	31779788	31806176	10	13164	14885.4708	109	1	HSPA1A,HSPA1B,C6orf48,SNORD48,SNORD52,HSPA1L	C6orf26,C6orf27,VARS,LSM2,NEU1,SLC44A4	HSPA1B	109	1
7_MACS_peak_15374_lociStitched	chr22	29183432	29199123	7	11533	17070.2389	110	1	CCDC117,XBP1	HSCB,CHEK2	XBP1	110	1
10_MACS_peak_16876_lociStitched	chr3	121546778	121573638	10	14128	13013.67	111	1	EAF2,IQCB1	SLC15A2	EAF2	111	1
7_MACS_peak_23496_lociStitched	chr8	98655027	98673065	7	13658	13871.222	112	1	MTDH		MTDH	112	1
8_MACS_peak_8019_lociStitched	chr15	68390081	68409676	8	14276	12642.694	113	1	PIAS1		PIAS1	113	1
2_MACS_peak_6138_lociStitched	chr12	125396247	125406748	2	10459	18124.726	114	1	UBC	SCARB1	UBC	114	1
3_MACS_peak_2472_lociStitched	chr1	228268934	228281399	3	11036	17408.619	115	1	ARF1	MIR3620,GUK1,C1orf35,MRPL55	ARF1	115	1
6_MACS_peak_1676_lociStitched	chr1	162530270	162549178	6	12483	15489.4336	116	1	UAP1		UAP1	116	1
2_MACS_peak_1995_lociStitched	chr1	190433572	190448759	2	14860	10890.5977	117	1	FAM5C		FAM5C	117	1
2_MACS_peak_17171_lociStitched	chr3	151910874	151923682	2	11498	16563.3056	118	1			MBNL1	118	1
3_MACS_peak_19679_lociStitched	chr5	142771665	142785644	3	12585	15028.8229	119	1	NR3C1		NR3C1	119	1
5_MACS_peak_8406_lociStitched	chr15	93421799	93435295	5	7780	20030.7632	120	1	LOC100507217	CHD2,MIR3175	LOC100507217	120	1
5_MACS_peak_1495_lociStitched	chr1	155936547	155954282	5	13401	13595.651	121	1	ARHGEF2	RXFP4,SNORA42,SCARNA4,KIAA0907,SSR2	ARHGEF2	121	1
6_MACS_peak_8145_lociStitched	chr15	75491291	75512030	6	13152	14025.7857	122	1	C15orf39	GOLGA6C	C15orf39	122	1
7_MACS_peak_8399_lociStitched	chr15	93368861	93396935	7	10802	17161.6362	123	1		ASB9P1,LOC100507217,CHD2	LOC100507217	123	1
3_MACS_peak_22715_lociStitched	chr7	139462436	139478430	3	12780	14458.576	124	1	TBXAS1,HIPK2		HIPK2	124	1
8_MACS_peak_2150_lociStitched	chr1	203731461	203747836	8	13904	12369.675	125	1	LAX1	SNORA77,ZC3H11A,ZBED6	LAX1	125	1
1_MACS_peak_11173_lociStitched	chr19	4057921	4067939	1	10019	17799.9824	126	1	ZBTB7A		ZBTB7A	126	1
5_MACS_peak_1550_lociStitched	chr1	157475052	157496325	5	12242	15052.7748	127	1	FCRL5		FCRL5	127	1
3_MACS_peak_1233_lociStitched	chr1	144921600	144935918	3	13355	13155.3784	128	1	PDE4DIP		PDE4DIP	128	1
6_MACS_peak_1871_lociStitched	chr1	179048956	179065798	6	11148	16380.5292	129	1	TOR3A	ABL2	TOR3A	129	1
3_MACS_peak_9579_lociStitched	chr17	7737088	7748950	3	9678	17847.5652	130	1	KDM6B	TMEM88,CYB5D1,CHD3,LSMD1	KDM6B	130	1
4_MACS_peak_20202_lociStitched	chr6	15244860	15258662	4	11442	15717.7176	131	1	JARID2		JARID2	131	1
5_MACS_peak_1969_lociStitched	chr1	186373232	186394648	5	11282	15894.9552	132	1	C1orf27,MIR548F1	OCLM,TPR,PDC	OCLM	132	1
7_MACS_peak_16525_lociStitched	chr3	69128546	69146356	7	13118	12988.833	133	1	ARL6IP5,UBA3	MIR3136,TMF1,LMOD3	ARL6IP5	133	1
5_MACS_peak_11043_lociStitched	chr19	1239898	1254052	5	10250	16847.5062	134	1	ATP5D,MIDN	STK11,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	MIDN	134	1
5_MACS_peak_24838_lociStitched	chr9	130532133	130550167	5	11040	15770.733	135	1	CDK9,MIR2861,SH2D3C	FPGS,TOR2A,SH2D3C	SH2D3C	135	1
5_MACS_peak_24845_lociStitched	chr9	130661164	130681035	5	11434	15153.6246	136	1	ST6GALNAC6,ST6GALNAC4	ENG,AK1,PIP5KL1,DPM2,FAM102A	ST6GALNAC4	136	1
5_MACS_peak_8224_lociStitched	chr15	80348372	80365582	5	11256	15318.621	137	1	ZFAND6		ZFAND6	137	1
6_MACS_peak_2376_lociStitched	chr1	223899678	223923059	6	12381	13640.4754	138	1	CAPN2	CAPN8	CAPN2	138	1
3_MACS_peak_9808_lociStitched	chr17	29635011	29649187	3	12746	12956.864	139	1	NF1,EVI2B,EVI2A	OMG	EVI2B	139	1
8_MACS_peak_17313_lociStitched	chr3	171771599	171793368	8	13369	11681.2454	140	1	FNDC3B		FNDC3B	140	1
4_MACS_peak_14927_lociStitched	chr21	19152419	19168201	4	12930	12519.8606	141	1	C21orf91		C21orf91	141	1
3_MACS_peak_17895_lociStitched	chr4	38664496	38678296	3	12974	12213	142	1	KLF3,FLJ13197		FLJ13197	142	1
1_MACS_peak_24292_lociStitched	chr9	66454609	66462527	1	7919	18397.473	144	1		LOC442421	LOC442421	144	1
1_MACS_peak_8154_lociStitched	chr15	75741939	75748899	1	6961	19066.92	145	1	SIN3A		SIN3A	145	1
3_MACS_peak_1537_lociStitched	chr1	156709664	156722529	3	11196	14874.513	146	1	MRPL24,HDGF	C1orf66,PRCC,CRABP2,ISG20L2	MRPL24	146	1
10_MACS_peak_2819_lociStitched	chr10	24737102	24756692	10	13202	11485.617	147	1	KIAA1217		MIR603	147	1
4_MACS_peak_1572_lociStitched	chr1	159035541	159048077	4	11022	15070.7792	148	1	AIM2		AIM2	148	1
2_MACS_peak_11022_lociStitched	chr19	1016563	1029628	2	9499	16761.0885	149	1	CNN2,C19orf6	WDR18,GRIN3B,ABCA7,HMHA1	C19orf6	149	1
5_MACS_peak_7921_lociStitched	chr15	64444484	64459547	5	12900	11913.3267	150	1	SNX22,PPIB,CSNK1G1		PPIB	150	1
1_MACS_peak_11535_lociStitched	chr19	16434379	16440756	1	6378	19029.6057	151	1	KLF2		KLF2	151	1
5_MACS_peak_8291_lociStitched	chr15	85290298	85307169	5	11042	14586.6666	152	1	ZNF592	SEC11A	ZNF592	152	1
5_MACS_peak_23468_lociStitched	chr8	95947974	95963857	5	12342	12404.623	153	1	TP53INP1	CCNE2	TP53INP1	153	1
8_MACS_peak_23708_lociStitched	chr8	126285790	126308022	8	12232	12558.8568	154	1	NSMCE2		TRIB1	154	1
4_MACS_peak_20653_lociStitched	chr6	36714747	36727138	4	10741	14673.4222	155	1	CPNE5		CDKN1A	155	1
5_MACS_peak_2234_lociStitched	chr1	206852211	206867631	5	11305	13879.542	156	1	MAPKAPK2	DYRK3	MAPKAPK2	156	1
7_MACS_peak_12883_lociStitched	chr2	64437869	64456390	7	11868	12955.4395	157	1		LOC150992	LOC150992	157	1
3_MACS_peak_11521_lociStitched	chr19	16221875	16232830	3	10589	14822.115	158	1	RAB8A	TPM4,HSH2D	RAB8A	158	1
7_MACS_peak_2919_lociStitched	chr10	43889224	43905586	7	11116	14056.5942	159	1	HNRNPF	FXYD4,ZNF487P	HNRNPF	159	1
5_MACS_peak_11968_lociStitched	chr19	42617461	42637920	5	12847	11041.7223	160	1	POU2F2,MIR4323	ZNF574,GRIK5	POU2F2	160	1
1_MACS_peak_7950_lociStitched	chr15	65183103	65190758	1	7656	17729.7455	161	1		PLEKHO2,ANKDD1A	ANKDD1A	161	1
4_MACS_peak_19348_lociStitched	chr5	109024306	109041007	4	12114	12144.9672	162	1	MAN2A1		MAN2A1	162	1
12_MACS_peak_13120_lociStitched	chr2	87806895	87822792	12	13367	9403.0755	163	1	NCRNA00152		NCRNA00152	163	1
4_MACS_peak_11441_lociStitched	chr19	13043291	13057995	4	10762	14132.0144	164	1	CALR,RAD23A,FARSA	GCDH,DAND5,NFIX,KLF1,SYCE2,GADD45GIP1	CALR	164	1
9_MACS_peak_11728_lociStitched	chr19	23971913	23994380	9	11765	12590.5068	165	1	RPSAP58	ZNF681	RPSAP58	165	1
5_MACS_peak_7266_lociStitched	chr14	91871550	91885771	5	12950	10254.7631	166	1	CCDC88C		CCDC88C	166	1
5_MACS_peak_19425_lociStitched	chr5	118668080	118681950	5	13174	9600.814	167	1	TNFAIP8	TNFAIP8	TNFAIP8	167	1
5_MACS_peak_10052_lociStitched	chr17	44215896	44235150	5	12771	10497.2808	168	1	KIAA1267	LOC644246	KIAA1267	168	1
3_MACS_peak_1449_lociStitched	chr1	154908336	154918043	3	7977	16981.4258	169	1	PMVK,PBXIP1	CKS1B,MIR4258,FLAD1,LENEP,PYGO2,SHC1	PMVK	169	1
8_MACS_peak_16007_lociStitched	chr3	31572381	31592278	8	11059	13482.2072	170	1	STT3B		STT3B	170	1
8_MACS_peak_17473_lociStitched	chr3	183241756	183262993	8	12229	11484.9696	171	1	KLHL6		KLHL6	171	1
1_MACS_peak_18432_lociStitched	chr4	144273405	144285222	1	11818	11734.281	172	1	GAB1		GAB1	172	1
3_MACS_peak_2185_lociStitched	chr1	204672061	204685340	3	10863	13229.8677	173	1		LRRN2	LRRN2	173	1
8_MACS_peak_15575_lociStitched	chr22	39904253	39928908	8	10927	12988.254	174	1	SMCR7L,ATF4,RPS19BP1	MGAT3,CACNA1I	ATF4	174	1
1_MACS_peak_2257_lociStitched	chr1	207993111	208000556	1	7446	16832.4005	175	1	LOC148696	MIR29C,MIR29B2	LOC148696	175	1
5_MACS_peak_16902_lociStitched	chr3	122279676	122297565	5	9328	15021.3933	176	1	DTX3L,PARP15,PARP9	PARP15,KPNA1	PARP9	176	1
4_MACS_peak_8481_lociStitched	chr15	101458327	101473476	4	11784	11419.3162	177	1	LRRK1	ALDH1A3	LRRK1	177	1
5_MACS_peak_2651_lociStitched	chr10	5929981	5947376	5	11502	11783.373	178	1	FBXO18,ANKRD16		FBXO18	178	1
4_MACS_peak_20498_lociStitched	chr6	31694540	31708784	4	10823	12808.2048	179	1	MSH5,DDAH2,CLIC1	LY6G6F,LY6G6D,C6orf25,C6orf26,LY6G5C,BAT5,LY6G6E,LY6G6C,C6orf27	CLIC1	179	1
6_MACS_peak_9588_lociStitched	chr17	8053770	8067268	6	10242	13599.235	180	1	PER1,VAMP2	MIR3676,ALOXE3,HES7,TMEM107,C17orf59,AURKB	PER1	180	1
4_MACS_peak_11126_lociStitched	chr19	2617991	2632286	4	9739	14246.397	181	1	GNG7		GNG7	181	1
3_MACS_peak_2758_lociStitched	chr10	15826394	15841516	3	11439	11689.306	182	1	FAM188A		FAM188A	182	1
6_MACS_peak_3047_lociStitched	chr10	63801407	63814871	6	10765	12790.8	183	1	ARID5B		ARID5B	183	1
2_MACS_peak_14732_lociStitched	chr20	49126209	49137961	2	11705	11123.268	184	1	PTPN1		PTPN1	184	1
1_MACS_peak_4209_lociStitched	chr11	65335980	65345471	1	9492	14432.0146	185	1	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	FAM89B	185	1
7_MACS_peak_8854_lociStitched	chr16	22195312	22219407	7	10416	13148.6415	186	1	EEF2K		EEF2K	186	1
3_MACS_peak_24797_lociStitched	chr9	127630395	127643787	3	9553	14253.1056	187	1	ARPC5L,GOLGA1	WDR38,RPL35	ARPC5L	187	1
1_MACS_peak_11548_lociStitched	chr19	16691845	16700750	1	8906	14973.7575	188	1	MED26	CHERP,SLC35E1	SLC35E1	188	1
2_MACS_peak_5895_lociStitched	chr12	109020280	109031415	2	11095	12012.438	189	1	SELPLG	TMEM119	SELPLG	189	1
3_MACS_peak_17162_lociStitched	chr3	150315707	150327756	3	11190	11689.9398	190	1	SELT		SELT	190	1
4_MACS_peak_12768_lociStitched	chr2	54784231	54801551	4	11237	11590.544	191	1	SPTBN1	RPL23AP32	SPTBN1	191	1
2_MACS_peak_14660_lociStitched	chr20	45976543	45989619	2	11222	11530.4168	193	1	ZMYND8	LOC100131496	ZMYND8	193	1
3_MACS_peak_2058_lociStitched	chr1	197738174	197752218	3	9087	14541.1576	194	1	DENND1B		DENND1B	194	1
