GENE	IRF4H3K27ac_32_DMSO_compare_TSS_SIGNAL	IRF4H3K27ac_32_DMSO_compare_DISTAL_SIGNAL
LOC344595	442.29359999999997	243.827
LOC344887	0.0	2247.6732
LOC344967	1207.3104	1749.1448
LOC345643	1211.686	139.2693
LOC347411	0.0	1697.5439999999999
LOC348751	0.0	77.142
LOC348761	0.0	870.9313999999999
LOC348840	2181.8	270.4248
LOC348926	969.8	5067.0624
LOC349196	0.0	373.8289
LOC349408	0.0	7980.3087
LOC374443	1433.8	10379.5918
LOC374491	0.0	299.7088
LOC375190	644.6146000000001	421.80780000000004
LOC375196	0.0	0.0
LOC386597	0.0	1460.8336000000002
LOC386758	731.9198999999999	1615.3383000000001
LOC387646	226.1232	1263.0068
LOC387647	481.74	545.6012
LOC387723	1937.0	224.3882
LOC387895	1221.5384999999999	216.9024
LOC388152	979.649	2840.1045
LOC388242	0.0	6991.9423
LOC388387	0.0	3065.8526
LOC388428	0.0	95.18599999999999
LOC388499	0.0	4540.0034000000005
LOC388564	1599.8703999999998	2599.7411000000006
LOC388588	0.0	303.50010000000003
LOC388630	0.0	1186.9048
LOC388692	0.0	18267.712300000003
LOC388789	1489.509	34.518
LOC388796	802.5813	669.5316
LOC388906	672.0027	0.0
LOC388942	0.0	1791.1143000000002
LOC388946	0.0	14201.239099999999
LOC388948	0.0	0.0
LOC389023	319.2344	0.0
LOC389043	0.0	302.86350000000004
LOC389247	1120.4892	1610.7480999999998
LOC389332	0.0	1044.2186
LOC389333	307.1925	8051.8240000000005
LOC389458	0.0	44.160399999999996
LOC389493	0.0	1823.7033999999999
LOC389634	0.0	3675.8926
LOC389641	1091.5038	4210.5519
LOC389765	753.9323999999999	264.0327
LOC389791	979.5087	9355.637099999998
LOC389906	0.0	1243.0685999999998
LOC390595	0.0	937.5051
LOC390705	0.0	2245.0376
LOC390858	0.0	4447.878
LOC390940	655.0313000000001	1901.9252999999999
LOC391322	0.0	2534.3070000000002
LOC392196	0.0	1403.5446
LOC399744	0.0	75.6105
LOC399815	834.5382	0.0
LOC399881	0.0	210.4378
LOC400027	2949.3729999999996	4659.6939999999995
LOC400043	0.0	0.0
LOC400236	484.5862	2544.5824000000002
LOC400238	0.0	1249.9787
LOC400456	0.0	877.175
LOC400550	0.0	0.0
LOC400657	1387.8	2763.518
LOC400680	0.0	462.9072
LOC400685	0.0	571.5108
LOC400752	1139.571	2008.6414000000002
LOC400759	0.0	2186.634
LOC400794	0.0	3298.2908
LOC400891	492.35900000000004	658.8512000000001
LOC400927	643.8000000000001	14192.576
LOC400931	0.0	3409.6249000000003
LOC400940	0.0	1358.8026
LOC400958	2013.0	18735.3935
LOC400960	2474.0292999999997	13359.3176
LOC401010	0.0	681.3193000000001
LOC401022	0.0	1348.7241
LOC401052	0.0	652.4187999999999
LOC401093	1372.8857	12188.5684
LOC401109	0.0	5229.338400000001
LOC401127	0.0	396.54139999999995
LOC401177	0.0	3911.7317999999996
LOC401233	812.0151999999999	11163.1212
LOC401242	0.0	6882.611099999999
LOC401321	1359.4271999999999	2592.149
LOC401387	0.0	223.27190000000002
LOC401397	1189.4987	885.9861999999999
LOC401431	1042.6445	36.0158
LOC401463	0.0	2215.2533
LOC401588	622.2762	2513.1488
LOC401980	1923.264	4780.0518
LOC402160	997.8989999999999	4123.2406
LOC402778	0.0	0.0
LOC404266	0.0	6046.543
LOC407835	0.0	6307.925800000001
LOC415056	0.0	1287.6790999999998
LOC439949	694.9551	1243.0013
LOC439994	1031.836	17.889300000000002
LOC440028	503.4511	831.9465
LOC440104	1452.5567999999998	1925.6589000000001
LOC440117	0.0	1085.7386000000001
LOC440131	0.0	59.9256
LOC440173	0.0	561.639
LOC440297	0.0	789.1632
LOC440300	0.0	3902.5837
LOC440335	0.0	1506.4902
LOC440354	0.0	7282.548699999999
LOC440356	1199.6441	3165.6528000000008
LOC440419	0.0	3681.4960999999994
LOC440434	623.295	122.8752
LOC440461	0.0	6259.385399999999
LOC440600	794.5911000000001	754.7494
LOC440700	1397.8221	6177.8609
LOC440839	0.0	4322.101100000001
LOC440896	0.0	1853.3416
LOC440900	0.0	2439.4797999999996
LOC440905	0.0	396.1886
LOC440910	0.0	1016.0127
LOC440925	0.0	710.9738
LOC440926	1727.3331	19636.1667
LOC440944	1409.3431999999998	1078.5196
LOC440970	0.0	0.0
LOC441046	1046.129	331.6574
LOC441204	0.0	2687.1103
LOC441208	1106.4869999999999	2204.1075
LOC441454	0.0	1614.3666
LOC441455	0.0	0.0
LOC441601	0.0	193.48170000000002
LOC441869	0.0	3138.7113
LOC441897	0.0	14.818999999999999
LOC442028	0.0	966.5876999999999
LOC442132	178.07309999999998	1603.271
LOC442211	389.4422	6477.7086
LOC442421	0.0	3712.4498000000003
LOC442454	0.0	1575.72
LOC493754	0.0	3431.2650000000003
LOC494141	0.0	4137.3
LOC541471	1400.25	14927.951499999997
LOC541473	0.0	3435.5582
LOC550112	1207.5102	631.0400999999999
LOC550643	451.5388	1575.72
LOC55908	0.0	1342.9355999999998
LOC572558	0.0	450.03270000000003
LOC574538	0.0	1655.8980000000001
LOC57653	1352.5848	1778.9835
LOC595101	1080.2808	8101.0349
LOC606724	0.0	6432.1237
LOC613037	40.1351	17014.065599999998
LOC619207	0.0	3400.5701999999997
LOC63930	587.1992	568.4251
LOC641298	965.5948999999999	3226.991
LOC641367	0.0	5.0394
LOC641518	2082.4542	3494.7171000000003
LOC641746	0.0	0.0
LOC642236	354.5204	1296.4848000000002
LOC642313	0.0	2147.8558000000003
LOC642345	467.35249999999996	0.0
LOC642361	436.696	1150.3252
LOC642597	0.0	371.3873
LOC642826	683.6016	0.0
LOC642846	982.9596	4146.128
LOC642852	416.0376	0.0
LOC642864	0.0	0.0
LOC642924	0.0	0.0
LOC643008	773.3512000000001	6240.3482
LOC643037	0.0	1635.6510999999998
LOC643201	0.0	970.9371
LOC643387	0.0	2380.4683
LOC643542	483.661	0.0
LOC643596	0.0	1173.7902
LOC643650	0.0	0.0
LOC643719	0.0	1076.7384
LOC643733	385.9185	1989.2271
LOC643749	1278.106	2211.3562
LOC643763	0.0	10.1324
LOC643837	1093.92	887.8914000000001
LOC643923	0.0	419.601
LOC644100	0.0	0.0
LOC644145	0.0	904.5178000000001
LOC644172	0.0	2784.501
LOC644189	0.0	0.0
LOC644246	977.2072000000001	3546.0923000000003
LOC644538	0.0	67.7544
LOC644656	2308.7862	2030.1503
LOC644669	0.0	1049.2230000000002
LOC644714	1855.1701	10569.8805
LOC644759	0.0	834.624
LOC644936	0.0	3195.9827
LOC644961	109.8982	1416.9629
LOC645158	0.0	6039.864300000001
LOC645166	820.4416	0.0
LOC645212	1064.9688	2131.2609
LOC645277	0.0	0.0
LOC645323	208.7292	8803.481000000002
LOC645332	924.2	7049.822999999999
LOC645431	582.695	6522.3763
LOC645434	0.0	1502.5367999999999
LOC645513	1659.0	87.4841
LOC645591	0.0	3560.8992
LOC645638	0.0	330.64459999999997
LOC645676	2189.7282	5286.1015
LOC645752	0.0	1503.6755
LOC645781	276.44800000000004	1896.0953999999997
LOC645971	0.0	3026.1925
LOC646214	0.0	10892.307
LOC646278	0.0	1881.9288000000001
LOC646324	0.0	8144.5414
LOC646329	2821.2000000000003	4381.556
LOC646471	0.0	110.4896
LOC646498	0.0	1878.3355
LOC646743	0.0	510.34590000000003
LOC646762	1153.6184	7966.806299999999
LOC646851	1173.5928000000001	4764.2708999999995
LOC646862	0.0	1126.0910999999999
LOC646870	0.0	2876.8333999999995
LOC646903	129.996	7.373600000000001
LOC646938	0.0	1915.0272
LOC646960	0.0	5.044
LOC646982	0.0	495.50980000000004
LOC646999	0.0	2432.7096
LOC647107	0.0	2041.8102
LOC647310	365.54699999999997	1012.5543
LOC647323	0.0	17840.4683
LOC647589	0.0	0.0
LOC647859	0.0	0.0
LOC647946	0.0	17.388
LOC647979	1138.6175	10382.741000000002
LOC648691	0.0	1907.5367
LOC648740	0.0	321.94259999999997
LOC648809	463.32939999999996	4349.128
LOC648987	1610.6000000000001	19300.0838
LOC649330	0.0	596.7
LOC650293	0.0	1174.7997
LOC650368	0.0	1384.9836
LOC650623	0.0	1385.4878999999999
LOC652276	1065.9095	5503.866
LOC653075	0.0	202.4838
LOC653113	946.0	4760.587299999999
LOC653486	238.3075	7560.2422
LOC653501	533.1799	0.0
LOC653513	0.0	4962.8701
LOC653566	0.0	10479.8542
LOC653653	0.0	330.64459999999997
LOC653712	0.0	1824.1299999999999
LOC653786	0.0	2538.8085
LOC654342	842.8445999999999	838.7470000000001
LOC654433	254.976	688.1084
LOC678655	1453.9122	9521.515699999998
LOC723809	0.0	26373.965799999998
LOC727849	543.4345	1643.9630000000002
LOC727896	0.0	2699.036
LOC728024	543.4065	2413.4714999999997
LOC728066	981.8588	2850.1119
LOC728129	293.183	6352.4084
LOC728190	1031.836	17.889300000000002
LOC728228	0.0	2955.3222
LOC728264	0.0	2035.7197
LOC728276	0.0	4252.4592
LOC728323	675.0	1603.1154000000001
LOC728392	0.0	524.2786
LOC728407	898.4110000000001	534.6521
LOC728554	442.54310000000004	287.8043
LOC728606	0.0	1118.168
LOC728613	777.75	1340.3679
LOC728622	0.0	1200.7692
LOC728640	0.0	959.4362000000001
LOC728723	827.2863	0.0
LOC728743	2835.4	21585.202100000002
LOC728752	0.0	0.0
LOC728758	0.0	1433.7747
LOC728819	0.0	0.0
LOC728853	0.0	1677.7882
LOC728855	1560.1727999999998	2749.0218999999997
LOC728875	913.5258	2749.0218999999997
LOC728989	764.7936	7566.9761
LOC729013	2025.4953000000003	210.13759999999996
LOC729020	0.0	2784.7819
LOC729080	0.0	6924.0183
LOC729082	1389.2	1127.4817
LOC729121	0.0	1394.684
LOC729156	1085.855	1985.0206
LOC729178	258.9852	322.0966
LOC729234	647.9352	1600.7584
LOC729375	1140.8	5515.8915
LOC729467	0.0	420.05
LOC729513	0.0	935.2260000000001
LOC729603	0.0	2123.0364
LOC729609	164.5145	1837.3090000000002
LOC729668	0.0	3743.964
LOC729678	562.3969999999999	6848.9349999999995
LOC729723	1507.8732	1537.5288
LOC729799	0.0	4405.7243
LOC729852	2150.2	3756.1732
LOC729966	0.0	3950.3292
LOC729991-MEF2B	1625.4504	454.77040000000005
LOC730005	0.0	2036.2105000000001
LOC730101	1573.8000000000002	7067.7357
LOC730102	0.0	2046.6707999999999
LOC730159	0.0	1162.4226
LOC730227	1966.711	30698.431400000005
LOC730441	0.0	3178.4499
LOC730668	0.0	3346.3809
LOC730755	0.0	285.089
LOC731275	713.3841	0.0
LOC731779	0.0	768.5258
LOC731789	0.0	1416.5540999999998
LOC79015	891.5172	6502.2393999999995
LOC80054	0.0	193.66660000000002
LOC80154	543.4345	1643.9630000000002
LOC81691	1154.9924999999998	4432.655500000001
LOC84856	0.0	7.679
LOC84989	0.0	294.402
LOC90586	0.0	2986.5984
LOC90784	0.0	15256.005400000004
LOC90834	0.0	700.9236000000001
LOC91316	637.084	1014.2368
LOC91450	0.0	6684.1197999999995
LOC92659	615.6912	1663.0022
LOC92973	0.0	4856.3663
LOC93432	0.0	5711.5363
LOC93622	444.3802	304.0455
LOC96610	715.2075	4414.9956
LOH12CR1	1718.1958	1556.8402999999998
LOH12CR2	1718.1958	1556.8402999999998
LOH3CR2A	0.0	2493.5822
LONP1	2117.4607	2808.7309999999998
LONP2	811.1263999999999	813.3187
LONRF1	896.4	2667.17
LONRF2	0.0	454.8012
LOR	0.0	1616.0202000000002
LOXHD1	0.0	873.1593
LOXL1	0.0	2559.9534000000003
LOXL2	0.0	969.224
LOXL3	1414.0683	640.5503
LOXL4	0.0	4977.49
LPAL2	0.0	629.4736
LPAR2	0.0	52.1728
LPAR3	0.0	789.8211
LPAR4	0.0	637.9675
LPAR5	0.0	3582.359
LPAR6	0.0	1402.3254
LPCAT1	598.6	6033.112400000001
LPCAT2	160.7298	680.9502
LPCAT3	978.6469	17649.6069
LPCAT4	1289.4	3959.4175000000005
LPHN1	0.0	1355.1861
LPIN1	1197.6	10188.6825
LPIN2	187.17749999999998	4019.5896000000002
LPIN3	0.0	3007.2672000000002
LPL	0.0	890.6976
LPO	0.0	6492.7648
LPP	486.7404	0.0
LPPR2	0.0	1930.1776
LPPR3	0.0	1496.4149
LPXN	4156.252100000001	4640.0403
LRBA	1309.0415	418.6869
LRCH1	192.17319999999998	423.15749999999997
LRCH3	1307.9436	11938.728399999998
LRCH4	1160.1900999999998	1066.5450999999998
LRDD	853.0366	1060.5575
LRFN1	0.0	9423.8104
LRFN3	0.0	285.7224
LRFN4	159.8476	3143.3057
LRG1	0.0	291.7602
LRGUK	0.0	6926.350399999999
LRIG1	792.5019	4042.0382999999997
LRIG2	493.75620000000004	0.0
LRIG3	838.16	358.4592
LRIT1	0.0	639.48
LRIT2	0.0	698.1386
LRIT3	0.0	45.048
LRMP	1763.4	2881.8522000000003
LRP1	0.0	1659.919
LRP10	1289.1999999999998	3179.0580999999997
LRP11	307.125	46.8732
LRP12	298.8441	1519.4871
LRP1B	0.0	607.8306
LRP2	129.0573	1503.1323
LRP2BP	0.0	16850.0035
LRP3	0.0	1501.2432
LRP4	0.0	57.3287
LRP5	0.0	5454.3883000000005
LRP5L	0.0	483.48810000000003
LRP6	909.8000000000001	596.4861
LRP8	521.1636000000001	2995.4943000000003
LRPAP1	552.72	0.0
LRPPRC	1570.52	491.1238
LRRC1	1739.4	4929.1026999999995
LRRC10	0.0	1212.3999999999999
LRRC10B	0.0	714.3404999999999
LRRC14	610.9696	2974.0146999999997
LRRC14B	1381.6	3632.2898
LRRC15	0.0	5241.0102
LRRC16A	1509.8	9691.391499999998
LRRC16B	0.0	799.6715
LRRC17	0.0	641.25
LRRC19	0.0	64.4784
LRRC2	0.0	7283.0173
LRRC20	808.2117000000001	2807.1620000000003
LRRC23	655.26	20526.422599999998
LRRC24	0.0	2974.0146999999997
LRRC25	0.0	2004.1000000000001
LRRC26	0.0	2031.1441
LRRC27	1250.5774999999999	757.5986999999999
LRRC28	982.3224999999999	1585.1165999999998
LRRC29	1426.5123	2700.6893
LRRC31	0.0	8134.0745000000015
LRRC32	0.0	1831.9784
LRRC33	2141.6	6476.2847
LRRC34	1350.5449999999998	2304.4512
LRRC36	0.0	1422.3115
LRRC37A	0.0	3413.3228
LRRC37A2	0.0	1326.8392
LRRC37A3	961.5458000000001	6036.0814
LRRC37A4	0.0	9711.1119
LRRC37B	0.0	1011.1927000000001
LRRC37BP1	0.0	998.3411
LRRC38	0.0	270.3954
LRRC39	0.0	6.5207999999999995
LRRC3B	0.0	1769.8094
LRRC4	0.0	5712.9295
LRRC40	926.2085999999999	1460.6073000000001
LRRC41	1435.1030999999998	4943.1694
LRRC42	504.808	32.9002
LRRC43	0.0	755.3979999999999
LRRC45	599.2922000000001	3002.9705999999996
LRRC46	644.2297	592.5804999999999
LRRC47	897.8772	25.8381
LRRC48	941.8009999999999	2530.8767000000003
LRRC4B	0.0	0.0
LRRC4C	0.0	775.3239
LRRC50	212.9288	7367.063499999999
LRRC52	0.0	3298.2908
LRRC56	592.171	2208.3392999999996
LRRC57	1427.4672	6549.4685
LRRC58	1589.3999999999999	1109.5023999999999
LRRC59	721.8969	2702.3525999999997
LRRC6	0.0	0.0
LRRC61	2362.7080000000005	14721.021
LRRC66	0.0	0.0
LRRC67	0.0	1113.9611
LRRC69	0.0	658.2791
LRRC70	0.0	5156.4655
LRRC8A	1230.1302	1351.6353
LRRC8B	1417.0184	2941.5200000000004
LRRC8C	981.8727999999999	6697.106300000001
LRRC8D	1085.7912000000001	1401.6585
LRRC8E	0.0	4540.0034000000005
LRRCC1	431.22119999999995	1454.3546999999999
LRRFIP1	1019.9416000000001	11210.1592
LRRFIP2	1042.2	300.8777
LRRIQ1	428.9972	0.0
LRRIQ3	719.835	0.0
LRRIQ4	0.0	2304.4512
LRRK1	764.2	3116.1468000000004
LRRN1	1072.6671	37.26
LRRN2	0.0	1030.5108
LRRN3	10.9779	5981.524299999999
LRRN4	0.0	1069.5297
LRRN4CL	0.0	3957.3718
LRRTM3	0.0	230.7008
LRSAM1	1731.5924999999997	819.0659
LRTM2	0.0	1085.0618
LRTOMT	1232.9312	1819.5709000000002
LRWD1	915.6868000000001	20736.5445
LSG1	2105.0	3225.2968
LSM1	1077.5261	3471.7538999999997
LSM10	845.8380000000001	4077.042099999999
LSM11	414.936	1098.9292
LSM12	344.54699999999997	1475.541
LSM14A	1052.4	1836.1862999999998
LSM14B	1505.2576000000001	1208.136
LSM2	790.556	12191.034
LSM3	1344.0375000000001	3519.5723000000003
LSM4	965.0	3059.0546
LSM5	2284.8055999999997	1303.9148
LSM6	1033.3499	1675.186
LSM7	1281.3672	14145.520199999999
LSMD1	1499.1438999999998	7237.1829
LSP1	1723.0	1286.6904
LSR	2575.8	8339.686099999999
LSS	942.3914	1589.8908
LST1	0.0	2901.1414
LTA	607.552	2901.1414
LTA4H	1443.4984	2328.3907
LTB	0.0	2901.1414
LTB4R	692.2382	1488.0808999999997
LTB4R2	481.68030000000005	1488.0808999999997
LTBP3	209.088	31412.56300000001
LTBP4	0.0	2719.1162000000004
LTBR	0.0	9706.1495
LTC4S	28.6474	3289.4545000000003
LTF	0.0	18936.909700000004
LTK	0.0	2032.6313000000002
LTN1	1355.8	6076.316699999999
LTV1	717.9294	601.1415999999999
LUC7L	728.841	376.6472
LUC7L2	2632.4	1697.3845000000001
LUC7L3	1136.6588	2951.5917
LUZP1	279.7707	0.0
LUZP6	1212.7348	286.4484
LXN	1472.8602	725.1691999999999
LY6D	0.0	691.1514
LY6G5B	0.0	5108.396
LY6G5C	0.0	5430.0028
LY6G6C	0.0	9824.0138
LY6G6D	0.0	8387.7042
LY6G6E	0.0	8408.19
LY6G6F	0.0	8408.19
LY6K	0.0	1057.5794
LY75-CD302	1464.2	1245.1720999999998
LY86	2030.1999999999998	7528.899800000001
LY86-AS1	0.0	7528.899800000001
LY9	3197.8	16210.752
LY96	1943.6999999999998	1604.9868
LYAR	1045.2488999999998	1734.3018
LYG1	0.0	139.2237
LYG2	0.0	204.63030000000003
LYL1	792.2	4121.048500000001
LYN	627.0122	3487.1495999999997
LYNX1	0.0	691.1514
LYPD1	0.0	943.3485
LYPD2	0.0	1057.5794
LYPD3	0.0	303.9678
LYPD4	0.0	6089.4402
LYPD5	0.0	5004.1675
LYPD6B	0.0	2919.4312
LYPLA1	657.6192000000001	1867.1541000000002
LYPLA2	918.9789000000001	2612.8174000000004
LYPLA2P1	0.0	6364.4153
LYPLAL1	1312.826	661.7407
LYRM1	1237.5621	5626.2279
LYRM2	1005.5977999999999	352.7993
LYRM4	1598.9504	2567.2875000000004
LYRM5	1222.9162	840.6961000000001
LYRM7	1102.7096999999999	2051.4398
LYSMD1	2666.0685999999996	747.3656
LYSMD2	0.0	1637.2769999999998
LYSMD3	1221.6	616.4733000000001
LYSMD4	483.10499999999996	3175.0554
LYST	1626.6000000000001	2361.5398999999998
LYVE1	0.0	2503.2448
LYZ	0.0	581.0631
LYZL2	46.598	10269.820500000002
LYZL4	0.0	2283.4885999999997
LYZL6	0.0	1144.0727
LZIC	1842.2759000000003	2235.4849999999997
LZTFL1	1370.616	2206.4632
LZTR1	903.8611	1172.8561
LZTS1	0.0	10.7229
LZTS2	1216.9872	3945.0893000000005
M6PR	1562.2	166.6978
MACC1	4322.0	11731.054699999997
MACF1	0.0	6248.9277999999995
MACROD1	779.5825	3325.4062000000004
MACROD2	0.0	550.1288000000001
MAD1L1	800.532	415.767
MAD2L1	1402.4	242.9049
MAD2L1BP	2749.4773000000005	4875.5289999999995
MAD2L2	926.5984000000001	1537.8352
MADCAM1	0.0	3256.8161
MADD	797.6552	898.406
MAEA	812.9378	6588.4977
MAEL	0.0	3137.8304
MAF	915.0	3031.9282
MAF1	1355.1999999999998	490.4165
MAFA	0.0	1318.1637
MAFB	802.691	692.6437999999999
MAFF	1215.4034000000001	9815.1715
MAFG	1045.9476	1663.0022
MAFK	0.0	976.1435000000001
MAG	0.0	8293.2385
MAGEA1	328.0743	568.6893
MAGEA11	0.0	0.0
MAGEA12	0.0	0.0
MAGEA3	0.0	0.0
MAGEA8	0.0	653.8331000000001
MAGEA9	0.0	2414.0020999999997
MAGEA9B	0.0	2414.0020999999997
MAGEB18	461.9805	719.5446000000001
MAGEB6	0.0	1084.5746
MAGED1	773.6449	1296.1336000000001
MAGED2	473.48690000000005	0.0
MAGEE1	260.12420000000003	0.0
MAGEF1	2143.0234	207.6372
MAGEH1	335.3253	1224.2428
MAGI1	1206.6	194.09560000000002
MAGI3	522.8000000000001	57.786500000000004
MAGIX	368.1979	3138.9444
MAGOH	900.116	2540.2055
MAGOHB	1116.9	683.1114
MAGT1	617.8000000000001	795.6413
MAK	0.0	0.0
MAK16	987.9072	9928.6998
MAL	0.0	1031.5092
MAL2	526.5664	937.2672
MALAT1	2134.3999999999996	47898.9023
MALL	0.0	1491.7864
MALT1	1099.0	7425.816999999999
MAMDC2	663.3352	4929.322
MAMDC4	0.0	8206.6526
MAML1	1089.6	6372.8853
MAML2	795.4801	5912.9155
MAML3	0.0	1976.8419000000001
MAMSTR	123.804	3407.6934
MAN1A1	1299.1999999999998	3847.7442999999994
MAN1A2	660.4	257.1098
MAN1B1	1039.5661	1048.4689
MAN1C1	295.783	12096.5052
MAN2A1	1850.4	7755.8462
MAN2A2	585.7950000000001	4806.486
MAN2B1	382.36080000000004	4805.659500000001
MAN2B2	383.44800000000004	304.0455
MAN2C1	1657.4	2451.3593
MANBA	1101.0972	2658.6200000000003
MANBAL	1654.1712	4518.2078
MANEA	1357.3999999999999	2336.5866
MANEAL	411.3026	2175.9691
MANF	1081.2	381.6831
MANSC1	0.0	1556.8402999999998
MAOA	134.0127	256.7584
MAP1A	0.0	1088.6995
MAP1B	631.4335	434.8324
MAP1LC3A	0.0	1775.069
MAP1LC3B	433.8728	1443.6889999999999
MAP1LC3B2	1385.8	1595.8819
MAP1S	375.8446	14.9206
MAP2	946.9356	2838.7803
MAP2K1	2626.3999999999996	4954.4387
MAP2K2	537.1505999999999	3142.1573
MAP2K3	2606.765	679.3090000000001
MAP2K4	291.5457	4.029
MAP2K5	1160.9724	362.807
MAP2K6	619.0464	1573.4712
MAP2K7	1275.1999999999998	4540.0034000000005
MAP3K1	1573.6000000000001	4636.1086
MAP3K10	736.351	4752.037899999999
MAP3K11	1027.878	10420.3602
MAP3K12	2345.8476	29286.8172
MAP3K13	2220.9535	13578.1636
MAP3K14	1068.8	9707.304599999998
MAP3K15	0.0	964.5711
MAP3K2	0.0	3136.3854
MAP3K3	820.8	107.556
MAP3K4	570.3984	806.3018000000001
MAP3K5	1363.0	4417.4548
MAP3K6	0.0	3165.8642
MAP3K7	1175.3526	0.0
MAP3K8	1324.2	5737.4117
MAP3K9	96.12480000000001	1847.8846
MAP4	784.2597	2285.6042
MAP4K1	1441.5122	4071.2186
MAP4K2	295.223	4900.1457
MAP4K3	1245.8	10461.8166
MAP4K5	585.7950999999999	2.262
MAP6	0.0	616.0826
MAP6D1	0.0	2000.3677
MAP7	499.8875	2201.7822
MAP7D1	1019.4000000000001	2639.1327999999994
MAP7D2	0.0	568.6836000000001
MAP7D3	163.5363	1767.5911999999998
MAP9	967.5187999999999	1081.2984
MAPK1	1314.6	4.1553
MAPK10	1020.5691	691.4322
MAPK11	0.0	4834.7613
MAPK12	177.3996	4834.7613
MAPK13	792.5892	2305.1029999999996
MAPK14	950.8159999999999	1605.0398999999998
MAPK15	0.0	0.0
MAPK1IP1L	625.7748	1351.9198000000001
MAPK3	416.12999999999994	14219.3233
MAPK6	907.764	5428.032199999999
MAPK7	1117.4123	5961.4632
MAPK8	0.0	1445.0917
MAPK8IP1	0.0	7074.310299999999
MAPK8IP2	0.0	6799.2503
MAPK8IP3	995.6	697.6889
MAPK9	691.5215999999999	715.1166
MAPKAP1	793.3716000000001	6053.0631
MAPKAPK2	446.5456	14824.9048
MAPKAPK3	1128.582	719.4193
MAPKAPK5	576.8342	48.2932
MAPKBP1	1474.8000000000002	516.082
MAPKSP1	691.2808	12637.925799999999
MAPRE1	794.3652	969.588
MAPRE2	2327.5996999999998	913.8764000000001
MAPRE3	422.29470000000003	640.2345
MAPT	0.0	1041.876
MARCH10	0.0	1175.7573
MARCH2	0.0	2048.9904
MARCH3	1252.526	4024.4242999999997
MARCH4	0.0	599.0376
MARCH5	1572.2328	4499.745199999999
MARCH6	1829.6	3770.1198999999997
MARCH7	1723.4	1135.9728
MARCH8	384.5698	5697.2199
MARCH9	808.8304	4931.6286
MARCKS	1563.0	6793.418399999999
MARCKSL1	526.7333	3864.6109000000006
MARK1	606.154	12.3984
MARK2	1977.4	3649.6568
MARK3	573.9552	584.3158000000001
MARK4	0.0	126.8083
MARS	1340.7291	2659.4596
MARS2	865.8936	57.226000000000006
MARVELD1	0.0	0.0
MARVELD2	0.0	3752.9983
MARVELD3	432.1673	4171.167
MAS1	0.0	3017.4323
MASP1	0.0	874.8472000000002
MASP2	0.0	140.0894
MAST1	0.0	7080.253499999999
MAST2	678.4596	1348.8101000000001
MAST3	0.0	2274.1805
MAST4	0.0	3558.2596
MASTL	1731.5527	1263.0068
MAT1A	0.0	7165.004800000001
MAT2A	1848.8	1839.4624999999999
MAT2B	2170.5466	1517.9931
MATK	0.0	786.492
MATN1	0.0	11256.393400000003
MATN2	0.0	299.4516
MATN3	0.0	1903.6455
MATN4	0.0	3436.0826
MATR3	2085.8601000000003	9061.5125
MAU2	1279.4418	3937.462
MAVS	895.602	1457.8269
MAX	235.872	330.44759999999997
MAZ	945.1768	6868.691
MB	0.0	2108.0301
MBD1	868.6083000000001	6467.470700000001
MBD2	664.0584	8113.9054
MBD3	938.0609999999999	5143.6806
MBD3L1	0.0	1108.8819999999998
MBD3L2	0.0	3285.9359999999997
MBD3L3	0.0	3285.9359999999997
MBD3L4	0.0	1235.6456
MBD3L5	0.0	1235.6456
MBD4	1349.1385000000002	244.64570000000003
MBD5	1712.6024	352.21189999999996
MBD6	1146.0	2659.4596
MBIP	490.33320000000003	0.0
MBL1P	0.0	1150.3252
MBL2	0.0	2425.7201999999997
MBLAC1	1546.9685	5390.3313
MBLAC2	1471.419	671.8079
MBNL1	1917.7793	14533.363000000001
MBNL2	722.106	2060.166
MBNL3	655.8000000000001	1428.6135
MBOAT1	1258.6	4372.9609
MBOAT2	457.8036	969.5658000000001
MBOAT4	0.0	1586.1133000000002
MBOAT7	1277.2855000000002	324.28069999999997
MBP	281.9678	5877.8606
MBTD1	1324.2572000000002	15.3912
MBTPS1	802.6	7367.063499999999
MBTPS2	669.7574	438.5855000000001
MC1R	443.355	2391.9687999999996
MC5R	0.0	23.049100000000003
MCAM	0.0	3445.7636
MCART1	1264.8	1164.5086000000001
MCART2	0.0	285.0456
MCART6	756.8704	619.7238
MCAT	1050.187	2162.2726
MCC	706.3738	5680.9375
MCCC1	1827.0	4681.8072999999995
MCCC2	1279.7016	31.331500000000002
MCCD1	0.0	3166.8174
MCEE	1387.9414000000002	3090.7749000000003
MCF2	0.0	474.565
MCF2L	0.0	4073.9535
MCF2L2	1200.9984	23798.9928
MCFD2	1756.8070000000002	15317.539099999998
MCHR1	0.0	3339.1452
MCL1	1656.3939	22416.5469
MCM10	1054.7847	1137.3737999999998
MCM2	770.5614	320.2305
MCM3	1535.0	8284.3128
MCM3AP	1499.1417999999999	4190.8194
MCM3AP-AS1	868.2284	1589.8908
MCM4	1383.45	1697.14
MCM5	1101.3999999999999	12564.992
MCM6	879.0966	65.2878
MCM7	2384.1502	1766.6231
MCM8	1133.824	531.4031
MCM9	972.6264	1060.425
MCOLN1	0.0	0.0
MCPH1	706.188	1038.8526
MCRS1	1144.4523	6174.2281
MCTP1	0.0	865.5246000000001
MCTP2	0.0	3469.125
