GENE	H3k27ac_12_DMSO_compare_TSS_SIGNAL	H3k27ac_12_DMSO_compare_DISTAL_SIGNAL
ABP1	0.0	3557.0079000000005
ABR	3668.4	42991.3267
ABRA	0.0	2483.6016
ABT1	4396.098	27770.7708
ABTB1	2481.594	11489.7377
ABTB2	868.3785	338.0832
ACAA1	3022.0439	100.96119999999999
ACAA2	5012.5028999999995	4441.5721
ACACA	5363.9496	6110.998799999999
ACACB	0.0	14793.2253
ACAD10	2191.1929999999998	765.676
ACAD11	6743.213200000001	12585.9377
ACAD8	1317.806	4215.6377999999995
ACAD9	7698.8	2947.4747999999995
ACADL	0.0	2691.4048
ACADM	3464.6975	3413.4171
ACADS	0.0	6122.230799999999
ACADSB	2899.52	60.591300000000004
ACADVL	2422.4529	12329.758300000001
ACAN	0.0	2580.6526
ACAP1	717.588	6278.5757
ACAP2	5414.5578000000005	3683.2906000000003
ACAP3	3729.0326000000005	1504.8492000000006
ACAT1	2057.5296	3189.7969000000003
ACAT2	3816.3384	198.163
ACBD3	5071.0288	63569.718099999984
ACBD4	3912.1634000000004	60364.4966
ACBD5	14014.198	5132.5222
ACBD6	14363.4	241.41920000000002
ACBD7	0.0	3340.9821
ACCN2	0.0	12013.6001
ACCN3	0.0	9850.4539
ACCN4	0.0	734.3570000000001
ACCN5	0.0	11174.7252
ACCS	1049.347	0.0
ACCSL	0.0	0.0
ACD	6839.8656	16699.456
ACE	0.0	66.26679999999999
ACE2	0.0	482.00719999999995
ACER1	0.0	1203.2267
ACER2	0.0	754.2728
ACER3	814.246	6818.8226
ACHE	0.0	4.4264
ACIN1	5479.863	4559.789400000001
ACLY	2609.3592	13494.8928
ACMSD	0.0	253.21800000000002
ACN9	212.3121	1140.7264
ACO2	12617.502	19941.3979
ACOT1	0.0	0.0
ACOT11	0.0	1382.1528
ACOT12	0.0	21.0858
ACOT13	3515.0555	19931.980499999998
ACOT2	0.0	0.0
ACOT7	4561.8069	2.2752
ACOT8	2831.2229	1695.5632
ACOT9	2031.2243	5180.660599999999
ACOX1	8474.098	6466.4445000000005
ACOX2	0.0	37.9475
ACOX3	3925.5017	5487.063100000001
ACOXL	1673.5086	47555.394100000005
ACP1	2013.0722	2288.5569
ACP2	5740.0731	2115.6749
ACP5	0.0	3952.6396000000004
ACP6	6437.778	5122.0622
ACPL2	1065.6000000000001	2281.7264
ACPP	0.0	1378.53
ACPT	0.0	130.536
ACR	0.0	5832.8392
ACRBP	0.0	3849.0653
ACRC	0.0	10810.7851
ACRV1	0.0	464.38579999999996
ACSBG1	0.0	4935.6651
ACSBG2	0.0	1179.7975999999999
ACSF2	1406.355	4453.1039
ACSF3	591.1436	11565.1595
ACSL1	0.0	3490.8010000000004
ACSL3	1498.0991999999999	0.0
ACSL4	1363.9724999999999	8656.859499999999
ACSL5	4233.8811	0.0
ACSL6	0.0	48630.479999999996
ACSM1	0.0	58.3296
ACSM3	2529.2064	216.7284
ACSS1	1561.5908000000002	13173.898000000001
ACSS2	1400.1233	3341.359
ACTA1	0.0	10248.920900000001
ACTA2	1783.1407	395.9768
ACTB	5148.2	7175.2959999999985
ACTBL2	0.0	4253.5217
ACTC1	0.0	1402.6752000000001
ACTG1	3100.6	9665.2984
ACTG2	0.0	520.5588
ACTL6A	5022.1951	3466.0683000000004
ACTL6B	0.0	3472.0063999999998
ACTL7A	0.0	146.3904
ACTL7B	0.0	146.3904
ACTN1	0.0	451.6078
ACTN2	0.0	0.0
ACTN3	503.95500000000004	3553.8861
ACTN4	1260.1224	21544.0687
ACTR10	2274.9137	398.639
ACTR1A	3597.801	14346.962700000002
ACTR1B	6151.6	729.0989999999999
ACTR2	5939.2	2336.8672
ACTR3	10302.0	14353.328300000001
ACTR3B	1528.6296	2675.2712
ACTR3BP2	0.0	961.1712
ACTR3C	8199.4075	87933.7582
ACTR5	1886.8147999999999	7416.8253
ACTR6	2435.6718	1081.7934
ACTR8	1659.4272	2599.706
ACVR1	1423.2406	6822.208299999999
ACVR1B	0.0	2183.9695
ACVR1C	2064.5212	1011.2011
ACVR2A	2269.2858	212.2575
ACVR2B	1740.2428	51.356399999999994
ACY1	3282.4847	999.5648000000001
ACY3	1160.9232	22258.788099999998
ACYP1	912.9038	8.6412
ACYP2	9613.68	7727.44
ADA	5557.400000000001	48293.2224
ADAD2	0.0	25023.5616
ADAL	6374.2377	1217.0887
ADAM1	0.0	3595.111
ADAM10	4963.2	2921.7097
ADAM11	0.0	6437.524600000001
ADAM15	3531.2000000000003	132689.4527
ADAM17	4960.200000000001	7453.485599999999
ADAM19	0.0	5383.196599999999
ADAM20	0.0	0.0
ADAM21	0.0	0.0
ADAM22	2064.864	6448.0103
ADAM23	0.0	7037.1878
ADAM28	1476.5758	23383.827
ADAM29	0.0	2090.1741
ADAM33	0.0	2509.3361999999997
ADAM3A	0.0	1115.7258
ADAM5P	0.0	1717.5456000000001
ADAM7	0.0	19062.9104
ADAM8	5237.4	9925.127
ADAM9	5838.0107	59367.4091
ADAMDEC1	0.0	23383.827
ADAMTS10	0.0	3295.1879
ADAMTS12	0.0	864.9028
ADAMTS13	0.0	371.23030000000006
ADAMTS14	0.0	26685.7987
ADAMTS15	769.629	1258.8615
ADAMTS16	0.0	938.4424
ADAMTS17	0.0	0.0
ADAMTS19	659.1201	5313.5624
ADAMTS3	2225.2545	586.8444
ADAMTS4	0.0	51454.5255
ADAMTS6	0.0	0.0
ADAMTS7	0.0	4128.0057
ADAMTS8	0.0	1258.8615
ADAMTSL2	0.0	152.7168
ADAMTSL4	0.0	103128.4951
ADAMTSL5	0.0	7889.156099999999
ADAP1	0.0	8635.9226
ADAP2	0.0	3251.4334
ADAR	19805.2296	10131.335500000001
ADARB1	0.0	2969.8559999999998
ADAT1	1966.4127	951.9920999999999
ADAT2	2273.0550000000003	13.481
ADAT3	4629.0289999999995	35011.155999999995
ADC	501.555	32186.0854
ADCK1	1583.2831	1568.6508000000001
ADCK2	8416.0	6239.281900000001
ADCK3	14149.3976	15757.361200000001
ADCK4	4251.6001	1292.1828
ADCK5	5315.6901	20056.1423
ADCY1	337.4339	0.0
ADCY10	0.0	1116.7752
ADCY2	0.0	3573.5843999999997
ADCY3	1931.1516000000001	3265.1173
ADCY4	0.0	7218.05
ADCY5	0.0	2749.3570999999997
ADCY6	1364.403	8549.541899999998
ADCY7	0.0	17900.291
ADCY8	0.0	590.9058
ADCY9	0.0	2885.2128000000002
ADCYAP1	0.0	3142.7722
ADCYAP1R1	0.0	1543.227
ADD1	2909.2	11271.1413
ADD2	758.5744	0.0
ADD3	1315.47	6468.9317
ADH1B	0.0	1570.6691
ADH1C	0.0	1570.6691
ADH4	0.0	0.0
ADH5	708.3516	3.712
ADH7	0.0	1570.6691
ADHFE1	0.0	892.024
ADI1	7454.2	9261.210599999999
ADIPOQ	0.0	5743.5074
ADIPOR1	4882.8099999999995	5920.5675
ADIPOR2	3115.8878999999997	5679.778299999999
ADK	17327.1468	7580.063700000001
ADM	8202.6	61836.7214
ADM2	603.5547	23593.1353
ADNP	6131.2	4069.6258999999995
ADNP2	662.382	31.5792
ADO	5959.442300000001	9697.6239
ADORA1	0.0	6513.907
ADORA2A	30143.8692	53739.4152
ADORA2B	0.0	1665.0942
ADORA3	0.0	25619.407900000002
ADPGK	10040.6	9716.566200000001
ADPRH	0.0	26843.1017
ADPRHL1	0.0	1703.0545
ADPRHL2	2833.4592	14715.842300000002
ADRA1A	0.0	2021.6881999999998
ADRA1B	0.0	8662.8383
ADRA1D	0.0	3625.1318
ADRA2A	0.0	1149.3087
ADRA2B	0.0	3987.2834000000003
ADRB1	0.0	12227.02
ADRB2	5293.2	41401.595199999996
ADRB3	0.0	21401.449500000002
ADRBK1	3535.6635	48702.690599999994
ADRM1	6802.0	39022.2829
ADSL	5060.8	7933.8098
ADSS	6935.118	5173.738600000001
ADSSL1	0.0	1405.8254
AEBP1	0.0	8116.5518
AEBP2	1646.7075	109.0792
AEN	5247.5466	27484.386700000003
AES	0.0	624.3439
AFAP1-AS1	1398.7115000000001	3266.6136
AFAP1L1	0.0	3491.3532999999998
AFAP1L2	0.0	501.76289999999995
AFF1	19520.0	36297.6222
AFF3	0.0	632.2638000000001
AFF4	5642.3081999999995	6287.3105
AFG3L1P	2675.0972	4313.3476
AFG3L2	7269.6782	1691.4313
AFM	0.0	513.0600000000001
AFMID	1092.528	76356.7547
AFP	0.0	513.0600000000001
AFTPH	10326.2	11260.460400000002
AGA	11686.752	2488.9570000000003
AGAP1	267.73109999999997	21099.772500000003
AGAP11	1068.7949999999998	266.45959999999997
AGAP2	1990.9383999999998	11729.6115
AGAP3	1687.5945000000002	2382.0357
AGAP5	0.0	7575.286899999999
AGAP6	0.0	0.0
AGAP7	0.0	5406.669199999999
AGAP9	0.0	1092.2540000000001
AGBL1	0.0	6159.000599999999
AGBL2	676.0572	3032.0477
AGBL3	6106.4544	22625.2929
AGBL5	4792.6389	13615.257600000003
AGER	0.0	5103.7647
AGFG1	1800.3187	18087.760400000003
AGFG2	681.8014	6485.8947
AGGF1	1784.0063000000002	0.0
AGK	3791.0	18262.8623
AGL	514.3054	1884.7881
AGMAT	1483.7362	18107.030300000002
AGPAT1	9471.788299999998	5103.7647
AGPAT2	0.0	1831.1118
AGPAT3	4570.0	31339.4952
AGPAT4	0.0	403.21959999999996
AGPAT5	6722.1119	4032.9611999999997
AGPAT6	2141.913	7652.879100000001
AGPAT9	0.0	17.539199999999997
AGPHD1	1632.7612	4132.202700000001
AGPS	1440.757	0.0
AGR2	0.0	0.0
AGRN	0.0	1687.0459999999998
AGRP	0.0	47000.962400000004
AGT	0.0	1254.6308999999999
AGTPBP1	3938.8	536.1002
AGTRAP	3385.6843999999996	9392.039399999998
AGXT2L1	0.0	8343.819599999999
AGXT2L2	1606.3569	513.7796
AHCTF1	8291.800000000001	325.0203
AHCY	4036.6245	40317.880399999995
AHCYL1	494.7108	2559.1122
AHCYL2	8207.6617	4431.2299
AHDC1	0.0	1584.0872
AHI1	6797.328	7233.5609
AHNAK	811.85	73657.90049999999
AHNAK2	0.0	3020.9799000000003
AHR	2342.834	1027.1026000000002
AHRR	28.21	12746.8102
AHSA1	2929.6414	9.7822
AHSA2	5035.599999999999	2027.153
AHSG	86.9946	3770.7250000000004
AHSP	0.0	1183.2675
AICDA	0.0	743.3408
AIDA	11209.7898	11911.9156
AIF1	1244.4258	1429.0403999999999
AIF1L	0.0	595.5235
AIFM1	5133.9327	9217.2505
AIFM2	1403.6523000000002	1914.5369
AIFM3	0.0	8631.929100000001
AIG1	3724.8	1628.6671
AIM1L	0.0	6125.1929
AIM2	15523.0	20248.385299999998
AIMP1	11165.9486	0.0
AIMP2	6770.3537	6916.933500000001
AIP	2848.9272	12355.9459
AIPL1	0.0	0.0
AIRE	0.0	34181.532
AK1	0.0	56758.4814
AK2	2090.3965	32133.6417
AK3	3452.0144	3410.0412
AK4	0.0	3431.744
AK5	0.0	0.0
AK7	0.0	934.0761
AKAP1	4829.6	3930.4128
AKAP10	7979.599999999999	19924.2245
AKAP11	7568.0	3325.5347
AKAP12	0.0	5281.3657
AKAP13	4634.599999999999	41437.5127
AKAP14	0.0	3792.4506
AKAP17A	605.352	9992.752199999999
AKAP2	3134.2	78957.38179999999
AKAP3	0.0	1509.9787000000001
AKAP4	0.0	2521.2237
AKAP5	532.8652000000001	8903.5936
AKAP6	0.0	2481.1396
AKAP7	0.0	2747.7321
AKAP8	9467.4	24257.6665
AKAP8L	2653.3884	15463.504100000002
AKAP9	4720.534199999999	2386.6931999999997
AKD1	1439.76	1.0148
AKIRIN1	2482.4575999999997	1104.7558
AKIRIN2	7176.0992	10506.843
AKNA	0.0	110961.0865
AKNAD1	0.0	0.0
AKR1A1	4008.432	8586.4246
AKR1B1	3907.5699999999997	95.4808
AKR1B10	0.0	95.4808
AKR1B15	0.0	256.3256
AKR1C1	0.0	496.2572
AKR1C2	0.0	496.2572
AKR1C3	576.8404	496.2572
AKR1C4	0.0	726.8415
AKR1CL1	0.0	726.8415
AKR1D1	0.0	40356.7346
AKR1E2	0.0	3361.0648
AKR7A2	1587.0203999999999	103.77019999999999
AKR7A2P1	0.0	1152.6528
AKR7A3	0.0	536.2392
AKR7L	0.0	536.2392
AKT1	0.0	1405.8254
AKT1S1	20544.51	14301.273700000002
AKT2	6630.4	1239.3438999999998
AKT3	0.0	5853.049599999999
AKTIP	3939.0	12426.72
ALAD	1013.9883	20482.921499999997
ALAS1	957.222	16599.7737
ALAS2	0.0	0.0
ALB	0.0	513.0600000000001
ALCAM	5749.6647	10591.757300000001
ALDH16A1	9610.9307	6346.2052
ALDH18A1	1065.1124	56.745599999999996
ALDH1A3	0.0	12770.9961
ALDH1B1	1378.5855999999999	3738.9516000000003
ALDH1L1	0.0	29.799
ALDH1L2	2714.6339000000003	10080.016599999999
ALDH2	0.0	70.6186
ALDH3A1	0.0	330.4533
ALDH3A2	5943.6	1220.1773
ALDH3B1	44717.247200000005	27072.197099999998
ALDH3B2	0.0	22258.788099999998
ALDH4A1	3682.161	23113.8189
ALDH5A1	1897.3838	10045.421699999999
ALDH6A1	4867.5473	1321.4101
ALDH7A1	0.0	11159.3046
ALDH8A1	0.0	71065.77390000001
ALDH9A1	5111.0859	8715.6813
ALDOA	17193.0429	13921.742299999998
ALDOB	0.0	21453.0543
ALDOC	0.0	5135.1113
ALG1	3446.3336	8846.304900000001
ALG10	1452.0462	0.0
ALG10B	1666.85	3197.9197
ALG11	322.99839999999995	0.0
ALG12	2581.5732000000003	4737.039900000001
ALG13	3879.0495	0.0
ALG14	2001.5520000000001	0.0
ALG1L	0.0	43338.96229999999
ALG1L2	0.0	28971.4504
ALG2	14553.867999999999	24299.492800000004
ALG3	9520.5487	1134.6505
ALG5	10703.6888	217.4224
ALG6	2231.527	1375.9317
ALG8	2401.4723999999997	123.7483
ALG9	2817.2497	4170.1246
ALKBH1	1044.3535000000002	1598.5328000000002
ALKBH2	1280.3616	14793.2253
ALKBH3	1000.9025	18725.9085
ALKBH4	3317.633	109758.8999
ALKBH5	10900.2	1092.5656999999999
ALKBH6	1299.8148	497.23740000000004
ALKBH7	4996.2675	2060.1467000000002
ALKBH8	5550.281800000001	672.9198
ALLC	0.0	2079.4984
ALMS1	3737.4824000000003	1670.6955
ALMS1P	0.0	0.0
ALOX12	0.0	7979.0298999999995
ALOX12B	0.0	28197.318500000005
ALOX12P2	3004.4064	856.1215
ALOX15	0.0	4248.8738
ALOX15B	0.0	10883.9395
ALOX5	738.183	63878.6169
ALOX5AP	0.0	6975.5352
ALOXE3	1277.8152	33132.5475
ALPI	0.0	586.0457999999999
ALPK1	903.9662000000001	7052.5899
ALPK2	0.0	40098.90239999999
ALPK3	0.0	21630.804100000005
ALPL	0.0	0.0
ALPP	0.0	1416.239
ALPPL2	0.0	1416.239
ALS2	2904.538	4717.2892
ALS2CL	0.0	872.9868
ALS2CR11	0.0	874.9832
ALS2CR12	0.0	12065.9695
ALS2CR4	2625.2464	0.0
ALS2CR8	5306.4432	134.0216
ALX3	0.0	1523.2559999999999
AMAC1	0.0	1292.0807
AMAC1L2	0.0	5872.9983
AMAC1L3	0.0	5771.9529999999995
AMACR	7943.0	948.4256
AMBN	0.0	37844.9984
AMBRA1	0.0	12324.445800000001
AMD1	8289.6531	6169.999699999999
AMDHD1	2305.9190000000003	1952.7002000000002
AMDHD2	3976.335	7503.308899999999
AMELX	0.0	14627.555199999999
AMFR	688.0645	118.12880000000001
AMH	0.0	44469.9818
AMHR2	0.0	151566.3522
AMICA1	0.0	22.6524
AMIGO1	0.0	1167.969
AMIGO3	0.0	1685.7687
AMMECR1	5706.2	5695.150299999999
AMMECR1L	4290.7282000000005	24566.268300000003
AMN	0.0	9312.0182
AMN1	3730.602	13323.877299999998
AMOTL1	1832.2464	50.935500000000005
AMOTL2	0.0	1530.3624
AMPD1	7340.8	9451.4322
AMPD2	1711.9651999999999	1517.4254
AMPD3	4504.1373	6766.2552000000005
AMT	0.0	22924.9748
AMY1A	0.0	576.7524000000001
AMY1B	0.0	576.7524000000001
AMY1C	0.0	576.7524000000001
AMY2A	0.0	576.7524000000001
AMY2B	0.0	576.7524000000001
AMZ1	0.0	20424.0128
AMZ2	8671.174200000001	45153.1718
AMZ2P1	10010.8	40543.23050000001
ANAPC1	6464.455199999999	14996.2808
ANAPC10	8229.2953	5219.141
ANAPC11	5241.8313	5115.2356
ANAPC13	15117.486200000001	3114.1188
ANAPC16	5151.6365	53404.688799999996
ANAPC2	6456.4875	4749.7653
ANAPC4	1585.6218999999999	5933.5925
ANAPC5	2881.9318000000003	6839.2923
ANAPC7	4079.205	60.6349
ANG	4435.694	13576.436800000003
ANGEL1	1938.684	451.1987
ANGEL2	5977.9111	17530.5405
ANGPT1	0.0	644.8848
ANGPT4	0.0	2643.008
ANGPTL2	0.0	8716.9571
ANGPTL3	0.0	0.0
ANGPTL4	0.0	18363.124799999998
ANGPTL5	2564.0234	0.0
ANGPTL6	0.0	5387.6185
ANGPTL7	0.0	2108.8282999999997
ANK1	0.0	12199.783200000002
ANK2	445.71750000000003	3673.3489
ANK3	0.0	3614.2097999999996
ANKAR	462.84000000000003	7298.6397
ANKDD1A	939.8508	60187.7301
ANKFY1	2383.7226	35.3423
ANKH	1570.8837	6378.082200000001
ANKHD1	11701.0	4199.7226
ANKIB1	7544.478	1172.9472
ANKK1	0.0	2406.7992
ANKLE1	0.0	9747.6613
ANKLE2	2046.6000000000001	50.891999999999996
ANKMY1	0.0	20816.1451
ANKMY2	5671.192799999999	742.5141
ANKRA2	5279.292	1213.0663
ANKRD1	0.0	1197.6467
ANKRD10	10295.6	8736.9703
ANKRD11	3033.7999999999997	10852.180299999998
ANKRD12	25834.0	271662.2811
ANKRD13A	3116.564	13850.3973
ANKRD13B	0.0	6733.2055
ANKRD13C	13914.993699999999	1519.6848
ANKRD13D	11966.9004	45611.87189999999
ANKRD16	3044.9069	15939.7575
ANKRD17	12691.800000000001	3570.4842000000003
ANKRD18A	5276.5088	671.9569000000001
ANKRD19	1614.6455999999998	31199.9939
ANKRD2	0.0	1907.2389999999998
ANKRD22	0.0	395.9768
ANKRD23	0.0	6309.2915
ANKRD24	1093.5526	8123.416499999999
ANKRD26	3372.25	2518.1784000000002
ANKRD26P1	0.0	5361.9906
ANKRD27	1494.4180000000001	21.8256
ANKRD28	13948.8	20733.4941
ANKRD29	0.0	1136.6902
ANKRD30BL	0.0	30958.287399999997
ANKRD31	1244.592	47.913599999999995
ANKRD32	3195.6393000000003	3533.9089000000004
ANKRD33B	6155.8	16065.467799999999
ANKRD34A	1132.708	95548.0183
ANKRD34B	0.0	26.676000000000002
ANKRD34C	0.0	2932.294
ANKRD35	0.0	56559.1704
ANKRD36	8361.800000000001	157.3551
ANKRD36B	9712.8	729.0989999999999
ANKRD36BP1	0.0	16184.6143
ANKRD36BP2	2657.494	44227.0405
ANKRD37	10037.0	72019.67639999998
ANKRD39	8751.2	6309.2915
ANKRD40	7189.2	9654.081900000001
ANKRD42	3597.5063	17363.2213
ANKRD43	0.0	1207.1573999999998
ANKRD44	3453.0296	53087.452699999994
ANKRD45	0.0	1875.0771999999997
ANKRD46	1278.9376	25509.962499999998
ANKRD49	4039.5648	1365.0565000000001
ANKRD5	1559.4307999999999	1655.199
ANKRD50	3729.1800000000003	2419.2398000000003
ANKRD52	1887.913	10729.4548
ANKRD53	974.6468	10150.4619
ANKRD54	3183.8976000000002	3130.9714
ANKRD55	0.0	75399.51150000001
ANKRD56	863.6374999999999	9115.1291
ANKRD57	5006.4968	17022.1814
ANKRD58	770.9011	25623.459400000003
ANKRD6	0.0	63694.1248
ANKRD7	0.0	2073.2583
ANKRD9	323.6938	119.44639999999998
ANKS1A	3088.2473	1080.4087000000002
ANKS3	1873.6946	5473.907499999999
ANKZF1	7170.4349999999995	6235.198299999999
ANLN	2737.1504	2760.0676999999996
ANO10	1217.513	1034.5926000000002
ANO3	0.0	793.8008
ANO4	825.7416000000001	1488.1674
ANO5	1324.2684	0.0
ANO6	5551.658600000001	3620.0600999999997
ANO7	0.0	540.3172
ANO8	0.0	13872.595399999998
ANO9	0.0	2793.6789000000003
ANP32A	6144.4	20586.9934
ANP32B	8069.800000000001	10081.531799999999
ANP32C	0.0	1140.5348999999999
ANP32E	18301.9326	25968.675
ANPEP	0.0	34683.4963
ANTXR2	1410.2459	3685.0297
ANUBL1	3210.1392	4119.108500000001
ANXA1	0.0	7769.5599999999995
ANXA10	0.0	1608.9416
ANXA11	4984.5424	43540.162800000006
ANXA13	0.0	8077.2955
ANXA2	3630.7999999999997	6959.7943000000005
ANXA2P1	0.0	1889.0520999999999
ANXA2P2	0.0	8077.579
ANXA3	0.0	1886.4276
ANXA4	914.39	7348.2555
ANXA5	3266.6028	13.1495
ANXA6	10539.202000000001	63895.9517
ANXA7	4695.8112	1364.2574
ANXA8	0.0	0.0
ANXA8L1	0.0	0.0
ANXA9	0.0	17913.6174
AOC2	0.0	7562.651000000001
AOC3	0.0	7562.651000000001
AOX1	0.0	0.0
AOX2P	0.0	2813.2553
AP1AR	10338.4	6513.349499999999
AP1B1	2059.9779	6070.8601
AP1G1	17032.6	39154.5942
AP1G2	683.0849999999999	519.281
AP1M1	1458.5401	93893.96849999999
AP1M2	0.0	7346.315299999999
AP1S1	0.0	1402.1712
AP1S2	5729.2	8838.0823
AP1S3	3643.3265	6508.269400000001
AP2A1	1746.0429	13340.722400000002
AP2A2	1276.8139999999999	4205.2808
AP2B1	5132.274	2940.0541000000003
AP2M1	1434.0272	675.4892000000001
AP2S1	1369.8648	7269.7016
AP3B1	2981.055	1532.4841999999999
AP3B2	0.0	5595.1238
AP3D1	3140.4	127753.96689999998
AP3M1	10266.4816	7580.063700000001
AP3M2	2426.8	684.2370000000001
AP3S1	4834.008	16.2728
AP3S2	5349.6278999999995	6169.351900000001
AP4B1	2477.0814	14853.937400000003
AP4E1	4735.064	5132.5398000000005
AP4M1	8713.150000000001	1637.4875
AP4S1	4479.532800000001	397.3576
APAF1	1466.1121	239.555
APBA1	0.0	1813.4478
APBA2	0.0	5184.9092
APBA3	11064.044699999999	1610.374
APBB1	0.0	33.8602
APBB1IP	5407.8	9353.104299999999
APBB2	558.7708	10374.0471
APBB3	6018.665999999999	5623.177900000001
APC	2679.117	1652.1994
APC2	0.0	7403.092599999999
APCDD1	0.0	865.798
APEH	6802.0911	1671.5787
APEX1	6375.8852	2269.2824
APEX2	2393.0764000000004	0.0
APH1A	7945.522199999999	6409.6378
APH1B	0.0	5958.7022
API5	2682.8212	436.2906
APIP	7811.7976	16712.9255
APITD1	2317.6362	5941.706
APITD1-CORT	2317.6362	5941.706
APLF	4859.1995	22719.349700000002
APLN	0.0	567.2832
APLNR	0.0	1708.3112999999998
APLP1	0.0	972.0073
APLP2	1681.6	4928.4122
APOA1	0.0	27089.9834
APOA1BP	3141.7999999999997	132660.13569999998
APOA2	0.0	51423.869900000005
APOA4	0.0	8779.1213
APOA5	0.0	8779.1213
APOB	0.0	2155.0324
APOB48R	2164.2435	853.9748
APOBEC1	0.0	1687.0251999999998
APOBEC2	0.0	1755.1311999999998
APOBEC3A	0.0	35157.08290000001
APOBEC3B	7174.0	48673.40490000001
APOBEC3C	7419.2	52685.746900000006
APOBEC3D	7525.0	53686.49770000001
APOBEC3F	5387.931299999999	54870.158500000005
APOBEC3G	5423.6	63695.173500000004
APOBEC3H	1339.257	50982.653399999996
APOBEC4	0.0	6799.0065
APOC1	0.0	5990.4021999999995
APOC1P1	0.0	20843.8114
APOC2	0.0	33969.4845
APOC3	0.0	27089.9834
APOC4	0.0	20927.0385
APOD	0.0	14553.1888
APOE	0.0	5990.4021999999995
APOF	0.0	13340.759799999998
APOH	0.0	1046.156
APOL1	1999.4176	53046.243
APOL2	4823.988399999999	53046.243
APOL3	8173.0	29019.121
APOL4	0.0	27816.423000000003
APOL5	0.0	4457.9185
APOL6	8410.2755	3071.1668999999997
APOLD1	13861.8129	97289.7033
APOM	0.0	31970.3553
APOO	5524.804	1159.0466999999999
APOOL	1250.3988	6.1944
APP	3168.192	3869.4816000000005
APPBP2	3500.1020000000003	11592.8258
APPL1	3458.6	1001.8639999999999
APPL2	2333.2608	8507.488199999998
APRT	2326.995	8375.3679
APTX	6982.287899999999	1846.0525
AQP1	0.0	1543.227
AQP10	0.0	63609.9053
AQP11	1082.952	0.0
AQP12B	0.0	6965.579000000001
AQP2	0.0	455.98720000000003
