GENE_ID	locusLine	bin_1_MM10_jia.bam
NM_001010979	chr1(.):154166847-154183809	0.2971
NR_030600	chr1(.):154161140-154171219	0.0954
NM_014847	chr1(.):154188324-154248329	1.161
NM_020452	chr1(.):154295275-154328780	1.6088
NM_001005855	chr1(.):154293035-154315322	2.2915
NM_080429	chr1(.):154288591-154302801	3.2739
NM_017582	chr1(.):154516050-154536120	0.541
NM_001193495	chr1(.):154549533-154583776	0.6701
NM_001111	chr1(.):154549533-154585724	0.6441
NM_001025107	chr1(.):154549533-154605456	0.7512
NM_000748	chr1(.):154535256-154557353	0.1098
NM_006556	chr1(.):154892207-154914484	1.938
NM_001130041	chr1(.):154929773-154951959	3.7784
NM_001130040	chr1(.):154929773-154948223	3.7967
NM_201398	chr1(.):154950769-154970587	0.413
NM_015872	chr1(.):154970111-154995999	1.9066
NM_207196	chr1(.):155018761-155040252	0.2452
NM_001184892	chr1(.):154950769-154966488	0.477
NM_018655	chr1(.):154961061-154971791	0.2977
NM_001143687	chr1(.):155001281-155028406	0.1802
NR_024163	chr1(.):154942117-154956725	5.1291
NM_144622	chr1(.):154986002-155011257	0.1302
NM_138300	chr1(.):154924501-154939258	1.2982
NR_036212	chr1(.):154943168-154953259	6.6425
NR_027023	chr1(.):155526771-155538735	3.1309
NM_006912	chr1(.):155862600-155886177	0.3613
NM_001162384	chr1(.):155911629-155953336	2.1238
NM_181885	chr1(.):155906479-155917625	0.9505
NM_004723	chr1(.):155911629-155952966	2.1315
NM_014949	chr1(.):155877835-155909188	0.9916
NR_002974	chr1(.):155884699-155894833	0.2167
NR_003005	chr1(.):155890748-155900877	0.2586
NM_003145	chr1(.):155973838-155995758	0.7008
NM_014655	chr1(.):156158729-156187587	0.8502
NM_022367	chr1(.):156118321-156152542	0.457
NM_001193302	chr1(.):156118368-156152542	0.457
NM_001193301	chr1(.):156114734-156152542	0.4476
NM_005920	chr1(.):156428518-156475529	1.8875
NM_006365	chr1(.):156369054-156404184	0.1327
NM_004494	chr1(.):156706898-156726543	2.092
NM_001126051	chr1(.):156706898-156727024	2.044
NM_001126050	chr1(.):156706898-156727240	2.0235
NM_030980	chr1(.):156687412-156702705	1.0878
NM_001878	chr1(.):156664407-156680375	0.0631
NM_001142560	chr1(.):156693262-156711752	1.4886
NM_145729	chr1(.):156702093-156715923	0.9946
NM_031281	chr1(.):157478166-157527310	0.7386
NM_004833	chr1(.):159027274-159051647	1.7971
NM_003564	chr1(.):159882902-159900284	1.6953
NM_012337	chr1(.):159837153-159874906	0.0881
NM_001146172	chr1(.):159916281-159929044	0.0691
NM_001778	chr1(.):160643535-160686585	1.1586
NM_003037	chr1(.):160574890-160622081	0.1574
NM_021181	chr1(.):160704076-160729601	1.2334
NM_001033667	chr1(.):160760927-160777483	0.5217
NM_002348	chr1(.):160760927-160803045	0.2718
NM_152366	chr1(.):161063180-161075138	0.2987
NM_030916	chr1(.):161035780-161064385	0.3464
NR_033385	chr1(.):161063150-161075138	0.2982
NM_181720	chr1(.):161011731-161044760	1.2004
NM_001039711	chr1(.):161085768-161107478	1.0721
NM_016406	chr1(.):161118533-161133646	1.605
NM_004550	chr1(.):161164104-161189184	0.3652
NM_000309	chr1(.):161131180-161146010	1.2806
NM_001643	chr1(.):161187082-161198418	0.392
NM_001185094	chr1(.):161082907-161095984	1.0336
NM_003779	chr1(.):161136100-161152314	1.9365
NM_012475	chr1(.):161124253-161140516	1.0122
NM_001039712	chr1(.):161085768-161107256	1.0824
NM_005600	chr1(.):161082861-161095984	1.0312
NM_001185092	chr1(.):161082861-161100235	0.8155
NM_001185093	chr1(.):161082906-161095984	1.0336
NM_032174	chr1(.):161190832-161205407	0.3078
NM_001166159	chr1(.):161166936-161189184	0.4037
NM_005099	chr1(.):161154537-161173845	1.007
NM_004106	chr1(.):161180086-161194038	0.1095
NM_001002901	chr1(.):161687456-161702933	0.1617
NM_007240	chr1(.):161714580-161731952	0.4164
NM_003115	chr1(.):162526295-162574633	0.8876
NM_001127181	chr1(.):173763687-173798777	0.3949
NM_001171182	chr1(.):173763687-173798270	0.3992
NM_001122770	chr1(.):173832492-173860774	0.6149
NR_003943	chr1(.):173830448-173840509	1.6171
NR_003942	chr1(.):173830772-173840853	1.6162
NR_003941	chr1(.):173831016-173841076	1.6168
NR_003940	chr1(.):173828970-173839041	1.6286
NR_003939	chr1(.):173829487-173839568	1.6233
NR_002579	chr1(.):173831811-173841883	1.5914
NR_003938	chr1(.):173828312-173838355	1.5961
NR_002750	chr1(.):173830105-173840166	1.6173
NR_002746	chr1(.):173828506-173838583	1.6133
NM_000488	chr1(.):173867941-173891516	0.0724
NR_003944	chr1(.):173829770-173839824	1.6235
NM_032522	chr1(.):173832492-173847778	1.059
NR_037605	chr1(.):173827385-173838079	1.4409
NR_002578	chr1(.):173828038-173842125	1.2058
NM_015602	chr1(.):179846419-179894211	0.7583
NM_006469	chr1(.):185260521-185291461	1.1266
NM_003292	chr1(.):186275785-186349457	0.5158
NM_022375	chr1(.):186364703-186375587	0.3654
NM_022576	chr1(.):186407714-186422856	0.093
NM_001195216	chr1(.):197698138-197749623	1.0347
NM_001031725	chr1(.):200608164-200644126	0.4343
NM_005298	chr1(.):200837165-200848251	0.1193
NM_018265	chr1(.):200855638-200889864	0.3448
NM_001142569	chr1(.):200858998-200889864	0.3507
NM_017596	chr1(.):200933519-200997828	0.4056
NR_031599	chr1(.):201772738-201782830	0.1063
NR_034150	chr1(.):203262885-203279453	1.6734
NM_006763	chr1(.):203269663-203283729	1.6745
NM_002023	chr1(.):203304751-203325289	0.0617
NR_027022	chr1(.):204332557-204343847	0.0871
NM_002646	chr1(.):204386757-204464474	0.1202
NM_032833	chr1(.):204367491-204385944	2.7837
NM_002393	chr1(.):204480510-204532248	0.7544
NM_001007544	chr1(.):206233871-206293647	0.6332
NM_148964	chr1(.):206312458-206337104	0.0479
NM_006893	chr1(.):206759973-206790904	0.2732
NM_182665	chr1(.):206725491-206767616	0.4762
NM_032960	chr1(.):206853288-206912626	0.4485
NR_026817	chr1(.):207986723-208000941	3.6314
NR_029832	chr1(.):207970196-207980284	0.2736
NR_029518	chr1(.):207970787-207980868	0.2821
NM_153606	chr1(.):212792788-212805120	0.1315
NM_001030287	chr1(.):212733696-212799116	0.5791
NM_001674	chr1(.):212776993-212799116	1.333
NM_001748	chr1(.):223895118-223968720	0.3583
NM_001146068	chr1(.):223884294-223968720	0.3262
NM_025160	chr1(.):224567844-224627001	0.7756
NM_002296	chr1(.):225584203-225620784	0.6691
NM_194442	chr1(.):225584203-225621519	0.6575
NM_000120	chr1(.):226008001-226038262	0.1456
NM_020997	chr1(.):226068981-226081836	0.5486
NM_014698	chr1(.):226028232-226075420	0.4423
NM_001172425	chr1(.):226119297-226134083	0.4398
NM_152608	chr1(.):226165402-226192066	1.1911
NM_013328	chr1(.):226102579-226116965	0.5481
NR_002315	chr1(.):226245427-226264703	2.4017
NM_002107	chr1(.):226245420-226264703	2.4009
NM_031944	chr1(.):226406382-226418513	0.1659
NM_001618	chr1(.):226543391-226600801	0.6485
NM_181441	chr1(.):228289379-228302013	1.0506
NR_037415	chr1(.):228279963-228290042	0.259
NM_001024227	chr1(.):228265850-228291913	2.3927
NM_001024226	chr1(.):228265360-228291913	2.3504
NM_024319	chr1(.):228283427-228296022	0.5486
NM_001159391	chr1(.):228327403-228341655	0.7768
NM_001159390	chr1(.):228322928-228341655	0.6961
NM_020435	chr1(.):228332552-228352527	0.0873
NM_033445	chr1(.):228640064-228650560	1.2023
NM_001010858	chr1(.):228670067-228688889	2.688
NM_175055	chr1(.):228640807-228651259	1.2055
NM_182972	chr1(.):234735014-234750271	9.9203
NR_033927	chr1(.):234760056-234775526	0.0817
NM_014322	chr1(.):241751451-241808701	0.7204
NM_001821	chr1(.):241787166-241804232	1.4049
NM_031844	chr1(.):245008601-245032827	2.9026
NM_198076	chr1(.):244993638-245013359	2.6118
NR_026778	chr1(.):244998939-245015243	1.0894
NM_173858	chr1(.):247414373-247425447	0.083
NR_037480	chr1(.):247360268-247370362	0.2266
NM_030645	chr1(.):249099650-249125154	0.9797
NM_024836	chr1(.):249127529-249148714	1.1383
NM_001136036	chr1(.):249139202-249158125	0.3597
NM_001193328	chr1(.):249139202-249158315	0.3572
NR_036070	chr1(.):249115575-249125642	2.2078
NM_015535	chr2(.):201165603-201351986	0.3017
NM_001100422	chr2(.):201165984-201351986	0.3021
NM_001100423	chr2(.):201166355-201351986	0.3025
NM_004801	chr2(.):50140642-51264674	0.0943
NM_020458	chr2(.):47163312-47308275	0.3506
NR_033872	chr2(.):70184394-70319147	0.6204
NR_015395	chr2(.):112119590-112257692	0.6976
NR_024373	chr2(.):112181885-112257692	1.1939
NM_194250	chr2(.):185458092-185809214	0.1271
NM_001204	chr2(.):203236049-203437474	0.1807
NM_021141	chr2(.):216969019-217076016	0.2394
NM_015488	chr2(.):219130114-219216516	0.3063
NM_022152	chr2(.):219133916-219162280	0.8236
NM_001012514	chr2(.):231724620-231748963	0.7995
NM_145693	chr2(.):11881739-11972533	0.5584
NM_018263	chr2(.):25957252-26106312	0.2345
NM_170672	chr2(.):33656415-33794798	0.5745
NM_005813	chr2(.):37472645-37549222	0.8511
NM_001135652	chr2(.):37328698-37379965	0.0794
NM_019024	chr2(.):37203152-37316485	0.1091
NM_003618	chr2(.):39471421-39669219	0.2453
NM_005633	chr2(.):39203689-39352604	0.2445
NM_024766	chr2(.):44584042-45004729	0.2244
NM_018079	chr2(.):45610818-45843433	0.1916
NM_012249	chr2(.):46764866-46816827	1.0985
NM_001190274	chr2(.):48029058-48137932	0.4931
NM_025133	chr2(.):48029058-48120858	0.1463
NM_001163561	chr2(.):47309129-47387517	0.061
NM_001039753	chr2(.):54947148-55204156	0.1542
NM_022893	chr2(.):60679328-60785633	0.264
NM_018014	chr2(.):60673301-60785633	0.2572
NM_020651	chr2(.):64314785-64376605	1.0108
NR_036586	chr2(.):65123973-65164581	0.65
NM_000945	chr2(.):68400988-68484651	0.5007
NM_002056	chr2(.):69541904-69619382	0.512
NM_006857	chr2(.):70116089-70137349	0.212
NR_027749	chr2(.):74705199-74726691	0.2008
NM_001080824	chr2(.):85043795-85113252	0.1063
NM_001198954	chr2(.):86725552-86953245	0.2901
NR_024204	chr2(.):87749973-87826030	1.6386
NM_004836	chr2(.):88851258-88932094	1.1857
NM_020151	chr2(.):96845602-96879573	0.328
NM_004027	chr2(.):99056320-99212496	0.5823
NM_001566	chr2(.):99056320-99203284	0.6123
NM_004336	chr2(.):111390408-111440684	0.4437
NR_029399	chr2(.):113912420-114210429	0.1453
NM_001172435	chr2(.):135804834-135933279	0.3026
NM_016836	chr2(.):161123661-161355318	0.1908
NM_024770	chr2(.):172168912-172296312	0.1786
NM_001880	chr2(.):175934005-176037897	0.349
NM_001077269	chr2(.):175419301-175552627	0.4783
NM_006164	chr2(.):178090032-178134859	0.7462
NM_001145413	chr2(.):178090032-178133617	0.7665
NM_017694	chr2(.):191268080-191372041	0.1772
NM_014905	chr2(.):191740546-191834776	0.3869
NR_024415	chr2(.):192537797-192558248	1.2077
NM_001031716	chr2(.):192537860-192558248	1.2112
NM_004226	chr2(.):196993306-197041336	1.1987
NM_153697	chr2(.):197959194-198180521	0.1519
NM_001195144	chr2(.):197846385-198180521	0.1294
NM_144629	chr2(.):198430526-198545584	0.0955
NM_006226	chr2(.):198664425-199019608	0.1499
NM_001228	chr2(.):202093165-202157434	0.4375
NM_003879	chr2(.):201975889-202034003	1.7462
NM_001127184	chr2(.):201975815-202011323	2.6691
NM_001162407	chr2(.):201712731-201734284	1.9391
NM_004071	chr2(.):201712731-201734467	1.9235
NM_173822	chr2(.):201833440-201941392	0.1769
NM_033358	chr2(.):202093165-202151638	0.4737
NM_015934	chr2(.):203125514-203173384	0.6418
NM_000465	chr2(.):215588274-215679428	0.2645
NM_018441	chr2(.):216898110-216951539	0.0901
NM_005737	chr2(.):235396685-235410693	0.6578
NM_001137551	chr2(.):238595806-238695290	0.1494
NM_001137550	chr2(.):238531223-238695290	0.1223
NM_017844	chr2(.):241413838-241502405	0.1867
NM_001195381	chr2(.):241539824-241575676	0.0392
NM_002166	chr2(.):8817112-8829583	0.845
NM_003183	chr2(.):9624410-9700917	0.4167
NM_005742	chr2(.):10918516-10957960	0.9028
NM_002997	chr2(.):20395557-20429927	1.2318
NM_001006946	chr2(.):20395557-20430194	1.2227
NM_015376	chr2(.):33733941-33794798	0.2703
NM_001139488	chr2(.):33696320-33794798	0.7785
NM_174931	chr2(.):37306593-37328738	0.509
NM_144736	chr2(.):37453773-37481303	0.2659
NM_005760	chr2(.):37423774-37463740	0.2474
NM_012413	chr2(.):37566752-37605465	1.6716
NM_024775	chr2(.):39000326-39014106	0.1265
NM_001031684	chr2(.):38965740-38983636	0.9292
NM_001195446	chr2(.):38965742-38983636	0.9293
NM_006887	chr2(.):43444540-43458745	2.0952
NR_027251	chr2(.):43449349-43460994	1.6754
NM_080653	chr2(.):46733985-46752096	0.0431
NM_173074	chr2(.):46803412-46849251	0.2532
NM_014171	chr2(.):46839324-46857881	0.3759
NM_001171508	chr2(.):47124008-47173994	0.3864
NM_001743	chr2(.):47382220-47408740	0.8529
NM_207521	chr2(.):55194326-55281326	0.6055
NM_207520	chr2(.):55194326-55282734	0.611
NM_007008	chr2(.):55194326-55242470	0.7685
NR_033837	chr2(.):64407212-64437619	0.2542
NM_017657	chr2(.):64746438-64825138	0.4779
NM_001193493	chr2(.):65210578-65256000	0.469
NM_003038	chr2(.):65211494-65256000	0.4769
NM_020143	chr2(.):68380004-68408094	0.5944
NM_138458	chr2(.):68352280-68389656	0.4433
NM_014882	chr2(.):68996932-69058957	0.1328
NM_001166277	chr2(.):68956912-69058957	0.1617
NM_001002755	chr2(.):69618252-69669753	0.1663
NM_152792	chr2(.):70182223-70194397	0.0505
NM_002357	chr2(.):70137202-70175076	0.4373
NM_006196	chr2(.):70309584-70321334	5.8191
NR_024444	chr2(.):70346167-70357448	0.8101
NM_006636	chr2(.):74420689-74447424	0.7844
NM_018221	chr2(.):74378210-74410995	0.3241
NM_053050	chr2(.):74694108-74704927	0.4573
NM_032779	chr2(.):74694958-74715357	0.4172
NM_001146158	chr2(.):74683183-74697537	1.1184
NM_001015056	chr2(.):74647987-74672710	0.1104
NM_012477	chr2(.):74680576-74693010	1.4404
NM_001145054	chr2(.):74636302-74649844	0.298
NM_001015055	chr2(.):74647987-74674060	0.1066
NM_031288	chr2(.):74677198-74690087	1.1137
NM_032118	chr2(.):74643884-74657882	0.2121
NM_016170	chr2(.):74736595-74749275	0.0409
NM_001009812	chr2(.):74719643-74735443	0.554
NM_032673	chr2(.):74727169-74739821	0.6908
NR_024606	chr2(.):74724743-74737192	0.7003
NM_021103	chr2(.):85127762-85138799	0.7483
NM_020122	chr2(.):85193230-85291595	0.3892
NM_015425	chr2(.):86248450-86338278	0.3539
NR_026984	chr2(.):86242338-86255991	0.0944
NM_001198951	chr2(.):86825515-86856000	1.0981
NM_001198952	chr2(.):86838539-86856000	1.835
NM_001037228	chr2(.):96900976-96912701	0.2566
NM_172003	chr2(.):114190267-114258781	0.284
NM_002101	chr2(.):127408683-127459246	0.2333
NM_025052	chr2(.):135717272-135787248	0.0629
NM_006186	chr2(.):157175943-157194287	0.9804
NM_004288	chr2(.):158266130-158305604	1.6676
NM_002610	chr2(.):173415778-173468862	0.6682
NM_001172712	chr2(.):174766186-174835430	0.4706
NM_001017371	chr2(.):174766186-174833947	0.479
NM_003387	chr2(.):175419301-175504307	0.7231
NM_001002258	chr2(.):176035985-176051391	0.4181
NM_001190329	chr2(.):176035985-176051490	0.4155
NR_030630	chr2(.):176027360-176037437	1.0415
NR_036075	chr2(.):178115672-178125738	0.2703
NM_194247	chr2(.):178072421-178093685	1.5749
NM_000885	chr2(.):182316618-182407468	0.5427
NM_005966	chr2(.):191508847-191562492	0.3937
NM_020342	chr2(.):196516851-196607426	0.2549
NM_001127257	chr2(.):196516531-196607426	0.2544
NM_012433	chr2(.):198251697-198304771	0.5348
NM_001005526	chr2(.):198278520-198304771	0.9803
NM_002156	chr2(.):198346307-198369640	1.2492
NM_001100819	chr2(.):198375770-198422515	0.2649
NM_025147	chr2(.):198313230-198344851	0.625
NM_199482	chr2(.):198375319-198422515	0.263
NM_002157	chr2(.):198359720-198373187	2.021
NM_199440	chr2(.):198346307-198369998	1.2322
NM_138395	chr2(.):198565086-198578114	0.5655
NM_014670	chr2(.):201671646-201693560	0.66
NM_001142355	chr2(.):201749049-201773655	0.664
NM_130906	chr2(.):201730678-201758849	0.5737
NM_021824	chr2(.):201749107-201773655	0.6653
NM_001142356	chr2(.):201751640-201773655	0.7312
NM_002491	chr2(.):201931461-201955473	0.3739
NM_001127183	chr2(.):201978386-202033841	1.825
NM_032974	chr2(.):202042620-202099110	0.4854
NM_001230	chr2(.):202042620-202091383	0.4802
NM_033356	chr2(.):202120222-202157434	0.5113
NM_001080125	chr2(.):202117753-202157434	0.4942
NM_003352	chr2(.):203065902-203108322	0.1617
NR_003031	chr2(.):203152773-203162857	0.1242
NR_003694	chr2(.):203151039-203161151	0.1295
NR_003058	chr2(.):203136153-203146241	0.4661
NM_001142310	chr2(.):216941588-216972506	0.0646
NM_152862	chr2(.):219076873-219124071	0.5501
NM_000634	chr2(.):219022567-219036716	0.0511
