#MM3 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM3.H3K27ac_ROSE/MM3_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM3.jin.bam
#Using cutoff of 29316.9957 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM3.jin.bam	enhancerRank	isStretch
6_MACS_peak_1167_lociStitched	chr1	94127356	94184070	6	48867	80738.0504	63	1
3_MACS_peak_18582_lociStitched	chr4	40182120	40241750	3	48761	100899.923	64	1
5_MACS_peak_18121_lociStitched	chr3	183219761	183275150	5	48643	61094.067	65	1
6_MACS_peak_16201_lociStitched	chr22	38609152	38673738	6	48360	59244.7378	66	1
4_MACS_peak_2217_lociStitched	chr1	205242049	205292073	4	48284	104495.1336	67	1
3_MACS_peak_1668_lociStitched	chr1	155899851	155955896	3	48239	87054.6985	68	1
4_MACS_peak_16173_lociStitched	chr22	37593435	37645413	4	48114	79781.0322	69	1
7_MACS_peak_3787_lociStitched	chr10	126365392	126434175	7	47901	70660.7759	70	1
2_MACS_peak_11008_lociStitched	chr17	75428460	75477610	2	47638	78350.015	71	1
4_MACS_peak_12761_lociStitched	chr2	16794538	16849266	4	47445	86355.3112	72	1
11_MACS_peak_9981_lociStitched	chr17	4234627	4312656	11	47141	63944.7655	73	1
1_MACS_peak_6424_lociStitched	chr12	123343534	123390426	1	46893	131297.6	74	1
3_MACS_peak_5003_lociStitched	chr11	128582270	128632704	3	46670	73754.6816	75	1
7_MACS_peak_20425_lociStitched	chr5	118643328	118705378	7	46639	44527.08	76	1
3_MACS_peak_3346_lociStitched	chr10	80825470	80879554	3	46592	60168.45	77	1
3_MACS_peak_18492_lociStitched	chr4	25841774	25893137	3	46041	73305.2736	78	1
6_MACS_peak_8750_lociStitched	chr15	81574695	81630612	6	45599	57387.6171	79	1
6_MACS_peak_25033_lociStitched	chr8	125604621	125656087	6	45342	60580.6286	80	1
5_MACS_peak_5110_lociStitched	chr12	7022277	7081424	5	45285	97793.6498	81	1
5_MACS_peak_19297_lociStitched	chr4	144255971	144311444	5	45067	84879.2373	82	1
4_MACS_peak_26113_lociStitched	chr9	127015586	127063611	4	44787	57101.725	83	1
5_MACS_peak_880_lociStitched	chr1	66794944	66850172	5	44317	97206.8028	84	1
6_MACS_peak_13165_lociStitched	chr2	54775905	54833372	6	44311	53151.2283	85	1
2_MACS_peak_19901_lociStitched	chr5	56108043	56153437	2	43982	58063.4654	86	1
6_MACS_peak_4388_lociStitched	chr11	65306494	65360322	6	43897	72866.9636	87	1
6_MACS_peak_6460_lociStitched	chr12	124922437	124983747	6	43854	83430.648	88	1
8_MACS_peak_8437_lociStitched	chr15	60832708	60886139	8	43663	58645.8656	89	1
7_MACS_peak_9581_lociStitched	chr16	67546577	67603071	7	43575	71956.4078	90	1
4_MACS_peak_9615_lociStitched	chr16	68269383	68322469	4	43502	48621.4674	91	1
4_MACS_peak_25507_lociStitched	chr9	33123369	33169802	4	42843	63334.612	92	1
3_MACS_peak_22906_lociStitched	chr7	18533300	18579602	3	42486	69679.8798	93	1
4_MACS_peak_7692_lociStitched	chr14	74206566	74257619	4	42205	55903.035	94	1
7_MACS_peak_16434_lociStitched	chr22	50728908	50785490	7	42035	50397.5874	95	1
7_MACS_peak_16804_lociStitched	chr3	42088660	42142032	7	41639	50447.2144	96	1
2_MACS_peak_5133_lociStitched	chr12	9854153	9897373	2	41299	86249.832	97	1
5_MACS_peak_1628_lociStitched	chr1	154907122	154957474	5	40974	93020.2848	98	1
3_MACS_peak_10444_lociStitched	chr17	38464596	38510180	3	40887	65403.9232	99	1
3_MACS_peak_16054_lociStitched	chr22	29182676	29228170	3	40798	86056.4504	100	1
6_MACS_peak_4462_lociStitched	chr11	67157828	67215552	6	40541	68622.2912	101	1
5_MACS_peak_22691_lociStitched	chr6	164122092	164163865	5	40447	51740.0378	102	1
5_MACS_peak_21208_lociStitched	chr6	16468331	16521042	5	40077	55894.7444	103	1
4_MACS_peak_16237_lociStitched	chr22	39825770	39870815	4	39754	46198.152	104	1
8_MACS_peak_13379_lociStitched	chr2	70308646	70371942	8	39708	100165.92	105	1
1_MACS_peak_13561_lociStitched	chr2	88890032	88929590	1	39559	100845.2094	106	1
5_MACS_peak_26239_lociStitched	chr9	134516184	134562838	5	39544	68436.7526	107	1
8_MACS_peak_13879_lociStitched	chr2	135002762	135053137	8	39260	38723.2625	108	1
6_MACS_peak_21074_lociStitched	chr6	7128921	7175096	6	38931	52634.8825	109	1
1_MACS_peak_17021_lociStitched	chr3	53193317	53231840	1	38524	56386.1151	110	1
4_MACS_peak_20894_lociStitched	chr5	173138609	173179709	4	38024	59853.93	111	1
4_MACS_peak_2488_lociStitched	chr1	230326465	230370903	4	37906	86045.2994	112	1
6_MACS_peak_4650_lociStitched	chr11	82669714	82720544	6	37884	47083.829	113	1
5_MACS_peak_15346_lociStitched	chr20	46094453	46139136	5	37800	57417.655	114	1
5_MACS_peak_8461_lociStitched	chr15	63762238	63803922	5	37748	72142.4988	115	1
2_MACS_peak_5417_lociStitched	chr12	32684939	32723386	2	37492	38227.8521	116	1
1_MACS_peak_8039_lociStitched	chr14	106143294	106180466	1	37173	552535.7596	117	1
4_MACS_peak_18744_lociStitched	chr4	71512999	71556283	4	36997	53157.0804	118	1
5_MACS_peak_1901_lociStitched	chr1	174124390	174176229	5	36991	74166.0573	119	1
1_MACS_peak_8036_lociStitched	chr14	106022767	106059654	1	36888	553511.5672	120	1
4_MACS_peak_25808_lociStitched	chr9	92018516	92064207	4	36703	37864.1317	121	1
4_MACS_peak_25984_lociStitched	chr9	112885254	112928148	4	36629	44584.0236	122	1
4_MACS_peak_16157_lociStitched	chr22	36745863	36785487	4	36475	40571.0136	123	1
4_MACS_peak_3696_lociStitched	chr10	112599177	112645029	4	36409	89140.8732	124	1
8_MACS_peak_24195_lociStitched	chr8	19485708	19542513	8	36356	37542.4245	125	1
7_MACS_peak_15231_lociStitched	chr20	35447534	35505957	7	36288	48128.8674	126	1
4_MACS_peak_13302_lociStitched	chr2	64859720	64897019	4	36276	48913.9086	127	1
3_MACS_peak_22619_lociStitched	chr6	157968955	158009374	3	36150	56816.9883	128	1
4_MACS_peak_21567_lociStitched	chr6	36684668	36727865	4	36092	54518.9337	129	1
5_MACS_peak_22067_lociStitched	chr6	108877727	108920879	5	36086	58527.0576	130	1
3_MACS_peak_4355_lociStitched	chr11	64610865	64648752	3	35952	86689.2447	131	1
4_MACS_peak_5089_lociStitched	chr12	6532348	6581218	4	35868	59113.152	132	1
7_MACS_peak_11617_lociStitched	chr19	905394	956188	7	35790	52932.4274	133	1
5_MACS_peak_1704_lociStitched	chr1	157507090	157552484	5	35773	45684.5216	134	1
4_MACS_peak_12791_lociStitched	chr2	20384908	20428398	4	35761	54732.165	135	1
4_MACS_peak_26027_lociStitched	chr9	117124948	117161623	4	35672	37921.95	136	1
2_MACS_peak_23730_lociStitched	chr7	115774625	115811315	2	35617	62244.585	137	1
3_MACS_peak_13098_lociStitched	chr2	46761058	46804635	3	35595	57464.9899	138	1
4_MACS_peak_2189_lociStitched	chr1	203705413	203746696	4	35573	57044.8494	139	1
4_MACS_peak_11418_lociStitched	chr18	46443061	46481331	4	35442	39927.091	140	1
4_MACS_peak_22213_lociStitched	chr6	126100698	126142717	4	35352	51548.9092	141	1
6_MACS_peak_7627_lociStitched	chr14	70077057	70122073	6	35287	36575.5	142	1
6_MACS_peak_5376_lociStitched	chr12	31714606	31757906	6	35260	45066.64	143	1
6_MACS_peak_1145_lociStitched	chr1	93393977	93442536	6	35093	61791.3275	144	1
3_MACS_peak_17978_lociStitched	chr3	171843600	171879205	3	35055	39760.1035	145	1
4_MACS_peak_3877_lociStitched	chr11	1858552	1897903	4	35055	46863.1059	146	1
6_MACS_peak_13282_lociStitched	chr2	64415088	64463407	6	34897	72695.9355	147	1
9_MACS_peak_13273_lociStitched	chr2	64312073	64372748	9	34895	55250.655	148	1
3_MACS_peak_15451_lociStitched	chr20	52521902	52560745	3	34872	79022.1992	149	1
7_MACS_peak_7191_lociStitched	chr13	114862023	114915811	7	34765	35075.1548	150	1
5_MACS_peak_25209_lociStitched	chr8	141567768	141612363	5	34739	81359.118	151	1
2_MACS_peak_2264_lociStitched	chr1	207970407	208008300	2	34638	88404.369	152	1
3_MACS_peak_15106_lociStitched	chr20	25258942	25301514	3	34385	58319.3828	153	1
6_MACS_peak_13539_lociStitched	chr2	87891792	87946408	6	34374	35959.1744	154	1
3_MACS_peak_13710_lociStitched	chr2	111787236	111830125	3	34371	74845.5939	155	1
1_MACS_peak_12351_lociStitched	chr19	44255905	44290234	1	34330	46917.4443	156	1
5_MACS_peak_13317_lociStitched	chr2	65131002	65178880	5	34169	44818.5958	157	1
4_MACS_peak_13916_lociStitched	chr2	136863900	136900409	4	34157	116591.4915	158	1
4_MACS_peak_26688_lociStitched	chrX	48767485	48804861	4	33974	42545.1008	159	1
4_MACS_peak_23457_lociStitched	chr7	90329001	90371391	4	33958	50685.723	160	1
6_MACS_peak_20716_lociStitched	chr5	150431261	150478978	6	33942	48552.0475	161	1
5_MACS_peak_24824_lociStitched	chr8	98633908	98671368	5	33769	44656.066	162	1
5_MACS_peak_16851_lociStitched	chr3	45669997	45710004	5	33670	23876.1776	163	1
6_MACS_peak_12233_lociStitched	chr19	39137532	39187360	6	33645	42627.854	164	1
3_MACS_peak_11536_lociStitched	chr18	60797601	60832701	3	33603	121049.37	165	1
4_MACS_peak_16688_lociStitched	chr3	30663349	30704243	4	33516	23779.861	166	1
1_MACS_peak_603_lociStitched	chr1	40838331	40871749	1	33419	103385.2666	167	1
1_MACS_peak_6468_lociStitched	chr12	125021488	125054894	1	33407	56342.5596	168	1
3_MACS_peak_2229_lociStitched	chr1	206078871	206117120	3	33263	51919.1926	169	1
6_MACS_peak_26770_lociStitched	chrX	64886329	64928359	6	33260	26306.577	170	1
4_MACS_peak_1624_lociStitched	chr1	154800839	154836382	4	33238	40892.2215	171	1
8_MACS_peak_8887_lociStitched	chr15	93345999	93397773	8	33131	53477.3646	172	1
3_MACS_peak_17975_lociStitched	chr3	171797621	171834782	3	33129	55440.4959	173	1
6_MACS_peak_15478_lociStitched	chr20	56241931	56292897	6	33097	38443.6538	174	1
5_MACS_peak_15121_lociStitched	chr20	30261390	30312312	5	33050	33939.513	175	1
4_MACS_peak_5160_lociStitched	chr12	11897751	11937994	4	33014	47559.1774	176	1
3_MACS_peak_5531_lociStitched	chr12	48190989	48232044	3	32895	53868.2655	177	1
4_MACS_peak_6425_lociStitched	chr12	123401315	123437764	4	32867	50576.6324	178	1
3_MACS_peak_13034_lociStitched	chr2	42322955	42361822	3	32864	66229.368	179	1
6_MACS_peak_6201_lociStitched	chr12	109009866	109048243	6	32783	55028.7803	180	1
1_MACS_peak_24363_lociStitched	chr8	37730131	37762889	1	32759	75215.6438	181	1
6_MACS_peak_27280_lociStitched	chrY	23387518	23423595	6	32499	32202.3302	182	1
4_MACS_peak_9553_lociStitched	chr16	66546987	66590108	4	32495	81938.5242	183	1
3_MACS_peak_20973_lociStitched	chr5	180223592	180261835	3	32478	59670.5529	184	1
1_MACS_peak_22841_lociStitched	chr7	7998773	8031047	1	32275	47972.0736	185	1
4_MACS_peak_8829_lociStitched	chr15	89163653	89201682	4	32204	57317.3088	186	1
4_MACS_peak_16467_lociStitched	chr3	3120291	3154292	4	32195	52198.3352	187	1
1_MACS_peak_1688_lociStitched	chr1	156448275	156480449	1	32175	98478.1792	188	1
6_MACS_peak_23415_lociStitched	chr7	81397152	81444333	6	32068	33668.3616	189	1
3_MACS_peak_21742_lociStitched	chr6	52381707	52420223	3	32054	27642.9332	190	1
2_MACS_peak_9257_lociStitched	chr16	21495925	21532887	2	31995	56647.9612	191	1
5_MACS_peak_11499_lociStitched	chr18	56594376	56644957	5	31950	57282.9825	192	1
6_MACS_peak_22436_lociStitched	chr6	143222911	143270730	6	31928	91257.7796	193	1
3_MACS_peak_25423_lociStitched	chr9	20352425	20386752	3	31846	40468.1003	194	1
4_MACS_peak_16368_lociStitched	chr22	46422270	46469453	4	31747	60285.7191	195	1
5_MACS_peak_14820_lociStitched	chr2	233923085	233966308	5	31697	35633.0412	196	1
5_MACS_peak_21616_lociStitched	chr6	41669353	41704174	5	31646	54738.612	197	1
7_MACS_peak_11547_lociStitched	chr18	60944534	60989783	7	31530	48963.9429	198	1
2_MACS_peak_523_lociStitched	chr1	36613136	36644751	2	31410	62664.0915	199	1
5_MACS_peak_2771_lociStitched	chr10	11635955	11679654	5	31311	35977.3867	200	1
4_MACS_peak_15564_lociStitched	chr21	15888336	15921827	4	31218	58733.1667	201	1
5_MACS_peak_17957_lociStitched	chr3	169861047	169900453	5	31164	41344.7752	202	1
6_MACS_peak_11110_lociStitched	chr17	80475942	80513792	6	31142	33478.325	203	1
1_MACS_peak_15247_lociStitched	chr20	35916722	35947847	1	31126	70000.125	204	1
4_MACS_peak_2748_lociStitched	chr10	11186451	11223484	4	31005	39632.7166	205	1
1_MACS_peak_1601_lociStitched	chr1	153810367	153841250	1	30884	51945.206	206	1
4_MACS_peak_17971_lociStitched	chr3	171752266	171788612	4	30877	56478.0494	207	1
4_MACS_peak_18419_lociStitched	chr4	14153774	14190660	4	30839	46251.3554	208	1
2_MACS_peak_8638_lociStitched	chr15	75062947	75093862	2	30829	53291.277	209	1
3_MACS_peak_6837_lociStitched	chr13	49048963	49085531	3	30794	38155.0512	210	1
5_MACS_peak_16302_lociStitched	chr22	42305715	42343829	5	30717	63086.2928	211	1
4_MACS_peak_13354_lociStitched	chr2	68940736	68980414	4	30685	38201.9784	212	1
6_MACS_peak_15304_lociStitched	chr20	43587504	43627758	6	30681	42065.43	213	1
7_MACS_peak_8908_lociStitched	chr15	94798269	94858259	7	30664	33288.451	214	1
2_MACS_peak_3353_lociStitched	chr10	81000654	81030921	2	30252	45173.4975	215	1
2_MACS_peak_16545_lociStitched	chr3	13033689	13063950	2	30202	82397.6769	216	1
5_MACS_peak_1768_lociStitched	chr1	161122459	161161327	5	30157	41623.7412	217	1
5_MACS_peak_7809_lociStitched	chr14	89795219	89839671	5	30122	27057.9324	218	1
5_MACS_peak_19548_lociStitched	chr4	185230734	185277477	5	30122	57068.5287	219	1
3_MACS_peak_20165_lociStitched	chr5	88099984	88135208	3	30036	31250.7328	220	1
4_MACS_peak_13358_lociStitched	chr2	68988700	69025073	4	30013	40996.0083	221	1
5_MACS_peak_15182_lociStitched	chr20	32972684	33009616	5	30012	26820.0184	222	1
2_MACS_peak_15811_lociStitched	chr21	44769979	44806190	2	30001	85830.9333	223	1
5_MACS_peak_9653_lociStitched	chr16	70433352	70474336	5	29934	32848.676	224	1
2_MACS_peak_1470_lociStitched	chr1	145426267	145458627	2	29923	68324.904	225	1
3_MACS_peak_14256_lociStitched	chr2	175443255	175479229	3	29915	32581.6518	226	1
4_MACS_peak_1422_lociStitched	chr1	120779256	120817762	4	29880	47135.1946	227	1
6_MACS_peak_22372_lociStitched	chr6	139570095	139616868	6	29832	46988.1558	228	1
2_MACS_peak_17841_lociStitched	chr3	151909529	151944923	2	29824	88831.8612	229	1
6_MACS_peak_13725_lociStitched	chr2	112070894	112115891	6	29790	25094.8269	230	1
2_MACS_peak_6405_lociStitched	chr12	122218549	122250828	2	29684	65716.8161	231	1
4_MACS_peak_26095_lociStitched	chr9	126079178	126112941	4	29599	51015.893	232	1
5_MACS_peak_26244_lociStitched	chr9	134578868	134616665	5	29585	35986.5237	233	1
3_MACS_peak_20249_lociStitched	chr5	95646938	95681950	3	29542	48123.994	234	1
5_MACS_peak_12685_lociStitched	chr2	8650362	8694227	5	29514	36293.901	235	1
2_MACS_peak_21698_lociStitched	chr6	45771956	45806156	2	29411	74463.66	236	1
3_MACS_peak_25591_lociStitched	chr9	37177050	37213682	3	29326	37818.8768	237	1
3_MACS_peak_14468_lociStitched	chr2	197013598	197049061	3	29252	36048.1395	238	1
6_MACS_peak_11639_lociStitched	chr19	1239066	1277648	6	29229	62321.5046	239	1
5_MACS_peak_18715_lociStitched	chr4	68409049	68448019	5	29220	31043.502	240	1
5_MACS_peak_13588_lociStitched	chr2	96889463	96933735	5	29201	40809.9296	241	1
7_MACS_peak_7245_lociStitched	chr14	23254623	23300327	7	29177	28724.964	242	1
3_MACS_peak_11382_lociStitched	chr18	42441513	42474456	3	29171	24852.1992	243	1
4_MACS_peak_17700_lociStitched	chr3	133179030	133211612	4	29165	28685.1928	244	1
4_MACS_peak_6019_lociStitched	chr12	94540221	94573683	4	29107	42389.6616	245	1
4_MACS_peak_1792_lociStitched	chr1	161673953	161721371	4	29071	42671.4582	246	1
5_MACS_peak_27209_lociStitched	chrY	1534867	1575947	5	29031	26529.464	247	1
5_MACS_peak_21970_lociStitched	chr6	90048920	90086626	5	28978	50642.9286	248	1
3_MACS_peak_21142_lociStitched	chr6	13271370	13311104	3	28926	81558.0084	249	1
5_MACS_peak_26375_lociStitched	chrX	1584837	1625599	5	28884	26874.3866	250	1
3_MACS_peak_8947_lociStitched	chr15	101457229	101490637	3	28826	29823.3216	251	1
1_MACS_peak_19746_lociStitched	chr5	32569685	32598442	1	28758	44576.2257	252	1
1_MACS_peak_16850_lociStitched	chr3	45632363	45661024	1	28662	41435.2077	253	1
3_MACS_peak_22036_lociStitched	chr6	106427529	106461023	3	28661	58219.2708	254	1
2_MACS_peak_24084_lociStitched	chr8	6262081	6291363	2	28657	72013.2226	255	1
4_MACS_peak_1674_lociStitched	chr1	156065715	156101061	4	28603	60865.812	256	1
5_MACS_peak_14081_lociStitched	chr2	158268756	158311443	5	28599	83367.711	257	1
4_MACS_peak_22465_lociStitched	chr6	144650311	144684499	4	28598	28615.356	258	1
2_MACS_peak_6066_lociStitched	chr12	96580793	96610663	2	28564	49294.461	259	1
4_MACS_peak_24549_lociStitched	chr8	61811577	61842904	4	28554	65229.0794	260	1
2_MACS_peak_10994_lociStitched	chr17	75122764	75154052	2	28463	51434.3432	261	1
4_MACS_peak_5187_lociStitched	chr12	12843475	12880443	4	28247	114589.7096	262	1
7_MACS_peak_8808_lociStitched	chr15	86010796	86049153	7	28164	20110.5751	263	1
4_MACS_peak_17335_lociStitched	chr3	101495548	101531753	4	28154	33341.1845	264	1
3_MACS_peak_379_lociStitched	chr1	27045954	27077808	3	28147	22189.4964	265	1
5_MACS_peak_7898_lociStitched	chr14	95696403	95734122	5	28026	31103.0874	266	1
3_MACS_peak_5983_lociStitched	chr12	92930973	92966108	3	27969	37590.9365	267	1
3_MACS_peak_19983_lociStitched	chr5	66481526	66514430	3	27930	50027.2416	268	1
5_MACS_peak_5411_lociStitched	chr12	32608057	32648689	5	27832	31306.956	269	1
3_MACS_peak_738_lociStitched	chr1	51954937	51987133	3	27674	47450.4648	270	1
4_MACS_peak_793_lociStitched	chr1	54819209	54852248	4	27674	39785.5638	271	1
4_MACS_peak_21104_lociStitched	chr6	7957993	7995141	4	27550	53567.416	272	1
2_MACS_peak_19546_lociStitched	chr4	185184072	185215052	2	27465	57876.836	273	1
2_MACS_peak_17433_lociStitched	chr3	111831334	111859434	2	27462	30024.85	274	1
3_MACS_peak_1438_lociStitched	chr1	143942721	143972561	3	27447	48391.528	275	1
4_MACS_peak_13014_lociStitched	chr2	40339495	40372784	4	27412	37450.125	276	1
1_MACS_peak_4060_lociStitched	chr11	22676508	22703894	1	27387	38337.6614	277	1
2_MACS_peak_15834_lociStitched	chr21	45551905	45582183	2	27312	62502.8754	278	1
4_MACS_peak_3767_lociStitched	chr10	125772216	125804807	4	27243	29178.7223	279	1
2_MACS_peak_2435_lociStitched	chr1	226535854	226563218	2	27216	28830.7104	280	1
4_MACS_peak_1761_lociStitched	chr1	161007098	161041678	4	27198	66193.036	281	1
3_MACS_peak_3936_lociStitched	chr11	7530184	7560697	3	27185	55902.8673	282	1
3_MACS_peak_22983_lociStitched	chr7	25979246	26013001	3	27166	95141.843	283	1
3_MACS_peak_10991_lociStitched	chr17	75083519	75114051	3	26949	34440.096	284	1
4_MACS_peak_18532_lociStitched	chr4	37968667	38002458	4	26948	39160.3899	285	1
2_MACS_peak_12931_lociStitched	chr2	33699064	33726551	2	26938	59756.738	286	1
3_MACS_peak_102_lociStitched	chr1	8467863	8501082	3	26888	44354.0088	287	1
3_MACS_peak_23173_lociStitched	chr7	45015087	45048896	3	26768	42109.1095	288	1
2_MACS_peak_26228_lociStitched	chr9	134126443	134153816	2	26751	31257.2287	289	1
2_MACS_peak_22184_lociStitched	chr6	119655248	119684365	2	26695	46275.6481	290	1
3_MACS_peak_2205_lociStitched	chr1	204474090	204503104	3	26679	47878.9028	291	1
3_MACS_peak_8291_lociStitched	chr15	45001502	45031143	3	26464	70607.8261	292	1
5_MACS_peak_20158_lociStitched	chr5	88023919	88059428	5	26392	29419.2065	293	1
3_MACS_peak_22590_lociStitched	chr6	157164556	157193160	3	26378	38827.0696	294	1
4_MACS_peak_7805_lociStitched	chr14	89756753	89785755	4	26356	52276.105	295	1
3_MACS_peak_18762_lociStitched	chr4	74453410	74487367	3	26343	36928.2375	296	1
3_MACS_peak_23770_lociStitched	chr7	121006445	121039461	3	26318	34967.2456	297	1
3_MACS_peak_26940_lociStitched	chrX	106952683	106987640	3	26306	52201.2881	298	1
2_MACS_peak_10977_lociStitched	chr17	74472233	74499099	2	26304	41067.3676	299	1
3_MACS_peak_19631_lociStitched	chr5	1311593	1346658	3	26287	39791.762	300	1
2_MACS_peak_7769_lociStitched	chr14	81930546	81958180	2	26285	31881.3458	301	1
1_MACS_peak_352_lociStitched	chr1	25869170	25895411	1	26242	46863.8019	302	1
2_MACS_peak_10424_lociStitched	chr17	37908706	37938487	2	26234	46726.389	303	1
