#MM3 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM3.H3K27ac_ROSE/MM3_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM3.jin.bam
#Using cutoff of 29316.9957 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM3.jin.bam	enhancerRank	isSuper
3_MACS_peak_4355_lociStitched	chr11	64610865	64648752	3	35952	86689.2447	71	1
6_MACS_peak_11539_lociStitched	chr18	60839345	60904591	6	59657	86653.2126	72	1
7_MACS_peak_1990_lociStitched	chr1	182990362	183077005	7	71799	86443.7211	73	1
4_MACS_peak_12761_lociStitched	chr2	16794538	16849266	4	47445	86355.3112	74	1
2_MACS_peak_5298_lociStitched	chr12	26265074	26289452	2	21767	86261.553	75	1
2_MACS_peak_5133_lociStitched	chr12	9854153	9897373	2	41299	86249.832	76	1
3_MACS_peak_16054_lociStitched	chr22	29182676	29228170	3	40798	86056.4504	77	1
4_MACS_peak_2488_lociStitched	chr1	230326465	230370903	4	37906	86045.2994	78	1
2_MACS_peak_15811_lociStitched	chr21	44769979	44806190	2	30001	85830.9333	79	1
3_MACS_peak_23585_lociStitched	chr7	101920248	101984218	3	59802	85438.332	80	1
2_MACS_peak_14539_lociStitched	chr2	201978600	202002431	2	23797	85229.1884	81	1
5_MACS_peak_19297_lociStitched	chr4	144255971	144311444	5	45067	84879.2373	82	1
6_MACS_peak_6460_lociStitched	chr12	124922437	124983747	6	43854	83430.648	83	1
5_MACS_peak_14081_lociStitched	chr2	158268756	158311443	5	28599	83367.711	84	1
2_MACS_peak_16545_lociStitched	chr3	13033689	13063950	2	30202	82397.6769	85	1
1_MACS_peak_2526_lociStitched	chr1	234733483	234750466	1	16984	82007.5104	86	1
4_MACS_peak_9553_lociStitched	chr16	66546987	66590108	4	32495	81938.5242	87	1
3_MACS_peak_21142_lociStitched	chr6	13271370	13311104	3	28926	81558.0084	88	1
5_MACS_peak_25209_lociStitched	chr8	141567768	141612363	5	34739	81359.118	89	1
2_MACS_peak_4385_lociStitched	chr11	65254190	65279192	2	23391	81243.999	90	1
6_MACS_peak_1167_lociStitched	chr1	94127356	94184070	6	48867	80738.0504	91	1
4_MACS_peak_16173_lociStitched	chr22	37593435	37645413	4	48114	79781.0322	92	1
1_MACS_peak_16021_lociStitched	chr22	24818720	24842743	1	24024	79069.3022	93	1
3_MACS_peak_15451_lociStitched	chr20	52521902	52560745	3	34872	79022.1992	94	1
3_MACS_peak_15248_lociStitched	chr20	35963359	36023061	3	52908	78955.895	95	1
2_MACS_peak_10438_lociStitched	chr17	38249790	38281606	2	25739	78432.8032	96	1
2_MACS_peak_11008_lociStitched	chr17	75428460	75477610	2	47638	78350.015	97	1
3_MACS_peak_3162_lociStitched	chr10	63796017	63820370	3	23076	76090.9485	98	1
1_MACS_peak_24363_lociStitched	chr8	37730131	37762889	1	32759	75215.6438	99	1
7_MACS_peak_17575_lociStitched	chr3	121687618	121756242	7	49353	74861.9216	100	1
3_MACS_peak_13710_lociStitched	chr2	111787236	111830125	3	34371	74845.5939	101	1
2_MACS_peak_21698_lociStitched	chr6	45771956	45806156	2	29411	74463.66	102	1
3_MACS_peak_21550_lociStitched	chr6	36327635	36358206	3	24792	74461.7847	103	1
5_MACS_peak_1901_lociStitched	chr1	174124390	174176229	5	36991	74166.0573	104	1
3_MACS_peak_21636_lociStitched	chr6	42736921	42759152	3	19796	73818.0355	105	1
3_MACS_peak_5003_lociStitched	chr11	128582270	128632704	3	46670	73754.6816	106	1
3_MACS_peak_18492_lociStitched	chr4	25841774	25893137	3	46041	73305.2736	107	1
6_MACS_peak_4388_lociStitched	chr11	65306494	65360322	6	43897	72866.9636	108	1
2_MACS_peak_6473_lociStitched	chr12	125394786	125413848	2	15804	72832.0896	109	1
6_MACS_peak_13282_lociStitched	chr2	64415088	64463407	6	34897	72695.9355	110	1
5_MACS_peak_8461_lociStitched	chr15	63762238	63803922	5	37748	72142.4988	111	1
2_MACS_peak_24084_lociStitched	chr8	6262081	6291363	2	28657	72013.2226	112	1
7_MACS_peak_9581_lociStitched	chr16	67546577	67603071	7	43575	71956.4078	113	1
7_MACS_peak_3787_lociStitched	chr10	126365392	126434175	7	47901	70660.7759	114	1
3_MACS_peak_8291_lociStitched	chr15	45001502	45031143	3	26464	70607.8261	115	1
6_MACS_peak_14583_lociStitched	chr2	204537385	204607446	6	53442	70117.0488	116	1
1_MACS_peak_15247_lociStitched	chr20	35916722	35947847	1	31126	70000.125	117	1
3_MACS_peak_22906_lociStitched	chr7	18533300	18579602	3	42486	69679.8798	118	1
2_MACS_peak_13046_lociStitched	chr2	43382297	43409573	2	22764	69000.0972	119	1
6_MACS_peak_4462_lociStitched	chr11	67157828	67215552	6	40541	68622.2912	120	1
5_MACS_peak_26239_lociStitched	chr9	134516184	134562838	5	39544	68436.7526	121	1
2_MACS_peak_1470_lociStitched	chr1	145426267	145458627	2	29923	68324.904	122	1
4_MACS_peak_11028_lociStitched	chr17	76688071	76747144	4	52913	68063.9106	123	1
1_MACS_peak_26156_lociStitched	chr9	130658172	130681913	1	23742	67417.3177	124	1
6_MACS_peak_17291_lociStitched	chr3	98447692	98508578	6	49213	67315.5616	125	1
3_MACS_peak_15807_lociStitched	chr21	44722643	44747985	3	24345	67057.4662	126	1
1_MACS_peak_11962_lociStitched	chr19	13943467	13963259	1	19793	66564.4544	127	1
3_MACS_peak_13034_lociStitched	chr2	42322955	42361822	3	32864	66229.368	128	1
4_MACS_peak_1761_lociStitched	chr1	161007098	161041678	4	27198	66193.036	129	1
2_MACS_peak_6405_lociStitched	chr12	122218549	122250828	2	29684	65716.8161	130	1
3_MACS_peak_10444_lociStitched	chr17	38464596	38510180	3	40887	65403.9232	131	1
4_MACS_peak_24549_lociStitched	chr8	61811577	61842904	4	28554	65229.0794	132	1
2_MACS_peak_12253_lociStitched	chr19	39879555	39905271	2	22288	64688.598	133	1
2_MACS_peak_20903_lociStitched	chr5	173306800	173360800	2	52200	64616.4	134	1
6_MACS_peak_2917_lociStitched	chr10	24728017	24793714	6	54866	64488.1752	135	1
1_MACS_peak_14315_lociStitched	chr2	182164623	182181011	1	16389	64067.2472	136	1
11_MACS_peak_9981_lociStitched	chr17	4234627	4312656	11	47141	63944.7655	137	1
9_MACS_peak_8577_lociStitched	chr15	70324211	70394704	9	59065	63944.2003	138	1
2_MACS_peak_24802_lociStitched	chr8	95952419	95978449	2	23447	63835.972	139	1
4_MACS_peak_25507_lociStitched	chr9	33123369	33169802	4	42843	63334.612	140	1
5_MACS_peak_16302_lociStitched	chr22	42305715	42343829	5	30717	63086.2928	141	1
8_MACS_peak_2245_lociStitched	chr1	206836422	206902565	8	51165	62935.0645	142	1
1_MACS_peak_25246_lociStitched	chr8	144593604	144614643	1	21040	62715.1551	143	1
5_MACS_peak_14543_lociStitched	chr2	202039154	202102609	5	53684	62693.54	144	1
2_MACS_peak_523_lociStitched	chr1	36613136	36644751	2	31410	62664.0915	145	1
2_MACS_peak_15834_lociStitched	chr21	45551905	45582183	2	27312	62502.8754	146	1
2_MACS_peak_23623_lociStitched	chr7	104642843	104662405	2	14832	62457.5536	147	1
6_MACS_peak_11639_lociStitched	chr19	1239066	1277648	6	29229	62321.5046	148	1
2_MACS_peak_23730_lociStitched	chr7	115774625	115811315	2	35617	62244.585	149	1
6_MACS_peak_1145_lociStitched	chr1	93393977	93442536	6	35093	61791.3275	150	1
5_MACS_peak_18121_lociStitched	chr3	183219761	183275150	5	48643	61094.067	151	1
4_MACS_peak_1674_lociStitched	chr1	156065715	156101061	4	28603	60865.812	152	1
6_MACS_peak_25033_lociStitched	chr8	125604621	125656087	6	45342	60580.6286	153	1
12_MACS_peak_6257_lociStitched	chr12	111042074	111128406	12	54705	60432.4	154	1
4_MACS_peak_16368_lociStitched	chr22	46422270	46469453	4	31747	60285.7191	155	1
3_MACS_peak_3346_lociStitched	chr10	80825470	80879554	3	46592	60168.45	156	1
4_MACS_peak_20894_lociStitched	chr5	173138609	173179709	4	38024	59853.93	157	1
2_MACS_peak_12931_lociStitched	chr2	33699064	33726551	2	26938	59756.738	158	1
3_MACS_peak_20973_lociStitched	chr5	180223592	180261835	3	32478	59670.5529	159	1
4_MACS_peak_11682_lociStitched	chr19	2254389	2290690	4	24447	59631.6527	160	1
5_MACS_peak_11935_lociStitched	chr19	12885235	12918739	5	25254	59583.5136	161	1
1_MACS_peak_21482_lociStitched	chr6	32934107	32943230	1	9124	59516.6274	162	1
6_MACS_peak_16201_lociStitched	chr22	38609152	38673738	6	48360	59244.7378	163	1
4_MACS_peak_5089_lociStitched	chr12	6532348	6581218	4	35868	59113.152	164	1
2_MACS_peak_23879_lociStitched	chr7	134830474	134858973	2	24770	59021.429	165	1
4_MACS_peak_15564_lociStitched	chr21	15888336	15921827	4	31218	58733.1667	166	1
8_MACS_peak_8437_lociStitched	chr15	60832708	60886139	8	43663	58645.8656	167	1
2_MACS_peak_13049_lociStitched	chr2	43438906	43457531	2	18503	58529.0625	168	1
5_MACS_peak_22067_lociStitched	chr6	108877727	108920879	5	36086	58527.0576	169	1
3_MACS_peak_15106_lociStitched	chr20	25258942	25301514	3	34385	58319.3828	170	1
3_MACS_peak_22036_lociStitched	chr6	106427529	106461023	3	28661	58219.2708	171	1
2_MACS_peak_19901_lociStitched	chr5	56108043	56153437	2	43982	58063.4654	172	1
2_MACS_peak_19546_lociStitched	chr4	185184072	185215052	2	27465	57876.836	173	1
2_MACS_peak_12176_lociStitched	chr19	35694019	35717280	2	17399	57596.5621	174	1
4_MACS_peak_25711_lociStitched	chr9	73011306	73037758	4	16930	57517.2288	175	1
3_MACS_peak_13098_lociStitched	chr2	46761058	46804635	3	35595	57464.9899	176	1
1_MACS_peak_3689_lociStitched	chr10	112250635	112274481	1	23847	57464.0908	177	1
5_MACS_peak_15346_lociStitched	chr20	46094453	46139136	5	37800	57417.655	178	1
6_MACS_peak_8750_lociStitched	chr15	81574695	81630612	6	45599	57387.6171	179	1
4_MACS_peak_8829_lociStitched	chr15	89163653	89201682	4	32204	57317.3088	180	1
5_MACS_peak_11499_lociStitched	chr18	56594376	56644957	5	31950	57282.9825	181	1
3_MACS_peak_12999_lociStitched	chr2	39713154	39742550	3	25785	57207.5556	182	1
2_MACS_peak_24150_lociStitched	chr8	12606517	12626215	2	16705	57128.1396	183	1
4_MACS_peak_26113_lociStitched	chr9	127015586	127063611	4	44787	57101.725	184	1
5_MACS_peak_19548_lociStitched	chr4	185230734	185277477	5	30122	57068.5287	185	1
4_MACS_peak_2189_lociStitched	chr1	203705413	203746696	4	35573	57044.8494	186	1
3_MACS_peak_22619_lociStitched	chr6	157968955	158009374	3	36150	56816.9883	187	1
2_MACS_peak_9257_lociStitched	chr16	21495925	21532887	2	31995	56647.9612	188	1
4_MACS_peak_17971_lociStitched	chr3	171752266	171788612	4	30877	56478.0494	189	1
4_MACS_peak_25074_lociStitched	chr8	126587089	126623460	4	23732	56393.2355	190	1
3_MACS_peak_12077_lociStitched	chr19	18388078	18417595	3	18290	56386.3251	191	1
1_MACS_peak_17021_lociStitched	chr3	53193317	53231840	1	38524	56386.1151	192	1
1_MACS_peak_6468_lociStitched	chr12	125021488	125054894	1	33407	56342.5596	193	1
1_MACS_peak_10057_lociStitched	chr17	8052499	8068463	1	15965	56229.9972	194	1
4_MACS_peak_7692_lociStitched	chr14	74206566	74257619	4	42205	55903.035	195	1
3_MACS_peak_3936_lociStitched	chr11	7530184	7560697	3	27185	55902.8673	196	1
5_MACS_peak_21208_lociStitched	chr6	16468331	16521042	5	40077	55894.7444	197	1
3_MACS_peak_4860_lociStitched	chr11	115087149	115111329	3	18127	55763.916	198	1
4_MACS_peak_1525_lociStitched	chr1	149801928	149835128	4	22385	55573.48	199	1
2_MACS_peak_23716_lociStitched	chr7	114555226	114580672	2	25430	55510.449	200	1
3_MACS_peak_17975_lociStitched	chr3	171797621	171834782	3	33129	55440.4959	201	1
3_MACS_peak_12222_lociStitched	chr19	38521597	38553310	3	23989	55326.4998	202	1
10_MACS_peak_25974_lociStitched	chr9	112809068	112878664	10	51464	55252.2644	203	1
9_MACS_peak_13273_lociStitched	chr2	64312073	64372748	9	34895	55250.655	204	1
6_MACS_peak_3542_lociStitched	chr10	98403882	98467550	6	48954	55085.5536	205	1
6_MACS_peak_6201_lociStitched	chr12	109009866	109048243	6	32783	55028.7803	206	1
1_MACS_peak_26568_lociStitched	chrX	25018909	25042587	1	23679	54814.57	207	1
5_MACS_peak_21616_lociStitched	chr6	41669353	41704174	5	31646	54738.612	208	1
4_MACS_peak_12791_lociStitched	chr2	20384908	20428398	4	35761	54732.165	209	1
3_MACS_peak_15814_lociStitched	chr21	44828666	44861692	3	24451	54549.0442	210	1
4_MACS_peak_21567_lociStitched	chr6	36684668	36727865	4	36092	54518.9337	211	1
12_MACS_peak_26083_lociStitched	chr9	125977549	126054435	12	51756	54258.4502	212	1
1_MACS_peak_1703_lociStitched	chr1	157474054	157499443	1	25390	54175.0482	213	1
3_MACS_peak_5531_lociStitched	chr12	48190989	48232044	3	32895	53868.2655	214	1
1_MACS_peak_6173_lociStitched	chr12	106692363	106711049	1	18687	53727.8558	215	1
4_MACS_peak_21104_lociStitched	chr6	7957993	7995141	4	27550	53567.416	216	1
8_MACS_peak_8887_lociStitched	chr15	93345999	93397773	8	33131	53477.3646	217	1
1_MACS_peak_345_lociStitched	chr1	25343860	25362784	1	18925	53475.4392	218	1
2_MACS_peak_8638_lociStitched	chr15	75062947	75093862	2	30829	53291.277	219	1
3_MACS_peak_11504_lociStitched	chr18	56656559	56684334	3	23625	53272.45	220	1
4_MACS_peak_18744_lociStitched	chr4	71512999	71556283	4	36997	53157.0804	221	1
6_MACS_peak_13165_lociStitched	chr2	54775905	54833372	6	44311	53151.2283	222	1
2_MACS_peak_3685_lociStitched	chr10	112166119	112191419	2	24780	52940.25	223	1
7_MACS_peak_11617_lociStitched	chr19	905394	956188	7	35790	52932.4274	224	1
1_MACS_peak_15604_lociStitched	chr21	26931595	26950713	1	19119	52845.9756	225	1
2_MACS_peak_11891_lociStitched	chr19	11195404	11211077	2	14608	52747.4815	226	1
6_MACS_peak_21074_lociStitched	chr6	7128921	7175096	6	38931	52634.8825	227	1
1_MACS_peak_20168_lociStitched	chr5	88168272	88187836	1	19565	52552.8168	228	1
4_MACS_peak_7805_lociStitched	chr14	89756753	89785755	4	26356	52276.105	229	1
3_MACS_peak_26940_lociStitched	chrX	106952683	106987640	3	26306	52201.2881	230	1
4_MACS_peak_16467_lociStitched	chr3	3120291	3154292	4	32195	52198.3352	231	1
1_MACS_peak_21741_lociStitched	chr6	52353797	52371568	1	17772	52186.3186	232	1
3_MACS_peak_18891_lociStitched	chr4	87854449	87885069	3	24547	52176.48	233	1
3_MACS_peak_13563_lociStitched	chr2	89038281	89070364	3	25075	52131.6667	234	1
3_MACS_peak_3680_lociStitched	chr10	112103036	112128669	3	17512	52001.6671	235	1
1_MACS_peak_1601_lociStitched	chr1	153810367	153841250	1	30884	51945.206	236	1
3_MACS_peak_2229_lociStitched	chr1	206078871	206117120	3	33263	51919.1926	237	1
5_MACS_peak_22691_lociStitched	chr6	164122092	164163865	5	40447	51740.0378	238	1
4_MACS_peak_22213_lociStitched	chr6	126100698	126142717	4	35352	51548.9092	239	1
2_MACS_peak_10994_lociStitched	chr17	75122764	75154052	2	28463	51434.3432	240	1
2_MACS_peak_2460_lociStitched	chr1	228268339	228279064	2	10334	51086.3925	241	1
4_MACS_peak_26095_lociStitched	chr9	126079178	126112941	4	29599	51015.893	242	1
2_MACS_peak_4289_lociStitched	chr11	62305261	62329332	2	22839	51008.8561	243	1
2_MACS_peak_22432_lociStitched	chr6	143158173	143180970	2	22793	50971.8123	244	1
2_MACS_peak_1733_lociStitched	chr1	159023499	159049065	2	22146	50927.472	245	1
3_MACS_peak_24280_lociStitched	chr8	28181291	28211300	3	24633	50880.2595	246	1
1_MACS_peak_20213_lociStitched	chr5	90672904	90681052	1	8149	50762.8548	247	1
1_MACS_peak_14810_lociStitched	chr2	232569627	232579975	1	10349	50753.8356	248	1
3_MACS_peak_1548_lociStitched	chr1	150579410	150603625	3	19262	50698.9455	249	1
4_MACS_peak_23457_lociStitched	chr7	90329001	90371391	4	33958	50685.723	250	1
5_MACS_peak_21970_lociStitched	chr6	90048920	90086626	5	28978	50642.9286	251	1
4_MACS_peak_6425_lociStitched	chr12	123401315	123437764	4	32867	50576.6324	252	1
7_MACS_peak_16804_lociStitched	chr3	42088660	42142032	7	41639	50447.2144	253	1
7_MACS_peak_16434_lociStitched	chr22	50728908	50785490	7	42035	50397.5874	254	1
3_MACS_peak_19983_lociStitched	chr5	66481526	66514430	3	27930	50027.2416	255	1
2_MACS_peak_4455_lociStitched	chr11	67032431	67058684	2	24360	49728.4326	256	1
2_MACS_peak_23226_lociStitched	chr7	50342578	50370965	2	25098	49563.702	257	1
2_MACS_peak_6066_lociStitched	chr12	96580793	96610663	2	28564	49294.461	258	1
3_MACS_peak_3032_lociStitched	chr10	45911982	45938428	3	25845	49067.9084	259	1
7_MACS_peak_11547_lociStitched	chr18	60944534	60989783	7	31530	48963.9429	260	1
4_MACS_peak_13302_lociStitched	chr2	64859720	64897019	4	36276	48913.9086	261	1
1_MACS_peak_20966_lociStitched	chr5	179242976	179250884	1	7909	48910.98	262	1
1_MACS_peak_20872_lociStitched	chr5	172190257	172206822	1	16566	48880.002	263	1
3_MACS_peak_23618_lociStitched	chr7	104578149	104598965	3	15213	48842.6624	264	1
4_MACS_peak_9615_lociStitched	chr16	68269383	68322469	4	43502	48621.4674	265	1
6_MACS_peak_20716_lociStitched	chr5	150431261	150478978	6	33942	48552.0475	266	1
3_MACS_peak_1438_lociStitched	chr1	143942721	143972561	3	27447	48391.528	267	1
3_MACS_peak_55_lociStitched	chr1	2219467	2248237	3	21717	48186.873	268	1
7_MACS_peak_15231_lociStitched	chr20	35447534	35505957	7	36288	48128.8674	269	1
3_MACS_peak_20249_lociStitched	chr5	95646938	95681950	3	29542	48123.994	270	1
3_MACS_peak_8624_lociStitched	chr15	74665574	74698017	3	20814	48061.0602	271	1
1_MACS_peak_22841_lociStitched	chr7	7998773	8031047	1	32275	47972.0736	272	1
3_MACS_peak_2205_lociStitched	chr1	204474090	204503104	3	26679	47878.9028	273	1
2_MACS_peak_20265_lociStitched	chr5	96254814	96273762	2	14822	47739.486	274	1
1_MACS_peak_2116_lociStitched	chr1	197739487	197749205	1	9719	47689.1414	275	1
4_MACS_peak_5160_lociStitched	chr12	11897751	11937994	4	33014	47559.1774	276	1
2_MACS_peak_19657_lociStitched	chr5	6476959	6497280	2	15991	47482.0486	277	1
3_MACS_peak_738_lociStitched	chr1	51954937	51987133	3	27674	47450.4648	278	1
3_MACS_peak_16971_lociStitched	chr3	50626936	50656448	3	22881	47292.98	279	1
4_MACS_peak_1422_lociStitched	chr1	120779256	120817762	4	29880	47135.1946	280	1
6_MACS_peak_4650_lociStitched	chr11	82669714	82720544	6	37884	47083.829	281	1
6_MACS_peak_22372_lociStitched	chr6	139570095	139616868	6	29832	46988.1558	282	1
1_MACS_peak_12351_lociStitched	chr19	44255905	44290234	1	34330	46917.4443	283	1
1_MACS_peak_352_lociStitched	chr1	25869170	25895411	1	26242	46863.8019	284	1
4_MACS_peak_3877_lociStitched	chr11	1858552	1897903	4	35055	46863.1059	285	1
4_MACS_peak_14159_lociStitched	chr2	165590380	165620452	4	24410	46825.1112	286	1
3_MACS_peak_23594_lociStitched	chr7	102062686	102093400	3	25116	46786.6362	287	1
2_MACS_peak_10424_lociStitched	chr17	37908706	37938487	2	26234	46726.389	288	1
1_MACS_peak_15433_lociStitched	chr20	52194158	52214142	1	19985	46592.696	289	1
3_MACS_peak_14576_lociStitched	chr2	204442431	204466017	3	20119	46513.9506	290	1
1_MACS_peak_15514_lociStitched	chr20	61272263	61294581	1	22319	46483.9304	291	1
2_MACS_peak_22184_lociStitched	chr6	119655248	119684365	2	26695	46275.6481	292	1
4_MACS_peak_18419_lociStitched	chr4	14153774	14190660	4	30839	46251.3554	293	1
4_MACS_peak_16237_lociStitched	chr22	39825770	39870815	4	39754	46198.152	294	1
2_MACS_peak_21408_lociStitched	chr6	30577196	30595833	2	13189	46134.0298	295	1
5_MACS_peak_1704_lociStitched	chr1	157507090	157552484	5	35773	45684.5216	296	1
1_MACS_peak_10537_lociStitched	chr17	43297566	43310095	1	12530	45639.3883	297	1
2_MACS_peak_18939_lociStitched	chr4	90203584	90230560	2	25450	45627.2064	298	1
2_MACS_peak_7558_lociStitched	chr14	64318519	64338642	2	14177	45302.9099	299	1
2_MACS_peak_3353_lociStitched	chr10	81000654	81030921	2	30252	45173.4975	300	1
1_MACS_peak_18631_lociStitched	chr4	48190644	48209954	1	19311	45079.195	301	1
6_MACS_peak_5376_lociStitched	chr12	31714606	31757906	6	35260	45066.64	302	1
4_MACS_peak_275_lociStitched	chr1	22098766	22121014	4	17477	45001.0296	303	1
