GENE_ID	locusLine	bin_1_MM2_jia.bam
2_MACS_peak_147_lociStitched	chr1(.):11132346-11133768	0.4019
1_MACS_peak_149_lociStitched	chr1(.):11159187-11160062	0.6074
1_MACS_peak_150_lociStitched	chr1(.):11286740-11287360	0.3797
1_MACS_peak_151_lociStitched	chr1(.):11321979-11322769	0.7165
1_MACS_peak_152_lociStitched	chr1(.):11333130-11334057	1.1926
1_MACS_peak_153_lociStitched	chr1(.):11714307-11715355	0.5736
1_MACS_peak_154_lociStitched	chr1(.):11723820-11725254	0.938
1_MACS_peak_155_lociStitched	chr1(.):11740620-11742096	0.7212
1_MACS_peak_156_lociStitched	chr1(.):11843483-11844559	0.5865
1_MACS_peak_157_lociStitched	chr1(.):11865004-11867438	1.4022
1_MACS_peak_158_lociStitched	chr1(.):11967802-11970511	2.9773
1_MACS_peak_159_lociStitched	chr1(.):11985972-11986538	0.4212
1_MACS_peak_160_lociStitched	chr1(.):11994103-11995241	0.6412
1_MACS_peak_161_lociStitched	chr1(.):12039773-12041287	1.6965
1_MACS_peak_162_lociStitched	chr1(.):12290000-12290537	0.4773
1_MACS_peak_163_lociStitched	chr1(.):14025847-14030333	1.9931
1_MACS_peak_164_lociStitched	chr1(.):14056102-14061126	0.8968
1_MACS_peak_165_lociStitched	chr1(.):14074715-14076802	1.1659
1_MACS_peak_166_lociStitched	chr1(.):14330129-14330828	0.4532
1_MACS_peak_167_lociStitched	chr1(.):14337838-14338518	0.46
1_MACS_peak_168_lociStitched	chr1(.):15478505-15484068	0.7066
8_MACS_peak_169_lociStitched	chr1(.):15499955-15516449	0.5808
1_MACS_peak_177_lociStitched	chr1(.):15536801-15537428	0.4172
1_MACS_peak_178_lociStitched	chr1(.):15578940-15579563	0.3844
1_MACS_peak_179_lociStitched	chr1(.):15687519-15689651	0.5052
1_MACS_peak_180_lociStitched	chr1(.):15735897-15736817	0.583
2_MACS_peak_181_lociStitched	chr1(.):15849822-15854139	1.8335
1_MACS_peak_183_lociStitched	chr1(.):15929531-15930224	0.4506
2_MACS_peak_184_lociStitched	chr1(.):15943118-15945289	0.6242
1_MACS_peak_186_lociStitched	chr1(.):16010050-16011713	1.7284
2_MACS_peak_187_lociStitched	chr1(.):16023063-16025553	0.6407
1_MACS_peak_189_lociStitched	chr1(.):16149990-16150448	0.3147
1_MACS_peak_190_lociStitched	chr1(.):16160086-16164622	1.8779
2_MACS_peak_191_lociStitched	chr1(.):16173068-16179418	0.9535
1_MACS_peak_193_lociStitched	chr1(.):16212556-16213271	0.369
1_MACS_peak_194_lociStitched	chr1(.):16275374-16277489	0.9616
1_MACS_peak_195_lociStitched	chr1(.):16301277-16303056	0.7738
1_MACS_peak_196_lociStitched	chr1(.):16533067-16534090	0.904
1_MACS_peak_197_lociStitched	chr1(.):16562826-16564349	0.7203
1_MACS_peak_198_lociStitched	chr1(.):16678163-16679579	0.9051
1_MACS_peak_199_lociStitched	chr1(.):16693587-16695191	2.1122
1_MACS_peak_200_lociStitched	chr1(.):16713533-16714021	0.4196
1_MACS_peak_201_lociStitched	chr1(.):16767053-16767901	0.5992
1_MACS_peak_203_lociStitched	chr1(.):16970266-16972169	1.6439
1_MACS_peak_204_lociStitched	chr1(.):16992055-16994270	5.6229
1_MACS_peak_205_lociStitched	chr1(.):17065995-17068488	5.0622
2_MACS_peak_206_lociStitched	chr1(.):17221549-17233265	2.3605
1_MACS_peak_208_lociStitched	chr1(.):17379781-17380734	1.0001
1_MACS_peak_209_lociStitched	chr1(.):17764190-17766310	0.8244
1_MACS_peak_210_lociStitched	chr1(.):19228820-19229774	1.1092
1_MACS_peak_211_lociStitched	chr1(.):19277643-19278510	0.4367
1_MACS_peak_212_lociStitched	chr1(.):19536009-19537824	1.865
1_MACS_peak_213_lociStitched	chr1(.):19577594-19578707	1.1779
1_MACS_peak_214_lociStitched	chr1(.):19638694-19639518	0.7285
1_MACS_peak_215_lociStitched	chr1(.):19717284-19718369	0.4199
1_MACS_peak_216_lociStitched	chr1(.):19727781-19729647	0.7491
2_MACS_peak_217_lociStitched	chr1(.):19736710-19739296	0.4594
1_MACS_peak_219_lociStitched	chr1(.):19811313-19813524	1.266
1_MACS_peak_220_lociStitched	chr1(.):19921895-19924734	1.7315
1_MACS_peak_221_lociStitched	chr1(.):20125176-20127351	0.7963
1_MACS_peak_222_lociStitched	chr1(.):20142287-20143168	0.653
1_MACS_peak_223_lociStitched	chr1(.):20208746-20209737	0.9428
2_MACS_peak_224_lociStitched	chr1(.):20833739-20838864	0.5285
1_MACS_peak_226_lociStitched	chr1(.):20959804-20960938	0.8797
1_MACS_peak_227_lociStitched	chr1(.):20988123-20988572	0.5155
1_MACS_peak_228_lociStitched	chr1(.):21112167-21114694	1.3816
1_MACS_peak_229_lociStitched	chr1(.):21318715-21319541	0.442
1_MACS_peak_230_lociStitched	chr1(.):21348253-21349678	0.873
1_MACS_peak_231_lociStitched	chr1(.):21501834-21503470	0.6656
1_MACS_peak_232_lociStitched	chr1(.):21588421-21589032	0.3776
3_MACS_peak_233_lociStitched	chr1(.):21611077-21624063	1.1161
1_MACS_peak_236_lociStitched	chr1(.):21660191-21662265	0.6899
2_MACS_peak_237_lociStitched	chr1(.):21668679-21670227	0.3973
1_MACS_peak_239_lociStitched	chr1(.):21765951-21766686	0.5292
3_MACS_peak_240_lociStitched	chr1(.):22087940-22091533	0.4797
1_MACS_peak_243_lociStitched	chr1(.):22105365-22110605	1.943
1_MACS_peak_244_lociStitched	chr1(.):22118255-22118697	0.464
2_MACS_peak_245_lociStitched	chr1(.):22190189-22195551	0.9578
1_MACS_peak_247_lociStitched	chr1(.):22351279-22353403	1.4742
1_MACS_peak_248_lociStitched	chr1(.):22365932-22367394	0.6651
2_MACS_peak_249_lociStitched	chr1(.):22379133-22383846	1.0347
1_MACS_peak_251_lociStitched	chr1(.):22419061-22420336	0.5642
1_MACS_peak_252_lociStitched	chr1(.):22428662-22430525	0.4278
3_MACS_peak_253_lociStitched	chr1(.):22441972-22447771	0.5014
1_MACS_peak_256_lociStitched	chr1(.):22468774-22470529	0.8231
1_MACS_peak_257_lociStitched	chr1(.):22502342-22503523	0.6358
1_MACS_peak_258_lociStitched	chr1(.):22744859-22747310	0.5956
1_MACS_peak_259_lociStitched	chr1(.):22778244-22779767	0.9912
5_MACS_peak_260_lociStitched	chr1(.):22817678-22823969	0.723
1_MACS_peak_265_lociStitched	chr1(.):22834203-22835775	0.5202
1_MACS_peak_266_lociStitched	chr1(.):23345875-23346595	0.5395
1_MACS_peak_267_lociStitched	chr1(.):23494710-23495401	0.4559
1_MACS_peak_268_lociStitched	chr1(.):23669951-23671663	1.0794
1_MACS_peak_269_lociStitched	chr1(.):23694245-23696144	1.2445
3_MACS_peak_270_lociStitched	chr1(.):23849701-23858518	0.9032
4_MACS_peak_273_lociStitched	chr1(.):23880348-23889100	0.53
1_MACS_peak_277_lociStitched	chr1(.):24018187-24019348	0.6089
1_MACS_peak_278_lociStitched	chr1(.):24046332-24047432	0.4665
1_MACS_peak_279_lociStitched	chr1(.):24069393-24070820	0.63
1_MACS_peak_280_lociStitched	chr1(.):24104041-24105693	1.0463
1_MACS_peak_281_lociStitched	chr1(.):24117095-24118143	0.494
1_MACS_peak_282_lociStitched	chr1(.):24126510-24128019	0.8008
1_MACS_peak_283_lociStitched	chr1(.):24151309-24152393	0.5876
1_MACS_peak_284_lociStitched	chr1(.):24194423-24195626	0.4861
2_MACS_peak_285_lociStitched	chr1(.):24285126-24291785	0.6561
1_MACS_peak_287_lociStitched	chr1(.):24305743-24307593	0.9415
2_MACS_peak_288_lociStitched	chr1(.):24512546-24516636	0.5671
1_MACS_peak_290_lociStitched	chr1(.):24529499-24530167	0.4557
1_MACS_peak_291_lociStitched	chr1(.):24699651-24700449	0.4625
1_MACS_peak_292_lociStitched	chr1(.):24711406-24712057	0.3954
1_MACS_peak_293_lociStitched	chr1(.):24717743-24719841	1.071
1_MACS_peak_294_lociStitched	chr1(.):24739618-24740320	0.4756
2_MACS_peak_295_lociStitched	chr1(.):24792198-24794338	0.4993
2_MACS_peak_297_lociStitched	chr1(.):24828282-24830108	0.6828
1_MACS_peak_299_lociStitched	chr1(.):24861253-24863865	1.0347
1_MACS_peak_300_lociStitched	chr1(.):24883931-24884983	0.4708
2_MACS_peak_301_lociStitched	chr1(.):24968211-24970730	1.2295
1_MACS_peak_303_lociStitched	chr1(.):25053005-25054923	0.8713
2_MACS_peak_304_lociStitched	chr1(.):25069524-25076933	1.0347
2_MACS_peak_306_lociStitched	chr1(.):25095834-25096920	0.3661
1_MACS_peak_308_lociStitched	chr1(.):25254955-25257668	1.1243
1_MACS_peak_309_lociStitched	chr1(.):25348257-25349899	0.8303
5_MACS_peak_310_lociStitched	chr1(.):25558156-25574830	0.6028
1_MACS_peak_315_lociStitched	chr1(.):25593383-25594545	1.5824
1_MACS_peak_316_lociStitched	chr1(.):25663614-25666163	1.5927
1_MACS_peak_317_lociStitched	chr1(.):25756082-25758295	1.4512
2_MACS_peak_318_lociStitched	chr1(.):25870018-25878781	0.5836
1_MACS_peak_320_lociStitched	chr1(.):25888170-25889368	0.6381
1_MACS_peak_321_lociStitched	chr1(.):25926805-25927225	0.3631
1_MACS_peak_322_lociStitched	chr1(.):25943401-25944053	0.466
2_MACS_peak_323_lociStitched	chr1(.):25967618-25972157	0.7325
1_MACS_peak_325_lociStitched	chr1(.):26126251-26127100	0.4084
1_MACS_peak_326_lociStitched	chr1(.):26145909-26147284	0.7076
1_MACS_peak_327_lociStitched	chr1(.):26185884-26186651	0.535
1_MACS_peak_328_lociStitched	chr1(.):26232180-26232950	0.4372
1_MACS_peak_329_lociStitched	chr1(.):26323792-26324748	0.8247
1_MACS_peak_330_lociStitched	chr1(.):26361899-26362718	0.6445
6_MACS_peak_331_lociStitched	chr1(.):26436234-26454546	0.612
1_MACS_peak_337_lociStitched	chr1(.):26496296-26497239	1.0269
1_MACS_peak_338_lociStitched	chr1(.):26560508-26561990	1.0684
1_MACS_peak_339_lociStitched	chr1(.):26605744-26607118	0.5853
1_MACS_peak_340_lociStitched	chr1(.):26758730-26759477	0.7546
1_MACS_peak_341_lociStitched	chr1(.):26798600-26800796	1.6026
1_MACS_peak_342_lociStitched	chr1(.):26826723-26828167	1.7852
1_MACS_peak_343_lociStitched	chr1(.):26855824-26856735	0.5679
1_MACS_peak_344_lociStitched	chr1(.):26867960-26870741	0.6935
1_MACS_peak_345_lociStitched	chr1(.):26945893-26948336	1.3579
4_MACS_peak_346_lociStitched	chr1(.):27018471-27028008	0.8163
1_MACS_peak_350_lociStitched	chr1(.):27049360-27050581	0.5162
7_MACS_peak_351_lociStitched	chr1(.):27058868-27078189	0.5248
1_MACS_peak_358_lociStitched	chr1(.):27112310-27115869	1.118
1_MACS_peak_359_lociStitched	chr1(.):27126566-27127301	0.458
7_MACS_peak_360_lociStitched	chr1(.):27152311-27175638	0.8706
1_MACS_peak_367_lociStitched	chr1(.):27190928-27193017	0.8148
1_MACS_peak_368_lociStitched	chr1(.):27215849-27217424	1.0431
1_MACS_peak_369_lociStitched	chr1(.):27226177-27227408	0.8475
2_MACS_peak_370_lociStitched	chr1(.):27247488-27248995	0.8093
1_MACS_peak_372_lociStitched	chr1(.):27433233-27433716	0.4101
1_MACS_peak_373_lociStitched	chr1(.):27481015-27482274	0.8635
1_MACS_peak_374_lociStitched	chr1(.):27560983-27562839	0.8493
1_MACS_peak_375_lociStitched	chr1(.):27648198-27649377	0.7059
2_MACS_peak_376_lociStitched	chr1(.):27667355-27670144	0.4586
1_MACS_peak_378_lociStitched	chr1(.):27691669-27693444	0.7337
1_MACS_peak_379_lociStitched	chr1(.):27718994-27719548	0.4554
2_MACS_peak_380_lociStitched	chr1(.):27729490-27734767	0.4892
1_MACS_peak_382_lociStitched	chr1(.):27744427-27745757	0.6201
5_MACS_peak_383_lociStitched	chr1(.):27754564-27772553	0.4993
1_MACS_peak_388_lociStitched	chr1(.):27791548-27792051	0.3809
5_MACS_peak_389_lociStitched	chr1(.):27807922-27819252	0.4842
1_MACS_peak_394_lociStitched	chr1(.):27895108-27895994	0.7899
2_MACS_peak_395_lociStitched	chr1(.):27985576-27989882	0.5384
1_MACS_peak_397_lociStitched	chr1(.):27998759-27999539	0.4963
2_MACS_peak_398_lociStitched	chr1(.):28051559-28053553	1.4033
1_MACS_peak_400_lociStitched	chr1(.):28098896-28100572	0.6597
1_MACS_peak_401_lociStitched	chr1(.):28156723-28158081	0.8306
2_MACS_peak_402_lociStitched	chr1(.):28195366-28203540	0.914
5_MACS_peak_404_lociStitched	chr1(.):28209735-28221725	0.7808
1_MACS_peak_409_lociStitched	chr1(.):28240384-28241868	0.8032
1_MACS_peak_410_lociStitched	chr1(.):28285808-28286730	0.6359
1_MACS_peak_411_lociStitched	chr1(.):28414617-28415298	0.6323
1_MACS_peak_412_lociStitched	chr1(.):28473502-28475687	1.0548
2_MACS_peak_413_lociStitched	chr1(.):28498757-28502906	0.4398
2_MACS_peak_415_lociStitched	chr1(.):28558912-28563394	0.3972
2_MACS_peak_417_lociStitched	chr1(.):28570704-28577357	1.4912
2_MACS_peak_419_lociStitched	chr1(.):28585371-28587063	0.5878
1_MACS_peak_421_lociStitched	chr1(.):28654909-28656500	1.274
1_MACS_peak_422_lociStitched	chr1(.):28695712-28696941	0.8213
2_MACS_peak_423_lociStitched	chr1(.):28776513-28782902	0.1873
3_MACS_peak_425_lociStitched	chr1(.):28831814-28836600	0.5091
1_MACS_peak_428_lociStitched	chr1(.):28844076-28845416	0.6138
2_MACS_peak_429_lociStitched	chr1(.):28878710-28880370	0.6969
3_MACS_peak_431_lociStitched	chr1(.):28903291-28908513	0.431
3_MACS_peak_434_lociStitched	chr1(.):28918296-28928912	0.4881
3_MACS_peak_437_lociStitched	chr1(.):28968653-28976217	0.8176
1_MACS_peak_440_lociStitched	chr1(.):28994513-28996585	1.0951
1_MACS_peak_441_lociStitched	chr1(.):29062605-29064772	0.8521
2_MACS_peak_442_lociStitched	chr1(.):29210972-29214949	0.9211
1_MACS_peak_444_lociStitched	chr1(.):29240110-29241645	0.5579
1_MACS_peak_445_lociStitched	chr1(.):29252992-29255542	0.5385
1_MACS_peak_446_lociStitched	chr1(.):29507033-29509298	1.3291
1_MACS_peak_447_lociStitched	chr1(.):29556878-29557547	0.5276
1_MACS_peak_448_lociStitched	chr1(.):30374095-30374951	0.4532
1_MACS_peak_449_lociStitched	chr1(.):31190500-31192751	1.6733
1_MACS_peak_450_lociStitched	chr1(.):31204100-31204861	0.4196
1_MACS_peak_451_lociStitched	chr1(.):31213751-31231463	0.9575
1_MACS_peak_452_lociStitched	chr1(.):31535463-31539334	1.1388
2_MACS_peak_453_lociStitched	chr1(.):31769058-31770463	0.8203
1_MACS_peak_455_lociStitched	chr1(.):32109567-32111425	3.0959
1_MACS_peak_456_lociStitched	chr1(.):32210215-32211859	0.5732
1_MACS_peak_457_lociStitched	chr1(.):32253724-32255080	1.325
10_MACS_peak_458_lociStitched	chr1(.):32390649-32410724	0.4074
1_MACS_peak_468_lociStitched	chr1(.):32420407-32421290	0.4391
2_MACS_peak_469_lociStitched	chr1(.):32446417-32451694	0.457
1_MACS_peak_471_lociStitched	chr1(.):32478603-32480705	1.0129
1_MACS_peak_472_lociStitched	chr1(.):32537817-32539508	0.7955
1_MACS_peak_473_lociStitched	chr1(.):32572979-32574677	0.7944
1_MACS_peak_474_lociStitched	chr1(.):32644596-32646483	1.0999
1_MACS_peak_475_lociStitched	chr1(.):32670771-32671885	0.5216
1_MACS_peak_476_lociStitched	chr1(.):32687415-32688940	1.4662
1_MACS_peak_477_lociStitched	chr1(.):32706354-32707614	0.5827
1_MACS_peak_478_lociStitched	chr1(.):32715070-32717114	1.0052
1_MACS_peak_479_lociStitched	chr1(.):32756822-32758182	0.6791
1_MACS_peak_480_lociStitched	chr1(.):32781500-32782336	0.6463
1_MACS_peak_481_lociStitched	chr1(.):32787866-32788641	0.4187
2_MACS_peak_482_lociStitched	chr1(.):32794889-32801869	0.7408
1_MACS_peak_484_lociStitched	chr1(.):32807539-32807987	0.4028
1_MACS_peak_485_lociStitched	chr1(.):32816566-32817913	0.8396
1_MACS_peak_486_lociStitched	chr1(.):32859288-32861233	1.8836
1_MACS_peak_487_lociStitched	chr1(.):33092217-33094057	0.8995
1_MACS_peak_488_lociStitched	chr1(.):33115441-33118184	1.8033
1_MACS_peak_489_lociStitched	chr1(.):33281883-33284952	1.2444
1_MACS_peak_490_lociStitched	chr1(.):33429366-33431033	0.5527
1_MACS_peak_491_lociStitched	chr1(.):33445784-33447774	1.2544
1_MACS_peak_492_lociStitched	chr1(.):33457065-33458971	0.5961
1_MACS_peak_493_lociStitched	chr1(.):33501946-33502562	0.5544
1_MACS_peak_494_lociStitched	chr1(.):33592376-33593883	0.6203
1_MACS_peak_495_lociStitched	chr1(.):33720611-33722735	0.7834
2_MACS_peak_496_lociStitched	chr1(.):33814361-33816261	0.7707
1_MACS_peak_498_lociStitched	chr1(.):33926146-33926904	0.5652
2_MACS_peak_499_lociStitched	chr1(.):35324858-35332638	0.3098
1_MACS_peak_501_lociStitched	chr1(.):35450169-35451464	0.7082
1_MACS_peak_502_lociStitched	chr1(.):35496365-35497702	0.9022
1_MACS_peak_503_lociStitched	chr1(.):35544378-35545871	1.062
1_MACS_peak_504_lociStitched	chr1(.):35656824-35659399	1.8832
1_MACS_peak_505_lociStitched	chr1(.):35734170-35735081	0.8859
1_MACS_peak_506_lociStitched	chr1(.):36004210-36006135	0.7544
1_MACS_peak_507_lociStitched	chr1(.):36022423-36024323	0.9573
2_MACS_peak_508_lociStitched	chr1(.):36102698-36107966	0.5369
1_MACS_peak_510_lociStitched	chr1(.):36233990-36235732	0.8965
1_MACS_peak_511_lociStitched	chr1(.):36244786-36245627	0.5038
1_MACS_peak_512_lociStitched	chr1(.):36273617-36274482	0.6833
1_MACS_peak_513_lociStitched	chr1(.):36346677-36347453	0.3951
1_MACS_peak_514_lociStitched	chr1(.):36395340-36397769	2.028
1_MACS_peak_515_lociStitched	chr1(.):36554254-36555312	1.0234
3_MACS_peak_516_lociStitched	chr1(.):36614341-36627150	0.8307
1_MACS_peak_519_lociStitched	chr1(.):36640352-36641388	0.6323
1_MACS_peak_520_lociStitched	chr1(.):36688249-36691284	1.6267
1_MACS_peak_521_lociStitched	chr1(.):36751214-36752040	0.5577
1_MACS_peak_522_lociStitched	chr1(.):36771962-36772526	0.454
1_MACS_peak_523_lociStitched	chr1(.):36838816-36841109	0.9801
1_MACS_peak_524_lociStitched	chr1(.):36850249-36854754	1.6204
2_MACS_peak_525_lociStitched	chr1(.):36862518-36867583	0.7406
2_MACS_peak_527_lociStitched	chr1(.):36915456-36916845	0.6771
1_MACS_peak_529_lociStitched	chr1(.):36929407-36930844	0.9713
4_MACS_peak_530_lociStitched	chr1(.):37933132-37946553	0.8132
1_MACS_peak_534_lociStitched	chr1(.):37952560-37953075	0.3959
1_MACS_peak_535_lociStitched	chr1(.):37979410-37981054	0.6812
3_MACS_peak_536_lociStitched	chr1(.):38015119-38020086	0.4342
1_MACS_peak_539_lociStitched	chr1(.):38036109-38037002	0.5026
1_MACS_peak_540_lociStitched	chr1(.):38060792-38062293	1.0832
1_MACS_peak_541_lociStitched	chr1(.):38140530-38143611	1.1552
3_MACS_peak_542_lociStitched	chr1(.):38155636-38158060	0.5094
2_MACS_peak_545_lociStitched	chr1(.):38204946-38205794	0.3455
1_MACS_peak_547_lociStitched	chr1(.):38259038-38260468	0.5159
1_MACS_peak_548_lociStitched	chr1(.):38272633-38275036	1.2568
1_MACS_peak_549_lociStitched	chr1(.):38304539-38307010	1.2341
1_MACS_peak_550_lociStitched	chr1(.):38324448-38326349	1.0251
1_MACS_peak_551_lociStitched	chr1(.):38366663-38368410	0.7462
1_MACS_peak_552_lociStitched	chr1(.):38395567-38397551	0.4923
1_MACS_peak_553_lociStitched	chr1(.):38411953-38413301	0.6976
1_MACS_peak_554_lociStitched	chr1(.):38454911-38455818	0.6322
1_MACS_peak_555_lociStitched	chr1(.):38477816-38479176	0.8976
1_MACS_peak_556_lociStitched	chr1(.):38938888-38942613	1.2306
1_MACS_peak_557_lociStitched	chr1(.):39323759-39325542	0.9372
1_MACS_peak_558_lociStitched	chr1(.):39337980-39339060	0.6753
1_MACS_peak_559_lociStitched	chr1(.):39455968-39458394	1.2182
1_MACS_peak_560_lociStitched	chr1(.):39491263-39492833	0.8151
1_MACS_peak_561_lociStitched	chr1(.):39570364-39572091	0.5881
1_MACS_peak_562_lociStitched	chr1(.):39681306-39681966	0.4048
3_MACS_peak_563_lociStitched	chr1(.):39733113-39738691	0.599
