GENE_ID	locusLine	bin_1_MM1.jin.bam
NM_170672	chr2(.):33656415-33794798	0.3392
NM_001080433	chr2(.):56406257-56618309	0.1378
NM_020651	chr2(.):64314785-64376605	0.6162
NR_036586	chr2(.):65123973-65164581	0.7681
NR_024204	chr2(.):87749973-87826030	1.0711
NM_004836	chr2(.):88851258-88932094	0.742
NM_144563	chr2(.):88986175-89055452	0.6861
NM_004027	chr2(.):99056320-99212496	0.6467
NM_001566	chr2(.):99056320-99203284	0.678
NM_024770	chr2(.):172168912-172296312	0.5486
NM_006164	chr2(.):178090032-178134859	0.5415
NM_001145413	chr2(.):178090032-178133617	0.5543
NM_153697	chr2(.):197959194-198180521	0.3606
NM_001195144	chr2(.):197846385-198180521	0.2645
NM_001228	chr2(.):202093165-202157434	0.4939
NM_003879	chr2(.):201975889-202034003	1.051
NM_001127184	chr2(.):201975815-202011323	1.3902
NM_173822	chr2(.):201833440-201941392	0.1186
NM_033358	chr2(.):202093165-202151638	0.5373
NM_003709	chr2(.):207940528-208035614	0.264
NM_020830	chr2(.):224735064-224815052	0.2627
NM_001167608	chr2(.):227695670-227868923	0.2631
NM_003183	chr2(.):9624410-9700917	0.3908
NM_002997	chr2(.):20395557-20429927	1.235
NM_001006946	chr2(.):20395557-20430194	1.2286
NM_016061	chr2(.):30364749-30388399	0.7626
NM_015376	chr2(.):33733941-33794798	0.202
NM_001139488	chr2(.):33696320-33794798	0.4413
NR_033837	chr2(.):64407212-64437619	0.529
NM_006196	chr2(.):70309584-70321334	2.6786
NR_024444	chr2(.):70346167-70357448	1.1844
NR_015424	chr2(.):89060418-89111109	0.6574
NM_002101	chr2(.):127408683-127459246	0.7301
NM_001006622	chr2(.):128515059-128573761	0.2269
NM_004805	chr2(.):128598839-128620729	0.1503
NM_006186	chr2(.):157175943-157194287	0.5626
NM_004288	chr2(.):158266130-158305604	1.4357
NM_002610	chr2(.):173415778-173468862	0.9067
NR_036075	chr2(.):178115672-178125738	0.1717
NM_194247	chr2(.):178072421-178093685	0.8594
NM_002491	chr2(.):201931461-201955473	0.224
NM_001127183	chr2(.):201978386-202033841	1.0964
NM_033356	chr2(.):202120222-202157434	0.4516
NM_001080125	chr2(.):202117753-202157434	0.4557
NM_022915	chr2(.):224817120-224837431	0.4151
NM_005544	chr2(.):227591032-227668506	0.3508
NM_005683	chr2(.):231767042-231794941	0.2948
NM_001099285	chr2(.):232568234-232583250	1.7113
NR_036052	chr2(.):232573023-232583105	1.0326
NM_000564	chr3(.):3106400-3157058	0.7137
NM_014674	chr3(.):5224358-5266650	0.9059
NM_001195099	chr3(.):15703743-15803058	0.1281
NM_001195098	chr3(.):15703743-15844691	0.2666
NM_015199	chr3(.):15703743-15906053	0.3067
NM_032682	chr3(.):70999735-71638140	0.146
NM_003571	chr3(.):133113789-133199056	0.4297
NM_005862	chr3(.):136050998-136476245	0.1211
NM_207294	chr3(.):152012193-152188569	0.3202
NM_021038	chr3(.):151980828-152188568	0.3884
NM_001135095	chr3(.):171753343-172123492	0.447
NM_022763	chr3(.):171752417-172123492	0.4469
NM_001134382	chr3(.):12933718-13119617	0.4354
NM_024923	chr3(.):13352736-13466809	0.5315
NM_014869	chr3(.):12933718-13013960	0.1317
NM_033027	chr3(.):39178341-39200102	0.7584
NM_014965	chr3(.):42196660-42259109	0.4276
NM_001042646	chr3(.):42127745-42272268	0.2576
NM_006254	chr3(.):53190222-53231733	1.0501
NM_001009899	chr3(.):113362232-113420493	0.1845
NM_001690	chr3(.):113460865-113535905	0.2749
NM_001134422	chr3(.):133287433-133314118	0.7232
NM_001134423	chr3(.):133288300-133314118	0.7456
NM_001080412	chr3(.):141038054-141173632	1.0807
NM_024665	chr3(.):176733541-176920048	0.2689
NM_130446	chr3(.):183200318-183278499	0.8151
NM_173216	chr3(.):186643314-186801341	0.7929
NM_003032	chr3(.):186734664-186801341	0.7479
NR_034062	chr3(.):187415153-187455203	0.0775
NM_152617	chr3(.):196190656-196235639	0.5473
NM_182916	chr3(.):3163599-3195706	0.662
NM_031899	chr3(.):39133090-39154130	0.3388
NM_145755	chr3(.):39144151-39185394	0.2704
NM_194293	chr3(.):39219706-39239077	0.2521
NM_001198621	chr3(.):39219705-39239085	0.2521
NM_014240	chr3(.):45631322-45727755	0.5719
NM_016173	chr3(.):50601908-50627421	0.2933
NM_001171743	chr3(.):50590455-50610223	0.2547
NM_013324	chr3(.):50638884-50654262	1.5722
NM_001171741	chr3(.):50590455-50613458	0.2608
NM_004635	chr3(.):50649600-50691719	0.2341
NM_052859	chr3(.):53117500-53169470	0.5612
NM_006100	chr3(.):98446571-98518236	0.6509
NM_025146	chr3(.):113432840-113470096	0.5187
NM_175924	chr3(.):121701169-121746030	0.7422
NM_001145417	chr3(.):135862759-135918310	0.3887
NM_018133	chr3(.):135862759-135919688	0.3808
NR_027037	chr3(.):151975404-151992415	0.9853
NR_027622	chr3(.):169656771-169689522	1.0603
NR_024409	chr3(.):169667014-169689522	0.9406
NM_003262	chr3(.):169679579-169721161	0.5262
NM_001004312	chr3(.):187411046-187425345	0.0546
NM_001706	chr3(.):187434164-187468513	0.5203
NM_001134738	chr3(.):187434164-187457695	0.1491
NM_001130845	chr3(.):187434164-187459285	0.1727
NM_024524	chr3(.):194118402-194193968	0.0796
NR_033929	chr3(.):194202868-194214274	1.108
NM_005781	chr3(.):195585235-195640880	0.5006
NM_001010938	chr3(.):195585235-195627432	0.2294
NM_001077657	chr3(.):196228749-196247237	0.769
NM_201431	chr4(.):74433861-74491340	0.644
NM_177532	chr4(.):74433861-74491134	0.6461
NM_144571	chr4(.):78629540-78745544	0.264
NM_198281	chr4(.):90160428-90234161	0.4413
NM_001008388	chr4(.):103785134-103818963	0.2564
NM_001102406	chr4(.):113213498-113368764	0.0961
NM_015130	chr4(.):141536935-141682471	0.5636
NM_152683	chr4(.):185565766-185621112	0.3111
NM_016531	chr4(.):38660789-38708129	0.5362
NR_026804	chr4(.):38609321-38671249	0.2761
NM_004310	chr4(.):40193526-40251281	0.642
NM_018177	chr4(.):40053523-40162019	0.1958
NM_001136570	chr4(.):77167852-77209929	0.0677
NM_001166693	chr4(.):87851153-88067206	0.2899
NM_001127208	chr4(.):106062942-106205958	0.2753
NM_002039	chr4(.):144252982-144400718	0.434
NM_033632	chr4(.):153237409-153461172	0.3768
NM_153343	chr4(.):185004858-185144114	0.0401
NM_002199	chr4(.):185303875-185400726	1.1046
NM_182485	chr4(.):14999297-15076777	0.3119
NR_027277	chr4(.):40039536-40063819	0.561
NM_005506	chr4(.):77074893-77140035	0.5452
NM_020236	chr4(.):78778804-78878944	0.2351
NM_144645	chr4(.):87792357-87818575	0.0396
NM_181891	chr4(.):103712132-103753708	0.4512
NM_181890	chr4(.):103712132-103795032	0.3408
NM_181892	chr4(.):103712132-103753340	0.4545
NM_003340	chr4(.):103712132-103754105	0.4489
NM_181893	chr4(.):103712132-103795003	0.3408
NM_181889	chr4(.):103712132-103754307	0.4481
NM_017628	chr4(.):106062942-106168928	0.2793
NM_052864	chr4(.):113191781-113212059	0.8065
NR_033797	chr4(.):153452415-153465415	1.5148
NR_036092	chr4(.):153405478-153415568	0.6915
NM_152680	chr4(.):153542265-153606317	0.5714
NR_037459	chr4(.):160044953-160055046	0.4403
NM_080874	chr4(.):177129825-177195373	0.08
NM_021928	chr4(.):177236089-177258396	0.718
NM_032991	chr4(.):185543849-185575629	0.6116
NM_024715	chr5(.):134204459-134242323	0.6297
NM_002372	chr5(.):109020155-109208429	0.3042
NM_015071	chr5(.):142145291-142613572	0.2693
NM_001131005	chr5(.):88009057-88204922	0.6451
NM_002397	chr5(.):88009057-88184283	0.6834
NM_001193349	chr5(.):88009057-88124744	0.6083
NM_015315	chr5(.):154087461-154202163	0.3867
NM_133433	chr5(.):36871860-37070921	0.1665
NM_152756	chr5(.):38933021-39079501	0.2759
NM_022913	chr5(.):56464774-56565506	0.3067
NM_001127235	chr5(.):56466274-56565506	0.3099
NR_015436	chr5(.):87831596-87985620	0.0634
NR_027435	chr5(.):90671163-90721532	0.9016
NM_002064	chr5(.):95144552-95163577	1.8878
NM_012081	chr5(.):95215801-95302775	0.9529
NM_005575	chr5(.):96266345-96370115	0.272
NM_175920	chr5(.):96289155-96370115	0.1172
NM_001077654	chr5(.):118599417-118735294	0.7332
NM_001131027	chr5(.):131588350-131614147	0.1078
NM_003060	chr5(.):131700400-131736306	0.4449
NM_001033503	chr5(.):133931838-133973533	0.3613
NM_001020825	chr5(.):142652495-142788254	0.5387
NM_001018076	chr5(.):142652495-142789045	0.5359
NM_001018075	chr5(.):142652495-142820077	0.4548
NM_138379	chr5(.):156341292-156395266	0.7348
NM_025153	chr5(.):159985126-160284219	0.2319
NM_001031711	chr5(.):172256222-172384688	0.2995
NM_001167579	chr5(.):176806431-176822514	0.1739
NM_001193376	chr5(.):1248286-1300162	0.1155
NM_030782	chr5(.):1312999-1350002	1.3815
NM_001145161	chr5(.):6443735-6501834	0.9501
NM_001171805	chr5(.):6709717-6762161	0.8129
NM_001171806	chr5(.):6741100-6762161	0.2307
NM_006713	chr5(.):32580604-32609185	0.8201
NR_034127	chr5(.):43060288-43072073	0.8539
NM_001014279	chr5(.):43034181-43045447	1.0914
NR_034085	chr5(.):43011149-43023913	1.1719
NR_015447	chr5(.):43037235-43050370	0.956
NR_034086	chr5(.):43009830-43023913	1.1783
NM_002184	chr5(.):55225924-55295821	0.4732
NM_005921	chr5(.):56105899-56196978	0.7148
NM_001127236	chr5(.):56504900-56565506	0.1745
NM_005582	chr5(.):66473103-66497617	0.6955
NM_152405	chr5(.):78526924-78628038	0.3491
NM_020801	chr5(.):90659540-90684149	1.8567
NR_026936	chr5(.):95182935-95200836	1.1043
NM_005668	chr5(.):100137638-100243987	0.6646
NM_175052	chr5(.):100216014-100243970	0.817
NM_014819	chr5(.):108665409-108750675	0.3351
NR_036052	chr5(.):118305280-118315362	0.0731
NM_014350	chr5(.):118686595-118735294	0.6584
NM_005573	chr5(.):126107314-126177712	0.4232
NM_001198557	chr5(.):126107844-126177712	0.4245
NM_003059	chr5(.):131625144-131684899	0.327
NR_037500	chr5(.):131696181-131706291	0.8386
NM_002198	chr5(.):131812300-131831465	1.8323
NM_001013717	chr5(.):131741672-131803059	2.1563
NM_000879	chr5(.):131872135-131884214	0.0768
NM_021982	chr5(.):133979478-134068601	0.4468
NM_001135586	chr5(.):134176657-134200425	0.2662
NM_152409	chr5(.):134176369-134200425	0.2641
NM_032151	chr5(.):134235809-134303336	0.2024
NM_016480	chr5(.):138672518-138710409	0.2207
NM_194296	chr5(.):138727455-138744776	0.7078
NM_152686	chr5(.):138740891-138780214	0.8125
NM_152685	chr5(.):138697884-138724039	0.2875
NM_001033112	chr5(.):138673133-138710409	0.2221
NM_001161546	chr5(.):138722634-138735885	1.8547
NM_016459	chr5(.):138718256-138730605	2.1059
NM_016463	chr5(.):139023300-139067680	1.641
NM_001142603	chr5(.):141298384-141326612	0.2933
NM_183401	chr5(.):141343732-141373754	0.6712
NM_005471	chr5(.):141375233-141397620	0.6258
NM_183400	chr5(.):141343621-141373754	0.669
NM_016580	chr5(.):141319529-141343627	0.1581
NM_183399	chr5(.):141341436-141373754	0.6328
NM_000024	chr5(.):148201155-148213197	0.9813
NM_006058	chr5(.):150404505-150465997	0.9191
NM_002084	chr5(.):150394998-150413554	0.1319
NR_028472	chr5(.):156346099-156357013	1.358
NM_033274	chr5(.):156899311-157007783	0.8243
NM_001142556	chr5(.):162882516-162923953	0.3143
NM_145266	chr5(.):162875585-162892143	0.6502
NM_182796	chr5(.):162925230-162951328	0.9467
NM_013283	chr5(.):162927584-162951328	1.0306
NM_004417	chr5(.):172190092-172203203	2.421
NM_030627	chr5(.):173310330-173392313	1.0
NM_002082	chr5(.):176848686-176874850	0.8363
NM_030567	chr5(.):176868795-176888287	0.3894
NM_000505	chr5(.):176824138-176841577	0.7671
NM_080881	chr5(.):176878613-176904871	0.2613
NM_004395	chr5(.):176878613-176905694	0.2623
NM_001004105	chr5(.):176848686-176873354	0.8282
NM_001174102	chr5(.):176870325-176888283	0.3997
NM_001029886	chr5(.):176822107-176832637	0.449
NR_031598	chr5(.):179220277-179230346	0.6395
NM_145867	chr5(.):179215985-179228513	0.5203
NM_003900	chr5(.):179242841-179270077	1.4848
NM_016175	chr5(.):179259265-179290840	0.2857
NM_054013	chr5(.):179219597-179234875	0.9093
NM_014275	chr5(.):179219597-179238952	0.7344
NM_001142298	chr5(.):179228387-179270077	1.1718
NM_001142299	chr5(.):179229002-179270077	1.1866
NM_022758	chr6(.):34550065-34669625	0.3509
NM_000876	chr6(.):160385130-160532583	0.2915
NM_001195286	chr6(.):386738-416443	1.2892
NM_001718	chr6(.):7722010-7886961	0.5306
NR_037616	chr6(.):7876482-8069647	0.7193
NM_002114	chr6(.):12007723-12170232	0.1952
NM_000332	chr6(.):16294342-16766721	0.35
NM_001173977	chr6(.):25274655-25625758	0.299
NM_001090	chr6(.):30534169-30564309	0.2444
NM_016021	chr6(.):90031343-90067619	0.9492
NM_001455	chr6(.):108877068-109010971	0.6848
NM_201559	chr6(.):108876025-109010971	0.6805
NM_001122842	chr6(.):126107000-126257266	0.3059
NM_000288	chr6(.):137138701-137240072	0.0801
NM_005923	chr6(.):136873186-137118656	0.3032
NM_006734	chr6(.):143067603-143271338	0.3763
NM_020185	chr6(.):287100-356355	1.4062
NM_001145549	chr6(.):7876482-7915310	1.6632
NM_030810	chr6(.):7876482-7916047	1.6571
NM_030939	chr6(.):24700089-24724403	0.8293
NM_001031722	chr6(.):30589662-30619598	0.2012
NR_033823	chr6(.):30589612-30619598	0.2018
NM_001161376	chr6(.):30609815-30625987	0.2341
NM_002714	chr6(.):30563181-30590020	0.8621
NM_014046	chr6(.):30580485-30599174	1.1451
NR_030615	chr6(.):30547108-30557194	0.1075
NM_002117	chr6(.):31231528-31244855	1.1162
NM_006120	chr6(.):32911390-32925899	0.1623
NM_002119	chr6(.):32966959-32982389	0.0454
NM_002118	chr6(.):32897405-32913847	0.1162
NM_005104	chr6(.):32931436-32954282	1.4003
NM_001113182	chr6(.):32933664-32954282	1.5313
NM_001199455	chr6(.):32934371-32954282	1.5808
NM_001199456	chr6(.):32935860-32954282	1.6689
NM_020939	chr6(.):36703554-36812220	0.256
NM_173558	chr6(.):36968422-37001845	0.4963
NM_002648	chr6(.):37132921-37148204	1.0751
NM_003192	chr6(.):42707233-42718884	0.5606
NM_015349	chr6(.):42783793-42841296	0.1017
NM_080743	chr6(.):89800677-89832800	0.1751
NM_006813	chr6(.):89785428-89799879	1.29
NM_002043	chr6(.):89962238-90029967	0.2554
NM_182907	chr6(.):106541814-106562811	1.4557
NM_001198	chr6(.):106529194-106562814	2.0323
NR_033376	chr6(.):109067856-109096145	0.6215
NM_012259	chr6(.):126065731-126087415	0.6548
NM_001099286	chr6(.):136547167-136576449	0.0907
NM_001077441	chr6(.):136573000-136615989	0.552
NM_006079	chr6(.):139688396-139700785	1.591
NM_001168389	chr6(.):139688396-139700350	1.646
NM_001168388	chr6(.):139688396-139700499	1.6274
NM_152133	chr6(.):159451026-159471184	1.1313
NM_031924	chr6(.):159393265-159426198	0.1573
NM_138810	chr6(.):159454943-159471184	1.2352
NM_001259	chr7(.):92229234-92468231	0.3924
NM_001145306	chr7(.):92229234-92470941	0.3892
NM_178425	chr7(.):18530884-19041992	0.2001
NM_058176	chr7(.):18530884-18998939	0.2139
NM_178423	chr7(.):18530368-19041992	0.1999
NM_004289	chr7(.):26186846-26231756	0.4528
NM_030796	chr7(.):55533305-55645200	0.9069
NM_012301	chr7(.):77641373-79087890	0.0749
NR_033766	chr7(.):113721364-114338827	0.1051
NM_001145354	chr7(.):130789854-131186398	0.3828
NM_022740	chr7(.):139241315-139482693	0.5438
NM_001164762	chr7(.):583833-757577	0.1508
NM_001164759	chr7(.):583833-772313	0.1566
NM_002735	chr7(.):583833-757161	0.1511
NM_001164760	chr7(.):583833-771978	0.1567
NM_001164761	chr7(.):583833-757844	0.1507
NR_034084	chr7(.):7675341-7923851	0.5992
NM_138426	chr7(.):8003422-8133709	1.0657
NM_014707	chr7(.):18530368-18713465	0.4589
NM_012294	chr7(.):22152907-22401533	0.2235
NM_003718	chr7(.):39984958-40141733	0.2231
NM_022748	chr7(.):47309751-47584199	0.4189
NM_006060	chr7(.):50339377-50477798	0.7351
NM_012395	chr7(.):90333711-90844904	0.2386
NM_017621	chr7(.):102091666-102110321	0.499
NM_182931	chr7(.):104649636-104759532	0.5832
NM_003344	chr7(.):129467994-129597789	0.4493
NR_015431	chr7(.):130623918-130798562	0.7424
NR_024153	chr7(.):130623918-130796789	0.745
NM_014149	chr7(.):134863589-134901316	0.1802
NM_194071	chr7(.):137554724-137691846	0.8759
NM_001166254	chr7(.):139473046-139725125	0.56
NR_029394	chr7(.):139523951-139725125	0.5279
NM_173680	chr7(.):150071405-150100719	0.6086
NR_029597	chr7(.):25984538-25994606	3.8815
NM_031243	chr7(.):26224555-26245413	0.864
NM_016587	chr7(.):26236323-26257976	0.7062
NM_007276	chr7(.):26236098-26257976	0.7028
NM_015483	chr7(.):32902777-32936468	0.601
NR_003500	chr7(.):32951426-32987782	0.1417
NM_001123065	chr7(.):47689841-47706246	0.3015
NM_001007253	chr7(.):64445732-64472124	1.0451
NM_015852	chr7(.):64429829-64456414	0.1065
NR_033416	chr7(.):64493731-64540091	0.2222
NM_015395	chr7(.):97841046-97886468	0.5431
NM_177455	chr7(.):97836565-97847271	1.2503
NM_020979	chr7(.):101923404-101967178	0.9449
NR_036245	chr7(.):101931368-101941453	0.6359
NM_032831	chr7(.):102068995-102102268	0.7961
NM_024653	chr7(.):102031803-102072129	0.6459
NM_001146210	chr7(.):101981191-102001889	0.099
NM_152892	chr7(.):102100389-102118612	0.3738
NR_027374	chr7(.):104530074-104572092	0.1973
NR_024586	chr7(.):104645988-104659588	3.2271
NM_001166346	chr7(.):114557208-114568720	1.5514
NM_199072	chr7(.):114557208-114664970	0.5482
NR_034120	chr7(.):130560750-130603069	0.5726
NM_018295	chr7(.):134827765-134855967	1.6413
NR_024185	chr7(.):134845531-134860532	1.6876
NM_005989	chr7(.):137756177-137808050	0.1343
NM_001003702	chr7(.):143878175-143897791	1.0405
NM_198495	chr7(.):143875547-143888173	0.3076
NM_001005287	chr7(.):143924003-143934936	0.1799
NM_198495	chr7(.):143958766-143971392	0.1793
NM_001005287	chr7(.):144010217-144021150	0.1826
NM_001001802	chr7(.):144010235-144021150	0.1828
NM_001001802	chr7(.):143924003-143934918	0.1799
NM_005435	chr7(.):144047488-144082725	0.6448
NM_001080413	chr7(.):144089332-144105786	0.0541
NM_013400	chr7(.):150060878-150076133	1.1994
NM_014374	chr7(.):150063257-150076133	1.3644
NR_027237	chr7(.):150097839-150114558	1.8614
NM_175571	chr7(.):150142961-150181483	0.1199
NR_034033	chr7(.):150125741-150150228	0.3837
NM_001091	chr7(.):150544572-150563379	0.0499
NM_152271	chr8(.):12574405-12617992	0.6083
NM_004103	chr8(.):27163998-27321903	0.6162
NM_173176	chr8(.):27178053-27321903	0.6483
NM_173175	chr8(.):27178080-27321903	0.6484
NM_006540	chr8(.):71019266-71321020	0.2789
NM_015254	chr8(.):28919794-29125610	0.2919
NM_023034	chr8(.):38127560-38244790	0.3021
NM_006756	chr8(.):54874115-54940008	0.3185
NM_001135733	chr8(.):95933199-95966615	1.5611
NM_178812	chr8(.):98651406-98747488	0.4218
NM_183419	chr8(.):101264287-101327327	0.53
NM_018002	chr8(.):107277405-107769921	0.2307
NM_001198532	chr8(.):107455151-107769921	0.2739
NM_001145088	chr8(.):124079919-124169392	0.1023
NM_173685	chr8(.):126099082-126384367	0.5364
NM_015117	chr8(.):144514824-144628620	0.4853
NR_037492	chr8(.):12579740-12589813	0.0853
NR_037495	chr8(.):12579745-12589808	0.0854
NM_005605	chr8(.):22293595-22403637	0.2616
NM_144652	chr8(.):38239019-38271061	0.4904
NM_017778	chr8(.):38168934-38244790	0.3415
NM_052937	chr8(.):52725139-52816735	0.3838
NM_057749	chr8(.):95887452-95912482	0.242
NM_015435	chr8(.):101264287-101320487	0.3261
NM_024295	chr8(.):124020567-124059648	0.6309
NM_025195	chr8(.):126437562-126455644	3.8592
NM_002467	chr8(.):128743314-128758680	0.9566
NM_014957	chr8(.):142133719-142210900	0.6424
NM_001166237	chr8(.):144630556-144650231	0.538
NM_024736	chr8(.):144635476-144650231	0.419
NM_001100878	chr8(.):144643362-144659928	0.1839
NM_145201	chr8(.):144651954-144665513	0.1707
NM_017794	chr9(.):20653308-21000954	0.1197
NM_015158	chr9(.):499702-751103	0.528
NM_002919	chr9(.):3242036-3530983	0.1684
NM_134428	chr9(.):3219646-3530983	0.1614
NM_001135920	chr9(.):5624326-5774454	0.277
NM_020829	chr9(.):5651582-5781556	0.1908
NM_001146696	chr9(.):6715862-7082264	0.1265
NM_000170	chr9(.):6527463-6650692	0.0725
NM_004529	chr9(.):20339967-20627514	0.6175
NM_001497	chr9(.):33105638-33172356	0.6292
NM_022490	chr9(.):37480944-37508693	0.2909
NM_001206	chr9(.):72994512-73034573	0.9506
NM_001102420	chr9(.):74961340-74985163	0.958
NM_007005	chr9(.):82181877-82346656	0.242
NM_080546	chr9(.):108001928-108158682	0.478
NM_007203	chr9(.):112537576-112939791	0.3558
NM_001004065	chr9(.):112805877-112939791	0.7909
NM_015033	chr9(.):132644465-132810473	0.5545
NM_198679	chr9(.):134447156-134590229	1.087
NM_005312	chr9(.):134447156-134617925	1.0956
NM_153186	chr9(.):701895-751103	0.6545
NM_181872	chr9(.):1045619-1062554	0.4493
NM_006557	chr9(.):1045345-1062554	0.4428
NM_001130865	chr9(.):1045353-1062554	0.443
NM_012166	chr9(.):37505888-37581250	0.7699
NR_024496	chr9(.):66489268-66508030	0.45
NM_032310	chr9(.):95853449-95880565	0.689
NM_004148	chr9(.):95878770-95901570	0.4057
NM_145006	chr9(.):95815988-95852415	0.7241
NM_006401	chr9(.):100740488-100783224	0.7679
NM_197978	chr9(.):100684072-100705526	0.6202
NM_018437	chr9(.):100684072-100712134	0.4981
NM_001012993	chr9(.):112956845-112975413	0.0738
NM_001136562	chr9(.):112882780-112939791	1.0572
NM_003329	chr9(.):113001309-113023778	1.4741
NM_001045476	chr9(.):127610754-127625160	0.8019
NM_030978	chr9(.):127626483-127644696	1.4966
NM_007209	chr9(.):127615157-127629240	0.8547
NM_005489	chr9(.):130495595-130538621	0.3265
NM_001142532	chr9(.):130495595-130529697	0.247
