GENE_ID	locusLine	bin_1_MM14.jin.bam
NM_006764	chr3(.):50320162-50335026	0.7324
NM_002070	chr3(.):50268646-50301786	0.8503
NM_004636	chr3(.):50300039-50319572	0.0834
NM_000172	chr3(.):50224042-50240129	0.0788
NM_153282	chr3(.):50332319-50346004	0.7186
NM_153281	chr3(.):50332319-50354812	0.4761
NM_007275	chr3(.):50357340-50370668	1.2742
NM_012191	chr3(.):50328832-50341712	1.4885
NM_003773	chr3(.):50350220-50365281	0.7833
NM_006545	chr3(.):50379918-50393486	0.9386
NM_007182	chr3(.):50362216-50383367	2.1377
NM_007022	chr3(.):50383296-50396496	1.2347
NM_007024	chr3(.):50387179-50401939	1.4526
NM_015896	chr3(.):50373536-50388156	2.749
NM_170712	chr3(.):50362216-50380664	2.4279
NM_170713	chr3(.):50362216-50379895	2.5324
NM_016173	chr3(.):50601908-50627421	0.4312
NM_001171743	chr3(.):50590455-50610223	0.42
NM_013324	chr3(.):50638884-50654262	2.0899
NM_001171741	chr3(.):50590455-50613458	0.3779
NM_004635	chr3(.):50649600-50691719	0.297
NM_006010	chr3(.):51417691-51431828	1.9317
NM_013286	chr3(.):51423730-51440336	1.2734
NM_052859	chr3(.):53117500-53169470	0.5697
NM_003392	chr3(.):55494742-55526331	0.9723
NM_198195	chr3(.):69098880-69134524	0.9301
NM_006407	chr3(.):69129089-69160239	0.6891
NM_198271	chr3(.):69151038-69176746	0.0702
NR_036087	chr3(.):69093108-69103186	2.1311
NM_025146	chr3(.):113432840-113470096	0.8998
NM_020187	chr3(.):128992683-129029135	0.82
NM_001006109	chr3(.):128992816-129029135	0.8221
NM_006026	chr3(.):129028613-129040120	1.5832
NR_026991	chr3(.):129030113-129048412	1.0005
NM_001145098	chr3(.):170070472-170115950	0.6247
NM_001145097	chr3(.):170072410-170115950	0.621
NM_005781	chr3(.):195585235-195640880	0.7744
NM_001010938	chr3(.):195585235-195627432	0.2668
NM_153343	chr4(.):185004858-185144114	0.0504
NM_182485	chr4(.):14999297-15076777	0.3143
NM_002372	chr5(.):109020155-109208429	0.3085
NM_015071	chr5(.):142145291-142613572	0.3516
NM_138348	chr5(.):14659782-14704842	0.6126
NM_001131005	chr5(.):88009057-88204922	0.3773
NM_002397	chr5(.):88009057-88184283	0.387
NM_001193349	chr5(.):88009057-88124744	0.3306
NM_015315	chr5(.):154087461-154202163	0.4149
NM_022913	chr5(.):56464774-56565506	0.3952
NM_001127235	chr5(.):56466274-56565506	0.4004
NR_027435	chr5(.):90671163-90721532	0.7135
NM_002064	chr5(.):95144552-95163577	1.1862
NM_012081	chr5(.):95215801-95302775	0.667
NM_005575	chr5(.):96266345-96370115	0.2245
NM_001038702	chr5(.):130594701-130735382	0.5154
NM_003060	chr5(.):131700400-131736306	0.5741
NM_001033503	chr5(.):133931838-133973533	0.2499
NM_013983	chr5(.):139221363-139427884	0.3508
NM_001020825	chr5(.):142652495-142788254	0.6219
NM_001018076	chr5(.):142652495-142789045	0.6186
NM_001018075	chr5(.):142652495-142820077	0.5231
NM_001172292	chr5(.):156882026-156906730	0.45
NM_005990	chr5(.):171464073-171620346	0.215
NM_001031711	chr5(.):172256222-172384688	0.3088
NM_001167579	chr5(.):176806431-176822514	0.0945
NM_022455	chr5(.):176555832-176732214	0.3343
NM_172349	chr5(.):176555079-176732214	0.3331
NM_001193376	chr5(.):1248286-1300162	0.1611
NM_030782	chr5(.):1312999-1350002	1.5191
NM_001145161	chr5(.):6443735-6501834	0.8963
NM_006713	chr5(.):32580604-32609185	1.1144
NM_005921	chr5(.):56105899-56196978	0.691
NM_001127236	chr5(.):56504900-56565506	0.152
NM_020801	chr5(.):90659540-90684149	1.4106
NR_026936	chr5(.):95182935-95200836	0.8509
NM_001130140	chr5(.):96206643-96260406	0.5197
NR_036052	chr5(.):118305280-118315362	0.1082
NR_037500	chr5(.):131696181-131706291	1.45
NM_002198	chr5(.):131812300-131831465	1.9807
NM_001013717	chr5(.):131741672-131803059	1.7919
NM_000879	chr5(.):131872135-131884214	0.0711
NM_015288	chr5(.):133856797-133923918	1.1452
NM_021982	chr5(.):133979478-134068601	0.5143
NM_016480	chr5(.):138672518-138710409	0.5095
NM_194296	chr5(.):138727455-138744776	1.2914
NM_152686	chr5(.):138740891-138780214	1.142
NM_152685	chr5(.):138697884-138724039	0.5159
NM_001033112	chr5(.):138673133-138710409	0.5162
NM_001161546	chr5(.):138722634-138735885	2.9275
NM_016459	chr5(.):138718256-138730605	3.5113
NM_016463	chr5(.):139023300-139067680	3.575
NM_005859	chr5(.):139488707-139501321	1.5492
NM_001007189	chr5(.):139500520-139513391	0.1096
NM_001035235	chr5(.):139924652-139942678	1.8082
NM_133173	chr5(.):139932852-139949189	3.0452
NM_080670	chr5(.):139939419-139953683	2.6555
NM_003732	chr5(.):139922250-139934163	1.0443
NM_006058	chr5(.):150404505-150465997	1.2297
NM_002084	chr5(.):150394998-150413554	0.1552
NM_001155	chr5(.):150475266-150542443	0.6942
NM_001193544	chr5(.):150475266-150526216	0.644
NM_033274	chr5(.):156899311-157007783	0.8265
NM_001171183	chr5(.):171616175-171635458	0.0598
NM_004417	chr5(.):172190092-172203203	3.3894
NM_001031677	chr5(.):176723198-176735744	1.6374
NM_006480	chr5(.):176779843-176804599	0.3959
NM_006816	chr5(.):176753562-176783885	0.2951
NM_031300	chr5(.):176729205-176744292	1.8162
NM_001142935	chr5(.):176727500-176744292	1.8275
NM_013237	chr5(.):176725834-176738950	2.0317
NM_002082	chr5(.):176848686-176874850	0.9376
NM_030567	chr5(.):176868795-176888287	0.83
NM_000505	chr5(.):176824138-176841577	0.3363
NM_080881	chr5(.):176878613-176904871	0.5281
NM_004395	chr5(.):176878613-176905694	0.5143
NM_001004105	chr5(.):176848686-176873354	0.9032
NM_001174102	chr5(.):176870325-176888283	0.8811
NM_001029886	chr5(.):176822107-176832637	0.2874
NR_031598	chr5(.):179220277-179230346	0.9704
NM_145867	chr5(.):179215985-179228513	0.7893
NM_003900	chr5(.):179242841-179270077	2.2227
NM_016175	chr5(.):179259265-179290840	0.2968
NM_054013	chr5(.):179219597-179234875	1.3047
NM_014275	chr5(.):179219597-179238952	1.0387
NM_001142298	chr5(.):179228387-179270077	1.716
NM_001142299	chr5(.):179229002-179270077	1.7372
NM_012288	chr6(.):52357199-52446862	0.6657
NM_001195286	chr6(.):386738-416443	0.98
NM_001718	chr6(.):7722010-7886961	0.3113
NR_037616	chr6(.):7876482-8069647	0.7211
NM_000332	chr6(.):16294342-16766721	0.1692
NM_152735	chr6(.):33417355-33430320	0.1664
NM_007162	chr6(.):41646715-41707798	0.6596
NM_001167827	chr6(.):41646715-41708997	0.6477
NM_001172420	chr6(.):52280804-52365583	0.2538
NM_018100	chr6(.):52279993-52365583	0.2521
NM_016021	chr6(.):90031343-90067619	0.7871
NM_001455	chr6(.):108877068-109010971	0.5312
NM_201559	chr6(.):108876025-109010971	0.5275
NM_020185	chr6(.):287100-356355	0.9376
NM_001145549	chr6(.):7876482-7915310	1.8002
NM_030810	chr6(.):7876482-7916047	1.7862
NM_032744	chr6(.):11708887-11784280	0.3858
NM_007109	chr6(.):31121302-31136992	0.2209
NM_001173531	chr6(.):31127113-31139615	0.1565
NR_026791	chr6(.):31160536-31176745	1.3105
NM_019052	chr6(.):31105215-31131015	0.1122
NM_001105563	chr6(.):31105215-31130566	0.1124
NR_026816	chr6(.):31136511-31150676	0.0561
NM_002701	chr6(.):31127113-31143451	0.131
NM_022107	chr6(.):32153542-32168300	1.6104
NM_138717	chr6(.):32116300-32136452	0.045
NM_001136	chr6(.):32143745-32157023	0.765
NM_004557	chr6(.):32157619-32196844	0.5388
NM_032741	chr6(.):32130982-32150888	0.3491
NM_002586	chr6(.):32147509-32162963	0.8491
NM_006913	chr6(.):32141161-32153570	0.6596
NR_003129	chr6(.):32141231-32153567	0.6627
NM_030651	chr6(.):32111139-32124720	0.0454
NM_005155	chr6(.):32116621-32136452	0.0454
NM_006411	chr6(.):32130982-32148916	0.3752
NR_037169	chr6(.):32115578-32127142	0.0463
NM_030652	chr6(.):32127404-32141062	0.0413
NM_006120	chr6(.):32911390-32925899	0.0534
NM_002119	chr6(.):32966959-32982389	0.0374
NM_002118	chr6(.):32897405-32913847	0.0279
NM_005104	chr6(.):32931436-32954282	1.5639
NM_001113182	chr6(.):32933664-32954282	1.7269
NM_001199455	chr6(.):32934371-32954282	1.7846
NM_001199456	chr6(.):32935860-32954282	1.8998
NM_080679	chr6(.):33125468-33165245	0.0473
NM_006979	chr6(.):33163602-33177214	2.2645
NM_002931	chr6(.):33171285-33185499	1.3933
NM_014234	chr6(.):33167418-33179607	2.5085
NM_021976	chr6(.):33156364-33173432	1.1716
NR_029633	chr6(.):33170611-33180721	1.9666
NM_006772	chr6(.):33382846-33426466	0.3641
NM_015921	chr6(.):33379318-33391065	0.8352
NR_001444	chr6(.):33327513-33339139	0.0353
NM_002263	chr6(.):33354312-33382699	0.5515
NM_002636	chr6(.):33373772-33389230	1.2564
NR_037152	chr6(.):36639236-36660116	1.4701
NM_078467	chr6(.):36639266-36660116	1.4722
NR_037150	chr6(.):36639313-36660116	1.4755
NM_000389	chr6(.):36641455-36660116	1.6405
NR_037151	chr6(.):36641486-36660116	1.6429
NM_020939	chr6(.):36703554-36812220	0.2772
NM_013397	chr6(.):41743499-41760110	0.4488
NM_006653	chr6(.):41732913-41752630	0.094
NM_002630	chr6(.):41699448-41720139	0.8082
NM_001078177	chr6(.):44186362-44206888	0.6417
NM_178148	chr6(.):44216837-44230283	0.6382
NM_001078174	chr6(.):44182241-44206888	0.5461
NM_020745	chr6(.):44261462-44286063	0.1389
NM_182539	chr6(.):44242896-44270458	0.0306
NM_001137560	chr6(.):44233479-44252182	0.1007
NM_001078175	chr6(.):44186295-44206888	0.6418
NM_004556	chr6(.):44220902-44238525	1.7363
NM_007355	chr6(.):44209848-44226614	1.1719
NM_001402	chr6(.):74220472-74235755	1.6242
NM_002043	chr6(.):89962238-90029967	0.2096
NM_182907	chr6(.):106541814-106562811	0.5783
NM_001198	chr6(.):106529194-106562814	1.0176
NM_001259	chr7(.):92229234-92468231	0.2782
NM_001145306	chr7(.):92229234-92470941	0.2759
NM_004289	chr7(.):26186846-26231756	0.7038
NM_001029835	chr7(.):45062232-45121069	0.2719
NM_001167935	chr7(.):45034786-45121069	0.3344
NR_030770	chr7(.):45034344-45121069	0.3403
NM_030796	chr7(.):55533305-55645200	1.1046
NR_033766	chr7(.):113721364-114338827	0.1335
NM_001145354	chr7(.):130789854-131186398	0.2323
NM_022740	chr7(.):139241315-139482693	0.4718
NM_002541	chr7(.):44641120-44753669	0.4792
NM_001003941	chr7(.):44641120-44721195	0.6301
NM_006060	chr7(.):50339377-50477798	0.4475
NM_080744	chr7(.):76013645-76044012	0.3928
NM_017984	chr7(.):99993494-100031302	0.6922
NM_017621	chr7(.):102091666-102110321	0.3325
NM_182931	chr7(.):104649636-104759532	0.538
NM_003344	chr7(.):129467994-129597789	0.3444
NR_015431	chr7(.):130623918-130798562	0.4783
NR_024153	chr7(.):130623918-130796789	0.4809
NM_194071	chr7(.):137554724-137691846	0.5128
NM_001166254	chr7(.):139473046-139725125	0.3911
NM_173680	chr7(.):150071405-150100719	0.4139
NR_029597	chr7(.):25984538-25994606	1.8845
NM_031243	chr7(.):26224555-26245413	0.9214
NM_016587	chr7(.):26236323-26257976	0.7544
NM_007276	chr7(.):26236098-26257976	0.7493
NM_182547	chr7(.):44613761-44626827	1.3393
NM_174929	chr7(.):44790786-44814479	0.4831
NM_031449	chr7(.):44783529-44814479	1.0307
NM_021130	chr7(.):44831240-44847716	1.0413
NR_003697	chr7(.):45017626-45031259	1.4565
NR_002952	chr7(.):45019976-45030109	1.8225
NM_033054	chr7(.):44997259-45023704	0.3819
NM_012479	chr7(.):75951107-75993342	0.5288
NM_007155	chr7(.):76021840-76076388	0.2328
NM_024315	chr7(.):86820477-86854031	1.0172
NM_173564	chr7(.):100076549-100097422	0.1199
NM_030935	chr7(.):100059141-100081902	0.2884
NM_145030	chr7(.):100027911-100039094	0.8202
NM_019606	chr7(.):100022253-100036749	1.9404
NM_001194992	chr7(.):100021412-100036749	1.835
NM_001004323	chr7(.):100049237-100066894	0.0684
NM_032831	chr7(.):102068995-102102268	0.9889
NM_024653	chr7(.):102031803-102072129	0.7425
NM_006234	chr7(.):102108547-102124381	0.2603
NM_152892	chr7(.):102100389-102118612	0.2895
NR_027374	chr7(.):104530074-104572092	0.1111
NR_024586	chr7(.):104645988-104659588	3.2771
NM_001166346	chr7(.):114557208-114568720	1.6271
NM_199072	chr7(.):114557208-114664970	0.4489
NM_013400	chr7(.):150060878-150076133	2.1966
NM_014374	chr7(.):150063257-150076133	2.5709
NR_027237	chr7(.):150097839-150114558	1.2619
NM_175571	chr7(.):150142961-150181483	0.0772
NR_034033	chr7(.):150125741-150150228	0.3648
NM_033015	chr7(.):150768707-150782951	0.954
NM_004769	chr7(.):150740604-150754843	0.0891
NM_031434	chr7(.):150773171-150785413	1.4938
NM_004935	chr7(.):150745898-150760052	0.4709
NM_031946	chr7(.):150778825-150846523	0.1836
NM_001136044	chr7(.):150773171-150785620	1.4774
NM_003040	chr7(.):150751656-150778614	0.6257
NM_001042535	chr7(.):150778825-150825725	0.2408
NM_152271	chr8(.):12574405-12617992	0.6408
NM_023034	chr8(.):38127560-38244790	0.388
NM_173685	chr8(.):126099082-126384367	0.3571
NR_037492	chr8(.):12579740-12589813	0.079
NR_037495	chr8(.):12579745-12589808	0.0791
NM_144652	chr8(.):38239019-38271061	1.0014
NM_017778	chr8(.):38168934-38244790	0.5102
NR_003129	chr8(.):38452692-38463775	0.0435
NM_001032282	chr8(.):103656004-103671168	1.3355
NM_005655	chr8(.):103656004-103672983	1.2
NM_025195	chr8(.):126437562-126455644	1.8206
NM_014957	chr8(.):142133719-142210900	0.5697
NM_147133	chr9(.):33285417-33370168	0.4249
NM_002504	chr9(.):33285417-33376155	0.4045
NM_147134	chr9(.):33285417-33353721	0.5036
NM_001206	chr9(.):72994512-73034573	0.9454
NM_007005	chr9(.):82181877-82346656	0.2416
NM_007203	chr9(.):112537576-112939791	0.2297
NM_001004065	chr9(.):112805877-112939791	0.4614
NM_175039	chr9(.):130665164-130684305	2.1176
NM_015033	chr9(.):132644465-132810473	0.481
NM_198679	chr9(.):134447156-134590229	0.9849
NM_005312	chr9(.):134447156-134617925	1.1045
NM_019892	chr9(.):139318072-139339256	0.2495
NM_001172415	chr9(.):33247469-33269759	0.6168
NM_001195536	chr9(.):33259876-33287067	0.4426
NM_014471	chr9(.):33235195-33253565	0.2391
NM_005384	chr9(.):94166326-94191144	0.8705
NM_001012993	chr9(.):112956845-112975413	0.0927
NM_001136562	chr9(.):112882780-112939791	0.5541
NM_003329	chr9(.):113001309-113023778	0.9625
NM_001166170	chr9(.):127049249-127119719	0.4751
NM_001145001	chr9(.):127015195-127119719	0.8831
NM_001166169	chr9(.):127049698-127119719	0.4502
NM_001166168	chr9(.):127015529-127119719	0.8858
NM_001166167	chr9(.):127014884-127119719	0.8807
NM_005489	chr9(.):130495595-130538621	0.3358
NM_001142532	chr9(.):130495595-130529697	0.3194
NM_001142533	chr9(.):130495595-130522583	0.3756
NM_001142531	chr9(.):130495595-130529719	0.3193
NM_001142534	chr9(.):130495595-130522561	0.3759
NM_170600	chr9(.):130495595-130546048	0.5149
NM_001085347	chr9(.):130488802-130502604	0.6677
NM_001018078	chr9(.):130560507-130581556	0.6168
NM_000118	chr9(.):130572290-130622047	0.0672
NM_001261	chr9(.):130543304-130558052	0.9415
NM_004957	chr9(.):130560153-130581556	0.6084
NM_013443	chr9(.):130642600-130666871	0.2004
NM_000476	chr9(.):130623758-130645022	0.0749
NR_036055	chr9(.):130543196-130553286	1.3424
NM_003863	chr9(.):130692373-130705763	0.4948
NM_203305	chr9(.):130697860-130717993	0.3303
NM_001135219	chr9(.):130678807-130698076	0.5439
NM_173492	chr9(.):130678807-130694770	0.6317
NM_016520	chr9(.):132584563-132602572	0.9356
NM_006676	chr9(.):132592695-132649107	0.4614
NM_001008563	chr9(.):132592756-132649107	0.4618
NM_001039708	chr9(.):139291373-139310054	1.1362
NM_001080849	chr9(.):139251351-139263241	0.3547
NM_052813	chr9(.):139253407-139273133	0.2293
NM_001145639	chr9(.):139242508-139259057	0.2565
NM_015160	chr9(.):139300115-139323213	0.5902
NM_003086	chr9(.):139265028-139297889	0.2611
NM_004992	chrX(.):153282263-153368188	0.5739
NM_005334	chrX(.):153208007-153241819	1.2163
NM_001193416	chrX(.):41187650-41214524	1.0626
NM_004089	chrX(.):106951451-106965291	1.9368
NM_198057	chrX(.):106951451-107024017	0.6433
NM_001015881	chrX(.):106951451-106964711	1.988
NM_003491	chrX(.):153190376-153205468	0.8958
NM_001666	chrX(.):153167829-153196714	0.4001
NM_002910	chrX(.):153195721-153215232	0.3646
NM_001025243	chrX(.):153270956-153290342	1.246
NM_003492	chrX(.):153232990-153253646	1.8123
NR_031757	chrX(.):153280370-153290440	1.901
NR_036175	chrX(.):153241548-153251627	0.6723
NR_036174	chrX(.):153241547-153251628	0.6723
NM_001110556	chrX(.):153571899-153608006	0.5891
NM_000117	chrX(.):153602596-153614883	1.8329
NM_006730	chrX(.):153624578-153642575	1.5245
NM_001183	chrX(.):153651977-153669862	0.321
NM_001009934	chrX(.):153624578-153645427	1.324
NR_000011	chrX(.):153623621-153633756	2.1404
NM_000116	chrX(.):153634876-153655063	0.3229
NR_026898	chrX(.):153621570-153635680	1.5555
NM_022124	chr10(.):73151690-73580704	0.1653
NM_022153	chr10(.):73502313-73538337	0.8624
NM_001008723	chr10(.):106108521-106219848	0.1421
NM_001191015	chr10(.):106029886-106064176	0.3721
NM_005308	chr10(.):120962196-121220131	0.2704
NR_027653	chr10(.):3813187-3832473	1.7153
NM_001098207	chr10(.):43876064-43897794	0.4047
NM_004966	chr10(.):43876064-43909656	0.9868
NM_173160	chr10(.):43862091-43876783	0.0514
NM_001098204	chr10(.):43876064-43909696	0.9857
NM_001098208	chr10(.):43876064-43897279	0.4068
NM_001098205	chr10(.):43876064-43909332	0.9962
NM_001098206	chr10(.):43876064-43908299	1.0261
NR_026693	chr10(.):43927573-43983007	0.3474
NM_001164375	chr10(.):73466457-73484578	0.2548
NM_001168390	chr10(.):73466457-73502581	0.4943
NM_001171934	chr10(.):73550527-73580704	0.1142
NM_001171935	chr10(.):73566639-73580704	0.106
NM_024326	chr10(.):104174570-104187893	0.5651
NM_002779	chr10(.):104157375-104183901	0.4658
NM_024040	chr10(.):104178001-104197423	0.4606
NM_002502	chr10(.):104150431-104167281	2.033
NM_001077494	chr10(.):104149338-104167281	1.9141
NM_001077493	chr10(.):104149228-104167281	1.9026
NR_030169	chr10(.):104191268-104201341	0.14
NM_030912	chr10(.):104399251-104423076	0.9557
NM_033397	chr10(.):106066898-106098663	0.671
NM_004419	chr10(.):112252624-112276302	0.9686
NR_024469	chr11(.):67080309-67164158	0.2684
NM_006819	chr11(.):63948586-63977020	0.845
NM_002335	chr11(.):68075107-68221743	0.0941
NM_001098517	chr11(.):115039344-115380241	0.2153
NM_003621	chr11(.):7530000-7679991	0.4376
NM_030962	chr11(.):9795213-10320754	0.1007
NM_004811	chr11(.):58289343-58348390	0.6821
NM_001143995	chr11(.):58289343-58350639	0.6621
NM_024092	chr11(.):60676370-60695915	0.6723
NM_024060	chr11(.):62196015-62319332	0.1327
