#MM2 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM2.H3K27ac_ROSE/MM2_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM2.jin.bam
#Using cutoff of 6714.4959 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM2.jin.bam	enhancerRank	isSuperStretch
1_MACS_peak_23724_lociStitched	chr4	15002804	15007509	1	4706	18813.8835	135	1
11_MACS_peak_1564_lociStitched	chr1	118161050	118169940	11	7125	9851.898	136	1
3_MACS_peak_2174_lociStitched	chr1	160708263	160715669	3	7006	10587.6176	137	1
1_MACS_peak_15907_lociStitched	chr19	49375398	49379541	1	4144	19821.7692	138	1
6_MACS_peak_18268_lociStitched	chr2	197029409	197036849	6	6389	13450.032	139	1
2_MACS_peak_17210_lociStitched	chr2	87795774	87801994	2	5999	14857.714	140	1
4_MACS_peak_7288_lociStitched	chr12	57912115	57917970	4	5662	15867.05	141	1
3_MACS_peak_13541_lociStitched	chr17	62164329	62171441	3	6836	10966.704	142	1
6_MACS_peak_10980_lociStitched	chr15	90638644	90646192	6	6797	11148.396	143	1
5_MACS_peak_13637_lociStitched	chr17	66451231	66459010	5	6738	11385.3444	144	1
1_MACS_peak_10388_lociStitched	chr15	63794825	63798888	1	4064	19623.4774	145	1
4_MACS_peak_23350_lociStitched	chr3	186780461	186785885	4	5378	16551.8784	146	1
4_MACS_peak_7247_lociStitched	chr12	57076651	57083525	4	6347	13124.5282	147	1
5_MACS_peak_9873_lociStitched	chr15	31634969	31642024	5	6829	10705.257	148	1
2_MACS_peak_15077_lociStitched	chr19	12899233	12905195	2	5887	14637.9024	149	1
1_MACS_peak_32307_lociStitched	chr9	73032971	73036449	1	3479	20322.3018	150	1
3_MACS_peak_6127_lociStitched	chr11	115090128	115095971	3	5724	15072.0185	151	1
3_MACS_peak_24942_lociStitched	chr4	185392582	185397758	3	5083	16999.5368	152	1
2_MACS_peak_17014_lociStitched	chr2	70312225	70316817	2	4479	18222.4336	153	1
6_MACS_peak_13533_lociStitched	chr17	62150697	62156706	6	5547	15342.7797	154	1
1_MACS_peak_28493_lociStitched	chr6	143264852	143269461	1	4610	17871.8584	155	1
2_MACS_peak_2204_lociStitched	chr1	161151195	161157398	2	6090	13302.3335	156	1
4_MACS_peak_18334_lociStitched	chr2	201980234	201986468	4	5908	14015.9022	157	1
4_MACS_peak_12861_lociStitched	chr17	29635077	29642268	4	6639	10593.0621	158	1
2_MACS_peak_27934_lociStitched	chr6	89788848	89793225	2	4336	18389.5278	159	1
2_MACS_peak_29613_lociStitched	chr7	90337738	90343850	2	5897	13906.6336	160	1
6_MACS_peak_16231_lociStitched	chr2	9687199	9694027	6	6421	11430.072	161	1
1_MACS_peak_31773_lociStitched	chr9	3524759	3529029	1	4271	18315.311	162	1
2_MACS_peak_29355_lociStitched	chr7	55599357	55605123	2	5491	15123.0648	163	1
9_MACS_peak_16813_lociStitched	chr2	56569434	56577753	9	6748	9541.893	164	1
4_MACS_peak_22509_lociStitched	chr3	128997178	129003709	4	5794	14039.6907	165	1
7_MACS_peak_2834_lociStitched	chr1	206858008	206864400	7	6066	12854.9512	166	1
1_MACS_peak_12754_lociStitched	chr17	21187901	21193488	1	5588	14606.0941	167	1
3_MACS_peak_20045_lociStitched	chr21	44580333	44586607	3	6085	12665.3238	168	1
2_MACS_peak_18142_lociStitched	chr2	182320852	182326399	2	5412	15041.2452	169	1
2_MACS_peak_13539_lociStitched	chr17	62157652	62163470	2	5817	13558.849	170	1
2_MACS_peak_19928_lociStitched	chr21	36256726	36262843	2	5866	13320.9909	171	1
5_MACS_peak_15096_lociStitched	chr19	13260641	13266976	5	6125	12231.618	172	1
2_MACS_peak_12968_lociStitched	chr17	36856591	36862645	2	5874	13241.3088	173	1
5_MACS_peak_11875_lociStitched	chr16	66553772	66560456	5	5975	12749.0616	174	1
3_MACS_peak_18134_lociStitched	chr2	182168690	182174737	3	5969	12750.0995	175	1
4_MACS_peak_25077_lociStitched	chr5	6480031	6486833	4	6359	10858.7128	176	1
3_MACS_peak_18326_lociStitched	chr2	201726234	201729735	3	3477	19246.7475	177	1
2_MACS_peak_28059_lociStitched	chr6	106610738	106616504	2	5739	13476.8718	178	1
2_MACS_peak_6952_lociStitched	chr12	46119977	46125444	2	5455	14430.1465	179	1
3_MACS_peak_9864_lociStitched	chr15	31554805	31560329	3	5486	14251.92	180	1
2_MACS_peak_2683_lociStitched	chr1	200987038	200992919	2	5824	12995.8338	181	1
2_MACS_peak_2644_lociStitched	chr1	198887442	198893591	2	5954	12446.8058	182	1
2_MACS_peak_1923_lociStitched	chr1	154297358	154303264	2	5838	12921.1468	183	1
2_MACS_peak_25265_lociStitched	chr5	39072654	39077740	2	4890	16039.2096	184	1
2_MACS_peak_2119_lociStitched	chr1	159043438	159048455	2	4827	16207.4185	185	1
2_MACS_peak_10748_lociStitched	chr15	77041350	77047279	2	5884	12632.3274	186	1
5_MACS_peak_6967_lociStitched	chr12	46761502	46767470	5	5181	15127.0896	187	1
4_MACS_peak_29277_lociStitched	chr7	47533410	47539494	4	5783	12918.1572	188	1
5_MACS_peak_19795_lociStitched	chr21	19152501	19159328	5	6298	10543.6188	189	1
4_MACS_peak_24722_lociStitched	chr4	153453211	153459491	4	5876	12472.08	190	1
2_MACS_peak_32665_lociStitched	chr9	113016419	113020690	2	4102	17713.1183	191	1
3_MACS_peak_849_lociStitched	chr1	44296636	44303014	3	6079	11556.936	192	1
7_MACS_peak_17563_lociStitched	chr2	112206368	112213086	7	5920	12231.4626	193	1
2_MACS_peak_3226_lociStitched	chr1	230256856	230262046	2	5176	14943.567	194	1
9_MACS_peak_9683_lociStitched	chr14	106161581	106168222	9	5504	13662.5293	195	1
2_MACS_peak_2058_lociStitched	chr1	156629551	156635788	2	5755	12644.8938	196	1
1_MACS_peak_25174_lociStitched	chr5	32172195	32175547	1	3353	18812.7648	197	1
1_MACS_peak_1803_lociStitched	chr1	149856364	149860567	1	4204	17199.9369	198	1
1_MACS_peak_27728_lociStitched	chr6	56703272	56709183	1	5912	11843.8707	199	1
1_MACS_peak_21201_lociStitched	chr3	15835683	15840368	1	4686	16010.0505	200	1
4_MACS_peak_18370_lociStitched	chr2	202120944	202126879	4	5749	12507.419	201	1
2_MACS_peak_26009_lociStitched	chr5	131745672	131751457	2	5540	13321.698	202	1
7_MACS_peak_27463_lociStitched	chr6	36718700	36725722	7	6162	10539.3198	203	1
10_MACS_peak_26131_lociStitched	chr5	139037646	139044960	10	6485	8629.7886	204	1
5_MACS_peak_2305_lociStitched	chr1	167596941	167603158	5	6142	10567.6566	205	1
9_MACS_peak_19561_lociStitched	chr20	49128952	49136377	9	6376	9219.6225	206	1
3_MACS_peak_27086_lociStitched	chr6	26194939	26200549	3	5524	13210.428	207	1
1_MACS_peak_15118_lociStitched	chr19	13949221	13954603	1	5383	13719.2562	208	1
4_MACS_peak_23343_lociStitched	chr3	186757654	186764006	4	6023	11024.5312	209	1
1_MACS_peak_22344_lociStitched	chr3	119812085	119815409	1	3325	18610.7436	210	1
6_MACS_peak_15845_lociStitched	chr19	47728956	47735447	6	5759	12164.134	211	1
4_MACS_peak_29040_lociStitched	chr7	26003189	26009422	4	6042	10860.3792	212	1
8_MACS_peak_25895_lociStitched	chr5	118673459	118680562	8	6376	8896.5075	213	1
1_MACS_peak_7610_lociStitched	chr12	94597912	94603523	1	5612	12621.3834	214	1
5_MACS_peak_27236_lociStitched	chr6	30649351	30655724	5	6174	10000.5116	215	1
3_MACS_peak_29861_lociStitched	chr7	104581291	104586789	3	5337	13635.04	216	1
1_MACS_peak_22600_lociStitched	chr3	136468938	136473128	1	4191	16829.135	217	1
4_MACS_peak_339_lociStitched	chr1	22105496	22110490	4	4590	15825.4866	218	1
1_MACS_peak_19554_lociStitched	chr20	48806536	48811037	1	4502	16049.6658	219	1
4_MACS_peak_2848_lociStitched	chr1	206884902	206891385	4	6045	10562.7519	220	1
5_MACS_peak_7427_lociStitched	chr12	72079550	72086037	5	6179	9803.1544	221	1
6_MACS_peak_20404_lociStitched	chr22	29213351	29220723	6	6267	9216.4744	222	1
4_MACS_peak_24953_lociStitched	chr4	185565146	185571225	4	5620	12344.0174	223	1
2_MACS_peak_3684_lociStitched	chr10	23727428	23731230	2	3721	17586.9114	224	1
11_MACS_peak_27714_lociStitched	chr6	56672777	56680615	11	6153	9642.3076	225	1
3_MACS_peak_10559_lociStitched	chr15	70387332	70393740	3	5512	12636.576	226	1
3_MACS_peak_9995_lociStitched	chr15	40387506	40393574	3	5618	12083.8152	227	1
3_MACS_peak_2094_lociStitched	chr1	157490121	157496284	3	5702	11717.0956	228	1
4_MACS_peak_4585_lociStitched	chr10	112256415	112262333	4	5659	11764.3922	229	1
2_MACS_peak_9508_lociStitched	chr14	95981142	95987107	2	5884	10713.7365	230	1
1_MACS_peak_27559_lociStitched	chr6	42749270	42752240	1	2971	18475.776	231	1
3_MACS_peak_31426_lociStitched	chr8	124045889	124052116	3	5974	10024.2246	232	1
6_MACS_peak_550_lociStitched	chr1	28570988	28577110	6	5636	11631.8	233	1
1_MACS_peak_29680_lociStitched	chr7	92461251	92466416	1	5166	13326.2165	234	1
7_MACS_peak_11024_lociStitched	chr15	92395464	92401696	7	5960	9892.0536	235	1
6_MACS_peak_6756_lociStitched	chr12	27088484	27095222	6	5847	10468.8306	236	1
2_MACS_peak_19978_lociStitched	chr21	38737727	38741624	2	3883	16679.16	237	1
3_MACS_peak_25747_lociStitched	chr5	95293569	95298247	3	4184	15970.692	238	1
1_MACS_peak_17896_lociStitched	chr2	158323954	158328435	1	4482	15194.6229	239	1
2_MACS_peak_29369_lociStitched	chr7	55635946	55641763	2	5507	11787.5688	240	1
6_MACS_peak_32016_lociStitched	chr9	33452986	33459818	6	5987	9412.4464	241	1
1_MACS_peak_3382_lociStitched	chr1	245132669	245135837	1	3169	17745.552	242	1
2_MACS_peak_22286_lociStitched	chr3	113464149	113468718	2	4496	14944.2852	243	1
5_MACS_peak_9334_lociStitched	chr14	81993698	82000243	5	5876	9624.4225	244	1
2_MACS_peak_7812_lociStitched	chr12	109025372	109031220	2	5412	11798.9248	245	1
1_MACS_peak_4111_lociStitched	chr10	74078273	74082748	1	4476	14891.4575	246	1
2_MACS_peak_2784_lociStitched	chr1	205252897	205258166	2	5105	12901.1465	247	1
3_MACS_peak_10652_lociStitched	chr15	75077318	75083181	3	5815	9821.1113	248	1
1_MACS_peak_22892_lociStitched	chr3	160116817	160122101	1	5285	12200.2276	249	1
4_MACS_peak_20343_lociStitched	chr22	24827519	24833103	4	5516	11099.3168	250	1
1_MACS_peak_27279_lociStitched	chr6	31701364	31706658	1	5295	11932.676	251	1
7_MACS_peak_10934_lociStitched	chr15	89164604	89171477	7	5853	9301.9182	252	1
2_MACS_peak_33045_lociStitched	chr9	134549810	134555340	2	5141	12490.611	253	1
2_MACS_peak_23362_lociStitched	chr3	186814454	186820646	2	5764	9694.8144	254	1
6_MACS_peak_14651_lociStitched	chr19	1647186	1653570	6	5745	9788.5872	255	1
3_MACS_peak_27230_lociStitched	chr6	30581471	30586485	3	4285	14905.1178	256	1
3_MACS_peak_15832_lociStitched	chr19	47285609	47291807	3	5714	9544.3002	257	1
2_MACS_peak_21242_lociStitched	chr3	20080646	20086217	2	5213	11763.1665	258	1
3_MACS_peak_24615_lociStitched	chr4	144256852	144262857	3	5403	10962.728	259	1
6_MACS_peak_2407_lociStitched	chr1	175146944	175154080	6	5785	8981.3696	260	1
3_MACS_peak_4291_lociStitched	chr10	89621339	89626784	3	5370	11036.4705	261	1
3_MACS_peak_27792_lociStitched	chr6	74228449	74233806	3	4719	13326.0732	262	1
3_MACS_peak_386_lociStitched	chr1	24513125	24518936	3	5692	9322.5873	263	1
2_MACS_peak_3072_lociStitched	chr1	224619633	224624099	2	4456	14016.9876	264	1
1_MACS_peak_8446_lociStitched	chr13	49549365	49554567	1	5203	11486.016	265	1
4_MACS_peak_14735_lociStitched	chr19	2617465	2622893	4	5272	11168.11	266	1
1_MACS_peak_21454_lociStitched	chr3	39191457	39195813	1	4357	14260.6728	267	1
2_MACS_peak_24158_lociStitched	chr4	78738773	78743311	2	4522	13783.7212	268	1
4_MACS_peak_13561_lociStitched	chr17	62204523	62209719	4	4912	12519.762	269	1
1_MACS_peak_15839_lociStitched	chr19	47613942	47617415	1	3474	16262.6698	270	1
7_MACS_peak_19455_lociStitched	chr20	46385233	46392115	7	5615	9506.1066	271	1
3_MACS_peak_22772_lociStitched	chr3	150477718	150482118	3	4299	14382.72	272	1
6_MACS_peak_5529_lociStitched	chr11	65339800	65346451	6	5836	8196.6924	273	1
1_MACS_peak_20901_lociStitched	chr22	50327081	50331303	1	4223	14565.0556	274	1
3_MACS_peak_11360_lociStitched	chr16	11773972	11779660	3	5580	9570.06	275	1
2_MACS_peak_3633_lociStitched	chr10	17268909	17273635	2	4617	13393.0114	276	1
6_MACS_peak_21820_lociStitched	chr3	53267391	53273182	6	5082	11759.2046	277	1
1_MACS_peak_31812_lociStitched	chr9	5626046	5630854	1	4809	12638.3088	278	1
5_MACS_peak_26509_lociStitched	chr5	173212883	173218840	5	5438	10088.7752	279	1
3_MACS_peak_16277_lociStitched	chr2	11886265	11891712	3	5315	10651.0638	280	1
1_MACS_peak_16766_lociStitched	chr2	54795846	54801495	1	5650	8795.493	281	1
3_MACS_peak_4554_lociStitched	chr10	111967324	111972705	3	5291	10594.1128	282	1
3_MACS_peak_31618_lociStitched	chr8	142126687	142132175	3	5145	11168.08	283	1
1_MACS_peak_7709_lociStitched	chr12	102870395	102875774	1	5380	10016.7738	284	1
4_MACS_peak_33699_lociStitched	chrX	96652594	96658194	4	5471	9503.2	285	1
2_MACS_peak_1575_lociStitched	chr1	118171380	118177076	2	5693	8240.9728	286	1
2_MACS_peak_5413_lociStitched	chr11	62647751	62652034	2	4016	14595.6074	287	1
4_MACS_peak_19495_lociStitched	chr20	47439385	47445431	4	5648	8388.825	288	1
9_MACS_peak_8704_lociStitched	chr14	21731656	21738614	9	5275	10313.1476	289	1
5_MACS_peak_23030_lociStitched	chr3	171895779	171901446	5	5132	10938.4434	290	1
1_MACS_peak_2949_lociStitched	chr1	212780087	212783592	1	3506	15651.227	291	1
1_MACS_peak_22163_lociStitched	chr3	104237597	104242451	1	4855	11986.953	292	1
3_MACS_peak_3550_lociStitched	chr10	11217464	11223026	3	5415	9592.7814	293	1
1_MACS_peak_28382_lociStitched	chr6	136609247	136612318	1	3072	16421.8654	294	1
1_MACS_peak_28744_lociStitched	chr6	163834124	163838153	1	4030	14443.1592	295	1
5_MACS_peak_20778_lociStitched	chr22	42146892	42152878	5	5408	9590.1706	296	1
3_MACS_peak_4484_lociStitched	chr10	104401967	104407265	3	5183	10582.755	297	1
1_MACS_peak_31397_lociStitched	chr8	119574789	119579863	1	5075	11007.0282	298	1
3_MACS_peak_16888_lociStitched	chr2	64438434	64443446	3	4792	12086.438	299	1
1_MACS_peak_15537_lociStitched	chr19	39173308	39178277	1	4970	11411.3085	300	1
7_MACS_peak_14689_lociStitched	chr19	2082086	2088538	7	5628	8225.6548	301	1
1_MACS_peak_30139_lociStitched	chr7	134842116	134847301	1	5186	10494.44	302	1
4_MACS_peak_31669_lociStitched	chr8	145012662	145018613	4	5510	8890.1989	303	1
