#MM2 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM2.H3K27ac_ROSE/MM2_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM2.jin.bam
#Using cutoff of 6714.4959 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM2.jin.bam	enhancerRank	isSuper
3_MACS_peak_23486_lociStitched	chr3	196224995	196231404	3	6340	15159.8486	149	1
5_MACS_peak_6967_lociStitched	chr12	46761502	46767470	5	5181	15127.0896	150	1
2_MACS_peak_29355_lociStitched	chr7	55599357	55605123	2	5491	15123.0648	151	1
8_MACS_peak_13827_lociStitched	chr17	75135797	75144920	8	7743	15111.3372	152	1
4_MACS_peak_26703_lociStitched	chr6	391089	397461	4	6261	15084.4356	153	1
3_MACS_peak_6127_lociStitched	chr11	115090128	115095971	3	5724	15072.0185	154	1
2_MACS_peak_18142_lociStitched	chr2	182320852	182326399	2	5412	15041.2452	155	1
7_MACS_peak_25658_lociStitched	chr5	88175339	88185687	7	8996	14989.078	156	1
2_MACS_peak_22286_lociStitched	chr3	113464149	113468718	2	4496	14944.2852	157	1
2_MACS_peak_3226_lociStitched	chr1	230256856	230262046	2	5176	14943.567	158	1
3_MACS_peak_27230_lociStitched	chr6	30581471	30586485	3	4285	14905.1178	159	1
1_MACS_peak_2460_lociStitched	chr1	179850538	179853202	1	2665	14903.748	160	1
1_MACS_peak_4111_lociStitched	chr10	74078273	74082748	1	4476	14891.4575	161	1
1_MACS_peak_27027_lociStitched	chr6	24718971	24722244	1	3274	14878.0761	162	1
2_MACS_peak_17210_lociStitched	chr2	87795774	87801994	2	5999	14857.714	163	1
1_MACS_peak_20636_lociStitched	chr22	38900405	38903465	1	3061	14751.954	164	1
1_MACS_peak_23200_lociStitched	chr3	182510345	182513508	1	3164	14706.3685	165	1
1_MACS_peak_17757_lociStitched	chr2	133023958	133027342	1	3385	14666.5944	166	1
2_MACS_peak_3942_lociStitched	chr10	63658434	63665400	2	6647	14656.464	167	1
2_MACS_peak_15077_lociStitched	chr19	12899233	12905195	2	5887	14637.9024	168	1
1_MACS_peak_10598_lociStitched	chr15	72765206	72768372	1	3167	14630.7192	169	1
1_MACS_peak_12754_lociStitched	chr17	21187901	21193488	1	5588	14606.0941	170	1
1_MACS_peak_22867_lociStitched	chr3	156876508	156879399	1	2892	14601.2846	171	1
2_MACS_peak_5413_lociStitched	chr11	62647751	62652034	2	4016	14595.6074	172	1
1_MACS_peak_20901_lociStitched	chr22	50327081	50331303	1	4223	14565.0556	173	1
2_MACS_peak_3767_lociStitched	chr10	32634489	32636784	2	2166	14480.991	174	1
1_MACS_peak_22757_lociStitched	chr3	150262700	150265467	1	2768	14454.5313	175	1
1_MACS_peak_28744_lociStitched	chr6	163834124	163838153	1	4030	14443.1592	176	1
2_MACS_peak_6952_lociStitched	chr12	46119977	46125444	2	5455	14430.1465	177	1
3_MACS_peak_22772_lociStitched	chr3	150477718	150482118	3	4299	14382.72	178	1
2_MACS_peak_7341_lociStitched	chr12	64797466	64800053	2	2494	14302.2295	179	1
1_MACS_peak_2400_lociStitched	chr1	174967607	174970352	1	2746	14291.568	180	1
1_MACS_peak_21454_lociStitched	chr3	39191457	39195813	1	4357	14260.6728	181	1
3_MACS_peak_9864_lociStitched	chr15	31554805	31560329	3	5486	14251.92	182	1
2_MACS_peak_2431_lociStitched	chr1	178544427	178551736	2	7259	14086.6357	183	1
1_MACS_peak_15119_lociStitched	chr19	13956616	13959226	1	2611	14058.765	184	1
4_MACS_peak_22509_lociStitched	chr3	128997178	129003709	4	5794	14039.6907	185	1
2_MACS_peak_18109_lociStitched	chr2	178126548	178130627	2	3669	14036.6548	186	1
2_MACS_peak_3072_lociStitched	chr1	224619633	224624099	2	4456	14016.9876	187	1
4_MACS_peak_18334_lociStitched	chr2	201980234	201986468	4	5908	14015.9022	188	1
2_MACS_peak_15296_lociStitched	chr19	18390189	18393841	2	3437	13978.7604	189	1
3_MACS_peak_24210_lociStitched	chr4	87855305	87862358	3	7011	13975.5195	190	1
4_MACS_peak_10828_lociStitched	chr15	81584980	81592735	4	7494	13949.694	191	1
1_MACS_peak_1780_lociStitched	chr1	149222419	149225446	1	3028	13945.6917	192	1
2_MACS_peak_13571_lociStitched	chr17	62500032	62503649	2	3308	13933.7691	193	1
6_MACS_peak_18071_lociStitched	chr2	175456631	175465044	6	7088	13926.0389	194	1
2_MACS_peak_29613_lociStitched	chr7	90337738	90343850	2	5897	13906.6336	195	1
1_MACS_peak_11111_lociStitched	chr15	100104782	100108008	1	3227	13895.0272	196	1
3_MACS_peak_10149_lociStitched	chr15	45878375	45881888	3	3494	13808.9004	197	1
2_MACS_peak_19213_lociStitched	chr20	34328966	34332734	2	3672	13784.8512	198	1
2_MACS_peak_24158_lociStitched	chr4	78738773	78743311	2	4522	13783.7212	199	1
3_MACS_peak_21866_lociStitched	chr3	57581272	57585216	3	3912	13766.1376	200	1
5_MACS_peak_23299_lociStitched	chr3	185652031	185656435	5	3990	13725.5064	201	1
1_MACS_peak_15118_lociStitched	chr19	13949221	13954603	1	5383	13719.2562	202	1
1_MACS_peak_26240_lociStitched	chr5	142781574	142785648	1	4075	13686.603	203	1
9_MACS_peak_9683_lociStitched	chr14	106161581	106168222	9	5504	13662.5293	204	1
1_MACS_peak_22627_lociStitched	chr3	139107342	139109423	1	2082	13649.279	205	1
3_MACS_peak_29861_lociStitched	chr7	104581291	104586789	3	5337	13635.04	206	1
2_MACS_peak_13539_lociStitched	chr17	62157652	62163470	2	5817	13558.849	207	1
1_MACS_peak_32817_lociStitched	chr9	126099834	126103224	1	3391	13479.318	208	1
2_MACS_peak_28059_lociStitched	chr6	106610738	106616504	2	5739	13476.8718	209	1
1_MACS_peak_1035_lociStitched	chr1	59247510	59251331	1	3822	13474.3744	210	1
6_MACS_peak_18268_lociStitched	chr2	197029409	197036849	6	6389	13450.032	211	1
1_MACS_peak_27079_lociStitched	chr6	26122689	26126758	1	4070	13429.3276	212	1
2_MACS_peak_3633_lociStitched	chr10	17268909	17273635	2	4617	13393.0114	213	1
2_MACS_peak_16708_lociStitched	chr2	48130859	48134890	2	3984	13345.8348	214	1
1_MACS_peak_29680_lociStitched	chr7	92461251	92466416	1	5166	13326.2165	215	1
3_MACS_peak_27792_lociStitched	chr6	74228449	74233806	3	4719	13326.0732	216	1
2_MACS_peak_18430_lociStitched	chr2	206949074	206951808	2	2729	13325.516	217	1
2_MACS_peak_26009_lociStitched	chr5	131745672	131751457	2	5540	13321.698	218	1
2_MACS_peak_19928_lociStitched	chr21	36256726	36262843	2	5866	13320.9909	219	1
2_MACS_peak_26480_lociStitched	chr5	172196645	172200415	2	3627	13302.445	220	1
2_MACS_peak_2204_lociStitched	chr1	161151195	161157398	2	6090	13302.3335	221	1
2_MACS_peak_12968_lociStitched	chr17	36856591	36862645	2	5874	13241.3088	222	1
3_MACS_peak_27086_lociStitched	chr6	26194939	26200549	3	5524	13210.428	223	1
3_MACS_peak_32998_lociStitched	chr9	132646876	132653630	3	6512	13146.661	224	1
4_MACS_peak_7247_lociStitched	chr12	57076651	57083525	4	6347	13124.5282	225	1
2_MACS_peak_27080_lociStitched	chr6	26155924	26160071	2	4033	13100.7877	226	1
1_MACS_peak_29167_lociStitched	chr7	39987938	39991994	1	4057	13089.9288	227	1
1_MACS_peak_19902_lociStitched	chr21	35319369	35322308	1	2940	13055.038	228	1
1_MACS_peak_11036_lociStitched	chr15	93351181	93354558	1	3378	13020.3612	229	1
2_MACS_peak_3374_lociStitched	chr1	244996450	244999840	2	3351	13003.362	230	1
2_MACS_peak_2683_lociStitched	chr1	200987038	200992919	2	5824	12995.8338	231	1
1_MACS_peak_32378_lociStitched	chr9	86321352	86324082	1	2731	12972.414	232	1
1_MACS_peak_12535_lociStitched	chr17	7588370	7591247	1	2878	12970.3791	233	1
1_MACS_peak_10223_lociStitched	chr15	52310897	52314714	1	3818	12927.4156	234	1
2_MACS_peak_1923_lociStitched	chr1	154297358	154303264	2	5838	12921.1468	235	1
4_MACS_peak_29277_lociStitched	chr7	47533410	47539494	4	5783	12918.1572	236	1
2_MACS_peak_2784_lociStitched	chr1	205252897	205258166	2	5105	12901.1465	237	1
1_MACS_peak_3377_lociStitched	chr1	245025620	245028738	1	3119	12895.4244	238	1
2_MACS_peak_2413_lociStitched	chr1	175155481	175162542	2	6987	12869.3786	239	1
7_MACS_peak_2834_lociStitched	chr1	206858008	206864400	7	6066	12854.9512	240	1
1_MACS_peak_11039_lociStitched	chr15	93373889	93377449	1	3561	12772.568	241	1
3_MACS_peak_18134_lociStitched	chr2	182168690	182174737	3	5969	12750.0995	242	1
5_MACS_peak_11875_lociStitched	chr16	66553772	66560456	5	5975	12749.0616	243	1
1_MACS_peak_26087_lociStitched	chr5	137909683	137912114	1	2432	12689.0907	244	1
3_MACS_peak_20045_lociStitched	chr21	44580333	44586607	3	6085	12665.3238	245	1
2_MACS_peak_2058_lociStitched	chr1	156629551	156635788	2	5755	12644.8938	246	1
1_MACS_peak_5512_lociStitched	chr11	65243694	65245812	1	2119	12640.224	247	1
1_MACS_peak_31812_lociStitched	chr9	5626046	5630854	1	4809	12638.3088	248	1
3_MACS_peak_10559_lociStitched	chr15	70387332	70393740	3	5512	12636.576	249	1
2_MACS_peak_10748_lociStitched	chr15	77041350	77047279	2	5884	12632.3274	250	1
1_MACS_peak_7610_lociStitched	chr12	94597912	94603523	1	5612	12621.3834	251	1
8_MACS_peak_17248_lociStitched	chr2	88895975	88904026	8	6924	12600.6201	252	1
1_MACS_peak_10795_lociStitched	chr15	79164723	79166799	1	2077	12594.4692	253	1
1_MACS_peak_1954_lociStitched	chr1	154971389	154978479	1	7091	12593.258	254	1
4_MACS_peak_13561_lociStitched	chr17	62204523	62209719	4	4912	12519.762	255	1
1_MACS_peak_25365_lociStitched	chr5	56110055	56114095	1	4041	12517.132	256	1
4_MACS_peak_18370_lociStitched	chr2	202120944	202126879	4	5749	12507.419	257	1
2_MACS_peak_33045_lociStitched	chr9	134549810	134555340	2	5141	12490.611	258	1
4_MACS_peak_24722_lociStitched	chr4	153453211	153459491	4	5876	12472.08	259	1
1_MACS_peak_22476_lociStitched	chr3	128367857	128369943	1	2087	12461.764	260	1
2_MACS_peak_2644_lociStitched	chr1	198887442	198893591	2	5954	12446.8058	261	1
1_MACS_peak_22164_lociStitched	chr3	105085650	105089029	1	3380	12401.2679	262	1
2_MACS_peak_27151_lociStitched	chr6	27804024	27807349	2	3308	12377.3125	263	1
4_MACS_peak_19649_lociStitched	chr20	57463709	57470770	4	6759	12353.9256	264	1
1_MACS_peak_13228_lociStitched	chr17	44268309	44271704	1	3396	12353.3865	265	1
3_MACS_peak_20068_lociStitched	chr21	44843282	44848148	3	4597	12349.4214	266	1
4_MACS_peak_24953_lociStitched	chr4	185565146	185571225	4	5620	12344.0174	267	1
1_MACS_peak_11057_lociStitched	chr15	94772782	94776336	1	3555	12306.4358	268	1
1_MACS_peak_32985_lociStitched	chr9	132249883	132253803	1	3921	12263.72	269	1
3_MACS_peak_22460_lociStitched	chr3	127770270	127774548	3	3676	12258.609	270	1
5_MACS_peak_15096_lociStitched	chr19	13260641	13266976	5	6125	12231.618	271	1
7_MACS_peak_17563_lociStitched	chr2	112206368	112213086	7	5920	12231.4626	272	1
1_MACS_peak_2144_lociStitched	chr1	160311611	160314359	1	2749	12213.2112	273	1
3_MACS_peak_19123_lociStitched	chr20	30791839	30796636	3	4574	12210.2838	274	1
4_MACS_peak_15617_lociStitched	chr19	41768367	41772136	4	3370	12201.0068	275	1
1_MACS_peak_22892_lociStitched	chr3	160116817	160122101	1	5285	12200.2276	276	1
1_MACS_peak_10036_lociStitched	chr15	41407303	41409589	1	2287	12186.2088	277	1
2_MACS_peak_24870_lociStitched	chr4	177240344	177244748	2	4287	12174.4176	278	1
6_MACS_peak_15845_lociStitched	chr19	47728956	47735447	6	5759	12164.134	279	1
3_MACS_peak_7782_lociStitched	chr12	106639560	106644218	3	4385	12146.2008	280	1
2_MACS_peak_31219_lociStitched	chr8	101962069	101966117	2	3788	12126.5936	281	1
1_MACS_peak_32053_lociStitched	chr9	35070351	35073473	1	3123	12124.287	282	1
1_MACS_peak_275_lociStitched	chr1	16969145	16972508	1	3364	12102.0918	283	1
3_MACS_peak_16888_lociStitched	chr2	64438434	64443446	3	4792	12086.438	284	1
3_MACS_peak_9995_lociStitched	chr15	40387506	40393574	3	5618	12083.8152	285	1
1_MACS_peak_7732_lociStitched	chr12	104679532	104683386	1	3855	12073.4258	286	1
1_MACS_peak_13450_lociStitched	chr17	57695748	57698689	1	2942	12051.9239	287	1
2_MACS_peak_13752_lociStitched	chr17	73778600	73782147	2	3548	12041.0009	288	1
2_MACS_peak_2141_lociStitched	chr1	160230520	160233626	2	3092	12039.7878	289	1
2_MACS_peak_9610_lociStitched	chr14	103798469	103802061	2	3325	12020.2688	290	1
1_MACS_peak_21970_lociStitched	chr3	72030788	72035286	1	4499	11998.415	291	1
1_MACS_peak_22163_lociStitched	chr3	104237597	104242451	1	4855	11986.953	292	1
4_MACS_peak_17205_lociStitched	chr2	87781945	87789010	4	6835	11982.9465	293	1
1_MACS_peak_6177_lociStitched	chr11	118659354	118663505	1	4152	11978.9558	294	1
1_MACS_peak_27279_lociStitched	chr6	31701364	31706658	1	5295	11932.676	295	1
1_MACS_peak_21357_lociStitched	chr3	31572662	31575947	1	3286	11898.27	296	1
1_MACS_peak_34110_lociStitched	chrX	153235988	153239166	1	3179	11894.3006	297	1
1_MACS_peak_14853_lociStitched	chr19	5717554	5720871	1	3318	11894.0986	298	1
1_MACS_peak_11035_lociStitched	chr15	93346281	93348796	1	2516	11892.932	299	1
1_MACS_peak_31853_lociStitched	chr9	12774838	12777129	1	2292	11877.6895	300	1
1_MACS_peak_10277_lociStitched	chr15	55693454	55698150	1	4697	11857.4	301	1
1_MACS_peak_27728_lociStitched	chr6	56703272	56709183	1	5912	11843.8707	302	1
2_MACS_peak_1531_lociStitched	chr1	115296852	115301223	2	4132	11840.1648	303	1
