GENE	TF	ENHANCER_LIST
APOBEC3C	0	3_MACS_peak_16732_lociStitched
APOBEC3D	0	3_MACS_peak_16732_lociStitched
APOBEC3F	0	3_MACS_peak_16732_lociStitched
APOBEC3G	0	3_MACS_peak_16732_lociStitched
APOBEC3H	0	3_MACS_peak_16732_lociStitched
APOBEC4	0	1_MACS_peak_1991_lociStitched
APOF	0	2_MACS_peak_5973_lociStitched
APOLD1	0	1_MACS_peak_5505_lociStitched
APOM	0	3_MACS_peak_21920_lociStitched
AQP10	0	1_MACS_peak_1578_lociStitched
ARF1	1	1_MACS_peak_2493_lociStitched
ARFRP1	0	2_MACS_peak_15993_lociStitched
ARGFX	1	1_MACS_peak_17925_lociStitched
ARHGAP18	0	1_MACS_peak_22754_lociStitched
ARHGAP27	0	5_MACS_peak_10841_lociStitched
ARHGAP30	0	2_MACS_peak_1731_lociStitched,2_MACS_peak_1733_lociStitched
ARHGAP39	0	4_MACS_peak_25730_lociStitched
ARHGAP4	0	3_MACS_peak_27782_lociStitched
ARHGAP9	0	1_MACS_peak_6008_lociStitched
ARHGDIB	0	1_MACS_peak_5545_lociStitched
ARHGEF18	0	3_MACS_peak_12191_lociStitched
ARHGEF2	0	1_MACS_peak_1637_lociStitched,4_MACS_peak_1633_lociStitched
ARHGEF3	0	2_MACS_peak_17541_lociStitched
ARID1A	0	1_MACS_peak_364_lociStitched
ARID2	0	2_MACS_peak_5778_lociStitched
ARID3B	1	3_MACS_peak_8762_lociStitched
ARID5A	1	4_MACS_peak_13951_lociStitched
ARID5B	0	2_MACS_peak_3189_lociStitched,1_MACS_peak_3185_lociStitched
ARL6IP5	0	2_MACS_peak_17606_lociStitched
ARL8B	0	5_MACS_peak_16979_lociStitched
ARPC5L	0	2_MACS_peak_26628_lociStitched
ARPM1	0	3_MACS_peak_18358_lociStitched
ARRDC3	0	1_MACS_peak_20636_lociStitched
ARSG	0	2_MACS_peak_11171_lociStitched
ASAP3	0	1_MACS_peak_279_lociStitched
ASB9P1	0	3_MACS_peak_9065_lociStitched
ASCC1	0	3_MACS_peak_3298_lociStitched
ATAD1	0	1_MACS_peak_3464_lociStitched
ATAT1	0	1_MACS_peak_21890_lociStitched
ATF3	1	2_MACS_peak_2328_lociStitched
ATF4	1	3_MACS_peak_16759_lociStitched
ATF5	1	2_MACS_peak_12903_lociStitched
ATG16L2	0	1_MACS_peak_4715_lociStitched
ATHL1	0	1_MACS_peak_3922_lociStitched
ATN1	0	7_MACS_peak_5409_lociStitched,3_MACS_peak_5406_lociStitched
ATP2A3	0	1_MACS_peak_10199_lociStitched
ATP2C1	0	2_MACS_peak_18056_lociStitched
ATP5B	0	1_MACS_peak_5984_lociStitched,4_MACS_peak_5979_lociStitched
ATP5D	0	4_MACS_peak_12034_lociStitched
ATP6V1A	0	2_MACS_peak_17863_lociStitched
ATP6V1E2	0	4_MACS_peak_13476_lociStitched
ATP8B2	0	1_MACS_peak_1578_lociStitched
ATP8B3	0	4_MACS_peak_12052_lociStitched
ATPIF1	0	3_MACS_peak_409_lociStitched
ATXN1L	0	2_MACS_peak_9933_lociStitched
AURKB	0	1_MACS_peak_10312_lociStitched
AXL	0	1_MACS_peak_12703_lociStitched
AZIN1	0	5_MACS_peak_25379_lociStitched
B2M	0	4_MACS_peak_8409_lociStitched
B3GALNT2	0	1_MACS_peak_2589_lociStitched
B3GALT4	0	3_MACS_peak_21969_lociStitched
B4GALT3	0	2_MACS_peak_1741_lociStitched,3_MACS_peak_1738_lociStitched
B9D1	0	3_MACS_peak_10433_lociStitched
BAG1	0	3_MACS_peak_25969_lociStitched
BAK1	0	2_MACS_peak_21978_lociStitched
BARX2	1	3_MACS_peak_5259_lociStitched
BAT2	0	3_MACS_peak_21920_lociStitched
BAT3	0	3_MACS_peak_21920_lociStitched
BAT5	0	2_MACS_peak_21924_lociStitched,3_MACS_peak_21920_lociStitched
BAZ2A	0	1_MACS_peak_5984_lociStitched,4_MACS_peak_5979_lociStitched
BCAS1	0	6_MACS_peak_15888_lociStitched
BCL2	0	1_MACS_peak_11901_lociStitched,1_MACS_peak_11900_lociStitched
BCL2L1	0	6_MACS_peak_15510_lociStitched
BCL2L12	0	3_MACS_peak_12895_lociStitched
BCL6B	1	2_MACS_peak_10261_lociStitched
BCL9L	0	2_MACS_peak_5128_lociStitched
BCLAF1	1	1_MACS_peak_22828_lociStitched
BCOR	0	3_MACS_peak_27131_lociStitched
BCR	0	2_MACS_peak_16464_lociStitched,2_MACS_peak_16467_lociStitched
BEST2	0	3_MACS_peak_12326_lociStitched
BFSP2	0	4_MACS_peak_18086_lociStitched
BHLHE41	1	1_MACS_peak_5614_lociStitched,1_MACS_peak_5615_lociStitched
BIN2	0	2_MACS_peak_5892_lociStitched
BIRC5	0	3_MACS_peak_11336_lociStitched
BMF	0	2_MACS_peak_8315_lociStitched,6_MACS_peak_8308_lociStitched
BMP6	0	1_MACS_peak_21575_lociStitched
BOD1	0	1_MACS_peak_21361_lociStitched
BOLA1	0	4_MACS_peak_1476_lociStitched,1_MACS_peak_1480_lociStitched
BOLA2B	0	3_MACS_peak_9593_lociStitched
BRD2	0	1_MACS_peak_21959_lociStitched
BRP44	0	1_MACS_peak_1849_lociStitched
BRSK1	0	1_MACS_peak_12961_lociStitched
BTBD2	0	4_MACS_peak_12064_lociStitched
BTG2	0	2_MACS_peak_2167_lociStitched,1_MACS_peak_2169_lociStitched
BTN2A2	0	2_MACS_peak_21799_lociStitched
BTN3A1	0	2_MACS_peak_21799_lociStitched
BTN3A2	0	2_MACS_peak_21799_lociStitched
BUB1B	0	2_MACS_peak_8315_lociStitched
BUB3	0	2_MACS_peak_3834_lociStitched
BZRAP1	0	3_MACS_peak_11035_lociStitched
C10ORF125	0	3_MACS_peak_3913_lociStitched
C10ORF26	0	2_MACS_peak_3659_lociStitched
C11ORF2	0	5_MACS_peak_4525_lociStitched,1_MACS_peak_4533_lociStitched
C12ORF5	0	3_MACS_peak_5358_lociStitched
C12ORF57	0	7_MACS_peak_5409_lociStitched,3_MACS_peak_5406_lociStitched
C12ORF61	0	1_MACS_peak_6042_lociStitched
C12ORF73	0	2_MACS_peak_6394_lociStitched
C14ORF182	0	2_MACS_peak_7535_lociStitched
C14ORF4	0	4_MACS_peak_7827_lociStitched
C14ORF49	0	7_MACS_peak_7989_lociStitched
C15ORF28	0	1_MACS_peak_8694_lociStitched
C15ORF57	0	4_MACS_peak_8325_lociStitched
C15ORF58	0	3_MACS_peak_9023_lociStitched
C16ORF5	0	2_MACS_peak_9267_lociStitched
C16ORF53	0	4_MACS_peak_9574_lociStitched
C17ORF101	0	3_MACS_peak_11432_lociStitched
C17ORF107	0	2_MACS_peak_10226_lociStitched
C17ORF37	0	1_MACS_peak_10693_lociStitched,1_MACS_peak_10694_lociStitched
C17ORF44	0	1_MACS_peak_10312_lociStitched
C17ORF46	0	1_MACS_peak_10834_lociStitched
C17ORF49	0	2_MACS_peak_10261_lociStitched
C17ORF62	0	3_MACS_peak_11432_lociStitched
C17ORF68	0	1_MACS_peak_10312_lociStitched
C17ORF81	0	3_MACS_peak_10268_lociStitched
C17ORF86	0	3_MACS_peak_11306_lociStitched,1_MACS_peak_11304_lociStitched
C17ORF95	0	3_MACS_peak_11296_lociStitched
C17ORF96	0	1_MACS_peak_10669_lociStitched
C17ORF99	0	3_MACS_peak_11336_lociStitched,3_MACS_peak_11333_lociStitched
C19ORF23	0	4_MACS_peak_12034_lociStitched
C19ORF24	0	4_MACS_peak_12034_lociStitched
C19ORF26	0	4_MACS_peak_12034_lociStitched
C19ORF35	0	3_MACS_peak_12075_lociStitched
C19ORF44	0	3_MACS_peak_12410_lociStitched
C19ORF52	0	3_MACS_peak_12274_lociStitched
C19ORF6	0	3_MACS_peak_12021_lociStitched
C19ORF61	0	2_MACS_peak_12755_lociStitched
C19ORF76	0	3_MACS_peak_12895_lociStitched
C1ORF186	0	4_MACS_peak_2225_lociStitched
C1ORF220	0	2_MACS_peak_1931_lociStitched
C1ORF35	0	1_MACS_peak_2493_lociStitched
C1ORF66	0	2_MACS_peak_1668_lociStitched
C1ORF93	0	3_MACS_peak_50_lociStitched
C1QTNF6	0	5_MACS_peak_16670_lociStitched
C20ORF123	0	4_MACS_peak_15774_lociStitched
C20ORF203	0	3_MACS_peak_15530_lociStitched
C20ORF30	0	3_MACS_peak_15309_lociStitched
C20ORF72	0	1_MACS_peak_15416_lociStitched
C21ORF121	0	1_MACS_peak_16256_lociStitched
C21ORF128	0	1_MACS_peak_16256_lociStitched
C21ORF33	0	4_MACS_peak_16303_lociStitched
C21ORF91	0	3_MACS_peak_16042_lociStitched
C22ORF39	0	2_MACS_peak_16385_lociStitched
C22ORF41	0	4_MACS_peak_16929_lociStitched
C22ORF45	0	2_MACS_peak_16497_lociStitched
C2CD2L	0	4_MACS_peak_5138_lociStitched
C2ORF48	0	2_MACS_peak_13104_lociStitched
C3ORF37	0	3_MACS_peak_18042_lociStitched,1_MACS_peak_18041_lociStitched
C3ORF45	0	4_MACS_peak_17452_lociStitched
C3ORF47	0	3_MACS_peak_18042_lociStitched,1_MACS_peak_18041_lociStitched
C3ORF48	0	3_MACS_peak_17127_lociStitched
C5ORF39	0	1_MACS_peak_20264_lociStitched
C5ORF56	0	6_MACS_peak_20912_lociStitched,3_MACS_peak_20909_lociStitched
C6ORF105	0	1_MACS_peak_21614_lociStitched
C6ORF106	0	1_MACS_peak_21996_lociStitched
C6ORF136	0	1_MACS_peak_21890_lociStitched
C6ORF227	0	2_MACS_peak_21978_lociStitched
C6ORF25	0	2_MACS_peak_21924_lociStitched
C6ORF26	0	2_MACS_peak_21924_lociStitched
C6ORF27	0	2_MACS_peak_21924_lociStitched,4_MACS_peak_21931_lociStitched
C6ORF47	0	3_MACS_peak_21920_lociStitched
C6ORF48	0	4_MACS_peak_21931_lociStitched
C7ORF29	0	1_MACS_peak_24492_lociStitched
C7ORF40	0	4_MACS_peak_23563_lociStitched
C7ORF47	0	3_MACS_peak_23996_lociStitched
C7ORF49	0	2_MACS_peak_24358_lociStitched
C7ORF51	0	3_MACS_peak_23996_lociStitched
C7ORF55	0	1_MACS_peak_24389_lociStitched,1_MACS_peak_24390_lociStitched
C7ORF57	0	2_MACS_peak_23600_lociStitched
C7ORF61	0	3_MACS_peak_23996_lociStitched
C7ORF65	0	1_MACS_peak_23596_lociStitched
C7ORF68	0	1_MACS_peak_24289_lociStitched
C8G	0	1_MACS_peak_26833_lociStitched
C8ORF41	0	2_MACS_peak_24873_lociStitched
C8ORF75	0	2_MACS_peak_24845_lociStitched,1_MACS_peak_24835_lociStitched
C8ORF80	0	4_MACS_peak_24806_lociStitched
C9ORF152	0	2_MACS_peak_26494_lociStitched
C9ORF78	0	2_MACS_peak_26743_lociStitched
CACNA1I	0	3_MACS_peak_16759_lociStitched
CACYBP	0	1_MACS_peak_1910_lociStitched
CADM1	0	2_MACS_peak_5074_lociStitched,2_MACS_peak_5076_lociStitched
CALHM1	0	5_MACS_peak_3678_lociStitched,1_MACS_peak_3677_lociStitched
CALHM2	0	5_MACS_peak_3678_lociStitched,1_MACS_peak_3677_lociStitched
CALHM3	0	5_MACS_peak_3678_lociStitched,1_MACS_peak_3677_lociStitched
CALR	0	2_MACS_peak_12335_lociStitched
CALR3	0	3_MACS_peak_12410_lociStitched
CAMKK1	0	1_MACS_peak_10199_lociStitched
CAMTA2	1	2_MACS_peak_10226_lociStitched
CAPN1	0	1_MACS_peak_4533_lociStitched
CASC5	0	4_MACS_peak_8325_lociStitched
CASP10	0	4_MACS_peak_14804_lociStitched
CASP8	0	2_MACS_peak_14808_lociStitched,4_MACS_peak_14804_lociStitched
CBX1	0	3_MACS_peak_10891_lociStitched
CBX3	0	1_MACS_peak_23377_lociStitched
CBY1	0	3_MACS_peak_16714_lociStitched
CCDC106	0	5_MACS_peak_12974_lociStitched
CCDC114	0	3_MACS_peak_12852_lociStitched
CCDC117	0	1_MACS_peak_16533_lociStitched,2_MACS_peak_16534_lociStitched
CCDC134	0	2_MACS_peak_16807_lociStitched
CCDC84	0	3_MACS_peak_5133_lociStitched
CCDC86	0	1_MACS_peak_4415_lociStitched
CCDC88C	0	9_MACS_peak_7925_lociStitched
CCDC97	0	2_MACS_peak_12704_lociStitched,1_MACS_peak_12703_lociStitched
CCHCR1	0	3_MACS_peak_21904_lociStitched
CCL1	0	6_MACS_peak_10585_lociStitched
CCL13	0	6_MACS_peak_10585_lociStitched
CCL18	0	2_MACS_peak_10626_lociStitched
CCL3	0	2_MACS_peak_10626_lociStitched
CCL3L1	0	4_MACS_peak_10629_lociStitched,4_MACS_peak_10633_lociStitched
CCL3L3	0	4_MACS_peak_10629_lociStitched,4_MACS_peak_10633_lociStitched
CCL4	0	2_MACS_peak_10626_lociStitched
CCL4L1	0	4_MACS_peak_10629_lociStitched,4_MACS_peak_10633_lociStitched
CCL8	0	6_MACS_peak_10585_lociStitched
CCM2	0	4_MACS_peak_23563_lociStitched
CCND2	0	2_MACS_peak_5353_lociStitched,3_MACS_peak_5358_lociStitched
CCNL1	0	2_MACS_peak_18280_lociStitched
CCR1	0	2_MACS_peak_17348_lociStitched
CCR2	0	7_MACS_peak_17350_lociStitched
CCR3	0	2_MACS_peak_17348_lociStitched,7_MACS_peak_17350_lociStitched
CD27	0	5_MACS_peak_5386_lociStitched
CD28	0	6_MACS_peak_14842_lociStitched
CD300LF	0	3_MACS_peak_11221_lociStitched
CD44	0	1_MACS_peak_4257_lociStitched
CD48	0	2_MACS_peak_1720_lociStitched,1_MACS_peak_1722_lociStitched
CD68	0	2_MACS_peak_10284_lociStitched
CDC16	0	4_MACS_peak_7330_lociStitched
CDC37	0	6_MACS_peak_12251_lociStitched
CDC42BPG	0	5_MACS_peak_4513_lociStitched
CDC42SE2	0	2_MACS_peak_20892_lociStitched
CDC45	0	2_MACS_peak_16385_lociStitched
CDC6	0	2_MACS_peak_10714_lociStitched
CDCA5	0	5_MACS_peak_4525_lociStitched,1_MACS_peak_4533_lociStitched
CDIPT	0	4_MACS_peak_9574_lociStitched
CDK11A	0	2_MACS_peak_34_lociStitched
CDK11B	0	2_MACS_peak_34_lociStitched
CDK14	0	1_MACS_peak_23893_lociStitched
CDK6	0	1_MACS_peak_23914_lociStitched
CDK9	0	5_MACS_peak_26677_lociStitched
CDKN1B	0	1_MACS_peak_5505_lociStitched
CDS2	0	3_MACS_peak_15309_lociStitched
CDV3	0	1_MACS_peak_18095_lociStitched
CEACAM21	0	4_MACS_peak_12714_lociStitched
CELA1	0	2_MACS_peak_5892_lociStitched
CELF2	0	1_MACS_peak_2776_lociStitched,3_MACS_peak_2781_lociStitched
CEP68	0	1_MACS_peak_13660_lociStitched
CEP97	0	4_MACS_peak_17763_lociStitched
CETP	0	2_MACS_peak_9751_lociStitched,2_MACS_peak_9749_lociStitched
CFLAR	0	1_MACS_peak_14798_lociStitched
CFLP1	0	1_MACS_peak_3464_lociStitched
CHCHD4	0	1_MACS_peak_17058_lociStitched
CHD6	0	1_MACS_peak_15699_lociStitched
CHEK2	0	1_MACS_peak_16533_lociStitched
CHERP	0	4_MACS_peak_12417_lociStitched
CHKB	0	4_MACS_peak_16929_lociStitched
CHMP4B	0	7_MACS_peak_15557_lociStitched,2_MACS_peak_15564_lociStitched
CHMP5	0	3_MACS_peak_25969_lociStitched
CHMP6	0	2_MACS_peak_11383_lociStitched
CHPT1	0	2_MACS_peak_6370_lociStitched
CHRNA9	0	3_MACS_peak_19007_lociStitched
CHRNE	0	2_MACS_peak_10226_lociStitched
CHST12	0	2_MACS_peak_23137_lociStitched
CHST15	0	4_MACS_peak_3843_lociStitched
CHSY1	0	6_MACS_peak_9117_lociStitched,3_MACS_peak_9123_lociStitched
CIAO1	0	3_MACS_peak_13940_lociStitched
CIB1	0	3_MACS_peak_9023_lociStitched
CIB3	0	2_MACS_peak_12398_lociStitched
CIRBP	0	4_MACS_peak_12034_lociStitched
CISD2	0	1_MACS_peak_19429_lociStitched
CISD3	0	1_MACS_peak_10669_lociStitched
CITED2	0	1_MACS_peak_22894_lociStitched
CKLF	0	2_MACS_peak_9807_lociStitched
CKS1B	0	5_MACS_peak_1598_lociStitched,1_MACS_peak_1603_lociStitched
CKS2	0	3_MACS_peak_26257_lociStitched
CLCN4	0	4_MACS_peak_26938_lociStitched
CLDN7	0	3_MACS_peak_10268_lociStitched,2_MACS_peak_10271_lociStitched
CLIC1	0	2_MACS_peak_21924_lociStitched
CLK3	0	3_MACS_peak_8766_lociStitched
CLLU1	0	1_MACS_peak_6258_lociStitched
CLN6	0	3_MACS_peak_8690_lociStitched
CLPTM1L	0	4_MACS_peak_20022_lociStitched
CLTC	0	2_MACS_peak_11062_lociStitched
CMTM1	0	2_MACS_peak_9807_lociStitched
CNBP	0	3_MACS_peak_18035_lociStitched
CNN2	0	3_MACS_peak_12021_lociStitched
CNOT6L	0	2_MACS_peak_19254_lociStitched
CNPY2	0	2_MACS_peak_5973_lociStitched
CNTF	0	1_MACS_peak_4379_lociStitched
COG7	0	1_MACS_peak_9496_lociStitched
COL6A4P2	0	2_MACS_peak_18053_lociStitched
COL8A2	0	3_MACS_peak_524_lociStitched
COPG	0	1_MACS_peak_18041_lociStitched
COPS7B	0	1_MACS_peak_15105_lociStitched
COPZ2	0	3_MACS_peak_10891_lociStitched
COQ2	0	2_MACS_peak_19300_lociStitched
CORO1A	0	3_MACS_peak_9593_lociStitched
CORO1C	0	4_MACS_peak_6464_lociStitched,2_MACS_peak_6460_lociStitched
COX17	0	2_MACS_peak_17907_lociStitched
COX4I2	0	6_MACS_peak_15510_lociStitched
CPEB4	0	6_MACS_peak_21364_lociStitched
CPLX3	0	5_MACS_peak_8771_lociStitched
CPN2	0	2_MACS_peak_18632_lociStitched
CPT1B	0	4_MACS_peak_16929_lociStitched
CPT1C	0	3_MACS_peak_12895_lociStitched
CRABP2	0	2_MACS_peak_1668_lociStitched
CRB2	0	1_MACS_peak_26612_lociStitched
CRIPT	0	4_MACS_peak_13476_lociStitched
CROCC	0	3_MACS_peak_219_lociStitched
CROCCP2	0	2_MACS_peak_215_lociStitched
CRYAA	0	1_MACS_peak_16276_lociStitched
CRYBA4	0	2_MACS_peak_16515_lociStitched,2_MACS_peak_16517_lociStitched
CRYBB1	0	2_MACS_peak_16515_lociStitched,2_MACS_peak_16517_lociStitched
CS	0	2_MACS_peak_5973_lociStitched
CSAD	0	2_MACS_peak_5908_lociStitched
CSF2	0	1_MACS_peak_20904_lociStitched
CSGALNACT1	0	4_MACS_peak_24713_lociStitched
CSK	0	5_MACS_peak_8771_lociStitched
CSNK1E	0	1_MACS_peak_16707_lociStitched
CSNK2B	0	3_MACS_peak_21920_lociStitched
CSTB	0	3_MACS_peak_16294_lociStitched
CTCF	1	2_MACS_peak_9838_lociStitched
CTCFL	1	2_MACS_peak_15927_lociStitched
CTDNEP1	0	3_MACS_peak_10268_lociStitched
CTSE	0	4_MACS_peak_2225_lociStitched
CUEDC2	0	1_MACS_peak_3647_lociStitched
CUL1	0	3_MACS_peak_24465_lociStitched
CXCR4	0	1_MACS_peak_14321_lociStitched
CXCR5	0	2_MACS_peak_5128_lociStitched
CXXC4	0	1_MACS_peak_19438_lociStitched
CXXC5	0	1_MACS_peak_21015_lociStitched,1_MACS_peak_21013_lociStitched
CYB561D2	0	4_MACS_peak_17452_lociStitched
CYGB	0	4_MACS_peak_11289_lociStitched
CYHR1	0	4_MACS_peak_25730_lociStitched
CYP11A1	0	1_MACS_peak_8756_lociStitched
CYP1A1	0	5_MACS_peak_8771_lociStitched
CYP1A2	0	5_MACS_peak_8771_lociStitched
CYS1	0	2_MACS_peak_13104_lociStitched
CYTH1	0	4_MACS_peak_11345_lociStitched,5_MACS_peak_11349_lociStitched
CYTH4	0	5_MACS_peak_16670_lociStitched
CYTIP	0	1_MACS_peak_14412_lociStitched,2_MACS_peak_14414_lociStitched
DALRD3	0	3_MACS_peak_17417_lociStitched
DAND5	0	2_MACS_peak_12335_lociStitched
DAPK3	0	1_MACS_peak_12120_lociStitched
DAPP1	0	3_MACS_peak_19394_lociStitched
DAXX	0	3_MACS_peak_21969_lociStitched
DCAF6	0	1_MACS_peak_1849_lociStitched
DCP2	0	2_MACS_peak_20759_lociStitched
DCPS	0	3_MACS_peak_5224_lociStitched
DCST1	0	5_MACS_peak_1598_lociStitched,1_MACS_peak_1603_lociStitched
DCST2	0	5_MACS_peak_1598_lociStitched,1_MACS_peak_1603_lociStitched
DCTN2	0	1_MACS_peak_6008_lociStitched
DDAH2	0	2_MACS_peak_21924_lociStitched
DDIT3	1	1_MACS_peak_6008_lociStitched
DDIT4	0	3_MACS_peak_3298_lociStitched,1_MACS_peak_3303_lociStitched
DDX56	0	3_MACS_peak_23552_lociStitched
DDX6	0	1_MACS_peak_5125_lociStitched
DEDD	0	2_MACS_peak_1741_lociStitched,3_MACS_peak_1738_lociStitched
DENND1B	0	1_MACS_peak_2088_lociStitched
DENND3	0	3_MACS_peak_25668_lociStitched
DEPDC6	0	5_MACS_peak_25479_lociStitched
DERL3	0	3_MACS_peak_16478_lociStitched
DFNB31	0	1_MACS_peak_26545_lociStitched
DLG4	0	3_MACS_peak_10268_lociStitched
DNAH1	0	5_MACS_peak_17486_lociStitched
DNAJB12	0	1_MACS_peak_3303_lociStitched
DNAJB9	0	1_MACS_peak_24136_lociStitched
DNAJC18	0	1_MACS_peak_21000_lociStitched,3_MACS_peak_21001_lociStitched
DNAJC28	0	1_MACS_peak_16158_lociStitched
DNAJC8	0	3_MACS_peak_409_lociStitched
DNMT1	0	4_MACS_peak_12241_lociStitched
DNMT3A	0	3_MACS_peak_13223_lociStitched
DNMT3L	0	1_MACS_peak_16309_lociStitched
DONSON	0	1_MACS_peak_16158_lociStitched
DPAGT1	0	4_MACS_peak_5138_lociStitched
DPM2	0	1_MACS_peak_26682_lociStitched,2_MACS_peak_26686_lociStitched
DPYSL2	0	2_MACS_peak_24784_lociStitched
DSCAM	0	1_MACS_peak_16239_lociStitched
DSCC1	0	5_MACS_peak_25479_lociStitched
DSTNP2	0	3_MACS_peak_5406_lociStitched
DTNB	0	3_MACS_peak_13223_lociStitched
DUSP22	0	5_MACS_peak_21472_lociStitched
DUSP26	0	2_MACS_peak_24873_lociStitched
DUSP5	0	2_MACS_peak_3733_lociStitched,2_MACS_peak_3735_lociStitched,2_MACS_peak_3730_lociStitched
DUSP6	0	2_MACS_peak_6228_lociStitched
DVL2	0	3_MACS_peak_10268_lociStitched
E2F2	1	1_MACS_peak_279_lociStitched
ECE1	0	1_MACS_peak_257_lociStitched
ECH1	0	2_MACS_peak_12650_lociStitched
ECHS1	0	3_MACS_peak_3913_lociStitched
EDC3	0	3_MACS_peak_8766_lociStitched
EDEM1	0	5_MACS_peak_16979_lociStitched
EDEM3	0	2_MACS_peak_2009_lociStitched
EDF1	0	1_MACS_peak_26833_lociStitched
EEF1A1	0	2_MACS_peak_22308_lociStitched
EEF1G	0	5_MACS_peak_4447_lociStitched
EEF2	0	1_MACS_peak_12120_lociStitched
EEF2K	0	5_MACS_peak_9475_lociStitched
EFCAB2	0	1_MACS_peak_2649_lociStitched
EFCAB9	0	3_MACS_peak_21343_lociStitched
EFHC1	0	2_MACS_peak_22193_lociStitched
EFNA2	0	4_MACS_peak_12034_lociStitched
EHD1	0	5_MACS_peak_4513_lociStitched
EIF2AK3	0	5_MACS_peak_13903_lociStitched
EIF3B	0	2_MACS_peak_23137_lociStitched
EIF4A1	0	2_MACS_peak_10284_lociStitched
EIF4A2	0	1_MACS_peak_18578_lociStitched
EIF5A	0	2_MACS_peak_10271_lociStitched
ELP3	0	4_MACS_peak_24806_lociStitched
EMG1	0	7_MACS_peak_5409_lociStitched,3_MACS_peak_5406_lociStitched
EML4	0	3_MACS_peak_13414_lociStitched
EMP3	0	3_MACS_peak_12852_lociStitched
ENAM	0	2_MACS_peak_19163_lociStitched
ENO2	0	7_MACS_peak_5409_lociStitched,3_MACS_peak_5406_lociStitched
ENO3	0	2_MACS_peak_10226_lociStitched
ENPP6	0	2_MACS_peak_19916_lociStitched,1_MACS_peak_19915_lociStitched
ENSA	0	2_MACS_peak_1501_lociStitched
EPCAM	0	3_MACS_peak_13495_lociStitched
