GENE	TF	CHROM	START	STOP	ENHANCER_ID
B4GALT3	0	chr1	161144163	161157860	2_MACS_peak_1866_lociStitched
B4GALT3	0	chr1	161122706	161137545	3_MACS_peak_1863_lociStitched
B9D1	0	chr17	19206102	19221523	3_MACS_peak_11144_lociStitched
BAD	0	chr11	63992797	64015283	5_MACS_peak_4856_lociStitched
BAG1	0	chr9	33286881	33299028	3_MACS_peak_28120_lociStitched
BAGE	0	chr21	11168028	11171636	1_MACS_peak_17214_lociStitched
BAK1	0	chr6	33537714	33548781	2_MACS_peak_23744_lociStitched
BARX2	1	chr11	129233677	129249856	3_MACS_peak_5652_lociStitched
BAT2	0	chr6	31618995	31634878	4_MACS_peak_23685_lociStitched
BAT3	0	chr6	31618995	31634878	4_MACS_peak_23685_lociStitched
BAT5	0	chr6	31694442	31709206	2_MACS_peak_23690_lociStitched
BAT5	0	chr6	31618995	31634878	4_MACS_peak_23685_lociStitched
BAZ2A	0	chr12	57076510	57083762	1_MACS_peak_6424_lociStitched
BAZ2A	0	chr12	57021762	57040953	4_MACS_peak_6419_lociStitched
BBC3	0	chr19	47728638	47735674	1_MACS_peak_13735_lociStitched
BCAS1	0	chr20	52531412	52566853	6_MACS_peak_17068_lociStitched
BCL2	0	chr18	60821971	60831097	1_MACS_peak_12726_lociStitched
BCL2	0	chr18	60804507	60811396	1_MACS_peak_12725_lociStitched
BCL2L1	0	chr20	30261853	30312155	3_MACS_peak_16664_lociStitched
BCL2L11	0	chr2	111876771	111881509	1_MACS_peak_15132_lociStitched
BCL2L12	0	chr19	50166021	50182952	3_MACS_peak_13806_lociStitched
BCL6B	1	chr17	6915080	6926253	2_MACS_peak_10966_lociStitched
BCL8	0	chr15	20969789	20995792	5_MACS_peak_8691_lociStitched
BCL9L	0	chr11	118738509	118744312	2_MACS_peak_5512_lociStitched
BCLAF1	1	chr6	136609224	136612794	1_MACS_peak_24679_lociStitched
BCOR	0	chrX	39953253	39969355	3_MACS_peak_29387_lociStitched
BCOR	0	chrX	40028243	40037128	2_MACS_peak_29391_lociStitched
BCR	0	chr22	23477644	23488872	2_MACS_peak_17698_lociStitched
BCR	0	chr22	23517277	23526655	1_MACS_peak_17701_lociStitched
BEST2	0	chr19	12898837	12918235	3_MACS_peak_13174_lociStitched
BFSP2	0	chr3	133179348	133200564	4_MACS_peak_19476_lociStitched
BHLHE41	1	chr12	26265739	26280345	2_MACS_peak_6025_lociStitched
BHLHE41	1	chr12	26306093	26312280	1_MACS_peak_6027_lociStitched
BIN2	0	chr12	51712018	51722197	2_MACS_peak_6323_lociStitched
BIRC2	0	chr11	102185961	102192006	1_MACS_peak_5325_lociStitched
BIRC3	0	chr11	102185961	102192006	1_MACS_peak_5325_lociStitched
BIRC5	0	chr17	76163776	76184062	4_MACS_peak_12112_lociStitched
BMF	0	chr15	40387228	40409026	3_MACS_peak_8904_lociStitched
BMF	0	chr15	40329772	40358312	6_MACS_peak_8897_lociStitched
BMP6	0	chr6	7877946	7919923	1_MACS_peak_23316_lociStitched
BMP8A	0	chr1	39972820	39977295	1_MACS_peak_621_lociStitched
BNIPL	0	chr1	151041995	151044565	1_MACS_peak_1631_lociStitched
BOD1	0	chr5	173168734	173174500	1_MACS_peak_23083_lociStitched
BOLA1	0	chr1	149802759	149834123	4_MACS_peak_1588_lociStitched
BOLA1	0	chr1	149855387	149861340	1_MACS_peak_1592_lociStitched
BOLA2B	0	chr16	30193785	30212336	3_MACS_peak_10261_lociStitched
BRD2	0	chr6	32934684	32942170	1_MACS_peak_23725_lociStitched
BRP44	0	chr1	167903612	167907553	1_MACS_peak_1984_lociStitched
BRSK1	0	chr19	55764135	55772368	1_MACS_peak_13886_lociStitched
BTBD2	0	chr19	2031470	2062876	6_MACS_peak_12897_lociStitched
BTG2	0	chr1	203254914	203298088	4_MACS_peak_2337_lociStitched
BTN2A2	0	chr6	26355453	26367611	2_MACS_peak_23561_lociStitched
BTN3A1	0	chr6	26355453	26367611	2_MACS_peak_23561_lociStitched
BTN3A2	0	chr6	26355453	26367611	2_MACS_peak_23561_lociStitched
BUB1B	0	chr15	40387228	40409026	3_MACS_peak_8904_lociStitched
BUB3	0	chr10	125155938	125163703	2_MACS_peak_4135_lociStitched
BZRAP1	0	chr17	56405111	56430980	3_MACS_peak_11793_lociStitched
C10ORF125	0	chr10	135201073	135215684	3_MACS_peak_4224_lociStitched
C10ORF26	0	chr10	104531306	104543346	2_MACS_peak_3946_lociStitched
C11ORF2	0	chr11	64898636	64903670	1_MACS_peak_4890_lociStitched
C11ORF2	0	chr11	64839224	64865045	5_MACS_peak_4882_lociStitched
C12ORF5	0	chr12	4377742	4390544	1_MACS_peak_5756_lociStitched
C12ORF57	0	chr12	7045189	7085767	7_MACS_peak_5805_lociStitched
C12ORF57	0	chr12	7022757	7038396	3_MACS_peak_5802_lociStitched
C12ORF61	0	chr12	62995201	62998251	1_MACS_peak_6485_lociStitched
C12ORF73	0	chr12	104318660	104326017	2_MACS_peak_6869_lociStitched
C14ORF181	0	chr14	69258214	69263778	1_MACS_peak_8296_lociStitched
C14ORF182	0	chr14	50465329	50476784	2_MACS_peak_8094_lociStitched
C14ORF182	0	chr14	50436428	50440585	1_MACS_peak_8093_lociStitched
C14ORF4	0	chr14	77487747	77508150	4_MACS_peak_8400_lociStitched
C14ORF49	0	chr14	95946114	95986376	7_MACS_peak_8561_lociStitched
C15ORF28	0	chr15	69108864	69115006	1_MACS_peak_9313_lociStitched
C15ORF57	0	chr15	40834351	40862653	4_MACS_peak_8916_lociStitched
C15ORF58	0	chr15	90721303	90736271	3_MACS_peak_9655_lociStitched
C16ORF5	0	chr16	4554082	4568864	2_MACS_peak_9917_lociStitched
C16ORF53	0	chr16	29815280	29837079	5_MACS_peak_10241_lociStitched
C16ORF75	0	chr16	11402026	11407176	1_MACS_peak_9987_lociStitched
C17ORF101	0	chr17	80405802	80424064	3_MACS_peak_12214_lociStitched
C17ORF107	0	chr17	4842159	4854549	2_MACS_peak_10931_lociStitched
C17ORF37	0	chr17	37909345	37916625	1_MACS_peak_11427_lociStitched
C17ORF37	0	chr17	37924829	37938280	1_MACS_peak_11428_lociStitched
C17ORF44	0	chr17	8149370	8153824	1_MACS_peak_11019_lociStitched
C17ORF46	0	chr17	43298143	43308769	1_MACS_peak_11580_lociStitched
C17ORF49	0	chr17	6915080	6926253	2_MACS_peak_10966_lociStitched
C17ORF62	0	chr17	80405802	80424064	3_MACS_peak_12214_lociStitched
C17ORF68	0	chr17	8149370	8153824	1_MACS_peak_11019_lociStitched
C17ORF81	0	chr17	7136621	7156728	3_MACS_peak_10973_lociStitched
C17ORF86	0	chr17	75131311	75147070	3_MACS_peak_12080_lociStitched
C17ORF86	0	chr17	75078776	75093084	1_MACS_peak_12078_lociStitched
C17ORF95	0	chr17	74721487	74734983	2_MACS_peak_12070_lociStitched
C17ORF96	0	chr17	36856065	36863692	1_MACS_peak_11402_lociStitched
C17ORF99	0	chr17	76163776	76184062	4_MACS_peak_12112_lociStitched
C17ORF99	0	chr17	76137615	76152445	4_MACS_peak_12108_lociStitched
C17ORF99	0	chr17	76116609	76129462	2_MACS_peak_12106_lociStitched
C19ORF20	0	chr19	506001	512486	2_MACS_peak_12837_lociStitched
C19ORF23	0	chr19	1258121	1277461	4_MACS_peak_12866_lociStitched
C19ORF24	0	chr19	1258121	1277461	4_MACS_peak_12866_lociStitched
C19ORF26	0	chr19	1258121	1277461	4_MACS_peak_12866_lociStitched
C19ORF35	0	chr19	2254572	2274242	4_MACS_peak_12909_lociStitched
C19ORF44	0	chr19	16545013	16561904	3_MACS_peak_13264_lociStitched
C19ORF52	0	chr19	11038354	11053507	3_MACS_peak_13118_lociStitched
C19ORF55	0	chr19	36230721	36240239	3_MACS_peak_13480_lociStitched
C19ORF6	0	chr19	1015248	1029292	2_MACS_peak_12851_lociStitched
C19ORF61	0	chr19	44257537	44271754	2_MACS_peak_13648_lociStitched
C19ORF71	0	chr19	3499585	3507471	2_MACS_peak_12945_lociStitched
C19ORF76	0	chr19	50166021	50182952	3_MACS_peak_13806_lociStitched
C19ORF77	0	chr19	3499585	3507471	2_MACS_peak_12945_lociStitched
C1ORF106	0	chr1	200856759	200863543	2_MACS_peak_2296_lociStitched
C1ORF186	0	chr1	206272188	206307686	5_MACS_peak_2398_lociStitched
C1ORF220	0	chr1	178544385	178552066	2_MACS_peak_2073_lociStitched
C1ORF31	0	chr1	234508143	234510404	1_MACS_peak_2759_lociStitched
C1ORF35	0	chr1	228268925	228279620	1_MACS_peak_2687_lociStitched
C1ORF56	0	chr1	151041995	151044565	1_MACS_peak_1631_lociStitched
C1ORF63	0	chr1	25557957	25574990	4_MACS_peak_345_lociStitched
C1ORF66	0	chr1	156709166	156722713	2_MACS_peak_1792_lociStitched
C1ORF93	0	chr1	2476942	2489198	2_MACS_peak_53_lociStitched
C1QTNF6	0	chr22	37610893	37642397	4_MACS_peak_17923_lociStitched
C20ORF123	0	chr20	45172762	45191653	4_MACS_peak_16934_lociStitched
C20ORF203	0	chr20	31255039	31270461	3_MACS_peak_16682_lociStitched
C20ORF30	0	chr20	5092565	5109068	4_MACS_peak_16439_lociStitched
C20ORF72	0	chr20	17945245	17952747	2_MACS_peak_16560_lociStitched
C21ORF121	0	chr21	43480419	43486544	1_MACS_peak_17470_lociStitched
C21ORF128	0	chr21	43480419	43486544	1_MACS_peak_17470_lociStitched
C21ORF33	0	chr21	45552528	45580728	5_MACS_peak_17521_lociStitched
C21ORF7	0	chr21	30436348	30452510	3_MACS_peak_17297_lociStitched
C21ORF91	0	chr21	19152043	19168974	3_MACS_peak_17236_lociStitched
C22ORF39	0	chr22	19405748	19421161	2_MACS_peak_17611_lociStitched
C22ORF41	0	chr22	50962057	50979093	4_MACS_peak_18201_lociStitched
C22ORF45	0	chr22	24822652	24832535	1_MACS_peak_17732_lociStitched
C2CD2L	0	chr11	118963502	118979917	3_MACS_peak_5523_lociStitched
C2ORF48	0	chr2	10259821	10267051	1_MACS_peak_14039_lociStitched
C3ORF37	0	chr3	129026059	129048540	3_MACS_peak_19429_lociStitched
C3ORF37	0	chr3	128994427	129003407	2_MACS_peak_19427_lociStitched
C3ORF45	0	chr3	50353797	50376695	4_MACS_peak_18776_lociStitched
C3ORF47	0	chr3	129026059	129048540	3_MACS_peak_19429_lociStitched
C3ORF47	0	chr3	128994427	129003407	2_MACS_peak_19427_lociStitched
C3ORF48	0	chr3	20080327	20098737	3_MACS_peak_18414_lociStitched
C5ORF39	0	chr5	43036943	43043788	1_MACS_peak_21909_lociStitched
C5ORF39	0	chr5	42991181	42995682	1_MACS_peak_21906_lociStitched
C5ORF56	0	chr5	131789749	131837841	6_MACS_peak_22610_lociStitched
C5ORF56	0	chr5	131744764	131774503	3_MACS_peak_22607_lociStitched
C5ORF58	0	chr5	169680379	169708227	4_MACS_peak_23038_lociStitched
C6ORF105	0	chr6	11827794	11836769	1_MACS_peak_23362_lociStitched
C6ORF106	0	chr6	34622840	34627300	1_MACS_peak_23764_lociStitched
C6ORF136	0	chr6	30582035	30587075	1_MACS_peak_23655_lociStitched
C6ORF227	0	chr6	33537714	33548781	2_MACS_peak_23744_lociStitched
C6ORF25	0	chr6	31694442	31709206	2_MACS_peak_23690_lociStitched
C6ORF26	0	chr6	31694442	31709206	2_MACS_peak_23690_lociStitched
C6ORF27	0	chr6	31694442	31709206	2_MACS_peak_23690_lociStitched
C6ORF27	0	chr6	31783101	31805824	4_MACS_peak_23697_lociStitched
C6ORF47	0	chr6	31618995	31634878	4_MACS_peak_23685_lociStitched
C6ORF48	0	chr6	31783101	31805824	4_MACS_peak_23697_lociStitched
C6ORF62	0	chr6	24718458	24722673	1_MACS_peak_23503_lociStitched
C7ORF29	0	chr7	150062710	150084687	2_MACS_peak_26515_lociStitched
C7ORF40	0	chr7	45024235	45042295	3_MACS_peak_25501_lociStitched
C7ORF47	0	chr7	100020534	100034873	3_MACS_peak_25965_lociStitched
C7ORF49	0	chr7	134843803	134857216	2_MACS_peak_26369_lociStitched
C7ORF51	0	chr7	100020534	100034873	3_MACS_peak_25965_lociStitched
C7ORF55	0	chr7	139042694	139046393	1_MACS_peak_26401_lociStitched
C7ORF55	0	chr7	139024195	139027521	1_MACS_peak_26400_lociStitched
C7ORF57	0	chr7	48124372	48129684	2_MACS_peak_25543_lociStitched
C7ORF61	0	chr7	100020534	100034873	3_MACS_peak_25965_lociStitched
C7ORF65	0	chr7	47708134	47712360	1_MACS_peak_25537_lociStitched
C7ORF68	0	chr7	128144686	128149853	1_MACS_peak_26290_lociStitched
C8G	0	chr9	139792091	139798328	1_MACS_peak_29062_lociStitched
C8ORF41	0	chr8	33410043	33425478	3_MACS_peak_26930_lociStitched
C8ORF75	0	chr8	29622108	29634317	2_MACS_peak_26900_lociStitched
C8ORF75	0	chr8	29410392	29416078	1_MACS_peak_26891_lociStitched
C8ORF80	0	chr8	27930167	27951665	4_MACS_peak_26859_lociStitched
C9ORF152	0	chr9	112903758	112925357	2_MACS_peak_28693_lociStitched
C9ORF43	0	chr9	116162872	116179444	4_MACS_peak_28731_lociStitched
C9ORF78	0	chr9	132645916	132657874	2_MACS_peak_28963_lociStitched
C9ORF91	0	chr9	117368898	117380292	2_MACS_peak_28756_lociStitched
CACNA1I	0	chr22	39909921	39929600	4_MACS_peak_18014_lociStitched
CACYBP	0	chr1	174967174	174970937	1_MACS_peak_2051_lociStitched
CADM1	0	chr11	115090772	115102424	2_MACS_peak_5456_lociStitched
CADM1	0	chr11	115125930	115137023	2_MACS_peak_5458_lociStitched
CALHM1	0	chr10	105249696	105268240	5_MACS_peak_3963_lociStitched
CALHM1	0	chr10	105229983	105233290	1_MACS_peak_3962_lociStitched
CALHM2	0	chr10	105249696	105268240	5_MACS_peak_3963_lociStitched
CALHM2	0	chr10	105229983	105233290	1_MACS_peak_3962_lociStitched
CALHM3	0	chr10	105249696	105268240	5_MACS_peak_3963_lociStitched
CALHM3	0	chr10	105229983	105233290	1_MACS_peak_3962_lociStitched
CALR	0	chr19	13043285	13057905	2_MACS_peak_13183_lociStitched
CALR3	0	chr19	16545013	16561904	3_MACS_peak_13264_lociStitched
CAMKK1	0	chr17	3813439	3820711	1_MACS_peak_10903_lociStitched
CAMTA2	1	chr17	4842159	4854549	2_MACS_peak_10931_lociStitched
CAPN1	0	chr11	64898636	64903670	1_MACS_peak_4890_lociStitched
CASC4	0	chr15	44579354	44602833	4_MACS_peak_8990_lociStitched
CASC5	0	chr15	40834351	40862653	4_MACS_peak_8916_lociStitched
CASP10	0	chr2	202072914	202101896	6_MACS_peak_15900_lociStitched
CASP8	0	chr2	202115968	202129085	2_MACS_peak_15906_lociStitched
CASP8	0	chr2	202072914	202101896	6_MACS_peak_15900_lociStitched
CBX1	0	chr17	46124132	46134964	3_MACS_peak_11641_lociStitched
CBX3	0	chr7	26191096	26198399	1_MACS_peak_25295_lociStitched
CBY1	0	chr22	39095792	39105936	3_MACS_peak_17967_lociStitched
CCDC106	0	chr19	56145484	56168153	4_MACS_peak_13899_lociStitched
CCDC114	0	chr19	48824076	48838067	3_MACS_peak_13757_lociStitched
CCDC117	0	chr22	29185817	29199729	1_MACS_peak_17771_lociStitched
CCDC117	0	chr22	29206905	29221456	2_MACS_peak_17772_lociStitched
CCDC134	0	chr22	42141629	42151913	2_MACS_peak_18067_lociStitched
CCDC68	0	chr18	52930569	52938201	1_MACS_peak_12651_lociStitched
CCDC84	0	chr11	118887846	118902011	3_MACS_peak_5517_lociStitched
CCDC86	0	chr11	60604777	60613087	1_MACS_peak_4775_lociStitched
CCDC88C	0	chr14	91812935	91885966	6_MACS_peak_8499_lociStitched
CCDC88C	0	chr14	91781543	91802098	4_MACS_peak_8495_lociStitched
CCDC9	0	chr19	47728638	47735674	1_MACS_peak_13735_lociStitched
CCDC97	0	chr19	41801251	41817189	2_MACS_peak_13596_lociStitched
CCDC97	0	chr19	41767977	41772469	1_MACS_peak_13595_lociStitched
CCHCR1	0	chr6	31157564	31172917	3_MACS_peak_23668_lociStitched
