GENE	H3k27me3_24_DMSO_compare_TSS_SIGNAL	H3k27me3_24_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
PTPN9	0	7838.6653	7838.6653	1	8
PROCA1	1388.5348	9231.4105	7842.8757	0.869252170253645	2.73298776421804
PARP3	0	7843.4523	7843.4523	1	8
RRP9	0	7843.4523	7843.4523	1	8
PSMG4	0	7850.8086	7850.8086	1	8
TGFB1I1	73.008	7941.6904	7868.6824	0.990890736449921	6.76524775060632
PIGM	0	7905.116	7905.116	1	8
CCDC116	0	7922.4172	7922.4172	1	8
SDF2L1	0	7922.4172	7922.4172	1	8
UBE2L3	0	7922.4172	7922.4172	1	8
YDJC	0	7922.4172	7922.4172	1	8
RPS2P32	0	7936.4332	7936.4332	1	8
TRA2A	0	7936.4332	7936.4332	1	8
RNF212	0	7972.5877	7972.5877	1	8
TMED11P	0	7972.5877	7972.5877	1	8
GUK1	0	7995.9375	7995.9375	1	8
LOC150185	0	8009.2064	8009.2064	1	8
HNRNPAB	0	8025.4082	8025.4082	1	8
PPP1R14D	0	8028.119	8028.119	1	8
IGFBP6	0	8034.2526	8034.2526	1	8
SOAT2	0	8034.2526	8034.2526	1	8
SPRYD3	0	8034.2526	8034.2526	1	8
ECEL1P2	0	8048.1571	8048.1571	1	8
C20orf29	0	8073.7265	8073.7265	1	8
MMP17	2026.0218	10122.5997	8096.5779	0.833230313414571	2.32085824980861
DECR2	0	8116.9993	8116.9993	1	8
NME4	0	8116.9993	8116.9993	1	8
CRB3	0	8132.7932	8132.7932	1	8
DENND1C	0	8132.7932	8132.7932	1	8
SLC25A23	0	8132.7932	8132.7932	1	8
C3orf54	0	8153.9733	8153.9733	1	8
CDHR4	0	8153.9733	8153.9733	1	8
MON1A	0	8153.9733	8153.9733	1	8
MST1R	0	8153.9733	8153.9733	1	8
RBM6	0	8153.9733	8153.9733	1	8
TRAIP	0	8153.9733	8153.9733	1	8
UBA7	0	8153.9733	8153.9733	1	8
GGT5	2243.0914	10424.9643	8181.8729	0.822933254074657	2.21648213049461
BEGAIN	0	8193.4892	8193.4892	1	8
TCN2	0	8203.4943	8203.4943	1	8
SH3BGRL3	0	8214.2578	8214.2578	1	8
OR7E91P	0	8270.1803	8270.1803	1	8
MIR1249	0	8276.2971	8276.2971	1	8
INSM1	0	8300.7228	8300.7228	1	8
RASD2	3540.0226	11854.7369	8314.7143	0.7700501524561	1.74363316867454
DEFB134	0	8323.8319	8323.8319	1	8
DEFB135	0	8323.8319	8323.8319	1	8
DEFB136	0	8323.8319	8323.8319	1	8
SCRT2	1001.992	9332.6156	8330.6236	0.903044988374788	3.21941048385796
COL27A1	1167.4639	9510.695	8343.2311	0.890668053272742	3.02617283078025
CCDC21	0	8356.135	8356.135	1	8
LOC100134368	0	8358.9763	8358.9763	1	8
ICAM4	332.17	8691.3243	8359.1543	0.963188318299265	4.70958233071092
MIR708	0	8359.848	8359.848	1	8
AKAP8	0	8426.5362	8426.5362	1	8
RYK	105.543	8540.2975	8434.7545	0.987792626986353	6.33838352466086
MT1M	3637.8104	12078.8244	8441.014	0.768537575232072	1.73133778994883
C5orf60	617.693	9092.7802	8475.0872	0.936388990806339	3.87975959239322
GPR62	1291.66	9767.9209	8476.2609	0.883208955956007	2.91882515404171
NKX6-2	0	8477.2665	8477.2665	1	8
MRPS15	0	8484.8774	8484.8774	1	8
LHPP	0	8511.9155	8511.9155	1	8
OAT	0	8511.9155	8511.9155	1	8
EFHD1	0	8520.0918	8520.0918	1	8
CYP4F3	0	8524.6501	8524.6501	1	8
CN5H6.4	0	8535.4064	8535.4064	1	8
GTSE1	0	8535.4064	8535.4064	1	8
EBF4	1037.0976	9583.5131	8546.4155	0.902350474064547	3.20800294159491
MIR3115	0	8548.2177	8548.2177	1	8
MAPK11	880.1364	9465.3108	8585.1744	0.914925243637607	3.42685084932684
ZG16	0	8613.1025	8613.1025	1	8
RPN1	0	8615.0596	8615.0596	1	8
IP6K1	0	8615.9327	8615.9327	1	8
RAB5C	0	8620.9186	8620.9186	1	8
C20orf4	0	8637.3279	8637.3279	1	8
OLIG2	3779	12422.0697	8643.0697	0.766743797170381	1.71682914414426
SNX27	0	8674.6146	8674.6146	1	8
DNMT1	0	8691.3243	8691.3243	1	8
FDX1L	0	8691.3243	8691.3243	1	8
ICAM1	0	8691.3243	8691.3243	1	8
ICAM3	0	8691.3243	8691.3243	1	8
MIR4322	0	8691.3243	8691.3243	1	8
MRPL4	0	8691.3243	8691.3243	1	8
RAVER1	0	8691.3243	8691.3243	1	8
S1PR2	0	8691.3243	8691.3243	1	8
TYK2	0	8691.3243	8691.3243	1	8
ZGLP1	0	8691.3243	8691.3243	1	8
TCF15	636.0704	9332.6156	8696.5452	0.936193155246338	3.87502311749193
DUOX2	8340.0394	17038.8294	8698.79	0.671378599821597	1.03070011869782
GPATCH3	0	8701.042	8701.042	1	8
MT1A	3355	12078.8244	8723.8244	0.782620307640665	1.84809537626872
NUP93	0	8745.8014	8745.8014	1	8
DEFB130	0	8756.2456	8756.2456	1	8
PKLR	0	8758.7082	8758.7082	1	8
NBPF15	0	8774.0416	8774.0416	1	8
NBPF16	0	8774.0416	8774.0416	1	8
PPIAL4E	0	8774.0416	8774.0416	1	8
C1orf210	0	8777.2235	8777.2235	1	8
C1orf84	0	8777.2235	8777.2235	1	8
CDC20	0	8777.2235	8777.2235	1	8
ELOVL1	0	8777.2235	8777.2235	1	8
MED8	0	8777.2235	8777.2235	1	8
MPL	0	8777.2235	8777.2235	1	8
TIE1	0	8777.2235	8777.2235	1	8
TMEM125	0	8777.2235	8777.2235	1	8
NOM1	0	8778.801	8778.801	1	8
LHX2	569.7237	9352.9429	8783.2192	0.94258360953093	4.03708605248702
HSPA9	0	8789.0507	8789.0507	1	8
C20orf71	0	8794.4594	8794.4594	1	8
ULBP3	0	8794.877	8794.877	1	8
MIR548W	0	8813.44	8813.44	1	8
GTF2IRD1	0	8824.0338	8824.0338	1	8
SLC13A5	4351.2	13199.5941	8848.3941	0.752079593937006	1.60100833000063
LTBP2	1216.0512	10065.902	8849.8508	0.89221270657283	3.04920057949968
C7orf68	0	8864.771	8864.771	1	8
HRNR	0	8866.8203	8866.8203	1	8
SLC4A11	2307.5569	11210.5329	8902.976	0.829298596610891	2.2804167316636
MT4	0	8906.046	8906.046	1	8
CA4	4932.2026	13854.0315	8921.8289	0.737456556021518	1.49000189158494
GAS7	0	8995.7286	8995.7286	1	8
TEAD3	195.5127	9200.561	9005.0483	0.979192085306866	5.5563876020895
CATSPER4	0	9023.9014	9023.9014	1	8
CNKSR1	0	9023.9014	9023.9014	1	8
GRRP1	0	9023.9014	9023.9014	1	8
ZNF593	0	9023.9014	9023.9014	1	8
CIR1	0	9058.5581	9058.5581	1	8
OLA1	0	9058.5581	9058.5581	1	8
SCRN3	0	9058.5581	9058.5581	1	8
CHAC1	0	9069.6287	9069.6287	1	8
RHOV	0	9069.6287	9069.6287	1	8
SPINT1	0	9069.6287	9069.6287	1	8
VPS18	0	9069.6287	9069.6287	1	8
CANX	0	9092.7802	9092.7802	1	8
CBY3	0	9092.7802	9092.7802	1	8
MAML1	0	9092.7802	9092.7802	1	8
FCRL3	0	9100.6845	9100.6845	1	8
ABCG4	2974.2998	12089.9368	9115.637	0.80255887643188	2.02318472401233
TMEM189-UBE2V1	0	9160.0592	9160.0592	1	8
RPL23A	43.2738	9231.4105	9188.1367	0.995334202372797	7.73691347535886
NEU1	0	9191.6082	9191.6082	1	8
SLC44A4	0	9191.6082	9191.6082	1	8
FANCE	0	9200.561	9200.561	1	8
RPL10A	0	9200.561	9200.561	1	8
TULP1	0	9200.561	9200.561	1	8
GMCL1L	0	9201.0258	9201.0258	1	8
POLR3K	0	9207.7873	9207.7873	1	8
SNRNP25	0	9207.7873	9207.7873	1	8
DUOXA2	7811.6912	17038.8294	9227.1382	0.685652814854913	1.12511939805485
KIAA0100	0	9231.4105	9231.4105	1	8
NEK8	0	9231.4105	9231.4105	1	8
SDF2	0	9231.4105	9231.4105	1	8
SNORD42A	0	9231.4105	9231.4105	1	8
SNORD42B	0	9231.4105	9231.4105	1	8
SNORD4A	0	9231.4105	9231.4105	1	8
SNORD4B	0	9231.4105	9231.4105	1	8
SUPT6H	0	9231.4105	9231.4105	1	8
TLCD1	0	9231.4105	9231.4105	1	8
TRAF4	0	9231.4105	9231.4105	1	8
CDC42SE1	0	9265.0448	9265.0448	1	8
GABPB2	0	9265.0448	9265.0448	1	8
MLLT11	0	9265.0448	9265.0448	1	8
EXOSC10	0	9279.2221	9279.2221	1	8
MECOM	5005.088	14294.2047	9289.1167	0.740659511319811	1.51396301361467
ZNF627	0	9289.5165	9289.5165	1	8
NRGN	0	9311.4712	9311.4712	1	8
SPAG11B	0	9317.0449	9317.0449	1	8
SRXN1	0	9332.6156	9332.6156	1	8
CXCL16	1018.3503	10365.5018	9347.1515	0.910544313905835	3.34748413856608
ZMYND15	1018.3503	10365.5018	9347.1515	0.910544313905835	3.34748413856608
DENND1A	0	9352.9429	9352.9429	1	8
C9orf144B	0	9367.425	9367.425	1	8
CNNM3	0	9376.2002	9376.2002	1	8
MIR3127	0	9376.2002	9376.2002	1	8
MEAF6	0	9394.7651	9394.7651	1	8
ZC3H12A	0	9394.7651	9394.7651	1	8
CD164L2	368.1909	9771.0101	9402.8192	0.963686398957867	4.72998183632758
ARRDC5	0	9407.438	9407.438	1	8
KDM4B	0	9407.438	9407.438	1	8
UHRF1	0	9407.438	9407.438	1	8
FAM46B	1248.0195	10656.2838	9408.2643	0.89516232335915	3.09399202889152
FGF8	3365.0962	12778.496	9413.3998	0.791552204843232	1.92499839062605
TMEM8A	0	9420.1475	9420.1475	1	8
RABL2B	0	9430.8612	9430.8612	1	8
FBXO39	0	9444.4574	9444.4574	1	8
FZD2	0	9461.6917	9461.6917	1	8
GPATCH8	0	9461.6917	9461.6917	1	8
ETNK2	3151.7223	12614.7836	9463.0613	0.800100141401653	2.00090312900283
CHRNB3	578.3706	10044.2117	9465.8411	0.945552730619936	4.11822631281898
KISS1	2455.5855	11927.666	9472.0805	0.829274660183756	2.28017280365906
TRNP1	1181.2194	10656.2838	9475.0644	0.900213805222034	3.17335554884748
MNX1	0	9484.8968	9484.8968	1	8
UQCRB	0	9491.8189	9491.8189	1	8
NKAIN1	2866.528	12362.7609	9496.2329	0.811775321958729	2.10862469116973
C3orf74	0	9505.6724	9505.6724	1	8
DUSP7	0	9505.6724	9505.6724	1	8
HCN4	1864.5996	11373.3639	9508.7643	0.859147549394588	2.60872125557385
AMBP	0	9510.695	9510.695	1	8
KIF12	0	9510.695	9510.695	1	8
NR0B2	0	9513.8689	9513.8689	1	8
NUDC	0	9513.8689	9513.8689	1	8
ARMC5	0	9518.6743	9518.6743	1	8
CNP	0	9545.8448	9545.8448	1	8
MDS2	0	9554.8724	9554.8724	1	8
APOL6	0	9557.1733	9557.1733	1	8
MB	0	9557.1733	9557.1733	1	8
OAF	0	9557.2992	9557.2992	1	8
CCDC43	0	9574.0658	9574.0658	1	8
DBF4B	0	9574.0658	9574.0658	1	8
BMPR1A	0	9576.929	9576.929	1	8
HNRNPH1	0	9579.7667	9579.7667	1	8
RUFY1	0	9579.7667	9579.7667	1	8
IDH3B	0	9583.5131	9583.5131	1	8
SNORA51	0	9583.5131	9583.5131	1	8
SNORD56	0	9583.5131	9583.5131	1	8
SNORD57	0	9583.5131	9583.5131	1	8
SNORD86	0	9583.5131	9583.5131	1	8
LOC283335	0	9591.1499	9591.1499	1	8
TENC1	0	9591.1499	9591.1499	1	8
CYP4F8	0	9599.0131	9599.0131	1	8
SLC25A41	0	9639.8126	9639.8126	1	8
MARVELD1	643.161	10284.5463	9641.3853	0.941144012889145	3.99915441391694
TNF	1693.8501	11354.3896	9660.5395	0.87018554694393	2.74487203856254
SNORD63	0	9678.2222	9678.2222	1	8
POM121L9P	701.2368	10424.9643	9723.7275	0.936974283163011	3.89399692413082
PDZD3	2348.3356	12089.9368	9741.6012	0.837353421867841	2.36409619948671
TMEM25	5324.061	15077.3427	9753.2817	0.739034574370978	1.50178317780312
C1orf53	0	9764.4131	9764.4131	1	8
ABHD14A	0	9767.9209	9767.9209	1	8
ABHD14B	0	9767.9209	9767.9209	1	8
ACY1	0	9767.9209	9767.9209	1	8
PCBP4	0	9767.9209	9767.9209	1	8
RPL29	0	9767.9209	9767.9209	1	8
FCN3	0	9771.0101	9771.0101	1	8
GPR3	0	9771.0101	9771.0101	1	8
LOC644961	0	9771.0101	9771.0101	1	8
MAP3K6	0	9771.0101	9771.0101	1	8
SYTL1	0	9771.0101	9771.0101	1	8
TMEM222	0	9771.0101	9771.0101	1	8
IRX4	0	9892.835	9892.835	1	8
C1orf174	0	9923.45	9923.45	1	8
LOC100133612	0	9923.45	9923.45	1	8
CHST14	0	9936.359	9936.359	1	8
MRPL42P5	0	9936.359	9936.359	1	8
AVPI1	0	9973.5088	9973.5088	1	8
LTB	1378.9215	11354.3896	9975.4681	0.891707546515533	3.04163791659976
TCHH	0	9979.3522	9979.3522	1	8
ASAP3	1422.9031	11424.281	10001.3779	0.88924397059119	3.00519404801522
KLHL10	0	10006.854	10006.854	1	8
NT5C3L	0	10006.854	10006.854	1	8
ID3	777.4305	10790.2742	10012.8437	0.93279301986331	3.79487400819094
FLJ37453	0	10018.2051	10018.2051	1	8
PLEKHM2	0	10018.2051	10018.2051	1	8
RSC1A1	0	10018.2051	10018.2051	1	8
SLC25A34	0	10018.2051	10018.2051	1	8
SPEN	0	10018.2051	10018.2051	1	8
TMEM82	0	10018.2051	10018.2051	1	8
UQCRHL	0	10018.2051	10018.2051	1	8
WASH5P	179.2896	10207.663	10028.3734	0.982738960414626	5.83121699040757
CHRNA6	0	10044.2117	10044.2117	1	8
B4GALNT3	3411.7164	13474.4268	10062.7104	0.797957629543258	1.98165426998924
LDB3	0	10083.2914	10083.2914	1	8
OPN4	0	10083.2914	10083.2914	1	8
TBC1D21	0	10098.3946	10098.3946	1	8
PUS1	0	10122.5997	10122.5997	1	8
ULK1	0	10122.5997	10122.5997	1	8
ERICH1	210.0728	10414.4485	10204.3757	0.980227551522721	5.63155325735892
SEC31B	0	10216.8534	10216.8534	1	8
FLJ34208	0	10280.67	10280.67	1	8
LOC100270710	0	10284.5463	10284.5463	1	8
