GENE_ID	locusLine	bin_1_MM5.jin.bam
NM_014827	chr1(.):203759750-203828256	0.247
NM_014935	chr1(.):204182980-204334044	0.0453
NM_201630	chr1(.):204581302-204659597	0.2867
NM_006338	chr1(.):204581302-204659481	0.2867
NM_182663	chr1(.):206675878-206767616	0.3359
NR_024099	chr1(.):216671595-216901795	0.2863
NM_001438	chr1(.):216671587-216901807	0.2862
NM_002221	chr1(.):226814390-226931876	0.6304
NM_004481	chr1(.):230197955-230422875	0.644
NM_001164537	chr1(.):231757560-232182019	0.0908
NM_182838	chr1(.):1658680-1682431	0.6787
NM_001198995	chr1(.):1677670-1695081	0.3361
NM_001010926	chr1(.):2455183-2466684	0.3704
NR_026927	chr1(.):2476358-2489284	1.4628
NM_018216	chr1(.):2434974-2463035	0.2071
NM_001195741	chr1(.):2513188-2527908	0.404
NR_036638	chr1(.):2512898-2527908	0.3975
NM_001042682	chr1(.):8407463-8488747	0.5423
NM_001428	chr1(.):8916062-8943780	0.5646
NM_001397	chr1(.):21538739-21621982	0.2752
NM_001113347	chr1(.):21538739-21611183	0.1212
NM_001113349	chr1(.):21538739-21621766	0.2686
NM_001032730	chr1(.):22049338-22114688	0.6075
NM_021258	chr1(.):24441260-24474611	0.0825
NR_027087	chr1(.):24521729-24543180	0.3262
NM_015484	chr1(.):25543766-25564013	0.5026
NM_001127691	chr1(.):25593980-25661936	0.1761
NM_020317	chr1(.):25563739-25578985	0.7263
NM_015627	chr1(.):25865075-25900377	1.0009
NR_026685	chr1(.):26432655-26457026	0.7622
NM_152835	chr1(.):26433267-26457026	0.7792
NM_032588	chr1(.):26372797-26399121	0.0473
NM_024869	chr1(.):26480510-26494119	0.1049
NM_015871	chr1(.):26491387-26502364	0.2989
NM_001006665	chr1(.):26867342-26906520	0.3118
NR_031740	chr1(.):26876032-26886084	0.1
NM_017837	chr1(.):27109485-27129887	0.7582
NM_006015	chr1(.):27017521-27113601	0.6393
NM_032283	chr1(.):27148200-27187211	0.386
NM_002713	chr1(.):28152292-28183183	0.2135
NR_002997	chr1(.):28155911-28166077	0.4579
NM_001039477	chr1(.):28194054-28218193	0.7723
NM_002946	chr1(.):28213048-28246236	0.3234
NM_014280	chr1(.):28521789-28564542	0.2269
NM_016311	chr1(.):28557610-28569611	0.518
NM_031459	chr1(.):28581005-28614002	0.3514
NM_006762	chr1(.):31200314-31235683	0.7667
NM_005202	chr1(.):36555843-36570850	0.1145
NM_018067	chr1(.):36616802-36651441	1.1146
NM_014408	chr1(.):36597172-36620067	0.4466
NM_032881	chr1(.):36854030-36868493	0.6909
NM_022756	chr1(.):37953175-37985364	0.1361
NM_025079	chr1(.):37935118-37954978	0.5032
NR_003929	chr1(.):39982951-40030370	0.3046
NM_001195007	chr1(.):40199516-40234586	0.2421
NM_022120	chr1(.):40230196-40242020	1.2178
NM_001198979	chr1(.):40854016-40893998	0.8091
NM_001198978	chr1(.):40835304-40893998	1.245
NM_001198980	chr1(.):40857471-40893998	0.6813
NM_022733	chr1(.):40834377-40893998	1.2261
NM_023070	chr1(.):40911336-40934390	0.0574
NM_015696	chr1(.):53063042-53079723	0.6793
NM_001042693	chr1(.):53094065-53127737	0.6568
NR_037443	chr1(.):65518437-65528525	0.1557
NR_029516	chr1(.):65519116-65529191	0.1724
NM_001037339	chr1(.):66792792-66845262	1.1301
NM_006769	chr1(.):87789150-87819607	0.8144
NM_001143989	chr1(.):108760962-108791703	0.1324
NM_001143988	chr1(.):108987903-109018260	0.1154
NM_004974	chr1(.):111140775-111153345	0.0887
NM_002232	chr1(.):111209309-111222655	1.2052
NM_001040033	chr1(.):111408820-111447558	0.4914
NM_000560	chr1(.):111410721-111447558	0.5136
NM_007158	chr1(.):115254536-115305624	0.5227
NM_002524	chr1(.):115242077-115264515	0.3878
NM_001007553	chr1(.):115254537-115305624	0.5227
NM_001130523	chr1(.):115254537-115305671	0.5222
NM_001102396	chr1(.):115307104-115328308	0.2456
NM_017709	chr1(.):118143603-118176011	2.3605
NM_207418	chr1(.):143891451-143918143	0.4024
NR_037182	chr1(.):144671436-144685025	0.1482
NM_001002811	chr1(.):144885590-144937032	0.5561
NM_032305	chr1(.):145451235-145475387	0.7349
NM_202004	chr1(.):145408190-145422545	0.0895
NM_006472	chr1(.):145433461-145447628	1.237
NM_001039888	chr1(.):145465507-145480647	0.3789
NM_005105	chr1(.):145502637-145516444	0.7501
NM_019032	chr1(.):150516897-150538412	0.9579
NM_207046	chr1(.):150589598-150606609	0.5443
NR_036211	chr1(.):150519404-150529490	0.1877
NM_001197320	chr1(.):150542026-150557214	1.4234
NM_001163258	chr1(.):150964300-150985854	0.5517
NM_181746	chr1(.):150932648-150952440	0.5318
NM_003568	chr1(.):150949498-150973114	0.2171
NM_001163260	chr1(.):150964300-150984273	0.5851
NM_001040217	chr1(.):150964300-150984385	0.582
NM_020239	chr1(.):151018446-151037125	0.7213
NM_138278	chr1(.):151004028-151025076	0.3041
NM_006818	chr1(.):151027150-151045973	0.8701
NM_017860	chr1(.):151015258-151028871	0.5452
NM_144618	chr1(.):151038079-151096007	0.1957
NM_014437	chr1(.):153926587-153945188	0.6437
NM_130898	chr1(.):153935396-153951832	0.5927
NM_181715	chr1(.):153915151-153936043	0.6473
NM_006694	chr1(.):153941744-153955451	0.3166
NM_002870	chr1(.):153949127-153963806	0.6348
NM_014856	chr1(.):153896976-153924154	0.3123
NM_001030	chr1(.):153958238-153969631	0.6468
NM_006556	chr1(.):154892207-154914484	0.6556
NM_001130041	chr1(.):154929773-154951959	1.0696
NM_001130040	chr1(.):154929773-154948223	1.0868
NM_201398	chr1(.):154950769-154970587	0.1999
NM_015872	chr1(.):154970111-154995999	0.7548
NM_207196	chr1(.):155018761-155040252	0.2045
NM_018655	chr1(.):154961061-154971791	0.1752
NM_001143687	chr1(.):155001281-155028406	0.1189
NR_024163	chr1(.):154942117-154956725	1.117
NM_144622	chr1(.):154986002-155011257	0.2154
NM_138300	chr1(.):154924501-154939258	1.1268
NR_036212	chr1(.):154943168-154953259	1.2793
NM_006912	chr1(.):155862600-155886177	0.152
NM_001162384	chr1(.):155911629-155953336	0.9994
NM_181885	chr1(.):155906479-155917625	1.0266
NM_004723	chr1(.):155911629-155952966	0.9826
NM_014949	chr1(.):155877835-155909188	0.2976
NR_002974	chr1(.):155884699-155894833	0.1213
NR_003005	chr1(.):155890748-155900877	0.1163
NM_003145	chr1(.):155973838-155995758	0.3251
NM_014655	chr1(.):156158729-156187587	0.7207
NM_022367	chr1(.):156118321-156152542	0.2624
NM_001193302	chr1(.):156118368-156152542	0.2623
NM_001193301	chr1(.):156114734-156152542	0.3
NM_005920	chr1(.):156428518-156475529	0.9329
NM_198427	chr1(.):156606739-156628264	0.0759
NM_021817	chr1(.):156584085-156600517	0.0606
NM_021948	chr1(.):156606739-156634320	0.3249
NM_004494	chr1(.):156706898-156726543	0.8861
NM_001126051	chr1(.):156706898-156727024	0.8669
NM_001126050	chr1(.):156706898-156727240	0.8589
NM_030980	chr1(.):156687412-156702705	0.4912
NM_001878	chr1(.):156664407-156680375	0.1222
NM_001142560	chr1(.):156693262-156711752	0.5494
NM_145729	chr1(.):156702093-156715923	0.4019
NM_006617	chr1(.):156633555-156652189	0.2345
NM_031281	chr1(.):157478166-157527310	0.8703
NM_052938	chr1(.):157759193-157794940	0.3379
NM_030764	chr1(.):157710522-157751922	0.5733
NM_004833	chr1(.):159027274-159051647	1.233
NM_020335	chr1(.):160365363-160403468	0.2061
NM_001778	chr1(.):160643535-160686585	0.3581
NM_021181	chr1(.):160704076-160729601	0.4297
NM_030916	chr1(.):161035780-161064385	0.3091
NM_007122	chr1(.):161004040-161020757	0.9087
NM_001113205	chr1(.):161002421-161013774	0.4267
NM_181720	chr1(.):161011731-161044760	0.6808
NM_016946	chr1(.):160960000-160996133	0.4273
NM_001077470	chr1(.):161194455-161213000	0.1407
NM_001039711	chr1(.):161085768-161107478	0.5764
NM_016406	chr1(.):161118533-161133646	0.876
NM_004550	chr1(.):161164104-161189184	0.2882
NM_000309	chr1(.):161131180-161146010	0.722
NM_001643	chr1(.):161187082-161198418	0.2324
NM_003779	chr1(.):161136100-161152314	0.7393
NM_012475	chr1(.):161124253-161140516	0.7391
NM_001039712	chr1(.):161085768-161107256	0.5813
NM_032174	chr1(.):161190832-161205407	0.164
NM_001166159	chr1(.):161166936-161189184	0.2945
NM_005099	chr1(.):161154537-161173845	0.7706
NM_004106	chr1(.):161180086-161194038	0.1299
NM_198053	chr1(.):167394876-167492847	0.3351
NM_001162893	chr1(.):175121122-175167229	0.6265
NM_014656	chr1(.):175121122-175166949	0.6302
NR_033186	chr1(.):178506930-178523024	0.3265
NM_022371	chr1(.):179046111-179070129	0.7033
NM_002927	chr1(.):192600281-192634389	0.7075
NM_001195216	chr1(.):197698138-197749623	0.5233
NM_004767	chr1(.):202087028-202103634	0.055
NM_080588	chr1(.):202111142-202134119	1.089
NR_002930	chr1(.):202132178-202163577	0.1111
NM_002832	chr1(.):202111142-202134751	1.0637
NR_034150	chr1(.):203262885-203279453	1.9798
NM_003465	chr1(.):203180206-203203860	0.0474
NM_006763	chr1(.):203269663-203283729	1.8164
NM_002023	chr1(.):203304751-203325289	0.1282
NR_003019	chr1(.):203693708-203703833	0.0812
NM_001136190	chr1(.):203729283-203750480	0.7336
NM_001174108	chr1(.):203761650-203774590	0.4507
NR_027022	chr1(.):204332557-204343847	0.07
NM_002646	chr1(.):204386757-204464474	0.2076
NM_032833	chr1(.):204367491-204385944	0.8132
NM_002393	chr1(.):204480510-204532248	0.6332
NM_014858	chr1(.):205192037-205247471	0.2527
NM_018203	chr1(.):205300647-205331039	0.1891
NM_030952	chr1(.):205266190-205295883	1.2313
NM_001123168	chr1(.):206133910-206160074	0.3741
NM_001004023	chr1(.):206803880-206827542	0.1513
NM_006893	chr1(.):206759973-206790904	0.2161
NM_182665	chr1(.):206725491-206767616	0.6284
NM_032960	chr1(.):206853288-206912626	0.5348
NR_026817	chr1(.):207986723-208000941	2.0778
NR_029832	chr1(.):207970196-207980284	0.2976
NR_029518	chr1(.):207970787-207980868	0.3239
NM_001025109	chr1(.):208054882-208089683	0.1674
NM_000447	chr1(.):227053272-227088804	0.6319
NM_033445	chr1(.):228640064-228650560	0.0666
NM_001010858	chr1(.):228670067-228688889	1.4012
NM_175055	chr1(.):228640807-228651259	0.0674
NM_182972	chr1(.):234735014-234750271	3.8569
NR_033927	chr1(.):234760056-234775526	0.1082
NM_004801	chr2(.):50140642-51264674	0.0981
NM_030797	chr2(.):16725729-16852134	0.3418
NM_014600	chr2(.):31451879-31496260	0.463
NM_020458	chr2(.):47163312-47308275	0.265
NR_033872	chr2(.):70184394-70319147	0.3526
NM_021196	chr2(.):74443560-74547152	0.3048
NM_133478	chr2(.):74438368-74575534	0.3112
NR_015395	chr2(.):112119590-112257692	0.7902
NR_024373	chr2(.):112181885-112257692	1.2472
NM_014900	chr2(.):165536257-165702928	0.3521
NM_001012514	chr2(.):231724620-231748963	0.6504
NM_006037	chr2(.):239964863-240327643	0.1924
NM_145693	chr2(.):11881739-11972533	0.4256
NM_183360	chr2(.):25595111-25901503	0.267
NM_170672	chr2(.):33656415-33794798	0.2469
NM_005633	chr2(.):39203689-39352604	0.3994
NM_001112801	chr2(.):40334285-40662444	0.237
NM_001112802	chr2(.):40334285-40744575	0.2102
NM_012249	chr2(.):46764866-46816827	0.8096
NM_178313	chr2(.):54780530-54894445	0.6589
NM_003128	chr2(.):54678453-54903583	0.4106
NM_001039753	chr2(.):54947148-55204156	0.1828
NM_022893	chr2(.):60679328-60785633	0.3837
NM_018014	chr2(.):60673301-60785633	0.4103
NM_014755	chr2(.):64853754-64886046	0.9334
NR_036586	chr2(.):65123973-65164581	0.4645
NM_014911	chr2(.):69680126-69875977	0.1734
NM_000189	chr2(.):75054781-75125481	0.2642
NM_003896	chr2(.):86061270-86121157	0.3266
NR_024204	chr2(.):87749973-87826030	1.667
NM_004836	chr2(.):88851258-88932094	0.9367
NM_020151	chr2(.):96845602-96879573	0.4041
NM_004027	chr2(.):99056320-99212496	0.5742
NM_001566	chr2(.):99056320-99203284	0.6045
NM_001193483	chr2(.):109145856-109308702	0.3711
NM_001142807	chr2(.):111485149-111880799	0.2932
NM_022662	chr2(.):112521639-112646741	0.1097
NM_006343	chr2(.):112651190-112791945	0.3316
NM_002410	chr2(.):135006829-135211468	0.2365
NM_001349	chr2(.):136659253-136748222	0.6468
NM_024770	chr2(.):172168912-172296312	0.3593
NM_001077269	chr2(.):175419301-175552627	0.2843
NM_017694	chr2(.):191268080-191372041	0.5728
NM_014905	chr2(.):191740546-191834776	0.3059
NR_024415	chr2(.):192537797-192558248	1.0096
NM_001031716	chr2(.):192537860-192558248	1.0126
NM_004226	chr2(.):196993306-197041336	0.5743
NM_153697	chr2(.):197959194-198180521	0.3453
NM_001195144	chr2(.):197846385-198180521	0.2592
NM_001228	chr2(.):202093165-202157434	0.7105
NM_003879	chr2(.):201975889-202034003	1.1919
NM_001127184	chr2(.):201975815-202011323	1.7057
NM_173822	chr2(.):201833440-201941392	0.1738
NM_033358	chr2(.):202093165-202151638	0.7704
NM_001167608	chr2(.):227695670-227868923	0.2374
NM_001017915	chr2(.):233920035-234121549	0.1577
NM_001137551	chr2(.):238595806-238695290	0.1855
NM_001137550	chr2(.):238531223-238695290	0.165
NM_017844	chr2(.):241413838-241502405	0.2009
NM_001195381	chr2(.):241539824-241575676	0.0574
NM_003183	chr2(.):9624410-9700917	0.4967
NM_002997	chr2(.):20395557-20429927	1.3087
NM_001006946	chr2(.):20395557-20430194	1.299
NM_005253	chr2(.):28610778-28642516	0.5523
NM_016061	chr2(.):30364749-30388399	1.1696
NM_001145122	chr2(.):31390921-31445411	0.1999
NM_015376	chr2(.):33733941-33794798	0.0982
NM_001139488	chr2(.):33696320-33794798	0.3205
NM_138370	chr2(.):42270160-42290668	0.0567
NM_006887	chr2(.):43444540-43458745	2.5687
NR_027251	chr2(.):43449349-43460994	2.1571
NM_080653	chr2(.):46733985-46752096	0.0599
NM_173074	chr2(.):46803412-46849251	0.2995
NM_014171	chr2(.):46839324-46857881	0.4903
NM_001171508	chr2(.):47124008-47173994	0.2816
NR_002229	chr2(.):54751358-54761978	0.4339
NM_207521	chr2(.):55194326-55281326	0.3602
NM_207520	chr2(.):55194326-55282734	0.3596
NM_007008	chr2(.):55194326-55242470	0.3961
NR_033837	chr2(.):64407212-64437619	0.3187
NR_034023	chr2(.):64829445-64848616	0.416
NM_001193493	chr2(.):65210578-65256000	0.4858
NM_003038	chr2(.):65211494-65256000	0.4925
NM_181784	chr2(.):65532984-65664656	0.2685
NM_014882	chr2(.):68996932-69058957	0.3712
NM_001166277	chr2(.):68956912-69058957	0.3989
NM_014482	chr2(.):69087612-69103649	0.0825
NM_006196	chr2(.):70309584-70321334	2.6306
NR_024444	chr2(.):70346167-70357448	1.1847
NM_001042437	chr2(.):86061271-86099793	0.3083
NM_015425	chr2(.):86248450-86338278	0.4199
NR_026984	chr2(.):86242338-86255991	0.232
NR_015424	chr2(.):89060418-89111109	0.3463
NM_001193304	chr2(.):96910945-96936751	1.2616
NM_001037228	chr2(.):96900976-96912701	0.9942
NM_004804	chr2(.):96926883-96944900	0.6984
NM_014014	chr2(.):96935073-96976297	0.201
NR_026875	chr2(.):97158382-97178846	0.0915
NM_212481	chr2(.):97197463-97223371	0.6978
NM_001193484	chr2(.):109232701-109308702	0.2821
NM_001193485	chr2(.):109266266-109308702	0.2057
NM_001193482	chr2(.):109218616-109308702	0.4981
NM_001193488	chr2(.):109199921-109308702	0.4712
NM_004987	chr2(.):109199766-109308702	0.4707
NM_006538	chr2(.):111873490-111931022	0.5314
NM_207002	chr2(.):111873490-111891423	1.2109
NM_002101	chr2(.):127408683-127459246	0.5841
NM_003467	chr2(.):136866918-136880725	2.3867
NM_001008540	chr2(.):136866918-136878813	2.7372
NM_006186	chr2(.):157175943-157194287	1.0665
NM_004288	chr2(.):158266130-158305604	2.044
NM_000210	chr2(.):173287313-173376181	0.5184
NM_002610	chr2(.):173415778-173468862	0.7254
NM_001033045	chr2(.):175291374-175356811	0.1834
NM_003387	chr2(.):175419301-175504307	0.3592
NM_000885	chr2(.):182316618-182407468	0.3914
NM_005966	chr2(.):191508847-191562492	0.3607
NM_002491	chr2(.):201931461-201955473	0.3007
NM_001127183	chr2(.):201978386-202033841	1.2374
NM_032974	chr2(.):202042620-202099110	0.8163
NM_001230	chr2(.):202042620-202091383	0.6719
NM_033356	chr2(.):202120222-202157434	0.7201
NM_001080125	chr2(.):202117753-202157434	0.7219
NM_182642	chr2(.):219259813-219274148	1.3907
NM_198559	chr2(.):219216578-219237817	0.1841
NM_021198	chr2(.):219259477-219275664	1.2439
NM_000578	chr2(.):219241751-219266617	0.7804
NR_029500	chr2(.):219262368-219272445	1.3104
NM_007127	chr2(.):219278837-219319248	0.0645
NM_006000	chr2(.):220110000-220123638	1.4721
NM_001042410	chr2(.):220089609-220106391	0.4013
NR_026909	chr2(.):220105200-220120059	1.3898
NM_018089	chr2(.):220089478-220106391	0.3982
NR_003063	chr2(.):220112964-220141910	0.6027
NM_005689	chr2(.):220069493-220088672	0.4436
NM_024085	chr2(.):220079101-220099361	0.5175
NM_006736	chr2(.):220139039-220156622	0.8273
NM_138802	chr2(.):220066537-220079370	0.3308
NM_024506	chr2(.):220096502-220115131	0.7619
NM_001008910	chr2(.):220105191-220120059	1.389
NR_029688	chr2(.):220153832-220163922	0.2528
NM_005544	chr2(.):227591032-227668506	0.5849
NM_005683	chr2(.):231767042-231794941	0.0619
NM_001099285	chr2(.):232568234-232583250	1.9605
NR_036052	chr2(.):232573023-232583105	0.9399
NM_005383	chr2(.):233892381-233904767	0.0418
NM_018218	chr2(.):234379164-234479236	0.263
NM_004735	chr2(.):238595806-238679558	0.2098
NR_036229	chr2(.):240222156-240232240	0.1134
NM_023083	chr2(.):241521132-241543526	0.42
NM_001033575	chr2(.):241494470-241508431	1.2586
NM_018226	chr2(.):241503103-241523143	0.5661
NM_000564	chr3(.):3106400-3157058	1.0192
NM_014674	chr3(.):5224358-5266650	1.1704
NM_175727	chr3(.):3128493-3157058	1.3559
NM_175728	chr3(.):3126856-3157058	1.2953
NR_027007	chr3(.):9425536-9444174	0.8195
NM_001195099	chr3(.):15703743-15803058	0.1189
NM_001195098	chr3(.):15703743-15844691	0.2869
NM_015199	chr3(.):15703743-15906053	0.3152
NM_001164347	chr3(.):114051946-114348053	0.1598
NM_015642	chr3(.):114051946-114871127	0.1736
NM_001164344	chr3(.):114051946-114483124	0.1569
NM_001164346	chr3(.):114051946-114348792	0.1596
NM_001164343	chr3(.):114051946-114795261	0.1352
NM_003571	chr3(.):133113789-133199056	0.2946
NM_001135095	chr3(.):171753343-172123492	0.4561
NM_022763	chr3(.):171752417-172123492	0.4564
NM_181361	chr3(.):178249223-178567217	0.2289
NM_001168272	chr3(.):4530031-4894524	0.1651
NM_182760	chr3(.):4397828-4513966	0.0949
NM_001570	chr3(.):10201562-10290427	0.5655
NM_001134382	chr3(.):12933718-13119617	0.3072
NM_024923	chr3(.):13352736-13466809	0.5959
NM_014869	chr3(.):12933718-13013960	0.0874
NM_001144382	chr3(.):16921451-17137098	0.2104
NM_015184	chr3(.):16969581-17137098	0.1452
NM_182666	chr3(.):23842438-23937807	0.3919
NM_001145293	chr3(.):25755434-25829989	0.2351
NM_001145294	chr3(.):25755434-25836530	0.2949
NM_001024847	chr3(.):30642993-30740633	0.5091
NM_001174060	chr3(.):31697316-32028342	0.502
NM_014831	chr3(.):36863307-36991548	0.3153
NM_033027	chr3(.):39178341-39200102	0.7309
NM_014965	chr3(.):42196660-42259109	0.3822
NM_001042646	chr3(.):42127745-42272268	0.2388
NM_014016	chr3(.):45725753-45791900	0.1737
NM_001123396	chr3(.):46390234-46405868	0.7261
NM_001123041	chr3(.):46390234-46407413	0.6665
NM_006254	chr3(.):53190222-53231733	1.0254
NM_001128615	chr3(.):56756445-57118336	0.1405
NM_198859	chr3(.):64074525-64216131	0.2652
NM_007114	chr3(.):69063977-69106484	0.2617
NM_001009899	chr3(.):113362232-113420493	0.2268
NM_001690	chr3(.):113460865-113535905	0.2619
NM_024628	chr3(.):124796479-124936609	0.2907
NM_001195483	chr3(.):124796481-124935243	0.2931
NM_001080412	chr3(.):141038054-141173632	1.0789
NM_016275	chr3(.):150316065-150353234	0.3685
NM_005067	chr3(.):150453909-150486263	0.6533
NM_001190242	chr3(.):159969773-160106554	0.0635
NM_001190241	chr3(.):159969773-160122320	0.1388
NM_024665	chr3(.):176733541-176920048	0.3537
NM_005832	chr3(.):178271617-178567217	0.2189
NM_130446	chr3(.):183200318-183278499	0.4869
NM_173216	chr3(.):186643314-186801341	0.934
NM_003032	chr3(.):186734664-186801341	0.7249
NM_005524	chr3(.):193848933-193861396	1.1336
NM_175612	chr3(.):3076307-3104645	0.1355
NM_182916	chr3(.):3163599-3195706	0.463
NM_003670	chr3(.):5016096-5031865	1.1728
NM_015453	chr3(.):9399716-9433475	0.157
NM_001080517	chr3(.):9434402-9524838	0.3304
NM_000551	chr3(.):10178318-10198746	0.238
NM_014760	chr3(.):10285176-10327906	0.2645
NR_037465	chr3(.):16969687-16979752	0.3493
NR_026937	chr3(.):25826562-25841025	0.5928
NM_001137674	chr3(.):32018265-32038120	0.5242
NM_031899	chr3(.):39133090-39154130	0.3991
NM_145755	chr3(.):39144151-39185394	0.2992
NM_194293	chr3(.):39219706-39239077	0.2116
NM_001198621	chr3(.):39219705-39239085	0.2116
NM_014240	chr3(.):45631322-45727755	0.5851
NR_033947	chr3(.):45714656-45735374	0.2778
NM_003965	chr3(.):46443720-46456014	0.1886
NM_001100168	chr3(.):46406632-46422697	0.1288
NM_001130910	chr3(.):46444048-46456014	0.1907
NM_003212	chr3(.):46614075-46628952	0.0564
NM_001174136	chr3(.):46611044-46628952	0.0562
NM_024512	chr3(.):46551877-46613011	0.3692
NM_031440	chr3(.):46534484-46547439	0.128
NM_001166425	chr3(.):50279325-50301786	0.4544
NM_006841	chr3(.):50237691-50263406	0.059
NM_153215	chr3(.):50311517-50330545	0.2681
NM_006764	chr3(.):50320162-50335026	0.3523
NM_002070	chr3(.):50268646-50301786	0.5724
NM_004636	chr3(.):50300039-50319572	0.0836
NM_000172	chr3(.):50224042-50240129	0.0554
NM_016173	chr3(.):50601908-50627421	0.2689
NM_001171743	chr3(.):50590455-50610223	0.2693
NM_013324	chr3(.):50638884-50654262	1.1811
NM_001171741	chr3(.):50590455-50613458	0.267
NM_004635	chr3(.):50649600-50691719	0.2036
NM_052859	chr3(.):53117500-53169470	0.2718
NM_001128616	chr3(.):56756445-56814745	0.2665
NM_019555	chr3(.):56756445-56840995	0.3506
NM_198195	chr3(.):69098880-69134524	0.3967
NM_006407	chr3(.):69129089-69160239	0.6151
NM_198271	chr3(.):69151038-69176746	0.1026
NR_036087	chr3(.):69093108-69103186	0.7146
NM_006100	chr3(.):98446571-98518236	0.6767
NM_018010	chr3(.):107874658-107946417	0.4443
NM_025146	chr3(.):113432840-113470096	0.4849
NM_175924	chr3(.):121701169-121746030	0.8421
NM_175862	chr3(.):121769220-121844983	0.3138
NM_006889	chr3(.):121791749-121844983	0.3405
NM_198490	chr3(.):128801417-128845619	0.4566
NM_020701	chr3(.):128841258-128885073	0.175
NM_020187	chr3(.):128992683-129029135	0.4697
NM_001006109	chr3(.):128992816-129029135	0.4709
NM_006026	chr3(.):129028613-129040120	1.1746
NR_026991	chr3(.):129030113-129048412	0.8622
NM_001145417	chr3(.):135862759-135918310	0.3331
NM_018133	chr3(.):135862759-135919688	0.3266
NM_002886	chr3(.):152875028-152891263	0.7774
NM_007107	chr3(.):156252928-156277973	0.5897
NR_027954	chr3(.):156385959-156398502	0.8632
NM_001184718	chr3(.):156389452-156429557	0.4639
NM_001184717	chr3(.):156387714-156429557	0.4526
NM_015508	chr3(.):156387204-156429557	0.45
NM_173084	chr3(.):160148290-160172626	0.1971
NR_029663	chr3(.):160117375-160127473	1.101
NM_005496	chr3(.):160113346-160157741	0.4138
NM_001002800	chr3(.):160112429-160157741	0.4081
NR_029525	chr3(.):160117532-160127613	1.0805
NR_027622	chr3(.):169656771-169689522	0.7178
