CCS1477_24	JQ1_6	LOG2_FOLD_CHANGE	P_VALUE
DNAJC16	27.0458261820674	18.9581832705519	-0.512585248950087	0.00647802981503216
AGMAT	3.10454852982892	6.66074640985605	1.10130037233277	0.00136147112386315
DDI2	9.1986443982404	12.0751801445977	0.392551539824412	0.00280146852742151
RSC1A1	9.71493277917165	13.9396831870707	0.520921854379348	0.00688572669196802
PLEKHM2	74.6514010995234	57.8214308955392	-0.36856502658048	0.0346758556441726
SLC25A34	1.44642280457108	0.844488934234461	-0.776338904943008	0.0373811380022663
UQCRHL	20.366612006426	28.2429326941536	0.47168389578552	0.00423442077066836
FLJ37453	3.69880468671954	2.299230439763	-0.685908054749436	0.0231626483955874
SPEN	30.7679047836306	30.1084842607333	-0.0312561222622301	0.723989105387612
ZBTB17	26.7819605952676	16.8552248829729	-0.668065702259333	0.00796245103875845
ARHGEF19	2.87069270225635	3.61756472654749	0.333619926831368	0.0451623985456197
RSG1	7.28613387827435	6.08557833350026	-0.259759130227086	0.105894796227008
FBXO42	20.3298679572184	18.5567692748764	-0.131655285113804	0.0632063979225355
SZRD1	135.768030105789	108.023875470014	-0.329793589306405	0.0118134963480852
NECAP2	168.328724951949	123.932123508523	-0.441731204605822	0.00177598451904319
CROCCP3	4.62218186966065	1.63220745875406	-1.50174958676593	0.0104065733964774
NBPF1	18.1079254044629	8.72163464686566	-1.05395080686897	0.0106221793374661
CROCCP2	151.928622631467	78.2136672683076	-0.957901057226925	0.0244431912352665
MST1P2	10.7772492137666	1.62642758064873	-2.7282105008783	0.0182946612158712
MST1L	2.53301375580655	0.345918388592449	-2.87235129904315	0.0161728863475072
CROCC	23.981584707624	7.41309126157414	-1.69377981802618	0.00777743617382612
ATP13A2	40.439573957025	26.7551912151362	-0.595948958408098	0.00360074877559117
SDHB	132.554481571602	129.762045792507	-0.0307169775326179	0.370676006447472
RCC2	83.6399191145718	144.781882469533	0.7916175077271	7.69139413125944e-05
ALDH4A1	15.6223562392503	27.1593480269407	0.797836783290538	3.33874072041741e-05
IFFO2	18.6647724737838	14.3578704913851	-0.378476132494563	0.0152208005214949
UBR4	49.6071752404547	47.2486341649654	-0.0702761834428135	0.321613812334055
EMC1	35.8059516749108	23.4579959183558	-0.610119647386535	0.000482768087144659
MRTO4	35.9474596411511	25.4985867798248	-0.495472530806048	0.00240439758063651
AKR7A3	1.16893751007551	0.79402672963458	-0.557938327964491	0.414766548834443
LOC100506730	4.62619719562479	4.35430827823702	-0.0873832116972847	0.577476845134769
AKR7A2	44.6041468751196	42.5229002635488	-0.0689378457596344	0.27979712399567
PQLC2	12.1465044164046	7.22638595586191	-0.749194972150654	0.00151731654512701
CAPZB	143.270814133232	108.269476455138	-0.404118173589981	0.0101020046891214
MINOS1	41.9563240902786	31.7584612904557	-0.401747269894905	0.00306360017561866
RPS14P3	2.68458243578768	1.85801172831487	-0.530938098120994	0.222256304957044
TMCO4	23.7862695521265	10.5497348921559	-1.1729222833584	0.00488977640899432
OTUD3	6.57618508648465	9.75424491605748	0.568779292784215	0.015573031398207
MUL1	57.0286423083979	44.3766068288837	-0.361887327728785	0.000713261873149505
PINK1	104.810155724286	60.1551685393605	-0.801017911198017	0.00033622126831817
PINK1-AS	6.26661671208914	7.1064346260114	0.181439170263803	0.162888748561557
DDOST	351.936354810518	434.119268631491	0.302776907552608	0.00370593891416907
HP1BP3	221.336383264624	165.224277792583	-0.421814931129629	0.0403593997830429
EIF4G3	53.3672887865116	20.497993806	-1.38047300390271	0.00116849189243766
ECE1	47.0466186424031	77.5914643889866	0.721806917865654	3.59151390832064e-05
LOC100506801	1.73970622882698	0.96334458409284	-0.85271986839833	0.0128033724213898
NBPF3	20.3448144998107	12.5048145966168	-0.702177458776807	3.18909243559557e-05
USP48	85.983817085713	71.4095811244437	-0.267947501732269	0.0331962729747737
HSPG2	0.488584932082092	0.21432284760323	-1.1888237168922	0.000708840484888703
LOC101928043	1.92061578023683	0.755273109670186	-1.34649860830509	0.111007555219911
LINC00339	26.0968348538102	12.5835675174344	-1.05233384763371	0.00928666234491678
CDC42	263.194875255499	210.170123642149	-0.324573798065587	0.000819068753765066
ZBTB40	26.1258381289392	13.0927335214251	-0.996710983395665	0.0150319911132492
KDM1A	55.2176823880931	41.7771596064598	-0.402415927868785	0.000413067419152741
LUZP1	12.6839339135476	16.8699211260322	0.411450962662141	0.00715829819287063
LINC01355	4.20912896369792	2.22323708163471	-0.920859910423236	0.016647682953783
HNRNPR	50.4504792117879	53.3142215396062	0.0796524493771637	0.0443178946721817
ZNF436	5.69753090849615	4.7523643734539	-0.261691391232183	0.00622847939501331
ZNF436-AS1	1.82131723559092	0.737852710719245	-1.30357747060939	0.0264084614737611
ASAP3	1.61022452043937	1.31756056593818	-0.28939258192218	0.068815933584604
E2F2	17.9469368028513	63.0784648444168	1.81340992459657	0.000951671013582625
ID3	25.4123401872696	16.560231372079	-0.617806407638298	0.00341355094351769
MDS2	0.212000010117279	0.841080017819552	1.98817872703233	0.00417728022913471
RPL11	2814.32877615728	3028.09956796465	0.105621766578078	0.216030705471266
TCEB3	65.2605410489355	41.8581712826024	-0.640701664382033	0.000187047506591461
TCEB3-AS1	13.1338642549823	4.51425864207951	-1.54073046499355	0.000992365166766896
PITHD1	77.4743642108721	114.528240204192	0.563912464224033	0.00221988959223469
LYPLA2	106.200913280951	77.2761037691838	-0.458701911733193	0.00858099438051455
GALE	17.8787329036828	22.6913453172555	0.343897651705865	0.0304476786578294
HMGCL	74.6475307140082	38.5970633839434	-0.951603452078803	0.00108346013556327
FUCA1	98.1573534724396	72.1869546054163	-0.443358209995593	0.000455053981689709
PNRC2	175.399052534836	264.789966296357	0.594207500344262	4.60792974310341e-05
SRSF10	22.8076740216031	21.1767355583098	-0.10703911306921	0.323400381643031
IL22RA1	5.15202067422512	8.20959517558953	0.67217270006927	0.0170670705569185
IFNLR1	32.0390158190312	19.9880055729797	-0.680695305995946	0.00380813685596345
GRHL3	15.9885445485779	4.37441958376701	-1.86987510302209	8.55394642807022e-06
STPG1	10.6116264960457	4.84860258414717	-1.13000488899533	0.00591915864451221
NIPAL3	51.6461333495408	44.1364071777468	-0.2266911460841	0.00553116953022687
RCAN3AS	2.37266890187011	1.30530574048455	-0.862123023814153	0.0827665847087943
RCAN3	29.7595631359321	20.0565089549203	-0.569282836497895	0.00027637950313549
NCMAP	1.21080296768077	0.530995357369694	-1.18919296399135	0.0103119722733262
SRRM1	93.7521441404637	76.9158416359402	-0.285570918569809	0.0145159176422622
CLIC4	170.138610027615	200.276683640114	0.235283898351038	0.00453497273358133
RUNX3	74.4405803907819	77.8285561211049	0.0642102887282291	0.439637776360197
SYF2	112.338013901828	95.5498340449535	-0.233520929310245	0.0206701036217738
RSRP1	356.731167993562	205.92853520319	-0.792693515285625	0.0792674361633338
TMEM50A	204.914301237294	155.398712221802	-0.399046127155284	3.15892772912072e-06
TMEM57	31.2556238650949	38.2021194957416	0.289536883665901	0.00979615539157982
LDLRAP1	189.87078573564	165.126596858713	-0.201445430702106	0.0431702282935175
MAN1C1	11.3593062780035	31.1270436027828	1.45429382744472	7.0418620297039e-05
SEPN1	20.8140925202192	12.7205478450939	-0.710399853803354	0.0262627830595011
MTFR1L	64.8744108778114	40.3437688777841	-0.685303666977881	0.00255574611617734
AUNIP	1.54835547150962	5.27030928441027	1.76715090440312	7.20495076219532e-06
PAQR7	0.460539646045919	0.310418961271783	-0.569108673474686	0.00674677977219259
STMN1	103.118516831991	248.44918230986	1.26864737525419	4.54770565108154e-07
PAFAH2	13.3121792295642	8.59246193364788	-0.631603302267479	0.0130803703590967
PDIK1L	15.18285617177	18.6734837294076	0.298547888694426	0.000976938185322806
ZNF593	76.9817244202842	48.96305465872	-0.65282242216311	0.000103009646465334
CNKSR1	25.1211875442497	16.5304851802467	-0.603775596542046	0.0362830344021682
CEP85	18.6490790002859	32.5887084092267	0.805267791177768	6.40889947824901e-05
SH3BGRL3	256.297646204547	232.109531564227	-0.143014461130579	0.0516176518849872
UBXN11	16.6895161737535	12.8610926939098	-0.375928910842238	0.101729245997676
CD52	1.46370460388982	7.46958751803955	2.35140415049229	0.000907697030033708
DHDDS	30.0428745917582	36.6017789018413	0.284890906558432	0.0280402617294141
LOC101928324	2.31921808614109	1.03695890618591	-1.16127976675196	0.0560479127893383
HMGN2	442.984685177439	508.888410284856	0.20009251199616	0.000940399449050022
RPS6KA1	88.3002275529899	66.1129738256532	-0.417483745790192	0.0203573059362272
ARID1A	92.7701636126071	94.8486445752276	0.0319662712437493	0.716973497359872
PIGV	14.0970067238348	9.62206441474513	-0.550970499031462	2.11440005568563e-05
ZDHHC18	70.7857912686098	78.3086219834221	0.145711361505041	0.0699570925053031
SFN	2.8182969264009	7.31015341020076	1.37507806554807	0.00343501053885653
GPN2	44.3461885616751	38.6674960499477	-0.197688769636536	0.167033570278462
GPATCH3	24.1863607011049	20.2848845292333	-0.253788614592573	0.0398839472084028
NUDC	105.24079245347	100.658445355799	-0.0642257959581483	0.254433540976096
KDF1	14.7689110751999	6.44796816746574	-1.19564693219663	0.00467167769210693
TRNP1	0.985839140244227	1.56651470913404	0.668134150466007	0.148944575317326
SLC9A1	14.6978481126572	29.6511602867049	1.01248361236733	0.000920914185888539
WDTC1	90.7770339854496	54.7083076573336	-0.730567422781499	0.0014121859644979
TMEM222	57.9598386657995	59.8374762903717	0.0459957502163002	0.570319323766686
ACTG1P20	2.04415435642998	1.11808184449956	-0.870478341443143	0.0307624642406002
SYTL1	6.28400437829751	7.71748488272085	0.296446566030413	0.145892480632104
MAP3K6	2.33788022143437	2.19691011250131	-0.0897251744696416	0.539710305435825
WASF2	87.6467405802195	79.3714930282615	-0.143079497080213	0.016879010103043
AHDC1	3.34414272587071	3.13171346317305	-0.0946842030732126	0.412812429909896
IFI6	41.0166735970524	22.6449874224598	-0.857018757644724	0.00187221172386601
FAM76A	15.0780758077845	14.3726462928392	-0.0691266151000035	0.394899781376143
STX12	37.6981828775011	25.8539862206885	-0.54410824921281	0.00609924215746144
PPP1R8	54.5843331850153	56.0746778722362	0.038862499891104	0.491259247233614
THEMIS2	3.20689757941073	3.93664605277109	0.295788726068811	0.0274848656923074
RPA2	36.3730959638646	60.5704616439883	0.735742678383147	0.00046341266111858
SMPDL3B	3.69370191464463	1.94770916004507	-0.923289179781169	0.00100920572855702
XKR8	13.8812899274006	11.7286341864885	-0.243106617888421	0.0928928796619506
EYA3	25.5856132256501	26.4050370230202	0.045480352547048	0.371814534804675
DNAJC8	219.610131529757	170.028649353442	-0.36916675646963	0.00180281141968428
ATPIF1	183.936227988322	144.631968709818	-0.346819186775553	0.000901721475962695
SESN2	33.8054548942266	44.6922647003187	0.402769092040164	0.0145383405037476
MED18	34.7788403458447	26.2482025711008	-0.405991195656209	0.000167307823790514
PHACTR4	23.4877881517903	21.359828443107	-0.137010801258138	0.106365479311737
SNHG3	76.0107679076696	68.6461488227654	-0.147025024677638	0.49689121187149
RCC1	50.2011930374793	58.7118289689156	0.225929549274522	0.0171076446494939
SNORA73B	54.6509720408894	40.8559513164676	-0.419700911329665	0.0979357120449272
TRNAU1AP	39.617188296981	33.357308639622	-0.248123600369839	0.0246284841082465
SNHG12	161.265357080562	132.947282551292	-0.278582264221417	0.238481574550781
SNORD99	58.5541842821006	33.7130515995252	-0.796465047944391	0.139269335748902
SNORA61	119.861025166622	112.635417089275	-0.0897020784925501	0.623724465128258
SNORA44	97.0498116211191	57.1443660474649	-0.764114144705629	0.105947666168263
SNORA16A	81.9280794779791	50.3664505218565	-0.701894932760822	0.0205058811634268
TAF12	56.9473028706787	65.3497394141643	0.198553968350142	0.0306149273941943
GMEB1	24.5054206145921	14.8479843298592	-0.722833816587456	0.0068206803356904
YTHDF2	102.548812426881	111.013183029366	0.114420224872505	0.03289787080428
EPB41	60.4739166791806	67.9980709493098	0.169180798632652	0.00292164001120137
SRSF4	128.145728511133	143.956144118513	0.167843975149118	0.0608271402190198
MECR	20.0520922048183	19.9662422141555	-0.00618994006569612	0.904810391704013
PTPRU	0.116485361344775	0.167344851920994	0.522675506124598	0.138399028844593
MATN1-AS1	2.40205235675561	0.900851734769105	-1.41490601029104	0.0477815655769294
LAPTM5	1194.74323900117	1542.21293924944	0.36830137397774	0.00153998994739037
SDC3	1.29220692113384	2.07998630159007	0.68673691974018	0.00824715880599237
PUM1	55.1563653713883	46.4595422083263	-0.247552452439748	0.0116510152451834
SNRNP40	52.8483937021592	62.4954767905067	0.241892153853348	0.00103701518566752
ZCCHC17	42.4816982769569	66.4816616012627	0.646114998937914	0.000300508737257595
SERINC2	20.1219355911005	5.38674324781483	-1.9012838813824	0.00160040461653151
TINAGL1	0.509312269088989	0.847924872989388	0.735385974707641	0.0254885825244817
PEF1	60.1417595702748	44.6058451222753	-0.431134305129335	0.00212823749111349
COL16A1	0.829106809811287	0.285460374355511	-1.53826747461196	0.0180636580489265
ADGRB2	4.26419642845435	4.0827169108936	-0.0627443599332128	0.67873526878678
PTP4A2	139.50818597615	127.901967421969	-0.125311321809045	0.0100269777541171
KHDRBS1	149.031733481404	134.232811093269	-0.150882199257589	0.00405657972335497
TMEM39B	32.9161773516516	50.6102013088316	0.620631411619557	0.0017893995568617
KPNA6	48.0851004506979	37.2579042072737	-0.368043409164799	9.25469754670263e-05
TXLNA	84.6268152606885	75.3198980400821	-0.168083828103209	0.0782834869270296
CCDC28B	4.39120325470856	0.730575806434104	-2.58751043005916	0.00143014697268598
IQCC	4.88608661299304	5.24406348881767	0.102005714382785	0.599159677783355
TMEM234	21.0109181840913	5.48671122447789	-1.93712565836752	0.00482739658177581
EIF3I	265.013368799667	214.380284023935	-0.305892908225507	0.00722589069163716
FAM167B	0.689147118371023	0.450073966541672	-0.614649882890583	0.43295226968433
HDAC1	126.453400743396	63.4613365527202	-0.994656025145823	0.000984297182431659
MARCKSL1	107.235743276308	226.67230812859	1.07982229436863	7.72543343948279e-05
FAM229A	26.7573220217699	24.8800864796564	-0.104942232518746	0.714251849887178
BSDC1	77.9970647199489	54.4323935704081	-0.518954354270268	0.0181891531626191
ZBTB8A	5.18060014687317	3.81731263691361	-0.440561888928107	0.0143341588371914
ZBTB8OS	81.8262324022895	68.0642836519961	-0.265665475440373	0.0315420937213609
RBBP4	67.8344814072962	70.6478734406381	0.058627328946067	0.149093548320209
SYNC	0.407765090199079	0.469738498385926	0.204119569614917	0.49340015203065
KIAA1522	15.483924471245	15.2243213171512	-0.0243932595953864	0.768872372401422
YARS	152.41150729522	133.918160700902	-0.18662021412166	0.0186054950339189
S100PBP	37.658773408409	28.7602588274276	-0.38890935105942	0.0190322152806911
TMEM54	15.1919249147679	7.6739248754721	-0.985268133439802	0.0125491010634988
RNF19B	58.5977389463071	77.7013921248847	0.407095448827731	0.00140251893927653
AK2	55.973152147112	51.5245152189169	-0.119475970006547	0.00090229819796712
AZIN2	3.95125467388223	2.92454981012664	-0.434096275801672	0.0121325465613415
TRIM62	20.7858025458627	18.9925567125319	-0.130164322716364	0.180085823517157
ZNF362	13.5209869900156	8.22108256574973	-0.717800179718817	0.0358648092095849
PHC2	46.5699168431192	47.4547686000138	0.0271547609793745	0.666643129465839
ZSCAN20	7.06135804521784	2.96360074565551	-1.25259456847247	0.00405836457381552
SMIM12	27.7971146036901	20.7034116268985	-0.425066613201702	0.00926272311322956
LOC653160	3.64171926116325	2.05274368212473	-0.827066214610407	0.033415379420648
ZMYM6NB	28.274203140331	12.472601859848	-1.18072391348088	0.00555142720224929
ZMYM6	24.0054052303716	19.6304569137762	-0.290265537027743	0.061133379510642
ZMYM1	8.0399447447067	2.99755734314677	-1.42339823377854	0.00119418111748944
SFPQ	335.949469571763	452.09861162118	0.42839323479082	0.000183650104625323
ZMYM4	32.3844829690489	22.0136189982168	-0.55690636995258	0.000192746719586115
KIAA0319L	62.3862940963112	31.2603421080104	-0.996895545201987	0.00656533387458941
NCDN	33.221096252423	25.180578591117	-0.399788247908458	0.00396137588095388
TFAP2E	0.948793307692992	0.424395595602321	-1.16068414990774	0.169480584290577
PSMB2	75.13989107725	81.9068180026727	0.124404523542861	0.0134374412105562
C1orf216	22.5655332315099	15.0758056293053	-0.581885770618707	0.00954421952920906
CLSPN	12.4787097570515	43.1267936483981	1.78911568620485	0.000716664744928777
AGO4	18.3528070741612	6.2798902031658	-1.5471895005743	0.00318103415684094
AGO1	12.995564880667	9.87716817624501	-0.395849965322787	0.000813954550610812
AGO3	11.1143623068067	10.1661010572417	-0.128658698009074	0.276232240979671
ADPRHL2	43.9552937207403	49.7780572040171	0.179472998576886	0.0198260576439465
TRAPPC3	105.030934645864	65.091880786973	-0.690264800201445	1.84704722025806e-05
MAP7D1	145.114241245407	102.194902881231	-0.505865868231381	0.00631606795617962
THRAP3	119.368753751624	172.472895957777	0.530944418049954	3.61201181164104e-05
SH3D21	3.69637756332374	3.86705091948411	0.0651216341354906	0.553534191734096
EVA1B	36.9103702110144	9.05675148896049	-2.02696063121985	4.31198634080345e-06
STK40	64.195148994946	65.1158671821398	0.0205448545666996	0.760498117871451
LSM10	101.636403932568	85.7979059294039	-0.244402895031842	0.00359957912782506
OSCP1	4.81639138113735	0.924709003362271	-2.3808812900925	0.00157400441398516
MRPS15	148.76780125368	95.8866566834952	-0.633660335761688	7.97050866200425e-06
LINC01137	6.8314981085401	4.46571149591622	-0.613311938103375	0.0506631311664375
ZC3H12A	52.4146543747343	63.23311817883	0.270710139365055	0.150028498437242
MEAF6	29.9826199866001	24.1850563790535	-0.310010555622253	0.0146896661695524
SNIP1	20.8266897426701	21.0509244048113	0.0154500361784011	0.769115928262538
GNL2	83.6798429472251	100.474897779843	0.263883060634794	0.0116706665193156
C1orf109	19.8972098714879	16.0556540668984	-0.309484701953538	0.00494510557650877
CDCA8	24.2052828045959	129.52695803164	2.41985853740177	0.00125636922029183
EPHA10	2.67291461351367	1.47013199411932	-0.862468059699686	0.0204847598513384
MANEAL	26.1069329431611	32.2339435020662	0.304147719570571	0.0380276565905175
YRDC	21.5433372718816	13.0232130538196	-0.726156324198084	0.00347916394592413
C1orf122	65.7328219348572	74.2245136818566	0.175281813900453	0.0513421782672618
MTF1	13.5486328787675	13.7717429462174	0.0235638737687111	0.750975891832865
INPP5B	28.6701080491092	18.8872224213463	-0.602136788896709	0.00727032972683042
SF3A3	79.4411887017777	93.069518237546	0.228421528843626	0.000588285950923416
