GNE781_24	JQ1_6	LOG2_FOLD_CHANGE	P_VALUE
CDK11B	34.196533578096	32.298772495004	-0.0823707531551937	0.326097360510825
SLC35E2B	48.3948162144973	39.0045167231297	-0.31121132451085	0.203742375099028
CDK11A	14.7470610403972	12.4591491769398	-0.243221915185246	0.0169540947104178
SLC35E2	11.3051500962603	10.9959929029636	-0.0400022657764358	0.827223294625912
NADK	65.2171611146961	48.0372925419807	-0.441096801576463	0.0185456979049871
GNB1	216.694936146457	151.867193634747	-0.512855187707006	0.0267323953797922
TMEM52	1.27265254813798	13.0735625744889	3.36074182999361	0.00414750179193756
FAAP20	9.77111924760834	5.82895917339869	-0.745285530438659	0.000232720050030031
SKI	13.6175005873366	34.787193627352	1.35309436831831	0.000824902707998463
MORN1	1.16628194430493	0.758152897386187	-0.621355864365014	0.0573129886210758
RER1	110.492872296334	87.0999598162262	-0.343209348515845	0.00739862902636756
PEX10	32.6293301183009	11.2884585966814	-1.53132086502169	0.00297863540140805
PANK4	24.1887074124146	22.4896377776037	-0.105073252169352	0.343472786375902
LOC115110	12.8329566031123	5.10291915116766	-1.33045890381373	0.00382438237929438
TNFRSF14	36.2208561564383	25.8543565817891	-0.48641324584978	0.00568598348710147
FAM213B	8.40659242426001	8.34369212425356	-0.0108352042829683	0.877781000660629
TPRG1L	77.0529550329041	111.554395789304	0.533825172705841	6.81446080287161e-06
WRAP73	41.9353991408376	36.9081281475557	-0.184230016748463	0.148454537200719
TP73	7.03161174293092	6.88674475219898	-0.0300332064174753	0.850064900018501
TP73-AS1	1.69515569827215	1.01488877138811	-0.74009616823007	0.0344130691211413
LRRC47	72.1122061274247	64.1013438025078	-0.16988887759589	0.17820980680046
CEP104	27.9547205331228	25.1926262657172	-0.150090395119509	0.277504817566208
DFFB	7.20521412945419	2.56107493875875	-1.49229183825868	0.0410722073301737
C1orf174	29.922102044451	33.224078123364	0.151017640322581	0.0471393481048481
LINC01134	2.45141400297045	1.82710622645299	-0.4240536384232	0.0788506961367721
NPHP4	9.87539169658077	11.1005759162183	0.168724650578239	0.143701922753966
KCNAB2	63.8715254060942	45.9840223043715	-0.474040239278688	0.00412844111927672
RPL22	535.9694923239	474.581987292517	-0.175493539792447	0.0674957074237803
RNF207	1.47865329364765	1.08473318161836	-0.446943599144924	0.101432799256915
ICMT	56.4144337477235	59.3018154603699	0.072011945666759	0.218136522514805
LINC00337	0.798332028617409	0.597161700664283	-0.418867252030613	0.166856895642879
GPR153	0.595950972004019	0.906381536732214	0.604924826116613	0.0594516412410162
ACOT7	54.8212776040408	59.0937788489938	0.108270306962034	0.337813344262743
PLEKHG5	0.549629713681425	0.344912106717014	-0.672231230646306	0.100955693747243
NOL9	15.9527480453528	11.0495529496763	-0.52981696504335	0.0142864700869512
ZBTB48	21.4654302167141	15.5208421736541	-0.467808246542804	0.013684359468951
KLHL21	33.4338119317527	42.9257096114911	0.360534131678699	0.0272404728589719
PHF13	18.3168784133133	17.9015235589596	-0.0330912810932004	0.449116393301791
THAP3	13.7522953195601	15.0145232020996	0.12668623073049	0.0786305821053927
DNAJC11	53.0250635906628	28.2958113761979	-0.906085938940225	0.007417773572453
CAMTA1	6.34388875045315	5.54820569390728	-0.193346196396786	0.0404142895185251
VAMP3	47.8433208780425	47.3074064581383	-0.016251462774018	0.713815160668589
PER3	0.487292714130221	0.160723557221111	-1.60020725185488	0.00160299260605431
PARK7	502.096530326957	316.629140875885	-0.665170715856185	0.040485539111726
ERRFI1	1.31947594460755	1.26895103151638	-0.0563286520673121	0.802812357022728
RERE	11.4929331718336	10.3819172444694	-0.14667414976522	0.503099057605887
ENO1	623.412492036643	466.944807174661	-0.41693503058535	0.00273854913900536
H6PD	3.45005168670625	3.08783437578212	-0.160022603795168	0.396585090763458
SLC25A33	15.4191848134805	14.0173740121029	-0.137510391448244	0.183577383020189
TMEM201	8.36588174671761	10.7116338677544	0.356589043664762	0.0312784710688422
PIK3CD	2.33822778632738	0.603621455468518	-1.95369948983587	0.000234142120573867
CLSTN1	78.2781758926639	84.4353344922023	0.109236726802675	0.491612826757923
CTNNBIP1	26.906181349059	34.9591039512059	0.377730555613095	0.00220912462938492
LZIC	37.1250248635062	15.3611692780715	-1.27310395526275	0.00243612105619831
NMNAT1	9.88219079513578	8.74879492085417	-0.17574659962566	0.100324891962975
UBE4B	42.3495611932181	44.3113079891774	0.0653278920958844	0.589015504047878
KIF1B	12.9616634441887	16.1562313487505	0.317839830550773	0.0690510737569159
RNU6-2	2.31791018525588	1.8227054388812	-0.346743234394854	0.144201474653352
PGD	129.22124362364	191.191367239614	0.565174118860606	0.000484216232364468
APITD1	6.65804453339772	3.79497362383379	-0.811008661680341	0.0653602830784528
DFFA	31.3561199984238	15.8661077702215	-0.982798798019098	0.00483151693647977
PEX14	24.3485331470963	18.4049500857954	-0.403741024073122	0.0122329360758971
TARDBP	136.613375103092	99.4836412545855	-0.457567518794646	0.0108378631557728
SRM	226.827605603269	154.130480091286	-0.557444040905806	0.00844492433684011
EXOSC10	98.8696400517805	48.311639375274	-1.03315677086192	0.0207622665625918
MTOR	29.9564133070317	29.2999533575435	-0.0319665316705992	0.835515184942901
UBIAD1	27.8467619731693	21.0816040725259	-0.401524936473358	0.168227527057295
PTCHD2	1.05473516596104	1.52802551526155	0.534787836668101	0.0853821896577381
FBXO2	4.9608117209467	5.69563675854918	0.199280937532973	0.180319148593928
FBXO44	13.8715809527281	8.93592207284606	-0.634443712151909	0.00204256533401537
FBXO6	11.3769937300882	12.4992772641034	0.135725288871071	0.244345778483339
MAD2L2	70.2491545916455	60.423447067564	-0.217372373414609	0.0468142115180167
AGTRAP	72.9746421096883	54.7874475075033	-0.413549838832759	0.0378698280349626
C1orf167	1.50283781125577	0.311024895488567	-2.27258735131894	0.00160006738143436
MTHFR	16.6135598752096	23.3170204959107	0.489022209017369	0.00586981015018457
CLCN6	6.6147560336688	3.51007134298092	-0.914187593885064	0.00787048229830999
NPPA-AS1	1.74494524029479	0.356115378262494	-2.29276512003306	0.177508645642834
KIAA2013	107.457483331926	112.288447568835	0.0634435529432962	0.181684733122276
PLOD1	42.5850856173098	30.4716594559721	-0.482880180437691	0.00590547259705647
MFN2	68.9040123023012	51.1932830966607	-0.42863346261966	0.0411520036302886
MIIP	33.4224299679228	19.9452815489437	-0.744769139180546	0.00963857104266364
TNFRSF1B	5.52854721289252	9.63481328211141	0.801356288038238	0.0055118604551821
VPS13D	8.14773898909903	5.90266043034324	-0.465034416179596	0.126899091061804
DHRS3	1.28772859773894	0.303673165094766	-2.08423723085251	0.000863835135360812
PRDM2	15.9837810628751	26.230329916896	0.714627226356942	0.0231747011745123
KAZN	1.91268223541946	1.98059536065804	0.0503369544243556	0.779610751311549
TMEM51	0.858706128356631	0.704870658182532	-0.284805936695651	0.196365181203804
EFHD2	40.6908641168903	31.609044703286	-0.364367483611841	1.70251607005898e-05
CASP9	11.5243379226991	20.113964694512	0.803513611817919	1.96364145415042e-05
DNAJC16	15.3019382046088	18.9581832705519	0.309106317916776	0.0613546392496104
AGMAT	16.1183778203113	6.66074640985605	-1.27495079469568	0.00437023666467527
DDI2	7.52461149386241	12.0751801445977	0.682355711629683	0.0914273132426989
RSC1A1	8.38460283074308	13.9396831870707	0.733383421183174	0.0107550369532909
PLEKHM2	63.3984786035501	57.8214308955392	-0.132843908553998	0.0210462737170703
SLC25A34	1.39306288798658	0.844488934234461	-0.722109964073431	0.00248287922670599
UQCRHL	31.7139305737519	28.2429326941536	-0.167226790649941	0.0580926857496932
FLJ37453	3.62396353917264	2.299230439763	-0.656417373418933	0.00201514906949749
SPEN	21.3366259500622	30.1084842607333	0.496838026081306	0.095438188111817
ZBTB17	24.1671234049135	16.8552248829729	-0.51984988444748	0.0111762927223928
ARHGEF19	3.24118910430341	3.61756472654749	0.158495634244218	0.00626632729221715
RSG1	6.03096569253081	6.08557833350026	0.0130053453664514	0.924979286309492
FBXO42	15.3607786691473	18.5567692748764	0.272694208712558	0.02840894910089
SZRD1	103.828820353792	108.023875470014	0.0571432562120501	0.186250045974231
NECAP2	112.715962549176	123.932123508523	0.136858345226015	0.240145426003224
CROCCP3	2.66674906405208	1.63220745875406	-0.708257636364872	0.00168729930045911
NBPF1	8.74271467316386	8.72163464686566	-0.00348275949069736	0.980988004770703
CROCCP2	117.575919757883	78.2136672683076	-0.588099982852745	0.00694212571329361
MST1P2	4.46777260867953	1.62642758064873	-1.45784917497307	0.0849842045293386
MST1L	1.23091794898737	0.345918388592449	-1.83123098455335	0.00433115911006501
CROCC	15.192197181605	7.41309126157414	-1.03518335822248	0.0113433167873266
ATP13A2	32.0837442553409	26.7551912151362	-0.262023678143608	0.0824534659632573
SDHB	179.385744179851	129.762045792507	-0.467196773577833	0.000581999142432653
RCC2	110.042818315337	144.781882469533	0.395816085367858	0.00220693144227531
ALDH4A1	14.8896670041008	27.1593480269407	0.867137357897307	0.000293467892719007
IFFO2	10.7786261073108	14.3578704913851	0.413668492256908	0.00173242723464838
UBR4	27.1979288563087	47.2486341649654	0.796775832082436	0.0170545158941549
EMC1	34.6853878588202	23.4579959183558	-0.564248251978647	0.0096454245570762
MRTO4	77.2267044708238	25.4985867798248	-1.59868251779719	5.46953557137754e-06
AKR7A3	0.738656106451804	0.79402672963458	0.10428472402091	0.698366030872721
LOC100506730	4.04621074142185	4.35430827823702	0.105872089025648	0.366985277676399
AKR7A2	48.3361729873937	42.5229002635488	-0.184863253489902	0.0215989872654781
PQLC2	10.9276583598198	7.22638595586191	-0.596638070106825	0.00992023556377327
CAPZB	143.576533003276	108.269476455138	-0.407193392999349	0.0042911089739173
MINOS1	49.4945371097148	31.7584612904557	-0.64012828348267	0.0343552175434608
RPS14P3	2.58244597277354	1.85801172831487	-0.474978558389889	0.130866073352894
TMCO4	28.279275842147	10.5497348921559	-1.42253843157797	0.00495709117726671
OTUD3	4.90579947986126	9.75424491605748	0.991541930734296	0.00343938388261342
MUL1	48.6761414275218	44.3766068288837	-0.13341545083543	0.0188908295927853
PINK1	57.1742643655378	60.1551685393605	0.0733228009838782	0.135732568815649
PINK1-AS	5.16553204407046	7.1064346260114	0.460208973147122	0.0308961780929343
DDOST	340.804967468698	434.119268631491	0.349145094857171	0.0246310691136455
HP1BP3	140.915054456818	165.224277792583	0.229599941520785	0.138303203973489
EIF4G3	26.1292850977256	20.497993806	-0.350184936602572	0.0473986781696929
ECE1	37.0689238218336	77.5914643889866	1.06568772275314	0.000131628355635117
LOC100506801	1.60022689739957	0.96334458409284	-0.732152639327117	0.023876422311203
NBPF3	12.7933022653057	12.5048145966168	-0.0329050398156965	0.535305370369996
USP48	68.9006434925498	71.4095811244437	0.0516001987363174	0.264786759960449
HSPG2	1.86797364441117	0.21432284760323	-3.1236165400187	0.00885704481430013
LOC101928043	1.32042747103408	0.755273109670186	-0.805934730766566	0.349114241571393
LINC00339	18.9020986147354	12.5835675174344	-0.587005426291376	0.00115932045168831
CDC42	225.903849054134	210.170123642149	-0.10415125210159	0.0915268662170869
ZBTB40	14.2461659774446	13.0927335214251	-0.121807367005994	0.384475347792335
KDM1A	49.4944578639595	41.7771596064598	-0.24455258049941	0.0107508762433251
LUZP1	7.42458240587476	16.8699211260322	1.18407143921671	0.000974134786193513
LINC01355	2.42533583544626	2.22323708163471	-0.125522727901082	0.366622297726314
HNRNPR	72.5162049579786	53.3142215396062	-0.443783003035179	0.00381863122721089
ZNF436	4.48941279411444	4.7523643734539	0.0821186989599772	0.401421636855524
ZNF436-AS1	1.24308434130171	0.737852710719245	-0.752519423212503	0.0860776444049593
ASAP3	0.460910794316087	1.31756056593818	1.51530982110773	0.00206907971849668
E2F2	54.5949307896325	63.0784648444168	0.208380548091915	0.0228280571817441
ID3	31.7812878547723	16.560231372079	-0.940454757706806	0.000392271187094558
MDS2	1.01201600662542	0.841080017819552	-0.26691714292145	0.233900694538725
RPL11	3373.74163965471	3028.09956796465	-0.155936852760461	0.0866214031223706
TCEB3	45.1334151614431	41.8581712826024	-0.108686664824367	0.104009200304389
TCEB3-AS1	8.33286059261549	4.51425864207951	-0.884322764896434	0.22053572697977
PITHD1	73.0933258065625	114.528240204192	0.64789179580494	0.000164281834477059
LYPLA2	110.53458956083	77.2761037691838	-0.516403641457029	2.96440351118926e-06
GALE	20.1897851813389	22.6913453172555	0.168516585067602	0.107473474709168
HMGCL	52.1793277528195	38.5970633839434	-0.434987271688714	0.0181016255039805
FUCA1	68.2719413056101	72.1869546054163	0.0804453661075912	0.233557478035686
PNRC2	174.762658705227	264.789966296357	0.599451495923598	0.000852848333349884
SRSF10	25.402906275437	21.1767355583098	-0.262513349377528	0.0189507287085652
IL22RA1	8.03790177389299	8.20959517558953	0.0304921355931416	0.817316323221813
IFNLR1	26.0198267675093	19.9880055729797	-0.380476831607592	0.0192677902178587
GRHL3	33.2298363246068	4.37441958376701	-2.925315675012	1.76625004447217e-06
STPG1	9.356957730364	4.84860258414717	-0.94847052809904	0.0149988013389955
NIPAL3	46.9358632547087	44.1364071777468	-0.0887214987675426	0.190705125991493
RCAN3AS	1.80020819081444	1.30530574048455	-0.463775993847433	0.556900632649758
RCAN3	22.5111248822172	20.0565089549203	-0.166567638501659	0.246203203085297
NCMAP	0.717088116309829	0.530995357369694	-0.433451162010037	0.0113074549248236
SRRM1	81.6174160960368	76.9158416359402	-0.0855962702381521	0.503924923416115
CLIC4	122.695944278986	200.276683640114	0.70690690987429	0.000269410877869014
RUNX3	58.9003781200155	77.8285561211049	0.402022696740143	0.0272540766332491
SYF2	117.505834592477	95.5498340449535	-0.29840712104686	0.00634865407728303
RSRP1	176.180407706115	205.92853520319	0.22509025884009	0.0119190265753351
TMEM50A	163.906687247947	155.398712221802	-0.076900168037633	0.325264672361636
TMEM57	26.4131836347082	38.2021194957416	0.532394479843137	0.00111654301396652
LDLRAP1	136.952463426898	165.126596858713	0.269897296443668	0.00443115495040316
MAN1C1	5.46837130939369	31.1270436027828	2.50898544620994	1.90174863665297e-05
SEPN1	25.5085995467602	12.7205478450939	-1.00382288983867	0.0243380233971533
MTFR1L	40.0609660580983	40.3437688777841	0.0101486537650891	0.885817471546803
AUNIP	3.76866873650944	5.27030928441027	0.483832639260223	0.0107956705217135
PAQR7	0.856287824316628	0.310418961271783	-1.46387912759112	0.0341440078859579
STMN1	327.642549637112	248.44918230986	-0.399171932491147	0.0052263984881837
PAFAH2	11.7225571056347	8.59246193364788	-0.448143846773791	0.000552066801712959
PDIK1L	16.2422083668011	18.6734837294076	0.201243300750017	0.0906566172465584
ZNF593	108.517817517228	48.96305465872	-1.14816646652316	0.00956553610713358
CNKSR1	23.6629626322069	16.5304851802467	-0.517501642922558	0.016049041185821
CEP85	19.0014571191241	32.5887084092267	0.778262119477238	0.00439022392417629
SH3BGRL3	219.034563867413	232.109531564227	0.0836472216129786	0.18808763361727
UBXN11	22.5138738205099	12.8610926939098	-0.807801092622782	0.0142750157917278
CD52	4.08932052493646	7.46958751803955	0.869167430261733	0.0365652215215791
DHDDS	27.6361447963022	36.6017789018413	0.405357391561505	0.000548025328527971
LOC101928324	1.21765826647489	1.03695890618591	-0.231750577886342	0.466120027585356
HMGN2	876.326060295731	508.888410284856	-0.784118427645768	0.00204660760268372
RPS6KA1	82.6734704238963	66.1129738256532	-0.322491038797634	0.0122822472121209
ARID1A	66.778370027328	94.8486445752276	0.506246277567619	0.047995119705729
PIGV	9.51627336789647	9.62206441474513	0.0159497418139487	0.752921841697093
ZDHHC18	50.7144647953165	78.3086219834221	0.626773868899387	0.00110570032948986
SFN	8.08292783061876	7.31015341020076	-0.144976283684161	0.290049790575028
GPN2	39.8430457677775	38.6674960499477	-0.0432065928460365	0.698348557889607
GPATCH3	24.1622410211945	20.2848845292333	-0.252349179149076	0.0566138867845354
NUDC	144.408236657349	100.658445355799	-0.520684810956145	0.000550677609955137
KDF1	19.9561217391804	6.44796816746574	-1.62991484876655	7.90451889116508e-06
TRNP1	0.306298167653797	1.56651470913404	2.3545496747334	0.0350710027392083
SLC9A1	14.7581860613855	29.6511602867049	1.00657315065033	0.000140671212217622
WDTC1	59.1440249966888	54.7083076573336	-0.112472500001163	0.38583953669611
TMEM222	59.7617002582802	59.8374762903717	0.00182813500058479	0.988238847738291
ACTG1P20	1.10414340903124	1.11808184449956	0.0180982332080708	0.933885676346607
SYTL1	9.1100471288937	7.71748488272085	-0.239327765681281	0.0357960166669265
MAP3K6	2.92349221532795	2.19691011250131	-0.412216907219164	0.288457227179622
WASF2	75.6874828053365	79.3714930282615	0.0685662166925271	0.0743869116843113
AHDC1	1.70800646051514	3.13171346317305	0.874638787013932	0.00676703233311826
IFI6	43.9954124145772	22.6449874224598	-0.958161357671911	0.000828184658727077
FAM76A	12.3964662974161	14.3726462928392	0.213396786847785	0.147812393467254
STX12	24.8528260541261	25.8539862206885	0.0569768231254509	0.161145458620667
PPP1R8	62.6811277365097	56.0746778722362	-0.160681708899635	0.0156733996700839
THEMIS2	0.871465257413083	3.93664605277109	2.17545194949425	0.000123012092998553
RPA2	58.922247102254	60.5704616439883	0.0398019559761424	0.40795671880377
SMPDL3B	4.91169635778634	1.94770916004507	-1.33444311138442	0.0188986795160276
XKR8	12.6222758709543	11.7286341864885	-0.105937040637881	0.32895660432014
EYA3	20.3029201112279	26.4050370230202	0.379125923185358	0.00258605259994293
DNAJC8	233.068508267984	170.028649353442	-0.454976226744254	0.00382137332205909
ATPIF1	236.524357935633	144.631968709818	-0.709602290498061	0.003023810528393
SESN2	25.4942326549908	44.6922647003187	0.809854237291928	0.00251201961219521
MED18	37.0714329406919	26.2482025711008	-0.498089248406158	0.00204472199590331
PHACTR4	19.0721150041763	21.359828443107	0.163435219361153	0.0133749752280028
SNHG3	97.7662660356156	68.6461488227654	-0.510157968577063	0.0120164095949249
RCC1	72.3294734685425	58.7118289689156	-0.300932449738952	0.0269716315396683
SNORA73B	55.1978003412643	40.8559513164676	-0.43406453099839	0.0166456714496328
TRNAU1AP	47.6919068236807	33.357308639622	-0.515741573063675	0.0120942646710953
SNHG12	130.234507806372	132.947282551292	0.0297425234573466	0.683584161476578
SNORD99	35.5347434146905	33.7130515995252	-0.0759230606298242	0.542882290138703
SNORA61	87.0693812984065	112.635417089275	0.371423162973426	0.0821063017923832
SNORA44	39.3698918705095	57.1443660474649	0.537518517750261	0.0329944447503401
SNORA16A	40.9282140898267	50.3664505218565	0.299367347546891	0.0644554755828358
TAF12	40.844028912353	65.3497394141643	0.678056300503704	0.000573355719241694
GMEB1	24.4670090464318	14.8479843298592	-0.72057065788182	0.00718794135674514
YTHDF2	87.3093496541166	111.013183029366	0.346522949137905	0.0160162462253
EPB41	58.7180068535461	67.9980709493098	0.211690821222562	0.0290729546486505
SRSF4	135.652925683397	143.956144118513	0.0857092019813016	0.357856197500827
MECR	27.7746510419951	19.9662422141555	-0.476205952773092	0.00194297818259976
PTPRU	0.171246817325887	0.167344851920994	-0.0332530057424932	0.913933417154144
MATN1-AS1	1.73866069021772	0.900851734769105	-0.948614822704985	0.121489941441141
LAPTM5	1238.05198051448	1542.21293924944	0.316930089011883	0.0842435093983468
SDC3	1.40771949439429	2.07998630159007	0.563214139376757	0.0828721580196723
PUM1	42.4216589083153	46.4595422083263	0.131173899662291	0.373642534122992
SNRNP40	78.1167640645251	62.4954767905067	-0.321880411565182	0.000232456457711953
ZCCHC17	45.9919345006491	66.4816616012627	0.53157555912725	0.00478124774839306
SERINC2	12.3333742991142	5.38674324781483	-1.19508235427017	0.00771792208631906
TINAGL1	1.11192865675251	0.847924872989388	-0.391055873937625	0.395598325588048
PEF1	60.7651388802705	44.6058451222753	-0.446011110669099	0.0131032667860127
COL16A1	0.614453571332318	0.285460374355511	-1.10601350888358	0.0118254000767756
ADGRB2	6.98100613024075	4.0827169108936	-0.773905441492631	0.0187678612758623
PTP4A2	127.564588719998	127.901967421969	0.00381055642315836	0.901739430904522
KHDRBS1	167.30522756402	134.232811093269	-0.317745165364686	0.0447049216971943
TMEM39B	25.7311060313196	50.6102013088316	0.975914741355959	0.000401823480411253
KPNA6	38.5417624531547	37.2579042072737	-0.0488760216920903	0.259946410676072
TXLNA	59.5912851405874	75.3198980400821	0.337929686163615	0.00248827008674296
CCDC28B	1.7141148366013	0.730575806434104	-1.23035788192789	0.00145156223228766
IQCC	5.2973198057624	5.24406348881767	-0.014577456469324	0.859385600180512
TMEM234	14.0742634426223	5.48671122447789	-1.35904587153148	0.000446129194990221
EIF3I	322.449839897719	214.380284023935	-0.588902522093163	0.00589756587874395
FAM167B	0.680032175612912	0.450073966541672	-0.595440890988613	0.401255378760928
HDAC1	131.167001937336	63.4613365527202	-1.04745501148988	4.15431789275103e-06
MARCKSL1	48.2171001336004	226.67230812859	2.23299135985752	0.000509756324058675
FAM229A	19.8452493984233	24.8800864796564	0.326197807049843	0.35363002468442
BSDC1	51.1570482783795	54.4323935704081	0.089532453231269	0.0301922621923058
ZBTB8A	5.15281457434489	3.81731263691361	-0.43280332984826	0.00192986280947086
ZBTB8OS	91.1592926603149	68.0642836519961	-0.421491779495977	0.00316052385224506
RBBP4	80.6744420160064	70.6478734406381	-0.191465559460448	0.0238058729587471
SYNC	0.631748602097069	0.469738498385926	-0.427492729363245	0.31467393506356
KIAA1522	19.7570438373035	15.2243213171512	-0.375989182860093	0.0820155017613421
YARS	173.640305966653	133.918160700902	-0.374750251397012	5.0970511508829e-05
S100PBP	29.9778577439044	28.7602588274276	-0.0598206307910979	0.334087595032453
TMEM54	25.8331310187398	7.6739248754721	-1.75118596436917	0.000986693092006724
RNF19B	29.808206365276	77.7013921248847	1.38223087933265	0.000232346524921066
AK2	69.953295427674	51.5245152189169	-0.441132996990879	0.00281398741974308
AZIN2	1.95050409025957	2.92454981012664	0.584367537136313	0.0159303065032241
TRIM62	10.4925022089746	18.9925567125319	0.85607536224231	0.00147566978058191
ZNF362	11.7040685491446	8.22108256574973	-0.509609836285211	0.0106242219175305
PHC2	37.9427092682593	47.4547686000138	0.322730370120896	0.00750980002763594
ZSCAN20	4.90131859307322	2.96360074565551	-0.725818825334179	0.028671226985928
SMIM12	27.8855227652283	20.7034116268985	-0.429647794317629	0.00441967145587111
LOC653160	2.16806664986593	2.05274368212473	-0.0788556130004491	0.788662208452078
ZMYM6NB	31.1461022856872	12.472601859848	-1.32028918003451	0.000482827921073976
ZMYM6	18.8244757543378	19.6304569137762	0.0604840653913444	0.677427405948176
ZMYM1	7.68235746804833	2.99755734314677	-1.3577617429257	0.00345009855374569
SFPQ	319.710388848642	452.09861162118	0.499871862576617	0.0104224704763137
ZMYM4	26.2333314749505	22.0136189982168	-0.253004691688718	0.0800098072772159
KIAA0319L	38.2653275842695	31.2603421080104	-0.291704183390871	0.0703013174537529
NCDN	30.152858288714	25.180578591117	-0.259983333206954	0.0061598891461539
TFAP2E	1.00923069220358	0.424395595602321	-1.24977439750668	0.0280071476043785
PSMB2	95.7477595584717	81.9068180026727	-0.225255181019043	0.0294602364578222
C1orf216	22.8260933479501	15.0758056293053	-0.598448865844301	0.00146723707999741
CLSPN	22.6832305278213	43.1267936483981	0.926958337477722	0.00124818835313028
AGO4	15.6415479739918	6.2798902031658	-1.31657205623551	0.0107765731351169
AGO1	10.753433316068	9.87716817624501	-0.122627971905162	0.307446029216369
AGO3	6.8005896611854	10.1661010572417	0.58003472805902	0.0153581640614627
ADPRHL2	48.1716036404103	49.7780572040171	0.0473269719620634	0.327513315385121
TRAPPC3	98.3014741274622	65.091880786973	-0.59473545081078	0.000370781669753494
MAP7D1	123.620282096484	102.194902881231	-0.274592220766487	0.0525260729864297
THRAP3	110.209730517283	172.472895957777	0.646118054402412	0.00312943539579808
SH3D21	2.93235998335267	3.86705091948411	0.399171538314008	0.0286216250737928
EVA1B	24.1652096049183	9.05675148896049	-1.41586593184379	5.54343249589149e-05
STK40	48.384192393993	65.1158671821398	0.428473355177601	0.00793893939800295
LSM10	117.036838905498	85.7979059294039	-0.447948367400757	0.00156724436800799
OSCP1	2.9204214990792	0.924709003362271	-1.65910526514315	0.0429587164752078
MRPS15	189.805819298218	95.8866566834952	-0.985122251987038	0.00317194094893544
LINC01137	3.26682772748319	4.46571149591622	0.450999672026136	0.0602902380727203
ZC3H12A	22.8327024200767	63.23311817883	1.46957874071502	6.56436718775672e-05
MEAF6	30.0097235093147	24.1850563790535	-0.311314125984495	0.00316100510992441
SNIP1	18.483735315736	21.0509244048113	0.187627251853725	0.0995422534864329
GNL2	118.828140651257	100.474897779843	-0.242041423216794	0.00323172473839078
C1orf109	27.1411261005335	16.0556540668984	-0.757399142202134	0.000220678687583254
CDCA8	66.5468193070374	129.52695803164	0.960810775282585	0.000879473614152553
EPHA10	1.28232856580019	1.47013199411932	0.197179726432524	0.00652324473083943
MANEAL	43.1013640245918	32.2339435020662	-0.419152828294103	0.0182599027850891
YRDC	30.2364110767982	13.0232130538196	-1.21520147799212	9.25927183535514e-05
C1orf122	97.0292827007974	74.2245136818566	-0.386524471699725	0.0163351281596165
MTF1	10.7676982515729	13.7717429462174	0.355001271643843	0.0112998921796255
INPP5B	22.7423572663999	18.8872224213463	-0.267971245877605	0.0892805697312225
SF3A3	102.06204265758	93.069518237546	-0.13306577659838	0.0832987353948687
FHL3	0.421914624747998	0.956749867965219	1.1811907005036	0.129530855413595
