CCS1477_6	JQ1_6	LOG2_FOLD_CHANGE	P_VALUE
LOC115110	4.66647948637466	5.10291915116766	0.128988230769941	0.274386557337834
TNFRSF14	26.75431953709	25.8543565817891	-0.0493644342624135	0.391118200446129
FAM213B	11.8392146774755	8.34369212425356	-0.504815557209735	0.00173470289334571
TPRG1L	122.646265513602	111.554395789304	-0.136755941637644	0.00964012167254944
WRAP73	51.4369810194129	36.9081281475557	-0.4788673983925	0.00588074590843005
TP73	11.432808157183	6.88674475219898	-0.73128569411749	0.00121367940226592
TP73-AS1	2.13425886734472	1.01488877138811	-1.07241355210035	0.031120790094845
LRRC47	80.1647808435073	64.1013438025078	-0.322613948705946	0.0102084540275451
CEP104	33.3745457875467	25.1926262657172	-0.405746675392723	0.00581864844962629
DFFB	5.71370283168075	2.56107493875875	-1.15767653623012	0.000437052660475137
C1orf174	47.3337113359248	33.224078123364	-0.510638875925791	0.000822229695153661
LINC01134	2.2586152820979	1.82710622645299	-0.305878038819306	0.206113527805492
NPHP4	13.4671424424716	11.1005759162183	-0.278809233688237	0.00484975418459341
KCNAB2	44.2420466050996	45.9840223043715	0.0557145415355223	0.394838921718659
RPL22	446.382146441119	474.581987292517	0.088378018137407	0.287825884027623
RNF207	1.6699701822906	1.08473318161836	-0.622482125388984	0.0363016655415072
ICMT	74.4583850813739	59.3018154603699	-0.32835805411422	0.00323314281478228
LINC00337	1.16730956064577	0.597161700664283	-0.966993656923875	0.0626611362976128
GPR153	1.81227050446563	0.906381536732214	-0.999607933642016	0.00320329751521903
ACOT7	69.7455301117359	59.0937788489938	-0.239094502333057	0.0207675788544095
PLEKHG5	0.528711847758296	0.344912106717014	-0.616252886490269	0.0689294097691939
NOL9	16.002863643668	11.0495529496763	-0.534342091029986	0.0150812922827798
ZBTB48	23.1860670275508	15.5208421736541	-0.57905127989358	0.0104716410695927
KLHL21	40.5376772090177	42.9257096114911	0.0825785584525418	0.230904642714205
PHF13	23.1037330831247	17.9015235589596	-0.368043602723302	0.00202045384452375
THAP3	18.0591716943947	15.0145232020996	-0.266373061679296	0.0329263884880975
DNAJC11	42.226984267782	28.2958113761979	-0.577576710625662	0.000551503521213594
CAMTA1	6.13233236974692	5.54820569390728	-0.144414617500851	0.0119712279747452
VAMP3	64.7883578923342	47.3074064581383	-0.453668522216673	0.000423621986191611
PER3	0.369909341801523	0.160723557221111	-1.20259033512762	0.0431848231206982
PARK7	360.029345066324	316.629140875885	-0.185320462084429	0.0252431572382589
ERRFI1	2.13083570345634	1.26895103151638	-0.747782962418246	0.0209349589542788
RERE	10.7065151376423	10.3819172444694	-0.0444160808641647	0.533618369525035
ENO1	512.284048296361	466.944807174661	-0.13369193566659	0.0123501777665654
H6PD	4.43226710972322	3.08783437578212	-0.521449455854002	0.00718941930982876
SLC25A33	17.7680674399705	14.0173740121029	-0.342070670913831	0.0137590904592544
TMEM201	15.2789384884963	10.7116338677544	-0.512365760789758	0.00221597831440666
PIK3CD	2.05223640961372	0.603621455468518	-1.76548094147666	0.00180324560778761
CLSTN1	97.13121831918	84.4353344922023	-0.202088193292982	0.0199124701443608
CTNNBIP1	35.9082423786963	34.9591039512059	-0.0386468312098294	0.434788422868413
LZIC	28.7671318880172	15.3611692780715	-0.905133353242579	0.00350110995291151
NMNAT1	11.5320917106734	8.74879492085417	-0.398497999630369	0.0169071439035103
UBE4B	51.7858129630302	44.3113079891774	-0.224882003815313	0.00895802154492769
KIF1B	16.3591857606501	16.1562313487505	-0.0180102334339141	0.748842164790718
RNU6-2	2.22821453986963	1.8227054388812	-0.289806715557522	0.234605538621352
PGD	203.60139759088	191.191367239614	-0.0907300810481974	0.0316124961957042
APITD1	5.29134544388413	3.79497362383379	-0.479544748201412	0.0223428656554101
DFFA	21.7949366099257	15.8661077702215	-0.45804475404199	0.000279639822981522
PEX14	28.7141155046167	18.4049500857954	-0.641666285205443	0.00442402600827552
TARDBP	125.756085068337	99.4836412545855	-0.338096992155483	0.004128919714535
SRM	174.66123520811	154.130480091286	-0.180407257707372	0.0223031698660813
EXOSC10	91.8486411993741	48.311639375274	-0.926887569330788	0.000565487003049997
MTOR	40.3080369143024	29.2999533575435	-0.460169154604192	0.00570393174200587
UBIAD1	23.6535227566382	21.0816040725259	-0.166070418437357	0.00660258796159233
PTCHD2	1.7787397494196	1.52802551526155	-0.219186808793088	0.216933906194539
FBXO2	7.24414442543286	5.69563675854918	-0.34695816857139	0.0433047853440343
FBXO44	17.1655665038469	8.93592207284606	-0.941828960658583	0.0171314891599113
FBXO6	15.3547139661532	12.4992772641034	-0.296836959978775	0.0227872978231527
MAD2L2	86.3587063639959	60.423447067564	-0.515233142226921	0.00959615538873858
AGTRAP	49.2306390410696	54.7874475075033	0.154288924809361	0.0526140523695947
C1orf167	0.939687196698653	0.311024895488567	-1.59515052884353	0.00301565736962094
MTHFR	22.866164661991	23.3170204959107	0.0281690462863532	0.703349109305682
CLCN6	6.05840947503723	3.51007134298092	-0.787438736198781	0.0228474068369526
NPPA-AS1	0.528325207009909	0.356115378262494	-0.569081506708834	0.155307034488139
KIAA2013	135.848901721333	112.288447568835	-0.274793393658382	0.00222993008689951
PLOD1	41.4201877355661	30.4716594559721	-0.442866022651638	0.00169994887052509
MFN2	72.4015622535738	51.1932830966607	-0.500066296231449	0.0014882504595649
MIIP	28.1550355275762	19.9452815489437	-0.497345482613622	0.0306639441136758
TNFRSF1B	9.25155689291458	9.63481328211141	0.0585605389174522	0.648977533346577
VPS13D	11.1153197504976	5.90266043034324	-0.91311219688216	0.0013259801225863
DHRS3	0.376667341980354	0.303673165094766	-0.310771526899929	0.553866124705302
PRDM2	28.5592086002687	26.230329916896	-0.122720048141299	0.136036793482214
KAZN	2.29027416890388	1.98059536065804	-0.209586148766319	0.171248539550206
TMEM51	1.23834262480572	0.704870658182532	-0.812980078485403	0.0221856938388933
EFHD2	51.0607693485606	31.609044703286	-0.691877841046529	0.00167383292506659
CASP9	27.4115710858235	20.113964694512	-0.446587536647455	7.76348397046403e-05
DNAJC16	22.4400679841286	18.9581832705519	-0.243256326798046	0.00302600360344643
AGMAT	5.90821384711998	6.66074640985605	0.172961810965724	0.0872787863428123
DDI2	11.7771353540413	12.0751801445977	0.0360560484972706	0.73715957948651
RSC1A1	14.0571947197942	13.9396831870707	-0.012110943345933	0.781568727427818
PLEKHM2	63.6564892855601	57.8214308955392	-0.138703281851707	0.0182730175633222
SLC25A34	1.06017793536649	0.844488934234461	-0.328155996479874	0.425661563415126
UQCRHL	23.8427883286006	28.2429326941536	0.244336939507214	0.0350543828361247
FLJ37453	2.67880315853945	2.299230439763	-0.220437507193717	0.344747951806918
SPEN	32.5123846364673	30.1084842607333	-0.110819294192966	0.334901249017813
ZBTB17	29.1024957858409	16.8552248829729	-0.787947005838809	0.00123180325078642
ARHGEF19	5.76058925399944	3.61756472654749	-0.671197563206116	0.00475631944560758
RSG1	10.0535120218355	6.08557833350026	-0.724233291346026	0.00855385575567042
FBXO42	23.0232707424393	18.5567692748764	-0.311147241059169	0.0012235876922195
SZRD1	115.746609908552	108.023875470014	-0.0996197266152958	0.0274141371685209
NECAP2	121.671737530594	123.932123508523	0.0265560948789779	0.377434312976846
CROCCP3	2.95512540853491	1.63220745875406	-0.856394916180699	0.034945141574589
NBPF1	13.557621287864	8.72163464686566	-0.636433615243606	0.016962583200748
CROCCP2	132.625483184718	78.2136672683076	-0.761865372097148	0.0229336743321994
MST1P2	3.89964364785912	1.62642758064873	-1.26163571007468	0.0380722902800008
MST1L	0.913231598673599	0.345918388592449	-1.40054907140557	0.0714843236511543
CROCC	14.0729264904125	7.41309126157414	-0.924775193369754	0.0229749357788571
ATP13A2	36.3003068477326	26.7551912151362	-0.440162903732714	0.00560091308079127
SDHB	161.053955999091	129.762045792507	-0.311675628371961	0.00544345500493442
RCC2	152.094400464044	144.781882469533	-0.0710859599243253	0.0444280033664184
ALDH4A1	30.823423118175	27.1593480269407	-0.18257824290248	0.0170184167703187
IFFO2	16.6827656819562	14.3578704913851	-0.216516690126138	0.0284446633310377
UBR4	52.6465139662414	47.2486341649654	-0.156065379754917	0.147243103882603
EMC1	29.7622844193462	23.4579959183558	-0.343405500297965	0.00234839731764944
MRTO4	36.118742102561	25.4985867798248	-0.502330359218955	0.00258900578430277
AKR7A3	0.989553121513798	0.79402672963458	-0.317589582380755	0.388929269986877
LOC100506730	5.23515703336686	4.35430827823702	-0.265789261072895	0.0735266237725316
AKR7A2	49.6004944252777	42.5229002635488	-0.222114502816089	0.00801319627418081
PQLC2	12.3639691654017	7.22638595586191	-0.774795746162532	0.00109715857591853
CAPZB	117.606882480701	108.269476455138	-0.119345917873587	0.0554618581344348
MINOS1	33.8858512473763	31.7584612904557	-0.0935419988381475	0.190580806496094
RPS14P3	2.35888691638325	1.85801172831487	-0.344346649841105	0.452560115319652
TMCO4	14.3236302026675	10.5497348921559	-0.441190432355829	0.00849180540694332
OTUD3	11.2500106163199	9.75424491605748	-0.205824260787719	0.0520748367955399
MUL1	62.4005862613562	44.3766068288837	-0.491760224576777	0.000826491963721776
PINK1	82.1337764471557	60.1551685393605	-0.449286934337284	1.66423694413353e-05
PINK1-AS	7.24595826143741	7.1064346260114	-0.0280505696453155	0.761076328044345
DDOST	462.75101462284	434.119268631491	-0.0921446944820812	0.0827841597898404
HP1BP3	206.783549396202	165.224277792583	-0.323695727394831	0.0466337006727241
EIF4G3	30.2567778743039	20.497993806	-0.561775643076423	0.00290479880272687
ECE1	66.4555381854291	77.5914643889866	0.223508520502359	0.0045880786322625
LOC100506801	0.738746886792002	0.96334458409284	0.382971790478535	0.161983120010504
NBPF3	18.854296035422	12.5048145966168	-0.592409617975321	0.000139097487949911
USP48	77.9344124833923	71.4095811244437	-0.126142845354605	0.0718447740899173
HSPG2	0.268900583453534	0.21432284760323	-0.327287230730377	0.385256986561049
LOC101928043	0.944736162935159	0.755273109670186	-0.322913060353043	0.377853667071077
LINC00339	14.4386899186886	12.5835675174344	-0.198398853580231	0.0828748403831046
CDC42	230.551918004644	210.170123642149	-0.133534067707005	0.0198043731116463
ZBTB40	19.325524844722	13.0927335214251	-0.561741258689538	0.00862755945990672
KDM1A	63.7832802383668	41.7771596064598	-0.610463886103017	0.000310814685438024
LUZP1	22.2493591495472	16.8699211260322	-0.399310554156173	0.00103200344810907
LINC01355	2.72320432201795	2.22323708163471	-0.292643429117109	0.412916466918573
HNRNPR	70.5577157259188	53.3142215396062	-0.404283432614163	0.00186093154413318
ZNF436	7.52740168515535	4.7523643734539	-0.663506505392251	0.00384851668681015
ZNF436-AS1	1.23235637180485	0.737852710719245	-0.740014752665593	0.0541024358756364
ASAP3	1.47356096554107	1.31756056593818	-0.161437468687536	0.220793204361311
E2F2	55.0210072985891	63.0784648444168	0.197164997269113	0.0367635914080324
ID3	13.9065227082982	16.560231372079	0.251961107024529	0.0687759800568386
MDS2	1.13976376470939	0.841080017819552	-0.438419866677273	0.0177443375945787
RPL11	2953.66332399317	3028.09956796465	0.0359072552817138	0.643727770572289
TCEB3	52.582403889755	41.8581712826024	-0.329070814701492	0.00262542330395483
TCEB3-AS1	4.97554617809105	4.51425864207951	-0.140365823222603	0.277472592492769
PITHD1	115.547549593831	114.528240204192	-0.0127832852311282	0.825442306407105
LYPLA2	97.4567348564684	77.2761037691838	-0.334739532089961	2.72701770231069e-05
GALE	22.9296971752113	22.6913453172555	-0.0150751562668716	0.840461856165101
HMGCL	50.3544274679195	38.5970633839434	-0.383627548574794	1.47526094047967e-05
FUCA1	86.1412552827893	72.1869546054163	-0.254966205774328	0.00750956579806486
PNRC2	267.908925083878	264.789966296357	-0.016894188697478	0.421569345480711
SRSF10	27.1990965764964	21.1767355583098	-0.361078521097593	0.0217608720330519
IL22RA1	6.75556089756533	8.20959517558953	0.281235524898974	0.0284404940157829
IFNLR1	18.6511413848396	19.9880055729797	0.0998706043435217	0.316065394744449
GRHL3	1.57896951752014	4.37441958376701	1.47010828704199	0.00361945041843499
STPG1	8.53947438162416	4.84860258414717	-0.81657826434068	0.00208511696245468
NIPAL3	51.9850139230804	44.1364071777468	-0.236126592442413	0.000742850588955093
RCAN3AS	1.38608379391719	1.30530574048455	-0.0866267089664308	0.908428639177902
RCAN3	24.9003295141949	20.0565089549203	-0.312094322427829	0.00226773391640131
NCMAP	0.392520399791757	0.530995357369694	0.435931612551275	0.0332520306109871
SRRM1	99.1510586514201	76.9158416359402	-0.366347409233708	0.00126899614079602
CLIC4	161.541331654323	200.276683640114	0.310091133974759	0.000946955167560969
RUNX3	69.2494767773661	77.8285561211049	0.168496421678261	0.0165464191503913
SYF2	121.296279798052	95.5498340449535	-0.344210030561301	0.0037726027087558
RSRP1	216.040895253318	205.92853520319	-0.0691606759339445	0.667171372769303
TMEM50A	166.046977640282	155.398712221802	-0.0956169150994303	0.00790600995832774
TMEM57	52.9317961886368	38.2021194957416	-0.47048192845174	0.00133417855129499
LDLRAP1	135.548050774215	165.126596858713	0.284768146245945	0.00011952740455278
MAN1C1	22.7403365385552	31.1270436027828	0.452914953321988	0.00263414774019
SEPN1	16.2691443103609	12.7205478450939	-0.35497756766141	0.00229727767082312
MTFR1L	49.0264311589327	40.3437688777841	-0.281213880087808	0.0197112236857054
AUNIP	8.11071295036599	5.27030928441027	-0.621941108341391	0.00241747264094653
PAQR7	0.468045604343384	0.310418961271783	-0.592432422507719	0.209319259562823
STMN1	283.505969487594	248.44918230986	-0.190428319070705	0.00580513629870382
PAFAH2	13.7209069356323	8.59246193364788	-0.675232384796882	0.00912488200282881
PDIK1L	23.9449661751714	18.6734837294076	-0.358731295422868	0.00158523445774355
ZNF593	73.8782639193074	48.96305465872	-0.593456398255479	0.000565610894146242
CNKSR1	25.7768354472664	16.5304851802467	-0.640946089514119	0.00553749397543609
CEP85	37.8476665087585	32.5887084092267	-0.215832179076603	0.0117668971629413
SH3BGRL3	230.892042683675	232.109531564227	0.00758731424004235	0.760893266381661
UBXN11	17.6051020403416	12.8610926939098	-0.452980368201963	0.118516777678437
CD52	6.84606508965372	7.46958751803955	0.12575356842273	0.263901227355709
DHDDS	41.6291601054812	36.6017789018413	-0.185680684115467	0.0279932885413816
LOC101928324	1.57833611617468	1.03695890618591	-0.60604574617447	0.050093557746146
HMGN2	810.457116722436	508.888410284856	-0.671386516293746	1.8228753925545e-05
RPS6KA1	72.4066088901785	66.1129738256532	-0.131187974881636	0.0158085214800101
ARID1A	77.946711700021	94.8486445752276	0.283138995165903	0.01249755871195
PIGV	11.9316750798828	9.62206441474513	-0.310378233581038	0.025293020892037
ZDHHC18	75.9627226674498	78.3086219834221	0.0438795450374805	0.378164315024294
SFN	5.50767101250221	7.31015341020076	0.408459296635783	0.0172522417067646
GPN2	44.5850570895353	38.6674960499477	-0.205438920144253	0.0108216446729799
GPATCH3	27.7158276247197	20.2848845292333	-0.450304998616404	0.000526462731835595
NUDC	129.947677272679	100.658445355799	-0.368462625777238	0.00458864819373625
KDF1	20.1171865624956	6.44796816746574	-1.64151202818452	0.0050705230555105
TRNP1	2.03736182150332	1.56651470913404	-0.379143899539307	0.237953786197948
SLC9A1	36.3233308826067	29.6511602867049	-0.292807944824053	0.00719497558027427
WDTC1	72.0059628957208	54.7083076573336	-0.396356454528869	0.00662565943660125
TMEM222	75.4797204686371	59.8374762903717	-0.335039750775235	0.0254169800057251
ACTG1P20	1.78785869521587	1.11808184449956	-0.677206918021358	0.0904616121676253
SYTL1	8.54128581890061	7.71748488272085	-0.146322519984598	0.130460659043926
MAP3K6	4.34515111870022	2.19691011250131	-0.983930510471857	0.00432477738638338
WASF2	99.1703454228681	79.3714930282615	-0.321287837072529	0.00962258835813392
AHDC1	3.77702539473624	3.13171346317305	-0.27029826477455	0.0513256535828222
IFI6	24.6753571456755	22.6449874224598	-0.123879227999862	0.327285380826583
FAM76A	17.4110011522643	14.3726462928392	-0.276673446587368	0.0339933869993371
STX12	34.0545365034713	25.8539862206885	-0.397460261251491	0.00594178623795116
PPP1R8	69.6906984120426	56.0746778722362	-0.313616685448214	0.00136845570854948
THEMIS2	5.51989489508503	3.93664605277109	-0.487673792375576	0.0021464603746831
RPA2	74.1257685291732	60.5704616439883	-0.291360750385391	0.00948055436259222
SMPDL3B	2.8854640499704	1.94770916004507	-0.567025092230418	0.0391573554365778
XKR8	17.0066839791931	11.7286341864885	-0.536066847279229	0.00195473681796187
EYA3	27.6711484524403	26.4050370230202	-0.0675693579951012	0.0120668907866844
DNAJC8	184.43175908047	170.028649353442	-0.117309251772267	0.0147177592470558
ATPIF1	135.576134491811	144.631968709818	0.0932832306846636	0.0272543070964138
SESN2	45.3396652229361	44.6922647003187	-0.0207485860409342	0.794287223886852
MED18	42.1422267186075	26.2482025711008	-0.6830479125073	0.00310123885360485
PHACTR4	25.714065160381	21.359828443107	-0.267657645497384	0.0260242560818822
SNHG3	78.0711207949027	68.6461488227654	-0.185610196506836	0.329737825578856
RCC1	63.3420806883633	58.7118289689156	-0.109513058740302	0.0300337887039298
SNORA73B	60.6336708214306	40.8559513164676	-0.569572922180996	0.22176422600442
TRNAU1AP	34.2345007351095	33.357308639622	-0.037448079953216	0.575596347860453
SNHG12	153.821306002562	132.947282551292	-0.210401058090133	0.350700055785944
SNORD99	47.3712125850135	33.7130515995252	-0.490703380334691	0.183876186614868
SNORA61	128.662717648338	112.635417089275	-0.191933527214586	0.435289930418327
SNORA44	82.8270166190601	57.1443660474649	-0.535490156659448	0.172749339292769
SNORA16A	64.1677575411828	50.3664505218565	-0.349385503069874	0.204874820819193
TAF12	68.732244066629	65.3497394141643	-0.0728055800593429	0.205124068224603
GMEB1	29.6997100992338	14.8479843298592	-1.00018175585681	2.28065433501147e-05
YTHDF2	128.330216390322	111.013183029366	-0.209129895110394	0.00187610278523914
EPB41	64.7416275771263	67.9980709493098	0.0708001840973323	0.101256147804455
SRSF4	188.445631403609	143.956144118513	-0.388518985308407	0.00272141185015526
MECR	25.8767536104677	19.9662422141555	-0.374093801107515	0.00165320451775556
PTPRU	0.412373269891574	0.167344851920994	-1.30112665033425	0.00195000057766211
MATN1-AS1	1.41393112555352	0.900851734769105	-0.650350259233418	0.0430688341738019
LAPTM5	1134.76735820824	1542.21293924944	0.442605420504589	0.00174242240403642
SDC3	3.87616509192082	2.07998630159007	-0.898055991623416	0.000325929487538
PUM1	56.834586886511	46.4595422083263	-0.290794215549067	0.000531935066908228
SNRNP40	78.8609901307877	62.4954767905067	-0.335560047957909	4.60355612422345e-05
ZCCHC17	70.8260176772161	66.4816616012627	-0.0913229860120525	0.0791977273703198
SERINC2	10.1335814804028	5.38674324781483	-0.911658943790721	0.00181561589743192
TINAGL1	1.82927149936669	0.847924872989388	-1.1092608635935	0.0455385233537034
PEF1	61.0030704542044	44.6058451222753	-0.451649086960642	4.68515244146383e-06
COL16A1	0.368179036014184	0.285460374355511	-0.367116987984003	0.098206501738866
ADGRB2	7.90429323193852	4.0827169108936	-0.953106931888238	0.00890027762194891
PTP4A2	143.363348459979	127.901967421969	-0.16463778283951	0.00675081853967431
KHDRBS1	149.940384260657	134.232811093269	-0.159651645849102	0.00815340857488839
TMEM39B	48.9308539505627	50.6102013088316	0.0486837516914481	0.276542566496425
KPNA6	44.4678595498638	37.2579042072737	-0.255216438981712	0.00234454299608525
TXLNA	81.2208879523254	75.3198980400821	-0.108819752711016	0.0578246306850363
CCDC28B	0.440491629331229	0.730575806434104	0.729919374710864	0.0643539504675802
IQCC	8.90423127535661	5.24406348881767	-0.763805913134781	0.0161087740523648
TMEM234	12.8900874912883	5.48671122447789	-1.23224850473248	0.00634889750875387
EIF3I	247.156740115005	214.380284023935	-0.205254019059911	0.00101846598606992
FAM167B	0.630372904285184	0.450073966541672	-0.48604340598625	0.388165430025893
HDAC1	81.0293149622194	63.4613365527202	-0.352566037763443	0.000815862383110884
MARCKSL1	183.676533633762	226.67230812859	0.303440831483006	0.00457286129354698
FAM229A	29.967890362095	24.8800864796564	-0.268426026504401	0.294756522654066
BSDC1	67.8531971662636	54.4323935704081	-0.317951317933628	0.0324026026631462
ZBTB8A	3.81402303199524	3.81731263691361	0.00124379196567367	0.972807391453969
ZBTB8OS	63.0936260173566	68.0642836519961	0.109403685262886	0.167955486001859
RBBP4	80.9891195425688	70.6478734406381	-0.197081967710194	7.65638969983841e-06
SYNC	0.51916795572341	0.469738498385926	-0.144343502043973	0.603854379311696
KIAA1522	18.7260169522493	15.2243213171512	-0.298666153262841	0.034189075011922
YARS	139.90281475801	133.918160700902	-0.0630733704849853	0.181604227375596
S100PBP	27.6817979313931	28.7602588274276	0.0551390103548623	0.212311055013992
TMEM54	12.030805227081	7.6739248754721	-0.648696659219654	0.0106641094155972
RNF19B	69.4104963081334	77.7013921248847	0.16278660194144	0.0307178389103307
AK2	61.1289301707119	51.5245152189169	-0.246596292560376	0.000130791365469364
AZIN2	3.56859797917947	2.92454981012664	-0.287142822691025	0.0361868814586178
TRIM62	26.376026854797	18.9925567125319	-0.473793131809004	0.0019615011111642
ZNF362	12.2954520499536	8.22108256574973	-0.580724489492854	0.00774566272488656
PHC2	54.1605801953745	47.4547686000138	-0.190690126857629	0.00452769718722347
ZSCAN20	6.64462606434658	2.96360074565551	-1.16483691029164	0.0107186654335405
SMIM12	25.5926313579827	20.7034116268985	-0.305859965725386	5.72026050548828e-05
LOC653160	2.93565369845942	2.05274368212473	-0.516128296951662	0.0540758371498712
ZMYM6NB	18.6829589859458	12.472601859848	-0.58296051412029	0.0298900490010354
ZMYM6	24.7634090797593	19.6304569137762	-0.335116185280078	0.012191912286258
ZMYM1	4.80632571508866	2.99755734314677	-0.681147067741176	0.0130250156047717
SFPQ	442.857298075156	452.09861162118	0.0297955932156684	0.275046417657998
ZMYM4	26.5008707470916	22.0136189982168	-0.267643422398461	0.00114263061536544
KIAA0319L	36.8660338730001	31.2603421080104	-0.237958649513208	0.037024167228295
NCDN	30.5340227346294	25.180578591117	-0.278106238118993	0.00273098559935205
TFAP2E	0.573509054334091	0.424395595602321	-0.43440657914692	0.360115781255311
PSMB2	95.0021513806969	81.9068180026727	-0.21397663631397	0.00143586740671737
C1orf216	18.1483359259902	15.0758056293053	-0.267602169629685	0.057931996070395
CLSPN	49.4608884550919	43.1267936483981	-0.197703694893585	0.00770181473681294
AGO4	13.8969593535093	6.2798902031658	-1.14595801610897	0.00833304903796593
AGO1	17.7374896069813	9.87716817624501	-0.844632459212913	0.000152378252091987
AGO3	13.4898956776727	10.1661010572417	-0.40811271419924	0.0146926864153678
ADPRHL2	53.0693523898698	49.7780572040171	-0.0923690192825861	0.06738539075578
TRAPPC3	78.9829926395854	65.091880786973	-0.279064431523018	0.00402029208455526
MAP7D1	86.6552932547435	102.194902881231	0.237963458745228	0.00111046252201926
THRAP3	180.899476838662	172.472895957777	-0.0688185748992905	0.0283261776214972
SH3D21	6.61166561986523	3.86705091948411	-0.773780001965917	0.00304896009227991
EVA1B	18.1997986429419	9.05675148896049	-1.00685691230389	0.000181390909949716
STK40	65.4446473133883	65.1158671821398	-0.00726606308767243	0.888025931473548
LSM10	95.075307873992	85.7979059294039	-0.148128269337598	0.00160058788240561
OSCP1	5.70622215071451	0.924709003362271	-2.62546457350444	0.00828977423757088
MRPS15	138.234395499658	95.8866566834952	-0.527714659001065	0.0169700396242847
LINC01137	3.01056920101932	4.46571149591622	0.568853770266737	0.0436267604320619
ZC3H12A	33.5408400716029	63.23311817883	0.914761540640004	0.000216515097962328
MEAF6	32.243325167603	24.1850563790535	-0.414884631876587	0.00320622021534196
SNIP1	23.4777166943657	21.0509244048113	-0.157408519728529	0.0155948413329185
GNL2	106.415470256595	100.474897779843	-0.0828727896934782	0.0669381858251644
C1orf109	18.6786272560308	16.0556540668984	-0.2183069932732	0.0143898279437803
CDCA8	132.163076720732	129.52695803164	-0.0290667851430939	0.649899047947217
EPHA10	2.16279944520901	1.47013199411932	-0.556954199858619	0.0582069785556772
MANEAL	41.0566339544211	32.2339435020662	-0.349034653759385	0.0162321636707441
YRDC	19.9124694749032	13.0232130538196	-0.612586719703037	0.00751086794326805
C1orf122	68.410915632208	74.2245136818566	0.11766919610752	0.136389774853487
MTF1	14.599847218222	13.7717429462174	-0.084242114007535	0.343150492580448
INPP5B	27.8237810086754	18.8872224213463	-0.558907930069371	3.5777287517183e-06
