KB528_0	KB528_24	LOG2_FOLD_CHANGE	P_VALUE
KLHL21	30.710711729111	31.8216330996608	0.0512659297363498	0.574158010678154
PHF13	16.9316932165732	20.2026480074951	0.254818148746687	0.0555529333234326
THAP3	10.4721026006705	20.6389595141882	0.978819103731022	0.000224129949066377
DNAJC11	46.9482147456385	44.469764172929	-0.0782455449818914	0.389060537437696
CAMTA1	6.21519076753978	4.41459852153673	-0.493516433393149	0.00733600412383641
VAMP3	40.2667756395207	68.7148880601594	0.771032760199828	0.00786861987209521
PER3	0.283454837362389	1.11646115276891	1.97774225838729	0.00637710229647266
PARK7	375.503631765891	400.308166010007	0.0922841848585387	0.3129254136352
ERRFI1	1.10260499383297	2.33846934676264	1.08464847697678	0.00243944987691444
RERE	11.2532366668022	11.9250956788906	0.0836608310157474	0.39826472601027
ENO1	572.499447859056	194.035204281219	-1.56095587397176	2.72757618946283e-06
H6PD	2.8177007760163	12.7181848612907	2.174302465159	0.00250157840119559
SLC25A33	16.6581247184365	11.6396601601699	-0.517177062135013	0.0029415513661679
TMEM201	8.98763768138288	3.637438809475	-1.30501898772572	0.000714602684672445
PIK3CD	2.58215767382241	4.5861210863482	0.828697348223348	0.00686073112220226
CLSTN1	69.2000434768167	123.920106234724	0.840565436652553	0.0081610245733787
CTNNBIP1	20.1265738927613	33.2152336862823	0.722743458545525	0.00387472225526277
LZIC	28.5287621975716	49.5278111726877	0.795821711253205	0.00451405721371998
NMNAT1	7.93236045481216	15.3275783702761	0.950307639449091	0.00340420640233995
UBE4B	40.5017194591123	50.0511130939503	0.305418996280787	0.0389771020594655
KIF1B	13.8676433145515	14.5458705068068	0.0688870030087559	0.420782879186421
RNU6-2	2.10561580094523	2.02040228938302	-0.0595996388400104	0.880456603056534
PGD	133.661280372752	90.7685106985496	-0.558317807865966	0.000197069326893876
APITD1	5.24138957042372	4.97391326337439	-0.0755679927951098	0.368423935757326
DFFA	24.5725859182363	40.4605272945305	0.719465432679057	0.00247247644234849
PEX14	19.0857268974715	30.642039796143	0.683018204607781	0.00187184196236431
TARDBP	99.4124004408462	119.504032074308	0.265561569555393	0.0264943679817513
SRM	217.275027445795	58.6282804264562	-1.88985371949574	0.000129771699484782
EXOSC10	77.6387442382341	99.3059942480525	0.355104019980214	0.023041792198959
MTOR	23.0586847226737	35.3124191481445	0.614865435813384	0.0184897260514992
UBIAD1	26.6744876507361	16.2317707011256	-0.716640170751003	0.000215754497940594
PTCHD2	1.07209878741805	0.25807073176208	-2.05459941020302	0.000336434490752264
FBXO2	3.33358137316285	8.90457691003965	1.41747412116272	0.0105381010509099
FBXO44	12.4668289464712	20.810398735736	0.739210058993797	0.0277168295679324
FBXO6	8.51202769746252	14.5371241009205	0.772167136784031	0.0148522885379783
MAD2L2	75.3974844417362	55.7901254506905	-0.434506594824805	0.000901981968434514
AGTRAP	88.9563935458904	48.116289684743	-0.886572901219361	0.00474966020841121
C1orf167	2.41681547567694	1.33732835249372	-0.853753595302173	0.00539675937800835
MTHFR	15.6190392020896	27.8150029965904	0.832557551520274	0.0094932508577076
CLCN6	6.61253350875441	8.74568882271254	0.403368889260154	0.120339706050303
NPPA-AS1	1.52181812966564	2.16563905910484	0.508996858409961	0.204312499642962
KIAA2013	94.5810418193925	134.14686069155	0.504190354582897	0.00518033731736895
PLOD1	28.0549071964729	50.0527300119222	0.83519561922662	0.00912483251105987
MFN2	59.1241323326349	66.2510073902162	0.164195285306593	0.0302156106545336
MIIP	29.3797410599504	29.2270555089545	-0.00751718908060151	0.928666853679337
TNFRSF1B	9.49862499724703	1.27342405281132	-2.89900576714462	4.44915043488701e-05
VPS13D	6.16572505826898	13.2676589225773	1.10557136633198	0.00757303071817772
DHRS3	0.637758439370471	0.476062187886034	-0.42186004020047	0.431022833978254
PRDM2	16.7219703473547	20.220338298199	0.274062284599417	0.0320284478850942
KAZN	2.69374979397815	1.72830130353641	-0.640261102087361	0.0161067358974464
TMEM51	1.29458305809359	0.440653545474571	-1.55477081077628	0.00675687833644317
EFHD2	30.8087316260393	32.0380296489796	0.0564461353278488	0.609569673751659
CASP9	7.94644372716762	24.585575885488	1.62943088835923	0.000610008318591219
DNAJC16	13.1177087401976	25.7985461775845	0.975774020356083	0.0125389143129633
AGMAT	15.9934143081515	3.65388885507009	-2.12997330583117	3.16284155256807e-07
DDI2	6.96999133634044	8.35969968220183	0.262294252346221	0.227715785611486
RSC1A1	8.20519542834776	9.40480088533028	0.196859704179683	0.141587549838818
PLEKHM2	61.3345634504549	87.8056905056447	0.517614145658118	0.014242883980969
SLC25A34	2.14579432094472	2.29442112085107	0.0966184124022337	0.663831245511121
UQCRHL	32.0551243076179	26.4146251301962	-0.279218067738532	0.0749131234112368
FLJ37453	3.46778062463811	3.87184086208864	0.15900702203069	0.0431710960072054
SPEN	25.6082417793381	22.5106126447756	-0.186002881761745	0.252934590571403
ZBTB17	17.6944411190629	31.2986901728396	0.822806087899329	0.00452940969524592
ARHGEF19	5.09666764714866	3.5025204241442	-0.541160814980669	0.0165033940182319
RSG1	5.04286175103705	10.1554851536503	1.0099445827559	0.00161504909407322
FBXO42	13.1971590893747	20.3199440594223	0.622669031776908	0.0102737412609811
SZRD1	96.9394281412607	95.2848064188512	-0.0248373834678194	0.711033210247532
NECAP2	100.897613355917	160.439626631732	0.669138464721798	0.00993013223289357
CROCCP3	1.54263395209991	5.49265936482734	1.83210905494033	0.0207371602455728
NBPF1	5.56537950027896	24.4878739533165	2.13751555135326	0.00268729696340531
CROCCP2	83.4700287493341	155.364332306849	0.896325162807133	0.0125671431390063
MST1P2	4.24040843441414	10.3454086583698	1.28671549843862	0.0141864951851757
MST1L	1.08534387082666	2.44003282867393	1.16874835228653	0.0483786905888508
CROCC	8.46718766883166	22.6907081968139	1.42214686670683	0.00326446901856014
ATP13A2	15.4494604752926	41.7239617661745	1.4333196935445	0.00498573048574779
SDHB	158.679647900096	147.68579134292	-0.103586068378451	0.168662118705328
RCC2	134.980850632575	57.2386999022726	-1.23769194182638	7.86303058745455e-06
ALDH4A1	9.96553834119914	13.3297796939807	0.419633289612714	0.0712841272219108
IFFO2	9.11157211957389	9.71945256334369	0.0931750585101769	0.147958812391801
UBR4	26.3359790925645	38.7137389071914	0.555810551841875	0.039306906141448
EMC1	30.3892255088006	41.4422948755768	0.447543987558937	0.0225007720660977
MRTO4	69.5139377114659	23.8435733248152	-1.54370180869873	1.47600667056165e-05
AKR7A3	0.627185311927331	0.757941611459495	0.273194940368753	0.543030707329613
LOC100506730	4.75664102657031	4.99116511690102	0.0694334792999581	0.659181782343531
AKR7A2	37.879502478761	58.746100528051	0.633075708949869	0.00110678779032639
PQLC2	8.96125596539119	15.0117078033462	0.744315261570984	0.017523446329231
CAPZB	129.656905414497	155.895702409142	0.265882112753961	0.067479051404567
MINOS1	44.6370625999959	37.065423503977	-0.268168096366292	0.0108692993738237
RPS14P3	3.50676506941528	2.01549734591235	-0.799004899197274	0.0331650199973101
TMCO4	25.4293525001982	35.324529433832	0.474175614620857	0.00657038050145449
OTUD3	5.11531928861481	4.61294177525177	-0.149137210333721	0.518645838940986
MUL1	37.3642302580608	57.2578272213396	0.61581512343664	0.0103589082211845
PINK1	27.1303748380938	90.356289851461	1.73571605269505	0.00159647433957496
PINK1-AS	5.95444558294527	5.52852402231731	-0.107072816978651	0.344243505628239
DDOST	416.537269105947	357.587778645052	-0.220148154480673	0.0298161105755695
HP1BP3	149.801977413576	183.981439927669	0.296503566592127	0.099918785667037
EIF4G3	21.0907706741256	43.8767613356457	1.05684522702524	0.00288203711202468
ECE1	38.2071603399279	58.1979105465522	0.607124320970579	0.0105098969650231
LOC100506801	2.14867473441335	2.26204562589782	0.0741809244067028	0.48075186666569
NBPF3	7.57388867008261	19.8002035262815	1.38640913977917	1.8248142209181e-06
USP48	77.7579400968208	63.5772333167718	-0.290479764443323	0.0211798725708914
HSPG2	3.67331379889121	0.299707730763821	-3.61545394312405	0.000163386033919363
LOC101928043	1.70752589514916	2.13889487426882	0.324958118836207	0.238574112986151
LINC00339	21.7791981667485	20.5659790164636	-0.0826910890115129	0.443377794497873
CDC42	175.828914719794	222.547191697283	0.339938957310105	0.00960486202201125
ZBTB40	11.5933203849049	25.0669370640468	1.11249190303913	0.00708174074716155
KDM1A	39.1862530290747	54.912313976369	0.486782077262651	0.00152470677803269
LUZP1	5.11192596695057	9.91862510795002	0.956273209399589	0.00815664457512831
LINC01355	2.66291445619249	3.10662506585713	0.222342051190266	0.540645745140688
HNRNPR	71.8418099698503	44.440384018648	-0.692952414130255	0.00022664077678962
ZNF436	3.25247419974775	9.34960952077109	1.52336850040327	0.006365930073044
ZNF436-AS1	1.07575460733567	2.53716810921291	1.2378700943263	0.0295040022764003
ASAP3	0.144636526538865	0.641653126376449	2.14936165944981	0.00733310323551814
E2F2	89.1969900546838	6.21486583394746	-3.84319987540249	5.30756251057682e-05
ID3	18.9080425074675	23.645844787303	0.322586672248438	0.0696950487264987
MDS2	4.12535368923886	0.688076414698324	-2.58387711661871	0.000579084462536654
RPL11	3444.93010564202	3665.27949596044	0.0894485029775043	0.333182773653497
TCEB3	32.81125967494	54.2178971767929	0.724578177600151	0.00312644910024789
TCEB3-AS1	10.640363748168	15.328505298867	0.526669553706454	0.0291907626902387
PITHD1	65.4751479040829	67.3068147135759	0.0398051693965069	0.561382370588254
LYPLA2	92.3440364685464	116.305404111073	0.332827432143273	0.0236251221597629
GALE	18.2198425934958	16.2054065229539	-0.169035283298396	0.131313778911668
HMGCL	35.5751376715596	91.4895222192486	1.36273718928174	0.000866448724914749
FUCA1	47.8525645708203	114.078141897878	1.25335423800026	0.00537893234279828
PNRC2	164.811829975546	198.556064606739	0.268726625577937	0.0306120603095861
SRSF10	23.9639708165313	16.5210867620489	-0.536558390902128	0.0015014726455264
IL22RA1	9.55556304666269	7.682702689462	-0.314726959937462	0.0264847224971562
IFNLR1	30.9251654124218	50.9965217400962	0.721617538327636	0.00937804308534393
GRHL3	17.542190670356	38.6327881036407	1.13899687678659	0.00359937246869464
STPG1	9.1147392918455	17.5237259002047	0.943036257157872	0.000842725591247441
NIPAL3	47.5256921262663	69.0220122266379	0.538348896572065	0.00466080097247089
RCAN3AS	2.01972434694249	3.61379188831295	0.839355019794582	0.1185433917918
RCAN3	17.6492041514305	36.9567070368187	1.06623308355792	1.53378306942431e-05
NCMAP	0.645316574418012	0.435060870102325	-0.568789815389864	0.0808869990017158
SRRM1	84.1567339600668	81.9723668227169	-0.0379410621030086	0.680025526314129
CLIC4	146.310032430395	117.553734252155	-0.315708329125324	0.00189545812853869
RUNX3	61.0985559571756	49.5349904488589	-0.302690308905284	0.0162093441172179
SYF2	100.934727164891	166.115476305914	0.718763862356181	0.0106265658125436
RSRP1	139.732527464117	278.879068558358	0.996971760229293	0.0181278797133811
TMEM50A	131.124298480945	172.677813466168	0.397147675533124	0.00819108450549761
TMEM57	26.0446180955544	31.3966707939917	0.269626305970437	0.0260165438809894
LDLRAP1	151.050422300906	85.4656580850695	-0.821613481433557	0.000845137046307511
MAN1C1	12.2983564050978	1.93382766038889	-2.66893438669591	0.000309717193048961
SEPN1	17.2834168435783	37.4546268974738	1.11575549155181	0.011797914827365
MTFR1L	37.083290659295	62.6279482334574	0.756037345252907	0.0229802367762187
AUNIP	4.82176825592038	0.743325630625742	-2.69749605413892	5.82271251290475e-05
PAQR7	0.820050685447826	0.880598087887175	0.10277062948877	0.600145438166024
STMN1	265.467368947229	148.465430580806	-0.838407490981186	0.000820719872255401
PAFAH2	10.7445229329029	16.6432335607356	0.631334330179211	0.00355008421715548
PDIK1L	17.4944528180753	15.2980096351913	-0.193553579796124	0.050831995694553
ZNF593	87.0138296756217	81.5193215160207	-0.0941026720935303	0.0670855429340275
CNKSR1	17.9721590102368	33.8868525021757	0.914961910426865	0.00897450626672853
CEP85	22.3630177995026	11.0196146221696	-1.02104111634652	0.000339011069267488
SH3BGRL3	165.948240969479	241.127178679659	0.539060936544003	0.0135965877468327
UBXN11	19.0215468455743	22.2878024193007	0.228619801715324	0.112089857186434
CD52	9.20691591398989	6.17861282710938	-0.575434998473844	0.0728599742436773
DHDDS	24.040984586126	32.2860418245302	0.425414599457651	0.0107070660934988
LOC101928324	1.69102367495309	2.00775326041418	0.247685124361014	0.393214161236853
HMGN2	471.590663354334	673.242884528092	0.513591921195195	0.00833184406135648
RPS6KA1	64.0502869262516	108.805791463314	0.764478411183652	0.00738782872347864
ARID1A	74.1828875691211	73.3160908691303	-0.0169565607787015	0.858565640114014
PIGV	11.1706621911694	20.5793919003914	0.881485642141069	0.00462549206696014
ZDHHC18	57.3828577846647	58.1237592656907	0.0185081959749502	0.702928524613867
SFN	7.08300536177489	2.19155857813099	-1.69240439324751	0.00175783042680332
GPN2	33.3954639981032	51.7043589680253	0.630633753736222	0.00218770799210024
GPATCH3	16.1292313669713	28.900096325583	0.841396612323783	0.00652952256560095
NUDC	110.07636057508	98.8562031546483	-0.155101274536336	0.117001046685021
KDF1	14.8985939836216	27.967963090459	0.908598999528197	0.010571662764105
TRNP1	0.281792865770797	0.225187336498364	-0.323509387838254	0.642776188633884
SLC9A1	12.8261311163875	19.961832188086	0.638158083433614	0.0189580902961009
WDTC1	44.8528819635059	103.185163865035	1.20196296084697	0.00409500498964395
TMEM222	56.51401297628	51.5145681210387	-0.133628157877246	0.259990587796589
ACTG1P20	1.4917318503856	1.77944015959865	0.254435193582932	0.447523118877181
SYTL1	20.8710773277306	8.65883657175321	-1.26925997367299	0.00023981751673523
MAP3K6	1.26524131019042	1.67724182590686	0.406678146885146	0.0320871797476989
WASF2	69.4215329533953	101.398527552807	0.546581574606459	0.00861814825726001
AHDC1	1.07063700220111	2.28202400217294	1.09184454637766	0.00590059964884935
IFI6	11.3087466885378	75.9094974250571	2.74684135087364	0.0036911475381577
FAM76A	7.22334166541409	15.0041646397324	1.05462468194729	0.000177694120989375
STX12	19.4697714549077	35.2582500711892	0.856724923806266	0.00835840305054425
PPP1R8	62.0363992692355	65.0347943973091	0.068096832321766	0.380423311701428
THEMIS2	0.661459403197684	2.46881437751165	1.9000938492859	0.00100846250487116
RPA2	65.0077795488239	41.3176095291355	-0.653855589214217	0.000107295064020907
SMPDL3B	3.19677343723642	7.21589876295064	1.17456259753499	0.000238034442942058
XKR8	11.3384204473939	21.0150413441912	0.89020262201441	0.0177965890688683
EYA3	27.3553943041468	20.2707797884119	-0.432423762737807	0.00390483209093949
DNAJC8	193.12152114546	222.847723515034	0.206549278462336	0.0604060821475801
ATPIF1	203.993152846577	242.663892638947	0.250438729458211	0.0696997258520054
SESN2	83.3016632293272	29.1160330760253	-1.51653149277615	0.000138290866003697
MED18	30.2569482294756	46.1775183373035	0.609924160113797	0.000289116805393138
PHACTR4	19.6636842487621	25.5851132218603	0.379770962909624	0.0507572921432018
SNHG3	96.393714482573	37.0757170558898	-1.3784644809983	0.00671411778889535
RCC1	70.0822734280724	32.1130277892288	-1.12589087934797	1.64893877918705e-05
SNORA73B	29.5403635390773	10.3554519869199	-1.51229705617504	0.00155971896151875
TRNAU1AP	46.505948348923	45.1402959988417	-0.0429993773485676	0.699513117133987
SNHG12	95.4622169006621	67.0824018792058	-0.508995494818209	0.00393776792871033
SNORD99	33.2815647953454	13.3376656132909	-1.31921708104275	0.0385378309962597
SNORA61	76.357943473523	44.9496029395553	-0.764469875766014	0.0157666403222907
SNORA44	36.1694580825108	41.2590253788765	0.189937759634955	0.313725976571573
SNORA16A	28.6475044877074	26.6440255345691	-0.104597400224779	0.775290225931693
TAF12	39.3896048772756	59.8165200740697	0.60272903656018	0.0109955927097126
GMEB1	22.9706463212687	25.0382872832115	0.124344429503471	0.103591316114951
YTHDF2	87.9478359204471	95.1271126383147	0.113208510579598	0.225410746721626
EPB41	67.3367333407149	77.9428139977565	0.211022284171147	0.0430738648330255
SRSF4	141.707407430956	120.941942379835	-0.228600519220401	0.0642563985202851
MECR	23.5919576847525	17.5213720138932	-0.429179390020359	0.012184238619965
PTPRU	0.188360962679391	0.643098703276848	1.77154017934983	0.0142775345528937
MATN1-AS1	2.2084199998415	2.30232552634483	0.0600772592787686	0.73568808626187
LAPTM5	1582.23037698278	1092.65205756028	-0.534125610816312	0.00362247758460205
SDC3	1.2893150849101	0.952247999873573	-0.437195617309193	0.0554379367190996
PUM1	37.7623535862928	50.9322696145662	0.431631321927104	0.0115076663361138
SNRNP40	66.3091564781392	53.7160966845505	-0.303853628325922	0.0260998750548827
ZCCHC17	40.0890603455234	47.8939383305093	0.256634471320963	0.0811903672744545
SERINC2	3.50162038407292	24.9254571034108	2.83152536956277	0.0044820360872955
TINAGL1	0.691368301853396	1.1642032335758	0.751816564854931	0.0046797335079419
PEF1	48.3709062519426	67.426367576817	0.479173310637266	0.00870016108939499
COL16A1	0.347434156397923	0.53220699055277	0.615247867345465	0.110455315490387
ADGRB2	4.94747059336414	2.06020177699451	-1.26390548978466	0.000255862151936653
PTP4A2	112.420298324885	99.5623698401595	-0.17523007275973	0.051454729886122
KHDRBS1	124.292269621917	138.51709459975	0.156327461866928	0.086045858695005
TMEM39B	35.7581147851644	25.8509193719711	-0.468055087736258	0.0282267601542937
KPNA6	33.6604261454398	47.1917977288263	0.487482689190325	0.000263410257975986
TXLNA	61.2037679799583	64.9280951446002	0.0852224098464695	0.210517905103412
CCDC28B	1.30093757815735	0.805150749368518	-0.692220908835963	0.0422122174146234
IQCC	4.18572522987342	5.35052678663293	0.354203329578037	0.0699744831777084
TMEM234	7.88665391548135	24.2920694752236	1.62300016000752	0.0103010132449033
EIF3I	271.378001847553	271.866285776751	0.00259347409242414	0.957936003916727
FAM167B	0.888342299745017	1.37000749081873	0.624996187397989	0.290411169764613
HDAC1	100.676759868674	157.924960433149	0.649508519391524	0.0103332119615922
MARCKSL1	35.1104779512708	25.4006588134487	-0.467035718976285	0.0107052316490285
FAM229A	16.9486690190961	23.7730668014807	0.488156044745609	0.143940982439766
BSDC1	46.4541107957475	80.2999538211106	0.789592889516778	0.00768272530367351
ZBTB8A	4.98087971030656	4.31671634214972	-0.206466275649016	0.097537076493236
ZBTB8OS	90.7253127757727	70.0192017503161	-0.373754510905999	0.00514681979947523
RBBP4	97.1157305230634	63.0743035450831	-0.622652626796434	0.00397489037243641
SYNC	0.484093478468102	0.746100608614323	0.624084526256634	0.313971747255281
KIAA1522	17.4525407358231	19.5562722591386	0.164194316706347	0.17407115343714
YARS	241.779533210454	103.087466360202	-1.22982318792546	0.000105713410676882
S100PBP	54.1842390969831	29.8980526081395	-0.857821748615642	0.00109589669519033
TMEM54	12.3728894213704	36.9636531665868	1.57892489729458	0.000950416234847311
RNF19B	24.2812554493392	33.6411926333884	0.470385835018153	0.0100912579063912
AK2	75.4358090095462	47.6527719312151	-0.662689389147196	3.73584475926346e-05
AZIN2	0.827518909905263	3.99740344363326	2.27219900125202	0.00621335044660676
TRIM62	5.04225475074692	18.7783671144158	1.89693070323245	0.00375973774451704
ZNF362	8.97727748847292	26.0899396960087	1.53914371484067	0.0099985113984335
PHC2	28.0381684597799	43.6731665070984	0.639355025884183	0.00584683234540283
ZSCAN20	3.3916167803746	7.94761858670644	1.22854946939166	0.00836474413868857
SMIM12	22.2822185849203	23.4711922219533	0.0749982402096445	0.0876182084677884
LOC653160	1.63644644284211	4.84609855721097	1.56625735876454	0.0343957745242702
ZMYM6NB	22.020042624294	71.1200584598124	1.69143924850957	0.00548484156709164
ZMYM6	19.6432957038023	25.3016067243858	0.365192001306459	0.0750396647185144
ZMYM1	4.84326909467042	12.3520040588307	1.35069206458212	0.00210841591307029
SFPQ	259.697526541768	220.676760953102	-0.234897563138392	0.00953057375681249
ZMYM4	23.6484319492464	43.3334193464523	0.873735554737436	0.000703747682786797
KIAA0319L	31.298749463066	70.0347007655709	1.16196490952864	0.00839155570687379
NCDN	25.9726663381647	40.1165359601527	0.627202907623369	0.00499039597885364
TFAP2E	0.588392480888153	2.54195122587143	2.1110856331334	9.75357899420928e-05
PSMB2	97.9338280873875	60.2915927858436	-0.699850435403906	4.08028502887006e-05
C1orf216	19.440898821917	28.738454430511	0.563887553558648	0.00678204426421525
CLSPN	18.7588951811661	4.87021309606916	-1.94551805788533	1.922875560842e-06
AGO4	11.3139980085354	34.7775018634774	1.6200454825829	0.0061583533080679
AGO1	8.73900960089202	19.4235024909339	1.15226168203155	0.0018694475982021
AGO3	6.53522152819927	10.9622763693014	0.746239366123228	4.0287136308158e-05
ADPRHL2	42.8946745124591	47.9105053421039	0.15954348612943	0.109573670617421
TRAPPC3	85.1898978623776	112.251624654949	0.397982060203435	0.00396794990744709
MAP7D1	86.6467444519745	103.193682060574	0.252137196134994	0.0376099202627392
THRAP3	107.622899521685	117.645662776536	0.128463053151333	0.106033598647119
SH3D21	1.46253683961867	7.06338924813231	2.27188763752133	0.00900848951036904
EVA1B	5.84699974484532	72.0482941288019	3.62319583896709	0.000388516672047404
STK40	58.2076460666585	53.6709330549973	-0.117067706576869	0.164810616727031
LSM10	105.596589120966	107.656571059998	0.0278731454094091	0.757473460397186
OSCP1	1.12131033347971	8.177112950888	2.86640595530621	0.000411932094981895
MRPS15	203.692681173346	176.395261829177	-0.20758233510993	0.0301853826590441
LINC01137	5.36590530843538	4.50421646483829	-0.252545433228006	0.129118667623694
ZC3H12A	33.32114931124	12.415289236032	-1.42432029089075	0.000145800865982096
MEAF6	25.6211891495374	42.2031449470785	0.720013074843107	0.00175875719841369
SNIP1	15.1766899409316	21.0100074729947	0.469219504071897	0.00170547084366171
GNL2	109.144479939713	69.6831017591457	-0.647358418601933	0.0041955347133877
C1orf109	32.2266838077756	19.4568847256631	-0.727975003445431	0.00042001921051459
CDCA8	62.5985814795738	40.5898243083707	-0.625011869821565	0.00575116734724084
EPHA10	1.0415252053697	2.71755709408109	1.38361259198385	0.00309637272742984
MANEAL	43.0286498459768	44.6910120128548	0.0546871423678858	0.512534539301825
YRDC	32.4525256589238	20.5999840511301	-0.655687541714055	0.00133998953871685
C1orf122	68.0642315848833	70.1925273966677	0.0444206041930118	0.65839277086006
MTF1	11.1429414597524	14.8932776301373	0.418531170597935	0.00240284565923295
INPP5B	26.1029338394555	32.7248313402254	0.326173789087144	0.0229971266320493
SF3A3	95.4887515662436	74.8771581554282	-0.350805115071554	0.00618001938338256
FHL3	0.313804918472884	0.692997145413123	1.14298144483913	0.0257286273312081
UTP11L	45.3044637156466	38.2365968842574	-0.244699074814475	0.0798968366831523
RRAGC	58.3395665924727	98.4333066069608	0.754671890498022	0.000856960527170851
AKIRIN1	81.9891141807642	108.765493324267	0.407716644514097	0.0129070899794912
