GNE781_0	JQ1_6	LOG2_FOLD_CHANGE	P_VALUE
SSU72	277.613207670909	112.140540997501	-1.30776827202192	0.0448769307415438
MIB2	12.2095603431046	8.80268198514195	-0.471996197379777	0.0183101933003436
CDK11B	28.473012248349	32.298772495004	0.181884208435264	0.101605406579764
SLC35E2B	40.6740521325562	39.0045167231297	-0.0604675280101486	0.816326201669261
CDK11A	10.8681419853863	12.4591491769398	0.19710023280642	0.0570444171210618
SLC35E2	9.16058877949246	10.9959929029636	0.26346564791323	0.088533876053088
NADK	60.945477444038	48.0372925419807	-0.343364326586771	0.00981521300790449
GNB1	172.080477415148	151.867193634747	-0.180273180070891	0.304791583160921
TMEM52	2.51045060821521	13.0735625744889	2.3806340861353	0.0020689911630085
FAAP20	10.5817932566363	5.82895917339869	-0.860273934248765	0.193724413302826
SKI	11.3981198765632	34.787193627352	1.60976042670483	1.32866367730556e-05
MORN1	0.726135364885998	0.758152897386187	0.0622503093818157	0.817905144870944
RER1	97.5765930244027	87.0999598162262	-0.163863057898777	0.0555737855056617
PEX10	23.9282189536606	11.2884585966814	-1.08386451280609	0.00555882937725877
PANK4	23.7816207920417	22.4896377776037	-0.0805866176446307	0.436355186100597
LOC115110	15.4653276905245	5.10291915116766	-1.59964271314465	0.011987095127203
TNFRSF14	51.1702145709195	25.8543565817891	-0.984896880995796	0.000875341956686947
FAM213B	8.54639418151125	8.34369212425356	-0.0346299348153492	0.750798739541411
TPRG1L	57.4455751865864	111.554395789304	0.957479686978732	0.00440077185293354
WRAP73	37.9609043113022	36.9081281475557	-0.0405757899594355	0.721568201704602
TP73	7.82964787367883	6.88674475219898	-0.185125219497179	0.274975556298262
TP73-AS1	1.69882252068829	1.01488877138811	-0.743213517978699	0.00532607491955738
LRRC47	62.4838821155677	64.1013438025078	0.0368705106912994	0.687404607207764
CEP104	23.8816874742503	25.1926262657172	0.0770967464284937	0.513246804103293
DFFB	7.73688234311995	2.56107493875875	-1.59500286678718	0.00330820112155149
C1orf174	31.7504969642166	33.224078123364	0.0654499958726227	0.374952886263058
LINC01134	2.34358578979325	1.82710622645299	-0.35915709387436	0.301293629755885
NPHP4	8.08228433804944	11.1005759162183	0.457799515794383	0.0414609225643704
KCNAB2	66.639694459779	45.9840223043715	-0.535249119340319	0.0512134972124926
RPL22	556.303149556399	474.581987292517	-0.229213929313904	0.0981459386870638
RNF207	1.69431067751288	1.08473318161836	-0.643358221021595	0.076320972754816
ICMT	46.7907187079928	59.3018154603699	0.341853883238776	0.0695198556573818
LINC00337	0.642538223340903	0.597161700664283	-0.105660639663666	0.798995694573145
GPR153	0.458885785154735	0.906381536732214	0.981983356054872	0.0147237569660065
ACOT7	45.6271959938935	59.0937788489938	0.373112261269784	0.032959272596321
PLEKHG5	0.59180663197864	0.344912106717014	-0.778897094387854	0.0357709982286236
NOL9	11.8558501480196	11.0495529496763	-0.101611116671345	0.12978582355573
ZBTB48	17.9690066737396	15.5208421736541	-0.211303817436952	0.0089528402256883
KLHL21	30.545053416559	42.9257096114911	0.490903220461921	0.0176045148530451
PHF13	16.9201139465178	17.9015235589596	0.081343093138739	0.0960532462885771
THAP3	11.4133662651707	15.0145232020996	0.395634297976123	0.0433062357271939
DNAJC11	48.5941090427379	28.2958113761979	-0.780192922697244	0.00801057642610653
CAMTA1	6.63379604476777	5.54820569390728	-0.257813382270034	0.0240021530830672
VAMP3	38.7820824180385	47.3074064581383	0.286675798345728	0.0195722063940738
PER3	0.221207090349939	0.160723557221111	-0.460816228963984	0.171144007699869
PARK7	424.014913609812	316.629140875885	-0.421320969059145	0.140448169725338
ERRFI1	1.02770170294388	1.26895103151638	0.304214823294106	0.309666423235849
RERE	9.56892936389927	10.3819172444694	0.117643472549367	0.665386481642738
ENO1	560.804073014998	466.944807174661	-0.264244793795014	0.00308052403196243
H6PD	2.27353699200463	3.08783437578212	0.441656893981412	0.14628597306799
SLC25A33	16.5637296250984	14.0173740121029	-0.240811455507245	0.0431719700438837
TMEM201	9.34662488472412	10.7116338677544	0.196661154738275	0.0945423579549604
PIK3CD	2.52641791555769	0.603621455468518	-2.06537731504175	0.000776574094393023
CLSTN1	69.5196269550856	84.4353344922023	0.280426523584754	0.0179191448919282
CTNNBIP1	20.5656335591512	34.9591039512059	0.765432689915014	0.00242315731707719
LZIC	26.3719923532965	15.3611692780715	-0.779718531297203	0.0365586806977092
NMNAT1	7.62676970528716	8.74879492085417	0.19801217308871	0.0932178743702565
UBE4B	37.2405106547252	44.3113079891774	0.250802057420413	0.148210911601569
KIF1B	11.8599787345846	16.1562313487505	0.445989286860666	0.17849105729567
RNU6-2	2.65022112372916	1.8227054388812	-0.540031306074772	0.201176487003134
PGD	134.090662096826	191.191367239614	0.511808610267871	0.000124824998273205
APITD1	4.78811949120555	3.79497362383379	-0.335369297768265	0.164168981275758
DFFA	24.4553598330094	15.8661077702215	-0.624202438850057	0.00721035007540317
PEX14	22.6806149020253	18.4049500857954	-0.301365917076617	0.039148141459691
TARDBP	99.9734315785136	99.4836412545855	-0.00708542927749695	0.911857490278717
SRM	233.842598458075	154.130480091286	-0.601385575173201	0.00623275863772028
EXOSC10	65.0342974010988	48.311639375274	-0.428829949706692	0.241545768852274
MTOR	19.5114660551821	29.2999533575435	0.586576184594685	0.132465993367727
UBIAD1	23.8608571779797	21.0816040725259	-0.178661227385635	0.488680209427637
PTCHD2	0.846319739813321	1.52802551526155	0.852393911973881	0.00845059500115997
FBXO2	5.32256231532097	5.69563675854918	0.0977362052861906	0.740537729929747
FBXO44	12.869079704391	8.93592207284606	-0.526220377284296	0.00642047862620008
FBXO6	8.65174072613229	12.4992772641034	0.530782340851069	0.00650352586317547
MAD2L2	77.7447488199877	60.423447067564	-0.36363674333527	0.0210178944750453
AGTRAP	83.212934381378	54.7874475075033	-0.602962402714635	0.0149596095651728
C1orf167	3.02690228293792	0.311024895488567	-3.28274013329599	0.00217754619260973
MTHFR	14.1920473213866	23.3170204959107	0.71630072410403	0.00567132515904744
CLCN6	5.75893666308178	3.51007134298092	-0.714302101402448	0.0643795089006681
NPPA-AS1	1.18356329168635	0.356115378262494	-1.73272021443801	0.0344171071357077
KIAA2013	101.567487694062	112.288447568835	0.144770846923678	0.0636208300256469
PLOD1	26.3529810758078	30.4716594559721	0.20950189967448	0.102783295053117
MFN2	58.6327117140467	51.1932830966607	-0.195751250378779	0.129612368410139
MIIP	33.7396326005572	19.9452815489437	-0.758396775088069	0.0558130110324738
TNFRSF1B	9.6951021906385	9.63481328211141	-0.00899939697238943	0.936101844713479
VPS13D	5.08737965270795	5.90266043034324	0.214442587147462	0.558956363908207
DHRS3	0.794869335469835	0.303673165094766	-1.38819829611559	0.0098970946997836
PRDM2	13.8883694481772	26.230329916896	0.917358722567961	0.0529911941071405
KAZN	2.59788248048137	1.98059536065804	-0.3914020045285	0.225027696728768
TMEM51	1.62795265257199	0.704870658182532	-1.20762828446727	0.00474929790929924
EFHD2	35.6826885586274	31.609044703286	-0.174886886690694	0.373044097936836
CASP9	7.89550342987681	20.113964694512	1.34909431884644	1.01057737282672e-05
DNAJC16	11.4834547799321	18.9581832705519	0.723263979996857	0.0520369848644332
AGMAT	16.191362941623	6.66074640985605	-1.28146867129821	0.000839818629810923
DDI2	5.19478624736996	12.0751801445977	1.21690842006578	0.0541443519523027
RSC1A1	6.16771412042992	13.9396831870707	1.17638997126183	0.0916498253834043
PLEKHM2	57.3227810631453	57.8214308955392	0.0124957064795802	0.92796697214009
SLC25A34	1.53327788260526	0.844488934234461	-0.860468762676064	0.167180743393153
UQCRHL	35.5467453723302	28.2429326941536	-0.331827570860466	0.301584840699987
FLJ37453	4.42848566609194	2.299230439763	-0.945662382197244	0.0983801243653687
SPEN	21.036482719492	30.1084842607333	0.517276573363309	0.175132021294132
ZBTB17	18.5314546754058	16.8552248829729	-0.136780258026253	0.158347073859141
ARHGEF19	5.72233633290741	3.61756472654749	-0.661585465088925	0.0726329083168043
RSG1	5.44630926892494	6.08557833350026	0.160115465527489	0.310572044779698
FBXO42	12.5894957272333	18.5567692748764	0.559725062769149	0.0120755413351933
SZRD1	94.8761923157181	108.023875470014	0.187232196327433	0.11215401951075
NECAP2	101.864761873117	123.932123508523	0.282895120417686	0.00253541924837474
CROCCP3	1.58774080168245	1.63220745875406	0.0398490280152302	0.841321687700474
NBPF1	5.56861403108683	8.72163464686566	0.647280255788591	0.0191605085673778
CROCCP2	89.7030386209196	78.2136672683076	-0.197736126143697	0.114890838787775
MST1P2	3.63682384896842	1.62642758064873	-1.16097246451883	0.0331749243065249
MST1L	1.17866863757905	0.345918388592449	-1.76865457367392	0.000754957931543543
CROCC	9.8116657069944	7.41309126157414	-0.40442280838517	0.160984235926065
ATP13A2	15.7085595903977	26.7551912151362	0.768267942130247	0.00259214278193963
SDHB	176.403766314683	129.762045792507	-0.44301289355646	0.193156871719563
RCC2	150.023111696348	144.781882469533	-0.0513036915447399	0.720402851896182
ALDH4A1	10.5917141603743	27.1593480269407	1.35851275378711	1.41645176488916e-05
IFFO2	9.09884610021642	14.3578704913851	0.65808628764006	0.0185082564148023
UBR4	22.0996191086246	47.2486341649654	1.09625112068581	0.0219959081761511
EMC1	27.9650761215628	23.4579959183558	-0.253546492184126	0.0799232274195489
MRTO4	74.1060416286705	25.4985867798248	-1.5391738755069	0.00458922360176257
AKR7A3	0.828343152298974	0.79402672963458	-0.0610409731921102	0.840984129577245
LOC100506730	4.11629360932931	4.35430827823702	0.0810976604278124	0.726568228232519
AKR7A2	39.9564569471596	42.5229002635488	0.0898113379479463	0.578985331007513
PQLC2	9.46543485080216	7.22638595586191	-0.389394476101738	0.0347481575246405
CAPZB	131.057942096443	108.269476455138	-0.275578210641619	0.00186958006219854
MINOS1	54.2489858782514	31.7584612904557	-0.772455153251977	0.104956675869753
RPS14P3	3.43804660320643	1.85801172831487	-0.88782949241974	0.0596445430827699
TMCO4	25.6330936009868	10.5497348921559	-1.28080085937103	0.0011296564603786
OTUD3	4.17571983926307	9.75424491605748	1.22400527626888	0.00250988986403074
MUL1	36.3930815489279	44.3766068288837	0.286135143718952	0.0225549390211314
PINK1	28.9799641346675	60.1551685393605	1.05363288982928	3.97554084623586e-06
PINK1-AS	5.22417247053686	7.1064346260114	0.443923399155719	0.167974240527922
DDOST	391.22114966392	434.119268631491	0.150107093445736	0.29680849297656
HP1BP3	134.355760361571	165.224277792583	0.298367512942174	0.153999229567308
EIF4G3	18.3501436641311	20.497993806	0.159691358141563	0.575779992111514
ECE1	36.9442692935307	77.5914643889866	1.07054736013077	0.000874903102369436
LOC100506801	1.91035104124875	0.96334458409284	-0.987713927467047	0.0325166556727092
NBPF3	6.57846071461791	12.5048145966168	0.926661713229369	0.00492606436752278
USP48	74.1721179265936	71.4095811244437	-0.0547593089528897	0.635558554069546
HSPG2	3.3549953906497	0.21432284760323	-3.96845322442274	0.0111705510977383
LOC101928043	1.89460401783485	0.755273109670186	-1.32682602109415	0.154226046145897
LINC00339	23.0325488347792	12.5835675174344	-0.872133078944106	0.000172497717583758
CDC42	155.343029376095	210.170123642149	0.436100094507015	0.0771054809852227
ZBTB40	9.79764390494182	13.0927335214251	0.418259573882117	0.18664236403567
KDM1A	40.8509930179339	41.7771596064598	0.0323432598789462	0.662252200971235
LUZP1	4.60815021121529	16.8699211260322	1.87219357845203	0.000611669803554884
LINC01355	2.16315447312716	2.22323708163471	0.0395251093903983	0.872682406130592
HNRNPR	68.7186113510319	53.3142215396062	-0.366180460701832	0.123463561045368
ZNF436	3.02146311725872	4.7523643734539	0.653398123455628	0.0526385865642528
ZNF436-AS1	1.07498132031631	0.737852710719245	-0.542906829608864	0.21758193675825
ASAP3	0.13745314371582	1.31756056593818	3.26085747305516	0.00354870158243426
E2F2	87.9296815002144	63.0784648444168	-0.479202693669693	0.0309871077811811
ID3	19.8107037295013	16.560231372079	-0.25855729988532	0.391748019340938
MDS2	3.44300829906788	0.841080017819552	-2.033354692618	0.0174726520299823
RPL11	3223.48323838097	3028.09956796465	-0.0902078378666671	0.64259706097548
TCEB3	31.3435906126482	41.8581712826024	0.417338824502347	0.0519222008257311
TCEB3-AS1	10.799624443801	4.51425864207951	-1.25842015917443	0.0344178918767175
PITHD1	70.957188199834	114.528240204192	0.690682633177602	0.00432982613651847
LYPLA2	102.530298089492	77.2761037691838	-0.407956033552243	0.0956548538253182
GALE	18.6406652862266	22.6913453172555	0.283688794824724	0.148682435935585
HMGCL	40.5417020697347	38.5970633839434	-0.0709155732392562	0.614312415567866
FUCA1	44.84480054341	72.1869546054163	0.686797417514944	0.00856700586927901
PNRC2	159.19020729249	264.789966296357	0.734096864921714	0.00470938490017194
SRSF10	21.4135144521471	21.1767355583098	-0.0160413829575005	0.898433533484853
IL22RA1	8.16282400059377	8.20959517558953	0.00824273127277156	0.966393810718073
IFNLR1	29.239821090826	19.9880055729797	-0.548799958491594	0.0681227195866483
GRHL3	15.8070614369549	4.37441958376701	-1.8534056808855	0.0258252943009985
STPG1	7.81472902201005	4.84860258414717	-0.688626840185381	0.0561414460253298
NIPAL3	44.3739908748162	44.1364071777468	-0.00774511588063524	0.952809744330912
RCAN3AS	3.49590987752697	1.30530574048455	-1.42128022607704	0.0435029927582089
RCAN3	15.2090722678318	20.0565089549203	0.399138358283023	0.102305421363067
NCMAP	0.419128481427579	0.530995357369694	0.34130668562936	0.0691684649647235
SRRM1	74.8373439320948	76.9158416359402	0.0395224106897724	0.869503692496326
CLIC4	130.552760627616	200.276683640114	0.617361506552469	0.0350238087327074
RUNX3	59.2345366558554	77.8285561211049	0.393861008907354	0.0824540742952507
SYF2	110.394252116716	95.5498340449535	-0.208339784871994	0.213509178804689
RSRP1	141.815412820287	205.92853520319	0.538129419411326	2.06261323638798e-05
TMEM50A	124.315438006617	155.398712221802	0.321969080914202	0.0466334751098567
TMEM57	24.4460268919529	38.2021194957416	0.644052673610552	0.0138205594129957
LDLRAP1	147.691141192084	165.126596858713	0.160989220154456	0.085693966430669
MAN1C1	12.0926833563476	31.1270436027828	1.36403414549099	0.000139648051112312
SEPN1	15.3163965784806	12.7205478450939	-0.267916115083728	0.467664689980091
MTFR1L	35.5499745632987	40.3437688777841	0.182497337921844	0.197549918542638
AUNIP	4.32655720875017	5.27030928441027	0.284668148787309	0.112129984912453
PAQR7	0.68690373993063	0.310418961271783	-1.14589125530216	0.0357703373837911
STMN1	302.176157537351	248.44918230986	-0.282439038976216	0.301213964388932
PAFAH2	10.6100222857657	8.59246193364788	-0.30428422626488	0.0213788862498071
PDIK1L	15.8210515554589	18.6734837294076	0.239145609622782	0.174459459933289
ZNF593	104.458329595572	48.96305465872	-1.09316206733013	0.0942800109208993
CNKSR1	18.1712373724606	16.5304851802467	-0.136527594130666	0.317985857519262
CEP85	18.8266323628534	32.5887084092267	0.791597215596083	0.0549057651118571
SH3BGRL3	153.896546476502	232.109531564227	0.592844910929771	0.0666467920719356
UBXN11	20.577220722432	12.8610926939098	-0.678034915735425	0.0115906250868822
CD52	6.85532683359452	7.46958751803955	0.123803128034863	0.830585154612337
DHDDS	22.7581931417314	36.6017789018413	0.685527746151828	0.0236361101090934
LOC101928324	1.01706742085024	1.03695890618591	0.0279434046454798	0.956685951330063
HMGN2	447.10949480598	508.888410284856	0.186721151687415	0.205624979953388
RPS6KA1	64.8024784885532	66.1129738256532	0.0288844173087052	0.502587690043529
ARID1A	64.4863103224887	94.8486445752276	0.556634231076	0.134968765684234
PIGV	10.2834412787412	9.62206441474513	-0.09590477005807	0.574408845405283
ZDHHC18	60.0609012045416	78.3086219834221	0.382745038272872	0.00191266220337084
SFN	10.3956452731647	7.31015341020076	-0.508005723330502	0.234437828429183
GPN2	30.619019928792	38.6674960499477	0.336693239408253	0.0228543433996389
GPATCH3	19.248595930917	20.2848845292333	0.0756518763569623	0.754985176451959
NUDC	141.935509060604	100.658445355799	-0.495767343229084	0.21031941317076
KDF1	14.241747904117	6.44796816746574	-1.1432096939382	6.21513866613509e-05
TRNP1	0.300913464076967	1.56651470913404	2.38013775107599	0.0372374624711387
SLC9A1	11.8305090426598	29.6511602867049	1.32557640908696	0.000148266649675525
WDTC1	42.3354817516226	54.7083076573336	0.369892622056611	0.0288362445660436
TMEM222	61.7211266911937	59.8374762903717	-0.0447150685924473	0.642629022092718
ACTG1P20	1.11944705148326	1.11808184449956	-0.00176049354546234	0.996582523728199
SYTL1	24.8313869191618	7.71748488272085	-1.68596218633719	0.00858243094537824
MAP3K6	1.17828460207562	2.19691011250131	0.89878779364021	0.00892708585479358
WASF2	65.6747477680789	79.3714930282615	0.273282189226075	0.133875098068832
AHDC1	0.900583112912927	3.13171346317305	1.79802088829452	0.000656165761809502
IFI6	12.7808834378055	22.6449874224598	0.825204176657625	0.0361979075075959
FAM76A	6.35151767578155	14.3726462928392	1.17815244961309	0.00277184461085322
STX12	17.7127974831966	25.8539862206885	0.545594652227691	0.000313636727772606
PPP1R8	57.8146739870656	56.0746778722362	-0.0440862831464103	0.821993355382331
THEMIS2	0.5208804974294	3.93664605277109	2.91794267789616	0.000290227259555692
RPA2	66.0089671784426	60.5704616439883	-0.124047617770737	0.0669578214404892
SMPDL3B	2.99558031543976	1.94770916004507	-0.621057250232404	0.0151565354306107
XKR8	13.07425256968	11.7286341864885	-0.156693453098902	0.306683884923272
EYA3	23.4294880677039	26.4050370230202	0.172487732458718	0.450142785280986
DNAJC8	181.056738817164	170.028649353442	-0.090664017071221	0.432254111438782
ATPIF1	221.588268492677	144.631968709818	-0.615495029606632	0.0200337390919343
SESN2	81.1191219051578	44.6922647003187	-0.860016883033781	0.0075115433470783
MED18	34.0905356457088	26.2482025711008	-0.377152634880479	0.311497883053163
PHACTR4	18.8306698156845	21.359828443107	0.181815741501435	0.107824944992573
SNHG3	90.6766721462583	68.6461488227654	-0.401552660071283	0.0428574479109178
RCC1	69.5531692260286	58.7118289689156	-0.244465053727157	0.0260561547587432
SNORA73B	22.0312652099839	40.8559513164676	0.890993896653889	0.0728251723025245
TRNAU1AP	45.3389700382887	33.357308639622	-0.442748725032315	0.00357564784664868
SNHG12	101.538543997385	132.947282551292	0.388826810806841	0.00366485440940251
SNORD99	30.9293819782682	33.7130515995252	0.124329215244717	0.741919925026959
SNORA61	58.6968307997776	112.635417089275	0.940306024340973	0.108546149666867
SNORA44	29.3968807824655	57.1443660474649	0.958948184880665	0.0859900209487979
SNORA16A	27.8808877427606	50.3664505218565	0.853186565297817	0.00394583675001801
TAF12	36.465845737919	65.3497394141643	0.841635628872359	0.00813509071089603
GMEB1	20.6363461667354	14.8479843298592	-0.474920459458657	0.104178053839782
YTHDF2	73.7468359790977	111.013183029366	0.590077950888934	0.0856061524608159
EPB41	61.4101772835954	67.9980709493098	0.14701605087242	0.48167205766104
SRSF4	144.050818727797	143.956144118513	-0.000948495084161323	0.988224427647665
MECR	26.5228978728453	19.9662422141555	-0.409675578814794	0.100394151070641
PTPRU	0.183156649607179	0.167344851920994	-0.130253910213642	0.786089818843695
MATN1-AS1	2.07471769412628	0.900851734769105	-1.20355345591863	0.0297606599190216
LAPTM5	1384.72451797564	1542.21293924944	0.155402987504138	0.569634699261608
SDC3	1.24941261076346	2.07998630159007	0.735324030350626	0.00447634268086332
PUM1	33.8906225864596	46.4595422083263	0.455088798498676	0.121002206200461
SNRNP40	63.3448220731654	62.4954767905067	-0.0194749193295193	0.834797180861426
ZCCHC17	40.7529790765888	66.4816616012627	0.706050914977309	0.00105431633609558
SERINC2	3.14287255073752	5.38674324781483	0.777329533227631	0.00235697716896883
TINAGL1	0.545850680645372	0.847924872989388	0.635430095333123	0.0404282070598235
PEF1	51.4521925190303	44.6058451222753	-0.205999783225016	0.138255259695216
COL16A1	0.44948100802556	0.285460374355511	-0.654969664172241	0.322863453042475
ADGRB2	5.07727416289937	4.0827169108936	-0.314524628040341	0.00684866800305696
PTP4A2	114.85983087179	127.901967421969	0.155164113801793	0.0166809712922995
KHDRBS1	126.378221374508	134.232811093269	0.0869894918687415	0.0887555773613324
TMEM39B	34.0776735146847	50.6102013088316	0.570601366842664	0.00844661329110321
KPNA6	30.8907620794733	37.2579042072737	0.270371060691353	0.185603684144411
TXLNA	56.7558818645097	75.3198980400821	0.408261133933033	0.0613674823049494
CCDC28B	1.26290384947543	0.730575806434104	-0.78963892079849	0.229035069888503
IQCC	4.85738599941521	5.24406348881767	0.110505015254972	0.381876531974628
TMEM234	9.02254008048816	5.48671122447789	-0.71759200080624	0.0238255660293479
EIF3I	255.628429549686	214.380284023935	-0.253876062471487	0.0999016298031198
FAM167B	0.940390480159911	0.450073966541672	-1.06309781638005	0.1874761513604
HDAC1	104.226260718099	63.4613365527202	-0.715769011912093	0.0071581084116265
MARCKSL1	37.6524095557187	226.67230812859	2.58979405430582	0.000160567531048696
FAM229A	18.0583583352241	24.8800864796564	0.462324755062899	0.0830574141983833
BSDC1	42.7659462635607	54.4323935704081	0.348003015240091	0.0487801807155929
ZBTB8A	4.65599084903017	3.81731263691361	-0.286530875008278	0.219332917249533
ZBTB8OS	96.6403837370887	68.0642836519961	-0.505728232559661	0.035087434709908
RBBP4	88.7744202849078	70.6478734406381	-0.329497899283734	0.151976560576169
SYNC	0.370795387199119	0.469738498385926	0.341234540948801	0.30387914911628
KIAA1522	15.6836890377719	15.2243213171512	-0.0428870269088035	0.835853250570999
YARS	236.274171744044	133.918160700902	-0.819110311618621	0.00465861026264102
S100PBP	47.8589842848557	28.7602588274276	-0.734713119422785	0.0485375183907303
TMEM54	13.8757077758689	7.6739248754721	-0.854524815980929	0.0182187861215893
RNF19B	23.693046481749	77.7013921248847	1.71347673263525	1.41860710123309e-05
AK2	73.1856354793488	51.5245152189169	-0.506301485250603	0.0187023549246703
AZIN2	0.984710299143487	2.92454981012664	1.57044330831069	0.000734053879198631
TRIM62	4.59663285257725	18.9925567125319	2.04678478588494	5.81255074532637e-05
ZNF362	8.42000082641749	8.22108256574973	-0.0344919920058083	0.548536578822246
PHC2	30.1449827454831	47.4547686000138	0.654635163413101	0.00022962208249328
ZSCAN20	2.56426190022843	2.96360074565551	0.208807483038733	0.619345229573946
SMIM12	24.715061759959	20.7034116268985	-0.255521988726207	0.107168370531659
LOC653160	1.24971907899669	2.05274368212473	0.715949663367309	0.0820207887342213
ZMYM6NB	19.2444556929554	12.472601859848	-0.62568041533994	0.0563811850466582
ZMYM6	16.4917863008287	19.6304569137762	0.251346080876898	0.331344889475949
ZMYM1	3.78227703336166	2.99755734314677	-0.335467684939924	0.451151327443047
SFPQ	248.640011721366	452.09861162118	0.862579010328671	0.00231828356160154
ZMYM4	19.714330810001	22.0136189982168	0.159151601179491	0.590652149075128
KIAA0319L	31.429883859888	31.2603421080104	-0.00780337404146627	0.916334725510879
NCDN	27.3414938679557	25.180578591117	-0.118780636980305	0.0534378052057686
TFAP2E	0.556607029936624	0.424395595602321	-0.391249446024003	0.13976624603177
PSMB2	90.6957737260428	81.9068180026727	-0.147051776908864	0.259208210473469
C1orf216	21.7788294421893	15.0758056293053	-0.530691315148048	7.12943624900553e-05
CLSPN	18.7516223490385	43.1267936483981	1.20156904007794	4.69038081729739e-05
AGO4	10.5006838601655	6.2798902031658	-0.741672046349485	0.0601120837267282
AGO1	7.44810177568698	9.87716817624501	0.407224687683879	0.153282232900053
AGO3	5.20334322926761	10.1661010572417	0.966255696863816	0.0270243133003978
ADPRHL2	47.6559278516282	49.7780572040171	0.0628542441983578	0.646963353754276
TRAPPC3	95.1117997109999	65.091880786973	-0.547146734525717	0.0628591720453935
MAP7D1	96.5482253420029	102.194902881231	0.0820015952866058	0.491152219044597
THRAP3	99.9954282863505	172.472895957777	0.786435618185239	0.0242766943996485
SH3D21	1.42074642044578	3.86705091948411	1.44458468072643	0.000845661056305613
EVA1B	8.39993185582085	9.05675148896049	0.108616047433518	0.732939345035374
STK40	58.0854134162216	65.1158671821398	0.164833221373007	0.0624543112410362
LSM10	99.5699072353572	85.7979059294039	-0.214767349768192	0.0697709780463519
OSCP1	0.93699872766916	0.924709003362271	-0.0190476534740224	0.947023326376999
MRPS15	196.382638213621	95.8866566834952	-1.03426541662631	0.00754829491037073
LINC01137	6.00019043858501	4.46571149591622	-0.426118240900815	0.232376119217377
ZC3H12A	29.566218393652	63.23311817883	1.09673063375075	0.00112138340649833
MEAF6	24.1272434747282	24.1850563790535	0.003452803134349	0.955717322287843
SNIP1	13.8863456224995	21.0509244048113	0.600216602666611	0.01323103873507
GNL2	106.406080341245	100.474897779843	-0.0827454831845134	0.320224515205316
C1orf109	32.1180615083296	16.0556540668984	-1.00030338332878	0.00394280905629301
CDCA8	54.010312287044	129.52695803164	1.2619455975949	0.00361148922217943
EPHA10	1.0528823042689	1.47013199411932	0.481601516906304	0.0281065229490556
MANEAL	40.5583830500376	32.2339435020662	-0.331419438678182	0.174568795618433
YRDC	35.2512017315958	13.0232130538196	-1.43658701011582	0.00186432621175246
C1orf122	98.1600138912863	74.2245136818566	-0.403239717444445	0.422540629767543
MTF1	9.9986825056378	13.7717429462174	0.461901244709262	0.104590209497125
INPP5B	25.1676144463982	18.8872224213463	-0.414157921983998	0.0746272149165768
SF3A3	96.9992300080543	93.069518237546	-0.0596645557127082	0.389212955867202
FHL3	0.369206727692215	0.956749867965219	1.37371295475643	0.106588614159546
UTP11L	43.9227928333608	43.7242415728013	-0.00653643128748233	0.959117155785339
RRAGC	55.5697615423998	79.6536268489081	0.519440003626974	0.0125439452736401
AKIRIN1	74.779239253067	95.179592314022	0.348014480575022	0.067190103316799
