GNE781_0	JQ1_0	LOG2_FOLD_CHANGE	P_VALUE
KAZN	2.59788248048137	2.77874818443279	0.0970989310691441	0.668438414196829
TMEM51	1.62795265257199	1.41218453516001	-0.205130117821173	0.333905617256019
EFHD2	35.6826885586274	31.90171173975	-0.161590484805128	0.40327131759658
CASP9	7.89550342987681	8.20318228297442	0.0551524294025257	0.426632695489411
DNAJC16	11.4834547799321	12.8814210184323	0.165735013708022	0.53132215933672
AGMAT	16.191362941623	16.3674586634822	0.0156059027553309	0.688058637278276
DDI2	5.19478624736996	6.35164798816662	0.290066572730453	0.574897222265685
RSC1A1	6.16771412042992	7.35859969877338	0.254695358955181	0.685569424930507
PLEKHM2	57.3227810631453	61.2838743269972	0.0963989015291079	0.500925774923287
SLC25A34	1.53327788260526	1.83853605321034	0.261938281113828	0.456805135650574
UQCRHL	35.5467453723302	33.1103673829215	-0.102434455501298	0.692175902458334
FLJ37453	4.42848566609194	3.3452838103808	-0.40468483643095	0.274150750679189
SPEN	21.036482719492	22.6241466179034	0.104969867297291	0.759685583307397
ZBTB17	18.5314546754058	18.4209819045431	-0.00862616965237569	0.912087438369484
ARHGEF19	5.72233633290741	4.72848459666255	-0.275226398148425	0.239298688371523
RSG1	5.44630926892494	5.37983749953283	-0.0177163120402904	0.900939320477055
FBXO42	12.5894957272333	12.8003112374491	0.0239583925375725	0.810711125436325
SZRD1	94.8761923157181	101.811306517476	0.101779770660882	0.308181071594682
NECAP2	101.864761873117	104.704780619133	0.0396722488514648	0.385758711281021
CROCCP3	1.58774080168245	1.44890846406667	-0.132008957693971	0.522072767601394
NBPF1	5.56861403108683	5.70611852466122	0.0351914134129153	0.809155881693255
CROCCP2	89.7030386209196	78.3323050144987	-0.195549444258964	0.11944813449458
MST1P2	3.63682384896842	3.36645432181903	-0.111449160405896	0.591134488546524
MST1L	1.17866863757905	0.852515036386171	-0.467361001149473	0.0652560899981033
CROCC	9.8116657069944	8.04823384689487	-0.285825856472198	0.263857111032861
ATP13A2	15.7085595903977	15.5617569148697	-0.0135459484646075	0.882100520012868
SDHB	176.403766314683	160.903232745364	-0.132688051650439	0.59011339919894
RCC2	150.023111696348	137.5130037003	-0.125616719860303	0.427729064911936
ALDH4A1	10.5917141603743	9.95662845786291	-0.0892068930701082	0.36951076398488
IFFO2	9.09884610021642	9.26035024101165	0.0253831626687298	0.863913047483633
UBR4	22.0996191086246	23.4847568086548	0.0877031494629297	0.790865089514391
EMC1	27.9650761215628	29.0264502352827	0.0537418922283003	0.559105665727969
MRTO4	74.1060416286705	72.1110496637928	-0.0393708233208685	0.667170585707007
AKR7A3	0.828343152298974	0.539927236784112	-0.617463551601837	0.0990348321737235
LOC100506730	4.11629360932931	4.81318354693953	0.22564554911001	0.352229945120245
AKR7A2	39.9564569471596	37.8270333387404	-0.0790110263632684	0.638665625395952
PQLC2	9.46543485080216	8.34382508090575	-0.181959872527866	0.170694103008213
CAPZB	131.057942096443	135.367988466562	0.0466818303252603	0.141825560111248
MINOS1	54.2489858782514	46.8812821419006	-0.210584142175164	0.456946604117992
RPS14P3	3.43804660320643	3.46342895825209	0.0106119807373245	0.965910395025235
TMCO4	25.6330936009868	24.9221239559689	-0.0405805793577948	0.568637461887234
OTUD3	4.17571983926307	4.61021902034704	0.142810370527596	0.436788833915572
MUL1	36.3930815489279	37.9922783380188	0.0620420156248013	0.422200048576218
PINK1	28.9799641346675	28.0204011594179	-0.0485781988947371	0.36595942674381
PINK1-AS	5.22417247053686	6.14299564126541	0.233739832920783	0.427977296863823
DDOST	391.22114966392	415.193209125421	0.0857984818485005	0.519218241846977
HP1BP3	134.355760361571	148.106939305385	0.140581060591569	0.428795912943464
EIF4G3	18.3501436641311	20.6458537405837	0.17006071956104	0.5516319375697
ECE1	36.9442692935307	39.9783095286532	0.113866875095636	0.333326272180312
LOC100506801	1.91035104124875	2.21224236218941	0.211671680078436	0.340348019845329
NBPF3	6.57846071461791	7.62332475022037	0.212670286453217	0.242161239160434
USP48	74.1721179265936	77.5085957789575	0.0634793509210785	0.573624691805917
HSPG2	3.3549953906497	3.45179832657689	0.041037392299617	0.801473722996918
LOC101928043	1.89460401783485	1.69058581463227	-0.16437309936742	0.741931084485942
LINC00339	23.0325488347792	22.6565612787278	-0.0237451605603829	0.570732160137974
CDC42	155.343029376095	184.412237841993	0.247476892474289	0.228035552071908
ZBTB40	9.79764390494182	10.9337732488655	0.158284598506463	0.567678919554478
KDM1A	40.8509930179339	38.7311235426348	-0.0768777954558269	0.336808407512176
LUZP1	4.60815021121529	4.83110057567732	0.0681641427819187	0.804932755893611
LINC01355	2.16315447312716	2.20108468299526	0.0250779581960084	0.928988563012697
HNRNPR	68.7186113510319	76.2423130228946	0.149891004942858	0.339201093461679
ZNF436	3.02146311725872	3.33756987781783	0.143550711150539	0.540693341740889
ZNF436-AS1	1.07498132031631	1.06023894712955	-0.0199221475977556	0.955951168038387
ASAP3	0.13745314371582	0.10392927489526	-0.403337812193873	0.35905817147647
E2F2	87.9296815002144	89.4544321046529	0.0248027207282252	0.800661449382775
ID3	19.8107037295013	17.9785128557304	-0.140006440418928	0.606337583934283
MDS2	3.44300829906788	3.63841191760019	0.079639226489797	0.709760903617486
RPL11	3223.48323838097	3575.66585200394	0.149591440439742	0.421711654177422
TCEB3	31.3435906126482	32.8822171370959	0.0691371189641554	0.648673611372702
TCEB3-AS1	10.799624443801	11.1622445105027	0.0476460106405266	0.797902780680583
PITHD1	70.957188199834	68.0291727913277	-0.0607952949109936	0.554696588708232
LYPLA2	102.530298089492	93.407963219013	-0.134432841574998	0.393785091655108
GALE	18.6406652862266	16.7952659062723	-0.150398713953089	0.429385266460369
HMGCL	40.5417020697347	35.7708695254398	-0.180621470929	0.281504499349035
FUCA1	44.84480054341	49.6294413181507	0.146255490275778	0.327595081532385
PNRC2	159.19020729249	170.865382812459	0.102108547656389	0.309838014792933
SRSF10	21.4135144521471	23.8633554389166	0.156275320679141	0.270651401092163
IL22RA1	8.16282400059377	9.22901423350879	0.177108207860458	0.401622575256143
IFNLR1	29.239821090826	31.1518707662109	0.0913843202263235	0.55045580114436
GRHL3	15.8070614369549	17.6988804087457	0.163088908713528	0.427617441562551
STPG1	7.81472902201005	8.45517520507494	0.113638801724269	0.478433977237916
NIPAL3	44.3739908748162	47.1693516337646	0.0881354594205403	0.512864215642682
RCAN3AS	3.49590987752697	2.75900496711974	-0.341519939478749	0.335709561421617
RCAN3	15.2090722678318	17.0531481236236	0.165105941492444	0.396616223954022
NCMAP	0.419128481427579	0.623036684406393	0.571924550051237	0.086114173105966
SRRM1	74.8373439320948	79.5216492356673	0.0875893214250431	0.715336120777279
CLIC4	130.552760627616	152.608837096849	0.225205541766008	0.261815872639593
RUNX3	59.2345366558554	62.3113899771379	0.0730573158701492	0.66207174401835
SYF2	110.394252116716	103.270219721209	-0.0962407766762773	0.487616787798567
RSRP1	141.815412820287	126.651516813361	-0.163149981197284	0.0187967368396858
TMEM50A	124.315438006617	137.066761435064	0.140873293926315	0.213594212611531
TMEM57	24.4460268919529	26.7036287409501	0.127435793060789	0.42367060448968
LDLRAP1	147.691141192084	149.107166630606	0.0137663074533838	0.828975722079734
MAN1C1	12.0926833563476	11.6796202374066	-0.0501410471535602	0.424648352607342
SEPN1	15.3163965784806	17.3872351540339	0.182951618863747	0.551838949608111
MTFR1L	35.5499745632987	37.0719725359173	0.0604803529533532	0.619771917073164
AUNIP	4.32655720875017	4.69684810439138	0.118473458625669	0.570088704225468
PAQR7	0.68690373993063	0.631862253503182	-0.12049785546917	0.724377925986066
STMN1	302.176157537351	275.984591469395	-0.130802110745136	0.570477639107683
PAFAH2	10.6100222857657	10.8045859932365	0.0262161059598244	0.668771480182078
PDIK1L	15.8210515554589	17.9504275052679	0.182172710944222	0.264170324713479
ZNF593	104.458329595572	85.7892627335181	-0.284058540311858	0.418830938338943
CNKSR1	18.1712373724606	18.1228947798717	-0.00384324714220425	0.957446818407981
CEP85	18.8266323628534	21.840258573424	0.214214977691091	0.469699360072169
SH3BGRL3	153.896546476502	173.648932968991	0.174212688576658	0.459614671283038
UBXN11	20.577220722432	18.5688832650865	-0.148161082689294	0.193130107043571
CD52	6.85532683359452	10.0398312870446	0.550437671441279	0.343238243311878
DHDDS	22.7581931417314	22.9613471903489	0.0128212692141442	0.941492559531369
LOC101928324	1.01706742085024	0.744149343646529	-0.45075122725949	0.562212261451298
HMGN2	447.10949480598	496.572590511448	0.151376447535216	0.276552062874916
RPS6KA1	64.8024784885532	64.1537395362981	-0.0145156298654975	0.803466744932273
ARID1A	64.4863103224887	72.231453357955	0.163634272892583	0.602067624016274
PIGV	10.2834412787412	11.0346233708162	0.101714256269297	0.52800066971466
ZDHHC18	60.0609012045416	57.0802546230107	-0.0734343520864481	0.248266620806606
SFN	10.3956452731647	8.07004819278888	-0.365330117061641	0.336998729478409
GPN2	30.619019928792	31.582009443969	0.0446748623908417	0.603249139130257
GPATCH3	19.248595930917	16.7050807580188	-0.204466256569579	0.471932810023593
NUDC	141.935509060604	117.656019532046	-0.270660430493704	0.398454329531669
KDF1	14.241747904117	14.4458444205477	0.0205283173871457	0.774753245145598
TRNP1	0.300913464076967	0.259124091181268	-0.215705508666702	0.456426949598433
SLC9A1	11.8305090426598	12.168830744467	0.0406784005292184	0.748132874484338
WDTC1	42.3354817516226	44.8312906767244	0.0826387285230655	0.446700738402703
TMEM222	61.7211266911937	56.1257401674372	-0.13710183213555	0.162375366772559
ACTG1P20	1.11944705148326	1.16556088698045	0.0582380784060625	0.885523703974368
SYTL1	24.8313869191618	19.1976705438936	-0.371233579150235	0.0717982201358554
MAP3K6	1.17828460207562	1.22549826927554	0.0566803978871787	0.807718986645963
WASF2	65.6747477680789	69.9060050114747	0.0900776356730056	0.528238244730044
AHDC1	0.900583112912927	0.869156121923268	-0.0512440815465874	0.873473333897579
IFI6	12.7808834378055	9.91752178669268	-0.365935994643237	0.365034572030554
FAM76A	6.35151767578155	7.63644340297003	0.265799513258952	0.211783366305867
STX12	17.7127974831966	19.1835087046408	0.115074533342814	0.0750687720752395
PPP1R8	57.8146739870656	64.0315686542984	0.147347642994841	0.455226690787636
THEMIS2	0.5208804974294	0.453390056654035	-0.200199669842537	0.455757110355446
RPA2	66.0089671784426	66.4524233995807	0.00965978808573915	0.822118619489825
SMPDL3B	2.99558031543976	3.17367320839693	0.0833180676376156	0.574208889781757
XKR8	13.07425256968	11.3083358028792	-0.209341842696861	0.211790748781726
EYA3	23.4294880677039	26.3621529447967	0.17014276541973	0.456229281810869
DNAJC8	181.056738817164	207.181605271601	0.194454044258981	0.136534970613849
ATPIF1	221.588268492677	208.686484301453	-0.0865443365076691	0.387496567081126
SESN2	81.1191219051578	82.0353596627528	0.0162038523538918	0.863932227932877
MED18	34.0905356457088	31.8403700229756	-0.098514166112704	0.737357318711456
PHACTR4	18.8306698156845	19.6146034596382	0.0588438511396841	0.511675109964474
SNHG3	90.6766721462583	91.2943974465977	0.00979488280932228	0.921194556419659
RCC1	69.5531692260286	70.4930995540525	0.0193657881255108	0.71617440647784
SNORA73B	22.0312652099839	23.2880550671175	0.0800378075758575	0.860186735468294
TRNAU1AP	45.3389700382887	46.5564027452312	0.0382279725529096	0.399413447256301
SNHG12	101.538543997385	83.5040068507683	-0.282110147391486	0.00986929644505933
SNORD99	30.9293819782682	22.8345884615785	-0.437757217361413	0.385691474931992
SNORA61	58.6968307997776	66.7335938038184	0.185130588948838	0.739399894277577
SNORA44	29.3968807824655	31.1147350988569	0.0819348806152474	0.869927748940134
SNORA16A	27.8808877427606	33.4225186784309	0.261543959017033	0.219240405901795
TAF12	36.465845737919	38.807799425201	0.089800773887895	0.610931891901497
GMEB1	20.6363461667354	23.1176941060059	0.163809949717003	0.359219765031499
YTHDF2	73.7468359790977	88.8787081344541	0.269256693524757	0.328970937254243
EPB41	61.4101772835954	68.7734428345179	0.163373801498281	0.438862812051361
SRSF4	144.050818727797	146.495162707187	0.024275167193515	0.650507554256525
MECR	26.5228978728453	23.239930060469	-0.190632684867526	0.29560009865335
PTPRU	0.183156649607179	0.190544076407675	0.0570466787932511	0.905038769831959
MATN1-AS1	2.07471769412628	2.11530761259898	0.0279524354590107	0.905725312346788
LAPTM5	1384.72451797564	1567.80013477226	0.179142664575597	0.514559525222492
SDC3	1.24941261076346	1.22769386603761	-0.0252991371611058	0.841466874182166
PUM1	33.8906225864596	37.3900213219062	0.141767153860126	0.546980271740058
SNRNP40	63.3448220731654	69.502978563176	0.133848110591978	0.222594426484511
ZCCHC17	40.7529790765888	42.595088443232	0.0637815602800876	0.398537523798123
SERINC2	3.14287255073752	3.14380712533765	0.000428940623778379	0.997891058152839
TINAGL1	0.545850680645372	0.460750428917766	-0.24452084198447	0.331321833223847
PEF1	51.4521925190303	49.8545047679994	-0.0455086856453809	0.637744869460394
COL16A1	0.44948100802556	0.385222734073145	-0.222567311746063	0.665200639628196
ADGRB2	5.07727416289937	5.11014610301431	0.00931037462682281	0.862022489257064
PTP4A2	114.85983087179	115.61055030926	0.00939871782669058	0.797953021542645
KHDRBS1	126.378221374508	131.358798556916	0.055764970188788	0.235759706626844
TMEM39B	34.0776735146847	35.1705754391216	0.0455420936094712	0.598876000927505
KPNA6	30.8907620794733	34.0543405315754	0.140663231502928	0.431954132099478
TXLNA	56.7558818645097	61.2948587704847	0.110996156987369	0.483393648307516
CCDC28B	1.26290384947543	1.18107346535933	-0.0966460981523828	0.828068647671612
IQCC	4.85738599941521	4.106489801839	-0.242274421573223	0.129097822896033
TMEM234	9.02254008048816	7.41144045462564	-0.283779681387515	0.139203500144974
EIF3I	255.628429549686	281.932811169644	0.14130309405421	0.200895278160864
FAM167B	0.940390480159911	0.809983167508568	-0.21536800700166	0.669154663993132
HDAC1	104.226260718099	101.414991019453	-0.0394478978234435	0.593953523915838
MARCKSL1	37.6524095557187	36.2372329407937	-0.055269396698925	0.504668944041066
FAM229A	18.0583583352241	14.8606872925363	-0.281165904336301	0.300685543675785
BSDC1	42.7659462635607	46.1512480708127	0.109907201044038	0.363556137707488
ZBTB8A	4.65599084903017	5.24049035897615	0.170613590036742	0.34910889792584
ZBTB8OS	96.6403837370887	91.5290663622082	-0.0783962187176581	0.537223836293639
RBBP4	88.7744202849078	98.3836785045114	0.148274963355628	0.352857387507592
SYNC	0.370795387199119	0.489195052780196	0.399786517457605	0.0578424063856554
KIAA1522	15.6836890377719	16.0216431641654	0.0307571739596206	0.87801042125642
YARS	236.274171744044	238.937869980239	0.0161735989247866	0.76861660095078
S100PBP	47.8589842848557	53.006863380868	0.147389394578797	0.364622535197537
TMEM54	13.8757077758689	12.1178164477955	-0.195431604811924	0.243013434357136
RNF19B	23.693046481749	25.9131234969069	0.129219210456673	0.193270524355413
AK2	73.1856354793488	77.0458487415667	0.0741567147714787	0.33655975680649
AZIN2	0.984710299143487	0.964546181464866	-0.0298490327875079	0.922270532074711
TRIM62	4.59663285257725	4.97486367767807	0.114079554949731	0.507579431366074
ZNF362	8.42000082641749	8.90809266570773	0.0812961908300695	0.142123301763194
PHC2	30.1449827454831	29.9353703390236	-0.0100667852559577	0.701509911268809
ZSCAN20	2.56426190022843	3.14687119151453	0.295374508337703	0.486686134475644
SMIM12	24.715061759959	22.0888202492964	-0.162074144333241	0.209014753675541
LOC653160	1.24971907899669	1.49092382412387	0.254602716006478	0.500615027503303
ZMYM6NB	19.2444556929554	21.9952637704689	0.19275003559023	0.320116667638739
ZMYM6	16.4917863008287	18.9503488201518	0.200476732271211	0.425805436067397
ZMYM1	3.78227703336166	4.88072225903739	0.36783961894337	0.31804091841088
SFPQ	248.640011721366	264.118905746444	0.0871290970716521	0.410595598667273
ZMYM4	19.714330810001	24.0023503928354	0.28393094647741	0.357603505137445
KIAA0319L	31.429883859888	31.4927314794619	0.00288195202164855	0.967353818259741
NCDN	27.3414938679557	25.9068691890244	-0.0777573919349686	0.0940836310171337
TFAP2E	0.556607029936624	0.577190493454274	0.0523884082952175	0.852509145475175
PSMB2	90.6957737260428	98.3291539425316	0.116583904407057	0.309123425685338
C1orf216	21.7788294421893	20.5370303693479	-0.0846988301592813	0.0182345289220885
CLSPN	18.7516223490385	18.3257273054176	-0.0331449631037051	0.698012658006466
AGO4	10.5006838601655	10.9131508258816	0.0555844073050818	0.746875818512281
AGO1	7.44810177568698	8.34545709542433	0.164118283756436	0.503659987965201
AGO3	5.20334322926761	6.19308913703985	0.251220335631156	0.465645074582631
ADPRHL2	47.6559278516282	44.6211609683087	-0.0949276294442239	0.524754421930527
TRAPPC3	95.1117997109999	87.2069212536556	-0.125181694775476	0.428726751731946
MAP7D1	96.5482253420029	89.4149846286259	-0.110733115150876	0.406011787721729
THRAP3	99.9954282863505	111.853753372515	0.161679625780646	0.428993426688867
SH3D21	1.42074642044578	1.28832197165066	-0.141155890150565	0.584806890239462
EVA1B	8.39993185582085	5.69937704970445	-0.559573384917064	0.239128344852059
STK40	58.0854134162216	57.4455004150266	-0.0159820211581285	0.797790191222591
LSM10	99.5699072353572	107.41832168391	0.109458394791676	0.182943057417773
OSCP1	0.93699872766916	1.13586886438783	0.277677291890032	0.247582642055013
MRPS15	196.382638213621	209.010627447589	0.0899089105068509	0.291856807610571
LINC01137	6.00019043858501	5.28016277877275	-0.184425884599691	0.515582854319892
ZC3H12A	29.566218393652	29.1982444029696	-0.0180681032407712	0.906770644316602
MEAF6	24.1272434747282	25.6261324712192	0.0869526638767312	0.250671150214394
SNIP1	13.8863456224995	15.1426104041099	0.124946945275623	0.36840811850662
GNL2	106.406080341245	113.938924312148	0.0986800981951949	0.236029918516619
C1orf109	32.1180615083296	32.7019256741282	0.0259907709079874	0.745796679473096
CDCA8	54.010312287044	62.2033749385026	0.203757968126999	0.411312464749937
EPHA10	1.0528823042689	1.17188319532719	0.154484605031574	0.289793454274585
MANEAL	40.5583830500376	41.8356516137447	0.0447327687992634	0.789724373088307
YRDC	35.2512017315958	34.295885169402	-0.039636948768498	0.636407524705145
C1orf122	98.1600138912863	68.26195155547	-0.524053792624212	0.337562718195507
MTF1	9.9986825056378	10.8283015784191	0.11499706042408	0.622855864130287
INPP5B	25.1676144463982	25.7810626443448	0.0347432551931091	0.771145664708174
SF3A3	96.9992300080543	101.953261984156	0.0718627348074688	0.302054446647102
FHL3	0.369206727692215	0.243543873639564	-0.600247149484093	0.00643807904283015
UTP11L	43.9227928333608	46.4767964016543	0.0815408375579126	0.534257355475962
RRAGC	55.5697615423998	61.3232981547503	0.142135242144295	0.240143483394054
AKIRIN1	74.779239253067	81.0235797281119	0.115704032201196	0.410607300573863
NDUFS5	450.956947268717	413.696334661716	-0.124417530979576	0.642068282793874
MACF1	33.8942201304591	36.1437492496942	0.0927068907502249	0.761663183811183
KIAA0754	0.699313594792403	0.88586192360593	0.341142296423545	0.508393295544933
