GENE_ID	locusLine	bin_1_MM3_jia.bam
1_MACS_peak_70_lociStitched	chr1(.):2456986-2458799	1.012
3_MACS_peak_71_lociStitched	chr1(.):2472296-2481462	1.0073
1_MACS_peak_74_lociStitched	chr1(.):2487035-2488812	1.3563
1_MACS_peak_75_lociStitched	chr1(.):2508791-2510314	0.7957
1_MACS_peak_76_lociStitched	chr1(.):2516442-2518709	1.6263
1_MACS_peak_77_lociStitched	chr1(.):2573641-2574915	1.4204
1_MACS_peak_78_lociStitched	chr1(.):3540645-3542329	1.0947
1_MACS_peak_79_lociStitched	chr1(.):3566089-3566769	0.4757
3_MACS_peak_80_lociStitched	chr1(.):3582538-3590142	0.3521
1_MACS_peak_83_lociStitched	chr1(.):3688344-3689875	0.7085
1_MACS_peak_84_lociStitched	chr1(.):3712490-3713128	0.3994
1_MACS_peak_85_lociStitched	chr1(.):3772970-3774910	1.541
1_MACS_peak_86_lociStitched	chr1(.):3815919-3818152	3.9478
2_MACS_peak_87_lociStitched	chr1(.):4714360-4719944	0.5208
2_MACS_peak_89_lociStitched	chr1(.):4727650-4738792	0.8027
2_MACS_peak_91_lociStitched	chr1(.):4753013-4760287	0.3792
2_MACS_peak_93_lociStitched	chr1(.):4780780-4786356	0.3911
1_MACS_peak_95_lociStitched	chr1(.):4833372-4833960	0.4323
1_MACS_peak_96_lociStitched	chr1(.):4850961-4861952	1.0298
2_MACS_peak_97_lociStitched	chr1(.):4888317-4891477	0.4514
1_MACS_peak_99_lociStitched	chr1(.):5202521-5203109	0.4167
1_MACS_peak_100_lociStitched	chr1(.):5277033-5284422	0.737
2_MACS_peak_101_lociStitched	chr1(.):6051437-6055106	1.1133
1_MACS_peak_103_lociStitched	chr1(.):6085616-6086872	0.461
1_MACS_peak_104_lociStitched	chr1(.):6258925-6260312	0.5925
1_MACS_peak_105_lociStitched	chr1(.):6295250-6296597	0.9352
1_MACS_peak_106_lociStitched	chr1(.):6320080-6320808	0.5859
1_MACS_peak_107_lociStitched	chr1(.):6419174-6420505	0.5993
1_MACS_peak_108_lociStitched	chr1(.):6452829-6454659	2.8382
1_MACS_peak_109_lociStitched	chr1(.):6550504-6551287	0.5632
1_MACS_peak_110_lociStitched	chr1(.):6613942-6615091	0.8637
1_MACS_peak_111_lociStitched	chr1(.):6639253-6640831	1.6609
1_MACS_peak_112_lociStitched	chr1(.):6660685-6664583	2.0925
1_MACS_peak_113_lociStitched	chr1(.):6672535-6675865	1.2542
1_MACS_peak_114_lociStitched	chr1(.):6684420-6686643	1.4792
2_MACS_peak_115_lociStitched	chr1(.):6733276-6734892	0.4594
1_MACS_peak_117_lociStitched	chr1(.):6761043-6762116	1.1776
1_MACS_peak_118_lociStitched	chr1(.):6843637-6846621	2.756
1_MACS_peak_119_lociStitched	chr1(.):6880329-6881570	0.4421
1_MACS_peak_120_lociStitched	chr1(.):7830829-7832212	2.0452
1_MACS_peak_121_lociStitched	chr1(.):7842970-7845059	1.3732
1_MACS_peak_122_lociStitched	chr1(.):8013692-8014922	1.2209
2_MACS_peak_123_lociStitched	chr1(.):8020928-8028405	0.5255
2_MACS_peak_125_lociStitched	chr1(.):8440357-8443707	0.3029
1_MACS_peak_127_lociStitched	chr1(.):8454429-8459044	0.692
2_MACS_peak_128_lociStitched	chr1(.):8469003-8470549	0.4063
6_MACS_peak_130_lociStitched	chr1(.):8477856-8499957	0.9181
2_MACS_peak_136_lociStitched	chr1(.):8520143-8524970	0.5444
3_MACS_peak_138_lociStitched	chr1(.):8532007-8539058	0.6792
1_MACS_peak_141_lociStitched	chr1(.):8551474-8558580	1.6315
1_MACS_peak_142_lociStitched	chr1(.):8569456-8571428	0.7656
1_MACS_peak_143_lociStitched	chr1(.):8583449-8587036	1.0813
1_MACS_peak_144_lociStitched	chr1(.):8592739-8594341	0.6059
1_MACS_peak_145_lociStitched	chr1(.):8621395-8624136	0.5777
4_MACS_peak_146_lociStitched	chr1(.):8647469-8665349	0.4867
5_MACS_peak_150_lociStitched	chr1(.):8686861-8696054	0.5693
1_MACS_peak_155_lociStitched	chr1(.):8703042-8704369	0.4713
1_MACS_peak_156_lociStitched	chr1(.):8740045-8742439	0.8556
1_MACS_peak_157_lociStitched	chr1(.):8749892-8750582	0.3933
1_MACS_peak_158_lociStitched	chr1(.):8760288-8764037	0.9288
1_MACS_peak_159_lociStitched	chr1(.):8772771-8773524	0.4937
2_MACS_peak_160_lociStitched	chr1(.):8876535-8878961	1.436
1_MACS_peak_162_lociStitched	chr1(.):8889284-8890424	0.8852
2_MACS_peak_163_lociStitched	chr1(.):8932568-8939895	0.99
1_MACS_peak_165_lociStitched	chr1(.):9129116-9130179	0.5882
1_MACS_peak_166_lociStitched	chr1(.):9189202-9189861	0.5922
1_MACS_peak_167_lociStitched	chr1(.):9294055-9295794	1.3848
2_MACS_peak_168_lociStitched	chr1(.):9598854-9600640	1.637
1_MACS_peak_170_lociStitched	chr1(.):9648739-9649762	1.1754
2_MACS_peak_171_lociStitched	chr1(.):9746947-9750102	0.734
1_MACS_peak_173_lociStitched	chr1(.):9762599-9763514	0.5527
1_MACS_peak_174_lociStitched	chr1(.):9777122-9778556	0.7551
2_MACS_peak_175_lociStitched	chr1(.):9844161-9848466	0.4478
1_MACS_peak_177_lociStitched	chr1(.):9883261-9884798	0.6547
1_MACS_peak_178_lociStitched	chr1(.):9909497-9910982	0.8192
1_MACS_peak_179_lociStitched	chr1(.):9923845-9924574	0.4669
1_MACS_peak_180_lociStitched	chr1(.):9953209-9954322	0.5382
1_MACS_peak_181_lociStitched	chr1(.):9960567-9961035	0.3787
2_MACS_peak_182_lociStitched	chr1(.):9969556-9971699	1.5859
1_MACS_peak_184_lociStitched	chr1(.):10002413-10004152	1.5266
1_MACS_peak_185_lociStitched	chr1(.):10010118-10011594	0.674
1_MACS_peak_186_lociStitched	chr1(.):10020769-10021619	0.5859
1_MACS_peak_187_lociStitched	chr1(.):10092814-10094228	2.4639
1_MACS_peak_188_lociStitched	chr1(.):10270560-10271302	0.7735
1_MACS_peak_189_lociStitched	chr1(.):10458225-10460230	1.601
1_MACS_peak_190_lociStitched	chr1(.):10489997-10491499	1.1177
1_MACS_peak_191_lociStitched	chr1(.):10504378-10505667	0.6108
1_MACS_peak_192_lociStitched	chr1(.):10516703-10517929	0.5455
2_MACS_peak_193_lociStitched	chr1(.):10531730-10535764	0.6724
1_MACS_peak_195_lociStitched	chr1(.):10554747-10556123	0.7431
1_MACS_peak_196_lociStitched	chr1(.):10754242-10755054	0.3764
1_MACS_peak_197_lociStitched	chr1(.):10999145-11001124	0.9555
3_MACS_peak_198_lociStitched	chr1(.):11022565-11029674	0.5048
1_MACS_peak_201_lociStitched	chr1(.):11071875-11073775	2.3407
3_MACS_peak_202_lociStitched	chr1(.):11112679-11121060	0.51
1_MACS_peak_205_lociStitched	chr1(.):11159189-11160379	0.9663
1_MACS_peak_206_lociStitched	chr1(.):11209944-11211116	0.4383
1_MACS_peak_207_lociStitched	chr1(.):11286401-11288126	0.4724
1_MACS_peak_208_lociStitched	chr1(.):11321989-11323251	0.6117
1_MACS_peak_209_lociStitched	chr1(.):11333050-11334122	1.7979
1_MACS_peak_210_lociStitched	chr1(.):11714056-11715416	0.7224
1_MACS_peak_211_lociStitched	chr1(.):11724094-11725192	0.5669
1_MACS_peak_212_lociStitched	chr1(.):11740437-11742246	1.5228
1_MACS_peak_213_lociStitched	chr1(.):11843399-11845771	0.7418
1_MACS_peak_214_lociStitched	chr1(.):11850776-11851752	0.4078
1_MACS_peak_215_lociStitched	chr1(.):11864859-11867649	2.2789
1_MACS_peak_216_lociStitched	chr1(.):11967706-11970486	3.0822
1_MACS_peak_217_lociStitched	chr1(.):11985677-11987020	0.9357
1_MACS_peak_218_lociStitched	chr1(.):11994309-11995226	0.4543
1_MACS_peak_219_lociStitched	chr1(.):12039666-12041230	2.6395
1_MACS_peak_220_lociStitched	chr1(.):12079375-12080305	0.6705
1_MACS_peak_221_lociStitched	chr1(.):12100032-12101044	0.5863
1_MACS_peak_222_lociStitched	chr1(.):12111785-12112792	0.6979
1_MACS_peak_223_lociStitched	chr1(.):12289971-12290669	0.5027
1_MACS_peak_224_lociStitched	chr1(.):14025937-14029251	2.2145
1_MACS_peak_225_lociStitched	chr1(.):14055918-14060854	1.015
2_MACS_peak_226_lociStitched	chr1(.):14074760-14081147	0.9265
1_MACS_peak_228_lociStitched	chr1(.):15482424-15483745	0.5455
3_MACS_peak_229_lociStitched	chr1(.):15501884-15508573	0.6952
1_MACS_peak_232_lociStitched	chr1(.):15735921-15736869	0.4085
1_MACS_peak_233_lociStitched	chr1(.):15849964-15854114	2.4093
1_MACS_peak_234_lociStitched	chr1(.):15897360-15899354	0.7665
2_MACS_peak_235_lociStitched	chr1(.):15905666-15911834	0.2739
1_MACS_peak_237_lociStitched	chr1(.):15929526-15930591	0.8525
1_MACS_peak_238_lociStitched	chr1(.):15942839-15945376	1.2872
1_MACS_peak_239_lociStitched	chr1(.):16010055-16011684	1.7027
1_MACS_peak_240_lociStitched	chr1(.):16022991-16025098	0.7185
1_MACS_peak_241_lociStitched	chr1(.):16140021-16140525	0.3502
5_MACS_peak_242_lociStitched	chr1(.):16157190-16179737	1.2609
1_MACS_peak_247_lociStitched	chr1(.):16211774-16213903	0.971
1_MACS_peak_248_lociStitched	chr1(.):16242526-16243472	0.3835
1_MACS_peak_249_lociStitched	chr1(.):16274687-16277729	1.222
1_MACS_peak_250_lociStitched	chr1(.):16301837-16302818	0.9723
1_MACS_peak_251_lociStitched	chr1(.):16338919-16341968	1.2083
1_MACS_peak_252_lociStitched	chr1(.):16399911-16400910	0.9643
1_MACS_peak_253_lociStitched	chr1(.):16532508-16534341	1.5832
2_MACS_peak_254_lociStitched	chr1(.):16543377-16546739	0.2949
1_MACS_peak_256_lociStitched	chr1(.):16562800-16564421	0.8285
1_MACS_peak_257_lociStitched	chr1(.):16574151-16576434	0.7269
1_MACS_peak_258_lociStitched	chr1(.):16678062-16679734	1.1246
1_MACS_peak_259_lociStitched	chr1(.):16693426-16695144	2.3379
1_MACS_peak_260_lociStitched	chr1(.):16767074-16767872	0.6033
1_MACS_peak_261_lociStitched	chr1(.):16825363-16826408	0.4337
1_MACS_peak_262_lociStitched	chr1(.):16832381-16832951	0.4154
1_MACS_peak_264_lociStitched	chr1(.):16970320-16972187	1.3193
1_MACS_peak_265_lociStitched	chr1(.):16992172-16994312	5.0774
1_MACS_peak_266_lociStitched	chr1(.):17066089-17068296	4.9263
1_MACS_peak_267_lociStitched	chr1(.):17221404-17224091	5.1343
1_MACS_peak_268_lociStitched	chr1(.):17229248-17233404	6.1021
1_MACS_peak_269_lociStitched	chr1(.):17239907-17241450	0.7312
1_MACS_peak_270_lociStitched	chr1(.):17286953-17287935	0.619
1_MACS_peak_271_lociStitched	chr1(.):17338000-17338504	0.3556
1_MACS_peak_272_lociStitched	chr1(.):17345433-17346083	0.4239
1_MACS_peak_273_lociStitched	chr1(.):17372123-17372720	0.3747
1_MACS_peak_274_lociStitched	chr1(.):17379819-17380767	1.266
2_MACS_peak_275_lociStitched	chr1(.):17757965-17766386	0.5445
1_MACS_peak_277_lociStitched	chr1(.):19120348-19121553	0.6622
1_MACS_peak_278_lociStitched	chr1(.):19228426-19230098	1.8636
1_MACS_peak_279_lociStitched	chr1(.):19282295-19283285	0.5225
1_MACS_peak_280_lociStitched	chr1(.):19535849-19538413	2.3913
1_MACS_peak_281_lociStitched	chr1(.):19577447-19578858	2.0599
1_MACS_peak_282_lociStitched	chr1(.):19638043-19639584	0.8499
1_MACS_peak_283_lociStitched	chr1(.):19717314-19718441	0.4596
1_MACS_peak_284_lociStitched	chr1(.):19738009-19738776	0.4539
1_MACS_peak_285_lociStitched	chr1(.):19789657-19790275	0.397
1_MACS_peak_286_lociStitched	chr1(.):19811272-19813089	1.979
1_MACS_peak_287_lociStitched	chr1(.):19922364-19924283	2.3651
1_MACS_peak_288_lociStitched	chr1(.):20125547-20127339	0.9887
1_MACS_peak_289_lociStitched	chr1(.):20141629-20143216	0.4791
1_MACS_peak_290_lociStitched	chr1(.):20208742-20209853	1.6065
1_MACS_peak_291_lociStitched	chr1(.):20445678-20446620	0.4199
1_MACS_peak_292_lociStitched	chr1(.):20833884-20835174	1.1902
1_MACS_peak_293_lociStitched	chr1(.):20959765-20960971	1.1386
1_MACS_peak_294_lociStitched	chr1(.):20987115-20988674	0.6856
1_MACS_peak_295_lociStitched	chr1(.):21111969-21114995	2.5109
1_MACS_peak_296_lociStitched	chr1(.):21290911-21291976	0.4463
1_MACS_peak_297_lociStitched	chr1(.):21318658-21319868	0.4473
1_MACS_peak_298_lociStitched	chr1(.):21348172-21349808	1.1657
1_MACS_peak_299_lociStitched	chr1(.):21394853-21398341	0.7721
1_MACS_peak_300_lociStitched	chr1(.):21415701-21418127	0.5595
1_MACS_peak_301_lociStitched	chr1(.):21466399-21466865	0.3419
2_MACS_peak_302_lociStitched	chr1(.):21501501-21504091	1.5823
1_MACS_peak_304_lociStitched	chr1(.):21614501-21624022	1.3964
2_MACS_peak_305_lociStitched	chr1(.):21660594-21663998	0.4561
1_MACS_peak_307_lociStitched	chr1(.):21671535-21672222	0.6095
1_MACS_peak_308_lociStitched	chr1(.):22087525-22091903	0.7497
2_MACS_peak_309_lociStitched	chr1(.):22105720-22110478	2.3143
1_MACS_peak_311_lociStitched	chr1(.):22118249-22118736	0.3411
1_MACS_peak_312_lociStitched	chr1(.):22191399-22194761	1.2103
1_MACS_peak_313_lociStitched	chr1(.):22350908-22353340	2.2608
1_MACS_peak_314_lociStitched	chr1(.):22365956-22367015	0.4433
1_MACS_peak_315_lociStitched	chr1(.):22378571-22380734	3.0603
1_MACS_peak_316_lociStitched	chr1(.):22393923-22394563	0.3926
1_MACS_peak_317_lociStitched	chr1(.):22427140-22428620	0.4592
1_MACS_peak_318_lociStitched	chr1(.):22440186-22446630	0.7336
1_MACS_peak_319_lociStitched	chr1(.):22459734-22460964	0.515
1_MACS_peak_320_lociStitched	chr1(.):22468685-22470418	1.1149
1_MACS_peak_321_lociStitched	chr1(.):22744807-22747776	0.8122
4_MACS_peak_322_lociStitched	chr1(.):22773904-22783648	0.5311
1_MACS_peak_326_lociStitched	chr1(.):22817509-22824084	1.0965
1_MACS_peak_327_lociStitched	chr1(.):22833842-22835847	0.6148
1_MACS_peak_328_lociStitched	chr1(.):22867660-22868243	0.4266
1_MACS_peak_329_lociStitched	chr1(.):23345748-23347161	0.987
1_MACS_peak_330_lociStitched	chr1(.):23669635-23671997	2.0717
1_MACS_peak_331_lociStitched	chr1(.):23694090-23696383	1.8057
1_MACS_peak_332_lociStitched	chr1(.):23704393-23705360	0.6228
1_MACS_peak_333_lociStitched	chr1(.):23728244-23729552	0.563
1_MACS_peak_334_lociStitched	chr1(.):23750614-23751607	0.3801
1_MACS_peak_335_lociStitched	chr1(.):23810540-23811208	0.4557
2_MACS_peak_336_lociStitched	chr1(.):23850528-23858628	0.9329
1_MACS_peak_338_lociStitched	chr1(.):23917679-23921880	0.7812
1_MACS_peak_339_lociStitched	chr1(.):23939420-23940271	0.6957
1_MACS_peak_340_lociStitched	chr1(.):23945393-23946831	0.5574
1_MACS_peak_341_lociStitched	chr1(.):24018165-24019369	0.8171
1_MACS_peak_342_lociStitched	chr1(.):24069327-24070618	0.7017
1_MACS_peak_343_lociStitched	chr1(.):24104037-24105833	1.7355
1_MACS_peak_344_lociStitched	chr1(.):24117088-24118205	0.5844
1_MACS_peak_345_lociStitched	chr1(.):24126171-24128077	1.7755
1_MACS_peak_346_lociStitched	chr1(.):24151228-24152445	0.8586
1_MACS_peak_347_lociStitched	chr1(.):24194031-24195669	0.8355
2_MACS_peak_348_lociStitched	chr1(.):24284725-24292143	0.9557
2_MACS_peak_350_lociStitched	chr1(.):24305775-24307776	1.4446
1_MACS_peak_352_lociStitched	chr1(.):24477066-24478650	0.842
1_MACS_peak_353_lociStitched	chr1(.):24500515-24501055	0.3929
2_MACS_peak_354_lociStitched	chr1(.):24512478-24518891	0.9216
1_MACS_peak_356_lociStitched	chr1(.):24528352-24531312	1.317
2_MACS_peak_357_lociStitched	chr1(.):24553129-24555445	0.5439
1_MACS_peak_359_lociStitched	chr1(.):24647928-24649411	0.6261
1_MACS_peak_360_lociStitched	chr1(.):24671314-24671913	0.4677
1_MACS_peak_361_lociStitched	chr1(.):24677218-24679898	0.8398
1_MACS_peak_362_lociStitched	chr1(.):24699182-24700909	1.4134
2_MACS_peak_363_lociStitched	chr1(.):24710402-24719808	0.554
1_MACS_peak_365_lociStitched	chr1(.):24739644-24740312	0.4905
1_MACS_peak_366_lociStitched	chr1(.):24791902-24793711	0.439
2_MACS_peak_367_lociStitched	chr1(.):24861481-24863437	0.6354
1_MACS_peak_369_lociStitched	chr1(.):24968051-24971021	1.6915
2_MACS_peak_370_lociStitched	chr1(.):25020495-25024092	0.2573
1_MACS_peak_372_lociStitched	chr1(.):25031517-25032036	0.3668
1_MACS_peak_373_lociStitched	chr1(.):25052902-25054936	1.2339
2_MACS_peak_374_lociStitched	chr1(.):25069528-25076810	1.014
1_MACS_peak_376_lociStitched	chr1(.):25106890-25107699	0.4211
1_MACS_peak_377_lociStitched	chr1(.):25174517-25175444	0.564
1_MACS_peak_378_lociStitched	chr1(.):25254664-25257646	1.7187
1_MACS_peak_379_lociStitched	chr1(.):25291153-25292330	0.6485
1_MACS_peak_380_lociStitched	chr1(.):25347992-25351104	1.2505
4_MACS_peak_381_lociStitched	chr1(.):25558158-25574827	0.7794
1_MACS_peak_385_lociStitched	chr1(.):25593198-25594918	1.73
1_MACS_peak_386_lociStitched	chr1(.):25663417-25666196	1.9374
2_MACS_peak_387_lociStitched	chr1(.):25756064-25762788	1.0496
3_MACS_peak_389_lociStitched	chr1(.):25869867-25877300	0.7025
2_MACS_peak_392_lociStitched	chr1(.):25886628-25889867	0.6283
1_MACS_peak_394_lociStitched	chr1(.):25928250-25929837	0.4179
2_MACS_peak_395_lociStitched	chr1(.):25942336-25943938	0.6609
1_MACS_peak_397_lociStitched	chr1(.):25968508-25969772	0.42
1_MACS_peak_398_lociStitched	chr1(.):26002136-26003260	0.4433
2_MACS_peak_399_lociStitched	chr1(.):26055983-26058729	0.5058
1_MACS_peak_401_lociStitched	chr1(.):26097134-26099100	0.9284
3_MACS_peak_402_lociStitched	chr1(.):26125957-26137463	0.3612
1_MACS_peak_405_lociStitched	chr1(.):26145774-26147422	0.9413
1_MACS_peak_406_lociStitched	chr1(.):26185835-26186763	0.8479
1_MACS_peak_407_lociStitched	chr1(.):26201274-26202813	0.6428
1_MACS_peak_408_lociStitched	chr1(.):26231215-26233077	0.9579
1_MACS_peak_409_lociStitched	chr1(.):26323227-26324707	1.2292
1_MACS_peak_410_lociStitched	chr1(.):26361917-26362606	0.5552
5_MACS_peak_411_lociStitched	chr1(.):26436814-26456226	1.1387
1_MACS_peak_416_lociStitched	chr1(.):26496184-26497116	1.0753
1_MACS_peak_417_lociStitched	chr1(.):26560425-26561957	1.5687
1_MACS_peak_418_lociStitched	chr1(.):26605635-26607128	0.699
1_MACS_peak_419_lociStitched	chr1(.):26615806-26618414	0.8197
1_MACS_peak_420_lociStitched	chr1(.):26632676-26633629	0.4134
1_MACS_peak_421_lociStitched	chr1(.):26758315-26759490	0.7188
1_MACS_peak_422_lociStitched	chr1(.):26797813-26800641	2.1708
1_MACS_peak_423_lociStitched	chr1(.):26826624-26828396	2.4857
1_MACS_peak_424_lociStitched	chr1(.):26855776-26857088	0.8593
2_MACS_peak_425_lociStitched	chr1(.):26867709-26872923	0.8933
1_MACS_peak_427_lociStitched	chr1(.):26946152-26948463	1.8043
3_MACS_peak_428_lociStitched	chr1(.):27018595-27029528	0.9508
1_MACS_peak_431_lociStitched	chr1(.):27049253-27051648	0.6777
7_MACS_peak_432_lociStitched	chr1(.):27058939-27075063	0.5343
1_MACS_peak_439_lociStitched	chr1(.):27112187-27115887	1.6487
1_MACS_peak_440_lociStitched	chr1(.):27152431-27153915	0.8398
2_MACS_peak_441_lociStitched	chr1(.):27159184-27166909	0.7348
1_MACS_peak_443_lociStitched	chr1(.):27190193-27193005	1.0661
1_MACS_peak_444_lociStitched	chr1(.):27215787-27217502	1.6067
1_MACS_peak_445_lociStitched	chr1(.):27226063-27227591	1.2865
1_MACS_peak_446_lociStitched	chr1(.):27247470-27249072	1.3431
1_MACS_peak_447_lociStitched	chr1(.):27432733-27433672	0.6551
1_MACS_peak_448_lociStitched	chr1(.):27481092-27482570	0.8501
1_MACS_peak_449_lociStitched	chr1(.):27560954-27562643	0.989
1_MACS_peak_450_lociStitched	chr1(.):27648299-27649496	1.2269
1_MACS_peak_451_lociStitched	chr1(.):27667029-27669941	0.8718
1_MACS_peak_452_lociStitched	chr1(.):27691898-27693238	0.8263
1_MACS_peak_453_lociStitched	chr1(.):27718533-27719737	0.789
1_MACS_peak_454_lociStitched	chr1(.):27732968-27734305	0.499
1_MACS_peak_455_lociStitched	chr1(.):27744649-27745405	0.3651
2_MACS_peak_456_lociStitched	chr1(.):27760784-27766251	0.5933
1_MACS_peak_458_lociStitched	chr1(.):27771914-27772507	0.396
1_MACS_peak_459_lociStitched	chr1(.):27790900-27792140	0.4776
5_MACS_peak_460_lociStitched	chr1(.):27804306-27819628	0.6021
2_MACS_peak_465_lociStitched	chr1(.):27851805-27854812	0.8651
1_MACS_peak_467_lociStitched	chr1(.):27930239-27930818	0.4473
1_MACS_peak_468_lociStitched	chr1(.):27984972-27987289	1.5888
1_MACS_peak_469_lociStitched	chr1(.):27998351-27999433	0.5254
1_MACS_peak_470_lociStitched	chr1(.):28051595-28053539	1.4111
1_MACS_peak_471_lociStitched	chr1(.):28099025-28100733	0.9758
1_MACS_peak_472_lociStitched	chr1(.):28156628-28158185	1.0194
3_MACS_peak_473_lociStitched	chr1(.):28195422-28204502	1.0577
4_MACS_peak_476_lociStitched	chr1(.):28209758-28221120	0.9148
1_MACS_peak_480_lociStitched	chr1(.):28240327-28241840	1.475
1_MACS_peak_481_lociStitched	chr1(.):28285554-28287619	0.9777
2_MACS_peak_482_lociStitched	chr1(.):28361751-28364101	0.4458
5_MACS_peak_484_lociStitched	chr1(.):28392297-28406246	0.4624
1_MACS_peak_489_lociStitched	chr1(.):28413986-28417904	1.001
1_MACS_peak_490_lociStitched	chr1(.):28461420-28462711	0.4943
1_MACS_peak_491_lociStitched	chr1(.):28473511-28475722	0.8119
3_MACS_peak_492_lociStitched	chr1(.):28498464-28503528	0.6453
4_MACS_peak_495_lociStitched	chr1(.):28558751-28577032	0.7855
1_MACS_peak_499_lociStitched	chr1(.):28585184-28587084	0.9475
1_MACS_peak_500_lociStitched	chr1(.):28654793-28656508	1.6067
1_MACS_peak_501_lociStitched	chr1(.):28695662-28697195	1.6862
3_MACS_peak_502_lociStitched	chr1(.):28831721-28836960	0.633
1_MACS_peak_505_lociStitched	chr1(.):28844228-28845485	0.8279
1_MACS_peak_506_lociStitched	chr1(.):28878754-28880741	1.0515
2_MACS_peak_507_lociStitched	chr1(.):28906000-28909508	0.6755
1_MACS_peak_509_lociStitched	chr1(.):28918375-28919390	0.5152
2_MACS_peak_510_lociStitched	chr1(.):28968614-28976156	1.2177
1_MACS_peak_512_lociStitched	chr1(.):28994428-28996618	1.6723
1_MACS_peak_513_lociStitched	chr1(.):29062530-29064928	1.5833
1_MACS_peak_514_lociStitched	chr1(.):29111649-29112353	0.5114
1_MACS_peak_515_lociStitched	chr1(.):29210844-29215006	1.4282
1_MACS_peak_516_lociStitched	chr1(.):29240136-29242234	1.0234
1_MACS_peak_517_lociStitched	chr1(.):29252794-29255618	0.6677
1_MACS_peak_518_lociStitched	chr1(.):29312668-29313316	0.3942
2_MACS_peak_519_lociStitched	chr1(.):29507095-29509446	2.186
1_MACS_peak_521_lociStitched	chr1(.):29528511-29529488	0.5159
1_MACS_peak_522_lociStitched	chr1(.):29556920-29557674	0.7624
