2024-07-16 17:26:32 INFO	Starting bamliquidator_batch 1.4.0 with args {'bin_size': 100000, 'regions_file': '/data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MOLP-8.H3K27ac_ROSE/MOLP-8_StretchEnhancers_HG19_TSS_ENHANCER_GENES_-5000_+5000.gff', 'output_directory': '/data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MOLP-8.H3K27ac_ROSE/MOLP-8_StretchEnhancers_HG19_TSS_ENHANCER_GENES_-5000_+5000_MOLP-8.jin.bam', 'counts_file': None, 'flatten': False, 'extension': 200, 'sense': '.', 'match_bamToGFF': True, 'region_format': None, 'skip_plot': False, 'black_list': ['chrUn', '_random', 'Zv9_', '_hap'], 'quiet': False, 'number_of_threads': 0, 'xml_timings': False, 'bam_file_path': '/data/projects/MM_TRN/bam_files_jin/MOLP-8.jin.bam'}
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1451: bam file key 1 chr6_dbb_hap3 NM_138275 2971730 -> 2983421 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1452: bam file key 1 chr6_dbb_hap3 NM_001288 2978926 -> 2994912 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1453: bam file key 1 chr6_dbb_hap3 NM_025261 2966994 -> 2980080 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1454: bam file key 1 chr6_dbb_hap3 NM_013974 2975385 -> 2988608 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1455: bam file key 1 chr6_dbb_hap3 NR_024541 2960322 -> 2972412 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1456: bam file key 1 chr6_dbb_hap3 NM_021160 2935297 -> 2961709 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1457: bam file key 1 chr6_dbb_hap3 NM_001003693 2955255 -> 2968944 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1458: bam file key 1 chr6_dbb_hap3 NR_033488 2935297 -> 2961422 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1459: bam file key 1 chr6_dbb_hap3 NM_025258 3013952 -> 3035690 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1460: bam file key 1 chr6_dbb_hap3 NM_001039651 3011354 -> 3023206 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1461: bam file key 1 chr6_dbb_hap3 NM_002118 4178742 -> 4195184 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1462: bam file key 1 chr6_dbb_hap3 NM_006120 4192728 -> 4207240 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1463: bam file key 1 chr6_dbb_hap3 NM_002119 4248308 -> 4263737 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1464: bam file key 1 chr6_dbb_hap3 NM_005104 4221964 -> 4235624 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1465: bam file key 1 chr6_mcf_hap5 NM_002714 1945036 -> 1971876 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1466: bam file key 1 chr6_mcf_hap5 NM_001090 1916023 -> 1946163 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1467: bam file key 1 chr6_mcf_hap5 NR_030615 1928962 -> 1939048 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1468: bam file key 1 chr6_mcf_hap5 NM_001161376 1991673 -> 2007845 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1469: bam file key 1 chr6_mcf_hap5 NM_001031722 1971518 -> 2001456 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1470: bam file key 1 chr6_mcf_hap5 NR_033823 1971468 -> 2001456 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1471: bam file key 1 chr6_mcf_hap5 NM_014046 1962341 -> 1981030 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1472: bam file key 1 chr6_mcf_hap5 NM_021246 3057817 -> 3070264 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1473: bam file key 1 chr6_mcf_hap5 NM_001039651 3105469 -> 3117321 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1474: bam file key 1 chr6_mcf_hap5 NM_025258 3108067 -> 3129805 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1475: bam file key 1 chr6_mcf_hap5 NM_013974 3069499 -> 3082722 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1476: bam file key 1 chr6_mcf_hap5 NM_172166 3082408 -> 3115152 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1477: bam file key 1 chr6_mcf_hap5 NR_024541 3054437 -> 3066527 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1478: bam file key 1 chr6_mcf_hap5 NM_138275 3065843 -> 3077534 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1479: bam file key 1 chr6_mcf_hap5 NR_033488 3029405 -> 3055531 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1480: bam file key 1 chr6_mcf_hap5 NM_021160 3029405 -> 3055818 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1481: bam file key 1 chr6_mcf_hap5 NM_025261 3061107 -> 3074193 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1482: bam file key 1 chr6_mcf_hap5 NM_001003693 3049364 -> 3063053 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1483: bam file key 1 chr6_mcf_hap5 NM_001288 3073040 -> 3089028 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1484: bam file key 1 chr6_mcf_hap5 NM_002119 4303821 -> 4319252 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1485: bam file key 1 chr6_mcf_hap5 NM_002118 4234256 -> 4250698 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1486: bam file key 1 chr6_mcf_hap5 NM_006120 4248243 -> 4262755 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1487: bam file key 1 chr6_mcf_hap5 NM_005104 4268301 -> 4288033 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1488: bam file key 1 chr6_mcf_hap5 NM_001113182 4270529 -> 4288033 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1489: bam file key 1 chr6_mcf_hap5 NM_001199455 4271236 -> 4288842 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1490: bam file key 1 chr6_mcf_hap5 NM_001199456 4272725 -> 4288033 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1491: bam file key 1 chr6_qbl_hap6 NM_001090 1827075 -> 1857211 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1492: bam file key 1 chr6_qbl_hap6 NM_172166 2996362 -> 3028034 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1493: bam file key 1 chr6_qbl_hap6 NR_030615 1840016 -> 1850102 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1494: bam file key 1 chr6_qbl_hap6 NM_002714 1856089 -> 1882927 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1495: bam file key 1 chr6_qbl_hap6 NR_033823 1882519 -> 1912505 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1496: bam file key 1 chr6_qbl_hap6 NM_001161376 1902722 -> 1918888 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1497: bam file key 1 chr6_qbl_hap6 NM_014046 1873392 -> 1892081 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1498: bam file key 1 chr6_qbl_hap6 NM_001031722 1882569 -> 1912505 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1499: bam file key 1 chr6_qbl_hap6 NM_001288 2986987 -> 3002979 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1500: bam file key 1 chr6_qbl_hap6 NM_021246 2971771 -> 2984214 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1501: bam file key 1 chr6_qbl_hap6 NM_001003693 2963319 -> 2977009 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1502: bam file key 1 chr6_qbl_hap6 NM_021160 2943368 -> 2969788 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1503: bam file key 1 chr6_qbl_hap6 NM_013974 2983446 -> 2996669 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1504: bam file key 1 chr6_qbl_hap6 NR_024541 2968391 -> 2980481 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1505: bam file key 1 chr6_qbl_hap6 NM_138275 2979790 -> 2991481 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1506: bam file key 1 chr6_qbl_hap6 NR_033488 2943368 -> 2969501 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1507: bam file key 1 chr6_qbl_hap6 NM_025261 2975057 -> 2988143 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1508: bam file key 1 chr6_qbl_hap6 NM_005104 4163580 -> 4186419 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1509: bam file key 1 chr6_qbl_hap6 NM_002118 4129532 -> 4145973 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1510: bam file key 1 chr6_qbl_hap6 NM_006120 4143516 -> 4158028 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1511: bam file key 1 chr6_qbl_hap6 NM_001113182 4165808 -> 4186419 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1512: bam file key 1 chr6_qbl_hap6 NM_001199455 4166515 -> 4186419 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1513: bam file key 1 chr6_qbl_hap6 NM_001199456 4168004 -> 4186419 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1514: bam file key 1 chr6_qbl_hap6 NM_002119 4199052 -> 4214482 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1515: bam file key 1 chr6_mann_hap4 NM_001161376 1957887 -> 1974054 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1516: bam file key 1 chr6_mann_hap4 NR_033823 1937684 -> 1967670 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1517: bam file key 1 chr6_mann_hap4 NM_001031722 1937734 -> 1967670 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1518: bam file key 1 chr6_mann_hap4 NM_014046 1928557 -> 1947246 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1519: bam file key 1 chr6_mann_hap4 NR_030615 1895180 -> 1905266 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1520: bam file key 1 chr6_mann_hap4 NM_002714 1911253 -> 1938092 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1521: bam file key 1 chr6_mann_hap4 NM_001090 1882241 -> 1912381 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1522: bam file key 1 chr6_mann_hap4 NM_021160 2992615 -> 3019028 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1523: bam file key 1 chr6_mann_hap4 NR_033488 2992615 -> 3018741 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1524: bam file key 1 chr6_mann_hap4 NM_021246 3021025 -> 3033470 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1525: bam file key 1 chr6_mann_hap4 NM_001288 3036247 -> 3052235 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1526: bam file key 1 chr6_mann_hap4 NM_172166 3045614 -> 3063094 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1527: bam file key 1 chr6_mann_hap4 NM_013974 3032706 -> 3045929 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1528: bam file key 1 chr6_mann_hap4 NR_024541 3017645 -> 3029735 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1529: bam file key 1 chr6_mann_hap4 NM_138275 3029049 -> 3040741 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1530: bam file key 1 chr6_mann_hap4 NM_001003693 3012575 -> 3026267 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1531: bam file key 1 chr6_mann_hap4 NM_025261 3024313 -> 3037399 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1532: bam file key 1 chr6_mann_hap4 NM_002119 4424150 -> 4439580 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1533: bam file key 1 chr6_mann_hap4 NM_002118 4354616 -> 4371058 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1534: bam file key 1 chr6_mann_hap4 NM_006120 4368601 -> 4383111 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1535: bam file key 1 chr6_mann_hap4 NM_005104 4388663 -> 4411503 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1536: bam file key 1 chr6_mann_hap4 NM_001113182 4390891 -> 4411503 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1537: bam file key 1 chr6_mann_hap4 NM_001199455 4391598 -> 4411503 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1538: bam file key 1 chr6_mann_hap4 NM_001199456 4393087 -> 4411503 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1539: bam file key 1 chr6_ssto_hap7 NM_021246 3008949 -> 3021398 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1540: bam file key 1 chr6_ssto_hap7 NM_002119 4447675 -> 4463104 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1541: bam file key 1 chr6_ssto_hap7 NM_001161376 1942095 -> 1958259 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1542: bam file key 1 chr6_ssto_hap7 NR_030615 1879390 -> 1889476 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1543: bam file key 1 chr6_ssto_hap7 NM_001090 1866447 -> 1896586 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1544: bam file key 1 chr6_ssto_hap7 NM_014046 1912764 -> 1931453 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1545: bam file key 1 chr6_ssto_hap7 NM_002714 1895460 -> 1922299 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1546: bam file key 1 chr6_ssto_hap7 NR_033823 1921891 -> 1951878 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1547: bam file key 1 chr6_ssto_hap7 NM_001031722 1921941 -> 1951878 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1548: bam file key 1 chr6_ssto_hap7 NM_021160 2980531 -> 3006955 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1549: bam file key 1 chr6_ssto_hap7 NR_024541 3005569 -> 3017659 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1550: bam file key 1 chr6_ssto_hap7 NM_001003693 3000496 -> 3014187 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1551: bam file key 1 chr6_ssto_hap7 NR_033488 2980531 -> 3006668 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1552: bam file key 1 chr6_ssto_hap7 NM_138275 3016977 -> 3028668 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1553: bam file key 1 chr6_ssto_hap7 NM_013974 3020633 -> 3033856 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1554: bam file key 1 chr6_ssto_hap7 NM_172166 3033542 -> 3066268 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1555: bam file key 1 chr6_ssto_hap7 NM_001039651 3056585 -> 3068437 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1556: bam file key 1 chr6_ssto_hap7 NM_025261 3012241 -> 3025327 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1557: bam file key 1 chr6_ssto_hap7 NM_025258 3059183 -> 3080920 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1558: bam file key 1 chr6_ssto_hap7 NM_001288 3024174 -> 3040164 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1559: bam file key 1 chr6_ssto_hap7 NM_002118 4328159 -> 4344601 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1560: bam file key 1 chr6_ssto_hap7 NM_006120 4342146 -> 4356658 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1561: bam file key 1 chr6_ssto_hap7 NM_005104 4362204 -> 4435060 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1562: bam file key 1 chr6_ssto_hap7 NM_001113182 4364432 -> 4435060 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1563: bam file key 1 chr6_ssto_hap7 NM_001199455 4365139 -> 4435060 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1564: bam file key 1 chr6_ssto_hap7 NM_001199456 4416632 -> 4435060 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1565: bam file key 1 chr17_ctg5_hap1 NM_001193466 591171 -> 765700 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1566: bam file key 1 chr17_ctg5_hap1 NM_001193465 558497 -> 765700 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1567: bam file key 1 chr17_ctg5_hap1 NM_015443 591065 -> 765700 . 0
2024-07-16 17:26:33 WARNING	Excluding invalid region on line 1568: bam file key 1 chr17_ctg5_hap1 NR_034172 587235 -> 600386 . 0
2024-07-16 17:26:33 INFO	Liquidation completed: 0.413583 seconds
2024-07-16 17:26:33 INFO	Normalizing
2024-07-16 17:26:33 INFO	Post liquidation processing took 0.018267 seconds
2024-07-16 17:26:33 INFO	Writing bamToGff style matrix.txt file
2024-07-16 17:26:33 INFO	Writing matrix.txt took 0.012877 seconds
