#MM3_jia_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM3_jia_ROSE/MM3_jia_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM3_jia.bam
#Using cutoff of 9773.6174 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM3_jia.bam	enhancerRank	isSuperStretch
5_MACS_peak_8967_lociStitched	chr16	11761697	11784321	5	20499	19379.7184	129	1
5_MACS_peak_9411_lociStitched	chr16	68278510	68299785	5	17655	23017.4225	130	1
7_MACS_peak_22268_lociStitched	chr6	144650614	144679377	7	20416	18802.3731	131	1
9_MACS_peak_1730_lociStitched	chr1	155928419	155954428	9	19512	20284.4191	132	1
2_MACS_peak_10862_lociStitched	chr17	74256387	74272672	2	15924	24720.63	133	1
3_MACS_peak_11564_lociStitched	chr19	2081609	2097947	3	14566	25814.04	134	1
4_MACS_peak_17538_lociStitched	chr3	111832762	111854708	4	21031	17163.9666	135	1
6_MACS_peak_24062_lociStitched	chr8	33400680	33425500	6	18365	21409.732	136	1
5_MACS_peak_411_lociStitched	chr1	26436814	26456226	5	17707	22104.4444	137	1
5_MACS_peak_11905_lociStitched	chr19	12885699	12905374	5	13868	26094.9525	138	1
4_MACS_peak_12829_lociStitched	chr2	9678068	9697129	4	18305	21233.954	139	1
3_MACS_peak_9304_lociStitched	chr16	56963440	56982600	3	19046	19937.896	140	1
11_MACS_peak_17984_lociStitched	chr3	169647696	169674545	11	20224	17913.6528	141	1
10_MACS_peak_21110_lociStitched	chr6	25359281	25393400	10	19783	18553.9122	142	1
2_MACS_peak_5540_lociStitched	chr12	48196018	48215107	2	15990	23672.2689	143	1
4_MACS_peak_3869_lociStitched	chr11	10323748	10344864	4	16876	22486.4284	144	1
6_MACS_peak_14989_lociStitched	chr20	5621871	5642554	6	17395	21779.199	145	1
2_MACS_peak_14155_lociStitched	chr2	157188299	157200397	2	8149	29191.2642	146	1
8_MACS_peak_19757_lociStitched	chr5	56109230	56138161	8	17264	21394.4745	147	1
2_MACS_peak_13539_lociStitched	chr2	70309871	70323303	2	9809	27895.5776	148	1
6_MACS_peak_17999_lociStitched	chr3	169755105	169777799	6	18727	19010.7638	149	1
4_MACS_peak_6401_lociStitched	chr12	122227108	122245058	4	11773	26415.22	150	1
6_MACS_peak_130_lociStitched	chr1	8477856	8499957	6	17768	20290.9281	151	1
7_MACS_peak_23487_lociStitched	chr7	114555985	114578000	7	19755	16896.5125	152	1
8_MACS_peak_17477_lociStitched	chr3	101495749	101527649	8	19017	18189.38	153	1
5_MACS_peak_7660_lociStitched	chr14	91781761	91803884	5	18582	18857.6452	154	1
9_MACS_peak_2749_lociStitched	chr10	11704313	11730662	9	18705	18655.092	155	1
1_MACS_peak_4460_lociStitched	chr11	69453034	69470309	1	17276	20510.6075	156	1
1_MACS_peak_20990_lociStitched	chr6	13294868	13309537	1	14670	23490.9366	157	1
13_MACS_peak_13883_lociStitched	chr2	112184825	112211872	13	20010	15925.2736	158	1
3_MACS_peak_7133_lociStitched	chr14	23023908	23040267	3	13716	24370.0023	159	1
3_MACS_peak_16207_lociStitched	chr22	29206600	29227256	3	18343	18782.5008	160	1
3_MACS_peak_12867_lociStitched	chr2	11883022	11898380	3	14156	23880.1542	161	1
6_MACS_peak_11575_lociStitched	chr19	2253022	2274226	6	15517	22414.7484	162	1
3_MACS_peak_22756_lociStitched	chr7	25998547	26012533	3	12369	25352.4222	163	1
5_MACS_peak_25789_lociStitched	chr9	130659219	130681631	5	15463	22225.9804	164	1
8_MACS_peak_13159_lociStitched	chr2	40339664	40371662	8	19267	16741.3536	165	1
7_MACS_peak_2302_lociStitched	chr1	207978712	208002007	7	13929	23765.559	166	1
5_MACS_peak_18246_lociStitched	chr3	186703405	186721230	5	16342	21031.7175	167	1
2_MACS_peak_2479_lociStitched	chr1	226910404	226928177	2	17627	19257.0455	168	1
4_MACS_peak_6940_lociStitched	chr13	74528126	74550961	4	18366	17884.372	169	1
6_MACS_peak_4866_lociStitched	chr11	117856392	117883624	6	16833	19941.9936	170	1
5_MACS_peak_4238_lociStitched	chr11	63992861	64015180	5	12844	24178.1727	171	1
6_MACS_peak_21564_lociStitched	chr6	52382361	52404266	6	19072	15968.745	172	1
5_MACS_peak_21790_lociStitched	chr6	90052405	90071179	5	15204	21404.2374	173	1
4_MACS_peak_3548_lociStitched	chr10	106077002	106100143	4	15349	21234.1816	174	1
6_MACS_peak_2460_lociStitched	chr1	226535664	226561563	6	18035	17489.5947	175	1
4_MACS_peak_21484_lociStitched	chr6	42737991	42752813	4	10424	25492.3578	176	1
5_MACS_peak_1775_lociStitched	chr1	157474941	157498025	5	17018	18873.4784	177	1
3_MACS_peak_25785_lociStitched	chr9	130531950	130549595	3	12147	24145.418	178	1
6_MACS_peak_2723_lociStitched	chr10	11282066	11312666	6	17346	18274.32	179	1
8_MACS_peak_1218_lociStitched	chr1	94154401	94183084	8	17647	17683.0695	180	1
3_MACS_peak_7992_lociStitched	chr15	40384367	40402210	3	15428	20717.5073	181	1
2_MACS_peak_9472_lociStitched	chr16	71730999	71748710	2	17429	17748.1931	182	1
3_MACS_peak_16483_lociStitched	chr22	42140774	42159341	3	16878	18531.7227	183	1
3_MACS_peak_606_lociStitched	chr1	36849878	36867664	3	12459	23456.1768	184	1
5_MACS_peak_10574_lociStitched	chr17	55612121	55636242	5	16635	18833.6768	185	1
3_MACS_peak_16337_lociStitched	chr22	37758318	37776129	3	14806	21136.3137	186	1
2_MACS_peak_6183_lociStitched	chr12	109020483	109037505	2	16671	18713.9868	187	1
5_MACS_peak_25174_lociStitched	chr9	36988711	37012258	5	17907	16666.5666	188	1
4_MACS_peak_12955_lociStitched	chr2	25622622	25645837	4	15514	20083.2965	189	1
8_MACS_peak_15129_lociStitched	chr20	30271658	30300934	8	17459	17316.754	190	1
3_MACS_peak_21561_lociStitched	chr6	52353991	52369637	3	14045	21646.241	191	1
3_MACS_peak_18928_lociStitched	chr4	90210344	90229756	3	16043	19264.4688	192	1
5_MACS_peak_25526_lociStitched	chr9	105950410	105969768	5	18135	15892.918	193	1
2_MACS_peak_7909_lociStitched	chr15	31514735	31532111	2	16206	18915.5136	194	1
3_MACS_peak_24817_lociStitched	chr8	142125789	142142400	3	11814	23501.2428	195	1
6_MACS_peak_15548_lociStitched	chr20	52195010	52213614	6	17624	16457.0984	196	1
4_MACS_peak_15216_lociStitched	chr20	32988639	33009342	4	18055	15672.171	197	1
9_MACS_peak_19302_lociStitched	chr4	153406251	153436774	9	18359	15047.839	198	1
4_MACS_peak_1826_lociStitched	chr1	160606847	160628783	4	18272	15166.5504	199	1
3_MACS_peak_19314_lociStitched	chr4	153468633	153484735	3	15896	18836.1196	200	1
4_MACS_peak_12735_lociStitched	chr19	56145683	56167772	4	10728	23862.7467	201	1
1_MACS_peak_15453_lociStitched	chr20	45976041	45990170	1	14130	20761.1526	202	1
3_MACS_peak_10599_lociStitched	chr17	56401386	56417914	3	12459	22383.8704	203	1
5_MACS_peak_10891_lociStitched	chr17	75130779	75148616	5	14400	20364.5029	204	1
3_MACS_peak_25199_lociStitched	chr9	37322091	37339826	3	17504	15840.902	205	1
3_MACS_peak_9769_lociStitched	chr17	3807613	3826609	3	11467	22958.5656	206	1
2_MACS_peak_6949_lociStitched	chr13	74697857	74710997	2	13125	21369.582	207	1
7_MACS_peak_16915_lociStitched	chr3	32461099	32482835	7	17150	16123.7648	208	1
3_MACS_peak_1745_lociStitched	chr1	156115906	156136474	3	17241	15921.6888	209	1
6_MACS_peak_5017_lociStitched	chr11	130015344	130037611	6	16044	17557.5295	210	1
9_MACS_peak_8347_lociStitched	chr15	68479206	68503869	9	17084	15789.2526	211	1
4_MACS_peak_11926_lociStitched	chr19	13260485	13279258	4	13296	20635.2816	212	1
3_MACS_peak_4400_lociStitched	chr11	67194890	67212803	3	13757	20121.6729	213	1
3_MACS_peak_23331_lociStitched	chr7	101495306	101515057	3	16617	16282.7244	214	1
9_MACS_peak_21284_lociStitched	chr6	31781826	31804560	9	14045	19787.6736	215	1
3_MACS_peak_20834_lociStitched	chr6	286510	307794	3	14641	19055.5652	216	1
5_MACS_peak_15108_lociStitched	chr20	25260283	25281446	5	16283	16729.3515	217	1
4_MACS_peak_14319_lociStitched	chr2	173342273	173362605	4	17636	14230.3668	218	1
4_MACS_peak_17732_lociStitched	chr3	129023572	129048579	4	14690	18852.7773	219	1
3_MACS_peak_4895_lociStitched	chr11	118962979	118979360	3	9203	23488.7159	220	1
4_MACS_peak_7136_lociStitched	chr14	23056159	23074811	4	12912	20436.9964	221	1
11_MACS_peak_14331_lociStitched	chr2	173443469	173471823	11	16580	15577.6876	222	1
5_MACS_peak_13248_lociStitched	chr2	46783607	46803025	5	16464	15683.9186	223	1
5_MACS_peak_17030_lociStitched	chr3	45592121	45613249	5	16643	15283.9952	224	1
3_MACS_peak_2990_lociStitched	chr10	43891034	43905811	3	10450	22403.4097	225	1
1_MACS_peak_13197_lociStitched	chr2	43444557	43456716	1	12160	20966.9796	226	1
6_MACS_peak_24613_lociStitched	chr8	120915548	120935394	6	15075	17611.3404	227	1
4_MACS_peak_1507_lociStitched	chr1	145434459	145457400	4	14925	17781.5691	228	1
2_MACS_peak_23000_lociStitched	chr7	50343156	50359035	2	15619	16690.4169	230	1
3_MACS_peak_16495_lociStitched	chr22	42330859	42343528	3	11116	21593.0436	231	1
7_MACS_peak_20353_lociStitched	chr5	133967737	133986941	7	16077	15791.4492	232	1
8_MACS_peak_13797_lociStitched	chr2	102313039	102336331	8	16476	15109.5204	233	1
3_MACS_peak_9748_lociStitched	chr17	2295021	2306324	3	8620	23312.4375	234	1
5_MACS_peak_10918_lociStitched	chr17	76711523	76736464	5	16436	15124.2224	235	1
5_MACS_peak_9869_lociStitched	chr17	8053541	8068186	5	13096	19636.016	236	1
2_MACS_peak_13708_lociStitched	chr2	89047202	89058892	2	10749	21773.794	237	1
5_MACS_peak_4915_lociStitched	chr11	120568929	120586970	5	16461	14945.1644	238	1
4_MACS_peak_4487_lociStitched	chr11	72523904	72544676	4	12849	19706.3964	240	1
2_MACS_peak_13296_lociStitched	chr2	52564043	52583372	2	16457	14473.5552	241	1
2_MACS_peak_22754_lociStitched	chr7	25979946	25992510	2	9456	22250.844	242	1
2_MACS_peak_16733_lociStitched	chr3	13363229	13380643	2	16190	14727.0198	243	1
5_MACS_peak_10255_lociStitched	chr17	38251149	38270352	5	12765	19370.0661	244	1
6_MACS_peak_13677_lociStitched	chr2	87765619	87789179	6	15668	15561.38	245	1
2_MACS_peak_9604_lociStitched	chr16	85779374	85793724	2	14286	17465.385	246	1
3_MACS_peak_14051_lociStitched	chr2	136882584	136898396	3	14546	17065.8916	247	1
2_MACS_peak_21120_lociStitched	chr6	25402642	25417855	2	14919	16370.7093	248	1
2_MACS_peak_6180_lociStitched	chr12	108953849	108970375	2	13653	17991.8562	249	1
4_MACS_peak_19897_lociStitched	chr5	71586511	71604977	4	14650	16680.3378	250	1
2_MACS_peak_6440_lociStitched	chr12	123408419	123423369	2	14784	16467.425	251	1
3_MACS_peak_22399_lociStitched	chr6	157873844	157889824	3	14184	17282.37	252	1
8_MACS_peak_12291_lociStitched	chr19	39138105	39161329	8	15267	15585.6264	253	1
2_MACS_peak_15924_lociStitched	chr21	44772121	44784140	2	8409	22410.6274	254	1
2_MACS_peak_4454_lociStitched	chr11	69055210	69068285	2	10605	20787.9425	255	1
5_MACS_peak_14291_lociStitched	chr2	172170333	172192002	5	15181	15569.1765	256	1
2_MACS_peak_7911_lociStitched	chr15	31546338	31562795	2	12810	18670.4665	257	1
3_MACS_peak_16371_lociStitched	chr22	38699167	38714940	3	14708	16263.5403	258	1
2_MACS_peak_25179_lociStitched	chr9	37024132	37038493	2	13214	18089.1156	259	1
3_MACS_peak_17492_lociStitched	chr3	104232630	104246817	3	13689	17444.3352	260	1
3_MACS_peak_2110_lociStitched	chr1	189270053	189286364	3	16139	13605.0051	261	1
4_MACS_peak_4299_lociStitched	chr11	65306730	65326830	4	11426	19812.57	262	1
7_MACS_peak_832_lociStitched	chr1	51667379	51686665	7	14996	15141.4386	263	1
6_MACS_peak_7758_lociStitched	chr14	102275473	102294885	6	13680	17001.0296	264	1
9_MACS_peak_3186_lociStitched	chr10	73619821	73650514	9	14802	15337.2921	265	1
5_MACS_peak_19141_lociStitched	chr4	132114664	132131260	5	15687	13802.8932	266	1
6_MACS_peak_2673_lociStitched	chr10	5930579	5953144	6	14611	15560.824	267	1
4_MACS_peak_22235_lociStitched	chr6	143159745	143179753	4	15274	14413.7632	268	1
8_MACS_peak_2707_lociStitched	chr10	7510836	7535230	8	16401	12223.8334	269	1
4_MACS_peak_16468_lociStitched	chr22	41797027	41811031	4	9570	20800.1412	270	1
10_MACS_peak_6068_lociStitched	chr12	96878832	96910766	10	15014	14705.607	271	1
4_MACS_peak_9339_lociStitched	chr16	66549631	66562422	4	11471	19044.5199	272	1
5_MACS_peak_10409_lociStitched	chr17	44213814	44233224	5	15825	13060.989	273	1
3_MACS_peak_18690_lociStitched	chr4	48191218	48207604	3	13242	16980.8118	274	1
5_MACS_peak_5931_lociStitched	chr12	89736836	89751116	5	12935	17251.668	275	1
3_MACS_peak_22469_lociStitched	chr6	159224701	159241493	3	12132	18147.1144	276	1
4_MACS_peak_4874_lociStitched	chr11	118269068	118286795	4	13013	17110.1004	277	1
4_MACS_peak_21136_lociStitched	chr6	26183284	26207073	4	12648	17477.7783	278	1
2_MACS_peak_22483_lociStitched	chr6	159453948	159466806	2	10160	19881.0396	279	1
3_MACS_peak_4380_lociStitched	chr11	66880086	66891544	3	9503	20387.2194	280	1
5_MACS_peak_12386_lociStitched	chr19	42051405	42071993	5	14549	14846.0068	281	1
5_MACS_peak_26813_lociStitched	chrX	153706336	153727115	5	12186	17938.5107	282	1
5_MACS_peak_20698_lociStitched	chr5	173160728	173179088	5	13490	16169.652	283	1
3_MACS_peak_20001_lociStitched	chr5	88168355	88186962	3	15010	13828.7224	284	1
2_MACS_peak_2473_lociStitched	chr1	226839385	226854185	2	14594	14382.64	285	1
2_MACS_peak_8458_lociStitched	chr15	75331422	75342653	2	10175	19464.4461	286	1
7_MACS_peak_11962_lociStitched	chr19	14474074	14496521	7	13885	15308.854	287	1
6_MACS_peak_15774_lociStitched	chr21	34601542	34620640	6	14183	14839.146	288	1
8_MACS_peak_18302_lociStitched	chr3	194859773	194883593	8	15183	13146.258	289	1
2_MACS_peak_21898_lociStitched	chr6	108877766	108887980	2	9618	19666.0356	290	1
9_MACS_peak_5081_lociStitched	chr12	5139231	5162471	9	15550	12110.364	291	1
6_MACS_peak_5545_lociStitched	chr12	48258185	48280029	6	14280	14259.7632	292	1
3_MACS_peak_3095_lociStitched	chr10	63803184	63816400	3	12352	16883.44	293	1
4_MACS_peak_21924_lociStitched	chr6	109183853	109207488	4	13693	15124.0365	294	1
1_MACS_peak_11419_lociStitched	chr18	60821968	60831793	1	9826	19204.9275	296	1
5_MACS_peak_25579_lociStitched	chr9	112904357	112924933	5	14361	13785.92	297	1
2_MACS_peak_10389_lociStitched	chr17	43298370	43309244	2	10814	18229.1736	299	1
2_MACS_peak_23628_lociStitched	chr7	130784615	130797823	2	10357	18629.884	300	1
7_MACS_peak_19994_lociStitched	chr5	88114042	88134071	7	14659	13104.9747	301	1
6_MACS_peak_9989_lociStitched	chr17	19197310	19214797	6	12976	15687.5877	302	1
3_MACS_peak_20005_lociStitched	chr5	88562719	88578649	3	13513	14932.782	303	1
8_MACS_peak_7581_lociStitched	chr14	81925529	81955565	8	14813	12765.3	304	1
4_MACS_peak_21011_lociStitched	chr6	15239660	15258081	4	11607	17247.5823	305	1
7_MACS_peak_21405_lociStitched	chr6	36708954	36727172	7	14574	13138.8216	306	1
3_MACS_peak_10057_lociStitched	chr17	27037685	27056543	3	10732	18090.4794	307	1
