#MM3_jia_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM3_jia_ROSE/MM3_jia_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM3_jia.bam
#Using cutoff of 9773.6174 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM3_jia.bam	enhancerRank	isSuper
1_MACS_peak_12888_lociStitched	chr2	16828559	16848205	1	19647	23097.8022	130	1
5_MACS_peak_9411_lociStitched	chr16	68278510	68299785	5	17655	23017.4225	131	1
3_MACS_peak_9769_lociStitched	chr17	3807613	3826609	3	11467	22958.5656	132	1
7_MACS_peak_23506_lociStitched	chr7	115778403	115809531	7	22912	22897.7568	133	1
8_MACS_peak_5158_lociStitched	chr12	9859945	9896351	8	25753	22746.4688	134	1
7_MACS_peak_15834_lociStitched	chr21	36576802	36608029	7	20527	22708.2744	135	1
4_MACS_peak_3869_lociStitched	chr11	10323748	10344864	4	16876	22486.4284	136	1
3_MACS_peak_25538_lociStitched	chr9	108002985	108027839	3	20789	22415.8226	137	1
6_MACS_peak_11575_lociStitched	chr19	2253022	2274226	6	15517	22414.7484	138	1
2_MACS_peak_15924_lociStitched	chr21	44772121	44784140	2	8409	22410.6274	139	1
3_MACS_peak_2990_lociStitched	chr10	43891034	43905811	3	10450	22403.4097	140	1
5_MACS_peak_24687_lociStitched	chr8	126285224	126308713	5	18713	22396.7615	141	1
3_MACS_peak_10599_lociStitched	chr17	56401386	56417914	3	12459	22383.8704	142	1
2_MACS_peak_22754_lociStitched	chr7	25979946	25992510	2	9456	22250.844	143	1
6_MACS_peak_13712_lociStitched	chr2	89128845	89160960	6	29037	22230.003	144	1
5_MACS_peak_25789_lociStitched	chr9	130659219	130681631	5	15463	22225.9804	145	1
5_MACS_peak_411_lociStitched	chr1	26436814	26456226	5	17707	22104.4444	146	1
7_MACS_peak_13871_lociStitched	chr2	111793223	111820770	7	21409	22037.6	147	1
4_MACS_peak_15258_lociStitched	chr20	34188071	34208268	4	19032	21786.5039	148	1
6_MACS_peak_14989_lociStitched	chr20	5621871	5642554	6	17395	21779.199	149	1
2_MACS_peak_13708_lociStitched	chr2	89047202	89058892	2	10749	21773.794	150	1
3_MACS_peak_21561_lociStitched	chr6	52353991	52369637	3	14045	21646.241	151	1
3_MACS_peak_16495_lociStitched	chr22	42330859	42343528	3	11116	21593.0436	152	1
1_MACS_peak_4883_lociStitched	chr11	118658595	118664673	1	6079	21476.613	153	1
6_MACS_peak_24062_lociStitched	chr8	33400680	33425500	6	18365	21409.732	154	1
5_MACS_peak_21790_lociStitched	chr6	90052405	90071179	5	15204	21404.2374	155	1
8_MACS_peak_19757_lociStitched	chr5	56109230	56138161	8	17264	21394.4745	156	1
2_MACS_peak_6949_lociStitched	chr13	74697857	74710997	2	13125	21369.582	157	1
4_MACS_peak_3548_lociStitched	chr10	106077002	106100143	4	15349	21234.1816	158	1
4_MACS_peak_12829_lociStitched	chr2	9678068	9697129	4	18305	21233.954	159	1
4_MACS_peak_12639_lociStitched	chr19	50369794	50381933	4	7012	21178.9133	160	1
3_MACS_peak_16337_lociStitched	chr22	37758318	37776129	3	14806	21136.3137	161	1
5_MACS_peak_18246_lociStitched	chr3	186703405	186721230	5	16342	21031.7175	162	1
5_MACS_peak_3593_lociStitched	chr10	112167511	112191112	5	20024	21028.491	163	1
5_MACS_peak_17035_lociStitched	chr3	45633921	45659996	5	24128	21006.02	164	1
1_MACS_peak_13197_lociStitched	chr2	43444557	43456716	1	12160	20966.9796	165	1
4_MACS_peak_16468_lociStitched	chr22	41797027	41811031	4	9570	20800.1412	166	1
2_MACS_peak_4454_lociStitched	chr11	69055210	69068285	2	10605	20787.9425	167	1
1_MACS_peak_15453_lociStitched	chr20	45976041	45990170	1	14130	20761.1526	168	1
3_MACS_peak_7992_lociStitched	chr15	40384367	40402210	3	15428	20717.5073	169	1
4_MACS_peak_11926_lociStitched	chr19	13260485	13279258	4	13296	20635.2816	170	1
8_MACS_peak_15569_lociStitched	chr20	52523370	52559336	8	20390	20597.7282	171	1
1_MACS_peak_4460_lociStitched	chr11	69453034	69470309	1	17276	20510.6075	172	1
4_MACS_peak_7136_lociStitched	chr14	23056159	23074811	4	12912	20436.9964	173	1
3_MACS_peak_4380_lociStitched	chr11	66880086	66891544	3	9503	20387.2194	174	1
5_MACS_peak_10891_lociStitched	chr17	75130779	75148616	5	14400	20364.5029	175	1
6_MACS_peak_130_lociStitched	chr1	8477856	8499957	6	17768	20290.9281	176	1
9_MACS_peak_1730_lociStitched	chr1	155928419	155954428	9	19512	20284.4191	177	1
3_MACS_peak_4400_lociStitched	chr11	67194890	67212803	3	13757	20121.6729	178	1
10_MACS_peak_6827_lociStitched	chr13	49055953	49085358	10	22436	20107.139	179	1
4_MACS_peak_12955_lociStitched	chr2	25622622	25645837	4	15514	20083.2965	180	1
5_MACS_peak_18251_lociStitched	chr3	186727283	186750914	5	20895	19961.1057	181	1
6_MACS_peak_4866_lociStitched	chr11	117856392	117883624	6	16833	19941.9936	182	1
3_MACS_peak_9304_lociStitched	chr16	56963440	56982600	3	19046	19937.896	183	1
2_MACS_peak_22483_lociStitched	chr6	159453948	159466806	2	10160	19881.0396	184	1
4_MACS_peak_4299_lociStitched	chr11	65306730	65326830	4	11426	19812.57	185	1
9_MACS_peak_21284_lociStitched	chr6	31781826	31804560	9	14045	19787.6736	186	1
3_MACS_peak_14976_lociStitched	chr20	5092551	5109208	3	8252	19736.8793	187	1
4_MACS_peak_4487_lociStitched	chr11	72523904	72544676	4	12849	19706.3964	188	1
2_MACS_peak_21898_lociStitched	chr6	108877766	108887980	2	9618	19666.0356	189	1
5_MACS_peak_9869_lociStitched	chr17	8053541	8068186	5	13096	19636.016	190	1
4_MACS_peak_11545_lociStitched	chr19	1847645	1865701	4	8762	19467.9792	191	1
2_MACS_peak_8458_lociStitched	chr15	75331422	75342653	2	10175	19464.4461	192	1
2_MACS_peak_25746_lociStitched	chr9	127630405	127643172	2	9151	19416.0536	193	1
5_MACS_peak_8967_lociStitched	chr16	11761697	11784321	5	20499	19379.7184	194	1
5_MACS_peak_10255_lociStitched	chr17	38251149	38270352	5	12765	19370.0661	195	1
3_MACS_peak_18928_lociStitched	chr4	90210344	90229756	3	16043	19264.4688	196	1
2_MACS_peak_2479_lociStitched	chr1	226910404	226928177	2	17627	19257.0455	197	1
1_MACS_peak_11419_lociStitched	chr18	60821968	60831793	1	9826	19204.9275	198	1
5_MACS_peak_18036_lociStitched	chr3	171802224	171828441	5	23341	19201.3308	199	1
2_MACS_peak_15956_lociStitched	chr21	45570411	45581362	2	9237	19199.2932	200	1
3_MACS_peak_20834_lociStitched	chr6	286510	307794	3	14641	19055.5652	201	1
4_MACS_peak_23401_lociStitched	chr7	104649694	104659259	4	8284	19049.654	202	1
4_MACS_peak_9339_lociStitched	chr16	66549631	66562422	4	11471	19044.5199	203	1
6_MACS_peak_17999_lociStitched	chr3	169755105	169777799	6	18727	19010.7638	204	1
1_MACS_peak_12090_lociStitched	chr19	18388869	18393889	1	5021	18935.44	205	1
2_MACS_peak_7909_lociStitched	chr15	31514735	31532111	2	16206	18915.5136	206	1
3_MACS_peak_9806_lociStitched	chr17	4842285	4854794	3	9446	18909.8553	207	1
5_MACS_peak_1775_lociStitched	chr1	157474941	157498025	5	17018	18873.4784	208	1
5_MACS_peak_7660_lociStitched	chr14	91781761	91803884	5	18582	18857.6452	209	1
4_MACS_peak_17732_lociStitched	chr3	129023572	129048579	4	14690	18852.7773	210	1
3_MACS_peak_19314_lociStitched	chr4	153468633	153484735	3	15896	18836.1196	211	1
5_MACS_peak_10574_lociStitched	chr17	55612121	55636242	5	16635	18833.6768	212	1
7_MACS_peak_22268_lociStitched	chr6	144650614	144679377	7	20416	18802.3731	213	1
3_MACS_peak_16207_lociStitched	chr22	29206600	29227256	3	18343	18782.5008	214	1
2_MACS_peak_6183_lociStitched	chr12	109020483	109037505	2	16671	18713.9868	215	1
2_MACS_peak_7911_lociStitched	chr15	31546338	31562795	2	12810	18670.4665	216	1
9_MACS_peak_2749_lociStitched	chr10	11704313	11730662	9	18705	18655.092	217	1
2_MACS_peak_23628_lociStitched	chr7	130784615	130797823	2	10357	18629.884	218	1
10_MACS_peak_21110_lociStitched	chr6	25359281	25393400	10	19783	18553.9122	219	1
6_MACS_peak_14586_lociStitched	chr2	202069186	202099943	6	21389	18534.1682	220	1
3_MACS_peak_16483_lociStitched	chr22	42140774	42159341	3	16878	18531.7227	221	1
2_MACS_peak_14828_lociStitched	chr2	232570515	232579317	2	8473	18477.1584	222	1
3_MACS_peak_10965_lociStitched	chr17	79817351	79830507	3	10211	18438.134	223	1
2_MACS_peak_9675_lociStitched	chr16	89550739	89558292	2	6784	18364.3642	224	1
2_MACS_peak_15228_lociStitched	chr20	33291184	33298488	2	5143	18362.9864	225	1
3_MACS_peak_21699_lociStitched	chr6	74220667	74234257	3	7492	18303.012	226	1
6_MACS_peak_2723_lociStitched	chr10	11282066	11312666	6	17346	18274.32	227	1
2_MACS_peak_10389_lociStitched	chr17	43298370	43309244	2	10814	18229.1736	228	1
8_MACS_peak_17477_lociStitched	chr3	101495749	101527649	8	19017	18189.38	229	1
3_MACS_peak_22469_lociStitched	chr6	159224701	159241493	3	12132	18147.1144	230	1
3_MACS_peak_10057_lociStitched	chr17	27037685	27056543	3	10732	18090.4794	231	1
2_MACS_peak_25179_lociStitched	chr9	37024132	37038493	2	13214	18089.1156	232	1
7_MACS_peak_14517_lociStitched	chr2	197023062	197048328	7	21799	18085.4028	233	1
1_MACS_peak_10561_lociStitched	chr17	55332483	55339421	1	6939	18075.5714	234	1
1_MACS_peak_11537_lociStitched	chr19	1645664	1653803	1	8140	18063.6966	235	1
2_MACS_peak_6180_lociStitched	chr12	108953849	108970375	2	13653	17991.8562	236	1
7_MACS_peak_21099_lociStitched	chr6	25293997	25321179	7	21861	17972.7384	237	1
4_MACS_peak_13683_lociStitched	chr2	87796386	87822239	4	22062	17952.3232	238	1
5_MACS_peak_26813_lociStitched	chrX	153706336	153727115	5	12186	17938.5107	239	1
7_MACS_peak_17437_lociStitched	chr3	98474627	98504659	7	21529	17932.1072	240	1
3_MACS_peak_8854_lociStitched	chr16	2556598	2571066	3	7239	17914.2776	241	1
11_MACS_peak_17984_lociStitched	chr3	169647696	169674545	11	20224	17913.6528	242	1
4_MACS_peak_6940_lociStitched	chr13	74528126	74550961	4	18366	17884.372	243	1
4_MACS_peak_1507_lociStitched	chr1	145434459	145457400	4	14925	17781.5691	244	1
1_MACS_peak_24705_lociStitched	chr8	126441186	126449997	1	8812	17772.6681	245	1
2_MACS_peak_9472_lociStitched	chr16	71730999	71748710	2	17429	17748.1931	246	1
8_MACS_peak_1218_lociStitched	chr1	94154401	94183084	8	17647	17683.0695	247	1
2_MACS_peak_12306_lociStitched	chr19	39338614	39348856	2	7642	17642.8692	248	1
6_MACS_peak_24613_lociStitched	chr8	120915548	120935394	6	15075	17611.3404	249	1
2_MACS_peak_15185_lociStitched	chr20	32461131	32474061	2	11223	17560.233	250	1
6_MACS_peak_5017_lociStitched	chr11	130015344	130037611	6	16044	17557.5295	251	1
3_MACS_peak_15090_lociStitched	chr20	23329744	23344191	3	7622	17503.9852	252	1
6_MACS_peak_2460_lociStitched	chr1	226535664	226561563	6	18035	17489.5947	253	1
4_MACS_peak_21136_lociStitched	chr6	26183284	26207073	4	12648	17477.7783	254	1
2_MACS_peak_9604_lociStitched	chr16	85779374	85793724	2	14286	17465.385	255	1
1_MACS_peak_22165_lociStitched	chr6	136608650	136612690	1	4041	17465.324	256	1
3_MACS_peak_17492_lociStitched	chr3	104232630	104246817	3	13689	17444.3352	257	1
3_MACS_peak_2244_lociStitched	chr1	204474871	204492060	3	11098	17424.4893	258	1
2_MACS_peak_1764_lociStitched	chr1	156709645	156722471	2	10643	17413.8602	259	1
8_MACS_peak_15129_lociStitched	chr20	30271658	30300934	8	17459	17316.754	260	1
2_MACS_peak_18382_lociStitched	chr4	1712697	1725824	2	10986	17300.0733	261	1
3_MACS_peak_22399_lociStitched	chr6	157873844	157889824	3	14184	17282.37	262	1
2_MACS_peak_12513_lociStitched	chr19	47216580	47226600	2	9498	17260.452	263	1
5_MACS_peak_5931_lociStitched	chr12	89736836	89751116	5	12935	17251.668	264	1
4_MACS_peak_21011_lociStitched	chr6	15239660	15258081	4	11607	17247.5823	265	1
4_MACS_peak_17538_lociStitched	chr3	111832762	111854708	4	21031	17163.9666	266	1
2_MACS_peak_22770_lociStitched	chr7	26233458	26243022	2	8196	17153.034	267	1
3_MACS_peak_20338_lociStitched	chr5	132385935	132400399	3	5091	17122.4832	268	1
4_MACS_peak_4874_lociStitched	chr11	118269068	118286795	4	13013	17110.1004	269	1
1_MACS_peak_7917_lociStitched	chr15	31615285	31621853	1	6569	17074.1728	270	1
3_MACS_peak_16492_lociStitched	chr22	42314924	42325831	3	9870	17066.1829	271	1
3_MACS_peak_14051_lociStitched	chr2	136882584	136898396	3	14546	17065.8916	272	1
1_MACS_peak_23883_lociStitched	chr8	12610215	12617295	1	7081	17057.136	273	1
4_MACS_peak_25104_lociStitched	chr9	33286583	33299778	4	11552	17018.911	274	1
2_MACS_peak_23307_lociStitched	chr7	100025499	100034695	2	5242	17014.4392	275	1
6_MACS_peak_7758_lociStitched	chr14	102275473	102294885	6	13680	17001.0296	276	1
3_MACS_peak_18690_lociStitched	chr4	48191218	48207604	3	13242	16980.8118	277	1
2_MACS_peak_9837_lociStitched	chr17	7209676	7219571	2	6336	16962.9985	278	1
7_MACS_peak_23487_lociStitched	chr7	114555985	114578000	7	19755	16896.5125	279	1
1_MACS_peak_4408_lociStitched	chr11	67271667	67276992	1	5326	16888.77	280	1
3_MACS_peak_3095_lociStitched	chr10	63803184	63816400	3	12352	16883.44	281	1
3_MACS_peak_10708_lociStitched	chr17	62957282	62973039	3	9954	16872.5956	282	1
2_MACS_peak_10840_lociStitched	chr17	73774107	73783486	2	7783	16849.3735	283	1
1_MACS_peak_16472_lociStitched	chr22	41839729	41845278	1	5550	16771.2976	284	1
8_MACS_peak_13159_lociStitched	chr2	40339664	40371662	8	19267	16741.3536	285	1
5_MACS_peak_15108_lociStitched	chr20	25260283	25281446	5	16283	16729.3515	286	1
1_MACS_peak_8477_lociStitched	chr15	75742457	75749015	1	6559	16724.2116	287	1
2_MACS_peak_23000_lociStitched	chr7	50343156	50359035	2	15619	16690.4169	288	1
4_MACS_peak_19897_lociStitched	chr5	71586511	71604977	4	14650	16680.3378	289	1
5_MACS_peak_25174_lociStitched	chr9	36988711	37012258	5	17907	16666.5666	290	1
4_MACS_peak_12477_lociStitched	chr19	45942425	45959823	4	10535	16613.3502	291	1
2_MACS_peak_19321_lociStitched	chr4	153580241	153593925	2	10796	16595.9552	292	1
1_MACS_peak_4248_lociStitched	chr11	64544216	64547693	1	3478	16594.3302	293	1
1_MACS_peak_12720_lociStitched	chr19	55762482	55771709	1	9228	16543.0883	294	1
2_MACS_peak_6440_lociStitched	chr12	123408419	123423369	2	14784	16467.425	295	1
6_MACS_peak_15548_lociStitched	chr20	52195010	52213614	6	17624	16457.0984	296	1
1_MACS_peak_12700_lociStitched	chr19	54692563	54696283	1	3721	16445.004	297	1
2_MACS_peak_10459_lociStitched	chr17	46124594	46135871	2	6834	16426.0782	298	1
1_MACS_peak_24500_lociStitched	chr8	101961940	101966315	1	4376	16407.5625	299	1
4_MACS_peak_23772_lociStitched	chr7	150064160	150081291	4	10312	16380.6622	300	1
2_MACS_peak_21120_lociStitched	chr6	25402642	25417855	2	14919	16370.7093	301	1
3_MACS_peak_16655_lociStitched	chr3	3137035	3153778	3	10522	16351.2138	302	1
2_MACS_peak_22499_lociStitched	chr6	163826521	163838175	2	6710	16342.4042	303	1
