GENE_ID	locusLine	bin_1_MM10_jia.bam
NM_017709	chr1(.):118143603-118176011	1.2904
NM_032305	chr1(.):145451235-145475387	1.1586
NM_202004	chr1(.):145408190-145422545	0.1231
NM_006472	chr1(.):145433461-145447628	2.3631
NM_001039888	chr1(.):145465507-145480647	0.2891
NM_006099	chr1(.):145570987-145591546	0.6512
NM_006468	chr1(.):145587604-145615884	1.8668
NM_001012758	chr1(.):145581492-145594435	0.4195
NM_001161334	chr1(.):149749244-149788928	0.407
NM_001034077	chr1(.):149799220-149809616	1.01
NM_001005464	chr1(.):149807258-149817765	3.5414
NM_001040874	chr1(.):149808784-149819318	3.5386
NM_001123375	chr1(.):149779779-149790236	1.1607
NM_005850	chr1(.):149890210-149904702	1.3146
NM_016074	chr1(.):149866154-149877348	0.2561
NM_003528	chr1(.):149851009-149863232	4.8563
NM_003517	chr1(.):149853524-149863961	5.6639
NM_175065	chr1(.):149854018-149864466	5.6527
NM_014849	chr1(.):149869871-149894434	0.1741
NM_181873	chr1(.):149895542-149913266	1.4632
NM_001145862	chr1(.):149895542-149913791	1.4272
NR_036461	chr1(.):149816758-149827340	3.3681
NM_001040874	chr1(.):149817627-149828161	3.3587
NM_001005464	chr1(.):149819180-149829687	3.3603
NM_001034077	chr1(.):149827329-149837725	1.0337
NM_019032	chr1(.):150516897-150538412	2.9525
NM_207046	chr1(.):150589598-150606609	2.5088
NM_207047	chr1(.):150590753-150606609	2.6761
NR_036211	chr1(.):150519404-150529490	0.1102
NM_001197320	chr1(.):150542026-150557214	3.696
NM_001163258	chr1(.):150964300-150985854	0.537
NM_001163260	chr1(.):150964300-150984273	0.5664
NM_001040217	chr1(.):150964300-150984385	0.564
NM_020239	chr1(.):151018446-151037125	1.0963
NM_138278	chr1(.):151004028-151025076	0.2173
NM_006818	chr1(.):151027150-151045973	1.5709
NM_017860	chr1(.):151015258-151028871	0.52
NM_144618	chr1(.):151038079-151096007	0.3096
NM_014437	chr1(.):153926587-153945188	1.2993
NM_130898	chr1(.):153935396-153951832	1.3648
NM_181715	chr1(.):153915151-153936043	1.1268
NM_006694	chr1(.):153941744-153955451	0.5626
NM_002870	chr1(.):153949127-153963806	1.4396
NM_014856	chr1(.):153896976-153924154	0.5482
NM_001030	chr1(.):153958238-153969631	1.6061
NM_001018837	chr1(.):154240038-154253355	1.0781
NM_001098616	chr1(.):154174182-154198273	2.0999
NM_001127320	chr1(.):154187654-154240980	1.0638
NM_001010979	chr1(.):154166847-154183809	0.2971
NR_030600	chr1(.):154161140-154171219	0.0954
NM_014847	chr1(.):154188324-154248329	1.161
NM_020452	chr1(.):154295275-154328780	1.6088
NM_001005855	chr1(.):154293035-154315322	2.2915
NM_080429	chr1(.):154288591-154302801	3.2739
NM_006556	chr1(.):154892207-154914484	1.938
NM_001130041	chr1(.):154929773-154951959	3.7784
NM_001130040	chr1(.):154929773-154948223	3.7967
NM_201398	chr1(.):154950769-154970587	0.413
NM_015872	chr1(.):154970111-154995999	1.9066
NM_207196	chr1(.):155018761-155040252	0.2452
NM_001184892	chr1(.):154950769-154966488	0.477
NM_018655	chr1(.):154961061-154971791	0.2977
NM_001143687	chr1(.):155001281-155028406	0.1802
NR_024163	chr1(.):154942117-154956725	5.1291
NM_144622	chr1(.):154986002-155011257	0.1302
NM_138300	chr1(.):154924501-154939258	1.2982
NR_036212	chr1(.):154943168-154953259	6.6425
NR_027023	chr1(.):155526771-155538735	3.1309
NM_006912	chr1(.):155862600-155886177	0.3613
NM_001162384	chr1(.):155911629-155953336	2.1238
NM_181885	chr1(.):155906479-155917625	0.9505
NM_004723	chr1(.):155911629-155952966	2.1315
NM_014949	chr1(.):155877835-155909188	0.9916
NR_002974	chr1(.):155884699-155894833	0.2167
NR_003005	chr1(.):155890748-155900877	0.2586
NM_003145	chr1(.):155973838-155995758	0.7008
NM_005920	chr1(.):156428518-156475529	1.8875
NM_006365	chr1(.):156369054-156404184	0.1327
NM_004494	chr1(.):156706898-156726543	2.092
NM_001126051	chr1(.):156706898-156727024	2.044
NM_001126050	chr1(.):156706898-156727240	2.0235
NM_030980	chr1(.):156687412-156702705	1.0878
NM_001878	chr1(.):156664407-156680375	0.0631
NM_001142560	chr1(.):156693262-156711752	1.4886
NM_145729	chr1(.):156702093-156715923	0.9946
NM_031281	chr1(.):157478166-157527310	0.7386
NM_004833	chr1(.):159027274-159051647	1.7971
NM_003564	chr1(.):159882902-159900284	1.6953
NM_012337	chr1(.):159837153-159874906	0.0881
NM_001146172	chr1(.):159916281-159929044	0.0691
NM_001778	chr1(.):160643535-160686585	1.1586
NM_003037	chr1(.):160574890-160622081	0.1574
NM_021181	chr1(.):160704076-160729601	1.2334
NM_001033667	chr1(.):160760927-160777483	0.5217
NM_001039711	chr1(.):161085768-161107478	1.0721
NM_016406	chr1(.):161118533-161133646	1.605
NM_004550	chr1(.):161164104-161189184	0.3652
NM_000309	chr1(.):161131180-161146010	1.2806
NM_001643	chr1(.):161187082-161198418	0.392
NM_001185094	chr1(.):161082907-161095984	1.0336
NM_003779	chr1(.):161136100-161152314	1.9365
NM_012475	chr1(.):161124253-161140516	1.0122
NM_001039712	chr1(.):161085768-161107256	1.0824
NM_005600	chr1(.):161082861-161095984	1.0312
NM_001185093	chr1(.):161082906-161095984	1.0336
NM_032174	chr1(.):161190832-161205407	0.3078
NM_001166159	chr1(.):161166936-161189184	0.4037
NM_005099	chr1(.):161154537-161173845	1.007
NM_004106	chr1(.):161180086-161194038	0.1095
NM_001002901	chr1(.):161687456-161702933	0.1617
NM_007240	chr1(.):161714580-161731952	0.4164
NM_003115	chr1(.):162526295-162574633	0.8876
NM_015602	chr1(.):179846419-179894211	0.7583
NM_006469	chr1(.):185260521-185291461	1.1266
NM_001195216	chr1(.):197698138-197749623	1.0347
NM_017596	chr1(.):200933519-200997828	0.4056
NR_034150	chr1(.):203262885-203279453	1.6734
NM_006763	chr1(.):203269663-203283729	1.6745
NM_002023	chr1(.):203304751-203325289	0.0617
NR_027022	chr1(.):204332557-204343847	0.0871
NM_002646	chr1(.):204386757-204464474	0.1202
NM_032833	chr1(.):204367491-204385944	2.7837
NM_002393	chr1(.):204480510-204532248	0.7544
NM_001007544	chr1(.):206233871-206293647	0.6332
NM_148964	chr1(.):206312458-206337104	0.0479
NR_026817	chr1(.):207986723-208000941	3.6314
NR_029832	chr1(.):207970196-207980284	0.2736
NR_029518	chr1(.):207970787-207980868	0.2821
NM_153606	chr1(.):212792788-212805120	0.1315
NM_001030287	chr1(.):212733696-212799116	0.5791
NM_001674	chr1(.):212776993-212799116	1.333
NM_001748	chr1(.):223895118-223968720	0.3583
NM_001146068	chr1(.):223884294-223968720	0.3262
NM_025160	chr1(.):224567844-224627001	0.7756
NM_002296	chr1(.):225584203-225620784	0.6691
NM_194442	chr1(.):225584203-225621519	0.6575
NM_001172425	chr1(.):226119297-226134083	0.4398
NM_152608	chr1(.):226165402-226192066	1.1911
NR_002315	chr1(.):226245427-226264703	2.4017
NM_002107	chr1(.):226245420-226264703	2.4009
NM_001618	chr1(.):226543391-226600801	0.6485
NM_181441	chr1(.):228289379-228302013	1.0506
NR_037415	chr1(.):228279963-228290042	0.259
NM_001024227	chr1(.):228265850-228291913	2.3927
NM_001024226	chr1(.):228265360-228291913	2.3504
NM_024319	chr1(.):228283427-228296022	0.5486
NM_001159390	chr1(.):228322928-228341655	0.6961
NM_033445	chr1(.):228640064-228650560	1.2023
NM_001010858	chr1(.):228670067-228688889	2.688
NM_175055	chr1(.):228640807-228651259	1.2055
NM_182972	chr1(.):234735014-234750271	9.9203
NR_033927	chr1(.):234760056-234775526	0.0817
NM_014322	chr1(.):241751451-241808701	0.7204
NM_001821	chr1(.):241787166-241804232	1.4049
NM_031844	chr1(.):245008601-245032827	2.9026
NM_198076	chr1(.):244993638-245013359	2.6118
NR_026778	chr1(.):244998939-245015243	1.0894
NM_030645	chr1(.):249099650-249125154	0.9797
NM_024836	chr1(.):249127529-249148714	1.1383
NM_001136036	chr1(.):249139202-249158125	0.3597
NM_001193328	chr1(.):249139202-249158315	0.3572
NR_036070	chr1(.):249115575-249125642	2.2078
NM_004801	chr2(.):50140642-51264674	0.0943
NR_033872	chr2(.):70184394-70319147	0.6204
NR_015395	chr2(.):112119590-112257692	0.6976
NR_024373	chr2(.):112181885-112257692	1.1939
NM_001204	chr2(.):203236049-203437474	0.1807
NM_015488	chr2(.):219130114-219216516	0.3063
NM_022152	chr2(.):219133916-219162280	0.8236
NM_145693	chr2(.):11881739-11972533	0.5584
NM_170672	chr2(.):33656415-33794798	0.5745
NM_005813	chr2(.):37472645-37549222	0.8511
NM_012249	chr2(.):46764866-46816827	1.0985
NM_001190274	chr2(.):48029058-48137932	0.4931
NM_025133	chr2(.):48029058-48120858	0.1463
NM_001163561	chr2(.):47309129-47387517	0.061
NM_022893	chr2(.):60679328-60785633	0.264
NM_018014	chr2(.):60673301-60785633	0.2572
NM_020651	chr2(.):64314785-64376605	1.0108
NR_036586	chr2(.):65123973-65164581	0.65
NM_000945	chr2(.):68400988-68484651	0.5007
NM_002056	chr2(.):69541904-69619382	0.512
NM_001198954	chr2(.):86725552-86953245	0.2901
NR_024204	chr2(.):87749973-87826030	1.6386
NM_004836	chr2(.):88851258-88932094	1.1857
NM_004027	chr2(.):99056320-99212496	0.5823
NM_001566	chr2(.):99056320-99203284	0.6123
NR_029399	chr2(.):113912420-114210429	0.1453
NM_001172435	chr2(.):135804834-135933279	0.3026
NM_001077269	chr2(.):175419301-175552627	0.4783
NM_006164	chr2(.):178090032-178134859	0.7462
NM_001145413	chr2(.):178090032-178133617	0.7665
NM_014905	chr2(.):191740546-191834776	0.3869
NR_024415	chr2(.):192537797-192558248	1.2077
NM_001031716	chr2(.):192537860-192558248	1.2112
NM_004226	chr2(.):196993306-197041336	1.1987
NM_003879	chr2(.):201975889-202034003	1.7462
NM_001127184	chr2(.):201975815-202011323	2.6691
NM_001162407	chr2(.):201712731-201734284	1.9391
NM_004071	chr2(.):201712731-201734467	1.9235
NM_173822	chr2(.):201833440-201941392	0.1769
NM_015934	chr2(.):203125514-203173384	0.6418
NM_017844	chr2(.):241413838-241502405	0.1867
NM_001195381	chr2(.):241539824-241575676	0.0392
NM_003183	chr2(.):9624410-9700917	0.4167
NM_005742	chr2(.):10918516-10957960	0.9028
NM_002997	chr2(.):20395557-20429927	1.2318
NM_001006946	chr2(.):20395557-20430194	1.2227
NM_015376	chr2(.):33733941-33794798	0.2703
NM_001139488	chr2(.):33696320-33794798	0.7785
NM_144736	chr2(.):37453773-37481303	0.2659
NM_005760	chr2(.):37423774-37463740	0.2474
NM_012413	chr2(.):37566752-37605465	1.6716
NM_006887	chr2(.):43444540-43458745	2.0952
NR_027251	chr2(.):43449349-43460994	1.6754
NM_080653	chr2(.):46733985-46752096	0.0431
NM_173074	chr2(.):46803412-46849251	0.2532
NM_014171	chr2(.):46839324-46857881	0.3759
NM_001743	chr2(.):47382220-47408740	0.8529
NM_207521	chr2(.):55194326-55281326	0.6055
NM_207520	chr2(.):55194326-55282734	0.611
NM_007008	chr2(.):55194326-55242470	0.7685
NR_033837	chr2(.):64407212-64437619	0.2542
NM_017657	chr2(.):64746438-64825138	0.4779
NM_001193493	chr2(.):65210578-65256000	0.469
NM_003038	chr2(.):65211494-65256000	0.4769
NM_001002755	chr2(.):69618252-69669753	0.1663
NM_006196	chr2(.):70309584-70321334	5.8191
NR_024444	chr2(.):70346167-70357448	0.8101
NM_006636	chr2(.):74420689-74447424	0.7844
NM_018221	chr2(.):74378210-74410995	0.3241
NM_020122	chr2(.):85193230-85291595	0.3892
NM_001198951	chr2(.):86825515-86856000	1.0981
NM_001198952	chr2(.):86838539-86856000	1.835
NM_172003	chr2(.):114190267-114258781	0.284
NM_025052	chr2(.):135717272-135787248	0.0629
NM_006186	chr2(.):157175943-157194287	0.9804
NM_004288	chr2(.):158266130-158305604	1.6676
NM_001172712	chr2(.):174766186-174835430	0.4706
NM_001017371	chr2(.):174766186-174833947	0.479
NM_003387	chr2(.):175419301-175504307	0.7231
NR_036075	chr2(.):178115672-178125738	0.2703
NM_194247	chr2(.):178072421-178093685	1.5749
NM_000885	chr2(.):182316618-182407468	0.5427
NM_020342	chr2(.):196516851-196607426	0.2549
NM_001127257	chr2(.):196516531-196607426	0.2544
NM_012433	chr2(.):198251697-198304771	0.5348
NM_001005526	chr2(.):198278520-198304771	0.9803
NM_002156	chr2(.):198346307-198369640	1.2492
NM_001100819	chr2(.):198375770-198422515	0.2649
NM_025147	chr2(.):198313230-198344851	0.625
NM_199482	chr2(.):198375319-198422515	0.263
NM_002157	chr2(.):198359720-198373187	2.021
NM_199440	chr2(.):198346307-198369998	1.2322
NM_014670	chr2(.):201671646-201693560	0.66
NM_001142355	chr2(.):201749049-201773655	0.664
NM_130906	chr2(.):201730678-201758849	0.5737
NM_021824	chr2(.):201749107-201773655	0.6653
NM_001142356	chr2(.):201751640-201773655	0.7312
NM_002491	chr2(.):201931461-201955473	0.3739
NM_001127183	chr2(.):201978386-202033841	1.825
NM_032974	chr2(.):202042620-202099110	0.4854
NM_003352	chr2(.):203065902-203108322	0.1617
NR_003031	chr2(.):203152773-203162857	0.1242
NR_003694	chr2(.):203151039-203161151	0.1295
NR_003058	chr2(.):203136153-203146241	0.4661
NM_152862	chr2(.):219076873-219124071	0.5501
NM_000634	chr2(.):219022567-219036716	0.0511
NM_001077194	chr2(.):219120737-219133582	0.1773
NM_005731	chr2(.):219077119-219124071	0.5526
NM_001087	chr2(.):219123851-219139893	0.2896
NM_022572	chr2(.):219182901-219216516	0.0436
NM_001099285	chr2(.):232568234-232583250	2.2766
NR_036052	chr2(.):232573023-232583105	1.3232
NM_023083	chr2(.):241521132-241543526	0.536
NM_001033575	chr2(.):241494470-241508431	1.3607
NM_018226	chr2(.):241503103-241523143	0.4931
NM_014674	chr3(.):5224358-5266650	1.6802
NR_027007	chr3(.):9425536-9444174	2.5138
NM_001195099	chr3(.):15703743-15803058	0.1916
NM_001195098	chr3(.):15703743-15844691	0.5694
NM_015199	chr3(.):15703743-15906053	0.5633
NM_004947	chr3(.):50707671-51426629	0.081
NM_181780	chr3(.):112177812-112223408	1.0766
NM_015642	chr3(.):114051946-114871127	0.1027
NM_021082	chr3(.):121608170-121668034	0.1403
NM_016128	chr3(.):128963452-129001616	0.8782
NM_024947	chr3(.):169800367-169904537	0.4858
NM_001135095	chr3(.):171753343-172123492	0.4107
NM_022763	chr3(.):171752417-172123492	0.4099
NM_001134382	chr3(.):12933718-13119617	0.1795
NM_014869	chr3(.):12933718-13013960	0.052
NM_182666	chr3(.):23842438-23937807	0.6352
NM_178862	chr3(.):31569490-31682556	0.5261
NM_014831	chr3(.):36863307-36991548	0.1231
NM_001664	chr3(.):49391578-49454526	0.4586
NM_181042	chr3(.):52574367-52718739	0.1049
NM_018313	chr3(.):52574367-52724866	0.2186
NM_018397	chr3(.):53845386-53885419	0.041
NM_178504	chr3(.):57322726-57535071	0.0507
NM_001080448	chr3(.):96528424-97472786	0.1388
NM_024548	chr3(.):101438493-101491181	0.2343
NM_001004196	chr3(.):112046915-112086658	1.1321
NM_183061	chr3(.):111854751-112018074	0.1339
NM_001023571	chr3(.):121483609-121558926	0.6635
NM_001134422	chr3(.):133287433-133314118	1.454
NM_001134423	chr3(.):133288300-133314118	1.4997
NM_006506	chr3(.):141200925-141336197	0.1917
NM_001080412	chr3(.):141038054-141173632	2.1682
NM_016275	chr3(.):150316065-150353234	0.6709
NM_005067	chr3(.):150453909-150486263	0.7343
NM_001190242	chr3(.):159969773-160106554	0.0713
NM_001190241	chr3(.):159969773-160122320	0.3768
NM_002740	chr3(.):169935219-170028770	0.2314
NM_024665	chr3(.):176733541-176920048	0.4069
NM_130446	chr3(.):183200318-183278499	0.9905
NM_181573	chr3(.):186502681-186529484	0.3205
NM_002916	chr3(.):186502681-186529290	0.3228
NM_173216	chr3(.):186643314-186801341	0.5289
NM_003032	chr3(.):186734664-186801341	0.6279
NM_015453	chr3(.):9399716-9433475	0.3075
NM_001080517	chr3(.):9434402-9524838	0.707
NM_001167617	chr3(.):37030267-37097337	0.4934
NM_000249	chr3(.):37029840-37097337	0.496
NM_014805	chr3(.):37022356-37039795	1.5413
NM_199074	chr3(.):49052907-49065926	1.5924
NM_199073	chr3(.):49053617-49065926	1.6795
NM_017730	chr3(.):49062141-49136504	0.3503
NM_177939	chr3(.):49022340-49049581	0.4545
NM_018031	chr3(.):49039636-49058386	0.7505
NM_000884	chr3(.):49056761-49071875	1.5448
NM_018114	chr3(.):49047434-49063467	1.2785
NM_199070	chr3(.):49054073-49065926	1.7415
NM_001009996	chr3(.):49047434-49061017	1.4752
NR_029690	chr3(.):49053050-49063142	1.9849
NR_029948	chr3(.):49052580-49062667	1.9812
NM_000481	chr3(.):49449210-49465111	0.6357
NM_022171	chr3(.):49444638-49458909	1.5561
NM_032316	chr3(.):49454765-49471757	0.1932
NM_006010	chr3(.):51417691-51431828	1.5163
NM_013286	chr3(.):51423730-51440336	0.6477
NM_001010983	chr3(.):52723503-52745048	1.4093
NM_206825	chr3(.):52714935-52733510	1.3706
NR_003687	chr3(.):52719753-52729846	1.1636
NM_014041	chr3(.):52734856-52747197	2.0045
NR_003057	chr3(.):52721751-52731828	0.6037
NM_152932	chr3(.):52723503-52742622	1.4368
NR_003047	chr3(.):52718255-52728331	1.9218
NM_001193533	chr3(.):52739795-52809965	0.4004
NM_021237	chr3(.):53914225-53930989	1.8469
NM_022899	chr3(.):53896093-53921229	0.2749
NM_018725	chr3(.):53875576-53904827	0.0554
NM_177966	chr3(.):57536980-57552768	0.6812
NM_001660	chr3(.):57552089-57588215	0.9471
NM_032505	chr3(.):67043726-67066632	1.9809
NM_006100	chr3(.):98446571-98518236	0.6086
NM_014415	chr3(.):101363282-101400988	0.3896
NR_002941	chr3(.):101426277-101437260	0.0591
NM_000986	chr3(.):101394933-101410563	1.2568
NR_024407	chr3(.):101390273-101403057	1.0303
NM_018456	chr3(.):121549033-121610373	0.4443
NM_198490	chr3(.):128801417-128845619	1.0648
NM_000174	chr3(.):128774644-128786253	0.1057
NM_001127196	chr3(.):128881657-128907810	1.0239
NM_020701	chr3(.):128841258-128885073	0.4869
NM_020187	chr3(.):128992683-129029135	0.8115
NM_001006109	chr3(.):128992816-129029135	0.8133
NM_006026	chr3(.):129028613-129040120	1.3819
NR_026991	chr3(.):129030113-129048412	0.7323
NM_001145417	chr3(.):135862759-135918310	0.6625
NM_018133	chr3(.):135862759-135919688	0.6472
NM_014779	chr3(.):150121787-150182615	0.4697
NM_032025	chr3(.):150259573-150308803	0.6647
NM_014445	chr3(.):150254779-150269428	1.7298
NR_034007	chr3(.):156794455-156845791	0.2586
NM_020307	chr3(.):156860585-156883482	1.598
NM_173084	chr3(.):160148290-160172626	0.3666
NR_029663	chr3(.):160117375-160127473	5.1256
NM_005496	chr3(.):160113346-160157741	1.5414
NM_001002800	chr3(.):160112429-160157741	1.5117
NR_029525	chr3(.):160117532-160127613	5.0358
NM_018657	chr3(.):169485852-169512504	0.9319
NM_032487	chr3(.):169479710-169492683	1.8856
NM_001172780	chr3(.):169508428-169535574	0.0954
NM_001080460	chr3(.):169534709-169560560	0.0669
NR_001566	chr3(.):169477397-169487848	0.2761
NM_001185119	chr3(.):169487052-169512504	0.9724
NM_004593	chr3(.):185627357-185660924	1.363
NR_033752	chr3(.):185681266-185702578	0.051
NR_002989	chr3(.):186499463-186509641	2.0897
NM_001967	chr3(.):186496360-186512685	1.3315
NR_031650	chr3(.):186499460-186509566	2.1035
NR_002588	chr3(.):186500401-186510538	2.0931
NR_002587	chr3(.):186497584-186507654	2.0763
NR_002586	chr3(.):186500087-186510222	2.101
NM_003215	chr4(.):48132799-48276814	0.2641
NM_144571	chr4(.):78629540-78745544	0.6188
NM_198281	chr4(.):90160428-90234161	0.6107
NM_001008388	chr4(.):103785134-103818963	0.7593
NM_001102406	chr4(.):113213498-113368764	0.0926
NM_015130	chr4(.):141536935-141682471	0.3669
NM_021069	chr4(.):186501597-186882870	0.1429
NM_001145670	chr4(.):186501597-186738410	0.196
NM_001145671	chr4(.):186501597-186737225	0.1963
NM_001145672	chr4(.):186501597-186737048	0.1964
NM_003603	chr4(.):186501597-186738392	0.196
NM_001145673	chr4(.):186501597-186702066	0.2093
NM_152683	chr4(.):185565766-185621112	0.4492
NM_001042424	chr4(.):1868122-1988934	0.5679
NM_133330	chr4(.):1889508-1988930	0.5025
NM_133335	chr4(.):1889508-1988934	0.5025
NM_012318	chr4(.):1808205-1862974	0.2582
NM_175737	chr4(.):39403472-39458153	0.0766
NM_002913	chr4(.):39284075-39372995	0.4065
NM_004310	chr4(.):40193526-40251281	1.8128
NM_000809	chr4(.):46915916-47000580	0.3347
NM_001136570	chr4(.):77167852-77209929	0.0704
NM_001166693	chr4(.):87851153-88067206	0.2964
NM_005908	chr4(.):103547642-103687151	0.0661
NM_014822	chr4(.):119638977-119762326	0.5898
NM_057175	chr4(.):140217675-140316935	0.2742
NM_002039	chr4(.):144252982-144400718	0.6943
NM_033632	chr4(.):153237409-153461172	0.3714
NM_170710	chr4(.):176981984-177108979	0.8662
NM_002199	chr4(.):185303875-185400726	0.5921
NM_001145674	chr4(.):186501597-186583123	0.3446
NM_152775	chr4(.):186361337-186397913	0.3963
NM_007331	chr4(.):1889508-1949302	0.6811
NM_133334	chr4(.):1897352-1955545	0.7027
NR_030641	chr4(.):1983110-1993204	0.0755
NR_003004	chr4(.):1971362-1981487	0.2235
NM_182485	chr4(.):14999297-15076777	0.4325
NM_031889	chr4(.):71489460-71517536	0.1198
NM_144646	chr4(.):71516257-71537348	0.6293
NM_020368	chr4(.):71549195-71561268	0.6287
NM_014961	chr4(.):71582695-71664274	0.0937
NM_001130709	chr4(.):71565653-71660614	0.1447
NM_017426	chr4(.):77030816-77074655	0.2157
NM_005506	chr4(.):77074893-77140035	0.6291
NM_020236	chr4(.):78778804-78878944	0.2653
NM_031369	chr4(.):83269466-83300149	0.9026
NM_144645	chr4(.):87792357-87818575	0.0471
NM_181891	chr4(.):103712132-103753708	1.78
NM_181890	chr4(.):103712132-103795032	1.1857
NM_181892	chr4(.):103712132-103753340	1.795
NM_003340	chr4(.):103712132-103754105	1.7638
NM_181893	chr4(.):103712132-103795003	1.186
NM_181889	chr4(.):103712132-103754307	1.7555
NM_025212	chr4(.):105388342-105417467	1.0589
NM_018569	chr4(.):113147894-113196211	0.2752
NM_052864	chr4(.):113191781-113212059	1.4532
NM_001184988	chr4(.):140206070-140228705	0.9341
NM_001184986	chr4(.):140206070-140227364	0.9852
NM_002494	chr4(.):140206070-140227388	0.9842
NM_032623	chr4(.):140182316-140206492	0.1318
NR_033797	chr4(.):153452415-153465415	2.0572
NR_036092	chr4(.):153405478-153415568	0.4223
NM_080874	chr4(.):177129825-177195373	0.1373
NM_021928	chr4(.):177236089-177258396	2.547
NM_032991	chr4(.):185543849-185575629	0.8858
NR_028085	chr4(.):186315693-186352139	1.0432
NM_018409	chr4(.):186280031-186305152	0.0873
NM_181726	chr4(.):186312839-186326390	0.9351
NM_001114357	chr4(.):186345544-186375821	0.6656
NM_001114107	chr4(.):186416814-186461712	0.0645
NM_002372	chr5(.):109020155-109208429	0.1722
NM_001131005	chr5(.):88009057-88204922	0.9828
NM_002397	chr5(.):88009057-88184283	1.0338
NM_001193349	chr5(.):88009057-88124744	0.4248
NM_152756	chr5(.):38933021-39079501	0.2733
NM_022913	chr5(.):56464774-56565506	0.6416
NM_001127235	chr5(.):56466274-56565506	0.6504
NM_133342	chr5(.):68660638-68715630	0.8742
NM_133343	chr5(.):68660123-68715630	0.869
NM_133340	chr5(.):68661861-68715630	0.8908
NM_133339	chr5(.):68662280-68715630	0.8951
NM_002873	chr5(.):68661531-68715628	0.8864
NR_027435	chr5(.):90671163-90721532	1.2234
NM_012081	chr5(.):95215801-95302775	0.6444
NM_001077654	chr5(.):118599417-118735294	0.3094
NM_003060	chr5(.):131700400-131736306	0.0551
NM_001020825	chr5(.):142652495-142788254	0.3942
NM_001018076	chr5(.):142652495-142789045	0.3921
NM_001018075	chr5(.):142652495-142820077	0.3253
NM_001171805	chr5(.):6709717-6762161	0.6922
NM_001171806	chr5(.):6741100-6762161	0.1101
NM_022130	chr5(.):32119823-32179425	0.8377
NM_006713	chr5(.):32580604-32609185	1.7538
NM_153013	chr5(.):36187693-36247258	0.5536
NM_001085411	chr5(.):36187693-36246900	0.5567
NM_002184	chr5(.):55225924-55295821	0.4666
NM_001127236	chr5(.):56504900-56565506	0.1525
NM_001015891	chr5(.):68642552-68670840	1.3845
