GENE	H3k27me3_26_DMSO_compare_TSS_SIGNAL	H3k27me3_26_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
DLX5	1957.0992	280.364	-1676.7352	0.125304407241201	-2.80334386626542
NODAL	2273.1828	614.0589	-1659.1239	0.212680116112205	-1.88826475500594
LMOD1	2856.2	1230.9559	-1625.2441	0.301176644619795	-1.21431792787362
SERINC2	2129.4603	514.362	-1615.0983	0.194552409970973	-2.04963186526413
CITED1	1817.0182	259.675	-1557.3432	0.125042543597677	-2.8067938387504
GSX2	1953.957	416.2448	-1537.7122	0.175615764024818	-2.23089456447912
SPHK1	2055.4164	517.9005	-1537.5159	0.20125795621985	-1.98868383791312
MATN3	1852.2232	328.6976	-1523.5256	0.150715055769105	-2.49442513169189
SEZ6L	1503.084	0	-1503.084	0	-8
PDE4DIP	2130.6992	667.2456	-1463.4536	0.238477042148937	-1.6750371440262
CECR6	1597.9442	149.058	-1448.8862	0.0853221592966511	-3.42227131791004
TNFRSF8	2914.6	1466.2281	-1448.3719	0.334691995789563	-0.991188341485895
DENND5A	2005.0932	558.3452	-1446.748	0.217811046288454	-1.84444003987945
SHISA4	2625.6552	1230.9559	-1394.6993	0.319180718014321	-1.09289839750776
ZBTB16	1550.3748	156.8025	-1393.5723	0.0918489836995841	-3.30559655976199
C1orf95	2581.0928	1228.371	-1352.7218	0.322452466932485	-1.07123565472183
AIM1	2742.639	1398.8875	-1343.7515	0.337770988547339	-0.971284795753918
AMPD3	1760.8476	418.6854	-1342.1622	0.192098674349046	-2.07233153465514
SEMA5B	1593.4625	273.8432	-1319.6193	0.14665150971263	-2.54074310631266
SSTR2	3436.6	2122.0547	-1314.5453	0.381756884449038	-0.695520095332664
MEGF11	1552.3024	274.1997	-1278.1027	0.15012284957132	-2.5011107347907
HELT	7192.8	5926.9374	-1265.8626	0.451757319471958	-0.279266669768165
CHST13	1368.2174	143.1533	-1225.0641	0.0947175302525052	-3.25666464926129
NDRG4	2406.0138	1184.1234	-1221.8904	0.32982678210738	-1.02282548220164
ARL10	1188.3652	0	-1188.3652	0	-8
VMO1	2553.3875	1366.892	-1186.4955	0.348672078100554	-0.901513238434804
LIPG	1174.9239	0	-1174.9239	0	-8
CD34	1201.9657	31.2285	-1170.7372	0.0253232621431401	-5.26638864283282
RHCG	1160.4416	0	-1160.4416	0	-8
PDYN	1455.6362	298.089	-1157.5472	0.169974748609417	-2.28783479142648
KCNA1	1192.6344	40.9852	-1151.6492	0.0332235317921343	-4.86290500693404
SYNC	1148.1674	0	-1148.1674	0	-8
WHAMML1	5884	4746.1916	-1137.8084	0.446482225212197	-0.31002690442786
SERPINB9	1143.8532	9.1392	-1134.714	0.00792650497956448	-6.96761831137073
FGR	1513.3874	414.1088	-1099.2786	0.214842861947017	-1.86969957278497
NGB	1094.066	0	-1094.066	0	-8
GADD45G	1621.0078	541.728	-1079.2798	0.250482745049118	-1.58125046722167
C2orf89	1106.805	27.8568	-1078.9482	0.0245507515984058	-5.31222771578705
SCUBE2	1076.6068	0	-1076.6068	0	-8
CLIC6	2684.7	1632.593	-1052.107	0.378152004045127	-0.717595707575976
C17orf102	3960.4516	2919.8977	-1040.5539	0.424382189433318	-0.439747121963594
CA14	1728	708.1959	-1019.8041	0.290697435292457	-1.28688282091463
LOC388242	1011.01	0	-1011.01	0	-8
STAT5A	1091.88	89.4271	-1002.4529	0.0757018221595384	-3.60995840724609
SLC16A8	1692.5447	690.7782	-1001.7665	0.289838275795529	-1.29289947654215
MIR4257	2995.6366	1999.0484	-996.5882	0.400235129943129	-0.583549219056318
DYSF	2282.1948	1309.1807	-973.0141	0.364534619117383	-0.80175770080252
CLTCL1	1027.4313	70.2982	-957.1331	0.0640396381804443	-3.86941037070604
NRCAM	2040.9644	1097.5913	-943.3731	0.34971222591334	-0.894910066821702
PLXNA4	2732.6389	1793.305	-939.3339	0.396227845422476	-0.607673951559607
RFPL2	3050.539	2113.643	-936.896	0.409289021959335	-0.529332452894081
CR1	930.5919	0	-930.5919	0	-8
CYBRD1	1242.2445	369.049	-873.1955	0.229038967760995	-1.75106486834367
IQSEC2	1129.8326	275.268	-854.5646	0.1959062575306	-2.03720022266945
DLG3	851.0242	0	-851.0242	0	-8
CSPG5	1249.92	399.6	-850.32	0.242252291575731	-1.64520727120701
PRR5L	841.467	0	-841.467	0	-8
COL9A2	2050.9631	1212.915	-838.0481	0.371617739032594	-0.757823084514133
B3GNT7	1148.0706	320.4075	-827.6631	0.218190179342818	-1.84123153910182
DLK2	1545.9105	740.0412	-805.8693	0.323734399112632	-1.06277930066739
SH3PXD2A	913.851	113.2011	-800.6499	0.110219432879793	-3.01307098118444
CTSH	829.1011	33.7176	-795.3835	0.0390784298022284	-4.61997427884044
PAQR5	883.024	97.632	-785.392	0.0995578469922175	-3.17702665974825
FRMPD1	765.413	0	-765.413	0	-8
MIR3663	764.9775	0	-764.9775	0	-8
ACAN	1700.4149	935.9333	-764.4816	0.355011261410765	-0.861409182034495
ZDHHC22	1177.9345	415.1528	-762.7817	0.260596390417525	-1.50454498548382
MARCH4	750.926	0	-750.926	0	-8
WIPF1	959.2854	209.8144	-749.471	0.179466628939634	-2.1928464033362
NSFL1C	1113.4596	373.2695	-740.1901	0.251067595300314	-1.57675967794249
TMPRSS2	3057.0151	2318.1642	-738.850899999999	0.431271976359933	-0.399140919564911
SLIT2	722.1528	0	-722.1528	0	-8
ARHGEF17	719.474	0	-719.474	0	-8
RAB11FIP4	708.4012	0	-708.4012	0	-8
FAM160A1	1230.5275	522.2312	-708.2963	0.297948143118616	-1.23651634249489
NFIA	698.4911	0	-698.4911	0	-8
KIRREL3	692.9064	0	-692.9064	0	-8
SMO	681.7051	0	-681.7051	0	-8
CBLB	674.2176	0	-674.2176	0	-8
ENAH	665.8084	0	-665.8084	0	-8
TPM1	2276.9138	1615.9766	-660.9372	0.415109708714122	-0.49467336715244
TMEM176A	660.1008	0	-660.1008	0	-8
TMEM176B	660.1008	0	-660.1008	0	-8
CORO2A	787.8277	130.6602	-657.1675	0.142255766243627	-2.59206038979183
PKDCC	651.6398	0	-651.6398	0	-8
SLC26A9	1895.2524	1252.6421	-642.6103	0.397930140289009	-0.597415719569513
FLJ16341	927.0635	292.2892	-634.7743	0.239708494515164	-1.66527163788341
ATP8B1	622.098	0	-622.098	0	-8
PPM1E	643.524	26.6818	-616.8422	0.0398113534678453	-4.5920660526501
CNTD2	612.868	0	-612.868	0	-8
VSTM1	606.87	0	-606.87	0	-8
HNF1B	1313.656	708.5482	-605.1078	0.350384100675886	-0.890649631381911
TRANK1	664.3928	60	-604.3928	0.0828279905598178	-3.46900203311885
SOX9	901.4505	302.08	-599.3705	0.250994885464058	-1.57731760347008
OLFML2A	598.494	0	-598.494	0	-8
RASGRF1	1288.9782	691.8776	-597.1006	0.349282163800111	-0.897639125644735
GGTA1	2985.408	2394.8692	-590.5388	0.44512003953997	-0.317981247720701
FKBP1B	589.6188	0	-589.6188	0	-8
LYSMD2	1012.6943	425.1156	-587.5787	0.295668850242303	-1.25227163034011
ARHGEF3	682.044	95.5696	-586.4744	0.122901142675488	-2.83524112793526
NTN4	815.4644	230.202	-585.2624	0.220148605712109	-1.82472152817419
PDPN	583.9011	0	-583.9011	0	-8
SHOX2	988.4175	431.7984	-556.6191	0.304037153787674	-1.19476265634736
ATP4B	1470.6272	914.0107	-556.6165	0.383291190666726	-0.686148614050348
SCARA3	555.7644	0	-555.7644	0	-8
NTRK2	794.611	241.7961	-552.8149	0.233302241947204	-1.71645779003016
TMEM200C	839.3268	287.6808	-551.646	0.255260745357884	-1.54476370940204
MACF1	549.9598	0	-549.9598	0	-8
SORBS3	16008.6	15458.7619	-549.838100000004	0.491263358813692	-0.0504223676503439
MGLL	543.6	0	-543.6	0	-8
IL17RD	633.9767	95.5696	-538.4071	0.130998676848885	-2.72980613379862
C2CD4A	528.3006	0	-528.3006	0	-8
CHAT	1042.6838	519.7716	-522.9122	0.332663319541793	-1.00435200531093
SMAGP	522.1104	0	-522.1104	0	-8
TMEM130	1135.8152	614.5496	-521.2656	0.351098011111741	-0.886126764185022
ATF3	1817.938	1298.3316	-519.6064	0.416630063072848	-0.485644096370263
SNTB1	652.9368	136.8438	-516.093	0.173268120285558	-2.25441328330134
PCP4L1	515.1575	0	-515.1575	0	-8
ST8SIA1	499.6737	0	-499.6737	0	-8
SCN8A	494.14	0	-494.14	0	-8
TMEM163	492.2766	0	-492.2766	0	-8
GPR150	762.6751	275.7906	-486.8845	0.265575069065834	-1.4674953139552
MYO1E	483.0575	0	-483.0575	0	-8
MYH11	480.2535	0	-480.2535	0	-8
SLC35D3	471.3653	0	-471.3653	0	-8
HSPA12A	626.854	158.9904	-467.8636	0.202317914335204	-1.97918980858638
CXCL14	552.8572	88.6704	-464.1868	0.138217591885369	-2.64038239953435
KCNMA1	2945.3136	2488.2187	-457.0949	0.45793759245712	-0.243307956506207
KCNH8	453.804	0	-453.804	0	-8
FBP1	450.3218	0	-450.3218	0	-8
KCNK12	448.6225	0	-448.6225	0	-8
KIFC3	444.6144	0	-444.6144	0	-8
MIXL1	442.7352	0	-442.7352	0	-8
REL	722.2169	292.2892	-429.9277	0.288109849709134	-1.30503565702307
SLC6A4	429.375	0	-429.375	0	-8
RARRES2	423.6352	0	-423.6352	0	-8
SLC1A2	419.8069	0	-419.8069	0	-8
SCUBE3	419.3622	0	-419.3622	0	-8
PRKCB	464.2649	49.6701	-414.5948	0.0966466576512594	-3.22449865594755
RIMKLB	412.1232	0	-412.1232	0	-8
SUSD4	647.9687	238.7961	-409.1726	0.269289105747093	-1.44014485088628
ARHGEF7	473.5108	71.92	-401.5908	0.131859073598337	-2.7189324055972
C7orf57	400.5273	0	-400.5273	0	-8
NRIP3	395.0062	0	-395.0062	0	-8
LRP4	1234.1392	846.888	-387.2512	0.406956718297579	-0.543262034457519
GPR161	412.4725	35.6236	-376.8489	0.0794999108450174	-3.53339271370366
RCVRN	371.4868	0	-371.4868	0	-8
RIN3	370.5884	0	-370.5884	0	-8
COL12A1	1441.6406	1087.4266	-354.214	0.429971413966383	-0.406793522480528
SCN5A	344.8755	0	-344.8755	0	-8
IGFBP2	484.3192	140.1976	-344.1216	0.224489717490386	-1.78849654472869
RHBDL3	510.777	166.7196	-344.0574	0.246081825355286	-1.61526984139543
C6orf123	340.5318	0	-340.5318	0	-8
RPP25	318.3552	0	-318.3552	0	-8
CLEC18A	299.6352	0	-299.6352	0	-8
RPRML	284.256	0	-284.256	0	-8
COPZ2	276.1542	0	-276.1542	0	-8
MIR152	276.1542	0	-276.1542	0	-8
EPB41L4B	273.312	0	-273.312	0	-8
EFHD2	482.5632	219.1574	-263.4058	0.312314331373484	-1.13875050735767
LOC285830	1043.841	781.011	-262.83	0.427985940777663	-0.418487201392768
LOC646903	261.516	0	-261.516	0	-8
PFN2	261.516	0	-261.516	0	-8
TCF7	699.7872	442.5746	-257.2126	0.387420692813783	-0.66099562093955
MAMLD1	309.9744	56.9478	-253.0266	0.155204018726586	-2.44443705777728
TBX5	251.5679	0	-251.5679	0	-8
GJA3	251.2158	0	-251.2158	0	-8
PRRX1	251.0928	0	-251.0928	0	-8
AHNAK	296.9252	56.2016	-240.7236	0.159154162187633	-2.40141643170344
HSPG2	220.206	0	-220.206	0	-8
ARHGEF40	436.488	220.698	-215.79	0.335822735116086	-0.983868435842875
CXCL12	194.4282	0	-194.4282	0	-8
FRAS1	192.066	0	-192.066	0	-8
DOCK3	510.136	318.888	-191.248	0.38465472652179	-0.67783210558418
TCF7L1	401.1058	211.8954	-189.2104	0.34566881761406	-0.920630558873059
HAAO	174.416	0	-174.416	0	-8
VGLL2	168.3747	0	-168.3747	0	-8
DZIP1	173.6852	8.03	-165.6552	0.0441900292325573	-4.43493102691352
ADAMTSL4	2159.394	1999.0484	-160.3456	0.480720473608099	-0.111313097146134
ALDH1A3	155.6451	0	-155.6451	0	-8
NMUR1	152.985	0	-152.985	0	-8
HOXD11	190.1952	40.863	-149.3322	0.176851546493481	-2.21861380698997
NTRK3	452.9912	305.836	-147.1552	0.403037740344574	-0.566724787598204
CLEC2L	280.2722	137.3424	-142.9298	0.328873559497201	-1.0290515721432
PAX8	544.2975	410.3488	-133.9487	0.429843807072839	-0.407544675299039
ABCC8	424.6642	295.69	-128.9742	0.410478622877468	-0.522237038387322
JPH2	121.024	0	-121.024	0	-8
KIAA1045	119.857	0	-119.857	0	-8
ATXN7L1	157.209	45.344	-111.865	0.223862396508568	-1.79370024379531
CKMT1B	739.9836	639.47	-100.5136	0.463567603868662	-0.210616618830867
LOC100302401	955.6621	862.272	-93.3901	0.474314222941305	-0.148357571725621
RASAL2	955.6621	862.272	-93.3901	0.474314222941305	-0.148357571725621
ADAP2	476.3645	386.8335	-89.5309999999999	0.448139940083272	-0.300353165151635
CORO2B	426.816	342.784	-84.032	0.445405405405405	-0.316314488423836
RASSF5	981.5456	903.24	-78.3056	0.479226921088531	-0.119945915723796
NTF3	762.3897	695.2541	-67.1356	0.476971191452946	-0.13298828100226
PLA2G2E	1345.4305	1282.7254	-62.7050999999999	0.488070513625162	-0.0688555106637138
MIR3917	692.7336	653.6466	-39.0870000000001	0.485484412203923	-0.0837898110154403
STMN1	692.7336	653.6466	-39.0870000000001	0.485484412203923	-0.0837898110154403
SNTG2	124.6443	91.107	-33.5373	0.422277872717337	-0.452183100102158
GNG4	464.3278	433.063	-31.2647999999999	0.482580164628387	-0.100566742986962
GRM8	1167.9276	1141.8078	-26.1197999999999	0.494345715963829	-0.032631021194525
ERBB3	814.3679	796.6883	-17.6795999999999	0.494513040575493	-0.0316653077642324
CPNE2	617.4514	605.378	-12.0734	0.495063334263962	-0.0284893384666686
ABCC1	0	0	0	NA	1
ABP1	0	0	0	NA	1
ACBD3	0	0	0	NA	1
ACTR3C	0	0	0	NA	1
ADAMTS4	0	0	0	NA	1
AHCYL2	0	0	0	NA	1
AICDA	0	0	0	NA	1
AKIRIN1	0	0	0	NA	1
APOA2	0	0	0	NA	1
ARPC5L	0	0	0	NA	1
ASCL3	0	0	0	NA	1
B4GALT3	0	0	0	NA	1
BIN2	0	0	0	NA	1
BLMH	0	0	0	NA	1
BOLA2B	0	0	0	NA	1
BPHL	0	0	0	NA	1
BUB1B	0	0	0	NA	1
C11orf16	0	0	0	NA	1
C11orf17	0	0	0	NA	1
C15orf42	0	0	0	NA	1
C16orf63	0	0	0	NA	1
C16orf75	0	0	0	NA	1
C18orf32	0	0	0	NA	1
C20orf111	0	0	0	NA	1
C2CD4B	0	0	0	NA	1
C2orf44	0	0	0	NA	1
C2orf52	0	0	0	NA	1
C2orf57	0	0	0	NA	1
C6orf124	0	0	0	NA	1
C7orf29	0	0	0	NA	1
C8orf12	0	0	0	NA	1
C9orf131	0	0	0	NA	1
C9orf3	0	0	0	NA	1
CACNG6	0	0	0	NA	1
CBX1	0	0	0	NA	1
CCDC47	0	0	0	NA	1
CELA1	0	0	0	NA	1
CELA3A	0	0	0	NA	1
CELA3B	0	0	0	NA	1
CLTB	0	0	0	NA	1
CLU	0	0	0	NA	1
COMMD9	0	0	0	NA	1
COX5A	0	0	0	NA	1
CR2	0	0	0	NA	1
DAZAP2	0	0	0	NA	1
DCTN1	0	0	0	NA	1
DCTN4	0	0	0	NA	1
DDX42	0	0	0	NA	1
DEF6	0	0	0	NA	1
DNAJB5	0	0	0	NA	1
EVI2A	0	0	0	NA	1
EVI2B	0	0	0	NA	1
FAF2	0	0	0	NA	1
FAM102A	0	0	0	NA	1
FAM54B	0	0	0	NA	1
FAM81A	0	0	0	NA	1
FBP2	0	0	0	NA	1
FBXO10	0	0	0	NA	1
FCER1G	0	0	0	NA	1
FLJ46111	0	0	0	NA	1
GDAP1L1	0	0	0	NA	1
GDPD2	0	0	0	NA	1
GIMAP1	0	0	0	NA	1
GIMAP5	0	0	0	NA	1
GJB2	0	0	0	NA	1
GJB6	0	0	0	NA	1
GSTZ1	0	0	0	NA	1
HIGD2A	0	0	0	NA	1
HSPC157	0	0	0	NA	1
HUS1	0	0	0	NA	1
IL6R	0	0	0	NA	1
KATNB1	0	0	0	NA	1
KBTBD12	0	0	0	NA	1
KCNK18	0	0	0	NA	1
KIAA1191	0	0	0	NA	1
KIAA1522	0	0	0	NA	1
LIN9	0	0	0	NA	1
LOC100128542	0	0	0	NA	1
LOC100129034	0	0	0	NA	1
LOC100189589	0	0	0	NA	1
LOC283761	0	0	0	NA	1
LOC285972	0	0	0	NA	1
LOC340074	0	0	0	NA	1
LOC375190	0	0	0	NA	1
LOC407835	0	0	0	NA	1
LOC440354	0	0	0	NA	1
LOC606724	0	0	0	NA	1
LOC728743	0	0	0	NA	1
LRRC38	0	0	0	NA	1
LRRC61	0	0	0	NA	1
LRRK1	0	0	0	NA	1
MAP3K10	0	0	0	NA	1
MFAP5	0	0	0	NA	1
MFSD2B	0	0	0	NA	1
MIR1260	0	0	0	NA	1
MIR140	0	0	0	NA	1
MIR1539	0	0	0	NA	1
MIR181A2	0	0	0	NA	1
MIR181B2	0	0	0	NA	1
MIR1972-1	0	0	0	NA	1
MIR3167	0	0	0	NA	1
MIR3622A	0	0	0	NA	1
MIR3622B	0	0	0	NA	1
MIR641	0	0	0	NA	1
MIR935	0	0	0	NA	1
MLL	0	0	0	NA	1
MLLT4	0	0	0	NA	1
MPZ	0	0	0	NA	1
NDST2	0	0	0	NA	1
NDUFS2	0	0	0	NA	1
NDUFS5	0	0	0	NA	1
NFE2L1	0	0	0	NA	1
NOP16	0	0	0	NA	1
NR1I3	0	0	0	NA	1
NR6A1	0	0	0	NA	1
OMG	0	0	0	NA	1
OXER1	0	0	0	NA	1
P2RY2	0	0	0	NA	1
P2RY6	0	0	0	NA	1
PEX7	0	0	0	NA	1
PFN4	0	0	0	NA	1
PKD1L1	0	0	0	NA	1
POMT2	0	0	0	NA	1
POU6F1	0	0	0	NA	1
PPCDC	0	0	0	NA	1
PPOX	0	0	0	NA	1
RBBP4	0	0	0	NA	1
RELT	0	0	0	NA	1
REPIN1	0	0	0	NA	1
RIBC1	0	0	0	NA	1
RIPK1	0	0	0	NA	1
RNF157	0	0	0	NA	1
RPL17	0	0	0	NA	1
RPL17-C18ORF32	0	0	0	NA	1
RPL35	0	0	0	NA	1
SCAMP5	0	0	0	NA	1
SDHC	0	0	0	NA	1
SF3B14	0	0	0	NA	1
SIRPA	0	0	0	NA	1
SLC18A2	0	0	0	NA	1
SLC4A5	0	0	0	NA	1
SLX1A-SULT1A3	0	0	0	NA	1
SLX1B	0	0	0	NA	1
SMARCAL1	0	0	0	NA	1
SMC1A	0	0	0	NA	1
SNORD58A	0	0	0	NA	1
SNORD58B	0	0	0	NA	1
SNORD58C	0	0	0	NA	1
SNX11	0	0	0	NA	1
SPATA12	0	0	0	NA	1
ST5	0	0	0	NA	1
SULT1A4	0	0	0	NA	1
SUN3	0	0	0	NA	1
TAS2R41	0	0	0	NA	1
TCP11	0	0	0	NA	1
TFCP2	0	0	0	NA	1
TMEM9B	0	0	0	NA	1
TMIGD1	0	0	0	NA	1
TOMM40L	0	0	0	NA	1
TOMM5	0	0	0	NA	1
TP53I3	0	0	0	NA	1
TSPAN33	0	0	0	NA	1
TTC9B	0	0	0	NA	1
U58	0	0	0	NA	1
UPP1	0	0	0	NA	1
USP21	0	0	0	NA	1
VAX1	0	0	0	NA	1
VPS13C	0	0	0	NA	1
WDR38	0	0	0	NA	1
WWP2	0	0	0	NA	1
ZBTB8OS	0	0	0	NA	1
ZNF76	0	0	0	NA	1
ZNF775	0	0	0	NA	1
OSTalpha	670.1632	675.8136	5.6504000000001	0.502098996059962	0.0121129159824068
PTPN3	262.6806	269.7768	7.09620000000001	0.506663631682084	0.0384566304730319
CLDN10	0	8.03	8.03	1	8
DNAJC3	0	8.03	8.03	1	8
DKFZP686I15217	0	9.1392	9.1392	1	8
MGC39372	0	9.1392	9.1392	1	8
NQO2	0	9.1392	9.1392	1	8
SERPINB1	0	9.1392	9.1392	1	8
SERPINB6	0	9.1392	9.1392	1	8
CDX2	218.832	232.05	13.218	0.514657937109931	0.0846119773589954
RPSAP52	231	246.3756	15.3756	0.516104300261681	0.0929665330357309
PLLP	0	23.2047	23.2047	1	8
KCMF1	0	27.8568	27.8568	1	8
TMSB10	0	27.8568	27.8568	1	8
NSL1	0	28.5936	28.5936	1	8
TATDN3	0	28.5936	28.5936	1	8
ANXA9	0	29.003	29.003	1	8
FAM63A	0	29.003	29.003	1	8
LASS2	0	29.003	29.003	1	8
PRUNE	0	29.003	29.003	1	8
ITGA7	176.5316	206.9382	30.4066	0.539646668394747	0.22927352984664
LOC148696	0	31.2285	31.2285	1	8
SFT2D2	0	35.6236	35.6236	1	8
TIPRL	0	35.6236	35.6236	1	8
NR4A2	0	35.7932	35.7932	1	8
IL20RA	32.0229	69.4144	37.3915	0.684308434865676	1.11613101606685
EVX2	0	40.863	40.863	1	8
HOXD1	0	40.863	40.863	1	8
HOXD10	0	40.863	40.863	1	8
HOXD12	0	40.863	40.863	1	8
HOXD13	0	40.863	40.863	1	8
HOXD3	0	40.863	40.863	1	8
HOXD4	0	40.863	40.863	1	8
HOXD8	0	40.863	40.863	1	8
HOXD9	0	40.863	40.863	1	8
LOC401022	0	40.863	40.863	1	8
MIR10B	0	40.863	40.863	1	8
KCNA6	0	40.9852	40.9852	1	8
RNF169	0	41.722	41.722	1	8
MIR558	0	44.7006	44.7006	1	8
CDHR3	0	45.344	45.344	1	8
CHP2	0	49.6701	49.6701	1	8
MMS19	590.6978	644.688	53.9902	0.52185155438892	0.126180891124316
UBTD1	590.6978	644.688	53.9902	0.52185155438892	0.126180891124316
B3GAT3	0	56.2016	56.2016	1	8
EEF1G	0	56.2016	56.2016	1	8
EML3	0	56.2016	56.2016	1	8
GANAB	0	56.2016	56.2016	1	8
MTA2	0	56.2016	56.2016	1	8
ROM1	0	56.2016	56.2016	1	8
TUT1	0	56.2016	56.2016	1	8
EPM2AIP1	0	60	60	1	8
MLH1	0	60	60	1	8
SYT17	342.1384	404.8596	62.7212	0.541982173981724	0.242841652527737
MIR1180	0	63.0274	63.0274	1	8
DHRS3	666.4255	730.2022	63.7766999999999	0.522832391194876	0.131852410608806
NHEG1	0	69.4144	69.4144	1	8
ACSBG1	2150.0748	2220.3558	70.2809999999999	0.508040512072197	0.0464040278638994
GTPBP4	0	70.3999	70.3999	1	8
IDI1	0	70.3999	70.3999	1	8
IDI2	0	70.3999	70.3999	1	8
IDI2-AS1	0	70.3999	70.3999	1	8
LARP4B	0	70.3999	70.3999	1	8
GCH1	0	71.207	71.207	1	8
MIR4308	0	71.207	71.207	1	8
NPR1	12297.2	12370.9125	73.7124999999996	0.501494084721723	0.00862206013742863
F2R	268.3737	343.2704	74.8967	0.561225719335803	0.355102162235298
C7orf64	0	78.0865	78.0865	1	8
FAM133B	0	78.0865	78.0865	1	8
GATAD1	0	78.0865	78.0865	1	8
LOC728066	0	78.0865	78.0865	1	8
MGC16142	0	78.0865	78.0865	1	8
PEX1	0	78.0865	78.0865	1	8
SLC8A3	188.5658	267.5332	78.9673999999999	0.586568266977125	0.504649896876104
PRR21	387.3679	467.1621	79.7942	0.54668894011913	0.270218828633124
C5orf20	0	88.6704	88.6704	1	8
H2AFY	0	88.6704	88.6704	1	8
NEUROG1	0	88.6704	88.6704	1	8
TIFAB	0	88.6704	88.6704	1	8
STAT5B	0	89.4271	89.4271	1	8
LOC339822	0	91.107	91.107	1	8
ANKRD16	0	92.144	92.144	1	8
FBXO18	0	92.144	92.144	1	8
GDI2	0	92.144	92.144	1	8
BMS1P1	0	92.3503	92.3503	1	8
APPL1	0	95.5696	95.5696	1	8
HESX1	0	95.5696	95.5696	1	8
PDCD5	0	96	96	1	8
SP7	974.9728	1072.0784	97.1055999999999	0.523718410169711	0.136976536549442
SCN3B	0	99.5995	99.5995	1	8
MTERFD1	0	101.97	101.97	1	8
PTDSS1	0	101.97	101.97	1	8
SPOCK2	313.5712	418.5426	104.9714	0.571690630609613	0.41658140931366
MAP6D1	0	105.3423	105.3423	1	8
PARL	0	105.3423	105.3423	1	8
TLL2	782.8464	888.602	105.7556	0.531635915293586	0.182808120150681
C4orf38	33.352	140.5423	107.1903	0.808205329329369	2.07515923145965
ARPP19	0	107.5465	107.5465	1	8
KIAA1370	0	107.5465	107.5465	1	8
MYO5A	0	107.5465	107.5465	1	8
OBFC1	0	113.2011	113.2011	1	8
OPN1LW	273.487	394.163	120.676	0.590373698794278	0.527320100031557
VPS13D	0	127.0752	127.0752	1	8
LOC100130557	0	128.2924	128.2924	1	8
NFYC	0	128.2924	128.2924	1	8
TBC1D2	0	130.6602	130.6602	1	8
TRIM14	0	130.6602	130.6602	1	8
DLGAP2	0	130.7542	130.7542	1	8
VCAN	188.576	323.4537	134.8777	0.631708863763176	0.778413139478731
KLRG2	0	137.3424	137.3424	1	8
LOC100129148	0	137.3424	137.3424	1	8
IGFBP5	0	140.1976	140.1976	1	8
FAM92A3	0	140.5423	140.5423	1	8
WWC2	0	140.5423	140.5423	1	8
DTX2	0	142.7514	142.7514	1	8
FDPSL2A	0	142.7514	142.7514	1	8
LOC100133091	0	142.7514	142.7514	1	8
UPK3B	0	142.7514	142.7514	1	8
C3orf22	0	143.1533	143.1533	1	8
TXNRD3IT1	0	143.1533	143.1533	1	8
UROC1	0	143.1533	143.1533	1	8
ZXDC	0	143.1533	143.1533	1	8
CECR1	0	149.058	149.058	1	8
CECR4	0	149.058	149.058	1	8
CECR5	0	149.058	149.058	1	8
