#MM1 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM1.H3K27ac_ROSE/MM1_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM1.jin.bam
#Using cutoff of 11216.3738 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM1.jin.bam	enhancerRank	isSuper
4_MACS_peak_36945_lociStitched	chr9	37527939	37535032	4	6460	32554.7421	63	1
7_MACS_peak_37604_lociStitched	chr9	112908408	112925483	7	16248	31790.235	64	1
2_MACS_peak_19931_lociStitched	chr2	89050129	89057875	2	7745	31196.2404	65	1
2_MACS_peak_5552_lociStitched	chr11	267518	272574	2	4855	31161.6448	66	1
2_MACS_peak_23211_lociStitched	chr21	45572872	45581339	2	8405	30763.1511	67	1
1_MACS_peak_28299_lociStitched	chr4	185390827	185398141	1	7315	30494.9916	68	1
1_MACS_peak_476_lociStitched	chr1	22104869	22110704	1	5836	30399.7665	69	1
2_MACS_peak_29921_lociStitched	chr5	142776666	142785700	2	9025	30386.7624	70	1
2_MACS_peak_17385_lociStitched	chr19	11199075	11208582	2	9329	30379.6185	71	1
2_MACS_peak_19621_lociStitched	chr2	70310121	70317375	2	7182	30321.72	72	1
3_MACS_peak_4297_lociStitched	chr10	22540120	22549148	3	8404	29956.7096	73	1
5_MACS_peak_4630_lociStitched	chr10	63802022	63812248	5	9095	29888.5528	74	1
1_MACS_peak_37615_lociStitched	chr9	113016535	113021751	1	5217	29823.0016	75	1
2_MACS_peak_26041_lociStitched	chr3	141117778	141127230	2	9270	29677.3896	76	1
1_MACS_peak_17703_lociStitched	chr19	18389882	18393971	1	4090	29230.2165	77	1
1_MACS_peak_11452_lociStitched	chr14	106326206	106330242	1	4037	28944.9812	78	1
3_MACS_peak_24280_lociStitched	chr22	50963378	50974037	3	10265	28754.7843	79	1
1_MACS_peak_12219_lociStitched	chr15	65183021	65190083	1	7063	28685.1378	80	1
1_MACS_peak_17518_lociStitched	chr19	13947005	13954786	1	7782	28672.985	81	1
1_MACS_peak_12156_lociStitched	chr15	63792888	63798617	1	5730	28305.8432	82	1
5_MACS_peak_20382_lociStitched	chr2	127413129	127425837	5	11771	28294.362	83	1
4_MACS_peak_19917_lociStitched	chr2	88920394	88928935	4	8029	28287.792	84	1
2_MACS_peak_31228_lociStitched	chr6	32935569	32941037	2	5256	28141.062	85	1
1_MACS_peak_23602_lociStitched	chr22	29193999	29199165	1	5167	27932.562	86	1
1_MACS_peak_12477_lociStitched	chr15	75333143	75342741	1	9599	27932.0996	87	1
1_MACS_peak_34498_lociStitched	chr7	129587087	129593049	1	5963	27562.326	88	1
1_MACS_peak_16826_lociStitched	chr18	60821395	60831098	1	9704	27445.9058	89	1
1_MACS_peak_29630_lociStitched	chr5	131744680	131751716	1	7037	27390.4444	90	1
4_MACS_peak_5555_lociStitched	chr11	307509	316466	4	8480	27368.1135	91	1
1_MACS_peak_17119_lociStitched	chr19	2816097	2820700	1	4604	27219.3802	92	1
6_MACS_peak_15984_lociStitched	chr17	74257684	74269318	6	10568	27014.148	93	1
2_MACS_peak_23433_lociStitched	chr22	23229694	23239736	2	9734	27001.9338	94	1
1_MACS_peak_30459_lociStitched	chr6	290325	301200	1	10876	26971.0875	95	1
3_MACS_peak_4007_lociStitched	chr10	6815486	6824735	3	9042	26300.4564	96	1
8_MACS_peak_24439_lociStitched	chr3	13365408	13380471	8	14550	26257.8216	97	1
1_MACS_peak_33588_lociStitched	chr7	47708027	47712862	1	4836	26174.2725	98	1
4_MACS_peak_12445_lociStitched	chr15	75072739	75087578	4	14093	26168.5765	99	1
3_MACS_peak_31984_lociStitched	chr6	106544082	106555445	3	11174	25798.5552	100	1
2_MACS_peak_33654_lociStitched	chr7	55597952	55605561	2	7609	25766.3567	101	1
2_MACS_peak_9914_lociStitched	chr13	49549052	49556696	2	7196	25504.206	102	1
4_MACS_peak_29212_lociStitched	chr5	95290915	95298693	4	7125	25395.9478	103	1
5_MACS_peak_20719_lociStitched	chr2	172173526	172184229	5	10442	25243.0255	104	1
1_MACS_peak_17951_lociStitched	chr19	38523004	38529064	1	6061	25216.266	105	1
4_MACS_peak_9067_lociStitched	chr12	109020574	109031317	4	9991	25209.5238	106	1
1_MACS_peak_17469_lociStitched	chr19	12898842	12906056	1	7215	25180.467	107	1
1_MACS_peak_30213_lociStitched	chr5	172196494	172201010	1	4517	25049.3488	108	1
1_MACS_peak_34731_lociStitched	chr7	139613760	139620522	1	6763	24829.3878	109	1
2_MACS_peak_14518_lociStitched	chr17	3813557	3821156	2	7357	24754.5024	110	1
2_MACS_peak_3397_lociStitched	chr1	207993913	208001961	2	7778	24746.7952	111	1
8_MACS_peak_12619_lociStitched	chr15	81584298	81600201	8	15230	24683.0463	112	1
2_MACS_peak_12879_lociStitched	chr15	93424520	93429328	2	4711	24508.2992	113	1
2_MACS_peak_7491_lociStitched	chr11	132224597	132231432	2	6783	24287.489	114	1
8_MACS_peak_14164_lociStitched	chr16	81839871	81852858	8	11930	24280.4952	115	1
5_MACS_peak_26586_lociStitched	chr3	186711602	186720081	5	8116	24244.0047	116	1
1_MACS_peak_9332_lociStitched	chr12	122237626	122243244	1	5619	24184.9282	117	1
1_MACS_peak_5309_lociStitched	chr10	112255413	112264745	1	9333	24159.6148	118	1
6_MACS_peak_4232_lociStitched	chr10	15824888	15838045	6	12214	24154.9363	119	1
2_MACS_peak_13871_lociStitched	chr16	66553332	66562240	2	8478	24097.9216	120	1
1_MACS_peak_29117_lociStitched	chr5	88175330	88186310	1	10981	24095.61	121	1
3_MACS_peak_21492_lociStitched	chr2	232570569	232577564	3	6840	23973.9635	122	1
2_MACS_peak_29785_lociStitched	chr5	139013021	139019488	2	6410	23929.8401	123	1
4_MACS_peak_15180_lociStitched	chr17	37924499	37935498	4	10758	23867.83	124	1
2_MACS_peak_34203_lociStitched	chr7	104581185	104587319	2	6046	23834.8838	125	1
1_MACS_peak_15150_lociStitched	chr17	36856438	36863205	1	6768	23788.7118	126	1
6_MACS_peak_29480_lociStitched	chr5	118668101	118683790	6	14383	23713.9235	127	1
2_MACS_peak_12344_lociStitched	chr15	70387135	70394017	2	6771	23605.26	128	1
3_MACS_peak_36136_lociStitched	chr8	126294771	126304991	3	10030	23599.002	129	1
1_MACS_peak_18328_lociStitched	chr19	47612652	47617713	1	5062	23528.0829	130	1
3_MACS_peak_29646_lociStitched	chr5	131819398	131827713	3	7800	23461.604	131	1
6_MACS_peak_23125_lociStitched	chr21	44592135	44600825	6	8121	23397.825	132	1
2_MACS_peak_17498_lociStitched	chr19	13260459	13267591	2	7049	23261.018	133	1
3_MACS_peak_28730_lociStitched	chr5	56108037	56115568	3	7470	22981.5996	134	1
2_MACS_peak_37819_lociStitched	chr9	127630445	127638136	2	7321	22943.7912	135	1
2_MACS_peak_30863_lociStitched	chr6	16759045	16765047	2	5756	22869.4206	136	1
1_MACS_peak_38470_lociStitched	chrX	24166118	24172370	1	6253	22781.0376	137	1
1_MACS_peak_28259_lociStitched	chr4	185200443	185207304	1	6862	22731.8652	138	1
3_MACS_peak_34846_lociStitched	chr7	150100378	150108769	3	7947	22707.7242	139	1
3_MACS_peak_26043_lociStitched	chr3	141128110	141137103	3	8685	22696.5334	140	1
2_MACS_peak_29759_lociStitched	chr5	138723103	138729837	2	6657	22383.1426	141	1
2_MACS_peak_19451_lociStitched	chr2	64437500	64445608	2	8088	22354.5668	142	1
2_MACS_peak_18068_lociStitched	chr19	41768351	41773452	2	5097	22294.9407	143	1
2_MACS_peak_35039_lociStitched	chr8	12609977	12617024	2	6868	22240.332	144	1
6_MACS_peak_37978_lociStitched	chr9	132646079	132657479	6	10931	22233.42	145	1
1_MACS_peak_11603_lociStitched	chr15	31554295	31560521	1	6227	22086.735	146	1
4_MACS_peak_12040_lociStitched	chr15	55693807	55701452	4	6905	22025.245	147	1
1_MACS_peak_29187_lociStitched	chr5	95156821	95160782	1	3962	21998.6018	148	1
2_MACS_peak_30247_lociStitched	chr5	173168020	173174571	2	6458	21884.9257	149	1
2_MACS_peak_3206_lociStitched	chr1	203255021	203261377	2	6327	21775.656	150	1
4_MACS_peak_2317_lociStitched	chr1	150532543	150541590	4	8738	21740.8457	151	1
3_MACS_peak_23148_lociStitched	chr21	44771328	44776780	3	5363	21733.3076	152	1
5_MACS_peak_2066_lociStitched	chr1	118294519	118303729	5	8928	21707.049	153	1
1_MACS_peak_28520_lociStitched	chr5	32172388	32175601	1	3214	21645.3384	154	1
1_MACS_peak_16980_lociStitched	chr19	1130325	1134419	1	4095	21606.4944	155	1
1_MACS_peak_29358_lociStitched	chr5	109024003	109034029	1	10027	21494.7414	156	1
4_MACS_peak_17887_lociStitched	chr19	35701680	35708009	4	5552	21454.0442	157	1
1_MACS_peak_12380_lociStitched	chr15	72765220	72768504	1	3285	21448.4608	158	1
1_MACS_peak_37169_lociStitched	chr9	73032659	73036767	1	4109	21341.8816	159	1
1_MACS_peak_6130_lociStitched	chr11	58340315	58347961	1	7647	21318.5772	160	1
2_MACS_peak_25087_lociStitched	chr3	50637358	50644744	2	7178	21318.2118	161	1
1_MACS_peak_30184_lociStitched	chr5	162929837	162937615	1	7779	21152.271	162	1
1_MACS_peak_19440_lociStitched	chr2	64366840	64372193	1	5354	21126.1498	163	1
1_MACS_peak_36401_lociStitched	chr8	144607622	144613740	1	6119	21086.9106	164	1
1_MACS_peak_36575_lociStitched	chr9	3524459	3529225	1	4767	21015.677	165	1
1_MACS_peak_28576_lociStitched	chr5	36240406	36243488	1	3083	20979.4822	166	1
1_MACS_peak_3670_lociStitched	chr1	228269049	228272349	1	3301	20958.3	167	1
2_MACS_peak_31510_lociStitched	chr6	42748655	42752473	2	3708	20957.7656	168	1
3_MACS_peak_2321_lociStitched	chr1	150545040	150553206	3	7788	20895.1608	169	1
3_MACS_peak_2043_lociStitched	chr1	118171060	118182334	3	11178	20799.4026	170	1
3_MACS_peak_4002_lociStitched	chr10	6792934	6802016	3	8790	20745.1044	171	1
4_MACS_peak_28402_lociStitched	chr5	1326572	1334021	4	7120	20724.6078	172	1
1_MACS_peak_7245_lociStitched	chr11	118658651	118663616	1	4966	20707.029	173	1
3_MACS_peak_6326_lociStitched	chr11	65242020	65247168	3	4389	20654.8056	174	1
3_MACS_peak_5731_lociStitched	chr11	10323703	10332420	3	8668	20618.3201	175	1
2_MACS_peak_33451_lociStitched	chr7	39987908	39992777	2	4794	20568.6036	176	1
2_MACS_peak_36349_lociStitched	chr8	142125279	142132294	2	6562	20515.3675	177	1
5_MACS_peak_1908_lociStitched	chr1	111172421	111182786	5	9732	20511.2985	178	1
1_MACS_peak_6325_lociStitched	chr11	65237789	65241341	1	3553	20506.0512	179	1
1_MACS_peak_37473_lociStitched	chr9	100744032	100748326	1	4295	20491.8268	180	1
1_MACS_peak_37039_lociStitched	chr9	66454650	66459401	1	4752	20448.304	181	1
3_MACS_peak_6633_lociStitched	chr11	72537201	72544749	3	7418	20389.4124	182	1
1_MACS_peak_12013_lociStitched	chr15	52857210	52862000	1	4791	20368.996	183	1
6_MACS_peak_6352_lociStitched	chr11	65335730	65346801	6	10336	20335.2128	184	1
1_MACS_peak_17595_lociStitched	chr19	16186137	16191244	1	5108	20301.8571	185	1
1_MACS_peak_29331_lociStitched	chr5	107716051	107719462	1	3412	20257.2468	186	1
1_MACS_peak_37168_lociStitched	chr9	73025958	73030155	1	4198	20241.7113	187	1
2_MACS_peak_31994_lociStitched	chr6	106610427	106617266	2	6584	20218.8196	188	1
4_MACS_peak_23526_lociStitched	chr22	24551489	24561645	4	9859	20218.5648	189	1
1_MACS_peak_37179_lociStitched	chr9	74976464	74981187	1	4724	20192.2419	190	1
4_MACS_peak_3109_lociStitched	chr1	197741493	197748667	4	6853	19923.6328	191	1
1_MACS_peak_29729_lociStitched	chr5	137909773	137912279	1	2507	19908.4158	192	1
3_MACS_peak_2053_lociStitched	chr1	118212203	118222627	3	10141	19847.296	193	1
2_MACS_peak_1448_lociStitched	chr1	66796809	66803888	2	7070	19719.2624	194	1
2_MACS_peak_11608_lociStitched	chr15	31615617	31621404	2	5753	19708.2072	195	1
1_MACS_peak_33999_lociStitched	chr7	92460810	92466869	1	6060	19534.8219	196	1
2_MACS_peak_32372_lociStitched	chr6	136608756	136612445	2	3653	19521.4502	197	1
2_MACS_peak_37379_lociStitched	chr9	95820284	95827632	2	7315	19488.3656	198	1
1_MACS_peak_17530_lociStitched	chr19	14115293	14118415	1	3123	19397.6104	199	1
6_MACS_peak_5372_lociStitched	chr10	121060551	121069681	6	8231	19393.033	200	1
3_MACS_peak_23151_lociStitched	chr21	44778318	44786025	3	7272	19388.4999	201	1
1_MACS_peak_17953_lociStitched	chr19	38535656	38540887	1	5232	19276.235	202	1
1_MACS_peak_32034_lociStitched	chr6	108878218	108884300	1	6083	19264.1268	203	1
1_MACS_peak_8988_lociStitched	chr12	104679302	104683542	1	4241	19260.624	204	1
1_MACS_peak_7123_lociStitched	chr11	111284632	111290353	1	5722	19251.165	205	1
5_MACS_peak_15619_lociStitched	chr17	56407800	56417166	5	8910	19193.7438	206	1
1_MACS_peak_17635_lociStitched	chr19	16692463	16700383	1	7921	19186.2	207	1
1_MACS_peak_20605_lociStitched	chr2	158322854	158328486	1	5633	19164.0064	208	1
2_MACS_peak_12788_lociStitched	chr15	90586858	90592787	2	5914	19145.9268	209	1
3_MACS_peak_33562_lociStitched	chr7	47512226	47522563	3	10160	19141.0229	210	1
2_MACS_peak_16042_lociStitched	chr17	75135204	75143709	2	8330	19049.499	211	1
1_MACS_peak_18443_lociStitched	chr19	50378411	50381833	1	3423	19030.4264	212	1
6_MACS_peak_18687_lociStitched	chr2	9687443	9697217	6	9448	19013.3622	213	1
1_MACS_peak_6579_lociStitched	chr11	68602540	68609791	1	7252	18977.3172	214	1
5_MACS_peak_25177_lociStitched	chr3	53199562	53211671	5	11601	18968.7485	215	1
2_MACS_peak_18744_lociStitched	chr2	11886025	11892320	2	6232	18952.986	216	1
1_MACS_peak_20771_lociStitched	chr2	173415122	173423814	1	8693	18920.7456	217	1
2_MACS_peak_18147_lociStitched	chr19	42720308	42725607	2	5276	18860.2008	218	1
1_MACS_peak_37245_lociStitched	chr9	86321167	86324356	1	3190	18780.021	219	1
2_MACS_peak_35842_lociStitched	chr8	98654960	98659800	2	4813	18752.096	220	1
3_MACS_peak_33662_lociStitched	chr7	55635544	55642348	3	6488	18741.618	221	1
4_MACS_peak_26981_lociStitched	chr4	14177263	14186382	4	9052	18721.307	222	1
1_MACS_peak_16941_lociStitched	chr19	658635	664136	1	5502	18625.2858	223	1
4_MACS_peak_6680_lociStitched	chr11	72862258	72870700	4	8179	18559.737	224	1
2_MACS_peak_31886_lociStitched	chr6	90059430	90064137	2	4530	18554.5233	225	1
3_MACS_peak_29995_lociStitched	chr5	150455217	150463730	3	7908	18482.5743	226	1
1_MACS_peak_18389_lociStitched	chr19	49375407	49380634	1	5228	18475.3542	227	1
1_MACS_peak_27458_lociStitched	chr4	78738495	78743763	1	5269	18458.5452	228	1
1_MACS_peak_2431_lociStitched	chr1	154373884	154381900	1	8017	18441.6096	229	1
2_MACS_peak_32453_lociStitched	chr6	139690883	139698040	2	7058	18412.0982	230	1
1_MACS_peak_22136_lociStitched	chr20	34328879	34332909	1	4031	18364.307	231	1
2_MACS_peak_29649_lociStitched	chr5	131829115	131834275	2	5080	18363.408	232	1
2_MACS_peak_5981_lociStitched	chr11	35159973	35169107	2	8905	18328.2844	233	1
11_MACS_peak_31373_lociStitched	chr6	36711533	36726147	11	13136	18279.1912	234	1
1_MACS_peak_34695_lociStitched	chr7	139024366	139027415	1	3050	18267.1688	235	1
2_MACS_peak_6293_lociStitched	chr11	64897586	64903671	2	6033	18245.264	236	1
1_MACS_peak_17519_lociStitched	chr19	13956566	13959140	1	2575	18242.7102	237	1
1_MACS_peak_18152_lociStitched	chr19	42783338	42791557	1	8220	18230.5639	238	1
2_MACS_peak_4797_lociStitched	chr10	74076342	74082060	2	5338	18197.535	239	1
1_MACS_peak_11092_lociStitched	chr14	90082364	90088462	1	6099	18170.2106	240	1
3_MACS_peak_35806_lociStitched	chr8	95969900	95976250	3	5941	18139.41	241	1
1_MACS_peak_18878_lociStitched	chr2	25639977	25646615	1	6639	18118.421	242	1
2_MACS_peak_12804_lociStitched	chr15	90637380	90646532	2	9122	18085.2672	243	1
1_MACS_peak_32509_lociStitched	chr6	143264927	143269775	1	4849	18076.2528	244	1
1_MACS_peak_18393_lociStitched	chr19	49465073	49470031	1	4959	18072.4058	245	1
1_MACS_peak_29014_lociStitched	chr5	78530460	78534749	1	4290	18009.9399	246	1
1_MACS_peak_22270_lociStitched	chr20	42308989	42312391	1	3403	18001.3428	247	1
4_MACS_peak_26330_lociStitched	chr3	171811955	171821173	4	9058	17970.491	248	1
2_MACS_peak_11900_lociStitched	chr15	45016493	45023324	2	6622	17963.4807	249	1
3_MACS_peak_6675_lociStitched	chr11	72849289	72856207	3	6493	17954.9772	250	1
2_MACS_peak_37099_lociStitched	chr9	69784984	69788336	2	3279	17951.9712	251	1
2_MACS_peak_15827_lociStitched	chr17	66230263	66236826	2	6336	17933.3975	252	1
3_MACS_peak_29351_lociStitched	chr5	108743080	108750094	3	6480	17930.5896	253	1
1_MACS_peak_11897_lociStitched	chr15	45002371	45007407	1	5037	17888.8792	254	1
1_MACS_peak_18376_lociStitched	chr19	49136294	49142363	1	6070	17875.6326	255	1
4_MACS_peak_27940_lociStitched	chr4	144274076	144284699	4	10078	17836.017	256	1
2_MACS_peak_38045_lociStitched	chr9	134501659	134506674	2	5009	17823.31	257	1
1_MACS_peak_4505_lociStitched	chr10	45913400	45919042	1	5643	17775.121	258	1
1_MACS_peak_15176_lociStitched	chr17	37909415	37916095	1	6681	17756.776	259	1
1_MACS_peak_32772_lociStitched	chr6	159459096	159466141	1	7046	17747.764	260	1
2_MACS_peak_28593_lociStitched	chr5	39072224	39078034	2	5704	17736.768	261	1
1_MACS_peak_36165_lociStitched	chr8	126612274	126621246	1	8973	17730.4664	262	1
2_MACS_peak_28256_lociStitched	chr4	185186175	185192083	2	5885	17724.5908	263	1
3_MACS_peak_12467_lociStitched	chr15	75298993	75307852	3	8354	17658.6447	264	1
7_MACS_peak_22508_lociStitched	chr20	49126079	49137469	7	10805	17631.72	265	1
4_MACS_peak_18575_lociStitched	chr19	57789825	57795558	4	5154	17579.6712	266	1
1_MACS_peak_8198_lociStitched	chr12	48201006	48209094	1	8089	17474.9328	267	1
2_MACS_peak_7623_lociStitched	chr12	7058032	7069292	2	10944	17469.89	268	1
2_MACS_peak_17614_lociStitched	chr19	16434406	16440323	2	5885	17411.9559	269	1
2_MACS_peak_17050_lociStitched	chr19	2081487	2091154	2	9662	17380.2993	270	1
1_MACS_peak_34593_lociStitched	chr7	134831398	134834610	1	3213	17360.5388	271	1
1_MACS_peak_34149_lociStitched	chr7	101945421	101952451	1	7031	17347.931	272	1
1_MACS_peak_6218_lociStitched	chr11	62647174	62651566	1	4393	17346.204	273	1
3_MACS_peak_16991_lociStitched	chr19	1247379	1254543	3	7020	17342.6112	274	1
1_MACS_peak_29190_lociStitched	chr5	95193833	95199729	1	5897	17333.0608	275	1
2_MACS_peak_24283_lociStitched	chr22	50975808	50981261	2	5404	17305.6408	276	1
2_MACS_peak_12892_lociStitched	chr15	94772428	94777735	2	5278	17292.3288	277	1
3_MACS_peak_16821_lociStitched	chr18	60803873	60811098	3	7142	17270.64	278	1
3_MACS_peak_7332_lociStitched	chr11	122931672	122936198	3	4431	17254.4698	279	1
3_MACS_peak_31977_lociStitched	chr6	106439531	106446311	3	6519	17251.032	280	1
5_MACS_peak_29988_lociStitched	chr5	150437894	150446356	5	7532	17217.6314	281	1
2_MACS_peak_34596_lociStitched	chr7	134852540	134857728	2	5175	17176.9492	282	1
1_MACS_peak_7466_lociStitched	chr11	129871295	129874261	1	2967	17172.2502	283	1
2_MACS_peak_28072_lociStitched	chr4	153453374	153460024	2	6606	17129.735	284	1
1_MACS_peak_37490_lociStitched	chr9	101983080	101985903	1	2824	17025.513	285	1
3_MACS_peak_33164_lociStitched	chr7	22384231	22392673	3	8264	17003.0322	286	1
8_MACS_peak_38018_lociStitched	chr9	134143460	134153417	8	9642	16990.6248	287	1
1_MACS_peak_26585_lociStitched	chr3	186702967	186708611	1	5645	16978.2808	288	1
3_MACS_peak_29205_lociStitched	chr5	95258792	95268233	3	9098	16971.1416	289	1
1_MACS_peak_29262_lociStitched	chr5	98263001	98266395	1	3395	16966.2666	290	1
1_MACS_peak_22942_lociStitched	chr21	35319285	35322963	1	3679	16962.936	291	1
8_MACS_peak_27575_lociStitched	chr4	90214151	90226740	8	11174	16937.2406	292	1
5_MACS_peak_29940_lociStitched	chr5	148208428	148217109	5	8283	16934.8948	293	1
2_MACS_peak_23615_lociStitched	chr22	29662951	29665994	2	2944	16925.7746	294	1
1_MACS_peak_26997_lociStitched	chr4	15002689	15007362	1	4674	16919.9984	295	1
1_MACS_peak_37620_lociStitched	chr9	114244597	114247480	1	2884	16891.497	296	1
1_MACS_peak_36397_lociStitched	chr8	144594053	144599859	1	5807	16883.2674	297	1
1_MACS_peak_17347_lociStitched	chr19	10612141	10614687	1	2547	16868.523	298	1
1_MACS_peak_26320_lociStitched	chr3	171756565	171759857	1	3293	16864.5868	299	1
2_MACS_peak_31108_lociStitched	chr6	30581967	30586613	2	4602	16863.5862	300	1
1_MACS_peak_26032_lociStitched	chr3	141085291	141089668	1	4378	16749.0282	301	1
1_MACS_peak_6259_lociStitched	chr11	64070871	64074608	1	3738	16748.4866	302	1
1_MACS_peak_6770_lociStitched	chr11	76478638	76482850	1	4213	16748.1756	303	1
