REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM1.jin.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
2_MACS_peak_24429_lociStitched	chr3	13048659	13063171	2	14309	35844.64	29	1	IQSEC1	IQSEC1	IQSEC1	29	1
3_MACS_peak_23164_lociStitched	chr21	44834025	44848553	3	14228	61597.2672	30	1	SIK1	C21orf125,C21orf84	SIK1	30	1
3_MACS_peak_7877_lociStitched	chr12	26266144	26280812	3	14194	39880.8252	31	1	BHLHE41		BHLHE41	31	1
5_MACS_peak_26036_lociStitched	chr3	141096849	141111562	5	14134	39913.4264	32	1	ZBTB38		ZBTB38	32	1
4_MACS_peak_12445_lociStitched	chr15	75072739	75087578	4	14093	26168.5765	33	1	CSK	CYP1A2,LMAN1L,CPLX3,ULK3	CSK	33	1
1_MACS_peak_38059_lociStitched	chr9	134541739	134555788	1	14050	54618.2973	34	1	RAPGEF1		RAPGEF1	34	1
1_MACS_peak_29631_lociStitched	chr5	131755138	131768827	1	13690	46626.1029	35	1	C5orf56	SLC22A5	C5orf56	35	1
5_MACS_peak_2035_lociStitched	chr1	118147488	118161465	5	13317	48161.9466	36	1	FAM46C		FAM46C	36	1
4_MACS_peak_29638_lociStitched	chr5	131790351	131804052	4	13288	40587.8424	37	1	C5orf56	IRF1	IRF1	37	1
5_MACS_peak_23137_lociStitched	chr21	44723028	44736661	5	13236	48536.2066	38	1			SIK1	38	1
11_MACS_peak_31373_lociStitched	chr6	36711533	36726147	11	13136	18279.1912	39	1	CPNE5		CDKN1A	39	1
4_MACS_peak_7732_lociStitched	chr12	12866178	12879317	4	13024	53076.3044	40	1	CDKN1B,APOLD1	MIR613,GPR19	CDKN1B	40	1
3_MACS_peak_13813_lociStitched	chr16	56963852	56977114	3	13005	35961.2392	41	1	HERPUD1	CETP,NLRC5	HERPUD1	41	1
4_MACS_peak_4303_lociStitched	chr10	22602030	22615266	4	12966	35395.7112	42	1	COMMD3,BMI1	SPAG6	BMI1	42	1
6_MACS_peak_4232_lociStitched	chr10	15824888	15838045	6	12214	24154.9363	43	1	FAM188A		ITGA8	43	1
1_MACS_peak_34721_lociStitched	chr7	139466433	139478535	1	12103	37064.7954	44	1	TBXAS1,HIPK2		HIPK2	44	1
8_MACS_peak_14164_lociStitched	chr16	81839871	81852858	8	11930	24280.4952	45	1	PLCG2		PLCG2	45	1
3_MACS_peak_31981_lociStitched	chr6	106531134	106543032	3	11804	38267.5374	46	1	PRDM1	PRDM1	PRDM1	46	1
5_MACS_peak_20382_lociStitched	chr2	127413129	127425837	5	11771	28294.362	47	1	GYPC		GYPC	47	1
5_MACS_peak_25177_lociStitched	chr3	53199562	53211671	5	11601	18968.7485	48	1	PRKCD	RFT1	PRKCD	48	1
1_MACS_peak_3772_lociStitched	chr1	234737871	234749438	1	11568	35296.7005	49	1	IRF2BP2	NCRNA00184	IRF2BP2	49	1
1_MACS_peak_4307_lociStitched	chr10	22623545	22634868	1	11324	35180.561	50	1	SPAG6	COMMD3,BMI1	SPAG6	50	1
3_MACS_peak_2043_lociStitched	chr1	118171060	118182334	3	11178	20799.4026	51	1		FAM46C	FAM46C	51	1
3_MACS_peak_31984_lociStitched	chr6	106544082	106555445	3	11174	25798.5552	52	1	PRDM1		PRDM1	52	1
8_MACS_peak_27575_lociStitched	chr4	90214151	90226740	8	11174	16937.2406	53	1	GPRIN3		GPRIN3	53	1
3_MACS_peak_36157_lociStitched	chr8	126440977	126452643	3	11094	66807.6822	54	1	TRIB1		TRIB1	54	1
1_MACS_peak_29117_lociStitched	chr5	88175330	88186310	1	10981	24095.61	55	1	MEF2C		MEF2C	55	1
2_MACS_peak_7623_lociStitched	chr12	7058032	7069292	2	10944	17469.89	56	1	PTPN6	LRRC23,ENO2,ATN1,C12orf57,MIR200C,MIR141,EMG1,SCARNA12,PHB2	PTPN6	56	1
6_MACS_peak_37978_lociStitched	chr9	132646079	132657479	6	10931	22233.42	57	1	FNBP1	USP20,C9orf78	USP20	57	1
2_MACS_peak_18004_lociStitched	chr19	39891472	39902546	2	10930	47538.4672	58	1	ZFP36	MED29,PLEKHG2,SUPT5H,PAF1,RPS16	ZFP36	58	1
1_MACS_peak_30459_lociStitched	chr6	290325	301200	1	10876	26971.0875	59	1	DUSP22		DUSP22	59	1
5_MACS_peak_20598_lociStitched	chr2	158289976	158302073	5	10865	45912.9538	60	1	CYTIP		CYTIP	60	1
7_MACS_peak_22508_lociStitched	chr20	49126079	49137469	7	10805	17631.72	61	1	PTPN1		PTPN1	61	1
3_MACS_peak_29696_lociStitched	chr5	133975405	133986525	3	10792	38565.272	62	1	SEC24A	SAR1B	SEC24A	62	1
4_MACS_peak_15180_lociStitched	chr17	37924499	37935498	4	10758	23867.83	63	1	IKZF3	GRB7,C17orf37	GRB7	63	1
7_MACS_peak_19870_lociStitched	chr2	87810242	87822267	7	10701	15486.9975	64	1	NCRNA00152		NCRNA00152	64	1
6_MACS_peak_15984_lociStitched	chr17	74257684	74269318	6	10568	27014.148	65	1	FAM100B	RNF157,QRICH2	FAM100B	65	1
1_MACS_peak_9456_lociStitched	chr12	125396204	125406717	1	10514	39165.1302	66	1	UBC	SCARB1	UBC	66	1
5_MACS_peak_20719_lociStitched	chr2	172173526	172184229	5	10442	25243.0255	67	1	METTL8		TLK1	67	1
6_MACS_peak_6352_lociStitched	chr11	65335730	65346801	6	10336	20335.2128	68	1	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	FAM89B	68	1
1_MACS_peak_28447_lociStitched	chr5	6478610	6488913	1	10304	33060.2664	69	1	UBE2QL1		UBE2QL1	69	1
3_MACS_peak_24280_lociStitched	chr22	50963378	50974037	3	10265	28754.7843	70	1	SCO2,TYMP,ODF3B	ADM2,MIOX,NCAPH2,KLHDC7B,LOC100144603,SBF1,LMF2,C22orf41,CPT1B,CHKB	TYMP	70	1
3_MACS_peak_30256_lociStitched	chr5	173212371	173223168	3	10203	36993.7611	71	1			CPEB4	71	1
3_MACS_peak_33562_lociStitched	chr7	47512226	47522563	3	10160	19141.0229	72	1	TNS3		TNS3	72	1
2_MACS_peak_35803_lociStitched	chr8	95954081	95964331	2	10145	43532.775	73	1	TP53INP1	CCNE2	TP53INP1	73	1
3_MACS_peak_2053_lociStitched	chr1	118212203	118222627	3	10141	19847.296	74	1			FAM46C	74	1
4_MACS_peak_27940_lociStitched	chr4	144274076	144284699	4	10078	17836.017	75	1	GAB1		GAB1	75	1
3_MACS_peak_36136_lociStitched	chr8	126294771	126304991	3	10030	23599.002	76	1	NSMCE2		TRIB1	76	1
1_MACS_peak_29358_lociStitched	chr5	109024003	109034029	1	10027	21494.7414	77	1	MAN2A1		MAN2A1	77	1
4_MACS_peak_9067_lociStitched	chr12	109020574	109031317	4	9991	25209.5238	78	1	SELPLG	TMEM119	SELPLG	78	1
4_MACS_peak_23526_lociStitched	chr22	24551489	24561645	4	9859	20218.5648	79	1	CABIN1	SUSD2	SUSD2	79	1
2_MACS_peak_23433_lociStitched	chr22	23229694	23239736	2	9734	27001.9338	80	1	IGLL5		IGLL5	80	1
5_MACS_peak_1908_lociStitched	chr1	111172421	111182786	5	9732	20511.2985	81	1		KCNA2,KCNA3	KCNA2	81	1
1_MACS_peak_16826_lociStitched	chr18	60821395	60831098	1	9704	27445.9058	82	1	BCL2		BCL2	82	1
2_MACS_peak_17050_lociStitched	chr19	2081487	2091154	2	9662	17380.2993	83	1	MOBKL2A	IZUMO4,MKNK2	MOBKL2A	83	1
1_MACS_peak_17100_lociStitched	chr19	2615992	2625635	1	9644	37171.8364	84	1	GNG7		GNG7	84	1
8_MACS_peak_38018_lociStitched	chr9	134143460	134153417	8	9642	16990.6248	85	1	FAM78A	PPAPDC3	FAM78A	85	1
1_MACS_peak_12477_lociStitched	chr15	75333143	75342741	1	9599	27932.0996	86	1	PPCDC	SCAMP5	PPCDC	86	1
5_MACS_peak_4602_lociStitched	chr10	61891193	61901004	5	9586	32848.2091	87	1	ANK3		ANK3	87	1
3_MACS_peak_12017_lociStitched	chr15	52967552	52977080	3	9481	34252.2072	88	1	KIAA1370		KIAA1370	88	1
6_MACS_peak_18687_lociStitched	chr2	9687443	9697217	6	9448	19013.3622	89	1	ADAM17		ADAM17	89	1
7_MACS_peak_2563_lociStitched	chr1	156456017	156466004	7	9342	13764.0834	90	1	MEF2D		MEF2D	90	1
1_MACS_peak_5309_lociStitched	chr10	112255413	112264745	1	9333	24159.6148	91	1	DUSP5		DUSP5	91	1
2_MACS_peak_17385_lociStitched	chr19	11199075	11208582	2	9329	30379.6185	92	1	LDLR		LDLR	92	1
9_MACS_peak_5436_lociStitched	chr10	125822105	125832352	9	9314	12655.045	93	1	CHST15		CHST15	93	1
2_MACS_peak_26041_lociStitched	chr3	141117778	141127230	2	9270	29677.3896	94	1	ZBTB38		ZBTB38	94	1
8_MACS_peak_9053_lociStitched	chr12	108953998	108964651	8	9125	16075.377	95	1	ISCU,SART3	FICD,TMEM119	ISCU	95	1
2_MACS_peak_12804_lociStitched	chr15	90637380	90646532	2	9122	18085.2672	96	1	IDH2		IDH2	96	1
3_MACS_peak_29205_lociStitched	chr5	95258792	95268233	3	9098	16971.1416	97	1	ELL2		ELL2	97	1
5_MACS_peak_4630_lociStitched	chr10	63802022	63812248	5	9095	29888.5528	98	1	ARID5B		ARID5B	98	1
4_MACS_peak_26330_lociStitched	chr3	171811955	171821173	4	9058	17970.491	99	1	FNDC3B		FNDC3B	99	1
4_MACS_peak_26981_lociStitched	chr4	14177263	14186382	4	9052	18721.307	100	1			LOC152742	100	1
3_MACS_peak_4007_lociStitched	chr10	6815486	6824735	3	9042	26300.4564	101	1			LOC439949	101	1
2_MACS_peak_29921_lociStitched	chr5	142776666	142785700	2	9025	30386.7624	102	1	NR3C1		NR3C1	102	1
7_MACS_peak_37533_lociStitched	chr9	108017747	108027710	7	8997	15206.5269	103	1	SLC44A1		SLC44A1	103	1
9_MACS_peak_1438_lociStitched	chr1	66740209	66750410	9	8992	14047.7971	104	1	PDE4B	PDE4B	PDE4B	104	1
1_MACS_peak_36165_lociStitched	chr8	126612274	126621246	1	8973	17730.4664	105	1			TRIB1	105	1
5_MACS_peak_2066_lociStitched	chr1	118294519	118303729	5	8928	21707.049	106	1			FAM46C	106	1
5_MACS_peak_15619_lociStitched	chr17	56407800	56417166	5	8910	19193.7438	107	1	MIR142	MPO,BZRAP1,SUPT4H1	MIR142	107	1
2_MACS_peak_5981_lociStitched	chr11	35159973	35169107	2	8905	18328.2844	108	1	CD44		CD44	108	1
4_MACS_peak_27440_lociStitched	chr4	77129510	77138628	4	8896	15837.966	109	1	SCARB2	FAM47E	SCARB2	109	1
6_MACS_peak_34664_lociStitched	chr7	137705926	137716426	6	8794	16086	110	1		AKR1D1,CREB3L2	CREB3L2	110	1
7_MACS_peak_988_lociStitched	chr1	40848756	40858729	7	8791	14255.4062	111	1	SMAP2	SMAP2	SMAP2	111	1
3_MACS_peak_4002_lociStitched	chr10	6792934	6802016	3	8790	20745.1044	112	1			LOC439949	112	1
7_MACS_peak_8573_lociStitched	chr12	68750745	68760690	7	8782	14867.775	113	1		MDM1	MDM1	113	1
4_MACS_peak_2317_lociStitched	chr1	150532543	150541590	4	8738	21740.8457	114	1	ADAMTSL4	MIR4257,MCL1	MIR4257	114	1
6_MACS_peak_11144_lociStitched	chr14	91814771	91824293	6	8702	14498.1972	115	1	CCDC88C		CCDC88C	115	1
3_MACS_peak_3215_lociStitched	chr1	203289090	203298064	3	8696	14811.587	116	1		BTG2,LOC730227,FMOD	BTG2	116	1
1_MACS_peak_20771_lociStitched	chr2	173415122	173423814	1	8693	18920.7456	117	1	PDK1		PDK1	117	1
3_MACS_peak_26043_lociStitched	chr3	141128110	141137103	3	8685	22696.5334	118	1	ZBTB38		RASA2	118	1
3_MACS_peak_5731_lociStitched	chr11	10323703	10332420	3	8668	20618.3201	119	1	ADM	SBF2	ADM	119	1
3_MACS_peak_30110_lociStitched	chr5	156970553	156979622	3	8665	14665.4799	120	1	ADAM19		ADAM19	120	1
2_MACS_peak_19339_lociStitched	chr2	56569242	56577756	2	8489	15244.317	121	1	CCDC85A		CCDC85A	121	1
4_MACS_peak_5555_lociStitched	chr11	307509	316466	4	8480	27368.1135	122	1	IFITM2,IFITM1	NLRP6,ATHL1,IFITM5,IFITM3	IFITM1	122	1
2_MACS_peak_13871_lociStitched	chr16	66553332	66562240	2	8478	24097.9216	123	1	TK2	CKLF,CMTM1	TK2	123	1
2_MACS_peak_23211_lociStitched	chr21	45572872	45581339	2	8405	30763.1511	124	1		PWP2,C21orf33	C21orf33	124	1
3_MACS_peak_4297_lociStitched	chr10	22540120	22549148	3	8404	29956.7096	125	1			COMMD3	125	1
3_MACS_peak_12467_lociStitched	chr15	75298993	75307852	3	8354	17658.6447	126	1	SCAMP5	PPCDC,RPP25	PPCDC	126	1
2_MACS_peak_16042_lociStitched	chr17	75135204	75143709	2	8330	19049.499	127	1	SEC14L1	SCARNA16,SEC14L1	SEC14L1	127	1
3_MACS_peak_14754_lociStitched	chr17	16876836	16885191	3	8326	15408.291	128	1		TNFRSF13B	TNFRSF13B	128	1
5_MACS_peak_29940_lociStitched	chr5	148208428	148217109	5	8283	16934.8948	129	1		ADRB2	ADRB2	129	1
5_MACS_peak_20068_lociStitched	chr2	99099485	99108364	5	8266	13663.0052	130	1	INPP4A		INPP4A	130	1
3_MACS_peak_33164_lociStitched	chr7	22384231	22392673	3	8264	17003.0322	131	1	RAPGEF5		RAPGEF5	131	1
5_MACS_peak_15346_lociStitched	chr17	43298620	43307468	5	8246	14420.4704	132	1	FMNL1	LOC100133991,C17orf46	FMNL1	132	1
6_MACS_peak_5372_lociStitched	chr10	121060551	121069681	6	8231	19393.033	133	1	GRK5		GRK5	133	1
1_MACS_peak_18152_lociStitched	chr19	42783338	42791557	1	8220	18230.5639	134	1	CIC	PRR19,TMEM145,MEGF8,GSK3A,ERF,PAFAH1B3	CIC	134	1
5_MACS_peak_7282_lociStitched	chr11	120368661	120377699	5	8210	15729.7352	135	1			GRIK4	135	1
4_MACS_peak_30617_lociStitched	chr6	7726344	7734710	4	8191	14685.6764	136	1	BMP6		BMP6	136	1
4_MACS_peak_6680_lociStitched	chr11	72862258	72870700	4	8179	18559.737	137	1		FCHSD2	FCHSD2	137	1
2_MACS_peak_18126_lociStitched	chr19	42437945	42446125	2	8146	32639.836	138	1		ARHGEF1,RABAC1	RABAC1	138	1
6_MACS_peak_23125_lociStitched	chr21	44592135	44600825	6	8121	23397.825	139	1	CRYAA		CRYAA	139	1
5_MACS_peak_26586_lociStitched	chr3	186711602	186720081	5	8116	24244.0047	140	1	ST6GAL1	ST6GAL1	ST6GAL1	140	1
1_MACS_peak_8198_lociStitched	chr12	48201006	48209094	1	8089	17474.9328	141	1	HDAC7	SLC48A1,RAPGEF3	HDAC7	141	1
2_MACS_peak_19451_lociStitched	chr2	64437500	64445608	2	8088	22354.5668	142	1		LOC150992	LOC150992	142	1
2_MACS_peak_34551_lociStitched	chr7	130788970	130797174	2	8064	43034.9024	143	1	MKLN1,FLJ43663		FLJ43663	143	1
4_MACS_peak_19917_lociStitched	chr2	88920394	88928935	4	8029	28287.792	144	1	EIF2AK3		EIF2AK3	144	1
4_MACS_peak_8956_lociStitched	chr12	102870355	102879159	4	8026	16414.1776	145	1	IGF1		IGF1	145	1
1_MACS_peak_2431_lociStitched	chr1	154373884	154381900	1	8017	18441.6096	146	1	IL6R		IL6R	146	1
2_MACS_peak_22632_lociStitched	chr20	56251486	56259599	2	7992	15084.5009	147	1	PMEPA1		PMEPA1	147	1
3_MACS_peak_34846_lociStitched	chr7	150100378	150108769	3	7947	22707.7242	148	1	LOC728743	REPIN1,ZNF775,LOC285972,GIMAP8	LOC728743	148	1
5_MACS_peak_5294_lociStitched	chr10	112168786	112177070	5	7935	12872.5076	149	1			DUSP5	149	1
3_MACS_peak_8007_lociStitched	chr12	31737045	31745090	3	7934	14897.731	150	1	DENND5B		DENND5B	150	1
1_MACS_peak_17635_lociStitched	chr19	16692463	16700383	1	7921	19186.2	151	1	MED26	CHERP,SLC35E1	SLC35E1	151	1
3_MACS_peak_29995_lociStitched	chr5	150455217	150463730	3	7908	18482.5743	152	1	TNIP1		TNIP1	152	1
5_MACS_peak_15847_lociStitched	chr17	66450413	66459081	5	7898	13155.4236	153	1	WIPI1	PRKAR1A,MIR635	WIPI1	153	1
6_MACS_peak_2604_lociStitched	chr1	157489297	157497874	6	7897	13832.9856	154	1	FCRL5		FCRL5	154	1
6_MACS_peak_2516_lociStitched	chr1	155945256	155954061	6	7822	11466.7515	155	1	ARHGEF2	RXFP4,SCARNA4,KIAA0907,SSR2	ARHGEF2	155	1
3_MACS_peak_12436_lociStitched	chr15	74915861	74924289	3	7814	11049.9508	156	1	CLK3,EDC3		CLK3	156	1
3_MACS_peak_29646_lociStitched	chr5	131819398	131827713	3	7800	23461.604	157	1	IRF1		IRF1	157	1
2_MACS_peak_2938_lociStitched	chr1	178544380	178552314	2	7794	15633.947	158	1		C1orf220	C1orf220	158	1
3_MACS_peak_2321_lociStitched	chr1	150545040	150553206	3	7788	20895.1608	159	1	MCL1	ADAMTSL4,MIR4257,ENSA	MCL1	159	1
1_MACS_peak_17518_lociStitched	chr19	13947005	13954786	1	7782	28672.985	160	1	LOC284454,MIR24-2,MIR23A,MIR27A	ZSWIM4,MIR181C,MIR181D,NANOS3	MIR23A	160	1
1_MACS_peak_30184_lociStitched	chr5	162929837	162937615	1	7779	21152.271	161	1	MAT2B	HMMR,NUDCD2	MAT2B	161	1
2_MACS_peak_3397_lociStitched	chr1	207993913	208001961	2	7778	24746.7952	162	1	LOC148696	MIR29C,MIR29B2	LOC148696	162	1
1_MACS_peak_24035_lociStitched	chr22	42146816	42154561	1	7746	16221.128	163	1	MEI1	CCDC134	CCDC134	163	1
2_MACS_peak_19931_lociStitched	chr2	89050129	89057875	2	7745	31196.2404	164	1	RPIA	ANKRD36BP2	ANKRD36BP2	164	1
4_MACS_peak_30655_lociStitched	chr6	7886701	7894741	4	7742	9623.076	165	1	MUTED-TXNDC5,TXNDC5		TXNDC5	165	1
1_MACS_peak_6130_lociStitched	chr11	58340315	58347961	1	7647	21318.5772	166	1	ZFP91-CNTF,ZFP91,LPXN	CNTF	LPXN	166	1
4_MACS_peak_37985_lociStitched	chr9	132747211	132755427	4	7639	12948.416	167	1	FNBP1		FNBP1	167	1
4_MACS_peak_29123_lociStitched	chr5	88563136	88571395	4	7638	15365.8695	168	1			MEF2C	168	1
4_MACS_peak_36688_lociStitched	chr9	20375028	20383126	4	7614	14055.6986	169	1	MLLT3		MLLT3	169	1
2_MACS_peak_33654_lociStitched	chr7	55597952	55605561	2	7609	25766.3567	170	1	VOPP1		VOPP1	170	1
3_MACS_peak_29166_lociStitched	chr5	90673136	90680786	3	7593	40616.91	171	1	LOC100129716,ARRDC3		LOC100129716	171	1
8_MACS_peak_1914_lociStitched	chr1	111209879	111218329	8	7577	11530.025	172	1	KCNA3		KCNA3	172	1
5_MACS_peak_29988_lociStitched	chr5	150437894	150446356	5	7532	17217.6314	173	1	TNIP1	GPX3	TNIP1	173	1
4_MACS_peak_21097_lociStitched	chr2	198168864	198176756	4	7524	14804.6028	174	1	ANKRD44		ANKRD44	174	1
1_MACS_peak_11436_lociStitched	chr14	106172081	106179568	1	7488	37029.9533	175	1			TMEM121	175	1
3_MACS_peak_28730_lociStitched	chr5	56108037	56115568	3	7470	22981.5996	176	1	MAP3K1		MAP3K1	176	1
2_MACS_peak_2570_lociStitched	chr1	156468438	156475939	2	7454	13971.3626	177	1	MEF2D		MEF2D	177	1
3_MACS_peak_6633_lociStitched	chr11	72537201	72544749	3	7418	20389.4124	178	1	ATG16L2	STARD10	ATG16L2	178	1
4_MACS_peak_23945_lociStitched	chr22	39857527	39865006	4	7412	12582.6696	179	1	MGAT3	MGAT3,SMCR7L	MGAT3	179	1
2_MACS_peak_1085_lociStitched	chr1	44295893	44303305	2	7409	14753.586	180	1	ST3GAL3		ARTN	180	1
2_MACS_peak_21461_lociStitched	chr2	231732751	231740639	2	7397	13195.0464	181	1	ITM2C	GPR55	ITM2C	181	1
1_MACS_peak_15359_lociStitched	chr17	43387851	43395235	1	7385	11019.1432	182	1	MAP3K14	LOC100133991,C17orf46	MAP3K14	182	1
2_MACS_peak_14518_lociStitched	chr17	3813557	3821156	2	7357	24754.5024	183	1	P2RX1	CAMKK1,ATP2A3	P2RX1	183	1
8_MACS_peak_13286_lociStitched	chr16	11829643	11837753	8	7332	15981.566	184	1	TXNDC11		TXNDC11	184	1
2_MACS_peak_37819_lociStitched	chr9	127630445	127638136	2	7321	22943.7912	185	1	ARPC5L	WDR38,RPL35	ARPC5L	185	1
1_MACS_peak_28299_lociStitched	chr4	185390827	185398141	1	7315	30494.9916	186	1	IRF2		IRF2	186	1
2_MACS_peak_37379_lociStitched	chr9	95820284	95827632	2	7315	19488.3656	187	1	SUSD3	C9orf89	SUSD3	187	1
3_MACS_peak_23151_lociStitched	chr21	44778318	44786025	3	7272	19388.4999	188	1			SIK1	188	1
1_MACS_peak_6579_lociStitched	chr11	68602540	68609791	1	7252	18977.3172	189	1	CPT1A		CPT1A	189	1
3_MACS_peak_34215_lociStitched	chr7	104649224	104656528	3	7248	40952.0672	190	1	MLL5,LOC100216545		LOC100216545	190	1
2_MACS_peak_28292_lociStitched	chr4	185369036	185376402	2	7238	12050.776	191	1	IRF2		IRF2	191	1
4_MACS_peak_25956_lociStitched	chr3	133191924	133199623	4	7232	12443.8937	192	1	BFSP2		BFSP2	192	1
4_MACS_peak_29105_lociStitched	chr5	88118442	88126346	4	7231	12488.32	193	1	MEF2C		MEF2C	193	1
1_MACS_peak_17469_lociStitched	chr19	12898842	12906056	1	7215	25180.467	194	1	JUNB	BEST2,RNASEH2A,MAST1,HOOK2,PRDX2,RTBDN	JUNB	194	1
7_MACS_peak_28734_lociStitched	chr5	56122336	56130467	7	7211	10358.894	195	1	MAP3K1		MAP3K1	195	1
2_MACS_peak_9914_lociStitched	chr13	49549052	49556696	2	7196	25504.206	196	1	FNDC3A		FNDC3A	196	1
2_MACS_peak_38065_lociStitched	chr9	134579248	134586596	2	7193	14629.868	197	1	RAPGEF1		RAPGEF1	197	1
3_MACS_peak_28095_lociStitched	chr4	153581347	153589247	3	7183	13329.67	198	1	TMEM154		TMEM154	198	1
2_MACS_peak_19621_lociStitched	chr2	70310121	70317375	2	7182	30321.72	199	1	PCBP1,LOC400960	LOC100133985	LOC400960	199	1
2_MACS_peak_25087_lociStitched	chr3	50637358	50644744	2	7178	21318.2118	200	1	CISH	HEMK1,MAPKAPK3,C3orf18	CISH	200	1
3_MACS_peak_30349_lociStitched	chr5	176852528	176860219	3	7174	14542.1428	201	1	GRK6	SLC34A1,PRR7,PFN3,F12,DBN1	GRK6	201	1
5_MACS_peak_32785_lociStitched	chr6	160397922	160405637	5	7171	14977.901	202	1	IGF2R		IGF2R	202	1
2_MACS_peak_29231_lociStitched	chr5	95670898	95678135	2	7147	14313.3386	203	1			PCSK1	203	1
3_MACS_peak_16821_lociStitched	chr18	60803873	60811098	3	7142	17270.64	204	1	BCL2		BCL2	204	1
2_MACS_peak_18768_lociStitched	chr2	16833304	16840481	2	7135	10885.3559	205	1	FAM49A		FAM49A	205	1
2_MACS_peak_29289_lociStitched	chr5	100233383	100240537	2	7125	10693.0838	206	1	ST8SIA4		ST8SIA4	206	1
4_MACS_peak_29212_lociStitched	chr5	95290915	95298693	4	7125	25395.9478	207	1	ELL2		ELL2	207	1
4_MACS_peak_28402_lociStitched	chr5	1326572	1334021	4	7120	20724.6078	208	1	CLPTM1L	TERT	CLPTM1L	208	1
1_MACS_peak_3656_lociStitched	chr1	227068407	227075523	1	7117	10821.3012	209	1	PSEN2		PSEN2	209	1
