REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM1.jin.bam
4_MACS_peak_12445_lociStitched	chr15	75072739	75087578	4	14093	26168.5765
1_MACS_peak_2052_lociStitched	chr1	118194957	118209677	1	14721	51288.896
5_MACS_peak_26036_lociStitched	chr3	141096849	141111562	5	14134	39913.426400000004
3_MACS_peak_7877_lociStitched	chr12	26266144	26280812	3	14194	39880.8252
11_MACS_peak_31373_lociStitched	chr6	36711533	36726147	11	13136	18279.191199999997
3_MACS_peak_23164_lociStitched	chr21	44834025	44848553	3	14228	61597.267199999995
2_MACS_peak_24429_lociStitched	chr3	13048659	13063171	2	14309	35844.64
2_MACS_peak_33226_lociStitched	chr7	25998004	26012366	2	14356	57200.973600000005
1_MACS_peak_38059_lociStitched	chr9	134541739	134555788	1	14050	54618.297300000006
5_MACS_peak_2035_lociStitched	chr1	118147488	118161465	5	13317	48161.9466
4_MACS_peak_29638_lociStitched	chr5	131790351	131804052	4	13288	40587.8424
1_MACS_peak_29631_lociStitched	chr5	131755138	131768827	1	13690	46626.1029
5_MACS_peak_23137_lociStitched	chr21	44723028	44736661	5	13236	48536.2066
3_MACS_peak_13813_lociStitched	chr16	56963852	56977114	3	13005	35961.239199999996
4_MACS_peak_4303_lociStitched	chr10	22602030	22615266	4	12966	35395.7112
6_MACS_peak_4232_lociStitched	chr10	15824888	15838045	6	12214	24154.9363
4_MACS_peak_7732_lociStitched	chr12	12866178	12879317	4	13024	53076.3044
8_MACS_peak_14164_lociStitched	chr16	81839871	81852858	8	11930	24280.495199999998
5_MACS_peak_20382_lociStitched	chr2	127413129	127425837	5	11771	28294.362
8_MACS_peak_27575_lociStitched	chr4	90214151	90226740	8	11174	16937.240599999997
5_MACS_peak_25177_lociStitched	chr3	53199562	53211671	5	11601	18968.7485
1_MACS_peak_34721_lociStitched	chr7	139466433	139478535	1	12103	37064.7954
5_MACS_peak_20598_lociStitched	chr2	158289976	158302073	5	10865	45912.953799999996
7_MACS_peak_19870_lociStitched	chr2	87810242	87822267	7	10701	15486.997500000001
3_MACS_peak_31981_lociStitched	chr6	106531134	106543032	3	11804	38267.5374
3_MACS_peak_36157_lociStitched	chr8	126440977	126452643	3	11094	66807.6822
6_MACS_peak_15984_lociStitched	chr17	74257684	74269318	6	10568	27014.148
1_MACS_peak_3772_lociStitched	chr1	234737871	234749438	1	11568	35296.7005
6_MACS_peak_37978_lociStitched	chr9	132646079	132657479	6	10931	22233.42
7_MACS_peak_22508_lociStitched	chr20	49126079	49137469	7	10805	17631.72
3_MACS_peak_31984_lociStitched	chr6	106544082	106555445	3	11174	25798.5552
1_MACS_peak_4307_lociStitched	chr10	22623545	22634868	1	11324	35180.561
3_MACS_peak_2043_lociStitched	chr1	118171060	118182334	3	11178	20799.4026
2_MACS_peak_7623_lociStitched	chr12	7058032	7069292	2	10944	17469.89
3_MACS_peak_29696_lociStitched	chr5	133975405	133986525	3	10792	38565.272000000004
2_MACS_peak_18004_lociStitched	chr19	39891472	39902546	2	10930	47538.4672
6_MACS_peak_6352_lociStitched	chr11	65335730	65346801	6	10336	20335.2128
4_MACS_peak_15180_lociStitched	chr17	37924499	37935498	4	10758	23867.829999999998
1_MACS_peak_29117_lociStitched	chr5	88175330	88186310	1	10981	24095.61
1_MACS_peak_30459_lociStitched	chr6	290325	301200	1	10876	26971.0875
3_MACS_peak_30256_lociStitched	chr5	173212371	173223168	3	10203	36993.761099999996
4_MACS_peak_9067_lociStitched	chr12	109020574	109031317	4	9991	25209.5238
5_MACS_peak_20719_lociStitched	chr2	172173526	172184229	5	10442	25243.0255
3_MACS_peak_24280_lociStitched	chr22	50963378	50974037	3	10265	28754.784300000003
8_MACS_peak_9053_lociStitched	chr12	108953998	108964651	8	9125	16075.376999999999
4_MACS_peak_27940_lociStitched	chr4	144274076	144284699	4	10078	17836.017
1_MACS_peak_9456_lociStitched	chr12	125396204	125406717	1	10514	39165.1302
6_MACS_peak_34664_lociStitched	chr7	137705926	137716426	6	8794	16086.0
3_MACS_peak_2053_lociStitched	chr1	118212203	118222627	3	10141	19847.296
5_MACS_peak_1908_lociStitched	chr1	111172421	111182786	5	9732	20511.2985
3_MACS_peak_33562_lociStitched	chr7	47512226	47522563	3	10160	19141.0229
1_MACS_peak_28447_lociStitched	chr5	6478610	6488913	1	10304	33060.2664
2_MACS_peak_35803_lociStitched	chr8	95954081	95964331	2	10145	43532.774999999994
9_MACS_peak_5436_lociStitched	chr10	125822105	125832352	9	9314	12655.045000000002
5_MACS_peak_4630_lociStitched	chr10	63802022	63812248	5	9095	29888.5528
3_MACS_peak_36136_lociStitched	chr8	126294771	126304991	3	10030	23599.002
9_MACS_peak_1438_lociStitched	chr1	66740209	66750410	9	8992	14047.7971
4_MACS_peak_23526_lociStitched	chr22	24551489	24561645	4	9859	20218.5648
2_MACS_peak_23433_lociStitched	chr22	23229694	23239736	2	9734	27001.9338
1_MACS_peak_29358_lociStitched	chr5	109024003	109034029	1	10027	21494.7414
7_MACS_peak_2563_lociStitched	chr1	156456017	156466004	7	9342	13764.083400000001
7_MACS_peak_988_lociStitched	chr1	40848756	40858729	7	8791	14255.4062
7_MACS_peak_37533_lociStitched	chr9	108017747	108027710	7	8997	15206.5269
8_MACS_peak_38018_lociStitched	chr9	134143460	134153417	8	9642	16990.624799999998
7_MACS_peak_8573_lociStitched	chr12	68750745	68760690	7	8782	14867.775000000001
5_MACS_peak_4602_lociStitched	chr10	61891193	61901004	5	9586	32848.2091
6_MACS_peak_18687_lociStitched	chr2	9687443	9697217	6	9448	19013.3622
1_MACS_peak_16826_lociStitched	chr18	60821395	60831098	1	9704	27445.905799999997
2_MACS_peak_17050_lociStitched	chr19	2081487	2091154	2	9662	17380.2993
1_MACS_peak_17100_lociStitched	chr19	2615992	2625635	1	9644	37171.8364
1_MACS_peak_12477_lociStitched	chr15	75333143	75342741	1	9599	27932.0996
3_MACS_peak_12017_lociStitched	chr15	52967552	52977080	3	9481	34252.2072
6_MACS_peak_11144_lociStitched	chr14	91814771	91824293	6	8702	14498.197199999999
2_MACS_peak_17385_lociStitched	chr19	11199075	11208582	2	9329	30379.6185
2_MACS_peak_26041_lociStitched	chr3	141117778	141127230	2	9270	29677.389600000002
3_MACS_peak_29205_lociStitched	chr5	95258792	95268233	3	9098	16971.1416
5_MACS_peak_15619_lociStitched	chr17	56407800	56417166	5	8910	19193.7438
1_MACS_peak_5309_lociStitched	chr10	112255413	112264745	1	9333	24159.614800000003
3_MACS_peak_4007_lociStitched	chr10	6815486	6824735	3	9042	26300.4564
4_MACS_peak_26330_lociStitched	chr3	171811955	171821173	4	9058	17970.491
5_MACS_peak_2066_lociStitched	chr1	118294519	118303729	5	8928	21707.049
2_MACS_peak_12804_lociStitched	chr15	90637380	90646532	2	9122	18085.2672
2_MACS_peak_5981_lociStitched	chr11	35159973	35169107	2	8905	18328.2844
6_MACS_peak_5372_lociStitched	chr10	121060551	121069681	6	8231	19393.033
4_MACS_peak_26981_lociStitched	chr4	14177263	14186382	4	9052	18721.307
4_MACS_peak_27440_lociStitched	chr4	77129510	77138628	4	8896	15837.966
3_MACS_peak_4002_lociStitched	chr10	6792934	6802016	3	8790	20745.104399999997
3_MACS_peak_30110_lociStitched	chr5	156970553	156979622	3	8665	14665.4799
4_MACS_peak_2317_lociStitched	chr1	150532543	150541590	4	8738	21740.845699999998
5_MACS_peak_7282_lociStitched	chr11	120368661	120377699	5	8210	15729.7352
2_MACS_peak_29921_lociStitched	chr5	142776666	142785700	2	9025	30386.7624
3_MACS_peak_4297_lociStitched	chr10	22540120	22549148	3	8404	29956.709600000002
3_MACS_peak_26043_lociStitched	chr3	141128110	141137103	3	8685	22696.5334
3_MACS_peak_3215_lociStitched	chr1	203289090	203298064	3	8696	14811.587000000001
1_MACS_peak_36165_lociStitched	chr8	126612274	126621246	1	8973	17730.4664
4_MACS_peak_5555_lociStitched	chr11	307509	316466	4	8480	27368.1135
2_MACS_peak_13871_lociStitched	chr16	66553332	66562240	2	8478	24097.9216
5_MACS_peak_20068_lociStitched	chr2	99099485	99108364	5	8266	13663.0052
3_MACS_peak_12467_lociStitched	chr15	75298993	75307852	3	8354	17658.6447
5_MACS_peak_15346_lociStitched	chr17	43298620	43307468	5	8246	14420.4704
6_MACS_peak_2516_lociStitched	chr1	155945256	155954061	6	7822	11466.7515
4_MACS_peak_8956_lociStitched	chr12	102870355	102879159	4	8026	16414.1776
3_MACS_peak_5731_lociStitched	chr11	10323703	10332420	3	8668	20618.3201
1_MACS_peak_20771_lociStitched	chr2	173415122	173423814	1	8693	18920.745600000002
6_MACS_peak_23125_lociStitched	chr21	44592135	44600825	6	8121	23397.825
5_MACS_peak_29940_lociStitched	chr5	148208428	148217109	5	8283	16934.894800000002
5_MACS_peak_15847_lociStitched	chr17	66450413	66459081	5	7898	13155.4236
6_MACS_peak_2604_lociStitched	chr1	157489297	157497874	6	7897	13832.9856
4_MACS_peak_19917_lociStitched	chr2	88920394	88928935	4	8029	28287.791999999998
2_MACS_peak_19339_lociStitched	chr2	56569242	56577756	2	8489	15244.317
3_MACS_peak_29995_lociStitched	chr5	150455217	150463730	3	7908	18482.5743
2_MACS_peak_16042_lociStitched	chr17	75135204	75143709	2	8330	19049.499
5_MACS_peak_26586_lociStitched	chr3	186711602	186720081	5	8116	24244.0047
2_MACS_peak_23211_lociStitched	chr21	45572872	45581339	2	8405	30763.151100000003
5_MACS_peak_29988_lociStitched	chr5	150437894	150446356	5	7532	17217.6314
8_MACS_peak_1914_lociStitched	chr1	111209879	111218329	8	7577	11530.025
4_MACS_peak_6680_lociStitched	chr11	72862258	72870700	4	8179	18559.737
3_MACS_peak_33164_lociStitched	chr7	22384231	22392673	3	8264	17003.0322
3_MACS_peak_12436_lociStitched	chr15	74915861	74924289	3	7814	11049.950799999999
3_MACS_peak_34846_lociStitched	chr7	150100378	150108769	3	7947	22707.7242
4_MACS_peak_30617_lociStitched	chr6	7726344	7734710	4	8191	14685.6764
3_MACS_peak_14754_lociStitched	chr17	16876836	16885191	3	8326	15408.291000000001
3_MACS_peak_29646_lociStitched	chr5	131819398	131827713	3	7800	23461.604
5_MACS_peak_5294_lociStitched	chr10	112168786	112177070	5	7935	12872.5076
4_MACS_peak_29123_lociStitched	chr5	88563136	88571395	4	7638	15365.8695
1_MACS_peak_18152_lociStitched	chr19	42783338	42791557	1	8220	18230.5639
4_MACS_peak_37985_lociStitched	chr9	132747211	132755427	4	7639	12948.416000000001
2_MACS_peak_34551_lociStitched	chr7	130788970	130797174	2	8064	43034.9024
2_MACS_peak_18126_lociStitched	chr19	42437945	42446125	2	8146	32639.836000000003
3_MACS_peak_2321_lociStitched	chr1	150545040	150553206	3	7788	20895.1608
7_MACS_peak_28734_lociStitched	chr5	56122336	56130467	7	7211	10358.894
2_MACS_peak_22632_lociStitched	chr20	56251486	56259599	2	7992	15084.5009
8_MACS_peak_13286_lociStitched	chr16	11829643	11837753	8	7332	15981.565999999999
2_MACS_peak_19451_lociStitched	chr2	64437500	64445608	2	8088	22354.5668
4_MACS_peak_36688_lociStitched	chr9	20375028	20383126	4	7614	14055.6986
1_MACS_peak_8198_lociStitched	chr12	48201006	48209094	1	8089	17474.932800000002
2_MACS_peak_3397_lociStitched	chr1	207993913	208001961	2	7778	24746.7952
3_MACS_peak_8007_lociStitched	chr12	31737045	31745090	3	7934	14897.731
4_MACS_peak_30655_lociStitched	chr6	7886701	7894741	4	7742	9623.076000000001
1_MACS_peak_2431_lociStitched	chr1	154373884	154381900	1	8017	18441.609600000003
8_MACS_peak_30966_lociStitched	chr6	25407856	25415867	8	7100	11640.7841
2_MACS_peak_2938_lociStitched	chr1	178544380	178552314	2	7794	15633.947
6_MACS_peak_15027_lociStitched	chr17	29634256	29642176	6	6852	9823.967999999999
1_MACS_peak_17635_lociStitched	chr19	16692463	16700383	1	7921	19186.2
4_MACS_peak_29105_lociStitched	chr5	88118442	88126346	4	7231	12488.32
3_MACS_peak_28095_lociStitched	chr4	153581347	153589247	3	7183	13329.67
4_MACS_peak_21097_lociStitched	chr2	198168864	198176756	4	7524	14804.602799999999
2_MACS_peak_21461_lociStitched	chr2	231732751	231740639	2	7397	13195.046400000001
6_MACS_peak_30167_lociStitched	chr5	160169410	160177208	6	6789	11419.3912
1_MACS_peak_17518_lociStitched	chr19	13947005	13954786	1	7782	28672.985
4_MACS_peak_29212_lociStitched	chr5	95290915	95298693	4	7125	25395.947799999998
1_MACS_peak_30184_lociStitched	chr5	162929837	162937615	1	7779	21152.271
2_MACS_peak_19931_lociStitched	chr2	89050129	89057875	2	7745	31196.240400000002
1_MACS_peak_24035_lociStitched	chr22	42146816	42154561	1	7746	16221.127999999999
5_MACS_peak_32785_lociStitched	chr6	160397922	160405637	5	7171	14977.901
3_MACS_peak_23151_lociStitched	chr21	44778318	44786025	3	7272	19388.4999
4_MACS_peak_25956_lociStitched	chr3	133191924	133199623	4	7232	12443.8937
3_MACS_peak_30349_lociStitched	chr5	176852528	176860219	3	7174	14542.1428
2_MACS_peak_37819_lociStitched	chr9	127630445	127638136	2	7321	22943.7912
3_MACS_peak_29166_lociStitched	chr5	90673136	90680786	3	7593	40616.91
1_MACS_peak_6130_lociStitched	chr11	58340315	58347961	1	7647	21318.5772
4_MACS_peak_12040_lociStitched	chr15	55693807	55701452	4	6905	22025.245
2_MACS_peak_9914_lociStitched	chr13	49549052	49556696	2	7196	25504.206000000002
2_MACS_peak_33654_lociStitched	chr7	55597952	55605561	2	7609	25766.3567
2_MACS_peak_14518_lociStitched	chr17	3813557	3821156	2	7357	24754.5024
4_MACS_peak_35275_lociStitched	chr8	29082135	29089717	4	7107	15081.3562
3_MACS_peak_6633_lociStitched	chr11	72537201	72544749	3	7418	20389.412399999997
3_MACS_peak_7429_lociStitched	chr11	128593846	128601388	3	6859	11119.1706
3_MACS_peak_28730_lociStitched	chr5	56108037	56115568	3	7470	22981.5996
4_MACS_peak_4617_lociStitched	chr10	63656836	63664351	4	6960	15432.052500000002
2_MACS_peak_2570_lociStitched	chr1	156468438	156475939	2	7454	13971.3626
1_MACS_peak_11436_lociStitched	chr14	106172081	106179568	1	7488	37029.9533
4_MACS_peak_35977_lociStitched	chr8	107509194	107516678	4	7006	15283.824799999999
4_MACS_peak_23945_lociStitched	chr22	39857527	39865006	4	7412	12582.6696
4_MACS_peak_28402_lociStitched	chr5	1326572	1334021	4	7120	20724.6078
8_MACS_peak_11527_lociStitched	chr15	23610418	23617851	8	6490	10204.0224
2_MACS_peak_1085_lociStitched	chr1	44295893	44303305	2	7409	14753.586
3_MACS_peak_10605_lociStitched	chr14	55537413	55544811	3	6910	11993.6376
2_MACS_peak_25087_lociStitched	chr3	50637358	50644744	2	7178	21318.211799999997
1_MACS_peak_15359_lociStitched	chr17	43387851	43395235	1	7385	11019.1432
2_MACS_peak_28292_lociStitched	chr4	185369036	185376402	2	7238	12050.776
3_MACS_peak_22363_lociStitched	chr20	46038933	46046289	3	6942	13443.825599999998
2_MACS_peak_37379_lociStitched	chr9	95820284	95827632	2	7315	19488.3656
2_MACS_peak_38065_lociStitched	chr9	134579248	134586596	2	7193	14629.868
1_MACS_peak_28299_lociStitched	chr4	185390827	185398141	1	7315	30494.991600000005
3_MACS_peak_34215_lociStitched	chr7	104649224	104656528	3	7248	40952.0672
5_MACS_peak_12471_lociStitched	chr15	75319704	75326980	5	5919	8873.8096
2_MACS_peak_19621_lociStitched	chr2	70310121	70317375	2	7182	30321.719999999998
1_MACS_peak_6579_lociStitched	chr11	68602540	68609791	1	7252	18977.3172
3_MACS_peak_27510_lociStitched	chr4	87855240	87862489	3	7114	14674.150700000002
3_MACS_peak_2040_lociStitched	chr1	118162434	118169672	3	6979	8088.464999999999
2_MACS_peak_15589_lociStitched	chr17	55680339	55687577	2	7108	14773.481800000001
2_MACS_peak_29231_lociStitched	chr5	95670898	95678135	2	7147	14313.3386
2_MACS_peak_33224_lociStitched	chr7	25985112	25992347	2	6973	38236.251500000006
3_MACS_peak_16821_lociStitched	chr18	60803873	60811098	3	7142	17270.64
4_MACS_peak_17017_lociStitched	chr19	1646463	1653678	4	7060	14737.359000000002
1_MACS_peak_17469_lociStitched	chr19	12898842	12906056	1	7215	25180.467
5_MACS_peak_35214_lociStitched	chr8	27250344	27257558	5	6887	13383.4128
5_MACS_peak_4516_lociStitched	chr10	45954170	45961350	5	6474	9624.072
2_MACS_peak_18768_lociStitched	chr2	16833304	16840481	2	7135	10885.355899999999
4_MACS_peak_3109_lociStitched	chr1	197741493	197748667	4	6853	19923.6328
5_MACS_peak_33950_lociStitched	chr7	90401317	90408486	5	6269	11435.2719
3_MACS_peak_16991_lociStitched	chr19	1247379	1254543	3	7020	17342.6112
2_MACS_peak_32453_lociStitched	chr6	139690883	139698040	2	7058	18412.0982
2_MACS_peak_29289_lociStitched	chr5	100233383	100240537	2	7125	10693.083799999999
4_MACS_peak_16836_lociStitched	chr18	60871213	60878357	4	6807	12110.5088
2_MACS_peak_17498_lociStitched	chr19	13260459	13267591	2	7049	23261.018
1_MACS_peak_3656_lociStitched	chr1	227068407	227075523	1	7117	10821.3012
5_MACS_peak_30722_lociStitched	chr6	11362439	11369545	5	6086	9168.8718
4_MACS_peak_5476_lociStitched	chr10	126380226	126387329	4	6335	15166.325600000002
2_MACS_peak_2921_lociStitched	chr1	175155901	175162999	2	6956	10367.3388
1_MACS_peak_7195_lociStitched	chr11	115089464	115096557	1	7094	32924.2874
4_MACS_peak_36945_lociStitched	chr9	37527939	37535032	4	6460	32554.742099999996
1_MACS_peak_3926_lociStitched	chr10	3821878	3828965	1	7088	35817.698000000004
2_MACS_peak_1448_lociStitched	chr1	66796809	66803888	2	7070	19719.2624
3_MACS_peak_2464_lociStitched	chr1	154971463	154978540	3	6710	10989.1656
4_MACS_peak_7921_lociStitched	chr12	27088218	27095294	4	6851	9626.1904
4_MACS_peak_11453_lociStitched	chr14	106351873	106358949	4	6297	11499.2076
1_MACS_peak_12219_lociStitched	chr15	65183021	65190083	1	7063	28685.137799999997
2_MACS_peak_35039_lociStitched	chr8	12609977	12617024	2	6868	22240.332000000002
1_MACS_peak_32772_lociStitched	chr6	159459096	159466141	1	7046	17747.764
4_MACS_peak_24349_lociStitched	chr3	5236058	5243094	4	6682	15796.523599999999
1_MACS_peak_29630_lociStitched	chr5	131744680	131751716	1	7037	27390.4444
1_MACS_peak_34149_lociStitched	chr7	101945421	101952451	1	7031	17347.930999999997
1_MACS_peak_23813_lociStitched	chr22	37613937	37620963	1	7027	15712.2438
6_MACS_peak_31113_lociStitched	chr6	30648996	30656022	6	6645	10063.3398
2_MACS_peak_5706_lociStitched	chr11	7540118	7547143	2	6945	14300.7925
8_MACS_peak_22562_lociStitched	chr20	52205293	52212316	8	6734	11724.8985
2_MACS_peak_36349_lociStitched	chr8	142125279	142132294	2	6562	20515.3675
3_MACS_peak_29351_lociStitched	chr5	108743080	108750094	3	6480	17930.5896
5_MACS_peak_34633_lociStitched	chr7	137637380	137644385	5	6542	10219.594500000001
4_MACS_peak_11543_lociStitched	chr15	23676431	23683433	4	6458	13351.4136
3_MACS_peak_21492_lociStitched	chr2	232570569	232577564	3	6840	23973.963499999998
3_MACS_peak_33566_lociStitched	chr7	47533442	47540427	3	6358	12743.434
4_MACS_peak_4758_lociStitched	chr10	73526760	73533733	4	6782	11078.7024
2_MACS_peak_37042_lociStitched	chr9	66695002	66701964	2	6945	16229.8144
3_MACS_peak_26716_lociStitched	chr3	195630414	195637374	3	6652	15965.543999999998
2_MACS_peak_12959_lociStitched	chr15	101457513	101464460	2	6828	16307.3878
2_MACS_peak_24796_lociStitched	chr3	42231946	42238885	2	6863	15056.9361
6_MACS_peak_24271_lociStitched	chr22	50907182	50914119	6	6003	8916.819800000001
1_MACS_peak_7428_lociStitched	chr11	128585560	128592492	1	6933	16692.9492
2_MACS_peak_34786_lociStitched	chr7	144049273	144056204	2	6540	16266.363900000002
5_MACS_peak_36351_lociStitched	chr8	142137255	142144176	5	6689	15534.876600000001
3_MACS_peak_6675_lociStitched	chr11	72849289	72856207	3	6493	17954.9772
5_MACS_peak_34313_lociStitched	chr7	114561797	114568698	5	6026	15481.0133
4_MACS_peak_20819_lociStitched	chr2	175456508	175463406	4	6073	10833.9988
3_MACS_peak_33123_lociStitched	chr7	18555923	18562821	3	6542	13546.9822
2_MACS_peak_12344_lociStitched	chr15	70387135	70394017	2	6771	23605.260000000002
1_MACS_peak_32998_lociStitched	chr7	7854617	7861499	1	6883	15853.375199999999
6_MACS_peak_23605_lociStitched	chr22	29213682	29220559	6	6020	8449.082199999999
3_MACS_peak_26599_lociStitched	chr3	186757245	186764117	3	6235	10187.0528
2_MACS_peak_8610_lociStitched	chr12	72079074	72085945	2	6425	9635.203300000001
5_MACS_peak_22338_lociStitched	chr20	45523431	45530294	5	5960	8025.5922
1_MACS_peak_28259_lociStitched	chr4	185200443	185207304	1	6862	22731.8652
2_MACS_peak_31994_lociStitched	chr6	106610427	106617266	2	6584	20218.8196
2_MACS_peak_7491_lociStitched	chr11	132224597	132231432	2	6783	24287.488999999998
2_MACS_peak_11900_lociStitched	chr15	45016493	45023324	2	6622	17963.4807
4_MACS_peak_26511_lociStitched	chr3	183253332	183260158	4	6309	8269.0164
3_MACS_peak_36683_lociStitched	chr9	20352161	20358978	3	6529	15272.1251
4_MACS_peak_6317_lociStitched	chr11	65206797	65213609	4	5750	8404.6456
3_MACS_peak_33662_lociStitched	chr7	55635544	55642348	3	6488	18741.618000000002
3_MACS_peak_22965_lociStitched	chr21	36256748	36263551	3	6489	16650.3425
4_MACS_peak_36145_lociStitched	chr8	126349365	126356162	4	6706	11896.1094
2_MACS_peak_29089_lociStitched	chr5	88026144	88032933	2	6504	13446.293399999999
2_MACS_peak_2168_lociStitched	chr1	144928239	144935025	2	6732	13078.6578
3_MACS_peak_31977_lociStitched	chr6	106439531	106446311	3	6519	17251.032
1_MACS_peak_15150_lociStitched	chr17	36856438	36863205	1	6768	23788.7118
1_MACS_peak_11049_lociStitched	chr14	81993469	82000235	1	6767	15818.231399999999
1_MACS_peak_16721_lociStitched	chr18	52983859	52990622	1	6764	15308.050500000001
1_MACS_peak_34731_lociStitched	chr7	139613760	139620522	1	6763	24829.3878
3_MACS_peak_31403_lociStitched	chr6	37013468	37020214	3	6426	12111.093799999999
3_MACS_peak_16857_lociStitched	chr18	60982063	60988802	3	6476	16234.9249
2_MACS_peak_29759_lociStitched	chr5	138723103	138729837	2	6657	22383.1426
2_MACS_peak_19502_lociStitched	chr2	65139905	65146624	2	6576	12363.6319
5_MACS_peak_19850_lociStitched	chr2	87765617	87772327	5	6522	15874.518
4_MACS_peak_30121_lociStitched	chr5	157018929	157025629	4	6294	10512.97
1_MACS_peak_15176_lociStitched	chr17	37909415	37916095	1	6681	17756.775999999998
3_MACS_peak_30708_lociStitched	chr6	11322039	11328713	3	6252	9028.5872
2_MACS_peak_30078_lociStitched	chr5	156354899	156361571	2	6489	16306.368
3_MACS_peak_25530_lociStitched	chr3	108264902	108271571	3	6605	10170.224999999999
5_MACS_peak_15563_lociStitched	chr17	55441085	55447749	5	5983	9219.644
1_MACS_peak_37101_lociStitched	chr9	69877952	69884610	1	6659	15879.329999999998
4_MACS_peak_718_lociStitched	chr1	28570487	28577142	4	6264	12752.976499999999
1_MACS_peak_11017_lociStitched	chr14	81421106	81427761	1	6656	15618.6195
2_MACS_peak_28072_lociStitched	chr4	153453374	153460024	2	6606	17129.735
3_MACS_peak_19860_lociStitched	chr2	87782610	87789257	3	6017	10106.7635
3_MACS_peak_5288_lociStitched	chr10	112112687	112119326	3	6521	15259.741500000002
1_MACS_peak_18878_lociStitched	chr2	25639977	25646615	1	6639	18118.421
2_MACS_peak_2835_lociStitched	chr1	167596864	167603492	2	6594	9833.963600000001
2_MACS_peak_36168_lociStitched	chr8	126654834	126661462	2	6196	9694.775599999999
3_MACS_peak_29893_lociStitched	chr5	142432337	142438955	3	6523	12101.013
4_MACS_peak_21711_lociStitched	chr20	3775984	3782598	4	6161	10318.501400000001
5_MACS_peak_20478_lociStitched	chr2	136889114	136895721	5	6174	8011.6482
5_MACS_peak_36819_lociStitched	chr9	33452874	33459479	5	5810	8745.6805
3_MACS_peak_15202_lociStitched	chr17	38251576	38258166	3	6369	15053.537
1_MACS_peak_11173_lociStitched	chr14	91879166	91885751	1	6586	15108.624
4_MACS_peak_23120_lociStitched	chr21	44579967	44586546	4	6164	10269.1611
5_MACS_peak_7003_lociStitched	chr11	102186360	102192929	5	5584	9841.675799999999
2_MACS_peak_15827_lociStitched	chr17	66230263	66236826	2	6336	17933.3975
5_MACS_peak_12479_lociStitched	chr15	75356802	75363360	5	6099	9180.5442
2_MACS_peak_30247_lociStitched	chr5	173168020	173174571	2	6458	21884.9257
3_MACS_peak_37530_lociStitched	chr9	108004647	108011190	3	5825	11331.1674
3_MACS_peak_29191_lociStitched	chr5	95200945	95207460	3	5954	12301.623000000001
4_MACS_peak_23454_lociStitched	chr22	23283462	23289970	4	6012	10086.7492
2_MACS_peak_6696_lociStitched	chr11	72979570	72986061	2	6459	16025.6299
4_MACS_peak_18746_lociStitched	chr2	11892828	11899310	4	6363	12722.8696
5_MACS_peak_3002_lociStitched	chr1	182990946	182997419	5	6076	12979.0123
2_MACS_peak_29785_lociStitched	chr5	139013021	139019488	2	6410	23929.8401
5_MACS_peak_11230_lociStitched	chr14	95980481	95986944	5	6001	7997.3162
