Gene,Protein_Acc,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage,logpval,logadjpval,TF_1639
CCDC69,A6NI79,R2_IRF4-IgG,0.45990712967537034,0.13627637368301546,3.374811915271047,18,0.003374531738159936,0.009913658908188752,NA,0.7875,0.4875,2.4717864828751166,2.003766027617653,NA
CCDC69,A6NI79,R3_IRF4-IgG,-0.15421721341735006,0.13627637368301543,-1.1316504046113363,18,0.2726332157228921,0.3744889851169646,NA,0.3125,0.0125,0.5644212338777811,0.42656095172492103,NA
SAC3D1,A6NKF1,R1_IRF4-IgG,0.6281856292858344,0.30649867620910676,2.049554135291791,15,0.058316317547417285,0.10745346694281233,NA,0.33333333333333337,0,1.2342099078610238,0.968779567610023,NA
SAC3D1,A6NKF1,R2_IRF4-IgG,0.13333126912013435,0.30649867620910676,0.4350141761433578,15,0.6697459313491134,0.7576983695387042,NA,0.5,0.16666666666666666,0.1740899160146337,0.12050364729076625,NA
SAC3D1,A6NKF1,R3_IRF4-IgG,0.7226641451416159,0.4846169583236198,1.491206885622504,15,0.15663612055216491,0.23849373419788328,NA,0.7916666666666666,0.20833333333333334,0.8051080816929526,0.6225230264311207,NA
TTLL13,A6NNM8,R2_IRF4-IgG,-1.2753821969340462,0.22961873018542933,-5.554347399726962,8,5.382229585579879e-4,0.0020282786369303484,NA,0.25,0,3.269037780815323,2.6928723835749184,NA
TTLL13,A6NNM8,R3_IRF4-IgG,0.5655439969537965,0.22961873018542928,2.462969795613319,8,0.0391371025086622,0.07276492150229887,NA,0.25,0,1.4074113302130034,1.138077934828347,NA
POM121C,A8CG34,R1_IRF4-IgG,0.3982957268828918,0.11007976721559277,3.6182464494390145,18,0.001965758134307549,0.006101428670215014,NA,0.6599999999999999,0.095,2.706469918547329,2.2145684615558983,NA
POM121C,A8CG34,R2_IRF4-IgG,0.3255636049475926,0.1100797672155928,2.957524467779548,18,0.008428035610423601,0.021693967839751194,NA,0.635,0.075,2.074273638064199,1.663661007999119,NA
POM121C,A8CG34,R3_IRF4-IgG,0.9022862364314517,0.11007976721559277,8.1966582892959,18,1.7311803035546802e-7,1.4606567966601407e-6,NA,0.7150000000000001,0.155,6.761657697716187,5.835451816116509,NA
CENPX,A8MT69,R1_IRF4-IgG,-3.608306691211188,0.4918698322216752,-7.335897537999447,8,8.103140445436807e-5,3.9612006266726403e-4,NA,0.625,0,4.091346633738866,3.4021731609154977,Unknown
CENPX,A8MT69,R2_IRF4-IgG,-0.40644764474949735,0.28398118003944006,-1.431248523909397,8,0.1902409141408663,0.2930614162661352,NA,0,0,0.7206960758594244,0.5330413559243523,Unknown
PHF20L1,A8MW92,R1_IRF4-IgG,0.31029466770087855,0.10462922544530832,2.965659607822247,18,0.008280617021818149,0.020833567698388136,NA,0.5703125,0.0078125,2.0819373009944844,1.681236351797465,NA
PHF20L1,A8MW92,R2_IRF4-IgG,0.24680656925282748,0.10462922544530835,2.3588683582660934,18,0.029835870947124477,0.06382673734493911,NA,0.6171875,0.03125,1.5252612800250325,1.1949973549952948,NA
PHF20L1,A8MW92,R3_IRF4-IgG,0.3421203122531165,0.10462922544530832,3.2698350847674895,18,0.004255264428763228,0.010225257746834809,NA,0.7578125,0.1953125,2.371073447004896,1.9903257359741884,NA
MYO9A,B2RTY4,R2_IRF4-IgG,1.0558788713815535,0.2174071891977184,4.856687928665031,3,0.0166663797481581,0.03903790724844136,NA,0.375,0,1.7781587268754997,1.4085134721225314,NA
EIF3CL,B5ME19,R1_IRF4-IgG,-0.08363501486190567,0.18941092747138955,-0.4415532724453752,12,0.6666639953940738,0.7452506267581812,NA,0,0,0.1760929992375877,0.12769765005211775,NA
EIF3CL,B5ME19,R2_IRF4-IgG,0.05014980096095656,0.18941092747138952,0.26476720023733413,12,0.795681783285209,0.8551511157813779,NA,0,0,0.09926058476822212,0.06795713328243166,NA
GPR89A,B7ZAQ6,R2_IRF4-IgG,0.34264328430762014,0.20291917601089998,1.6885702526665827,9,0.1255698973378574,0.20882819883361067,NA,0.1875,0.1875,0.9011144608135402,0.6802108573414967,NA
GPR89A,B7ZAQ6,R3_IRF4-IgG,1.004501988333367,0.33136562683514253,3.0314006854824327,9,0.014214412748196459,0.03001986062564984,NA,0.75,0.25,1.8472710779704464,1.522591328403598,NA
IGLL5,B9A064,R1_IRF4-IgG,0.15209786704263586,0.17991411215711722,0.8453915327654248,18,0.4089897279079735,0.5154838583376855,NA,0.275,0.075,0.3882875994960968,0.2877849294971061,NA
IGLL5,B9A064,R2_IRF4-IgG,0.3079058351635809,0.17991411215711728,1.711404577839284,18,0.10418314817089014,0.17918189827052822,NA,0.30000000000000004,0.1,0.982202523342291,0.7467058667626745,NA
IGLL5,B9A064,R3_IRF4-IgG,3.590372833102151e-4,0.17991411215711722,0.0019956037856367344,18,0.9984296903485739,0.9990115258324599,NA,0.4,0.175,6.825128350992324e-4,4.295011868694098e-4,NA
WASH3P,C4AMC7,R1_IRF4-IgG,-1.3147957799226384,0.506822490619427,-2.5941938336551025,9,0.02901320835394472,0.06005094803584046,NA,0.6666666666666667,0.16666666666666666,1.537404243159758,1.2214801319166266,NA
WASH3P,C4AMC7,R3_IRF4-IgG,0.5069148826809284,0.4469754230111233,1.1341001240426445,9,0.28605584396323835,0.3885742753836078,NA,0.7083333333333333,0.2916666666666667,0.5435491754107701,0.41052595419621973,NA
RASA4B,C9J798,R1_IRF4-IgG,0.7462707753439359,0.19225660846217366,3.881639134868876,18,0.001093245861717218,0.003642613956481778,NA,0.6590909090909092,0.38636363636363635,2.961282157922532,2.438586852763994,NA
RASA4B,C9J798,R2_IRF4-IgG,0.7806349419262394,0.1922566084621737,4.060380281179404,18,7.341817745980528e-4,0.002649288007393917,NA,0.4772727272727273,0.20454545454545456,3.1341964006679612,2.576870826443095,NA
RASA4B,C9J798,R3_IRF4-IgG,1.5209301857445274,0.19225660846217366,7.91093839587714,18,2.8732710832812813e-7,2.2839844675897964e-6,NA,0.48863636363636365,0.2159090909090909,6.54162339787881,5.641306853868825,NA
NACA,E9PAV3,R1_IRF4-IgG,-0.48137711428143937,0.4781915245061283,-1.0066617445355208,13,0.33246782793370966,0.4385107259105599,NA,0.7083333333333333,0.4583333333333333,0.478250373900318,0.35801977938619706,NA
NACA,E9PAV3,R2_IRF4-IgG,-0.1869115648933729,0.42172528430068806,-0.44320692130971656,13,0.6649021329449543,0.7546737859093323,NA,0.5,0.375,0.17724227386957783,0.12224073525128006,NA
NACA,E9PAV3,R3_IRF4-IgG,-0.7188286820723482,0.4781915245061283,-1.5032233848451155,13,0.15668079917018773,0.23849373419788328,NA,0.625,0.375,0.8049842219447138,0.6225230264311207,NA
C11orf98,E9PRG8,R1_IRF4-IgG,-0.39092840423625785,0.19966524563518784,-1.9579191310566415,18,0.06592505916645242,0.11929288920398846,NA,0.59375,0.09375,1.1809494717635418,0.9233854429307297,NA
C11orf98,E9PRG8,R2_IRF4-IgG,-0.22667317824190328,0.19966524563518787,-1.135266067566221,18,0.271155265563388,0.38484179047344524,NA,0.5,0,0.5667819575832389,0.41471777346752586,NA
C11orf98,E9PRG8,R3_IRF4-IgG,-0.36768727956072855,0.19966524563518784,-1.8415186798835135,18,0.0820864379651558,0.13591361040132355,NA,0.5,0,1.0857285895727051,0.8667370508008296,NA
AGPS,O00116,R2_IRF4-IgG,0.024751906443227015,0.2869748734655111,0.08625112764864315,5,0.9346142452239863,0.9571350704101065,NA,0.45833333333333337,0.3333333333333333,0.029367603822059888,0.01902677048384104,NA
KIF2A,O00139,R1_IRF4-IgG,-0.07080269744131965,0.07239549643322436,-0.9779986453525618,18,0.3410373020821995,0.44682569136973666,NA,0.53125,0.03125,0.46719811601494704,0.34986186398226726,NA
KIF2A,O00139,R2_IRF4-IgG,-0.06128673354599623,0.07239549643322438,-0.8465545036012763,18,0.4083578724726995,0.5278705178128001,NA,0.546875,0.046875,0.38895906750661385,0.27747259317761047,NA
KIF2A,O00139,R3_IRF4-IgG,-0.15261219431690515,0.07239549643322436,-2.108034364508716,18,0.04930760891838615,0.08841897077062037,NA,0.640625,0.140625,1.3070860572686742,1.0534545447484183,NA
DDX39A,O00148,R1_IRF4-IgG,1.031585173700243,0.08008351043566547,12.881368063016666,18,1.5991830082384695e-10,5.392117066239967e-9,NA,0.609375,0.009375,9.796101833364348,8.26824068756507,NA
DDX39A,O00148,R2_IRF4-IgG,1.0588265003210502,0.0800835104356655,13.22152955784388,18,1.0438938602419512e-10,2.979771653302585e-9,NA,0.609375,0.009375,9.981343656750035,8.525817015625204,NA
DDX39A,O00148,R3_IRF4-IgG,0.9552854045458348,0.08008351043566547,11.928615508348084,18,5.554956494790986e-10,1.1702896075528984e-8,NA,0.68125,0.05625,9.255319338009558,7.931706651588618,NA
PDLIM1,O00151,R1_IRF4-IgG,-0.13057140416020757,0.18095524463572388,-0.7215673932140366,18,0.47982938786150586,0.5836962488787051,NA,0.4821428571428571,0.3392857142857143,0.31891315654485564,0.2338130976723893,NA
PDLIM1,O00151,R2_IRF4-IgG,0.023784962262399643,0.1809552446357239,0.13144113236552224,18,0.8968843577830403,0.9299492188994658,NA,0.4821428571428571,0.3392857142857143,0.047263550282960816,0.03154076602012783,NA
PDLIM1,O00151,R3_IRF4-IgG,-0.23449833880736803,0.18095524463572388,-1.2958913640741958,18,0.2113843366151189,0.30258183073627276,NA,0.75,0.6071428571428571,0.6749271966579485,0.5191571538008815,NA
ACOT7,O00154,R2_IRF4-IgG,-1.0820398193551761,0.6004928347147184,-1.8019196180238033,2,0.21334659321049632,0.32077465370681935,NA,0.5,0,0.6709142877083268,0.49379995519506664,NA
MYO1C,O00159,R1_IRF4-IgG,-0.13159119542247233,0.06238280141792304,-2.109414653261551,18,0.04917425129374653,0.09331044798164025,NA,0.3679245283018868,0.10377358490566038,1.3082622437415143,1.0300697255275444,NA
MYO1C,O00159,R2_IRF4-IgG,0.16040404156226817,0.06238280141792305,2.571286282699431,18,0.019223812904880955,0.04419106822582538,NA,0.37264150943396224,0.10849056603773585,1.7161604689401735,1.3546655001581378,NA
MYO1C,O00159,R3_IRF4-IgG,-0.12392189331687573,0.06238280141792304,-1.986475286460477,18,0.06242171619833403,0.10837015845555059,NA,0.36556603773584906,0.10141509433962265,1.2046642951833384,0.9650902916196012,NA
SNAP23,O00161,R1_IRF4-IgG,0.3810379619213544,0.247364441694284,1.5403910089562372,18,0.14086078397213075,0.22168233091448566,NA,0.8375,0.6125,0.8512098988357585,0.6542689207427099,NA
SNAP23,O00161,R2_IRF4-IgG,0.16432259743773506,0.24736444169428407,0.66429352704145,18,0.5149228401078882,0.6286561964291966,NA,0.8,0.6,0.28825784401889876,0.20158679941096744,NA
SNAP23,O00161,R3_IRF4-IgG,-0.2150899638196604,0.247364441694284,-0.8695266075691209,18,0.3960064383483166,0.5079888342503247,NA,0.26249999999999996,0.0625,0.4022977531744466,0.29414583353648155,NA
AIP,O00170,R1_IRF4-IgG,0.5122622175231547,0.3424211455224862,1.4960005368287494,16,0.15411722920726456,0.2394613900049857,NA,0.25,0.25,0.8121488075412878,0.6207645008695709,NA
AIP,O00170,R2_IRF4-IgG,-0.2987660392189165,0.342421145522486,-0.8725104834371195,16,0.39583532151318357,0.516571171882609,NA,0.5,0.4583333333333333,0.40248545506687733,0.28686983401567645,NA
AIP,O00170,R3_IRF4-IgG,0.262097192627916,0.4193785418346977,0.6249656729724247,16,0.5408048466432227,0.6486039327184606,NA,0.7083333333333333,0.4583333333333333,0.26695942494183555,0.18802042237172883,NA
GTPBP1,O00178,R1_IRF4-IgG,0.3009685596358527,0.17645578676119733,1.7056315644845472,18,0.1052727260015669,0.17590042527580746,NA,0.4821428571428571,0.05357142857142857,0.9776841310108814,0.75473311054416925,NA
GTPBP1,O00178,R2_IRF4-IgG,0.16578365525114183,0.17645578676119736,0.9395195153078293,18,0.3599018080992906,0.47982726245374224,NA,0.5535714285714286,0.125,0.44381597150332064,0.3189150802596827,NA
GTPBP1,O00178,R3_IRF4-IgG,0.8138418831850207,0.17645578676119733,4.612157516185152,18,2.1638803696477638e-4,7.393796208328777e-4,NA,0.6071428571428572,0.17857142857142858,3.6647667529175854,3.131132523849195,NA
SMAP,O00193,R3_IRF4-IgG,-0.38999089976779966,0.17779498640602256,-2.193486484918054,6,0.07073413045206256,0.12068506178652955,NA,0.5,0.375,1.1503709809651572,0.9183464828867002,NA
AP3B1,O00203,R1_IRF4-IgG,0.021004026600655413,0.07402735249057875,0.28373332145477625,18,0.7798525621797094,0.8385168595799819,NA,0.6955128205128205,0.125,0.10798749664828947,0.07648820085879827,NA
AP3B1,O00203,R2_IRF4-IgG,-0.049267559197759575,0.07402735249057876,-0.665531827631276,18,0.5141490456311479,0.6279119091759708,NA,0.6955128205128205,0.13141025641025642,0.2889109660006929,0.20210127989696228,NA
AP3B1,O00203,R3_IRF4-IgG,0.005991794171199882,0.07402735249057875,0.0809402736908961,18,0.9363826325585942,0.961864347581105,NA,0.7051282051282051,0.14102564102564102,0.028546649924061755,0.016886172505914513,NA
PSMD11,O00231,R1_IRF4-IgG,-0.38825907603454185,0.21403542544184692,-1.8139944601835607,18,0.08638439316167723,0.1490102453094957,NA,0.6458333333333333,0.3020833333333333,1.0635647132619053,0.8267838703232148,NA
PSMD11,O00231,R2_IRF4-IgG,0.11683885905904234,0.21403542544184698,0.5458856113087095,18,0.5918464679477724,0.6966583681120855,NA,0.4375,0.09375,0.22779093984951482,0.15698014186879175,NA
PSMD11,O00231,R3_IRF4-IgG,0.22498448508175004,0.21403542544184692,1.0511553618626461,18,0.30709539220443527,0.41180362509610363,NA,0.6145833333333333,0.28125,0.5127266998552067,0.38530983461865614,NA
PSMD12,O00232,R1_IRF4-IgG,-0.25768705019864824,0.22790762504656265,-1.1306644529598406,16,0.27486069174609007,0.3762817423721925,NA,0.25,0.125,0.5608873648433589,0.42448685364232813,NA
PSMD12,O00232,R2_IRF4-IgG,0.10276961427230982,0.2110014601595338,0.48705641275945605,16,0.6328236282638933,0.7304014417952298,NA,0.375,0.375,0.19871731359215927,0.13643837818584081,NA
PSMD12,O00232,R3_IRF4-IgG,0.1083230077708014,0.22790762504656256,0.47529347799868704,16,0.6410014377734319,0.7349579089529098,NA,0.29166666666666663,0.16666666666666666,0.19314099635268428,0.13373753225311683,NA
MEN1,O00255,R1_IRF4-IgG,0.6845504325637078,0.1625307984698558,4.21181978436333,18,5.242720920679567e-4,0.0019549709070140874,NA,0.6944444444444444,0.125,3.2804432599354727,2.7088597011925426,NA
MEN1,O00255,R2_IRF4-IgG,1.327903611024956,0.16253079846985585,8.170166045614048,18,1.8136368851173756e-7,1.9110636599377305e-6,NA,0.6944444444444444,0.1388888888888889,6.741449660261312,5.718724845807787,NA
MEN1,O00255,R3_IRF4-IgG,0.9587321151990825,0.1625307984698558,5.898771951070531,18,1.3875420435072172e-5,6.711013207610964e-5,NA,0.6666666666666667,0.1111111111111111,4.857753848575342,4.17321190646952,NA
CBX4,O00257,R1_IRF4-IgG,1.2656555591726828,0.1922666572369747,6.582813564042581,18,3.4934536192743337e-6,2.600315948686273e-5,NA,0.625,0.08928571428571429,5.456745018268214,4.584973880323564,NA
CBX4,O00257,R2_IRF4-IgG,1.852387397821826,0.19226665723697475,9.634470294756827,18,1.5791437490975113e-8,2.3969146191658653e-7,NA,0.6666666666666667,0.14285714285714285,7.801578334463984,6.620347435755892,NA
CBX4,O00257,R3_IRF4-IgG,1.6906774148738322,0.1922666572369747,8.793398913624525,18,6.214800785109276e-8,6.103871258871558e-7,NA,0.7857142857142857,0.2619047619047619,7.206572788070511,6.2143946349731145,NA
PGRMC1,O00264,R1_IRF4-IgG,0.02913570010309154,0.22114277335441082,0.131750631780301,9,0.8980798476751584,0.927348283556684,NA,0.75,0,0.04668504878581809,0.032757127539011506,NA
PGRMC1,O00264,R2_IRF4-IgG,0.795417088588368,0.19502959417829732,4.078443027785786,9,0.002764451053906214,0.008296241101805713,NA,0.7083333333333333,0,2.5583910950747204,2.081118635155385,NA
SUPT5H,O00267,R1_IRF4-IgG,-0.3141446036012866,0.10974451384231859,-2.86250849908225,18,0.010349293925447256,0.02514037225116344,NA,0.6111111111111112,0.05277777777777778,1.9850892786845653,1.5996282960442827,NA
SUPT5H,O00267,R2_IRF4-IgG,-0.25369343408984685,0.10974451384231862,-2.3116730413909767,18,0.03284232702551937,0.06928952061368537,NA,0.5972222222222222,0.030555555555555555,1.4835660787591074,1.1593324433649796,NA
SUPT5H,O00267,R3_IRF4-IgG,0.2321331860164788,0.10974451384231859,2.115214491268409,18,0.04861747476766087,0.0874554260618897,NA,0.7861111111111111,0.23055555555555557,1.3132076025258284,1.0582132400945976,NA
TAF4,O00268,R1_IRF4-IgG,-0.3375290637000208,0.0596678918921644,-5.656795522624207,18,2.293168810219015e-5,1.3303751406344139e-4,NA,0.6440972222222222,0.06076388888888889,4.639563973770679,3.8760258789314768,NA
TAF4,O00268,R2_IRF4-IgG,-0.27746548774076657,0.05966789189216441,-4.65016408225415,18,1.9905841715472938e-4,8.691763077817808e-4,NA,0.59375,0.010416666666666666,3.701019453615856,3.0608921202943007,NA
TAF4,O00268,R3_IRF4-IgG,-0.47561918744247966,0.0596678918921644,-7.971107615165102,18,2.5802120773299464e-7,2.1033155108633625e-6,NA,0.6371527777777778,0.05381944444444445,6.588344596273653,5.677095575459596,NA
RFXAP,O00287,R1_IRF4-IgG,1.8643202058499053,0.5109196480144852,3.64894991432596,11,0.0038277485167450553,0.01079375832634685,NA,0.65625,0.40625,2.417056603125508,1.9668273100718965,NA
RFXAP,O00287,R2_IRF4-IgG,0.9921260270930584,0.6595944293367522,1.5041455521246285,11,0.16070240742752406,0.2556933063270713,NA,0.6875,0.3125,0.7939776171715786,0.5922806410126441,NA
RFXAP,O00287,R3_IRF4-IgG,1.230396521016783,0.5109196480144851,2.408199656831166,11,0.03472495174937418,0.06533999140128818,NA,0.75,0.5,1.4593583490459292,1.184820927013525,NA
CLIC1,O00299,R1_IRF4-IgG,-0.10208716558167456,0.09246255442444086,-1.1040919885584473,18,0.28409481722542473,0.38593459158205945,NA,0.525,0.025,0.5465366890892082,0.41348629357182515,NA
