Gene,Protein_Acc,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage,logpval,logadjpval,TF_1639
PHF20L1,A8MW92,B5r_IKZF1-IgG,-0.015518031244180315,0.07927185503711419,-0.19575713520157875,9,0.8491486932152876,0.9460462628987849,NA,0.4632352941176471,0.051470588235294115,0.07101625441022406,0.024087625511108504,NA
SNRPGP15,A8MWD9,B5r_IKZF1-IgG,-0.06080244777182564,0.08646514931405297,-0.703201790018115,9,0.4997150622556026,0.7642860315987373,NA,0,0,0.3012775599912595,0.11674407768445562,NA
EVPLL,A8MZ36,B5r_IKZF1-IgG,-0.6987155720647861,0.6769878594010971,-1.0320946858381044,5,0.34934180393190517,0.6462267825227146,NA,0.375,0,0.4567494414719028,0.18961504684330144,NA
MYO9A,B2RTY4,B5r_IKZF1-IgG,1.1667504463027996,0.21512653231545634,5.423554378647748,8,6.28136812770741e-4,0.016210678283916917,NA,0.125,0.125,3.20194575345996,1.7901988131095714,NA
EIF3CL,B5ME19,B5r_IKZF1-IgG,0.025408200960387657,0.058699100955051736,0.4328550275385604,9,0.6753077840106831,0.8685248136196962,NA,0.47115384615384615,0.009615384615384616,0.1704982443070595,0.06121776931340719,NA
GPR89A,B7ZAQ6,B5r_IKZF1-IgG,-0.15814321301142398,0.2801620996215614,-0.5644704020459632,9,0.5862246914926166,0.8202415684548304,NA,0.41666666666666663,0.4166666666666667,0.2319358932446347,0.08605822518130674,NA
IGLL5,B9A064,B5r_IKZF1-IgG,0.044705785508821205,0.09680630810831607,0.4618065328842015,9,0.6551794222771605,0.858555778481542,NA,0.42500000000000004,0.025,0.1836397512534685,0.06623148442871846,NA
RASA4B,C9J798,B5r_IKZF1-IgG,0.4369865574490132,0.11208739846634042,3.898623426256425,9,0.003627004388367716,0.05116528610494529,NA,0,0,2.4404519189597558,1.2910245930515978,NA
NACA,E9PAV3,B5r_IKZF1-IgG,0.23127471179876888,0.27497538269979854,0.8410742428214405,8,0.4247308700981076,0.7042508003291288,NA,0.04166666666666663,0.041666666666666664,0.371886172665921,0.15227265079823896,NA
C11orf98,E9PRG8,B5r_IKZF1-IgG,0.2524805300740844,0.16093440917060464,1.568841190490424,9,0.15113034972876704,0.4405298475285075,NA,0.25,0,0.8206483126551651,0.35602466119566384,NA
AGPS,O00116,B5r_IKZF1-IgG,-0.020920447275575457,0.15805226371455752,-0.13236411035123039,9,0.8976083314638021,0.9644577209389609,NA,0.35,0.15,0.04691312501397988,0.015716805827626596,NA
KIF2A,O00139,B5r_IKZF1-IgG,-0.08784930248773458,0.04819492020691827,-1.8227917405105283,9,0.10165204875242284,0.35866115426121664,NA,0.44166666666666665,0.025,0.9928838639230839,0.4453156581820414,NA
DDX39A,O00148,B5r_IKZF1-IgG,0.08432912535881443,0.03949911327046745,2.1349624934964124,9,0.06152314855682173,0.27871744100484724,NA,0.33999999999999997,0.005,1.2109614468434353,0.5548358540525109,NA
PDLIM1,O00151,B5r_IKZF1-IgG,0.2046312367988731,0.12863917802151945,1.590738062432592,9,0.1461320330887066,0.4357145737670092,NA,0.390625,0.015625,0.8352545734649195,0.3607979135534813,NA
ACOT7,O00154,B5r_IKZF1-IgG,-0.5573037956638349,0.9701698249152685,-0.5744394242652394,2,0.6236706581934064,0.8417536564789455,NA,0.5,0,0.20504468770203063,0.07481498841159318,NA
MYO1C,O00159,B5r_IKZF1-IgG,0.31966569421539565,0.05078933701481573,6.293952884680226,9,1.420006699177634e-4,0.006052587694129184,NA,0.4772727272727273,0.0022727272727272726,3.847709606737354,2.2180589094780516,NA
SNAP23,O00161,B5r_IKZF1-IgG,0.48833582641017637,0.08802288680905719,5.5478278901428695,9,3.57427323931514e-4,0.010733650848973647,NA,0.34375,0,3.4468122504339282,1.9692525358265405,NA
AIP,O00170,B5r_IKZF1-IgG,0.015463110762779002,0.1577666521453818,0.09801254290754527,9,0.9240704810567293,0.9726026442575505,NA,0.125,0.125,0.034294902841954425,0.012064554030743102,NA
GTPBP1,O00178,B5r_IKZF1-IgG,-0.1268319170681469,0.14651701572287915,-0.8656463308537183,9,0.40916600431371597,0.6935422290361665,NA,0.25,0,0.3881004569547119,0.15892709006434388,NA
STXBP3,O00186,B5r_IKZF1-IgG,0.15570886645543633,0.12687166164903937,1.2272942943410665,9,0.25084544102823325,0.5672283675048012,NA,0.41666666666666663,0.08333333333333333,0.6005937876171882,0.24624205789774548,NA
AP3B1,O00203,B5r_IKZF1-IgG,-0.12549580268147326,0.03346804140729002,-3.749720551443376,9,0.004556642101789299,0.05982435997801279,NA,0.46484375,0.02734375,2.341355081428968,1.2231219389243735,NA
LGALS8,O00214,B5r_IKZF1-IgG,-0.02148632407417424,0.12321489161450219,-0.17438090309244192,9,0.8654257211556295,0.9505534936716308,NA,0.25,0.05,0.06277020136059307,0.022023437606862536,NA
NFKBIE,O00221,B5r_IKZF1-IgG,0.117793783638362,0.2670617483038748,0.4410732139157981,7,0.672461606046552,0.8668740833718804,NA,0,0,0.17233250650491191,0.06204398080310971,NA
PSMD11,O00231,B5r_IKZF1-IgG,0.05953627702136041,0.08533099965632536,0.6977098271571361,9,0.5029836759351718,0.7671517088907354,NA,0.5384615384615384,0,0.2984461095093172,0.11511874319709206,NA
PSMD12,O00232,B5r_IKZF1-IgG,0.018493379637904206,0.09325927822745166,0.1983006944660282,9,0.8472167413799188,0.9449541820005622,NA,0.7,0,0.07200547096350618,0.024589248619551148,NA
PSMD9,O00233,B5r_IKZF1-IgG,-0.1426075912490799,0.14350707174059732,-0.9937321521468759,9,0.3463177146035745,0.6442062039833737,NA,0,0,0.46052529315219787,0.19097509705316215,NA
MEN1,O00255,B5r_IKZF1-IgG,-0.06282001224434317,0.08628449796811805,-0.7280567624969556,9,0.4850887559466064,0.7499500179728488,NA,0.3125,0.0625,0.31417879193121895,0.12496768013086278,NA
CBX4,O00257,B5r_IKZF1-IgG,0.5008350324771134,0.11585448262301459,4.322966372451972,9,0.001924801735501358,0.03421486134317212,NA,0.3571428571428571,0.07142857142857142,2.7156139984215604,1.4657852156564835,NA
PGRMC1,O00264,B5r_IKZF1-IgG,0.23689798637291365,0.07444043636444565,3.182383096373965,9,0.01114204202632818,0.10200243554818685,NA,0,0,1.9530352077713882,0.9913894583115159,NA
SUPT5H,O00267,B5r_IKZF1-IgG,-0.025886698577389778,0.051334812685983944,-0.5042718035368946,9,0.6261838577283736,0.8436241142877028,NA,0.4629629629629629,0.018518518518518517,0.2032981321676074,0.07385101481163346,NA
TAF4,O00268,B5r_IKZF1-IgG,0.12324599495024856,0.05441770973906103,2.264814075072744,9,0.04978332958561893,0.24636843754980453,NA,0.40364583333333337,0.0026041666666666665,1.3029160604734238,0.6084149307444239,NA
CLIC1,O00299,B5r_IKZF1-IgG,0.2001606082997816,0.06906088585551298,2.8983208920683605,9,0.017643546717514003,0.13673646984076865,NA,0.40625,0.03125,1.7534141082622057,0.8641156365792075,NA
EIF3F,O00303,B5r_IKZF1-IgG,0.11402544827052698,0.07913160072754478,1.440959707906377,9,0.18346652217194315,0.48410795102877807,NA,0.3214285714285714,0.03571428571428571,0.7364431715340997,0.3150577844122673,NA
BMAL1,O00327,B5r_IKZF1-IgG,0.2101585183375372,0.10522192079605414,1.9972883667926564,9,0.07688820099240923,0.3097406796076323,NA,0.04166666666666663,0.041666666666666664,1.1141403004722128,0.5090017530903166,NA
DCTN6,O00399,B5r_IKZF1-IgG,0.3119292705032689,0.19732532817202272,1.5807867818739298,9,0.14838493636781958,0.43862631451307743,NA,0,0,0.8286101852051572,0.3579053172435184,NA
SLC33A1,O00400,B5r_IKZF1-IgG,0.011142333358368098,0.22454291172902507,0.04962228944378567,4,0.962802362540518,0.9869533398268977,NA,0.375,0,0.01646285271664682,0.005703378976474548,NA
FOXN3,O00409,B5r_IKZF1-IgG,0.12064502308281744,0.08457037228110299,1.42656369871243,9,0.18746075873314316,0.48727504761847834,NA,0,0,0.727089629532358,0.3122258274019249,Forkhead
IPO5,O00410,B5r_IKZF1-IgG,-0.12950909560122162,0.06230368052756588,-2.078674879310238,9,0.06740980545900999,0.28891478116453057,NA,0.41666666666666663,0.016666666666666666,1.1712769262093823,0.5392302386543213,NA
SAP18,O00422,B5r_IKZF1-IgG,0.11721119797901786,0.0707614719900261,1.6564267910585424,9,0.13201650254388797,0.41238251858469027,NA,0.4125,0,0.8793717770079308,0.3846997532893978,NA
EML1,O00423,B5r_IKZF1-IgG,0.6462143003756072,0.3572876510596726,1.8086667660049616,6,0.12049731352456927,0.3944959670595439,NA,0.125,0,0.9190226355327743,0.40395743223336605,NA
RTCA,O00442,B5r_IKZF1-IgG,-0.1692647672167895,0.16998664558015836,-0.995753323086616,9,0.34538661789100655,0.6429251548114242,NA,0,0,0.4616944933136676,0.19183958188810205,NA
PIK3C2A,O00443,B5r_IKZF1-IgG,-0.0434901621100558,0.09502033315242223,-0.45769321856926326,9,0.658021813625854,0.8590473062325004,NA,0.33333333333333337,0,0.18175970915152836,0.06598291967278555,NA
GOLIM4,O00461,B5r_IKZF1-IgG,-0.03929127248010891,0.2141304130254257,-0.18349225560707014,9,0.858479148958506,0.9482860349604717,NA,0.46875,0.21875,0.06627024867107097,0.023060645079547762,NA
EXOC5,O00471,B5r_IKZF1-IgG,0.1787329180544688,0.10781780604487967,1.6577309872181074,9,0.13174918782128553,0.41224296320975656,NA,0.421875,0.03125,0.8802520533512505,0.38484674881929676,NA
ELL2,O00472,B5r_IKZF1-IgG,-0.07258098365006814,0.2113986639630932,-0.34333700265361944,9,0.7392289118103719,0.9037341969402217,NA,0,0,0.1312210558651128,0.04395928387906114,NA
PSMD14,O00487,B5r_IKZF1-IgG,0.1524984687920574,0.11986861674181157,1.272213469523288,9,0.23518280844585648,0.5499603027185801,NA,0.4,0,0.6285944277913831,0.2596686576557071,NA
KPNA3,O00505,B5r_IKZF1-IgG,0.0048854703887611095,0.1177992824862017,0.04147283655427497,9,0.9678244315243889,0.9881398406389926,NA,0.33333333333333337,0,0.014203418864818572,0.0051815901084366475,NA
FAAH,O00519,B5r_IKZF1-IgG,-0.14401168906323097,0.34542312636824796,-0.41691386033517425,6,0.6912464079718612,0.8745932847751221,NA,0.4375,0.1875,0.16036711247140842,0.0581938615398759,NA
KRIT1,O00522,B5r_IKZF1-IgG,-0.07443452251483282,0.16211155006458564,-0.45915619513339995,8,0.65834045660546,0.8590473062325004,NA,0.3125,0.0625,0.18154945564674102,0.06598291967278555,NA
PES1,O00541,B5r_IKZF1-IgG,-0.1113994747359417,0.08281341607860039,-1.3451863237981818,9,0.21147652532038164,0.5187456351299461,NA,0.21590909090909094,0.03409090909090909,0.6747378339137093,0.28504554453903896,NA
SDCBP,O00560,B5r_IKZF1-IgG,1.1830241600545366,0.1468966476553969,8.053445595503167,9,2.098725629551268e-5,0.0016638696791082452,NA,0.42708333333333337,0.010416666666666666,4.678044333861807,2.7788806923845883,NA
MPHOSPH10,O00566,B5r_IKZF1-IgG,-0.16532119100871132,0.07833753563748981,-2.1103700756396266,9,0.06403128673714553,0.2823359517531089,NA,0.4125,0.0125,1.193607770747642,0.549233816667633,NA
NOP56,O00567,B5r_IKZF1-IgG,-0.04085815366439938,0.02724586483644985,-1.499609350250422,9,0.16795002516304347,0.46324220090847407,NA,0.3421052631578947,0,0.7748199267543199,0.3341918836786295,NA
DDX3X,O00571,B5r_IKZF1-IgG,0.012960783482836656,0.04283271003416734,0.30259078803320955,9,0.7690784759500251,0.9154130855264755,NA,0.35080645161290325,0.016129032258064516,0.11402934299028537,0.03838288376875553,NA
KPNA4,O00629,B5r_IKZF1-IgG,0.07857864470526525,0.10015594475321689,0.784562962277298,9,0.452864873412439,0.7235616115303942,NA,0.2857142857142857,0,0.3440313641807448,0.1405244826397162,NA
TRIM38,O00635,B5r_IKZF1-IgG,0.7365936430533111,0.21475535987469863,3.4299197164768542,9,0.0075091958016493265,0.08112146282308963,NA,0,0,2.124406571332363,1.090864226523217,NA
E2F3,O00716,B5r_IKZF1-IgG,0.05529603217768416,0.2963706339360636,0.18657729830821645,2,0.8692033104138566,0.9510466273044649,NA,0.625,0,0.060878628311323305,0.02179819022912081,E2F
PPP6C,O00743,B5r_IKZF1-IgG,0.22939573759501225,0.147857153896346,1.551468640846612,9,0.15520394198533838,0.4467889804138572,NA,0.08333333333333337,0.08333333333333333,0.8090972524029663,0.3498975468466522,NA
PIK3C2B,O00750,B5r_IKZF1-IgG,0.3044985623416686,0.22039396687083432,1.3816102439869655,9,0.20042039409079915,0.5062425243828947,NA,0,0,0.6980580882416623,0.2956413768997021,NA
UBE2C,O00762,B5r_IKZF1-IgG,-0.004895714277961128,0.1873205366977544,-0.026135491410962938,9,0.979719599253257,0.9924887532430132,NA,0,0,0.008898203819644993,0.0032744059070874123,NA
PDXK,O00764,B5r_IKZF1-IgG,0.2478958487222814,0.1461939085575789,1.6956646906026653,9,0.12418629188344799,0.39975522982687833,NA,0.34375,0.09375,0.9059263404552521,0.3982058458554053,NA
SCD,O00767,B5r_IKZF1-IgG,-0.14762960048424148,0.18779571238487947,-0.7861180567407247,9,0.4519984577772911,0.7227599381319815,NA,0.375,0.375,0.3448630470026776,0.14100592795726127,NA
ARID1A,O14497,B5r_IKZF1-IgG,0.025779447234933164,0.03248266663788492,0.7936370348629657,9,0.44782481819646236,0.7198611432809314,NA,0.41666666666666663,0.004901960784313725,0.3488918417371084,0.1427512681835835,NA
CDK2AP1,O14519,B5r_IKZF1-IgG,0.1366565526372835,0.16961367774817623,0.8056929986517722,9,0.4411866193250862,0.7149373256356458,NA,0.33333333333333337,0,0.3553776676765457,0.14573202858162115,NA
C2CD2L,O14523,B5r_IKZF1-IgG,0.16160366288077693,0.09418895240274994,1.7157390411325857,9,0.1203464457490604,0.3944959670595439,NA,0,0,0.9195667314326901,0.40395743223336605,NA
NEMP1,O14524,B5r_IKZF1-IgG,-0.06428947544741112,0.1307597238951397,-0.49166114406120076,6,0.6404261378005041,0.8518957081346302,NA,0.5625,0.3125,0.19353095147028998,0.0696135697333075,NA
CIT,O14578,B5r_IKZF1-IgG,-0.034931901226052275,0.10509299149417414,-0.3323903975841123,9,0.7472053584055391,0.9068959095895766,NA,0.3125,0.0625,0.1265600223271959,0.04244255691460757,NA
COPE,O14579,B5r_IKZF1-IgG,0.04062826208121949,0.10379075701294617,0.39144393248959336,9,0.7045754781961395,0.8813652896454695,NA,0.40625,0.03125,0.15207247592829992,0.05484405708485817,NA
AP3D1,O14617,B5r_IKZF1-IgG,-0.05117567239454778,0.037507777401772295,-1.3644016238650722,9,0.20558091503010267,0.5136589479591793,NA,0.38815789473684215,0.013157894736842105,0.687017205249867,0.2893251420568997,NA
CHD1,O14646,B5r_IKZF1-IgG,-0.08555295243178881,0.05969891651006096,-1.4330737881544418,9,0.185645267660425,0.4863902801605566,NA,0.5166666666666666,0.041666666666666664,0.7313161170284979,0.3130151124253156,NA
CHD2,O14647,B5r_IKZF1-IgG,0.05249414768750853,0.05470119042623525,0.9596527475630914,9,0.3622998939299742,0.6575620181004904,NA,0.3928571428571429,0.03571428571428571,0.4409317931132237,0.18206328033077848,NA
ADAM10,O14672,B5r_IKZF1-IgG,0.24243740762593005,0.15031972139441202,1.6128117147703975,9,0.14124389097160872,0.429364098014921,NA,0.08333333333333337,0.08333333333333333,0.8500303270461884,0.3671742726288521,NA
TP53I11,O14683,B5r_IKZF1-IgG,-0.0028280653320817816,0.16310829935645216,-0.017338574083844805,9,0.9865448050384988,0.9959644671484855,NA,0,0,0.005883185993028545,0.0017561555488044558,NA
KMT2D,O14686,B5r_IKZF1-IgG,0.07695569824873047,0.03513685781719558,2.1901701810988126,9,0.056234648544631005,0.264116287714357,NA,0.5928571428571429,0.017857142857142856,1.2499960147684221,0.5782048155808395,NA
RIOK3,O14730,B5r_IKZF1-IgG,0.2989734503536887,0.2663875554865618,1.1223251394293108,9,0.2907723157336952,0.6034667327583078,NA,0,0,0.5364469447745918,0.21934666620908155,NA
MAP2K7,O14733,B5r_IKZF1-IgG,0.03723266351542847,0.02366919536935559,1.573043060163906,9,0.15015951655850635,0.4405298475285075,NA,0.4545454545454546,0,0.8234471386040183,0.35602466119566384,NA
ACOT8,O14734,B5r_IKZF1-IgG,0.27312934744806094,0.15927506436898428,1.7148280462490748,9,0.1205183188973531,0.3944959670595439,NA,0.4,0,0.9189469349035515,0.40395743223336605,NA
CDIPT,O14735,B5r_IKZF1-IgG,0.05028433897659445,0.12688664974638236,0.396293377412844,9,0.7011202094888425,0.8781170649016655,NA,0,0,0.15420751435581798,0.05644758289595419,NA
PRMT5,O14744,B5r_IKZF1-IgG,-0.139991474170167,0.09641415048208958,-1.4519805803420172,9,0.1804588637816229,0.48298629368153917,NA,0.5416666666666667,0.041666666666666664,0.7436217813966248,0.31606519360239244,NA
NHERF1,O14745,B5r_IKZF1-IgG,0.1299158312951149,0.10928393006587907,1.1887917209492593,9,0.2649413534379046,0.581754355187837,NA,0.25,0,0.5768502494483153,0.23526035677012747,NA
CHEK1,O14757,B5r_IKZF1-IgG,-0.050576154904034394,0.06507608844099676,-0.7771849248421073,9,0.4569905037625781,0.7275141995642006,NA,0.25,0.25,0.34009282445172706,0.1381585257342257,NA
TPP1,O14773,B5r_IKZF1-IgG,0.17235174716781684,0.10038202059222993,1.7169583372697892,8,0.1243177197768266,0.39975522982687833,NA,0.125,0,0.9054669642560274,0.3982058458554053,NA
TCERG1,O14776,B5r_IKZF1-IgG,0.03407292373898335,0.0925886345163764,0.3680033075005203,9,0.7213769566187853,0.8913772618568782,NA,0.5833333333333333,0.011904761904761904,0.14183773472786343,0.049938448526751576,NA
NDC80,O14777,B5r_IKZF1-IgG,0.2518885325993328,0.1084933997171184,2.3216945294008435,9,0.04535979562344861,0.23381824428003936,NA,0.3035714285714286,0.017857142857142856,1.3433289109010507,0.631121604889244,NA
TNPO2,O14787,B5r_IKZF1-IgG,0.63304030455901406,0.32930020052078496,1.9223805620460213,2,0.19448868465229596,0.49642829746407025,NA,0.5,0,0.7111056608473724,0.3041434707626932,NA
POLR3A,O14802,B5r_IKZF1-IgG,0.17237051499972622,0.16888164421404547,1.0206586737233494,9,0.33406696931378876,0.636348614300749,NA,0,0,0.4761664628650438,0.1963048972634331,NA
PSMA7,O14818,B5r_IKZF1-IgG,-0.24953957365766813,0.08279969499997727,-3.0137740683433267,9,0.01462611789035817,0.12205880277343112,NA,0.25,0,1.8348709303698814,0.9134308941815102,NA
SCAMP3,O14828,B5r_IKZF1-IgG,-0.042546387327080944,0.09205089412481439,-0.4622050413697351,9,0.654904354543639,0.8584791208369661,NA,0,0,0.18382212188149558,0.06627026289742673,NA
AIM2,O14862,B5r_IKZF1-IgG,0.5106156627207051,0.2623898481739291,1.946019124879541,2,0.19105178355914898,0.49132126874303617,NA,0.5,0,0.7188489036113695,0.30863443534043306,NA
GEMIN2,O14893,B5r_IKZF1-IgG,-0.17030797333355677,0.30718001394259364,-0.5544240041781632,5,0.6031725507115961,0.8290485405758555,NA,0.125,0,0.2195584306424851,0.08142004087663876,NA
HAT1,O14929,B5r_IKZF1-IgG,0.41760515264883735,0.22210168577272776,1.8802430571200814,9,0.09277031576274064,0.3386201949203535,NA,0.04166666666666663,0.041666666666666664,1.0325909651899319,0.47028714462952226,NA
UBE2L6,O14933,B5r_IKZF1-IgG,-0.07777869104877254,0.15887192531190547,-0.48956850554982223,8,0.6375804075371363,0.8511757678366803,NA,0.125,0,0.19546503701540066,0.06998074882324644,NA
PLD2,O14939,B5r_IKZF1-IgG,0.7119545986463331,0.4518854104540875,1.575520214142141,7,0.15913938998651833,0.4522068400763861,NA,0,0,0.7982223110103718,0.34466287280675045,NA
MYL12B,O14950,B5r_IKZF1-IgG,0.2519920730383911,0.05211547637764316,4.8352637364837046,9,9.271002214408242e-4,0.020950251891395207,NA,0.5520833333333333,0.052083333333333336,3.032873315190962,1.6788107510086487,NA
AURKA,O14965,B5r_IKZF1-IgG,-0.23465507096131752,0.14190525860965672,-1.6536037724069876,9,0.13259680955159725,0.41289375731542144,NA,0,0,0.8774669254848321,0.38416168332524975,NA
RAB29,O14966,B5r_IKZF1-IgG,-0.2031170387185817,0.24152876786305466,-0.8409641655347152,8,0.42478901705018846,0.7042508003291288,NA,0.25,0.25,0.37182672049570187,0.15227265079823896,NA
PPP1R12A,O14974,B5r_IKZF1-IgG,0.1983028521265147,0.06325964183046087,3.1347450979563973,9,0.012029398334478802,0.10739760134656301,NA,0.484375,0.003125,1.9197560939029086,0.9690054182042908,NA
SLC27A2,O14975,B5r_IKZF1-IgG,0.03147142937651482,0.2650959818255194,0.11871711204294547,9,0.9081070187590159,0.9658535611378425,NA,0.375,0.375,0.04186296764880526,0.015088714589407207,NA
GAK,O14976,B5r_IKZF1-IgG,0.002948045927467622,0.11879948707869067,0.024815308550237163,9,0.980743783916318,0.9927651581829122,NA,0.03125,0.03125,0.008444435805510209,0.003153473123372739,NA
HNRNPDL,O14979,B5r_IKZF1-IgG,-0.07071212784677784,0.08051242990577995,-0.8782759125457901,9,0.40263195094744053,0.689431124646071,NA,0.125,0,0.39509176454527994,0.16150911408601415,NA
XPO1,O14980,B5r_IKZF1-IgG,0.17269464451416186,0.075136709338114685,2.2984057464778918,9,0.047122151743731466,0.24059580482741613,NA,0.44999999999999996,0.041666666666666664,1.3267748865339248,0.6187119495489086,NA
BTAF1,O14981,B5r_IKZF1-IgG,0.17907795825226552,0.094797440332609,1.8890590043776234,9,0.0914736262137743,0.33699019917416484,NA,0.19999999999999996,0,1.0387041041945366,0.47238272971166934,NA
ZNF609,O15014,B5r_IKZF1-IgG,0.47144180876083647,0.060196106196453936,7.83176584914405,9,2.6220694757661533e-5,0.0018560506074887558,NA,0.4,0,4.581355805192798,2.731410186385761,C2H2 ZF
ZNF646,O15015,B5r_IKZF1-IgG,-0.010387085687621044,0.34602805871211956,-0.03001804456632996,7,0.9768905852385199,0.9911426362645235,NA,0.25,0,0.01015407588014637,0.003863841291693066,C2H2 ZF
SPTBN2,O15020,B5r_IKZF1-IgG,0.40456972639084043,0.10874191144928916,3.720458110390197,9,0.004767247021165932,0.061254007895063085,NA,0.41666666666666663,0.08333333333333333,2.3217323439509094,1.212865489824424,NA
SEC16A,O15027,B5r_IKZF1-IgG,0.22217648322823175,0.05557418032345384,3.9978364401438977,9,0.003120598619771986,0.04694115597912115,NA,0.5808823529411764,0.01838235294117647,2.505762087928156,1.3284462196123332,NA
U2SURP,O15042,B5r_IKZF1-IgG,0.547907176890582,0.08466522138321736,6.471455078474408,9,1.1521839400208123e-4,0.0051487711319933484,NA,0.4375,0,3.9384781825802007,2.2882964125661367,NA
SETD1A,O15047,B5r_IKZF1-IgG,0.2417662657995786,0.055045057736882064,4.3921520975640105,9,0.0017401019123282069,0.032122109790930796,NA,0.53125,0.024305555555555556,2.759425315702648,1.4931959378495188,NA
TRANK1,O15050,B5r_IKZF1-IgG,-0.08424913026140894,0.4081794862605554,-0.20640216644211695,3,0.8496909964841928,0.9460462628987849,NA,0.625,0,0.07073898360400083,0.024087625511108504,NA
