REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM25.jin.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
2_MACS_peak_5719_lociStitched	chr15	93443188	93448637	2	5377	23223.0931	21	1	CHD2,MIR3175	LOC100507217	MIR3175	21	1
4_MACS_peak_14171_lociStitched	chr6	106532453	106537992	4	5373	11481.7931	22	1	PRDM1	PRDM1	PRDM1	22	1
2_MACS_peak_1659_lociStitched	chr1	234743014	234748410	2	5361	23415.4024	23	1	IRF2BP2	NCRNA00184	IRF2BP2	23	1
5_MACS_peak_15518_lociStitched	chr8	38238598	38244812	5	5311	30278.3364	24	1	LETM2,WHSC1L1		WHSC1L1	24	1
3_MACS_peak_9800_lociStitched	chr2	232570610	232576039	3	5246	22004.2799	25	1	PTMA	MIR1244-1	PTMA	25	1
2_MACS_peak_6750_lociStitched	chr17	36857179	36862392	2	5209	19159.3389	26	1	MLLT6	CISD3,PSMB3,C17orf96,PCGF2	MLLT6	26	1
4_MACS_peak_8031_lociStitched	chr19	16434655	16439935	4	5152	20702.88	27	1	KLF2		KLF2	27	1
2_MACS_peak_12153_lociStitched	chr4	40198201	40203429	2	5151	15279.3528	28	1	RHOH		RHOH	28	1
5_MACS_peak_9420_lociStitched	chr2	158295819	158301852	5	5141	14043.6174	29	1	CYTIP		CYTIP	29	1
4_MACS_peak_10616_lociStitched	chr22	23270297	23275810	4	5119	14650.7975	30	1		IGLL5	IGLL5	30	1
3_MACS_peak_7688_lociStitched	chr19	2083017	2088536	3	5109	23662.7125	31	1	MOBKL2A	IZUMO4,MKNK2	MOBKL2A	31	1
1_MACS_peak_13111_lociStitched	chr5	131822663	131827758	1	5096	37391.6955	32	1	IRF1		IRF1	32	1
5_MACS_peak_4131_lociStitched	chr12	122237626	122243015	5	5029	26677.7056	33	1	SETD1B,LOC338799	RHOF	LOC338799	33	1
4_MACS_peak_9153_lociStitched	chr2	88922654	88928088	4	4946	20186.2232	34	1	EIF2AK3		EIF2AK3	34	1
7_MACS_peak_7557_lociStitched	chr18	60824252	60829703	7	4859	12302.3619	35	1	BCL2		BCL2	35	1
5_MACS_peak_2834_lociStitched	chr11	65339710	65345116	5	4685	11139.6036	36	1	FAM89B,EHBP1L1	SCYL1,SSSCA1,PCNXL3,LTBP3,KCNK7,MAP3K11	EHBP1L1	36	1
5_MACS_peak_8392_lociStitched	chr19	47216961	47222384	5	4665	13148.6058	37	1	PRKD2	FKRP,MIR320E,STRN4	PRKD2	37	1
4_MACS_peak_2946_lociStitched	chr11	69061382	69066407	4	4664	22840.635	38	1	MYEOV		MYEOV	38	1
3_MACS_peak_6791_lociStitched	chr17	38478171	38483252	3	4663	15266.8807	39	1	RARA	CDC6,RARA,GJD3	RARA	39	1
3_MACS_peak_14197_lociStitched	chr6	108878506	108883160	3	4630	17083.9032	40	1	FOXO3		FOXO3	40	1
4_MACS_peak_7141_lociStitched	chr17	66284011	66289209	4	4597	17058.7964	41	1	ARSG,SLC16A6	AMZ2	SLC16A6	41	1
1_MACS_peak_13194_lociStitched	chr5	139046809	139051380	1	4572	13044.7198	42	1	CXXC5		CXXC5	42	1
6_MACS_peak_5086_lociStitched	chr14	106037734	106042782	6	4564	9653.2904	43	1		TMEM121	TMEM121	43	1
2_MACS_peak_2243_lociStitched	chr10	104401448	104406172	2	4559	16598.7188	44	1	TRIM8		TRIM8	44	1
2_MACS_peak_2279_lociStitched	chr10	111967355	111971882	2	4524	20250.6291	45	1	MXI1	MXI1	MXI1	45	1
3_MACS_peak_3545_lociStitched	chr12	46120422	46124918	3	4474	13431.3504	46	1	ARID2,LOC400027		ARID2	46	1
3_MACS_peak_12778_lociStitched	chr5	56467992	56472718	3	4465	22725.9162	47	1	GPBP1	GPBP1	GPBP1	47	1
4_MACS_peak_1013_lociStitched	chr1	150548131	150552948	4	4448	22005.0194	48	1	MCL1	ADAMTSL4,MIR4257,ENSA	MCL1	48	1
1_MACS_peak_16155_lociStitched	chr9	66454643	66459086	1	4444	26707.3173	49	1		LOC442421	LOC442421	49	1
5_MACS_peak_13413_lociStitched	chr5	176727125	176732245	5	4399	15369.216	50	1	NSD1,PRELID1,RAB24	MXD3,LMAN2	RAB24	50	1
2_MACS_peak_9643_lociStitched	chr2	201980381	201984862	2	4390	18601.9753	51	1	CFLAR	NDUFB3,FAM126B	CFLAR	51	1
1_MACS_peak_14346_lociStitched	chr6	143265052	143269432	1	4381	30431.364	52	1	HIVEP2		HIVEP2	52	1
1_MACS_peak_15084_lociStitched	chr7	104651938	104656311	1	4374	32709.6027	53	1	MLL5,LOC100216545		LOC100216545	53	1
4_MACS_peak_16817_lociStitched	chrX	48772616	48777429	4	4345	19817.5275	54	1	PIM2	PQBP1,TIMM17B,SLC35A2,OTUD5	PIM2	54	1
1_MACS_peak_5477_lociStitched	chr15	69109639	69113971	1	4333	16677.3336	55	1	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	55	1
2_MACS_peak_6886_lociStitched	chr17	43303092	43307439	2	4318	16961.994	56	1	FMNL1	LOC100133991,C17orf46	FMNL1	56	1
5_MACS_peak_4406_lociStitched	chr13	49549510	49553985	5	4306	14612.2175	57	1	FNDC3A		FNDC3A	57	1
2_MACS_peak_5307_lociStitched	chr15	45018186	45022471	2	4280	12538.3385	58	1		B2M,TRIM69,PATL2	TRIM69	58	1
3_MACS_peak_15080_lociStitched	chr7	104581355	104586319	3	4279	18444.7348	59	1		LOC723809	LOC723809	59	1
4_MACS_peak_3416_lociStitched	chr12	12867186	12872545	4	4278	17901.7395	60	1	CDKN1B	APOLD1,MIR613,GPR19	CDKN1B	60	1
1_MACS_peak_12081_lociStitched	chr4	15002890	15007160	1	4271	21514.822	61	1	CPEB2		CPEB2	61	1
1_MACS_peak_16320_lociStitched	chr9	102581148	102585393	1	4246	25067.1495	62	1	NR4A3	NR4A3	NR4A3	62	1
3_MACS_peak_12270_lociStitched	chr4	78738559	78743077	3	4237	17045.9622	63	1	CNOT6L	MRPL1	CNOT6L	63	1
4_MACS_peak_10255_lociStitched	chr20	57463470	57468283	4	4212	13268.9597	64	1	GNAS	GNAS-AS	GNAS	64	1
2_MACS_peak_16018_lociStitched	chr9	20620024	20624237	2	4204	16333.801	65	1	MLLT3	KIAA1797	MLLT3	65	1
2_MACS_peak_8450_lociStitched	chr19	49375386	49380008	2	4202	24785.475	66	1	PPP1R15A	NUCB1,HSD17B14,PLEKHA4,TULP2	PPP1R15A	66	1
4_MACS_peak_16528_lociStitched	chr9	132646975	132651340	4	4164	12120.732	67	1	FNBP1	USP20,C9orf78	USP20	67	1
2_MACS_peak_1722_lociStitched	chr10	3824429	3828603	2	4157	26388.4454	68	1	KLF6		KLF6	68	1
1_MACS_peak_13627_lociStitched	chr6	16759722	16763865	1	4144	21630.603	69	1	ATXN1		ATXN1	69	1
2_MACS_peak_7965_lociStitched	chr19	13260658	13265079	2	4141	12450.8623	70	1	IER2,STX10	NACC1,LYL1,TRMT1	IER2	70	1
3_MACS_peak_10393_lociStitched	chr21	36258092	36262670	3	4137	14485.7076	71	1	RUNX1		RUNX1	71	1
3_MACS_peak_11943_lociStitched	chr3	195632339	195636564	3	4133	12596.415	72	1	TNK2	TNK2	TNK2	72	1
3_MACS_peak_12771_lociStitched	chr5	56109061	56113804	3	4133	24481.4688	73	1	MAP3K1		MAP3K1	73	1
1_MACS_peak_2466_lociStitched	chr11	1873334	1877453	1	4120	16993.7583	74	1	LSP1	SYT8,TNNI2,LSP1,MIR4298	LSP1	74	1
5_MACS_peak_9645_lociStitched	chr2	201988122	201992817	5	4115	10760.001	75	1	CFLAR		CFLAR	75	1
1_MACS_peak_13246_lociStitched	chr5	142781464	142785558	1	4095	22623.8534	76	1	NR3C1		NR3C1	76	1
2_MACS_peak_4454_lociStitched	chr13	74706329	74710471	2	4095	10362.4556	77	1	KLF12		KLF12	77	1
2_MACS_peak_15862_lociStitched	chr8	128746987	128751057	2	4062	13745.204	78	1	MYC		MYC	78	1
2_MACS_peak_15179_lociStitched	chr7	129588803	129592995	2	4060	20174.8384	79	1	UBE2H		UBE2H	79	1
1_MACS_peak_3420_lociStitched	chr12	12875382	12879417	1	4036	14525.193	80	1	APOLD1	CDKN1B,MIR613,GPR19	APOLD1	80	1
4_MACS_peak_4488_lociStitched	chr13	97873914	97878006	4	4023	10695.6696	81	1	MBNL2		MBNL2	81	1
4_MACS_peak_7614_lociStitched	chr19	659754	663830	4	3995	13051.352	82	1	RNF126	FGF22,FSTL3,PALM,POLRMT,PRSSL1	RNF126	82	1
1_MACS_peak_13459_lociStitched	chr5	179245210	179249173	1	3964	43196.7	83	1	SQSTM1	LTC4S,MIR1229,MGAT4B,C5orf45	SQSTM1	83	1
2_MACS_peak_17054_lociStitched	chrX	123093346	123097443	2	3964	12100.0798	84	1	STAG2		STAG2	84	1
6_MACS_peak_8441_lociStitched	chr19	49137297	49141707	6	3964	10367.469	85	1	SEC1,DBP,CA11	SPACA4,SPHK2,FAM83E,RPL18,NTN5	DBP	85	1
2_MACS_peak_14260_lociStitched	chr6	119667958	119672181	2	3943	16456.6087	86	1	MAN1A1		MAN1A1	86	1
3_MACS_peak_5169_lociStitched	chr15	31555107	31559314	3	3932	11891.5062	87	1			KLF13	87	1
1_MACS_peak_10924_lociStitched	chr22	44419623	44423546	1	3924	14001.187	88	1	PARVB		PARVB	88	1
3_MACS_peak_8398_lociStitched	chr19	47287515	47291865	3	3899	11569.26	89	1	SLC1A5	FKRP,STRN4,SNAR-E	SLC1A5	89	1
1_MACS_peak_8832_lociStitched	chr2	43451236	43455107	1	3872	12337.2641	90	1	LOC100129726,ZFP36L2		ZFP36L2	90	1
4_MACS_peak_5489_lociStitched	chr15	70387474	70392030	4	3871	13755.4752	91	1	TLE3	MIR629	TLE3	91	1
2_MACS_peak_8020_lociStitched	chr19	16186499	16190594	2	3814	14395.1535	92	1	TPM4	FLJ25328,RAB8A	TPM4	92	1
4_MACS_peak_10690_lociStitched	chr22	29194167	29198222	4	3807	20882.0335	93	1	XBP1	CCDC117	XBP1	93	1
1_MACS_peak_2751_lociStitched	chr11	62606478	62610263	1	3786	17315.618	94	1	WDR74	SLC3A2,TMEM223,NXF1,STX5,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	WDR74	94	1
1_MACS_peak_15757_lociStitched	chr8	103665702	103669475	1	3774	16345.7679	95	1	KLF10		KLF10	95	1
3_MACS_peak_7702_lociStitched	chr19	2269367	2273839	3	3770	19953.6168	96	1	OAZ1	SF3A2,AMH,MIR4321,MIR1227,PLEKHJ1,JSRP1,C19orf35,LINGO3	OAZ1	96	1
1_MACS_peak_85_lociStitched	chr1	6660559	6664327	1	3769	21900.7464	97	1	KLHL21	TAS1R1,ZBTB48,PHF13,THAP3,NOL9	KLHL21	97	1
3_MACS_peak_7692_lociStitched	chr19	2093803	2097913	3	3768	17362.284	98	1	IZUMO4,MOBKL2A	MKNK2	MOBKL2A	98	1
1_MACS_peak_6478_lociStitched	chr17	7744543	7748296	1	3754	21756.5163	99	1	KDM6B	TMEM88,CYB5D1,CHD3,LSMD1	KDM6B	99	1
1_MACS_peak_1197_lociStitched	chr1	161013876	161017624	1	3749	15811.6876	100	1	USF1,ARHGAP30	F11R,TSTD1,PVRL4	USF1	100	1
4_MACS_peak_15411_lociStitched	chr8	22297619	22301674	4	3746	10585.172	101	1	PPP3CC		PPP3CC	101	1
1_MACS_peak_5718_lociStitched	chr15	93424577	93428308	1	3732	29880.4597	102	1	LOC100507217	CHD2,MIR3175	LOC100507217	102	1
1_MACS_peak_15750_lociStitched	chr8	102215528	102219249	1	3722	20074.4229	103	1	ZNF706		ZNF706	103	1
2_MACS_peak_15962_lociStitched	chr9	2014493	2018316	2	3711	13801.03	104	1	SMARCA2		SMARCA2	104	1
3_MACS_peak_14472_lociStitched	chr6	163834045	163837856	3	3708	14507.3337	105	1	QKI,LOC100526820		QKI	105	1
1_MACS_peak_5686_lociStitched	chr15	90642653	90646357	1	3705	23106.6632	106	1	IDH2		IDH2	106	1
4_MACS_peak_1093_lociStitched	chr1	154971610	154975606	4	3670	8877.9132	107	1	ZBTB7B	CKS1B,MIR4258,FLAD1,LENEP,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2	ZBTB7B	107	1
1_MACS_peak_3189_lociStitched	chr11	118306100	118309764	1	3665	15803.5648	108	1	MLL	ATP5L	MLL	108	1
4_MACS_peak_1172_lociStitched	chr1	159891168	159895518	4	3649	13568.085	109	1	TAGLN2	CCDC19,IGSF9,SLAMF9	TAGLN2	109	1
4_MACS_peak_7540_lociStitched	chr18	57566509	57570280	4	3644	12523.8681	110	1	PMAIP1		PMAIP1	110	1
2_MACS_peak_12968_lociStitched	chr5	95294436	95298373	2	3640	22433.026	111	1	ELL2		ELL2	111	1
1_MACS_peak_6572_lociStitched	chr17	19090639	19094246	1	3608	15421.3678	112	1		EPN2	EPN2	112	1
2_MACS_peak_6564_lociStitched	chr17	18964487	18968101	2	3591	12212.0674	113	1		GRAP	GRAP	113	1
2_MACS_peak_5110_lociStitched	chr14	106164747	106168328	2	3580	8351.6082	114	1			TMEM121	114	1
4_MACS_peak_12731_lociStitched	chr5	43039526	43043553	4	3579	17506.9798	115	1	LOC153684,C5orf39	LOC648987,LOC100132356	LOC153684	115	1
1_MACS_peak_6440_lociStitched	chr17	6915354	6918926	1	3573	15542.1292	116	1	RNASEK,C17orf49	ALOX12,BCL6B,SLC16A13,MIR195,MIR497,SLC16A11	C17orf49	116	1
1_MACS_peak_4906_lociStitched	chr14	90082514	90086085	1	3572	11355.4229	117	1	FOXN3	PRO1768	FOXN3	117	1
3_MACS_peak_5933_lociStitched	chr16	21528136	21532157	3	3572	18521.5302	118	1	SLC7A5P2	LOC100271836	SLC7A5P2	118	1
1_MACS_peak_11711_lociStitched	chr3	141104918	141108476	1	3559	9621.5436	119	1	ZBTB38		ZBTB38	119	1
1_MACS_peak_2988_lociStitched	chr11	72851411	72854968	1	3558	13650.3432	120	1	FCHSD2		FCHSD2	120	1
2_MACS_peak_16333_lociStitched	chr9	108006245	108010287	2	3556	14253.3046	121	1	SLC44A1		SLC44A1	121	1
1_MACS_peak_7654_lociStitched	chr19	1258988	1262538	1	3551	14442.465	122	1	MIDN	ATP5D,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	CIRBP	122	1
2_MACS_peak_12728_lociStitched	chr5	43017396	43020975	2	3537	12964.5696	123	1	LOC648987	LOC153684,C5orf39,LOC100132356	LOC648987	123	1
2_MACS_peak_8233_lociStitched	chr19	39339910	39343762	2	3536	20628.2304	124	1	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	124	1
2_MACS_peak_6056_lociStitched	chr16	30668165	30671696	2	3531	22574.7423	125	1		PRR14,FBRS,SRCAP,ZNF689	FBRS	125	1
3_MACS_peak_5177_lociStitched	chr15	31636687	31640352	3	3526	10378.547	126	1	KLF13		KLF13	126	1
2_MACS_peak_2806_lociStitched	chr11	64899498	64903254	2	3525	17238.9132	127	1	SYVN1	ZFPL1,C11orf2,TM7SF2,MRPL49,SPDYC,CAPN1,CDCA5,ZNHIT2,FAU	SYVN1	127	1
1_MACS_peak_15745_lociStitched	chr8	101962479	101966001	1	3523	28143.5976	128	1	YWHAZ		YWHAZ	128	1
3_MACS_peak_8047_lociStitched	chr19	16694419	16698406	3	3521	11066.7159	129	1	MED26	CHERP,SLC35E1	SLC35E1	129	1
1_MACS_peak_12580_lociStitched	chr4	185393400	185396919	1	3520	14554.584	130	1	IRF2		IRF2	130	1
1_MACS_peak_13754_lociStitched	chr6	30582879	30586388	1	3510	14833.2448	131	1	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	131	1
1_MACS_peak_11088_lociStitched	chr3	15836236	15839737	1	3502	14101.3278	132	1	ANKRD28	ANKRD28	ANKRD28	132	1
1_MACS_peak_2940_lociStitched	chr11	68605983	68609474	1	3492	10367.5718	133	1	CPT1A		CPT1A	133	1
6_MACS_peak_14165_lociStitched	chr6	106439590	106443683	6	3487	8901.0471	134	1			PRDM1	134	1
1_MACS_peak_2694_lociStitched	chr11	58344289	58347764	1	3476	30084.8125	135	1	ZFP91-CNTF,ZFP91,LPXN	CNTF,LPXN	LPXN	135	1
2_MACS_peak_62_lociStitched	chr1	2477700	2481245	2	3475	9081.9355	136	1		TNFRSF14,C1orf93,PANK4,HES5,LOC115110	LOC115110	136	1
3_MACS_peak_17157_lociStitched	chrX	153235583	153239268	3	3465	20311.72	137	1	TMEM187,HCFC1	MIR3202-1,ARHGAP4,NAA10,RENBP,MIR3202-2,IRAK1,MIR718	TMEM187	137	1
3_MACS_peak_12794_lociStitched	chr5	60626176	60629683	3	3461	12958.365	138	1	ZSWIM6		ZSWIM6	138	1
1_MACS_peak_630_lociStitched	chr1	59247727	59251185	1	3459	18636.5452	139	1	LOC100131060,JUN		JUN	139	1
3_MACS_peak_4337_lociStitched	chr13	41238199	41241776	3	3454	8864.8791	140	1	FOXO1		FOXO1	140	1
2_MACS_peak_144_lociStitched	chr1	14026181	14029824	2	3451	15279.1063	141	1	PRDM2	PRDM2	PRDM2	141	1
6_MACS_peak_9296_lociStitched	chr2	111877270	111880977	6	3449	7640.4977	142	1	BCL2L11		BCL2L11	142	1
1_MACS_peak_5357_lociStitched	chr15	52969939	52973382	1	3444	26028.3914	143	1	KIAA1370		KIAA1370	143	1
6_MACS_peak_2299_lociStitched	chr10	112256689	112261076	6	3438	10135.2861	144	1	DUSP5		DUSP5	144	1
1_MACS_peak_13130_lociStitched	chr5	133859880	133863311	1	3432	22979.1225	145	1	PHF15		PHF15	145	1
2_MACS_peak_8404_lociStitched	chr19	47614116	47617655	2	3432	25318.7138	146	1	ZC3H4	SAE1	ZC3H4	146	1
1_MACS_peak_12893_lociStitched	chr5	78531189	78534587	1	3399	31820.9108	147	1	JMY		JMY	147	1
3_MACS_peak_15589_lociStitched	chr8	61821143	61825028	3	3398	19087.782	148	1			LOC100130298	148	1
3_MACS_peak_3750_lociStitched	chr12	57913506	57917145	3	3386	9214.6758	149	1	MBD6,DDIT3	MARS,KIF5A,ARHGAP9,DCTN2	DDIT3	149	1
1_MACS_peak_6903_lociStitched	chr17	43660364	43663748	1	3385	36590.8536	150	1		MGC57346,LOC644172	LOC644172	150	1
1_MACS_peak_15120_lociStitched	chr7	113724516	113727889	1	3374	15441.2567	151	1	FOXP2		FOXP2	151	1
2_MACS_peak_5942_lociStitched	chr16	22200217	22203785	2	3369	18725.9344	152	1		EEF2K	EEF2K	152	1
2_MACS_peak_13301_lociStitched	chr5	154133925	154137429	2	3368	19508.1696	153	1	LARP1		LARP1	153	1
1_MACS_peak_13112_lociStitched	chr5	131830305	131833667	1	3363	13855.1382	154	1		IRF1,IL5	IRF1	154	1
5_MACS_peak_14793_lociStitched	chr7	55637401	55641118	5	3360	8566.9416	155	1	VOPP1		VOPP1	155	1
2_MACS_peak_6347_lociStitched	chr17	1388229	1391721	2	3351	10090.134	156	1	MYO1C	LOC100306951,CRK,INPP5K	MYO1C	156	1
3_MACS_peak_10464_lociStitched	chr21	44844885	44848242	3	3331	16580.8944	157	1	SIK1	C21orf125,C21orf84	SIK1	157	1
1_MACS_peak_9030_lociStitched	chr2	70312759	70316084	1	3326	21973.2625	158	1	PCBP1,LOC400960	LOC100133985	PCBP1	158	1
4_MACS_peak_13490_lociStitched	chr6	390759	394448	4	3325	9450.4802	159	1	IRF4		IRF4	159	1
1_MACS_peak_14149_lociStitched	chr6	96024568	96027887	1	3320	9564.0304	160	1	MANEA		MANEA	160	1
1_MACS_peak_6908_lociStitched	chr17	44269012	44272329	1	3318	23321.1636	161	1	LOC644246,KIAA1267		LOC644246	161	1
1_MACS_peak_14333_lociStitched	chr6	139694041	139697356	1	3316	8292.4725	162	1	CITED2		CITED2	162	1
2_MACS_peak_12722_lociStitched	chr5	42991538	42995120	2	3311	17112.6468	163	1		LOC153684,LOC648987,C5orf39	LOC648987	163	1
3_MACS_peak_9934_lociStitched	chr20	10652394	10655735	3	3279	10608.3432	164	1	JAG1		JAG1	164	1
2_MACS_peak_7651_lociStitched	chr19	1247909	1251399	2	3274	16577.849	165	1	MIDN	STK11,ATP5D,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	MIDN	165	1
2_MACS_peak_3194_lociStitched	chr11	118660169	118663449	2	3272	19541.584	166	1	DDX6		DDX6	166	1
3_MACS_peak_12475_lociStitched	chr4	146856797	146860100	3	3272	7055.5383	167	1	ZNF827		ZNF827	167	1
1_MACS_peak_6393_lociStitched	chr17	3817109	3820366	1	3258	16819.148	168	1	P2RX1	CAMKK1,ATP2A3	P2RX1	168	1
5_MACS_peak_4952_lociStitched	chr14	91881261	91885118	5	3253	9297.2985	169	1	CCDC88C		CCDC88C	169	1
3_MACS_peak_16821_lociStitched	chrX	48794003	48797696	3	3252	8339.1633	170	1	OTUD5	PQBP1,TIMM17B,SLC35A2,PIM2,KCND1	OTUD5	170	1
4_MACS_peak_7720_lociStitched	chr19	2620025	2623365	4	3249	11904.094	171	1	GNG7		GNG7	171	1
1_MACS_peak_4426_lociStitched	chr13	50697405	50700651	1	3247	21407.37	172	1	DLEU2	DLEU1,ST13P4	DLEU2	172	1
1_MACS_peak_8322_lociStitched	chr19	42771768	42775003	1	3236	16155.59	173	1		ZNF526,CIC,PRR19,TMEM145,DEDD2,GSK3A,ERF,PAFAH1B3	ERF	173	1
4_MACS_peak_3944_lociStitched	chr12	104321762	104325282	4	3234	14958.592	174	1	HSP90B1,MIR3652,GNN	TDG,C12orf73	GNN	174	1
3_MACS_peak_7772_lociStitched	chr19	4064390	4067789	3	3227	8551.5441	175	1	ZBTB7A		ZBTB7A	175	1
2_MACS_peak_8089_lociStitched	chr19	18390141	18393628	2	3223	25300.2772	176	1	MIR3188,JUND	PDE4C,LOC729966,KIAA1683,LSM4	JUND	176	1
3_MACS_peak_6645_lociStitched	chr17	27275958	27279488	3	3223	11168.92	177	1	PHF12	DHRS13	PHF12	177	1
3_MACS_peak_153_lociStitched	chr1	15850313	15853961	3	3222	11489.7408	178	1	DNAJC16,CASP9	CELA2B	CASP9	178	1
3_MACS_peak_11223_lociStitched	chr3	45634919	45638483	3	3221	8719.326	179	1	LIMD1		LIMD1	179	1
3_MACS_peak_1008_lociStitched	chr1	150533143	150536512	3	3217	10242.4338	180	1	ADAMTSL4	MIR4257,MCL1	MIR4257	180	1
1_MACS_peak_15804_lociStitched	chr8	123792171	123795380	1	3210	33261.6059	181	1	ZHX2		ZHX2	181	1
2_MACS_peak_16217_lociStitched	chr9	82185378	82188906	2	3207	17848.5048	182	1	TLE4		TLE4	182	1
1_MACS_peak_16307_lociStitched	chr9	100744703	100747906	1	3204	17064.3028	183	1	ANP32B	HEMGN	ANP32B	183	1
1_MACS_peak_1819_lociStitched	chr10	17269678	17272865	1	3188	12501.9636	184	1	VIM	TRDMT1	VIM	184	1
1_MACS_peak_13010_lociStitched	chr5	107715866	107719049	1	3184	28670.5542	185	1	FBXL17		FBXL17	185	1
3_MACS_peak_10967_lociStitched	chr22	50353406	50356685	3	3180	10737.7413	186	1	PIM3	CRELD2,ALG12	PIM3	186	1
1_MACS_peak_1975_lociStitched	chr10	52381995	52385168	1	3174	12751.9697	187	1	SGMS1		SGMS1	187	1
1_MACS_peak_13362_lociStitched	chr5	172197007	172200173	1	3167	36860.7882	188	1	DUSP1		DUSP1	188	1
5_MACS_peak_3862_lociStitched	chr12	89744440	89748417	5	3166	8626.5107	189	1	DUSP6		DUSP6	189	1
1_MACS_peak_12152_lociStitched	chr4	40056462	40059625	1	3164	16830.6393	190	1	N4BP2,LOC344967		N4BP2	190	1
3_MACS_peak_6418_lociStitched	chr17	4850581	4853938	3	3164	12777.0777	191	1	PFN1	C17orf107,GP1BA,RNF167,ENO3,KIF1C,CHRNE,SLC25A11,SPAG7,CAMTA2,INCA1	PFN1	191	1
3_MACS_peak_17027_lociStitched	chrX	118824411	118828050	3	3157	8582.2176	192	1	SEPT6	MIR766	SEPT6	192	1
2_MACS_peak_13186_lociStitched	chr5	139015227	139018459	2	3144	15942.8096	193	1		CXXC5	CXXC5	193	1
2_MACS_peak_1017_lociStitched	chr1	150582634	150586086	2	3144	13392.7244	194	1		MCL1,ENSA	ENSA	194	1
1_MACS_peak_1307_lociStitched	chr1	179049765	179052896	1	3132	16324.7209	195	1	TOR3A		TOR3A	195	1
3_MACS_peak_8275_lociStitched	chr19	41220243	41223565	3	3126	9712.5314	196	1	ITPKC,ADCK4	SNRPA,NUMBL,C19orf54	ADCK4	196	1
