#MM25 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM25.H3K27ac_ROSE/MM25_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM25.jin.bam
#Using cutoff of 10422.8775 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM25.jin.bam	enhancerRank	isSuper
1_MACS_peak_14346_lociStitched	chr6	143265052	143269432	1	4381	30431.364	20	1
1_MACS_peak_12612_lociStitched	chr5	9991	11816	1	1826	30309.965	21	1
5_MACS_peak_15518_lociStitched	chr8	38238598	38244812	5	5311	30278.3364	22	1
1_MACS_peak_2694_lociStitched	chr11	58344289	58347764	1	3476	30084.8125	23	1
1_MACS_peak_5718_lociStitched	chr15	93424577	93428308	1	3732	29880.4597	24	1
1_MACS_peak_13010_lociStitched	chr5	107715866	107719049	1	3184	28670.5542	25	1
1_MACS_peak_15745_lociStitched	chr8	101962479	101966001	1	3523	28143.5976	26	1
1_MACS_peak_3090_lociStitched	chr11	95522099	95524523	1	2425	27960.84	27	1
4_MACS_peak_5545_lociStitched	chr15	75742719	75748878	4	5707	27262.8135	28	1
1_MACS_peak_14311_lociStitched	chr6	136609408	136612097	1	2690	26985.1906	29	1
1_MACS_peak_16220_lociStitched	chr9	86321768	86324113	1	2346	26967.7345	30	1
1_MACS_peak_7975_lociStitched	chr19	13956666	13959033	1	2368	26766.2727	31	1
1_MACS_peak_16155_lociStitched	chr9	66454643	66459086	1	4444	26707.3173	32	1
5_MACS_peak_4131_lociStitched	chr12	122237626	122243015	5	5029	26677.7056	33	1
2_MACS_peak_1722_lociStitched	chr10	3824429	3828603	2	4157	26388.4454	34	1
1_MACS_peak_12670_lociStitched	chr5	32172532	32175327	1	2796	26070.3625	35	1
1_MACS_peak_5357_lociStitched	chr15	52969939	52973382	1	3444	26028.3914	36	1
2_MACS_peak_8404_lociStitched	chr19	47614116	47617655	2	3432	25318.7138	37	1
2_MACS_peak_8089_lociStitched	chr19	18390141	18393628	2	3223	25300.2772	38	1
1_MACS_peak_16320_lociStitched	chr9	102581148	102585393	1	4246	25067.1495	39	1
1_MACS_peak_12982_lociStitched	chr5	98263479	98265833	1	2355	24900.8474	40	1
1_MACS_peak_2786_lociStitched	chr11	64051430	64053642	1	2213	24802.2712	41	1
2_MACS_peak_8450_lociStitched	chr19	49375386	49380008	2	4202	24785.475	42	1
2_MACS_peak_8158_lociStitched	chr19	33863211	33865699	2	2316	24590.6456	43	1
1_MACS_peak_8487_lociStitched	chr19	50379053	50381689	1	2637	24577.5368	44	1
3_MACS_peak_12771_lociStitched	chr5	56109061	56113804	3	4133	24481.4688	45	1
1_MACS_peak_15480_lociStitched	chr8	29939266	29941372	1	2107	24352.0992	46	1
1_MACS_peak_10817_lociStitched	chr22	38900431	38903321	1	2891	24244.499	47	1
1_MACS_peak_9637_lociStitched	chr2	201727587	201729922	1	2336	24223.9905	48	1
1_MACS_peak_2234_lociStitched	chr10	104153461	104156366	1	2906	23885.2005	49	1
3_MACS_peak_13278_lociStitched	chr5	150457644	150463480	3	5686	23816.1324	50	1
3_MACS_peak_8282_lociStitched	chr19	41768449	41771494	3	2876	23790.8895	51	1
3_MACS_peak_7688_lociStitched	chr19	2083017	2088536	3	5109	23662.7125	52	1
1_MACS_peak_5409_lociStitched	chr15	63795245	63798112	1	2868	23564.7331	53	1
1_MACS_peak_13967_lociStitched	chr6	42749412	42751981	1	2570	23527.6727	54	1
1_MACS_peak_177_lociStitched	chr1	16992789	16994205	1	1417	23479.9704	55	1
2_MACS_peak_1659_lociStitched	chr1	234743014	234748410	2	5361	23415.4024	56	1
3_MACS_peak_15190_lociStitched	chr7	130790192	130796258	3	5812	23353.4934	57	1
1_MACS_peak_6908_lociStitched	chr17	44269012	44272329	1	3318	23321.1636	58	1
1_MACS_peak_16365_lociStitched	chr9	114244859	114247141	1	2283	23273.2052	59	1
2_MACS_peak_5719_lociStitched	chr15	93443188	93448637	2	5377	23223.0931	60	1
1_MACS_peak_179_lociStitched	chr1	17066295	17067663	1	1369	23220.432	61	1
3_MACS_peak_13556_lociStitched	chr6	7905780	7912448	3	6575	23148.6288	62	1
1_MACS_peak_5686_lociStitched	chr15	90642653	90646357	1	3705	23106.6632	63	1
1_MACS_peak_13124_lociStitched	chr5	133560786	133562975	1	2190	23056.9559	64	1
1_MACS_peak_13130_lociStitched	chr5	133859880	133863311	1	3432	22979.1225	65	1
4_MACS_peak_2946_lociStitched	chr11	69061382	69066407	4	4664	22840.635	66	1
1_MACS_peak_3777_lociStitched	chr12	62995844	62997984	1	2141	22733.22	67	1
3_MACS_peak_12778_lociStitched	chr5	56467992	56472718	3	4465	22725.9162	68	1
2_MACS_peak_1698_lociStitched	chr1	245132764	245135394	2	2617	22627.731	69	1
1_MACS_peak_13246_lociStitched	chr5	142781464	142785558	1	4095	22623.8534	70	1
2_MACS_peak_6056_lociStitched	chr16	30668165	30671696	2	3531	22574.7423	71	1
1_MACS_peak_16620_lociStitched	chr9	139376718	139379156	1	2439	22554.6694	72	1
1_MACS_peak_3178_lociStitched	chr11	116968087	116970244	1	2158	22505.7066	73	1
2_MACS_peak_12968_lociStitched	chr5	95294436	95298373	2	3640	22433.026	74	1
1_MACS_peak_6477_lociStitched	chr17	7737201	7740305	1	3105	22093.9616	75	1
1_MACS_peak_4687_lociStitched	chr14	50099889	50102868	1	2980	22050.2601	76	1
4_MACS_peak_1013_lociStitched	chr1	150548131	150552948	4	4448	22005.0194	77	1
3_MACS_peak_9800_lociStitched	chr2	232570610	232576039	3	5246	22004.2799	78	1
1_MACS_peak_9030_lociStitched	chr2	70312759	70316084	1	3326	21973.2625	79	1
1_MACS_peak_85_lociStitched	chr1	6660559	6664327	1	3769	21900.7464	80	1
1_MACS_peak_5591_lociStitched	chr15	81291986	81294812	1	2827	21857.9796	81	1
1_MACS_peak_6478_lociStitched	chr17	7744543	7748296	1	3754	21756.5163	82	1
1_MACS_peak_13627_lociStitched	chr6	16759722	16763865	1	4144	21630.603	83	1
3_MACS_peak_15856_lociStitched	chr8	126441238	126447642	3	5887	21616.702	84	1
1_MACS_peak_12081_lociStitched	chr4	15002890	15007160	1	4271	21514.822	85	1
2_MACS_peak_9174_lociStitched	chr2	89156577	89162135	2	5445	21412.195	86	1
1_MACS_peak_4426_lociStitched	chr13	50697405	50700651	1	3247	21407.37	87	1
1_MACS_peak_5305_lociStitched	chr15	45002583	45005450	1	2868	21349.9756	88	1
1_MACS_peak_17120_lociStitched	chrX	148584241	148587154	1	2914	21291.9909	89	1
1_MACS_peak_16202_lociStitched	chr9	74978547	74981125	1	2579	21267.4688	90	1
1_MACS_peak_5920_lociStitched	chr16	19078277	19079905	1	1629	21260.052	91	1
1_MACS_peak_5984_lociStitched	chr16	28833812	28836450	1	2639	21102.1534	92	1
2_MACS_peak_1942_lociStitched	chr10	43902077	43905258	2	2951	21029.591	93	1
1_MACS_peak_16363_lociStitched	chr9	113017403	113020490	1	3088	20969.6823	94	1
4_MACS_peak_10690_lociStitched	chr22	29194167	29198222	4	3807	20882.0335	95	1
1_MACS_peak_16077_lociStitched	chr9	35071278	35073000	1	1723	20866.8516	96	1
1_MACS_peak_16303_lociStitched	chr9	100394253	100396772	1	2520	20736.408	97	1
4_MACS_peak_8031_lociStitched	chr19	16434655	16439935	4	5152	20702.88	98	1
2_MACS_peak_8233_lociStitched	chr19	39339910	39343762	2	3536	20628.2304	99	1
1_MACS_peak_2984_lociStitched	chr11	72524322	72527093	1	2772	20540.0375	100	1
1_MACS_peak_1595_lociStitched	chr1	228269708	228271624	1	1917	20532.814	101	1
3_MACS_peak_3466_lociStitched	chr12	26274155	26279845	3	5447	20435.066	102	1
3_MACS_peak_17157_lociStitched	chrX	153235583	153239268	3	3465	20311.72	103	1
2_MACS_peak_2279_lociStitched	chr10	111967355	111971882	2	4524	20250.6291	104	1
4_MACS_peak_9153_lociStitched	chr2	88922654	88928088	4	4946	20186.2232	105	1
2_MACS_peak_15179_lociStitched	chr7	129588803	129592995	2	4060	20174.8384	106	1
1_MACS_peak_15386_lociStitched	chr8	12610873	12613994	1	3122	20169.7746	107	1
1_MACS_peak_8371_lociStitched	chr19	45970325	45973080	1	2756	20157.233	108	1
3_MACS_peak_5560_lociStitched	chr15	76627538	76634414	3	6634	20107.4868	109	1
2_MACS_peak_13641_lociStitched	chr6	24718965	24722164	2	3062	20085.5613	110	1
1_MACS_peak_15750_lociStitched	chr8	102215528	102219249	1	3722	20074.4229	111	1
1_MACS_peak_12746_lociStitched	chr5	49961664	49964546	1	2883	20061.0256	112	1
1_MACS_peak_8517_lociStitched	chr19	54692895	54695811	1	2917	20027.9628	113	1
3_MACS_peak_7702_lociStitched	chr19	2269367	2273839	3	3770	19953.6168	114	1
1_MACS_peak_181_lociStitched	chr1	17230318	17232113	1	1796	19911.3965	115	1
4_MACS_peak_16817_lociStitched	chrX	48772616	48777429	4	4345	19817.5275	116	1
1_MACS_peak_15246_lociStitched	chr7	140623484	140625417	1	1934	19775.1699	117	1
2_MACS_peak_3194_lociStitched	chr11	118660169	118663449	2	3272	19541.584	118	1
2_MACS_peak_13301_lociStitched	chr5	154133925	154137429	2	3368	19508.1696	119	1
1_MACS_peak_8483_lociStitched	chr19	50320375	50322333	1	1959	19438.045	120	1
1_MACS_peak_16306_lociStitched	chr9	100683952	100685700	1	1749	19332.006	121	1
2_MACS_peak_6750_lociStitched	chr17	36857179	36862392	2	5209	19159.3389	122	1
1_MACS_peak_2642_lociStitched	chr11	46638055	46639794	1	1740	19125.0003	123	1
1_MACS_peak_13162_lociStitched	chr5	137877883	137880172	1	2290	19123.2216	124	1
3_MACS_peak_15589_lociStitched	chr8	61821143	61825028	3	3398	19087.782	125	1
2_MACS_peak_10413_lociStitched	chr21	38737856	38741014	2	3079	19051.8982	126	1
1_MACS_peak_13152_lociStitched	chr5	137088528	137091227	1	2700	19022.8219	127	1
1_MACS_peak_11175_lociStitched	chr3	39192751	39195440	1	2690	18935.938	128	1
1_MACS_peak_5260_lociStitched	chr15	41407528	41409391	1	1864	18926.4033	129	1
1_MACS_peak_40_lociStitched	chr1	1622888	1625280	1	2393	18882.6872	130	1
1_MACS_peak_13120_lociStitched	chr5	132386510	132388840	1	2331	18819.876	131	1
2_MACS_peak_8754_lociStitched	chr2	30368524	30371485	2	2730	18735.4314	132	1
2_MACS_peak_5942_lociStitched	chr16	22200217	22203785	2	3369	18725.9344	133	1
1_MACS_peak_630_lociStitched	chr1	59247727	59251185	1	3459	18636.5452	134	1
2_MACS_peak_9643_lociStitched	chr2	201980381	201984862	2	4390	18601.9753	135	1
3_MACS_peak_5933_lociStitched	chr16	21528136	21532157	3	3572	18521.5302	136	1
3_MACS_peak_15080_lociStitched	chr7	104581355	104586319	3	4279	18444.7348	137	1
6_MACS_peak_10607_lociStitched	chr22	23229963	23237603	6	7353	18339.82	138	1
1_MACS_peak_13163_lociStitched	chr5	137910192	137911795	1	1604	18293.436	139	1
1_MACS_peak_7101_lociStitched	chr17	62501094	62503830	1	2737	18267.1776	140	1
1_MACS_peak_4806_lociStitched	chr14	70233296	70234808	1	1513	18211.5864	141	1
2_MACS_peak_4780_lociStitched	chr14	64969320	64972065	2	2714	18193.5855	142	1
1_MACS_peak_2608_lociStitched	chr11	33278278	33280667	1	2390	18125.343	143	1
1_MACS_peak_3069_lociStitched	chr11	85374565	85376689	1	2125	18051.6636	144	1
1_MACS_peak_180_lociStitched	chr1	17221529	17223295	1	1767	18045.6944	145	1
1_MACS_peak_16984_lociStitched	chrX	106958335	106961262	1	2928	18028.2711	146	1
1_MACS_peak_15760_lociStitched	chr8	103874728	103877265	1	2538	18007.1186	147	1
2_MACS_peak_12355_lociStitched	chr4	103746699	103749836	2	2932	17995.7142	148	1
1_MACS_peak_1894_lociStitched	chr10	32635067	32636554	1	1488	17991.5104	149	1
1_MACS_peak_8012_lociStitched	chr19	15489338	15491377	1	2040	17971.5421	150	1
3_MACS_peak_14124_lociStitched	chr6	89789444	89792551	3	3064	17953.1781	151	1
3_MACS_peak_8100_lociStitched	chr19	18630204	18633685	3	3019	17913.5741	152	1
4_MACS_peak_3416_lociStitched	chr12	12867186	12872545	4	4278	17901.7395	153	1
1_MACS_peak_3457_lociStitched	chr12	25538088	25540340	1	2253	17892.3652	154	1
1_MACS_peak_13483_lociStitched	chr6	290570	293691	1	3122	17875.8396	155	1
2_MACS_peak_2612_lociStitched	chr11	34072501	34075389	2	2775	17866.612	156	1
2_MACS_peak_16217_lociStitched	chr9	82185378	82188906	2	3207	17848.5048	157	1
1_MACS_peak_5072_lociStitched	chr14	105947193	105949199	1	2007	17812.277	158	1
1_MACS_peak_16314_lociStitched	chr9	101983331	101985501	1	2171	17797.689	159	1
1_MACS_peak_10889_lociStitched	chr22	41841909	41844676	1	2768	17785.1692	160	1
1_MACS_peak_8253_lociStitched	chr19	40323489	40325108	1	1620	17710.4029	161	1
1_MACS_peak_2791_lociStitched	chr11	64545102	64547427	1	2326	17650.47	162	1
2_MACS_peak_10054_lociStitched	chr20	34329036	34332136	2	2609	17631.56	163	1
2_MACS_peak_10072_lociStitched	chr20	35201086	35203922	2	2648	17626.3072	164	1
1_MACS_peak_9534_lociStitched	chr2	178127841	178130497	1	2657	17589.6256	165	1
1_MACS_peak_16275_lociStitched	chr9	96928218	96929733	1	1516	17574	166	1
2_MACS_peak_11241_lociStitched	chr3	47323164	47325221	2	2041	17547.2385	167	1
1_MACS_peak_5960_lociStitched	chr16	24550214	24552179	1	1966	17545.2885	168	1
1_MACS_peak_13012_lociStitched	chr5	108062968	108065100	1	2133	17544.4412	169	1
4_MACS_peak_12731_lociStitched	chr5	43039526	43043553	4	3579	17506.9798	170	1
1_MACS_peak_3062_lociStitched	chr11	82903774	82906205	1	2432	17499.3104	171	1
1_MACS_peak_2898_lociStitched	chr11	66884955	66887789	1	2835	17473.5938	172	1
1_MACS_peak_8285_lociStitched	chr19	41802863	41805495	1	2633	17466.7416	173	1
1_MACS_peak_3274_lociStitched	chr11	129871555	129874058	1	2504	17449.4142	174	1
1_MACS_peak_12701_lociStitched	chr5	36240850	36243124	1	2275	17424.525	175	1
3_MACS_peak_7692_lociStitched	chr19	2093803	2097913	3	3768	17362.284	176	1
2_MACS_peak_15343_lociStitched	chr7	158620627	158623132	2	2501	17347.626	177	1
1_MACS_peak_10383_lociStitched	chr21	34913778	34916202	1	2425	17341.5384	178	1
1_MACS_peak_16229_lociStitched	chr9	88896429	88898483	1	2055	17340.2788	179	1
1_MACS_peak_2751_lociStitched	chr11	62606478	62610263	1	3786	17315.618	180	1
1_MACS_peak_2715_lociStitched	chr11	61196545	61198270	1	1726	17302.785	181	1
1_MACS_peak_2846_lociStitched	chr11	65429265	65431550	1	2286	17299.5065	182	1
1_MACS_peak_7881_lociStitched	chr19	10612416	10614518	1	2103	17277.8094	183	1
2_MACS_peak_2806_lociStitched	chr11	64899498	64903254	2	3525	17238.9132	184	1
2_MACS_peak_12722_lociStitched	chr5	42991538	42995120	2	3311	17112.6468	185	1
2_MACS_peak_8009_lociStitched	chr19	15441728	15444022	2	2228	17092.1352	186	1
3_MACS_peak_14197_lociStitched	chr6	108878506	108883160	3	4630	17083.9032	187	1
1_MACS_peak_16307_lociStitched	chr9	100744703	100747906	1	3204	17064.3028	188	1
4_MACS_peak_7141_lociStitched	chr17	66284011	66289209	4	4597	17058.7964	189	1
3_MACS_peak_12270_lociStitched	chr4	78738559	78743077	3	4237	17045.9622	190	1
1_MACS_peak_2466_lociStitched	chr11	1873334	1877453	1	4120	16993.7583	191	1
2_MACS_peak_6886_lociStitched	chr17	43303092	43307439	2	4318	16961.994	192	1
1_MACS_peak_10699_lociStitched	chr22	29663264	29665468	1	2205	16940.6052	193	1
2_MACS_peak_1604_lociStitched	chr1	228674165	228675877	2	1677	16908.568	194	1
2_MACS_peak_13450_lociStitched	chr5	179049288	179051597	2	2288	16885.2552	195	1
1_MACS_peak_8519_lociStitched	chr19	54959262	54961315	1	2054	16874.4282	196	1
1_MACS_peak_15991_lociStitched	chr9	6756919	6759412	1	2494	16843.4559	197	1
1_MACS_peak_2754_lociStitched	chr11	62647702	62650129	1	2428	16838.0406	198	1
1_MACS_peak_12152_lociStitched	chr4	40056462	40059625	1	3164	16830.6393	199	1
1_MACS_peak_6393_lociStitched	chr17	3817109	3820366	1	3258	16819.148	200	1
1_MACS_peak_5580_lociStitched	chr15	79164939	79166752	1	1814	16785.2979	201	1
2_MACS_peak_1868_lociStitched	chr10	27442689	27445452	2	2756	16700.1246	202	1
1_MACS_peak_5477_lociStitched	chr15	69109639	69113971	1	4333	16677.3336	203	1
1_MACS_peak_11568_lociStitched	chr3	119812627	119815149	1	2523	16629.3114	204	1
4_MACS_peak_15099_lociStitched	chr7	106807915	106810796	4	2690	16613.8627	205	1
1_MACS_peak_2557_lociStitched	chr11	16759437	16761346	1	1910	16609.0636	206	1
1_MACS_peak_8337_lociStitched	chr19	44098939	44101334	1	2396	16603.8165	207	1
1_MACS_peak_16237_lociStitched	chr9	91932775	91934507	1	1733	16601.5664	208	1
2_MACS_peak_2243_lociStitched	chr10	104401448	104406172	2	4559	16598.7188	209	1
3_MACS_peak_10464_lociStitched	chr21	44844885	44848242	3	3331	16580.8944	210	1
2_MACS_peak_7651_lociStitched	chr19	1247909	1251399	2	3274	16577.849	211	1
1_MACS_peak_8549_lociStitched	chr19	56165032	56167328	1	2297	16550.9456	212	1
1_MACS_peak_4758_lociStitched	chr14	60714367	60717034	1	2668	16513.2639	213	1
2_MACS_peak_6024_lociStitched	chr16	30006194	30008093	2	1789	16469.2674	214	1
2_MACS_peak_14260_lociStitched	chr6	119667958	119672181	2	3943	16456.6087	215	1
1_MACS_peak_15757_lociStitched	chr8	103665702	103669475	1	3774	16345.7679	216	1
2_MACS_peak_16018_lociStitched	chr9	20620024	20624237	2	4204	16333.801	217	1
1_MACS_peak_1307_lociStitched	chr1	179049765	179052896	1	3132	16324.7209	218	1
1_MACS_peak_5038_lociStitched	chr14	103799485	103801769	1	2285	16324.4332	219	1
1_MACS_peak_13014_lociStitched	chr5	108744542	108747013	1	2472	16300.1986	220	1
2_MACS_peak_5350_lociStitched	chr15	52471041	52473058	2	2007	16287.4767	221	1
4_MACS_peak_16284_lociStitched	chr9	98267910	98273836	4	5682	16253.8328	222	1
1_MACS_peak_5446_lociStitched	chr15	66082943	66085721	1	2779	16253.2446	223	1
1_MACS_peak_5931_lociStitched	chr16	21512281	21514522	1	2242	16211.394	224	1
1_MACS_peak_1336_lociStitched	chr1	183439542	183442299	1	2758	16186.6227	225	1
1_MACS_peak_8322_lociStitched	chr19	42771768	42775003	1	3236	16155.59	226	1
1_MACS_peak_6755_lociStitched	chr17	36980501	36982459	1	1959	16110.424	227	1
1_MACS_peak_6546_lociStitched	chr17	18085868	18088544	1	2677	16084.9008	228	1
1_MACS_peak_16088_lociStitched	chr9	35657305	35659224	1	1920	16026.5285	229	1
1_MACS_peak_12876_lociStitched	chr5	75697448	75700468	1	3021	15997.544	230	1
1_MACS_peak_16409_lociStitched	chr9	125026361	125028219	1	1859	15979.729	231	1
1_MACS_peak_5647_lociStitched	chr15	85290427	85292819	1	2393	15952.0088	232	1
2_MACS_peak_13186_lociStitched	chr5	139015227	139018459	2	3144	15942.8096	233	1
2_MACS_peak_12720_lociStitched	chr5	42949511	42952579	2	2971	15857.5716	234	1
1_MACS_peak_9685_lociStitched	chr2	208029746	208031887	1	2142	15820.4913	235	1
1_MACS_peak_1197_lociStitched	chr1	161013876	161017624	1	3749	15811.6876	236	1
1_MACS_peak_3189_lociStitched	chr11	118306100	118309764	1	3665	15803.5648	237	1
1_MACS_peak_8484_lociStitched	chr19	50353716	50355171	1	1456	15741.2085	238	1
1_MACS_peak_6375_lociStitched	chr17	2302869	2305859	1	2991	15679.261	239	1
2_MACS_peak_8897_lociStitched	chr2	55843340	55846125	2	2769	15668.1315	240	1
1_MACS_peak_6440_lociStitched	chr17	6915354	6918926	1	3573	15542.1292	241	1
1_MACS_peak_9742_lociStitched	chr2	220142448	220145154	1	2707	15524.8632	242	1
1_MACS_peak_13015_lociStitched	chr5	109024406	109027486	1	3081	15517.348	243	1
1_MACS_peak_2266_lociStitched	chr10	105880103	105882441	1	2339	15467.7404	244	1
1_MACS_peak_13205_lociStitched	chr5	139554144	139555966	1	1823	15463.6784	245	1
1_MACS_peak_1694_lociStitched	chr1	244997092	244999409	1	2318	15446.5122	246	1
1_MACS_peak_15120_lociStitched	chr7	113724516	113727889	1	3374	15441.2567	247	1
1_MACS_peak_7149_lociStitched	chr17	66507529	66509508	1	1980	15434.6168	248	1
1_MACS_peak_6572_lociStitched	chr17	19090639	19094246	1	3608	15421.3678	249	1
5_MACS_peak_13413_lociStitched	chr5	176727125	176732245	5	4399	15369.216	250	1
1_MACS_peak_2833_lociStitched	chr11	65336450	65338701	1	2252	15347.7682	251	1
1_MACS_peak_34_lociStitched	chr1	1509306	1510913	1	1608	15338.3329	252	1
1_MACS_peak_13752_lociStitched	chr6	30523316	30525604	1	2289	15312.8976	253	1
1_MACS_peak_13748_lociStitched	chr6	30293611	30295585	1	1975	15308.5674	254	1
1_MACS_peak_2434_lociStitched	chr11	506033	507482	1	1450	15293.1807	255	1
2_MACS_peak_12153_lociStitched	chr4	40198201	40203429	2	5151	15279.3528	256	1
2_MACS_peak_144_lociStitched	chr1	14026181	14029824	2	3451	15279.1063	257	1
3_MACS_peak_6791_lociStitched	chr17	38478171	38483252	3	4663	15266.8807	258	1
1_MACS_peak_14708_lociStitched	chr7	39988575	39991565	1	2991	15248.701	259	1
1_MACS_peak_5947_lociStitched	chr16	22308389	22310016	1	1628	15207.0809	260	1
1_MACS_peak_8140_lociStitched	chr19	30205447	30207186	1	1740	15182.5134	261	1
2_MACS_peak_897_lociStitched	chr1	143742695	143745543	2	2835	15106.6464	262	1
1_MACS_peak_12597_lociStitched	chr4	186346125	186347872	1	1748	15054.4231	263	1
2_MACS_peak_12707_lociStitched	chr5	39072782	39075635	2	2742	15032.7423	264	1
1_MACS_peak_12652_lociStitched	chr5	10353073	10355216	1	2144	15032.5021	265	1
1_MACS_peak_6497_lociStitched	chr17	8150498	8153308	1	2811	15001.466	266	1
1_MACS_peak_8557_lociStitched	chr19	57790742	57792612	1	1871	14996.091	267	1
4_MACS_peak_3944_lociStitched	chr12	104321762	104325282	4	3234	14958.592	268	1
3_MACS_peak_7885_lociStitched	chr19	10763565	10766008	3	2387	14942.1209	269	1
1_MACS_peak_6994_lociStitched	chr17	48942920	48945651	1	2732	14941.8472	270	1
1_MACS_peak_13478_lociStitched	chr5	180687424	180689301	1	1878	14922.15	271	1
2_MACS_peak_12683_lociStitched	chr5	32585364	32587118	2	1747	14898.476	272	1
2_MACS_peak_2421_lociStitched	chr11	206517	209343	2	2803	14892.7374	273	1
1_MACS_peak_13412_lociStitched	chr5	176559243	176562004	1	2762	14889.7969	274	1
1_MACS_peak_16288_lociStitched	chr9	98637306	98638940	1	1635	14861.8836	275	1
1_MACS_peak_13754_lociStitched	chr6	30582879	30586388	1	3510	14833.2448	276	1
1_MACS_peak_13169_lociStitched	chr5	138629005	138630770	1	1766	14823.529	277	1
1_MACS_peak_15758_lociStitched	chr8	103818221	103820051	1	1831	14803.419	278	1
1_MACS_peak_11303_lociStitched	chr3	49760299	49762746	1	2448	14775.2307	279	1
2_MACS_peak_3060_lociStitched	chr11	82866779	82869478	2	2542	14738.4293	280	1
1_MACS_peak_15823_lociStitched	chr8	125485858	125488156	1	2299	14708.349	281	1
1_MACS_peak_7670_lociStitched	chr19	1651295	1653556	1	2262	14673.4378	282	1
1_MACS_peak_4653_lociStitched	chr14	35342503	35344698	1	2196	14663.6975	283	1
4_MACS_peak_10616_lociStitched	chr22	23270297	23275810	4	5119	14650.7975	284	1
2_MACS_peak_13103_lociStitched	chr5	131760684	131763697	2	2750	14638.9618	285	1
2_MACS_peak_15721_lociStitched	chr8	98655338	98658397	2	3059	14632.4206	286	1
5_MACS_peak_4406_lociStitched	chr13	49549510	49553985	5	4306	14612.2175	287	1
1_MACS_peak_42_lociStitched	chr1	1676163	1678505	1	2343	14601.6674	288	1
1_MACS_peak_17122_lociStitched	chrX	148621055	148623429	1	2375	14593.4528	289	1
1_MACS_peak_9353_lociStitched	chr2	128144593	128146553	1	1961	14579.46	290	1
1_MACS_peak_12580_lociStitched	chr4	185393400	185396919	1	3520	14554.584	291	1
1_MACS_peak_7106_lociStitched	chr17	62914761	62916405	1	1645	14552.688	292	1
1_MACS_peak_3420_lociStitched	chr12	12875382	12879417	1	4036	14525.193	293	1
1_MACS_peak_6845_lociStitched	chr17	41321395	41323930	1	2536	14515.1565	294	1
3_MACS_peak_14472_lociStitched	chr6	163834045	163837856	3	3708	14507.3337	295	1
1_MACS_peak_17174_lociStitched	chrX	153625360	153627378	1	2019	14503.5678	296	1
1_MACS_peak_10986_lociStitched	chr22	50968257	50971081	1	2825	14488.8144	297	1
3_MACS_peak_10393_lociStitched	chr21	36258092	36262670	3	4137	14485.7076	298	1
1_MACS_peak_13454_lociStitched	chr5	179124673	179127117	1	2445	14467.7468	299	1
1_MACS_peak_3973_lociStitched	chr12	106695519	106697779	1	2261	14466.712	300	1
1_MACS_peak_7654_lociStitched	chr19	1258988	1262538	1	3551	14442.465	301	1
1_MACS_peak_13446_lociStitched	chr5	178052903	178054512	1	1610	14434.1781	302	1
1_MACS_peak_45_lociStitched	chr1	1821251	1823295	1	2045	14420.8288	303	1
