GENE	H3k18ac_1_DMSO_compare_TSS_SIGNAL	H3k18ac_1_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
PLEC	15303.2462	13367.3414	-1935.9048	0.466238836346696	-0.195125157323037
EIF3B	13183.6	11280.5534	-1903.0466	0.461105406574176	-0.224906530853822
THBS3	10676.6873	8776.9063	-1899.781	0.451171463764926	-0.28267967480228
C17orf49	9903.2	8013.9145	-1889.2855	0.447277071316366	-0.305387657693379
ATP6V1A	7576.5545	5770.6339	-1805.9206	0.432348276435508	-0.392812113591518
HMGB2	8729.2575	6996.9	-1732.3575	0.444921144914134	-0.319143072452603
DSE	7697.6967	5988.767	-1708.9297	0.437568617523897	-0.362167824402707
KILLIN	7952	6279.1291	-1672.8709	0.441224941174907	-0.3407532822164
PTEN	7952	6279.1291	-1672.8709	0.441224941174907	-0.3407532822164
RELL1	11335.221	9874.3388	-1460.8822	0.465560760954595	-0.199056467642697
ZEB1	8479.5191	7038.6665	-1440.8526	0.453575352262832	-0.268680316242655
CD55	10311.4	8879.8404	-1431.5596	0.462702786006474	-0.215634571743487
STAG3L2	7494.9314	6104.3819	-1390.5495	0.448874275144466	-0.296070051129061
ALDOA	11732.2194	10343.8617	-1388.3577	0.468555159457174	-0.181701064580222
PMS2P5	7484.1908	6104.3819	-1379.8089	0.449229071718474	-0.294001116407133
C9orf95	7578.2816	6296.1624	-1282.1192	0.453795654802456	-0.26739799622265
NEDD9	7839.3751	6563.0365	-1276.3386	0.45569010817605	-0.256375200793883
LRMP	8442.4	7195.104	-1247.296	0.460118443454915	-0.230637645425396
C19orf20	10622.2	9394.1342	-1228.0658	0.469323408878735	-0.17725049007981
PEA15	9693.4	8479.5726	-1213.8274	0.466603498868424	-0.19301123587393
RXRB	7385.622	6364.7694	-1020.8526	0.462879143934768	-0.214611181311843
SLC39A7	7338.872	6364.7694	-974.102599999999	0.464458257058595	-0.205450089624358
HIST1H2AI	17806.4156	16851.9705	-954.445099999997	0.486230675928675	-0.0794798381787466
SRRM2	8606.9616	7666.2969	-940.664700000001	0.471097838211075	-0.166974160402583
PFKM	7882.7832	6953.9137	-928.8695	0.468696890343564	-0.180879933744136
FAM195B	7174.8384	6265.9919	-908.846500000001	0.466190834951618	-0.195403433360422
LOC100128788	8554.6016	7666.2969	-888.304700000001	0.472618511237217	-0.15817079606431
LOC400027	9211.067	8368.447	-842.620000000001	0.476034035980744	-0.138408371128128
UPP1	9274.1934	8433.8646	-840.328800000001	0.476272700258831	-0.137027952053275
NARG2	7079.4	6263.8432	-815.556799999999	0.469439333909465	-0.176578994097904
BIRC3	7319.2	6515.0253	-804.174700000001	0.470935318654959	-0.167915187036861
SH2D3C	13565.1456	12800.7353	-764.4103	0.485503797447557	-0.0836778487991949
C18orf1	9336.2	8614.4603	-721.739700000002	0.479896569598612	-0.116075053020825
PPFIBP2	8046.2	7336.8132	-709.3868	0.476942527748725	-0.133154045011726
CTDNEP1	7844.9701	7154.7206	-690.249500000001	0.476991208892061	-0.132872519409545
DDIT3	7314.2	6640.9083	-673.291699999999	0.475876514695339	-0.139319498914575
DSCR3	8449	7789.9549	-659.045099999999	0.479707896719388	-0.117165622332746
C17orf81	7752.4206	7154.7206	-597.700000000001	0.4799525612597	-0.115751415720157
OSTF1	6888.08	6296.1624	-591.917599999999	0.477552081415008	-0.129629145212418
SKP1	6978.2	6406.296	-571.903999999999	0.478635579554135	-0.123364488032196
SEC16A	9952.4216	9387.6252	-564.796399999999	0.485398266978341	-0.0842873580051288
ZNF425	6900.3092	6357.0876	-543.2216	0.479512508820736	-0.118295041152581
RBM39	10439	9901.2182	-537.781800000001	0.486780333556107	-0.0763055723719919
MANEA	7382.4	6859.1077	-523.292299999999	0.481627917808169	-0.106069000448966
PRMT1	8427	8022.1105	-404.889499999999	0.487692662773467	-0.0710372865942436
ABCD2	7039.2	6657.858	-381.342	0.486079419390646	-0.0803533761832087
MIA3	7538.8236	7165.5853	-373.2383	0.487308626190339	-0.0732548632420193
TSEN15	10237.6	9867.2666	-370.3334	0.490789956298442	-0.0531551498832003
SH3GL1	6925.6	6585.9944	-339.605600000002	0.487432808077779	-0.0725377793695846
C6orf52	6871.7783	6545.5761	-326.2022	0.487844019384328	-0.0701633178299423
TUBA1B	6719	6441.6328	-277.367199999999	0.489462239232144	-0.0608201068508312
TIMM44	7781.6	7552.4616	-229.138400000002	0.492528450518289	-0.0431198792330377
PAK1IP1	6746.9963	6545.5761	-201.4202	0.492423580856328	-0.0437251960690282
RPL36	7157.5826	6963.4053	-194.1773	0.49312451432665	-0.039679417447975
ESRRG	6666.2053	6483.8123	-182.393000000001	0.493064914224906	-0.0400234221459383
LOC400657	7443.6	7264.7032	-178.8968	0.493918509920301	-0.0350966730966208
HNRNPH1	7823	7662.7858	-160.2142	0.494827056176897	-0.0298529867605606
ZNF428	6651.7171	6494.0771	-157.64	0.494004165986411	-0.0346022986578923
PDXDC1	9230.2	9073.6592	-156.540799999999	0.495723830742754	-0.0246774343938244
GOLPH3	10169.2	10020.8274	-148.372600000001	0.496325596863727	-0.0212045544542032
GABPB2	13327	13211.6644	-115.3356	0.497827027045114	-0.012539828172004
LONP1	8984.4975	8875.3392	-109.158299999999	0.496944028609175	-0.0176355586818155
RNASEK	8101.9281	8013.9145	-88.0136000000002	0.497269345383157	-0.0157581641647794
HSPBAP1	8067.8232	7988.6578	-79.1653999999999	0.497534783617905	-0.0142263370742175
SET	8248.0264	8175.219	-72.8073999999988	0.497783404003693	-0.0127915720049457
WDR92	7195.556	7128.7096	-66.8464000000004	0.497666672698389	-0.0134652166547783
RRAS	8086.4814	8022.1105	-64.3708999999981	0.498001969992175	-0.0115302533092045
SFMBT1	7679.3656	7621.962	-57.4035999999996	0.498124228122532	-0.0108247179246876
MTX1	8782.0985	8776.9063	-5.19220000000132	0.499852149935058	-0.000853210246816752
PNO1	7074.9044	7128.7096	53.8051999999998	0.501894067242323	0.0109302979537616
SETD1A	7969	8024.4315	55.4314999999997	0.501732945803407	0.0100004893102539
C9orf163	9324.7394	9387.6252	62.8858	0.501680327455783	0.00969683685558337
LYRM4	7862.0464	7937.7376	75.6911999999993	0.50239532388544	0.0138229933113474
LOC645676	10548.5398	10672.0373	123.497500000003	0.502909852531767	0.0167923088502936
SQRDL	10040.004	10165.5165	125.512500000001	0.503105896232666	0.0179236749083937
VDAC2	7588.5216	7733.362	144.840399999999	0.504726585966232	0.0272769010649589
RHBDD3	12915.7556	13092.1124	176.356800000001	0.503390450920468	0.0195658468043408
EWSR1	12883.2777	13092.1124	208.834700000001	0.504019856856741	0.0231982100387032
NEK8	6983.7976	7201.1796	217.382000000001	0.507662402164453	0.0442215004336133
ASH1L	10449.2378	10672.0373	222.799500000003	0.505274290944679	0.0304379025618578
SLC17A5	7091.6	7321.7316	230.131600000001	0.507983289581709	0.0460737246411329
RHEB	7327.4	7582.8085	255.4085	0.508564886936356	0.0494309148376196
MGRN1	6624.8	6934.029	309.229000000001	0.511403234010843	0.0658169694494657
FLJ13224	8234.3074	8561.6436	327.3362	0.509744497349391	0.0562404731650093
RRM2	8004.9992	8338.1091	333.109899999999	0.510191142770559	0.0588189906529164
ADPGK	6427.6	6767.692	340.092000000001	0.512886869043898	0.0743837618542221
GNAS	10143.1566	10494.7553	351.5987	0.50851827214167	0.0491618325774778
SIN3A	7587.4314	7948.32	360.8886	0.511614777769938	0.0670383891398441
HIRA	8999.7216	9397.4813	397.759700000001	0.510810330846544	0.0623937660741982
SAFB2	6552.0375	6955.8186	403.7811	0.514946157888075	0.0862766951171983
JAG1	6984	7414.0564	430.056399999999	0.514934529635542	0.0862095310603408
SECISBP2	7490.8	7938.2787	447.4787	0.514501147758097	0.083706410509892
LMBR1	7592.2	8054.8185	462.6185	0.51478296008917	0.085334083388613
PPP2R5A	8140.6	8604.3194	463.719399999999	0.513846570082625	0.0799259481496012
FARS2	7465.9657	7937.7376	471.7719	0.515313586960611	0.0883989909010726
MARCH6	7961.4	8450.0332	488.633200000001	0.5148869752582	0.0859348609324492
SAFB	6451.035	6955.8186	504.7836	0.51882558037331	0.108689665064291
PPIA	9679.6	10225.0297	545.429700000001	0.513701076287794	0.0790856977953722
DDX3X	6533.6	7090.4212	556.8212	0.520435273544642	0.117993199175731
YPEL5	7529.6	8096.8628	567.2628	0.518150710345018	0.104789805829508
MYL12A	8822.2	9400.8137	578.613699999998	0.51587590586073	0.0916471697771101
NECAP1	7523	8125.2943	602.2943	0.519244726883747	0.111111978350655
AARS	7099.4	7745.0265	645.626499999999	0.521746427859641	0.125573073702569
HNRNPF	20041.8049	20701.1284	659.323500000006	0.508091262049608	0.0466969710609148
SENP1	6283.1082	6953.9137	670.8055	0.525338233368036	0.146346738304241
ERAP1	6489.4	7180.0985	690.6985	0.525264222385335	0.145918540746276
CKS2	7201.6448	7938.2787	736.6339	0.524327530452845	0.140499769310573
PURB	6225.4	7020.3518	794.951800000002	0.530007802199646	0.173376790381807
SNX5	11009.3027	11875.2893	865.9866	0.518920734964381	0.109239564781081
PLDN	9371.6	10249.3101	877.7101	0.522366702042022	0.129159519222793
LRRC14B	9475.4	10362.2762	886.876200000001	0.522353328864194	0.129082190906013
DAZAP1	6228.4	7132.8355	904.435500000001	0.533845504032917	0.195614101914096
ATP6V0C	6822.2528	7735.0607	912.807900000001	0.531352210007705	0.181164397794915
GSK3B	7903	8820.1123	917.112300000001	0.527420502940712	0.158396616505625
RNF187	13999.6	14936.5936	936.993600000002	0.516190685149411	0.0934655617034966
WDR34	7145.964	8100.5286	954.5646	0.531304399806681	0.180887408215265
C19orf29	7496.2	8504.3692	1008.1692	0.531504166739268	0.182044785037193
ANKHD1	6309.8	7332.3441	1022.5441	0.537477396973105	0.216680214561931
TMPO	8242.1548	9323.2682	1081.1134	0.530773907351961	0.177814209351593
GABARAP	5993.4	7154.7206	1161.3206	0.544162988587129	0.255520766460025
C9orf46	7126.8	8319.5519	1192.7519	0.538609501703765	0.223251386894412
DDX21	6508.8	7760.9237	1252.1237	0.543873438838903	0.253836786931994
HYLS1	6994.2	8257.8037	1263.6037	0.541424186777505	0.23959907329734
TRMT112	9899.4065	11211.3688	1311.9623	0.531073285593637	0.179548489173535
CCNT1	6761.6	8119.5584	1357.9584	0.545626770561087	0.264036593023159
TCEB2	7160.8	8574.0446	1413.2446	0.544908120668697	0.259855148245659
PSMB4	5994.4	7415.096	1420.696	0.552973504746189	0.306850014157031
AIDA	6426.1077	7862.7529	1436.6452	0.550271510102072	0.291089355795282
BROX	6426.1077	7862.7529	1436.6452	0.550271510102072	0.291089355795282
HSPA4L	7376.8	8815.5094	1438.7094	0.544425701252966	0.257048815599381
NCF2	8456.4535	9904.8494	1448.3959	0.5394415338576	0.228082292388405
BCL9	6422.4	7901.7993	1479.3993	0.551639860246848	0.299068681554828
HNRNPA3	8711.2	10194.2238	1483.0238	0.539222178134933	0.226808556864921
SNORD84	7228.5612	8720.2404	1491.6792	0.546764617098253	0.270659391529686
ATF5	7503.6278	9033.0485	1529.4207	0.546243291948576	0.267624686786838
MIER1	7943.6227	9495.7112	1552.0885	0.544499649725727	0.257478957420162
C7orf23	6447.4	8017.835	1570.435	0.554283079396913	0.314495236594645
TMEM146	7304.585	8875.3392	1570.7542	0.548540221220567	0.280999947236361
NUP62	7461.7442	9033.0485	1571.3043	0.547630313656503	0.275700051673213
FRAT2	5975.4	7568.1214	1592.7214	0.558800121215152	0.340899939133759
NCSTN	6238.1006	7832.2893	1594.1887	0.556650480595424	0.328327235703489
IPO13	6257.4	7852.3154	1594.9154	0.55651834054711	0.327554791698115
KAT5	7615	9252.0977	1637.0977	0.548529324046069	0.280936463866085
LNPEP	5980.2	7643.2871	1663.0871	0.561037496780101	0.353999488134037
CANX	8048.8	9731.7121	1682.9121	0.547324624019125	0.27391993359195
WDR81	6408.3216	8114.6938	1706.3722	0.558747173124942	0.340590106270578
KAZALD1	6177.4	7911.6826	1734.2826	0.561547037846169	0.356984798041583
PRDX5	9451.6115	11211.3688	1759.7573	0.54258236891413	0.246330193087286
COPA	6043.4534	7832.2893	1788.8359	0.56445910459265	0.374060872634276
SIAH1	6846.6326	8650.0546	1803.422	0.558187339549578	0.337314641763452
LOC100128191	7485.0844	9323.2682	1838.1838	0.554680665135499	0.316817185340556
MESDC1	8206.2	10048.6535	1842.4535	0.550464757221963	0.292215975158982
RPL19	6390.2	8292.4032	1902.2032	0.564777450363843	0.375929180809166
PDAP1	8493.1092	10400.3266	1907.2174	0.550473016665397	0.292264129205648
RAD51	5938.9291	7868.9019	1929.9728	0.569886892445309	0.405959513073131
C20orf72	9920.9748	11875.2893	1954.3145	0.544831409892854	0.259408873287125
LOC100130855	6283	8248.2783	1965.2783	0.567622347443446	0.392639430514388
KCTD20	6078.6426	8082.6173	2003.9747	0.570755522960213	0.411073343246767
SESN1	5983.7843	7999.7237	2015.9394	0.572082749192835	0.418892001334178
DTL	6291.9864	8308.2701	2016.2837	0.569049598546436	0.401032566236465
INTS7	6291.9864	8308.2701	2016.2837	0.569049598546436	0.401032566236465
PXT1	6052.1238	8082.6173	2030.4935	0.571826342118145	0.41738104070528
KLHL32	7166.2	9229.1613	2062.9613	0.562912956361627	0.3649912409318
PPP3CA	5659.7335	7737.0371	2077.3036	0.577530013091364	0.451047069314457
TMEM80	7697.475	9790.0335	2092.5585	0.559830092434265	0.346928519853213
SMG7	12399.2	14507.0954	2107.8954	0.539171044706511	0.226511652465012
BAT1	6609.122	8720.2404	2111.1184	0.568858649985338	0.399909280638133
SRSF1	8057.2	10172.7273	2115.5273	0.558023470559863	0.336356044022283
LOC729156	6932.6	9055.9979	2123.3979	0.566403505588192	0.385477101905054
DIRC2	5849.275	7988.6578	2139.3828	0.577301387097356	0.44969531361928
BUD31	8248.3108	10400.3266	2152.0158	0.557699009151199	0.334458233597845
PM20D2	5603.4	7797.3319	2193.9319	0.581858659525902	0.476678062005833
C21orf58	8281	10482.0666	2201.0666	0.558654234057881	0.340046279733986
UFD1L	7918.7829	10123.4813	2204.6984	0.561098163056497	0.354354881321535
ZNF263	6172.0659	8400.4825	2228.4166	0.576459399510383	0.444718728756539
ZNF384	5570.2822	7844.4858	2274.2036	0.584764924745624	0.493928463935307
ATXN2L	6520	8820.9308	2300.9308	0.574993194024446	0.43605893505559
GBA	6286.0708	8604.9393	2318.8685	0.577861356765852	0.453006494104562
ZNF518A	6766.4555	9089.0607	2322.6052	0.573242812491971	0.425730909389657
IQGAP1	6205.0752	8530.2474	2325.1722	0.578897906178179	0.459138889522864
DEAF1	7464.6625	9790.0335	2325.371	0.567383713975604	0.391236763297546
PEF1	8277.6058	10611.9001	2334.2943	0.561788124908021	0.358397548648849
PCNT	8125.975	10482.0666	2356.0916	0.563308424675921	0.367310349422504
LMNB1	7710.95	10072.8505	2361.9005	0.566405954677685	0.385491488823669
FAF2	6289.4	8652.8886	2363.4886	0.579087235672854	0.460259436503786
DCUN1D3	6835.2279	9211.1108	2375.8829	0.57403193165803	0.430385705502412
LYRM1	6835.2279	9211.1108	2375.8829	0.57403193165803	0.430385705502412
EED	6427.2546	8834.4627	2407.2081	0.578864260577019	0.458939772347296
PRKAR1A	20895.4388	23332.3208	2436.882	0.527549236294574	0.159141759973974
DENND2C	5419.6	7889.5446	2469.9446	0.5927912602287	0.541755651761185
CPNE1	6695.195	9189.7989	2494.6039	0.578520769844299	0.456907216240571
RTN4	6606.8367	9107.4461	2500.6094	0.579564859301119	0.463086865465228
CEP57L1	5475.3248	7999.7237	2524.3989	0.593669380856032	0.547005623153862
CNDP2	10339.6	12867.3831	2527.7831	0.554461691317386	0.315538301418926
ANP32B	7921.6	10455.8428	2534.2428	0.568949821462647	0.400445596459992
CTSO	6001.1502	8570.4514	2569.3012	0.588161249206813	0.514132153276215
PICALM	5296.6	7892.7564	2596.1564	0.598418615786287	0.575462662733569
ZNF131	5847.4	8476.4895	2629.0895	0.591772891015391	0.535671618445783
PAN2	7253.1968	9912.9103	2659.7135	0.577469908713316	0.450691681989537
ATP5A1	8927.6333	11601.7354	2674.1021	0.565128697795758	0.377990946154754
DUS3L	7345.8521	10089.5425	2743.6904	0.578681626167497	0.457859003869292
ATP2C1	11075.5663	13842.2478	2766.6815	0.555516135743223	0.32169777032028
CDC45	7341.1179	10123.4813	2782.3634	0.57965723599314	0.463633817191583
WDR74	7716.6	10508.4158	2791.8158	0.576592959661522	0.44550796286086
MXD4	5489.2	8297.2849	2808.0849	0.601841945948093	0.596043419029643
MFSD3	6919	9737.0931	2818.0931	0.584596462179957	0.492927595297715
