GENE_ID	locusLine	bin_1_MM5.jin.bam
NM_001017403	chr1(.):202158117-202293889	0.0605
NM_020443	chr1(.):201612449-201801102	0.2161
NM_021636	chr1(.):202167904-202293889	0.0622
NM_201630	chr1(.):204581302-204659597	0.2867
NM_006338	chr1(.):204581302-204659481	0.2867
NM_182663	chr1(.):206675878-206767616	0.3359
NR_024099	chr1(.):216671595-216901795	0.2863
NM_001438	chr1(.):216671587-216901807	0.2862
NM_002221	chr1(.):226814390-226931876	0.6304
NM_004481	chr1(.):230197955-230422875	0.644
NM_032328	chr1(.):245128170-245256148	0.2292
NR_026588	chr1(.):245128630-245256148	0.229
NR_026587	chr1(.):245128630-245293530	0.1891
NR_026586	chr1(.):245128283-245293530	0.1892
NM_182838	chr1(.):1658680-1682431	0.6787
NM_001198995	chr1(.):1677670-1695081	0.3361
NM_001010926	chr1(.):2455183-2466684	0.3704
NR_026927	chr1(.):2476358-2489284	1.4628
NM_018216	chr1(.):2434974-2463035	0.2071
NM_001195741	chr1(.):2513188-2527908	0.404
NR_036638	chr1(.):2512898-2527908	0.3975
NM_177540	chr1(.):6610337-6644817	0.3191
NM_005341	chr1(.):6635062-6654340	0.3364
NM_014851	chr1(.):6645783-6667929	0.9488
NM_153812	chr1(.):6668755-6689093	0.697
NM_024654	chr1(.):6576406-6619658	0.1783
NM_001195752	chr1(.):6680209-6698642	0.2744
NM_001195753	chr1(.):6679924-6698642	0.2714
NM_001042682	chr1(.):8407463-8488747	0.5423
NR_026752	chr1(.):16939750-16962401	0.321
NR_027504	chr1(.):16967068-16981915	1.4567
NM_014675	chr1(.):17243444-17304474	0.1294
NM_001397	chr1(.):21538739-21621982	0.2752
NM_001113347	chr1(.):21538739-21611183	0.1212
NM_001113349	chr1(.):21538739-21621766	0.2686
NM_001032730	chr1(.):22049338-22114688	0.6075
NM_015627	chr1(.):25865075-25900377	1.0009
NR_026685	chr1(.):26432655-26457026	0.7622
NM_152835	chr1(.):26433267-26457026	0.7792
NM_032588	chr1(.):26372797-26399121	0.0473
NM_024869	chr1(.):26480510-26494119	0.1049
NM_015871	chr1(.):26491387-26502364	0.2989
NM_017837	chr1(.):27109485-27129887	0.7582
NM_006015	chr1(.):27017521-27113601	0.6393
NM_032283	chr1(.):27148200-27187211	0.386
NM_006762	chr1(.):31200314-31235683	0.7667
NM_005202	chr1(.):36555843-36570850	0.1145
NM_018067	chr1(.):36616802-36651441	1.1146
NM_014408	chr1(.):36597172-36620067	0.4466
NM_032881	chr1(.):36854030-36868493	0.6909
NR_003929	chr1(.):39982951-40030370	0.3046
NM_001195007	chr1(.):40199516-40234586	0.2421
NM_022120	chr1(.):40230196-40242020	1.2178
NM_001198979	chr1(.):40854016-40893998	0.8091
NM_001198978	chr1(.):40835304-40893998	1.245
NM_001198980	chr1(.):40857471-40893998	0.6813
NM_022733	chr1(.):40834377-40893998	1.2261
NM_023070	chr1(.):40911336-40934390	0.0574
NM_015696	chr1(.):53063042-53079723	0.6793
NM_001042693	chr1(.):53094065-53127737	0.6568
NM_002228	chr1(.):59241462-59254785	2.1206
NR_034015	chr1(.):59245822-59370384	0.4875
NR_037443	chr1(.):65518437-65528525	0.1557
NR_029516	chr1(.):65519116-65529191	0.1724
NM_001037339	chr1(.):66792792-66845262	1.1301
NM_001924	chr1(.):68145882-68159019	1.415
NM_006769	chr1(.):87789150-87819607	0.8144
NM_004974	chr1(.):111140775-111153345	0.0887
NM_002232	chr1(.):111209309-111222655	1.2052
NM_007158	chr1(.):115254536-115305624	0.5227
NM_002524	chr1(.):115242077-115264515	0.3878
NM_001007553	chr1(.):115254537-115305624	0.5227
NM_001130523	chr1(.):115254537-115305671	0.5222
NM_001102396	chr1(.):115307104-115328308	0.2456
NM_017709	chr1(.):118143603-118176011	2.3605
NM_001002811	chr1(.):144885590-144937032	0.5561
NM_032305	chr1(.):145451235-145475387	0.7349
NM_202004	chr1(.):145408190-145422545	0.0895
NM_006472	chr1(.):145433461-145447628	1.237
NM_001039888	chr1(.):145465507-145480647	0.3789
NM_001005464	chr1(.):149807258-149817765	1.122
NM_001040874	chr1(.):149808784-149819318	1.1225
NM_005850	chr1(.):149890210-149904702	0.3674
NM_016074	chr1(.):149866154-149877348	0.2173
NM_003528	chr1(.):149851009-149863232	1.5091
NM_003517	chr1(.):149853524-149863961	1.7482
NM_175065	chr1(.):149854018-149864466	1.7394
NM_014849	chr1(.):149869871-149894434	0.1346
NM_181873	chr1(.):149895542-149913266	0.4027
NM_001145862	chr1(.):149895542-149913791	0.3925
NR_036461	chr1(.):149816758-149827340	1.1272
NM_001040874	chr1(.):149817627-149828161	1.1155
NM_001005464	chr1(.):149819180-149829687	1.1137
NM_019032	chr1(.):150516897-150538412	0.9579
NM_207046	chr1(.):150589598-150606609	0.5443
NR_036211	chr1(.):150519404-150529490	0.1877
NM_001197320	chr1(.):150542026-150557214	1.4234
NM_006556	chr1(.):154892207-154914484	0.6556
NM_001130041	chr1(.):154929773-154951959	1.0696
NM_001130040	chr1(.):154929773-154948223	1.0868
NM_201398	chr1(.):154950769-154970587	0.1999
NM_015872	chr1(.):154970111-154995999	0.7548
NM_018655	chr1(.):154961061-154971791	0.1752
NR_024163	chr1(.):154942117-154956725	1.117
NM_138300	chr1(.):154924501-154939258	1.1268
NR_036212	chr1(.):154943168-154953259	1.2793
NM_001162384	chr1(.):155911629-155953336	0.9994
NM_181885	chr1(.):155906479-155917625	1.0266
NM_004723	chr1(.):155911629-155952966	0.9826
NM_014949	chr1(.):155877835-155909188	0.2976
NR_003005	chr1(.):155890748-155900877	0.1163
NM_003145	chr1(.):155973838-155995758	0.3251
NM_005920	chr1(.):156428518-156475529	0.9329
NM_004494	chr1(.):156706898-156726543	0.8861
NM_001126051	chr1(.):156706898-156727024	0.8669
NM_001126050	chr1(.):156706898-156727240	0.8589
NM_030980	chr1(.):156687412-156702705	0.4912
NM_001878	chr1(.):156664407-156680375	0.1222
NM_001142560	chr1(.):156693262-156711752	0.5494
NM_145729	chr1(.):156702093-156715923	0.4019
NM_031281	chr1(.):157478166-157527310	0.8703
NM_052938	chr1(.):157759193-157794940	0.3379
NM_030764	chr1(.):157710522-157751922	0.5733
NM_004833	chr1(.):159027274-159051647	1.233
NM_015726	chr1(.):160180504-160237350	0.4197
NM_001193644	chr1(.):160241598-160259941	0.2374
NR_028106	chr1(.):160204011-160237277	0.6283
NR_028105	chr1(.):160204011-160237318	0.6276
NR_028104	chr1(.):160180504-160237318	0.4199
NM_198053	chr1(.):167394876-167492847	0.3351
NM_001162893	chr1(.):175121122-175167229	0.6265
NM_014656	chr1(.):175121122-175166949	0.6302
NR_033186	chr1(.):178506930-178523024	0.3265
NM_022371	chr1(.):179046111-179070129	0.7033
NM_015602	chr1(.):179846419-179894211	0.459
NM_002927	chr1(.):192600281-192634389	0.7075
NM_001195216	chr1(.):197698138-197749623	0.5233
NM_004767	chr1(.):202087028-202103634	0.055
NM_080588	chr1(.):202111142-202134119	1.089
NR_002930	chr1(.):202132178-202163577	0.1111
NM_002832	chr1(.):202111142-202134751	1.0637
NR_034150	chr1(.):203262885-203279453	1.9798
NM_003465	chr1(.):203180206-203203860	0.0474
NM_006763	chr1(.):203269663-203283729	1.8164
NM_002023	chr1(.):203304751-203325289	0.1282
NM_002646	chr1(.):204386757-204464474	0.2076
NM_002393	chr1(.):204480510-204532248	0.6332
NM_014858	chr1(.):205192037-205247471	0.2527
NM_018203	chr1(.):205300647-205331039	0.1891
NM_030952	chr1(.):205266190-205295883	1.2313
NM_006893	chr1(.):206759973-206790904	0.2161
NM_182665	chr1(.):206725491-206767616	0.6284
NR_026817	chr1(.):207986723-208000941	2.0778
NR_029832	chr1(.):207970196-207980284	0.2976
NR_029518	chr1(.):207970787-207980868	0.3239
NM_001025109	chr1(.):208054882-208089683	0.1674
NM_153606	chr1(.):212792788-212805120	0.0915
NM_001030287	chr1(.):212733696-212799116	0.4225
NM_001674	chr1(.):212776993-212799116	0.8255
NM_025160	chr1(.):224567844-224627001	0.3679
NM_181441	chr1(.):228289379-228302013	0.9928
NR_037415	chr1(.):228279963-228290042	0.1502
NM_001024227	chr1(.):228265850-228291913	0.9915
NM_001024226	chr1(.):228265360-228291913	0.9755
NM_024319	chr1(.):228283427-228296022	0.2509
NM_033445	chr1(.):228640064-228650560	0.0666
NM_001010858	chr1(.):228670067-228688889	1.4012
NM_175055	chr1(.):228640807-228651259	0.0674
NM_182972	chr1(.):234735014-234750271	3.8569
NR_033927	chr1(.):234760056-234775526	0.1082
NM_020458	chr2(.):47163312-47308275	0.265
NR_033872	chr2(.):70184394-70319147	0.3526
NR_015395	chr2(.):112119590-112257692	0.7902
NR_024373	chr2(.):112181885-112257692	1.2472
NM_014900	chr2(.):165536257-165702928	0.3521
NM_006037	chr2(.):239964863-240327643	0.1924
NM_145693	chr2(.):11881739-11972533	0.4256
NM_183360	chr2(.):25595111-25901503	0.267
NM_005633	chr2(.):39203689-39352604	0.3994
NM_012249	chr2(.):46764866-46816827	0.8096
NM_001190274	chr2(.):48029058-48137932	0.2932
NM_025133	chr2(.):48029058-48120858	0.1376
NM_178313	chr2(.):54780530-54894445	0.6589
NM_003128	chr2(.):54678453-54903583	0.4106
NM_020651	chr2(.):64314785-64376605	0.4319
NM_014755	chr2(.):64853754-64886046	0.9334
NM_001198954	chr2(.):86725552-86953245	0.2391
NR_026846	chr2(.):87252797-87308536	0.3971
NR_024204	chr2(.):87749973-87826030	1.667
NM_004836	chr2(.):88851258-88932094	0.9367
NM_020151	chr2(.):96845602-96879573	0.4041
NM_004027	chr2(.):99056320-99212496	0.5742
NM_001566	chr2(.):99056320-99203284	0.6045
NM_001193483	chr2(.):109145856-109308702	0.3711
NM_001142807	chr2(.):111485149-111880799	0.2932
NM_001349	chr2(.):136659253-136748222	0.6468
NM_024770	chr2(.):172168912-172296312	0.3593
NM_006164	chr2(.):178090032-178134859	0.7079
NM_001145413	chr2(.):178090032-178133617	0.7268
NM_017694	chr2(.):191268080-191372041	0.5728
NR_024415	chr2(.):192537797-192558248	1.0096
NM_001031716	chr2(.):192537860-192558248	1.0126
NM_004226	chr2(.):196993306-197041336	0.5743
NM_153697	chr2(.):197959194-198180521	0.3453
NM_001195144	chr2(.):197846385-198180521	0.2592
NM_001228	chr2(.):202093165-202157434	0.7105
NM_003879	chr2(.):201975889-202034003	1.1919
NM_001127184	chr2(.):201975815-202011323	1.7057
NM_001162407	chr2(.):201712731-201734284	0.9504
NM_004071	chr2(.):201712731-201734467	0.9432
NM_173822	chr2(.):201833440-201941392	0.1738
NM_033358	chr2(.):202093165-202151638	0.7704
NM_003709	chr2(.):207940528-208035614	0.4314
NM_001167608	chr2(.):227695670-227868923	0.2374
NM_017844	chr2(.):241413838-241502405	0.2009
NM_001195381	chr2(.):241539824-241575676	0.0574
NM_003183	chr2(.):9624410-9700917	0.4967
NM_002997	chr2(.):20395557-20429927	1.3087
NM_001006946	chr2(.):20395557-20430194	1.299
NR_034113	chr2(.):25189980-25267563	0.257
NM_001198559	chr2(.):25161504-25199963	0.4681
NM_016061	chr2(.):30364749-30388399	1.1696
NM_138370	chr2(.):42270160-42290668	0.0567
NM_006887	chr2(.):43444540-43458745	2.5687
NR_027251	chr2(.):43449349-43460994	2.1571
NM_080653	chr2(.):46733985-46752096	0.0599
NM_173074	chr2(.):46803412-46849251	0.2995
NM_014171	chr2(.):46839324-46857881	0.4903
NM_001171508	chr2(.):47124008-47173994	0.2816
NR_002229	chr2(.):54751358-54761978	0.4339
NR_033837	chr2(.):64407212-64437619	0.3187
NR_034023	chr2(.):64829445-64848616	0.416
NM_181784	chr2(.):65532984-65664656	0.2685
NM_014882	chr2(.):68996932-69058957	0.3712
NM_001166277	chr2(.):68956912-69058957	0.3989
NM_014482	chr2(.):69087612-69103649	0.0825
NM_006196	chr2(.):70309584-70321334	2.6306
NR_024444	chr2(.):70346167-70357448	1.1847
NM_015425	chr2(.):86248450-86338278	0.4199
NR_026984	chr2(.):86242338-86255991	0.232
NM_022780	chr2(.):86942413-87010164	0.4745
NR_015424	chr2(.):89060418-89111109	0.3463
NM_001193304	chr2(.):96910945-96936751	1.2616
NM_001037228	chr2(.):96900976-96912701	0.9942
NM_004804	chr2(.):96926883-96944900	0.6984
NM_014014	chr2(.):96935073-96976297	0.201
NR_026875	chr2(.):97158382-97178846	0.0915
NM_212481	chr2(.):97197463-97223371	0.6978
NM_001193484	chr2(.):109232701-109308702	0.2821
NM_001193485	chr2(.):109266266-109308702	0.2057
NM_001193482	chr2(.):109218616-109308702	0.4981
NM_001193488	chr2(.):109199921-109308702	0.4712
NM_004987	chr2(.):109199766-109308702	0.4707
NM_006538	chr2(.):111873490-111931022	0.5314
NM_207002	chr2(.):111873490-111891423	1.2109
NM_002101	chr2(.):127408683-127459246	0.5841
NM_014607	chr2(.):136494188-136547633	0.398
NM_003467	chr2(.):136866918-136880725	2.3867
NM_001008540	chr2(.):136866918-136878813	2.7372
NM_006186	chr2(.):157175943-157194287	1.0665
NM_004288	chr2(.):158266130-158305604	2.044
NM_002610	chr2(.):173415778-173468862	0.7254
NM_001172712	chr2(.):174766186-174835430	0.3862
NM_001017371	chr2(.):174766186-174833947	0.3937
NR_036075	chr2(.):178115672-178125738	0.2506
NM_194247	chr2(.):178072421-178093685	0.6748
NM_000885	chr2(.):182316618-182407468	0.3914
NM_001142355	chr2(.):201749049-201773655	0.4919
NM_130906	chr2(.):201730678-201758849	0.4163
NM_021824	chr2(.):201749107-201773655	0.493
NM_001142356	chr2(.):201751640-201773655	0.5354
NM_002491	chr2(.):201931461-201955473	0.3007
NM_001127183	chr2(.):201978386-202033841	1.2374
NM_032974	chr2(.):202042620-202099110	0.8163
NM_001230	chr2(.):202042620-202091383	0.6719
NM_033356	chr2(.):202120222-202157434	0.7201
NM_001080125	chr2(.):202117753-202157434	0.7219
NM_017759	chr2(.):206853444-206955906	0.2661
NR_033248	chr2(.):206975296-206986296	0.0547
NM_182642	chr2(.):219259813-219274148	1.3907
NM_198559	chr2(.):219216578-219237817	0.1841
NM_021198	chr2(.):219259477-219275664	1.2439
NM_000578	chr2(.):219241751-219266617	0.7804
NR_029500	chr2(.):219262368-219272445	1.3104
NM_007127	chr2(.):219278837-219319248	0.0645
NM_006000	chr2(.):220110000-220123638	1.4721
NM_001042410	chr2(.):220089609-220106391	0.4013
NR_026909	chr2(.):220105200-220120059	1.3898
NM_018089	chr2(.):220089478-220106391	0.3982
NR_003063	chr2(.):220112964-220141910	0.6027
NM_005689	chr2(.):220069493-220088672	0.4436
NM_024085	chr2(.):220079101-220099361	0.5175
NM_006736	chr2(.):220139039-220156622	0.8273
NM_138802	chr2(.):220066537-220079370	0.3308
NM_024506	chr2(.):220096502-220115131	0.7619
NM_001008910	chr2(.):220105191-220120059	1.389
NR_029688	chr2(.):220153832-220163922	0.2528
NM_005544	chr2(.):227591032-227668506	0.5849
NM_001099285	chr2(.):232568234-232583250	1.9605
NR_036052	chr2(.):232573023-232583105	0.9399
NR_036229	chr2(.):240222156-240232240	0.1134
NM_023083	chr2(.):241521132-241543526	0.42
NM_001033575	chr2(.):241494470-241508431	1.2586
NM_018226	chr2(.):241503103-241523143	0.5661
NM_017886	chr3(.):41283089-42008660	0.057
NM_000564	chr3(.):3106400-3157058	1.0192
NM_014674	chr3(.):5224358-5266650	1.1704
NM_175727	chr3(.):3128493-3157058	1.3559
NM_175728	chr3(.):3126856-3157058	1.2953
NM_001195099	chr3(.):15703743-15803058	0.1189
NM_001195098	chr3(.):15703743-15844691	0.2869
NM_015199	chr3(.):15703743-15906053	0.3152
NM_015642	chr3(.):114051946-114871127	0.1736
NM_001135095	chr3(.):171753343-172123492	0.4561
NM_022763	chr3(.):171752417-172123492	0.4564
NM_181361	chr3(.):178249223-178567217	0.2289
NM_001570	chr3(.):10201562-10290427	0.5655
NM_001134382	chr3(.):12933718-13119617	0.3072
NM_024923	chr3(.):13352736-13466809	0.5959
NM_014869	chr3(.):12933718-13013960	0.0874
NM_182666	chr3(.):23842438-23937807	0.3919
NM_001145293	chr3(.):25755434-25829989	0.2351
NM_001145294	chr3(.):25755434-25836530	0.2949
NM_001024847	chr3(.):30642993-30740633	0.5091
NM_001174060	chr3(.):31697316-32028342	0.502
NM_006254	chr3(.):53190222-53231733	1.0254
NM_007114	chr3(.):69063977-69106484	0.2617
NM_002093	chr3(.):119535801-119818264	0.1505
NM_024628	chr3(.):124796479-124936609	0.2907
NM_001195483	chr3(.):124796481-124935243	0.2931
NM_001080412	chr3(.):141038054-141173632	1.0789
NM_005067	chr3(.):150453909-150486263	0.6533
NM_024665	chr3(.):176733541-176920048	0.3537
NM_005832	chr3(.):178271617-178567217	0.2189
NM_014616	chr3(.):182506290-182644421	0.2258
NM_173216	chr3(.):186643314-186801341	0.934
NM_003032	chr3(.):186734664-186801341	0.7249
NM_182916	chr3(.):3163599-3195706	0.463
NM_003670	chr3(.):5016096-5031865	1.1728
NM_000551	chr3(.):10178318-10198746	0.238
NM_014760	chr3(.):10285176-10327906	0.2645
NR_026937	chr3(.):25826562-25841025	0.5928
NM_001137674	chr3(.):32018265-32038120	0.5242
NM_014240	chr3(.):45631322-45727755	0.5851
NM_003212	chr3(.):46614075-46628952	0.0564
NM_001174136	chr3(.):46611044-46628952	0.0562
NM_024512	chr3(.):46551877-46613011	0.3692
NM_031440	chr3(.):46534484-46547439	0.128
NM_016173	chr3(.):50601908-50627421	0.2689
NM_001171743	chr3(.):50590455-50610223	0.2693
NM_013324	chr3(.):50638884-50654262	1.1811
NM_001171741	chr3(.):50590455-50613458	0.267
NM_004635	chr3(.):50649600-50691719	0.2036
NM_052859	chr3(.):53117500-53169470	0.2718
NM_198195	chr3(.):69098880-69134524	0.3967
NM_006407	chr3(.):69129089-69160239	0.6151
NM_198271	chr3(.):69151038-69176746	0.1026
NR_036087	chr3(.):69093108-69103186	0.7146
NM_006100	chr3(.):98446571-98518236	0.6767
NM_018010	chr3(.):107874658-107946417	0.4443
NM_175924	chr3(.):121701169-121746030	0.8421
NM_175862	chr3(.):121769220-121844983	0.3138
NM_014079	chr3(.):126056477-126081236	0.7909
NM_182628	chr3(.):126108781-126160398	0.0476
NM_020187	chr3(.):128992683-129029135	0.4697
NM_001006109	chr3(.):128992816-129029135	0.4709
NM_006026	chr3(.):129028613-129040120	1.1746
NR_026991	chr3(.):129030113-129048412	0.8622
NR_034007	chr3(.):156794455-156845791	0.4179
NM_020307	chr3(.):156860585-156883482	0.8804
NM_001031732	chr4(.):69171104-69220824	0.5204
NM_201431	chr4(.):74433861-74491340	0.7225
NM_177532	chr4(.):74433861-74491134	0.7245
NM_144571	chr4(.):78629540-78745544	0.2957
NM_198281	chr4(.):90160428-90234161	0.5133
NM_003728	chr4(.):96078655-96475361	0.2897
NM_001008388	chr4(.):103785134-103818963	0.3341
NM_015130	chr4(.):141536935-141682471	0.8017
NM_016531	chr4(.):38660789-38708129	0.724
NM_015173	chr4(.):37887719-38145794	0.3143
NR_026804	chr4(.):38609321-38671249	0.4201
NM_004310	chr4(.):40193526-40251281	0.7518
NM_018177	chr4(.):40053523-40162019	0.2755
NM_001136570	chr4(.):77167852-77209929	0.0764
NM_001166693	chr4(.):87851153-88067206	0.3456
NM_001127208	chr4(.):106062942-106205958	0.3185
NM_201999	chr4(.):139973870-140065606	0.1854
NM_002039	chr4(.):144252982-144400718	0.5316
NM_033632	chr4(.):153237409-153461172	0.4347
NM_153343	chr4(.):185004858-185144114	0.0495
NM_002199	chr4(.):185303875-185400726	1.0581
NM_007100	chr4(.):661224-673127	0.6467
NM_032219	chr4(.):670617-687973	0.1551
NM_002477	chr4(.):666710-680817	0.586
NM_006315	chr4(.):694572-769427	0.3038
NM_182485	chr4(.):14999297-15076777	0.423
NR_027277	chr4(.):40039536-40063819	0.9055
NM_017581	chr4(.):40332468-40361973	0.0677
NM_001076	chr4(.):69398132-69439240	0.4502
NM_001077	chr4(.):69397902-69439245	0.448
NM_001076	chr4(.):69507314-69541374	0.2376
NM_017426	chr4(.):77030816-77074655	0.1801
NM_005506	chr4(.):77074893-77140035	0.567
NM_020236	chr4(.):78778804-78878944	0.2027
NM_144645	chr4(.):87792357-87818575	0.0852
NM_181891	chr4(.):103712132-103753708	0.4791
NM_181890	chr4(.):103712132-103795032	0.3779
NM_181892	chr4(.):103712132-103753340	0.483
NM_003340	chr4(.):103712132-103754105	0.4754
NM_181893	chr4(.):103712132-103795003	0.378
NM_181889	chr4(.):103712132-103754307	0.4738
NM_017628	chr4(.):106062942-106168928	0.3596
NM_024574	chr4(.):121951781-121998673	0.8988
NM_030648	chr4(.):140422191-140482577	0.3498
NR_033797	chr4(.):153452415-153465415	2.01
NR_036092	chr4(.):153405478-153415568	0.5921
NM_152680	chr4(.):153542265-153606317	0.7885
NR_037459	chr4(.):160044953-160055046	0.18
NM_080874	chr4(.):177129825-177195373	0.0601
NM_021928	chr4(.):177236089-177258396	0.827
NM_001012732	chr4(.):183806243-183843630	0.4857
NM_002372	chr5(.):109020155-109208429	0.2687
NM_001131005	chr5(.):88009057-88204922	0.517
NM_002397	chr5(.):88009057-88184283	0.5423
NM_001193349	chr5(.):88009057-88124744	0.4827
NM_001040446	chr5(.):32222110-32318114	0.4387
NM_152756	chr5(.):38933021-39079501	0.2168
NM_015084	chr5(.):71510235-71621084	0.4276
NR_027435	chr5(.):90671163-90721532	0.7321
NM_002064	chr5(.):95144552-95163577	0.9908
NM_012081	chr5(.):95215801-95302775	0.978
NM_005575	chr5(.):96266345-96370115	0.2803
NM_175920	chr5(.):96289155-96370115	0.1009
NM_001163315	chr5(.):107189733-107722799	0.0979
NM_001077654	chr5(.):118599417-118735294	0.6191
NM_001044722	chr5(.):122842792-122957464	0.3628
NM_016340	chr5(.):130754613-130975929	0.1852
NM_001164390	chr5(.):130794307-130975929	0.2048
NM_001164389	chr5(.):130766516-130975929	0.1891
NM_003060	chr5(.):131700400-131736306	0.2876
NM_016508	chr5(.):133638691-133707765	0.3152
NM_001033503	chr5(.):133931838-133973533	0.3321
NM_001113575	chr5(.):133629114-133707765	0.285
NM_022809	chr5(.):137615958-137672516	0.0665
NM_016604	chr5(.):137683284-137777716	0.1632
NM_001020825	chr5(.):142652495-142788254	0.2571
NM_001018076	chr5(.):142652495-142789045	0.2557
NM_001018075	chr5(.):142652495-142820077	0.2173
NM_133369	chr5(.):176232559-176312899	0.94
NM_002406	chr5(.):180212540-180235048	0.6853
NM_001114619	chr5(.):180212540-180235902	0.7082
NM_001114618	chr5(.):180212540-180241817	0.8077
NM_001114617	chr5(.):180212540-180242137	0.8018
NM_001145161	chr5(.):6443735-6501834	0.7145
NM_022130	chr5(.):32119823-32179425	0.4465
NM_153013	chr5(.):36187693-36247258	0.3982
NM_001085411	chr5(.):36187693-36246900	0.4006
NM_005921	chr5(.):56105899-56196978	0.6017
NM_024754	chr5(.):71611199-71660180	0.1269
NM_152405	chr5(.):78526924-78628038	0.3292
NM_020801	chr5(.):90659540-90684149	1.5064
NR_026936	chr5(.):95182935-95200836	1.1344
NM_001270	chr5(.):98185907-98267238	0.29
NR_036530	chr5(.):98259837-98271713	1.67
NM_014819	chr5(.):108665409-108750675	0.2901
NR_036052	chr5(.):118305280-118315362	0.0644
NM_014350	chr5(.):118686595-118735294	0.4861
NM_005573	chr5(.):126107314-126177712	0.6532
NM_001198557	chr5(.):126107844-126177712	0.6575
NR_037500	chr5(.):131696181-131706291	0.4197
NM_002198	chr5(.):131812300-131831465	1.3554
NM_001013717	chr5(.):131741672-131803059	1.8724
NM_000879	chr5(.):131872135-131884214	0.0691
NM_080656	chr5(.):133732755-133752598	0.2142
NM_003337	chr5(.):133701869-133732799	0.7435
NM_021982	chr5(.):133979478-134068601	0.2992
NM_001135647	chr5(.):137668223-137690418	1.0707
NM_016605	chr5(.):137668703-137690418	1.0936
NM_004730	chr5(.):137836783-137883932	0.402
NM_004134	chr5(.):137885570-137916318	0.7315
NR_002913	chr5(.):137891731-137901799	0.1237
NM_016463	chr5(.):139023300-139067680	1.1988
NM_001142556	chr5(.):162882516-162923953	0.2472
NM_145266	chr5(.):162875585-162892143	0.4322
NM_182796	chr5(.):162925230-162951328	0.7464
NM_013283	chr5(.):162927584-162951328	0.8125
NM_004417	chr5(.):172190092-172203203	2.1264
NM_030627	chr5(.):173310330-173392313	0.6376
NM_002115	chr5(.):176302869-176331333	0.3119
NR_031598	chr5(.):179220277-179230346	0.4411
NM_145867	chr5(.):179215985-179228513	0.3616
NM_003900	chr5(.):179242841-179270077	0.9399
NM_016175	chr5(.):179259265-179290840	0.1521
NM_054013	chr5(.):179219597-179234875	0.7209
NM_014275	chr5(.):179219597-179238952	0.5891
NM_001142298	chr5(.):179228387-179270077	0.7937
NM_001142299	chr5(.):179229002-179270077	0.804
NR_027183	chr5(.):180251958-180267726	0.6593
NM_152283	chr5(.):180269610-180293286	0.2642
NM_022758	chr6(.):34550065-34669625	0.357
NM_012288	chr6(.):52357199-52446862	0.7657
NM_005907	chr6(.):119494266-119675926	0.3557
NM_016224	chr6(.):158239293-158371109	0.2339
NM_001195286	chr6(.):386738-416443	1.2211
NM_001718	chr6(.):7722010-7886961	0.4521
NR_037616	chr6(.):7876482-8069647	0.5369
NM_002114	chr6(.):12007723-12170232	0.2308
NM_000332	chr6(.):16294342-16766721	0.2338
