2024-07-16 17:15:07 INFO	Starting bamliquidator_batch 1.4.0 with args {'bin_size': 100000, 'regions_file': '/data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM5.H3K27ac_ROSE/MM5_SuperEnhancers_HG19_TSS_ENHANCER_GENES_-5000_+5000.gff', 'output_directory': '/data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM5.H3K27ac_ROSE/MM5_SuperEnhancers_HG19_TSS_ENHANCER_GENES_-5000_+5000_MM5.jin.bam', 'counts_file': None, 'flatten': False, 'extension': 200, 'sense': '.', 'match_bamToGFF': True, 'region_format': None, 'skip_plot': False, 'black_list': ['chrUn', '_random', 'Zv9_', '_hap'], 'quiet': False, 'number_of_threads': 0, 'xml_timings': False, 'bam_file_path': '/data/projects/MM_TRN/bam_files_jin/MM5.jin.bam'}
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1914: bam file key 1 chr6_cox_hap2 NM_025258 3237957 -> 3259679 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1915: bam file key 1 chr6_cox_hap2 NM_006295 3249867 -> 3278281 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1916: bam file key 1 chr6_cox_hap2 NR_002745 3307615 -> 3317678 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1917: bam file key 1 chr6_cox_hap2 NM_001178045 3335716 -> 3360202 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1918: bam file key 1 chr6_cox_hap2 NR_002742 3309426 -> 3319490 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1919: bam file key 1 chr6_cox_hap2 NM_000434 3331575 -> 3345456 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1920: bam file key 1 chr6_cox_hap2 NM_005345 3287870 -> 3300299 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1921: bam file key 1 chr6_cox_hap2 NM_005527 3281976 -> 3297415 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1922: bam file key 1 chr6_cox_hap2 NM_001178044 3335716 -> 3361577 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1923: bam file key 1 chr6_cox_hap2 NM_001040438 3307268 -> 3322112 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1924: bam file key 1 chr6_cox_hap2 NM_005346 3300093 -> 3312616 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1925: bam file key 1 chr6_cox_hap2 NM_004557 3628297 -> 3667520 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1926: bam file key 1 chr6_cox_hap2 NM_006913 3611842 -> 3624251 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1927: bam file key 1 chr6_cox_hap2 NM_030651 3581805 -> 3595386 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1928: bam file key 1 chr6_cox_hap2 NM_032741 3601663 -> 3621569 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1929: bam file key 1 chr6_cox_hap2 NM_002586 3618190 -> 3633641 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1930: bam file key 1 chr6_cox_hap2 NM_001136 3614426 -> 3627704 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1931: bam file key 1 chr6_cox_hap2 NM_030652 3598085 -> 3611743 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1932: bam file key 1 chr6_cox_hap2 NM_005155 3587289 -> 3607133 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1933: bam file key 1 chr6_cox_hap2 NR_003129 3611912 -> 3624248 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1934: bam file key 1 chr6_cox_hap2 NM_006411 3601663 -> 3619597 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1935: bam file key 1 chr6_cox_hap2 NM_138717 3586968 -> 3607133 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1936: bam file key 1 chr6_cox_hap2 NM_022107 3624220 -> 3638978 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1937: bam file key 1 chr6_cox_hap2 NR_037169 3586245 -> 3597810 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1938: bam file key 1 chr6_cox_hap2 NM_002119 4411456 -> 4426886 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1939: bam file key 1 chr6_cox_hap2 NM_002118 4341929 -> 4358371 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1940: bam file key 1 chr6_cox_hap2 NM_006120 4355916 -> 4370428 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1941: bam file key 1 chr6_cox_hap2 NM_005104 4375974 -> 4398826 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1942: bam file key 1 chr6_cox_hap2 NM_001113182 4378202 -> 4398826 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1943: bam file key 1 chr6_cox_hap2 NM_001199455 4378909 -> 4398826 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1944: bam file key 1 chr6_cox_hap2 NM_001199456 4380398 -> 4398826 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1945: bam file key 1 chr6_cox_hap2 NM_014234 4611252 -> 4623437 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1946: bam file key 1 chr6_cox_hap2 NM_006979 4607436 -> 4621048 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1947: bam file key 1 chr6_cox_hap2 NM_002931 4615115 -> 4629329 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1948: bam file key 1 chr6_cox_hap2 NM_021976 4600200 -> 4617266 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1949: bam file key 1 chr6_cox_hap2 NR_029633 4614441 -> 4624551 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1950: bam file key 1 chr6_cox_hap2 NR_001444 4771327 -> 4782953 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1951: bam file key 1 chr6_dbb_hap3 NM_001090 1827804 -> 1857944 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1952: bam file key 1 chr6_dbb_hap3 NM_001161376 1903452 -> 1919618 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1953: bam file key 1 chr6_dbb_hap3 NM_002714 1856819 -> 1883658 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1954: bam file key 1 chr6_dbb_hap3 NM_001031722 1883300 -> 1913235 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1955: bam file key 1 chr6_dbb_hap3 NM_014046 1874123 -> 1892812 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1956: bam file key 1 chr6_dbb_hap3 NR_030615 1840749 -> 1850835 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1957: bam file key 1 chr6_dbb_hap3 NR_033823 1883250 -> 1913235 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1958: bam file key 1 chr6_dbb_hap3 NM_002701 2424237 -> 2440593 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1959: bam file key 1 chr6_dbb_hap3 NR_026791 2457676 -> 2473882 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1960: bam file key 1 chr6_dbb_hap3 NM_007109 2418430 -> 2434116 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1961: bam file key 1 chr6_dbb_hap3 NM_019052 2402345 -> 2428143 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1962: bam file key 1 chr6_dbb_hap3 NM_001105563 2402345 -> 2427694 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1963: bam file key 1 chr6_dbb_hap3 NM_001173531 2424237 -> 2436751 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1964: bam file key 1 chr6_dbb_hap3 NR_026816 2433652 -> 2447818 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1965: bam file key 1 chr6_dbb_hap3 NM_005346 3076098 -> 3088618 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1966: bam file key 1 chr6_dbb_hap3 NM_001178044 3111555 -> 3137405 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1967: bam file key 1 chr6_dbb_hap3 NR_002742 3085438 -> 3095502 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1968: bam file key 1 chr6_dbb_hap3 NM_000434 3107414 -> 3121295 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1969: bam file key 1 chr6_dbb_hap3 NM_001178045 3111555 -> 3136030 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1970: bam file key 1 chr6_dbb_hap3 NM_006295 3025878 -> 3054294 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1971: bam file key 1 chr6_dbb_hap3 NR_002745 3083626 -> 3093689 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1972: bam file key 1 chr6_dbb_hap3 NM_005345 3063877 -> 3076306 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1973: bam file key 1 chr6_dbb_hap3 NM_021177 3045755 -> 3065326 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1974: bam file key 1 chr6_dbb_hap3 NM_005527 3057982 -> 3073422 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1975: bam file key 1 chr6_dbb_hap3 NM_025258 3013952 -> 3035690 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1976: bam file key 1 chr6_dbb_hap3 NM_001039651 3011354 -> 3023206 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1977: bam file key 1 chr6_dbb_hap3 NM_001040438 3083279 -> 3098127 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1978: bam file key 1 chr6_dbb_hap3 NM_030651 3390310 -> 3403891 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1979: bam file key 1 chr6_dbb_hap3 NM_005155 3395794 -> 3409884 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1980: bam file key 1 chr6_dbb_hap3 NM_138717 3395473 -> 3409884 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1981: bam file key 1 chr6_dbb_hap3 NR_037169 3394751 -> 3406315 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1982: bam file key 1 chr6_dbb_hap3 NM_002118 4178742 -> 4195184 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1983: bam file key 1 chr6_dbb_hap3 NM_006120 4192728 -> 4207240 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1984: bam file key 1 chr6_dbb_hap3 NM_002119 4248308 -> 4263737 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1985: bam file key 1 chr6_dbb_hap3 NM_005104 4221964 -> 4235624 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1986: bam file key 1 chr6_dbb_hap3 NM_006979 4444909 -> 4458521 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1987: bam file key 1 chr6_dbb_hap3 NM_080679 4406775 -> 4446552 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1988: bam file key 1 chr6_dbb_hap3 NM_014234 4448725 -> 4460914 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1989: bam file key 1 chr6_dbb_hap3 NM_021976 4437671 -> 4454739 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1990: bam file key 1 chr6_dbb_hap3 NR_029633 4451918 -> 4462028 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1991: bam file key 1 chr6_dbb_hap3 NM_002931 4452592 -> 4466806 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1992: bam file key 1 chr6_mcf_hap5 NM_021177 3139870 -> 3159441 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1993: bam file key 1 chr6_mcf_hap5 NM_002714 1945036 -> 1971876 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1994: bam file key 1 chr6_mcf_hap5 NM_022107 3533366 -> 3548124 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1995: bam file key 1 chr6_mcf_hap5 NM_001090 1916023 -> 1946163 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1996: bam file key 1 chr6_mcf_hap5 NR_030615 1928962 -> 1939048 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1997: bam file key 1 chr6_mcf_hap5 NM_001161376 1991673 -> 2007845 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1998: bam file key 1 chr6_mcf_hap5 NM_001031722 1971518 -> 2001456 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 1999: bam file key 1 chr6_mcf_hap5 NR_033823 1971468 -> 2001456 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2000: bam file key 1 chr6_mcf_hap5 NM_014046 1962341 -> 1981030 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2001: bam file key 1 chr6_mcf_hap5 NM_007109 2503259 -> 2518915 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2002: bam file key 1 chr6_mcf_hap5 NR_026791 2542502 -> 2558759 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2003: bam file key 1 chr6_mcf_hap5 NM_002701 2509036 -> 2525393 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2004: bam file key 1 chr6_mcf_hap5 NM_001105563 2487151 -> 2512523 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2005: bam file key 1 chr6_mcf_hap5 NM_019052 2487151 -> 2512972 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2006: bam file key 1 chr6_mcf_hap5 NR_026816 2518452 -> 2532623 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2007: bam file key 1 chr6_mcf_hap5 NM_001173531 2509036 -> 2521550 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2008: bam file key 1 chr6_mcf_hap5 NM_001039651 3105469 -> 3117321 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2009: bam file key 1 chr6_mcf_hap5 NM_025258 3108067 -> 3129805 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2010: bam file key 1 chr6_mcf_hap5 NM_006295 3119993 -> 3148409 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2011: bam file key 1 chr6_mcf_hap5 NM_000434 3201706 -> 3215587 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2012: bam file key 1 chr6_mcf_hap5 NM_001178044 3205847 -> 3231696 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2013: bam file key 1 chr6_mcf_hap5 NM_001178045 3205847 -> 3230321 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2014: bam file key 1 chr6_mcf_hap5 NR_003129 3521060 -> 3533394 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2015: bam file key 1 chr6_mcf_hap5 NM_001136 3523572 -> 3536850 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2016: bam file key 1 chr6_mcf_hap5 NM_138717 3496123 -> 3516281 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2017: bam file key 1 chr6_mcf_hap5 NM_030651 3490962 -> 3504543 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2018: bam file key 1 chr6_mcf_hap5 NM_032741 3510811 -> 3530717 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2019: bam file key 1 chr6_mcf_hap5 NM_030652 3507233 -> 3520891 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2020: bam file key 1 chr6_mcf_hap5 NM_005155 3496444 -> 3516281 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2021: bam file key 1 chr6_mcf_hap5 NM_006913 3520990 -> 3533397 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2022: bam file key 1 chr6_mcf_hap5 NM_006411 3510811 -> 3528745 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2023: bam file key 1 chr6_mcf_hap5 NM_002586 3527336 -> 3542787 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2024: bam file key 1 chr6_mcf_hap5 NR_037169 3495401 -> 3506965 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2025: bam file key 1 chr6_mcf_hap5 NM_004557 3537443 -> 3576691 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2026: bam file key 1 chr6_mcf_hap5 NM_002119 4303821 -> 4319252 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2027: bam file key 1 chr6_mcf_hap5 NM_002118 4234256 -> 4250698 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2028: bam file key 1 chr6_mcf_hap5 NM_006120 4248243 -> 4262755 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2029: bam file key 1 chr6_mcf_hap5 NM_005104 4268301 -> 4288033 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2030: bam file key 1 chr6_mcf_hap5 NM_001113182 4270529 -> 4288033 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2031: bam file key 1 chr6_mcf_hap5 NM_001199455 4271236 -> 4288842 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2032: bam file key 1 chr6_mcf_hap5 NM_001199456 4272725 -> 4288033 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2033: bam file key 1 chr6_mcf_hap5 NR_029633 4644372 -> 4654482 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2034: bam file key 1 chr6_mcf_hap5 NM_006979 4637363 -> 4650975 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2035: bam file key 1 chr6_mcf_hap5 NM_002931 4645046 -> 4659260 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2036: bam file key 1 chr6_mcf_hap5 NM_014234 4641179 -> 4653368 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2037: bam file key 1 chr6_mcf_hap5 NM_080679 4599234 -> 4639009 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2038: bam file key 1 chr6_mcf_hap5 NM_021976 4630128 -> 4647193 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2039: bam file key 1 chr6_mcf_hap5 NR_001444 4801259 -> 4812885 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2040: bam file key 1 chr6_qbl_hap6 NM_001090 1827075 -> 1857211 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2041: bam file key 1 chr6_qbl_hap6 NM_006913 3402181 -> 3414590 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2042: bam file key 1 chr6_qbl_hap6 NR_003129 3402251 -> 3414587 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2043: bam file key 1 chr6_qbl_hap6 NR_030615 1840016 -> 1850102 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2044: bam file key 1 chr6_qbl_hap6 NM_002714 1856089 -> 1882927 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2045: bam file key 1 chr6_qbl_hap6 NR_033823 1882519 -> 1912505 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2046: bam file key 1 chr6_qbl_hap6 NM_001161376 1902722 -> 1918888 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2047: bam file key 1 chr6_qbl_hap6 NM_014046 1873392 -> 1892081 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2048: bam file key 1 chr6_qbl_hap6 NM_001031722 1882569 -> 1912505 . 0
2024-07-16 17:15:08 WARNING	Excluding invalid region on line 2049: bam file key 1 chr6_qbl_hap6 NR_026816 2432380 -> 2446546 . 0
