GENE	H3k27ac_19_DMSO_compare_TSS_SIGNAL	H3k27ac_19_DMSO_compare_DISTAL_SIGNAL
ACAD10	2213.1277999999998	1103.356
ACAD11	6865.4604	22613.294700000002
ACAD8	2095.5585	2940.9719
ACAD9	5656.6	3338.8041000000003
ACADL	0.0	4201.6323
ACADM	5272.1685	5204.5139
ACADS	0.0	2059.3316
ACADSB	3185.46	33.230399999999996
ACADVL	4651.3779	8125.179100000001
ACAN	0.0	1113.5268
ACAP1	1949.404	5370.032499999999
ACAP2	6461.088	3303.3046
ACAP3	3200.1024	1406.9410000000003
ACAT1	1818.5391	3196.4383
ACAT2	3081.8392	210.8696
ACBD3	6567.904	95425.38820000002
ACBD4	3493.843	76690.95730000001
ACBD5	18732.512	4413.9919
ACBD6	14811.8	358.93440000000004
ACBD7	0.0	1647.1780999999999
ACCN2	0.0	17507.9483
ACCN3	0.0	11238.6072
ACCN4	0.0	380.2327
ACCN5	0.0	8023.1255
ACCS	1985.698	0.0
ACCSL	0.0	0.0
ACD	6415.6412	22485.971700000002
ACE	0.0	142.7642
ACE2	0.0	334.0694
ACER1	0.0	1327.6987
ACER2	0.0	697.5616
ACER3	1227.8783999999998	4567.4939
ACHE	0.0	20.590600000000002
ACIN1	6878.119000000001	7108.4187
ACLY	3016.818	10275.972899999999
ACMSD	0.0	335.1406
ACN9	308.8813	1130.3028
ACO2	9250.204	27521.934000000005
ACOT1	0.0	0.0
ACOT11	0.0	2747.3404
ACOT12	0.0	5.5144
ACOT13	5175.6924	19247.994
ACOT2	0.0	0.0
ACOT7	3070.0477	2.1725
ACOT8	3311.7852000000003	1991.9506
ACOT9	1085.4809	3398.8054999999995
ACOX1	13010.216	6037.068400000001
ACOX2	0.0	39.259
ACOX3	3091.2443	5493.5687
ACOXL	1798.3215000000002	54629.0784
ACP1	1442.8427	1793.9271
ACP2	7372.3986	2667.5155
ACP5	0.0	4198.7
ACP6	8433.6283	4651.3256
ACPL2	1384.8000000000002	3636.3152000000005
ACPP	0.0	335.74440000000004
ACPT	0.0	56.9772
ACR	0.0	2921.4035
ACRBP	0.0	4719.0184
ACRC	0.0	16464.6979
ACRV1	0.0	379.4443
ACSBG1	0.0	4278.694799999999
ACSBG2	0.0	1243.2352
ACSF2	2041.5479999999998	3551.4010000000007
ACSF3	921.0926	22862.235099999998
ACSL1	0.0	3051.4714
ACSL3	1254.2399999999998	0.0
ACSL4	1541.8425	7143.3144999999995
ACSL5	7276.313099999999	0.0
ACSL6	0.0	75547.707
ACSM1	0.0	176.6784
ACSM3	3771.6056000000003	268.2057
ACSS1	2020.6032	10986.8099
ACSS2	1206.8409000000001	1851.5121
ACTA1	0.0	7744.942100000001
ACTA2	2223.6249000000003	509.51800000000003
ACTB	10387.800000000001	6231.244200000001
ACTBL2	0.0	2770.9306
ACTC1	0.0	1215.2832
ACTG1	7620.4	14733.3915
ACTG2	0.0	1218.8147999999999
ACTL6A	3694.9536	1948.0947
ACTL6B	0.0	5068.6844
ACTL7A	0.0	287.8304
ACTL7B	0.0	287.8304
ACTN1	0.0	106.113
ACTN2	0.0	0.0
ACTN3	527.3774999999999	4054.5309999999995
ACTN4	1877.0176000000001	24966.7014
ACTR10	1353.3284999999998	968.6279000000001
ACTR1A	4928.552	13492.79
ACTR1B	5415.2	761.7039
ACTR2	5580.8	3143.1164
ACTR3	14972.6	10821.425200000001
ACTR3B	2378.7551999999996	2105.7118
ACTR3BP2	0.0	537.4176
ACTR3C	10944.1631	101806.6161
ACTR5	2060.7754	20914.9124
ACTR6	2559.3206999999998	914.1492000000001
ACTR8	2942.4311999999995	1285.8191
ACVR1	2408.7925	6559.691699999999
ACVR1B	0.0	1373.4183
ACVR1C	3472.4403	513.9992
ACVR2A	2933.928	324.555
ACVR2B	1988.8134	121.7979
ACY1	4691.4659	961.3041000000001
ACY3	1572.8816	21439.680399999997
ACYP1	789.0564999999999	4.1724
ACYP2	14280.628	4149.7041
ADA	6786.8	57132.6695
ADAD2	0.0	10447.227199999998
ADAL	3659.3534	1450.0358999999999
ADAM1	0.0	4573.7276
ADAM10	6783.400000000001	3945.7154
ADAM11	0.0	4930.9107
ADAM15	3744.0	137087.7272
ADAM17	6644.599999999999	5972.753600000001
ADAM19	0.0	4606.3807
ADAM20	0.0	0.0
ADAM21	0.0	0.0
ADAM22	2167.699	10413.313
ADAM23	0.0	2384.7524999999996
ADAM28	2691.423	28969.679999999997
ADAM29	0.0	2412.6312
ADAM33	0.0	1129.7595
ADAM3A	0.0	1273.9758
ADAM5P	0.0	1718.3176
ADAM7	0.0	23328.8006
ADAM8	5316.6	14332.495799999999
ADAM9	4542.7765	114285.1787
ADAMDEC1	0.0	28969.679999999997
ADAMTS10	0.0	2359.7616
ADAMTS12	0.0	993.8556000000001
ADAMTS13	0.0	616.8960999999999
ADAMTS14	0.0	50560.039800000006
ADAMTS15	958.0262999999999	1941.3270000000002
ADAMTS16	0.0	1017.6346000000001
ADAMTS17	0.0	0.0
ADAMTS19	488.6873	2426.4318000000003
ADAMTS3	3928.9275000000002	1211.3868
ADAMTS4	0.0	73820.2262
ADAMTS6	0.0	0.0
ADAMTS7	0.0	3088.0077
ADAMTS8	0.0	1941.3270000000002
ADAMTSL2	0.0	321.1864
ADAMTSL4	0.0	180511.0647
ADAMTSL5	0.0	5197.8771
ADAP1	0.0	6993.4041
ADAP2	0.0	4128.9039
ADAR	19347.851199999997	7780.3053
ADARB1	0.0	2738.3516
ADAT1	1180.0467	1495.1514
ADAT2	1788.2032	0.728
ADAT3	3915.9631999999997	52620.78859999999
ADC	876.5106	27311.4375
ADCK1	1479.0102	1091.5568
ADCK2	9102.2	6116.5974
ADCK3	17277.6526	16986.2708
ADCK4	3880.5147	1077.6489000000001
ADCK5	3061.7590999999998	11824.2374
ADCY1	545.3469	0.0
ADCY10	0.0	2044.3347
ADCY2	0.0	2744.5223
ADCY3	1881.5076000000001	2412.5623
ADCY4	0.0	7515.451999999999
ADCY5	0.0	2319.2779
ADCY6	1508.1788000000001	7436.0479
ADCY7	0.0	24599.0023
ADCY8	0.0	747.009
ADCY9	0.0	2257.872
ADCYAP1	0.0	3431.9617
ADCYAP1R1	0.0	496.29359999999997
ADD1	4251.599999999999	7843.428000000001
ADD2	827.0904	0.0
ADD3	1538.55	4504.5332
ADH1B	0.0	659.0155
ADH1C	0.0	659.0155
ADH4	0.0	0.0
ADH5	1058.5619	20.4102
ADH7	0.0	659.0155
ADHFE1	0.0	1796.9679999999998
ADI1	9290.800000000001	5582.7958
ADIPOQ	0.0	11756.487299999999
ADIPOR1	3560.6545	2702.4617
ADIPOR2	2437.7019	6170.6921999999995
ADK	16114.7982	10993.6196
ADM	11991.0	140508.17919999998
ADM2	338.65930000000003	23524.782700000003
ADNP	6150.400000000001	2015.9894
ADNP2	437.178	15.3252
ADO	5154.562	7486.3136
ADORA1	0.0	3569.9878
ADORA2A	42369.1456	42513.4678
ADORA2B	0.0	1432.4960999999998
ADORA3	0.0	64688.2263
ADPGK	8191.599999999999	9863.916899999998
ADPRH	0.0	38708.36979999999
ADPRHL1	0.0	797.1236
ADPRHL2	2886.2847	15867.3344
ADRA1A	0.0	888.5422
ADRA1B	0.0	5242.3187
ADRA1D	0.0	2473.267
ADRA2A	0.0	664.3561
ADRA2B	0.0	5486.7459
ADRB1	0.0	6264.2126
ADRB2	8396.2	68826.3951
ADRB3	0.0	29930.361100000002
ADRBK1	6980.349	47864.26609999999
ADRM1	4678.0	26931.8355
ADSL	6263.8	10610.033899999999
ADSS	6846.552	5904.2518
ADSSL1	0.0	1886.9946000000002
AEBP1	0.0	3510.7672999999995
AEBP2	2601.8652	276.3088
AEN	4743.3429	24094.7568
AES	0.0	373.346
AFAP1-AS1	630.1750000000001	990.5118
AFAP1L1	0.0	3163.666
AFAP1L2	0.0	139.4172
AFF1	27016.8	47481.684
AFF3	0.0	673.4322
AFF4	5260.7934000000005	4676.9733
AFG3L1P	1773.541	4021.1198000000004
AFG3L2	7145.0338	1219.9957000000002
AFM	0.0	954.21
AFMID	902.6640000000001	78460.6841
AFP	0.0	954.21
AFTPH	9200.0	14641.9221
AGA	13859.232	2396.1767999999997
AGAP1	212.4297	29339.2189
AGAP11	1350.0747	285.1816
AGAP2	2240.8738	8771.2997
AGAP3	3238.0276	2818.9620000000004
AGAP5	0.0	8604.399200000002
AGAP6	0.0	0.0
AGAP7	0.0	6061.3007
AGAP9	0.0	2270.776
AGBL1	0.0	14045.057200000001
AGBL2	1961.1228	3575.852
AGBL3	8944.6656	24956.0796
AGBL5	4620.2776	13696.123200000002
AGER	0.0	8118.6065
AGFG1	1327.3549	11236.905
AGFG2	514.9352	6129.942
AGGF1	2225.1966	0.0
AGK	3058.6000000000004	4602.1577
AGL	1307.8183	3233.5287
AGMAT	1535.4511	20031.1936
AGPAT1	11733.5537	8118.6065
AGPAT2	0.0	922.4499999999999
AGPAT3	6289.6	40756.2372
AGPAT4	0.0	307.02
AGPAT5	5145.075699999999	4020.3873
AGPAT6	3536.12	5100.736
AGPAT9	0.0	19.189799999999998
AGPHD1	1455.7686	2788.4619999999995
AGPS	1207.667	0.0
AGR2	0.0	0.0
AGRN	0.0	2080.1294
AGRP	0.0	62349.484000000004
AGT	0.0	1343.0334
AGTPBP1	3523.0	770.3423
AGTRAP	2546.0204	9703.0514
AGXT2L1	0.0	15016.632699999998
AGXT2L2	2245.8168	528.3532
AHCTF1	7036.0	451.2341
AHCY	2752.5055	64125.9358
AHCYL1	637.332	2075.2925
AHCYL2	8631.4121	2593.7084
AHDC1	0.0	989.1015
AHI1	6929.376	6294.2235
AHNAK	735.4112	44629.05850000001
AHNAK2	0.0	1695.6097000000002
AHR	2586.954	1869.4849
AHRR	50.964	14504.442599999998
AHSA1	3635.8516	16.543599999999998
AHSA2	5386.0	1512.3079
AHSG	41.894999999999996	2561.0009999999997
AHSP	0.0	1818.6491999999998
AICDA	0.0	1003.6864
AIDA	17466.639900000002	12314.1234
AIF1	1514.1876	1374.5515
AIF1L	0.0	224.3584
AIFM1	4635.2862000000005	7122.155899999999
AIFM2	1672.3347	1606.8483999999999
AIFM3	0.0	6170.4466
AIG1	2832.0	1417.7387999999999
AIM1L	0.0	3738.1614999999997
AIM2	25137.6	35335.217300000004
AIMP1	9500.548299999999	0.0
AIMP2	4059.6288	5948.7627999999995
AIP	3068.1024	13178.194599999997
AIPL1	0.0	0.0
AIRE	0.0	21659.5501
AK1	0.0	50388.300200000005
AK2	1383.3444000000002	27292.3418
AK3	4300.5088000000005	3344.3267
AK4	0.0	4398.5216
AK5	0.0	0.0
AK7	0.0	857.4339
AKAP1	4439.4	4117.5166
AKAP10	8493.800000000001	17535.4898
AKAP11	6846.8	1888.5999
AKAP12	0.0	4960.144
AKAP13	4355.0	54153.8866
AKAP14	0.0	4503.6875
AKAP17A	843.48	16143.926399999998
AKAP2	5012.2	120208.3807
AKAP3	0.0	2477.3233
AKAP4	0.0	2479.7519
AKAP5	387.634	13213.729000000001
AKAP6	0.0	1782.0548000000001
AKAP7	0.0	4363.3202
AKAP8	7933.0	20626.6769
AKAP8L	2487.732	16140.021399999998
AKAP9	5811.3198	1799.1261
AKD1	2313.5572	6.4841
AKIRIN1	2916.4523	1035.8464999999999
AKIRIN2	11888.096400000002	10032.8077
AKNA	0.0	110484.1242
AKNAD1	0.0	0.0
AKR1A1	4951.7970000000005	15713.8897
AKR1B1	3591.0980000000004	113.1928
AKR1B10	0.0	113.1928
AKR1B15	0.0	316.90180000000004
AKR1C1	0.0	616.6716
AKR1C2	0.0	616.6716
AKR1C3	989.4010000000001	616.6716
AKR1C4	0.0	712.008
AKR1CL1	0.0	712.008
AKR1D1	0.0	33482.1042
AKR1E2	0.0	3742.1176000000005
AKR7A2	2292.5402	31.0022
AKR7A2P1	0.0	936.284
AKR7A3	0.0	281.4964
AKR7L	0.0	281.4964
AKT1	0.0	1886.9946000000002
AKT1S1	25613.1043	16978.637
AKT2	5608.799999999999	952.7198000000001
AKT3	0.0	5560.5852
AKTIP	4953.599999999999	9007.6379
ALAD	1072.383	11571.6078
ALAS1	2125.0628	12512.3283
ALAS2	0.0	0.0
ALB	0.0	954.21
ALCAM	3706.0173	8649.0959
ALDH16A1	8247.4242	3780.9589000000005
ALDH18A1	1747.8691999999999	28.0488
ALDH1A3	0.0	16164.5172
ALDH1B1	1581.0144	4440.7536
ALDH1L1	0.0	28.5318
ALDH1L2	1289.4544	8677.4287
ALDH2	0.0	115.8032
ALDH3A1	0.0	408.2748
ALDH3A2	6675.6	874.0503
ALDH3B1	41736.9158	27799.665999999997
ALDH3B2	0.0	21439.680399999997
ALDH4A1	3418.0101	33558.88560000001
ALDH5A1	2944.8549000000003	8006.845600000001
ALDH6A1	3459.3081999999995	1381.3615
ALDH7A1	0.0	6221.7096
ALDH8A1	0.0	97535.4127
ALDH9A1	5074.0435	4926.5771
ALDOA	17880.979600000002	10348.738599999999
ALDOB	0.0	39905.611399999994
ALDOC	0.0	5805.6418
ALG1	3820.4456	9797.964899999999
ALG10	1750.2941	0.0
ALG10B	1855.2649999999999	3625.1756
ALG11	386.4018	0.0
ALG12	3564.6576	4301.543
ALG13	3780.7628	0.0
ALG14	3874.381	0.0
ALG1L	0.0	44701.2047
ALG1L2	0.0	48386.717000000004
ALG2	11280.7675	19605.8668
ALG3	5154.2116	1079.4221
ALG5	8059.472400000001	197.1296
ALG6	3060.7160000000003	1908.0378999999998
ALG8	2025.9869999999999	106.4744
ALG9	3390.558	2577.9526
ALKBH1	931.4541999999999	1121.0368
ALKBH2	1124.7824	12173.2528
ALKBH3	1344.8916	17492.227600000002
ALKBH4	5372.1658	188124.15680000003
ALKBH5	13662.0	1735.8667
ALKBH6	1649.0922	307.21189999999996
ALKBH7	5305.1325	1815.0622999999998
ALKBH8	6562.461	437.74289999999996
ALLC	0.0	724.2802
ALMS1	3469.0714000000003	1381.5924
ALMS1P	0.0	0.0
ALOX12	0.0	9771.404400000001
ALOX12B	0.0	16211.441200000001
ALOX12P2	6543.7644	1793.2403
ALOX15	0.0	4107.088
ALOX15B	0.0	4465.1687
ALOX5	1323.3310000000001	188437.07210000002
ALOX5AP	0.0	6898.7132
ALOXE3	1067.1733	22720.772699999998
ALPI	0.0	599.8607
ALPK1	1587.5034	8652.3032
ALPK2	0.0	30449.628300000004
ALPK3	0.0	21492.2124
ALPL	0.0	0.0
ALPP	0.0	1029.4223
ALPPL2	0.0	1029.4223
ALS2	4062.2400000000002	11464.7116
ALS2CL	0.0	285.6602
ALS2CR11	0.0	823.3823
ALS2CR12	0.0	17031.347999999998
ALS2CR4	2249.7296	0.0
ALS2CR8	5810.2717	152.28879999999998
ALX3	0.0	1014.309
AMAC1	0.0	1097.0104999999999
AMAC1L2	0.0	3716.7482
AMAC1L3	0.0	5483.4142
AMACR	18817.8	612.2148
AMBN	0.0	135105.08250000002
AMBRA1	0.0	9652.8563
AMD1	6396.8	6815.189399999999
AMDHD1	3545.6259999999997	1794.276
AMDHD2	2139.4926	5484.9353
AMELX	0.0	26656.8454
AMFR	1020.1445999999999	211.5966
AMH	0.0	42453.4755
AMHR2	0.0	142955.46250000002
AMICA1	0.0	22.1751
AMIGO1	0.0	1714.2059
AMIGO3	0.0	608.1022
AMMECR1	8080.0	3293.6061
AMMECR1L	5194.6463	23935.7902
AMN	0.0	17223.7186
AMN1	6567.5676	13802.8397
AMOTL1	1613.5924	99.7029
AMOTL2	0.0	623.238
AMPD1	14565.4	17906.8867
AMPD2	1627.1584	2033.3401
AMPD3	6351.939399999999	11832.0524
AMT	0.0	20172.7847
AMY1A	0.0	510.1866
AMY1B	0.0	510.1866
AMY1C	0.0	510.1866
AMY2A	0.0	510.1866
AMY2B	0.0	510.1866
AMZ1	0.0	19512.080700000002
AMZ2	8992.328800000001	57652.61479999999
AMZ2P1	15225.199999999999	58546.715899999996
ANAPC1	5494.629	9034.9698
ANAPC10	4882.0409	6112.6879
ANAPC11	3336.4778	4839.0914999999995
ANAPC13	12148.043000000001	1714.9476
ANAPC16	8070.0687	71007.35130000001
ANAPC2	6066.228700000001	6350.9921
ANAPC4	2221.7963	7077.9271
ANAPC5	2088.2058	4731.9203
ANAPC7	4156.0914999999995	109.1577
ANG	7483.6256	26523.0333
ANGEL1	1563.9360000000001	412.9334
ANGEL2	9684.0485	24996.7465
ANGPT1	0.0	403.5528
ANGPT4	0.0	495.6973
ANGPTL2	0.0	6287.168600000001
ANGPTL3	0.0	0.0
ANGPTL4	0.0	17311.9365
ANGPTL5	3207.5972	0.0
ANGPTL6	0.0	9954.147
ANGPTL7	0.0	1086.142
ANK1	0.0	10133.5616
ANK2	437.175	4923.0899
ANK3	0.0	2139.844
ANKAR	944.205	8705.9641
ANKDD1A	1611.7824	99928.8826
ANKFY1	2719.2081000000003	25.3141
ANKH	2151.2619	7878.857
ANKHD1	9917.400000000001	2939.2028
ANKIB1	7576.8034	1001.9558
ANKK1	0.0	1223.2204000000002
ANKLE1	0.0	5587.2848
ANKLE2	2348.6	45.23440000000001
ANKMY1	0.0	15878.557999999997
ANKMY2	5376.1168	532.9585
ANKRA2	4901.6336	1155.5964
ANKRD1	0.0	1226.619
ANKRD10	9952.8	7125.1326
ANKRD11	1639.3999999999999	5862.6714999999995
ANKRD12	46925.2	458755.6324
ANKRD13A	3631.6485000000002	19676.4372
ANKRD13B	0.0	4526.3169
ANKRD13C	17738.57	2646.7454
ANKRD13D	16017.011999999999	46229.11459999999
ANKRD16	2717.5460000000003	11460.398299999999
ANKRD17	14586.4	3252.1337999999996
ANKRD18A	9108.687000000002	1599.8565999999998
ANKRD19	1314.872	24745.181099999998
ANKRD2	0.0	3034.7718
ANKRD22	0.0	509.51800000000003
ANKRD23	0.0	5457.9789
ANKRD24	2304.9008	8375.5395
ANKRD26	4612.6599	2267.5944
ANKRD26P1	0.0	10769.2252
ANKRD27	2054.214	46.8951
ANKRD28	23128.0	43638.7241
ANKRD29	0.0	504.2035
ANKRD30BL	0.0	52513.6629
ANKRD31	2056.8276	52.2284
ANKRD32	3635.6964000000003	4482.1127
ANKRD33B	6313.6	22630.026
ANKRD34A	2888.0472	131591.5476
ANKRD34B	0.0	43.2771
ANKRD34C	0.0	1356.9379999999999
ANKRD35	0.0	85462.18110000003
ANKRD36	8614.4	315.9238
ANKRD36B	9197.6	761.7039
ANKRD36BP1	0.0	8297.2335
ANKRD36BP2	2839.098	84623.9689
ANKRD37	8825.2	47729.7011
ANKRD39	8687.0	5457.9789
ANKRD40	11726.6	8498.6497
ANKRD42	4399.8946	17057.8714
ANKRD43	0.0	1251.0072
ANKRD44	7391.38	100872.64980000001
ANKRD45	0.0	1224.4387000000002
ANKRD46	1492.5312	32348.071099999997
ANKRD49	3453.5296	2012.9937
ANKRD5	1464.7668999999999	915.9774
ANKRD50	6705.465	1972.3183
ANKRD52	3280.175	13464.535899999999
ANKRD53	544.3092	11478.8627
ANKRD54	3453.2784	3602.6667
ANKRD55	0.0	124192.8534
ANKRD56	1715.3125	8084.0028999999995
ANKRD57	5695.5616	11471.070899999999
ANKRD58	865.072	28934.1983
ANKRD6	0.0	87851.6172
ANKRD7	0.0	679.7743
ANKRD9	218.36030000000002	138.6824
ANKS1A	1827.4791	677.5587
ANKS3	2153.1209	5306.2537
ANKZF1	5071.9447	5368.723
ANLN	2425.2396999999996	2219.0995000000003
ANO10	1449.5547000000001	1506.8098
ANO3	0.0	1010.2810000000001
ANO4	186.9384	417.12980000000005
ANO5	1927.5230000000001	0.0
ANO6	7626.774799999999	4075.0824000000002
ANO7	0.0	311.0826
ANO8	0.0	11737.6564
ANO9	0.0	1864.5193000000004
ANP32A	8055.999999999999	30403.4747
ANP32B	6169.8	7097.083
ANP32C	0.0	417.3324
ANP32E	18372.5806	37215.106700000004
ANPEP	0.0	32786.0789
ANTXR2	4077.8252999999995	3239.5952
ANUBL1	4182.2772	7576.1264
ANXA1	0.0	12684.574400000001
ANXA10	0.0	1919.1580000000001
ANXA11	7630.9004	43233.4084
ANXA13	0.0	6979.0259
ANXA2	3079.4	4933.6371
ANXA2P1	0.0	2621.5198
ANXA2P2	0.0	6977.699999999999
ANXA3	0.0	1552.1758
ANXA4	2318.3534	7147.4426
ANXA5	2711.9766	3.432
ANXA6	21685.050000000003	72252.07100000003
ANXA7	4932.2992	1754.1124000000002
ANXA8	0.0	0.0
ANXA8L1	0.0	0.0
ANXA9	0.0	15277.0278
AOC2	0.0	5176.912
AOC3	0.0	5176.912
AOX1	0.0	0.0
AOX2P	0.0	2487.0075
AP1AR	8120.4	8363.8596
AP1B1	2781.3125999999997	6418.5311
AP1G1	17050.8	33016.5397
AP1G2	1846.0221	711.048
AP1M1	1412.0674	118365.9156
AP1M2	0.0	4251.956700000001
AP1S1	0.0	1638.5343
AP1S2	6444.8	10688.1594
AP1S3	4829.9609	8571.591
AP2A1	2042.7165	9092.9208
AP2A2	1802.5700000000002	3657.809
AP2B1	4013.1168000000002	2963.8147
AP2M1	3502.3248	980.5726
AP2S1	1740.9888	5004.2641
AP3B1	3820.8412	1460.6072
AP3B2	0.0	4211.228
AP3D1	2897.6000000000004	174706.5966
AP3M1	8650.1152	10993.6196
AP3M2	2176.6	570.4822
AP3S1	5337.752	42.9128
AP3S2	4665.4623	3150.4571
AP4B1	2270.2107	19827.948099999998
AP4E1	3708.251	3214.2236
AP4M1	5840.2692	1400.3104
AP4S1	5883.6803	319.786
APAF1	1239.8713	323.4623
APBA1	0.0	543.0639
APBA2	0.0	2032.6088
APBA3	12473.6711	2056.9298
APBB1	0.0	44.216300000000004
APBB1IP	5230.8	7505.4716
APBB2	697.1466	8935.4748
APBB3	6261.317999999999	5990.0464999999995
APC	4538.5998	1218.1728
APC2	0.0	4334.6829
APCDD1	0.0	597.5925
APEH	5733.747	593.3446
APEX1	5490.7302	1885.0715
APEX2	2746.5081	0.0
APH1A	7366.8150000000005	6866.572399999999
APH1B	0.0	6419.4244
API5	2519.7044	270.031
APIP	6516.0368	13757.5234
APITD1	2058.4173	6226.2551
APITD1-CORT	2058.4173	6226.2551
APLF	4684.0776	20416.251099999998
APLN	0.0	662.2176
APLNR	0.0	1520.9
APLP1	0.0	1206.089
APLP2	2472.7999999999997	6303.600200000001
APOA1	0.0	22994.091800000002
APOA1BP	4806.8	142297.82880000002
APOA2	0.0	73771.5919
APOA4	0.0	3078.7058
APOA5	0.0	3078.7058
APOB	0.0	568.0786
APOB48R	3332.6008	378.3573
APOBEC1	0.0	2663.8909000000003
APOBEC2	0.0	2722.4452
APOBEC3A	0.0	28219.783
APOBEC3B	6522.400000000001	50350.32040000002
APOBEC3C	18664.4	53724.55070000001
APOBEC3D	15276.0	54860.19990000001
APOBEC3F	14188.3801	55269.044700000006
APOBEC3G	13036.0	69480.371
APOBEC3H	4635.645	62047.110499999995
APOBEC4	0.0	10029.925
APOC1	0.0	5523.6993999999995
APOC1P1	0.0	23116.732900000003
APOC2	0.0	42852.2923
APOC3	0.0	22994.091800000002
APOC4	0.0	23197.790800000002
APOD	0.0	10128.0408
APOE	0.0	5523.6993999999995
APOF	0.0	16701.3181
APOH	0.0	968.5840000000001
APOL1	3745.4672	101984.7743
APOL2	9440.955	101984.7743
APOL3	14801.199999999999	66949.95910000001
APOL4	0.0	65594.3086
APOL5	0.0	8217.912
APOL6	13628.202000000001	4962.7286
APOLD1	21125.4638	145462.763
APOM	0.0	29519.6449
APOO	3674.239	1769.6925
APOOL	1187.434	8.195400000000001
APP	3464.1659999999997	4802.5488000000005
APPBP2	5557.2324	7128.5833999999995
APPL1	4797.0	957.7284999999999
APPL2	3374.592	8709.365999999998
APRT	1788.75	12552.662199999999
APTX	4328.1952	2507.5352
AQP1	0.0	496.29359999999997
AQP10	0.0	94881.7083
AQP11	1731.8688	0.0
AQP12B	0.0	1987.0978000000002
AQP2	0.0	436.8576
AQP3	5611.9136	16901.0437
AQP5	0.0	436.8576
AQP6	0.0	436.8576
AQP7	0.0	14409.570099999999
AQP7P1	0.0	5396.99
AQP7P3	0.0	3750.5135
AQP8	0.0	243.75260000000003
AQR	1615.9561	3838.8290000000006
ARAF	7023.2	3721.6431000000002
ARAP1	9540.7945	18603.3391
