GENE_ID	locusLine	bin_1_MM10_jia.bam
NM_020317	chr1(.):25563739-25578985	1.1114
NM_015627	chr1(.):25865075-25900377	0.5983
NR_026685	chr1(.):26432655-26457026	1.315
NM_152835	chr1(.):26433267-26457026	1.3476
NM_032588	chr1(.):26372797-26399121	0.0416
NM_024869	chr1(.):26480510-26494119	0.0478
NM_015871	chr1(.):26491387-26502364	0.2066
NM_006015	chr1(.):27017521-27113601	0.8369
NM_022873	chr1(.):27987571-28003724	0.1103
NM_005248	chr1(.):27933800-27966727	0.0692
NM_001042747	chr1(.):27933800-27957751	0.0566
NM_001042729	chr1(.):27933800-27958106	0.0563
NM_014280	chr1(.):28521789-28564542	0.2475
NM_016311	chr1(.):28557610-28569611	0.5197
NM_001164721	chr1(.):28468676-28525447	0.0937
NM_001164722	chr1(.):28468676-28525437	0.0937
NM_031459	chr1(.):28581005-28614002	0.6055
NM_178547	chr1(.):33082306-33121185	0.7811
NM_005610	chr1(.):33111748-33156812	0.5658
NM_001135256	chr1(.):33111958-33156812	0.5684
NM_032881	chr1(.):36854030-36868493	0.5209
NM_001198979	chr1(.):40854016-40893998	0.5035
NM_001198978	chr1(.):40835304-40893998	0.9916
NM_001198980	chr1(.):40857471-40893998	0.3721
NM_022733	chr1(.):40834377-40893998	0.9771
NM_006135	chr1(.):113157074-113219241	0.4412
NM_017709	chr1(.):118143603-118176011	1.2904
NM_001123068	chr1(.):143762143-143772881	0.0857
NR_027469	chr1(.):143713512-143749587	1.0273
NR_027468	chr1(.):143713512-143749457	1.0307
NR_024584	chr1(.):144475745-144526969	0.4827
NM_032305	chr1(.):145451235-145475387	1.1586
NM_202004	chr1(.):145408190-145422545	0.1231
NM_006472	chr1(.):145433461-145447628	2.3631
NM_001039888	chr1(.):145465507-145480647	0.2891
NM_003846	chr1(.):145511164-145528732	0.7529
NM_006099	chr1(.):145570987-145591546	0.6512
NM_005105	chr1(.):145502637-145516444	2.468
NM_006468	chr1(.):145587604-145615884	1.8668
NM_001184795	chr1(.):145511559-145528732	0.7656
NM_003637	chr1(.):145519989-145548868	0.1247
NM_001012758	chr1(.):145581492-145594435	0.4195
NM_144698	chr1(.):145544208-145573526	0.099
NR_002328	chr1(.):145504819-145521076	2.2473
NR_003377	chr1(.):145919387-145947619	0.1199
NR_003377	chr1(.):147461093-147489331	0.1244
NR_027468	chr1(.):147901021-147936980	0.5939
NM_001164261	chr1(.):148196751-148207536	0.1046
NM_001164261	chr1(.):148801014-148811799	0.0892
NM_001161334	chr1(.):149749244-149788928	0.407
NM_001034077	chr1(.):149799220-149809616	1.01
NM_001005464	chr1(.):149807258-149817765	3.5414
NM_001040874	chr1(.):149808784-149819318	3.5386
NM_001123375	chr1(.):149779779-149790236	1.1607
NM_005850	chr1(.):149890210-149904702	1.3146
NM_016074	chr1(.):149866154-149877348	0.2561
NM_003528	chr1(.):149851009-149863232	4.8563
NM_003517	chr1(.):149853524-149863961	5.6639
NM_175065	chr1(.):149854018-149864466	5.6527
NM_014849	chr1(.):149869871-149894434	0.1741
NM_181873	chr1(.):149895542-149913266	1.4632
NM_001145862	chr1(.):149895542-149913791	1.4272
NR_036461	chr1(.):149816758-149827340	3.3681
NM_001040874	chr1(.):149817627-149828161	3.3587
NM_001005464	chr1(.):149819180-149829687	3.3603
NM_001034077	chr1(.):149827329-149837725	1.0337
NM_030920	chr1(.):150185716-150213504	1.3898
NM_001136479	chr1(.):150185716-150212026	1.4616
NM_012113	chr1(.):150225217-150242480	0.7586
NM_024579	chr1(.):150240182-150258335	0.7155
NM_144697	chr1(.):150250228-150264501	0.1371
NM_004698	chr1(.):150288927-150330704	0.3024
NM_016022	chr1(.):150232798-150246532	0.9334
NM_019032	chr1(.):150516897-150538412	2.9525
NM_207046	chr1(.):150589598-150606609	2.5088
NM_207047	chr1(.):150590753-150606609	2.6761
NR_036211	chr1(.):150519404-150529490	0.1102
NM_001197320	chr1(.):150542026-150557214	3.696
NM_001163258	chr1(.):150964300-150985854	0.537
NM_001163260	chr1(.):150964300-150984273	0.5664
NM_001040217	chr1(.):150964300-150984385	0.564
NM_020239	chr1(.):151018446-151037125	1.0963
NM_138278	chr1(.):151004028-151025076	0.2173
NM_006818	chr1(.):151027150-151045973	1.5709
NM_017860	chr1(.):151015258-151028871	0.52
NM_144618	chr1(.):151038079-151096007	0.3096
NM_002810	chr1(.):151222196-151244954	0.5154
NM_002651	chr1(.):151259272-151305133	0.6712
NM_000449	chr1(.):151308115-151324769	1.1524
NM_002796	chr1(.):151367040-151379412	2.5155
NM_001198774	chr1(.):151259272-151305191	0.6705
NM_003944	chr1(.):151331779-151350164	0.1481
NM_001024213	chr1(.):153586275-153604524	0.1166
NM_005979	chr1(.):153586275-153605715	0.1164
NM_001024211	chr1(.):153586275-153605117	0.1169
NM_001024212	chr1(.):153586275-153604744	0.1162
NM_001024210	chr1(.):153586275-153611568	0.9895
NM_020672	chr1(.):153581731-153593790	0.107
NM_080388	chr1(.):153574366-153590514	0.102
NM_006271	chr1(.):153595872-153609513	1.728
NM_004515	chr1(.):153629513-153648479	1.4491
NM_000906	chr1(.):153646163-153671468	0.0812
NM_012437	chr1(.):153626144-153639326	0.5678
NM_014437	chr1(.):153926587-153945188	1.2993
NM_130898	chr1(.):153935396-153951832	1.3648
NM_181715	chr1(.):153915151-153936043	1.1268
NM_006694	chr1(.):153941744-153955451	0.5626
NM_002870	chr1(.):153949127-153963806	1.4396
NM_014856	chr1(.):153896976-153924154	0.5482
NM_001030	chr1(.):153958238-153969631	1.6061
NM_001018837	chr1(.):154240038-154253355	1.0781
NM_001098616	chr1(.):154174182-154198273	2.0999
NM_001127320	chr1(.):154187654-154240980	1.0638
NM_001010979	chr1(.):154166847-154183809	0.2971
NR_030600	chr1(.):154161140-154171219	0.0954
NM_014847	chr1(.):154188324-154248329	1.161
NM_020452	chr1(.):154295275-154328780	1.6088
NM_001005855	chr1(.):154293035-154315322	2.2915
NM_080429	chr1(.):154288591-154302801	3.2739
NM_006556	chr1(.):154892207-154914484	1.938
NM_001130041	chr1(.):154929773-154951959	3.7784
NM_001130040	chr1(.):154929773-154948223	3.7967
NM_201398	chr1(.):154950769-154970587	0.413
NM_015872	chr1(.):154970111-154995999	1.9066
NM_207196	chr1(.):155018761-155040252	0.2452
NM_001184892	chr1(.):154950769-154966488	0.477
NM_018655	chr1(.):154961061-154971791	0.2977
NM_001143687	chr1(.):155001281-155028406	0.1802
NR_024163	chr1(.):154942117-154956725	5.1291
NM_144622	chr1(.):154986002-155011257	0.1302
NM_138300	chr1(.):154924501-154939258	1.2982
NR_036212	chr1(.):154943168-154953259	6.6425
NM_001018017	chr1(.):155153299-155167700	0.1724
NM_018973	chr1(.):155107366-155117883	2.5944
NM_153741	chr1(.):155107366-155117996	2.5673
NM_173852	chr1(.):155136883-155150804	0.5639
NM_004428	chr1(.):155095348-155112386	1.4455
NM_001122837	chr1(.):155103287-155116334	2.1375
NM_025058	chr1(.):155141359-155162445	0.3884
NR_027023	chr1(.):155526771-155538735	3.1309
NM_001198905	chr1(.):155624232-155663568	0.9676
NM_001198899	chr1(.):155624232-155654620	0.1776
NM_139118	chr1(.):155624232-155663823	0.9628
NM_139121	chr1(.):155624232-155663764	0.9639
NM_001198901	chr1(.):155624232-155663819	0.9629
NM_139119	chr1(.):155624232-155663565	0.9676
NM_001198904	chr1(.):155624232-155663447	0.9701
NM_004632	chr1(.):155653873-155713319	0.7267
NM_001198902	chr1(.):155624232-155663515	0.9687
NM_033657	chr1(.):155653873-155713317	0.7268
NM_006912	chr1(.):155862600-155886177	0.3613
NM_001162384	chr1(.):155911629-155953336	2.1238
NM_181885	chr1(.):155906479-155917625	0.9505
NM_004723	chr1(.):155911629-155952966	2.1315
NM_014949	chr1(.):155877835-155909188	0.9916
NR_002974	chr1(.):155884699-155894833	0.2167
NR_003005	chr1(.):155890748-155900877	0.2586
NM_003145	chr1(.):155973838-155995758	0.7008
NM_005920	chr1(.):156428518-156475529	1.8875
NM_006365	chr1(.):156369054-156404184	0.1327
NM_004494	chr1(.):156706898-156726543	2.092
NM_001126051	chr1(.):156706898-156727024	2.044
NM_001126050	chr1(.):156706898-156727240	2.0235
NM_030980	chr1(.):156687412-156702705	1.0878
NM_001878	chr1(.):156664407-156680375	0.0631
NM_001142560	chr1(.):156693262-156711752	1.4886
NM_145729	chr1(.):156702093-156715923	0.9946
NM_031281	chr1(.):157478166-157527310	0.7386
NM_004833	chr1(.):159027274-159051647	1.7971
NM_003564	chr1(.):159882902-159900284	1.6953
NM_012337	chr1(.):159837153-159874906	0.0881
NM_001146172	chr1(.):159916281-159929044	0.0691
NM_015726	chr1(.):160180504-160237350	1.2261
NM_001193644	chr1(.):160241598-160259941	0.2859
NR_028106	chr1(.):160204011-160237277	1.8172
NR_028105	chr1(.):160204011-160237318	1.815
NR_002190	chr1(.):160282054-160293260	0.1753
NR_028104	chr1(.):160180504-160237318	1.2268
NM_005598	chr1(.):160331860-160347638	0.1047
NM_015331	chr1(.):160308062-160333742	0.9076
NM_001778	chr1(.):160643535-160686585	1.1586
NM_003037	chr1(.):160574890-160622081	0.1574
NM_021181	chr1(.):160704076-160729601	1.2334
NM_001033667	chr1(.):160760927-160777483	0.5217
NM_030916	chr1(.):161035780-161064385	0.3464
NM_007122	chr1(.):161004040-161020757	1.7546
NM_001113205	chr1(.):161002421-161013774	0.3362
NM_181720	chr1(.):161011731-161044760	1.2004
NM_016946	chr1(.):160960000-160996133	0.4058
NM_001039711	chr1(.):161085768-161107478	1.0721
NM_016406	chr1(.):161118533-161133646	1.605
NM_004550	chr1(.):161164104-161189184	0.3652
NM_000309	chr1(.):161131180-161146010	1.2806
NM_001643	chr1(.):161187082-161198418	0.392
NM_001185094	chr1(.):161082907-161095984	1.0336
NM_003779	chr1(.):161136100-161152314	1.9365
NM_012475	chr1(.):161124253-161140516	1.0122
NM_001039712	chr1(.):161085768-161107256	1.0824
NM_005600	chr1(.):161082861-161095984	1.0312
NM_001185093	chr1(.):161082906-161095984	1.0336
NM_032174	chr1(.):161190832-161205407	0.3078
NM_001166159	chr1(.):161166936-161189184	0.4037
NM_005099	chr1(.):161154537-161173845	1.007
NM_004106	chr1(.):161180086-161194038	0.1095
NM_001002901	chr1(.):161687456-161702933	0.1617
NM_007240	chr1(.):161714580-161731952	0.4164
NM_003115	chr1(.):162526295-162574633	0.8876
NM_018417	chr1(.):167773624-167888453	0.0708
NM_181093	chr1(.):169816803-169868076	0.5307
NM_015172	chr1(.):171449665-171567650	0.4145
NM_014283	chr1(.):172497259-172585973	0.4265
NM_016227	chr1(.):172497316-172585973	0.4267
NM_022100	chr1(.):174977093-174997591	0.4889
NM_015602	chr1(.):179846419-179894211	0.7583
NM_016545	chr1(.):181052637-181064979	2.0308
NM_030934	chr1(.):185082217-185131116	0.5399
NM_006469	chr1(.):185260521-185291461	1.1266
NM_003292	chr1(.):186275785-186349457	0.5158
NM_022375	chr1(.):186364703-186375587	0.3654
NM_001195216	chr1(.):197698138-197749623	1.0347
NM_017596	chr1(.):200933519-200997828	0.4056
NR_034150	chr1(.):203262885-203279453	1.6734
NM_006763	chr1(.):203269663-203283729	1.6745
NM_002023	chr1(.):203304751-203325289	0.0617
NR_027022	chr1(.):204332557-204343847	0.0871
NM_002646	chr1(.):204386757-204464474	0.1202
NM_032833	chr1(.):204367491-204385944	2.7837
NM_002393	chr1(.):204480510-204532248	0.7544
NM_001007544	chr1(.):206233871-206293647	0.6332
NM_148964	chr1(.):206312458-206337104	0.0479
NR_026817	chr1(.):207986723-208000941	3.6314
NR_029832	chr1(.):207970196-207980284	0.2736
NR_029518	chr1(.):207970787-207980868	0.2821
NM_153606	chr1(.):212792788-212805120	0.1315
NM_001030287	chr1(.):212733696-212799116	0.5791
NM_001674	chr1(.):212776993-212799116	1.333
NM_207468	chr1(.):222905557-222929002	0.1379
NM_144695	chr1(.):222880905-222911106	0.874
NM_022831	chr1(.):222836354-222890864	0.5112
NM_001748	chr1(.):223895118-223968720	0.3583
NM_001146068	chr1(.):223884294-223968720	0.3262
NM_003676	chr1(.):224365927-224386142	1.2616
NM_025160	chr1(.):224567844-224627001	0.7756
NM_002296	chr1(.):225584203-225620784	0.6691
NM_194442	chr1(.):225584203-225621519	0.6575
NM_001172425	chr1(.):226119297-226134083	0.4398
NM_152608	chr1(.):226165402-226192066	1.1911
NR_002315	chr1(.):226245427-226264703	2.4017
NM_002107	chr1(.):226245420-226264703	2.4009
NM_001618	chr1(.):226543391-226600801	0.6485
NM_181441	chr1(.):228289379-228302013	1.0506
NR_037415	chr1(.):228279963-228290042	0.259
NM_001024227	chr1(.):228265850-228291913	2.3927
NM_001024226	chr1(.):228265360-228291913	2.3504
NM_024319	chr1(.):228283427-228296022	0.5486
NM_001159390	chr1(.):228322928-228341655	0.6961
NM_033445	chr1(.):228640064-228650560	1.2023
NM_001010858	chr1(.):228670067-228688889	2.688
NM_175055	chr1(.):228640807-228651259	1.2055
NM_182972	chr1(.):234735014-234750271	9.9203
NR_033927	chr1(.):234760056-234775526	0.0817
NM_004837	chr1(.):235486868-235512844	0.961
NM_001037277	chr1(.):235486752-235512844	0.9569
NM_000143	chr1(.):241655856-241688085	0.3621
NM_014322	chr1(.):241751451-241808701	0.7204
NM_001821	chr1(.):241787166-241804232	1.4049
NM_031844	chr1(.):245008601-245032827	2.9026
NM_198076	chr1(.):244993638-245013359	2.6118
NR_026778	chr1(.):244998939-245015243	1.0894
NM_030645	chr1(.):249099650-249125154	0.9797
NM_024836	chr1(.):249127529-249148714	1.1383
NM_001136036	chr1(.):249139202-249158125	0.3597
NM_001193328	chr1(.):249139202-249158315	0.3572
NR_036070	chr1(.):249115575-249125642	2.2078
NM_004801	chr2(.):50140642-51264674	0.0943
NM_024080	chr2(.):234821042-234933166	0.2748
NR_033872	chr2(.):70184394-70319147	0.6204
NR_015395	chr2(.):112119590-112257692	0.6976
NR_024373	chr2(.):112181885-112257692	1.1939
NM_001204	chr2(.):203236049-203437474	0.1807
NM_015488	chr2(.):219130114-219216516	0.3063
NM_022152	chr2(.):219133916-219162280	0.8236
NM_005336	chr2(.):242161678-242260254	0.4024
NM_145693	chr2(.):11881739-11972533	0.5584
NM_170672	chr2(.):33656415-33794798	0.5745
NM_005813	chr2(.):37472645-37549222	0.8511
NM_001171606	chr2(.):44539747-44593700	0.4438
NM_001042386	chr2(.):44539747-44591888	0.4558
NM_024766	chr2(.):44584042-45004729	0.2244
NM_006036	chr2(.):44539747-44592813	0.4493
NM_001171617	chr2(.):44539747-44594001	0.4419
NM_012249	chr2(.):46764866-46816827	1.0985
NM_001190274	chr2(.):48029058-48137932	0.4931
NM_025133	chr2(.):48029058-48120858	0.1463
NM_001163561	chr2(.):47309129-47387517	0.061
NM_001122964	chr2(.):55770513-55849796	0.5339
NM_022893	chr2(.):60679328-60785633	0.264
NM_018014	chr2(.):60673301-60785633	0.2572
NM_003400	chr2(.):61700068-61770418	0.4071
NM_020651	chr2(.):64314785-64376605	1.0108
NR_036586	chr2(.):65123973-65164581	0.65
NM_000945	chr2(.):68400988-68484651	0.5007
NM_002056	chr2(.):69541904-69619382	0.512
NM_001198954	chr2(.):86725552-86953245	0.2901
NR_024204	chr2(.):87749973-87826030	1.6386
NM_004836	chr2(.):88851258-88932094	1.1857
NM_004027	chr2(.):99056320-99212496	0.5823
NM_001566	chr2(.):99056320-99203284	0.6123
NR_029399	chr2(.):113912420-114210429	0.1453
NM_001172435	chr2(.):135804834-135933279	0.3026
NM_001077269	chr2(.):175419301-175552627	0.4783
NM_006164	chr2(.):178090032-178134859	0.7462
NM_001145413	chr2(.):178090032-178133617	0.7665
NM_018981	chr2(.):183575998-183648255	0.392
NM_014905	chr2(.):191740546-191834776	0.3869
NR_024415	chr2(.):192537797-192558248	1.2077
NM_001031716	chr2(.):192537860-192558248	1.2112
NM_004226	chr2(.):196993306-197041336	1.1987
NM_003879	chr2(.):201975889-202034003	1.7462
NM_001127184	chr2(.):201975815-202011323	2.6691
NM_001162407	chr2(.):201712731-201734284	1.9391
NM_004071	chr2(.):201712731-201734467	1.9235
NM_173822	chr2(.):201833440-201941392	0.1769
NM_015934	chr2(.):203125514-203173384	0.6418
NM_020935	chr2(.):219309973-219438084	0.2938
NM_017844	chr2(.):241413838-241502405	0.1867
NM_001195381	chr2(.):241539824-241575676	0.0392
NM_014808	chr2(.):242290663-242439256	0.0683
NM_003183	chr2(.):9624410-9700917	0.4167
NM_005742	chr2(.):10918516-10957960	0.9028
NM_002997	chr2(.):20395557-20429927	1.2318
NM_001006946	chr2(.):20395557-20430194	1.2227
NR_034113	chr2(.):25189980-25267563	0.368
NM_001198559	chr2(.):25161504-25199963	0.7088
NM_015376	chr2(.):33733941-33794798	0.2703
NM_001139488	chr2(.):33696320-33794798	0.7785
NM_144736	chr2(.):37453773-37481303	0.2659
NM_005760	chr2(.):37423774-37463740	0.2474
NM_012413	chr2(.):37566752-37605465	1.6716
NM_006887	chr2(.):43444540-43458745	2.0952
NR_027251	chr2(.):43449349-43460994	1.6754
NM_080653	chr2(.):46733985-46752096	0.0431
NM_173074	chr2(.):46803412-46849251	0.2532
NM_014171	chr2(.):46839324-46857881	0.3759
NM_001743	chr2(.):47382220-47408740	0.8529
NM_207521	chr2(.):55194326-55281326	0.6055
NM_207520	chr2(.):55194326-55282734	0.611
NM_007008	chr2(.):55194326-55242470	0.7685
NR_033837	chr2(.):64407212-64437619	0.2542
NM_017657	chr2(.):64746438-64825138	0.4779
NM_001193493	chr2(.):65210578-65256000	0.469
NM_003038	chr2(.):65211494-65256000	0.4769
NM_015543	chr2(.):65308987-65362435	0.568
NM_001002755	chr2(.):69618252-69669753	0.1663
NM_006196	chr2(.):70309584-70321334	5.8191
NR_024444	chr2(.):70346167-70357448	0.8101
NM_006636	chr2(.):74420689-74447424	0.7844
NM_018221	chr2(.):74378210-74410995	0.3241
NM_020122	chr2(.):85193230-85291595	0.3892
NM_001198951	chr2(.):86825515-86856000	1.0981
NM_001198952	chr2(.):86838539-86856000	1.835
NM_172003	chr2(.):114190267-114258781	0.284
NM_025052	chr2(.):135717272-135787248	0.0629
NM_014607	chr2(.):136494188-136547633	0.5388
NM_006186	chr2(.):157175943-157194287	0.9804
NM_004288	chr2(.):158266130-158305604	1.6676
NM_001172712	chr2(.):174766186-174835430	0.4706
NM_001017371	chr2(.):174766186-174833947	0.479
NM_003387	chr2(.):175419301-175504307	0.7231
NR_036075	chr2(.):178115672-178125738	0.2703
NM_194247	chr2(.):178072421-178093685	1.5749
NM_000885	chr2(.):182316618-182407468	0.5427
NM_020342	chr2(.):196516851-196607426	0.2549
NM_001127257	chr2(.):196516531-196607426	0.2544
NM_012433	chr2(.):198251697-198304771	0.5348
NM_001005526	chr2(.):198278520-198304771	0.9803
NM_002156	chr2(.):198346307-198369640	1.2492
NM_001100819	chr2(.):198375770-198422515	0.2649
NM_025147	chr2(.):198313230-198344851	0.625
NM_199482	chr2(.):198375319-198422515	0.263
NM_002157	chr2(.):198359720-198373187	2.021
NM_199440	chr2(.):198346307-198369998	1.2322
NM_014670	chr2(.):201671646-201693560	0.66
NM_001142355	chr2(.):201749049-201773655	0.664
NM_130906	chr2(.):201730678-201758849	0.5737
NM_021824	chr2(.):201749107-201773655	0.6653
NM_001142356	chr2(.):201751640-201773655	0.7312
NM_002491	chr2(.):201931461-201955473	0.3739
NM_001127183	chr2(.):201978386-202033841	1.825
NM_032974	chr2(.):202042620-202099110	0.4854
NM_003352	chr2(.):203065902-203108322	0.1617
NR_003031	chr2(.):203152773-203162857	0.1242
NR_003694	chr2(.):203151039-203161151	0.1295
NR_003058	chr2(.):203136153-203146241	0.4661
NM_017759	chr2(.):206853444-206955906	0.2897
NR_033248	chr2(.):206975296-206986296	0.0624
NM_020923	chr2(.):207134522-207184148	0.5243
NM_152862	chr2(.):219076873-219124071	0.5501
NM_000634	chr2(.):219022567-219036716	0.0511
NM_001077194	chr2(.):219120737-219133582	0.1773
NM_005731	chr2(.):219077119-219124071	0.5526
NM_001087	chr2(.):219123851-219139893	0.2896
NM_022572	chr2(.):219182901-219216516	0.0436
NM_005444	chr2(.):219428677-219463999	0.7738
NM_032726	chr2(.):219467631-219506904	0.0521
NM_001099285	chr2(.):232568234-232583250	2.2766
NR_036052	chr2(.):232573023-232583105	1.3232
NM_023083	chr2(.):241521132-241543526	0.536
NM_001033575	chr2(.):241494470-241508431	1.3607
NM_018226	chr2(.):241503103-241523143	0.4931
NM_203346	chr2(.):242161678-242217301	0.2256
NM_001008492	chr2(.):242250280-242298441	0.7405
NM_001008491	chr2(.):242249722-242298441	0.7329
NM_014674	chr3(.):5224358-5266650	1.6802
NR_027007	chr3(.):9425536-9444174	2.5138
NM_001195099	chr3(.):15703743-15803058	0.1916
NM_001195098	chr3(.):15703743-15844691	0.5694
NM_015199	chr3(.):15703743-15906053	0.5633
NM_004947	chr3(.):50707671-51426629	0.081
NM_032682	chr3(.):70999735-71638140	0.185
NM_181780	chr3(.):112177812-112223408	1.0766
NM_015642	chr3(.):114051946-114871127	0.1027
NM_021082	chr3(.):121608170-121668034	0.1403
NM_016128	chr3(.):128963452-129001616	0.8782
NM_005862	chr3(.):136050998-136476245	0.1496
NM_024947	chr3(.):169800367-169904537	0.4858
NM_001135095	chr3(.):171753343-172123492	0.4107
NM_022763	chr3(.):171752417-172123492	0.4099
NM_001134382	chr3(.):12933718-13119617	0.1795
NM_014869	chr3(.):12933718-13013960	0.052
NM_182666	chr3(.):23842438-23937807	0.6352
NM_178862	chr3(.):31569490-31682556	0.5261
NM_014831	chr3(.):36863307-36991548	0.1231
NM_001664	chr3(.):49391578-49454526	0.4586
NM_181042	chr3(.):52574367-52718739	0.1049
NM_018313	chr3(.):52574367-52724866	0.2186
NM_018397	chr3(.):53845386-53885419	0.041
NM_178504	chr3(.):57322726-57535071	0.0507
NM_001080448	chr3(.):96528424-97472786	0.1388
NM_024548	chr3(.):101438493-101491181	0.2343
NM_001627	chr3(.):105080712-105300744	0.189
NM_001004196	chr3(.):112046915-112086658	1.1321
NM_183061	chr3(.):111854751-112018074	0.1339
NM_001009899	chr3(.):113362232-113420493	0.1859
NM_001690	chr3(.):113460865-113535905	0.4263
NM_002093	chr3(.):119535801-119818264	0.1719
NM_001023571	chr3(.):121483609-121558926	0.6635
NM_001134422	chr3(.):133287433-133314118	1.454
NM_001134423	chr3(.):133288300-133314118	1.4997
NM_006506	chr3(.):141200925-141336197	0.1917
NM_001080412	chr3(.):141038054-141173632	2.1682
NM_019001	chr3(.):142020448-142171853	0.2717
NM_016275	chr3(.):150316065-150353234	0.6709
NM_005067	chr3(.):150453909-150486263	0.7343
NM_001190242	chr3(.):159969773-160106554	0.0713
NM_001190241	chr3(.):159969773-160122320	0.3768
NM_002740	chr3(.):169935219-170028770	0.2314
NM_024665	chr3(.):176733541-176920048	0.4069
NM_130446	chr3(.):183200318-183278499	0.9905
NM_014616	chr3(.):182506290-182644421	0.3201
NM_181573	chr3(.):186502681-186529484	0.3205
NM_002916	chr3(.):186502681-186529290	0.3228
