GENE_ID	locusLine	bin_1_MM3.jin.bam
NM_152366	chr1(.):161063180-161075138	0.3542
NM_030916	chr1(.):161035780-161064385	0.4602
NM_007122	chr1(.):161004040-161020757	2.6237
NM_001113205	chr1(.):161002421-161013774	0.4189
NR_033385	chr1(.):161063150-161075138	0.3533
NM_181720	chr1(.):161011731-161044760	1.9223
NM_016946	chr1(.):160960000-160996133	0.3205
NM_001077470	chr1(.):161194455-161213000	0.1514
NM_001039711	chr1(.):161085768-161107478	0.8691
NM_016406	chr1(.):161118533-161133646	0.9052
NM_004550	chr1(.):161164104-161189184	0.4716
NM_000309	chr1(.):161131180-161146010	0.6602
NM_001643	chr1(.):161187082-161198418	0.4047
NM_001185094	chr1(.):161082907-161095984	0.7981
NM_003779	chr1(.):161136100-161152314	0.8366
NM_012475	chr1(.):161124253-161140516	0.7074
NM_001039712	chr1(.):161085768-161107256	0.8772
NM_005600	chr1(.):161082861-161095984	0.7953
NM_001185093	chr1(.):161082906-161095984	0.7981
NM_032174	chr1(.):161190832-161205407	0.1913
NM_001166159	chr1(.):161166936-161189184	0.4931
NM_005099	chr1(.):161154537-161173845	0.8279
NM_004106	chr1(.):161180086-161194038	0.3894
NM_004001	chr1(.):161627904-161653444	0.4902
NM_001184872	chr1(.):161671761-161689142	0.8043
NM_001002901	chr1(.):161687456-161702933	1.268
NR_002595	chr1(.):161648494-161660042	0.0909
NM_007240	chr1(.):161714580-161731952	0.2512
NM_001146191	chr1(.):167686186-167766156	0.216
NM_003326	chr1(.):173147869-173181471	0.9049
NR_033756	chr1(.):173326509-173337878	0.041
NM_022100	chr1(.):174977093-174997591	0.4131
NM_001162893	chr1(.):175121122-175167229	0.759
NM_014656	chr1(.):175121122-175166949	0.7628
NR_033186	chr1(.):178506930-178523024	0.4121
NM_022371	chr1(.):179046111-179070129	1.2715
NM_001168239	chr1(.):179063461-179117224	0.1915
NM_003292	chr1(.):186275785-186349457	0.2863
NM_022375	chr1(.):186364703-186375587	0.3877
NM_022576	chr1(.):186407714-186422856	0.0721
NM_002597	chr1(.):186407714-186435239	0.1256
NR_034150	chr1(.):203262885-203279453	3.6134
NM_003465	chr1(.):203180206-203203860	0.0327
NM_006763	chr1(.):203269663-203283729	3.2343
NM_002023	chr1(.):203304751-203325289	0.0612
NR_003019	chr1(.):203693708-203703833	0.0849
NM_001136190	chr1(.):203729283-203750480	1.2995
NM_001174108	chr1(.):203761650-203774590	0.8915
NM_002646	chr1(.):204386757-204464474	0.3965
NM_002393	chr1(.):204480510-204532248	1.0192
NM_014858	chr1(.):205192037-205247471	0.1521
NM_018203	chr1(.):205300647-205331039	0.133
NM_030952	chr1(.):205266190-205295883	1.7629
NM_001123168	chr1(.):206133910-206160074	0.4909
NM_000707	chr1(.):206219282-206236482	0.0653
NM_001007544	chr1(.):206233871-206293647	0.4071
NM_148964	chr1(.):206312458-206337104	0.0482
NM_001004023	chr1(.):206803880-206827542	0.1223
NM_006893	chr1(.):206759973-206790904	0.2672
NM_182665	chr1(.):206725491-206767616	0.5823
NM_032960	chr1(.):206853288-206912626	0.9918
NM_000572	chr1(.):206935947-206950839	0.1086
NM_172361	chr1(.):207920382-207973861	0.2809
NR_026817	chr1(.):207986723-208000941	5.0216
NR_029832	chr1(.):207970196-207980284	0.406
NR_029518	chr1(.):207970787-207980868	0.5222
NM_001025109	chr1(.):208054882-208089683	0.2296
NM_003238	chr1(.):218513675-218622961	0.5524
NM_207468	chr1(.):222905557-222929002	0.5753
NM_144695	chr1(.):222880905-222911106	0.6091
NM_022831	chr1(.):222836354-222890864	0.2781
NM_001748	chr1(.):223895118-223968720	0.6447
NM_001146068	chr1(.):223884294-223968720	0.5733
NM_001172425	chr1(.):226119297-226134083	0.9161
NM_152608	chr1(.):226165402-226192066	0.8522
NM_031944	chr1(.):226406382-226418513	1.1174
NM_001618	chr1(.):226543391-226600801	0.672
NM_182972	chr1(.):234735014-234750271	5.185
NR_033927	chr1(.):234760056-234775526	0.0868
NM_004801	chr2(.):50140642-51264674	0.0798
NM_030797	chr2(.):16725729-16852134	0.729
NM_018557	chr2(.):140983995-142894270	0.0819
NM_001083590	chr2(.):27250773-27269565	0.6914
NM_020458	chr2(.):47163312-47308275	0.3431
NR_033872	chr2(.):70184394-70319147	0.393
NR_015395	chr2(.):112119590-112257692	2.0713
NR_024373	chr2(.):112181885-112257692	3.3308
NM_014900	chr2(.):165536257-165702928	0.5168
NM_005235	chr2(.):212235441-213408352	0.1024
NM_015488	chr2(.):219130114-219216516	0.2911
NM_019850	chr2(.):233738395-233882951	0.0319
NM_001012514	chr2(.):231724620-231748963	1.1857
NM_006037	chr2(.):239964863-240327643	0.2185
NM_145693	chr2(.):11881739-11972533	0.56
NM_183360	chr2(.):25595111-25901503	0.3307
NM_175630	chr2(.):25499320-25570459	0.3934
NM_022552	chr2(.):25450844-25569774	0.3075
NM_175629	chr2(.):25450844-25570459	0.3062
NM_170672	chr2(.):33656415-33794798	0.5302
NM_006449	chr2(.):37865742-37904326	0.5961
NM_003618	chr2(.):39471421-39669219	0.4334
NM_001112801	chr2(.):40334285-40662444	0.3326
NM_001112802	chr2(.):40334285-40744575	0.2787
NM_019063	chr2(.):42391489-42564688	0.1286
NM_012249	chr2(.):46764866-46816827	1.1189
NM_178313	chr2(.):54780530-54894445	0.5861
NM_003128	chr2(.):54678453-54903583	0.3803
NM_022893	chr2(.):60679328-60785633	0.337
NM_018014	chr2(.):60673301-60785633	0.4042
NM_020651	chr2(.):64314785-64376605	0.8496
NM_014755	chr2(.):64853754-64886046	1.3903
NR_036586	chr2(.):65123973-65164581	0.8798
NM_017880	chr2(.):70372016-70423151	0.2494
NM_001080824	chr2(.):85043795-85113252	0.1593
NR_024204	chr2(.):87749973-87826030	4.5081
NM_004836	chr2(.):88851258-88932094	1.3257
NM_144563	chr2(.):88986175-89055452	0.5415
NM_020151	chr2(.):96845602-96879573	0.4029
NM_004027	chr2(.):99056320-99212496	0.7172
NM_001566	chr2(.):99056320-99203284	0.7579
NM_003581	chr2(.):106356519-106515730	0.2558
NM_001193483	chr2(.):109145856-109308702	0.3023
NM_001142807	chr2(.):111485149-111880799	0.466
NM_004336	chr2(.):111390408-111440684	0.5726
NM_022662	chr2(.):112521639-112646741	0.1245
NM_006343	chr2(.):112651190-112791945	0.3922
NR_033885	chr2(.):132344267-132389999	0.1009
NM_002410	chr2(.):135006829-135211468	0.3643
NM_015630	chr2(.):149397559-149550136	0.2257
NM_024770	chr2(.):172168912-172296312	0.3678
NM_001880	chr2(.):175934005-176037897	0.3374
NM_001077269	chr2(.):175419301-175552627	0.4497
NM_017694	chr2(.):191268080-191372041	0.5431
NM_014905	chr2(.):191740546-191834776	0.3911
NM_004226	chr2(.):196993306-197041336	0.7193
NM_153697	chr2(.):197959194-198180521	0.4747
NM_001195144	chr2(.):197846385-198180521	0.3426
NM_001228	chr2(.):202093165-202157434	0.6842
NM_003879	chr2(.):201975889-202034003	1.6761
NM_001127184	chr2(.):201975815-202011323	2.4596
NM_173822	chr2(.):201833440-201941392	0.1457
NM_033358	chr2(.):202093165-202151638	0.7467
NM_203365	chr2(.):204301191-204405058	0.2489
NM_014689	chr2(.):225624806-225912330	0.3691
NM_001167608	chr2(.):227695670-227868923	0.3506
NM_001017915	chr2(.):233920035-234121549	0.2327
NM_001137551	chr2(.):238595806-238695290	0.2991
NM_001137550	chr2(.):238531223-238695290	0.2279
NM_017844	chr2(.):241413838-241502405	0.1495
NM_001195381	chr2(.):241539824-241575676	0.038
NM_005301	chr2(.):241559661-241575676	0.0439
NM_003183	chr2(.):9624410-9700917	0.5506
NR_027303	chr2(.):12851997-12887858	0.5211
NR_036072	chr2(.):12872492-12882570	0.1476
NM_002997	chr2(.):20395557-20429927	1.4597
NM_001006946	chr2(.):20395557-20430194	1.4489
NM_004040	chr2(.):20641834-20654201	1.0944
NR_031570	chr2(.):25546508-25556590	0.0921
NM_153759	chr2(.):25450844-25480180	0.164
NM_007046	chr2(.):27296434-27314265	0.4358
NM_001166239	chr2(.):27318461-27346773	0.0492
NM_001166240	chr2(.):27317220-27346995	0.05
NM_013388	chr2(.):27348624-27362542	0.3532
NM_006488	chr2(.):27304610-27328619	0.102
NM_001035507	chr2(.):27269490-27287403	0.2127
NM_021831	chr2(.):27269490-27298490	0.353
NM_001166241	chr2(.):27317220-27338970	0.0442
NM_032604	chr2(.):27341656-27358680	0.3013
NM_001134693	chr2(.):27288341-27299567	0.6063
NM_015376	chr2(.):33733941-33794798	0.1756
NM_001139488	chr2(.):33696320-33794798	0.7284
NM_138370	chr2(.):42270160-42290668	0.058
NM_006887	chr2(.):43444540-43458745	3.8687
NR_027251	chr2(.):43449349-43460994	3.0121
NM_080653	chr2(.):46733985-46752096	0.036
NM_173074	chr2(.):46803412-46849251	0.2202
NM_014171	chr2(.):46839324-46857881	0.3192
NM_001171508	chr2(.):47124008-47173994	0.3437
NR_002229	chr2(.):54751358-54761978	0.4135
NM_207521	chr2(.):55194326-55281326	0.625
NM_207520	chr2(.):55194326-55282734	0.6243
NM_007008	chr2(.):55194326-55242470	0.656
NR_033837	chr2(.):64407212-64437619	0.5552
NR_034023	chr2(.):64829445-64848616	0.2335
NM_001193493	chr2(.):65210578-65256000	0.6952
NM_003038	chr2(.):65211494-65256000	0.7067
NM_014882	chr2(.):68996932-69058957	0.5301
NM_001166277	chr2(.):68956912-69058957	0.6856
NM_006196	chr2(.):70309584-70321334	3.5853
NR_024444	chr2(.):70346167-70357448	1.6641
NM_021103	chr2(.):85127762-85138799	0.7038
NM_020122	chr2(.):85193230-85291595	0.2691
NR_015424	chr2(.):89060418-89111109	0.5008
NM_001193304	chr2(.):96910945-96936751	0.9534
NM_001037228	chr2(.):96900976-96912701	0.7361
NM_004804	chr2(.):96926883-96944900	0.5907
NM_014014	chr2(.):96935073-96976297	0.0972
NM_001193484	chr2(.):109232701-109308702	0.1623
NM_001193485	chr2(.):109266266-109308702	0.0653
NM_001193482	chr2(.):109218616-109308702	0.3848
NM_001193488	chr2(.):109199921-109308702	0.3833
NM_004987	chr2(.):109199766-109308702	0.3829
NM_006538	chr2(.):111873490-111931022	0.7615
NM_207002	chr2(.):111873490-111891423	1.671
NM_002101	chr2(.):127408683-127459246	0.8528
NM_138770	chr2(.):132280491-132296239	0.2673
NM_003467	chr2(.):136866918-136880725	2.4386
NM_001008540	chr2(.):136866918-136878813	2.8019
NM_004288	chr2(.):158266130-158305604	1.957
NR_033309	chr2(.):165539152-165549287	0.039
NM_000210	chr2(.):173287313-173376181	0.3542
NM_002610	chr2(.):173415778-173468862	0.6876
NM_001172712	chr2(.):174766186-174835430	0.4757
NM_001017371	chr2(.):174766186-174833947	0.4852
NM_003387	chr2(.):175419301-175504307	0.612
NM_001002258	chr2(.):176035985-176051391	0.4747
NM_001190329	chr2(.):176035985-176051490	0.4722
NR_030630	chr2(.):176027360-176037437	0.7195
NM_000885	chr2(.):182316618-182407468	0.5022
NM_002491	chr2(.):201931461-201955473	0.3029
NM_001127183	chr2(.):201978386-202033841	1.748
NM_032974	chr2(.):202042620-202099110	1.0316
NM_001230	chr2(.):202042620-202091383	0.9023
NM_033356	chr2(.):202120222-202157434	0.7159
NM_001080125	chr2(.):202117753-202157434	0.6976
NM_006139	chr2(.):204566197-204607557	1.0772
NM_152862	chr2(.):219076873-219124071	0.4606
NM_000634	chr2(.):219022567-219036716	0.0243
NM_001077194	chr2(.):219120737-219133582	0.2581
NM_005731	chr2(.):219077119-219124071	0.4627
NM_001087	chr2(.):219123851-219139893	0.3574
NM_005683	chr2(.):231767042-231794941	0.0437
NM_001099285	chr2(.):232568234-232583250	3.4044
NR_036052	chr2(.):232573023-232583105	1.6167
NM_005383	chr2(.):233892381-233904767	0.0347
NM_004735	chr2(.):238595806-238679558	0.3464
NR_036229	chr2(.):240222156-240232240	0.2577
NM_023083	chr2(.):241521132-241543526	0.5783
NM_001033575	chr2(.):241494470-241508431	1.3963
NM_018226	chr2(.):241503103-241523143	0.7424
NM_003549	chr3(.):50325261-50341899	0.5056
NM_000564	chr3(.):3106400-3157058	1.0774
NM_014674	chr3(.):5224358-5266650	0.7024
NM_175727	chr3(.):3128493-3157058	1.5339
NM_175728	chr3(.):3126856-3157058	1.468
NM_001195099	chr3(.):15703743-15803058	0.1384
NM_001195098	chr3(.):15703743-15844691	0.3332
NM_015199	chr3(.):15703743-15906053	0.3567
NM_002841	chr3(.):61542242-62285573	0.1831
NM_181780	chr3(.):112177812-112223408	0.4916
NM_001164347	chr3(.):114051946-114348053	0.4932
NM_015642	chr3(.):114051946-114871127	0.3312
NM_001164344	chr3(.):114051946-114483124	0.4399
NM_001164346	chr3(.):114051946-114348792	0.4921
NM_001164343	chr3(.):114051946-114795261	0.3036
NM_003571	chr3(.):133113789-133199056	0.4367
NM_207294	chr3(.):152012193-152188569	0.4274
NM_021038	chr3(.):151980828-152188568	0.6599
NM_207015	chr3(.):174572110-175528428	0.136
NM_024947	chr3(.):169800367-169904537	0.5559
NM_001135095	chr3(.):171753343-172123492	0.5883
NM_022763	chr3(.):171752417-172123492	0.5879
NM_001570	chr3(.):10201562-10290427	0.6464
NM_001134382	chr3(.):12933718-13119617	0.543
NM_024923	chr3(.):13352736-13466809	0.4058
NM_014869	chr3(.):12933718-13013960	0.1033
NM_003298	chr3(.):14984235-15095780	0.3604
NM_001144382	chr3(.):16921451-17137098	0.2311
NM_015184	chr3(.):16969581-17137098	0.1328
NM_003884	chr3(.):20076523-20200896	0.2409
NM_001024847	chr3(.):30642993-30740633	0.3871
NM_001174060	chr3(.):31697316-32028342	0.2859
NM_014831	chr3(.):36863307-36991548	0.3189
NM_001042646	chr3(.):42127745-42272268	0.3599
NM_014016	chr3(.):45725753-45791900	0.1343
NM_001123396	chr3(.):46390234-46405868	1.1599
NM_001123041	chr3(.):46390234-46407413	1.0615
NM_006254	chr3(.):53190222-53231733	1.3724
NM_181042	chr3(.):52574367-52718739	0.0764
NM_018313	chr3(.):52574367-52724866	0.1288
NM_198859	chr3(.):64074525-64216131	0.4553
NM_007114	chr3(.):69063977-69106484	0.2127
NM_001080448	chr3(.):96528424-97472786	0.0554
NM_170662	chr3(.):105372108-105592887	0.182
NM_001023571	chr3(.):121483609-121558926	0.3593
NM_138287	chr3(.):122278184-122299049	0.8324
NM_024628	chr3(.):124796479-124936609	0.2858
NM_001195483	chr3(.):124796481-124935243	0.2886
NM_006506	chr3(.):141200925-141336197	0.1412
NM_001080412	chr3(.):141038054-141173632	1.2624
NM_005067	chr3(.):150453909-150486263	1.084
NM_002740	chr3(.):169935219-170028770	0.1865
NM_024665	chr3(.):176733541-176920048	0.4033
NM_130446	chr3(.):183200318-183278499	0.8421
NM_173216	chr3(.):186643314-186801341	1.6665
NM_003032	chr3(.):186734664-186801341	1.6869
NM_001647	chr3(.):195290572-195316076	0.0459
NM_175612	chr3(.):3076307-3104645	0.1103
NM_182916	chr3(.):3163599-3195706	0.4783
NM_018184	chr3(.):5158929-5227601	0.2171
