BAM	GENE_ID	NAME	LOCUSLINE	COLOR1	COLOR2	COLOR3	bin_1	bin_2	bin_3	bin_4	bin_5	bin_6	bin_7	bin_8	bin_9	bin_10	bin_11	bin_12	bin_13	bin_14	bin_15	bin_16	bin_17	bin_18	bin_19	bin_20	bin_21	bin_22	bin_23	bin_24	bin_25	bin_26	bin_27	bin_28	bin_29	bin_30	bin_31	bin_32	bin_33	bin_34	bin_35	bin_36	bin_37	bin_38	bin_39	bin_40	bin_41	bin_42	bin_43	bin_44	bin_45	bin_46	bin_47	bin_48	bin_49	bin_50	bin_51	bin_52	bin_53	bin_54	bin_55	bin_56	bin_57	bin_58	bin_59	bin_60	bin_61	bin_62	bin_63	bin_64	bin_65	bin_66	bin_67	bin_68	bin_69	bin_70	bin_71	bin_72	bin_73	bin_74	bin_75	bin_76	bin_77	bin_78	bin_79	bin_80	bin_81	bin_82	bin_83	bin_84	bin_85	bin_86	bin_87	bin_88	bin_89	bin_90	bin_91	bin_92	bin_93	bin_94	bin_95	bin_96	bin_97	bin_98	bin_99	bin_100	bin_101	bin_102	bin_103	bin_104	bin_105	bin_106	bin_107	bin_108	bin_109	bin_110	bin_111	bin_112	bin_113	bin_114	bin_115	bin_116	bin_117	bin_118	bin_119	bin_120	bin_121	bin_122	bin_123	bin_124	bin_125	bin_126	bin_127	bin_128	bin_129	bin_130	bin_131	bin_132	bin_133	bin_134	bin_135	bin_136	bin_137	bin_138	bin_139	bin_140	bin_141	bin_142	bin_143	bin_144	bin_145	bin_146	bin_147	bin_148	bin_149	bin_150	bin_151	bin_152	bin_153	bin_154	bin_155	bin_156	bin_157	bin_158	bin_159	bin_160	bin_161	bin_162	bin_163	bin_164	bin_165	bin_166	bin_167	bin_168	bin_169	bin_170	bin_171	bin_172	bin_173	bin_174	bin_175	bin_176	bin_177	bin_178	bin_179	bin_180	bin_181	bin_182	bin_183	bin_184	bin_185	bin_186	bin_187	bin_188	bin_189	bin_190	bin_191	bin_192	bin_193	bin_194	bin_195	bin_196	bin_197	bin_198	bin_199	bin_200
MM11.jin.bam		patient	chr6(+):261715-458764	101	229	22	0.8307	1.0362	1.1829	1.2725	1.3317	1.5453	1.553	1.3048	1.7592	1.9684	2.4907	3.2944	2.9932	1.9243	1.1861	0.8398	0.8542	0.802	0.7284	0.763	1.056	1.1228	1.1974	1.6259	2.5198	2.9364	2.6168	3.5825	8.8117	21.2251	32.0681	34.2931	26.3679	12.7774	7.1989	7.4015	8.9255	8.438	5.1791	3.018	2.0537	2.3061	3.8308	6.6148	7.8592	6.3533	4.4169	2.5568	1.5494	2.1898	2.7401	3.0037	3.661	4.2382	6.3652	9.9957	10.9319	11.2947	12.0171	12.2747	18.3813	28.3712	32.5019	30.4935	21.4028	13.0323	13.1278	14.6321	13.3338	8.4717	6.2844	5.3799	3.9982	3.57	3.2465	4.785	7.6867	7.6209	6.3268	5.1492	3.8052	3.1506	3.4537	3.1324	2.6573	2.7262	2.6959	2.5472	2.0341	1.6339	1.4515	1.3695	1.5961	2.017	1.9176	2.1621	2.6844	2.89	2.7109	2.0642	1.3912	0.9981	1.0974	1.3274	1.63	1.9572	1.8978	1.2972	0.8952	1.1374	1.63	1.769	1.9996	2.0345	1.1321	1.1745	1.387	1.1705	1.1293	1.7444	2.2591	1.7464	1.7933	1.7763	0.8735	0.3455	0.3502	0.8538	3.6988	7.0046	10.9205	16.3206	20.9715	21.4604	17.8694	14.1881	11.9052	10.8521	9.9234	8.9556	8.2733	7.4457	6.4245	5.7247	5.1612	3.7072	2.5172	2.5353	2.5857	2.565	2.4219	2.0433	1.8941	1.4555	0.7645	0.5305	0.5309	0.389	0.339	0.2787	0.2147	0.1304	0.2831	0.3266	0.1845	0.2056	0.2856	0.304	0.4358	0.5081	0.4198	0.4319	0.3364	0.3284	0.5006	0.6429	0.8839	0.7026	0.2984	0.2179	0.1346	0.2466	0.47	0.6248	0.6585	0.6689	0.6185	0.5841	0.7062	0.5037	0.2836	0.1911	0.2467	0.3253	0.4435	0.4264	0.4739	0.5451	0.3331	0.226
MM12.jin.bam		patient	chr6(+):261715-458764	67	229	22	1.6017	1.7958	1.9545	1.5047	1.1543	1.0563	0.8262	1.0163	1.5352	1.6377	1.2964	1.1135	0.8024	0.7461	0.5897	0.6377	0.9939	1.1254	1.4143	1.354	0.9883	0.9551	1.4041	3.0697	5.7795	7.751	10.2411	10.5525	16.9652	37.4893	54.7079	55.645	41.118	19.4124	12.2808	15.6427	18.5118	17.3636	13.7768	8.8222	4.0745	2.8523	4.3957	9.2451	13.4751	12.4808	8.7479	5.285	2.9838	2.6022	2.8318	3.1816	4.0226	5.6963	8.4046	13.5725	16.3244	17.6125	19.1589	19.801	29.4576	44.4263	47.8953	43.4112	32.3596	22.3985	21.2466	22.5565	20.878	13.8994	11.637	9.039	6.7582	5.7494	6.0856	12.3983	21.1627	24.0367	18.7093	12.8386	11.2135	11.6037	9.0958	5.1873	3.241	3.3811	3.4909	3.0991	1.9482	1.2412	1.2898	1.7551	2.2988	2.7901	2.5548	2.9874	4.3109	4.702	4.5148	5.9016	6.1808	5.5861	3.9333	1.9537	2.6221	3.2491	3.1554	1.8863	1.1555	1.7669	3.435	4.1293	3.4267	2.7963	2.0724	1.2105	1.3055	2.3223	3.3473	4.0127	4.7241	4.1148	3.3755	2.5469	1.2293	0.7406	0.6165	1.5783	7.9067	16.6199	27.6144	43.346	56.0742	57.7582	49.2196	35.8648	27.4652	25.4325	20.5609	19.1737	23.3074	23.3381	21.8861	18.8093	14.9249	12.3438	8.3875	5.4139	4.3523	5.0608	5.1319	4.7025	3.9507	2.5769	1.6675	0.8227	0.5873	0.7296	0.6227	0.738	0.8565	0.6588	0.6325	0.6534	0.4398	0.4632	0.5183	0.4437	0.4641	0.4926	0.4202	0.6307	0.9167	1.0811	1.6448	1.8266	1.8061	1.3168	0.5777	0.5056	0.5445	0.7555	0.5732	0.3576	0.3695	0.4494	0.5053	0.9297	1.0559	1.1673	1.0727	0.4265	0.3092	0.4436	0.5354	0.4892	0.4445	0.5678	0.6626	0.443
MM14.jin.bam		patient	chr6(+):261715-458764	34	229	22	0.6963	0.9786	1.1767	0.8916	0.6912	0.5941	0.4392	0.7505	1.237	1.5064	1.661	1.6849	1.0955	0.7424	0.6755	0.551	0.5786	0.8048	1.0968	0.9658	0.84	0.8785	1.1356	1.65	3.5177	4.452	4.0916	4.6694	16.3728	40.3257	54.8447	51.1737	31.0894	9.9416	6.5417	7.705	8.6025	8.1159	6.9658	5.0986	3.2174	3.0142	3.4902	4.9446	6.2513	6.4599	5.3218	3.5895	2.4777	1.7358	1.6682	1.9877	2.2166	2.8216	4.5894	7.6531	8.0429	8.3527	9.1735	8.2758	8.3716	9.0928	9.0746	8.1006	7.3067	9.7166	12.3254	13.1834	11.1869	7.1343	5.7845	4.965	4.487	4.1122	4.1004	5.7298	8.0328	8.8429	7.4271	5.1736	3.2979	2.5574	2.2831	1.8632	2.0332	2.5707	2.6231	2.5299	1.89	1.2053	1.136	1.492	2.0888	2.0753	1.618	2.1343	3.0118	3.3731	2.5348	1.9624	1.857	1.2614	0.9813	1.049	1.1288	1.104	1.2335	1.0475	1.1659	1.7027	2.2696	2.8092	2.4917	1.9647	1.5131	0.9144	0.6905	1.456	2.4149	2.8246	2.7088	2.1489	1.7951	1.4548	0.6716	0.2525	0.3628	0.7668	2.1105	4.2345	7.8481	14.709	21.5311	23.9165	22.2093	16.9028	12.049	10.6846	8.2717	7.281	9.6996	10.8772	11.288	10.9595	9.0616	7.3283	5.0886	3.6205	2.8988	3.4707	3.7104	3.3208	3.0895	2.1383	1.4059	0.9174	0.9244	0.9971	0.7176	0.48	0.3633	0.2955	0.4397	0.572	0.4429	0.249	0.4552	0.5314	0.3168	0.3426	0.4212	0.4488	0.4613	0.6078	1.1609	1.4888	1.5402	1.1742	0.5267	0.442	0.4555	0.593	0.6628	0.5637	0.6068	0.5932	0.7038	1.3617	1.5836	1.1792	0.7056	0.2544	0.2034	0.2199	0.2658	0.3753	0.3382	0.2713	0.229	0.2507
MM1.jin.bam		patient	chr6(+):261715-458764	22	229	45	2.1359	2.9533	3.1528	2.118	1.5314	1.125	0.7377	1.0561	2.052	2.944	3.0171	2.7389	2.1551	1.4103	0.767	0.6222	1.0015	1.725	2.0954	1.8605	1.5069	1.5231	1.3799	1.6752	3.7595	4.9091	5.4418	6.0344	9.5547	18.7408	29.3701	33.3251	30.4948	21.3491	14.3518	13.8022	15.1194	15.9206	13.1329	9.5547	6.6905	4.5597	5.7693	11.3789	16.7019	17.9547	14.7121	8.2237	4.5109	4.73	6.0664	7.3444	7.4115	6.764	8.148	11.8873	13.1935	13.7475	14.1623	14.4903	17.6206	26.45	28.3323	23.3788	17.3494	15.9846	18.3933	20.6581	19.3872	12.704	10.6161	8.4444	6.7781	5.9911	6.8714	10.4281	15.2304	17.0691	14.8831	11.8087	8.8933	8.8493	7.9307	4.598	2.6107	2.8366	3.2394	3.2028	2.7573	2.3345	2.2495	2.3998	2.9422	3.6038	3.5662	4.9771	6.3083	6.768	6.4336	6.1067	6.0204	5.2885	4.2316	2.6004	2.6962	3.035	2.6757	2.0817	2.1707	2.4886	3.1445	3.3803	2.9385	2.591	1.637	1.4143	1.7714	2.6485	3.2955	3.5369	4.3244	4.1963	3.6243	2.8025	1.4781	0.8286	0.6944	2.3435	8.5719	13.5424	18.3418	27.747	34.0884	35.7597	31.2845	20.7349	14.5246	12.3857	9.3028	8.5415	10.0443	10.4211	9.6406	8.9668	7.9594	6.1873	4.2007	3.3943	2.9483	3.3608	3.718	3.0952	2.3269	1.7803	1.4933	1.2164	0.906	0.9492	0.9488	0.657	0.5947	0.7754	1.2537	1.652	1.7248	1.2107	0.6787	0.5707	0.5422	0.8095	0.8791	0.6814	0.6011	0.9248	1.7401	1.8444	1.6096	1.4222	0.8333	0.6538	0.6025	0.6373	0.509	0.531	0.6262	0.6403	1.2821	1.9204	1.8297	1.3483	0.7446	0.3579	0.4256	0.4026	0.4571	0.5786	0.5046	0.4152	0.3439	0.1886
MM.1S.jin.bam		cell_line	chr6(+):261715-458764	22	229	78	0.6842	1.0445	1.1118	1.1317	1.1679	1.093	1.087	0.7213	0.5847	0.9795	1.7331	1.9375	2.0193	2.2256	1.6437	1.1458	1.2465	1.2912	1.4168	1.5323	1.3024	1.2269	1.1244	1.3319	1.2972	1.1741	2.0602	2.5984	5.7688	20.8315	30.9008	33.7942	30.3841	16.2949	9.1976	8.7555	9.908	9.2029	7.0787	5.4176	4.3067	5.3825	12.8986	21.5222	25.2153	22.0357	16.2057	9.6916	5.0636	4.8293	5.7353	7.118	8.0546	9.3469	13.9949	18.6242	22.1927	25.7724	27.7702	28.314	32.2183	34.6722	32.6309	28.6558	19.1553	19.2987	21.7968	20.2563	17.0109	9.925	5.0143	3.0486	2.3086	3.13	5.4313	5.8101	5.2949	4.8234	3.6166	2.5399	1.6775	1.2187	1.4279	1.6999	2.0686	2.1833	2.022	2.1062	1.8078	1.9928	2.5279	2.0661	1.6084	1.4338	1.4281	1.4192	1.1834	1.0813	1.1725	1.5957	1.3287	0.7925	0.6742	0.9978	1.2588	1.0532	0.8831	1.0549	1.6734	1.8782	1.7071	1.9506	2.8854	2.69	1.1878	0.892	1.1504	1.5644	2.3198	2.0694	2.3721	3.5262	3.3038	2.2261	1.2993	0.9259	0.8068	1.4634	3.5343	5.6593	9.2845	14.0628	16.8003	18.0121	16.478	12.0543	8.289	8.9859	9.8643	7.7738	6.3275	5.977	5.2626	4.0108	2.372	1.3977	0.8257	0.7911	1.0568	1.0705	0.7634	0.8248	1.2524	1.5035	2.032	2.2055	1.5635	0.9689	0.5373	0.4317	0.3483	0.4886	0.655	0.6329	0.5563	0.5453	0.6107	0.544	0.6606	0.8088	1.3761	1.5506	1.1816	2.0095	2.5634	2.6107	2.6111	1.5506	0.4508	0.2987	0.3395	0.8883	0.9219	0.5397	0.4209	0.4804	0.5441	0.4906	0.443	0.3243	0.3395	0.4637	0.4564	0.4384	0.6742	0.7113	0.4157	0.1813	0.2074	0.2402
MM24.jin.bam		patient	chr6(+):261715-458764	22	229	112	2.3111	3.0622	2.2476	1.1012	0.964	0.6525	0.1667	0.508	1.7767	2.4093	2.0643	1.8403	1.3335	0.7654	0.6919	0.8077	0.914	0.9037	0.8901	0.8953	0.8489	0.6466	0.7193	2.2458	5.7728	8.111	8.6283	7.4059	12.1889	26.0258	42.2752	47.5528	37.9811	24.5947	19.0974	21.4283	22.4298	18.1367	11.8709	7.8153	4.7505	3.4256	5.9485	13.3569	19.1083	18.5501	13.3513	7.0301	4.0287	4.9205	8.2626	9.7482	8.6347	7.5818	9.7131	14.9687	16.4848	15.3451	13.6699	13.3503	15.0607	18.0933	20.1155	18.7102	13.9883	14.2012	17.7878	19.5565	20.0471	16.7284	14.1237	11.2626	8.0008	6.3412	5.6457	8.4587	11.7867	12.5034	11.0653	8.0001	5.6516	4.1301	2.8875	1.8653	2.4721	3.7963	4.7116	4.01	1.8839	0.9249	1.6095	1.976	1.9987	2.4923	3.7848	5.3844	6.5138	6.6596	5.3944	3.5887	2.2141	1.3278	1.1329	1.8247	3.9194	4.5324	3.8216	2.4338	0.9273	1.2813	2.2193	3.4541	3.7831	2.6314	1.3866	0.85	0.897	1.5273	2.1332	2.5279	7.2547	11.3476	12.6317	10.2073	4.4756	1.2467	0.8735	2.0805	8.0876	17.5722	30.5821	50.9915	64.6437	66.7242	60.5577	44.3308	30.0177	22.8834	17.0453	13.875	13.6833	16.1355	20.594	21.3948	17.2061	13.0931	8.0053	5.265	5.7716	7.2327	7.9932	7.5071	6.4455	3.9971	2.1174	1.6267	1.6077	1.4318	1.1548	0.8205	0.5057	0.3585	0.4362	0.5275	0.5039	0.3547	0.5279	0.6178	0.3532	0.3082	0.4568	0.5298	0.4671	0.5239	0.9077	1.0143	1.0001	0.8696	0.5308	0.4806	0.5861	0.7204	0.4392	0.3344	0.6856	0.7691	0.7302	1.3206	1.4333	0.9168	0.7302	0.5996	0.4236	0.2122	0.2156	0.348	0.4738	0.3722	0.2527	0.1497
MM25.jin.bam		patient	chr6(+):261715-458764	22	229	145	0.728	1.1311	1.4045	1.1735	0.754	0.7801	0.7979	0.609	1.1475	1.3514	1.0935	1.0667	0.9584	0.8043	0.6656	0.8877	1.3036	1.4444	1.0362	0.6096	0.9211	1.346	1.4257	1.7001	2.6783	3.9462	5.3085	6.2298	11.505	30.119	41.1976	40.8279	29.3737	9.6539	4.267	5.6262	8.3056	8.7239	5.2441	2.5264	1.6767	1.6556	1.9475	2.3047	2.3295	3.0313	2.9191	1.8013	1.1594	1.0162	0.9242	1.303	1.7197	1.6777	2.823	4.6625	5.4194	5.6247	5.0699	4.1814	4.6256	4.6064	3.9021	3.6473	3.7083	5.2097	6.1416	6.6689	6.809	5.5105	4.5673	3.5684	3.486	3.7861	3.4084	4.8865	7.9525	10.1779	10.1661	7.0161	3.7275	3.6023	2.8605	1.6835	1.2958	1.3544	1.4731	1.3786	1.149	1.0735	0.8521	0.875	0.9392	1.0021	1.1257	1.7731	2.5372	3.2283	2.674	1.7997	1.6618	1.387	1.1664	0.8978	1.1542	1.3061	1.1708	0.8659	1.077	1.788	2.2838	1.6879	1.6462	2.1576	1.2157	0.4466	0.6286	1.4242	1.8779	2.0836	2.1	1.4718	1.2759	1.0754	0.707	0.5689	1.0341	1.8562	3.5898	5.8631	9.8378	15.8435	21.0825	21.163	16.282	10.9585	8.0481	6.3797	4.5987	4.3066	5.515	5.8968	5.7249	5.7486	4.4491	3.2605	2.5292	1.9269	1.2398	1.7495	2.1287	1.7034	1.221	0.4571	0.2973	0.2455	0.1796	0.3646	0.548	0.7256	0.7951	0.5288	0.3697	0.5819	1.0276	1.1758	0.7106	0.346	0.523	0.4645	0.494	0.4522	0.1749	0.3379	0.8443	0.9282	1.1656	1.267	0.6472	0.4794	0.5055	0.3938	0.3966	0.444	0.3892	0.4199	0.5602	0.5149	0.6412	1.1444	1.1344	0.5978	0.4304	0.3881	0.2064	0.2396	0.3175	0.3749	0.3395	0.2549
MM2.jin.bam		patient	chr6(+):261715-458764	22	229	179	0.6107	0.5557	0.5799	0.7114	0.6012	0.6451	0.7996	0.8437	0.8149	0.8378	1.0701	0.8622	0.6718	0.7111	0.4617	0.3921	0.5545	0.6479	0.626	0.7142	1.0793	1.0983	0.8561	0.989	1.1231	1.0974	0.9117	1.0781	4.1684	11.5397	19.0581	21.082	16.6396	10.4247	8.9076	10.9326	11.545	9.13	6.175	3.5628	1.7861	1.6699	3.3207	7.8653	11.5239	11.0223	7.8788	4.0448	1.7115	1.6637	2.5595	3.2108	3.1604	3.5772	4.4491	5.7797	6.6417	7.0097	7.343	7.9235	8.7084	8.9761	8.7973	7.6552	5.1996	6.4942	9.3617	10.8816	9.9122	6.3257	4.3743	3.1108	2.5594	2.3844	3.5081	5.6225	6.7879	5.4188	2.9671	1.6404	1.5278	1.3793	1.6122	2.1467	2.3098	2.7897	3.1452	2.7216	1.6608	0.9072	1.1283	1.1285	1.2422	1.7199	1.758	1.962	2.2805	2.2024	1.8417	1.6318	1.2315	0.6693	0.6262	0.673	0.7983	0.7573	0.6616	0.6932	0.8362	1.0528	1.5575	1.7478	1.3577	1.021	0.6737	0.8088	1.1002	0.9572	0.8164	0.9446	0.9652	0.8878	0.9931	1.1317	0.8438	0.6967	0.6985	0.7211	1.3806	2.305	6.7403	16.2801	25.2226	26.8765	22.0135	14.8614	10.3541	8.9846	7.1681	7.3142	9.3519	9.928	10.2238	8.8086	6.433	4.853	2.8479	2.5711	2.6022	2.6291	3.0019	3.221	3.1323	2.1823	1.3207	0.9906	0.9404	1.1585	1.0636	0.6328	0.3677	0.3539	0.6734	0.7951	0.756	0.6895	0.5046	0.5885	0.581	0.4361	0.4912	0.4025	0.3268	0.5149	1.4112	1.689	1.3459	0.9848	0.6188	0.8177	0.533	0.4296	0.3713	0.2893	0.6593	0.8574	0.7706	1.2901	1.4509	1.0396	0.6755	0.3547	0.5142	0.534	0.3679	0.2986	0.3414	0.301	0.2327	0.2613
MM3.jin.bam		patient	chr6(+):261715-458764	22	229	212	1.2155	1.8696	1.8913	1.095	0.4785	0.3832	0.5422	0.7339	1.3361	1.6291	1.5565	1.4821	1.2334	1.0908	0.7062	0.4071	0.6383	0.9545	0.8395	0.6555	0.683	0.7954	0.7194	1.2134	3.8831	5.9763	6.6991	7.2383	16.0508	40.9451	60.5504	62.2966	47.8591	27.1023	23.141	24.9636	25.8858	24.4429	18.0252	12.3456	8.6686	7.9852	13.58	23.6589	31.8713	31.7075	25.24	18.3765	12.8835	12.6273	16.0293	20.2569	19.9083	16.769	18.309	25.8557	31.1505	30.4274	28.4842	25.5109	23.9616	23.2765	21.0244	18.8129	17.353	21.99	24.81	25.2863	24.7169	20.31	19.0169	16.6819	12.8062	10.4764	13.15	24.2593	33.8902	36.04	29.3987	19.1667	14.2296	12.6829	10.1529	6.2531	5.4585	7.653	7.8921	6.1707	4.1111	2.3289	2.5641	2.56	2.7687	4.3408	5.4819	6.9593	8.7356	9.4854	8.7019	7.2486	5.6306	3.8657	2.9341	2.4002	2.7863	2.7153	2.2708	1.5399	1.3354	1.5324	1.6902	1.8038	1.6432	1.4426	0.9812	0.8163	0.7438	1.1539	1.9253	2.461	3.2301	3.3254	2.8191	1.8991	0.8019	0.3249	0.3763	1.7874	6.4675	12.1566	18.1869	25.2307	30.0071	28.6865	21.6072	13.3972	9.368	9.1703	9.8519	10.5563	10.7955	10.762	10.8637	8.0961	5.6252	4.331	2.2913	1.4432	1.4641	1.9388	2.0349	1.6341	1.3393	1.0561	0.7022	0.468	0.3548	0.3203	0.3475	0.2972	0.2262	0.183	0.257	0.4013	0.5849	0.4951	0.3392	0.3374	0.4549	0.6358	0.6183	0.4985	0.337	0.4139	1.1912	1.4579	1.122	0.6517	0.2172	0.2777	0.1686	0.0131	0.0652	0.151	0.2139	0.2704	0.3218	0.3333	0.309	0.2736	0.3699	0.3282	0.211	0.2118	0.3012	0.4081	0.3559	0.2751	0.1676	0.0583
MM5.jin.bam		patient	chr6(+):261715-458764	22	212	229	1.2479	1.7634	1.6247	1.0394	0.9883	0.9058	0.6797	0.7864	1.238	1.5278	1.5447	1.5028	1.3551	1.0882	0.7631	0.4721	0.5792	1.029	1.3217	1.2473	1.2268	1.3079	1.3514	1.5354	2.5096	3.6009	4.0699	4.4775	10.4414	26.1023	44.8677	51.3852	44.9919	31.0742	22.8032	22.156	21.4079	17.77	13.1475	9.1889	5.3629	3.7706	5.2488	9.5914	14.3234	15.9184	13.0955	7.535	4.34	5.1348	6.7173	8.026	7.9377	7.6003	9.8662	15.7994	18.9619	20.3117	19.8408	17.796	21.5179	29.9248	33.4329	30.3693	23.4914	23.3662	23.7195	24.3685	24.6055	16.8159	15.4312	13.4501	10.3566	9.2423	9.9573	14.3734	19.9611	21.4044	16.9548	13.7889	11.6713	9.629	6.7346	3.8258	3.2088	3.8462	4.4336	4.4876	3.4275	1.9627	2.1653	2.8071	3.3531	4.3246	5.4376	7.5309	9.0473	10.0195	10.8001	13.6423	13.564	10.1195	6.836	1.9062	1.261	1.4731	1.7122	1.552	1.1681	1.522	2.0011	2.5415	2.4641	1.8591	1.1255	0.9167	0.888	1.4427	2.1844	2.5489	3.2494	3.0807	2.8386	2.3263	1.1142	0.916	0.8775	1.8002	7.8839	14.5353	22.8276	34.041	38.6533	36.0116	26.0854	13.8037	8.5048	7.8037	6.7944	7.2766	9.2947	10.6164	10.9166	9.5384	7.4567	5.1217	2.9189	2.4805	2.5294	3.0799	3.264	2.7112	2.0001	1.4151	1.2476	0.9186	0.7548	0.8256	0.9212	0.9202	0.7377	0.4899	0.5428	0.8835	1.133	0.8772	0.5586	0.3525	0.4354	0.6034	0.57	0.5149	0.5984	0.806	1.0551	1.1111	1.1939	1.0456	0.4777	0.2501	0.4757	0.5975	0.3918	0.328	0.5345	0.4962	0.3902	0.6389	0.7033	0.5539	0.4615	0.373	0.4486	0.4644	0.4952	0.5016	0.4242	0.5034	0.5145	0.3527
MM8.jin.bam		patient	chr6(+):261715-458764	22	179	229	1.0344	1.1239	0.7823	0.4895	0.3059	0.3788	0.4344	0.5744	1.0887	1.2421	0.814	0.4762	0.1979	0.1651	0.384	0.556	0.7148	0.9695	1.0215	0.8086	0.7661	0.6895	0.4522	1.6308	3.6052	4.2707	3.9485	3.9189	8.0041	18.4704	26.194	24.5636	17.812	10.6232	8.8555	10.5769	12.5915	11.6351	7.5588	5.1669	3.5584	2.1392	3.1035	6.1833	9.3802	9.429	6.9715	4.3595	2.564	2.1903	1.9497	1.7539	2.2168	3.6064	5.6095	8.4473	9.9549	8.8448	7.8438	6.9274	6.2365	8.5054	11.0748	11.4742	9.6618	9.3537	9.7705	9.7675	9.462	7.681	7.5267	7.9057	6.592	5.0325	6.6459	11.4081	16.3813	17.1226	12.0426	7.3767	5.8505	5.2835	5.5458	4.5246	2.7639	2.8009	3.926	4.1264	2.7421	1.9593	1.9778	1.9991	1.8436	1.9598	2.3359	2.7046	3.0025	3.1954	3.0667	2.7489	2.6418	2.6149	2.0542	1.7043	1.8223	1.8642	2.224	1.9074	1.4774	1.9968	2.728	2.9573	3.1558	3.0354	2.2728	1.8883	1.2374	1.2909	1.596	2.4581	2.8571	2.0525	1.7896	1.3211	0.6428	0.377	0.3144	0.666	2.9419	5.9078	11.159	18.837	24.1389	26.6529	20.9639	12.5456	9.1017	6.9443	5.4922	5.7528	6.6322	6.0673	5.977	5.8158	4.0513	2.7236	1.5983	0.8365	0.9969	1.738	2.0794	1.9509	1.2588	0.6323	0.6388	0.4746	0.4033	0.4555	0.4497	0.3604	0.244	0.1543	0.4361	0.907	0.7703	0.3112	0.1175	0.1888	0.5329	0.7158	0.4654	0.4841	0.6533	0.5865	0.5748	0.5426	0.9238	0.9563	0.3879	0.3047	0.2986	0.343	0.3888	0.4554	0.3898	0.3419	0.2791	0.2787	0.5722	0.704	0.5655	0.4159	0.3234	0.3256	0.7862	1.0586	0.7791	0.5239	0.2334	0.0597
MOLP-2.jin.bam		cell_line	chr6(+):261715-458764	22	145	229	0.964	1.1469	1.0297	1.5778	1.7144	1.315	0.6756	0.4376	0.8114	1.1574	1.4901	1.4448	1.2925	1.0949	1.1244	1.2616	1.0848	1.1446	1.2738	1.3646	1.5185	1.1302	0.8744	1.032	1.5521	2.0841	2.0845	4.6678	13.0138	28.5777	42.3181	45.9405	44.5719	34.402	25.7607	24.642	23.2458	21.1464	16.067	9.8009	5.1883	5.6767	10.6489	16.3362	24.226	25.2239	19.7433	12.3998	5.5034	3.9907	3.9123	4.7235	5.6938	11.7703	20.1804	25.0896	25.1143	24.0621	24.4015	23.7575	27.991	32.7765	33.9289	29.8061	24.0061	29.7683	32.4027	31.4238	25.6162	12.9031	7.6421	5.1715	4.2573	4.3759	7.6446	10.6538	10.8643	9.7123	7.1911	4.385	3.3303	3.3522	2.8458	2.1511	1.8382	2.5726	3.4978	3.5711	2.2799	1.2424	1.1801	1.8051	2.3977	2.0727	2.114	2.9003	3.703	4.0778	3.5459	3.6855	3.2093	2.2218	2.4574	3.2282	3.5523	2.8571	2.5464	1.9321	1.8392	2.9008	4.461	5.9114	5.7121	4.8179	3.4318	1.8483	1.3029	1.0901	1.9323	2.1523	3.3955	4.8698	4.1157	3.2628	3.3818	2.6555	1.9412	2.9566	7.3809	12.3749	20.6148	33.5096	37.6268	34.1539	27.2233	17.4541	11.9578	9.0656	6.4397	3.7841	2.9955	2.6291	3.0031	3.1756	2.1119	1.2136	0.9854	1.6164	1.8649	1.4175	1.2518	1.3459	1.0367	0.7509	0.6671	0.5274	0.458	0.4691	0.6646	0.7171	0.3572	0.1468	0.3988	0.7519	0.5138	0.4923	0.7153	0.7638	0.5088	0.2005	0.5819	0.9399	0.7532	0.4811	1.652	2.059	1.1888	0.6879	0.5468	0.8637	0.6277	0.3374	0.5493	0.637	0.7538	1.0189	1.1582	1.2124	1.2841	1.2058	0.87	0.5816	0.4544	0.5449	0.9482	1.0828	0.8758	0.5648	0.3049	0.1774
