#MM10_jia_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM10_jia_ROSE/MM10_jia_peaks_5KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM10_jia.bam
#Using cutoff of 18600.4404 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM10_jia.bam	enhancerRank	isSuperStretch
1_MACS_peak_27444_lociStitched	chr7	137662633	137687621	1	24989	49013.962	50	1
4_MACS_peak_19933_lociStitched	chr3	160116096	160141167	4	22304	64979.0178	51	1
9_MACS_peak_20220_lociStitched	chr3	183220045	183260693	9	25686	40440.6952	52	1
5_MACS_peak_14466_lociStitched	chr2	37559978	37593498	5	24375	50581.68	53	1
3_MACS_peak_21804_lociStitched	chr4	144256633	144284820	3	22675	60737.3476	54	1
8_MACS_peak_18866_lociStitched	chr3	52718154	52755822	8	23610	52234.2156	55	1
5_MACS_peak_18402_lociStitched	chr3	15832751	15860606	5	17546	80105.409	56	1
4_MACS_peak_23792_lociStitched	chr6	388995	413327	4	23152	48707.7976	57	1
3_MACS_peak_20044_lociStitched	chr3	171800804	171826865	3	22932	49023.3471	58	1
3_MACS_peak_1433_lociStitched	chr1	149810870	149833878	3	15551	82232.8928	59	1
4_MACS_peak_8535_lociStitched	chr14	81930705	81961293	4	24221	36739.2468	60	1
5_MACS_peak_24327_lociStitched	chr6	32934678	32952759	5	13667	84819.7791	61	1
3_MACS_peak_27147_lociStitched	chr7	114555877	114583755	3	21165	53422.6114	62	1
6_MACS_peak_7307_lociStitched	chr13	41542987	41570516	6	22817	40682.3562	63	1
4_MACS_peak_28492_lociStitched	chr8	98654757	98677938	4	20458	56431.8264	64	1
3_MACS_peak_24869_lociStitched	chr6	79771836	79794543	3	18105	67308.0894	65	1
5_MACS_peak_29453_lociStitched	chr9	37185205	37213586	5	22706	37315.3388	66	1
7_MACS_peak_17145_lociStitched	chr20	43587570	43622397	7	21283	48590.6304	67	1
2_MACS_peak_7043_lociStitched	chr12	125394247	125413618	2	14840	76410.8466	68	1
1_MACS_peak_10546_lociStitched	chr16	56963708	56982075	1	18368	62844.5272	69	1
3_MACS_peak_1457_lociStitched	chr1	150581656	150603597	3	17222	67540.9803	70	1
4_MACS_peak_21415_lociStitched	chr4	103730424	103751140	4	16394	70355.6792	71	1
4_MACS_peak_11645_lociStitched	chr17	46123830	46142553	4	18241	62257.7196	72	1
9_MACS_peak_23089_lociStitched	chr5	95235577	95276788	9	22753	30533.2299	73	1
8_MACS_peak_22442_lociStitched	chr5	32144825	32175760	8	20918	45718.8365	74	1
4_MACS_peak_28809_lociStitched	chr8	126284444	126308633	4	18959	55431.5124	75	1
9_MACS_peak_23013_lociStitched	chr5	88100395	88132965	9	22562	23408.059	76	1
7_MACS_peak_23992_lociStitched	chr6	16469169	16495972	7	20523	43536.1129	77	1
1_MACS_peak_14265_lociStitched	chr2	20405306	20426082	1	20777	40660.7096	78	1
4_MACS_peak_661_lociStitched	chr1	40838989	40863755	4	18720	53942.8246	79	1
1_MACS_peak_12659_lociStitched	chr18	52972794	52991954	1	19161	51450.348	80	1
8_MACS_peak_18988_lociStitched	chr3	67040000	67069390	8	18166	52666.88	81	1
4_MACS_peak_29961_lociStitched	chr9	112903214	112925579	4	20912	32147.451	82	1
2_MACS_peak_5124_lociStitched	chr11	111229780	111251480	2	18450	49274.19	83	1
5_MACS_peak_26213_lociStitched	chr7	26220793	26244407	5	19322	43471.0126	84	1
4_MACS_peak_24102_lociStitched	chr6	26183924	26207283	4	12565	71508.9067	85	1
8_MACS_peak_8962_lociStitched	chr15	31630908	31660681	8	20899	27218.4766	86	1
3_MACS_peak_11784_lociStitched	chr17	56405610	56430893	3	17988	49006.0389	87	1
1_MACS_peak_15980_lociStitched	chr2	182168227	182181268	1	13042	69202.0665	88	1
5_MACS_peak_9795_lociStitched	chr15	93346317	93377690	5	16518	56320.8096	89	1
7_MACS_peak_8839_lociStitched	chr14	106146167	106176756	7	20057	33598.9576	90	1
4_MACS_peak_19372_lociStitched	chr3	112047433	112071303	4	19326	38664.626	91	1
5_MACS_peak_14852_lociStitched	chr2	64430653	64456363	5	17197	51975.336	92	1
5_MACS_peak_26510_lociStitched	chr7	55616335	55642048	5	19927	32678.6517	93	1
2_MACS_peak_15705_lociStitched	chr2	158285007	158302510	2	15263	59797.2492	94	1
2_MACS_peak_4591_lociStitched	chr11	65263560	65278569	2	13151	66949.1454	95	1
1_MACS_peak_11451_lociStitched	chr17	38014859	38025160	1	10302	74270.21	96	1
3_MACS_peak_28213_lociStitched	chr8	71500366	71521138	3	19085	38147.778	97	1
1_MACS_peak_5727_lociStitched	chr12	26266136	26280506	1	14371	61798.185	98	1
2_MACS_peak_15985_lociStitched	chr2	182320389	182340146	2	19296	34691.3163	99	1
4_MACS_peak_19596_lociStitched	chr3	128821329	128842995	4	17874	44449.9656	100	1
1_MACS_peak_9282_lociStitched	chr15	56656480	56667505	1	11026	69918.345	101	1
7_MACS_peak_27820_lociStitched	chr8	27231689	27264194	7	20054	19265.7135	102	1
8_MACS_peak_27436_lociStitched	chr7	137617234	137652732	8	19935	20397.1508	103	1
2_MACS_peak_21318_lociStitched	chr4	90211167	90229326	2	18114	38578.7955	104	1
5_MACS_peak_27163_lociStitched	chr7	115845784	115873686	5	18569	34698.9272	105	1
9_MACS_peak_8830_lociStitched	chr14	106025855	106055784	9	18873	31476.3293	106	1
9_MACS_peak_20016_lociStitched	chr3	169863214	169900108	9	18433	33824.4192	107	1
6_MACS_peak_13682_lociStitched	chr19	42037914	42067907	6	18246	35250.7729	108	1
1_MACS_peak_29452_lociStitched	chr9	37134887	37148344	1	13458	60047.8254	109	1
2_MACS_peak_2111_lociStitched	chr1	189118875	189135229	2	14143	57144.1468	110	1
2_MACS_peak_21579_lociStitched	chr4	119741611	119758418	2	15448	51222.6939	111	1
6_MACS_peak_9538_lociStitched	chr15	75069021	75092925	6	18299	32951.664	112	1
2_MACS_peak_14966_lociStitched	chr2	70309906	70323273	2	9497	70037.7332	113	1
5_MACS_peak_1548_lociStitched	chr1	154178207	154197706	5	15594	49880.3919	114	1
4_MACS_peak_23342_lociStitched	chr5	131745438	131767393	4	18436	31119.017	115	1
2_MACS_peak_5265_lociStitched	chr11	122924992	122942258	2	15888	48242.9306	116	1
2_MACS_peak_11226_lociStitched	chr17	20932588	20947738	2	15125	49852.59	117	1
5_MACS_peak_16718_lociStitched	chr20	5567176	5592464	5	17766	32492.5512	118	1
2_MACS_peak_376_lociStitched	chr1	27018511	27033401	2	13565	55247.856	119	1
3_MACS_peak_4035_lociStitched	chr11	10324002	10344971	3	16479	40725.9918	120	1
2_MACS_peak_6766_lociStitched	chr12	108951656	108970797	2	15052	48327.1968	121	1
1_MACS_peak_25243_lociStitched	chr6	113946450	113956986	1	10537	64322.28	122	1
4_MACS_peak_7777_lociStitched	chr14	21723032	21738740	4	15192	47251.2348	123	1
1_MACS_peak_5881_lociStitched	chr12	40007211	40017042	1	9832	65654.3673	124	1
2_MACS_peak_23052_lociStitched	chr5	90667934	90681031	2	11746	60323.4723	125	1
2_MACS_peak_231_lociStitched	chr1	17221370	17232745	2	6645	71163.1375	126	1
5_MACS_peak_4272_lociStitched	chr11	35182123	35206920	5	16934	34991.0467	127	1
6_MACS_peak_2404_lociStitched	chr1	207979295	208000208	6	13011	54921.7206	128	1
4_MACS_peak_8099_lociStitched	chr14	50084818	50109234	4	15355	44295.5072	129	1
1_MACS_peak_22104_lociStitched	chr4	177239640	177252375	1	12736	55188.396	130	1
2_MACS_peak_3515_lociStitched	chr10	89621168	89642982	2	17257	30024.7896	131	1
3_MACS_peak_21149_lociStitched	chr4	77116037	77136416	3	16555	35604.1509	132	1
6_MACS_peak_1770_lociStitched	chr1	161731403	161755043	6	15448	42644.196	133	1
2_MACS_peak_14625_lociStitched	chr2	46788225	46805428	2	16895	32678.8188	134	1
5_MACS_peak_22305_lociStitched	chr5	6711681	6740848	5	16576	33789.9695	135	1
3_MACS_peak_4596_lociStitched	chr11	65335878	65358219	3	15635	40081.9881	136	1
7_MACS_peak_17665_lociStitched	chr21	36576925	36608166	7	16733	32362.5519	137	1
8_MACS_peak_27365_lociStitched	chr7	130622873	130647376	8	15543	40552.465	138	1
3_MACS_peak_18317_lociStitched	chr3	9432998	9448217	3	14221	47477.1924	139	1
7_MACS_peak_19385_lociStitched	chr3	112176776	112202566	7	17734	21787.392	140	1
3_MACS_peak_7796_lociStitched	chr14	23018295	23040351	3	16601	32669.3472	141	1
1_MACS_peak_12734_lociStitched	chr18	60821902	60831393	1	9492	62912.9917	142	1
1_MACS_peak_11881_lociStitched	chr17	62492328	62504669	1	12342	54531.1767	143	1
2_MACS_peak_17965_lociStitched	chr22	29183145	29199281	2	15660	38573.108	144	1
1_MACS_peak_4428_lociStitched	chr11	58339462	58348948	1	9487	62418.8286	145	1
4_MACS_peak_13265_lociStitched	chr19	13943920	13959130	4	12157	54675.387	146	1
1_MACS_peak_11444_lociStitched	chr17	37922384	37938497	1	16114	34565.6076	148	1
3_MACS_peak_6973_lociStitched	chr12	122232184	122250588	3	10594	58924.0868	149	1
1_MACS_peak_2643_lociStitched	chr1	228268648	228280525	1	11878	54806.4165	150	1
3_MACS_peak_17284_lociStitched	chr20	52194812	52211838	3	15294	39061.0492	151	1
2_MACS_peak_13628_lociStitched	chr19	39888289	39903136	2	13253	48996.5847	152	1
2_MACS_peak_7259_lociStitched	chr13	35731316	35748859	2	17352	19932.3566	153	1
4_MACS_peak_24531_lociStitched	chr6	44213415	44234049	4	14737	41358.7896	154	1
3_MACS_peak_11597_lociStitched	chr17	44215237	44235511	3	16913	22530.4962	155	1
4_MACS_peak_28306_lociStitched	chr8	81046140	81064204	4	16231	27735.4656	156	1
4_MACS_peak_2332_lociStitched	chr1	204366924	204382094	4	12031	51204.818	157	1
3_MACS_peak_1363_lociStitched	chr1	145603950	145622548	3	11720	51252.3684	158	1
1_MACS_peak_21179_lociStitched	chr4	78732930	78743956	1	11027	53353.7114	159	1
3_MACS_peak_17020_lociStitched	chr20	34318782	34332965	3	10753	54069.8509	160	1
3_MACS_peak_22975_lociStitched	chr5	86408555	86423038	3	12242	48835.2277	161	1
3_MACS_peak_19224_lociStitched	chr3	98479772	98496995	3	16196	22641.3558	162	1
1_MACS_peak_23501_lociStitched	chr5	142771704	142785943	1	14240	37763.2519	163	1
4_MACS_peak_25471_lociStitched	chr6	136601799	136612767	4	10933	52019.0304	165	1
3_MACS_peak_14200_lociStitched	chr2	11883910	11898357	3	13248	42375.9404	166	1
3_MACS_peak_6172_lociStitched	chr12	57064525	57083896	3	12052	46302.5013	167	1
2_MACS_peak_21790_lociStitched	chr4	141662723	141679336	2	15114	28743.8126	168	1
2_MACS_peak_11576_lociStitched	chr17	43297107	43313020	2	12594	43584.1157	169	1
4_MACS_peak_7313_lociStitched	chr13	41576896	41594273	4	15298	26581.5969	170	1
3_MACS_peak_21900_lociStitched	chr4	153443513	153460861	3	14716	31137.9252	171	1
4_MACS_peak_28758_lociStitched	chr8	124037866	124055402	4	13804	36895.744	172	1
5_MACS_peak_4490_lociStitched	chr11	62305923	62328910	5	15331	25278.8039	173	1
3_MACS_peak_4791_lociStitched	chr11	74659109	74675482	3	15002	28161.56	174	1
1_MACS_peak_20275_lociStitched	chr3	185643892	185656547	1	12656	42500.552	175	1
3_MACS_peak_10102_lociStitched	chr16	11874456	11893017	3	13703	36427.8186	176	1
5_MACS_peak_25448_lociStitched	chr6	135319979	135344045	5	15193	25466.6412	177	1
4_MACS_peak_1614_lociStitched	chr1	155899904	155922647	4	14046	34248.6837	178	1
1_MACS_peak_24812_lociStitched	chr6	74224190	74234311	1	10122	51225.4173	179	1
4_MACS_peak_23030_lociStitched	chr5	88595839	88616777	4	12292	43134.3738	180	1
3_MACS_peak_30623_lociStitched	chrX	45612669	45630233	3	15320	23330.2612	181	1
4_MACS_peak_21509_lociStitched	chr4	113191382	113210656	4	14578	29491.1474	182	1
4_MACS_peak_361_lociStitched	chr1	26436951	26453761	4	14230	31454.872	183	1
5_MACS_peak_26400_lociStitched	chr7	44656501	44680652	5	14481	29601.8807	184	1
2_MACS_peak_29719_lociStitched	chr9	91924298	91935982	2	11567	44954.19	185	1
4_MACS_peak_2338_lociStitched	chr1	204474982	204492101	4	11684	44317.6672	186	1
5_MACS_peak_24142_lociStitched	chr6	27088421	27115809	5	13710	33040.8832	187	1
1_MACS_peak_6175_lociStitched	chr12	57105828	57120283	1	14456	27103.125	188	1
3_MACS_peak_24017_lociStitched	chr6	16752252	16767199	3	11708	42969.6356	191	1
4_MACS_peak_351_lociStitched	chr1	25869799	25890440	4	15126	19703.8986	192	1
4_MACS_peak_23999_lociStitched	chr6	16503351	16522423	4	14929	21467.4432	193	1
2_MACS_peak_6040_lociStitched	chr12	51312116	51327712	2	14322	26843.8352	194	1
3_MACS_peak_5971_lociStitched	chr12	48196279	48214681	3	13850	30287.8518	195	1
1_MACS_peak_27353_lociStitched	chr7	129586092	129593198	1	7107	55740.1746	196	1
6_MACS_peak_1072_lociStitched	chr1	93409194	93428985	6	14692	22605.2802	197	1
3_MACS_peak_6020_lociStitched	chr12	50134585	50151508	3	12896	35563.6845	198	1
2_MACS_peak_1651_lociStitched	chr1	156708940	156722645	2	11888	40289.959	199	1
3_MACS_peak_6546_lociStitched	chr12	92525638	92541013	3	13477	31381.9125	200	1
8_MACS_peak_19504_lociStitched	chr3	121546597	121574557	8	14710	20514.252	201	1
4_MACS_peak_20124_lociStitched	chr3	176902407	176920412	4	11814	40244.776	202	1
7_MACS_peak_9067_lociStitched	chr15	40834877	40862680	7	14374	23574.1637	203	1
1_MACS_peak_22687_lociStitched	chr5	56467234	56475999	1	8766	50875.566	204	1
3_MACS_peak_24092_lociStitched	chr6	26020075	26034534	3	9953	47208.635	205	1
5_MACS_peak_24295_lociStitched	chr6	31783347	31805763	5	13427	30732.336	206	1
1_MACS_peak_15909_lociStitched	chr2	175453478	175464448	1	10971	43316.142	207	1
1_MACS_peak_6592_lociStitched	chr12	94597520	94605341	1	7822	52831.6371	208	1
2_MACS_peak_1555_lociStitched	chr1	154296799	154307957	2	9337	48780.5444	209	1
7_MACS_peak_17780_lociStitched	chr21	45552674	45580337	7	14296	23311.6101	210	1
5_MACS_peak_28538_lociStitched	chr8	101948164	101966803	5	11709	39520.2717	211	1
4_MACS_peak_8366_lociStitched	chr14	69255331	69267852	4	8734	49872.3951	212	1
2_MACS_peak_1717_lociStitched	chr1	160669754	160683931	2	12932	32534.7973	213	1
2_MACS_peak_22215_lociStitched	chr4	186390104	186405342	2	11241	41195.933	214	1
3_MACS_peak_26472_lociStitched	chr7	50343612	50362120	3	12242	36153.5272	215	1
4_MACS_peak_25803_lociStitched	chr6	160389273	160406503	4	13580	27121.743	216	1
9_MACS_peak_8742_lociStitched	chr14	100821139	100843791	9	12845	32222.47	217	1
2_MACS_peak_12032_lociStitched	chr17	74257557	74269426	2	11626	38757.0326	218	1
4_MACS_peak_1713_lociStitched	chr1	160641569	160660673	4	14428	18658.8768	219	1
1_MACS_peak_21439_lociStitched	chr4	105404393	105417577	1	13185	29612.5824	220	1
2_MACS_peak_1682_lociStitched	chr1	159035523	159048550	2	10763	41872.6861	221	1
4_MACS_peak_20295_lociStitched	chr3	186703414	186721579	4	13435	26944.1445	222	1
2_MACS_peak_30101_lociStitched	chr9	127622291	127638368	2	11114	39715.0131	223	1
2_MACS_peak_2207_lociStitched	chr1	197738998	197748776	2	9630	45099.0694	224	1
5_MACS_peak_29861_lociStitched	chr9	101982019	101999533	5	12006	34894.8936	225	1
4_MACS_peak_11600_lociStitched	chr17	44252737	44272751	4	12130	34143.884	226	1
5_MACS_peak_6768_lociStitched	chr12	109010475	109031528	5	13731	22610.922	227	1
2_MACS_peak_23347_lociStitched	chr5	131790239	131804030	2	13439	24859.6566	229	1
5_MACS_peak_2550_lociStitched	chr1	223899580	223922739	5	13780	19592.514	230	1
1_MACS_peak_1581_lociStitched	chr1	154971025	154980033	1	9009	45661.552	231	1
4_MACS_peak_8993_lociStitched	chr15	34617353	34635672	4	12301	31351.1366	233	1
3_MACS_peak_1559_lociStitched	chr1	154375422	154394465	3	12491	30015.5766	234	1
2_MACS_peak_15688_lociStitched	chr2	157188012	157200402	2	8771	45970.617	236	1
2_MACS_peak_23256_lociStitched	chr5	118667670	118681591	2	13261	23217.4438	237	1
3_MACS_peak_2018_lociStitched	chr1	183438688	183452108	3	10832	38100.722	238	1
3_MACS_peak_8299_lociStitched	chr14	63936304	63952022	3	13200	23578.5718	239	1
1_MACS_peak_12704_lociStitched	chr18	56806345	56817125	1	10781	38107.3	240	1
3_MACS_peak_4874_lociStitched	chr11	82772745	82790814	3	12215	30487.8237	241	1
2_MACS_peak_28052_lociStitched	chr8	54925372	54935614	2	10065	40919.8626	242	1
3_MACS_peak_24287_lociStitched	chr6	31694861	31708951	3	10836	37656.934	243	1
1_MACS_peak_7252_lociStitched	chr13	35514703	35527242	1	12540	27806.4864	244	1
1_MACS_peak_22794_lociStitched	chr5	68663298	68672940	1	9643	42055.5114	245	1
3_MACS_peak_1790_lociStitched	chr1	162530424	162549263	3	12234	29547.0876	246	1
3_MACS_peak_14654_lociStitched	chr2	48123671	48135440	3	10303	39429.6807	247	1
5_MACS_peak_20836_lociStitched	chr4	39344951	39368882	5	12388	28272.0834	248	1
3_MACS_peak_1720_lociStitched	chr1	160703314	160718321	3	12144	29472.2473	249	1
1_MACS_peak_11940_lociStitched	chr17	66449631	66459512	1	9882	40203.8128	250	1
5_MACS_peak_4543_lociStitched	chr11	63992881	64015103	5	11022	35004.0944	252	1
2_MACS_peak_25791_lociStitched	chr6	159453937	159466887	2	9824	39980.535	253	1
5_MACS_peak_1658_lociStitched	chr1	157475133	157496680	5	11746	30497.6238	254	1
3_MACS_peak_2593_lociStitched	chr1	226172144	226188485	3	11683	30216.1431	257	1
2_MACS_peak_25158_lociStitched	chr6	108878489	108889042	2	10470	36395.1864	259	1
2_MACS_peak_14560_lociStitched	chr2	43445081	43456841	2	11750	29514.072	260	1
2_MACS_peak_5211_lociStitched	chr11	118655631	118664174	2	8299	44028.0591	261	1
2_MACS_peak_19392_lociStitched	chr3	112207644	112220141	2	12106	26597.3651	262	1
2_MACS_peak_2806_lociStitched	chr1	241790043	241805610	2	11358	31320.804	263	1
5_MACS_peak_21235_lociStitched	chr4	83273564	83296813	5	12058	26827.0211	264	1
1_MACS_peak_2656_lociStitched	chr1	228673632	228680045	1	6414	48495.106	265	1
4_MACS_peak_19190_lociStitched	chr3	96530801	96545857	4	12651	21677.6288	266	1
2_MACS_peak_9269_lociStitched	chr15	55568099	55583440	2	11540	29598.9254	267	1
2_MACS_peak_2311_lociStitched	chr1	203267334	203281277	2	11750	28209.4776	268	1
2_MACS_peak_29739_lociStitched	chr9	94173173	94187158	2	9890	37635.0335	269	1
3_MACS_peak_26093_lociStitched	chr7	18534381	18550177	3	10754	33503.316	270	1
3_MACS_peak_30149_lociStitched	chr9	130532012	130549868	3	10110	36442.3104	271	1
3_MACS_peak_12043_lociStitched	chr17	74721513	74735205	3	10152	36256.416	272	1
6_MACS_peak_12611_lociStitched	chr18	48707817	48725221	6	11679	28051.7672	273	1
3_MACS_peak_8016_lociStitched	chr14	39734183	39746543	3	8508	42096.924	274	1
3_MACS_peak_9251_lociStitched	chr15	52965050	52976842	3	10754	32958.64	275	1
4_MACS_peak_3964_lociStitched	chr11	3874509	3893337	4	12469	21145.7268	276	1
1_MACS_peak_18461_lociStitched	chr3	23846891	23855444	1	8554	41642.8464	277	1
2_MACS_peak_30828_lociStitched	chrX	70751164	70764424	2	12025	24301.602	278	1
3_MACS_peak_19828_lociStitched	chr3	150316168	150329422	3	12354	21509.9166	279	1
1_MACS_peak_19901_lociStitched	chr3	156869402	156879847	1	10446	33745.706	280	1
5_MACS_peak_4089_lociStitched	chr11	16962194	16985157	5	11680	26352.3388	281	1
1_MACS_peak_1353_lociStitched	chr1	145434286	145444900	1	10615	32597.7168	282	1
3_MACS_peak_19662_lociStitched	chr3	133290716	133305887	3	9660	36871.5984	283	1
3_MACS_peak_19675_lociStitched	chr3	135904615	135917534	3	10990	30428.1207	285	1
3_MACS_peak_25040_lociStitched	chr6	96023158	96037384	3	9918	35730.0216	286	1
4_MACS_peak_12914_lociStitched	chr19	1258282	1277278	4	9866	35830.2552	287	1
3_MACS_peak_18909_lociStitched	chr3	57568131	57585576	3	10799	31247.484	288	1
2_MACS_peak_29255_lociStitched	chr9	21985781	21996262	2	9471	37342.7549	289	1
1_MACS_peak_9293_lociStitched	chr15	57208955	57218145	1	9191	38402.253	290	1
3_MACS_peak_24412_lociStitched	chr6	36559798	36579374	3	9906	35493.2456	291	1
1_MACS_peak_264_lociStitched	chr1	21614641	21624030	1	9390	37304.3748	292	1
3_MACS_peak_25179_lociStitched	chr6	109187150	109207500	3	12075	22041.085	293	1
4_MACS_peak_25211_lociStitched	chr6	111195029	111209111	4	11557	26020.7196	294	1
2_MACS_peak_28820_lociStitched	chr8	126441141	126452928	2	10710	31156.5771	295	1
4_MACS_peak_27978_lociStitched	chr8	42742137	42755552	4	12212	20750.322	296	1
4_MACS_peak_5947_lociStitched	chr12	46754091	46767697	4	11863	23565.592	298	1
2_MACS_peak_13864_lociStitched	chr19	49375011	49384449	2	6374	46077.2598	299	1
5_MACS_peak_19601_lociStitched	chr3	128891589	128908120	5	11544	25317.2265	301	1
1_MACS_peak_7391_lociStitched	chr13	49548989	49558512	1	9524	35933.1359	302	1
4_MACS_peak_25182_lociStitched	chr6	109214305	109228751	4	11772	23113.6	303	1
2_MACS_peak_1573_lociStitched	chr1	154908183	154917078	2	6811	44300.658	304	1
1_MACS_peak_12055_lociStitched	chr17	75135839	75145960	1	10122	32797.1005	305	1
2_MACS_peak_13244_lociStitched	chr19	13043341	13058483	2	11910	21259.368	306	1
1_MACS_peak_15173_lociStitched	chr2	87765002	87776886	1	11885	20849.2896	307	1
1_MACS_peak_27104_lociStitched	chr7	108208769	108217565	1	8797	37554.522	310	1
1_MACS_peak_6194_lociStitched	chr12	57909117	57918762	1	9646	34008.27	311	1
2_MACS_peak_22180_lociStitched	chr4	185560116	185571640	2	11214	24897.602	313	1
1_MACS_peak_29511_lociStitched	chr9	66454573	66461927	1	7355	41730.273	314	1
3_MACS_peak_25192_lociStitched	chr6	109403867	109417396	3	11160	25249.1727	315	1
2_MACS_peak_16387_lociStitched	chr2	219081108	219096563	2	11647	21463.904	316	1
1_MACS_peak_17186_lociStitched	chr20	45976449	45987185	1	10737	27884.6128	317	1
4_MACS_peak_11811_lociStitched	chr17	57770836	57786386	4	11271	24167.81	318	1
2_MACS_peak_9152_lociStitched	chr15	45001780	45012377	2	9355	34637.3542	319	1
2_MACS_peak_2597_lociStitched	chr1	226248995	226255475	2	6390	43908.48	320	1
