GENE_ID	locusLine	bin_1_MM8.jin.bam
NM_002093	chr3(.):119535801-119818264	0.1523
NM_017554	chr3(.):122394671-122454687	0.344
NM_001134422	chr3(.):133287433-133314118	0.9066
NM_001134423	chr3(.):133288300-133314118	0.9359
NM_006506	chr3(.):141200925-141336197	0.1947
NM_001080412	chr3(.):141038054-141173632	1.0663
NM_019001	chr3(.):142020448-142171853	0.1639
NM_005067	chr3(.):150453909-150486263	0.7211
NM_001190242	chr3(.):159969773-160106554	0.0686
NM_001190241	chr3(.):159969773-160122320	0.1548
NM_024665	chr3(.):176733541-176920048	0.1769
NM_017644	chr3(.):183348410-183407304	0.3145
NM_173216	chr3(.):186643314-186801341	0.5983
NM_003032	chr3(.):186734664-186801341	0.4745
NM_032773	chr3(.):197513144-197603456	0.1592
NM_015453	chr3(.):9399716-9433475	0.1361
NM_001080517	chr3(.):9434402-9524838	0.2937
NM_032492	chr3(.):9927270-9941031	0.6952
NM_153483	chr3(.):9939295-9963084	0.0912
NM_153480	chr3(.):9939511-9963084	0.0919
NM_015513	chr3(.):9970523-9992097	0.6758
NM_001031717	chr3(.):9970524-9992097	0.6758
NM_207351	chr3(.):9982225-9999078	0.0888
NM_031899	chr3(.):39133090-39154130	0.3799
NM_145755	chr3(.):39144151-39185394	0.2728
NM_194293	chr3(.):39219706-39239077	0.1671
NM_001198621	chr3(.):39219705-39239085	0.1671
NM_014240	chr3(.):45631322-45727755	0.3766
NM_199074	chr3(.):49052907-49065926	1.4037
NM_199073	chr3(.):49053617-49065926	1.4811
NM_177939	chr3(.):49022340-49049581	0.5456
NM_018031	chr3(.):49039636-49058386	0.8976
NM_000884	chr3(.):49056761-49071875	1.2806
NM_018114	chr3(.):49047434-49063467	1.1306
NM_199070	chr3(.):49054073-49065926	1.5308
NM_001009996	chr3(.):49047434-49061017	1.3031
NR_029690	chr3(.):49053050-49063142	1.7439
NR_029948	chr3(.):49052580-49062667	1.7388
NM_001640	chr3(.):49706434-49725934	0.254
NM_022064	chr3(.):49721989-49763962	0.5906
NM_198722	chr3(.):49749266-49762238	1.2365
NM_020998	chr3(.):49716379-49731196	0.3515
NM_021971	chr3(.):49753931-49766384	1.4587
NM_006764	chr3(.):50320162-50335026	0.3754
NM_153282	chr3(.):50332319-50346004	0.3375
NM_153281	chr3(.):50332319-50354812	0.2453
NM_007275	chr3(.):50357340-50370668	0.7094
NM_012191	chr3(.):50328832-50341712	0.706
NM_003773	chr3(.):50350220-50365281	0.451
NM_006545	chr3(.):50379918-50393486	0.4015
NM_007182	chr3(.):50362216-50383367	1.0965
NM_007022	chr3(.):50383296-50396496	0.5439
NM_007024	chr3(.):50387179-50401939	0.7003
NM_015896	chr3(.):50373536-50388156	1.3391
NM_170712	chr3(.):50362216-50380664	1.2446
NM_170713	chr3(.):50362216-50379895	1.2949
NM_020163	chr3(.):52462267-52484043	0.0863
NM_007184	chr3(.):52484523-52532088	0.2335
NM_173341	chr3(.):52439526-52462657	0.6512
NM_004656	chr3(.):52430024-52449009	0.7778
NM_003280	chr3(.):52480106-52493057	0.6473
NM_052859	chr3(.):53117500-53169470	0.3805
NM_177966	chr3(.):57536980-57552768	0.5786
NM_001660	chr3(.):57552089-57588215	0.4007
NM_031419	chr3(.):101563357-101584869	0.7422
NM_001005474	chr3(.):101541833-101584869	0.5889
NM_025146	chr3(.):113432840-113470096	0.5039
NM_001145417	chr3(.):135862759-135918310	0.3755
NM_018133	chr3(.):135862759-135919688	0.3691
NM_014779	chr3(.):150121787-150182615	0.249
NR_034007	chr3(.):156794455-156845791	0.3938
NM_020307	chr3(.):156860585-156883482	1.2808
NM_173084	chr3(.):160148290-160172626	0.1477
NR_029663	chr3(.):160117375-160127473	1.2681
NM_005496	chr3(.):160113346-160157741	0.4227
NM_001002800	chr3(.):160112429-160157741	0.4159
NR_029525	chr3(.):160117532-160127613	1.2311
NR_027622	chr3(.):169656771-169689522	0.7836
NR_024409	chr3(.):169667014-169689522	0.8483
NM_003262	chr3(.):169679579-169721161	0.5144
NM_005781	chr3(.):195585235-195640880	0.5195
NM_001010938	chr3(.):195585235-195627432	0.1771
NM_014687	chr3(.):197393258-197468773	0.3907
NM_001145642	chr3(.):197393313-197481568	0.4736
NR_027840	chr3(.):197472260-197516317	0.3423
NM_032288	chr3(.):197471623-197516317	0.338
NM_001011537	chr3(.):197471423-197516317	0.3374
NM_144571	chr4(.):78629540-78745544	0.2063
NM_001008388	chr4(.):103785134-103818963	0.3214
NM_004310	chr4(.):40193526-40251281	0.4644
NM_018177	chr4(.):40053523-40162019	0.2014
NM_033632	chr4(.):153237409-153461172	0.2429
NM_002199	chr4(.):185303875-185400726	0.4752
NM_182485	chr4(.):14999297-15076777	0.2758
NR_027277	chr4(.):40039536-40063819	0.7032
NM_020236	chr4(.):78778804-78878944	0.1311
NM_003998	chr4(.):103417485-103543459	0.3853
NM_181891	chr4(.):103712132-103753708	0.5069
NM_181890	chr4(.):103712132-103795032	0.385
NM_181892	chr4(.):103712132-103753340	0.5105
NM_003340	chr4(.):103712132-103754105	0.5039
NM_181893	chr4(.):103712132-103795003	0.3851
NM_181889	chr4(.):103712132-103754307	0.5017
NM_024574	chr4(.):121951781-121998673	0.4109
NR_033797	chr4(.):153452415-153465415	1.7885
NR_036092	chr4(.):153405478-153415568	0.267
NM_152680	chr4(.):153542265-153606317	0.4782
NM_021928	chr4(.):177236089-177258396	0.6247
NM_002372	chr5(.):109020155-109208429	0.2212
NM_001131005	chr5(.):88009057-88204922	0.5644
NM_002397	chr5(.):88009057-88184283	0.5783
NM_001193349	chr5(.):88009057-88124744	0.4166
NM_001892	chr5(.):148869844-148936007	0.3087
NM_015315	chr5(.):154087461-154202163	0.2498
NM_005885	chr5(.):10348827-10440491	0.2411
NM_133433	chr5(.):36871860-37070921	0.1311
NM_152756	chr5(.):38933021-39079501	0.2124
NM_001178055	chr5(.):49956732-50147356	0.1844
NM_024615	chr5(.):49957771-50147356	0.1852
NM_022913	chr5(.):56464774-56565506	0.3459
NM_001127235	chr5(.):56466274-56565506	0.3501
NM_006633	chr5(.):75694148-76008957	0.2948
NR_027435	chr5(.):90671163-90721532	0.9147
NM_002064	chr5(.):95144552-95163577	1.0108
NM_012081	chr5(.):95215801-95302775	0.5782
NM_005575	chr5(.):96266345-96370115	0.187
NM_175920	chr5(.):96289155-96370115	0.0784
NM_001163315	chr5(.):107189733-107722799	0.1163
NM_016340	chr5(.):130754613-130975929	0.1619
NM_001164390	chr5(.):130794307-130975929	0.1794
NM_001038702	chr5(.):130594701-130735382	0.309
NM_001164389	chr5(.):130766516-130975929	0.166
NM_003060	chr5(.):131700400-131736306	0.2432
NM_020199	chr5(.):133286197-133309406	0.3052
NM_017415	chr5(.):136948188-137076779	0.1139
NM_018924	chr5(.):140744961-140897546	0.1984
NM_018922	chr5(.):140724827-140897546	0.1824
NM_018915	chr5(.):140713353-140897546	0.1755
NM_018916	chr5(.):140718600-140897546	0.1787
NM_018912	chr5(.):140705251-140897546	0.1756
NM_003736	chr5(.):140762451-140897546	0.2148
NM_018923	chr5(.):140734702-140897546	0.1902
NM_018920	chr5(.):140757466-140897546	0.2091
NM_018918	chr5(.):140738897-140897546	0.1936
NM_018917	chr5(.):140729767-140897546	0.1858
NM_018919	chr5(.):140748650-140897546	0.2013
NM_001020825	chr5(.):142652495-142788254	0.2134
NM_001018076	chr5(.):142652495-142789045	0.2122
NM_001018075	chr5(.):142652495-142820077	0.1859
NM_014757	chr5(.):179154850-179209287	0.2182
NM_002406	chr5(.):180212540-180235048	0.7248
NM_001114619	chr5(.):180212540-180235902	0.7132
NM_001114618	chr5(.):180212540-180241817	0.835
NM_001114617	chr5(.):180212540-180242137	0.8275
NM_001145161	chr5(.):6443735-6501834	0.5946
NM_138809	chr5(.):10272706-10313168	0.0886
NM_022130	chr5(.):32119823-32179425	0.5223
NM_006713	chr5(.):32580604-32609185	1.0196
NM_001014279	chr5(.):43034181-43045447	1.0008
NR_034085	chr5(.):43011149-43023913	0.8097
NR_015447	chr5(.):43037235-43050370	0.887
NM_005921	chr5(.):56105899-56196978	0.3976
NM_001127236	chr5(.):56504900-56565506	0.1037
NM_152405	chr5(.):78526924-78628038	0.3366
NM_020801	chr5(.):90659540-90684149	1.8033
NR_026936	chr5(.):95182935-95200836	0.6662
NM_001270	chr5(.):98185907-98267238	0.3291
NR_036530	chr5(.):98259837-98271713	1.9864
NM_014819	chr5(.):108665409-108750675	0.3048
NM_020177	chr5(.):114851607-114885591	0.5406
NR_036052	chr5(.):118305280-118315362	0.0782
NM_005573	chr5(.):126107314-126177712	0.3922
NM_001198557	chr5(.):126107844-126177712	0.3949
NR_037500	chr5(.):131696181-131706291	0.5102
NM_001013717	chr5(.):131741672-131803059	0.9628
NM_017665	chr5(.):132327677-132367240	0.1241
NM_002154	chr5(.):132382661-132445709	0.3615
NR_036625	chr5(.):133302565-133345657	0.4718
NM_003374	chr5(.):133302565-133345824	0.4701
NM_170679	chr5(.):133487081-133517724	0.4647
NM_002715	chr5(.):133527147-133566950	0.6698
NR_037434	chr5(.):133556447-133566543	2.3479
NM_015288	chr5(.):133856797-133923918	0.4587
NM_006805	chr5(.):137082072-137095039	1.5741
NR_002713	chr5(.):137131881-137151439	0.078
NM_016480	chr5(.):138672518-138710409	0.2267
NM_194296	chr5(.):138727455-138744776	0.43
NM_152686	chr5(.):138740891-138780214	0.6139
NM_152685	chr5(.):138697884-138724039	0.2522
NM_001033112	chr5(.):138673133-138710409	0.2286
NM_001161546	chr5(.):138722634-138735885	1.2262
NM_016459	chr5(.):138718256-138730605	1.5348
NM_016463	chr5(.):139023300-139067680	1.0082
NM_032088	chr5(.):140766482-140897546	0.2186
NM_032406	chr5(.):140859740-140872356	0.1945
NM_032407	chr5(.):140863807-140876444	0.2285
NM_018925	chr5(.):140772694-140897546	0.2237
NM_032092	chr5(.):140795536-140897546	0.2338
NM_003735	chr5(.):140805157-140897546	0.2466
NM_018921	chr5(.):140777519-140897546	0.2295
NM_018929	chr5(.):140863807-140897546	0.5321
NM_018913	chr5(.):140787742-140897546	0.236
NM_002588	chr5(.):140850568-140897546	0.4255
NM_018926	chr5(.):140782769-140897546	0.2309
NM_018928	chr5(.):140859740-140897546	0.4816
NM_018927	chr5(.):140792281-140897546	0.239
NM_001001669	chr5(.):148956134-149019527	0.1409
NM_006058	chr5(.):150404505-150465997	0.4569
NM_001142556	chr5(.):162882516-162923953	0.2679
NM_145266	chr5(.):162875585-162892143	0.5418
NM_182796	chr5(.):162925230-162951328	0.5813
NM_013283	chr5(.):162927584-162951328	0.6296
NM_004417	chr5(.):172190092-172203203	3.4509
NM_030627	chr5(.):173310330-173392313	0.4717
NM_001164444	chr5(.):179100558-179112975	0.483
NM_001746	chr5(.):179120929-179163639	0.6697
NR_031598	chr5(.):179220277-179230346	0.5742
NM_145867	chr5(.):179215985-179228513	0.4618
NM_003900	chr5(.):179242841-179270077	1.2229
NM_016175	chr5(.):179259265-179290840	0.2357
NM_054013	chr5(.):179219597-179234875	0.8427
NM_014275	chr5(.):179219597-179238952	0.6771
NM_001142298	chr5(.):179228387-179270077	0.9861
NM_001142299	chr5(.):179229002-179270077	0.9996
NR_027183	chr5(.):180251958-180267726	0.9365
NM_152283	chr5(.):180269610-180293286	0.2112
NM_005907	chr6(.):119494266-119675926	0.2149
NM_001195286	chr6(.):386738-416443	0.7888
NR_037616	chr6(.):7876482-8069647	0.5782
NM_002114	chr6(.):12007723-12170232	0.2204
NM_000332	chr6(.):16294342-16766721	0.1993
NM_001090	chr6(.):30534169-30564309	0.1704
NM_016021	chr6(.):90031343-90067619	0.765
NM_003800	chr6(.):89314988-89678348	0.0988
NM_001455	chr6(.):108877068-109010971	0.3548
NM_201559	chr6(.):108876025-109010971	0.3528
NM_002912	chr6(.):111615233-111809414	0.1187
NM_006734	chr6(.):143067603-143271338	0.3978
NM_206855	chr6(.):163830674-164004628	0.1343
NM_020185	chr6(.):287100-356355	0.9023
NM_001145549	chr6(.):7876482-7915310	1.7383
NM_030810	chr6(.):7876482-7916047	1.7322
NM_030939	chr6(.):24700089-24724403	0.6267
NM_003526	chr6(.):26118694-26129132	1.449
NM_139006	chr6(.):26082508-26100469	0.0834
NM_138720	chr6(.):26153348-26176576	0.653
NM_005321	chr6(.):26151558-26162343	0.8476
NM_003512	chr6(.):26119372-26129918	1.4346
NM_003542	chr6(.):26099175-26109565	0.1126
NM_005323	chr6(.):26102639-26113364	0.1094
NM_021066	chr6(.):27777079-27787518	0.3112
NM_003536	chr6(.):27772841-27783314	0.4528
NM_003509	chr6(.):27770976-27781445	0.3538
NM_003519	chr6(.):27770256-27780709	0.3444
NM_003521	chr6(.):27777821-27788267	0.2878
NM_003520	chr6(.):27801439-27811888	1.2507
NM_003511	chr6(.):27828106-27838576	0.2223
NM_003533	chr6(.):27834622-27845099	0.0729
NM_003510	chr6(.):27800657-27811117	1.2523
NM_003541	chr6(.):27793951-27804305	0.2025
NM_005322	chr6(.):27829569-27840359	0.2253
NM_021968	chr6(.):27786902-27797258	0.1447
NM_003546	chr6(.):27835925-27846289	0.0489
NM_001031722	chr6(.):30589662-30619598	0.2209
NR_033823	chr6(.):30589612-30619598	0.2209
NM_001161376	chr6(.):30609815-30625987	0.2814
NM_002714	chr6(.):30563181-30590020	0.7868
NM_014046	chr6(.):30580485-30599174	1.1335
NR_030615	chr6(.):30547108-30557194	0.0404
NM_006120	chr6(.):32911390-32925899	0.0484
NM_002119	chr6(.):32966959-32982389	0.0448
NM_002118	chr6(.):32897405-32913847	0.0498
NM_005104	chr6(.):32931436-32954282	1.3265
NM_001113182	chr6(.):32933664-32954282	1.4627
NM_001199455	chr6(.):32934371-32954282	1.51
NM_001199456	chr6(.):32935860-32954282	1.595
NM_003192	chr6(.):42707233-42718884	0.6409
NM_015349	chr6(.):42783793-42841296	0.062
NM_001171629	chr6(.):43732945-43759223	0.5549
NM_001402	chr6(.):74220472-74235755	1.0843
NM_080743	chr6(.):89800677-89832800	0.0812
NM_006813	chr6(.):89785428-89799879	2.1723
NM_002043	chr6(.):89962238-90029967	0.1194
NM_182907	chr6(.):106541814-106562811	0.752
NM_001198	chr6(.):106529194-106562814	1.2509
NR_034109	chr6(.):111799674-111928497	0.173
NR_034111	chr6(.):111799674-111829811	0.444
NR_034110	chr6(.):111799674-111904383	0.173
NM_001099286	chr6(.):136547167-136576449	0.0778
NM_001077441	chr6(.):136573000-136615989	0.7334
NM_006079	chr6(.):139688396-139700785	1.2444
NM_001168389	chr6(.):139688396-139700350	1.2877
NM_001168388	chr6(.):139688396-139700499	1.2728
NM_003379	chr6(.):159181772-159244340	0.4446
NM_001111077	chr6(.):159181772-159245456	0.439
NR_028496	chr6(.):159257157-159283664	0.1972
NM_152133	chr6(.):159451026-159471184	0.8683
NM_031924	chr6(.):159393265-159426198	0.1061
NM_138810	chr6(.):159454943-159471184	1.0016
NR_037593	chr6(.):163829096-163839982	1.1401
NM_178425	chr7(.):18530884-19041992	0.151
NM_058176	chr7(.):18530884-18998939	0.1602
NM_178423	chr7(.):18530368-19041992	0.1509
NM_030796	chr7(.):55533305-55645200	0.6204
NM_005746	chr7(.):105883731-105930638	0.3784
NM_001145354	chr7(.):130789854-131186398	0.2308
NM_022740	chr7(.):139241315-139482693	0.3585
NM_170606	chr7(.):151827009-152138090	0.1768
NM_138426	chr7(.):8003422-8133709	0.414
NM_014707	chr7(.):18530368-18713465	0.3335
NM_003718	chr7(.):39984958-40141733	0.1286
NM_017984	chr7(.):99993494-100031302	0.6
NM_182931	chr7(.):104649636-104759532	0.5532
NM_012257	chr7(.):106804459-106847974	0.5323
NM_003344	chr7(.):129467994-129597789	0.3153
NR_015431	chr7(.):130623918-130798562	0.3585
NR_024153	chr7(.):130623918-130796789	0.3611
NM_014149	chr7(.):134863589-134901316	0.1753
NM_194071	chr7(.):137554724-137691846	0.4493
NM_001166254	chr7(.):139473046-139725125	0.2399
NM_018051	chr7(.):158644268-158743883	0.1099
NM_020728	chr7(.):158518688-158627319	0.3817
NM_015483	chr7(.):32902777-32936468	0.3836
NM_024315	chr7(.):86820477-86854031	0.8903
NM_198901	chr7(.):87829431-87861308	0.4549
NM_003130	chr7(.):87829431-87854393	0.5659
NM_030935	chr7(.):100059141-100081902	0.2084
NM_145030	chr7(.):100027911-100039094	0.6533
NM_019606	chr7(.):100022253-100036749	1.638
NM_001194992	chr7(.):100021412-100036749	1.5551
NM_001004323	chr7(.):100049237-100066894	0.0814
NR_027374	chr7(.):104530074-104572092	0.1117
NR_024586	chr7(.):104645988-104659588	3.7274
NM_018295	chr7(.):134827765-134855967	1.0316
NR_024185	chr7(.):134845531-134860532	1.0184
NM_004911	chr7(.):148695153-148730782	0.4528
NM_005614	chr7(.):151158097-151222010	0.4395
NR_002935	chr7(.):152128979-152145100	0.9327
NR_027387	chr7(.):152156208-152167630	0.519
NM_152271	chr8(.):12574405-12617992	0.3379
NM_001135733	chr8(.):95933199-95966615	1.1449
NM_178812	chr8(.):98651406-98747488	0.2715
NM_014943	chr8(.):123788900-123991755	0.1742
NR_037492	chr8(.):12579740-12589813	0.0487
NR_037495	chr8(.):12579745-12589808	0.0487
NM_052937	chr8(.):52725139-52816735	0.2299
NM_001105539	chr8(.):81393447-81439610	0.4584
NM_001135699	chr8(.):101925803-101970221	0.4024
NM_001135700	chr8(.):101925803-101968560	0.4162
NM_145690	chr8(.):101925803-101969357	0.4096
NM_003406	chr8(.):101925803-101970623	0.3988
NM_001135702	chr8(.):101925803-101967799	0.4237
NM_001042510	chr8(.):102204265-102222960	0.7527
NM_001042511	chr8(.):102204265-102222873	0.7562
NM_025195	chr8(.):126437562-126455644	4.516
NM_002467	chr8(.):128743314-128758680	1.3661
NM_021061	chr8(.):146097335-146131846	0.5541
NM_001081003	chr8(.):146070550-146083932	0.2605
NM_001081004	chr8(.):146070550-146083451	0.2701
NM_014066	chr8(.):146070550-146083452	0.2701
NM_001029976	chr8(.):146150743-146181274	0.0849
NR_003529	chr9(.):21989789-22126093	0.2233
NM_017794	chr9(.):20653308-21000954	0.1244
NM_014314	chr9(.):32450299-32531322	0.1402
NM_002919	chr9(.):3242036-3530983	0.1804
NM_134428	chr9(.):3219646-3530983	0.1757
NM_001135920	chr9(.):5624326-5774454	0.2591
NM_020829	chr9(.):5651582-5781556	0.1422
NM_001146694	chr9(.):6752640-7175920	0.1388
NM_001146696	chr9(.):6715862-7082264	0.1477
NM_015061	chr9(.):6752640-7180648	0.1386
NM_152896	chr9(.):6408150-6512051	0.2812
NM_001146695	chr9(.):6752640-7082264	0.1488
NM_004529	chr9(.):20339967-20627514	0.266
NM_147133	chr9(.):33285417-33370168	0.4056
NM_002504	chr9(.):33285417-33376155	0.3906
NM_147134	chr9(.):33285417-33353721	0.4791
NM_016734	chr9(.):36833530-37039476	0.2179
NM_001206	chr9(.):72994512-73034573	0.7224
NM_001102420	chr9(.):74961340-74985163	1.5771
NM_012383	chr9(.):77698397-77767114	0.303
NM_080546	chr9(.):108001928-108158682	0.3125
NM_175039	chr9(.):130665164-130684305	1.9934
NM_015033	chr9(.):132644465-132810473	0.1905
NM_198679	chr9(.):134447156-134590229	0.9058
NM_005312	chr9(.):134447156-134617925	0.9306
NM_004936	chr9(.):21997901-22014312	0.2566
NR_024274	chr9(.):21962137-21972753	0.3255
NM_058197	chr9(.):21962750-21979826	0.259
NM_000077	chr9(.):21962750-21980132	0.2546
NM_058195	chr9(.):21962750-21999490	0.5512
NM_002493	chr9(.):32548522-32578182	0.6293
NM_001195622	chr9(.):32535541-32557626	0.5551
NR_033991	chr9(.):32546141-32558015	0.9451
NR_033992	chr9(.):32546770-32558015	0.9928
NM_001172415	chr9(.):33247469-33269759	0.6195
NM_001195536	chr9(.):33259876-33287067	0.4798
NM_014471	chr9(.):33235195-33253565	0.2479
NM_152850	chr9(.):35083687-35101579	0.3835
NM_001040411	chr9(.):35036101-35050988	0.1158
NM_025182	chr9(.):35099117-35120893	0.7686
NM_013442	chr9(.):35094888-35108154	0.9532
NM_004629	chr9(.):35068834-35085013	1.5021
NM_001040410	chr9(.):35037222-35050988	0.1169
NM_032634	chr9(.):35083687-35101546	0.3841
NM_007126	chr9(.):35051064-35077739	0.9555
NR_036592	chr9(.):37074892-37095398	0.5819
NR_024496	chr9(.):66489268-66508030	0.852
NM_001127603	chr9(.):77671115-77708133	0.4748
NM_053067	chr9(.):86269877-86328168	0.4603
NM_032310	chr9(.):95853449-95880565	0.5556
NM_004148	chr9(.):95878770-95901570	0.6131
NM_145006	chr9(.):95815988-95852415	0.4789
