GENE_ID	locusLine	bin_1_MM1.jin.bam
NM_002167	chr1(.):23879408-23891322	0.4782
NM_015627	chr1(.):25865075-25900377	0.7579
NR_026685	chr1(.):26432655-26457026	0.7501
NM_152835	chr1(.):26433267-26457026	0.7661
NM_032588	chr1(.):26372797-26399121	0.0382
NM_024869	chr1(.):26480510-26494119	0.1733
NM_002713	chr1(.):28152292-28183183	0.1573
NR_002997	chr1(.):28155911-28166077	0.3385
NM_001039477	chr1(.):28194054-28218193	0.7807
NM_002946	chr1(.):28213048-28246236	0.4018
NM_014280	chr1(.):28521789-28564542	0.2049
NM_016311	chr1(.):28557610-28569611	0.5139
NM_031459	chr1(.):28581005-28614002	0.2327
NR_003109	chr1(.):28874528-28910057	0.2087
NM_001269	chr1(.):28839744-28870708	0.1456
NM_005202	chr1(.):36555843-36570850	0.0735
NM_018067	chr1(.):36616802-36651441	0.7023
NM_014408	chr1(.):36597172-36620067	0.3394
NM_032881	chr1(.):36854030-36868493	0.6419
NR_003929	chr1(.):39982951-40030370	0.3363
NM_001195007	chr1(.):40199516-40234586	0.1383
NM_022120	chr1(.):40230196-40242020	0.781
NM_001198979	chr1(.):40854016-40893998	0.3061
NM_001198978	chr1(.):40835304-40893998	0.5379
NM_001198980	chr1(.):40857471-40893998	0.2549
NM_022733	chr1(.):40834377-40893998	0.53
NR_026768	chr1(.):46106451-46117357	0.1368
NM_016486	chr1(.):46148846-46165108	0.6086
NM_001262	chr1(.):51429366-51445306	0.612
NM_078626	chr1(.):51430641-51445309	0.6591
NM_014372	chr1(.):51696944-51744119	0.2787
NM_015696	chr1(.):53063042-53079723	0.6718
NM_001042693	chr1(.):53094065-53127737	0.5853
NM_002228	chr1(.):59241462-59254785	0.9806
NR_034015	chr1(.):59245822-59370384	0.2578
NM_001037339	chr1(.):66792792-66845262	0.8495
NM_006769	chr1(.):87789150-87819607	0.654
NM_001127215	chr1(.):92935317-92954356	0.5844
NM_005263	chr1(.):92935317-92957433	0.5167
NM_001127216	chr1(.):92935317-92956628	0.5322
NM_004974	chr1(.):111140775-111153345	0.1728
NM_002232	chr1(.):111209309-111222655	0.9609
NM_001040033	chr1(.):111408820-111447558	0.4604
NM_000560	chr1(.):111410721-111447558	0.4817
NM_017709	chr1(.):118143603-118176011	2.1321
NM_001166120	chr1(.):119952553-119970662	0.0414
NM_000198	chr1(.):119952742-119970662	0.041
NR_037182	chr1(.):144671436-144685025	0.1862
NM_001002811	chr1(.):144885590-144937032	0.4864
NM_032305	chr1(.):145451235-145475387	0.6006
NM_202004	chr1(.):145408190-145422545	0.0607
NM_006472	chr1(.):145433461-145447628	0.8807
NM_001039888	chr1(.):145465507-145480647	0.3857
NM_001005464	chr1(.):149807258-149817765	0.8151
NM_001040874	chr1(.):149808784-149819318	0.8204
NM_005850	chr1(.):149890210-149904702	0.2627
NM_016074	chr1(.):149866154-149877348	0.1662
NM_003528	chr1(.):149851009-149863232	1.2159
NM_003517	chr1(.):149853524-149863961	1.3993
NM_175065	chr1(.):149854018-149864466	1.387
NM_014849	chr1(.):149869871-149894434	0.1035
NM_181873	chr1(.):149895542-149913266	0.3103
NM_001145862	chr1(.):149895542-149913791	0.3031
NR_036461	chr1(.):149816758-149827340	0.8011
NM_001040874	chr1(.):149817627-149828161	0.7855
NM_001005464	chr1(.):149819180-149829687	0.7738
NM_019032	chr1(.):150516897-150538412	0.9147
NM_207046	chr1(.):150589598-150606609	0.4811
NR_036211	chr1(.):150519404-150529490	0.1633
NM_001197320	chr1(.):150542026-150557214	1.4814
NM_020452	chr1(.):154295275-154328780	0.4265
NM_001005855	chr1(.):154293035-154315322	0.43
NM_080429	chr1(.):154288591-154302801	0.4351
NM_006556	chr1(.):154892207-154914484	0.6684
NM_001130041	chr1(.):154929773-154951959	0.7663
NM_001130040	chr1(.):154929773-154948223	0.8115
NM_201398	chr1(.):154950769-154970587	0.1613
NM_015872	chr1(.):154970111-154995999	0.6823
NM_207196	chr1(.):155018761-155040252	0.1815
NM_018655	chr1(.):154961061-154971791	0.145
NM_001143687	chr1(.):155001281-155028406	0.1145
NR_024163	chr1(.):154942117-154956725	0.8569
NM_144622	chr1(.):154986002-155011257	0.1888
NM_138300	chr1(.):154924501-154939258	0.4815
NR_036212	chr1(.):154943168-154953259	0.9671
NM_001162384	chr1(.):155911629-155953336	0.5837
NM_181885	chr1(.):155906479-155917625	0.4314
NM_004723	chr1(.):155911629-155952966	0.58
NM_014949	chr1(.):155877835-155909188	0.2472
NR_003005	chr1(.):155890748-155900877	0.1065
NM_003145	chr1(.):155973838-155995758	0.2098
NM_005920	chr1(.):156428518-156475529	0.8541
NM_004494	chr1(.):156706898-156726543	0.7069
NM_001126051	chr1(.):156706898-156727024	0.6915
NM_001126050	chr1(.):156706898-156727240	0.685
NM_030980	chr1(.):156687412-156702705	0.3735
NM_001878	chr1(.):156664407-156680375	0.1055
NM_001142560	chr1(.):156693262-156711752	0.459
NM_145729	chr1(.):156702093-156715923	0.3656
NM_031281	chr1(.):157478166-157527310	0.8472
NM_052938	chr1(.):157759193-157794940	0.2194
NM_030764	chr1(.):157710522-157751922	0.3566
NM_004833	chr1(.):159027274-159051647	0.6413
NM_001184879	chr1(.):160505883-160554306	0.1972
NM_001778	chr1(.):160643535-160686585	0.5809
NM_003037	chr1(.):160574890-160622081	0.7254
NM_021181	chr1(.):160704076-160729601	0.5881
NM_030916	chr1(.):161035780-161064385	0.3054
NM_007122	chr1(.):161004040-161020757	1.104
NM_001113205	chr1(.):161002421-161013774	0.2906
NM_181720	chr1(.):161011731-161044760	0.8379
NM_016946	chr1(.):160960000-160996133	0.3474
NM_001077470	chr1(.):161194455-161213000	0.1325
NM_016406	chr1(.):161118533-161133646	0.7253
NM_004550	chr1(.):161164104-161189184	0.2805
NM_000309	chr1(.):161131180-161146010	0.7602
NM_001643	chr1(.):161187082-161198418	0.2506
NM_003779	chr1(.):161136100-161152314	0.954
NM_012475	chr1(.):161124253-161140516	0.5692
NM_032174	chr1(.):161190832-161205407	0.1707
NM_001166159	chr1(.):161166936-161189184	0.2828
NM_005099	chr1(.):161154537-161173845	0.6988
NM_004106	chr1(.):161180086-161194038	0.1422
NM_001162893	chr1(.):175121122-175167229	0.5306
NM_014656	chr1(.):175121122-175166949	0.5336
NR_033186	chr1(.):178506930-178523024	0.2487
NM_022371	chr1(.):179046111-179070129	0.61
NM_001195216	chr1(.):197698138-197749623	0.4902
NR_034150	chr1(.):203262885-203279453	1.5774
NM_003465	chr1(.):203180206-203203860	0.0536
NM_006763	chr1(.):203269663-203283729	1.4651
NM_002023	chr1(.):203304751-203325289	0.1083
NR_027022	chr1(.):204332557-204343847	0.0559
NM_002646	chr1(.):204386757-204464474	0.1731
NM_032833	chr1(.):204367491-204385944	0.7975
NM_002393	chr1(.):204480510-204532248	0.5757
NM_018203	chr1(.):205300647-205331039	0.1548
NM_030952	chr1(.):205266190-205295883	0.671
NM_001007544	chr1(.):206233871-206293647	0.3061
NM_148964	chr1(.):206312458-206337104	0.0888
NM_001004023	chr1(.):206803880-206827542	0.1768
NM_006893	chr1(.):206759973-206790904	0.4375
NM_182665	chr1(.):206725491-206767616	1.0485
NM_032960	chr1(.):206853288-206912626	0.6704
NR_026817	chr1(.):207986723-208000941	1.952
NR_029832	chr1(.):207970196-207980284	0.3922
NR_029518	chr1(.):207970787-207980868	0.4588
NM_000447	chr1(.):227053272-227088804	0.6694
NM_182972	chr1(.):234735014-234750271	2.5714
NR_033927	chr1(.):234760056-234775526	0.0605
NM_015535	chr2(.):201165603-201351986	0.2008
NM_001100422	chr2(.):201165984-201351986	0.2012
NM_001100423	chr2(.):201166355-201351986	0.2015
NM_030797	chr2(.):16725729-16852134	0.4069
NM_134421	chr2(.):10438825-10572743	0.2492
NM_002149	chr2(.):10438039-10572743	0.2491
NM_020458	chr2(.):47163312-47308275	0.2984
NR_033872	chr2(.):70184394-70319147	0.3781
NR_015395	chr2(.):112119590-112257692	0.4947
NR_024373	chr2(.):112181885-112257692	0.7733
NM_014900	chr2(.):165536257-165702928	0.3071
NM_012290	chr2(.):171842332-172022410	0.1922
NM_001136554	chr2(.):171842332-172092824	0.17
NM_019850	chr2(.):233738395-233882951	0.035
NM_001012514	chr2(.):231724620-231748963	0.8388
NM_145693	chr2(.):11881739-11972533	0.5063
NM_183360	chr2(.):25595111-25901503	0.3111
NM_170672	chr2(.):33656415-33794798	0.3392
NM_005813	chr2(.):37472645-37549222	0.1931
NM_003618	chr2(.):39471421-39669219	0.2189
NM_012249	chr2(.):46764866-46816827	0.6116
NM_001190274	chr2(.):48029058-48137932	0.2435
NM_025133	chr2(.):48029058-48120858	0.1465
NM_016115	chr2(.):53892117-54019079	0.2894
NM_001164165	chr2(.):53892449-54092170	0.2138
NM_001008708	chr2(.):53989928-54007287	0.3237
NM_178313	chr2(.):54780530-54894445	0.5169
NM_003128	chr2(.):54678453-54903583	0.3223
NM_001080433	chr2(.):56406257-56618309	0.1378
NM_022893	chr2(.):60679328-60785633	0.3747
NM_018014	chr2(.):60673301-60785633	0.4011
NM_020651	chr2(.):64314785-64376605	0.6162
NR_036586	chr2(.):65123973-65164581	0.7681
NM_000945	chr2(.):68400988-68484651	0.2719
NR_024204	chr2(.):87749973-87826030	1.0711
NM_004836	chr2(.):88851258-88932094	0.742
NM_144563	chr2(.):88986175-89055452	0.6861
NM_020151	chr2(.):96845602-96879573	0.3924
NM_004027	chr2(.):99056320-99212496	0.6467
NM_001566	chr2(.):99056320-99203284	0.678
NM_001142807	chr2(.):111485149-111880799	0.2254
NM_022662	chr2(.):112521639-112646741	0.0988
NM_006343	chr2(.):112651190-112791945	0.3126
NR_029399	chr2(.):113912420-114210429	0.1878
NM_052905	chr2(.):153186750-153511348	0.1087
NM_024770	chr2(.):172168912-172296312	0.5486
NM_001077269	chr2(.):175419301-175552627	0.3584
NM_006164	chr2(.):178090032-178134859	0.5415
NM_001145413	chr2(.):178090032-178133617	0.5543
NM_014905	chr2(.):191740546-191834776	0.2962
NR_024415	chr2(.):192537797-192558248	0.678
NM_001031716	chr2(.):192537860-192558248	0.6799
NM_153697	chr2(.):197959194-198180521	0.3606
NM_001195144	chr2(.):197846385-198180521	0.2645
NM_001228	chr2(.):202093165-202157434	0.4939
NM_003879	chr2(.):201975889-202034003	1.051
NM_001127184	chr2(.):201975815-202011323	1.3902
NM_173822	chr2(.):201833440-201941392	0.1186
NM_033358	chr2(.):202093165-202151638	0.5373
NM_003709	chr2(.):207940528-208035614	0.264
NM_020830	chr2(.):224735064-224815052	0.2627
NM_014689	chr2(.):225624806-225912330	0.2247
NM_001167608	chr2(.):227695670-227868923	0.2631
NM_001017915	chr2(.):233920035-234121549	0.1824
NM_080678	chr2(.):238870699-238955682	0.1647
NM_017844	chr2(.):241413838-241502405	0.1163
NM_001195381	chr2(.):241539824-241575676	0.0703
NM_003183	chr2(.):9624410-9700917	0.3908
NM_002539	chr2(.):10575507-10593453	0.5562
NR_028374	chr2(.):10581839-10591975	0.886
NM_002997	chr2(.):20395557-20429927	1.235
NM_001006946	chr2(.):20395557-20430194	1.2286
NM_005253	chr2(.):28610778-28642516	0.3722
NM_016061	chr2(.):30364749-30388399	0.7626
NM_015376	chr2(.):33733941-33794798	0.202
NM_001139488	chr2(.):33696320-33794798	0.4413
NM_012413	chr2(.):37566752-37605465	0.4969
NM_006887	chr2(.):43444540-43458745	1.5014
NR_027251	chr2(.):43449349-43460994	1.0792
NM_080653	chr2(.):46733985-46752096	0.0376
NM_001171508	chr2(.):47124008-47173994	0.2763
NM_001127398	chr2(.):54009067-54051495	0.2268
NR_002229	chr2(.):54751358-54761978	0.2884
NM_207521	chr2(.):55194326-55281326	0.3246
NM_207520	chr2(.):55194326-55282734	0.3244
NM_007008	chr2(.):55194326-55242470	0.3027
NR_033837	chr2(.):64407212-64437619	0.529
NM_001193493	chr2(.):65210578-65256000	0.5465
NM_003038	chr2(.):65211494-65256000	0.5565
NM_014882	chr2(.):68996932-69058957	0.4573
NM_001166277	chr2(.):68956912-69058957	0.5196
NM_014482	chr2(.):69087612-69103649	0.0768
NM_006196	chr2(.):70309584-70321334	2.6786
NR_024444	chr2(.):70346167-70357448	1.1844
NM_015425	chr2(.):86248450-86338278	0.3414
NR_026984	chr2(.):86242338-86255991	0.2204
NR_015424	chr2(.):89060418-89111109	0.6574
NM_001193304	chr2(.):96910945-96936751	0.8437
NM_001037228	chr2(.):96900976-96912701	0.6242
NM_004804	chr2(.):96926883-96944900	0.451
NM_014014	chr2(.):96935073-96976297	0.1383
NM_006538	chr2(.):111873490-111931022	0.3439
NM_207002	chr2(.):111873490-111891423	0.7064
NM_173842	chr2(.):113880137-113896593	0.3808
NM_012455	chr2(.):113926559-113965677	0.3916
NM_002101	chr2(.):127408683-127459246	0.7301
NM_001006622	chr2(.):128515059-128573761	0.2269
NM_004805	chr2(.):128598839-128620729	0.1503
NM_003467	chr2(.):136866918-136880725	0.7964
NM_001008540	chr2(.):136866918-136878813	0.8965
NM_006186	chr2(.):157175943-157194287	0.5626
NM_004288	chr2(.):158266130-158305604	1.4357
NM_000210	chr2(.):173287313-173376181	0.4835
NM_002610	chr2(.):173415778-173468862	0.9067
NM_001172712	chr2(.):174766186-174835430	0.3318
NM_001017371	chr2(.):174766186-174833947	0.3381
NM_003387	chr2(.):175419301-175504307	0.4782
NR_036075	chr2(.):178115672-178125738	0.1717
NM_194247	chr2(.):178072421-178093685	0.8594
NM_000885	chr2(.):182316618-182407468	0.3543
NM_002491	chr2(.):201931461-201955473	0.224
NM_001127183	chr2(.):201978386-202033841	1.0964
NM_032974	chr2(.):202042620-202099110	0.5631
NM_033356	chr2(.):202120222-202157434	0.4516
NM_001080125	chr2(.):202117753-202157434	0.4557
NM_022915	chr2(.):224817120-224837431	0.4151
NM_005544	chr2(.):227591032-227668506	0.3508
NM_005683	chr2(.):231767042-231794941	0.2948
NM_001099285	chr2(.):232568234-232583250	1.7113
NR_036052	chr2(.):232573023-232583105	1.0326
NM_005383	chr2(.):233892381-233904767	0.0354
NM_023083	chr2(.):241521132-241543526	0.2944
NM_001033575	chr2(.):241494470-241508431	0.9059
NM_018226	chr2(.):241503103-241523143	0.5386
NM_000564	chr3(.):3106400-3157058	0.7137
NM_014674	chr3(.):5224358-5266650	0.9059
NM_175727	chr3(.):3128493-3157058	0.8235
NM_175728	chr3(.):3126856-3157058	0.7963
NR_027007	chr3(.):9425536-9444174	0.8339
NM_001195099	chr3(.):15703743-15803058	0.1281
NM_001195098	chr3(.):15703743-15844691	0.2666
NM_015199	chr3(.):15703743-15906053	0.3067
NM_032682	chr3(.):70999735-71638140	0.146
NM_182909	chr3(.):99546987-99838349	0.1301
NM_001042459	chr3(.):99561771-99838349	0.132
NM_032359	chr3(.):99531677-99902476	0.127
NM_181780	chr3(.):112177812-112223408	0.524
NM_001164347	chr3(.):114051946-114348053	0.2236
NM_015642	chr3(.):114051946-114871127	0.2202
NM_001164344	chr3(.):114051946-114483124	0.2083
NM_001164346	chr3(.):114051946-114348792	0.2231
NM_001164343	chr3(.):114051946-114795261	0.1886
NM_003571	chr3(.):133113789-133199056	0.4297
NM_005862	chr3(.):136050998-136476245	0.1211
NM_207294	chr3(.):152012193-152188569	0.3202
NM_003471	chr3(.):155855750-156261927	0.1034
NM_021038	chr3(.):151980828-152188568	0.3884
NM_172159	chr3(.):156003775-156261927	0.1236
NM_172160	chr3(.):155833336-156261927	0.1004
NM_207015	chr3(.):174572110-175528428	0.1031
NM_001135095	chr3(.):171753343-172123492	0.447
NM_022763	chr3(.):171752417-172123492	0.4469
NM_001570	chr3(.):10201562-10290427	0.4697
NM_001134382	chr3(.):12933718-13119617	0.4354
NM_024923	chr3(.):13352736-13466809	0.5315
NM_014869	chr3(.):12933718-13013960	0.1317
NM_001018009	chr3(.):15291356-15387901	0.3976
NM_152396	chr3(.):15446376-15474042	0.2359
NM_004844	chr3(.):15291356-15379104	0.4055
NM_003884	chr3(.):20076523-20200896	0.2718
NM_001145293	chr3(.):25755434-25829989	0.2784
NM_001145294	chr3(.):25755434-25836530	0.3353
NM_001024847	chr3(.):30642993-30740633	0.4124
NM_001174060	chr3(.):31697316-32028342	0.3302
NM_033027	chr3(.):39178341-39200102	0.7584
NM_014965	chr3(.):42196660-42259109	0.4276
NM_001042646	chr3(.):42127745-42272268	0.2576
NM_024513	chr3(.):45954394-46042307	0.3755
NM_014016	chr3(.):45725753-45791900	0.2611
NM_006254	chr3(.):53190222-53231733	1.0501
NM_001128615	chr3(.):56756445-57118336	0.1592
NM_198859	chr3(.):64074525-64216131	0.2446
NM_007114	chr3(.):69063977-69106484	0.1997
NM_001167924	chr3(.):99828773-99902476	0.0838
NM_001142568	chr3(.):107236782-107535049	0.1238
NM_014429	chr3(.):108672086-108841993	0.1315
NM_014981	chr3(.):108094215-108253169	0.1299
NM_014648	chr3(.):108303336-108418693	0.0914
NM_001009899	chr3(.):113362232-113420493	0.1845
NM_001690	chr3(.):113460865-113535905	0.2749
NM_001134422	chr3(.):133287433-133314118	0.7232
NM_001134423	chr3(.):133288300-133314118	0.7456
NM_006506	chr3(.):141200925-141336197	0.3122
NM_001080412	chr3(.):141038054-141173632	1.0807
NM_016275	chr3(.):150316065-150353234	0.3172
NM_024665	chr3(.):176733541-176920048	0.2689
NM_130446	chr3(.):183200318-183278499	0.8151
NM_173216	chr3(.):186643314-186801341	0.7929
NM_003032	chr3(.):186734664-186801341	0.7479
NR_034062	chr3(.):187415153-187455203	0.0775
NM_152617	chr3(.):196190656-196235639	0.5473
NM_032773	chr3(.):197513144-197603456	0.1174
NM_182916	chr3(.):3163599-3195706	0.662
NM_003670	chr3(.):5016096-5031865	0.8338
NM_015453	chr3(.):9399716-9433475	0.1822
NM_001080517	chr3(.):9434402-9524838	0.3167
NM_000551	chr3(.):10178318-10198746	0.2095
NM_033083	chr3(.):15464063-15489120	0.2555
NM_001131010	chr3(.):18384133-18485265	0.3563
NM_001195470	chr3(.):18384133-18471829	0.3086
NR_027694	chr3(.):20016452-20058765	0.0538
NR_026937	chr3(.):25826562-25841025	0.5736
NM_001137674	chr3(.):32018265-32038120	0.4137
NM_001128161	chr3(.):33424828-33486897	0.3027
NM_014517	chr3(.):33424828-33486870	0.3028
NM_031899	chr3(.):39133090-39154130	0.3388
NM_145755	chr3(.):39144151-39185394	0.2704
NM_194293	chr3(.):39219706-39239077	0.2521
NM_001198621	chr3(.):39219705-39239085	0.2521
NM_014240	chr3(.):45631322-45727755	0.5719
NR_033947	chr3(.):45714656-45735374	0.3842
NM_006564	chr3(.):45979972-45994845	0.267
NM_005283	chr3(.):46057290-46073979	0.3064
NM_003212	chr3(.):46614075-46628952	0.045
NM_001174136	chr3(.):46611044-46628952	0.0459
NM_024512	chr3(.):46551877-46613011	0.3177
NM_031440	chr3(.):46534484-46547439	0.1816
NM_016173	chr3(.):50601908-50627421	0.2933
NM_001171743	chr3(.):50590455-50610223	0.2547
NM_013324	chr3(.):50638884-50654262	1.5722
NM_001171741	chr3(.):50590455-50613458	0.2608
NM_004635	chr3(.):50649600-50691719	0.2341
NM_052859	chr3(.):53117500-53169470	0.5612
NM_032505	chr3(.):67043726-67066632	0.6224
NM_198195	chr3(.):69098880-69134524	0.3826
NM_006407	chr3(.):69129089-69160239	0.5685
NM_198271	chr3(.):69151038-69176746	0.116
NR_036087	chr3(.):69093108-69103186	0.5925
NM_001134651	chr3(.):71723439-71779526	0.2946
NM_001134650	chr3(.):71723439-71783269	0.2837
NM_001134649	chr3(.):71723439-71808532	0.2126
NM_173359	chr3(.):71723439-71808924	0.2117
NM_018971	chr3(.):71798200-71809328	0.0512
NM_006100	chr3(.):98446571-98518236	0.6509
NM_018010	chr3(.):107874658-107946417	0.2547
NM_020890	chr3(.):108263717-108313491	0.4391
NM_001190259	chr3(.):111834687-111857152	0.7614
NM_024616	chr3(.):111800181-111842044	0.2391
NR_030292	chr3(.):111826647-111836745	0.3168
NM_025146	chr3(.):113432840-113470096	0.5187
NM_175924	chr3(.):121701169-121746030	0.7422
NM_175862	chr3(.):121769220-121844983	0.2858
NM_006889	chr3(.):121791749-121844983	0.3057
NM_198490	chr3(.):128801417-128845619	0.3435
NM_020701	chr3(.):128841258-128885073	0.1449
NM_001145417	chr3(.):135862759-135918310	0.3887
NM_018133	chr3(.):135862759-135919688	0.3808
NM_004267	chr3(.):142833667-142846812	0.3812
NM_014779	chr3(.):150121787-150182615	0.2348
NR_027037	chr3(.):151975404-151992415	0.9853
NM_001123228	chr3(.):152052486-152063779	0.3166
NM_002886	chr3(.):152875028-152891263	0.4799
NR_034008	chr3(.):156802669-156823924	0.7781
NR_034007	chr3(.):156794455-156845791	0.427
NM_020307	chr3(.):156860585-156883482	0.8656
NR_027622	chr3(.):169656771-169689522	1.0603
NR_024409	chr3(.):169667014-169689522	0.9406
NM_003262	chr3(.):169679579-169721161	0.5262
NM_014373	chr3(.):169750734-169808183	0.5339
NM_001004312	chr3(.):187411046-187425345	0.0546
NM_001706	chr3(.):187434164-187468513	0.5203
NM_001134738	chr3(.):187434164-187457695	0.1491
NM_001130845	chr3(.):187434164-187459285	0.1727
NM_024524	chr3(.):194118402-194193968	0.0796
NR_033929	chr3(.):194202868-194214274	1.108
NR_030296	chr3(.):195421271-195431368	0.1684
NM_152673	chr3(.):195442752-195469540	0.5984
NM_001098516	chr3(.):195446097-195469540	0.4033
NM_005781	chr3(.):195585235-195640880	0.5006
NM_001010938	chr3(.):195585235-195627432	0.2294
NM_005017	chr3(.):195960252-196019584	0.3211
NM_152773	chr3(.):196013089-196050159	0.2638
NM_001077657	chr3(.):196228749-196247237	0.769
NM_014687	chr3(.):197393258-197468773	0.2816
NM_001145642	chr3(.):197393313-197481568	0.3494
NR_027840	chr3(.):197472260-197516317	0.2762
NM_032288	chr3(.):197471623-197516317	0.2737
NM_001011537	chr3(.):197471423-197516317	0.2733
NM_181808	chr4(.):2068644-2235958	0.0436
NM_201431	chr4(.):74433861-74491340	0.644
NM_177532	chr4(.):74433861-74491134	0.6461
NM_144571	chr4(.):78629540-78745544	0.264
NM_198281	chr4(.):90160428-90234161	0.4413
NM_001008388	chr4(.):103785134-103818963	0.2564
NM_001102406	chr4(.):113213498-113368764	0.0961
NM_018699	chr4(.):121610928-121849013	0.2404
NM_015130	chr4(.):141536935-141682471	0.5636
NM_178835	chr4(.):146676887-146864607	0.3488
NM_001009554	chr4(.):170902747-170929935	0.5531
NM_021647	chr4(.):170902747-170952429	0.52
NM_152683	chr4(.):185565766-185621112	0.3111
