2024-07-16 16:35:16 INFO	Starting bamliquidator_batch 1.4.0 with args {'bin_size': 100000, 'regions_file': '/data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM11.H3K27ac_ROSE/MM11_SuperStretchEnhancers_HG19_TSS_ENHANCER_GENES_-5000_+5000.gff', 'output_directory': '/data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM11.H3K27ac_ROSE/MM11_SuperStretchEnhancers_HG19_TSS_ENHANCER_GENES_-5000_+5000_MM11.jin.bam', 'counts_file': None, 'flatten': False, 'extension': 200, 'sense': '.', 'match_bamToGFF': True, 'region_format': None, 'skip_plot': False, 'black_list': ['chrUn', '_random', 'Zv9_', '_hap'], 'quiet': False, 'number_of_threads': 0, 'xml_timings': False, 'bam_file_path': '/data/projects/MM_TRN/bam_files_jin/MM11.jin.bam'}
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1488: bam file key 1 chr6_cox_hap2 NM_005510 3442343 -> 3454788 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1489: bam file key 1 chr6_cox_hap2 NM_032470 3474582 -> 3489556 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1490: bam file key 1 chr6_cox_hap2 NM_001002029 3454589 -> 3478846 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1491: bam file key 1 chr6_cox_hap2 NM_002904 3424619 -> 3441620 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1492: bam file key 1 chr6_cox_hap2 NM_006929 3431336 -> 3452288 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1493: bam file key 1 chr6_cox_hap2 NR_031601 3429371 -> 3439473 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1494: bam file key 1 chr6_cox_hap2 NM_002119 4411456 -> 4426886 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1495: bam file key 1 chr6_cox_hap2 NM_002118 4341929 -> 4358371 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1496: bam file key 1 chr6_cox_hap2 NM_006120 4355916 -> 4370428 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1497: bam file key 1 chr6_cox_hap2 NM_005104 4375974 -> 4398826 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1498: bam file key 1 chr6_cox_hap2 NM_001113182 4378202 -> 4398826 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1499: bam file key 1 chr6_cox_hap2 NM_001199455 4378909 -> 4398826 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1500: bam file key 1 chr6_cox_hap2 NM_001199456 4380398 -> 4398826 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1501: bam file key 1 chr6_dbb_hap3 NM_001090 1827804 -> 1857944 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1502: bam file key 1 chr6_dbb_hap3 NM_001002029 3263154 -> 3287411 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1503: bam file key 1 chr6_dbb_hap3 NM_001161376 1903452 -> 1919618 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1504: bam file key 1 chr6_dbb_hap3 NM_002714 1856819 -> 1883658 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1505: bam file key 1 chr6_dbb_hap3 NM_001031722 1883300 -> 1913235 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1506: bam file key 1 chr6_dbb_hap3 NM_014046 1874123 -> 1892812 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1507: bam file key 1 chr6_dbb_hap3 NR_030615 1840749 -> 1850835 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1508: bam file key 1 chr6_dbb_hap3 NR_033823 1883250 -> 1913235 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1509: bam file key 1 chr6_dbb_hap3 NR_026717 3219534 -> 3239804 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1510: bam file key 1 chr6_dbb_hap3 NM_032470 3256779 -> 3271633 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1511: bam file key 1 chr6_dbb_hap3 NM_005510 3218170 -> 3230615 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1512: bam file key 1 chr6_dbb_hap3 NM_004197 3220228 -> 3239804 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1513: bam file key 1 chr6_dbb_hap3 NM_000063 3175852 -> 3204037 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1514: bam file key 1 chr6_dbb_hap3 NM_001710 3194308 -> 3210449 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1515: bam file key 1 chr6_dbb_hap3 NM_004197 3262100 -> 3272544 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1516: bam file key 1 chr6_dbb_hap3 NR_031601 3205198 -> 3215300 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1517: bam file key 1 chr6_dbb_hap3 NM_000500 3253930 -> 3267267 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1518: bam file key 1 chr6_dbb_hap3 NM_001002029 3230414 -> 3261040 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1519: bam file key 1 chr6_dbb_hap3 NR_001284 3256779 -> 3271383 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1520: bam file key 1 chr6_dbb_hap3 NM_006929 3207163 -> 3228115 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1521: bam file key 1 chr6_dbb_hap3 NM_002904 3200451 -> 3217447 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1522: bam file key 1 chr6_dbb_hap3 NM_032470 3283147 -> 3298122 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1523: bam file key 1 chr6_dbb_hap3 NM_000500 3280297 -> 3293635 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1524: bam file key 1 chr6_dbb_hap3 NM_002118 4178742 -> 4195184 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1525: bam file key 1 chr6_dbb_hap3 NM_006120 4192728 -> 4207240 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1526: bam file key 1 chr6_dbb_hap3 NM_002119 4248308 -> 4263737 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1527: bam file key 1 chr6_dbb_hap3 NM_005104 4221964 -> 4235624 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1528: bam file key 1 chr6_mcf_hap5 NM_002714 1945036 -> 1971876 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1529: bam file key 1 chr6_mcf_hap5 NM_000063 3270160 -> 3298293 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1530: bam file key 1 chr6_mcf_hap5 NM_001090 1916023 -> 1946163 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1531: bam file key 1 chr6_mcf_hap5 NR_030615 1928962 -> 1939048 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1532: bam file key 1 chr6_mcf_hap5 NM_001161376 1991673 -> 2007845 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1533: bam file key 1 chr6_mcf_hap5 NM_001031722 1971518 -> 2001456 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1534: bam file key 1 chr6_mcf_hap5 NR_033823 1971468 -> 2001456 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1535: bam file key 1 chr6_mcf_hap5 NM_014046 1962341 -> 1981030 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1536: bam file key 1 chr6_mcf_hap5 NM_032470 3351040 -> 3365894 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1537: bam file key 1 chr6_mcf_hap5 NM_032470 3383772 -> 3398746 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1538: bam file key 1 chr6_mcf_hap5 NR_026717 3313795 -> 3334068 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1539: bam file key 1 chr6_mcf_hap5 NM_002904 3294707 -> 3311708 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1540: bam file key 1 chr6_mcf_hap5 NM_005510 3312431 -> 3324876 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1541: bam file key 1 chr6_mcf_hap5 NM_006929 3301424 -> 3322376 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1542: bam file key 1 chr6_mcf_hap5 NM_001710 3288564 -> 3304705 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1543: bam file key 1 chr6_mcf_hap5 NM_001002029 3357415 -> 3388040 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1544: bam file key 1 chr6_mcf_hap5 NM_000500 3380926 -> 3394260 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1545: bam file key 1 chr6_mcf_hap5 NR_001284 3351040 -> 3365644 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1546: bam file key 1 chr6_mcf_hap5 NM_004197 3314489 -> 3334068 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1547: bam file key 1 chr6_mcf_hap5 NM_000500 3350550 -> 3361528 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1548: bam file key 1 chr6_mcf_hap5 NM_004197 3356361 -> 3366805 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1549: bam file key 1 chr6_mcf_hap5 NR_031601 3299459 -> 3309561 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1550: bam file key 1 chr6_mcf_hap5 NM_002119 4303821 -> 4319252 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1551: bam file key 1 chr6_mcf_hap5 NM_002118 4234256 -> 4250698 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1552: bam file key 1 chr6_mcf_hap5 NM_006120 4248243 -> 4262755 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1553: bam file key 1 chr6_mcf_hap5 NM_005104 4268301 -> 4288033 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1554: bam file key 1 chr6_mcf_hap5 NM_001113182 4270529 -> 4288033 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1555: bam file key 1 chr6_mcf_hap5 NM_001199455 4271236 -> 4288842 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1556: bam file key 1 chr6_mcf_hap5 NM_001199456 4272725 -> 4288033 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1557: bam file key 1 chr6_qbl_hap6 NM_001090 1827075 -> 1857211 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1558: bam file key 1 chr6_qbl_hap6 NR_030615 1840016 -> 1850102 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1559: bam file key 1 chr6_qbl_hap6 NM_002714 1856089 -> 1882927 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1560: bam file key 1 chr6_qbl_hap6 NR_033823 1882519 -> 1912505 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1561: bam file key 1 chr6_qbl_hap6 NM_001161376 1902722 -> 1918888 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1562: bam file key 1 chr6_qbl_hap6 NM_014046 1873392 -> 1892081 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1563: bam file key 1 chr6_qbl_hap6 NM_001031722 1882569 -> 1912505 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1564: bam file key 1 chr6_qbl_hap6 NM_032470 3264985 -> 3279959 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1565: bam file key 1 chr6_qbl_hap6 NM_000063 3184058 -> 3212243 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1566: bam file key 1 chr6_qbl_hap6 NM_004197 3228434 -> 3248013 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1567: bam file key 1 chr6_qbl_hap6 NR_026717 3227740 -> 3248013 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1568: bam file key 1 chr6_qbl_hap6 NM_001710 3202514 -> 3218655 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1569: bam file key 1 chr6_qbl_hap6 NM_002904 3208657 -> 3225653 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1570: bam file key 1 chr6_qbl_hap6 NR_001284 3264985 -> 3279708 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1571: bam file key 1 chr6_qbl_hap6 NM_006929 3215369 -> 3236321 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1572: bam file key 1 chr6_qbl_hap6 NM_001002029 3238623 -> 3269249 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1573: bam file key 1 chr6_qbl_hap6 NM_000500 3262135 -> 3275473 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1574: bam file key 1 chr6_qbl_hap6 NR_031601 3213404 -> 3223506 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1575: bam file key 1 chr6_qbl_hap6 NM_005510 3226376 -> 3238821 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1576: bam file key 1 chr6_qbl_hap6 NM_005104 4163580 -> 4186419 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1577: bam file key 1 chr6_qbl_hap6 NM_002118 4129532 -> 4145973 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1578: bam file key 1 chr6_qbl_hap6 NM_006120 4143516 -> 4158028 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1579: bam file key 1 chr6_qbl_hap6 NM_001113182 4165808 -> 4186419 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1580: bam file key 1 chr6_qbl_hap6 NM_001199455 4166515 -> 4186419 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1581: bam file key 1 chr6_qbl_hap6 NM_001199456 4168004 -> 4186419 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1582: bam file key 1 chr6_qbl_hap6 NM_002119 4199052 -> 4214482 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1583: bam file key 1 chr6_mann_hap4 NM_001161376 1957887 -> 1974054 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1584: bam file key 1 chr6_mann_hap4 NR_033823 1937684 -> 1967670 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1585: bam file key 1 chr6_mann_hap4 NM_001031722 1937734 -> 1967670 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1586: bam file key 1 chr6_mann_hap4 NM_014046 1928557 -> 1947246 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1587: bam file key 1 chr6_mann_hap4 NR_030615 1895180 -> 1905266 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1588: bam file key 1 chr6_mann_hap4 NM_002714 1911253 -> 1938092 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1589: bam file key 1 chr6_mann_hap4 NM_001090 1882241 -> 1912381 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1590: bam file key 1 chr6_mann_hap4 NM_000063 3233323 -> 3261269 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1591: bam file key 1 chr6_mann_hap4 NM_001710 3251540 -> 3266361 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1592: bam file key 1 chr6_mann_hap4 NM_002119 4424150 -> 4439580 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1593: bam file key 1 chr6_mann_hap4 NM_002118 4354616 -> 4371058 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1594: bam file key 1 chr6_mann_hap4 NM_006120 4368601 -> 4383111 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1595: bam file key 1 chr6_mann_hap4 NM_005104 4388663 -> 4411503 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1596: bam file key 1 chr6_mann_hap4 NM_001113182 4390891 -> 4411503 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1597: bam file key 1 chr6_mann_hap4 NM_001199455 4391598 -> 4411503 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1598: bam file key 1 chr6_mann_hap4 NM_001199456 4393087 -> 4411503 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1599: bam file key 1 chr6_ssto_hap7 NM_004197 3267355 -> 3286933 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1600: bam file key 1 chr6_ssto_hap7 NR_026717 3266661 -> 3286933 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1601: bam file key 1 chr6_ssto_hap7 NM_002119 4447675 -> 4463104 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1602: bam file key 1 chr6_ssto_hap7 NM_001161376 1942095 -> 1958259 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1603: bam file key 1 chr6_ssto_hap7 NR_030615 1879390 -> 1889476 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1604: bam file key 1 chr6_ssto_hap7 NM_001090 1866447 -> 1896586 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1605: bam file key 1 chr6_ssto_hap7 NM_014046 1912764 -> 1931453 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1606: bam file key 1 chr6_ssto_hap7 NM_002714 1895460 -> 1922299 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1607: bam file key 1 chr6_ssto_hap7 NR_033823 1921891 -> 1951878 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1608: bam file key 1 chr6_ssto_hap7 NM_001031722 1921941 -> 1951878 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1609: bam file key 1 chr6_ssto_hap7 NM_005510 3265297 -> 3277742 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1610: bam file key 1 chr6_ssto_hap7 NM_002904 3247573 -> 3264574 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1611: bam file key 1 chr6_ssto_hap7 NM_000063 3223025 -> 3251159 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1612: bam file key 1 chr6_ssto_hap7 NM_006929 3254290 -> 3275242 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1613: bam file key 1 chr6_ssto_hap7 NM_001710 3241430 -> 3257571 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1614: bam file key 1 chr6_ssto_hap7 NR_031601 3252325 -> 3262427 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1615: bam file key 1 chr6_ssto_hap7 NM_001002029 3277543 -> 3308168 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1616: bam file key 1 chr6_ssto_hap7 NM_000500 3301057 -> 3314394 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1617: bam file key 1 chr6_ssto_hap7 NR_001284 3303906 -> 3318510 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1618: bam file key 1 chr6_ssto_hap7 NM_001002029 3310281 -> 3340906 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1619: bam file key 1 chr6_ssto_hap7 NM_032470 3303906 -> 3318760 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1620: bam file key 1 chr6_ssto_hap7 NM_000500 3333792 -> 3347127 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1621: bam file key 1 chr6_ssto_hap7 NM_032470 3336639 -> 3351613 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1622: bam file key 1 chr6_ssto_hap7 NM_004197 3309227 -> 3319671 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1623: bam file key 1 chr6_ssto_hap7 NM_002118 4328159 -> 4344601 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1624: bam file key 1 chr6_ssto_hap7 NM_006120 4342146 -> 4356658 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1625: bam file key 1 chr6_ssto_hap7 NM_005104 4362204 -> 4435060 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1626: bam file key 1 chr6_ssto_hap7 NM_001113182 4364432 -> 4435060 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1627: bam file key 1 chr6_ssto_hap7 NM_001199455 4365139 -> 4435060 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1628: bam file key 1 chr6_ssto_hap7 NM_001199456 4416632 -> 4435060 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1629: bam file key 1 chr17_ctg5_hap1 NM_001193466 591171 -> 765700 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1630: bam file key 1 chr17_ctg5_hap1 NM_001193465 558497 -> 765700 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1631: bam file key 1 chr17_ctg5_hap1 NM_015443 591065 -> 765700 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1632: bam file key 1 chr17_ctg5_hap1 NR_034172 587235 -> 600386 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1633: bam file key 1 chr17_ctg5_hap1 NR_027295 1146951 -> 1175182 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1634: bam file key 1 chr17_ctg5_hap1 NR_026680 1146951 -> 1175451 . 0
2024-07-16 16:35:17 WARNING	Excluding invalid region on line 1635: bam file key 1 chr17_ctg5_hap1 NR_026901 1183438 -> 1195693 . 0
2024-07-16 16:35:17 INFO	Liquidation completed: 0.594745 seconds
2024-07-16 16:35:17 INFO	Normalizing
2024-07-16 16:35:17 INFO	Post liquidation processing took 0.018704 seconds
2024-07-16 16:35:17 INFO	Writing bamToGff style matrix.txt file
2024-07-16 16:35:17 INFO	Writing matrix.txt took 0.013473 seconds
