GENE_ID	locusLine	bin_1_MM11.jin.bam
NM_001032730	chr1(.):22049338-22114688	0.3463
NM_014280	chr1(.):28521789-28564542	0.147
NM_016311	chr1(.):28557610-28569611	0.3842
NM_031459	chr1(.):28581005-28614002	0.2605
NM_003680	chr1(.):33235839-33288633	0.261
NM_032881	chr1(.):36854030-36868493	0.6483
NM_004073	chr1(.):45261035-45276667	1.1423
NM_001013632	chr1(.):45266585-45277957	1.2891
NM_001136537	chr1(.):45269153-45284801	1.0012
NR_001456	chr1(.):45238513-45248584	1.0596
NR_001457	chr1(.):45239061-45249130	1.0654
NM_153274	chr1(.):45244256-45258426	0.1662
NM_003738	chr1(.):45282937-45313616	0.2222
NM_001012	chr1(.):45236245-45249412	0.8262
NR_000024	chr1(.):45237163-45247261	1.0594
NR_000015	chr1(.):45236536-45246610	1.0611
NM_006004	chr1(.):46764379-46787447	0.592
NM_006369	chr1(.):46739071-46774038	0.4143
NM_199044	chr1(.):46801389-46835690	0.2255
NM_002228	chr1(.):59241462-59254785	1.6752
NR_034015	chr1(.):59245822-59370384	0.3631
NM_017709	chr1(.):118143603-118176011	0.7046
NM_001123068	chr1(.):143762143-143772881	0.0626
NR_027469	chr1(.):143713512-143749587	0.8345
NR_027468	chr1(.):143713512-143749457	0.8375
NM_178230	chr1(.):144358586-144369246	0.0444
NR_024584	chr1(.):144475745-144526969	0.4787
NM_001002811	chr1(.):144885590-144937032	0.4518
NM_178230	chr1(.):147949759-147960419	0.0606
NR_027468	chr1(.):147901021-147936980	0.6479
NR_024510	chr1(.):149571452-149621786	0.4455
NM_001161334	chr1(.):149749244-149788928	0.3427
NM_001034077	chr1(.):149799220-149809616	1.0229
NM_001005464	chr1(.):149807258-149817765	1.7485
NM_001040874	chr1(.):149808784-149819318	1.7568
NM_001123375	chr1(.):149779779-149790236	0.7981
NM_005850	chr1(.):149890210-149904702	0.4162
NM_016074	chr1(.):149866154-149877348	0.5547
NM_003528	chr1(.):149851009-149863232	1.9118
NM_003517	chr1(.):149853524-149863961	2.2059
NM_175065	chr1(.):149854018-149864466	2.1888
NM_014849	chr1(.):149869871-149894434	0.283
NM_181873	chr1(.):149895542-149913266	0.55
NM_001145862	chr1(.):149895542-149913791	0.536
NR_036461	chr1(.):149816758-149827340	1.5906
NM_001040874	chr1(.):149817627-149828161	1.5624
NM_001005464	chr1(.):149819180-149829687	1.5496
NM_001034077	chr1(.):149827329-149837725	0.9738
NM_004698	chr1(.):150288927-150330704	0.1153
NM_019032	chr1(.):150516897-150538412	0.6067
NM_207046	chr1(.):150589598-150606609	0.5174
NR_036211	chr1(.):150519404-150529490	0.1505
NM_001197320	chr1(.):150542026-150557214	3.1115
NM_001163258	chr1(.):150964300-150985854	0.8563
NM_181746	chr1(.):150932648-150952440	0.4368
NM_003568	chr1(.):150949498-150973114	0.185
NM_001163260	chr1(.):150964300-150984273	0.9169
NM_001040217	chr1(.):150964300-150984385	0.9118
NM_138278	chr1(.):151004028-151025076	0.2434
NM_017860	chr1(.):151015258-151028871	0.4352
NM_002810	chr1(.):151222196-151244954	0.2388
NM_002651	chr1(.):151259272-151305133	0.15
NM_001198774	chr1(.):151259272-151305191	0.1498
NM_020452	chr1(.):154295275-154328780	0.6857
NM_001005855	chr1(.):154293035-154315322	0.8609
NM_080429	chr1(.):154288591-154302801	1.2261
NM_006556	chr1(.):154892207-154914484	0.6987
NM_001130041	chr1(.):154929773-154951959	1.066
NM_001130040	chr1(.):154929773-154948223	1.1129
NM_201398	chr1(.):154950769-154970587	0.1436
NM_015872	chr1(.):154970111-154995999	0.9877
NM_207196	chr1(.):155018761-155040252	0.3019
NM_018655	chr1(.):154961061-154971791	0.1479
NM_001143687	chr1(.):155001281-155028406	0.1969
NR_024163	chr1(.):154942117-154956725	1.243
NM_144622	chr1(.):154986002-155011257	0.2503
NM_138300	chr1(.):154924501-154939258	1.3274
NR_036212	chr1(.):154943168-154953259	1.555
NM_001018017	chr1(.):155153299-155167700	0.9421
NM_198883	chr1(.):155173489-155188624	1.7914
NM_002455	chr1(.):155173489-155188614	1.792
NM_018973	chr1(.):155107366-155117883	1.1745
NM_153741	chr1(.):155107366-155117996	1.163
NM_173852	chr1(.):155136883-155150804	0.2881
NM_007112	chr1(.):155160378-155182690	1.7046
NM_025058	chr1(.):155141359-155162445	0.3102
NR_030281	chr1(.):155159967-155170063	1.0995
NM_001005742	chr1(.):155199238-155219653	0.3229
NM_198264	chr1(.):155211995-155230274	0.3504
NM_001171812	chr1(.):155199238-155216066	0.3751
NM_000157	chr1(.):155199238-155216069	0.3751
NM_001162384	chr1(.):155911629-155953336	0.6668
NM_181885	chr1(.):155906479-155917625	0.3224
NM_004723	chr1(.):155911629-155952966	0.6584
NM_014949	chr1(.):155877835-155909188	0.2347
NM_020131	chr1(.):156000091-156028516	0.2676
NM_001093725	chr1(.):156036803-156056789	0.1287
NM_020387	chr1(.):156025965-156045295	0.0882
NM_001145264	chr1(.):156019516-156033301	0.4897
NM_003145	chr1(.):155973838-155995758	0.2598
NM_022367	chr1(.):156118321-156152542	0.252
NM_001193302	chr1(.):156118368-156152542	0.2512
NM_001193301	chr1(.):156114734-156152542	0.2715
NM_004494	chr1(.):156706898-156726543	1.2755
NM_001126051	chr1(.):156706898-156727024	1.2469
NM_001126050	chr1(.):156706898-156727240	1.2342
NM_030980	chr1(.):156687412-156702705	0.67
NM_001878	chr1(.):156664407-156680375	0.0762
NM_001142560	chr1(.):156693262-156711752	0.8058
NM_145729	chr1(.):156702093-156715923	0.5088
NM_003564	chr1(.):159882902-159900284	1.7072
NM_012337	chr1(.):159837153-159874906	0.1118
NM_001146172	chr1(.):159916281-159929044	0.082
NM_152366	chr1(.):161063180-161075138	0.5201
NM_030916	chr1(.):161035780-161064385	0.2643
NM_007122	chr1(.):161004040-161020757	1.6209
NM_001113205	chr1(.):161002421-161013774	0.3298
NR_033385	chr1(.):161063150-161075138	0.5191
NM_181720	chr1(.):161011731-161044760	0.9828
NM_016946	chr1(.):160960000-160996133	0.242
NM_018417	chr1(.):167773624-167888453	0.0885
NM_022371	chr1(.):179046111-179070129	0.8746
NM_015101	chr1(.):183899965-184011863	0.1033
NM_030934	chr1(.):185082217-185131116	0.5026
NM_006469	chr1(.):185260521-185291461	0.6173
NM_001195216	chr1(.):197698138-197749623	0.4338
NM_017596	chr1(.):200933519-200997828	0.4064
NR_034150	chr1(.):203262885-203279453	1.2984
NM_006763	chr1(.):203269663-203283729	1.2728
NM_002023	chr1(.):203304751-203325289	0.0958
NR_027022	chr1(.):204332557-204343847	0.0768
NM_032833	chr1(.):204367491-204385944	1.2403
NM_001973	chr1(.):205580234-205607000	0.6098
NM_021795	chr1(.):205583395-205607000	0.6784
NM_033102	chr1(.):205621980-205654630	0.0859
NR_026817	chr1(.):207986723-208000941	3.0332
NR_029832	chr1(.):207970196-207980284	0.2522
NR_029518	chr1(.):207970787-207980868	0.2801
NM_153606	chr1(.):212792788-212805120	0.0704
NM_001030287	chr1(.):212733696-212799116	0.5348
NM_001674	chr1(.):212776993-212799116	1.1461
NR_002315	chr1(.):226245427-226264703	0.8131
NM_002107	chr1(.):226245420-226264703	0.8128
NM_181441	chr1(.):228289379-228302013	1.2568
NR_037415	chr1(.):228279963-228290042	0.1731
NM_001024227	chr1(.):228265850-228291913	1.9529
NM_001024226	chr1(.):228265360-228291913	1.9202
NM_024319	chr1(.):228283427-228296022	0.5187
NM_182972	chr1(.):234735014-234750271	3.8301
NR_033927	chr1(.):234760056-234775526	0.0829
NM_031844	chr1(.):245008601-245032827	0.9239
NM_198076	chr1(.):244993638-245013359	1.1395
NR_026778	chr1(.):244998939-245015243	0.2909
NR_033872	chr2(.):70184394-70319147	0.2657
NM_005336	chr2(.):242161678-242260254	0.3642
NM_170672	chr2(.):33656415-33794798	0.2361
NM_012249	chr2(.):46764866-46816827	0.5737
NM_001190274	chr2(.):48029058-48137932	0.214
NM_025133	chr2(.):48029058-48120858	0.0704
NM_001163561	chr2(.):47309129-47387517	0.0559
NM_001122964	chr2(.):55770513-55849796	0.2142
NM_003400	chr2(.):61700068-61770418	0.2263
NM_020651	chr2(.):64314785-64376605	0.3639
NM_004836	chr2(.):88851258-88932094	0.5071
NM_001142807	chr2(.):111485149-111880799	0.197
NR_027020	chr2(.):132900163-133020542	0.411
NM_006164	chr2(.):178090032-178134859	0.6033
NM_001145413	chr2(.):178090032-178133617	0.6194
NM_003879	chr2(.):201975889-202034003	0.5185
NM_001127184	chr2(.):201975815-202011323	0.7514
NM_001162407	chr2(.):201712731-201734284	0.8668
NM_004071	chr2(.):201712731-201734467	0.8599
NM_173822	chr2(.):201833440-201941392	0.0936
NM_003709	chr2(.):207940528-208035614	0.3354
NM_004379	chr2(.):208389615-208475284	0.2451
NM_001167608	chr2(.):227695670-227868923	0.1645
NM_014808	chr2(.):242290663-242439256	0.0674
NM_005253	chr2(.):28610778-28642516	0.4409
NM_016061	chr2(.):30364749-30388399	0.9496
NM_015376	chr2(.):33733941-33794798	0.0984
NM_001139488	chr2(.):33696320-33794798	0.3054
NM_006887	chr2(.):43444540-43458745	1.7867
NR_027251	chr2(.):43449349-43460994	1.5729
NM_080653	chr2(.):46733985-46752096	0.0521
NM_001743	chr2(.):47382220-47408740	0.586
NM_002158	chr2(.):48536794-48611434	0.2246
NM_207521	chr2(.):55194326-55281326	0.279
NM_207520	chr2(.):55194326-55282734	0.2791
NM_007008	chr2(.):55194326-55242470	0.1838
NM_017657	chr2(.):64746438-64825138	0.3049
NM_001193493	chr2(.):65210578-65256000	0.4383
NM_003038	chr2(.):65211494-65256000	0.4461
NM_006196	chr2(.):70309584-70321334	2.1612
NR_024444	chr2(.):70346167-70357448	0.8227
NM_020122	chr2(.):85193230-85291595	0.2088
NR_015424	chr2(.):89060418-89111109	0.2054
NR_003070	chr2(.):101884397-101894511	0.0528
NM_173647	chr2(.):101887062-101930178	0.5212
NM_006538	chr2(.):111873490-111931022	0.4555
NM_207002	chr2(.):111873490-111891423	1.1177
NM_002101	chr2(.):127408683-127459246	0.4243
NR_031608	chr2(.):133009538-133019653	1.4137
NM_006186	chr2(.):157175943-157194287	0.9103
NM_004288	chr2(.):158266130-158305604	0.6359
NR_036075	chr2(.):178115672-178125738	0.1399
NM_001142355	chr2(.):201749049-201773655	0.3768
NM_130906	chr2(.):201730678-201758849	0.3255
NM_021824	chr2(.):201749107-201773655	0.3776
NM_001142356	chr2(.):201751640-201773655	0.4144
NM_002491	chr2(.):201931461-201955473	0.1725
NM_001127183	chr2(.):201978386-202033841	0.5393
NM_005544	chr2(.):227591032-227668506	0.2199
NM_001099285	chr2(.):232568234-232583250	1.4435
NR_036052	chr2(.):232573023-232583105	1.1529
NM_203346	chr2(.):242161678-242217301	0.3324
NM_001008492	chr2(.):242250280-242298441	0.4015
NM_001008491	chr2(.):242249722-242298441	0.3997
NM_014674	chr3(.):5224358-5266650	0.7645
NR_027007	chr3(.):9425536-9444174	0.8864
NM_001195099	chr3(.):15703743-15803058	0.0941
NM_001195098	chr3(.):15703743-15844691	0.2744
NM_015199	chr3(.):15703743-15906053	0.2714
NM_182909	chr3(.):99546987-99838349	0.1524
NM_001042459	chr3(.):99561771-99838349	0.1564
NM_032359	chr3(.):99531677-99902476	0.1479
NM_005862	chr3(.):136050998-136476245	0.0931
NM_033027	chr3(.):39178341-39200102	1.2599
NM_001664	chr3(.):49391578-49454526	0.3302
NM_153273	chr3(.):49756727-49828973	0.3234
NM_001167924	chr3(.):99828773-99902476	0.0802
NM_001627	chr3(.):105080712-105300744	0.1143
NM_001009899	chr3(.):113362232-113420493	0.1689
NM_001690	chr3(.):113460865-113535905	0.264
NM_002093	chr3(.):119535801-119818264	0.103
NM_001080412	chr3(.):141038054-141173632	0.4254
NM_019001	chr3(.):142020448-142171853	0.1354
NM_005067	chr3(.):150453909-150486263	0.7559
NM_024665	chr3(.):176733541-176920048	0.156
NM_014616	chr3(.):182506290-182644421	0.1697
NM_003670	chr3(.):5016096-5031865	1.223
NM_015453	chr3(.):9399716-9433475	0.1276
NM_001080517	chr3(.):9434402-9524838	0.2675
NM_031899	chr3(.):39133090-39154130	0.4784
NM_145755	chr3(.):39144151-39185394	0.2812
NM_194293	chr3(.):39219706-39239077	0.2098
NM_001198621	chr3(.):39219705-39239085	0.2097
NM_000481	chr3(.):49449210-49465111	0.4464
NM_022171	chr3(.):49444638-49458909	1.0873
NM_032316	chr3(.):49454765-49471757	0.191
NM_001640	chr3(.):49706434-49725934	0.2106
NM_022064	chr3(.):49721989-49763962	0.4683
NM_198722	chr3(.):49749266-49762238	1.0012
NM_020998	chr3(.):49716379-49731196	0.2922
NM_021971	chr3(.):49753931-49766384	1.1832
NM_177966	chr3(.):57536980-57552768	0.3621
NM_001660	chr3(.):57552089-57588215	0.5829
NM_018010	chr3(.):107874658-107946417	0.2635
NM_025146	chr3(.):113432840-113470096	0.4862
NM_013336	chr3(.):127766211-127795526	0.6262
NM_001145417	chr3(.):135862759-135918310	0.2778
NM_018133	chr3(.):135862759-135919688	0.2719
NM_173552	chr3(.):143685639-143716210	0.43
NM_001134470	chr3(.):143687166-143716210	0.4509
NM_014779	chr3(.):150121787-150182615	0.2391
NR_034007	chr3(.):156794455-156845791	0.3629
NM_020307	chr3(.):156860585-156883482	0.8907
NM_004593	chr3(.):185627357-185660924	0.5524
NR_033752	chr3(.):185681266-185702578	0.0476
NM_001145065	chr4(.):91043683-92528370	0.089
NM_000585	chr4(.):142552753-142659612	0.245
NM_144571	chr4(.):78629540-78745544	0.2516
NM_001008388	chr4(.):103785134-103818963	0.469
NM_178835	chr4(.):146676887-146864607	0.2564
NM_001042424	chr4(.):1868122-1988934	0.167
NM_001017405	chr4(.):1278671-1338925	0.1409
NM_133330	chr4(.):1889508-1988930	0.0717
NM_012318	chr4(.):1808205-1862974	0.1572
NR_033182	chr4(.):1160639-1207634	0.2618
NM_001199021	chr4(.):1155720-1207750	0.257
NR_027697	chr4(.):16223285-16264810	0.385
NM_001166139	chr4(.):17877217-18028483	0.1605
NM_153686	chr4(.):17839838-18028483	0.1476
NM_015187	chr4(.):25744048-25869610	0.2222
NM_015874	chr4(.):26317447-26438278	0.2114
NM_203283	chr4(.):26316331-26438278	0.2098
NM_004310	chr4(.):40193526-40251281	0.5767
NM_018177	chr4(.):40053523-40162019	0.3178
NM_198889	chr4(.):73935501-74129502	0.1702
NM_001136570	chr4(.):77167852-77209929	0.2072
NM_021204	chr4(.):83346725-83387244	0.6152
NM_001166693	chr4(.):87851153-88067206	0.2356
NM_172129	chr4(.):114373343-114688083	0.1792
NM_172128	chr4(.):114367187-114688083	0.1778
NM_014822	chr4(.):119638977-119762326	0.3411
NM_024900	chr4(.):129725778-129790787	0.4171
NM_199320	chr4(.):129725778-129801379	0.3753
NM_018078	chr4(.):128977502-129137289	0.2084
NM_201999	chr4(.):139973870-140065606	0.1835
NM_002039	chr4(.):144252982-144400718	0.3159
NM_001029998	chr4(.):147170136-147448123	0.161
NM_033632	chr4(.):153237409-153461172	0.26
NR_033995	chr4(.):184410889-184430668	0.8341
NM_002199	chr4(.):185303875-185400726	0.4452
NR_033339	chr4(.):1238227-1251795	0.8733
NM_001012614	chr4(.):1200227-1247908	0.3132
NM_133334	chr4(.):1897352-1955545	0.0825
NM_182485	chr4(.):14999297-15076777	0.277
NM_153365	chr4(.):16157127-16233161	0.2589
NM_025205	chr4(.):17611272-17631160	0.2919
NM_015907	chr4(.):17573926-17614590	0.5493
NM_001145432	chr4(.):25910813-25936501	0.2517
NR_027277	chr4(.):40039536-40063819	1.1108
NM_017426	chr4(.):77030816-77074655	0.184
NM_005506	chr4(.):77074893-77140035	0.6556
NM_020236	chr4(.):78778804-78878944	0.2554
NM_152545	chr4(.):82343218-82398061	0.2728
NM_031372	chr4(.):83339346-83356378	1.3442
NM_144645	chr4(.):87792357-87818575	0.1029
NM_001130678	chr4(.):99794606-99855243	0.2605
NM_001130679	chr4(.):99794606-99856786	0.2548
NM_181891	chr4(.):103712132-103753708	0.558
NM_181890	chr4(.):103712132-103795032	0.4739
NM_181892	chr4(.):103712132-103753340	0.5616
NM_003340	chr4(.):103712132-103754105	0.5541
NM_181893	chr4(.):103712132-103795003	0.474
NM_181889	chr4(.):103712132-103754307	0.5523
NM_178043	chr4(.):128977502-129048507	0.3382
NM_032239	chr4(.):128977502-129035056	0.4001
NM_006320	chr4(.):129185391-129214984	0.5305
NM_030648	chr4(.):140422191-140482577	0.3183
NM_001102653	chr4(.):146049801-146105832	0.3371
NM_017493	chr4(.):146075288-146100896	0.2472
NM_032128	chr4(.):147357819-147448123	0.2675
NR_033797	chr4(.):153452415-153465415	1.7097
NR_036092	chr4(.):153405478-153415568	0.2784
NM_152680	chr4(.):153542265-153606317	0.6495
NR_037459	chr4(.):160044953-160055046	0.1183
NM_080874	chr4(.):177129825-177195373	0.1778
NM_021928	chr4(.):177236089-177258396	0.8855
NM_001564	chr4(.):184421219-184437249	0.9638
NM_002372	chr5(.):109020155-109208429	0.2452
NM_015071	chr5(.):142145291-142613572	0.22
NM_001131005	chr5(.):88009057-88204922	0.2989
NM_002397	chr5(.):88009057-88184283	0.3065
NM_001892	chr5(.):148869844-148936007	0.2965
NM_015315	chr5(.):154087461-154202163	0.2654
NM_133433	chr5(.):36871860-37070921	0.1449
NM_152756	chr5(.):38933021-39079501	0.196
NM_001178055	chr5(.):49956732-50147356	0.1999
NM_024615	chr5(.):49957771-50147356	0.2006
NM_181501	chr5(.):52079135-52254485	0.1886
NM_022913	chr5(.):56464774-56565506	0.2487
NM_001127235	chr5(.):56466274-56565506	0.252
NM_018695	chr5(.):65217383-65381850	0.1967
NM_006633	chr5(.):75694148-76008957	0.2457
NR_027435	chr5(.):90671163-90721532	1.0409
NM_002064	chr5(.):95144552-95163577	1.1215
NM_012081	chr5(.):95215801-95302775	0.4759
NM_001163315	chr5(.):107189733-107722799	0.118
NM_017415	chr5(.):136948188-137076779	0.0899
NM_001020825	chr5(.):142652495-142788254	0.2337
NM_001018076	chr5(.):142652495-142789045	0.2328
NM_001018075	chr5(.):142652495-142820077	0.2047
NM_004045	chr5(.):151117382-151143210	0.2688
NM_022455	chr5(.):176555832-176732214	0.2354
NM_172349	chr5(.):176555079-176732214	0.235
NM_014757	chr5(.):179154850-179209287	0.1947
NM_005520	chr5(.):179036178-179055722	1.0051
NM_002406	chr5(.):180212540-180235048	0.7191
NM_001114619	chr5(.):180212540-180235902	0.7045
NM_001114618	chr5(.):180212540-180241817	0.791
NM_001114617	chr5(.):180212540-180242137	0.7846
NM_022130	chr5(.):32119823-32179425	0.5348
NM_006713	chr5(.):32580604-32609185	0.7713
NM_153013	chr5(.):36187693-36247258	0.4997
NM_001085411	chr5(.):36187693-36246900	0.502
NR_034127	chr5(.):43060288-43072073	0.8207
NM_001014279	chr5(.):43034181-43045447	1.3756
NR_034085	chr5(.):43011149-43023913	0.787
NR_015447	chr5(.):43037235-43050370	1.1721
NM_015946	chr5(.):52078773-52103452	0.8476
NM_005921	chr5(.):56105899-56196978	0.3253
NM_001127236	chr5(.):56504900-56565506	0.1002
NR_028474	chr5(.):65235632-65246401	0.071
NM_152405	chr5(.):78526924-78628038	0.269
NM_020801	chr5(.):90659540-90684149	2.0407
NR_026936	chr5(.):95182935-95200836	0.5968
NM_014819	chr5(.):108665409-108750675	0.3454
NM_020177	chr5(.):114851607-114885591	0.4591
NR_036052	chr5(.):118305280-118315362	0.092
NM_005573	chr5(.):126107314-126177712	0.3274
NM_001198557	chr5(.):126107844-126177712	0.3292
NM_001013717	chr5(.):131741672-131803059	0.9457
NM_170679	chr5(.):133487081-133517724	0.577
NM_002715	chr5(.):133527147-133566950	0.6115
NR_037434	chr5(.):133556447-133566543	2.1748
NM_015288	chr5(.):133856797-133923918	0.309
NM_006805	chr5(.):137082072-137095039	1.7341
NR_002713	chr5(.):137131881-137151439	0.0793
NM_004730	chr5(.):137836783-137883932	0.5041
NM_004134	chr5(.):137885570-137916318	0.6287
NR_002913	chr5(.):137891731-137901799	0.0861
NM_016480	chr5(.):138672518-138710409	0.2167
NM_194296	chr5(.):138727455-138744776	0.6898
NM_152686	chr5(.):138740891-138780214	0.4429
NM_152685	chr5(.):138697884-138724039	0.2194
NM_001033112	chr5(.):138673133-138710409	0.2191
NM_001161546	chr5(.):138722634-138735885	1.9588
NM_016459	chr5(.):138718256-138730605	2.2689
NM_016463	chr5(.):139023300-139067680	0.8007
NM_001001669	chr5(.):148956134-149019527	0.1447
NM_006058	chr5(.):150404505-150465997	0.5408
NM_005754	chr5(.):151146475-151189915	0.4249
NM_001142556	chr5(.):162882516-162923953	0.2518
NM_145266	chr5(.):162875585-162892143	0.4862
NM_182796	chr5(.):162925230-162951328	0.5775
NM_013283	chr5(.):162927584-162951328	0.6297
NM_004417	chr5(.):172190092-172203203	2.912
NM_002011	chr5(.):176508920-176530126	0.0467
NM_022963	chr5(.):176511550-176530126	0.046
NM_001142306	chr5(.):179063557-179077047	0.0423
NM_001164444	chr5(.):179100558-179112975	0.517
NM_001746	chr5(.):179120929-179163639	0.6639
NR_031598	chr5(.):179220277-179230346	0.4867
NM_145867	chr5(.):179215985-179228513	0.3939
NM_003900	chr5(.):179242841-179270077	1.485
NM_016175	chr5(.):179259265-179290840	0.1898
NM_054013	chr5(.):179219597-179234875	0.7746
NM_014275	chr5(.):179219597-179238952	0.6249
NM_001142298	chr5(.):179228387-179270077	1.1503
NM_001142299	chr5(.):179229002-179270077	1.1666
NR_027183	chr5(.):180251958-180267726	0.4801
NM_001195286	chr6(.):386738-416443	0.8537
NM_000904	chr6(.):2995066-3024994	0.2352
NR_037616	chr6(.):7876482-8069647	0.4121
NM_000332	chr6(.):16294342-16766721	0.2122
NM_001090	chr6(.):30534169-30564309	0.1815
NM_004197	chr6(.):31976517-31986961	0.1657
NM_003017	chr6(.):36557089-36577244	0.8159
NR_036610	chr6(.):36557089-36577243	0.8159
NM_006789	chr6(.):41015939-41037630	0.0572
NM_006734	chr6(.):143067603-143271338	0.1733
NM_020185	chr6(.):287100-356355	1.0148
NM_001195291	chr6(.):2943392-2977399	0.0856
NR_026855	chr6(.):2983200-2996405	1.1466
NR_033884	chr6(.):3015389-3030005	0.3683
NM_001145549	chr6(.):7876482-7915310	1.1874
NM_030810	chr6(.):7876482-7916047	1.1879
NM_030939	chr6(.):24700089-24724403	0.8
NM_003526	chr6(.):26118694-26129132	1.4608
NM_139006	chr6(.):26082508-26100469	0.0901
NM_138720	chr6(.):26153348-26176576	0.7585
NM_005321	chr6(.):26151558-26162343	1.0561
NM_003512	chr6(.):26119372-26129918	1.4455
NM_003542	chr6(.):26099175-26109565	0.1423
NM_005323	chr6(.):26102639-26113364	0.1376
NM_021066	chr6(.):27777079-27787518	0.2886
NM_003536	chr6(.):27772841-27783314	0.5372
NM_003509	chr6(.):27770976-27781445	0.4535
NM_003519	chr6(.):27770256-27780709	0.453
NM_003521	chr6(.):27777821-27788267	0.2562
NM_003520	chr6(.):27801439-27811888	1.9949
NM_003511	chr6(.):27828106-27838576	0.2331
NM_003533	chr6(.):27834622-27845099	0.0931
NM_003510	chr6(.):27800657-27811117	1.9919
NM_003541	chr6(.):27793951-27804305	0.2812
NM_005322	chr6(.):27829569-27840359	0.2418
NM_021968	chr6(.):27786902-27797258	0.2562
NM_003546	chr6(.):27835925-27846289	0.0829
NM_001031722	chr6(.):30589662-30619598	0.1766
NR_033823	chr6(.):30589612-30619598	0.177
NM_001161376	chr6(.):30609815-30625987	0.1984
NM_002714	chr6(.):30563181-30590020	0.8959
NM_014046	chr6(.):30580485-30599174	1.2867
NR_030615	chr6(.):30547108-30557194	0.0521
NR_001284	chr6(.):31971196-31985800	0.1524
NR_026717	chr6(.):31933951-31954223	0.8387
NM_005510	chr6(.):31932587-31945032	1.2411
NM_001002029	chr6(.):31944833-31975458	0.1143
NM_032470	chr6(.):31971196-31986050	0.15
NM_006929	chr6(.):31921580-31942532	0.9261
NM_000500	chr6(.):31968347-31981684	0.0808
NM_002904	chr6(.):31914863-31931864	0.2645
NM_004197	chr6(.):31934645-31954223	0.8669
NR_031601	chr6(.):31919615-31929717	0.3975
NM_000063	chr6(.):31890265-31918449	0.096
NM_001710	chr6(.):31908720-31924861	0.0611
