CTRL KMS12BM	CTRL KMS12PE	LOG2_FOLD_CHANGE	P_VALUE
DDX31	32.3321697666667	42.56900719	0.396833115491022	0.00144607803514244
DDX39A	387.7105973	560.362104966667	0.531379226574876	0.000477045652106844
DDX3X	149.282853066667	196.8835953	0.399294444176558	3.43924040003449e-05
DDX41	71.3777903	49.7681564233333	-0.520252293578789	0.00165287185888973
DDX42	68.1402336	73.6954237533333	0.113068142096554	0.087807333261855
DDX43	2.36663939866667	0.973112942	-1.28216073876792	0.00689370439686125
DDX46	60.581138	81.3393660933333	0.425085068390262	5.41814601544163e-05
DDX47	127.668056333333	195.146436166667	0.612159520761002	0.000399167607480634
DDX49	91.51670985	191.541479833333	1.0655497617731	0.00507856757161579
DDX5	150.343539966667	477.038448266667	1.66584267018414	1.87851775412721e-06
DDX50	70.32527364	44.6298371533333	-0.656034718715612	0.000485717976871166
DDX51	34.85733103	39.2145838833333	0.169928182824791	0.105909054676802
DDX52	29.9381948933333	44.6195607333333	0.575689073206226	0.000367679218683382
DDX54	157.597845166667	103.863143213333	-0.601564017457073	0.00172529684206568
DDX55	63.8178276766667	71.6987642333333	0.167988752601627	0.0139264111740388
DDX56	225.9328857	187.579725066667	-0.268390378066198	0.00401362092849655
DDX58	0.674847350666667	3.81155615966667	2.49774702402074	2.69848437601782e-05
DDX59	39.1937443466667	11.8541491033333	-1.7252312972001	0.000127043335552816
DDX6	63.9173658433333	70.58655462	0.143185450755311	0.195018511002252
DEAF1	75.63253244	45.6042585933333	-0.729838374485353	0.000171811143742291
DECR1	159.561978766667	90.3441555033333	-0.82061374070736	2.146009721023e-05
DECR2	95.21158149	30.32245657	-1.65075043492252	7.22517644910032e-05
DEDD	30.6883293666667	32.5123366033333	0.0832971341874881	0.219980033809553
DEDD2	40.8603169333333	16.8420982833333	-1.2786285057243	3.30595444406361e-06
DEF6	105.862883533333	34.34495905	-1.6240265868477	5.85417107774609e-05
DEF8	24.6823320233333	9.18325290233333	-1.42640152652612	0.000336537182804031
DEGS1	88.7068937866667	212.873100766667	1.26287552646563	1.80797835583178e-05
DEK	120.905717466667	166.253047633333	0.459498318038531	0.00116719116772791
DENND1A	15.05557328	26.7614904766667	0.829860825408393	0.00284054726413539
DENND1B	4.46349584866667	2.52846350666667	-0.819913127946443	0.00981312247840717
DENND1C	37.0193315566667	5.83395208566667	-2.66573340275159	0.0018436602809128
DENND2C	7.915813032	24.9176086966667	1.65435617977101	1.12719975114357e-06
DENND2D	0.607605371	6.750951364	3.47388429745178	0.00250342568298831
DENND3	0.164994763666667	0.151773348666667	-0.12050176292897	0.88492204520766
DENND4A	32.62319553	28.2043873233333	-0.209978506853088	0.00276825407481794
DENND4B	38.6480345066667	34.0585027966667	-0.182380030090537	0.160219202467461
DENND4C	18.45260683	8.67695379166667	-1.08856409122129	0.000153492874016975
DENND5A	1.61509201	31.3890842366667	4.28057467840388	0.000436361797917534
DENND5B	7.439508914	6.12639113433333	-0.280169913858678	0.0227942027692822
DENND6A	18.4789465333333	23.2368116066667	0.330529613298883	0.0243404840369262
DENND6B	88.0507433366667	15.9572251633333	-2.46412538355603	8.70795528499188e-05
DENR	129.418317566667	130.089561166667	0.00746337242152437	0.857307862179753
DEPDC1	11.7643440633333	40.9849541733333	1.80067350134963	4.14111031311857e-07
DEPDC1B	38.46803413	27.2737978866667	-0.496144493974842	0.00578945183785943
DEPDC4	3.75783562466667	4.18769426133333	0.156254154895621	0.216232041387797
DEPDC5	6.62756780566667	5.35081921166667	-0.308719739797569	0.0115885949149817
DEPTOR	25.17079618	64.2643841266667	1.35226855380197	0.000912837309021187
DERA	35.8397860233333	62.5807856966667	0.804157747608525	0.0112668677412239
DERL1	130.396765666667	96.1499146733333	-0.43955060333294	4.69078354502443e-06
DERL2	39.7220148466667	59.4124560333333	0.58082662537835	0.0112573064567217
DERL3	178.924994666667	24.0066314	-2.89785005210468	0.000809205874058596
DESI1	93.4336716966667	50.5056853866667	-0.887496763071014	0.000597680370215315
DESI2	59.1413322033333	83.71439316	0.501308947524566	0.000621191065559182
DET1	5.70259641566667	12.4862430133333	1.13064861063856	0.012463493008097
DEXI	44.8985651466667	41.9172476066667	-0.0991253515860914	0.24964261028263
DFFA	122.7445502	34.8896259166667	-1.81478893669875	5.76200671614978e-08
DFFB	16.6097784033333	13.5111281366667	-0.297884685759353	0.0481664036387312
DFNA5	0.200669064	1.582015387	2.97887350489534	0.00683190435502137
DFNB31	18.3048980533333	9.29171381066667	-0.978213114538669	0.00480244327992411
DFNB59	1.17427064666667	0.468613222666667	-1.32529539224848	0.00821237250680258
DGAT1	69.45308955	18.3714668566667	-1.91857205045003	0.00376480578568424
DGAT2	101.972216133333	39.06224974	-1.38432917484311	0.000124249580969171
DGCR11	0.900348884333333	0.778476555	-0.209830561722666	0.760282125529937
DGCR14	6.44854285666667	7.07346455833333	0.133443816007715	0.226201437123107
DGCR2	27.7548511566667	17.5941867466667	-0.657641126092935	0.00219123129278697
DGCR6L	49.2887999166667	32.3271072233333	-0.608515440386415	0.000263059992872012
DGCR8	20.6285570033333	19.25574122	-0.0993542476805556	0.232297219349278
DGKA	55.5136876133333	19.7355447066667	-1.49204719175638	5.28405443241443e-05
DGKD	27.8943300333333	28.7453314533333	0.0433557649888438	0.647190059883246
DGKE	6.53388242433333	18.3242712033333	1.48774342117087	0.00252874823440702
DGKG	0.0788836046666667	0.153581814	0.961210009353448	0.28106846428843
DGKH	2.584433086	7.40368585566667	1.51839583209561	0.000477391476383937
DGKQ	4.60363266433333	6.27393354933333	0.446597527166784	0.0273441785027665
DGKZ	95.7617500033333	47.49027845	-1.01181730194919	0.000126500946011346
DGUOK	100.838768833333	144.508125533333	0.519100206986921	5.91979593216995e-05
DGUOK-AS1	2.487183641	6.714827521	1.4328373098895	0.139256340751291
DHCR24	120.843525833333	276.233323833333	1.19274718874922	0.000888665167547451
DHCR7	186.749700466667	211.439157966667	0.179136655692877	0.143590292931039
DHDDS	12.5782834033333	26.25599853	1.06171201652945	0.000249964100919538
DHFR	71.0651983033333	72.1837730966667	0.0225313325742115	0.710653233982845
DHFRL1	6.65467836866667	4.38238117666667	-0.602653965582298	0.00785914965904583
DHODH	15.14172855	16.5881657833333	0.131624460869465	0.259739519334939
DHPS	122.082981666667	100.036084933333	-0.287341601420186	0.00135334191852211
DHRS1	39.9254000033333	11.98871339	-1.73563002245577	1.70864174088513e-05
DHRS11	40.0912824266667	36.8253576466667	-0.122589029941909	0.268757588566361
DHRS12	1.28197297566667	0.257695363666667	-2.31462736362419	0.0131669096346744
DHRS13	115.636359633333	37.5238191233333	-1.62371652094986	1.9180678520095e-05
DHRS2	1.70769371166667	0.10720383	-3.99362088539263	0.00525128228924159
DHRS3	0.214590120666667	1.37114402133333	2.6757245522216	0.00165017901394634
DHRS4	29.49975532	15.1909966333333	-0.9574864647576	0.00112975281648438
DHRS4-AS1	13.0442667566667	7.135233889	-0.87038322344025	0.00489197582822905
DHRS4L2	16.52206941	12.2038916833333	-0.437053117120483	0.00331382114042056
DHRS7	161.019362233333	39.8794039033333	-2.01351842940691	2.73761969812781e-06
DHRS7B	19.7033724933333	15.3228172033333	-0.362761016326113	0.00133628133274708
DHTKD1	14.61594474	35.21543852	1.26866496344556	0.00197080656850504
DHX15	135.473440433333	390.588545366667	1.52763960155494	0.00042819424417514
DHX16	7.58397707466667	10.3636644883333	0.450507707517059	0.00793795684739411
DHX29	20.7087604933333	23.9931734133333	0.212382780921446	0.00028874453591215
DHX30	118.537357566667	80.8052662866667	-0.552820577142724	0.00377463237784691
DHX32	25.8674603333333	12.4160536266667	-1.05893172335706	0.000614067237607432
DHX33	29.0038605833333	32.57344441	0.167451338374391	0.0277303021820218
DHX34	34.22195618	18.027492	-0.924723527095779	4.88200147239775e-05
DHX35	15.8946042533333	19.8366746533333	0.319633101493781	0.00355314891104219
DHX36	43.6737730066667	68.91090523	0.657965137247342	0.000277498991231017
DHX37	53.5855987933333	76.4748094666667	0.513139280972559	0.0156851507152384
DHX38	43.4265815466667	36.14892108	-0.264625802831121	0.0143925567093875
DHX40	23.51220997	62.7803567133333	1.41690307843747	4.85824101625231e-05
DHX57	18.7205726033333	23.4284999733333	0.323640024471808	0.00140011843731232
DHX58	0.325836008333333	0.327802691333333	0.00868165356398053	0.986100847814795
DHX8	52.0551712066667	83.04135673	0.673788525402409	0.00459915315766932
DHX9	192.676749133333	336.533495566667	0.804567617173898	0.000188895246122003
DIABLO	78.96988724	92.3794124933333	0.226268740727278	0.00307635964396643
DIAPH1	77.2150665766667	63.8293403533333	-0.274662642298786	0.00864886565857773
DIAPH2	0.0377568206666667	0.0979057166666667	1.37465581363801	0.12471016731286
DIAPH3	8.82702043433333	11.8038074533333	0.419253849827804	0.00374604983899562
DICER1	39.7851673866667	32.11353539	-0.309049168212029	0.00872898650873521
DICER1-AS1	9.808572167	9.94752842166667	0.0202949771966975	0.780480674185992
DIDO1	26.3502691366667	21.05436411	-0.323698393880394	0.0106282274268036
DIEXF	12.0786458433333	10.31448686	-0.227786671105521	0.00201728176365912
DIMT1	55.96113188	49.6436929866667	-0.172814701687315	0.0431741897626716
DIP2A	16.4587703	8.17165672	-1.01015604548535	0.000225054070468755
DIP2A-IT1	1.63705493933333	0.416682411	-1.97408263187884	0.0267384051917861
DIP2B	26.7215685166667	27.00473554	0.015207725537427	0.753908175259069
DIP2C	0.133667655666667	0.163564742666667	0.291211390045717	0.200217490259673
DIRAS1	27.8364307966667	20.7451074933333	-0.42420310711718	0.00109389190614139
DIRC2	2.54210127133333	3.23563668366667	0.348028117506852	0.0659579315809559
DIS3	17.9565155433333	27.2394532666667	0.601190324083498	0.00573185977157964
DIS3L	58.0893272933333	49.9856589133333	-0.216758883504708	0.0216128661027046
DIS3L2	12.4621495733333	11.5286233066667	-0.112332694149841	0.323142579566623
DISP1	0.518108301666667	1.636905097	1.65964507573449	0.00355897389809973
DISP2	9.95549520666667	2.296844247	-2.11584005195401	0.000111796493020183
DIXDC1	19.6535359733333	18.4684811166667	-0.0897236776685205	0.0427371439445992
DKC1	127.826592633333	209.618023333333	0.71357476656748	0.000120434791712887
DKFZP434I0714	1.38107327333333	2.461589751	0.833800477710889	0.0015653313573703
DKFZP586I1420	14.4226497333333	8.54346319066667	-0.755443334793788	0.00441302505719811
DKK1	0.299626685333333	0.715795756333333	1.25638187188261	0.0464786843012629
DLAT	125.5103229	136.019472433333	0.116007174271866	0.0131025770695953
DLD	155.543095966667	136.744460733333	-0.185831966649136	0.0179571438222024
DLEC1	1.25180995633333	0.146367675666667	-3.09634667173681	0.0164939771430467
DLEU1	16.7988203133333	14.5984265933333	-0.202547039228831	0.0514888185262643
DLEU2	8.52739547066667	7.34589660633333	-0.215166575057335	0.141388615476897
DLEU2L	0.684475283333333	0.754955638	0.141393426477133	0.751673072997944
DLG1	19.3941496633333	83.44607954	2.10522274826684	1.41226467892653e-07
DLG2	0.676888554333333	0.419756320666667	-0.689366272865917	0.0689566360071713
DLG3	12.58897333	10.013031068	-0.330281869708418	0.0161276566246066
DLG4	6.78340958166667	1.690414543	-2.00463352098397	2.59218291190744e-05
DLG5	1.23719941266667	1.06085034566667	-0.221856904272883	0.14616744375789
DLGAP3	1.389184241	0.249825194	-2.47524706973414	0.00231556625270761
DLGAP4	17.52232314	7.32092058266667	-1.25909708325241	4.94574822170373e-05
DLGAP5	70.1179023866667	65.9483438233333	-0.0884464085911342	0.0744145469262766
DLK2	3.73190072166667	1.91202100633333	-0.964812233723222	0.0179550556429808
DLL4	5.119007712	1.071576985	-2.25612867894504	7.20408804746942e-05
DLST	89.0490206866667	88.9377448166667	-0.00180392251392099	0.919902473902227
DMAP1	28.3046770433333	48.3265355933333	0.771775112739491	0.000213080449753836
DMC1	6.0213893	5.91490355466667	-0.02574174986437	0.852554104334836
DMD	1.496221079	8.620245859	2.52640565610592	3.97801401225591e-07
DMKN	50.3385451633333	6.473050318	-2.95914589794156	7.36369457511535e-06
DMPK	22.72710454	7.31302900033333	-1.63587290654944	2.14537239617549e-05
DMTF1	66.43279669	44.6625327	-0.572830585226385	0.00149407684695503
DMTN	39.8414920266667	0.186141752666667	-7.74172616927588	0.000132731078386751
DMWD	29.7748117466667	13.6387715	-1.12637868581367	0.0110749298663124
DMXL1	7.82277020933333	11.8470264066667	0.598773497232379	0.00702946617424939
DMXL2	18.66579684	16.2129770233333	-0.203248075854488	0.000378740233338289
DNA2	18.9926219433333	21.60355423	0.185829600800673	0.079140460145302
DNAAF2	36.81201838	16.2909152333333	-1.17610919635151	1.68151281258392e-05
DNAAF3	6.78340261733333	0.151701635333333	-5.48270058112799	0.00325732950080907
DNAH1	8.5926495	2.53855986866667	-1.75909276310372	9.63525352015814e-05
DNAH14	0.0331392953333333	0.0421284026666667	0.346250290221571	0.479369186659052
DNAH6	0.176379350333333	1.144686677	2.69819918674485	0.0190434341656247
DNAJA1	550.638850866667	663.5128586	0.269018020394496	0.0493834287737784
DNAJA2	50.60960564	100.463482666667	0.989188055709879	1.28419471836183e-06
DNAJA3	144.241946366667	145.1892697	0.00944406463230648	0.515025200677925
DNAJA4	7.69178461033333	2.68153562933333	-1.52025894163394	0.00454345937843175
DNAJB1	116.5372695	139.4607307	0.259067532255592	0.0270636860048745
DNAJB11	221.9156671	265.896881266667	0.260855331317773	0.000174178262595896
DNAJB12	21.4705836166667	13.8614046133333	-0.631287950242199	0.000123201960933702
DNAJB13	2.16088184733333	1.790001987	-0.271659001734445	0.452801546713458
DNAJB14	15.9710922266667	26.34764099	0.722210818614869	0.000141317351960649
DNAJB2	21.9843216066667	21.3950654833333	-0.0391969198910122	0.682897136483899
DNAJB4	21.1577554333333	28.0680885433333	0.407744234526441	0.0214341728436899
DNAJB5	2.16896585333333	6.34328656866667	1.54822317940708	0.000284799256155972
DNAJB6	122.168367566667	85.57191307	-0.513661534471167	0.00034435419800223
DNAJB9	20.1001932333333	35.5260764266667	0.821668992415227	3.31832247611925e-06
DNAJC1	82.2187187566667	235.622077733333	1.51893593052508	8.5962324447105e-05
DNAJC10	32.3319879933333	41.00341998	0.342782028867137	0.000221088122934389
DNAJC11	67.14692919	61.5327159466667	-0.125967750844847	0.0159852742998154
DNAJC13	17.3663435833333	29.40556805	0.759795328276062	0.000723755155723738
DNAJC14	58.5680217733333	53.53329288	-0.129676769160693	0.0100113199388116
DNAJC15	0.81915507	11.9146641466667	3.862457888012	0.000914066738492321
DNAJC16	6.52934073966667	10.8637243366667	0.734509540350029	0.000439961504753686
DNAJC17	32.6602473666667	27.6621292866667	-0.239623505908455	0.0164216152956254
DNAJC18	2.57196689066667	2.99632384	0.220321486666952	0.105747610389171
DNAJC19	74.04988878	74.05046718	1.12687752335189e-05	0.999774765912434
DNAJC2	139.154850866667	217.216056033333	0.642439546110734	0.00622935361210715
DNAJC21	32.0232710166667	34.3554451266667	0.10141809600291	0.0805570860598511
DNAJC24	22.5467530333333	24.8616970166667	0.14100509026722	0.0802012873894268
DNAJC25	11.2949080833333	24.40045515	1.11123552882912	9.00939657014082e-06
DNAJC27	1.736395812	3.57354543433333	1.04126028284407	0.0158206429379242
DNAJC28	0.619708103333333	1.556014629	1.3281948857083	0.0164748336505174
DNAJC3	50.06056124	106.079527366667	1.08339988210207	1.19089929138021e-07
DNAJC30	14.7218436733333	24.7462671133333	0.749252559191909	0.00142528482670069
DNAJC4	54.2776409733333	34.06612317	-0.672020245767218	0.00118953540683428
DNAJC5	37.01389505	38.5963947233333	0.0603991306536101	0.599574977227865
DNAJC7	118.149301666667	159.5115317	0.433049623571636	0.000297283485394701
DNAJC8	153.9571935	309.608535766667	1.00791596899843	0.00197228263863866
DNAJC9	143.898378466667	93.4376980866667	-0.62297369720769	0.000235915158596324
DNAJC9-AS1	1.021941124	1.16479563633333	0.188764773675198	0.413675857509295
DNAL1	3.63838331466667	4.571412785	0.329342552627547	0.0386939381795112
DNAL4	8.375876295	8.59427769633333	0.0371362589237373	0.777058368885557
DNASE1	11.3032921766667	10.857313694	-0.0580758335344642	0.571232202556266
DNASE1L1	10.162722286	11.9029428233333	0.228031393995931	0.0796217234088535
DNASE1L2	10.3634773673333	6.63499918733333	-0.643339973001536	0.0174257922624636
DNASE2	88.82048552	122.8986635	0.468504864104362	0.00084771955205777
DND1	11.1103815866667	9.79657191433333	-0.181559462413076	0.0902500516467186
DNHD1	6.00329772166667	2.68919898033333	-1.1585787096898	0.00443751903395638
DNLZ	49.0123905633333	44.6459527466667	-0.134617117632008	0.398171223643904
DNM1L	102.692378766667	114.6231392	0.158569196036755	0.00334215482311266
DNM2	117.079872166667	133.786227266667	0.192436528537007	0.0764175584678165
DNM3	0.093921511	0.0569181866666667	-0.722565918207459	0.336646413779966
DNMBP	5.87761981833333	2.542923717	-1.20874385976701	6.98731217349875e-05
DNMT1	195.560758166667	206.893214666667	0.081269427271666	0.328344791616664
DNMT3A	2.70411633433333	4.15029587166667	0.618056969409	0.0188839248189624
DNMT3B	29.4745498933333	46.71752504	0.664494064474529	0.011943063246384
DNPEP	52.40826722	84.18678776	0.683799425299734	0.000311546413987095
DNPH1	606.793326333333	179.1309774	-1.76019037213917	1.15201722574872e-06
DNTTIP1	74.4169692566667	69.7752009666667	-0.0929172611778932	0.214550492012374
DNTTIP2	80.58234837	88.91973134	0.142039739626464	0.100782030636426
DOC2GP	24.7460908133333	0.247791658	-6.64192920828695	0.00274003092629438
DOCK10	14.40438183	13.4845613133333	-0.095199160130557	0.0907091639144277
DOCK11	26.6217551933333	7.91018892566667	-1.75082163509229	0.00128651978619497
DOCK2	63.4426604933333	23.31018153	-1.44449303268428	3.7462361958964e-06
DOCK3	0.117111403333333	0.147401365	0.331868324161676	0.527151547648561
DOCK4	1.52752763066667	9.876538681	2.69280704889061	3.76623590641539e-06
DOCK6	15.3543881966667	1.75851372666667	-3.12622252699011	0.00149830947145746
DOCK7	5.370246189	12.07257406	1.16867318132129	0.00312400616627051
DOCK8	36.6340821866667	7.99413091333333	-2.19617336761723	2.8800095276756e-05
DOCK9	0.116437652666667	6.55595860833333	5.81517718001068	0.0016002536063517
DOHH	54.4944489233333	34.9290434966667	-0.641682141005532	0.000577883136974769
DOK1	31.5453957766667	10.132107732	-1.63849512929194	0.00402741685988906
DOK2	1.50873122766667	56.03364848	5.21488570730161	2.79530673138178e-06
DOK3	26.1884757366667	2.010679061	-3.70317736593794	0.000430696888191633
DOK4	2.34166837633333	11.28285538	2.26852353728489	4.13385572995538e-05
DOK7	22.5607116466667	0.163217922333333	-7.11086928325258	0.00141034640205865
DOLK	33.2624627333333	48.34388764	0.539438505189325	0.00312832167111259
DOLPP1	39.9786470633333	50.1369947766667	0.326645873310898	0.00866872587253879
DONSON	48.54290575	57.9829228266667	0.256367589231693	0.000652446307721287
DOPEY1	5.92863157433333	6.19670126066667	0.0638012730494594	0.337490195756231
DOPEY2	1.469656265	0.957679412	-0.617864072953554	0.0142215445658449
DOT1L	59.9141431366667	49.7606220166667	-0.267892081561554	0.0887255637527141
DPAGT1	215.054412266667	103.527179686667	-1.05469215344551	0.000512106188800546
DPCD	29.2112202333333	30.2774011566667	0.051718752956341	0.233469017711717
DPF1	12.2120119433333	5.59078412266667	-1.12717836134001	0.000752842639944474
DPF2	154.737806133333	157.020803666667	0.0211299896349309	0.664788283164143
DPF3	12.53541723	0.716748372666667	-4.12839948162377	0.00168300757844375
DPH1	26.02037536	16.7102173166667	-0.638911278178452	0.000964473932837846
DPH2	55.6955200366667	136.041436066667	1.28841294873863	0.000519021587551758
DPH3	15.44855761	24.3628412666667	0.657210250534859	0.00912460203634863
DPH3P1	10.019933238	4.29581230266667	-1.22187003200332	0.00197394059595065
DPH5	35.30203726	61.9350936	0.811005656534445	0.00010856314953245
DPH6	5.38238181166667	9.88031071666667	0.876311676984424	0.001184187543454
DPH7	44.3336229266667	58.0650133233333	0.389267875579413	0.000275921516159003
DPM1	143.845638066667	188.2481509	0.388114219970149	0.00838696097672206
DPM2	102.70738014	91.1171504433333	-0.172745316984356	0.0120156883266149
DPM3	73.33634108	255.631427733333	1.80146502084715	0.000636635915275112
DPP3	49.8521315733333	84.34939407	0.758722512267466	0.00403317542929306
DPP7	251.056697233333	210.6444497	-0.253203308481895	0.015401980034736
DPP8	33.86688058	33.2302242633333	-0.0273790793096782	0.619472736369396
DPP9	39.17861257	57.39248984	0.550795655307715	0.000717346102922898
DPRXP4	1.66081010733333	0.541715768666667	-1.61627913719087	0.281173506989422
DPY19L1	35.1853480866667	26.8994243033333	-0.387399488775945	0.000611782846427933
DPY19L1P1	6.517418151	11.0473162633333	0.761323471789912	0.00488772313789544
DPY19L2	4.716069125	0.281601997666667	-4.06585539102458	0.00379080678861212
DPY19L2P2	20.1337783533333	7.08944680533333	-1.50587297486118	6.26963515870362e-05
DPY19L2P3	1.67055271166667	1.28077189533333	-0.383311949886084	0.0726742916864161
DPY19L3	5.53508755933333	9.868099391	0.834166107339303	0.00057925634497935
DPY19L4	23.92347858	14.5893163333333	-0.713514900020295	0.000705167584765372
DPY30	117.387752666667	138.466199866667	0.238251955208833	0.0219765763429523
DPYD	3.359408562	7.524733825	1.16343328699386	0.0041369576297627
DPYSL2	0.183178739333333	0.818601455666667	2.15990916569118	0.0128256166877421
DR1	81.7445463066667	65.4736950833333	-0.320207081173194	0.000409101230348351
DRAM1	2.899429458	1.03913773233333	-1.48038214979971	0.00498716250503382
DRAM2	16.5337373566667	35.3555267733333	1.09652288019781	0.00790428320719052
DRAP1	220.5490152	329.983051433333	0.581292608278124	0.000464411794328523
DRD4	2.496012127	0.684119202333333	-1.86730531335295	0.00548230433703329
DRG1	141.763003566667	106.583740266667	-0.411493709494222	0.00209021324315781
DRG2	32.6838488566667	36.53343291	0.160639439176597	0.0101531346734971
DRICH1	1.71834734466667	2.34940814533333	0.451275673285779	0.179874256562503
DROSHA	41.4353242933333	51.3506696533333	0.309521877086651	0.00573933553780957
DRP2	0.0927388536666667	0.166468985333333	0.844007616329376	0.130475173874135
DSCC1	60.0198188433333	58.3686744366667	-0.0402446597616128	0.426122284941675
DSCR3	32.97552185	44.9181247966667	0.445902209753406	0.000230183151180128
DSE	4.405624383	13.7284448533333	1.63974980410662	0.000344360502725013
DSG2	0.120681835666667	0.316742076	1.39209998132383	0.0323099035890439
DSN1	35.0518351666667	35.3188612766667	0.010948849823731	0.881809650338235
DST	10.92272047	22.6474375233333	1.05201559751441	0.0045093674614233
DSTN	155.973931633333	174.567639466667	0.162481216176195	0.00553313596955171
DSTNP2	14.63448712	13.1576210966667	-0.15347351317492	0.293310004872634
DSTYK	7.224369511	3.1407791	-1.20174920778289	1.53917047849003e-05
DTD1	133.9532535	146.425220833333	0.128434448020459	0.0297030756661256
DTD2	31.72134236	13.5793513466667	-1.22403925610558	0.000541102308198951
DTL	59.22212991	31.60983152	-0.90576303192032	0.00208094356514985
DTNA	3.74437673733333	2.55440054066667	-0.551740834396136	0.00270534439864734
DTNB	16.8310348633333	11.7997795466667	-0.512363977907253	0.00223859401286251
DTNBP1	16.35609064	16.5503003533333	0.0170294362335075	0.871997490774925
DTWD1	25.8687661533333	32.16660561	0.314352458903952	0.000724643671178961
DTWD2	1.59331753333333	2.10466378766667	0.401555975256559	0.00471187475669833
DTX2	11.6176630033333	17.2892325633333	0.57355394493332	0.0378964759282269
DTX2P1-UPK3BP1-PMS2P11	1.75320122866667	2.06213986266667	0.234150590402322	0.393752505237886
DTX3	41.4619835766667	7.08324867633333	-2.54930603991388	0.00120229468143089
DTX4	3.158937443	0.135967957	-4.53810076468573	0.00327499740835198
DTYMK	199.0192982	172.881908733333	-0.203121424877761	0.00654172549583076
DUOX1	0.419819241666667	0.435045282	0.0513972812230534	0.837589022859866
DUS1L	145.801270466667	258.298032166667	0.825033361469764	0.00395552588452704
DUS2	14.5619710966667	12.7326696466667	-0.193670711347636	0.0796021603436347
DUS3L	80.9279378533333	83.29735802	0.0416329034737876	0.73432296509319
DUS4L	24.3270422933333	27.8545557833333	0.195352381880108	0.0335845517692863
DUSP1	7.24863969266667	6.31349412066667	-0.199271611966603	0.215277757197195
DUSP10	0.208960401666667	0.289232904	0.469002111758467	0.550654349897318
DUSP11	47.78909315	59.774228	0.32284220113114	3.46171537694839e-06
DUSP12	65.9058468933333	117.7959737	0.83781186234002	0.000342581425005842
DUSP14	82.36117422	82.0133198066667	-0.0061061612898661	0.881558169328309
DUSP16	21.8826194633333	26.5489787033333	0.278870917364788	0.000129175588352705
DUSP18	2.48127155966667	2.250903708	-0.140575297145351	0.563837852103023
DUSP2	45.29342544	35.4079462966667	-0.355228483184962	0.0180838202383307
DUSP22	135.139197333333	88.79536994	-0.605889834139061	0.00329808043113837
DUSP28	12.3069246466667	15.5373817366667	0.33627311557878	0.0579435472876189
DUSP3	8.54964221266667	8.73333589566667	0.0306687821731109	0.802308590937609
DUSP4	0.382293347333333	0.570909846	0.578582848870639	0.0976387332510524
DUSP5	23.9226783066667	72.18959854	1.59341206283021	0.00220697366285464
DUSP6	0.125675919	0.799581973333333	2.66953770800502	0.0424616030922287
DUSP7	50.79938346	52.7253259	0.0536851200167295	0.505601337703256
DUT	394.089925233333	256.323372966667	-0.620559830519414	0.00272794057036362
DUXAP10	6.851562865	5.794315647	-0.241794831327243	0.109047956840437
DVL1	120.253617666667	68.63027749	-0.809163203171991	0.000596902086822232
DVL2	65.9301736733333	35.94090497	-0.875312146229823	0.000623784449895844
DVL3	54.75980784	39.5512271166667	-0.469394927521868	0.00660750626850534
DXO	8.96363203633333	6.75928556866667	-0.407212659306725	0.000165059363349064
DYM	40.5752669566667	16.0591500033333	-1.33720505242325	3.3400247086458e-05
DYNC1H1	95.45502318	92.9340829833333	-0.0386133264525941	0.757031150846147
DYNC1I1	6.93506071966667	3.19733595566667	-1.11703817279198	0.00153036222661009
DYNC1I2	15.57930014	36.97392999	1.24687797145	3.83589923117486e-05
DYNC1LI1	42.2926063833333	98.03772475	1.21293153001724	0.000594063708600143
DYNC1LI2	24.5592836566667	20.9939435033333	-0.226295292912229	0.0322476021333296
DYNC2H1	0.122389224666667	0.596694696666667	2.285516407934	0.00366923103941691
DYNC2LI1	3.58665036033333	10.8357666336667	1.59509221001458	0.0149007015267453
DYNLL1	410.7648393	404.952886766667	-0.0205586239458434	0.526687639007234
DYNLL1-AS1	6.36355905066667	6.653637277	0.0643093492140635	0.263156163035443
DYNLL2	62.0420861433333	99.3266659166667	0.678933888237133	0.00519869920294089
DYNLRB1	201.265053666667	188.561130366667	-0.0940643817303063	0.204026963048332
DYNLT1	104.474776933333	93.2174354533333	-0.164482950424668	0.198445227584653
DYNLT3	13.8432397566667	22.5003872733333	0.700768214274618	0.0113546738641551
DYRK1A	24.36221194	19.99936535	-0.284690908133195	0.0284070893061968
DYRK1B	4.35773254133333	1.52976537866667	-1.5102672502275	0.000683114211389476
DYRK2	26.78916446	12.3704390366667	-1.11475288136863	7.35965136736947e-05
DYRK3	3.278014093	2.89383620033333	-0.179838793571487	0.40613361691211
DYRK4	9.29635635533333	12.9081700066667	0.473547206584468	0.00921096287526757
DZANK1	1.303304247	1.614679382	0.309073815340488	0.190676696335528
DZIP3	7.26419691733333	12.5010192433333	0.783170509929708	0.00424402183901575
E2F1	93.4492951433333	66.4434215366667	-0.492057414743211	0.0233459010400101
E2F2	73.6005504866667	39.8092335666667	-0.886613460800033	0.000475870538942139
E2F3	35.57101943	41.7123374366667	0.229771837682179	0.00770708677382074
E2F4	73.1070678933333	85.1457284533333	0.219923264600765	0.0219242426349975
E2F5	67.3851617233333	33.2043474633333	-1.02105879677143	3.5247284360979e-07
E2F6	23.5707787166667	42.0845195733333	0.836290225740716	0.000289692625309487
E2F7	10.7146344466667	19.1454932166667	0.837422196520469	0.00354796118979195
