REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM12.jin.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
2_MACS_peak_4628_lociStitched	chr11	58340317	58347871	2	7122	30458.4834	39	1	ZFP91-CNTF,ZFP91,LPXN	CNTF	LPXN	LPXN	0.613	39	1
2_MACS_peak_23439_lociStitched	chr5	138723266	138730314	2	7035	30709.5456	40	1	MZB1,LOC389333	PAIP2,SLC23A1,SPATA24,DNAJC18	MZB1	MZB1	2.7842	40	1
9_MACS_peak_8730_lociStitched	chr14	91875173	91885557	9	9178	17863.5952	41	1	CCDC88C		CCDC88C	CCDC88C	0.7216	41	1
3_MACS_peak_10713_lociStitched	chr16	56963985	56971097	3	7017	30189.7288	42	1	HERPUD1	CETP	HERPUD1	HERPUD1	1.6479	42	1
6_MACS_peak_30712_lociStitched	chrX	153231270	153239173	6	7739	26840.9589	43	1	TMEM187,HCFC1	MIR3202-1,ARHGAP4,NAA10,RENBP,MIR3202-2,IRAK1,MIR718	HCFC1	NAA10	1.0641	43	1
1_MACS_peak_18508_lociStitched	chr22	29193943	29199050	1	5108	36203.0123	44	1	XBP1	CCDC117	XBP1	XBP1	2.5779	44	1
10_MACS_peak_8962_lociStitched	chr14	106145993	106156443	10	9134	16601.915	45	1			TMEM121	TMEM121	0.1095	45	1
6_MACS_peak_4818_lociStitched	chr11	65336338	65345555	6	8331	22590.867	46	1	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	FAM89B	FAM89B	1.9598	46	1
3_MACS_peak_23571_lociStitched	chr5	142430715	142439045	3	8138	23673.027	47	1	ARHGAP26		ARHGAP26	ARHGAP26	0.2806	47	1
7_MACS_peak_23126_lociStitched	chr5	109024142	109032259	7	7691	26103.4603	48	1	MAN2A1		MAN2A1	MAN2A1	0.2603	48	1
2_MACS_peak_3755_lociStitched	chr10	81001656	81010586	2	8821	18696.741	49	1	ZMIZ1		PPIF	PPIF	NONE	49	1
7_MACS_peak_19723_lociStitched	chr3	53199711	53209518	7	9197	15113.5677	50	1	PRKCD	RFT1	PRKCD	PRKCD	1.2563	50	1
4_MACS_peak_9948_lociStitched	chr15	90638822	90646733	4	7735	25334.9775	51	1	IDH2		IDH2	IDH2	1.0941	51	1
2_MACS_peak_13055_lociStitched	chr18	60822098	60830568	2	8406	21182.623	52	1	BCL2		BCL2	BCL2	0.4367	52	1
3_MACS_peak_27114_lociStitched	chr7	137664504	137672848	3	8165	22632.2656	53	1	CREB3L2		CREB3L2	CREB3L2	0.4752	53	1
2_MACS_peak_2661_lociStitched	chr1	207993759	208000973	2	6776	29549.2654	54	1	LOC148696	MIR29C,MIR29B2	LOC148696	LOC148696	2.2371	54	1
5_MACS_peak_20479_lociStitched	chr3	141125394	141134599	5	8296	21110.747	55	1	ZBTB38		RASA2	RASA2	0.2387	55	1
4_MACS_peak_4325_lociStitched	chr11	7531857	7538481	4	6024	31645.4976	56	1	OLFML1,PPFIBP2		PPFIBP2	PPFIBP2	0.4841	56	1
7_MACS_peak_12475_lociStitched	chr17	75449673	75458995	7	8931	15043.8436	57	1	SEPT9	SEPT9	SEPT9	SEPT9	0.2707	57	1
2_MACS_peak_13259_lociStitched	chr19	2618227	2625123	2	6821	28076.3744	58	1	GNG7		GNG7	GNG7	0.612	58	1
4_MACS_peak_14781_lociStitched	chr2	20417010	20425950	4	8815	14948.574	60	1	SDC1		SDC1	SDC1	0.9143	60	1
3_MACS_peak_17518_lociStitched	chr20	46384265	46392850	3	8526	17610.4105	61	1	SULF2		SULF2	SULF2	0.4301	61	1
3_MACS_peak_11829_lociStitched	chr17	38476053	38483513	3	7331	25035.014	62	1	RARA	CDC6,RARA,GJD3	RARA	RARA	0.7715	62	1
1_MACS_peak_27079_lociStitched	chr7	130789880	130796641	1	6762	27678.8579	63	1	MKLN1,FLJ43663		FLJ43663	FLJ43663	0.3415	63	1
2_MACS_peak_19060_lociStitched	chr3	5235528	5242408	2	6615	27927.984	64	1	EDEM1		EDEM1	EDEM1	1.5516	64	1
1_MACS_peak_17994_lociStitched	chr21	36257360	36263479	1	6120	29434.2257	65	1	RUNX1		RUNX1	RUNX1	0.3811	65	1
1_MACS_peak_26869_lociStitched	chr7	104651099	104656540	1	5442	31549.0944	66	1	MLL5,LOC100216545		LOC100216545	LOC100216545	2.5224	66	1
1_MACS_peak_5987_lociStitched	chr12	26272722	26280298	1	7577	22365.8672	67	1	BHLHE41		BHLHE41	BHLHE41	1.7387	67	1
1_MACS_peak_4270_lociStitched	chr11	1871241	1878228	1	6988	25322.9841	68	1	LSP1	SYT8,TNNI2,LSP1,MIR4298	LSP1	MIR4298	1.0535	68	1
2_MACS_peak_14277_lociStitched	chr19	47216832	47224735	2	7550	21854.9562	69	1	PRKD2,STRN4	FKRP,MIR320E	PRKD2	PRKD2	0.534	69	1
1_MACS_peak_25579_lociStitched	chr6	143264708	143269656	1	4949	32276.2988	70	1	HIVEP2		HIVEP2	HIVEP2	0.4106	70	1
1_MACS_peak_19413_lociStitched	chr3	39191925	39195775	1	3851	34546.82	71	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	CSRNP1	2.2767	71	1
3_MACS_peak_9473_lociStitched	chr15	63793135	63798953	3	5440	30261.1634	72	1	USP3		USP3	USP3	0.5272	72	1
3_MACS_peak_23028_lociStitched	chr5	95292798	95298944	3	5976	28306.0176	73	1	ELL2		ELL2	ELL2	0.6719	73	1
1_MACS_peak_25215_lociStitched	chr6	108878458	108885195	1	6738	24961.2587	74	1	FOXO3		FOXO3	FOXO3	0.4542	74	1
3_MACS_peak_5889_lociStitched	chr12	12866622	12873878	3	7061	23265.6384	75	1	CDKN1B	APOLD1,MIR613,GPR19	CDKN1B	CDKN1B	2.5973	75	1
5_MACS_peak_11948_lociStitched	chr17	43302113	43309316	5	6769	24472.1925	76	1	FMNL1	LOC100133991,C17orf46	FMNL1	FMNL1	1.0951	76	1
2_MACS_peak_7682_lociStitched	chr13	49549239	49555136	2	5792	28537.3521	77	1	FNDC3A		FNDC3A	FNDC3A	0.19	77	1
2_MACS_peak_15870_lociStitched	chr2	111874024	111881281	2	6955	23458.9782	78	1	ACOXL,BCL2L11		BCL2L11	BCL2L11	0.5985	78	1
2_MACS_peak_18115_lociStitched	chr21	44842442	44848443	2	5889	28053.4748	79	1	SIK1	C21orf125,C21orf84	SIK1	SIK1	1.8697	79	1
1_MACS_peak_14358_lociStitched	chr19	49375292	49379969	1	4678	31429.44	80	1	PPP1R15A	NUCB1,HSD17B14,PLEKHA4,TULP2	PPP1R15A	PPP1R15A	2.3943	80	1
2_MACS_peak_18101_lociStitched	chr21	44772059	44777111	2	4975	30450.93	81	1			SIK1	SIK1	1.8697	81	1
4_MACS_peak_2926_lociStitched	chr1	234742294	234749278	4	6643	23966.9928	82	1	IRF2BP2	NCRNA00184	IRF2BP2	IRF2BP2	2.0225	82	1
3_MACS_peak_29016_lociStitched	chr9	82182089	82189276	3	6478	24633.4425	83	1	TLE4		TLE4	TLE4	0.2631	83	1
2_MACS_peak_22364_lociStitched	chr5	6480188	6487210	2	6966	21957.794	84	1	UBE2QL1		UBE2QL1	UBE2QL1	0.7187	84	1
4_MACS_peak_9701_lociStitched	chr15	75334641	75341954	4	7028	21487.0566	85	1	PPCDC	SCAMP5	PPCDC	PPCDC	0.9201	85	1
7_MACS_peak_12313_lociStitched	chr17	66451271	66459086	7	7272	19775.8575	86	1	WIPI1	PRKAR1A,MIR635	WIPI1	WIPI1	0.6309	86	1
1_MACS_peak_9999_lociStitched	chr15	93443179	93449081	1	5903	26535.392	87	1	CHD2,MIR3175	LOC100507217	MIR3175	MIR3175	2.8986	87	1
1_MACS_peak_15661_lociStitched	chr2	88922670	88928498	1	5829	26288.9424	88	1	EIF2AK3		EIF2AK3	EIF2AK3	0.6299	88	1
1_MACS_peak_25788_lociStitched	chr6	159458857	159466137	1	7281	18475.184	89	1	TAGAP	RSPH3	TAGAP	TAGAP	1.0703	89	1
1_MACS_peak_28641_lociStitched	chr9	20619850	20625309	1	5460	27268.2509	90	1	MLLT3	KIAA1797	MLLT3	MLLT3	0.4785	90	1
5_MACS_peak_14954_lociStitched	chr2	33717553	33725699	5	7602	15650.0952	91	1	RASGRP3	RASGRP3	RASGRP3	RASGRP3	0.4331	91	1
2_MACS_peak_14293_lociStitched	chr19	47612611	47617733	2	4663	29619.5016	92	1	ZC3H4	SAE1	ZC3H4	ZC3H4	0.6326	92	1
1_MACS_peak_3023_lociStitched	chr10	3823957	3828768	1	4812	29011.7733	93	1	KLF6		KLF6	KLF6	1.5885	93	1
1_MACS_peak_13670_lociStitched	chr19	16186317	16191184	1	4868	28696.8054	94	1	TPM4	FLJ25328,RAB8A	TPM4	TPM4	0.8565	94	1
2_MACS_peak_4994_lociStitched	chr11	68605502	68612134	2	6145	23976.6696	95	1	CPT1A		CPT1A	CPT1A	0.5086	95	1
2_MACS_peak_26864_lociStitched	chr7	104581307	104587014	2	5630	26092.404	96	1		LOC723809	LOC723809	LOC723809	0.1186	96	1
1_MACS_peak_16193_lociStitched	chr2	158295485	158301487	1	6003	24500.164	97	1	CYTIP		CYTIP	CYTIP	0.7996	97	1
1_MACS_peak_14104_lociStitched	chr19	41767792	41773077	1	5286	27198.1955	98	1	HNRNPUL1	AXL,CCDC97	HNRNPUL1	HNRNPUL1	1.1737	98	1
4_MACS_peak_23005_lociStitched	chr5	95152819	95160407	4	6856	19727.2824	99	1	GLRX	C5orf27	GLRX	GLRX	1.3004	99	1
1_MACS_peak_13700_lociStitched	chr19	16694233	16700576	1	6344	22528.4331	100	1	MED26	CHERP,SLC35E1	SLC35E1	SLC35E1	0.3647	100	1
5_MACS_peak_6245_lociStitched	chr12	48200779	48208663	5	7259	16837.0704	101	1	HDAC7	SLC48A1,RAPGEF3	HDAC7	HDAC7	0.6966	101	1
6_MACS_peak_25981_lociStitched	chr7	8007017	8015000	6	7560	14004.5769	102	1	GLCCI1		GLCCI1	GLCCI1	0.2631	102	1
1_MACS_peak_21047_lociStitched	chr3	195631911	195637197	1	5287	26372.3826	103	1	TNK2	TNK2	TNK2	TNK2	0.686	103	1
3_MACS_peak_28610_lociStitched	chr9	20353006	20359093	3	6031	23369.2104	104	1	MLLT3		MLLT3	MLLT3	0.4785	104	1
5_MACS_peak_17725_lociStitched	chr20	57463348	57470794	5	6921	18398.3214	105	1	GNAS	GNAS-AS	GNAS	GNAS	0.4393	105	1
3_MACS_peak_23462_lociStitched	chr5	139037351	139045143	3	7255	15759.32	106	1	CXXC5		CXXC5	CXXC5	1.564	106	1
7_MACS_peak_11415_lociStitched	chr17	16872461	16880665	7	7268	15553.9636	107	1	TNFRSF13B		TNFRSF13B	TNFRSF13B	0.6226	107	1
3_MACS_peak_13590_lociStitched	chr19	13260407	13266885	3	6315	21654.6584	108	1	IER2,STX10	NACC1,LYL1,TRMT1	IER2	IER2	1.5784	108	1
3_MACS_peak_24310_lociStitched	chr6	16758489	16764231	3	5678	24495.372	109	1	ATXN1		ATXN1	ATXN1	0.2925	109	1
2_MACS_peak_23459_lociStitched	chr5	139027282	139033562	2	6249	21577.452	110	1	CXXC5		CXXC5	CXXC5	1.564	110	1
3_MACS_peak_9282_lociStitched	chr15	45016473	45023051	3	6188	21877.1124	111	1		B2M,TRIM69,PATL2	TRIM69	B2M	1.7715	111	1
1_MACS_peak_19069_lociStitched	chr3	9436987	9442013	1	5027	26588.5452	112	1	SETD5,LOC440944	THUMPD3	SETD5	SETD5	0.4583	112	1
2_MACS_peak_2521_lociStitched	chr1	203255089	203261103	2	5960	22831.5496	113	1		BTG2,LOC730227	LOC730227	LOC730227	1.2854	113	1
5_MACS_peak_19093_lociStitched	chr3	10230762	10238710	5	6827	17953.7372	114	1	IRAK2	VHL	IRAK2	IRAK2	0.5097	114	1
1_MACS_peak_20706_lociStitched	chr3	170073009	170077335	1	4327	28480.221	115	1	SKIL	SKIL	SKIL	SKIL	0.7511	115	1
2_MACS_peak_9155_lociStitched	chr15	40387576	40394283	2	6592	19294.0269	116	1	BMF		BMF	BMF	1.401	116	1
2_MACS_peak_3569_lociStitched	chr10	63805112	63812157	2	7018	16357.7855	117	1	ARID5B		ARID5B	ARID5B	0.4376	117	1
2_MACS_peak_9278_lociStitched	chr15	45002287	45007438	2	5073	26043.9711	118	1	B2M	TRIM69,SPG11,PATL2	B2M	B2M	1.7715	118	1
2_MACS_peak_22048_lociStitched	chr4	153452422	153459074	2	6562	19218.9584	119	1	DKFZP434I0714,FBXW7	MIR3140	FBXW7	MIR3140	0.2593	119	1
1_MACS_peak_20039_lociStitched	chr3	105084699	105089090	1	4392	27938.6157	120	1	ALCAM		ALCAM	ALCAM	0.2009	120	1
2_MACS_peak_20150_lociStitched	chr3	113462766	113468654	2	5878	22548.6848	121	1	ATP6V1A,NAA50	KIAA2018	ATP6V1A	ATP6V1A	0.4113	121	1
1_MACS_peak_11351_lociStitched	chr17	7744158	7748740	1	4583	27234.0334	122	1	KDM6B	TMEM88,CYB5D1,CHD3,LSMD1	KDM6B	KDM6B	1.6686	122	1
1_MACS_peak_29208_lociStitched	chr9	101983064	101986326	1	3263	30318.3328	123	1	SEC61B,ALG2		SEC61B	SEC61B	1.8442	123	1
2_MACS_peak_13236_lociStitched	chr19	2269243	2273915	2	4564	27015.84	124	1	OAZ1	SF3A2,AMH,MIR4321,MIR1227,PLEKHJ1,JSRP1,C19orf35,LINGO3	OAZ1	OAZ1	2.1319	124	1
1_MACS_peak_23107_lociStitched	chr5	107715644	107719245	1	3602	29372.9969	125	1	FBXL17		FBXL17	FBXL17	0.1378	125	1
6_MACS_peak_27142_lociStitched	chr7	139466723	139474179	6	6644	17611.072	126	1	HIPK2	TBXAS1	HIPK2	HIPK2	0.2802	126	1
2_MACS_peak_7176_lociStitched	chr12	122237525	122243294	2	5654	22896.5841	127	1	SETD1B,LOC338799	RHOF	LOC338799	LOC338799	1.6355	127	1
2_MACS_peak_9716_lociStitched	chr15	75742563	75748942	2	6210	20121.2797	128	1	SIN3A		SIN3A	SIN3A	0.3798	128	1
2_MACS_peak_29585_lociStitched	chr9	132749127	132755755	2	6608	17699.4112	129	1	FNBP1		FNBP1	FNBP1	0.5453	129	1
1_MACS_peak_22444_lociStitched	chr5	32172262	32175571	1	3310	29703.5694	130	1	GOLPH3		GOLPH3	GOLPH3	0.6642	130	1
2_MACS_peak_24227_lociStitched	chr6	13301969	13308790	2	6429	18443.984	131	1	TBC1D7		TBC1D7	TBC1D7	0.8627	131	1
2_MACS_peak_29463_lociStitched	chr9	127630467	127636534	2	5946	21085.8585	132	1	ARPC5L	WDR38,RPL35	ARPC5L	ARPC5L	1.2682	132	1
5_MACS_peak_20404_lociStitched	chr3	133290710	133297266	5	5828	21626.2772	133	1	CDV3		CDV3	CDV3	0.9961	133	1
1_MACS_peak_26930_lociStitched	chr7	113722763	113728206	1	5444	23298.2172	134	1	FOXP2		FOXP2	FOXP2	0.1234	134	1
3_MACS_peak_13609_lociStitched	chr19	13949236	13955320	3	5947	20879.6796	135	1		ZSWIM4,MIR181C,MIR181D,NANOS3,LOC284454,MIR24-2,MIR27A,MIR23A	MIR23A	MIR23A	1.6594	135	1
1_MACS_peak_13773_lociStitched	chr19	18389870	18393901	1	4032	27430.5519	138	1	MIR3188,JUND	PDE4C,LOC729966,KIAA1683,LSM4	JUND	JUND	2.4672	138	1
3_MACS_peak_20559_lociStitched	chr3	150477738	150482289	3	4453	26181.4479	139	1	SIAH2		SIAH2	SIAH2	1.1917	139	1
2_MACS_peak_504_lociStitched	chr1	28570634	28576946	2	6308	17948.8032	140	1		ATPIF1,SESN2,DNAJC8	ATPIF1	ATPIF1	0.5402	140	1
3_MACS_peak_12922_lociStitched	chr18	46473290	46479943	3	6316	17860.6438	141	1	SMAD7	SMAD7	SMAD7	SMAD7	0.9585	141	1
1_MACS_peak_23941_lociStitched	chr5	179245241	179249118	1	3878	27494.1332	142	1	SQSTM1	LTC4S,MIR1229,MGAT4B,C5orf45	SQSTM1	SQSTM1	0.8727	142	1
4_MACS_peak_23465_lociStitched	chr5	139045644	139052377	4	5838	20467.6467	143	1	CXXC5		CXXC5	CXXC5	1.564	143	1
3_MACS_peak_22464_lociStitched	chr5	32582429	32588489	3	5529	21789.942	144	1	SUB1		SUB1	SUB1	1.0563	144	1
1_MACS_peak_22163_lociStitched	chr4	170906888	170913072	1	6185	18401.7288	145	1	MFAP3L		MFAP3L	MFAP3L	0.8933	145	1
1_MACS_peak_23425_lociStitched	chr5	137877394	137880746	1	3353	28436.0216	146	1	ETF1	SNORD63,HSPA9	ETF1	HSPA9	0.7911	146	1
2_MACS_peak_20477_lociStitched	chr3	141117998	141124402	2	6264	17704.4984	147	1	ZBTB38		ZBTB38	ZBTB38	0.8766	147	1
1_MACS_peak_14240_lociStitched	chr19	45970232	45973958	1	3727	27536.2578	148	1	FOSB	PPM1N,VASP,ERCC1,RTN2	FOSB	FOSB	2.1566	148	1
5_MACS_peak_10315_lociStitched	chr16	11831174	11837865	5	6247	17762.5977	149	1	TXNDC11		TXNDC11	TXNDC11	0.6151	149	1
4_MACS_peak_11357_lociStitched	chr17	8053884	8060875	4	6215	17800.4842	150	1	PER1	MIR3676,ALOXE3,HES7,VAMP2,TMEM107,C17orf59	PER1	VAMP2	2.057	150	1
1_MACS_peak_22844_lociStitched	chr5	78530410	78534528	1	4119	26332.551	151	1	JMY		JMY	JMY	0.3973	151	1
2_MACS_peak_26633_lociStitched	chr7	86844904	86850597	2	5672	20541.4826	152	1	C7orf23		C7orf23	C7orf23	0.7633	152	1
2_MACS_peak_12306_lociStitched	chr17	66283878	66289170	2	5171	22555.0332	153	1	ARSG,SLC16A6	AMZ2	SLC16A6	SLC16A6	0.7548	153	1
1_MACS_peak_16085_lociStitched	chr2	136888907	136895539	1	6633	14321.1408	154	1		CXCR4	CXCR4	CXCR4	1.1105	154	1
3_MACS_peak_23601_lociStitched	chr5	142780196	142785595	3	5277	22040.8776	155	1	NR3C1		NR3C1	NR3C1	0.3533	155	1
1_MACS_peak_2858_lociStitched	chr1	228269438	228273274	1	3837	26718.8908	156	1	ARF1	MIR3620,C1orf35,MRPL55	ARF1	MRPL55	1.3175	156	1
2_MACS_peak_15228_lociStitched	chr2	60776132	60783101	2	6876	11811.0612	157	1	BCL11A		BCL11A	BCL11A	0.3209	157	1
1_MACS_peak_23986_lociStitched	chr6	290285	294326	1	4042	26134.3593	158	1	DUSP22		DUSP22	DUSP22	1.7721	158	1
2_MACS_peak_18087_lociStitched	chr21	44579874	44586420	2	6165	17172.1218	159	1		CRYAA	CRYAA	CRYAA	1.6715	159	1
3_MACS_peak_3552_lociStitched	chr10	63658556	63665295	3	6310	16113.6229	160	1	ARID5B		ARID5B	ARID5B	0.4376	160	1
1_MACS_peak_29198_lociStitched	chr9	100744316	100748378	1	4063	25585.3194	161	1	ANP32B	HEMGN	ANP32B	ANP32B	0.7674	161	1
4_MACS_peak_6457_lociStitched	chr12	57076905	57083199	4	6014	17546.4132	162	1	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	PTGES3	0.6064	162	1
2_MACS_peak_20649_lociStitched	chr3	156876146	156879414	2	3234	27561.0048	163	1	CCNL1	LOC339894	CCNL1	CCNL1	1.3767	163	1
5_MACS_peak_388_lociStitched	chr1	25069492	25076196	5	6274	15765.7968	164	1	CLIC4		CLIC4	CLIC4	0.2312	164	1
1_MACS_peak_4209_lociStitched	chr11	206058	209815	1	3758	26271.9496	165	1	RIC8A,BET1L	LOC653486,ODF3,PSMD13,SIRT3	BET1L	BET1L	1.9448	165	1
1_MACS_peak_23458_lociStitched	chr5	139014978	139019121	1	4144	25196.4831	166	1		CXXC5	CXXC5	CXXC5	1.564	166	1
1_MACS_peak_25485_lociStitched	chr6	136608937	136612449	1	3513	26813.7688	167	1	BCLAF1	FAM54A	BCLAF1	BCLAF1	0.7105	167	1
5_MACS_peak_12416_lociStitched	chr17	74257755	74264770	5	6259	15596.4495	168	1	FAM100B	RNF157,QRICH2	FAM100B	FAM100B	1.7463	168	1
3_MACS_peak_23408_lociStitched	chr5	137087209	137091468	3	4119	25053.9934	169	1	HNRNPA0	NPY6R,KLHL3	HNRNPA0	HNRNPA0	2.0135	169	1
2_MACS_peak_22623_lociStitched	chr5	56467943	56473791	2	5555	19559.2208	170	1	GPBP1	GPBP1	GPBP1	GPBP1	0.3378	170	1
2_MACS_peak_8664_lociStitched	chr14	90082346	90088395	2	5922	17494.9178	171	1	FOXN3	PRO1768	FOXN3	FOXN3	0.2506	171	1
1_MACS_peak_20712_lociStitched	chr3	171756569	171759801	1	3233	27185.6448	172	1	FNDC3B		FNDC3B	FNDC3B	0.3387	172	1
1_MACS_peak_20038_lociStitched	chr3	104237622	104242644	1	5023	21829.6296	173	1			MIR548A3	MIR548A3	NONE	173	1
4_MACS_peak_3075_lociStitched	chr10	6794469	6801616	4	6454	13474.9538	174	1			LOC439949	LOC439949	NONE	174	1
2_MACS_peak_649_lociStitched	chr1	37939507	37946033	2	6280	14738.971	175	1	ZC3H12A	MEAF6	ZC3H12A	ZC3H12A	0.8584	175	1
1_MACS_peak_5249_lociStitched	chr11	95521806	95525062	1	3257	26837.2544	176	1	CEP57,FAM76B		CEP57	CEP57	0.5885	176	1
