REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM12.jin.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
2_MACS_peak_14501_lociStitched	chr19	55762456	55771552	2	8901	26203.7568	30	1	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	30	1
2_MACS_peak_3755_lociStitched	chr10	81001656	81010586	2	8821	18696.741	31	1	ZMIZ1		PPIF	31	1
4_MACS_peak_14781_lociStitched	chr2	20417010	20425950	4	8815	14948.574	32	1	SDC1		SDC1	32	1
4_MACS_peak_30420_lociStitched	chrX	106953583	106962662	4	8751	36784.4764	33	1	TSC22D3		TSC22D3	33	1
3_MACS_peak_18154_lociStitched	chr21	45572826	45581474	3	8570	38035.6336	34	1		PWP2,C21orf33	C21orf33	34	1
3_MACS_peak_17518_lociStitched	chr20	46384265	46392850	3	8526	17610.4105	35	1	SULF2		SULF2	35	1
2_MACS_peak_13055_lociStitched	chr18	60822098	60830568	2	8406	21182.623	36	1	BCL2		BCL2	36	1
6_MACS_peak_4818_lociStitched	chr11	65336338	65345555	6	8331	22590.867	37	1	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	FAM89B	37	1
5_MACS_peak_20479_lociStitched	chr3	141125394	141134599	5	8296	21110.747	38	1	ZBTB38		RASA2	38	1
3_MACS_peak_27114_lociStitched	chr7	137664504	137672848	3	8165	22632.2656	39	1	CREB3L2		CREB3L2	39	1
3_MACS_peak_23571_lociStitched	chr5	142430715	142439045	3	8138	23673.027	40	1	ARHGAP26		ARHGAP26	40	1
3_MACS_peak_9914_lociStitched	chr15	89177685	89185588	3	7873	29831.4541	41	1	ISG20	MIR1179,MIR7-2,AEN	ISG20	41	1
6_MACS_peak_30712_lociStitched	chrX	153231270	153239173	6	7739	26840.9589	42	1	TMEM187,HCFC1	MIR3202-1,ARHGAP4,NAA10,RENBP,MIR3202-2,IRAK1,MIR718	HCFC1	42	1
4_MACS_peak_9948_lociStitched	chr15	90638822	90646733	4	7735	25334.9775	43	1	IDH2		IDH2	43	1
7_MACS_peak_23126_lociStitched	chr5	109024142	109032259	7	7691	26103.4603	44	1	MAN2A1		MAN2A1	44	1
4_MACS_peak_19056_lociStitched	chr3	5226194	5234382	4	7645	32304.9352	45	1	EDEM1		EDEM1	45	1
5_MACS_peak_14954_lociStitched	chr2	33717553	33725699	5	7602	15650.0952	46	1	RASGRP3	RASGRP3	RASGRP3	46	1
1_MACS_peak_5987_lociStitched	chr12	26272722	26280298	1	7577	22365.8672	47	1	BHLHE41		BHLHE41	47	1
6_MACS_peak_25981_lociStitched	chr7	8007017	8015000	6	7560	14004.5769	48	1	GLCCI1		GLCCI1	48	1
2_MACS_peak_14277_lociStitched	chr19	47216832	47224735	2	7550	21854.9562	49	1	PRKD2,STRN4	FKRP,MIR320E	PRKD2	49	1
3_MACS_peak_11829_lociStitched	chr17	38476053	38483513	3	7331	25035.014	50	1	RARA	CDC6,RARA,GJD3	RARA	50	1
1_MACS_peak_25788_lociStitched	chr6	159458857	159466137	1	7281	18475.184	51	1	TAGAP	RSPH3	TAGAP	51	1
7_MACS_peak_12313_lociStitched	chr17	66451271	66459086	7	7272	19775.8575	52	1	WIPI1	PRKAR1A,MIR635	WIPI1	52	1
7_MACS_peak_11415_lociStitched	chr17	16872461	16880665	7	7268	15553.9636	53	1	TNFRSF13B		TNFRSF13B	53	1
5_MACS_peak_6245_lociStitched	chr12	48200779	48208663	5	7259	16837.0704	54	1	HDAC7	SLC48A1,RAPGEF3	HDAC7	54	1
3_MACS_peak_23462_lociStitched	chr5	139037351	139045143	3	7255	15759.32	55	1	CXXC5		CXXC5	55	1
2_MACS_peak_4628_lociStitched	chr11	58340317	58347871	2	7122	30458.4834	56	1	ZFP91-CNTF,ZFP91,LPXN	CNTF	LPXN	56	1
3_MACS_peak_5889_lociStitched	chr12	12866622	12873878	3	7061	23265.6384	57	1	CDKN1B	APOLD1,MIR613,GPR19	CDKN1B	57	1
2_MACS_peak_23439_lociStitched	chr5	138723266	138730314	2	7035	30709.5456	58	1	MZB1,LOC389333	PAIP2,SLC23A1,SPATA24,DNAJC18	MZB1	58	1
4_MACS_peak_9701_lociStitched	chr15	75334641	75341954	4	7028	21487.0566	59	1	PPCDC	SCAMP5	PPCDC	59	1
2_MACS_peak_3569_lociStitched	chr10	63805112	63812157	2	7018	16357.7855	60	1	ARID5B		ARID5B	60	1
3_MACS_peak_10713_lociStitched	chr16	56963985	56971097	3	7017	30189.7288	61	1	HERPUD1	CETP	HERPUD1	61	1
1_MACS_peak_4270_lociStitched	chr11	1871241	1878228	1	6988	25322.9841	62	1	LSP1	SYT8,TNNI2,LSP1,MIR4298	LSP1	62	1
2_MACS_peak_22364_lociStitched	chr5	6480188	6487210	2	6966	21957.794	63	1	UBE2QL1		UBE2QL1	63	1
2_MACS_peak_15870_lociStitched	chr2	111874024	111881281	2	6955	23458.9782	64	1	ACOXL,BCL2L11		BCL2L11	64	1
5_MACS_peak_17725_lociStitched	chr20	57463348	57470794	5	6921	18398.3214	65	1	GNAS	GNAS-AS	GNAS	65	1
2_MACS_peak_15228_lociStitched	chr2	60776132	60783101	2	6876	11811.0612	66	1	BCL11A		BCL11A	66	1
4_MACS_peak_23005_lociStitched	chr5	95152819	95160407	4	6856	19727.2824	67	1	GLRX	C5orf27	GLRX	67	1
5_MACS_peak_19093_lociStitched	chr3	10230762	10238710	5	6827	17953.7372	68	1	IRAK2	VHL	IRAK2	68	1
2_MACS_peak_13259_lociStitched	chr19	2618227	2625123	2	6821	28076.3744	69	1	GNG7		GNG7	69	1
2_MACS_peak_2661_lociStitched	chr1	207993759	208000973	2	6776	29549.2654	70	1	LOC148696	MIR29C,MIR29B2	LOC148696	70	1
5_MACS_peak_11948_lociStitched	chr17	43302113	43309316	5	6769	24472.1925	71	1	FMNL1	LOC100133991,C17orf46	FMNL1	71	1
1_MACS_peak_27079_lociStitched	chr7	130789880	130796641	1	6762	27678.8579	72	1	MKLN1,FLJ43663		FLJ43663	72	1
1_MACS_peak_25215_lociStitched	chr6	108878458	108885195	1	6738	24961.2587	73	1	FOXO3		FOXO3	73	1
1_MACS_peak_14299_lociStitched	chr19	47728676	47735404	1	6729	39477.2128	74	1	MIR3190,BBC3,MIR3191	CCDC9,PRR24	MIR3191	74	1
12_MACS_peak_1198_lociStitched	chr1	81771334	81779596	12	6728	8989.8822	75	1			LPHN2	75	1
6_MACS_peak_27142_lociStitched	chr7	139466723	139474179	6	6644	17611.072	76	1	HIPK2	TBXAS1	HIPK2	76	1
4_MACS_peak_2926_lociStitched	chr1	234742294	234749278	4	6643	23966.9928	77	1	IRF2BP2	NCRNA00184	IRF2BP2	77	1
1_MACS_peak_16085_lociStitched	chr2	136888907	136895539	1	6633	14321.1408	78	1		CXCR4	CXCR4	78	1
2_MACS_peak_19060_lociStitched	chr3	5235528	5242408	2	6615	27927.984	79	1	EDEM1		EDEM1	79	1
2_MACS_peak_29585_lociStitched	chr9	132749127	132755755	2	6608	17699.4112	80	1	FNBP1		FNBP1	80	1
2_MACS_peak_9155_lociStitched	chr15	40387576	40394283	2	6592	19294.0269	81	1	BMF		BMF	81	1
2_MACS_peak_22048_lociStitched	chr4	153452422	153459074	2	6562	19218.9584	82	1	DKFZP434I0714,FBXW7	MIR3140	FBXW7	82	1
1_MACS_peak_13571_lociStitched	chr19	12899020	12905553	1	6534	33413.6818	83	1	JUNB	BEST2,RNASEH2A,MAST1,HOOK2,PRDX2,RTBDN	JUNB	83	1
3_MACS_peak_5793_lociStitched	chr12	7059988	7066526	3	6496	10477.7988	84	1	PTPN6	LRRC23,ENO2,ATN1,C12orf57,MIR200C,MIR141,EMG1,SCARNA12,PHB2	PTPN6	84	1
3_MACS_peak_29016_lociStitched	chr9	82182089	82189276	3	6478	24633.4425	85	1	TLE4		TLE4	85	1
4_MACS_peak_3075_lociStitched	chr10	6794469	6801616	4	6454	13474.9538	86	1			LOC439949	86	1
2_MACS_peak_24227_lociStitched	chr6	13301969	13308790	2	6429	18443.984	87	1	TBC1D7		TBC1D7	87	1
1_MACS_peak_13700_lociStitched	chr19	16694233	16700576	1	6344	22528.4331	88	1	MED26	CHERP,SLC35E1	SLC35E1	88	1
3_MACS_peak_28326_lociStitched	chr8	142125467	142132135	3	6320	13659.398	89	1		DENND3	DENND3	89	1
3_MACS_peak_12922_lociStitched	chr18	46473290	46479943	3	6316	17860.6438	90	1	SMAD7	SMAD7	SMAD7	90	1
3_MACS_peak_13590_lociStitched	chr19	13260407	13266885	3	6315	21654.6584	91	1	IER2,STX10	NACC1,LYL1,TRMT1	IER2	91	1
2_MACS_peak_5280_lociStitched	chr11	98890012	98896389	2	6313	10867.6834	92	1	CNTN5		CNTN5	92	1
3_MACS_peak_3552_lociStitched	chr10	63658556	63665295	3	6310	16113.6229	93	1	ARID5B		ARID5B	93	1
2_MACS_peak_504_lociStitched	chr1	28570634	28576946	2	6308	17948.8032	94	1		ATPIF1,SESN2,DNAJC8	ATPIF1	94	1
4_MACS_peak_23084_lociStitched	chr5	100234826	100241469	4	6289	13883.2057	95	1	ST8SIA4		ST8SIA4	95	1
2_MACS_peak_649_lociStitched	chr1	37939507	37946033	2	6280	14738.971	96	1	ZC3H12A	MEAF6	ZC3H12A	96	1
5_MACS_peak_388_lociStitched	chr1	25069492	25076196	5	6274	15765.7968	97	1	CLIC4		CLIC4	97	1
2_MACS_peak_20477_lociStitched	chr3	141117998	141124402	2	6264	17704.4984	98	1	ZBTB38		ZBTB38	98	1
5_MACS_peak_12416_lociStitched	chr17	74257755	74264770	5	6259	15596.4495	99	1	FAM100B	RNF157,QRICH2	FAM100B	99	1
2_MACS_peak_23459_lociStitched	chr5	139027282	139033562	2	6249	21577.452	100	1	CXXC5		CXXC5	100	1
5_MACS_peak_10315_lociStitched	chr16	11831174	11837865	5	6247	17762.5977	101	1	TXNDC11		TXNDC11	101	1
1_MACS_peak_13683_lociStitched	chr19	16434127	16440355	1	6229	36922.0752	102	1	KLF2		KLF2	102	1
4_MACS_peak_11357_lociStitched	chr17	8053884	8060875	4	6215	17800.4842	103	1	PER1	MIR3676,ALOXE3,HES7,VAMP2,TMEM107,C17orf59	PER1	103	1
2_MACS_peak_9716_lociStitched	chr15	75742563	75748942	2	6210	20121.2797	104	1	SIN3A		SIN3A	104	1
3_MACS_peak_9282_lociStitched	chr15	45016473	45023051	3	6188	21877.1124	105	1		B2M,TRIM69,PATL2	TRIM69	105	1
1_MACS_peak_22163_lociStitched	chr4	170906888	170913072	1	6185	18401.7288	106	1	MFAP3L		MFAP3L	106	1
2_MACS_peak_18087_lociStitched	chr21	44579874	44586420	2	6165	17172.1218	107	1		CRYAA	CRYAA	107	1
2_MACS_peak_4994_lociStitched	chr11	68605502	68612134	2	6145	23976.6696	108	1	CPT1A		CPT1A	108	1
1_MACS_peak_17994_lociStitched	chr21	36257360	36263479	1	6120	29434.2257	109	1	RUNX1		RUNX1	109	1
1_MACS_peak_22982_lociStitched	chr5	90674632	90680731	1	6100	50883.957	110	1	LOC100129716,ARRDC3		ARRDC3	110	1
1_MACS_peak_24605_lociStitched	chr6	32935671	32941757	1	6087	36427.753	111	1	BRD2	HLA-DMB,HLA-DMA,HLA-DOA	BRD2	111	1
3_MACS_peak_28610_lociStitched	chr9	20353006	20359093	3	6031	23369.2104	112	1	MLLT3		MLLT3	112	1
4_MACS_peak_4325_lociStitched	chr11	7531857	7538481	4	6024	31645.4976	113	1	OLFML1,PPFIBP2		PPFIBP2	113	1
4_MACS_peak_6457_lociStitched	chr12	57076905	57083199	4	6014	17546.4132	114	1	PTGES3	BAZ2A,SNORD59B,SNORD59A,ATP5B,NACA	PTGES3	114	1
10_MACS_peak_18387_lociStitched	chr22	23280407	23288029	10	6014	9161.644	115	1			IGLL5	115	1
1_MACS_peak_16193_lociStitched	chr2	158295485	158301487	1	6003	24500.164	116	1	CYTIP		CYTIP	116	1
3_MACS_peak_23028_lociStitched	chr5	95292798	95298944	3	5976	28306.0176	117	1	ELL2		ELL2	117	1
2_MACS_peak_2521_lociStitched	chr1	203255089	203261103	2	5960	22831.5496	118	1		BTG2,LOC730227	LOC730227	118	1
6_MACS_peak_3667_lociStitched	chr10	73526884	73533867	6	5957	15635.6353	119	1	CDH23,C10orf54	CDH23,C10orf105	C10orf54	119	1
3_MACS_peak_13609_lociStitched	chr19	13949236	13955320	3	5947	20879.6796	120	1		ZSWIM4,MIR181C,MIR181D,NANOS3,LOC284454,MIR24-2,MIR27A,MIR23A	MIR23A	120	1
2_MACS_peak_29463_lociStitched	chr9	127630467	127636534	2	5946	21085.8585	121	1	ARPC5L	WDR38,RPL35	ARPC5L	121	1
1_MACS_peak_9060_lociStitched	chr15	31636391	31642324	1	5934	13839.9091	122	1	KLF13		KLF13	122	1
2_MACS_peak_8664_lociStitched	chr14	90082346	90088395	2	5922	17494.9178	123	1	FOXN3	PRO1768	FOXN3	123	1
1_MACS_peak_9999_lociStitched	chr15	93443179	93449081	1	5903	26535.392	124	1	CHD2,MIR3175	LOC100507217	MIR3175	124	1
2_MACS_peak_29168_lociStitched	chr9	98268015	98273927	2	5896	15018.2536	125	1	PTCH1		PTCH1	125	1
2_MACS_peak_26101_lociStitched	chr7	26003298	26009294	2	5892	14435.37	126	1		MIR148A	MIR148A	126	1
2_MACS_peak_18115_lociStitched	chr21	44842442	44848443	2	5889	28053.4748	127	1	SIK1	C21orf125,C21orf84	SIK1	127	1
2_MACS_peak_20150_lociStitched	chr3	113462766	113468654	2	5878	22548.6848	128	1	ATP6V1A,NAA50	KIAA2018	ATP6V1A	128	1
2_MACS_peak_1102_lociStitched	chr1	66797333	66803362	2	5862	14072.2889	129	1	PDE4B		PDE4B	129	1
2_MACS_peak_16856_lociStitched	chr2	231734258	231740181	2	5858	12219.7413	130	1	ITM2C	GPR55	ITM2C	130	1
4_MACS_peak_23465_lociStitched	chr5	139045644	139052377	4	5838	20467.6467	131	1	CXXC5		CXXC5	131	1
1_MACS_peak_15661_lociStitched	chr2	88922670	88928498	1	5829	26288.9424	132	1	EIF2AK3		EIF2AK3	132	1
5_MACS_peak_20404_lociStitched	chr3	133290710	133297266	5	5828	21626.2772	133	1	CDV3		CDV3	133	1
8_MACS_peak_3270_lociStitched	chr10	22608034	22615275	8	5825	10147.5374	134	1	COMMD3,BMI1	SPAG6	BMI1	134	1
4_MACS_peak_24564_lociStitched	chr6	31702071	31708426	4	5813	10897.554	135	1	MSH5,CLIC1	LY6G6F,LY6G6D,C6orf25,C6orf26,BAT5,LY6G6E,LY6G6C,DDAH2,C6orf27	CLIC1	135	1
2_MACS_peak_21393_lociStitched	chr4	40198023	40203857	2	5803	13116.5822	136	1	RHOH		RHOH	136	1
2_MACS_peak_7682_lociStitched	chr13	49549239	49555136	2	5792	28537.3521	137	1	FNDC3A		FNDC3A	137	1
3_MACS_peak_22217_lociStitched	chr4	185200607	185206547	3	5756	12643.29	138	1			ENPP6	138	1
2_MACS_peak_22358_lociStitched	chr5	5751030	5756779	2	5735	12950.7723	139	1			KIAA0947	139	1
7_MACS_peak_25185_lociStitched	chr6	106610697	106617274	7	5734	12836.3309	140	1			PRDM1	140	1
2_MACS_peak_24208_lociStitched	chr6	12008253	12014252	2	5720	16689.218	141	1	HIVEP1		HIVEP1	141	1
3_MACS_peak_15627_lociStitched	chr2	87816123	87821886	3	5707	11858.5251	142	1	NCRNA00152		NCRNA00152	142	1
5_MACS_peak_19178_lociStitched	chr3	15368787	15374546	5	5702	12410.0691	143	1	SH3BP5		SH3BP5	143	1
2_MACS_peak_15665_lociStitched	chr2	89050718	89056448	2	5680	17788.785	144	1		ANKRD36BP2	ANKRD36BP2	144	1
3_MACS_peak_24310_lociStitched	chr6	16758489	16764231	3	5678	24495.372	145	1	ATXN1		ATXN1	145	1
2_MACS_peak_26633_lociStitched	chr7	86844904	86850597	2	5672	20541.4826	146	1	C7orf23		C7orf23	146	1
2_MACS_peak_7176_lociStitched	chr12	122237525	122243294	2	5654	22896.5841	147	1	SETD1B,LOC338799	RHOF	LOC338799	147	1
1_MACS_peak_12980_lociStitched	chr18	52984571	52990209	1	5639	10007.45	148	1	TCF4		TCF4	148	1
2_MACS_peak_26864_lociStitched	chr7	104581307	104587014	2	5630	26092.404	149	1		LOC723809	LOC723809	149	1
2_MACS_peak_553_lociStitched	chr1	31225206	31231287	2	5627	14262.9855	150	1	LAPTM5	LOC100129196,MATN1	LAPTM5	150	1
4_MACS_peak_26408_lociStitched	chr7	55599445	55605193	4	5623	13799.7984	151	1	VOPP1		VOPP1	151	1
6_MACS_peak_8795_lociStitched	chr14	95980916	95986962	6	5614	9591.979	152	1		GLRX5,C14orf49,SCARNA13,SNHG10	SCARNA13	152	1
1_MACS_peak_14282_lociStitched	chr19	47286392	47291997	1	5606	39625.108	153	1	SLC1A5	FKRP,STRN4,SNAR-E	SLC1A5	153	1
8_MACS_peak_24711_lociStitched	chr6	36720063	36726906	8	5604	10071.5274	154	1	CPNE5		CDKN1A	154	1
4_MACS_peak_16416_lociStitched	chr2	183727336	183733134	4	5603	9206.6442	155	1	FRZB		FRZB	155	1
2_MACS_peak_17908_lociStitched	chr21	30604834	30610800	2	5602	13734.3286	156	1	NCRNA00189		NCRNA00189	156	1
2_MACS_peak_22937_lociStitched	chr5	88175276	88180996	2	5601	14727.856	157	1	MEF2C		MEF2C	157	1
2_MACS_peak_1859_lociStitched	chr1	150581457	150587060	2	5599	17685.8695	158	1		MCL1,ENSA	ENSA	158	1
4_MACS_peak_1854_lociStitched	chr1	150547207	150553037	4	5559	18616.939	159	1	MCL1	ADAMTSL4,MIR4257,ENSA	MCL1	159	1
3_MACS_peak_24708_lociStitched	chr6	36646020	36651642	3	5558	18079.7898	160	1	CDKN1A		CDKN1A	160	1
2_MACS_peak_22623_lociStitched	chr5	56467943	56473791	2	5555	19559.2208	161	1	GPBP1	GPBP1	GPBP1	161	1
2_MACS_peak_16875_lociStitched	chr2	232570484	232576133	2	5533	19083.4518	162	1	PTMA	MIR1244-1	PTMA	162	1
3_MACS_peak_22464_lociStitched	chr5	32582429	32588489	3	5529	21789.942	163	1	SUB1		SUB1	163	1
2_MACS_peak_14949_lociStitched	chr2	33700319	33705846	2	5526	15059.9696	164	1	RASGRP3	RASGRP3	RASGRP3	164	1
1_MACS_peak_9058_lociStitched	chr15	31616536	31622055	1	5520	36988.8899	165	1	KLF13		KLF13	165	1
3_MACS_peak_2552_lociStitched	chr1	204376290	204381941	3	5511	17666.1562	166	1	PPP1R15B	PLEKHA6,LOC127841	PPP1R15B	166	1
4_MACS_peak_24382_lociStitched	chr6	26194893	26200541	4	5496	11682.3232	167	1	HIST1H2BF,HIST1H3D,HIST1H2AD	HIST1H1E,HIST1H2BD,HIST1H2BE,HIST1H4E,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H4D,HIST1H2BG,HIST1H1D,HIST1H4G	HIST1H3D	167	1
2_MACS_peak_1619_lociStitched	chr1	118171391	118177075	2	5489	11805.668	168	1		FAM46C	FAM46C	168	1
4_MACS_peak_5003_lociStitched	chr11	69452455	69458109	4	5479	9164.0032	169	1	CCND1	ORAOV1	CCND1	169	1
3_MACS_peak_13164_lociStitched	chr19	1247846	1253850	3	5471	18811.1324	170	1	MIDN	STK11,ATP5D,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	MIDN	170	1
1_MACS_peak_28641_lociStitched	chr9	20619850	20625309	1	5460	27268.2509	171	1	MLLT3	KIAA1797	MLLT3	171	1
2_MACS_peak_29246_lociStitched	chr9	108004336	108010262	2	5454	17171.1776	172	1	SLC44A1		SLC44A1	172	1
4_MACS_peak_12111_lociStitched	chr17	55332772	55338640	4	5448	11792.9196	173	1	MSI2		MSI2	173	1
1_MACS_peak_26930_lociStitched	chr7	113722763	113728206	1	5444	23298.2172	174	1	FOXP2		FOXP2	174	1
1_MACS_peak_26869_lociStitched	chr7	104651099	104656540	1	5442	31549.0944	175	1	MLL5,LOC100216545		LOC100216545	175	1
3_MACS_peak_9473_lociStitched	chr15	63793135	63798953	3	5440	30261.1634	176	1	USP3		USP3	176	1
3_MACS_peak_16602_lociStitched	chr2	201987175	201992645	3	5437	12226.544	177	1	CFLAR		CFLAR	177	1
1_MACS_peak_15882_lociStitched	chr2	112186034	112191453	1	5420	11328.4195	178	1	LOC541471		LOC541471	178	1
1_MACS_peak_14187_lociStitched	chr19	44280408	44285812	1	5405	11257.0724	179	1	KCNN4	ZNF283,C19orf61,LYPD5	KCNN4	179	1
6_MACS_peak_17478_lociStitched	chr20	45976984	45982849	6	5405	8107.776	180	1	ZMYND8	LOC100131496	ZMYND8	180	1
1_MACS_peak_11542_lociStitched	chr17	21187283	21192669	1	5387	13004.497	181	1	MAP2K3	C17orf103	MAP2K3	181	1
5_MACS_peak_22065_lociStitched	chr4	153554165	153559835	5	5387	9327.15	182	1	TMEM154		TMEM154	182	1
2_MACS_peak_11765_lociStitched	chr17	36857169	36862597	2	5377	13814.8028	183	1	MLLT6	CISD3,PSMB3,C17orf96,PCGF2	MLLT6	183	1
3_MACS_peak_14407_lociStitched	chr19	50178703	50184237	3	5363	16236.2026	184	1	PRMT1	SCAF1,BCL2L12,C19orf76,CPT1C,RRAS,IRF3	PRMT1	184	1
2_MACS_peak_29634_lociStitched	chr9	134502165	134507541	2	5352	19417.5744	185	1	RAPGEF1		RAPGEF1	185	1
3_MACS_peak_9107_lociStitched	chr15	34624974	34630535	3	5346	14055.9836	186	1	SLC12A6	C15orf55,SLC12A6,NOP10,LPCAT4,MIR1233-1	SLC12A6	186	1
5_MACS_peak_27547_lociStitched	chr8	38238983	38244662	5	5345	15535.4724	187	1	LETM2,WHSC1L1		WHSC1L1	187	1
3_MACS_peak_11050_lociStitched	chr16	87885636	87891114	3	5338	18436.7568	188	1	SLC7A5		SLC7A5	188	1
3_MACS_peak_14837_lociStitched	chr2	25640334	25645724	3	5327	11744.271	189	1	DTNB		DNMT3A	189	1
3_MACS_peak_18712_lociStitched	chr22	38709097	38714678	3	5322	11770.8871	190	1	CSNK1E	TMEM184B	CSNK1E	190	1
3_MACS_peak_29576_lociStitched	chr9	132646571	132651989	3	5316	16212.2814	191	1	FNBP1	USP20,C9orf78	USP20	191	1
2_MACS_peak_6193_lociStitched	chr12	46120013	46125328	2	5311	13424.0955	192	1	ARID2,LOC400027		ARID2	192	1
4_MACS_peak_16598_lociStitched	chr2	201980233	201985707	4	5303	12407.3684	193	1	CFLAR	NDUFB3,FAM126B	CFLAR	193	1
1_MACS_peak_21047_lociStitched	chr3	195631911	195637197	1	5287	26372.3826	194	1	TNK2	TNK2	TNK2	194	1
1_MACS_peak_14104_lociStitched	chr19	41767792	41773077	1	5286	27198.1955	195	1	HNRNPUL1	AXL,CCDC97	HNRNPUL1	195	1
3_MACS_peak_23601_lociStitched	chr5	142780196	142785595	3	5277	22040.8776	196	1	NR3C1		NR3C1	196	1
2_MACS_peak_11662_lociStitched	chr17	29643825	29649144	2	5275	12037.4289	197	1	NF1,EVI2A	OMG,EVI2B	EVI2A	197	1
3_MACS_peak_22527_lociStitched	chr5	43038185	43043703	3	5267	16960.1248	198	1	LOC153684,C5orf39	LOC648987,LOC100132356	C5orf39	198	1
5_MACS_peak_15613_lociStitched	chr2	87795790	87801315	5	5264	8980.335	199	1	NCRNA00152		NCRNA00152	199	1
4_MACS_peak_5320_lociStitched	chr11	102186838	102192494	4	5262	11960.1776	200	1	BIRC3	BIRC2	BIRC3	200	1
1_MACS_peak_25367_lociStitched	chr6	126067601	126072828	1	5228	19000.145	201	1	HEY2	NCOA7	HEY2	201	1
