REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM12.jin.bam
1_MACS_peak_16193_lociStitched	chr2	158295485	158301487	1	6003	24500.164
2_MACS_peak_18115_lociStitched	chr21	44842442	44848443	2	5889	28053.4748
2_MACS_peak_24208_lociStitched	chr6	12008253	12014252	2	5720	16689.218
2_MACS_peak_26101_lociStitched	chr7	26003298	26009294	2	5892	14435.37
6_MACS_peak_6947_lociStitched	chr12	109025619	109031590	6	5205	9410.893100000001
2_MACS_peak_17908_lociStitched	chr21	30604834	30610800	2	5602	13734.328599999999
3_MACS_peak_22217_lociStitched	chr4	185200607	185206547	3	5756	12643.289999999999
1_MACS_peak_9060_lociStitched	chr15	31636391	31642324	1	5934	13839.9091
6_MACS_peak_14736_lociStitched	chr2	16834199	16840125	6	4955	7597.7246000000005
2_MACS_peak_29246_lociStitched	chr9	108004336	108010262	2	5454	17171.177600000003
2_MACS_peak_16856_lociStitched	chr2	231734258	231740181	2	5858	12219.7413
3_MACS_peak_4999_lociStitched	chr11	69060937	69066851	3	4977	19247.113
2_MACS_peak_29168_lociStitched	chr9	98268015	98273927	2	5896	15018.253599999998
1_MACS_peak_9999_lociStitched	chr15	93443179	93449081	1	5903	26535.392000000003
2_MACS_peak_7682_lociStitched	chr13	49549239	49555136	2	5792	28537.3521
2_MACS_peak_20150_lociStitched	chr3	113462766	113468654	2	5878	22548.6848
4_MACS_peak_12111_lociStitched	chr17	55332772	55338640	4	5448	11792.919600000001
6_MACS_peak_17478_lociStitched	chr20	45976984	45982849	6	5405	8107.776000000001
2_MACS_peak_22623_lociStitched	chr5	56467943	56473791	2	5555	19559.2208
2_MACS_peak_21393_lociStitched	chr4	40198023	40203857	2	5803	13116.582199999999
4_MACS_peak_1854_lociStitched	chr1	150547207	150553037	4	5559	18616.939
1_MACS_peak_15661_lociStitched	chr2	88922670	88928498	1	5829	26288.9424
3_MACS_peak_9473_lociStitched	chr15	63793135	63798953	3	5440	30261.163399999998
4_MACS_peak_16416_lociStitched	chr2	183727336	183733134	4	5603	9206.6442
2_MACS_peak_7176_lociStitched	chr12	122237525	122243294	2	5654	22896.5841
3_MACS_peak_15627_lociStitched	chr2	87816123	87821886	3	5707	11858.5251
5_MACS_peak_19178_lociStitched	chr3	15368787	15374546	5	5702	12410.0691
2_MACS_peak_22358_lociStitched	chr5	5751030	5756779	2	5735	12950.772299999999
4_MACS_peak_26408_lociStitched	chr7	55599445	55605193	4	5623	13799.7984
3_MACS_peak_24310_lociStitched	chr6	16758489	16764231	3	5678	24495.372
2_MACS_peak_15665_lociStitched	chr2	89050718	89056448	2	5680	17788.785
2_MACS_peak_22937_lociStitched	chr5	88175276	88180996	2	5601	14727.856000000002
5_MACS_peak_9671_lociStitched	chr15	75077582	75083290	5	5197	7079.0616
2_MACS_peak_26864_lociStitched	chr7	104581307	104587014	2	5630	26092.404
2_MACS_peak_26633_lociStitched	chr7	86844904	86850597	2	5672	20541.4826
2_MACS_peak_1619_lociStitched	chr1	118171391	118177075	2	5489	11805.668
5_MACS_peak_27547_lociStitched	chr8	38238983	38244662	5	5345	15535.472399999999
5_MACS_peak_22065_lociStitched	chr4	153554165	153559835	5	5387	9327.15
3_MACS_peak_23350_lociStitched	chr5	131822313	131827974	3	5029	16928.0883
4_MACS_peak_9602_lociStitched	chr15	70387672	70393332	4	5027	15001.264
4_MACS_peak_5320_lociStitched	chr11	102186838	102192494	4	5262	11960.177599999999
4_MACS_peak_5003_lociStitched	chr11	69452455	69458109	4	5479	9164.0032
3_MACS_peak_2552_lociStitched	chr1	204376290	204381941	3	5511	17666.156199999998
2_MACS_peak_16875_lociStitched	chr2	232570484	232576133	2	5533	19083.4518
4_MACS_peak_24382_lociStitched	chr6	26194893	26200541	4	5496	11682.3232
1_MACS_peak_12980_lociStitched	chr18	52984571	52990209	1	5639	10007.449999999999
6_MACS_peak_14709_lociStitched	chr2	11892343	11897970	6	4773	8863.6504
3_MACS_peak_24708_lociStitched	chr6	36646020	36651642	3	5558	18079.7898
3_MACS_peak_4060_lociStitched	chr10	112255546	112261155	3	5171	8948.5986
1_MACS_peak_14282_lociStitched	chr19	47286392	47291997	1	5606	39625.108
2_MACS_peak_1859_lociStitched	chr1	150581457	150587060	2	5599	17685.8695
5_MACS_peak_21445_lociStitched	chr4	48194886	48200469	5	4867	8442.6126
3_MACS_peak_18712_lociStitched	chr22	38709097	38714678	3	5322	11770.887100000002
3_MACS_peak_9107_lociStitched	chr15	34624974	34630535	3	5346	14055.9836
3_MACS_peak_14407_lociStitched	chr19	50178703	50184237	3	5363	16236.2026
2_MACS_peak_14949_lociStitched	chr2	33700319	33705846	2	5526	15059.9696
5_MACS_peak_15613_lociStitched	chr2	87795790	87801315	5	5264	8980.335
1_MACS_peak_9058_lociStitched	chr15	31616536	31622055	1	5520	36988.8899
3_MACS_peak_22527_lociStitched	chr5	43038185	43043703	3	5267	16960.124799999998
3_MACS_peak_28329_lociStitched	chr8	142137656	142143170	3	5093	13594.2156
7_MACS_peak_54_lociStitched	chr1	1709099	1714612	7	4794	10938.3433
2_MACS_peak_28161_lociStitched	chr8	126162063	126167576	2	5205	11025.4487
3_MACS_peak_11050_lociStitched	chr16	87885636	87891114	3	5338	18436.7568
4_MACS_peak_16598_lociStitched	chr2	201980233	201985707	4	5303	12407.3684
3_MACS_peak_16602_lociStitched	chr2	201987175	201992645	3	5437	12226.544
2_MACS_peak_5467_lociStitched	chr11	115089893	115095358	2	5120	19187.615
1_MACS_peak_28641_lociStitched	chr9	20619850	20625309	1	5460	27268.2509
2_MACS_peak_21073_lociStitched	chr3	196365799	196371254	2	5137	12993.810000000001
5_MACS_peak_16344_lociStitched	chr2	175457894	175463344	5	4890	8984.87
1_MACS_peak_26930_lociStitched	chr7	113722763	113728206	1	5444	23298.217200000003
1_MACS_peak_26869_lociStitched	chr7	104651099	104656540	1	5442	31549.0944
2_MACS_peak_11765_lociStitched	chr17	36857169	36862597	2	5377	13814.802800000001
1_MACS_peak_15882_lociStitched	chr2	112186034	112191453	1	5420	11328.4195
3_MACS_peak_29576_lociStitched	chr9	132646571	132651989	3	5316	16212.281400000002
5_MACS_peak_9623_lociStitched	chr15	72519228	72524632	5	4955	11929.870399999998
1_MACS_peak_14187_lociStitched	chr19	44280408	44285812	1	5405	11257.0724
3_MACS_peak_13641_lociStitched	chr19	14491423	14496826	3	4985	13803.0441
3_MACS_peak_23601_lociStitched	chr5	142780196	142785595	3	5277	22040.8776
3_MACS_peak_22930_lociStitched	chr5	88120787	88126183	3	4967	8527.8384
3_MACS_peak_14837_lociStitched	chr2	25640334	25645724	3	5327	11744.271
5_MACS_peak_19471_lociStitched	chr3	44036229	44041617	5	5044	8987.7228
1_MACS_peak_11542_lociStitched	chr17	21187283	21192669	1	5387	13004.497
4_MACS_peak_10310_lociStitched	chr16	11773396	11778774	4	4435	9906.276
2_MACS_peak_29634_lociStitched	chr9	134502165	134507541	2	5352	19417.574399999998
4_MACS_peak_25620_lociStitched	chr6	149801812	149807182	4	4764	7815.4980000000005
4_MACS_peak_11791_lociStitched	chr17	37909572	37914941	4	4733	15777.880299999999
5_MACS_peak_11881_lociStitched	chr17	40827239	40832602	5	5192	9593.3344
3_MACS_peak_28362_lociStitched	chr8	144594504	144599852	3	5128	18375.728
2_MACS_peak_1967_lociStitched	chr1	154971490	154976826	2	5117	10018.34
2_MACS_peak_11662_lociStitched	chr17	29643825	29649144	2	5275	12037.4289
2_MACS_peak_6193_lociStitched	chr12	46120013	46125328	2	5311	13424.0955
2_MACS_peak_12217_lociStitched	chr17	61774533	61779833	2	4902	11965.28
2_MACS_peak_12306_lociStitched	chr17	66283878	66289170	2	5171	22555.0332
1_MACS_peak_21047_lociStitched	chr3	195631911	195637197	1	5287	26372.382599999997
2_MACS_peak_2104_lociStitched	chr1	159890489	159895774	2	5035	12480.5275
1_MACS_peak_14104_lociStitched	chr19	41767792	41773077	1	5286	27198.1955
5_MACS_peak_21969_lociStitched	chr4	144276035	144281318	5	4941	9136.4202
7_MACS_peak_15606_lociStitched	chr2	87783639	87788902	7	3707	6245.0758000000005
2_MACS_peak_22138_lociStitched	chr4	160023182	160028412	2	5110	20574.82
1_MACS_peak_25367_lociStitched	chr6	126067601	126072828	1	5228	19000.145
4_MACS_peak_25289_lociStitched	chr6	114175674	114180893	4	4989	11996.9153
2_MACS_peak_14120_lociStitched	chr19	42055384	42060598	2	5188	15889.143600000001
1_MACS_peak_29592_lociStitched	chr9	132768309	132773498	1	5190	17666.9883
7_MACS_peak_23885_lociStitched	chr5	176726538	176731725	7	4127	8505.1239
3_MACS_peak_1510_lociStitched	chr1	111173459	111178621	3	4710	9926.526
2_MACS_peak_20859_lociStitched	chr3	183268888	183274050	2	5129	13234.3356
1_MACS_peak_14708_lociStitched	chr2	11886638	11891798	1	5161	18684.36
3_MACS_peak_7559_lociStitched	chr13	41554696	41559852	3	4942	9751.0272
2_MACS_peak_9278_lociStitched	chr15	45002287	45007438	2	5073	26043.9711
1_MACS_peak_13557_lociStitched	chr19	12720773	12725920	1	5148	20596.2352
2_MACS_peak_5411_lociStitched	chr11	111284746	111289868	2	5044	14213.0378
2_MACS_peak_14293_lociStitched	chr19	47612611	47617733	2	4663	29619.5016
2_MACS_peak_24993_lociStitched	chr6	74228937	74234058	2	5083	20501.9235
1_MACS_peak_2574_lociStitched	chr1	204679774	204684893	1	5120	11780.866600000001
2_MACS_peak_10980_lociStitched	chr16	81847874	81852985	2	4802	11639.280299999999
3_MACS_peak_13380_lociStitched	chr19	6736193	6741300	3	5062	13614.2406
1_MACS_peak_18508_lociStitched	chr22	29193943	29199050	1	5108	36203.0123
2_MACS_peak_14349_lociStitched	chr19	49137058	49142158	2	5096	12566.4
4_MACS_peak_11089_lociStitched	chr16	88847050	88852142	4	4689	8139.0528
3_MACS_peak_15706_lociStitched	chr2	96810016	96815092	3	4800	11598.66
4_MACS_peak_26096_lociStitched	chr7	25986866	25991938	4	5024	13358.126400000001
4_MACS_peak_11452_lociStitched	chr17	18085666	18090733	4	4899	19863.6534
2_MACS_peak_25093_lociStitched	chr6	90059729	90064787	2	4647	21958.295400000003
2_MACS_peak_18101_lociStitched	chr21	44772059	44777111	2	4975	30450.93
1_MACS_peak_29640_lociStitched	chr9	134529697	134534747	1	5051	12640.150000000001
4_MACS_peak_22650_lociStitched	chr5	58857572	58862609	4	4223	8720.0544
1_MACS_peak_9157_lociStitched	chr15	40397002	40402037	1	5036	16303.33
1_MACS_peak_19069_lociStitched	chr3	9436987	9442013	1	5027	26588.545199999997
1_MACS_peak_20038_lociStitched	chr3	104237622	104242644	1	5023	21829.6296
3_MACS_peak_17952_lociStitched	chr21	34751935	34756956	3	4623	10359.8293
4_MACS_peak_3691_lociStitched	chr10	74031712	74036731	4	4890	16563.7038
1_MACS_peak_23012_lociStitched	chr5	95194366	95199383	1	5018	15217.0627
2_MACS_peak_25522_lociStitched	chr6	139452897	139457908	2	4586	12748.9862
1_MACS_peak_14010_lociStitched	chr19	38535710	38540717	1	5008	16867.581599999998
2_MACS_peak_27806_lociStitched	chr8	80634357	80639364	2	4959	12025.812600000001
2_MACS_peak_22335_lociStitched	chr5	1341064	1346067	2	4856	12977.281700000001
4_MACS_peak_6511_lociStitched	chr12	58289125	58294126	4	4965	11161.2318
1_MACS_peak_1334_lociStitched	chr1	92947909	92952909	1	5001	12645.5
2_MACS_peak_5746_lociStitched	chr12	6551676	6556675	2	4576	8035.8925
1_MACS_peak_19810_lociStitched	chr3	61545611	61550601	1	4991	9828.304
2_MACS_peak_17174_lociStitched	chr20	25035048	25040037	2	4531	15635.027100000001
1_MACS_peak_9592_lociStitched	chr15	69109234	69114218	1	4985	18890.855199999998
2_MACS_peak_20996_lociStitched	chr3	192607069	192612052	2	4802	11984.6133
3_MACS_peak_17102_lociStitched	chr20	10650960	10655941	3	4974	13913.9254
1_MACS_peak_14906_lociStitched	chr2	30368361	30373340	1	4980	19833.3486
4_MACS_peak_4840_lociStitched	chr11	65624078	65629043	4	4479	9215.5365
2_MACS_peak_23153_lociStitched	chr5	111855757	111860713	2	4796	8750.3136
1_MACS_peak_23343_lociStitched	chr5	131791281	131796230	1	4950	13752.2812
1_MACS_peak_25579_lociStitched	chr6	143264708	143269656	1	4949	32276.2988
2_MACS_peak_14897_lociStitched	chr2	28612648	28617587	2	4704	12858.1926
1_MACS_peak_28897_lociStitched	chr9	66454645	66459581	1	4937	40201.7456
1_MACS_peak_11423_lociStitched	chr17	16889994	16894920	1	4927	13340.1006
2_MACS_peak_18671_lociStitched	chr22	37622865	37627782	2	4701	7370.091299999999
3_MACS_peak_16082_lociStitched	chr2	136872235	136877143	3	4717	11781.163199999999
6_MACS_peak_29613_lociStitched	chr9	134148546	134153453	6	4815	7096.5034
3_MACS_peak_8854_lociStitched	chr14	102340937	102345843	3	4571	10333.998399999999
2_MACS_peak_23841_lociStitched	chr5	173169098	173174003	2	4891	10760.098500000002
3_MACS_peak_23987_lociStitched	chr6	295503	300400	3	4787	10055.9895
2_MACS_peak_9387_lociStitched	chr15	52968709	52973602	2	4797	21290.4216
6_MACS_peak_3088_lociStitched	chr10	7450176	7455068	6	4100	6410.4768
4_MACS_peak_9691_lociStitched	chr15	75300067	75304958	4	4593	8591.0415
3_MACS_peak_28881_lociStitched	chr9	44989715	44994603	3	4845	12964.9312
2_MACS_peak_20273_lociStitched	chr3	122397382	122402265	2	4705	17205.7388
1_MACS_peak_6692_lociStitched	chr12	89744402	89749280	1	4879	12818.8962
2_MACS_peak_26811_lociStitched	chr7	101927118	101931996	2	4526	10017.460799999999
3_MACS_peak_420_lociStitched	chr1	26436914	26441791	3	4565	11136.1418
2_MACS_peak_7817_lociStitched	chr13	78489426	78494298	2	4735	10183.9416
1_MACS_peak_13670_lociStitched	chr19	16186317	16191184	1	4868	28696.8054
2_MACS_peak_17691_lociStitched	chr20	55964063	55968915	2	4735	9824.3296
2_MACS_peak_13793_lociStitched	chr19	18628234	18633085	2	4845	20003.0985
3_MACS_peak_22612_lociStitched	chr5	56109039	56113877	3	4621	18385.8514
6_MACS_peak_28713_lociStitched	chr9	33454598	33459435	6	3968	6542.0425000000005
4_MACS_peak_4824_lociStitched	chr11	65353713	65358544	4	4425	10651.3888
2_MACS_peak_4001_lociStitched	chr10	104401692	104406521	2	4813	11105.734199999999
2_MACS_peak_12247_lociStitched	chr17	62204149	62208978	2	4611	15857.4702
1_MACS_peak_9055_lociStitched	chr15	31554879	31559707	1	4829	15334.210799999999
2_MACS_peak_323_lociStitched	chr1	22105648	22110472	2	4790	18257.875200000002
1_MACS_peak_1937_lociStitched	chr1	154297202	154302026	1	4825	15526.044
2_MACS_peak_30539_lociStitched	chrX	123093105	123097925	2	4698	14368.902
4_MACS_peak_28795_lociStitched	chr9	36993360	36998176	4	4353	12943.0
3_MACS_peak_7959_lociStitched	chr13	114829637	114834451	3	4494	6759.337399999999
1_MACS_peak_3023_lociStitched	chr10	3823957	3828768	1	4812	29011.7733
2_MACS_peak_18085_lociStitched	chr21	44526257	44531059	2	4792	20834.9176
2_MACS_peak_11660_lociStitched	chr17	29636977	29641776	2	4455	7508.0355
3_MACS_peak_22324_lociStitched	chr5	1312849	1317645	3	4631	9295.6072
3_MACS_peak_12431_lociStitched	chr17	74493527	74498322	3	4384	7603.431500000001
2_MACS_peak_7933_lociStitched	chr13	111364236	111369025	2	4482	10256.1224
5_MACS_peak_20551_lociStitched	chr3	150318485	150323271	5	3918	11037.951799999999
2_MACS_peak_15426_lociStitched	chr2	70312058	70316842	2	4604	20307.123199999998
4_MACS_peak_24116_lociStitched	chr6	7726232	7731005	4	4672	12047.529299999998
2_MACS_peak_5892_lociStitched	chr12	12875109	12879873	2	4650	14434.4436
2_MACS_peak_5_lociStitched	chr1	876739	881480	2	4659	12492.535
4_MACS_peak_11502_lociStitched	chr17	19205815	19210552	4	4272	6309.210300000001
1_MACS_peak_1518_lociStitched	chr1	111213706	111218441	1	4736	12186.943
2_MACS_peak_18828_lociStitched	chr22	41839994	41844721	2	4548	15440.2728
4_MACS_peak_14097_lociStitched	chr19	41220347	41225073	4	4580	13697.3658
2_MACS_peak_9519_lociStitched	chr15	65183978	65188701	2	4698	16050.6432
3_MACS_peak_3622_lociStitched	chr10	70846919	70851641	3	4361	11777.1402
2_MACS_peak_20851_lociStitched	chr3	183243349	183248061	2	4265	9620.961599999999
3_MACS_peak_2494_lociStitched	chr1	201705213	201709916	3	4381	9053.275
2_MACS_peak_22252_lociStitched	chr4	185393104	185397807	2	4503	14197.8867
2_MACS_peak_8199_lociStitched	chr14	50466187	50470888	2	4644	11229.2787
3_MACS_peak_14147_lociStitched	chr19	42633236	42637934	3	4523	10182.914999999999
