#MM12 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM12.H3K27ac_ROSE/MM12_0KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM12.jin.bam
#Using cutoff of 11100.9132 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM12.jin.bam	enhancerRank	isStretch
2_MACS_peak_14501_lociStitched	chr19	55762456	55771552	2	8901	26203.7568	30	1
2_MACS_peak_3755_lociStitched	chr10	81001656	81010586	2	8821	18696.741	31	1
4_MACS_peak_14781_lociStitched	chr2	20417010	20425950	4	8815	14948.574	32	1
4_MACS_peak_30420_lociStitched	chrX	106953583	106962662	4	8751	36784.4764	33	1
3_MACS_peak_18154_lociStitched	chr21	45572826	45581474	3	8570	38035.6336	34	1
3_MACS_peak_17518_lociStitched	chr20	46384265	46392850	3	8526	17610.4105	35	1
2_MACS_peak_13055_lociStitched	chr18	60822098	60830568	2	8406	21182.623	36	1
6_MACS_peak_4818_lociStitched	chr11	65336338	65345555	6	8331	22590.867	37	1
5_MACS_peak_20479_lociStitched	chr3	141125394	141134599	5	8296	21110.747	38	1
3_MACS_peak_27114_lociStitched	chr7	137664504	137672848	3	8165	22632.2656	39	1
3_MACS_peak_23571_lociStitched	chr5	142430715	142439045	3	8138	23673.027	40	1
3_MACS_peak_9914_lociStitched	chr15	89177685	89185588	3	7873	29831.4541	41	1
6_MACS_peak_30712_lociStitched	chrX	153231270	153239173	6	7739	26840.9589	42	1
4_MACS_peak_9948_lociStitched	chr15	90638822	90646733	4	7735	25334.9775	43	1
7_MACS_peak_23126_lociStitched	chr5	109024142	109032259	7	7691	26103.4603	44	1
4_MACS_peak_19056_lociStitched	chr3	5226194	5234382	4	7645	32304.9352	45	1
5_MACS_peak_14954_lociStitched	chr2	33717553	33725699	5	7602	15650.0952	46	1
1_MACS_peak_5987_lociStitched	chr12	26272722	26280298	1	7577	22365.8672	47	1
6_MACS_peak_25981_lociStitched	chr7	8007017	8015000	6	7560	14004.5769	48	1
2_MACS_peak_14277_lociStitched	chr19	47216832	47224735	2	7550	21854.9562	49	1
3_MACS_peak_11829_lociStitched	chr17	38476053	38483513	3	7331	25035.014	50	1
1_MACS_peak_25788_lociStitched	chr6	159458857	159466137	1	7281	18475.184	51	1
7_MACS_peak_12313_lociStitched	chr17	66451271	66459086	7	7272	19775.8575	52	1
7_MACS_peak_11415_lociStitched	chr17	16872461	16880665	7	7268	15553.9636	53	1
5_MACS_peak_6245_lociStitched	chr12	48200779	48208663	5	7259	16837.0704	54	1
3_MACS_peak_23462_lociStitched	chr5	139037351	139045143	3	7255	15759.32	55	1
2_MACS_peak_4628_lociStitched	chr11	58340317	58347871	2	7122	30458.4834	56	1
3_MACS_peak_5889_lociStitched	chr12	12866622	12873878	3	7061	23265.6384	57	1
2_MACS_peak_23439_lociStitched	chr5	138723266	138730314	2	7035	30709.5456	58	1
4_MACS_peak_9701_lociStitched	chr15	75334641	75341954	4	7028	21487.0566	59	1
2_MACS_peak_3569_lociStitched	chr10	63805112	63812157	2	7018	16357.7855	60	1
3_MACS_peak_10713_lociStitched	chr16	56963985	56971097	3	7017	30189.7288	61	1
1_MACS_peak_4270_lociStitched	chr11	1871241	1878228	1	6988	25322.9841	62	1
2_MACS_peak_22364_lociStitched	chr5	6480188	6487210	2	6966	21957.794	63	1
2_MACS_peak_15870_lociStitched	chr2	111874024	111881281	2	6955	23458.9782	64	1
5_MACS_peak_17725_lociStitched	chr20	57463348	57470794	5	6921	18398.3214	65	1
2_MACS_peak_15228_lociStitched	chr2	60776132	60783101	2	6876	11811.0612	66	1
4_MACS_peak_23005_lociStitched	chr5	95152819	95160407	4	6856	19727.2824	67	1
5_MACS_peak_19093_lociStitched	chr3	10230762	10238710	5	6827	17953.7372	68	1
2_MACS_peak_13259_lociStitched	chr19	2618227	2625123	2	6821	28076.3744	69	1
2_MACS_peak_2661_lociStitched	chr1	207993759	208000973	2	6776	29549.2654	70	1
5_MACS_peak_11948_lociStitched	chr17	43302113	43309316	5	6769	24472.1925	71	1
1_MACS_peak_27079_lociStitched	chr7	130789880	130796641	1	6762	27678.8579	72	1
1_MACS_peak_25215_lociStitched	chr6	108878458	108885195	1	6738	24961.2587	73	1
1_MACS_peak_14299_lociStitched	chr19	47728676	47735404	1	6729	39477.2128	74	1
12_MACS_peak_1198_lociStitched	chr1	81771334	81779596	12	6728	8989.8822	75	1
6_MACS_peak_27142_lociStitched	chr7	139466723	139474179	6	6644	17611.072	76	1
4_MACS_peak_2926_lociStitched	chr1	234742294	234749278	4	6643	23966.9928	77	1
1_MACS_peak_16085_lociStitched	chr2	136888907	136895539	1	6633	14321.1408	78	1
2_MACS_peak_19060_lociStitched	chr3	5235528	5242408	2	6615	27927.984	79	1
2_MACS_peak_29585_lociStitched	chr9	132749127	132755755	2	6608	17699.4112	80	1
2_MACS_peak_9155_lociStitched	chr15	40387576	40394283	2	6592	19294.0269	81	1
2_MACS_peak_22048_lociStitched	chr4	153452422	153459074	2	6562	19218.9584	82	1
1_MACS_peak_13571_lociStitched	chr19	12899020	12905553	1	6534	33413.6818	83	1
3_MACS_peak_5793_lociStitched	chr12	7059988	7066526	3	6496	10477.7988	84	1
3_MACS_peak_29016_lociStitched	chr9	82182089	82189276	3	6478	24633.4425	85	1
4_MACS_peak_3075_lociStitched	chr10	6794469	6801616	4	6454	13474.9538	86	1
2_MACS_peak_24227_lociStitched	chr6	13301969	13308790	2	6429	18443.984	87	1
1_MACS_peak_13700_lociStitched	chr19	16694233	16700576	1	6344	22528.4331	88	1
3_MACS_peak_28326_lociStitched	chr8	142125467	142132135	3	6320	13659.398	89	1
3_MACS_peak_12922_lociStitched	chr18	46473290	46479943	3	6316	17860.6438	90	1
3_MACS_peak_13590_lociStitched	chr19	13260407	13266885	3	6315	21654.6584	91	1
2_MACS_peak_5280_lociStitched	chr11	98890012	98896389	2	6313	10867.6834	92	1
3_MACS_peak_3552_lociStitched	chr10	63658556	63665295	3	6310	16113.6229	93	1
2_MACS_peak_504_lociStitched	chr1	28570634	28576946	2	6308	17948.8032	94	1
4_MACS_peak_23084_lociStitched	chr5	100234826	100241469	4	6289	13883.2057	95	1
2_MACS_peak_649_lociStitched	chr1	37939507	37946033	2	6280	14738.971	96	1
5_MACS_peak_388_lociStitched	chr1	25069492	25076196	5	6274	15765.7968	97	1
2_MACS_peak_20477_lociStitched	chr3	141117998	141124402	2	6264	17704.4984	98	1
5_MACS_peak_12416_lociStitched	chr17	74257755	74264770	5	6259	15596.4495	99	1
2_MACS_peak_23459_lociStitched	chr5	139027282	139033562	2	6249	21577.452	100	1
5_MACS_peak_10315_lociStitched	chr16	11831174	11837865	5	6247	17762.5977	101	1
1_MACS_peak_13683_lociStitched	chr19	16434127	16440355	1	6229	36922.0752	102	1
4_MACS_peak_11357_lociStitched	chr17	8053884	8060875	4	6215	17800.4842	103	1
2_MACS_peak_9716_lociStitched	chr15	75742563	75748942	2	6210	20121.2797	104	1
3_MACS_peak_9282_lociStitched	chr15	45016473	45023051	3	6188	21877.1124	105	1
1_MACS_peak_22163_lociStitched	chr4	170906888	170913072	1	6185	18401.7288	106	1
2_MACS_peak_18087_lociStitched	chr21	44579874	44586420	2	6165	17172.1218	107	1
2_MACS_peak_4994_lociStitched	chr11	68605502	68612134	2	6145	23976.6696	108	1
1_MACS_peak_17994_lociStitched	chr21	36257360	36263479	1	6120	29434.2257	109	1
1_MACS_peak_22982_lociStitched	chr5	90674632	90680731	1	6100	50883.957	110	1
1_MACS_peak_24605_lociStitched	chr6	32935671	32941757	1	6087	36427.753	111	1
3_MACS_peak_28610_lociStitched	chr9	20353006	20359093	3	6031	23369.2104	112	1
4_MACS_peak_4325_lociStitched	chr11	7531857	7538481	4	6024	31645.4976	113	1
4_MACS_peak_6457_lociStitched	chr12	57076905	57083199	4	6014	17546.4132	114	1
10_MACS_peak_18387_lociStitched	chr22	23280407	23288029	10	6014	9161.644	115	1
1_MACS_peak_16193_lociStitched	chr2	158295485	158301487	1	6003	24500.164	116	1
3_MACS_peak_23028_lociStitched	chr5	95292798	95298944	3	5976	28306.0176	117	1
2_MACS_peak_2521_lociStitched	chr1	203255089	203261103	2	5960	22831.5496	118	1
6_MACS_peak_3667_lociStitched	chr10	73526884	73533867	6	5957	15635.6353	119	1
3_MACS_peak_13609_lociStitched	chr19	13949236	13955320	3	5947	20879.6796	120	1
2_MACS_peak_29463_lociStitched	chr9	127630467	127636534	2	5946	21085.8585	121	1
1_MACS_peak_9060_lociStitched	chr15	31636391	31642324	1	5934	13839.9091	122	1
2_MACS_peak_8664_lociStitched	chr14	90082346	90088395	2	5922	17494.9178	123	1
1_MACS_peak_9999_lociStitched	chr15	93443179	93449081	1	5903	26535.392	124	1
2_MACS_peak_29168_lociStitched	chr9	98268015	98273927	2	5896	15018.2536	125	1
2_MACS_peak_26101_lociStitched	chr7	26003298	26009294	2	5892	14435.37	126	1
2_MACS_peak_18115_lociStitched	chr21	44842442	44848443	2	5889	28053.4748	127	1
2_MACS_peak_20150_lociStitched	chr3	113462766	113468654	2	5878	22548.6848	128	1
2_MACS_peak_1102_lociStitched	chr1	66797333	66803362	2	5862	14072.2889	129	1
2_MACS_peak_16856_lociStitched	chr2	231734258	231740181	2	5858	12219.7413	130	1
4_MACS_peak_23465_lociStitched	chr5	139045644	139052377	4	5838	20467.6467	131	1
1_MACS_peak_15661_lociStitched	chr2	88922670	88928498	1	5829	26288.9424	132	1
5_MACS_peak_20404_lociStitched	chr3	133290710	133297266	5	5828	21626.2772	133	1
8_MACS_peak_3270_lociStitched	chr10	22608034	22615275	8	5825	10147.5374	134	1
4_MACS_peak_24564_lociStitched	chr6	31702071	31708426	4	5813	10897.554	135	1
2_MACS_peak_21393_lociStitched	chr4	40198023	40203857	2	5803	13116.5822	136	1
2_MACS_peak_7682_lociStitched	chr13	49549239	49555136	2	5792	28537.3521	137	1
3_MACS_peak_22217_lociStitched	chr4	185200607	185206547	3	5756	12643.29	138	1
2_MACS_peak_22358_lociStitched	chr5	5751030	5756779	2	5735	12950.7723	139	1
7_MACS_peak_25185_lociStitched	chr6	106610697	106617274	7	5734	12836.3309	140	1
2_MACS_peak_24208_lociStitched	chr6	12008253	12014252	2	5720	16689.218	141	1
3_MACS_peak_15627_lociStitched	chr2	87816123	87821886	3	5707	11858.5251	142	1
5_MACS_peak_19178_lociStitched	chr3	15368787	15374546	5	5702	12410.0691	143	1
2_MACS_peak_15665_lociStitched	chr2	89050718	89056448	2	5680	17788.785	144	1
3_MACS_peak_24310_lociStitched	chr6	16758489	16764231	3	5678	24495.372	145	1
2_MACS_peak_26633_lociStitched	chr7	86844904	86850597	2	5672	20541.4826	146	1
2_MACS_peak_7176_lociStitched	chr12	122237525	122243294	2	5654	22896.5841	147	1
1_MACS_peak_12980_lociStitched	chr18	52984571	52990209	1	5639	10007.45	148	1
2_MACS_peak_26864_lociStitched	chr7	104581307	104587014	2	5630	26092.404	149	1
2_MACS_peak_553_lociStitched	chr1	31225206	31231287	2	5627	14262.9855	150	1
4_MACS_peak_26408_lociStitched	chr7	55599445	55605193	4	5623	13799.7984	151	1
6_MACS_peak_8795_lociStitched	chr14	95980916	95986962	6	5614	9591.979	152	1
1_MACS_peak_14282_lociStitched	chr19	47286392	47291997	1	5606	39625.108	153	1
8_MACS_peak_24711_lociStitched	chr6	36720063	36726906	8	5604	10071.5274	154	1
4_MACS_peak_16416_lociStitched	chr2	183727336	183733134	4	5603	9206.6442	155	1
2_MACS_peak_17908_lociStitched	chr21	30604834	30610800	2	5602	13734.3286	156	1
2_MACS_peak_22937_lociStitched	chr5	88175276	88180996	2	5601	14727.856	157	1
2_MACS_peak_1859_lociStitched	chr1	150581457	150587060	2	5599	17685.8695	158	1
4_MACS_peak_1854_lociStitched	chr1	150547207	150553037	4	5559	18616.939	159	1
3_MACS_peak_24708_lociStitched	chr6	36646020	36651642	3	5558	18079.7898	160	1
2_MACS_peak_22623_lociStitched	chr5	56467943	56473791	2	5555	19559.2208	161	1
2_MACS_peak_16875_lociStitched	chr2	232570484	232576133	2	5533	19083.4518	162	1
3_MACS_peak_22464_lociStitched	chr5	32582429	32588489	3	5529	21789.942	163	1
2_MACS_peak_14949_lociStitched	chr2	33700319	33705846	2	5526	15059.9696	164	1
1_MACS_peak_9058_lociStitched	chr15	31616536	31622055	1	5520	36988.8899	165	1
3_MACS_peak_2552_lociStitched	chr1	204376290	204381941	3	5511	17666.1562	166	1
4_MACS_peak_24382_lociStitched	chr6	26194893	26200541	4	5496	11682.3232	167	1
2_MACS_peak_1619_lociStitched	chr1	118171391	118177075	2	5489	11805.668	168	1
4_MACS_peak_5003_lociStitched	chr11	69452455	69458109	4	5479	9164.0032	169	1
3_MACS_peak_13164_lociStitched	chr19	1247846	1253850	3	5471	18811.1324	170	1
1_MACS_peak_28641_lociStitched	chr9	20619850	20625309	1	5460	27268.2509	171	1
2_MACS_peak_29246_lociStitched	chr9	108004336	108010262	2	5454	17171.1776	172	1
4_MACS_peak_12111_lociStitched	chr17	55332772	55338640	4	5448	11792.9196	173	1
1_MACS_peak_26930_lociStitched	chr7	113722763	113728206	1	5444	23298.2172	174	1
1_MACS_peak_26869_lociStitched	chr7	104651099	104656540	1	5442	31549.0944	175	1
3_MACS_peak_9473_lociStitched	chr15	63793135	63798953	3	5440	30261.1634	176	1
3_MACS_peak_16602_lociStitched	chr2	201987175	201992645	3	5437	12226.544	177	1
1_MACS_peak_15882_lociStitched	chr2	112186034	112191453	1	5420	11328.4195	178	1
1_MACS_peak_14187_lociStitched	chr19	44280408	44285812	1	5405	11257.0724	179	1
6_MACS_peak_17478_lociStitched	chr20	45976984	45982849	6	5405	8107.776	180	1
1_MACS_peak_11542_lociStitched	chr17	21187283	21192669	1	5387	13004.497	181	1
5_MACS_peak_22065_lociStitched	chr4	153554165	153559835	5	5387	9327.15	182	1
2_MACS_peak_11765_lociStitched	chr17	36857169	36862597	2	5377	13814.8028	183	1
3_MACS_peak_14407_lociStitched	chr19	50178703	50184237	3	5363	16236.2026	184	1
2_MACS_peak_29634_lociStitched	chr9	134502165	134507541	2	5352	19417.5744	185	1
3_MACS_peak_9107_lociStitched	chr15	34624974	34630535	3	5346	14055.9836	186	1
5_MACS_peak_27547_lociStitched	chr8	38238983	38244662	5	5345	15535.4724	187	1
3_MACS_peak_11050_lociStitched	chr16	87885636	87891114	3	5338	18436.7568	188	1
3_MACS_peak_14837_lociStitched	chr2	25640334	25645724	3	5327	11744.271	189	1
3_MACS_peak_18712_lociStitched	chr22	38709097	38714678	3	5322	11770.8871	190	1
3_MACS_peak_29576_lociStitched	chr9	132646571	132651989	3	5316	16212.2814	191	1
2_MACS_peak_6193_lociStitched	chr12	46120013	46125328	2	5311	13424.0955	192	1
4_MACS_peak_16598_lociStitched	chr2	201980233	201985707	4	5303	12407.3684	193	1
1_MACS_peak_21047_lociStitched	chr3	195631911	195637197	1	5287	26372.3826	194	1
1_MACS_peak_14104_lociStitched	chr19	41767792	41773077	1	5286	27198.1955	195	1
3_MACS_peak_23601_lociStitched	chr5	142780196	142785595	3	5277	22040.8776	196	1
2_MACS_peak_11662_lociStitched	chr17	29643825	29649144	2	5275	12037.4289	197	1
3_MACS_peak_22527_lociStitched	chr5	43038185	43043703	3	5267	16960.1248	198	1
5_MACS_peak_15613_lociStitched	chr2	87795790	87801315	5	5264	8980.335	199	1
4_MACS_peak_5320_lociStitched	chr11	102186838	102192494	4	5262	11960.1776	200	1
1_MACS_peak_25367_lociStitched	chr6	126067601	126072828	1	5228	19000.145	201	1
2_MACS_peak_28161_lociStitched	chr8	126162063	126167576	2	5205	11025.4487	202	1
6_MACS_peak_6947_lociStitched	chr12	109025619	109031590	6	5205	9410.8931	203	1
5_MACS_peak_9671_lociStitched	chr15	75077582	75083290	5	5197	7079.0616	204	1
5_MACS_peak_11881_lociStitched	chr17	40827239	40832602	5	5192	9593.3344	205	1
1_MACS_peak_29592_lociStitched	chr9	132768309	132773498	1	5190	17666.9883	206	1
2_MACS_peak_14120_lociStitched	chr19	42055384	42060598	2	5188	15889.1436	207	1
2_MACS_peak_12306_lociStitched	chr17	66283878	66289170	2	5171	22555.0332	208	1
3_MACS_peak_4060_lociStitched	chr10	112255546	112261155	3	5171	8948.5986	209	1
1_MACS_peak_14708_lociStitched	chr2	11886638	11891798	1	5161	18684.36	210	1
1_MACS_peak_13557_lociStitched	chr19	12720773	12725920	1	5148	20596.2352	211	1
2_MACS_peak_21073_lociStitched	chr3	196365799	196371254	2	5137	12993.81	212	1
2_MACS_peak_20859_lociStitched	chr3	183268888	183274050	2	5129	13234.3356	213	1
3_MACS_peak_28362_lociStitched	chr8	144594504	144599852	3	5128	18375.728	214	1
1_MACS_peak_2574_lociStitched	chr1	204679774	204684893	1	5120	11780.8666	215	1
2_MACS_peak_5467_lociStitched	chr11	115089893	115095358	2	5120	19187.615	216	1
2_MACS_peak_1967_lociStitched	chr1	154971490	154976826	2	5117	10018.34	217	1
2_MACS_peak_22138_lociStitched	chr4	160023182	160028412	2	5110	20574.82	218	1
1_MACS_peak_18508_lociStitched	chr22	29193943	29199050	1	5108	36203.0123	219	1
2_MACS_peak_14349_lociStitched	chr19	49137058	49142158	2	5096	12566.4	220	1
3_MACS_peak_28329_lociStitched	chr8	142137656	142143170	3	5093	13594.2156	221	1
2_MACS_peak_24993_lociStitched	chr6	74228937	74234058	2	5083	20501.9235	222	1
2_MACS_peak_9278_lociStitched	chr15	45002287	45007438	2	5073	26043.9711	223	1
3_MACS_peak_13380_lociStitched	chr19	6736193	6741300	3	5062	13614.2406	224	1
1_MACS_peak_29640_lociStitched	chr9	134529697	134534747	1	5051	12640.15	225	1
2_MACS_peak_5411_lociStitched	chr11	111284746	111289868	2	5044	14213.0378	226	1
5_MACS_peak_19471_lociStitched	chr3	44036229	44041617	5	5044	8987.7228	227	1
1_MACS_peak_9157_lociStitched	chr15	40397002	40402037	1	5036	16303.33	228	1
2_MACS_peak_2104_lociStitched	chr1	159890489	159895774	2	5035	12480.5275	229	1
3_MACS_peak_23350_lociStitched	chr5	131822313	131827974	3	5029	16928.0883	230	1
1_MACS_peak_19069_lociStitched	chr3	9436987	9442013	1	5027	26588.5452	231	1
4_MACS_peak_9602_lociStitched	chr15	70387672	70393332	4	5027	15001.264	232	1
4_MACS_peak_26096_lociStitched	chr7	25986866	25991938	4	5024	13358.1264	233	1
1_MACS_peak_20038_lociStitched	chr3	104237622	104242644	1	5023	21829.6296	234	1
1_MACS_peak_23012_lociStitched	chr5	95194366	95199383	1	5018	15217.0627	235	1
1_MACS_peak_14010_lociStitched	chr19	38535710	38540717	1	5008	16867.5816	236	1
1_MACS_peak_1334_lociStitched	chr1	92947909	92952909	1	5001	12645.5	237	1
1_MACS_peak_19810_lociStitched	chr3	61545611	61550601	1	4991	9828.304	238	1
4_MACS_peak_25289_lociStitched	chr6	114175674	114180893	4	4989	11996.9153	239	1
1_MACS_peak_9592_lociStitched	chr15	69109234	69114218	1	4985	18890.8552	240	1
3_MACS_peak_13641_lociStitched	chr19	14491423	14496826	3	4985	13803.0441	241	1
1_MACS_peak_14906_lociStitched	chr2	30368361	30373340	1	4980	19833.3486	242	1
3_MACS_peak_4999_lociStitched	chr11	69060937	69066851	3	4977	19247.113	243	1
2_MACS_peak_18101_lociStitched	chr21	44772059	44777111	2	4975	30450.93	244	1
3_MACS_peak_17102_lociStitched	chr20	10650960	10655941	3	4974	13913.9254	245	1
3_MACS_peak_22930_lociStitched	chr5	88120787	88126183	3	4967	8527.8384	246	1
4_MACS_peak_6511_lociStitched	chr12	58289125	58294126	4	4965	11161.2318	247	1
2_MACS_peak_27806_lociStitched	chr8	80634357	80639364	2	4959	12025.8126	248	1
5_MACS_peak_9623_lociStitched	chr15	72519228	72524632	5	4955	11929.8704	249	1
6_MACS_peak_14736_lociStitched	chr2	16834199	16840125	6	4955	7597.7246	250	1
1_MACS_peak_23343_lociStitched	chr5	131791281	131796230	1	4950	13752.2812	251	1
1_MACS_peak_25579_lociStitched	chr6	143264708	143269656	1	4949	32276.2988	252	1
3_MACS_peak_7559_lociStitched	chr13	41554696	41559852	3	4942	9751.0272	253	1
5_MACS_peak_21969_lociStitched	chr4	144276035	144281318	5	4941	9136.4202	254	1
1_MACS_peak_28897_lociStitched	chr9	66454645	66459581	1	4937	40201.7456	255	1
1_MACS_peak_11423_lociStitched	chr17	16889994	16894920	1	4927	13340.1006	256	1
2_MACS_peak_12217_lociStitched	chr17	61774533	61779833	2	4902	11965.28	257	1
4_MACS_peak_11452_lociStitched	chr17	18085666	18090733	4	4899	19863.6534	258	1
2_MACS_peak_23841_lociStitched	chr5	173169098	173174003	2	4891	10760.0985	259	1
4_MACS_peak_3691_lociStitched	chr10	74031712	74036731	4	4890	16563.7038	260	1
5_MACS_peak_16344_lociStitched	chr2	175457894	175463344	5	4890	8984.87	261	1
1_MACS_peak_6692_lociStitched	chr12	89744402	89749280	1	4879	12818.8962	262	1
1_MACS_peak_13670_lociStitched	chr19	16186317	16191184	1	4868	28696.8054	263	1
5_MACS_peak_21445_lociStitched	chr4	48194886	48200469	5	4867	8442.6126	264	1
2_MACS_peak_22335_lociStitched	chr5	1341064	1346067	2	4856	12977.2817	265	1
2_MACS_peak_13793_lociStitched	chr19	18628234	18633085	2	4845	20003.0985	266	1
3_MACS_peak_28881_lociStitched	chr9	44989715	44994603	3	4845	12964.9312	267	1
1_MACS_peak_9055_lociStitched	chr15	31554879	31559707	1	4829	15334.2108	268	1
1_MACS_peak_1937_lociStitched	chr1	154297202	154302026	1	4825	15526.044	269	1
6_MACS_peak_29613_lociStitched	chr9	134148546	134153453	6	4815	7096.5034	270	1
2_MACS_peak_4001_lociStitched	chr10	104401692	104406521	2	4813	11105.7342	271	1
1_MACS_peak_3023_lociStitched	chr10	3823957	3828768	1	4812	29011.7733	272	1
2_MACS_peak_20996_lociStitched	chr3	192607069	192612052	2	4802	11984.6133	273	1
2_MACS_peak_10980_lociStitched	chr16	81847874	81852985	2	4802	11639.2803	274	1
3_MACS_peak_15706_lociStitched	chr2	96810016	96815092	3	4800	11598.66	275	1
2_MACS_peak_9387_lociStitched	chr15	52968709	52973602	2	4797	21290.4216	276	1
2_MACS_peak_23153_lociStitched	chr5	111855757	111860713	2	4796	8750.3136	277	1
7_MACS_peak_54_lociStitched	chr1	1709099	1714612	7	4794	10938.3433	278	1
2_MACS_peak_18085_lociStitched	chr21	44526257	44531059	2	4792	20834.9176	279	1
6_MACS_peak_8604_lociStitched	chr14	81421224	81427323	6	4791	9171.0663	280	1
2_MACS_peak_323_lociStitched	chr1	22105648	22110472	2	4790	18257.8752	281	1
3_MACS_peak_23987_lociStitched	chr6	295503	300400	3	4787	10055.9895	282	1
6_MACS_peak_14709_lociStitched	chr2	11892343	11897970	6	4773	8863.6504	283	1
4_MACS_peak_25620_lociStitched	chr6	149801812	149807182	4	4764	7815.498	284	1
1_MACS_peak_1518_lociStitched	chr1	111213706	111218441	1	4736	12186.943	285	1
2_MACS_peak_17691_lociStitched	chr20	55964063	55968915	2	4735	9824.3296	286	1
2_MACS_peak_7817_lociStitched	chr13	78489426	78494298	2	4735	10183.9416	287	1
4_MACS_peak_11791_lociStitched	chr17	37909572	37914941	4	4733	15777.8803	288	1
3_MACS_peak_16082_lociStitched	chr2	136872235	136877143	3	4717	11781.1632	289	1
3_MACS_peak_1510_lociStitched	chr1	111173459	111178621	3	4710	9926.526	290	1
2_MACS_peak_20273_lociStitched	chr3	122397382	122402265	2	4705	17205.7388	291	1
2_MACS_peak_14897_lociStitched	chr2	28612648	28617587	2	4704	12858.1926	292	1
2_MACS_peak_18671_lociStitched	chr22	37622865	37627782	2	4701	7370.0913	293	1
2_MACS_peak_9519_lociStitched	chr15	65183978	65188701	2	4698	16050.6432	294	1
2_MACS_peak_30539_lociStitched	chrX	123093105	123097925	2	4698	14368.902	295	1
4_MACS_peak_11089_lociStitched	chr16	88847050	88852142	4	4689	8139.0528	296	1
1_MACS_peak_14358_lociStitched	chr19	49375292	49379969	1	4678	31429.44	297	1
1_MACS_peak_11018_lociStitched	chr16	85587038	85591714	1	4677	11235.4928	298	1
4_MACS_peak_24116_lociStitched	chr6	7726232	7731005	4	4672	12047.5293	299	1
1_MACS_peak_19510_lociStitched	chr3	45634802	45639470	1	4669	13048.9272	300	1
2_MACS_peak_14293_lociStitched	chr19	47612611	47617733	2	4663	29619.5016	301	1
2_MACS_peak_5_lociStitched	chr1	876739	881480	2	4659	12492.535	302	1
1_MACS_peak_13122_lociStitched	chr19	659294	663948	1	4655	17693.5772	303	1
