GENE_ID	locusLine	bin_1_MM24.jin.bam
1_MACS_peak_82_lociStitched	chr1(.):3772414-3775092	1.3466
1_MACS_peak_83_lociStitched	chr1(.):3815607-3818452	2.0214
1_MACS_peak_84_lociStitched	chr1(.):4660619-4667171	1.0336
1_MACS_peak_85_lociStitched	chr1(.):4689128-4692113	0.5498
2_MACS_peak_86_lociStitched	chr1(.):4712251-4716664	0.3345
2_MACS_peak_88_lociStitched	chr1(.):4851047-4858449	0.6652
1_MACS_peak_90_lociStitched	chr1(.):6051417-6055746	0.8447
1_MACS_peak_91_lociStitched	chr1(.):6083975-6087526	0.6609
1_MACS_peak_92_lociStitched	chr1(.):6257780-6260905	0.9622
1_MACS_peak_93_lociStitched	chr1(.):6294639-6296864	0.577
1_MACS_peak_94_lociStitched	chr1(.):6418257-6421050	1.034
1_MACS_peak_95_lociStitched	chr1(.):6452642-6455192	0.998
1_MACS_peak_96_lociStitched	chr1(.):6506951-6508181	0.3545
1_MACS_peak_97_lociStitched	chr1(.):6549781-6551968	0.8457
1_MACS_peak_98_lociStitched	chr1(.):6612901-6615560	1.4117
1_MACS_peak_99_lociStitched	chr1(.):6639330-6642918	0.794
1_MACS_peak_100_lociStitched	chr1(.):6658894-6664791	2.6146
1_MACS_peak_101_lociStitched	chr1(.):6672108-6676093	1.1489
1_MACS_peak_102_lociStitched	chr1(.):6684340-6686988	1.2974
1_MACS_peak_103_lociStitched	chr1(.):6732121-6735406	0.8015
1_MACS_peak_104_lociStitched	chr1(.):6760625-6762509	1.4071
2_MACS_peak_105_lociStitched	chr1(.):6838673-6847393	0.9693
1_MACS_peak_107_lociStitched	chr1(.):6880174-6881748	0.5152
1_MACS_peak_108_lociStitched	chr1(.):7830773-7832614	0.9038
1_MACS_peak_109_lociStitched	chr1(.):7843511-7845008	0.5069
2_MACS_peak_110_lociStitched	chr1(.):8013440-8023228	0.5396
1_MACS_peak_112_lociStitched	chr1(.):8085489-8086895	0.471
1_MACS_peak_113_lociStitched	chr1(.):8228960-8230526	0.5501
1_MACS_peak_114_lociStitched	chr1(.):8241535-8243728	0.4591
1_MACS_peak_115_lociStitched	chr1(.):8454298-8458890	0.8145
2_MACS_peak_116_lociStitched	chr1(.):8481251-8489118	1.9445
1_MACS_peak_118_lociStitched	chr1(.):8522824-8524176	0.358
1_MACS_peak_119_lociStitched	chr1(.):8555854-8557912	0.4432
2_MACS_peak_120_lociStitched	chr1(.):8582947-8594650	0.5251
1_MACS_peak_122_lociStitched	chr1(.):8620802-8622734	0.5759
3_MACS_peak_123_lociStitched	chr1(.):8646733-8665909	1.3156
2_MACS_peak_126_lociStitched	chr1(.):8688311-8696342	0.5238
1_MACS_peak_128_lociStitched	chr1(.):8702358-8704279	0.6408
2_MACS_peak_129_lociStitched	chr1(.):8720423-8724650	0.368
1_MACS_peak_131_lociStitched	chr1(.):8739884-8742353	1.2727
1_MACS_peak_132_lociStitched	chr1(.):8760887-8764768	1.0076
1_MACS_peak_133_lociStitched	chr1(.):8771687-8773177	0.4893
1_MACS_peak_134_lociStitched	chr1(.):8822139-8825578	0.6382
1_MACS_peak_135_lociStitched	chr1(.):8875227-8879219	1.8753
1_MACS_peak_136_lociStitched	chr1(.):8916926-8920194	0.4533
1_MACS_peak_137_lociStitched	chr1(.):8930912-8940533	1.1358
1_MACS_peak_138_lociStitched	chr1(.):8959054-8961175	0.4316
1_MACS_peak_139_lociStitched	chr1(.):9069265-9071215	0.5101
1_MACS_peak_140_lociStitched	chr1(.):9096706-9098369	0.4197
2_MACS_peak_141_lociStitched	chr1(.):9106573-9112038	0.2591
3_MACS_peak_143_lociStitched	chr1(.):9128071-9142163	0.5839
1_MACS_peak_146_lociStitched	chr1(.):9187994-9190303	0.5022
1_MACS_peak_147_lociStitched	chr1(.):9221890-9226156	1.3118
1_MACS_peak_148_lociStitched	chr1(.):9241069-9243400	0.5688
2_MACS_peak_149_lociStitched	chr1(.):9291533-9296074	0.706
1_MACS_peak_151_lociStitched	chr1(.):9598712-9600931	0.7598
1_MACS_peak_152_lociStitched	chr1(.):9648444-9650260	0.5599
1_MACS_peak_153_lociStitched	chr1(.):9746681-9749807	0.5471
1_MACS_peak_154_lociStitched	chr1(.):9776628-9778901	0.8505
1_MACS_peak_155_lociStitched	chr1(.):9788029-9789464	0.4073
1_MACS_peak_156_lociStitched	chr1(.):9846468-9848830	0.5669
1_MACS_peak_157_lociStitched	chr1(.):9882368-9886646	0.8355
2_MACS_peak_158_lociStitched	chr1(.):9952480-9961886	0.3872
1_MACS_peak_160_lociStitched	chr1(.):9968938-9972016	0.6523
2_MACS_peak_161_lociStitched	chr1(.):10001720-10012119	0.7811
1_MACS_peak_163_lociStitched	chr1(.):10092297-10094877	0.91
1_MACS_peak_164_lociStitched	chr1(.):10249071-10250235	0.4639
1_MACS_peak_165_lociStitched	chr1(.):10269064-10272135	1.7226
1_MACS_peak_166_lociStitched	chr1(.):10295947-10298061	0.5567
1_MACS_peak_167_lociStitched	chr1(.):10458478-10460323	0.6367
1_MACS_peak_168_lociStitched	chr1(.):10489931-10491910	0.4465
2_MACS_peak_169_lociStitched	chr1(.):10531399-10536245	0.5304
1_MACS_peak_171_lociStitched	chr1(.):10553823-10556926	0.7755
1_MACS_peak_172_lociStitched	chr1(.):10654055-10655946	0.6365
1_MACS_peak_173_lociStitched	chr1(.):10753116-10755806	0.822
2_MACS_peak_174_lociStitched	chr1(.):10999155-11005033	0.4807
1_MACS_peak_176_lociStitched	chr1(.):11027960-11030347	0.7501
1_MACS_peak_177_lociStitched	chr1(.):11071736-11074253	1.2228
1_MACS_peak_178_lociStitched	chr1(.):11118325-11121514	0.7179
1_MACS_peak_179_lociStitched	chr1(.):11158628-11160698	0.8208
1_MACS_peak_180_lociStitched	chr1(.):11209626-11211224	0.4569
1_MACS_peak_181_lociStitched	chr1(.):11286205-11288277	0.4711
1_MACS_peak_182_lociStitched	chr1(.):11321418-11323381	0.7201
2_MACS_peak_183_lociStitched	chr1(.):11332681-11342360	0.3562
2_MACS_peak_185_lociStitched	chr1(.):11710251-11716007	0.3518
1_MACS_peak_187_lociStitched	chr1(.):11723376-11725685	1.1145
1_MACS_peak_188_lociStitched	chr1(.):11739998-11742751	0.7499
2_MACS_peak_189_lociStitched	chr1(.):11790095-11797345	0.265
2_MACS_peak_191_lociStitched	chr1(.):11842831-11851976	0.5056
1_MACS_peak_193_lociStitched	chr1(.):11862626-11868499	1.5688
1_MACS_peak_194_lociStitched	chr1(.):11967233-11971010	2.6411
1_MACS_peak_195_lociStitched	chr1(.):11984272-11987556	0.9406
1_MACS_peak_196_lociStitched	chr1(.):11993537-11995812	1.1446
1_MACS_peak_197_lociStitched	chr1(.):12039437-12041844	1.5147
1_MACS_peak_198_lociStitched	chr1(.):12048636-12051286	0.6505
1_MACS_peak_199_lociStitched	chr1(.):12078748-12080664	0.6319
2_MACS_peak_200_lociStitched	chr1(.):12106595-12113358	0.2699
1_MACS_peak_202_lociStitched	chr1(.):12138636-12140151	0.4071
1_MACS_peak_203_lociStitched	chr1(.):12226921-12228284	0.4124
1_MACS_peak_204_lociStitched	chr1(.):12289532-12291725	0.7828
1_MACS_peak_205_lociStitched	chr1(.):12403804-12406435	0.4784
1_MACS_peak_206_lociStitched	chr1(.):12430529-12432078	0.3921
1_MACS_peak_207_lociStitched	chr1(.):12493079-12496898	0.6167
1_MACS_peak_208_lociStitched	chr1(.):12508783-12510593	0.467
1_MACS_peak_209_lociStitched	chr1(.):14025437-14030823	3.767
1_MACS_peak_210_lociStitched	chr1(.):14038858-14040564	0.4183
1_MACS_peak_211_lociStitched	chr1(.):14055994-14061371	1.3609
1_MACS_peak_212_lociStitched	chr1(.):14067472-14069062	0.3441
1_MACS_peak_213_lociStitched	chr1(.):14074650-14078969	1.9149
1_MACS_peak_214_lociStitched	chr1(.):14154899-14156612	0.6553
2_MACS_peak_215_lociStitched	chr1(.):14329241-14339388	0.5153
2_MACS_peak_217_lociStitched	chr1(.):14363604-14367669	0.5648
1_MACS_peak_219_lociStitched	chr1(.):14390934-14392885	0.4861
1_MACS_peak_220_lociStitched	chr1(.):15478136-15484423	0.9791
1_MACS_peak_221_lociStitched	chr1(.):15499568-15507464	1.2125
1_MACS_peak_222_lociStitched	chr1(.):15557099-15559505	0.6425
2_MACS_peak_223_lociStitched	chr1(.):15573334-15581314	0.5443
1_MACS_peak_225_lociStitched	chr1(.):15587354-15589036	0.6506
2_MACS_peak_226_lociStitched	chr1(.):15666433-15669168	0.397
1_MACS_peak_228_lociStitched	chr1(.):15678368-15680116	0.4296
1_MACS_peak_229_lociStitched	chr1(.):15686854-15690365	1.9166
1_MACS_peak_230_lociStitched	chr1(.):15709964-15713116	0.7942
2_MACS_peak_231_lociStitched	chr1(.):15735497-15743816	0.5274
1_MACS_peak_233_lociStitched	chr1(.):15781721-15783675	0.7193
1_MACS_peak_234_lociStitched	chr1(.):15849537-15854796	1.191
1_MACS_peak_235_lociStitched	chr1(.):15897211-15899491	0.7547
2_MACS_peak_236_lociStitched	chr1(.):15905112-15912230	0.3276
1_MACS_peak_238_lociStitched	chr1(.):15929303-15930881	0.4745
2_MACS_peak_239_lociStitched	chr1(.):15942501-15955546	0.8475
1_MACS_peak_241_lociStitched	chr1(.):16009246-16012391	3.0377
1_MACS_peak_242_lociStitched	chr1(.):16022852-16025118	0.7867
1_MACS_peak_243_lociStitched	chr1(.):16149288-16150969	0.5026
4_MACS_peak_244_lociStitched	chr1(.):16159355-16185362	2.5966
4_MACS_peak_248_lociStitched	chr1(.):16203814-16220910	0.677
1_MACS_peak_252_lociStitched	chr1(.):16274034-16278002	0.9481
1_MACS_peak_253_lociStitched	chr1(.):16289654-16293266	0.4631
1_MACS_peak_254_lociStitched	chr1(.):16300346-16303839	1.2271
1_MACS_peak_255_lociStitched	chr1(.):16399028-16401429	0.7695
1_MACS_peak_256_lociStitched	chr1(.):16493633-16494969	0.41
1_MACS_peak_257_lociStitched	chr1(.):16532527-16534757	0.5269
1_MACS_peak_258_lociStitched	chr1(.):16545758-16547511	0.4437
3_MACS_peak_259_lociStitched	chr1(.):16562343-16576980	0.4903
1_MACS_peak_262_lociStitched	chr1(.):16676915-16679923	1.9366
1_MACS_peak_263_lociStitched	chr1(.):16692628-16695741	1.7423
1_MACS_peak_264_lociStitched	chr1(.):16713341-16715143	0.5513
1_MACS_peak_265_lociStitched	chr1(.):16765936-16769194	1.8382
2_MACS_peak_266_lociStitched	chr1(.):16824441-16833520	0.2895
1_MACS_peak_269_lociStitched	chr1(.):16860439-16862397	0.6793
3_MACS_peak_270_lociStitched	chr1(.):16904864-16919807	0.3601
1_MACS_peak_273_lociStitched	chr1(.):16938751-16941271	1.1023
1_MACS_peak_274_lociStitched	chr1(.):16968337-16972934	3.6763
2_MACS_peak_275_lociStitched	chr1(.):16982630-16994949	1.1965
1_MACS_peak_277_lociStitched	chr1(.):17009445-17014039	0.7159
2_MACS_peak_278_lociStitched	chr1(.):17022026-17031925	0.8497
2_MACS_peak_280_lociStitched	chr1(.):17065554-17077949	1.1654
4_MACS_peak_282_lociStitched	chr1(.):17214873-17242251	1.2145
1_MACS_peak_286_lociStitched	chr1(.):17286445-17288173	0.4168
1_MACS_peak_287_lociStitched	chr1(.):17337046-17338977	0.5567
1_MACS_peak_288_lociStitched	chr1(.):17378681-17381171	0.7908
1_MACS_peak_289_lociStitched	chr1(.):17719478-17720938	0.4235
2_MACS_peak_290_lociStitched	chr1(.):17759694-17769125	1.3378
1_MACS_peak_292_lociStitched	chr1(.):17862201-17863875	0.4017
1_MACS_peak_293_lociStitched	chr1(.):19119959-19121592	0.5924
1_MACS_peak_294_lociStitched	chr1(.):19228313-19230405	0.7272
1_MACS_peak_295_lociStitched	chr1(.):19252024-19255362	1.0142
2_MACS_peak_296_lociStitched	chr1(.):19275897-19283728	1.5801
1_MACS_peak_298_lociStitched	chr1(.):19535031-19538573	1.3792
1_MACS_peak_299_lociStitched	chr1(.):19576980-19579337	0.9753
1_MACS_peak_300_lociStitched	chr1(.):19637630-19639993	0.6286
1_MACS_peak_301_lociStitched	chr1(.):19716944-19719076	0.8857
1_MACS_peak_302_lociStitched	chr1(.):19737465-19739095	0.4388
3_MACS_peak_303_lociStitched	chr1(.):19785195-19796417	0.3167
2_MACS_peak_306_lociStitched	chr1(.):19803123-19813732	0.6028
1_MACS_peak_308_lociStitched	chr1(.):19922069-19925274	1.9498
1_MACS_peak_309_lociStitched	chr1(.):20089751-20093846	0.7101
1_MACS_peak_310_lociStitched	chr1(.):20111897-20115335	1.2021
1_MACS_peak_311_lociStitched	chr1(.):20124635-20127923	1.885
1_MACS_peak_312_lociStitched	chr1(.):20141046-20143762	0.7497
1_MACS_peak_313_lociStitched	chr1(.):20208258-20210123	1.0294
2_MACS_peak_314_lociStitched	chr1(.):20833198-20840290	1.11
1_MACS_peak_316_lociStitched	chr1(.):20959575-20961437	1.0125
1_MACS_peak_317_lociStitched	chr1(.):20986363-20989132	0.5962
1_MACS_peak_318_lociStitched	chr1(.):21022496-21024141	0.6096
1_MACS_peak_319_lociStitched	chr1(.):21057758-21060904	0.6474
1_MACS_peak_320_lociStitched	chr1(.):21110800-21115341	1.8337
1_MACS_peak_321_lociStitched	chr1(.):21192267-21194688	0.7056
1_MACS_peak_322_lociStitched	chr1(.):21290438-21291851	0.4486
1_MACS_peak_323_lociStitched	chr1(.):21317764-21320349	0.5135
1_MACS_peak_324_lociStitched	chr1(.):21347456-21350228	0.8706
1_MACS_peak_325_lociStitched	chr1(.):21500381-21504400	1.6826
2_MACS_peak_326_lociStitched	chr1(.):21588065-21596070	0.2549
3_MACS_peak_328_lociStitched	chr1(.):21605496-21624662	1.1803
3_MACS_peak_331_lociStitched	chr1(.):21655333-21673736	0.5093
1_MACS_peak_334_lociStitched	chr1(.):21710862-21712506	0.5292
1_MACS_peak_335_lociStitched	chr1(.):21994409-21996767	0.6112
2_MACS_peak_336_lociStitched	chr1(.):22028423-22033965	0.5379
1_MACS_peak_338_lociStitched	chr1(.):22087740-22092044	0.8387
4_MACS_peak_339_lociStitched	chr1(.):22099004-22119787	1.4919
1_MACS_peak_343_lociStitched	chr1(.):22140070-22143374	0.9499
1_MACS_peak_344_lociStitched	chr1(.):22191381-22194409	0.5396
1_MACS_peak_345_lociStitched	chr1(.):22239759-22241559	0.3582
2_MACS_peak_346_lociStitched	chr1(.):22259295-22264972	0.6805
1_MACS_peak_348_lociStitched	chr1(.):22350307-22353967	1.5323
1_MACS_peak_349_lociStitched	chr1(.):22365808-22367584	0.576
2_MACS_peak_350_lociStitched	chr1(.):22378338-22384035	1.5278
1_MACS_peak_352_lociStitched	chr1(.):22400529-22403174	0.4388
1_MACS_peak_353_lociStitched	chr1(.):22418971-22420302	0.3889
2_MACS_peak_354_lociStitched	chr1(.):22429340-22433829	0.3704
2_MACS_peak_356_lociStitched	chr1(.):22441036-22446714	0.5739
2_MACS_peak_358_lociStitched	chr1(.):22463174-22470951	0.2285
1_MACS_peak_360_lociStitched	chr1(.):22744358-22748130	0.7935
2_MACS_peak_361_lociStitched	chr1(.):22777268-22783445	1.2088
1_MACS_peak_363_lociStitched	chr1(.):22820060-22824027	0.7208
1_MACS_peak_364_lociStitched	chr1(.):22833735-22836023	0.6088
1_MACS_peak_365_lociStitched	chr1(.):23336866-23338377	0.3571
1_MACS_peak_366_lociStitched	chr1(.):23345131-23347662	1.3779
1_MACS_peak_367_lociStitched	chr1(.):23493561-23495787	0.5931
1_MACS_peak_368_lociStitched	chr1(.):23666037-23672055	1.9208
1_MACS_peak_369_lociStitched	chr1(.):23693707-23697338	2.5009
1_MACS_peak_370_lociStitched	chr1(.):23703825-23706012	0.7526
2_MACS_peak_371_lociStitched	chr1(.):23849447-23861237	0.8527
2_MACS_peak_373_lociStitched	chr1(.):23880069-23887123	0.7577
1_MACS_peak_375_lociStitched	chr1(.):23902383-23905213	0.5397
1_MACS_peak_376_lociStitched	chr1(.):23917203-23922099	0.4775
4_MACS_peak_377_lociStitched	chr1(.):23933345-23954707	0.5963
1_MACS_peak_381_lociStitched	chr1(.):24017686-24021015	1.1904
1_MACS_peak_382_lociStitched	chr1(.):24068905-24072275	0.8526
1_MACS_peak_383_lociStitched	chr1(.):24103652-24106168	0.9503
1_MACS_peak_384_lociStitched	chr1(.):24116600-24119433	0.8748
1_MACS_peak_385_lociStitched	chr1(.):24125778-24128517	0.9972
1_MACS_peak_386_lociStitched	chr1(.):24136095-24137489	0.3979
1_MACS_peak_387_lociStitched	chr1(.):24150670-24153278	1.0087
1_MACS_peak_388_lociStitched	chr1(.):24180758-24183050	0.9765
1_MACS_peak_389_lociStitched	chr1(.):24193608-24196118	0.735
1_MACS_peak_390_lociStitched	chr1(.):24235138-24237355	0.3766
1_MACS_peak_391_lociStitched	chr1(.):24256849-24258243	0.3459
2_MACS_peak_392_lociStitched	chr1(.):24280789-24292565	1.6956
1_MACS_peak_394_lociStitched	chr1(.):24301875-24308230	1.4168
1_MACS_peak_395_lociStitched	chr1(.):24468724-24470177	0.3639
1_MACS_peak_396_lociStitched	chr1(.):24512017-24518904	1.6306
1_MACS_peak_397_lociStitched	chr1(.):24527168-24531626	0.7801
2_MACS_peak_398_lociStitched	chr1(.):24645309-24649998	0.9158
1_MACS_peak_400_lociStitched	chr1(.):24676908-24679083	0.4328
1_MACS_peak_401_lociStitched	chr1(.):24698661-24701280	1.0263
2_MACS_peak_402_lociStitched	chr1(.):24709953-24719983	0.9168
2_MACS_peak_404_lociStitched	chr1(.):24739268-24744208	0.6346
1_MACS_peak_406_lociStitched	chr1(.):24791937-24793264	0.4002
1_MACS_peak_407_lociStitched	chr1(.):24827930-24830647	0.7668
1_MACS_peak_408_lociStitched	chr1(.):24860997-24864201	0.9262
1_MACS_peak_409_lociStitched	chr1(.):24881794-24883392	0.4319
1_MACS_peak_410_lociStitched	chr1(.):24967995-24972392	1.3744
1_MACS_peak_411_lociStitched	chr1(.):25020030-25021632	0.4789
1_MACS_peak_412_lociStitched	chr1(.):25052817-25054893	0.5955
1_MACS_peak_413_lociStitched	chr1(.):25068451-25076796	2.3235
1_MACS_peak_414_lociStitched	chr1(.):25095092-25097888	0.7587
1_MACS_peak_415_lociStitched	chr1(.):25173691-25176001	0.7314
2_MACS_peak_416_lociStitched	chr1(.):25246722-25258252	1.9128
1_MACS_peak_418_lociStitched	chr1(.):25289762-25293048	0.7319
3_MACS_peak_419_lociStitched	chr1(.):25347598-25361357	0.3823
3_MACS_peak_422_lociStitched	chr1(.):25557509-25575233	1.0
1_MACS_peak_425_lociStitched	chr1(.):25592055-25595384	2.5366
1_MACS_peak_426_lociStitched	chr1(.):25662678-25666709	3.1298
2_MACS_peak_427_lociStitched	chr1(.):25755701-25763299	1.3345
4_MACS_peak_429_lociStitched	chr1(.):25869399-25894647	1.0495
1_MACS_peak_433_lociStitched	chr1(.):25926047-25927840	0.4464
1_MACS_peak_434_lociStitched	chr1(.):25940869-25948138	0.9022
2_MACS_peak_435_lociStitched	chr1(.):25955351-25959735	0.4691
1_MACS_peak_437_lociStitched	chr1(.):25968016-25970067	0.8185
1_MACS_peak_438_lociStitched	chr1(.):26125556-26127783	0.752
1_MACS_peak_439_lociStitched	chr1(.):26145164-26148218	1.1564
1_MACS_peak_440_lociStitched	chr1(.):26185623-26187106	0.4099
1_MACS_peak_441_lociStitched	chr1(.):26200959-26202933	0.6085
1_MACS_peak_442_lociStitched	chr1(.):26323126-26325718	0.9387
1_MACS_peak_443_lociStitched	chr1(.):26361425-26363178	0.5416
2_MACS_peak_444_lociStitched	chr1(.):26436279-26454793	1.216
2_MACS_peak_446_lociStitched	chr1(.):26490148-26498004	0.4619
1_MACS_peak_448_lociStitched	chr1(.):26505014-26507695	0.861
1_MACS_peak_449_lociStitched	chr1(.):26527193-26529650	0.4272
1_MACS_peak_450_lociStitched	chr1(.):26559521-26565354	1.1491
3_MACS_peak_451_lociStitched	chr1(.):26601743-26612786	0.6641
1_MACS_peak_454_lociStitched	chr1(.):26643590-26646871	0.5643
1_MACS_peak_455_lociStitched	chr1(.):26758373-26760013	0.6012
1_MACS_peak_456_lociStitched	chr1(.):26773368-26775124	0.4541
1_MACS_peak_457_lociStitched	chr1(.):26797920-26801051	1.1124
1_MACS_peak_458_lociStitched	chr1(.):26826263-26828803	1.2347
1_MACS_peak_459_lociStitched	chr1(.):26855651-26857629	0.7452
3_MACS_peak_460_lociStitched	chr1(.):26866102-26873834	0.524
1_MACS_peak_463_lociStitched	chr1(.):26928777-26930219	0.3997
1_MACS_peak_464_lociStitched	chr1(.):26945620-26948814	2.0891
1_MACS_peak_465_lociStitched	chr1(.):27003156-27005332	0.4677
3_MACS_peak_466_lociStitched	chr1(.):27011181-27034075	1.3604
1_MACS_peak_469_lociStitched	chr1(.):27047932-27051929	0.5925
3_MACS_peak_470_lociStitched	chr1(.):27058433-27075517	0.7655
1_MACS_peak_473_lociStitched	chr1(.):27107400-27116530	1.9459
1_MACS_peak_474_lociStitched	chr1(.):27126150-27128243	0.6165
1_MACS_peak_475_lociStitched	chr1(.):27136293-27137728	0.388
2_MACS_peak_476_lociStitched	chr1(.):27151818-27167791	1.4893
1_MACS_peak_478_lociStitched	chr1(.):27188289-27193113	0.9135
1_MACS_peak_479_lociStitched	chr1(.):27203504-27205108	0.4647
1_MACS_peak_480_lociStitched	chr1(.):27215176-27217863	1.3046
1_MACS_peak_481_lociStitched	chr1(.):27225399-27228217	1.9829
1_MACS_peak_482_lociStitched	chr1(.):27246444-27250391	3.4785
1_MACS_peak_483_lociStitched	chr1(.):27285575-27287503	1.0087
1_MACS_peak_484_lociStitched	chr1(.):27480683-27482874	0.8379
1_MACS_peak_485_lociStitched	chr1(.):27560173-27563311	1.4605
1_MACS_peak_486_lociStitched	chr1(.):27647972-27650172	0.7537
2_MACS_peak_487_lociStitched	chr1(.):27666837-27676707	0.5107
1_MACS_peak_489_lociStitched	chr1(.):27691069-27694063	0.6377
2_MACS_peak_490_lociStitched	chr1(.):27729415-27734409	0.6075
4_MACS_peak_492_lociStitched	chr1(.):27756420-27772846	0.3767
1_MACS_peak_496_lociStitched	chr1(.):27814422-27819995	2.8691
2_MACS_peak_497_lociStitched	chr1(.):27894652-27902890	0.2364
1_MACS_peak_499_lociStitched	chr1(.):27928451-27931507	0.8041
1_MACS_peak_500_lociStitched	chr1(.):27959918-27961966	0.854
2_MACS_peak_501_lociStitched	chr1(.):27984905-27990219	0.9545
1_MACS_peak_503_lociStitched	chr1(.):27997848-27999857	0.4806
1_MACS_peak_504_lociStitched	chr1(.):28015218-28017236	0.4767
1_MACS_peak_505_lociStitched	chr1(.):28051840-28053954	1.1402
1_MACS_peak_506_lociStitched	chr1(.):28098261-28101552	1.1674
1_MACS_peak_507_lociStitched	chr1(.):28156201-28158843	1.4451
2_MACS_peak_508_lociStitched	chr1(.):28194947-28203848	1.1448
2_MACS_peak_510_lociStitched	chr1(.):28209681-28221374	0.823
1_MACS_peak_512_lociStitched	chr1(.):28239960-28242110	0.907
1_MACS_peak_513_lociStitched	chr1(.):28260919-28262732	0.6067
1_MACS_peak_514_lociStitched	chr1(.):28285264-28288320	0.7198
1_MACS_peak_515_lociStitched	chr1(.):28361893-28363279	0.4216
1_MACS_peak_516_lociStitched	chr1(.):28413365-28416523	1.0574
1_MACS_peak_517_lociStitched	chr1(.):28473007-28476178	1.1158
1_MACS_peak_518_lociStitched	chr1(.):28501238-28504171	0.4397
3_MACS_peak_519_lociStitched	chr1(.):28558242-28577802	1.4523
1_MACS_peak_522_lociStitched	chr1(.):28584565-28587793	1.0039
1_MACS_peak_523_lociStitched	chr1(.):28654530-28657037	1.4017
