#MM6_jia_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM6_jia_ROSE/MM6_jia_peaks_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM6_jia.bam
#Using cutoff of 6154.1034 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM6_jia.bam	enhancerRank	isSuperStretch
8_MACS_peak_1353_lociStitched	chr1	155936304	155954211	8	11287	14123.2509	82	1
3_MACS_peak_6611_lociStitched	chr15	45001774	45012281	3	8293	17327.0937	83	1
2_MACS_peak_8262_lociStitched	chr17	7737179	7748758	2	7884	17492.3953	84	1
2_MACS_peak_17174_lociStitched	chr5	142774832	142785694	2	10320	14979.7842	85	1
3_MACS_peak_10589_lociStitched	chr19	47610342	47617768	3	6949	18152.857	86	1
5_MACS_peak_8274_lociStitched	chr17	8053901	8067028	5	8456	16937.7681	87	1
5_MACS_peak_21202_lociStitched	chr9	91924856	91934948	5	7065	17635.77	88	1
2_MACS_peak_18961_lociStitched	chr7	26003287	26011332	2	6911	17730.3755	89	1
1_MACS_peak_2238_lociStitched	chr10	3824324	3828717	1	4394	19030.9153	90	1
3_MACS_peak_17880_lociStitched	chr6	31694903	31708733	3	9748	14872.782	91	1
5_MACS_peak_9835_lociStitched	chr19	7400917	7416284	5	9554	14922.8937	92	1
4_MACS_peak_10615_lociStitched	chr19	48824068	48837690	4	8208	16240.1484	93	1
1_MACS_peak_10155_lociStitched	chr19	18389498	18393877	1	4380	18692.6373	94	1
5_MACS_peak_14496_lociStitched	chr3	69128705	69147100	5	10877	12780.846	95	1
7_MACS_peak_7558_lociStitched	chr16	22200449	22218685	7	9402	14650.8024	96	1
6_MACS_peak_12434_lociStitched	chr2	238596495	238612896	6	11040	12381.1149	97	1
1_MACS_peak_17926_lociStitched	chr6	32935628	32942194	1	6567	17203.5766	98	1
3_MACS_peak_19847_lociStitched	chr7	139466672	139478450	3	10659	12927.5328	99	1
5_MACS_peak_19679_lociStitched	chr7	115303155	115317357	5	11624	11309.0526	100	1
7_MACS_peak_15118_lociStitched	chr3	171811888	171825974	7	10186	13581.7212	101	1
1_MACS_peak_1833_lociStitched	chr1	203289113	203297882	1	8770	15078.2955	102	1
2_MACS_peak_6512_lociStitched	chr15	40225479	40233621	2	5763	17435.2788	103	1
3_MACS_peak_18880_lociStitched	chr7	14019379	14031640	3	9808	13744.581	104	1
9_MACS_peak_15586_lociStitched	chr4	40194230	40210403	9	11320	11368.0017	105	1
2_MACS_peak_6960_lociStitched	chr15	75742348	75748869	2	6471	16834.6136	106	1
9_MACS_peak_11278_lociStitched	chr2	64870048	64885693	9	10716	11957.4735	107	1
2_MACS_peak_6614_lociStitched	chr15	45016727	45023514	2	6222	16667.5146	108	1
7_MACS_peak_2702_lociStitched	chr10	74006749	74024121	7	9879	12850.0684	109	1
9_MACS_peak_11561_lociStitched	chr2	99089252	99107334	9	10867	11304.8664	110	1
1_MACS_peak_22117_lociStitched	chrX	106953504	106961470	1	7967	15043.791	111	1
9_MACS_peak_20689_lociStitched	chr8	126285814	126308015	9	9418	13362.7819	112	1
4_MACS_peak_17204_lociStitched	chr5	148204979	148215621	4	10466	11828.583	113	1
4_MACS_peak_15029_lociStitched	chr3	156869729	156879477	4	5972	16550.1544	114	1
10_MACS_peak_11969_lociStitched	chr2	173411027	173430373	10	9601	13037.2694	115	1
3_MACS_peak_9987_lociStitched	chr19	13043486	13057687	3	8240	14529.0431	116	1
11_MACS_peak_7450_lociStitched	chr16	11821403	11837575	11	10404	11577.5348	117	1
2_MACS_peak_21653_lociStitched	chr9	134543821	134554987	2	8023	14362.8258	120	1
4_MACS_peak_14973_lociStitched	chr3	150314971	150325951	4	10068	11768.364	121	1
2_MACS_peak_2959_lociStitched	chr10	104401324	104412577	2	7477	14799.9456	122	1
3_MACS_peak_11532_lociStitched	chr2	97191558	97205376	3	8038	14095.7418	123	1
2_MACS_peak_11109_lociStitched	chr2	43445425	43455276	2	9694	11923.6504	124	1
6_MACS_peak_11496_lociStitched	chr2	87806600	87821529	6	9789	11656.5632	125	1
5_MACS_peak_10904_lociStitched	chr2	11886666	11896163	5	8988	12769.6662	126	1
1_MACS_peak_16633_lociStitched	chr5	75696609	75702358	1	5750	15792.503	127	1
2_MACS_peak_6419_lociStitched	chr15	31616415	31622089	2	5665	15829.3252	128	1
5_MACS_peak_1402_lociStitched	chr1	156709533	156722454	5	9592	11896.3647	129	1
2_MACS_peak_9924_lociStitched	chr19	11199353	11207793	2	7576	14277.948	130	1
1_MACS_peak_10077_lociStitched	chr19	16186231	16191677	1	5447	15934.4514	131	1
4_MACS_peak_17015_lociStitched	chr5	131822652	131834189	4	7661	14160.5138	132	1
2_MACS_peak_8476_lociStitched	chr17	29636289	29648990	2	9944	11143.8574	133	1
3_MACS_peak_9713_lociStitched	chr19	2616546	2628621	3	8181	13498.6425	134	1
3_MACS_peak_10638_lociStitched	chr19	49375200	49384384	3	5482	15716.5792	135	1
1_MACS_peak_1204_lociStitched	chr1	150581267	150587040	1	5774	15372.3444	136	1
3_MACS_peak_11358_lociStitched	chr2	70310844	70316483	3	5469	15541.084	137	1
9_MACS_peak_17108_lociStitched	chr5	139037543	139055316	9	9415	11545.3408	138	1
1_MACS_peak_20700_lociStitched	chr8	126441261	126448974	1	7714	13639.6692	139	1
3_MACS_peak_10367_lociStitched	chr19	39338998	39348476	3	5798	15248.2064	140	1
6_MACS_peak_14112_lociStitched	chr3	39296637	39311604	6	9683	11092.0437	141	1
4_MACS_peak_20520_lociStitched	chr8	95953174	95963013	4	9502	11282.3813	143	1
2_MACS_peak_7175_lociStitched	chr15	93424921	93432231	2	5279	15508.896	144	1
3_MACS_peak_4997_lociStitched	chr12	109020578	109031369	3	9809	10778.0508	145	1
3_MACS_peak_10078_lociStitched	chr19	16221513	16231582	3	8106	13073.5896	146	1
1_MACS_peak_10668_lociStitched	chr19	49998838	50005526	1	6689	14438.7232	147	1
1_MACS_peak_13932_lociStitched	chr3	13050373	13058918	1	8546	12482.536	148	1
4_MACS_peak_2386_lociStitched	chr10	22604730	22615431	4	8065	13029.5376	149	1
8_MACS_peak_4257_lociStitched	chr12	7058214	7074355	8	10115	9944.4701	150	1
1_MACS_peak_3020_lociStitched	chr10	112256317	112264804	1	8488	12404.5992	151	1
3_MACS_peak_2506_lociStitched	chr10	43899842	43905436	3	5211	15257.0756	152	1
6_MACS_peak_15194_lociStitched	chr3	183243051	183260638	6	9608	10425.5736	153	1
5_MACS_peak_16859_lociStitched	chr5	109024063	109033875	5	8705	11768.5128	154	1
1_MACS_peak_18969_lociStitched	chr7	26236590	26242731	1	6142	14406.1719	155	1
6_MACS_peak_12935_lociStitched	chr20	52196203	52211662	6	9055	11187.6783	156	1
3_MACS_peak_17729_lociStitched	chr6	26020260	26034657	3	7615	12978.8955	157	1
9_MACS_peak_13401_lociStitched	chr22	23230330	23248622	9	9423	10475.8284	159	1
5_MACS_peak_13634_lociStitched	chr22	38782889	38795707	5	9659	10032.6486	160	1
3_MACS_peak_14837_lociStitched	chr3	129023724	129036773	3	7860	12468.3195	161	1
7_MACS_peak_7224_lociStitched	chr15	101458334	101473421	7	9528	10075.0986	162	1
2_MACS_peak_15043_lociStitched	chr3	160116413	160124193	2	7710	12544.472	163	1
3_MACS_peak_17742_lociStitched	chr6	26194858	26206822	3	8544	11505.7788	164	1
1_MACS_peak_1936_lociStitched	chr1	207993615	208000465	1	6851	13293.11	165	1
5_MACS_peak_10304_lociStitched	chr19	36230832	36240037	5	6075	13931.7675	166	1
3_MACS_peak_10760_lociStitched	chr19	55762382	55771672	3	8461	11439.706	167	1
2_MACS_peak_10683_lociStitched	chr19	50315897	50322514	2	4278	15054.9984	168	1
6_MACS_peak_12966_lociStitched	chr20	56044218	56057136	6	8537	11264.496	169	1
4_MACS_peak_1910_lociStitched	chr1	206728510	206741005	4	9433	9854.8065	170	1
4_MACS_peak_9754_lociStitched	chr19	4058066	4067515	4	8007	11892.5114	171	1
2_MACS_peak_2359_lociStitched	chr10	17268751	17274841	2	5551	14139.153	172	1
1_MACS_peak_9969_lociStitched	chr19	12720889	12725691	1	4803	14588.9562	173	1
6_MACS_peak_21613_lociStitched	chr9	132646400	132657099	6	8315	11297.0741	175	1
10_MACS_peak_12729_lociStitched	chr20	34188951	34207922	10	8312	11283.9508	176	1
1_MACS_peak_1184_lociStitched	chr1	149855942	149860806	1	4865	14473.8048	177	1
9_MACS_peak_17325_lociStitched	chr5	158758441	158777605	9	8635	10733.7564	178	1
4_MACS_peak_8042_lociStitched	chr16	87416370	87427335	4	6253	13309.317	179	1
2_MACS_peak_8103_lociStitched	chr16	89553539	89558169	2	4589	14445.6	180	1
4_MACS_peak_14435_lociStitched	chr3	56948020	56958592	4	7903	11446.3044	181	1
5_MACS_peak_19156_lociStitched	chr7	47610094	47622338	5	9667	8616.1028	182	1
1_MACS_peak_10106_lociStitched	chr19	16693161	16700537	1	7377	12015.504	183	1
2_MACS_peak_17358_lociStitched	chr5	162929709	162937035	2	7282	11924.5302	184	1
6_MACS_peak_7030_lociStitched	chr15	81585134	81597046	6	9229	9141.2688	185	1
1_MACS_peak_10434_lociStitched	chr19	41801889	41806736	1	4848	13946.7578	186	1
2_MACS_peak_6476_lociStitched	chr15	37323107	37334396	2	8070	10846.4712	187	1
2_MACS_peak_13888_lociStitched	chr3	5222945	5232358	2	7098	11962.9817	188	1
2_MACS_peak_19350_lociStitched	chr7	81416909	81426352	2	9387	8499.6443	189	1
2_MACS_peak_3009_lociStitched	chr10	112114499	112122204	2	4998	13670.211	190	1
3_MACS_peak_17511_lociStitched	chr5	180229003	180239088	3	6729	12134.272	191	1
3_MACS_peak_9675_lociStitched	chr19	2049232	2062533	3	5519	13190.6017	192	1
1_MACS_peak_9657_lociStitched	chr19	1648122	1653769	1	5648	13027.0643	193	1
5_MACS_peak_15566_lociStitched	chr4	38664494	38676305	5	8062	10423.2075	194	1
8_MACS_peak_13592_lociStitched	chr22	37612024	37628168	8	8654	9515.2736	195	1
10_MACS_peak_12663_lociStitched	chr20	30279102	30301412	10	8615	9452.747	196	1
11_MACS_peak_439_lociStitched	chr1	31215996	31230938	11	9152	8460.1604	197	1
3_MACS_peak_6798_lociStitched	chr15	65183426	65190091	3	6555	12000.3325	198	1
9_MACS_peak_19052_lociStitched	chr7	38388485	38407825	9	8847	8931.212	199	1
4_MACS_peak_591_lociStitched	chr1	40849900	40863052	4	7484	10854.3456	200	1
2_MACS_peak_14412_lociStitched	chr3	55514987	55523722	2	8685	9047.713	201	1
4_MACS_peak_9635_lociStitched	chr19	1239952	1250257	4	5997	12387.6405	202	1
5_MACS_peak_9081_lociStitched	chr17	74257819	74269059	5	7003	11300.696	203	1
3_MACS_peak_2070_lociStitched	chr1	226308964	226321570	3	5900	12331.1892	204	1
3_MACS_peak_14979_lociStitched	chr3	150477760	150484648	3	6071	12133.9008	205	1
1_MACS_peak_18710_lociStitched	chr6	159459301	159466179	1	6879	11270.2908	206	1
6_MACS_peak_4372_lociStitched	chr12	26266507	26280172	6	7620	10360.803	207	1
3_MACS_peak_15670_lociStitched	chr4	64389675	64398641	3	7996	9831.219	208	1
3_MACS_peak_9693_lociStitched	chr19	2266333	2274128	3	6377	11771.2295	209	1
4_MACS_peak_21539_lociStitched	chr9	130538446	130549466	4	6749	11342.886	210	1
6_MACS_peak_12029_lociStitched	chr2	182168772	182179661	6	8284	9163.0935	211	1
2_MACS_peak_9628_lociStitched	chr19	1130290	1137286	2	5910	12044.3136	213	1
5_MACS_peak_12868_lociStitched	chr20	45977100	45989674	5	8163	9309.7896	214	1
3_MACS_peak_20184_lociStitched	chr8	29199995	29210619	3	7415	10284.032	215	1
7_MACS_peak_4081_lociStitched	chr11	122612323	122625958	7	8132	9239.076	216	1
2_MACS_peak_9331_lociStitched	chr18	9135615	9144689	2	7781	9673.7914	217	1
3_MACS_peak_4839_lociStitched	chr12	89739234	89749319	3	7431	10140.4675	218	1
1_MACS_peak_10577_lociStitched	chr19	47216822	47223355	1	6534	11202.7884	219	1
3_MACS_peak_1114_lociStitched	chr1	145434409	145442432	3	7639	9767.2002	221	1
6_MACS_peak_8606_lociStitched	chr17	38470611	38482946	6	6522	11120.0025	222	1
6_MACS_peak_8595_lociStitched	chr17	38251519	38264862	6	7337	10136.6771	223	1
2_MACS_peak_12388_lociStitched	chr2	232570620	232576196	2	5434	12098.2472	224	1
3_MACS_peak_8701_lociStitched	chr17	43298841	43307526	3	8485	8288.0955	225	1
5_MACS_peak_3645_lociStitched	chr11	65336615	65345288	5	7657	9535.0962	226	1
9_MACS_peak_9165_lociStitched	chr17	76711308	76726020	9	8428	8196.0552	227	1
5_MACS_peak_12249_lociStitched	chr2	212790244	212799329	5	8386	8262.8075	228	1
3_MACS_peak_9057_lociStitched	chr17	73774700	73782418	3	5061	12190.581	229	1
3_MACS_peak_21234_lociStitched	chr9	94181626	94192340	3	5914	11465.0514	230	1
7_MACS_peak_16924_lociStitched	chr5	118664257	118678378	7	8163	8591.2164	231	1
3_MACS_peak_2613_lociStitched	chr10	65022249	65033936	3	6720	10524.1435	234	1
4_MACS_peak_13433_lociStitched	chr22	24179610	24190941	4	6607	10637.5428	235	1
1_MACS_peak_5984_lociStitched	chr14	69258506	69263336	1	4831	12245.499	236	1
2_MACS_peak_16789_lociStitched	chr5	95291437	95298659	2	6326	10864.7768	237	1
2_MACS_peak_9542_lociStitched	chr18	60822091	60830168	2	7881	8761.1219	238	1
2_MACS_peak_14835_lociStitched	chr3	128996616	129003351	2	5868	11256.879	239	1
6_MACS_peak_13454_lociStitched	chr22	24819802	24831815	6	7466	9365.3348	240	1
2_MACS_peak_9720_lociStitched	chr19	2694718	2703315	2	7057	9840.9859	241	1
2_MACS_peak_21412_lociStitched	chr9	117259412	117268657	2	6270	10735.294	242	1
5_MACS_peak_16325_lociStitched	chr5	20298164	20308699	5	7648	8844.1325	243	1
3_MACS_peak_14887_lociStitched	chr3	135910950	135917310	3	6297	10539.156	244	1
6_MACS_peak_19132_lociStitched	chr7	46052234	46066851	6	7820	8472.0132	245	1
3_MACS_peak_17935_lociStitched	chr6	33279802	33292184	3	6501	10294.3948	246	1
8_MACS_peak_8323_lociStitched	chr17	16870184	16884800	8	7885	8351.5824	247	1
1_MACS_peak_18959_lociStitched	chr7	25986385	25991927	1	5543	11259.1272	248	1
4_MACS_peak_10419_lociStitched	chr19	41108829	41121225	4	7177	9425.9184	249	1
3_MACS_peak_14029_lociStitched	chr3	23847091	23854749	3	7490	8922.3358	250	1
2_MACS_peak_17472_lociStitched	chr5	176852494	176859651	2	7108	9449.3871	251	1
3_MACS_peak_15020_lociStitched	chr3	156804950	156811886	3	6685	9985.0656	252	1
2_MACS_peak_2821_lociStitched	chr10	89620969	89628423	2	6896	9646.2214	253	1
2_MACS_peak_12330_lociStitched	chr2	227655231	227665513	2	7464	8774.6588	254	1
4_MACS_peak_10485_lociStitched	chr19	42783656	42791228	4	7053	9358.2348	255	1
4_MACS_peak_344_lociStitched	chr1	27018719	27029263	4	7109	9256.5776	257	1
3_MACS_peak_73_lociStitched	chr1	2472124	2481458	3	6425	10098.4546	258	1
5_MACS_peak_19548_lociStitched	chr7	101922079	101938209	5	7314	8919.89	259	1
5_MACS_peak_380_lociStitched	chr1	27756346	27766268	5	7372	8790.892	260	1
4_MACS_peak_1311_lociStitched	chr1	154941477	154949282	4	5640	10841.9255	261	1
6_MACS_peak_11555_lociStitched	chr2	99071059	99083144	6	8181	7293.2975	262	1
8_MACS_peak_6127_lociStitched	chr14	81936324	81952725	8	7578	8251.3431	264	1
5_MACS_peak_1072_lociStitched	chr1	143912356	143920015	5	6609	9635.7879	265	1
3_MACS_peak_10516_lociStitched	chr19	45250829	45258705	3	5410	10893.2956	266	1
3_MACS_peak_7813_lociStitched	chr16	66549817	66559580	3	6886	9205.5327	268	1
2_MACS_peak_4489_lociStitched	chr12	46120481	46127122	2	6578	9578.3143	269	1
6_MACS_peak_16776_lociStitched	chr5	95259334	95269110	6	8360	6514.7264	270	1
3_MACS_peak_8211_lociStitched	chr17	4842913	4854011	3	5942	10242.3442	271	1
6_MACS_peak_15093_lociStitched	chr3	169755174	169765284	6	7772	7675.512	272	1
1_MACS_peak_11874_lociStitched	chr2	158295291	158301603	1	6313	9797.4864	273	1
8_MACS_peak_9092_lociStitched	chr17	74487446	74498195	8	7938	7312.5447	274	1
5_MACS_peak_8859_lociStitched	chr17	56407804	56416966	5	7685	7723.566	275	1
5_MACS_peak_1901_lociStitched	chr1	206131999	206139337	5	6740	9182.0394	276	1
3_MACS_peak_16549_lociStitched	chr5	66482966	66493578	3	7743	7505.8676	277	1
2_MACS_peak_17453_lociStitched	chr5	175962460	175971357	2	5140	10826.7593	278	1
5_MACS_peak_19110_lociStitched	chr7	44668574	44680013	5	6703	9135.1854	279	1
1_MACS_peak_18861_lociStitched	chr7	8007102	8014352	1	7251	8320.825	280	1
10_MACS_peak_15530_lociStitched	chr4	29659579	29669929	10	7731	7461.315	281	1
3_MACS_peak_10290_lociStitched	chr19	35695827	35705712	3	5763	10175.619	282	1
3_MACS_peak_12000_lociStitched	chr2	175457405	175465642	3	5931	9975.007	284	1
2_MACS_peak_15885_lociStitched	chr4	103745946	103750672	2	4725	11023.395	285	1
2_MACS_peak_17103_lociStitched	chr5	139012741	139019041	2	6195	9599.31	286	1
8_MACS_peak_13285_lociStitched	chr21	45552928	45565936	8	7260	8083.1712	287	1
4_MACS_peak_17723_lociStitched	chr6	25404230	25414089	4	7512	7618.0493	288	1
3_MACS_peak_6461_lociStitched	chr15	34625466	34635535	3	6177	9508.1567	290	1
3_MACS_peak_19435_lociStitched	chr7	92437346	92445292	3	7521	7528.0404	291	1
4_MACS_peak_13419_lociStitched	chr22	23478334	23488349	4	6473	9123.665	293	1
4_MACS_peak_13252_lociStitched	chr21	44725953	44739178	4	6899	8504.9975	294	1
3_MACS_peak_6190_lociStitched	chr14	91872913	91885299	3	6957	8413.8098	295	1
3_MACS_peak_11804_lociStitched	chr2	136889145	136897670	3	6771	8669.0725	296	1
2_MACS_peak_9931_lociStitched	chr19	11484585	11493069	2	4562	10974.9024	297	1
1_MACS_peak_16955_lociStitched	chr5	126111293	126116158	1	4866	10731.217	298	1
2_MACS_peak_15251_lociStitched	chr3	186711600	186719620	2	7142	8080.15	299	1
3_MACS_peak_14878_lociStitched	chr3	133290756	133296929	3	4264	11164.4878	300	1
1_MACS_peak_17658_lociStitched	chr6	12008106	12013663	1	5558	10029.8293	301	1
2_MACS_peak_10595_lociStitched	chr19	47728928	47735252	2	4979	10550.3292	302	1
1_MACS_peak_1283_lociStitched	chr1	154297224	154302007	1	4784	10686.6569	303	1
4_MACS_peak_2110_lociStitched	chr1	228269272	228277302	4	5068	10432.576	304	1
1_MACS_peak_13979_lociStitched	chr3	15835450	15840158	1	4709	10730.9444	305	1
2_MACS_peak_14283_lociStitched	chr3	49055177	49060568	2	4926	10546.9524	306	1
1_MACS_peak_16509_lociStitched	chr5	56468337	56472983	1	4647	10769.8926	307	1
2_MACS_peak_10432_lociStitched	chr19	41768266	41773216	2	4686	10705.365	308	1
2_MACS_peak_4683_lociStitched	chr12	57077177	57083271	2	5953	9480.4358	309	1
3_MACS_peak_7774_lociStitched	chr16	56964225	56972875	3	5251	10192.295	310	1
7_MACS_peak_12169_lociStitched	chr2	202084712	202101646	7	7220	7693.1162	311	1
1_MACS_peak_7968_lociStitched	chr16	79629965	79636196	1	6232	9053.643	312	1
4_MACS_peak_16485_lociStitched	chr5	55438004	55452920	4	6667	8452.8972	313	1
3_MACS_peak_19830_lociStitched	chr7	138788028	138795364	3	6669	8433.4656	314	1
2_MACS_peak_9716_lociStitched	chr19	2662938	2669251	2	4140	10958.1054	316	1
3_MACS_peak_10189_lociStitched	chr19	19173688	19180711	3	6826	8140.3593	317	1
3_MACS_peak_17088_lociStitched	chr5	138720134	138729160	3	7020	7830.055	318	1
5_MACS_peak_1028_lociStitched	chr1	118196504	118208274	5	7084	7709.35	319	1
