#MM6_jia_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM6_jia_ROSE/MM6_jia_peaks_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM6_jia.bam
#Using cutoff of 6154.1034 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM6_jia.bam	enhancerRank	isStretch
5_MACS_peak_6181_lociStitched	chr14	91829876	91844155	5	13494	16230.9393	34	1
4_MACS_peak_12157_lociStitched	chr2	201980399	201994576	4	13404	18688.1214	35	1
7_MACS_peak_13410_lociStitched	chr22	23269064	23286133	7	13353	19231.6423	36	1
4_MACS_peak_10380_lociStitched	chr19	39888486	39903816	4	13332	32243.589	37	1
7_MACS_peak_6926_lociStitched	chr15	75068966	75086003	7	13290	15527.5218	38	1
1_MACS_peak_4315_lociStitched	chr12	12866833	12879918	1	13086	23784.6045	39	1
9_MACS_peak_4205_lociStitched	chr12	4377550	4403292	9	12898	19399.1712	40	1
3_MACS_peak_14914_lociStitched	chr3	141097475	141111319	3	12873	20491.8888	41	1
4_MACS_peak_5213_lociStitched	chr12	123371109	123387062	4	12810	21295.6597	42	1
6_MACS_peak_16720_lociStitched	chr5	88113351	88132893	6	12764	12788.2848	43	1
12_MACS_peak_20133_lociStitched	chr8	27232901	27254983	12	12733	12670.6516	44	1
3_MACS_peak_17423_lociStitched	chr5	173310686	173324320	3	12701	13894.4094	45	1
6_MACS_peak_14568_lociStitched	chr3	98240440	98259885	6	12618	15159.322	46	1
2_MACS_peak_1740_lociStitched	chr1	189119190	189135056	2	12576	14958.4648	47	1
8_MACS_peak_14389_lociStitched	chr3	53194388	53215253	8	12388	13772.9865	48	1
2_MACS_peak_19179_lociStitched	chr7	50343636	50358283	2	12122	12810.2662	49	1
2_MACS_peak_3640_lociStitched	chr11	65263819	65278365	2	12073	26370.4434	50	1
5_MACS_peak_19679_lociStitched	chr7	115303155	115317357	5	11624	11309.0526	51	1
5_MACS_peak_9115_lociStitched	chr17	75135751	75148616	5	11570	14758.728	52	1
5_MACS_peak_13264_lociStitched	chr21	44835060	44851506	5	11553	20792.6778	53	1
9_MACS_peak_15586_lociStitched	chr4	40194230	40210403	9	11320	11368.0017	54	1
8_MACS_peak_1353_lociStitched	chr1	155936304	155954211	8	11287	14123.2509	55	1
6_MACS_peak_13484_lociStitched	chr22	29183475	29199050	6	11148	19339.4775	56	1
4_MACS_peak_19376_lociStitched	chr7	83930853	83947113	4	11126	14544.57	57	1
6_MACS_peak_12434_lociStitched	chr2	238596495	238612896	6	11040	12381.1149	58	1
5_MACS_peak_14496_lociStitched	chr3	69128705	69147100	5	10877	12780.846	59	1
9_MACS_peak_11561_lociStitched	chr2	99089252	99107334	9	10867	11304.8664	60	1
9_MACS_peak_11278_lociStitched	chr2	64870048	64885693	9	10716	11957.4735	61	1
4_MACS_peak_1860_lociStitched	chr1	204474968	204492026	4	10705	23108.4726	62	1
3_MACS_peak_19847_lociStitched	chr7	139466672	139478450	3	10659	12927.5328	63	1
3_MACS_peak_13873_lociStitched	chr3	3138055	3153249	3	10621	25645.9526	64	1
4_MACS_peak_17204_lociStitched	chr5	148204979	148215621	4	10466	11828.583	65	1
11_MACS_peak_7450_lociStitched	chr16	11821403	11837575	11	10404	11577.5348	66	1
6_MACS_peak_10008_lociStitched	chr19	13944113	13961829	6	10376	40461.5724	67	1
4_MACS_peak_9639_lociStitched	chr19	1258408	1277214	4	10374	25151.1444	68	1
2_MACS_peak_17174_lociStitched	chr5	142774832	142785694	2	10320	14979.7842	69	1
7_MACS_peak_15118_lociStitched	chr3	171811888	171825974	7	10186	13581.7212	70	1
3_MACS_peak_17398_lociStitched	chr5	172191517	172205335	3	10172	31647.3654	71	1
7_MACS_peak_5179_lociStitched	chr12	122227422	122244717	7	10152	16501.1595	72	1
8_MACS_peak_4257_lociStitched	chr12	7058214	7074355	8	10115	9944.4701	73	1
4_MACS_peak_14973_lociStitched	chr3	150314971	150325951	4	10068	11768.364	74	1
2_MACS_peak_8476_lociStitched	chr17	29636289	29648990	2	9944	11143.8574	75	1
6_MACS_peak_13851_lociStitched	chr22	50963251	50978811	6	9905	16706.772	76	1
7_MACS_peak_2702_lociStitched	chr10	74006749	74024121	7	9879	12850.0684	77	1
5_MACS_peak_1828_lociStitched	chr1	203267820	203280747	5	9868	16245.3609	78	1
3_MACS_peak_4997_lociStitched	chr12	109020578	109031369	3	9809	10778.0508	79	1
3_MACS_peak_18880_lociStitched	chr7	14019379	14031640	3	9808	13744.581	80	1
6_MACS_peak_11496_lociStitched	chr2	87806600	87821529	6	9789	11656.5632	81	1
3_MACS_peak_17880_lociStitched	chr6	31694903	31708733	3	9748	14872.782	82	1
2_MACS_peak_11109_lociStitched	chr2	43445425	43455276	2	9694	11923.6504	83	1
6_MACS_peak_14112_lociStitched	chr3	39296637	39311604	6	9683	11092.0437	84	1
5_MACS_peak_19156_lociStitched	chr7	47610094	47622338	5	9667	8616.1028	85	1
5_MACS_peak_13634_lociStitched	chr22	38782889	38795707	5	9659	10032.6486	86	1
6_MACS_peak_15194_lociStitched	chr3	183243051	183260638	6	9608	10425.5736	87	1
4_MACS_peak_18387_lociStitched	chr6	108878486	108888238	4	9604	16458.4504	88	1
10_MACS_peak_11969_lociStitched	chr2	173411027	173430373	10	9601	13037.2694	89	1
2_MACS_peak_17536_lociStitched	chr6	290246	300512	2	9593	16740.7662	90	1
5_MACS_peak_1402_lociStitched	chr1	156709533	156722454	5	9592	11896.3647	91	1
5_MACS_peak_9835_lociStitched	chr19	7400917	7416284	5	9554	14922.8937	92	1
7_MACS_peak_7224_lociStitched	chr15	101458334	101473421	7	9528	10075.0986	93	1
4_MACS_peak_20520_lociStitched	chr8	95953174	95963013	4	9502	11282.3813	94	1
4_MACS_peak_1910_lociStitched	chr1	206728510	206741005	4	9433	9854.8065	95	1
9_MACS_peak_13401_lociStitched	chr22	23230330	23248622	9	9423	10475.8284	96	1
9_MACS_peak_20689_lociStitched	chr8	126285814	126308015	9	9418	13362.7819	97	1
9_MACS_peak_17108_lociStitched	chr5	139037543	139055316	9	9415	11545.3408	98	1
7_MACS_peak_7558_lociStitched	chr16	22200449	22218685	7	9402	14650.8024	99	1
2_MACS_peak_19350_lociStitched	chr7	81416909	81426352	2	9387	8499.6443	100	1
4_MACS_peak_10092_lociStitched	chr19	16473995	16485584	4	9359	22100.223	101	1
4_MACS_peak_19593_lociStitched	chr7	104649724	104659285	4	9258	25399.7526	102	1
6_MACS_peak_7030_lociStitched	chr15	81585134	81597046	6	9229	9141.2688	103	1
1_MACS_peak_5259_lociStitched	chr12	125397695	125406909	1	9215	21325.803	104	1
11_MACS_peak_439_lociStitched	chr1	31215996	31230938	11	9152	8460.1604	105	1
6_MACS_peak_12935_lociStitched	chr20	52196203	52211662	6	9055	11187.6783	106	1
5_MACS_peak_10904_lociStitched	chr2	11886666	11896163	5	8988	12769.6662	107	1
4_MACS_peak_7177_lociStitched	chr15	93439539	93451565	4	8853	18043.8104	108	1
9_MACS_peak_19052_lociStitched	chr7	38388485	38407825	9	8847	8931.212	109	1
1_MACS_peak_1833_lociStitched	chr1	203289113	203297882	1	8770	15078.2955	110	1
5_MACS_peak_16859_lociStitched	chr5	109024063	109033875	5	8705	11768.5128	111	1
2_MACS_peak_14412_lociStitched	chr3	55514987	55523722	2	8685	9047.713	112	1
8_MACS_peak_13592_lociStitched	chr22	37612024	37628168	8	8654	9515.2736	113	1
9_MACS_peak_17325_lociStitched	chr5	158758441	158777605	9	8635	10733.7564	114	1
10_MACS_peak_12663_lociStitched	chr20	30279102	30301412	10	8615	9452.747	115	1
1_MACS_peak_13932_lociStitched	chr3	13050373	13058918	1	8546	12482.536	116	1
3_MACS_peak_17742_lociStitched	chr6	26194858	26206822	3	8544	11505.7788	117	1
6_MACS_peak_12966_lociStitched	chr20	56044218	56057136	6	8537	11264.496	118	1
3_MACS_peak_6698_lociStitched	chr15	52965899	52976386	3	8491	24227.0674	119	1
1_MACS_peak_3020_lociStitched	chr10	112256317	112264804	1	8488	12404.5992	120	1
3_MACS_peak_8701_lociStitched	chr17	43298841	43307526	3	8485	8288.0955	121	1
3_MACS_peak_10760_lociStitched	chr19	55762382	55771672	3	8461	11439.706	122	1
5_MACS_peak_8274_lociStitched	chr17	8053901	8067028	5	8456	16937.7681	123	1
9_MACS_peak_9165_lociStitched	chr17	76711308	76726020	9	8428	8196.0552	124	1
7_MACS_peak_14139_lociStitched	chr3	42098892	42123812	7	8403	20354.656	125	1
5_MACS_peak_12249_lociStitched	chr2	212790244	212799329	5	8386	8262.8075	126	1
6_MACS_peak_16776_lociStitched	chr5	95259334	95269110	6	8360	6514.7264	127	1
2_MACS_peak_19777_lociStitched	chr7	130785032	130796350	2	8330	19333.4076	128	1
6_MACS_peak_21613_lociStitched	chr9	132646400	132657099	6	8315	11297.0741	129	1
10_MACS_peak_12729_lociStitched	chr20	34188951	34207922	10	8312	11283.9508	130	1
3_MACS_peak_6611_lociStitched	chr15	45001774	45012281	3	8293	17327.0937	131	1
6_MACS_peak_12029_lociStitched	chr2	182168772	182179661	6	8284	9163.0935	132	1
3_MACS_peak_9987_lociStitched	chr19	13043486	13057687	3	8240	14529.0431	133	1
4_MACS_peak_10615_lociStitched	chr19	48824068	48837690	4	8208	16240.1484	134	1
3_MACS_peak_9713_lociStitched	chr19	2616546	2628621	3	8181	13498.6425	135	1
6_MACS_peak_11555_lociStitched	chr2	99071059	99083144	6	8181	7293.2975	136	1
5_MACS_peak_12868_lociStitched	chr20	45977100	45989674	5	8163	9309.7896	137	1
7_MACS_peak_16924_lociStitched	chr5	118664257	118678378	7	8163	8591.2164	138	1
7_MACS_peak_4081_lociStitched	chr11	122612323	122625958	7	8132	9239.076	139	1
3_MACS_peak_10078_lociStitched	chr19	16221513	16231582	3	8106	13073.5896	140	1
2_MACS_peak_6476_lociStitched	chr15	37323107	37334396	2	8070	10846.4712	141	1
4_MACS_peak_2386_lociStitched	chr10	22604730	22615431	4	8065	13029.5376	142	1
5_MACS_peak_15566_lociStitched	chr4	38664494	38676305	5	8062	10423.2075	143	1
3_MACS_peak_11532_lociStitched	chr2	97191558	97205376	3	8038	14095.7418	144	1
2_MACS_peak_21653_lociStitched	chr9	134543821	134554987	2	8023	14362.8258	145	1
4_MACS_peak_9754_lociStitched	chr19	4058066	4067515	4	8007	11892.5114	146	1
3_MACS_peak_15670_lociStitched	chr4	64389675	64398641	3	7996	9831.219	147	1
1_MACS_peak_22117_lociStitched	chrX	106953504	106961470	1	7967	15043.791	148	1
8_MACS_peak_9092_lociStitched	chr17	74487446	74498195	8	7938	7312.5447	149	1
5_MACS_peak_9615_lociStitched	chr19	1016635	1029157	5	7933	17910.2166	150	1
4_MACS_peak_14435_lociStitched	chr3	56948020	56958592	4	7903	11446.3044	151	1
8_MACS_peak_8323_lociStitched	chr17	16870184	16884800	8	7885	8351.5824	152	1
2_MACS_peak_8262_lociStitched	chr17	7737179	7748758	2	7884	17492.3953	153	1
2_MACS_peak_9542_lociStitched	chr18	60822091	60830168	2	7881	8761.1219	154	1
3_MACS_peak_14837_lociStitched	chr3	129023724	129036773	3	7860	12468.3195	155	1
6_MACS_peak_19132_lociStitched	chr7	46052234	46066851	6	7820	8472.0132	156	1
2_MACS_peak_9331_lociStitched	chr18	9135615	9144689	2	7781	9673.7914	157	1
6_MACS_peak_15093_lociStitched	chr3	169755174	169765284	6	7772	7675.512	158	1
3_MACS_peak_16549_lociStitched	chr5	66482966	66493578	3	7743	7505.8676	159	1
10_MACS_peak_15530_lociStitched	chr4	29659579	29669929	10	7731	7461.315	160	1
1_MACS_peak_20700_lociStitched	chr8	126441261	126448974	1	7714	13639.6692	161	1
2_MACS_peak_15043_lociStitched	chr3	160116413	160124193	2	7710	12544.472	162	1
5_MACS_peak_8859_lociStitched	chr17	56407804	56416966	5	7685	7723.566	163	1
4_MACS_peak_17015_lociStitched	chr5	131822652	131834189	4	7661	14160.5138	164	1
5_MACS_peak_3645_lociStitched	chr11	65336615	65345288	5	7657	9535.0962	165	1
5_MACS_peak_16325_lociStitched	chr5	20298164	20308699	5	7648	8844.1325	166	1
3_MACS_peak_1114_lociStitched	chr1	145434409	145442432	3	7639	9767.2002	167	1
1_MACS_peak_10089_lociStitched	chr19	16434578	16442202	1	7625	30265.7552	168	1
6_MACS_peak_4372_lociStitched	chr12	26266507	26280172	6	7620	10360.803	169	1
3_MACS_peak_17729_lociStitched	chr6	26020260	26034657	3	7615	12978.8955	170	1
7_MACS_peak_16782_lociStitched	chr5	95273381	95285899	7	7598	6417.9786	171	1
8_MACS_peak_6127_lociStitched	chr14	81936324	81952725	8	7578	8251.3431	172	1
2_MACS_peak_9924_lociStitched	chr19	11199353	11207793	2	7576	14277.948	173	1
3_MACS_peak_19585_lociStitched	chr7	104576578	104586726	3	7524	20732.364	174	1
3_MACS_peak_19435_lociStitched	chr7	92437346	92445292	3	7521	7528.0404	175	1
4_MACS_peak_17723_lociStitched	chr6	25404230	25414089	4	7512	7618.0493	176	1
3_MACS_peak_14029_lociStitched	chr3	23847091	23854749	3	7490	8922.3358	177	1
4_MACS_peak_591_lociStitched	chr1	40849900	40863052	4	7484	10854.3456	178	1
2_MACS_peak_2959_lociStitched	chr10	104401324	104412577	2	7477	14799.9456	179	1
6_MACS_peak_13454_lociStitched	chr22	24819802	24831815	6	7466	9365.3348	180	1
2_MACS_peak_12330_lociStitched	chr2	227655231	227665513	2	7464	8774.6588	181	1
3_MACS_peak_4839_lociStitched	chr12	89739234	89749319	3	7431	10140.4675	182	1
3_MACS_peak_20184_lociStitched	chr8	29199995	29210619	3	7415	10284.032	183	1
1_MACS_peak_10106_lociStitched	chr19	16693161	16700537	1	7377	12015.504	184	1
5_MACS_peak_380_lociStitched	chr1	27756346	27766268	5	7372	8790.892	185	1
6_MACS_peak_8595_lociStitched	chr17	38251519	38264862	6	7337	10136.6771	186	1
5_MACS_peak_19548_lociStitched	chr7	101922079	101938209	5	7314	8919.89	187	1
2_MACS_peak_17358_lociStitched	chr5	162929709	162937035	2	7282	11924.5302	188	1
3_MACS_peak_6677_lociStitched	chr15	52620675	52630826	3	7266	7278.267	189	1
8_MACS_peak_13285_lociStitched	chr21	45552928	45565936	8	7260	8083.1712	190	1
1_MACS_peak_18861_lociStitched	chr7	8007102	8014352	1	7251	8320.825	191	1
7_MACS_peak_12169_lociStitched	chr2	202084712	202101646	7	7220	7693.1162	192	1
4_MACS_peak_10419_lociStitched	chr19	41108829	41121225	4	7177	9425.9184	193	1
5_MACS_peak_14397_lociStitched	chr3	53222305	53231339	5	7145	6874.874	194	1
2_MACS_peak_15251_lociStitched	chr3	186711600	186719620	2	7142	8080.15	195	1
4_MACS_peak_344_lociStitched	chr1	27018719	27029263	4	7109	9256.5776	196	1
2_MACS_peak_17472_lociStitched	chr5	176852494	176859651	2	7108	9449.3871	197	1
2_MACS_peak_13888_lociStitched	chr3	5222945	5232358	2	7098	11962.9817	198	1
5_MACS_peak_1028_lociStitched	chr1	118196504	118208274	5	7084	7709.35	199	1
3_MACS_peak_19817_lociStitched	chr7	137665261	137673088	3	7065	6257.6865	200	1
5_MACS_peak_21202_lociStitched	chr9	91924856	91934948	5	7065	17635.77	201	1
3_MACS_peak_4518_lociStitched	chr12	48201195	48208468	3	7057	7670.1058	202	1
2_MACS_peak_9720_lociStitched	chr19	2694718	2703315	2	7057	9840.9859	203	1
4_MACS_peak_10485_lociStitched	chr19	42783656	42791228	4	7053	9358.2348	204	1
3_MACS_peak_20719_lociStitched	chr8	129278747	129286905	3	7040	7613.8614	205	1
9_MACS_peak_8500_lociStitched	chr17	32703713	32718345	9	7036	6707.3088	206	1
3_MACS_peak_17088_lociStitched	chr5	138720134	138729160	3	7020	7830.055	207	1
5_MACS_peak_9081_lociStitched	chr17	74257819	74269059	5	7003	11300.696	208	1
3_MACS_peak_10448_lociStitched	chr19	42052110	42061213	3	6986	7329.7356	209	1
1_MACS_peak_16742_lociStitched	chr5	90673880	90680854	1	6975	25973.2682	210	1
3_MACS_peak_1633_lociStitched	chr1	178544662	178552077	3	6962	7670.076	211	1
3_MACS_peak_6190_lociStitched	chr14	91872913	91885299	3	6957	8413.8098	212	1
3_MACS_peak_10589_lociStitched	chr19	47610342	47617768	3	6949	18152.857	213	1
3_MACS_peak_4462_lociStitched	chr12	40008631	40015752	3	6924	7589.5618	214	1
1_MACS_peak_9997_lociStitched	chr19	13260573	13267484	1	6912	18690.1084	215	1
2_MACS_peak_18961_lociStitched	chr7	26003287	26011332	2	6911	17730.3755	216	1
4_MACS_peak_13252_lociStitched	chr21	44725953	44739178	4	6899	8504.9975	217	1
2_MACS_peak_2821_lociStitched	chr10	89620969	89628423	2	6896	9646.2214	218	1
3_MACS_peak_7813_lociStitched	chr16	66549817	66559580	3	6886	9205.5327	219	1
5_MACS_peak_6239_lociStitched	chr14	95975705	95986823	5	6886	7715.892	220	1
1_MACS_peak_18710_lociStitched	chr6	159459301	159466179	1	6879	11270.2908	221	1
1_MACS_peak_16834_lociStitched	chr5	100233896	100240773	1	6878	7565.3877	222	1
1_MACS_peak_1936_lociStitched	chr1	207993615	208000465	1	6851	13293.11	223	1
6_MACS_peak_17595_lociStitched	chr6	7136589	7147831	6	6828	6843.0054	224	1
3_MACS_peak_10189_lociStitched	chr19	19173688	19180711	3	6826	8140.3593	225	1
2_MACS_peak_11656_lociStitched	chr2	112193420	112201405	2	6825	7082.695	226	1
7_MACS_peak_9559_lociStitched	chr18	66485120	66500052	7	6814	7083.7408	227	1
5_MACS_peak_282_lociStitched	chr1	23850704	23858267	5	6799	5969.4759	228	1
2_MACS_peak_16063_lociStitched	chr4	144275380	144282202	2	6773	7520.5728	229	1
3_MACS_peak_11804_lociStitched	chr2	136889145	136897670	3	6771	8669.0725	230	1
6_MACS_peak_18801_lociStitched	chr7	5460446	5467954	6	6767	5757.1344	231	1
4_MACS_peak_21539_lociStitched	chr9	130538446	130549466	4	6749	11342.886	232	1
5_MACS_peak_1901_lociStitched	chr1	206131999	206139337	5	6740	9182.0394	233	1
3_MACS_peak_17511_lociStitched	chr5	180229003	180239088	3	6729	12134.272	234	1
3_MACS_peak_2613_lociStitched	chr10	65022249	65033936	3	6720	10524.1435	235	1
6_MACS_peak_17294_lociStitched	chr5	156966561	156976972	6	6714	7127.3706	236	1
5_MACS_peak_19110_lociStitched	chr7	44668574	44680013	5	6703	9135.1854	237	1
1_MACS_peak_10668_lociStitched	chr19	49998838	50005526	1	6689	14438.7232	238	1
3_MACS_peak_15020_lociStitched	chr3	156804950	156811886	3	6685	9985.0656	239	1
3_MACS_peak_19830_lociStitched	chr7	138788028	138795364	3	6669	8433.4656	240	1
4_MACS_peak_16485_lociStitched	chr5	55438004	55452920	4	6667	8452.8972	241	1
5_MACS_peak_12110_lociStitched	chr2	197032365	197042563	5	6659	7197.7484	242	1
6_MACS_peak_17849_lociStitched	chr6	30649528	30658864	6	6623	5949.8328	243	1
7_MACS_peak_17376_lociStitched	chr5	169700534	169709358	7	6614	5798.2504	244	1
5_MACS_peak_1072_lociStitched	chr1	143912356	143920015	5	6609	9635.7879	245	1
4_MACS_peak_13433_lociStitched	chr22	24179610	24190941	4	6607	10637.5428	246	1
5_MACS_peak_20128_lociStitched	chr8	27217678	27225570	5	6605	5796.674	247	1
2_MACS_peak_4489_lociStitched	chr12	46120481	46127122	2	6578	9578.3143	248	1
3_MACS_peak_15191_lociStitched	chr3	183228981	183237451	3	6572	6059.438	249	1
1_MACS_peak_17926_lociStitched	chr6	32935628	32942194	1	6567	17203.5766	250	1
3_MACS_peak_8587_lociStitched	chr17	38016598	38024494	3	6567	7002.1728	251	1
3_MACS_peak_6798_lociStitched	chr15	65183426	65190091	3	6555	12000.3325	252	1
7_MACS_peak_1885_lociStitched	chr1	205282203	205291327	7	6554	6294.6476	253	1
2_MACS_peak_15782_lociStitched	chr4	84029447	84036011	2	6535	7901.7432	254	1
1_MACS_peak_10577_lociStitched	chr19	47216822	47223355	1	6534	11202.7884	255	1
1_MACS_peak_1466_lociStitched	chr1	160708641	160715172	1	6532	5213.0442	256	1
6_MACS_peak_8606_lociStitched	chr17	38470611	38482946	6	6522	11120.0025	257	1
4_MACS_peak_259_lociStitched	chr1	21615730	21623383	4	6506	7736.4177	258	1
3_MACS_peak_17935_lociStitched	chr6	33279802	33292184	3	6501	10294.3948	259	1
4_MACS_peak_5608_lociStitched	chr13	114558623	114567571	4	6473	5797.4092	260	1
4_MACS_peak_13419_lociStitched	chr22	23478334	23488349	4	6473	9123.665	261	1
2_MACS_peak_6960_lociStitched	chr15	75742348	75748869	2	6471	16834.6136	262	1
2_MACS_peak_21129_lociStitched	chr9	73026796	73036061	2	6468	21783.868	263	1
3_MACS_peak_73_lociStitched	chr1	2472124	2481458	3	6425	10098.4546	264	1
3_MACS_peak_10185_lociStitched	chr19	19050444	19060862	3	6413	7519.7124	265	1
6_MACS_peak_10739_lociStitched	chr19	54872952	54884655	6	6385	5506.2615	266	1
3_MACS_peak_12862_lociStitched	chr20	45523264	45530180	3	6383	5453.9576	267	1
3_MACS_peak_9693_lociStitched	chr19	2266333	2274128	3	6377	11771.2295	268	1
3_MACS_peak_19149_lociStitched	chr7	47533379	47541300	3	6367	8140.4117	269	1
5_MACS_peak_2680_lociStitched	chr10	73506673	73514610	5	6362	5694.7975	270	1
2_MACS_peak_14616_lociStitched	chr3	101496306	101504456	2	6351	6534.67	271	1
2_MACS_peak_16789_lociStitched	chr5	95291437	95298659	2	6326	10864.7768	272	1
3_MACS_peak_15734_lociStitched	chr4	77116715	77123161	3	6322	7700.3916	273	1
4_MACS_peak_21545_lociStitched	chr9	130667167	130679882	4	6322	8764.4495	274	1
1_MACS_peak_11874_lociStitched	chr2	158295291	158301603	1	6313	9797.4864	275	1
1_MACS_peak_1827_lociStitched	chr1	203254932	203261234	1	6303	23842.9868	276	1
3_MACS_peak_14887_lociStitched	chr3	135910950	135917310	3	6297	10539.156	277	1
4_MACS_peak_1285_lociStitched	chr1	154375735	154383051	4	6287	6804.6116	278	1
3_MACS_peak_21576_lociStitched	chr9	131445597	131453342	3	6283	8012.2025	279	1
2_MACS_peak_6117_lociStitched	chr14	81421236	81427554	2	6282	7805.2572	280	1
4_MACS_peak_7128_lociStitched	chr15	90638787	90646336	4	6270	7192.6872	281	1
2_MACS_peak_21412_lociStitched	chr9	117259412	117268657	2	6270	10735.294	282	1
3_MACS_peak_16864_lociStitched	chr5	109075222	109081749	3	6257	5906.935	283	1
4_MACS_peak_8042_lociStitched	chr16	87416370	87427335	4	6253	13309.317	284	1
1_MACS_peak_9981_lociStitched	chr19	12899151	12905402	1	6252	24503.2949	285	1
7_MACS_peak_10224_lociStitched	chr19	28954967	28961734	7	6248	4632.6882	286	1
1_MACS_peak_7968_lociStitched	chr16	79629965	79636196	1	6232	9053.643	287	1
6_MACS_peak_17679_lociStitched	chr6	15245122	15257047	6	6228	8510.8725	288	1
2_MACS_peak_6614_lociStitched	chr15	45016727	45023514	2	6222	16667.5146	289	1
5_MACS_peak_21907_lociStitched	chrX	40027288	40036517	5	6222	6528.5946	290	1
5_MACS_peak_19210_lociStitched	chr7	55616623	55626879	5	6218	6813.0608	291	1
2_MACS_peak_2598_lociStitched	chr10	63657054	63664572	2	6204	7127.064	292	1
3_MACS_peak_1882_lociStitched	chr1	205249142	205258120	3	6196	8036.2078	293	1
2_MACS_peak_17103_lociStitched	chr5	139012741	139019041	2	6195	9599.31	294	1
3_MACS_peak_6461_lociStitched	chr15	34625466	34635535	3	6177	9508.1567	295	1
4_MACS_peak_18735_lociStitched	chr6	167363013	167373191	4	6176	6796.8684	296	1
2_MACS_peak_4786_lociStitched	chr12	72079204	72088790	2	6162	6766.7574	297	1
1_MACS_peak_18969_lociStitched	chr7	26236590	26242731	1	6142	14406.1719	298	1
2_MACS_peak_16255_lociStitched	chr5	1313066	1320247	2	6132	8469.2714	299	1
7_MACS_peak_16349_lociStitched	chr5	29191675	29204989	7	6117	6997.8384	300	1
2_MACS_peak_19339_lociStitched	chr7	78121236	78127901	2	6087	6986.253	301	1
5_MACS_peak_10304_lociStitched	chr19	36230832	36240037	5	6075	13931.7675	302	1
3_MACS_peak_18591_lociStitched	chr6	139690867	139697673	3	6074	9133.652	303	1
