#MM14 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/MM14.H3K27ac_ROSE/MM14_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by MM14.jin.bam
#Using cutoff of 17449.956 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM14.jin.bam	enhancerRank	isSuperStretch
8_MACS_peak_4039_lociStitched	chr11	7531474	7548421	8	13216	35922.5559	56	1
17_MACS_peak_8360_lociStitched	chr14	106145853	106168680	17	14346	25682.6577	57	1
18_MACS_peak_14049_lociStitched	chr2	20404150	20426146	18	14657	21391.11	58	1
5_MACS_peak_12502_lociStitched	chr19	1258875	1276988	5	10043	51225.3753	59	1
17_MACS_peak_26018_lociStitched	chr7	137663406	137687825	17	14196	24143.0653	60	1
8_MACS_peak_21179_lociStitched	chr4	185184488	185210604	8	13750	27823.9864	61	1
9_MACS_peak_2741_lociStitched	chr1	234730068	234749197	9	11881	41645.7459	62	1
5_MACS_peak_21296_lociStitched	chr5	1327009	1346147	5	12027	40000.3338	63	1
8_MACS_peak_17086_lociStitched	chr21	44725121	44747316	8	12131	38927.8105	64	1
2_MACS_peak_22511_lociStitched	chr5	139013003	139019984	2	6505	60081.9765	65	1
9_MACS_peak_1719_lociStitched	chr1	150532922	150553158	9	12191	38092.2464	66	1
13_MACS_peak_17636_lociStitched	chr22	37614455	37641630	13	13352	28976.7025	67	1
9_MACS_peak_17106_lociStitched	chr21	44841195	44865013	9	11684	40859.779	68	1
11_MACS_peak_23079_lociStitched	chr6	316125	339227	11	13767	23203.6488	69	1
10_MACS_peak_18038_lociStitched	chr3	5228134	5247760	10	12464	34781.1972	70	1
10_MACS_peak_5894_lociStitched	chr12	48191564	48214451	10	12907	30535.8354	71	1
4_MACS_peak_4073_lociStitched	chr11	10323635	10344848	4	11992	36692.1261	72	1
7_MACS_peak_9180_lociStitched	chr15	74906548	74924166	7	11471	39858.9632	73	1
8_MACS_peak_18115_lociStitched	chr3	13365410	13380710	8	13768	19984.86	74	1
8_MACS_peak_25214_lociStitched	chr7	55566527	55589469	8	13195	26532.423	75	1
1_MACS_peak_8479_lociStitched	chr15	31615644	31622492	1	6849	56511.7504	76	1
1_MACS_peak_13611_lociStitched	chr19	47728695	47735441	1	6747	56679.2174	77	1
2_MACS_peak_26072_lociStitched	chr7	139466727	139478804	2	11888	35588.5036	78	1
11_MACS_peak_2473_lociStitched	chr1	207978915	208006610	11	11850	34751.686	79	1
13_MACS_peak_13439_lociStitched	chr19	42363652	42389159	13	12607	28435.2036	80	1
4_MACS_peak_28337_lociStitched	chr9	130661175	130680292	4	10462	41965.6384	81	1
2_MACS_peak_11838_lociStitched	chr17	74257673	74269464	2	11751	34311.81	82	1
2_MACS_peak_18383_lociStitched	chr3	39187438	39195816	2	7883	52003.9216	83	1
4_MACS_peak_22901_lociStitched	chr5	172191489	172205350	4	9330	46862.6549	84	1
9_MACS_peak_17443_lociStitched	chr22	24819687	24834015	9	11893	32018.7816	85	1
9_MACS_peak_14015_lociStitched	chr2	16830553	16848686	9	12126	29950.2761	86	1
11_MACS_peak_25766_lociStitched	chr7	114556038	114576717	11	11720	32414.3325	87	1
3_MACS_peak_22495_lociStitched	chr5	138719539	138730409	3	9818	42427.784	88	1
11_MACS_peak_9070_lociStitched	chr15	68480323	68504027	11	11000	35909.1896	89	1
7_MACS_peak_13990_lociStitched	chr2	11883666	11898092	7	11802	30079.6526	90	1
4_MACS_peak_13636_lociStitched	chr19	48824486	48837905	4	8265	47903.1462	92	1
2_MACS_peak_23034_lociStitched	chr5	179245035	179250319	2	5266	55496.2668	93	1
3_MACS_peak_13726_lociStitched	chr19	50423241	50434748	3	9509	42344.6093	94	1
3_MACS_peak_18110_lociStitched	chr3	13050254	13064494	3	11852	27914.672	95	1
7_MACS_peak_5367_lociStitched	chr11	129234187	129250183	7	11812	26743.7124	96	1
4_MACS_peak_8949_lociStitched	chr15	63789035	63799217	4	7522	48074.313	97	1
2_MACS_peak_12461_lociStitched	chr19	657670	665473	2	6508	50611.0383	98	1
7_MACS_peak_12584_lociStitched	chr19	2616968	2634599	7	10594	33601.1598	99	1
9_MACS_peak_28283_lociStitched	chr9	127046951	127064000	9	10472	33758.7249	100	1
4_MACS_peak_21353_lociStitched	chr5	6476934	6490083	4	10627	31770.6138	101	1
6_MACS_peak_5675_lociStitched	chr12	26266295	26280727	6	10502	31750.4	102	1
6_MACS_peak_8819_lociStitched	chr15	52964059	52976804	6	9595	37084.1265	103	1
7_MACS_peak_4655_lociStitched	chr11	67033268	67047713	7	11772	20374.6725	104	1
6_MACS_peak_11365_lociStitched	chr17	43298471	43309117	6	10064	33283.6544	105	1
4_MACS_peak_13460_lociStitched	chr19	42615393	42628610	4	10454	30750.6722	106	1
9_MACS_peak_19914_lociStitched	chr3	183243006	183262537	9	11498	21888.3917	107	1
2_MACS_peak_6869_lociStitched	chr12	125396270	125406391	2	9811	34152.3024	108	1
5_MACS_peak_29431_lociStitched	chrX	153229956	153239495	5	9304	36693.6713	109	1
15_MACS_peak_28136_lociStitched	chr9	112905026	112927421	15	11529	19134.288	110	1
4_MACS_peak_20050_lociStitched	chr3	193848834	193860131	4	7718	42933.1188	111	1
1_MACS_peak_9167_lociStitched	chr15	74674770	74680679	1	5910	48294.257	112	1
4_MACS_peak_25652_lociStitched	chr7	102064335	102075421	4	7751	42290.8728	113	1
3_MACS_peak_22356_lociStitched	chr5	131791388	131803721	3	10779	24973.0917	114	1
6_MACS_peak_9962_lociStitched	chr16	21512067	21532290	6	9569	33289.0803	115	1
6_MACS_peak_4562_lociStitched	chr11	65333575	65345755	6	10178	29138.214	116	1
8_MACS_peak_23249_lociStitched	chr6	11722747	11736188	8	11223	19924.9384	117	1
2_MACS_peak_27825_lociStitched	chr9	73026582	73036339	2	6593	45158.3231	118	1
8_MACS_peak_4772_lociStitched	chr11	72532700	72546732	8	10702	24005.9456	119	1
4_MACS_peak_13832_lociStitched	chr19	56143194	56159965	4	8253	38298.2556	120	1
5_MACS_peak_5382_lociStitched	chr11	129304304	129318616	5	10161	27431.8104	121	1
3_MACS_peak_15314_lociStitched	chr2	158292336	158302015	3	8578	36594.3632	122	1
3_MACS_peak_25965_lociStitched	chr7	130785161	130796524	3	7838	39669.3693	123	1
9_MACS_peak_16626_lociStitched	chr20	46377180	46395442	9	10789	20867.9874	124	1
5_MACS_peak_22927_lociStitched	chr5	173160070	173174222	5	9512	30900.892	125	1
1_MACS_peak_13814_lociStitched	chr19	55761873	55771612	1	9740	29386.4586	126	1
4_MACS_peak_25222_lociStitched	chr7	55594232	55605958	4	9143	32220.7028	127	1
6_MACS_peak_5600_lociStitched	chr12	12867023	12879747	6	10363	23431.246	128	1
8_MACS_peak_23732_lociStitched	chr6	36713375	36727192	8	10322	23266.4463	130	1
4_MACS_peak_13558_lociStitched	chr19	45942669	45959805	4	6991	41299.4736	131	1
5_MACS_peak_18759_lociStitched	chr3	55511119	55524014	5	9884	26330.3005	132	1
5_MACS_peak_10661_lociStitched	chr17	2294542	2306096	5	7648	38351.1922	134	1
16_MACS_peak_18870_lociStitched	chr3	69128642	69145094	16	10498	20553.4836	135	1
4_MACS_peak_27117_lociStitched	chr8	126441202	126450796	4	9186	30588.5502	136	1
3_MACS_peak_25697_lociStitched	chr7	104649490	104656548	3	6430	42084.0308	137	1
11_MACS_peak_27088_lociStitched	chr8	126285368	126309134	11	10313	21204.0252	138	1
3_MACS_peak_22550_lociStitched	chr5	139942944	139951922	3	7823	36738.8738	139	1
6_MACS_peak_12496_lociStitched	chr19	1239769	1252962	6	7835	36432.4695	140	1
11_MACS_peak_4721_lociStitched	chr11	68593405	68611941	11	9984	23498.0872	141	1
7_MACS_peak_8146_lociStitched	chr14	91872542	91885394	7	10224	21258.4932	142	1
4_MACS_peak_24912_lociStitched	chr7	25998743	26012289	4	9032	30245.5088	143	1
3_MACS_peak_22987_lociStitched	chr5	176726634	176739892	3	8888	31051.5618	144	1
3_MACS_peak_12648_lociStitched	chr19	4058008	4067977	3	9025	29719.5828	145	1
7_MACS_peak_2354_lociStitched	chr1	203241548	203261248	7	9513	26459.07	146	1
2_MACS_peak_22534_lociStitched	chr5	139486271	139494923	2	5042	44713.536	147	1
8_MACS_peak_6562_lociStitched	chr12	108954131	108970063	8	9711	24560.7712	148	1
6_MACS_peak_10724_lociStitched	chr17	4842430	4854726	6	8334	32744.248	149	1
6_MACS_peak_22145_lociStitched	chr5	109024206	109036957	6	8800	30103.8359	150	1
6_MACS_peak_21949_lociStitched	chr5	88168671	88186066	6	9912	21625.464	151	1
1_MACS_peak_13606_lociStitched	chr19	47612717	47617897	1	5181	43547.224	152	1
2_MACS_peak_22609_lociStitched	chr5	142430539	142439077	2	8445	31208.9514	154	1
8_MACS_peak_3715_lociStitched	chr10	106078963	106099669	8	9857	20944.119	155	1
2_MACS_peak_4396_lociStitched	chr11	58340316	58347783	2	7461	34757.3916	157	1
4_MACS_peak_13026_lociStitched	chr19	16691859	16701051	4	9006	25172.292	160	1
6_MACS_peak_25450_lociStitched	chr7	86841273	86850616	6	8651	27384.333	162	1
3_MACS_peak_11983_lociStitched	chr17	79477433	79487538	3	9189	23567.8915	163	1
4_MACS_peak_23072_lociStitched	chr6	286788	299543	4	8002	30460.2155	164	1
2_MACS_peak_12382_lociStitched	chr18	60821470	60830534	2	8988	24184.5648	165	1
4_MACS_peak_22434_lociStitched	chr5	133973832	133986422	4	5493	40036.2	166	1
8_MACS_peak_436_lociStitched	chr1	27152444	27168244	8	9326	21222.56	167	1
1_MACS_peak_4736_lociStitched	chr11	69061447	69067176	1	5730	39240.2126	168	1
7_MACS_peak_636_lociStitched	chr1	36614121	36628392	7	7989	29814.9732	169	1
8_MACS_peak_22009_lociStitched	chr5	95194238	95207163	8	9256	21066.4575	170	1
6_MACS_peak_10813_lociStitched	chr17	8053712	8067145	6	8254	27525.5603	172	1
7_MACS_peak_17096_lociStitched	chr21	44772344	44789980	7	8882	23096.1056	173	1
1_MACS_peak_13594_lociStitched	chr19	47216521	47225021	1	8501	25692.1	174	1
6_MACS_peak_6811_lociStitched	chr12	123371364	123386356	6	8384	26200.0192	175	1
2_MACS_peak_9005_lociStitched	chr15	65183278	65190169	2	6739	34366.1061	176	1
12_MACS_peak_17397_lociStitched	chr22	24177107	24190943	12	9250	19000.9788	177	1
7_MACS_peak_22934_lociStitched	chr5	173208435	173223028	7	9159	19820.2126	178	1
2_MACS_peak_13712_lociStitched	chr19	50175407	50184232	2	5864	37312.9825	179	1
4_MACS_peak_19178_lociStitched	chr3	113455618	113468734	4	7505	30671.766	180	1
4_MACS_peak_28458_lociStitched	chr9	134495866	134510831	4	8195	26555.3925	181	1
3_MACS_peak_22806_lociStitched	chr5	156901224	156915793	3	8185	26004.2081	183	1
3_MACS_peak_25692_lociStitched	chr7	104575998	104587226	3	7289	30883.7368	184	1
5_MACS_peak_14310_lociStitched	chr2	43445389	43455383	5	8832	21001.3916	185	1
7_MACS_peak_22316_lociStitched	chr5	130709698	130720587	7	8210	25175.368	186	1
4_MACS_peak_29124_lociStitched	chrX	106953758	106965078	4	7985	26221.648	187	1
3_MACS_peak_9232_lociStitched	chr15	75492435	75503230	3	7271	30085.665	188	1
6_MACS_peak_18629_lociStitched	chr3	50272873	50286630	6	9007	17958.3878	189	1
5_MACS_peak_9562_lociStitched	chr15	93439632	93451115	5	8002	25798.8561	190	1
3_MACS_peak_13524_lociStitched	chr19	45249906	45258697	3	7892	26358.9344	191	1
2_MACS_peak_22029_lociStitched	chr5	95291066	95298439	2	7299	29560.5689	192	1
11_MACS_peak_24108_lociStitched	chr6	90055195	90068171	11	8339	23346.4192	193	1
4_MACS_peak_13504_lociStitched	chr19	44280808	44289731	4	8770	19370.0484	194	1
3_MACS_peak_20080_lociStitched	chr3	195630496	195641910	3	6780	31611.073	195	1
7_MACS_peak_15913_lociStitched	chr2	231729523	231743623	7	8587	20704.44	196	1
5_MACS_peak_23921_lociStitched	chr6	52355484	52370192	5	8092	24257.9044	197	1
1_MACS_peak_22533_lociStitched	chr5	139415052	139423727	1	8676	19586.415	199	1
4_MACS_peak_3751_lociStitched	chr10	112255375	112264713	4	8841	18000.8626	200	1
8_MACS_peak_2861_lociStitched	chr10	6793412	6805545	8	8738	18768.5377	201	1
3_MACS_peak_23602_lociStitched	chr6	32152690	32164935	3	7959	24645.5115	202	1
7_MACS_peak_10858_lociStitched	chr17	16870359	16885688	7	8817	17692.7318	203	1
3_MACS_peak_13717_lociStitched	chr19	50311558	50322667	3	6119	33498.0786	204	1
1_MACS_peak_23617_lociStitched	chr6	32935675	32941824	1	6150	33350.3313	205	1
5_MACS_peak_11231_lociStitched	chr17	38247631	38265060	5	8166	22960.9646	206	1
7_MACS_peak_8536_lociStitched	chr15	34619380	34635555	7	8468	20404.7625	207	1
5_MACS_peak_8857_lociStitched	chr15	56656768	56665796	5	8418	20036.7432	210	1
2_MACS_peak_9221_lociStitched	chr15	75333428	75341973	2	8516	19172.4165	211	1
2_MACS_peak_3679_lociStitched	chr10	104153237	104159988	2	6003	33121.0811	212	1
6_MACS_peak_3803_lociStitched	chr10	121063910	121075825	6	8326	20506.9065	213	1
5_MACS_peak_4930_lociStitched	chr11	87063048	87072528	5	8403	19518.372	214	1
9_MACS_peak_16574_lociStitched	chr20	45976692	45989928	9	8361	19740.1704	216	1
3_MACS_peak_21620_lociStitched	chr5	56109702	56115539	3	5568	34280.701	217	1
2_MACS_peak_26180_lociStitched	chr7	150100930	150113710	2	8339	19871.622	218	1
3_MACS_peak_13272_lociStitched	chr19	35695413	35707938	3	8138	21413.9925	219	1
5_MACS_peak_24221_lociStitched	chr6	108878367	108888022	5	7629	24539.148	221	1
1_MACS_peak_26544_lociStitched	chr8	38238664	38244947	1	6284	31278.0306	222	1
5_MACS_peak_25097_lociStitched	chr7	44668974	44680167	5	8251	19977.2664	223	1
2_MACS_peak_295_lociStitched	chr1	21615225	21624038	2	8103	21123.8797	224	1
7_MACS_peak_736_lociStitched	chr1	40839133	40858092	7	8370	18636.697	225	1
5_MACS_peak_16452_lociStitched	chr20	35973385	35987964	5	8230	19856.598	226	1
3_MACS_peak_23618_lociStitched	chr6	33167294	33176860	3	6420	30355.7878	227	1
7_MACS_peak_19376_lociStitched	chr3	129024052	129037276	7	8190	19960.3056	228	1
3_MACS_peak_23894_lociStitched	chr6	44224569	44233996	3	6660	28876.7864	229	1
1_MACS_peak_2832_lociStitched	chr10	3822799	3828794	1	5996	31657.7965	230	1
5_MACS_peak_4557_lociStitched	chr11	65306933	65326557	5	7967	21007.492	231	1
5_MACS_peak_24067_lociStitched	chr6	88628009	88640490	5	8072	20068.1999	233	1
2_MACS_peak_18591_lociStitched	chr3	49054559	49060599	2	5391	33529.248	234	1
6_MACS_peak_28330_lociStitched	chr9	130538569	130549346	6	7601	23155.4622	236	1
1_MACS_peak_14857_lociStitched	chr2	88921835	88928633	1	6799	27559.092	237	1
4_MACS_peak_73_lociStitched	chr1	2473269	2489043	4	7588	23014.266	238	1
9_MACS_peak_5884_lociStitched	chr12	48133759	48153677	9	8146	18722.92	239	1
8_MACS_peak_9619_lociStitched	chr15	101457758	101475347	8	7377	24318.5514	240	1
2_MACS_peak_21984_lociStitched	chr5	90674779	90680688	2	5725	31988.9624	242	1
3_MACS_peak_19053_lociStitched	chr3	104233509	104246386	3	6961	26575.5526	243	1
7_MACS_peak_15153_lociStitched	chr2	127413539	127424851	7	8219	17831.1056	244	1
4_MACS_peak_19598_lociStitched	chr3	150476842	150484638	4	5964	30904.1236	245	1
2_MACS_peak_25102_lociStitched	chr7	44787544	44796037	2	6899	26662.0749	247	1
4_MACS_peak_3349_lociStitched	chr10	73524870	73536650	4	8086	18304.942	248	1
4_MACS_peak_16757_lociStitched	chr20	55963982	55974850	4	8141	17544.2124	250	1
2_MACS_peak_9238_lociStitched	chr15	75742484	75748947	2	6291	29086.0852	251	1
5_MACS_peak_11846_lociStitched	chr17	74484788	74498352	5	8043	18365.656	252	1
7_MACS_peak_29452_lociStitched	chrX	153596795	153609379	7	6852	26294.268	255	1
2_MACS_peak_18640_lociStitched	chr3	50373108	50378635	2	4505	34911.8482	256	1
6_MACS_peak_17733_lociStitched	chr22	39540238	39549425	6	7597	21291.7912	258	1
7_MACS_peak_12476_lociStitched	chr19	1017111	1029088	7	7399	22630.5415	259	1
4_MACS_peak_4441_lociStitched	chr11	62318812	62328991	4	6798	26042.9715	260	1
1_MACS_peak_11180_lociStitched	chr17	36856442	36862912	1	6471	27663.779	261	1
3_MACS_peak_4579_lociStitched	chr11	65546958	65560294	3	7434	22240.4472	262	1
6_MACS_peak_22053_lociStitched	chr5	96206389	96221794	6	8036	17456.946	263	1
6_MACS_peak_14561_lociStitched	chr2	65152420	65167272	6	7938	18309.5456	265	1
2_MACS_peak_13906_lociStitched	chr19	59065309	59071652	2	5207	32567.4992	266	1
6_MACS_peak_18153_lociStitched	chr3	15320477	15335199	6	7770	18081.5604	270	1
5_MACS_peak_9644_lociStitched	chr15	101600033	101611639	5	7619	19245.0692	271	1
2_MACS_peak_24924_lociStitched	chr7	26191260	26198461	2	7091	22819.2489	272	1
3_MACS_peak_10122_lociStitched	chr16	30661251	30672671	3	6997	23317.356	273	1
5_MACS_peak_9876_lociStitched	chr16	11771584	11782045	5	7499	19630.0665	274	1
4_MACS_peak_28411_lociStitched	chr9	132646811	132656741	4	6907	23303.724	278	1
1_MACS_peak_13862_lociStitched	chr19	57790504	57795588	1	5085	31171.5292	282	1
4_MACS_peak_12533_lociStitched	chr19	1855406	1865587	4	7113	21638.6974	283	1
2_MACS_peak_8568_lociStitched	chr15	40074294	40081595	2	7280	20480.0351	284	1
2_MACS_peak_12992_lociStitched	chr19	16180561	16191476	2	6811	23503.2695	285	1
1_MACS_peak_659_lociStitched	chr1	37939234	37946750	1	7517	18336.0336	286	1
2_MACS_peak_13083_lociStitched	chr19	18388879	18393600	2	4490	32706.1438	287	1
6_MACS_peak_21396_lociStitched	chr5	14663355	14676907	6	6916	22587.1184	288	1
3_MACS_peak_23728_lociStitched	chr6	36646090	36651908	3	5765	28362.75	289	1
5_MACS_peak_22893_lociStitched	chr5	171601324	171615897	5	7259	19976.6684	292	1
2_MACS_peak_8813_lociStitched	chr15	52856931	52861897	2	4686	31801.2708	293	1
2_MACS_peak_8957_lociStitched	chr15	63890297	63899105	2	5667	28050.8376	296	1
4_MACS_peak_4703_lociStitched	chr11	67761663	67777199	4	6359	24755.0624	298	1
4_MACS_peak_14899_lociStitched	chr2	97192307	97205343	4	6532	23544.3196	299	1
4_MACS_peak_12563_lociStitched	chr19	2266243	2273838	4	4647	31242.0325	300	1
3_MACS_peak_7821_lociStitched	chr14	64968242	64975261	3	6659	22629.9579	302	1
2_MACS_peak_11737_lociStitched	chr17	66283553	66289277	2	5708	27142.0632	303	1
4_MACS_peak_17952_lociStitched	chr22	50352951	50364781	4	6027	25698.309	304	1
3_MACS_peak_9168_lociStitched	chr15	74688071	74696982	3	7136	18630.2277	310	1
3_MACS_peak_22407_lociStitched	chr5	133859633	133865346	3	5496	27639.494	311	1
5_MACS_peak_13836_lociStitched	chr19	56165020	56170423	5	5133	28776.9183	312	1
3_MACS_peak_21631_lociStitched	chr5	56467380	56476317	3	6054	24853.797	314	1
3_MACS_peak_29440_lociStitched	chrX	153273205	153287822	3	6390	23017.3899	316	1
4_MACS_peak_6777_lociStitched	chr12	122232417	122244247	4	6153	23386.727	327	1
3_MACS_peak_15945_lociStitched	chr2	232570548	232577607	3	6305	22307.8518	331	1
6_MACS_peak_21450_lociStitched	chr5	32583005	32597413	6	5144	27630.2216	332	1
5_MACS_peak_26316_lociStitched	chr8	12607927	12615654	5	5713	25261.8811	333	1
2_MACS_peak_18161_lociStitched	chr3	15368479	15375423	2	6483	20911.856	336	1
4_MACS_peak_19753_lociStitched	chr3	170067830	170077454	4	5847	24313.1112	337	1
3_MACS_peak_13410_lociStitched	chr19	41768151	41773478	3	5222	26952.4892	339	1
2_MACS_peak_3983_lociStitched	chr11	1871796	1878375	2	5742	24687.0396	340	1
3_MACS_peak_10204_lociStitched	chr16	56964351	56973646	3	6171	22411.1745	344	1
4_MACS_peak_28791_lociStitched	chrX	41190171	41195471	4	5159	26882.66	348	1
5_MACS_peak_14236_lociStitched	chr2	37570820	37583734	5	6665	18827.3206	349	1
5_MACS_peak_12994_lociStitched	chr19	16222540	16232536	5	6785	17752.896	350	1
3_MACS_peak_13349_lociStitched	chr19	39338645	39348371	3	5519	24967.6146	351	1
1_MACS_peak_13015_lociStitched	chr19	16434214	16439770	1	5557	24753.6468	352	1
2_MACS_peak_25607_lociStitched	chr7	100025653	100034512	2	4830	27539.9733	353	1
2_MACS_peak_17483_lociStitched	chr22	29193971	29198743	2	4767	27750.6116	354	1
2_MACS_peak_22996_lociStitched	chr5	176852510	176859974	2	6574	18284.5608	357	1
5_MACS_peak_9462_lociStitched	chr15	89164266	89173921	5	6446	19012.626	361	1
3_MACS_peak_4447_lociStitched	chr11	62367325	62380891	3	5999	21704.2434	362	1
3_MACS_peak_4898_lociStitched	chr11	82699999	82709437	3	5979	21793.2858	364	1
5_MACS_peak_15839_lociStitched	chr2	220109452	220120519	5	6142	20694.1833	367	1
2_MACS_peak_14860_lociStitched	chr2	89050873	89057251	2	6338	18647.9964	376	1
6_MACS_peak_13109_lociStitched	chr19	18626956	18633878	6	5460	23563.1802	377	1
2_MACS_peak_5137_lociStitched	chr11	111284450	111293588	2	5984	20792.6052	378	1
2_MACS_peak_9130_lociStitched	chr15	72519121	72524942	2	5811	21453.2955	381	1
2_MACS_peak_18571_lociStitched	chr3	48506471	48515125	2	4950	25421.125	382	1
3_MACS_peak_5182_lociStitched	chr11	115089390	115095498	3	6098	19744.7208	383	1
2_MACS_peak_14539_lociStitched	chr2	64863018	64872610	2	5960	20530.7168	385	1
4_MACS_peak_4419_lociStitched	chr11	60672611	60684617	4	5973	20449.8198	386	1
1_MACS_peak_13596_lociStitched	chr19	47287005	47292036	1	5032	24940.6794	393	1
2_MACS_peak_27239_lociStitched	chr8	142137455	142143338	2	5880	20625.798	397	1
2_MACS_peak_7221_lociStitched	chr13	49549259	49555482	2	5809	20926.0821	398	1
3_MACS_peak_13158_lociStitched	chr19	19770853	19780398	3	5723	21340.711	400	1
