GENE_ID	locusLine	bin_1_MM1_jia.bam
1_MACS_peak_153_lociStitched	chr1(.):10999773-11000347	0.4725
1_MACS_peak_154_lociStitched	chr1(.):11072349-11073903	1.7484
1_MACS_peak_155_lociStitched	chr1(.):11113574-11114074	0.3719
2_MACS_peak_156_lociStitched	chr1(.):11118632-11120953	0.6595
1_MACS_peak_158_lociStitched	chr1(.):11159320-11160227	0.6546
2_MACS_peak_159_lociStitched	chr1(.):11203600-11204701	0.4248
1_MACS_peak_161_lociStitched	chr1(.):11209670-11211313	0.5211
1_MACS_peak_162_lociStitched	chr1(.):11287038-11287359	0.3535
1_MACS_peak_163_lociStitched	chr1(.):11321905-11322714	0.6991
1_MACS_peak_164_lociStitched	chr1(.):11333101-11334299	0.9753
1_MACS_peak_165_lociStitched	chr1(.):11714889-11715406	0.6078
1_MACS_peak_166_lociStitched	chr1(.):11724146-11725120	0.7223
1_MACS_peak_167_lociStitched	chr1(.):11740583-11741875	1.0153
1_MACS_peak_168_lociStitched	chr1(.):11796205-11796524	0.3859
1_MACS_peak_169_lociStitched	chr1(.):11843437-11845355	0.6441
1_MACS_peak_170_lociStitched	chr1(.):11864717-11867285	1.5556
1_MACS_peak_171_lociStitched	chr1(.):11967752-11970368	1.6862
1_MACS_peak_172_lociStitched	chr1(.):11985919-11986835	0.5242
1_MACS_peak_173_lociStitched	chr1(.):11994299-11995298	0.5746
1_MACS_peak_174_lociStitched	chr1(.):12039780-12041298	1.8555
1_MACS_peak_175_lociStitched	chr1(.):12079479-12080194	0.8796
1_MACS_peak_176_lociStitched	chr1(.):12290007-12290737	0.6217
1_MACS_peak_177_lociStitched	chr1(.):12404663-12405031	0.3713
1_MACS_peak_178_lociStitched	chr1(.):14026103-14028490	1.1289
1_MACS_peak_179_lociStitched	chr1(.):14056848-14058290	0.6458
1_MACS_peak_180_lociStitched	chr1(.):14075077-14076692	0.8999
1_MACS_peak_181_lociStitched	chr1(.):15736045-15736615	0.3755
1_MACS_peak_182_lociStitched	chr1(.):15850098-15854173	1.835
1_MACS_peak_183_lociStitched	chr1(.):15943429-15945513	0.599
1_MACS_peak_184_lociStitched	chr1(.):16010239-16011707	1.3641
1_MACS_peak_185_lociStitched	chr1(.):16023133-16024688	0.691
1_MACS_peak_186_lociStitched	chr1(.):16160127-16164146	1.3917
1_MACS_peak_187_lociStitched	chr1(.):16173411-16179666	1.2108
1_MACS_peak_188_lociStitched	chr1(.):16212249-16213471	0.5716
1_MACS_peak_189_lociStitched	chr1(.):16276446-16276907	0.3711
1_MACS_peak_190_lociStitched	chr1(.):16301944-16302738	1.0231
1_MACS_peak_191_lociStitched	chr1(.):16533061-16534023	0.7029
1_MACS_peak_192_lociStitched	chr1(.):16543025-16543986	0.5563
1_MACS_peak_193_lociStitched	chr1(.):16562735-16564390	0.9334
1_MACS_peak_194_lociStitched	chr1(.):16574996-16575987	0.4562
1_MACS_peak_195_lociStitched	chr1(.):16677758-16679422	0.7029
1_MACS_peak_196_lociStitched	chr1(.):16693558-16695086	1.3798
1_MACS_peak_197_lociStitched	chr1(.):16767127-16767852	0.5989
1_MACS_peak_199_lociStitched	chr1(.):16970207-16972121	1.4063
1_MACS_peak_200_lociStitched	chr1(.):16992325-16994205	2.2045
1_MACS_peak_201_lociStitched	chr1(.):17066232-17068185	2.2267
1_MACS_peak_202_lociStitched	chr1(.):17221630-17223835	2.4256
1_MACS_peak_203_lociStitched	chr1(.):17230279-17232906	2.8511
1_MACS_peak_204_lociStitched	chr1(.):17379680-17380712	1.1604
2_MACS_peak_205_lociStitched	chr1(.):17763866-17768745	0.7654
1_MACS_peak_207_lociStitched	chr1(.):19228513-19229910	1.0317
2_MACS_peak_208_lociStitched	chr1(.):19248533-19254423	0.2447
2_MACS_peak_210_lociStitched	chr1(.):19276641-19283237	0.556
1_MACS_peak_212_lociStitched	chr1(.):19535791-19538193	1.6523
1_MACS_peak_213_lociStitched	chr1(.):19577482-19579087	0.9054
2_MACS_peak_214_lociStitched	chr1(.):19638228-19639424	0.6287
1_MACS_peak_216_lociStitched	chr1(.):19810756-19813002	0.9864
1_MACS_peak_217_lociStitched	chr1(.):19922602-19924767	1.5921
1_MACS_peak_218_lociStitched	chr1(.):20125717-20126858	0.5833
1_MACS_peak_219_lociStitched	chr1(.):20142394-20142823	0.4488
1_MACS_peak_220_lociStitched	chr1(.):20208756-20209610	0.9631
1_MACS_peak_221_lociStitched	chr1(.):20833837-20835099	1.0812
1_MACS_peak_222_lociStitched	chr1(.):20959949-20960815	0.647
2_MACS_peak_223_lociStitched	chr1(.):20984554-20988627	0.5306
1_MACS_peak_225_lociStitched	chr1(.):21112081-21114578	1.2098
1_MACS_peak_226_lociStitched	chr1(.):21348968-21349432	0.3784
1_MACS_peak_227_lociStitched	chr1(.):21502039-21503515	0.9254
1_MACS_peak_228_lociStitched	chr1(.):21606701-21607232	0.4359
2_MACS_peak_229_lociStitched	chr1(.):21615158-21623625	1.0633
1_MACS_peak_231_lociStitched	chr1(.):21660579-21661876	0.6095
1_MACS_peak_232_lociStitched	chr1(.):21671666-21672415	0.535
1_MACS_peak_233_lociStitched	chr1(.):22029984-22030651	0.5112
4_MACS_peak_234_lociStitched	chr1(.):22087961-22091033	0.4128
1_MACS_peak_238_lociStitched	chr1(.):22105509-22110660	1.955
1_MACS_peak_239_lociStitched	chr1(.):22117141-22119014	0.8663
1_MACS_peak_240_lociStitched	chr1(.):22178895-22179455	0.4199
1_MACS_peak_241_lociStitched	chr1(.):22191716-22193604	0.7721
1_MACS_peak_242_lociStitched	chr1(.):22263937-22264328	0.4495
1_MACS_peak_243_lociStitched	chr1(.):22351341-22353237	1.2481
2_MACS_peak_244_lociStitched	chr1(.):22365997-22367226	0.5413
1_MACS_peak_246_lociStitched	chr1(.):22378995-22380743	2.1742
1_MACS_peak_247_lociStitched	chr1(.):22394102-22394465	0.3715
1_MACS_peak_248_lociStitched	chr1(.):22745810-22746263	0.4093
2_MACS_peak_249_lociStitched	chr1(.):22778216-22783476	0.5054
2_MACS_peak_251_lociStitched	chr1(.):22820273-22823416	0.6889
1_MACS_peak_253_lociStitched	chr1(.):22834434-22835749	0.5463
1_MACS_peak_254_lociStitched	chr1(.):23345881-23346763	0.6694
1_MACS_peak_255_lociStitched	chr1(.):23494721-23495219	0.4524
2_MACS_peak_256_lociStitched	chr1(.):23669659-23671634	0.9108
2_MACS_peak_258_lociStitched	chr1(.):23694316-23696305	0.973
5_MACS_peak_260_lociStitched	chr1(.):23850543-23860654	0.6108
2_MACS_peak_265_lociStitched	chr1(.):24018204-24020265	0.7618
1_MACS_peak_267_lociStitched	chr1(.):24069580-24070820	0.5364
1_MACS_peak_268_lociStitched	chr1(.):24104123-24105675	1.1956
1_MACS_peak_269_lociStitched	chr1(.):24117158-24118463	0.5664
1_MACS_peak_270_lociStitched	chr1(.):24126578-24127968	0.9822
1_MACS_peak_271_lociStitched	chr1(.):24151231-24152032	0.5954
1_MACS_peak_272_lociStitched	chr1(.):24181333-24182407	0.5833
2_MACS_peak_273_lociStitched	chr1(.):24285160-24291517	0.8539
1_MACS_peak_275_lociStitched	chr1(.):24305693-24307610	1.0135
2_MACS_peak_276_lociStitched	chr1(.):24513353-24516286	0.3902
1_MACS_peak_278_lociStitched	chr1(.):24718208-24718847	0.4473
2_MACS_peak_279_lociStitched	chr1(.):24739806-24742668	0.2405
2_MACS_peak_281_lociStitched	chr1(.):24968769-24970825	0.9673
1_MACS_peak_283_lociStitched	chr1(.):25053487-25054811	0.6346
6_MACS_peak_284_lociStitched	chr1(.):25069601-25076497	0.8029
2_MACS_peak_290_lociStitched	chr1(.):25254964-25257488	0.5909
1_MACS_peak_292_lociStitched	chr1(.):25558077-25559868	1.2215
1_MACS_peak_293_lociStitched	chr1(.):25565609-25567349	0.919
1_MACS_peak_294_lociStitched	chr1(.):25572517-25574671	1.0329
1_MACS_peak_295_lociStitched	chr1(.):25593235-25594531	1.2597
1_MACS_peak_296_lociStitched	chr1(.):25663754-25666165	1.3469
1_MACS_peak_297_lociStitched	chr1(.):25756151-25758509	1.6032
3_MACS_peak_298_lociStitched	chr1(.):25869944-25879161	0.593
1_MACS_peak_301_lociStitched	chr1(.):25887302-25889788	0.6068
1_MACS_peak_302_lociStitched	chr1(.):26146259-26147285	0.7449
1_MACS_peak_303_lociStitched	chr1(.):26185974-26186669	0.5751
1_MACS_peak_304_lociStitched	chr1(.):26323840-26324683	0.9182
1_MACS_peak_305_lociStitched	chr1(.):26362054-26362533	0.4248
7_MACS_peak_306_lociStitched	chr1(.):26436833-26452716	0.7576
1_MACS_peak_313_lociStitched	chr1(.):26496313-26497646	1.0991
2_MACS_peak_314_lociStitched	chr1(.):26503914-26507316	0.4049
1_MACS_peak_316_lociStitched	chr1(.):26528602-26529070	0.3645
1_MACS_peak_317_lociStitched	chr1(.):26560578-26561708	1.0118
1_MACS_peak_318_lociStitched	chr1(.):26605792-26607380	0.8462
2_MACS_peak_319_lociStitched	chr1(.):26632547-26633691	0.4285
1_MACS_peak_321_lociStitched	chr1(.):26758679-26759542	0.8409
1_MACS_peak_322_lociStitched	chr1(.):26773702-26774639	0.5484
1_MACS_peak_323_lociStitched	chr1(.):26798713-26800150	1.6455
1_MACS_peak_324_lociStitched	chr1(.):26826790-26828227	1.587
1_MACS_peak_325_lociStitched	chr1(.):26856198-26856603	0.3866
1_MACS_peak_326_lociStitched	chr1(.):26946344-26948520	0.9809
5_MACS_peak_327_lociStitched	chr1(.):27018641-27033330	0.6922
1_MACS_peak_332_lociStitched	chr1(.):27049264-27051351	0.7349
11_MACS_peak_333_lociStitched	chr1(.):27060019-27077493	0.4086
1_MACS_peak_344_lociStitched	chr1(.):27112482-27115835	0.9592
1_MACS_peak_345_lociStitched	chr1(.):27152496-27153658	0.5603
2_MACS_peak_346_lociStitched	chr1(.):27159543-27166270	0.3919
1_MACS_peak_348_lociStitched	chr1(.):27191679-27192772	0.7313
1_MACS_peak_349_lociStitched	chr1(.):27216059-27217418	0.8712
1_MACS_peak_350_lociStitched	chr1(.):27226204-27227504	1.0469
1_MACS_peak_351_lociStitched	chr1(.):27247650-27248981	1.0199
2_MACS_peak_352_lociStitched	chr1(.):27481104-27482167	0.61
1_MACS_peak_354_lociStitched	chr1(.):27561016-27562334	0.6955
1_MACS_peak_355_lociStitched	chr1(.):27648684-27649559	0.776
3_MACS_peak_356_lociStitched	chr1(.):27667575-27669630	0.4709
1_MACS_peak_359_lociStitched	chr1(.):27692054-27693458	0.6228
1_MACS_peak_360_lociStitched	chr1(.):27732518-27734173	0.8512
6_MACS_peak_361_lociStitched	chr1(.):27756356-27765744	0.4425
1_MACS_peak_367_lociStitched	chr1(.):27771167-27772445	0.4621
1_MACS_peak_368_lociStitched	chr1(.):27791053-27791935	0.4434
3_MACS_peak_369_lociStitched	chr1(.):27814793-27819399	0.8444
2_MACS_peak_372_lociStitched	chr1(.):27852022-27854665	0.3419
1_MACS_peak_374_lociStitched	chr1(.):27930316-27930758	0.4077
1_MACS_peak_375_lociStitched	chr1(.):27986255-27987082	0.5928
2_MACS_peak_376_lociStitched	chr1(.):28051642-28053498	1.1731
2_MACS_peak_378_lociStitched	chr1(.):28098997-28100628	0.7681
1_MACS_peak_380_lociStitched	chr1(.):28156692-28158086	0.8425
3_MACS_peak_381_lociStitched	chr1(.):28195722-28202676	0.3127
2_MACS_peak_384_lociStitched	chr1(.):28213763-28219586	0.4258
2_MACS_peak_386_lociStitched	chr1(.):28240384-28241776	0.8083
1_MACS_peak_388_lociStitched	chr1(.):28285972-28286558	0.5308
1_MACS_peak_389_lociStitched	chr1(.):28305818-28306333	0.4501
2_MACS_peak_390_lociStitched	chr1(.):28414300-28415636	0.6677
1_MACS_peak_392_lociStitched	chr1(.):28473890-28475473	0.8815
2_MACS_peak_393_lociStitched	chr1(.):28558807-28563381	0.4543
2_MACS_peak_395_lociStitched	chr1(.):28570944-28576885	1.0825
2_MACS_peak_397_lociStitched	chr1(.):28585363-28587112	0.6583
1_MACS_peak_399_lociStitched	chr1(.):28654884-28656363	0.7593
1_MACS_peak_400_lociStitched	chr1(.):28695986-28697058	0.6573
1_MACS_peak_401_lociStitched	chr1(.):28764321-28765324	0.494
1_MACS_peak_402_lociStitched	chr1(.):28776310-28777789	0.5055
1_MACS_peak_403_lociStitched	chr1(.):28781826-28783060	0.5806
1_MACS_peak_404_lociStitched	chr1(.):28806443-28806881	0.354
3_MACS_peak_405_lociStitched	chr1(.):28827444-28836927	0.4367
1_MACS_peak_408_lociStitched	chr1(.):28844627-28845410	0.5649
2_MACS_peak_409_lociStitched	chr1(.):28878841-28880347	0.6344
1_MACS_peak_411_lociStitched	chr1(.):28907252-28909356	0.722
2_MACS_peak_412_lociStitched	chr1(.):28968794-28975358	0.6986
1_MACS_peak_414_lociStitched	chr1(.):28994609-28996239	0.9972
1_MACS_peak_415_lociStitched	chr1(.):29062682-29064883	0.941
1_MACS_peak_416_lociStitched	chr1(.):29212371-29214388	1.0739
1_MACS_peak_417_lociStitched	chr1(.):29240348-29241572	0.5205
1_MACS_peak_418_lociStitched	chr1(.):29253159-29255503	0.6904
1_MACS_peak_419_lociStitched	chr1(.):29507086-29509312	1.3548
1_MACS_peak_420_lociStitched	chr1(.):29556797-29557546	0.9164
2_MACS_peak_421_lociStitched	chr1(.):31190582-31192284	1.311
1_MACS_peak_423_lociStitched	chr1(.):31216715-31217186	0.4195
1_MACS_peak_424_lociStitched	chr1(.):31222492-31223949	0.5094
1_MACS_peak_425_lociStitched	chr1(.):31230059-31231043	0.6194
1_MACS_peak_426_lociStitched	chr1(.):31536007-31539260	1.2681
2_MACS_peak_427_lociStitched	chr1(.):31768804-31770591	0.9223
1_MACS_peak_429_lociStitched	chr1(.):32109453-32111355	2.5152
1_MACS_peak_430_lociStitched	chr1(.):32253811-32255021	0.7758
4_MACS_peak_431_lociStitched	chr1(.):32394307-32404515	0.4863
1_MACS_peak_435_lociStitched	chr1(.):32410003-32410561	0.4618
1_MACS_peak_436_lociStitched	chr1(.):32446247-32447181	0.5052
1_MACS_peak_437_lociStitched	chr1(.):32478794-32480711	0.9186
1_MACS_peak_438_lociStitched	chr1(.):32538118-32539365	0.8636
1_MACS_peak_439_lociStitched	chr1(.):32573359-32574826	0.9631
1_MACS_peak_440_lociStitched	chr1(.):32644714-32647008	1.0303
2_MACS_peak_441_lociStitched	chr1(.):32670910-32671840	0.4826
1_MACS_peak_443_lociStitched	chr1(.):32687303-32688982	1.2958
1_MACS_peak_444_lociStitched	chr1(.):32756916-32758226	0.6381
1_MACS_peak_445_lociStitched	chr1(.):32781586-32782312	0.468
1_MACS_peak_446_lociStitched	chr1(.):32798208-32799806	0.5024
1_MACS_peak_447_lociStitched	chr1(.):32816663-32817801	0.6898
1_MACS_peak_448_lociStitched	chr1(.):32859105-32860929	1.314
1_MACS_peak_449_lociStitched	chr1(.):33092207-33094008	0.9122
1_MACS_peak_450_lociStitched	chr1(.):33115341-33118002	1.2744
1_MACS_peak_451_lociStitched	chr1(.):33281700-33284745	0.974
1_MACS_peak_452_lociStitched	chr1(.):33411831-33412309	0.4858
1_MACS_peak_453_lociStitched	chr1(.):33429398-33430602	0.6363
1_MACS_peak_454_lociStitched	chr1(.):33446603-33447512	0.648
1_MACS_peak_455_lociStitched	chr1(.):33501952-33502579	0.5202
2_MACS_peak_456_lociStitched	chr1(.):33592346-33593911	0.6082
1_MACS_peak_458_lociStitched	chr1(.):33647298-33647771	0.4142
1_MACS_peak_459_lociStitched	chr1(.):33720872-33722918	0.6309
1_MACS_peak_460_lociStitched	chr1(.):33814653-33816167	0.7283
2_MACS_peak_461_lociStitched	chr1(.):35324803-35325896	0.56
1_MACS_peak_463_lociStitched	chr1(.):35331219-35332222	0.8812
1_MACS_peak_464_lociStitched	chr1(.):35450324-35451315	0.5334
1_MACS_peak_465_lociStitched	chr1(.):35496401-35497726	0.8869
1_MACS_peak_466_lociStitched	chr1(.):35544568-35545679	0.8115
1_MACS_peak_467_lociStitched	chr1(.):35656151-35659459	1.8245
1_MACS_peak_468_lociStitched	chr1(.):35734113-35735090	0.9962
2_MACS_peak_469_lociStitched	chr1(.):36004608-36005420	0.3915
1_MACS_peak_471_lociStitched	chr1(.):36022250-36024792	1.2215
1_MACS_peak_472_lociStitched	chr1(.):36081436-36081831	0.3668
2_MACS_peak_473_lociStitched	chr1(.):36103074-36107813	0.5124
1_MACS_peak_475_lociStitched	chr1(.):36184142-36184919	0.4864
1_MACS_peak_476_lociStitched	chr1(.):36221513-36221872	0.4008
1_MACS_peak_477_lociStitched	chr1(.):36234171-36235574	0.7664
1_MACS_peak_478_lociStitched	chr1(.):36245107-36245586	0.415
1_MACS_peak_479_lociStitched	chr1(.):36273659-36274452	0.5267
2_MACS_peak_480_lociStitched	chr1(.):36346622-36349357	0.2953
1_MACS_peak_482_lociStitched	chr1(.):36395686-36397731	1.5813
1_MACS_peak_483_lociStitched	chr1(.):36488746-36489707	0.5834
1_MACS_peak_484_lociStitched	chr1(.):36554326-36555641	1.0611
3_MACS_peak_485_lociStitched	chr1(.):36614304-36622770	0.7827
1_MACS_peak_488_lociStitched	chr1(.):36627589-36628091	0.4345
1_MACS_peak_489_lociStitched	chr1(.):36640167-36641857	1.019
1_MACS_peak_490_lociStitched	chr1(.):36688437-36691126	1.6738
1_MACS_peak_491_lociStitched	chr1(.):36838913-36841021	0.6731
2_MACS_peak_492_lociStitched	chr1(.):36850295-36855980	1.2288
1_MACS_peak_494_lociStitched	chr1(.):36862620-36863992	1.1659
2_MACS_peak_495_lociStitched	chr1(.):36915666-36916817	0.7036
1_MACS_peak_497_lociStitched	chr1(.):36929255-36930658	0.9553
2_MACS_peak_498_lociStitched	chr1(.):37753988-37755347	0.603
2_MACS_peak_500_lociStitched	chr1(.):37939976-37945544	0.6749
1_MACS_peak_502_lociStitched	chr1(.):37979470-37981022	0.6449
2_MACS_peak_503_lociStitched	chr1(.):38015858-38020005	0.4508
1_MACS_peak_505_lociStitched	chr1(.):38060703-38061543	1.4226
1_MACS_peak_506_lociStitched	chr1(.):38140834-38142623	0.8562
3_MACS_peak_507_lociStitched	chr1(.):38155192-38158049	0.5282
1_MACS_peak_510_lociStitched	chr1(.):38272580-38274710	1.2274
1_MACS_peak_511_lociStitched	chr1(.):38304411-38306745	0.8672
1_MACS_peak_512_lociStitched	chr1(.):38324410-38326325	0.9292
1_MACS_peak_513_lociStitched	chr1(.):38411902-38413711	0.8284
1_MACS_peak_514_lociStitched	chr1(.):38454867-38455831	0.5546
1_MACS_peak_515_lociStitched	chr1(.):38478222-38479257	1.2516
1_MACS_peak_516_lociStitched	chr1(.):38939820-38942177	1.069
1_MACS_peak_517_lociStitched	chr1(.):39324073-39325600	0.9898
1_MACS_peak_518_lociStitched	chr1(.):39338101-39339045	0.6912
1_MACS_peak_519_lociStitched	chr1(.):39456231-39458322	1.2836
1_MACS_peak_520_lociStitched	chr1(.):39491374-39492779	0.8715
1_MACS_peak_521_lociStitched	chr1(.):39681367-39681972	0.5334
1_MACS_peak_522_lociStitched	chr1(.):39771195-39771638	0.3676
1_MACS_peak_523_lociStitched	chr1(.):39872853-39875170	0.7547
1_MACS_peak_524_lociStitched	chr1(.):39956517-39957907	0.7125
4_MACS_peak_525_lociStitched	chr1(.):39974040-39981144	0.4339
1_MACS_peak_529_lociStitched	chr1(.):39990940-39991774	0.5209
1_MACS_peak_530_lociStitched	chr1(.):40024957-40025432	0.4204
3_MACS_peak_531_lociStitched	chr1(.):40030334-40034350	0.3822
1_MACS_peak_534_lociStitched	chr1(.):40040608-40042634	0.9063
1_MACS_peak_535_lociStitched	chr1(.):40063054-40065356	0.7981
1_MACS_peak_536_lociStitched	chr1(.):40071369-40072334	0.6185
