GENE_ID	locusLine	bin_1_MM25.jin.bam
NM_002293	chr1(.):182987594-183119727	0.2402
NM_017673	chr1(.):185121290-185265913	0.1548
NM_001105518	chr1(.):185121191-185265913	0.1547
NM_144977	chr1(.):197516384-197749623	0.1097
NM_001195215	chr1(.):197468878-197749623	0.1011
NM_014935	chr1(.):204182980-204334044	0.063
NM_201630	chr1(.):204581302-204659597	0.1228
NM_006338	chr1(.):204581302-204659481	0.1228
NM_006243	chr1(.):212453878-212540205	0.1816
NM_004481	chr1(.):230197955-230422875	0.1788
NM_003193	chr1(.):235525727-235617280	0.0804
NM_031371	chr1(.):235325209-235496532	0.1161
NM_032328	chr1(.):245128170-245256148	0.2455
NR_026588	chr1(.):245128630-245256148	0.2463
NR_026587	chr1(.):245128630-245293530	0.2057
NR_026586	chr1(.):245128283-245293530	0.2053
NM_032129	chr1(.):896876-915484	0.1195
NM_152486	chr1(.):856120-884961	0.3976
NM_198317	chr1(.):890966-906099	0.2111
NM_015658	chr1(.):874582-899679	0.4912
NR_026874	chr1(.):847952-859817	0.0791
NR_027693	chr1(.):905578-922473	0.0853
NM_182838	chr1(.):1658680-1682431	0.733
NM_001110781	chr1(.):1587938-1629243	0.7771
NM_024011	chr1(.):1629169-1660791	0.2204
NM_001198995	chr1(.):1677670-1695081	0.3782
NM_001010926	chr1(.):2455183-2466684	0.3122
NR_026927	chr1(.):2476358-2489284	1.2289
NM_018216	chr1(.):2434974-2463035	0.1625
NM_001195741	chr1(.):2513188-2527908	0.6041
NR_036638	chr1(.):2512898-2527908	0.5995
NM_177540	chr1(.):6610337-6644817	0.223
NM_005341	chr1(.):6635062-6654340	0.2615
NM_014851	chr1(.):6645783-6667929	1.0804
NM_153812	chr1(.):6668755-6689093	0.663
NM_024654	chr1(.):6576406-6619658	0.1083
NM_001195752	chr1(.):6680209-6698642	0.4475
NM_001195753	chr1(.):6679924-6698642	0.4407
NM_001195563	chr1(.):6840383-6937107	0.1294
NM_002521	chr1(.):11912520-11923992	0.0473
NM_000302	chr1(.):11989745-12040594	0.1626
NM_138346	chr1(.):11975122-11991480	0.1661
NM_015866	chr1(.):14026349-14119574	0.3063
NM_001007257	chr1(.):14070875-14119574	0.1799
NM_001135610	chr1(.):14021734-14156574	0.2377
NM_015849	chr1(.):15797595-15822895	0.0647
NM_001229	chr1(.):15813768-15855940	0.3395
NM_032996	chr1(.):15813768-15856285	0.337
NM_001089591	chr1(.):16128656-16139194	0.0582
NR_024279	chr1(.):16155709-16179642	1.1378
NM_001397	chr1(.):21538739-21621982	0.223
NM_001113347	chr1(.):21538739-21611183	0.0916
NM_001113349	chr1(.):21538739-21621766	0.2186
NM_001032730	chr1(.):22049338-22114688	0.318
NM_001031680	chr1(.):25221001-25296501	0.1756
NM_004350	chr1(.):25221001-25261770	0.2399
NM_006015	chr1(.):27017521-27113601	0.3101
NM_178547	chr1(.):33082306-33121185	0.3243
NM_005610	chr1(.):33111748-33156812	0.2559
NM_001135256	chr1(.):33111958-33156812	0.2569
NM_005202	chr1(.):36555843-36570850	0.0841
NM_018067	chr1(.):36616802-36651441	0.5904
NM_014408	chr1(.):36597172-36620067	0.4812
NM_032881	chr1(.):36854030-36868493	0.3858
NR_026768	chr1(.):46106451-46117357	0.0729
NM_016486	chr1(.):46148846-46165108	0.5811
NM_014372	chr1(.):51696944-51744119	0.2712
NM_002228	chr1(.):59241462-59254785	1.5059
NR_034015	chr1(.):59245822-59370384	0.2433
NR_037443	chr1(.):65518437-65528525	0.0907
NR_029516	chr1(.):65519116-65529191	0.0919
NM_001144884	chr1(.):101356631-101452311	0.1546
NM_001439	chr1(.):101332940-101365418	0.3343
NM_133496	chr1(.):101356633-101452311	0.1546
NR_036595	chr1(.):110823998-110886793	0.2221
NM_002232	chr1(.):111209309-111222655	0.6068
NM_001123068	chr1(.):143762143-143772881	0.0501
NR_027469	chr1(.):143713512-143749587	0.4717
NR_027468	chr1(.):143713512-143749457	0.473
NM_207418	chr1(.):143891451-143918143	0.1843
NM_178230	chr1(.):144358586-144369246	0.0307
NR_024584	chr1(.):144475745-144526969	0.2939
NM_178230	chr1(.):147949759-147960419	0.0366
NR_027468	chr1(.):147901021-147936980	0.3622
NR_024510	chr1(.):149571452-149621786	0.2746
NM_001161334	chr1(.):149749244-149788928	0.1576
NM_001034077	chr1(.):149799220-149809616	0.3528
NM_001005464	chr1(.):149807258-149817765	0.6801
NM_001040874	chr1(.):149808784-149819318	0.667
NM_001123375	chr1(.):149779779-149790236	0.3355
NM_005850	chr1(.):149890210-149904702	0.2294
NM_016074	chr1(.):149866154-149877348	0.2782
NM_003528	chr1(.):149851009-149863232	0.7789
NM_003517	chr1(.):149853524-149863961	0.9037
NM_175065	chr1(.):149854018-149864466	0.9053
NM_014849	chr1(.):149869871-149894434	0.1658
NM_181873	chr1(.):149895542-149913266	0.2252
NM_001145862	chr1(.):149895542-149913791	0.2198
NR_036461	chr1(.):149816758-149827340	0.6908
NM_001040874	chr1(.):149817627-149828161	0.6918
NM_001005464	chr1(.):149819180-149829687	0.6984
NM_001034077	chr1(.):149827329-149837725	0.3425
NM_004698	chr1(.):150288927-150330704	0.1281
NM_019032	chr1(.):150516897-150538412	0.6748
NM_207046	chr1(.):150589598-150606609	0.5688
NR_036211	chr1(.):150519404-150529490	0.1774
NM_001197320	chr1(.):150542026-150557214	1.7243
NM_001163258	chr1(.):150964300-150985854	0.3824
NM_181746	chr1(.):150932648-150952440	0.3154
NM_003568	chr1(.):150949498-150973114	0.105
NM_001163260	chr1(.):150964300-150984273	0.4042
NM_001040217	chr1(.):150964300-150984385	0.4021
NM_138278	chr1(.):151004028-151025076	0.1122
NM_017860	chr1(.):151015258-151028871	0.158
NM_002810	chr1(.):151222196-151244954	0.1438
NM_002651	chr1(.):151259272-151305133	0.2159
NM_001198774	chr1(.):151259272-151305191	0.2156
NM_020452	chr1(.):154295275-154328780	0.3831
NM_001005855	chr1(.):154293035-154315322	0.5043
NM_080429	chr1(.):154288591-154302801	0.7352
NM_001130041	chr1(.):154929773-154951959	0.6664
NM_001130040	chr1(.):154929773-154948223	0.7422
NM_201398	chr1(.):154950769-154970587	0.1165
NM_015872	chr1(.):154970111-154995999	0.5764
NM_207196	chr1(.):155018761-155040252	0.156
NM_018655	chr1(.):154961061-154971791	0.1024
NM_001143687	chr1(.):155001281-155028406	0.117
NR_024163	chr1(.):154942117-154956725	0.6674
NM_144622	chr1(.):154986002-155011257	0.1407
NM_138300	chr1(.):154924501-154939258	0.6508
NR_036212	chr1(.):154943168-154953259	0.8422
NM_001093725	chr1(.):156036803-156056789	0.0702
NM_020387	chr1(.):156025965-156045295	0.0704
NM_001145264	chr1(.):156019516-156033301	0.3227
NM_022367	chr1(.):156118321-156152542	0.1568
NM_001193302	chr1(.):156118368-156152542	0.1561
NM_001193301	chr1(.):156114734-156152542	0.155
NM_005920	chr1(.):156428518-156475529	0.4643
NM_003564	chr1(.):159882902-159900284	0.8677
NM_012337	chr1(.):159837153-159874906	0.0782
NM_001146172	chr1(.):159916281-159929044	0.0609
NM_030916	chr1(.):161035780-161064385	0.1445
NM_007122	chr1(.):161004040-161020757	1.1249
NM_001113205	chr1(.):161002421-161013774	0.1885
NM_181720	chr1(.):161011731-161044760	0.6516
NM_016946	chr1(.):160960000-160996133	0.1723
NM_018417	chr1(.):167773624-167888453	0.0694
NM_022100	chr1(.):174977093-174997591	0.1639
NM_022371	chr1(.):179046111-179070129	0.8495
NM_030934	chr1(.):185082217-185131116	0.3336
NM_001195216	chr1(.):197698138-197749623	0.2888
NR_034150	chr1(.):203262885-203279453	1.0153
NM_003465	chr1(.):203180206-203203860	0.0678
NM_006763	chr1(.):203269663-203283729	1.0456
NM_002023	chr1(.):203304751-203325289	0.1116
NR_027022	chr1(.):204332557-204343847	0.0748
NM_032833	chr1(.):204367491-204385944	0.8885
NR_026817	chr1(.):207986723-208000941	2.4996
NR_029832	chr1(.):207970196-207980284	0.172
NR_029518	chr1(.):207970787-207980868	0.1929
NM_001025109	chr1(.):208054882-208089683	0.0862
NM_153606	chr1(.):212792788-212805120	0.1104
NM_001030287	chr1(.):212733696-212799116	0.239
NM_001674	chr1(.):212776993-212799116	0.5333
NM_025160	chr1(.):224567844-224627001	0.284
NR_002315	chr1(.):226245427-226264703	0.4281
NM_002107	chr1(.):226245420-226264703	0.428
NM_022051	chr1(.):231494496-231565790	0.1499
NM_182972	chr1(.):234735014-234750271	2.0968
NR_033927	chr1(.):234760056-234775526	0.0764
NM_004837	chr1(.):235486868-235512844	0.4391
NM_001037277	chr1(.):235486752-235512844	0.4371
NR_031718	chr1(.):236011299-236021360	0.0598
NM_031844	chr1(.):245008601-245032827	0.6751
NM_198076	chr1(.):244993638-245013359	0.8865
NR_026778	chr1(.):244998939-245015243	0.1739
NM_020458	chr2(.):47163312-47308275	0.1987
NR_033872	chr2(.):70184394-70319147	0.2666
NM_013450	chr2(.):160170489-160478059	0.0925
NM_001139517	chr2(.):179291140-179320484	0.4364
NM_003690	chr2(.):179291140-179320958	0.4296
NM_001139518	chr2(.):179291140-179320355	0.4378
NR_031666	chr2(.):179241804-179546009	0.1263
NM_001012514	chr2(.):231724620-231748963	0.8537
NM_005336	chr2(.):242161678-242260254	0.2447
NM_145693	chr2(.):11881739-11972533	0.2206
NM_170672	chr2(.):33656415-33794798	0.259
NM_005813	chr2(.):37472645-37549222	0.1099
NM_012249	chr2(.):46764866-46816827	0.5011
NM_001190274	chr2(.):48029058-48137932	0.1778
NM_025133	chr2(.):48029058-48120858	0.0697
NM_001163561	chr2(.):47309129-47387517	0.0652
NM_178313	chr2(.):54780530-54894445	0.2387
NM_003128	chr2(.):54678453-54903583	0.1626
NM_001122964	chr2(.):55770513-55849796	0.2768
NM_014709	chr2(.):61409589-61702849	0.1015
NM_003400	chr2(.):61700068-61770418	0.1826
NM_020651	chr2(.):64314785-64376605	0.3096
NM_000945	chr2(.):68400988-68484651	0.1983
NM_017880	chr2(.):70372016-70423151	0.1953
NM_003896	chr2(.):86061270-86121157	0.2455
NM_004836	chr2(.):88851258-88932094	0.5137
NM_015904	chr2(.):99948833-100021728	0.1909
NM_152522	chr2(.):153569422-153622767	0.2047
NM_006164	chr2(.):178090032-178134859	0.5028
NM_001145413	chr2(.):178090032-178133617	0.515
NM_003879	chr2(.):201975889-202034003	0.7496
NM_001127184	chr2(.):201975815-202011323	1.081
NM_001162407	chr2(.):201712731-201734284	1.2431
NM_004071	chr2(.):201712731-201734467	1.2327
NM_173822	chr2(.):201833440-201941392	0.0958
NM_003709	chr2(.):207940528-208035614	0.2711
NM_004379	chr2(.):208389615-208475284	0.2295
NM_014808	chr2(.):242290663-242439256	0.0882
NM_005253	chr2(.):28610778-28642516	0.3731
NM_016061	chr2(.):30364749-30388399	0.9275
NM_015376	chr2(.):33733941-33794798	0.1328
NM_001139488	chr2(.):33696320-33794798	0.3342
NM_012413	chr2(.):37566752-37605465	0.4001
NM_006887	chr2(.):43444540-43458745	1.5197
NR_027251	chr2(.):43449349-43460994	1.2568
NM_080653	chr2(.):46733985-46752096	0.0583
NM_001171507	chr2(.):47124008-47148251	0.1932
NM_001171506	chr2(.):47124008-47148007	0.1951
NM_001171508	chr2(.):47124008-47173994	0.2867
NM_001743	chr2(.):47382220-47408740	0.4993
NR_002229	chr2(.):54751358-54761978	0.0982
NM_001193493	chr2(.):65210578-65256000	0.3268
NM_003038	chr2(.):65211494-65256000	0.3323
NM_006196	chr2(.):70309584-70321334	2.0918
NR_024444	chr2(.):70346167-70357448	0.8717
NM_020122	chr2(.):85193230-85291595	0.1911
NM_001042437	chr2(.):86061271-86099793	0.1432
NM_015425	chr2(.):86248450-86338278	0.2332
NR_026984	chr2(.):86242338-86255991	0.1191
NR_015424	chr2(.):89060418-89111109	0.2813
NR_026875	chr2(.):97158382-97178846	0.0982
NM_212481	chr2(.):97197463-97223371	0.5754
NM_174898	chr2(.):99895700-99922639	0.0521
NM_005783	chr2(.):99930486-99957860	0.4242
NM_006538	chr2(.):111873490-111931022	0.2559
NM_207002	chr2(.):111873490-111891423	0.5768
NM_001161403	chr2(.):128390995-128437764	0.0859
NM_001161404	chr2(.):128390995-128444360	0.0854
NM_017980	chr2(.):128390995-128427167	0.0852
NM_032740	chr2(.):128453596-128466407	0.8588
NM_003467	chr2(.):136866918-136880725	0.5407
NM_001008540	chr2(.):136866918-136878813	0.6072
NM_017892	chr2(.):153503106-153578975	0.1795
NM_006186	chr2(.):157175943-157194287	0.4342
NM_004288	chr2(.):158266130-158305604	0.4944
NM_002610	chr2(.):173415778-173468862	0.402
NM_001172712	chr2(.):174766186-174835430	0.2419
NM_001017371	chr2(.):174766186-174833947	0.2469
NR_036075	chr2(.):178115672-178125738	0.1036
NM_194247	chr2(.):178072421-178093685	0.6299
NM_181342	chr2(.):179323390-179348355	0.3063
NM_019091	chr2(.):179340198-179374782	0.2506
NM_001042702	chr2(.):179311162-179331110	0.6072
NM_002156	chr2(.):198346307-198369640	0.4214
NM_001100819	chr2(.):198375770-198422515	0.1593
NM_025147	chr2(.):198313230-198344851	0.3311
NM_199482	chr2(.):198375319-198422515	0.1578
NM_002157	chr2(.):198359720-198373187	0.6791
NM_199440	chr2(.):198346307-198369998	0.4152
NM_001142355	chr2(.):201749049-201773655	0.2817
NM_130906	chr2(.):201730678-201758849	0.2457
NM_021824	chr2(.):201749107-201773655	0.2824
NM_001142356	chr2(.):201751640-201773655	0.311
NM_002491	chr2(.):201931461-201955473	0.1901
NM_001127183	chr2(.):201978386-202033841	0.7811
NM_001144889	chr2(.):220021180-220039817	0.1455
NM_015680	chr2(.):220031618-220046702	0.6231
NM_024293	chr2(.):220037938-220055197	0.5403
NM_024782	chr2(.):219935045-220030587	0.0803
NM_006000	chr2(.):220110000-220123638	0.8765
NM_001042410	chr2(.):220089609-220106391	0.3372
NR_026909	chr2(.):220105200-220120059	0.8801
NM_018089	chr2(.):220089478-220106391	0.3347
NR_003063	chr2(.):220112964-220141910	0.3641
NM_005689	chr2(.):220069493-220088672	0.5497
NM_024085	chr2(.):220079101-220099361	0.6032
NM_006736	chr2(.):220139039-220156622	0.97
NM_002846	chr2(.):220149344-220179143	0.0959
NM_138802	chr2(.):220066537-220079370	0.291
NM_024506	chr2(.):220096502-220115131	0.3511
NM_001008910	chr2(.):220105191-220120059	0.8796
NR_029688	chr2(.):220153832-220163922	0.1443
NM_001099285	chr2(.):232568234-232583250	1.6712
NR_036052	chr2(.):232573023-232583105	1.1508
NM_203346	chr2(.):242161678-242217301	0.1926
NM_001008492	chr2(.):242250280-242298441	0.3224
NM_001008491	chr2(.):242249722-242298441	0.3202
NM_003549	chr3(.):50325261-50341899	0.5716
NR_027007	chr3(.):9425536-9444174	0.6998
NM_001195099	chr3(.):15703743-15803058	0.0807
NM_001195098	chr3(.):15703743-15844691	0.1868
NM_015199	chr3(.):15703743-15906053	0.1971
NM_005862	chr3(.):136050998-136476245	0.085
NM_001135095	chr3(.):171753343-172123492	0.1728
NM_022763	chr3(.):171752417-172123492	0.1727
NM_001134382	chr3(.):12933718-13119617	0.268
NM_014869	chr3(.):12933718-13013960	0.0996
NM_003298	chr3(.):14984235-15095780	0.2004
NM_003884	chr3(.):20076523-20200896	0.1412
NM_001068	chr3(.):25634474-25710788	0.1789
NM_014831	chr3(.):36863307-36991548	0.2032
NM_033027	chr3(.):39178341-39200102	1.1528
NM_001042646	chr3(.):42127745-42272268	0.0906
NM_153273	chr3(.):49756727-49828973	0.3711
NM_006254	chr3(.):53190222-53231733	0.8114
NM_001005158	chr3(.):52932582-53085089	0.1126
NM_001005159	chr3(.):52932582-53084335	0.1126
NM_001627	chr3(.):105080712-105300744	0.0957
NM_001142568	chr3(.):107236782-107535049	0.0992
NM_001009899	chr3(.):113362232-113420493	0.1576
NM_001690	chr3(.):113460865-113535905	0.2854
NM_002093	chr3(.):119535801-119818264	0.1202
NM_032839	chr3(.):122508900-122604986	0.1844
NM_017554	chr3(.):122394671-122454687	0.2645
NM_001080412	chr3(.):141038054-141173632	0.4397
NM_005067	chr3(.):150453909-150486263	0.4635
NM_001190242	chr3(.):159969773-160106554	0.0645
NM_001190241	chr3(.):159969773-160122320	0.1094
NM_024665	chr3(.):176733541-176920048	0.1211
NM_014616	chr3(.):182506290-182644421	0.1614
NM_032773	chr3(.):197513144-197603456	0.1275
NM_015453	chr3(.):9399716-9433475	0.1281
NM_001080517	chr3(.):9434402-9524838	0.2205
NR_027694	chr3(.):20016452-20058765	0.0536
NM_020345	chr3(.):23928571-23963537	0.1558
NM_002948	chr3(.):23953638-23967332	0.2725
NM_005126	chr3(.):23981750-24027109	0.3836
NM_001145425	chr3(.):23982611-24027109	0.3911
NM_001167617	chr3(.):37030267-37097337	0.2488
NM_000249	chr3(.):37029840-37097337	0.2488
NM_014805	chr3(.):37022356-37039795	0.7409
NM_031899	chr3(.):39133090-39154130	0.3169
NM_145755	chr3(.):39144151-39185394	0.193
NM_194293	chr3(.):39219706-39239077	0.1276
NM_001198621	chr3(.):39219705-39239085	0.1276
NM_014240	chr3(.):45631322-45727755	0.2696
NM_199074	chr3(.):49052907-49065926	1.3528
NM_199073	chr3(.):49053617-49065926	1.4214
NM_177939	chr3(.):49022340-49049581	0.493
NM_018031	chr3(.):49039636-49058386	0.7467
NM_000884	chr3(.):49056761-49071875	1.1784
NM_018114	chr3(.):49047434-49063467	1.1024
NM_199070	chr3(.):49054073-49065926	1.4743
NM_001009996	chr3(.):49047434-49061017	1.2911
NR_029690	chr3(.):49053050-49063142	1.7075
NR_029948	chr3(.):49052580-49062667	1.706
NM_001640	chr3(.):49706434-49725934	0.2598
NM_022064	chr3(.):49721989-49763962	0.5322
NM_198722	chr3(.):49749266-49762238	1.1527
NM_020998	chr3(.):49716379-49731196	0.3073
NM_021971	chr3(.):49753931-49766384	1.3223
NM_006764	chr3(.):50320162-50335026	0.4048
NM_153282	chr3(.):50332319-50346004	0.3167
NM_153281	chr3(.):50332319-50354812	0.2327
NM_007275	chr3(.):50357340-50370668	0.6025
NM_012191	chr3(.):50328832-50341712	0.7145
NM_003773	chr3(.):50350220-50365281	0.4475
NM_006545	chr3(.):50379918-50393486	0.5125
NM_007182	chr3(.):50362216-50383367	0.6959
NM_007022	chr3(.):50383296-50396496	0.5673
NM_007024	chr3(.):50387179-50401939	0.6043
NM_015896	chr3(.):50373536-50388156	0.9346
NM_170712	chr3(.):50362216-50380664	0.776
NM_170713	chr3(.):50362216-50379895	0.8056
NM_052859	chr3(.):53117500-53169470	0.2044
NM_003392	chr3(.):55494742-55526331	0.4861
NM_006100	chr3(.):98446571-98518236	0.2844
NM_031419	chr3(.):101563357-101584869	0.5573
NM_001005474	chr3(.):101541833-101584869	0.3921
NM_025146	chr3(.):113432840-113470096	0.4965
NM_024610	chr3(.):122453845-122517650	0.241
NM_020187	chr3(.):128992683-129029135	0.4944
NM_001006109	chr3(.):128992816-129029135	0.4961
NM_006026	chr3(.):129028613-129040120	0.9809
NR_026991	chr3(.):129030113-129048412	0.6404
NM_001145417	chr3(.):135862759-135918310	0.2806
NM_018133	chr3(.):135862759-135919688	0.2762
NM_014779	chr3(.):150121787-150182615	0.2024
NM_032025	chr3(.):150259573-150308803	0.2987
NM_014445	chr3(.):150254779-150269428	0.7563
NM_002886	chr3(.):152875028-152891263	0.4695
NR_034007	chr3(.):156794455-156845791	0.2008
NM_020307	chr3(.):156860585-156883482	0.684
NM_173084	chr3(.):160148290-160172626	0.0845
NR_029663	chr3(.):160117375-160127473	0.595
NM_005496	chr3(.):160113346-160157741	0.2206
NM_001002800	chr3(.):160112429-160157741	0.2174
NR_029525	chr3(.):160117532-160127613	0.5651
NM_001145098	chr3(.):170070472-170115950	0.4123
NM_001145097	chr3(.):170072410-170115950	0.4224
NM_005781	chr3(.):195585235-195640880	0.3718
NM_001010938	chr3(.):195585235-195627432	0.1369
NM_014687	chr3(.):197393258-197468773	0.1834
NM_001145642	chr3(.):197393313-197481568	0.2379
NR_027840	chr3(.):197472260-197516317	0.2128
NM_032288	chr3(.):197471623-197516317	0.2103
NM_001011537	chr3(.):197471423-197516317	0.2098
NM_181808	chr4(.):2068644-2235958	0.0583
NM_144571	chr4(.):78629540-78745544	0.2125
NM_001008388	chr4(.):103785134-103818963	0.2063
NM_178835	chr4(.):146676887-146864607	0.1462
NM_001017405	chr4(.):1278671-1338925	0.1712
NR_033182	chr4(.):1160639-1207634	0.1939
NM_001199021	chr4(.):1155720-1207750	0.1809
NM_015187	chr4(.):25744048-25869610	0.2002
NM_015874	chr4(.):26317447-26438278	0.1585
NM_203283	chr4(.):26316331-26438278	0.1575
NM_004310	chr4(.):40193526-40251281	0.4654
NM_018177	chr4(.):40053523-40162019	0.2213
NM_025009	chr4(.):56810036-56904527	0.1171
NM_021204	chr4(.):83346725-83387244	0.3212
NM_005935	chr4(.):87923152-88067191	0.1258
NM_001166693	chr4(.):87851153-88067206	0.1551
NM_024900	chr4(.):129725778-129790787	0.2678
NM_199320	chr4(.):129725778-129801379	0.2421
NM_201999	chr4(.):139973870-140065606	0.1544
NM_033632	chr4(.):153237409-153461172	0.204
NM_017423	chr4(.):174084903-174250118	0.105
NR_033995	chr4(.):184410889-184430668	0.6948
NM_002199	chr4(.):185303875-185400726	0.4544
NR_033339	chr4(.):1238227-1251795	0.8402
NM_001012614	chr4(.):1200227-1247908	0.3778
NM_024511	chr4(.):2225095-2248860	0.187
NM_006454	chr4(.):2244159-2268739	0.5265
NM_182485	chr4(.):14999297-15076777	0.3457
NR_027277	chr4(.):40039536-40063819	0.7928
NM_020236	chr4(.):78778804-78878944	0.151
NM_152545	chr4(.):82343218-82398061	0.1828
NM_031372	chr4(.):83339346-83356378	0.6545
NM_152542	chr4(.):89176531-89210888	0.4226
NM_181891	chr4(.):103712132-103753708	0.5267
NM_181890	chr4(.):103712132-103795032	0.3492
NM_181892	chr4(.):103712132-103753340	0.5314
NM_003340	chr4(.):103712132-103754105	0.5219
NM_181893	chr4(.):103712132-103795003	0.3493
NM_181889	chr4(.):103712132-103754307	0.5205
NM_030648	chr4(.):140422191-140482577	0.2186
NR_033797	chr4(.):153452415-153465415	1.1944
NR_036092	chr4(.):153405478-153415568	0.1961
NR_037459	chr4(.):160044953-160055046	0.1
NM_001564	chr4(.):184421219-184437249	0.8431
NR_028085	chr4(.):186315693-186352139	0.7929
NM_018409	chr4(.):186280031-186305152	0.0677
NM_181726	chr4(.):186312839-186326390	0.8708
NM_001114357	chr4(.):186345544-186375821	0.559
NM_002372	chr5(.):109020155-109208429	0.2146
NM_015071	chr5(.):142145291-142613572	0.1489
NM_020928	chr5(.):60623099-60846999	0.1594
NM_012446	chr5(.):80710671-81052072	0.1099
NM_001131005	chr5(.):88009057-88204922	0.3221
NM_002397	chr5(.):88009057-88184283	0.3103
NM_001892	chr5(.):148869844-148936007	0.318
NM_015315	chr5(.):154087461-154202163	0.3348
NM_005885	chr5(.):10348827-10440491	0.26
NM_133433	chr5(.):36871860-37070921	0.1361
NM_152756	chr5(.):38933021-39079501	0.1954
NM_001178055	chr5(.):49956732-50147356	0.1942
NM_024615	chr5(.):49957771-50147356	0.1946
NM_022913	chr5(.):56464774-56565506	0.3467
NM_001127235	chr5(.):56466274-56565506	0.3512
NM_018695	chr5(.):65217383-65381850	0.152
NM_133342	chr5(.):68660638-68715630	0.3716
NM_133343	chr5(.):68660123-68715630	0.369
NM_133340	chr5(.):68661861-68715630	0.3777
NM_133339	chr5(.):68662280-68715630	0.3796
NM_002873	chr5(.):68661531-68715628	0.3754
NM_006633	chr5(.):75694148-76008957	0.1991
NR_027435	chr5(.):90671163-90721532	0.7655
NM_002064	chr5(.):95144552-95163577	0.7005
NM_012081	chr5(.):95215801-95302775	0.4705
NM_005575	chr5(.):96266345-96370115	0.2364
NM_175920	chr5(.):96289155-96370115	0.107
NM_001163315	chr5(.):107189733-107722799	0.1302
NM_005246	chr5(.):108078522-108528373	0.1112
NM_022140	chr5(.):111493314-111760010	0.1706
NR_015360	chr5(.):127352243-127423766	0.2346
NM_016340	chr5(.):130754613-130975929	0.1683
NM_001164390	chr5(.):130794307-130975929	0.1822
NM_001038702	chr5(.):130594701-130735382	0.2686
NM_001164389	chr5(.):130766516-130975929	0.171
NM_003060	chr5(.):131700400-131736306	0.2023
NM_014423	chr5(.):132206070-132304354	0.2299
NM_017415	chr5(.):136948188-137076779	0.1028
NM_001020825	chr5(.):142652495-142788254	0.2909
NM_001018076	chr5(.):142652495-142789045	0.2895
NM_001018075	chr5(.):142652495-142820077	0.2506
NM_001172699	chr5(.):149146502-149239585	0.125
NM_001172698	chr5(.):149104814-149239585	0.1959
NM_004045	chr5(.):151117382-151143210	0.2397
NM_001172292	chr5(.):156882026-156906730	0.1846
NM_001199382	chr5(.):158579416-158639656	0.1928
NM_144726	chr5(.):158579416-158639834	0.1923
NM_001199381	chr5(.):158579416-158640140	0.192
NM_001199383	chr5(.):158579416-158641563	0.1893
NM_001199380	chr5(.):158579416-158642061	0.1893
NM_001031711	chr5(.):172256222-172384688	0.2584
NM_001167579	chr5(.):176806431-176822514	0.0991
NM_022455	chr5(.):176555832-176732214	0.2952
NM_172349	chr5(.):176555079-176732214	0.295
NM_014757	chr5(.):179154850-179209287	0.279
NM_005520	chr5(.):179036178-179055722	0.9994
NM_145265	chr5(.):199874-223297	0.4805
NM_001080478	chr5(.):186625-200468	0.2847
NM_004168	chr5(.):213355-261814	0.2836
NM_032479	chr5(.):1793498-1804956	0.8157
NM_004553	chr5(.):1796495-1821167	0.4217
NM_001171805	chr5(.):6709717-6762161	0.3492
NM_001171806	chr5(.):6741100-6762161	0.0836
NM_138809	chr5(.):10272706-10313168	0.1199
NM_022130	chr5(.):32119823-32179425	0.5833
